Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LTIBI,,RTHI,RTHII,x74,x80,x78,x82
1626,0.0526677,0,0,0,0,0.0389609,0,0,0,0,0,0,0.0516894,0.0515231,0.102455,0,0,0.00587358,0,0,0.0410682,0.5036,0.0825189,0.0766728,0.0574082,0.079786,0.0195634,0.0596332,0.0800162,0.107706,0.0891593,0.0444408,0.0312345,0.0662552,0.0285772,0.0486519,0,0.0194723,0.0389044,0,0.0315303,0.0763445,0.048528,0,0,0.0200013,0,0,0.0218588,0.0601757,0.053077,0.0196944,0.0279854,0.0653976,0.0461188,0.0566253,0.0385003,0.0585389,0.0392359,0.0431725,0.0621957,0.00766397,0.0357357,0.0195132,0.00839701,0.0385217,0.0740371,0,0,0,0.0431341,0,0.0248769,0.0562228,0,0,0,0
1627,0.0527149,0,0,0,0,0.0388107,0,0,0,0,0,0,0.0516164,0.0514088,0.102068,0,0,0.00608445,0,0,0.0408686,0.502194,0.0823157,0.076266,0.0572849,0.0793515,0.0194791,0.0594101,0.0797538,0.107468,0.0889273,0.0443407,0.0312087,0.0661977,0.0285591,0.0490197,0,0.0193108,0.0388394,0,0.0313505,0.0763366,0.0484054,0,0,0.0196724,0,0,0.022001,0.0599889,0.0530357,0.0200049,0.027867,0.0651546,0.0455263,0.0566629,0.038449,0.0585138,0.039261,0.0432567,0.0621444,0.00759956,0.0361509,0.0195313,0.00863085,0.0385155,0.0738105,0,0,0,0.0429788,0,0.0250991,0.0560606,0,0,0,0
1628,0.0525656,0,0,0,0,0.0388061,0,0,0,0,0,0,0.0516127,0.0513452,0.101654,0,0,0.00630573,0,0,0.0407727,0.500148,0.0821665,0.0757657,0.0568082,0.0789206,0.0193836,0.0590943,0.0795119,0.107123,0.0885534,0.0441208,0.0310527,0.0660154,0.0283688,0.0494292,0,0.0194216,0.0386351,0,0.0312394,0.0763335,0.0482998,0,0,0.0193444,0,0,0.0223427,0.0598213,0.0529876,0.0202942,0.0277714,0.0648721,0.0449481,0.0566303,0.0384168,0.0584656,0.0392449,0.0432281,0.0620586,0.00777526,0.0368415,0.0196638,0.00869875,0.0386383,0.0735888,0,0,0,0.0427997,0,0.0253488,0.0559819,0,0,0,0
1629,0.0524415,0,0,0,0,0.0388028,0,0,0,0,0,0,0.0514102,0.0511506,0.101372,0,0,0.00666675,0,0,0.0408963,0.497751,0.081971,0.075333,0.0564469,0.0785962,0.019298,0.0588619,0.0793705,0.106773,0.0881965,0.0439583,0.0309365,0.0659026,0.0284053,0.0499066,0,0.0195873,0.0384982,0,0.0311643,0.0763972,0.048033,0,0,0.0192819,0,0,0.022698,0.0596616,0.0528821,0.0203444,0.0276017,0.0645832,0.0443056,0.056634,0.0382516,0.0583956,0.0391962,0.0432096,0.0621626,0.00775626,0.0374234,0.0199254,0.00885554,0.0387618,0.0735128,0,0,0,0.0427202,0,0.0253465,0.0559251,0,0,0,0
1630,0.0522662,0,0,0,0,0.0388798,0,0,0,0,0,0,0.0512735,0.0510885,0.101042,0,0,0.00703404,0,0,0.0409376,0.49518,0.0818023,0.0749463,0.0561969,0.0782194,0.0192413,0.0585375,0.0792324,0.10638,0.0878262,0.0438208,0.0307891,0.065787,0.0284524,0.0502901,0,0.0197326,0.0384222,0,0.0310603,0.0763992,0.0477685,0,0,0.0191826,0,0,0.0230292,0.0595367,0.0527726,0.0203721,0.0274941,0.0643331,0.043578,0.0566894,0.0381273,0.0584304,0.0391811,0.0432542,0.0622621,0.0077931,0.0380943,0.0202883,0.00922028,0.0389552,0.0734383,0,0,0,0.042679,0,0.0253382,0.0558662,0,0,0,0
1631,0.0524957,0,0,0,0,0.038583,0,0,0,0,0,0,0.0508852,0.050932,0.101028,0,0,0.00736022,0,0,0.0408978,0.492121,0.0817088,0.0749232,0.0562751,0.0782915,0.019294,0.0586416,0.0789426,0.106338,0.0879672,0.0440665,0.0309988,0.0660525,0.0288067,0.0507754,0,0.0199081,0.0381815,0,0.0308609,0.0765744,0.0474071,0,0,0.0189724,0,0,0.0171533,0.0595432,0.0526493,0.0197836,0.0274031,0.0642332,0.0424707,0.0566571,0.0378498,0.0586147,0.0391941,0.0434358,0.0625013,0.00748962,0.0386499,0,0.00601694,0.038808,0.0735478,0,0,0,0.0429893,0,0.0248305,0.0558115,0,0,0,0
1632,0.0519748,0,0,0,0,0.039503,0,0,0,0,0,0,0.0538813,0.0556868,0,0,0,0.00888188,0,0,0.0398645,0.481529,0.0883863,0.0884764,0.0602823,0.0858221,0.0172511,0.0646733,0.0842193,0.112036,0.0933523,0.0456877,0.0308085,0.0698646,0.0273576,0.052457,0,0.0205493,0.0385615,0,0.0305015,0.0763717,0.0470359,0,0,0.0181465,0,0,0.0156835,0.0603607,0.0500995,0.0245521,0.0267055,0.0686352,0.0383236,0.0544383,0.037135,0.059927,0.0403527,0.0446592,0.0640332,0.00753035,0.0407764,0,0.00726675,0.0388685,0.0735298,0,0,0,0.0462987,0,0.0246273,0.0534461,0,0,0,0
1633,0.052375,0,0,0,0,0.0380667,0,0,0,0,0,0,0.0538108,0.0552015,0,0,0,0.0140836,0,0,0.0372867,0.478812,0.0879053,0.0870906,0.0602579,0.084226,0.020626,0.0641662,0.083855,0.111536,0.0927898,0.0458183,0.0309442,0.0698967,0.027695,0.0480229,0,0.0218003,0.0389645,0,0.0304327,0.0766743,0.0486923,0,0,0.0179899,0,0,0.0156092,0.0595691,0.049585,0.0250219,0.0260782,0.067301,0.0374067,0.0545127,0.0365498,0.0599154,0.0403183,0.0447799,0.0643183,0.00709216,0.0420724,0,0.00703736,0.0378684,0.073744,0,0,0,0.0465489,0,0.0249767,0.0530323,0,0,0,0
1634,0.0519121,0,0,0,0,0.0378034,0,0,0,0,0,0,0.0510644,0.0504712,0.0994663,0,0,0.014486,0,0,0.0374221,0.482536,0.0811219,0.0726334,0.0553511,0.0760034,0.0221949,0.0573443,0.0777437,0.104941,0.0864871,0.0433491,0.0303418,0.0654589,0.0278992,0.0470113,0,0.021506,0.0385229,0,0.0306366,0.0766429,0.0490512,0,0,0.0181164,0,0,0.0165696,0.0586059,0.0520352,0.0204595,0.0266524,0.0624125,0.0395995,0.0564218,0.037228,0.0583381,0.0392134,0.0434918,0.0626034,0.00746081,0.0418225,0,0.00704763,0.0386502,0.0732919,0,0,0,0.0426935,0,0.0256338,0.0551637,0,0,0,0
1635,0.0510488,0,0,0,0,0.0384392,0,0,0,0,0,0,0.051359,0.0503099,0.0989575,0,0,0.0141559,0,0,0.0369581,0.47881,0.0810479,0.0719652,0.0550399,0.0755705,0.0224101,0.0570843,0.0774101,0.104477,0.0860465,0.0429832,0.0297898,0.0651803,0.0273644,0.0476001,0,0.0217003,0.0387259,0,0.0307776,0.0768104,0.0487977,0,0,0.0182644,0,0,0.0161148,0.0583475,0.0520779,0.0201153,0.0263866,0.061965,0.0388273,0.0568378,0.0370327,0.0581652,0.0389807,0.0432708,0.0624241,0.00765256,0.0426878,0,0.0075765,0.0393255,0.0730315,0,0,0,0.0421715,0,0.0250243,0.0551422,0,0,0,0
1636,0.0507304,0,0,0,0,0.0389468,0,0,0,0,0,0,0.0536565,0.0546315,0,0,0,0.0139799,0,0,0.0364932,0.467624,0.0871241,0.0846018,0.059271,0.0819592,0.0214832,0.0627555,0.0826943,0.109974,0.0910297,0.0452673,0.0301831,0.0695814,0.0267638,0.049179,0,0.0216145,0.0385547,0,0.0299722,0.0767383,0.0485513,0,0,0.0177348,0,0,0.0262877,0.0589095,0.0491919,0.0256791,0.0257829,0.0657463,0.0354711,0.0551113,0.0365103,0.0598164,0.0402386,0.0447186,0.0642663,0.00679661,0.0444308,0.0271483,0.0124635,0.0391906,0.0728015,0,0,0,0.0461144,0,0.0237184,0.0529058,0,0,0,0
1637,0.0500031,0,0,0,0,0.0390274,0,0,0,0,0,0,0.0509823,0.0498118,0.0981497,0,0,0.0133827,0,0,0.0371308,0.469866,0.0803829,0.0707617,0.0544496,0.0742907,0.0229529,0.0561675,0.0766277,0.103555,0.0849613,0.0427174,0.0296513,0.0651033,0.0269661,0.0482185,0,0.0211406,0.0379975,0,0.0301392,0.0765703,0.0488703,0,0,0.0177122,0,0,0.0273284,0.0581957,0.051612,0.0208831,0.0263792,0.0612682,0.0375447,0.0567806,0.0371718,0.0583755,0.0391366,0.0434768,0.06268,0.0070617,0.0438988,0.0272688,0.0131238,0.0402293,0.0724121,0,0,0,0.0421741,0,0.0234065,0.0549198,0,0,0,0
1638,0.0497689,0,0,0,0,0.0395542,0,0,0,0,0,0,0.0534353,0.0541608,0,0,0,0.0137396,0,0,0.036509,0.457925,0.0865116,0.0833027,0.0587958,0.0806964,0.0221933,0.061847,0.0819122,0.108972,0.0901116,0.0447933,0.0299419,0.0692418,0.0263516,0.0500313,0,0.0213511,0.0380206,0,0.0294655,0.0766908,0.048293,0,0,0.0175146,0,0,0.026983,0.0587078,0.0489655,0.0255929,0.0256462,0.064824,0.0337934,0.0551552,0.0364884,0.0596785,0.0401618,0.0447542,0.064419,0.0065794,0.0457013,0.0282255,0.013256,0.0400176,0.0721298,0,0,0,0.045799,0,0.02335,0.0527627,0,0,0,0
1639,0.0490319,0,0,0,0,0.0397277,0,0,0,0,0,0,0.0506108,0.0491044,0.0972126,0,0,0.0132538,0,0,0.0371602,0.459308,0.0797331,0.0696802,0.0538258,0.0733216,0.0237501,0.0555475,0.0758835,0.102521,0.0841784,0.0423305,0.0293527,0.0647569,0.0268876,0.0491885,0,0.0209052,0.0375574,0,0.0298183,0.0765914,0.0483147,0,0,0.0177759,0,0,0.027613,0.057859,0.0513304,0.020545,0.0258477,0.0603449,0.0359088,0.0569712,0.0367861,0.0580348,0.0388309,0.0433816,0.0629103,0.00686185,0.0450314,0.0283909,0.013509,0.0411395,0.0717752,0,0,0,0.0417575,0,0.0236065,0.0547032,0,0,0,0
1640,0.0484795,0,0,0,0,0.0401305,0,0,0,0,0,0,0.0505244,0.0486721,0.096435,0,0,0.0131142,0,0,0.0371862,0.453508,0.079212,0.0688548,0.053188,0.0726191,0.0241687,0.0550699,0.0753609,0.101866,0.0835847,0.0420798,0.029172,0.0644513,0.0266926,0.0496584,0,0.0211043,0.0372807,0,0.0296371,0.0765959,0.0481184,0,0,0.0176121,0,0,0.0276258,0.05762,0.0512861,0.020336,0.0255879,0.0598426,0.0352681,0.0570874,0.0367107,0.0578298,0.0385886,0.043235,0.0627391,0.00682477,0.0456269,0.0287512,0.0135651,0.0416891,0.0714296,0,0,0,0.0414287,0,0.0239182,0.0547147,0,0,0,0
1641,0.0477337,0,0,0,0,0.0406324,0,0,0,0,0,0,0.0503361,0.0484796,0.0960006,0,0,0.012984,0,0,0.0370074,0.446881,0.0788822,0.0684108,0.0528057,0.0724252,0.0246383,0.0547405,0.0750109,0.101366,0.0831907,0.0417686,0.0289365,0.0641225,0.0263607,0.0498123,0,0.0213315,0.0366959,0,0.0292437,0.0763928,0.0480118,0,0,0.0173907,0,0,0.0273322,0.0577764,0.0510056,0.0197793,0.0253833,0.0598154,0.0345998,0.0567072,0.0366042,0.0578602,0.0386766,0.0433831,0.0628612,0.00679493,0.0462241,0.029142,0.0133351,0.0422181,0.0713231,0,0,0,0.0412429,0,0.0236667,0.0544845,0,0,0,0
1642,0.0470993,0,0,0,0,0.0411772,0,0,0,0,0,0,0.050261,0.0482416,0.0952192,0,0,0.0134071,0,0,0.0366572,0.440298,0.078272,0.0673374,0.0518734,0.0712402,0.0251809,0.0538814,0.0743492,0.100296,0.0820301,0.0410624,0.0283236,0.0636196,0.0262145,0.0500899,0,0.0212172,0.0364817,0,0.0291569,0.076281,0.0478724,0,0,0.0168906,0,0,0.027443,0.0573724,0.0510823,0.0202515,0.0250398,0.0589969,0.0341371,0.0569346,0.0367325,0.0572044,0.0383289,0.0429809,0.0625073,0.00708087,0.0468001,0.0290543,0.0134184,0.0429773,0.0707533,0,0,0,0.040811,0,0.0244377,0.0545311,0,0,0,0
1643,0.0467499,0,0,0,0,0.0414315,0,0,0,0,0,0,0.0495973,0.0477062,0.0946937,0,0,0.013384,0,0,0.0363082,0.433013,0.0776268,0.0667603,0.0512729,0.0707124,0.0260121,0.0535072,0.0735008,0.0995387,0.0814569,0.0408151,0.028169,0.0633207,0.0266277,0.0504373,0,0.0210898,0.0359602,0,0.0288708,0.076132,0.0474364,0,0,0.0169257,0,0,0.0272126,0.057036,0.0507805,0.020002,0.024458,0.0584196,0.0336328,0.0571885,0.0364264,0.0568873,0.038054,0.0427741,0.0626219,0.00715629,0.0471007,0.0291609,0.0130455,0.0434778,0.0704494,0,0,0,0.0405408,0,0.0244531,0.0544507,0,0,0,0
1644,0.0461036,0,0,0,0,0.0418978,0,0,0,0,0,0,0.0493474,0.0473316,0.0938747,0,0,0.0137739,0,0,0.0359784,0.425212,0.0770264,0.0658985,0.0503954,0.0699916,0.0263849,0.0527711,0.0726079,0.098661,0.0805916,0.0403027,0.0277655,0.062788,0.0265075,0.0505746,0,0.0210248,0.0354038,0,0.0285145,0.0758998,0.0473105,0,0,0.016557,0,0,0.0270217,0.0569114,0.0505256,0.0198397,0.0241763,0.0579567,0.0331734,0.0572473,0.0364974,0.0565661,0.0378418,0.0426151,0.0625918,0.00760763,0.0477153,0.0290478,0.0127393,0.0441571,0.0700794,0,0,0,0.0401308,0,0.0248604,0.0543966,0,0,0,0
1645,0.0456591,0,0,0,0,0.0422074,0,0,0,0,0,0,0.0488867,0.046633,0.0928731,0,0,0.0137769,0,0,0.0359149,0.416917,0.0763219,0.0651512,0.0497965,0.0694342,0.0269784,0.0523176,0.0718185,0.097892,0.0799953,0.0401733,0.0276215,0.0625133,0.0267616,0.0509464,0,0.0210712,0.0348507,0,0.0282648,0.0758153,0.0468673,0,0,0.0166167,0,0,0.0266585,0.0566275,0.0501539,0.0194837,0.0235965,0.0574662,0.0328711,0.0573327,0.0361973,0.0563037,0.0374801,0.0424664,0.0626725,0.00767292,0.0482132,0.0289988,0.0122312,0.0445884,0.0698523,0,0,0,0.0398857,0,0.0249006,0.05429,0,0,0,0
1646,0.0441745,0,0,0,0,0.0443545,0,0,0,0,0,0,0.0487177,0.0462614,0.0925763,0,0,0.0103889,0,0,0.0381641,0.407415,0.0762134,0.0653993,0.0486252,0.0699697,0.0231376,0.0519507,0.0709709,0.0970907,0.0793266,0.0390686,0.0265284,0.0614032,0.0264828,0.0561701,0,0.0212114,0.0343774,0,0.0285455,0.075478,0.0443033,0,0,0.0168692,0,0,0.026253,0.0569116,0.0505693,0.0186792,0.0233955,0.0578065,0.0325885,0.0573362,0.0362939,0.0555249,0.0368236,0.0417572,0.062157,0.00868263,0.0480683,0.0293591,0.0114246,0.0462024,0.0690317,0,0,0,0.0389396,0,0.0248712,0.0546774,0,0,0,0
1647,0.0455949,0,0,0,0,0.043039,0,0,0,0,0,0,0.0474213,0.0454379,0.0912573,0,0,0.0102605,0,0,0.0386746,0.398398,0.0745326,0.0637159,0.0475788,0.0680982,0.0246773,0.0506901,0.0701405,0.0957697,0.077801,0.0393585,0.0272629,0.0617257,0.0276969,0.0561752,0,0.0196804,0.0331184,0,0.027675,0.0752065,0.0443494,0,0,0.0163948,0,0,0.0275778,0.0566036,0.0503642,0.0196367,0.0236867,0.0567251,0.032779,0.057739,0.0369571,0.0550598,0.0367682,0.0416316,0.0618062,0.00916214,0.0479037,0.0270467,0.0131899,0.0459352,0.0685612,0,0,0,0.0398578,0,0.0266912,0.0551165,0,0,0,0
1648,0.0428347,0,0,0,0,0.0452349,0,0,0,0,0,0,0.0479698,0.0450607,0.0908795,0,0,0.00996886,0,0,0.0378814,0.3877,0.0745866,0.0639621,0.0465518,0.0691314,0.0244733,0.0504826,0.0693509,0.0951793,0.0776316,0.0378219,0.0258942,0.0600486,0.0259892,0.0560775,0,0.0215791,0.0328549,0,0.0274686,0.0743841,0.0442287,0,0,0.0161389,0,0,0.0252326,0.0571518,0.04974,0.0175238,0.0231181,0.0573594,0.0320817,0.0570012,0.0363194,0.0551968,0.0367894,0.041674,0.0620167,0.00978469,0.0492924,0.0284779,0.0105736,0.0477474,0.0686085,0,0,0,0.0379979,0,0.0270505,0.0543944,0,0,0,0
1649,0.0440483,0,0,0,0,0.0442615,0,0,0,0,0,0,0.0462902,0.0439243,0.0892635,0,0,0.0104896,0,0,0.0384245,0.378414,0.0729631,0.0619242,0.045612,0.0669029,0.0262124,0.0494346,0.0680132,0.0934767,0.0759092,0.0379873,0.0262268,0.0602306,0.027653,0.0566471,0,0.0204703,0.0323713,0,0.0274278,0.0746174,0.0435932,0,0,0.0163604,0,0,0.0256979,0.0560358,0.0496404,0.0185733,0.0225822,0.0555465,0.0324376,0.0580246,0.0362845,0.054338,0.0357912,0.0410366,0.0616993,0.00992425,0.0488914,0.0270784,0.0114429,0.0476922,0.0679494,0,0,0,0.0387518,0,0.0290927,0.0548566,0,0,0,0
1650,0.0435128,0,0,0,0,0.044608,0,0,0,0,0,0,0.0453901,0.0432699,0.0881859,0,0,0.0105227,0,0,0.0382729,0.367754,0.0721855,0.0608179,0.0447714,0.0662993,0.0269529,0.0487823,0.0669748,0.092442,0.0750334,0.0376566,0.0260401,0.0595966,0.0280308,0.0567524,0,0.0205231,0.0317585,0,0.0270382,0.0742874,0.0434078,0,0,0.0162112,0,0,0.0251309,0.0558632,0.0492067,0.0181738,0.0222531,0.0550682,0.0324414,0.0580452,0.0361045,0.0539869,0.0354748,0.0408847,0.0617475,0.0105135,0.0493373,0.0265932,0.0108979,0.048269,0.0677229,0,0,0,0.0382255,0,0.0294485,0.0547918,0,0,0,0
1651,0.0429635,0,0,0,0,0.0449907,0,0,0,0,0,0,0.0445288,0.0424719,0.0871453,0,0,0.0105125,0,0,0.0382208,0.356564,0.0716939,0.0597111,0.043955,0.0656252,0.0275981,0.0482398,0.0661605,0.0915709,0.0743792,0.0374729,0.025991,0.0590254,0.028466,0.0567731,0,0.020553,0.0312124,0,0.0267341,0.0739923,0.0431784,0,0,0.0160049,0,0,0.0246105,0.0557351,0.0488655,0.0178194,0.0219616,0.0545467,0.0324692,0.0581428,0.0359139,0.0535786,0.0352435,0.0407063,0.0616855,0.0110586,0.0497038,0.0257813,0.0101752,0.0487663,0.0675198,0,0,0,0.0377605,0,0.0296026,0.0548028,0,0,0,0
1652,0.0424441,0,0,0,0,0.0453921,0,0,0,0,0,0,0.0436618,0.0415006,0.0860758,0,0,0.0105322,0,0,0.0382862,0.345007,0.0711595,0.0583551,0.0432666,0.06492,0.0282298,0.0477311,0.0654419,0.0906951,0.0736858,0.0372445,0.0260053,0.0584355,0.0288565,0.0568147,0,0.0206419,0.0306667,0,0.0264514,0.073678,0.0429178,0,0,0.0157151,0,0,0.0242396,0.05558,0.0484823,0.01744,0.0216487,0.0539601,0.0325558,0.0582248,0.0357228,0.0531685,0.035091,0.0405028,0.0616919,0.0116112,0.0500751,0.0250554,0.00943433,0.04918,0.0673584,0,0,0,0.0373821,0,0.0297476,0.0547676,0,0,0,0
1653,0.0419299,0,0,0,0,0.0457971,0,0,0,0,0,0,0.0427959,0.0407185,0.084942,0,0,0.010588,0,0,0.0384102,0.333119,0.0705277,0.0569187,0.0426788,0.0642632,0.0288713,0.04718,0.0648178,0.0897706,0.0729246,0.0369496,0.0260065,0.0578761,0.0292142,0.0569201,0,0.020757,0.0301083,0,0.0261519,0.0732689,0.0426722,0,0,0.0153601,0,0,0.0239214,0.0554538,0.0480654,0.0169746,0.0213231,0.0533931,0.032818,0.0583469,0.0355989,0.0528152,0.034796,0.0403283,0.061753,0.0122298,0.0503871,0.0244465,0.00877372,0.0498978,0.0672789,0,0,0,0.0370191,0,0.0299775,0.05466,0,0,0,0
1654,0.040595,0,0,0,0,0.0469675,0,0,0,0,0,0,0.0432143,0.0400731,0.0839373,0,0,0.0100949,0,0,0.0376969,0.320605,0.0694805,0.0561781,0.0417297,0.0651347,0.0288707,0.0467068,0.0635601,0.0886812,0.072435,0.0359206,0.0252606,0.0564389,0.028217,0.0570766,0,0.0223586,0.0292803,0,0.0255963,0.0723362,0.0421808,0,0,0.0143116,0,0,0.0150469,0.0560638,0.0473207,0.0148671,0.020819,0.0540002,0.0323063,0.0575878,0.0350391,0.0531089,0.0348851,0.0406878,0.0622532,0.0129244,0.0502581,0,0.00993371,0.050822,0.0677576,0,0,0,0.035543,0,0.029125,0.0539116,0,0,0,0
1655,0.0395526,0,0,0,0,0.0476891,0,0,0,0,0,0,0.0427604,0.0392748,0.0825626,0,0,0.00973417,0,0,0.0377134,0.30827,0.0685384,0.0547011,0.0406827,0.0643935,0.0291482,0.0458776,0.0625721,0.0874313,0.071437,0.0355842,0.0250959,0.0557819,0.0281883,0.0565881,0,0.022101,0.0287028,0,0.0252754,0.0718953,0.0423857,0,0,0.0143329,0,0,0.022567,0.0560136,0.0469215,0.0145141,0.0206801,0.0535118,0.0327344,0.0576735,0.0350506,0.052775,0.0346116,0.0405367,0.0621977,0.0136467,0.0514044,0.0245514,0.00571391,0.0516624,0.0675257,0,0,0,0.03495,0,0.0295062,0.0540168,0,0,0,0
1656,0.039164,0,0,0,0,0.0480086,0,0,0,0,0,0,0.0421774,0.0381416,0.0811857,0,0,0.00973842,0,0,0.0376745,0.295835,0.0675876,0.0531344,0.0397823,0.0636302,0.0297821,0.0449477,0.0612716,0.0862809,0.0706032,0.0354097,0.0251412,0.0552297,0.0282649,0.0565776,0,0.0220086,0.0281177,0,0.0249368,0.0714269,0.042104,0,0,0.0141333,0,0,0.0224438,0.0558924,0.0464311,0.0141777,0.0204306,0.0529911,0.0329663,0.0578649,0.0348955,0.052539,0.0344967,0.0404134,0.0622528,0.014326,0.0515426,0.0231131,0.00477235,0.0521196,0.0674433,0,0,0,0.0345875,0,0.0298023,0.0540144,0,0,0,0
1657,0.0393671,0,0,0,0,0.0477381,0,0,0,0,0,0,0.0402724,0.0370138,0.0793577,0,0,0.0204972,0,0,0.0454724,0.283886,0.0668025,0.0507226,0.03961,0.0607833,0.036984,0.0436724,0.0605616,0.085457,0.069651,0.0364169,0.026555,0.0556602,0.0298351,0.0530035,0.0256204,0.0134978,0.0276667,0,0.0242461,0.0711759,0.0425724,0,0,0.013683,0,0,0.022604,0.054757,0.0452522,0.0158111,0.0201816,0.0509107,0.0343155,0.0587502,0.0347381,0.0524609,0.0343456,0.0405138,0.0625285,0.0146898,0.0524029,0.0209896,0.00448656,0.0527347,0.0673603,0,0,0,0.0354004,0,0.0311709,0.0538895,0,0,0,0
1658,0.0376824,0,0,0,0,0.0491577,0,0,0,0,0,0,0.0410991,0.0359616,0.078216,0,0,0.0204391,0,0,0.0448815,0.271505,0.0650513,0.0503207,0.0386528,0.0618333,0.0368903,0.0432186,0.0588346,0.0839725,0.0691572,0.0357686,0.0259492,0.0546571,0.0282995,0.0528033,0.0247304,0.0132299,0.0269326,0,0.0240658,0.070577,0.0424133,0,0,0.0133191,0,0,0.0221434,0.0553257,0.0448524,0.0131463,0.0192922,0.0515803,0.0333911,0.0582236,0.0337706,0.0526364,0.0342401,0.0407077,0.0629819,0.015067,0.0532005,0.0193579,0,0.0536113,0.06773,0,0,0,0.0342683,0,0.029928,0.0533383,0,0,0,0
1659,0.0387779,0,0,0,0,0.0484292,0,0,0,0,0,0,0.0390672,0.0350908,0.0764735,0,0,0.0205037,0,0,0.0455569,0.258842,0.0649312,0.0479816,0.0381024,0.059371,0.0376745,0.0417079,0.0582962,0.0829819,0.0679256,0.0362451,0.0269484,0.0548374,0.0298311,0.0532126,0.0228325,0.0139807,0.0273071,0,0.02405,0.0715213,0.0418596,0,0,0.0126471,0,0,0.0223522,0.0550524,0.0446296,0.0141988,0.0199654,0.0502796,0.0350612,0.0590406,0.0348771,0.0517419,0.0336166,0.0400032,0.0623202,0.0154942,0.0522265,0.0179925,0.00238348,0.0536887,0.0674252,0,0,0,0.0346529,0,0.0316104,0.0541647,0,0,0,0
1660,0.0385194,0,0,0,0,0.0486656,0,0,0,0,0,0,0.0387696,0.0342551,0.0752178,0,0,0.0205359,0,0,0.0453429,0.246243,0.0640146,0.0460399,0.0374692,0.0586617,0.0377117,0.040827,0.0571656,0.0817925,0.0671856,0.0361803,0.0271289,0.0544602,0.0295824,0.0533182,0.0220029,0.0139292,0.0269038,0,0.0237787,0.0711679,0.041596,0,0,0.0121626,0,0,0.0219696,0.0551568,0.0441007,0.0136455,0.0199426,0.0499226,0.0355066,0.0590371,0.0349786,0.0515392,0.0334819,0.039893,0.0624147,0.0160267,0.0521919,0.0165676,0.00253328,0.054092,0.0674872,0,0,0,0.0344197,0,0.0319845,0.0541751,0,0,0,0
1661,0.0379915,0,0,0,0,0.048865,0,0,0,0,0,0,0.0386329,0.0335536,0.0744365,0,0,0.0205034,0,0,0.0450792,0.233601,0.0630543,0.0441679,0.036944,0.0587686,0.037666,0.0403832,0.0562239,0.0809302,0.0667608,0.0363072,0.0273124,0.0543444,0.0289441,0.0529533,0.0209988,0.0134558,0.0259732,0,0.0231962,0.0704235,0.0419148,0,0,0.0120638,0,0,0.0202204,0.0555578,0.0435562,0.0121987,0.0196942,0.0501058,0.0352399,0.0586637,0.0346951,0.0516427,0.0334993,0.0401683,0.0626805,0.0167474,0.052968,0.017112,0,0.0542669,0.0676749,0,0,0,0.0343722,0,0.0315665,0.0539534,0,0,0,0
1662,0.037566,0,0,0,0,0.0494201,0,0,0,0,0,0,0.038471,0.032692,0.0727437,0,0,0.0204909,0,0,0.044924,0.221661,0.0623041,0.0423881,0.0360336,0.0575783,0.0374554,0.0394937,0.055183,0.0795986,0.0656406,0.0360598,0.0272636,0.0538167,0.0284706,0.0529007,0.0197309,0.013506,0.0262523,0,0.0233083,0.0698646,0.0416684,0,0,0.0115471,0,0,0.0199847,0.0553412,0.0433716,0.0124656,0.0199122,0.0493178,0.035428,0.0592706,0.0349147,0.0510971,0.0329177,0.0397106,0.0623871,0.0171846,0.0528914,0.0167601,0,0.055007,0.0674601,0,0,0,0.0338977,0,0.0324662,0.054248,0,0,0,0
1663,0.0385798,0,0,0,0,0.0489755,0,0,0,0,0,0,0.0376793,0.0314757,0.0696424,0,0,0.0207116,0,0,0.0446556,0.209936,0.0612456,0.0413293,0.035796,0.0564178,0.0381605,0.038729,0.0542462,0.0786169,0.065216,0.0368959,0.0283504,0.054298,0.0280036,0.0537585,0.0186169,0.0135471,0.0263352,0,0.0230199,0.0687083,0.0407762,0,0,0.0109707,0,0,0.0215924,0.0552363,0.042487,0.0134451,0.0200613,0.048766,0.036941,0.0597568,0.0352446,0.0510143,0.0329481,0.0397557,0.062593,0.0175294,0.0517501,0.0132994,0.00648829,0.0550027,0.0678313,0,0,0,0.0345358,0,0.0333404,0.0544264,0,0,0,0
