Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,LTHI,RWRA,RASI,IMUR_B,RTHI,RTHII,x74
1839,0.0406284,0,0,0,0,0.0517824,0,0,0,0,0,0.0356916,0,0,0.0407695,0,0,0.0110987,0,0,0.0354857,0.0434826,0.0685452,0.0322108,0.00872607,0.0286318,0.024617,0.036997,0.0449879,0.0305313,0.0332121,0.0368425,0.0274904,0.0303836,0.0325475,0.0558384,0,0.0166922,0.0316277,0,0.0298647,0.0430841,0,0,0.0376636,0,0,0,0.0483611,0.049917,0.0306574,0.0245038,0.0231678,0.0395474,0,0.0432849,0.0601392,0.0413597,0.0458789,0.0661035,0.0173819,0.0421206,0.0688102,0.0596775,0.0532735,0,0,0,0,0.0286332,0.116534,0.0643743,0,0,0,0
1840,0.0406923,0,0,0,0,0.0517631,0,0,0,0,0,0.0357101,0,0,0.0407688,0,0,0.0110596,0,0,0.0354533,0.0434752,0.0686336,0.0321965,0.00861234,0.0286186,0.0247236,0.0370222,0.0450732,0.0305097,0.0332968,0.0369827,0.0275644,0.0304564,0.0325694,0.0558297,0,0.0165821,0.031633,0,0.0298338,0.0430298,0,0,0.0375532,0,0,0,0.0483682,0.0498681,0.0306889,0.0244903,0.0231433,0.0395367,0,0.0431968,0.0601509,0.0414025,0.0459197,0.0660958,0.0174222,0.0421448,0.0691267,0.0600143,0.0533487,0,0,0,0,0.0286492,0.116659,0.0643497,0,0,0,0
1841,0.041032,0,0,0,0,0.0514759,0,0,0,0,0,0.0354909,0,0,0.0406155,0,0,0.0107206,0,0,0.035794,0.0434745,0.0686146,0.0319885,0.00853783,0.0288133,0.0250865,0.0370757,0.0453097,0.0308874,0.0335979,0.0371898,0.0278469,0.0308951,0.0328749,0.0558373,0,0.0165464,0.0314907,0,0.0295919,0.0428796,0,0,0.0374706,0,0,0,0.0482724,0.049681,0.0304009,0.02444,0.0232138,0.0395251,0,0.0428386,0.0604104,0.0416264,0.0461412,0.066275,0.0169809,0.0421176,0.0692074,0.0598856,0.0536543,0,0,0,0,0.0286083,0.116871,0.0643219,0,0,0,0
1842,0.040781,0,0,0,0,0.0517657,0,0,0,0,0,0.0356756,0,0,0.0407011,0,0,0.0110392,0,0,0.035843,0.0433231,0.0688779,0.0322085,0.00845127,0.0285873,0.0248719,0.0374433,0.0452043,0.0306702,0.0334824,0.0372077,0.0276238,0.0306455,0.0326764,0.0558255,0,0.0168869,0.032029,0,0.0297616,0.0428883,0,0,0.0372649,0,0,0,0.0483635,0.0498421,0.0307211,0.0244711,0.0230479,0.0393329,0,0.0428507,0.0601925,0.0414611,0.0458893,0.0660362,0.0172677,0.042239,0.0695358,0.0601951,0.0535737,0,0,0,0,0.0286908,0.116763,0.0644453,0,0,0,0
1843,0.0404544,0,0,0,0,0.0521455,0,0,0,0,0,0.03579,0,0,0.0408148,0,0,0.0116033,0,0,0.0358281,0.0432482,0.0690699,0.0323973,0.00832244,0.0283527,0.0245772,0.0373896,0.0451231,0.0306298,0.0332323,0.0371722,0.0273318,0.0303053,0.032591,0.0558134,0,0.0170964,0.0323202,0,0.030151,0.0428557,0,0,0.0370217,0,0,0,0.0484498,0.0502019,0.0310659,0.0245018,0.0229,0.039091,0,0.0429859,0.0598663,0.0411972,0.0455499,0.0657251,0.0174254,0.042402,0.0700347,0.0605665,0.053444,0,0,0,0,0.0287318,0.116583,0.0645903,0,0,0,0
1844,0.0410253,0,0,0,0,0.0519383,0,0,0,0,0,0.0346001,0,0,0,0,0,0.0114377,0,0,0.035987,0.0414115,0.0677119,0.03644,0.0058817,0.0271313,0.024946,0.0406973,0.0473057,0.0291408,0.0308313,0.0346445,0.0259995,0.0302865,0.0329788,0.055334,0,0.0168443,0.0319724,0,0.0304364,0.0426173,0,0,0.0370301,0,0,0,0.0511797,0.0507049,0.0301656,0.0260538,0.0217572,0.0393198,0,0.0444732,0.0598678,0.04141,0.0455363,0.0654698,0.0174464,0.042113,0.0699969,0.0610915,0.052988,0,0,0,0,0.0276499,0.116771,0.0649491,0,0,0,0
1845,0.0410622,0,0,0,0,0.0519646,0,0,0,0,0,0.0344243,0,0,0,0,0,0.0115678,0,0,0.035872,0.0414346,0.0681451,0.0366582,0.00574278,0.0268638,0.0250804,0.0411096,0.0474454,0.0292701,0.0308711,0.0346683,0.0260561,0.0304054,0.0332523,0.0551678,0,0.0167556,0.0320647,0,0.0304763,0.0425652,0,0,0.0368488,0,0,0,0.0513367,0.0507829,0.0302829,0.0261006,0.0214993,0.0393779,0,0.0445341,0.0598736,0.0413529,0.045528,0.0654613,0.0177999,0.0421129,0.0701369,0.061246,0.0530067,0,0,0,0,0.0276279,0.116818,0.0651376,0,0,0,0
1846,0.0411123,0,0,0,0,0.0519779,0,0,0,0,0,0.0343654,0,0,0,0,0,0.0115374,0,0,0.0358385,0.0414919,0.0685232,0.0367786,0.0056963,0.0267238,0.0251707,0.0411906,0.0475275,0.0292715,0.0309754,0.0348022,0.0261731,0.0305623,0.0333531,0.0551241,0,0.0166984,0.0321863,0,0.0305269,0.0425214,0,0,0.0366,0,0,0,0.0514219,0.0508538,0.0303214,0.0261409,0.0213709,0.0394652,0,0.0445085,0.059879,0.0413797,0.0455659,0.0654736,0.0175546,0.0420804,0.0702848,0.06136,0.0529986,0,0,0,0,0.0275583,0.116848,0.0650063,0,0,0,0
1847,0.0411414,0,0,0,0,0.0520027,0,0,0,0,0,0.0344115,0,0,0,0,0,0.0115931,0,0,0.0358379,0.0415448,0.0688168,0.0370014,0.00554833,0.0265759,0.0251773,0.0415642,0.0475925,0.029297,0.0310094,0.0349299,0.0262767,0.0306939,0.0333501,0.0551266,0,0.0166942,0.0322981,0,0.0305641,0.0424455,0,0,0.0362687,0,0,0,0.0514974,0.0508639,0.0303418,0.0261617,0.0212697,0.0394814,0,0.044492,0.0598913,0.0414272,0.0455948,0.0655192,0.0174013,0.0420966,0.0704,0.0614854,0.0529772,0,0,0,0,0.0275013,0.116927,0.0649423,0,0,0,0
1848,0.0411038,0,0,0,0,0.0520788,0,0,0,0,0,0.0344628,0,0,0,0,0,0.0117513,0,0,0.0358299,0.0415752,0.0690193,0.0371139,0.00542112,0.0265193,0.0251542,0.0417294,0.0476662,0.0293915,0.0310782,0.0350339,0.0263006,0.0307692,0.0333279,0.0551454,0,0.01672,0.0323593,0,0.030577,0.0423265,0,0,0.0359196,0,0,0,0.051516,0.0508791,0.0304351,0.0261418,0.0211655,0.0394523,0,0.0444181,0.0599395,0.041462,0.045611,0.0655776,0.0175959,0.0421386,0.0704091,0.0616143,0.0529253,0,0,0,0,0.0274826,0.117009,0.0651188,0,0,0,0
1849,0.0410433,0,0,0,0,0.0521469,0,0,0,0,0,0.0344468,0,0,0,0,0,0.0118178,0,0,0.0358083,0.0416334,0.0691446,0.0370415,0.00532163,0.0265451,0.0251837,0.0416736,0.0477478,0.0295575,0.0312532,0.035187,0.0263211,0.0309126,0.0333849,0.0552232,0,0.016729,0.0323742,0,0.0305042,0.0422162,0,0,0.0356003,0,0,0,0.0514445,0.0508259,0.0304977,0.0260928,0.0210668,0.0394629,0,0.0442529,0.0600058,0.0415355,0.0457137,0.0656931,0.0180428,0.0420565,0.0704459,0.0617397,0.0528785,0,0,0,0,0.0274682,0.117034,0.0653777,0,0,0,0
1850,0.0409539,0,0,0,0,0.0522233,0,0,0,0,0,0.0345115,0,0,0,0,0,0.0117518,0,0,0.0357332,0.0417106,0.0691077,0.0370286,0.00522906,0.0265047,0.0252299,0.0416604,0.0478374,0.0296675,0.0313344,0.0352959,0.0263566,0.0310357,0.0334613,0.0552878,0,0.0167548,0.0325199,0,0.030482,0.0421304,0,0,0.0353137,0,0,0,0.051402,0.0508176,0.030546,0.0260262,0.0209794,0.0394787,0,0.0441244,0.0600117,0.0415486,0.0457391,0.0657122,0.0181662,0.0419963,0.0704991,0.0618946,0.052776,0,0,0,0,0.0275029,0.117045,0.0653967,0,0,0,0
1851,0.0412464,0,0,0,0,0.0518548,0,0,0,0,0,0.0346028,0,0,0,0,0,0.0115379,0,0,0.0357729,0.0416034,0.0683997,0.0367074,0.00499935,0.0265602,0.0255771,0.0414281,0.0481943,0.0300877,0.0316245,0.0356015,0.0269109,0.0316544,0.0337942,0.0552043,0,0.0163578,0.0321541,0,0.0299368,0.042149,0,0,0.0348592,0,0,0,0.0515373,0.0504937,0.030195,0.0261868,0.0212917,0.0396237,0,0.0439751,0.0604306,0.0420012,0.0461414,0.0659623,0.0175805,0.0419933,0.0702597,0.0615972,0.0530623,0,0,0,0,0.0270892,0.117494,0.0651874,0,0,0,0
1852,0.0409002,0,0,0,0,0.0523278,0,0,0,0,0,0.0347441,0,0,0,0,0,0.0119522,0,0,0.0355492,0.0416826,0.0693089,0.0372587,0.00511629,0.0263019,0.025361,0.041226,0.0480498,0.0298213,0.0314504,0.0354882,0.0265577,0.0312927,0.0336001,0.0553377,0,0.0166183,0.03268,0,0.0305289,0.0418984,0,0,0.0346728,0,0,0,0.05144,0.0508262,0.0306224,0.0259696,0.0208943,0.0394244,0,0.0439993,0.0599965,0.0415528,0.0456095,0.0655938,0.0177958,0.0420551,0.0707016,0.0621388,0.052785,0,0,0,0,0.0274564,0.117353,0.0654657,0,0,0,0
1853,0.0408763,0,0,0,0,0.0523857,0,0,0,0,0,0.0346934,0,0,0,0,0,0.0118708,0,0,0.0354846,0.0416755,0.0696018,0.0373312,0.00504805,0.0261758,0.0254336,0.0410695,0.0481125,0.0298872,0.0317258,0.0355608,0.026617,0.0313989,0.0335487,0.0553764,0,0.0166192,0.0326856,0,0.0305114,0.0417337,0,0,0.0342392,0,0,0,0.0515049,0.0507879,0.0306817,0.0259619,0.0208623,0.0394522,0,0.0439881,0.0600205,0.0415998,0.0456623,0.0656094,0.0180251,0.0420793,0.0706478,0.0622913,0.0528081,0,0,0,0,0.027441,0.117558,0.0655657,0,0,0,0
1854,0.0407989,0,0,0,0,0.0524824,0,0,0,0,0,0.0347193,0,0,0,0,0,0.0119441,0,0,0.0354804,0.0417013,0.0697043,0.0373739,0.00499299,0.0260193,0.0254716,0.0412173,0.0481362,0.0299462,0.0319839,0.0355453,0.026699,0.0314824,0.0336023,0.0554359,0,0.0166508,0.03284,0,0.0304638,0.0415938,0,0,0.0337764,0,0,0,0.0515786,0.0507915,0.0307248,0.0259636,0.0208199,0.0394733,0,0.0439733,0.0600213,0.0415692,0.0457063,0.0656472,0.0181077,0.0420336,0.0707204,0.062314,0.0528226,0,0,0,0,0.0274208,0.117801,0.0656486,0,0,0,0
1855,0.0410436,0,0,0,0,0.052187,0,0,0,0,0,0.0346072,0,0,0,0,0,0.0116638,0,0,0.0357158,0.0416469,0.069178,0.036943,0.00489193,0.0260604,0.0258417,0.0414637,0.0483687,0.0304252,0.0323442,0.0357809,0.0272763,0.032098,0.033937,0.0555277,0,0.0164491,0.0321428,0,0.0299319,0.041516,0,0,0.0331267,0,0,0,0.0517346,0.0504496,0.0303125,0.0261477,0.0211619,0.0396629,0,0.0438683,0.0604796,0.041997,0.0461903,0.0660382,0.017739,0.0419305,0.0704927,0.061753,0.0531947,0,0,0,0,0.0270142,0.118391,0.0654928,0,0,0,0
1856,0.0405544,0,0,0,0,0.0527265,0,0,0,0,0,0.0347763,0,0,0,0,0,0.0121119,0,0,0.035473,0.0417142,0.0698456,0.0374281,0.004971,0.0257871,0.0256955,0.0418029,0.0481177,0.0300667,0.0320376,0.0356549,0.0267645,0.0315476,0.0336363,0.0556156,0,0.0168109,0.0328295,0,0.0304524,0.0412832,0,0,0.0326166,0,0,0,0.0516789,0.050794,0.03078,0.0260019,0.0208124,0.0394684,0,0.0440015,0.0600799,0.0415473,0.0457518,0.0656829,0.0181786,0.0419979,0.070994,0.0623614,0.0529412,0,0,0,0,0.0273361,0.118279,0.0657951,0,0,0,0
1857,0.0404387,0,0,0,0,0.0528253,0,0,0,0,0,0.0346913,0,0,0,0,0,0.0120539,0,0,0.0354877,0.041723,0.0700055,0.0374868,0.00513139,0.0257351,0.0258632,0.0416548,0.048139,0.0300718,0.0320626,0.035692,0.026744,0.0315713,0.0335705,0.0556333,0,0.0169644,0.032809,0,0.0305184,0.0411177,0,0,0.0319517,0,0,0,0.0517145,0.0508369,0.0308269,0.0260177,0.0208194,0.0394548,0,0.0439951,0.060076,0.0415184,0.0457065,0.0656766,0.0180056,0.0420582,0.0709344,0.0624279,0.0529394,0,0,0,0,0.0272838,0.118464,0.0659417,0,0,0,0
1858,0.0403469,0,0,0,0,0.0528964,0,0,0,0,0,0.0346544,0,0,0,0,0,0.0119476,0,0,0.0354276,0.0417166,0.0701062,0.0375272,0.00530401,0.0256994,0.02611,0.0413239,0.0481616,0.0300626,0.0320128,0.0357273,0.0267782,0.0316478,0.0336114,0.0555669,0,0.0170127,0.0329065,0,0.0305953,0.0409457,0,0,0.0312451,0,0,0,0.0517685,0.0508864,0.0308651,0.0260166,0.0208513,0.0394549,0,0.0439863,0.0600196,0.0414655,0.0456403,0.0656708,0.0176084,0.0420687,0.0708273,0.0627046,0.052926,0,0,0,0,0.0272716,0.11866,0.0661191,0,0,0,0
1859,0.0402204,0,0,0,0,0.0530196,0,0,0,0,0,0.0347236,0,0,0,0,0,0.0119267,0,0,0.035154,0.041695,0.0701239,0.0374957,0.00519372,0.0255846,0.0263473,0.0412288,0.0481612,0.0300529,0.0320587,0.0357713,0.0268323,0.0317217,0.033673,0.0554878,0,0.0168986,0.0327256,0,0.0306642,0.0407877,0,0,0.0304801,0,0,0,0.0518024,0.0509427,0.030938,0.0259931,0.0208578,0.0394504,0,0.0440217,0.059965,0.0414299,0.0455591,0.0655724,0.0176565,0.0420729,0.0708302,0.062939,0.0529213,0,0,0,0,0.0273086,0.118864,0.0661612,0,0,0,0
1860,0.0400862,0,0,0,0,0.0531552,0,0,0,0,0,0.0346758,0,0,0,0,0,0.011982,0,0,0.0349125,0.0417036,0.0701212,0.037409,0.00512296,0.0254871,0.0266093,0.0414049,0.0481709,0.0300821,0.0321553,0.0358585,0.0268702,0.0317648,0.0336883,0.0554808,0,0.0167923,0.0325659,0,0.0306378,0.0406691,0,0,0.0297146,0,0,0,0.0518343,0.0509263,0.0309439,0.0260368,0.0208839,0.0394579,0,0.0440547,0.0599974,0.0414627,0.0455997,0.0655567,0.0179013,0.042164,0.0708931,0.0630466,0.052946,0,0,0,0,0.0273585,0.119109,0.0661567,0,0,0,0
1861,0.0399663,0,0,0,0,0.0532444,0,0,0,0,0,0.0346091,0,0,0,0,0,0.0118372,0,0,0.0349319,0.0416482,0.0702928,0.0373422,0.00507677,0.0254061,0.0268284,0.0417894,0.0481539,0.0300331,0.0323956,0.0359598,0.0268529,0.031712,0.0336618,0.0553172,0,0.0169469,0.0326056,0,0.030712,0.0405679,0,0,0.0289235,0,0,0,0.0518817,0.0510207,0.0309753,0.0260859,0.020922,0.0394673,0,0.0440979,0.0599935,0.0414079,0.0455712,0.0655002,0.0177285,0.0421905,0.0709132,0.0631358,0.0529697,0,0,0,0,0.0273985,0.119399,0.0662584,0,0,0,0
1862,0.0398589,0,0,0,0,0.0533142,0,0,0,0,0,0.034687,0,0,0,0,0,0.0117802,0,0,0.0349125,0.0416142,0.0702615,0.0373176,0.00498589,0.0254038,0.0269844,0.041835,0.0481772,0.0300404,0.0326235,0.0360077,0.0268033,0.0316435,0.0337664,0.0551899,0,0.0169389,0.0326508,0,0.0307243,0.0404545,0,0,0.0281396,0,0,0,0.0518702,0.0510212,0.0310003,0.0260897,0.0209648,0.039419,0,0.044094,0.0600149,0.0413969,0.045574,0.0654709,0.0177234,0.0421674,0.0709158,0.0632221,0.0530186,0,0,0,0,0.0273956,0.119675,0.0663768,0,0,0,0
1863,0.0397476,0,0,0,0,0.0534454,0,0,0,0,0,0.0347315,0,0,0,0,0,0.0117505,0,0,0.0349619,0.041602,0.0699078,0.037293,0.00489481,0.025368,0.0272189,0.0415599,0.0482472,0.0300424,0.0324671,0.0359559,0.0267332,0.0315962,0.0340118,0.0551856,0,0.0170037,0.0325638,0,0.0306483,0.0402919,0,0,0.0273694,0,0,0,0.0518354,0.0509499,0.0310546,0.026078,0.0210234,0.0393474,0,0.044102,0.0600226,0.0414276,0.0455957,0.065496,0.0180727,0.0422322,0.0708957,0.0633738,0.0530085,0,0,0,0,0.0273402,0.119943,0.0664641,0,0,0,0
1864,0.0396564,0,0,0,0,0.0535868,0,0,0,0,0,0.03456,0,0,0,0,0,0.0116004,0,0,0.0350008,0.0415673,0.0699167,0.0372853,0.00487124,0.0252548,0.02748,0.0414569,0.0482283,0.0300119,0.0324116,0.0359208,0.0267911,0.0316674,0.0339936,0.0550592,0,0.017099,0.032498,0,0.0306566,0.0401775,0,0,0.0266718,0,0,0,0.0518382,0.0509245,0.0311221,0.0260933,0.0210837,0.0393238,0,0.0441453,0.0600159,0.0414253,0.0455954,0.0654878,0.0182453,0.0423318,0.0708377,0.0635385,0.0529407,0,0,0,0,0.0272791,0.120188,0.0665146,0,0,0,0
1865,0.039577,0,0,0,0,0.0536844,0,0,0,0,0,0.0344898,0,0,0,0,0,0.011321,0,0,0.034956,0.0415662,0.0698242,0.0372322,0.00485559,0.0252155,0.0276901,0.0414359,0.0482182,0.0298642,0.0324454,0.0359489,0.0268472,0.0316802,0.0339476,0.054859,0,0.0171453,0.0325198,0,0.0306763,0.040072,0,0,0.0260496,0,0,0,0.0518815,0.050942,0.0311389,0.0261208,0.0211473,0.0392945,0,0.0441665,0.0600238,0.0414271,0.0456415,0.0654879,0.0182106,0.0423524,0.0706913,0.0636427,0.0528442,0,0,0,0,0.0272385,0.120466,0.0665753,0,0,0,0
1866,0.0394599,0,0,0,0,0.0538292,0,0,0,0,0,0.0345396,0,0,0,0,0,0.0111298,0,0,0.0347691,0.0415587,0.0701997,0.0372502,0.00487264,0.0251473,0.0278916,0.0414475,0.0481769,0.0296763,0.0325562,0.0359947,0.026885,0.0317153,0.0338798,0.0546965,0,0.0171581,0.0327004,0,0.0306955,0.0399409,0,0,0.0254868,0,0,0,0.0519349,0.0509863,0.0311987,0.0261202,0.0211734,0.0392427,0,0.0441696,0.0600287,0.0414305,0.0456458,0.0654998,0.0182168,0.0423934,0.0705182,0.0637447,0.0527538,0,0,0,0,0.0272791,0.120719,0.0665878,0,0,0,0
1867,0.0393909,0,0,0,0,0.0539233,0,0,0,0,0,0.0345511,0,0,0,0,0,0.0109395,0,0,0.0346576,0.041537,0.0703812,0.0372182,0.00485318,0.025113,0.0282027,0.0415798,0.0481699,0.029784,0.0327888,0.036076,0.0269954,0.0318638,0.0337556,0.0544764,0,0.0171619,0.0328587,0,0.0306393,0.0398282,0,0,0.0250085,0,0,0,0.051957,0.0509936,0.0312378,0.0261495,0.0211969,0.0391941,0,0.0441677,0.0600793,0.0414834,0.045668,0.0655461,0.018197,0.0425345,0.0703511,0.063816,0.0527273,0,0,0,0,0.0272624,0.120938,0.0665539,0,0,0,0
1868,0.0393066,0,0,0,0,0.054024,0,0,0,0,0,0.0345909,0,0,0,0,0,0.0107379,0,0,0.0346359,0.0415503,0.0703877,0.0371597,0.00481021,0.025123,0.0284992,0.0418764,0.0481484,0.0297277,0.0329994,0.0361589,0.0270252,0.0319476,0.0337735,0.0542506,0,0.0171855,0.0327322,0,0.0306806,0.0397269,0,0,0.0247238,0,0,0,0.051958,0.0510572,0.0312666,0.0261481,0.0212065,0.0391474,0,0.0441779,0.0600691,0.0414584,0.0455855,0.0655028,0.0181255,0.0427972,0.0703039,0.063903,0.0527262,0,0,0,0,0.0272663,0.121058,0.066614,0,0,0,0
1869,0.0392174,0,0,0,0,0.0540841,0,0,0,0,0,0.0345065,0,0,0,0,0,0.0105115,0,0,0.034539,0.0415554,0.0703575,0.0371862,0.00471549,0.0251197,0.0287356,0.0418928,0.0481612,0.0297305,0.0328496,0.0362251,0.0270052,0.0319441,0.0338607,0.0540964,0,0.0171773,0.0327776,0,0.0307768,0.0396648,0,0,0.0245409,0,0,0,0.0519926,0.0511664,0.0313039,0.0261607,0.0212423,0.0390843,0,0.044196,0.059995,0.041402,0.0454835,0.0654175,0.0177394,0.0430956,0.070363,0.0639818,0.0526633,0,0,0,0,0.0272484,0.121138,0.0666289,0,0,0,0
1870,0.0395001,0,0,0,0,0.0536569,0,0,0,0,0,0.0342542,0,0,0,0,0,0.00986615,0,0,0.0347085,0.0415069,0.06983,0.0367753,0.0047524,0.0253138,0.0293183,0.0414391,0.0484712,0.0300811,0.0331058,0.0364942,0.0275525,0.0325428,0.0343244,0.0540619,0,0.0168994,0.0323191,0,0.0302429,0.0397083,0,0,0.0243424,0,0,0,0.0521237,0.0509079,0.0308773,0.0263443,0.0216644,0.0391974,0,0.0440815,0.060438,0.0418934,0.0459925,0.0658061,0.0170533,0.0434114,0.0701593,0.0635388,0.0528699,0,0,0,0,0.0268315,0.121489,0.0663539,0,0,0,0
1871,0.0389757,0,0,0,0,0.0541865,0,0,0,0,0,0.0344997,0,0,0,0,0,0.010303,0,0,0.0343423,0.0416065,0.0703522,0.0373246,0.00478469,0.0251049,0.0291833,0.041494,0.0482441,0.0298155,0.032662,0.0362344,0.0269744,0.0319036,0.0342505,0.0540058,0,0.0171823,0.0327642,0,0.0308402,0.0396656,0,0,0.0244147,0,0,0,0.0520638,0.0512984,0.031365,0.0261952,0.0213714,0.0388557,0,0.0442762,0.0599675,0.0414054,0.0454833,0.0654043,0.0175863,0.0437876,0.0704617,0.0640247,0.0524144,0,0,0,0,0.0272054,0.121162,0.0665635,0,0,0,0
1872,0.0389011,0,0,0,0,0.0542123,0,0,0,0,0,0.0344202,0,0,0,0,0,0.010309,0,0,0.0343362,0.041601,0.0701631,0.0373289,0.0047989,0.0251527,0.0294078,0.0415372,0.0482958,0.0298041,0.0326285,0.0361729,0.0269158,0.0318274,0.0342267,0.0538055,0,0.0170975,0.0325918,0,0.0308474,0.0396263,0,0,0.0245599,0,0,0,0.0520525,0.0512747,0.0313232,0.026201,0.0214231,0.0387045,0,0.0443065,0.059964,0.041361,0.0454816,0.0653492,0.0177415,0.0441961,0.0704337,0.063954,0.0522795,0,0,0,0,0.0271895,0.121034,0.0665487,0,0,0,0
1873,0.0388664,0,0,0,0,0.0542027,0,0,0,0,0,0.0343264,0,0,0,0,0,0.0101104,0,0,0.0344599,0.0415936,0.0703898,0.0372795,0.00478415,0.0252114,0.0296537,0.0417364,0.0482865,0.0295607,0.0328283,0.0362581,0.0270296,0.0319394,0.0340269,0.0535569,0,0.0171477,0.0325242,0,0.0307429,0.0396201,0,0,0.0248898,0,0,0,0.0520673,0.0511876,0.0313444,0.0262316,0.0215326,0.0385614,0,0.0443647,0.0599584,0.0413718,0.0455287,0.0653902,0.0180655,0.0446784,0.0704539,0.063855,0.0522352,0,0,0,0,0.0272042,0.120825,0.0665071,0,0,0,0
1874,0.038797,0,0,0,0,0.0542197,0,0,0,0,0,0.0343274,0,0,0,0,0,0.00984251,0,0,0.0346577,0.0415382,0.0704863,0.0372059,0.00465228,0.025251,0.0299049,0.041983,0.0482534,0.0294231,0.0330558,0.0363237,0.0271021,0.0320079,0.033884,0.0534324,0,0.0173199,0.0326151,0,0.0307094,0.0396756,0,0,0.025383,0,0,0,0.0520959,0.0511962,0.031431,0.0262338,0.0216547,0.0383784,0,0.0444255,0.0599418,0.0414012,0.0455149,0.0654075,0.0180696,0.0452504,0.0705122,0.0637634,0.0520524,0,0,0,0,0.0272101,0.120559,0.0664223,0,0,0,0
1875,0.0386975,0,0,0,0,0.0542488,0,0,0,0,0,0.0343086,0,0,0,0,0,0.00974659,0,0,0.0349164,0.0414899,0.0704326,0.0371813,0.00468408,0.0252965,0.0301449,0.0417167,0.0482331,0.0293766,0.0329035,0.0363246,0.0271253,0.0320454,0.033789,0.0531959,0,0.0174191,0.0327392,0,0.0307392,0.0398026,0,0,0.0260346,0,0,0,0.0521392,0.0512762,0.0315138,0.0262197,0.021781,0.0381303,0,0.0444927,0.0598763,0.0413901,0.0454794,0.0653503,0.0177752,0.0458926,0.0706824,0.0637036,0.051612,0,0,0,0,0.0272318,0.120272,0.0663281,0,0,0,0
1876,0.0386122,0,0,0,0,0.0542686,0,0,0,0,0,0.0342942,0,0,0,0,0,0.00966972,0,0,0.035083,0.0414712,0.0704673,0.037102,0.00472292,0.0253684,0.0303277,0.0416726,0.0481734,0.0293246,0.0327711,0.0363157,0.0271271,0.0320572,0.0338259,0.0528989,0,0.0175012,0.0325065,0,0.0307457,0.0399072,0,0,0.026756,0,0,0,0.0521926,0.051266,0.0315225,0.0262436,0.021931,0.0379101,0,0.0445588,0.0598227,0.0413293,0.0455026,0.0652667,0.0178731,0.0465574,0.070937,0.0636144,0.0513409,0,0,0,0,0.0272505,0.12001,0.0662458,0,0,0,0
1877,0.0386098,0,0,0,0,0.0542579,0,0,0,0,0,0.0343046,0,0,0,0,0,0.00953831,0,0,0.0351691,0.0415147,0.0705572,0.0370863,0.00469404,0.0254794,0.0304213,0.0420426,0.0481398,0.0292339,0.0328129,0.0362896,0.0270832,0.032023,0.0339563,0.0528076,0,0.0176214,0.0325551,0,0.0307955,0.0398882,0,0,0.0275268,0,0,0,0.0522279,0.0513439,0.031541,0.0262423,0.0220177,0.0377329,0,0.0446233,0.0597552,0.0412342,0.0454303,0.0652087,0.0176477,0.0471359,0.0712071,0.0635329,0.0514858,0,0,0,0,0.0273085,0.119692,0.0661229,0,0,0,0
1878,0.038636,0,0,0,0,0.0541977,0,0,0,0,0,0.0342713,0,0,0,0,0,0.00947603,0,0,0.0352786,0.0415131,0.0705126,0.0370207,0.00463924,0.0256035,0.0305483,0.0422303,0.0481811,0.0291636,0.0329705,0.0363086,0.0271533,0.0320837,0.0338736,0.0526973,0,0.0175826,0.0327351,0,0.0307202,0.039962,0,0,0.028241,0,0,0,0.0522814,0.0513557,0.0315031,0.0262675,0.0221639,0.0375581,0,0.0446686,0.0598061,0.0412509,0.0454189,0.06522,0.0174107,0.0477128,0.0714899,0.0633298,0.0514798,0,0,0,0,0.0272992,0.119326,0.0659935,0,0,0,0
1879,0.0386322,0,0,0,0,0.0541874,0,0,0,0,0,0.0341928,0,0,0,0,0,0.00947395,0,0,0.0353671,0.0415558,0.0705341,0.0369986,0.00471565,0.0257511,0.0306872,0.0422689,0.0481753,0.0290751,0.0328061,0.0363046,0.027143,0.0321142,0.0338646,0.0523446,0,0.0174908,0.0326916,0,0.0306834,0.0400562,0,0,0.0289157,0,0,0,0.0522777,0.0513644,0.0314829,0.0262725,0.0222747,0.0372852,0,0.0446959,0.0597491,0.0411916,0.0453893,0.0651873,0.0175384,0.0482542,0.0718791,0.0631458,0.0513483,0,0,0,0,0.0273922,0.118938,0.0658627,0,0,0,0
