Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72
142,0,0,0,0,0,0,0.02408,0.0111989,0,0,0,0.0559756,0.0195252,0.031803,0.0349827,0,0,0.00946769,0,0.0187258,0.00368005,0.0414393,0.0274681,0.0136488,0.0166879,0.0176694,0.0163094,0.0223194,0.0111635,0.0155147,0.0436391,0.017202,0.0247497,0.017377,0.0212097,0.0664446,0.0103426,0.00946607,0.00339976,0.0314806,0.0150588,0.0255553,0.0581122,0.0273322,0,0,0.0325377,0,0.0116285,0.0193964,0.038772,0.0421991,0.0161749,0.0253156,0.0184875,0.0143642,0.0251349,0.0209662,0.0625274,0.0379591,0.0231684,0.00465709,0.021237,0.0280543,0.0410414,0.0185734,0.010222,0.00932158,0.0102327,0.0236236,0,0,0
143,0,0,0,0,0,0,0.0240617,0.010995,0,0,0,0.0566262,0.0195828,0.0323521,0.0355877,0,0,0.00935468,0,0.018711,0.00364023,0.0416635,0.0279863,0.0141586,0.0170128,0.0182388,0.0162193,0.0225221,0.0115392,0.0159756,0.0439163,0.0171685,0.0249633,0.0175991,0.020922,0.0675579,0.0102165,0.00946408,0.00345348,0.0317916,0.0150888,0.0259501,0,0.0274348,0,0,0.0325717,0,0.0116409,0.0193746,0.0385756,0.0432637,0.0166831,0.0254714,0.0187324,0.0142089,0.0247269,0.0208597,0.0621826,0.0375308,0.0234178,0.00442407,0.0218084,0.0281683,0.0417739,0.0184305,0.0103528,0.00930878,0.010142,0.0236541,0,0,0
144,0,0,0,0,0,0,0.0243594,0.0112074,0,0,0,0.0567528,0.0195712,0.0326113,0.0351371,0,0,0.00941203,0,0.0187104,0.00364802,0.0413219,0.0280389,0.0141419,0.0169741,0.0174857,0.0165176,0.0221819,0.0114589,0.0157397,0.0439404,0.0169906,0.0248523,0.0175262,0.0209868,0.0681007,0.0104719,0.00946438,0.00343883,0.0318862,0.0150952,0.0263103,0.0580583,0.0276705,0,0,0.0327886,0,0.0116489,0.0195155,0.038965,0.0444319,0.0164365,0.0250085,0.0193079,0.0143934,0.0238326,0.020683,0.0613568,0.0365505,0.0236453,0.00441815,0.022471,0.0284206,0.0425964,0.018708,0.0105461,0.0093823,0.0102972,0.0238475,0,0,0
145,0,0,0,0,0,0,0.0246381,0.0113685,0,0,0,0.0572376,0.0195739,0.0332397,0.0350589,0,0,0.00944033,0,0.018704,0.00358394,0.0412085,0.028278,0.0143091,0.0171328,0.0171192,0.0167002,0.0220513,0.0114082,0.0157821,0.0441998,0.0171539,0.0250599,0.0177099,0.0208972,0.0689738,0.0106576,0.00944454,0.00342407,0.0320172,0.0151079,0.0268455,0.0578,0.0279468,0,0,0.0329391,0,0.0116573,0.0196198,0.039139,0.045933,0.0164975,0.025151,0.0198982,0.0145663,0.0233596,0.0205354,0.0607261,0.0359574,0.0238143,0.00426187,0.0230541,0.0288861,0.0436751,0.0188873,0.0106378,0.00930914,0.0105045,0.0240857,0,0,0
146,0,0,0,0,0,0,0.0249233,0.0114767,0,0,0,0.0581698,0.0195743,0.0337078,0.0350578,0,0,0.00947008,0,0.0187147,0.00354432,0.0410626,0.0285124,0.0145225,0.0172424,0.0168934,0.0168931,0.0219523,0.01133,0.0159532,0.0443063,0.0173146,0.0253102,0.0176754,0.0207761,0.0698447,0.0107925,0.00941825,0.00338746,0.0319649,0.0151114,0.027477,0.0576013,0.028249,0,0,0.0330529,0,0.0116625,0.0197385,0.0393292,0.0476862,0.0166279,0.0255377,0.0204139,0.0147199,0.0230099,0.0203887,0.060269,0.035506,0.023986,0.00408846,0.0234082,0.0295278,0.0446364,0.0190333,0.010682,0.00930527,0.0106577,0.0243679,0,0,0
147,0,0,0,0,0,0,0.0253197,0.0116207,0,0,0,0.0594921,0.0195252,0.0341618,0.0350897,0,0,0.00962697,0,0.018734,0.0035896,0.0408975,0.0287936,0.014724,0.0173335,0.0166637,0.0171874,0.0219062,0.0114589,0.016208,0.0443074,0.0174367,0.0253558,0.0176367,0.0206442,0.070743,0.0109642,0.00936222,0.00319705,0.0322549,0.0150996,0.0279411,0.0574554,0.0286733,0,0,0.0331001,0,0.0116573,0.0198152,0.0395226,0.0493905,0.0168181,0.0261368,0.0209742,0.0149617,0.0227676,0.0202053,0.0597826,0.0351646,0.0238963,0.0041055,0.0233908,0.0300866,0.0461108,0.0191846,0.0106777,0.00933449,0.0108075,0.0247803,0,0,0
148,0,0,0,0,0,0,0.0257703,0.0118704,0,0,0,0.0598162,0.0195445,0.0347167,0.0351145,0,0,0.00995395,0,0.0187524,0.00376233,0.0407138,0.0291042,0.0149053,0.017468,0.0163405,0.0175948,0.0217777,0.0114963,0.0163249,0.0443569,0.0175903,0.0252467,0.0177205,0.0205117,0.0718905,0.011268,0.00936653,0.00297219,0.03296,0.0150726,0.0281038,0.0574484,0.0291066,0,0,0.033052,0,0.0116344,0.0198413,0.0397611,0.050758,0.017046,0.0269786,0.0215631,0.0152688,0.0226681,0.0199779,0.0593316,0.0349746,0.0234853,0.00439541,0.0229843,0.0305315,0.0481773,0.0193979,0.0106468,0.00936642,0.011032,0.0252778,0,0,0
149,0,0,0,0,0,0,0.0262282,0.0121755,0,0,0,0.0606453,0.0196417,0.0351078,0.0351024,0,0,0.0103134,0,0.0187514,0.0039502,0.0404731,0.0294035,0.0150459,0.017487,0.0159192,0.018072,0.021636,0.0114092,0.0163708,0.044252,0.0176753,0.0253245,0.0180426,0.020357,0.0728764,0.0116246,0.00942773,0.00301109,0.0336332,0.0150732,0.0281306,0.0575116,0.0295354,0,0,0.0329648,0,0.0116286,0.0197261,0.0400165,0.0517546,0.0172868,0.0280578,0.0221169,0.0156048,0.0228369,0.0197063,0.0589857,0.0350447,0.0229886,0.0050191,0.0222935,0.031149,0.0502443,0.0195911,0.0106122,0.00947852,0.0113043,0.0257861,0,0,0
150,0,0,0,0,0,0,0.0267032,0.012472,0,0,0,0.0617491,0.019669,0.0353333,0.0350772,0,0,0.0106236,0,0.0187382,0.00402229,0.0401646,0.0296809,0.0151631,0.0173638,0.0154526,0.0185995,0.0214554,0.0112007,0.0163538,0.0441487,0.0178496,0.0256364,0.0183278,0.0202391,0.0736017,0.0119364,0.00941892,0.00331799,0.0343914,0.015121,0.027824,0.0572496,0.0299626,0,0,0.0329478,0,0.0116671,0.0196553,0.0402346,0.0524858,0.0175232,0.029275,0.0226199,0.015958,0.0233006,0.0193468,0.0586679,0.0353999,0.0224977,0.00618308,0.0213478,0.0317234,0.0522266,0.0198082,0.0106333,0.00952973,0.0115927,0.0262849,0,0,0
151,0,0,0,0,0,0,0.0271567,0.0128087,0,0,0,0.0621687,0.0196768,0.0354594,0.0350169,0,0,0.0109092,0,0.0187414,0.00401623,0.0398505,0.0298922,0.0152105,0.0172633,0.0149655,0.0190959,0.0212988,0.011054,0.0162942,0.0440465,0.01798,0.0258556,0.0185108,0.0202026,0.0741212,0.0121405,0.00940567,0.00347444,0.0351357,0.0151285,0.0271751,0.0567559,0.0303316,0,0,0.0329528,0,0.0116755,0.0196842,0.040387,0.0526077,0.0176938,0.0305161,0.0230367,0.01628,0.0240232,0.0188548,0.0583307,0.0360415,0.0220435,0.00772642,0.020092,0.0322723,0.0540108,0.0199991,0.010609,0.00947643,0.011936,0.0267322,0,0,0
152,0,0,0,0,0,0,0.0275571,0.0132315,0,0,0,0.0619488,0.0196912,0.0355058,0.0348634,0,0,0.0112025,0,0.0187471,0.00404712,0.0395228,0.0301828,0.0152036,0.0173094,0.0144436,0.0195481,0.0210865,0.0107507,0.0160709,0.0440079,0.0180742,0.0261493,0.0182011,0.0202141,0.0745768,0.0123207,0.009386,0.00337393,0.0356314,0.0151201,0.0261514,0.0561934,0.0305699,0,0,0.0329214,0,0.0116679,0.0197856,0.0405156,0.0519885,0.0177686,0.0317331,0.0233993,0.0165441,0.0250156,0.018287,0.057935,0.0369603,0.0216746,0.00959494,0.0185278,0.0327936,0.0554335,0.0201557,0.0105368,0.00947597,0.0123195,0.027126,0,0,0
153,0,0,0,0,0,0,0.0278824,0.0136337,0,0,0,0.0614265,0.0197084,0.0354837,0.03467,0,0,0.0114652,0,0.0187529,0.0041397,0.0391754,0.0305462,0.0151414,0.0173153,0.0139645,0.0200018,0.0207782,0.0103295,0.0157314,0.0440076,0.018118,0.0263552,0.0180791,0.0202553,0.0750059,0.0125728,0.00936818,0.00312125,0.0355733,0.015114,0.024908,0.055573,0.0307216,0,0,0.0328946,0,0.0116616,0.0198289,0.0406553,0.0506838,0.01772,0.0327675,0.0236566,0.0167246,0.0263292,0.0176299,0.0575279,0.038179,0.0212069,0.0116423,0.0167612,0.0330852,0.0560562,0.0202421,0.0104409,0.00962782,0.0126687,0.0274645,0,0,0
154,0,0,0,0,0,0,0.0280974,0.0140118,0,0,0,0.0613346,0.019756,0.0353793,0.0344903,0,0,0.0117357,0,0.0187627,0.00420349,0.0388367,0.030653,0.0150362,0.0172115,0.0135538,0.020417,0.0204251,0.00988911,0.0156251,0.0439368,0.0180773,0.0263493,0.0181314,0.0203073,0.0752225,0.012902,0.00934437,0.00308219,0.034905,0.0150994,0.0235486,0.0549851,0.0308127,0,0,0.0328284,0,0.0116488,0.0198283,0.0407516,0.0490525,0.0175762,0.0336467,0.0237908,0.0168823,0.0278757,0.0169757,0.0571037,0.0396109,0.0202864,0.0137851,0.0147388,0.0326872,0.0556585,0.0202294,0.0103578,0.00984151,0.0129806,0.0277329,0,0,0
155,0,0,0,0,0,0,0.0282466,0.0144118,0,0,0,0.0615517,0.0198093,0.0351951,0.0343175,0,0,0.0120204,0,0.0187711,0.00421499,0.0384718,0.030721,0.0149014,0.0170478,0.0131635,0.0207755,0.0200714,0.00952769,0.0153963,0.0439705,0.0180336,0.0263847,0.0181444,0.0203989,0.0754239,0.0133012,0.00930359,0.00323032,0.0337568,0.0151031,0.0218323,0.0543925,0.0308858,0,0,0.0328269,0,0.0116508,0.0198398,0.0407824,0.0464498,0.0173341,0.0345351,0.0239089,0.0170615,0.029592,0.016336,0.0565345,0.0412106,0.0188211,0.0160011,0.0124733,0.0313437,0.0541785,0.0202903,0.0103699,0.00972881,0.0132505,0.0279323,0,0,0
156,0,0,0,0,0,0,0.0283659,0.0148216,0,0,0,0.0617181,0.0198693,0.035034,0.034197,0,0,0.0122545,0,0.0187847,0.00419925,0.0380797,0.0309345,0.0147336,0.0168793,0.01274,0.021058,0.0197676,0.00911598,0.014997,0.0439125,0.0180311,0.0265049,0.0182023,0.0205327,0.0757405,0.0136187,0.00928432,0.0033093,0.0321955,0.0150994,0.0196899,0.0538221,0.0309481,0,0,0.0327849,0,0.0116503,0.0198401,0.0406754,0.0430816,0.0170889,0.0355681,0.0241124,0.0173344,0.0313423,0.0157726,0.0557442,0.0429109,0.016956,0.0183504,0.00997215,0.029189,0.0515108,0.0204553,0.0104148,0.00966215,0.0135828,0.0280511,0,0,0
157,0,0,0,0,0,0,0.028475,0.0153202,0,0,0,0.0618839,0.0199317,0.0349889,0.0341434,0,0,0.0124446,0,0.0187848,0.00425794,0.0376732,0.0313237,0.0145179,0.0166194,0.0122966,0.0213246,0.0195869,0.00859338,0.0146614,0.0437509,0.0179239,0.0266006,0.018062,0.0206245,0.0761313,0.0138969,0.00927708,0.00331689,0.0300251,0.0150995,0.0170792,0.0533165,0.0310338,0,0,0.032761,0,0.0116595,0.0198589,0.040448,0.0389814,0.0169443,0.0368072,0.024485,0.0177097,0.0329074,0.0153626,0.0547916,0.0444989,0.0149395,0.0208583,0.0071875,0.026565,0.0476569,0.0207597,0.0104213,0.00963983,0.0140049,0.0281262,0,0,0
158,0,0,0,0,0,0,0.0286851,0.0159745,0,0,0,0.0621112,0.019983,0.0354456,0.0341183,0,0,0.0126363,0,0.0187697,0.00430313,0.0373225,0.0324212,0.0142905,0.0159986,0.0118314,0.0216506,0.0195441,0.00809772,0.0145053,0.0438257,0.0174479,0.0266811,0.0177024,0.0203004,0.0768017,0.0141473,0.00927842,0.00330569,0.0269252,0.0151046,0.0146225,0.0529768,0.0312153,0,0,0.0328884,0,0.0116709,0.0199621,0.0401847,0.0346149,0.0170308,0.0380006,0.0251474,0.0182142,0.034228,0.0152007,0.0539148,0.0459168,0.0135275,0.0235517,0.00448569,0.0242349,0.0424636,0.0212004,0.0102801,0.00953538,0.0145657,0.0282774,0,0,0
159,0,0,0,0,0,0,0.0289834,0.0166632,0,0,0,0.0624768,0.0200079,0.0360766,0.0341296,0,0,0.0127664,0,0.0187597,0.00426043,0.0371236,0.0337968,0.0141445,0.0154746,0.0114276,0.0219731,0.019542,0.00795446,0.0143777,0.0440469,0.0170552,0.0268454,0.0173868,0.0199462,0.0776933,0.0142771,0.00927987,0.00328693,0.0234155,0.0151323,0.0130108,0.0528459,0.03149,0,0,0.0329762,0,0.0116812,0.0200328,0.0400056,0.0309375,0.0173404,0.0389239,0.0259281,0.0187485,0.0352957,0.0151093,0.0533009,0.0470431,0.0131742,0.0260667,0.00299351,0.0226854,0.0367847,0.0216205,0.0101835,0.00946865,0.0151914,0.0285172,0,0,0
160,0,0,0,0,0,0,0.0293609,0.0172247,0,0,0,0.0630827,0.0200076,0.0370505,0.0341959,0,0,0.0128899,0,0.0187747,0.00421048,0.0371723,0.0356527,0.0140933,0.0149578,0.0111263,0.022323,0.0196261,0.00791146,0.0143459,0.0444708,0.0166138,0.0271007,0.0173531,0.0195426,0.0788484,0.0143498,0.00927251,0.00324279,0.0203989,0.0151545,0.0129846,0.0529484,0.0318087,0,0,0.0330696,0,0.0116857,0.0200978,0.0400087,0.0293504,0.017765,0.039637,0.0266183,0.019265,0.0362387,0.014853,0.0530316,0.0479252,0.0137593,0.0280131,0.0037194,0.0221405,0.0318874,0.0219715,0.0101912,0.00946259,0.0157691,0.0288383,0,0,0
161,0,0,0,0,0,0,0.0297349,0.0175989,0,0,0,0.06398,0.01997,0.0385597,0.03429,0,0,0.0131178,0,0.0187904,0.00423797,0.0374578,0.0382497,0.0140993,0.0145026,0.0108991,0.0226935,0.0198067,0.00795366,0.01463,0.0450445,0.0164382,0.0278203,0.0177545,0.0191705,0.0801373,0.0144692,0.00923717,0.00321808,0.0184928,0.0151712,0.0140945,0.0531783,0.0321445,0,0,0.0332103,0,0.0116927,0.0202333,0.0400959,0.0304176,0.0181694,0.0400967,0.0271456,0.0196677,0.0368156,0.0143996,0.0530489,0.0484315,0.014429,0.0291687,0.00475202,0.0223934,0.0289528,0.0221847,0.0102439,0.0094592,0.0161912,0.0292098,0,0,0
162,0,0,0,0,0,0,0.030001,0.0178413,0,0,0,0.0649466,0.0199563,0.0406453,0.0344212,0,0,0.0134298,0,0.0188063,0.00432078,0.0377608,0.0415274,0.0141353,0.0143522,0.0107487,0.0230427,0.0200567,0.00818339,0.015184,0.0457295,0.0166898,0.0290862,0.0187932,0.0190982,0.0815223,0.0146447,0.00923492,0.00318811,0.017667,0.0152071,0.0152181,0.0533963,0.0324417,0,0,0.0334211,0,0.011714,0.0203575,0.0401095,0.0329975,0.0185153,0.0402268,0.0275112,0.0199349,0.0368057,0.0139318,0.0531271,0.0483178,0.0146311,0.0294245,0.00511433,0.0230914,0.0283655,0.0223787,0.0102624,0.00944573,0.0165014,0.0295527,0,0,0
163,0,0,0,0,0,0,0.0301139,0.0180287,0,0,0,0.0658532,0.0199586,0.0429667,0.034499,0,0,0.0137759,0,0.0188465,0.00443662,0.0379282,0.0449881,0.0141978,0.0146469,0.010616,0.0233162,0.0203183,0.0085923,0.0157202,0.0464241,0.0173868,0.030593,0.0201818,0.0194208,0.0829233,0.0148872,0.00923658,0.00308508,0.0173951,0.0152416,0.0158539,0.0535028,0.0326264,0,0,0.0336189,0,0.0117306,0.0204803,0.0400282,0.0352333,0.0187679,0.0399626,0.0277665,0.0201173,0.0361748,0.0137152,0.0531058,0.0476002,0.0144992,0.0290299,0.0048662,0.024175,0.0292471,0.0225082,0.0102034,0.00944243,0.0167193,0.029825,0,0,0
164,0,0,0,0,0,0,0.0301694,0.0181119,0,0,0,0.0665635,0.0199508,0.0451755,0.0344415,0,0,0.0139835,0,0.0188697,0.00448804,0.0379212,0.0481461,0.0142688,0.0153067,0.0104665,0.023547,0.0205176,0.00897611,0.0160752,0.0470754,0.0183716,0.0320497,0.0215924,0.0200147,0.0843792,0.0151082,0.00921923,0.00298276,0.0175265,0.0152575,0.0159182,0.0533833,0.0327361,0,0,0.0337354,0,0.011738,0.0205809,0.0400095,0.035821,0.018892,0.0394697,0.0279503,0.0202235,0.0351361,0.0138078,0.0530548,0.0465741,0.0145736,0.0283189,0.00448485,0.0256948,0.0304465,0.0225862,0.0101811,0.00943635,0.0168415,0.0300392,0,0,0
165,0,0,0,0,0,0,0.0301185,0.018089,0,0,0,0.0673403,0.0199415,0.0471155,0.0342469,0,0,0.0140157,0,0.0188668,0.00449717,0.0377974,0.0509961,0.0143921,0.0161531,0.010409,0.0236228,0.0206515,0.00927465,0.016621,0.0476084,0.0195898,0.0335398,0.0231407,0.0207206,0.0856406,0.015231,0.00920296,0.00297252,0.0185794,0.0152665,0.0157992,0.0530817,0.0327288,0,0,0.0338186,0,0.0117425,0.0205729,0.0401281,0.0353252,0.0189338,0.038988,0.0279848,0.0202477,0.033907,0.0140329,0.0530977,0.0455222,0.0151335,0.02734,0.00424624,0.0274465,0.0329345,0.022593,0.0101745,0.00935873,0.0168718,0.0300736,0,0,0
166,0,0,0,0,0,0,0.0300151,0.0180522,0,0,0,0.0679499,0.0199513,0.048617,0.0339555,0,0,0.0139578,0,0.0188515,0.00445424,0.0377544,0.0532606,0.0146431,0.0171369,0.0104953,0.023617,0.0206269,0.00932443,0.0168884,0.0479917,0.0208897,0.0349647,0.024577,0.0212909,0.0868092,0.0153109,0.00918143,0.00304243,0.0213155,0.0153266,0.0158691,0.0527388,0.0326,0,0,0.0338753,0,0.0117873,0.0204696,0.0403493,0.0350381,0.0189874,0.0384249,0.0279095,0.0201937,0.0327025,0.0142442,0.0532725,0.0444791,0.0157798,0.0262223,0.00436121,0.0285711,0.0373342,0.0225947,0.0101958,0.00936112,0.0168361,0.0299741,0,0,0
167,0,0,0,0,0,0,0.0299681,0.0180379,0,0,0,0.0680494,0.0199642,0.0494459,0.0336882,0,0,0.0139223,0,0.0188354,0.00440102,0.0378536,0.0548627,0.0150311,0.0181558,0.0106072,0.0236175,0.0204956,0.00910993,0.0167382,0.0481851,0.0220673,0.0362031,0.0256483,0.0215487,0.0877286,0.0154326,0.00913254,0.00302968,0.0243336,0.0154402,0.0160672,0.0526223,0.0324701,0,0,0.0339413,0,0.0118839,0.0203761,0.0404603,0.0355492,0.0192529,0.0373505,0.0279373,0.0201216,0.0318801,0.0144575,0.0535407,0.0437082,0.0163125,0.025566,0.00475795,0.0289811,0.041705,0.0226357,0.0103429,0.00959765,0.0168346,0.029887,0,0,0
168,0,0,0,0,0,0,0.0299332,0.017998,0,0,0,0.0676777,0.0199281,0.0493744,0.0335072,0,0,0.0138909,0,0.0188344,0.00432123,0.0380062,0.0554322,0.0154488,0.0190124,0.0106648,0.0236435,0.0201646,0.0086794,0.0162182,0.0481577,0.0229186,0.0369662,0.0260998,0.0214615,0.0877818,0.0155145,0.00909662,0.00307249,0.0254597,0.0154207,0.0158719,0.052746,0.0323589,0,0,0.0340168,0,0.0118593,0.0203238,0.0403667,0.0361481,0.0197345,0.0363226,0.0281156,0.0200671,0.0317633,0.0144804,0.0535188,0.0435875,0.0165313,0.0256642,0.00485595,0.0287989,0.0437366,0.0226793,0.0102804,0.00987516,0.0168074,0.0297924,0,0,0
169,0,0,0,0,0,0,0.0297208,0.0178971,0,0,0,0.0661387,0.0198678,0.0481967,0.0334078,0,0,0.0138285,0,0.0188546,0.00429006,0.0380799,0.0547008,0.0158491,0.0194638,0.0107219,0.0235534,0.0195929,0.00800183,0.0153265,0.0478358,0.0231791,0.0368929,0.0258151,0.0209525,0.0865943,0.0154776,0.00910397,0.00308811,0.0253011,0.0153804,0.0148638,0.0528509,0.0321419,0,0,0.0340528,0,0.0118092,0.0203526,0.0401458,0.0356936,0.0201919,0.0359486,0.0282857,0.0200328,0.0324008,0.0140538,0.0529276,0.0442082,0.0158384,0.0259285,0.00468863,0.0277048,0.0433681,0.0226142,0.0102209,0.00973373,0.0166907,0.0295858,0,0,0
170,0,0,0,0,0,0,0.0293834,0.0177814,0,0,0,0.0635865,0.0198382,0.0457186,0.0332728,0,0,0.0137432,0,0.0188874,0.00427732,0.0382414,0.0524169,0.0162287,0.0194921,0.01073,0.0233197,0.0186686,0.00698194,0.0138586,0.0471177,0.0227962,0.0358893,0.0245707,0.0199187,0.0842553,0.0153412,0.00913951,0.00313098,0.0252793,0.0153893,0.013364,0.0528097,0.0318343,0,0,0.0340413,0,0.0118104,0.0204312,0.0398861,0.0344833,0.0203635,0.0362735,0.0282727,0.0199957,0.0334549,0.0132876,0.0519,0.0450621,0.014631,0.0257477,0.00457339,0.0259768,0.0422415,0.0224832,0.0102484,0.00961207,0.0165348,0.0293374,0,0,0
171,0,0,0,0,0,0,0.0290138,0.0175648,0,0,0,0.0607923,0.0198037,0.0423233,0.0330301,0,0,0.0135965,0,0.0189015,0.00428349,0.0384055,0.0490405,0.0166515,0.0193477,0.0107479,0.0228788,0.017491,0.0058418,0.0119393,0.0461661,0.0221008,0.0342926,0.0228475,0.0187134,0.0812564,0.0150423,0.00919056,0.00306988,0.0255199,0.0154537,0.0124408,0.0528433,0.031477,0,0,0.0340055,0,0.0118566,0.0204279,0.0394642,0.0336955,0.0203794,0.0367264,0.027985,0.0198602,0.0344281,0.0124858,0.0510416,0.0455183,0.0140889,0.025238,0.00453146,0.0245214,0.0418178,0.0224096,0.0102962,0.00963039,0.0162949,0.028983,0,0,0
172,0,0,0,0,0,0,0.0286302,0.0172704,0,0,0,0.0575127,0.0197548,0.0381355,0.0326641,0,0,0.0135167,0,0.0189377,0.00434306,0.0386129,0.0445261,0.0171948,0.0193043,0.0108302,0.0224316,0.016173,0.00495148,0.0098857,0.0449987,0.021328,0.0322939,0.0210968,0.0175539,0.0779856,0.0148311,0.00923638,0.00296248,0.0258984,0.0155117,0.0121988,0.0532149,0.0311496,0,0,0.0339353,0,0.0118973,0.0203075,0.0388919,0.0336245,0.0205092,0.036757,0.0274425,0.0196407,0.0348343,0.0119438,0.0507131,0.0454713,0.0139755,0.0248518,0.00445242,0.0233048,0.0425237,0.022185,0.0103081,0.00963597,0.0159771,0.0285989,0,0,0
173,0,0,0,0,0,0,0.0282068,0.0168887,0,0,0,0.0533372,0.0197622,0.0330625,0.0322198,0,0,0.0134474,0,0.01898,0.00439454,0.0387346,0.038534,0.0178567,0.0192861,0.0110741,0.0220887,0.015035,0.00479901,0.00817561,0.0435184,0.0203532,0.0296973,0.0192065,0.0167123,0.0736261,0.0147185,0.0092828,0.00290925,0.026247,0.0154905,0.0123391,0.0535797,0.0307417,0,0,0.0340075,0,0.0118706,0.0202524,0.0383448,0.0339093,0.020766,0.0363549,0.0267428,0.0193274,0.0346642,0.0117451,0.0509898,0.0450219,0.0133985,0.0245604,0.00441295,0.0219401,0.0440624,0.022023,0.0102824,0.00977103,0.0155773,0.0282423,0,0,0
174,0,0,0,0,0,0,0.0276989,0.0163451,0,0,0,0.0481997,0.0198943,0.0272226,0.0318216,0,0,0.0132499,0,0.0190549,0.00435649,0.0388734,0.0307863,0.0186049,0.0196578,0.0114815,0.0217711,0.0144076,0.00610425,0.0078487,0.0418568,0.0192707,0.0265312,0.0174827,0.016952,0.0681064,0.014696,0.00933541,0.00301513,0.0261566,0.0155113,0.012741,0.0532245,0.0301879,0,0,0.0340972,0,0.0118824,0.0202321,0.0381788,0.0340572,0.0209878,0.0358602,0.0258686,0.0188092,0.0343316,0.0118327,0.0514235,0.0444031,0.012257,0.024034,0.00463728,0.020556,0.0450895,0.0216721,0.0102723,0.00998041,0.015061,0.0277549,0,0,0
175,0,0,0,0,0,0,0.0271343,0.0156449,0,0,0,0.0434586,0.0200295,0.0234609,0.031414,0,0,0.0129132,0,0.0191376,0.00424663,0.0392088,0.0243827,0.0192543,0.020541,0.0119037,0.0214976,0.0145315,0.00814107,0.00934103,0.0405381,0.0185392,0.0238881,0.0169297,0.0179043,0.0633496,0.0147033,0.00928844,0.00326076,0.0262245,0.0154602,0.0130921,0.0523781,0.0294974,0,0,0.0343656,0,0.011833,0.0203375,0.0383556,0.0333332,0.0210504,0.035707,0.0248691,0.0181322,0.0340419,0.0118867,0.0515705,0.0438028,0.0113445,0.0232648,0.00533443,0.0193689,0.045406,0.0212049,0.0102767,0.00987442,0.0144107,0.0272019,0,0,0
176,0,0,0,0,0,0,0.0265775,0.0150362,0,0,0,0.039941,0.0200249,0.0225908,0.0306186,0,0,0.0125936,0,0.0192329,0.00411878,0.0397219,0.0218997,0.0196202,0.0208021,0.0120749,0.0212423,0.0150356,0.00905302,0.0103649,0.0402653,0.0175867,0.0217674,0.0168046,0.0171496,0.0594979,0.0146227,0.00913354,0.0034371,0.0268348,0.015403,0.0131877,0.0520327,0.0287988,0,0,0.0345171,0,0.01179,0.0205684,0.0386332,0.0322122,0.0210064,0.0358651,0.0240022,0.0175204,0.0338164,0.0116936,0.0510686,0.0433627,0.0110652,0.022666,0.00609071,0.0186227,0.0456222,0.0207042,0.010335,0.00978784,0.0138661,0.0266157,0,0,0
177,0,0,0,0,0,0,0.0259737,0.0143063,0,0,0,0.0352644,0.0198865,0.0214963,0.0294538,0,0,0.0121362,0,0.0192271,0.00394992,0.0403933,0.0190861,0.019789,0.0204206,0.0123081,0.0207755,0.0159075,0.00992424,0.0115738,0.0400689,0.0164893,0.0194429,0.0165479,0.0164699,0.0545842,0.0141881,0.00911139,0.003525,0.0270439,0.0153666,0.0129788,0.0522424,0.0280538,0,0,0.03458,0,0.0117609,0.0206183,0.0389198,0.0305306,0.0208966,0.0358819,0.0229518,0.0168349,0.0338155,0.0113212,0.0503601,0.0433406,0.0113444,0.0224159,0.00663214,0.0184437,0.0451692,0.0203257,0.0103593,0.00975429,0.0131834,0.0260026,0,0,0
178,0,0,0,0,0,0,0.0253095,0.0134328,0,0,0,0.0301128,0.0198085,0.0201866,0.0278089,0,0,0.0116886,0,0.0192298,0.00382777,0.0411735,0.0162916,0.0198966,0.0194113,0.0126222,0.0202372,0.0169665,0.0107239,0.0128376,0.0399599,0.0154589,0.0172782,0.0160958,0.0158056,0.0486832,0.0137704,0.00916863,0.00403868,0.0263724,0.0153295,0.0127771,0.052538,0.0272598,0,0,0.0345535,0,0.0117213,0.0204765,0.0393188,0.0287713,0.0207476,0.0356407,0.0217012,0.0158854,0.0339152,0.0109609,0.0499216,0.0435951,0.0120067,0.0223536,0.00692998,0.0187199,0.043782,0.019813,0.010401,0.00974872,0.0123966,0.0253259,0,0,0
