Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
74,0,0,0,0,0,0,0.00520545,0.00542291,0,0,0,0.0155409,0.0131811,0.0155123,0,0,0.0309335,0,0.0247247,0.0182563,0.022925,0.0297151,0.0135644,0.0406328,0.00659048,0.0133669,0.0255534,0.0397007,0.0326534,0.0492144,0.0266706,0.0222537,0.0120655,0.0155821,0.012217,0.0231964,0.0124111,0.00734412,0.0387247,0.0170321,0.0464376,0.00641938,0,0,0.00385526,0,0.0135566,0.00108211,0.0841284,0.0645804,0.0456929,0.0394048,0.00697269,0.00457827,0.0693183,0.0538935,0.0484328,0.0798913,0.0466627,0.0568348,0.0344318,0.0484783,0.0312543,0.00135448,0.000655562,0.000839778,0.00650501,0.00639055,0,0,0,0
75,0,0,0,0,0,0,0.00508816,0.00537224,0,0,0,0.0146979,0.013201,0.014673,0,0,0.0305088,0,0.0247168,0.0180808,0.0238814,0.0294507,0.0133458,0.0404966,0.00629604,0.0131418,0.0257982,0.0403933,0.0321126,0.0479565,0.026998,0.0231172,0.0129107,0.0147116,0.0114521,0.0229394,0.0124271,0.00738854,0.0386363,0.0170605,0.0459613,0.00641582,0,0,0.00396498,0,0.0135813,0.00120123,0.0841979,0.0639332,0.0459131,0.0394191,0.00697931,0.00479928,0.0692347,0.0541357,0.0484825,0.0797599,0.0466195,0.0566627,0.0342653,0.0483702,0.0318377,0.00154398,0.000652547,0.000881524,0.00656448,0.00629605,0,0,0,0
76,0,0,0,0,0,0,0.00429656,0.00408765,0,0,0,0.026789,0.0129319,0.0228225,0,0,0.0296173,0,0.0248599,0.0177894,0.0159624,0.0540975,0.0164086,0.0366164,0.00374256,0.0135552,0.0199135,0.0382555,0.0238021,0.0327034,0.029378,0.0318827,0.00679065,0.0183262,0.0536837,0.0231004,0.0124905,0.00707473,0.037272,0.0170539,0.0433608,0.00470697,0,0,0.00318926,0,0.0135748,0.000943318,0.0889885,0.0602663,0.0495779,0.0354952,0.00345048,0.00434154,0.0699769,0.0554054,0.050778,0.0812569,0.0437611,0.057168,0.0335056,0.0454303,0.0321197,0.00229335,0.000959874,0.000756609,0.00561851,0.00553362,0,0,0,0
77,0,0,0,0,0,0,0.00519368,0.00564117,0,0,0,0.0120624,0.0131258,0.0131805,0,0,0.0307624,0,0.0247636,0.0183169,0.0258737,0.0288674,0.0129749,0.0408092,0.0060896,0.0132788,0.0262268,0.0423042,0.0308448,0.0449045,0.0284396,0.0259251,0.0150541,0.012899,0.00834412,0.0233883,0.0124349,0.00712295,0.0437675,0.0170278,0.0507976,0.0065441,0,0,0.00420274,0,0.0135527,0.00144958,0.0840741,0.0691544,0.0459944,0.045017,0.00697894,0.00491106,0.0682189,0.0526742,0.0463729,0.0790926,0.0501287,0.0556648,0.0348423,0.0520827,0.0347615,0.0018061,0.000570506,0.00080782,0.00681332,0.00617976,0,0,0,0
78,0,0,0,0,0,0,0.00550186,0.00590826,0,0,0,0.0109794,0.0130161,0.0128269,0,0,0.0313706,0,0.0248401,0.0185777,0.0267231,0.0280416,0.0129616,0.040582,0.00599593,0.0134672,0.0261376,0.0426439,0.029569,0.0434073,0.028761,0.026809,0.0160803,0.0119708,0.00771251,0.0238986,0.0124771,0.00747446,0.0434746,0.0170213,0.0502838,0.00673878,0,0,0.00410683,0,0.0135475,0.0013875,0.0842487,0.0683615,0.0462167,0.0448825,0.00701277,0.00487818,0.0683126,0.0527682,0.0466729,0.0791773,0.0500133,0.0555711,0.0347204,0.05181,0.0350116,0.00183173,0.000531657,0.000729028,0.00701883,0.00653306,0,0,0,0
79,0,0,0,0,0,0,0.00484255,0.00455698,0,0,0,0.0291369,0.0126465,0.0186829,0,0,0.0305199,0,0.0249717,0.0181986,0.016877,0.0484634,0.0152887,0.0295363,0.00506154,0.0139542,0.0175666,0.0310625,0.0202472,0.0324542,0.0259,0.0282324,0.0075563,0.017256,0.0548705,0.0239806,0.0125654,0.00719969,0.0440651,0.0169756,0.0509205,0.00504001,0,0,0.00312621,0,0.0135017,0.000805632,0.0881122,0.0685047,0.0486195,0.0432618,0.00401785,0.00417481,0.0686163,0.0526921,0.0482877,0.0806178,0.048956,0.0561663,0.0348693,0.0511034,0.0356149,0.00207942,0.00082192,0.000553607,0.00580601,0.00585868,0,0,0,0
80,0,0,0,0,0,0,0.00546191,0.00606067,0,0,0,0.0111175,0.0127429,0.0130156,0,0,0.0313724,0,0.0249,0.0185107,0.0279517,0.0264421,0.012841,0.0392578,0.00598177,0.0135183,0.0247217,0.0421325,0.0268689,0.0404573,0.029265,0.0278741,0.0171083,0.0102134,0.00815158,0.0239755,0.0125311,0.0071096,0.0507973,0.0170004,0.057085,0.00658579,0,0,0.00421671,0,0.0135278,0.00153179,0.0846855,0.0752192,0.0460301,0.0517771,0.0068164,0.00498948,0.0664382,0.0502714,0.0439315,0.0780936,0.0539533,0.0535335,0.0347467,0.0564019,0.0391421,0.00202671,0.000496083,0.000761775,0.00706502,0.00649171,0,0,0,0
81,0,0,0,0,0,0,0.00547024,0.00610159,0,0,0,0.012914,0.0127889,0.0132606,0,0,0.0316665,0,0.0249496,0.0186704,0.0279909,0.0252493,0.0128766,0.0372882,0.00585472,0.0136545,0.0231138,0.0401237,0.0248383,0.0394012,0.0285917,0.026954,0.0171087,0.00963534,0.0103919,0.0242359,0.0125755,0.00752872,0.0503233,0.0170201,0.0567589,0.00651927,0,0,0.00401927,0,0.0135551,0.00148363,0.0848665,0.0747492,0.0462533,0.0516059,0.00667261,0.00487409,0.0662213,0.0501707,0.0442507,0.0782031,0.0538136,0.0534595,0.0346509,0.0561796,0.0389785,0.00193001,0.00051684,0.000701802,0.00706571,0.00646541,0,0,0,0
82,0,0,0,0,0,0,0.00479899,0.00457385,0,0,0,0.0313124,0.0125984,0.0142333,0,0,0.0307674,0,0.02505,0.0183163,0.0180301,0.0408559,0.0145107,0.0234443,0.00590503,0.014066,0.0154238,0.0242472,0.0153686,0.0334727,0.0223298,0.0252574,0.0076894,0.0174416,0.0542306,0.0241223,0.0126348,0.00733959,0.0508666,0.0169262,0.058236,0.00482294,0,0,0.00317383,0,0.0134883,0.00108891,0.0878529,0.0765745,0.047927,0.0503602,0.00468261,0.00397187,0.0664766,0.049826,0.0455879,0.079549,0.0531968,0.0540607,0.0351058,0.0561847,0.0389497,0.00208566,0.000736559,0.000579415,0.00560857,0.00576223,0,0,0,0
83,0,0,0,0,0,0,0.004999,0.00556376,0,0,0,0.0172701,0.0127967,0.0132318,0,0,0.0315471,0,0.0249964,0.0186661,0.023692,0.0221128,0.0131394,0.0226232,0.00433679,0.0137357,0.0110651,0.0193089,0.0114543,0.0380826,0.0192932,0.0128065,0.0146232,0.011085,0.0190767,0.0241792,0.0126099,0.00729761,0.0486873,0.0170015,0.0557025,0.00574929,0,0,0.00343897,0,0.0135558,0.00129235,0.0857234,0.0730853,0.0466735,0.0507481,0.00527249,0.00425669,0.0661763,0.0495524,0.0450158,0.0789046,0.0534138,0.0537261,0.0347148,0.0557315,0.0374421,0.00166153,0.00059908,0.000681947,0.00656082,0.00605898,0,0,0,0
84,0,0,0,0,0,0,0.00489528,0.00452258,0,0,0,0.0331814,0.0127419,0.0122287,0,0,0.0311765,0,0.0250809,0.0185944,0.0187845,0.036287,0.0145621,0.0199443,0.00630137,0.0142461,0.0137466,0.0211852,0.0123273,0.0354774,0.0202956,0.0237911,0.00712817,0.0187923,0.0543624,0.0243548,0.0127218,0.00733824,0.0494237,0.0169971,0.057497,0.00483495,0,0,0.00270315,0,0.0135614,0.00116003,0.0877614,0.0763164,0.0479951,0.0499155,0.00500294,0.00354206,0.0663152,0.0494241,0.045948,0.0799117,0.0529877,0.0538252,0.0348585,0.055898,0.037298,0.00206448,0.00098235,0.000564322,0.00549511,0.00586363,0,0,0,0
85,0,0,0,0,0,0,0.00486441,0.00440615,0,0,0,0.0337314,0.0127059,0.0114631,0,0,0.0309668,0,0.0250426,0.0184965,0.0191136,0.0338336,0.0146794,0.0185042,0.00645782,0.0143665,0.0129159,0.0201092,0.0109462,0.0368994,0.0190885,0.0228567,0.00625993,0.0200753,0.0539981,0.0242758,0.0127498,0.00756403,0.0474465,0.0169758,0.0553815,0.0047749,0,0,0.00281819,0,0.0135562,0.00134775,0.0876681,0.0725871,0.0480096,0.0500614,0.00509296,0.00340254,0.0661982,0.049248,0.0459919,0.0800443,0.0530735,0.0539116,0.0349008,0.0555859,0.0355926,0.00221626,0.000954206,0.000583856,0.00537928,0.00567812,0,0,0,0
86,0,0,0,0,0,0,0.00495986,0.00429175,0,0,0,0.0335882,0.01252,0.0108042,0,0,0.030785,0,0.0250714,0.01836,0.0194024,0.030895,0.0148616,0.0167192,0.0066046,0.0143627,0.0120141,0.0189472,0.00953,0.0384764,0.017759,0.0217264,0.00571318,0.0217998,0.0526313,0.0241937,0.0127289,0.00760392,0.0462791,0.0169889,0.0541995,0.00482083,0,0,0.00281974,0,0.0135723,0.00141709,0.0875365,0.0704172,0.0480494,0.0499166,0.00514137,0.00326615,0.0662374,0.049128,0.0461737,0.0801913,0.0529449,0.0538957,0.0348149,0.0552247,0.034922,0.00238688,0.000950195,0.000566508,0.00523667,0.00567636,0,0,0,0
87,0,0,0,0,0,0,0.00517727,0.00417593,0,0,0,0.032903,0.0124988,0.010573,0,0,0.0310691,0,0.0251949,0.0184907,0.0196295,0.0273052,0.0149972,0.0147749,0.00672572,0.0144585,0.0110948,0.0176814,0.00837781,0.0401184,0.0164063,0.0206105,0.00571016,0.0237979,0.0501158,0.0244319,0.0127469,0.00757839,0.0451526,0.0169702,0.0533266,0.00495262,0,0,0.0027873,0,0.013561,0.00144523,0.0873021,0.068773,0.0481009,0.049743,0.00516588,0.00318237,0.0662316,0.049011,0.0463057,0.0802623,0.0527623,0.0538671,0.0347135,0.0548688,0.0342883,0.00261789,0.000968271,0.000498613,0.00505269,0.0058287,0,0,0,0
88,0,0,0,0,0,0,0.00514857,0.0039335,0,0,0,0.0314565,0.0124974,0.0108542,0,0,0.0308821,0,0.0252205,0.0183837,0.0197618,0.0233916,0.01505,0.0125039,0.00694037,0.0144589,0.0102105,0.0163504,0.00772315,0.0417916,0.0148169,0.0191496,0.0061369,0.0260631,0.0462434,0.0243156,0.0127165,0.00704947,0.0441483,0.0169536,0.0525671,0.00484551,0,0,0.00279102,0,0.0135477,0.00146908,0.0870932,0.0672934,0.0480971,0.0496353,0.0052736,0.00332122,0.0662003,0.0489443,0.0464023,0.0803,0.0525951,0.0538133,0.0346102,0.0545288,0.0335855,0.00281426,0.000975157,0.0005126,0.00479672,0.00561645,0,0,0,0
89,0,0,0,0,0,0,0.00530416,0.0038108,0,0,0,0.028754,0.0124988,0.0111675,0,0,0.0310563,0,0.0252046,0.0184472,0.0197874,0.0193691,0.0150348,0.00970886,0.00704386,0.0145897,0.00941691,0.0146916,0.00751388,0.0431257,0.0129552,0.0170604,0.00675385,0.0283997,0.0406537,0.0244737,0.0127494,0.00701429,0.0435312,0.0169254,0.0519606,0.00489002,0,0,0.00284295,0,0.0135177,0.00152273,0.0868693,0.0663199,0.0481087,0.0494751,0.00528391,0.00345504,0.0661471,0.0488576,0.0464438,0.0802611,0.0523187,0.0536781,0.0344042,0.0541616,0.0331816,0.00311309,0.00103855,0.000534658,0.0045624,0.00565605,0,0,0,0
90,0,0,0,0,0,0,0.00517889,0.00354705,0,0,0,0.024725,0.0124708,0.011235,0,0,0.0305282,0,0.0251205,0.0181615,0.0197579,0.0149434,0.0149369,0.00661324,0.00710048,0.0145506,0.00883413,0.0127573,0.00760686,0.0439347,0.0110232,0.014504,0.00738084,0.0307076,0.033208,0.0241059,0.0127369,0.00698837,0.0431269,0.0169051,0.0513226,0.00474006,0,0,0.00294282,0,0.013492,0.00159428,0.0866688,0.0656708,0.0481726,0.0492809,0.00521517,0.00371412,0.0661804,0.048843,0.0464481,0.0801586,0.0519615,0.0534707,0.0341326,0.053777,0.033021,0.0033782,0.00106568,0.000613778,0.00429237,0.00537904,0,0,0,0
91,0,0,0,0,0,0,0.00538349,0.00347691,0,0,0,0.0196801,0.0125012,0.0109329,0,0,0.0304791,0,0.0251623,0.0181466,0.0197721,0.0103547,0.0148445,0.00415887,0.00707013,0.0146971,0.00858304,0.0110208,0.00791907,0.0443932,0.00949394,0.0118969,0.0080927,0.0331701,0.0244246,0.024061,0.0127582,0.00746356,0.0429291,0.0168654,0.0509018,0.00496,0,0,0.00317896,0,0.013461,0.00175562,0.0865679,0.0652576,0.0483007,0.0491707,0.00504002,0.00379964,0.0661445,0.0488331,0.0464536,0.0800777,0.0516139,0.0531781,0.0338139,0.0533645,0.03311,0.00366771,0.00111609,0.00060634,0.00415876,0.00539075,0,0,0,0
92,0,0,0,0,0,0,0.00569744,0.00353183,0,0,0,0.0141495,0.0124501,0.0100819,0,0,0.0305121,0,0.0252314,0.0181371,0.0199272,0.0067158,0.0148108,0.00353502,0.0069924,0.0149348,0.00861584,0.0097347,0.00844167,0.0445905,0.00902077,0.0099731,0.00895694,0.0356361,0.015436,0.0240852,0.0127592,0.00763027,0.0429649,0.0168257,0.0506915,0.00531,0,0,0.00347442,0,0.0134298,0.00197188,0.0865898,0.06507,0.0484349,0.0492623,0.00478287,0.00378403,0.0660326,0.048839,0.0465781,0.0800259,0.0513308,0.0528095,0.0334724,0.0529825,0.0334605,0.0039609,0.00122725,0.000599633,0.0040874,0.0055379,0,0,0,0
93,0,0,0,0,0,0,0.00556729,0.00347417,0,0,0,0.00914424,0.0125658,0.0076827,0,0,0.0304562,0,0.0251726,0.0180951,0.0202977,0.00416428,0.0147183,0.00450895,0.00674226,0.0150237,0.00876607,0.00872395,0.00861787,0.0445269,0.00974329,0.00928088,0.00994261,0.0380539,0.00943784,0.0239656,0.0127671,0.00758728,0.0428532,0.016869,0.0509268,0.00527422,0,0,0.00353929,0,0.013461,0.00202343,0.0865892,0.0662858,0.0485595,0.0493005,0.00436305,0.00379266,0.0659255,0.0488769,0.046694,0.0798981,0.0509626,0.0522799,0.0329868,0.0525925,0.0331209,0.00408258,0.001315,0.000603692,0.00395844,0.00529999,0,0,0,0
94,0,0,0,0,0,0,0.00549925,0.00335887,0,0,0,0.00981323,0.0125781,0.00543421,0,0,0.0302675,0,0.0251303,0.0179816,0.0209116,0.0039713,0.0148818,0.00684119,0.00707217,0.0150384,0.0090183,0.00833883,0.00904375,0.0447325,0.0108622,0.0098163,0.0105991,0.0394823,0.0114701,0.0238701,0.0127391,0.00715471,0.0440574,0.016911,0.0521942,0.00529354,0,0,0.00371008,0,0.0134934,0.00213309,0.0867777,0.0694449,0.0487226,0.0490939,0.00457983,0.00386773,0.0659069,0.0487143,0.0469326,0.080033,0.0506407,0.051824,0.0326456,0.0525061,0.034149,0.00421866,0.00140398,0.000661308,0.00392074,0.00517256,0,0,0,0
95,0,0,0,0,0,0,0.0058223,0.0035545,0,0,0,0.0120497,0.0122902,0.00376073,0,0,0.0306953,0,0.0251633,0.0181028,0.0213812,0.00638182,0.0149515,0.00931892,0.00679741,0.0152265,0.00908407,0.00755765,0.00861671,0.0443955,0.0119865,0.0101628,0.0106496,0.0404431,0.0158955,0.0241988,0.01273,0.00697914,0.04584,0.0168843,0.0526247,0.00555853,0,0,0.00378441,0,0.0134731,0.00218998,0.0869484,0.0691423,0.0488999,0.0494507,0.00423925,0.00366715,0.0658801,0.0486437,0.0469459,0.0800703,0.0505431,0.0513303,0.0322837,0.0523703,0.0367846,0.00423056,0.00129988,0.000690767,0.00396358,0.00540919,0,0,0,0
96,0,0,0,0,0,0,0.00567834,0.00339833,0,0,0,0.0134145,0.0123022,0.00408584,0,0,0.0303614,0,0.0250911,0.0179117,0.0216013,0.0084731,0.0150276,0.010189,0.00702141,0.0150552,0.00916723,0.00702193,0.0082469,0.0441254,0.0125011,0.0103545,0.0105639,0.0404851,0.0167804,0.0239741,0.0126954,0.00721235,0.0480055,0.0168986,0.0536263,0.00540983,0,0,0.00362464,0,0.013482,0.00200233,0.0871205,0.0698785,0.048894,0.0497462,0.00428205,0.00358082,0.0659089,0.0484212,0.0469696,0.0801914,0.0504638,0.0508807,0.0319988,0.0524426,0.0394931,0.00411122,0.00135067,0.000529897,0.00392907,0.00541339,0,0,0,0
97,0,0,0,0,0,0,0.00549702,0.00333785,0,0,0,0.0124903,0.0123772,0.0036185,0,0,0.0304846,0,0.0251139,0.0179717,0.0211784,0.00975499,0.0152457,0.0107621,0.00711856,0.0150396,0.00895946,0.00633332,0.0072326,0.0433351,0.0126765,0.00998092,0.0104215,0.0403801,0.0161535,0.0240287,0.012687,0.00737601,0.0406403,0.0168995,0.0456245,0.00518937,0,0,0.0034701,0,0.0134822,0.00191396,0.0870272,0.0617191,0.0496477,0.0430515,0.00405322,0.00339507,0.0676188,0.0505957,0.0499599,0.0813854,0.0463959,0.0524148,0.0313809,0.0476299,0.0374292,0.00381541,0.00118525,0.000625694,0.00400076,0.00524707,0,0,0,0
98,0,0,0,0,0,0,0.0057064,0.00343859,0,0,0,0.0107643,0.0124235,0.00249768,0,0,0.0309929,0,0.0251873,0.0181444,0.0206791,0.00907929,0.0151922,0.0101731,0.0072415,0.0153055,0.00906781,0.00617635,0.00652151,0.0424342,0.0124558,0.00977117,0.010586,0.0399372,0.0136135,0.0244158,0.0126729,0.00753351,0.0403245,0.0169091,0.0441048,0.00533936,0,0,0.00339464,0,0.0134885,0.00193634,0.0869638,0.0592003,0.049827,0.0423954,0.00402285,0.00324007,0.0680728,0.0508899,0.05008,0.0814862,0.0456615,0.0522538,0.0308739,0.0468226,0.0387117,0.00362791,0.0010757,0.000827082,0.00417063,0.00517061,0,0,0,0
99,0,0,0,0,0,0,0.00539427,0.00335487,0,0,0,0.00909582,0.0124736,0.00330548,0,0,0.0308999,0,0.0250942,0.0180707,0.0202148,0.00697123,0.0152692,0.00900443,0.00772075,0.0153661,0.00901557,0.00643269,0.00578119,0.0415902,0.0121472,0.0103667,0.0108349,0.0390786,0.0104373,0.0242781,0.0126387,0.00742223,0.0359822,0.016917,0.0383441,0.00496115,0,0,0.00319551,0,0.013495,0.00181286,0.0870783,0.052795,0.0505951,0.0378667,0.00398747,0.00325284,0.0693208,0.0524529,0.0513016,0.0818838,0.0426475,0.0524702,0.0298272,0.0436521,0.0379723,0.00351606,0.000913082,0.000928731,0.00422223,0.00471924,0,0,0,0
100,0,0,0,0,0,0,0.00511541,0.00324764,0,0,0,0.0111071,0.0125746,0.00710841,0,0,0.0308623,0,0.0250579,0.0180957,0.0200316,0.00657015,0.0154294,0.00694443,0.00852374,0.0155005,0.00872093,0.00693152,0.00512583,0.0411739,0.0119578,0.0114935,0.0108927,0.0379906,0.0111613,0.024316,0.0126182,0.00712177,0.0303266,0.0168909,0.0313763,0.00460737,0,0,0.00309096,0,0.0134798,0.00175389,0.0875821,0.0458257,0.0518855,0.0318848,0.00403971,0.00326873,0.0707349,0.0546523,0.0525124,0.0821274,0.0386778,0.0522773,0.0281714,0.0398419,0.0358866,0.00354405,0.000990797,0.000966043,0.00431343,0.00444018,0,0,0,0
101,0,0,0,0,0,0,0.00520387,0.00337344,0,0,0,0.0147794,0.0127172,0.00992721,0,0,0.031199,0,0.0250419,0.018273,0.0199807,0.00876084,0.0154273,0.00566365,0.00849019,0.0157939,0.00840265,0.00737547,0.00451744,0.0410015,0.0117799,0.0124287,0.0106061,0.0371166,0.0156228,0.0246888,0.0126179,0.00693542,0.0295398,0.0168678,0.0301899,0.00464162,0,0,0.00292496,0,0.0134636,0.00169577,0.0874761,0.0436828,0.0522863,0.0310254,0.0037521,0.00315871,0.0710903,0.0549989,0.0520273,0.0817932,0.0375692,0.0516287,0.0273565,0.0388942,0.0360408,0.00346755,0.00112795,0.000904799,0.00433701,0.00460502,0,0,0,0
102,0,0,0,0,0,0,0.00474779,0.00330277,0,0,0,0.0188915,0.0129763,0.0121906,0,0,0.0309174,0,0.0249453,0.0181563,0.0199464,0.0123227,0.0154453,0.00544725,0.00910433,0.0157706,0.00769451,0.00760189,0.00419733,0.0413426,0.0116466,0.0134426,0.0107977,0.0363686,0.0206189,0.0245077,0.0125882,0.0071396,0.0268446,0.0168349,0.0274184,0.0042294,0,0,0.00280566,0,0.0134409,0.00161884,0.0877359,0.0405963,0.0530474,0.0282385,0.00385238,0.0033127,0.0716849,0.0559922,0.0519537,0.081586,0.0352751,0.0508864,0.026076,0.0368252,0.0348002,0.00335288,0.00107178,0.000869947,0.00426399,0.00414421,0,0,0,0
103,0,0,0,0,0,0,0.00463572,0.00333042,0,0,0,0.0218442,0.0131044,0.0146305,0,0,0.0310054,0,0.0249123,0.0182042,0.0199301,0.0163663,0.0153845,0.00573812,0.00977374,0.0158476,0.00674337,0.00748701,0.0041712,0.0419445,0.0119213,0.0142291,0.0111598,0.035889,0.0236247,0.0244497,0.0125707,0.00737199,0.0242127,0.016794,0.0250356,0.00408748,0,0,0.00288587,0,0.0134061,0.00169858,0.0881016,0.038042,0.053802,0.0255222,0.00405064,0.00342041,0.0722225,0.0568516,0.0518384,0.0814126,0.0329717,0.05003,0.0247729,0.0347274,0.0334378,0.00335893,0.00106228,0.00102769,0.00422646,0.0041794,0,0,0,0
104,0,0,0,0,0,0,0.00472997,0.00321784,0,0,0,0.023377,0.0132142,0.0174091,0,0,0.0302815,0,0.0246039,0.0176998,0.0199333,0.0200944,0.0152387,0.00635646,0.0110326,0.0157328,0.00551387,0.00715559,0.00503014,0.0432573,0.0122548,0.0152826,0.0115869,0.0358455,0.0249631,0.0237779,0.0124136,0.0073218,0.0210834,0.0169076,0.0227312,0.00410358,0,0,0.00302579,0,0.01349,0.00180652,0.0887588,0.0361991,0.0546677,0.0219354,0.00485109,0.0034901,0.0727973,0.0578177,0.0518879,0.0813652,0.0300016,0.0490083,0.0231606,0.0322268,0.0309755,0.0033668,0.00149137,0.000911643,0.00427281,0.0043065,0,0,0,0
105,0,0,0,0,0,0,0.00435565,0.00302815,0,0,0,0.0201075,0.0129389,0.0179997,0,0,0.0305193,0,0.0246373,0.017836,0.019778,0.0219467,0.014916,0.00593007,0.0117564,0.0161606,0.00434701,0.00650434,0.00656003,0.0448206,0.0121816,0.0146943,0.0121905,0.0368896,0.0207482,0.0238548,0.0124622,0.00700107,0.0193208,0.0168028,0.021664,0.00372228,0,0,0.00312717,0,0.0134071,0.00188821,0.0890713,0.0344761,0.0551493,0.0199737,0.00536002,0.00374493,0.0731686,0.0582119,0.0514656,0.0811119,0.0277986,0.047977,0.0217547,0.0302339,0.0303865,0.00355209,0.0013632,0.00101914,0.00408078,0.00370622,0,0,0,0
106,0,0,0,0,0,0,0.00430863,0.00290772,0,0,0,0.016537,0.0128813,0.0173018,0,0,0.0308312,0,0.0246968,0.0180172,0.0195666,0.0235031,0.0148422,0.0050236,0.0131647,0.0164214,0.0040105,0.00666917,0.00877561,0.0469103,0.0121107,0.0139933,0.0127456,0.0382489,0.0171181,0.0239494,0.0124859,0.00689733,0.0166176,0.0167581,0.0209674,0.00362457,0,0,0.00341313,0,0.0133767,0.00204922,0.0896919,0.033026,0.0559033,0.0170639,0.00654506,0.00396474,0.0735599,0.0587604,0.0513267,0.0810881,0.0248634,0.0465692,0.0199952,0.0276992,0.0288227,0.00380352,0.00136037,0.000906101,0.00404616,0.00370355,0,0,0,0
107,0,0,0,0,0,0,0.00440796,0.00292548,0,0,0,0.0147084,0.0129105,0.0159512,0,0,0.0311744,0,0.0247885,0.0182083,0.0193158,0.0246142,0.0144777,0.00441648,0.0147462,0.0166055,0.00506002,0.00787248,0.0109986,0.0490507,0.0119606,0.0131879,0.0126742,0.0397375,0.0163899,0.0241432,0.0125098,0.00720881,0.0139666,0.0167442,0.0208064,0.00362292,0,0,0.00372162,0,0.013367,0.00218913,0.0903436,0.0320634,0.0567083,0.014331,0.00795386,0.0041132,0.0738472,0.0590541,0.0512309,0.0811295,0.0217836,0.0448111,0.0181407,0.0247572,0.0266592,0.00403573,0.00147605,0.000964791,0.00407315,0.00405782,0,0,0,0
108,0,0,0,0,0,0,0.00418927,0.0029564,0,0,0,0.016275,0.0130348,0.0152271,0,0,0.0309137,0,0.0248106,0.018132,0.0190146,0.0251508,0.0141991,0.00452525,0.0163091,0.0166721,0.0067802,0.00949334,0.0126454,0.0506932,0.0118166,0.0126844,0.0124451,0.040654,0.0194559,0.0239851,0.0124929,0.00726967,0.0121091,0.0167037,0.0207258,0.00336649,0,0,0.00392532,0,0.0133354,0.00231003,0.0907508,0.0309821,0.0573825,0.0124975,0.00945249,0.0043644,0.0741215,0.0589526,0.050779,0.081129,0.0189566,0.0429662,0.0164154,0.02182,0.024805,0.00409994,0.00158292,0.00107629,0.00406017,0.00380752,0,0,0,0
109,0,0,0,0,0,0,0.0045856,0.00308514,0,0,0,0.0214717,0.0129436,0.01573,0,0,0.0314692,0,0.0248899,0.0183854,0.0186828,0.0246759,0.013985,0.00572546,0.0177028,0.0169215,0.0079963,0.0111678,0.0137084,0.0516599,0.0118812,0.0132941,0.0125623,0.0400526,0.0271613,0.0243284,0.0125032,0.00746098,0.0103191,0.0166762,0.0206647,0.00356935,0,0,0.00423597,0,0.0133176,0.00259789,0.0911138,0.0295264,0.0582321,0.0108194,0.0109886,0.00440988,0.0743124,0.0587744,0.0502344,0.0810855,0.0158006,0.0409055,0.0145139,0.0184968,0.0232753,0.0041476,0.00192522,0.00100154,0.00425789,0.00433885,0,0,0,0
110,0,0,0,0,0,0,0.00557701,0.00359942,0,0,0,0.0295972,0.0131083,0.0171035,0,0,0.0310981,0,0.0246586,0.0182467,0.0191244,0.0242541,0.0129319,0.0083736,0.0208775,0.016853,0.0073986,0.0123205,0.0140696,0.0518847,0.0125246,0.0152728,0.0129033,0.0382179,0.0382638,0.0236167,0.0124114,0.00730988,0.01852,0.0166682,0.0325596,0.00428363,0,0,0.0037277,0,0.0133104,0.0022771,0.0933916,0.0416991,0.0623025,0.014666,0.0131589,0.004486,0.0686145,0.0637242,0.0592448,0.0808775,0.0143967,0.0302445,0.0138345,0.0187345,0.00794338,0.00361103,0.00180534,0.00103586,0.00491978,0.0059639,0,0,0,0
111,0,0,0,0,0,0,0.00497299,0.00345014,0,0,0,0.0298291,0.0130589,0.0169125,0,0,0.0310044,0,0.0247562,0.0182366,0.0184442,0.0237597,0.0129503,0.00922537,0.0186247,0.0172005,0.00643556,0.0113818,0.0132298,0.0509699,0.012301,0.0153093,0.0122862,0.036893,0.039209,0.0240173,0.012431,0.00738318,0.00754398,0.0166389,0.0192939,0.0037309,0,0,0.00414415,0,0.0132974,0.00259492,0.0912667,0.0251119,0.0595893,0.00987293,0.0121605,0.0044883,0.0747818,0.0583698,0.0480237,0.0800465,0.00978321,0.0366072,0.0107409,0.0116525,0.0221551,0.00394345,0.00209324,0.00100922,0.00458317,0.00526942,0,0,0,0
