Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LILC,x76
271,0,0,0,0,0,0,0.00746548,0.00402458,0,0,0,0.0314084,0.0176485,0.0127139,0,0,0.051673,0,0.0200854,0.0290273,0.0147978,0.0172301,0.00252523,0.0085835,0.0242501,0.00281774,0.00673799,0.00955873,0.0494793,0.00760598,0.00918118,0.00925272,0.0339043,0.0370803,0.0385154,0.0100451,0.0112146,0.0233787,0.015833,0.021682,0.00543879,0,0,0.00679601,0,0.0128814,0.00354364,0.0817189,0.0244245,0.0510047,0.00423191,0.00341911,0.00668006,0.0168563,0.02218,0.045613,0.080382,0.01748,0.0154933,0.018874,0.0181886,0.0242994,0.0049138,0.00159845,0.00225439,0.00365553,0.0076603,0,0,0,0,0.0198513,0
272,0,0,0,0,0,0,0.00855262,0.00452362,0,0,0,0.0346498,0.0190377,0.0134376,0,0,0.0645476,0,0.0202819,0.0373918,0.0147777,0.0162509,0.00392181,0.00868858,0.0308656,0.00274893,0.00790674,0.00936225,0.0492689,0.00815743,0.01085,0.00909423,0.0325833,0.0419667,0.0485724,0.00947306,0.0147607,0.0244231,0.0158468,0.0218181,0.0063627,0,0,0.00685014,0,0.0129106,0.0035253,0.0815436,0.0257833,0.050967,0.0039191,0.00396862,0.00676085,0.0151505,0.0225368,0.0436182,0.0823237,0.0181935,0.0139982,0.0198494,0.0186013,0.028547,0.00486182,0.0016238,0.00229216,0.00397053,0.00860259,0,0,0,0,0.0191737,0
273,0,0,0,0,0,0,0.00953066,0.00492654,0,0,0,0.0364219,0.0125508,0.013998,0,0,0.0503938,0,0,0.0307766,0.0148991,0.0154795,0.00443449,0.00861834,0.0251203,0.00302801,0.00904177,0.00898431,0.049075,0.00868701,0.0118784,0.00913277,0.031781,0.0443266,0.0389291,0.00731876,0.0139899,0.0282078,0.0158688,0.0224062,0.00731891,0,0,0.00670956,0,0.012921,0.00349481,0.0812519,0.0256064,0.0507262,0.00458581,0.00435397,0.00699353,0.0134121,0.0228791,0.0417774,0.0843984,0.0185412,0.0128235,0.0206085,0.0187177,0.0321705,0.00487586,0.00165716,0.00225094,0.00406088,0.00945364,0,0,0,0,0.0185911,0
274,0,0,0,0,0,0,0.00802105,0.00389365,0,0,0,0.0377945,0.0177857,0.0149982,0,0,0.0513664,0,0.0198786,0.0288541,0.0148581,0,0.00506457,0.00759274,0.0249958,0.00400942,0.0103757,0.00905862,0.0489831,0.0094855,0.0132538,0.00959344,0.0313511,0.0466914,0.0388706,0.00996417,0.0114506,0.0317822,0.0157687,0.0228139,0.00595547,0,0,0.00646787,0,0.0128339,0.00338162,0.0811456,0.0252602,0.0509458,0.00600017,0.00414574,0.00757278,0.0121714,0.0234719,0.0401949,0.0861369,0.0187436,0.0119801,0.0212642,0.0186126,0.0357255,0.00502515,0.00180375,0.00222769,0.00303393,0.00850725,0,0,0,0,0.0182238,0
275,0,0,0,0,0,0,0.00923732,0.00431288,0,0,0,0.036885,0.0188707,0.0142771,0,0,0.0611571,0,0.0198527,0.035349,0.0149024,0.0144595,0.00463747,0.00732975,0.0306261,0.00435425,0.0100835,0.00911363,0.0488433,0.00934476,0.0128788,0.0090954,0.0311032,0.0453436,0.0468517,0.00943061,0.0141965,0.0344692,0.0156068,0.0229429,0.00700252,0,0,0.00590883,0,0.0126816,0.00329419,0.0810918,0.0257172,0.0505692,0.00773932,0.00445604,0.00735618,0.011411,0.0239308,0.0387544,0.0877981,0.0188315,0.0113932,0.0217959,0.018322,0.0393069,0.00488954,0.00190048,0.0020687,0.00324235,0.00955982,0,0,0,0,0.0179939,0
276,0,0,0,0,0,0,0.00856432,0.00373792,0,0,0,0.0361182,0.0177454,0.0139592,0,0,0.0489729,0,0.0197316,0.0273984,0.0148985,0.0136394,0.00420697,0.00672446,0.0251301,0.00465396,0.00949988,0.00914527,0.048786,0.00932235,0.0127566,0.00828796,0.0311754,0.0443094,0.0378186,0.00993557,0.0108443,0.0381542,0.0153834,0.0234974,0.00657011,0,0,0.00508546,0,0.0124979,0.00299544,0.0812735,0.0247252,0.0502608,0.00955696,0.0046108,0.00757505,0.0111502,0.0243053,0.0378941,0.0889302,0.0186517,0.0111872,0.0220483,0.0179877,0.0439213,0.00492575,0.00199219,0.00202131,0.00260651,0.00906056,0,0,0,0,0.0179035,0
277,0,0,0,0,0,0,0.0088877,0.00364815,0,0,0,0.035509,0.0179142,0.0140413,0,0,0.0495827,0,0.0196639,0.0277664,0.0147027,0,0.00370064,0.00652124,0.0258849,0.004879,0.00889483,0.00907152,0.0488949,0.00931818,0.0126138,0.00824056,0.0314847,0.0434059,0.0385227,0.00979665,0.0110029,0.0425978,0.0150566,0.0245113,0.00694185,0,0,0.00407538,0,0.0122518,0.00260537,0.0815546,0.0233878,0.0497933,0.0110283,0.00493882,0.00692949,0,0.0244129,0.0379013,0.0893687,0.0185264,0.0111484,0.0222073,0.0176159,0.0494124,0.0046322,0.00207635,0.00178634,0.0024373,0.00920197,0,0,0,0,0.0178188,0
278,0,0,0,0,0,0,0.00980608,0.0037244,0,0,0,0.0343608,0.0181899,0.0136003,0,0,0.0515693,0,0.0196786,0.0291534,0.0140242,0,0.00313755,0.00645349,0.0271789,0.00469438,0.00842086,0.00879317,0.0492474,0.00907231,0.0118297,0.00838229,0.0319629,0.0414129,0.0402284,0.00961149,0.0119725,0.047082,0.0145606,0.0263635,0.00772513,0,0,0.00299576,0,0.0118421,0,0.0815719,0.0248382,0.0497461,0.0143303,0.00514949,0.00621844,0,0.0255251,0.0360525,0.0910348,0.0195308,0.011799,0.0222526,0.0176456,0.0549156,0.0042185,0.00254809,0.000962719,0.00234632,0.0100223,0,0,0,0,0.0177591,0
279,0,0,0,0,0,0,0.00996905,0.0034476,0,0,0,0.0327721,0.0178282,0.0133747,0,0,0.0459906,0,0.0195358,0.0257034,0.012932,0,0.0024436,0.00617904,0.0250634,0.004668,0.00792921,0.00837085,0.0493794,0.00863536,0.0107446,0.00843249,0.0326856,0.0388335,0.0360212,0.00979569,0.0107818,0.0501646,0.0150485,0.02886,0.00767943,0,0,0.00441991,0,0.0121659,0.00270137,0.0814191,0.0294774,0.0505932,0.0217412,0.00544622,0.00707399,0,0.0294908,0.0308383,0.0959119,0.0219945,0.0151993,0.0225691,0.0181935,0.0579438,0.00505841,0.00356814,0.00155462,0.00203048,0.0104497,0,0,0,0,0.0175221,0
280,0,0,0,0,0,0,0.0101632,0.00373244,0,0,0,0.03057,0.0180559,0.0127016,0,0,0.0489924,0,0.0195419,0.0276767,0.0120825,0.0100802,0.0017788,0.0062128,0.0262456,0.00457362,0.00734921,0.0077528,0.0492719,0.00783985,0.00937227,0.00816864,0.0330895,0.0355751,0.0381126,0.00959018,0.0120154,0.0515617,0.0152921,0.0292451,0.00796439,0,0,0.00423498,0,0.0123543,0.00266316,0.0812395,0.0298104,0.0502376,0.0238264,0.00608705,0.00714757,0,0.0298368,0.0297054,0.0969838,0.0228963,0.0158369,0.0226078,0.0180788,0.0596939,0.00508919,0.00354668,0.00152748,0.00245747,0.0106454,0,0,0,0,0.0174963,0
281,0,0,0,0,0,0,0.00957018,0.00350366,0,0,0,0.0295046,0.0176333,0.0130284,0,0,0.0449572,0,0.0195812,0.0250705,0.0114637,0,0.00225513,0.00606446,0.0239498,0.00444265,0.00664017,0.00703549,0.0488589,0.00784843,0.00918481,0.00837318,0.0335525,0.0339664,0.0347423,0.0098201,0.0106823,0.0509618,0.0152753,0.0290567,0.00754917,0,0,0.00397281,0,0.0123412,0.00249981,0.0810394,0.0305961,0.0500438,0.0254492,0.00595168,0.00730646,0,0.0303928,0.0292129,0.0977029,0.0236408,0.0162183,0.0226117,0.0184934,0.0590033,0.00504124,0.00339658,0.00142398,0.0024559,0.0101412,0,0,0,0,0.0174748,0
282,0,0,0,0,0,0,0.0093626,0.00344149,0,0,0,0.0283551,0.0176088,0.0132076,0,0,0.0448164,0,0.0196062,0.0249438,0.0109924,0,0.002331,0.00596257,0.0236449,0.00436701,0.0059723,0.00664504,0.0486829,0.00770629,0.00894426,0.00838498,0.0336059,0.03246,0.034485,0.00988579,0.0105915,0.0490193,0.0151788,0.028381,0.00741951,0,0,0.00381495,0,0.0122721,0.00242293,0.0808545,0.0312947,0.0499793,0.0266096,0.00529405,0.00722581,0,0.0307733,0.0288901,0.0981765,0.0241243,0.016434,0.0229626,0.0192628,0.0567284,0.00494843,0.00300578,0.00138426,0.0024962,0.00999498,0,0,0,0,0.0175413,0
283,0,0,0,0,0,0,0.00962754,0.00369036,0,0,0,0.031659,0.01783,0.0142131,0,0,0.0479519,0,0.0197,0.0269328,0.0103889,0.0101796,0.00276865,0.00594581,0.0249275,0.00496494,0.00781832,0.00664721,0.0494124,0.00896536,0.0116413,0.00934066,0.0332291,0,0.0367487,0.00972377,0.0118825,0.0462213,0.0152562,0.0275193,0.00760341,0,0,0.00377993,0,0.0123359,0.00247396,0.0809333,0.0317842,0.0501152,0.0272087,0.00528453,0.00691193,0,0.0310476,0.0287197,0.0985339,0.0248699,0.0165177,0.0233774,0.020408,0.0535621,0.00485482,0.00274138,0.00150324,0.0027691,0.010057,0,0,0,0,0.0181492,0
284,0,0,0,0,0,0,0.00895668,0.00344894,0,0,0,0.0300163,0.0173441,0.0137492,0,0,0.0429019,0,0.0197948,0.0237006,0.0105575,0.0102174,0.00272913,0.0058467,0.0223835,0.00457254,0.00711449,0.00632951,0.0493974,0.00858239,0.0108864,0.0090661,0.0332434,0,0.0328038,0.0100294,0.0104163,0.0434127,0.0152975,0.0268613,0.00695983,0,0,0.00369032,0,0.0124053,0.00243279,0.0807372,0.032779,0.0500211,0.0277143,0.0055705,0.00685789,0.010072,0.031474,0.0285746,0.0988093,0.0255365,0.0165831,0.0235611,0.0212781,0.0499948,0.0048317,0.00242626,0.00148462,0.00256433,0.00950593,0,0,0,0,0.0182285,0
285,0,0,0,0,0,0,0.00897522,0.00345373,0,0,0,0.0229177,0.0169566,0.0119798,0,0,0.0402157,0,0.0199513,0.0220564,0.0111001,0.0113318,0.00350901,0.00591082,0.0211652,0.00389551,0.00376478,0.00585779,0.0485733,0.00665003,0.00647076,0.00751755,0.0336982,0.0242268,0.030748,0.0101133,0.0103535,0.0405884,0.0152142,0.0263577,0.00682216,0,0,0.00365909,0,0.012362,0.00243055,0.0803399,0.0333204,0.0497714,0.0275737,0.00560488,0.00662064,0,0.0314516,0.0288381,0.0985702,0.0257785,0.0166042,0.0235738,0.021737,0.0463355,0.00473252,0.00192034,0.00146679,0.00248755,0.00965286,0,0,0,0,0.0177468,0
286,0,0,0,0,0,0,0.00805578,0.00461322,0,0,0,0.0302761,0.0169992,0.0118676,0,0,0.0375717,0,0.0197807,0.0204848,0.0136653,0.00936471,0.00249256,0.0134857,0.0205406,0.00329498,0.00747814,0.00612288,0.0488212,0.00743288,0.0101702,0.00790673,0.0315676,0.0354392,0.0289823,0.0101339,0.0102982,0.0377479,0.0151572,0.0266016,0.00590423,0,0,0.00518073,0,0.0123047,0.00305878,0.0816667,0.0342615,0.050344,0.0262838,0.0110818,0.00753171,0.0100419,0.0312755,0.0280521,0.0994687,0.0255655,0.0165559,0.0234795,0.021121,0.0420685,0.0059993,0.00162816,0.00114579,0.00544627,0.00887144,0,0,0,0,0,0
287,0,0,0,0,0,0,0.00842121,0.00341761,0,0,0,0.018285,0.0166413,0.0112272,0,0,0.0365034,0,0.0200269,0.0195657,0.0109452,0.0117677,0.00502677,0.00636339,0.0192948,0.00436299,0.0026977,0.00553254,0.0481403,0.00621134,0.00433889,0.00689857,0.0341308,0.0176345,0.0278893,0.010357,0.0098682,0.0359467,0.0148639,0.026896,0.00632795,0,0,0.00388523,0,0.0120264,0.00221532,0.0806136,0.0352166,0.049519,0.0263156,0.00443271,0.00603179,0.00815298,0.0317922,0.0289897,0.0980133,0.0258338,0.0169106,0.0238734,0.0219922,0.039254,0.00439917,0.0020924,0.00140552,0.00251329,0.00894676,0,0,0,0,0.0176277,0
288,0,0,0,0,0,0,0.00876152,0.00381161,0,0,0,0.0174717,0.0168824,0.0112337,0,0,0.0394066,0,0.0199607,0.021248,0.0103834,0.0110135,0.00534512,0.00627918,0.0203439,0.00402474,0.00346103,0.00525546,0.0482633,0.00650619,0.00498862,0.00724228,0.0342248,0,0.0301791,0.0102825,0.0105517,0.0343027,0,0.0275003,0.00688062,0,0,0.0223925,0,0.0019068,0.0175554,0.0810718,0.0360954,0.0494371,0.0253459,0.00401922,0.0117823,0.00749119,0.0319007,0.029318,0.0974758,0.0259965,0.016763,0.0247356,0.022216,0.0365956,0.010733,0.0127272,0.0153516,0.00277727,0.00919096,0,0,0,0,0.0178755,0
289,0,0,0,0,0,0,0.0090557,0.00420818,0,0,0,0.0146139,0.0172445,0.0108157,0,0,0.0428368,0,0.0198954,0.0234111,0.0102335,0.0116683,0.00626323,0.0063211,0.0221308,0.00369322,0.00245068,0.00486443,0.0478092,0.00639788,0.00385395,0.00682845,0.0343585,0,0.0327634,0.0101201,0.0117386,0.0332339,0.0148762,0.0280958,0.00704206,0,0,0.00341973,0,0.0120829,0.00216666,0.081375,0.0368256,0.0491666,0.0240444,0.00367537,0.00584895,0.00677382,0.0321631,0.0296438,0.0969108,0.0261832,0.0165941,0.0253832,0.0223657,0.03621,0.00434195,0.0019563,0.00149511,0.00330253,0.00937053,0,0,0,0,0.0176746,0
290,0,0,0,0,0,0,0.00726587,0.00336963,0,0,0,0.0123516,0.015517,0.0104823,0,0,0.0286767,0,0.020621,0.014925,0.0101115,0.0128396,0.00699151,0.00688772,0.0154849,0.00363273,0.00146277,0.0045345,0.0474033,0.00654478,0.00301549,0.00636741,0.034444,0,0.0219264,0.0108894,0.00845917,0.0325584,0.0150269,0.0288347,0.00536913,0,0,0.00317926,0,0.0122378,0.00197972,0.0818772,0.0379279,0.049191,0.0226203,0.00357939,0.00588481,0.00577539,0.0324153,0.0302377,0.0962774,0.0261823,0.0166868,0.0258361,0.0223494,0.0365409,0.00418005,0.00196305,0.0015809,0.00292312,0.00775044,0,0,0,0,0.0176587,0
291,0,0,0,0,0,0,0.00812628,0.00384997,0,0,0,0.0102674,0.0160659,0.0101824,0,0,0.0340371,0,0.0204509,0.0180689,0.010322,0.0139123,0.00736644,0.00726013,0.0176703,0.00372321,0.00110715,0.00472282,0.0471179,0.00663614,0.00281019,0.00580354,0.0344194,0,0.0260542,0.0106895,0.00968549,0.0321744,0.0150868,0.0293102,0.00625627,0,0,0.00313719,0,0.0122898,0.0018906,0.0822616,0.0393944,0.0489698,0.0208444,0.00326132,0.00565475,0.00485412,0.0325644,0.030939,0.0955904,0.0261339,0.0165785,0.0267525,0.0224258,0.0293342,0.00408211,0.00185618,0.00157422,0.00324346,0.00841296,0,0,0,0,0.0175959,0
292,0,0,0,0,0,0,0.00900721,0.00445024,0,0,0,0.00944789,0.0170585,0.011593,0,0,0.0416799,0,0.0201315,0.0225363,0.010528,0,0.00842892,0.00755869,0.0211056,0.00379688,0.000740009,0.00464838,0.0464363,0.00657722,0.00319406,0.00565773,0.0351396,0,0.0320021,0.0104018,0.0104986,0.0413002,0.0150829,0.0315562,0.00715786,0,0,0.00333332,0,0.0122979,0.00197242,0.0825521,0.0367037,0.048685,0.0189585,0.00298846,0.00565939,0.00410919,0.0328505,0.0317318,0.0948172,0.0260476,0.0160604,0.0277428,0.0226734,0,0.0042157,0.00173163,0.00154835,0.00365026,0.00933382,0,0,0,0,0.0173761,0
293,0,0,0,0,0,0,0.00747182,0.00390524,0,0,0,0.00775351,0.0154339,0.0103268,0,0,0.0292959,0,0.0209076,0.0151895,0.010211,0.0175796,0.00843828,0.00791243,0.0154431,0.00415005,0.00119837,0.00501975,0.0469068,0.00652394,0.00404533,0.00512465,0.0347677,0,0.0224433,0.0110816,0.00719846,0.0407678,0.0150149,0.0315001,0.0056058,0,0,0.00321206,0,0.0122439,0.00193479,0.0828096,0.0363462,0.0486625,0.0176651,0.00306572,0.00578059,0.00345223,0.0329809,0.032571,0.0938522,0.0260273,0.0163539,0.0275429,0.023378,0,0.00407106,0.0018598,0.00160393,0.00337225,0.0080607,0,0,0,0,0.0174063,0
294,0,0,0,0,0,0,0.00805719,0.00412612,0,0,0,0.00727249,0.0157999,0.0108949,0,0,0.0325787,0,0.0207064,0.0169853,0.0102979,0.0181251,0.0093512,0.00744912,0.0166801,0.00430962,0.00118957,0.00528656,0.0466688,0.00706355,0.0052616,0.00449552,0.0350296,0,0.024781,0.0110915,0.008611,0.0486024,0.0149869,0.0322536,0.00587225,0,0,0.00336152,0,0.0122403,0.00203684,0.0830265,0.0553473,0.0479703,0.0149094,0.00280764,0.00549109,0.00333259,0.0330165,0.033913,0.092655,0.0249582,0.0146872,0.0272674,0.0233409,0.0882878,0.00401585,0.00180725,0.0016241,0.00354522,0.00829511,0,0,0,0,0.0170313,0
295,0,0,0,0,0,0,0.00868186,0.0043916,0,0,0,0.0100005,0.0162019,0.0134859,0,0,0.0363931,0,0.0204766,0.0191421,0.0105174,0,0.0107898,0.00715673,0.0182449,0.00436111,0.00191585,0.00558778,0.0460927,0.00772272,0.00668905,0.0043994,0.0359096,0,0.0275559,0.0110324,0.00996294,0.0564271,0.0150207,0.0309151,0.00653582,0,0,0.003721,0,0.0122832,0.0022269,0.0833203,0.0606821,0.0477245,0.0133183,0.00265954,0.00538461,0.00312283,0.0326633,0.0352245,0.0914991,0.0257356,0.0148459,0.0277185,0.0250265,0.0950285,0.00415587,0.0017732,0.00161383,0.00376138,0.00891288,0,0,0,0,0.0167047,0
296,0,0,0,0,0,0,0.00672476,0.00359854,0,0,0,0.0113695,0.0141024,0.0143047,0,0,0.0235853,0,0.0216282,0.0120446,0.0104488,0,0.0112384,0.00736116,0.0127897,0.0039691,0.00236929,0.0057172,0.0460098,0.00801077,0.00735647,0.00436442,0.0361438,0,0.0177554,0.0115891,0.00681839,0.0621019,0.0149536,0.0293025,0.00490381,0,0,0.00356002,0,0.0122343,0.00212676,0.0836516,0.0647073,0.0477786,0.0125499,0.00237934,0.00545995,0.00252774,0.0319169,0.0368511,0.0900109,0.0270906,0.0152939,0.0278025,0.0270337,0.102277,0.00396085,0.00197277,0.00167355,0.00334962,0.0072207,0,0,0,0,0.0165484,0
297,0,0,0,0,0,0,0.00769367,0.00393208,0,0,0,0,0.0139969,0.0143119,0,0,0.0269107,0,0.0219363,0.0138203,0.0105991,0.0202237,0.0121877,0.00709608,0.0141859,0.003493,0.00377459,0.00592954,0.0458562,0.00916136,0.00969163,0.00328353,0.0357069,0,0.0203896,0.0115949,0.00759944,0.066518,0,0.0280064,0.00588522,0,0,0.0227944,0,0.00199445,0.0177124,0.0838022,0.0666697,0.0473755,0.0117998,0.00231243,0.0109175,0.00230484,0.0313777,0.0382583,0.0887106,0.0269422,0.0164459,0.0269128,0.0271252,0.142543,0.0110865,0.0128639,0.0153479,0.00346124,0.00800847,0,0,0,0,0.0162078,0
298,0,0,0,0,0,0,0.00743992,0.0040171,0,0,0,0,0.0160161,0.0187173,0,0,0.0277607,0,0.0214929,0.0143864,0.0110375,0,0.0140093,0.00707982,0.0129112,0.00345965,0.00596074,0.00592631,0.044715,0.0101229,0.0122211,0.00318366,0.0365466,0,0.0200543,0.0127585,0.00866913,0.0745823,0.0149464,0.0312886,0.00559637,0,0,0.00356264,0,0.0122462,0.00211836,0.0843062,0.0725093,0.0474067,0.0120102,0.00239958,0.00495277,0.00211502,0.0305586,0.0405345,0.0867022,0.0284733,0.0137217,0,0.0298117,0.214895,0.00381831,0.0019632,0.00169125,0.00362405,0.00792185,0,0,0,0,0.0156238,0
299,0,0,0,0,0,0,0.00684406,0.00381138,0,0,0,0,0.00378454,0.0145992,0,0,0.0127043,0,0,0.00900798,0.0106007,0.0231843,0.0130261,0.0069272,0.0118343,0.00356584,0.00527874,0.00532645,0.045449,0.0103126,0.0118303,0.00251975,0.0359795,0,0.010642,0,0.00969181,0.0853483,0.0150592,0.0356057,0.00505224,0,0,0.00352433,0,0.0123563,0.0021011,0.0848133,0.0794016,0.0474064,0.0128386,0.00274689,0.00495534,0.00238971,0.0295398,0.0425534,0.0848921,0.0289806,0.0117692,0.0279652,0.0316895,0.255268,0.00365855,0.00203866,0.00179419,0.00349752,0.0073215,0,0,0,0,0.0154971,0
300,0,0,0,0,0,0,0.0079754,0.00445898,0,0,0,0,0.00478218,0.0127399,0,0,0.0144868,0,0,0.0082159,0.00991354,0.0203376,0.0120524,0.00535815,0.012948,0.00345457,0.00359508,0.00496689,0.0460841,0.00988909,0.00986225,0.00299827,0.0360565,0.0187988,0.0121258,0,0.00942383,0.0948477,0.0151457,0.0396831,0.00581472,0,0,0.00340748,0,0.0124406,0.00205802,0.0852025,0.0854522,0.0470592,0.0147924,0.00345466,0.00467483,0.003435,0.0278237,0.0447898,0.0830637,0.0294249,0.0118057,0.0276157,0.0331156,0.277332,0.00346617,0.0020247,0.00189808,0.00397783,0.00806031,0,0,0,0,0.0156363,0
301,0,0,0,0,0,0,0,0.00371792,0,0,0,0,0.0524592,0.0128449,0,0,0.0974851,0,0,0.0745663,0.0101613,0.0199637,0.0121219,0.00590854,0.0537288,0.00333185,0.00335818,0.00502972,0.0457055,0.0100973,0.0101466,0.00290325,0.0357794,0.0195599,0.0825775,0.0599427,0.0454211,0.104582,0.0149699,0.0376533,0.00725547,0,0,0.00302172,0,0.0123243,0.00236479,0.0843361,0.0843539,0.0452309,0.0113479,0.00211033,0.00542547,0.0083381,0.0228462,0.0480882,0.0796333,0.0230538,0.0154378,0.0218095,0.0273514,0.296801,0.00310056,0.00279746,0.00227145,0.00405147,0.00758625,0,0,0,0,0.0165415,0
302,0,0,0,0,0,0,0.0100327,0.00341625,0,0,0,0,0.0548642,0.0129643,0,0,0.10162,0,0,0.0781038,0.0100686,0.0199454,0.0120801,0.00515503,0.0559272,0.00324903,0.00364309,0.00464411,0.0454829,0.0102687,0.0103075,0.00293869,0.0358607,0.0199263,0.0860974,0.0656493,0.0479224,0.115785,0.0149042,0.0468293,0.00879622,0,0,0.00350418,0,0.0122549,0.00280236,0.0846297,0.0949849,0.0456689,0.0157127,0.00271074,0.00647694,0.00997458,0.0204499,0.0511897,0.0772,0.02459,0.0165908,0.0235944,0.0300345,0.317092,0.0035757,0.00309428,0.00241614,0.00388534,0.0083072,0,0,0,0,0.0162257,0
303,0,0,0,0,0,0,0.00834057,0.00245566,0,0,0,0,0.0550269,0.0128155,0,0,0.102841,0,0,0.0780926,0.0100481,0.0198833,0.0120495,0.00352358,0.0550673,0.00317237,0.00390262,0.00437761,0.0452597,0.0102421,0.010366,0.00303839,0.0359611,0.0203244,0.0864099,0.0642704,0.0481462,0.128619,0.0148516,0.0568015,0.00755041,0,0,0.00359058,0,0.0122219,0.00278741,0.0847538,0.10847,0.0457208,0.0194132,0.00366555,0.00582911,0.0130133,0.0173069,0.0549875,0.0743865,0.0252339,0.0185536,0.0248179,0.0320583,0.340465,0.00321379,0.00310528,0.00249371,0.00304253,0.00712207,0,0,0,0,0.0158437,0
304,0,0,0,0,0,0,0.00978785,0.00302534,0,0,0,0,0.0529235,0.0127328,0,0,0.0989059,0,0,0.0765719,0.0101749,0.019691,0.0120795,0.00177369,0.0552151,0.0030799,0.00392411,0.004185,0.0451453,0.0101458,0.0104009,0.00314661,0.0361199,0.0206983,0.0841019,0.0637785,0.0457069,0.141936,0.0148068,0.0661141,0.00880858,0,0,0.00397268,0,0.0121854,0.00304494,0.0846952,0.121859,0.0457158,0.0227945,0.00462962,0.00591603,0.0175481,0.0133,0.0596909,0.0709373,0.02435,0.0217725,0.0253336,0.0328405,0.363473,0.00338758,0.00326612,0.00262937,0.00301879,0.00831119,0,0,0,0,0.0156518,0
305,0,0,0,0,0,0,0.00910865,0.00647219,0,0,0,0,0.00587884,0.0145503,0,0,0.020138,0,0,0.00803023,0.0114468,0.0208091,0.013153,0.00433995,0.0142392,0.00319086,0.00549899,0.00456989,0.0443322,0.0110314,0.01256,0.00231167,0.0361082,0,0.0161848,0,0.00984717,0.146291,0.0146385,0.0658738,0.00704215,0,0,0.00206896,0,0.0121153,0,0.0834951,0.122461,0.0428009,0.0228795,0.0109381,0.00282833,0.0231149,0.00633497,0.0642909,0.0676741,0.0188544,0.0273756,0.022462,0.0275501,0.36613,0.0024393,0.00254584,0.00178375,0.00594174,0.00879047,0,0,0,0,0.015106,0
306,0,0,0,0,0,0,0.00662729,0.00613145,0,0,0,0,0.00293381,0.0162557,0,0,0.0182646,0,0,0.0120461,0.0117077,0.0210224,0.0145141,0.00477051,0.0127168,0.00340738,0.00570048,0.00567167,0.0442923,0.0116147,0.0133299,0.000621716,0.0355253,0,0.0154227,0,0.0106568,0.0130594,0.014892,0.0550635,0.00513238,0,0,0.00416231,0,0.0122409,0.00256909,0.0800269,0.0867615,0.0397017,0.0157657,0.0122243,0.00295254,0.0262608,0.0142776,0.0514869,0.0767877,0.0332633,0.0498824,0.0298706,0.0493066,0,0.0016713,0.00287641,0.0024151,0.00622425,0.00625779,0,0,0,0,0.0167654,0
307,0,0,0,0,0,0,0.00719368,0.00690024,0,0,0,0.0195431,0.0169548,0.0177055,0,0,0.0286292,0,0.0150397,0.0218026,0.0113,0,0.0144644,0.00599941,0.0136383,0.00272956,0.00476198,0.00534937,0.0443031,0.0110955,0.0116241,0.00173194,0.0359589,0,0.021354,0,0.0161422,0.0165033,0.0148256,0.0572746,0.00564592,0,0,0.00457233,0,0.0121904,0.00279675,0.0800938,0.0876549,0.0398606,0.0172513,0.0133741,0.00252497,0.028755,0.0123497,0.0534295,0.0756622,0.0354464,0.052808,0.0323697,0.0510529,0,0.00146869,0.00309608,0.00249775,0.00690759,0.0067493,0,0,0,0,0.0169043,0
308,0,0,0,0,0,0,0.0102451,0.00795491,0,0,0,0.0132673,0.00481237,0.0143113,0,0,0.0210352,0,0,0.0129511,0.0105593,0.0194476,0.0132478,0.00725129,0.0152072,0.00256027,0.003059,0.00444561,0.0452794,0.0107641,0.00954093,0.00298199,0.0355899,0.0163725,0.0179298,0,0.0108483,0.0229175,0.0148809,0.0602611,0.0081706,0,0,0.00436305,0,0.0122737,0.00271559,0.080101,0.0889901,0.0402062,0.0168929,0,0.00189964,0.0307583,0.00903746,0.0558752,0.0746931,0.0365851,0.0558138,0.0349636,0.0511813,0,0.00132305,0.00283921,0.00243747,0.00775193,0,0,0,0,0,0.0168364,0
309,0,0,0,0,0,0,0.00676254,0.00746856,0,0,0,0.0131144,0.00300693,0.014297,0,0,0.0173156,0,0,0.0125286,0.0104312,0.0189058,0.0135179,0.00796251,0.0130468,0.00246249,0.00326145,0.00433536,0.0452029,0.0110271,0.00962136,0.00288391,0.0358274,0.0161527,0.0153618,0,0.0107028,0.0296904,0.0150296,0.0625819,0.00606597,0,0,0.00454894,0,0.0121366,0.00330351,0.080365,0.0905981,0.0406925,0.0154536,0.0149064,0.00266826,0.0322134,0.00603386,0.0584336,0.0736843,0.03608,0.0577976,0.0363718,0.0498126,0,0.00151686,0.00347456,0,0.00719697,0.00693689,0,0,0,0,0.0167853,0
