Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,,LWRA
398,0.0284785,0,0,0,0,0.0506992,0,0,0,0,0,0,0.0239777,0,0.0220642,0.0688047,0,0,0.0224871,0,0,0.0428504,0.0722315,0.0204373,0.00717108,0.019238,0.0337982,0.0351828,0.0458568,0.0523191,0.0333059,0.0127993,0.0136225,0.026997,0.0277864,0.0239974,0.00907629,0.020658,0.0447851,0,0.0125678,0.0675954,0.0312636,0,0,0.0177324,0,0,0.0490872,0.0498796,0.0290421,0.0327169,0.0196338,0.0534631,0.033958,0,0.123124,0,0.0211841,0.0589459,0.0361343,0.0450999,0.078798,0.0179333,0.0168123,0.0237084,0.0193745,0.0297678,0.0245104,0,0.0317162
399,0.0284402,0,0,0,0,0.0507888,0,0,0,0,0,0,0.0240399,0,0.0220384,0.068871,0,0,0.0223524,0,0,0.0428991,0.0722007,0.020421,0.00717286,0.0192893,0.033759,0.0355356,0.0458364,0.0522697,0.0332576,0.0128336,0.0135397,0.0269814,0.0277894,0.023832,0.00935254,0.0207323,0.0447273,0,0.0125695,0.0675479,0.0311533,0,0,0.0178194,0,0,0.0490988,0.0499061,0.0291214,0.0326636,0.0195512,0.0534126,0.0338035,0,0.123103,0,0.0210788,0.0589668,0.0361751,0.0451256,0.0787807,0.0178856,0.017135,0.0239239,0.0192266,0.0299414,0.0244014,0,0.0320836
400,0.0283705,0,0,0,0,0.0509011,0,0,0,0,0,0,0.0241635,0,0.0220398,0.0689031,0,0,0.022201,0,0,0.0429649,0.0721827,0.0204006,0.00717267,0.0193481,0.0336996,0.0359775,0.0457619,0.0522155,0.0331897,0.0128816,0.0135738,0.0270006,0.0277987,0.0236171,0.00958153,0.0205359,0.0446727,0,0.0125529,0.0674687,0.0310125,0,0,0.0178748,0,0,0.0491183,0.0499331,0.0292205,0.0325773,0.0195145,0.0533129,0.0336388,0,0.123061,0,0.0209529,0.0589797,0.036163,0.0451412,0.0787507,0.0178371,0.0174414,0.0241549,0.0191182,0.0300956,0.0242836,0,0.0323108
401,0.0282922,0,0,0,0,0.0510456,0,0,0,0,0,0,0.024318,0,0.0220514,0.0689077,0,0,0.0220483,0,0,0.0430099,0.0721881,0.0204366,0.00718929,0.0194451,0.0336257,0.0364731,0.0456454,0.052183,0.0331215,0.0129666,0.013574,0.0270258,0.027811,0.0233903,0.00982807,0.020273,0.0446273,0,0.0125369,0.0674026,0.0308201,0,0,0.0179033,0,0,0.049117,0.0500125,0.0293096,0.0324798,0.0194474,0.0531859,0.0335075,0,0.12303,0,0.0208552,0.0589463,0.0362196,0.0451212,0.0787177,0.017832,0.017782,0.0244488,0.0190121,0.0302622,0.0241693,0,0.0325667
402,0.0282386,0,0,0,0,0.0511931,0,0,0,0,0,0,0.0244888,0,0.0220629,0.0689096,0,0,0.0219034,0,0,0.0429137,0.0721927,0.0205009,0.00721374,0.0194995,0.0335593,0.0369855,0.0455204,0.0521685,0.0330563,0.013028,0.0136003,0.0270522,0.027821,0.0231254,0.0101731,0.020252,0.0445754,0,0.0125752,0.0673426,0.0305573,0,0,0.0178779,0,0,0.0490603,0.050145,0.029466,0.0324188,0.0194144,0.0530774,0.0334164,0,0.123004,0,0.020801,0.0589026,0.0363053,0.0453092,0.0786604,0.0178433,0.0181354,0.0247461,0.0189655,0.0304153,0.0240768,0,0.0327874
403,0.0281703,0,0,0,0,0.0512786,0,0,0,0,0,0,0.0246509,0,0.0220667,0.0689128,0,0,0.0217733,0,0,0.0427571,0.0721639,0.0204219,0.00723381,0.0195545,0.0335087,0.0375047,0.045408,0.0521079,0.0329877,0.0130878,0.0136612,0.0270637,0.0278475,0.0228928,0.0105551,0.020407,0.0444662,0,0.0126747,0.0672745,0.0302512,0,0,0.0177814,0,0,0.0489693,0.0501813,0.029736,0.0323278,0.0194471,0.0530086,0.033357,0,0.122992,0,0.020792,0.058859,0.0363327,0.0456227,0.0785928,0.0178478,0.0185631,0.0248167,0.0186877,0.0304703,0.0240468,0,0.032973
404,0.0280752,0,0,0,0,0.0513606,0,0,0,0,0,0,0.0248307,0,0.0221202,0.0689038,0,0,0.0216684,0,0,0.0427086,0.0721106,0.020349,0.00723325,0.0195274,0.0334658,0.038103,0.0453437,0.0520118,0.0329432,0.0131474,0.0136845,0.0270515,0.0278525,0.0226774,0.0108908,0.0204334,0.0441812,0,0.0126708,0.0672185,0.0299686,0,0,0.0176401,0,0,0.0489422,0.0503119,0.0298257,0.0321912,0.0193593,0.0529473,0.0333347,0,0.123017,0,0.0208221,0.0588643,0.0363461,0.0452832,0.0785823,0.0177529,0.0190637,0.0249071,0.0182257,0.0305441,0.0240832,0,0.0332294
405,0.027965,0,0,0,0,0.0514144,0,0,0,0,0,0,0.0249846,0,0.0221902,0.0689009,0,0,0.0215683,0,0,0.0427653,0.0720571,0.0203547,0.00721932,0.0195689,0.0334258,0.0387461,0.0452917,0.0519002,0.0329188,0.0132061,0.013703,0.0270207,0.0278525,0.0224912,0.0112443,0.0203363,0.0439585,0,0.0125724,0.0671053,0.0297443,0,0,0.0174842,0,0,0.0489554,0.0504539,0.0298019,0.0320581,0.0191364,0.052885,0.0333975,0,0.123086,0,0.0208722,0.0588388,0.0364822,0.04506,0.0785435,0.0176376,0.0194519,0.0253785,0.0183561,0.0306338,0.0241786,0,0.0334753
406,0.0278445,0,0,0,0,0.0514425,0,0,0,0,0,0,0.0251083,0,0.0222918,0.0689326,0,0,0.0214675,0,0,0.0427568,0.0719754,0.0204264,0.00719456,0.0196803,0.0334029,0.0393957,0.0452392,0.0518645,0.0328909,0.0132617,0.0137525,0.0270188,0.0278554,0.0222878,0.011649,0.0201693,0.0436548,0,0.0124667,0.0669209,0.0295554,0,0,0.0173206,0,0,0.0489724,0.0506327,0.0298791,0.0318904,0.0189209,0.0528284,0.0335795,0,0.12311,0,0.0209043,0.0588391,0.0365828,0.0450624,0.0784842,0.0175196,0.0197962,0.025992,0.0185137,0.0306993,0.0243045,0,0.0335192
407,0.0277109,0,0,0,0,0.0514527,0,0,0,0,0,0,0.0252632,0,0.0223952,0.0690293,0,0,0.0213742,0,0,0.0426709,0.0718391,0.0204112,0.00721009,0.0198152,0.0333715,0.0400117,0.0452104,0.0518672,0.0328612,0.0133611,0.0138717,0.0270186,0.027858,0.0220488,0.0120506,0.0199446,0.0432884,0,0.0124334,0.0666833,0.0293843,0,0,0.017147,0,0,0.0489903,0.0508364,0.0301377,0.0317088,0.0187512,0.0528063,0.0338858,0,0.12315,0,0.021001,0.0588227,0.0366046,0.0449979,0.0783929,0.0174121,0.0200718,0.0265667,0.0185266,0.0307258,0.0244382,0,0.0333709
408,0.0275806,0,0,0,0,0.0513668,0,0,0,0,0,0,0.0254331,0,0.0225123,0.0691367,0,0,0.0212722,0,0,0.0425903,0.0716843,0.0204483,0.00720888,0.019912,0.0333537,0.0405899,0.0452395,0.05183,0.0328701,0.0135083,0.0140569,0.0270305,0.0278616,0.0218125,0.0124312,0.0197728,0.0429231,0,0.0124337,0.0664198,0.029242,0,0,0.0169454,0,0,0.0490267,0.051125,0.0304659,0.0314949,0.0185849,0.0527981,0.0342337,0,0.12325,0,0.0210955,0.058755,0.036563,0.0448948,0.0782931,0.0172832,0.0203485,0.0270729,0.0185271,0.0307436,0.0246267,0,0.0331423
409,0.0274448,0,0,0,0,0.051282,0,0,0,0,0,0,0.0255387,0,0.0226103,0.0692065,0,0,0.0211927,0,0,0.0424254,0.0715521,0.0205327,0.00717994,0.0199661,0.0333595,0.0411753,0.0452907,0.0517945,0.032875,0.0136255,0.014144,0.0270439,0.027853,0.021688,0.0127708,0.0196305,0.0425566,0,0.0123856,0.0661775,0.0290748,0,0,0.0167669,0,0,0.0490916,0.051471,0.030796,0.0312246,0.0184535,0.0527612,0.0346208,0,0.12336,0,0.0211564,0.0586493,0.0364486,0.0448033,0.0781592,0.0171363,0.0207126,0.0275078,0.0186105,0.0307381,0.0248228,0,0.0328948
410,0.0272954,0,0,0,0,0.0511536,0,0,0,0,0,0,0.0255782,0,0.0227113,0.0692488,0,0,0.0211101,0,0,0.0422674,0.0714388,0.0206101,0.00716082,0.0199833,0.0334196,0.041743,0.0453243,0.0517439,0.0328482,0.0136543,0.0141349,0.0270203,0.0278492,0.0216948,0.0130494,0.0195035,0.0421509,0,0.0123592,0.0660583,0.0288883,0,0,0.0166345,0,0,0.0491894,0.0518305,0.0311542,0.0308814,0.0183638,0.0526969,0.0349857,0,0.1235,0,0.021231,0.0585412,0.0363003,0.0446843,0.0779825,0.0169707,0.0212252,0.0277905,0.0186889,0.0307353,0.0250944,0,0.0324691
411,0.0271428,0,0,0,0,0.0510478,0,0,0,0,0,0,0.0255846,0,0.0228346,0.0693419,0,0,0.0210251,0,0,0.0420833,0.0713496,0.0206892,0.00720367,0.0200104,0.0334801,0.0422543,0.0453305,0.0517088,0.0328399,0.0136979,0.0140403,0.026972,0.0278507,0.0218037,0.0132258,0.0192128,0.0416405,0,0.0123715,0.0661202,0.0286877,0,0,0.0163315,0,0,0.0491453,0.0521832,0.0314951,0.0304838,0.0182084,0.0526393,0.0353215,0,0.123683,0,0.0213803,0.0584181,0.0361444,0.0445023,0.0777889,0.0168091,0.0216489,0.0278663,0.018668,0.0307438,0.0253614,0,0.0317932
412,0.0269572,0,0,0,0,0.0509424,0,0,0,0,0,0,0.0255462,0,0.0229295,0.0695379,0,0,0.0209379,0,0,0.0419661,0.07129,0.0207743,0.00723596,0.0200812,0.033525,0.0427028,0.0453347,0.0516487,0.0328632,0.0137814,0.0139142,0.0269428,0.0278349,0.0219308,0.0133508,0.0188065,0.040997,0,0.0124008,0.0662506,0.0284722,0,0,0.0158559,0,0,0.0488441,0.0525471,0.031819,0.0299947,0.0180241,0.0526078,0.0357501,0,0.123925,0,0.0215321,0.058304,0.036009,0.0443366,0.0776071,0.0166797,0.0219221,0.0276849,0.0185959,0.0307604,0.0255949,0,0.0309835
413,0.0275734,0,0,0,0,0.0511474,0,0,0,0,0,0,0.0299046,0,0,0.07131,0,0,0.0204455,0,0,0.0416574,0.0704309,0.0186394,0.00821561,0.0201444,0.0339182,0.0426933,0,0.053438,0.0326935,0.0109693,0.010201,0.0272415,0.0271986,0.0142936,0.0134978,0.0183114,0.0398319,0,0.0125237,0.065362,0.028835,0,0,0.0149256,0,0,0.048325,0.0530201,0.0321976,0.0293195,0.0174937,0.0524601,0.0353341,0,0.12392,0,0.0211673,0.0582365,0.0358582,0.044281,0.0773923,0.0163833,0.0219788,0.0274913,0.0184932,0.0313255,0.0250628,0,0.0300974
414,0.0265096,0,0,0,0,0.0507368,0,0,0,0,0,0,0.0254547,0,0.0229698,0.069884,0,0,0.0206091,0,0,0.0415293,0.0711667,0.0209361,0.00703757,0.0200178,0.0337525,0.0434203,0.0455011,0.0516994,0.0327946,0.0138706,0.0140195,0.0269569,0.0278242,0.0221113,0.0135067,0.0180824,0.0394363,0,0.0123872,0.0658345,0.0281194,0,0,0.0149699,0,0,0.0484546,0.0533736,0.0325313,0.0292306,0.017462,0.0526444,0.036307,0,0.124412,0,0.0216097,0.0582374,0.0359027,0.0442608,0.0773184,0.01642,0.0222106,0.0273135,0.0184259,0.03083,0.0261047,0,0.0291965
415,0.0262353,0,0,0,0,0.0506071,0,0,0,0,0,0,0.0255281,0,0.023017,0.0700628,0,0,0.0204027,0,0,0.0412029,0.0710953,0.0209821,0.00704133,0.0199845,0.0335896,0.0436947,0.0455308,0.0517283,0.0327915,0.0139034,0.014106,0.026978,0.0278427,0.0221119,0.0137387,0.0176547,0.0384578,0,0.0125307,0.0655893,0.0279651,0,0,0.0146608,0,0,0.0483334,0.0537682,0.0327127,0.0290514,0.0174856,0.0524692,0.0366203,0,0.124669,0,0.0217492,0.0582282,0.0358837,0.0442525,0.0772227,0.016479,0.022309,0.0270821,0.0183245,0.0307701,0.0263266,0,0.0281005
416,0.0259644,0,0,0,0,0.0505094,0,0,0,0,0,0,0.025516,0,0.023089,0.0701159,0,0,0.0200501,0,0,0.0409455,0.070999,0.0210074,0.00698745,0.0198933,0.0335589,0.043855,0.0456085,0.0516784,0.0327319,0.0139386,0.0141891,0.0269925,0.0278369,0.0221791,0.0138592,0.017279,0.0374491,0,0.0126243,0.0653536,0.0278674,0,0,0.0143273,0,0,0.0481824,0.0541819,0.0329937,0.0287197,0.0173831,0.0523772,0.0368762,0,0.124885,0,0.0217658,0.0582215,0.03592,0.0442385,0.0771013,0.0166232,0.0223469,0.0267829,0.0182935,0.0307457,0.0265153,0,0.0268365
417,0.0256928,0,0,0,0,0.050412,0,0,0,0,0,0,0.0253975,0,0.0231254,0.0699875,0,0,0.019593,0,0,0.0407969,0.0709182,0.021008,0.0068535,0.0197603,0.0336158,0.043934,0.0457491,0.0516406,0.0326564,0.0139312,0.0142639,0.0270123,0.0278144,0.0223352,0.0138963,0.0169339,0.0364131,0,0.0126929,0.0649518,0.0277896,0,0,0.0139865,0,0,0.0480682,0.0546172,0.0333832,0.0283381,0.0170965,0.0523256,0.0370603,0,0.125016,0,0.0216086,0.0582012,0.035955,0.0441917,0.0769121,0.0168043,0.022288,0.0265216,0.0183883,0.0307605,0.0266939,0,0.0253492
418,0.0254454,0,0,0,0,0.0502825,0,0,0,0,0,0,0.0252639,0,0.0231202,0.069799,0,0,0.0191242,0,0,0.0404779,0.0709022,0.0210002,0.00674958,0.0196688,0.0336039,0.0440009,0.0458394,0.0515718,0.032606,0.0139114,0.0142586,0.0270143,0.0277805,0.0224591,0.0139455,0.0165365,0.0354303,0,0.0128293,0.0643168,0.0277285,0,0,0.0136873,0,0,0.047974,0.0550133,0.033741,0.0280467,0.0168019,0.052234,0.0372644,0,0.124985,0,0.0212933,0.0581922,0.0359812,0.0441891,0.0767739,0.0171047,0.022195,0.026134,0.0182682,0.030852,0.0268772,0,0.0236166
419,0.0251864,0,0,0,0,0.0501408,0,0,0,0,0,0,0.0252058,0,0.0230703,0.0697396,0,0,0.0185958,0,0,0.039964,0.0709111,0.0209908,0.00676357,0.0195734,0.0335331,0.0440302,0.0458221,0.0515288,0.0325792,0.0139255,0.0142455,0.0269733,0.02776,0.0225615,0.0139817,0.0163388,0.0346177,0,0.0129725,0.0639929,0.0276883,0,0,0.0134096,0,0,0.0479383,0.0553401,0.0340898,0.0277525,0.0166538,0.0521208,0.0374604,0,0.124903,0,0.0209812,0.0582128,0.0359639,0.044253,0.0767246,0.0175145,0.0220882,0.0255797,0.0179962,0.0310083,0.0270626,0,0.0215671
420,0.0248496,0,0,0,0,0.0499817,0,0,0,0,0,0,0.0252495,0,0.0230496,0.0697527,0,0,0.0180318,0,0,0.0393966,0.070956,0.0209438,0.00681534,0.0195184,0.0334114,0.0439843,0.0457578,0.051541,0.0325399,0.0139793,0.0142969,0.0269447,0.027788,0.0226332,0.0139409,0.0164679,0.0338856,0,0.0130934,0.0638674,0.0276793,0,0,0.0132148,0,0,0.0478507,0.0556395,0.0343487,0.0274918,0.0166655,0.0520024,0.0376753,0,0.124801,0,0.0207473,0.0583058,0.035969,0.0443494,0.0767385,0.0180493,0.021921,0.0251759,0.0181814,0.0311747,0.0272219,0,0.0192147
421,0.024439,0,0,0,0,0.0498656,0,0,0,0,0,0,0.0252951,0,0.023037,0.0696848,0,0,0.0173516,0,0,0.0388756,0.0709714,0.0208957,0.00690718,0.0194903,0.033283,0.0437804,0.045754,0.0515533,0.0324977,0.0139912,0.014389,0.0269987,0.0278195,0.022591,0.0138686,0.0169693,0.033247,0,0.0132227,0.063745,0.027721,0,0,0.0130232,0,0,0.0476799,0.0558611,0.0345575,0.0273009,0.0166589,0.0519191,0.037834,0,0.124761,0,0.020564,0.0584122,0.0360005,0.0444972,0.0767737,0.0185741,0.0217259,0.0248669,0.018952,0.0313794,0.0273126,0,0.0166621
422,0.0241387,0,0,0,0,0.0497587,0,0,0,0,0,0,0.02532,0,0.0229915,0.0694851,0,0,0.0166392,0,0,0.038385,0.0709871,0.0208251,0.00707833,0.0194651,0.0331346,0.0435145,0.0457539,0.0515406,0.0324228,0.0139853,0.0144268,0.0270326,0.0278214,0.0224519,0.0138021,0.0177423,0.0326102,0,0.0133327,0.0636062,0.0278052,0,0,0.0128477,0,0,0.0475403,0.0559132,0.0346764,0.0271936,0.0166705,0.051825,0.0379939,0,0.124789,0,0.0204468,0.058541,0.0361132,0.0446648,0.0768703,0.0190668,0.0217209,0.0242583,0.0192266,0.0315812,0.0273852,0,0.0142879
423,0.0239724,0,0,0,0,0.0497376,0,0,0,0,0,0,0.025331,0,0.0229527,0.0693889,0,0,0.0158612,0,0,0.0378816,0.0709436,0.0207554,0.00718543,0.0194592,0.0330469,0.0432301,0.0457296,0.0515096,0.0323087,0.0139971,0.0143513,0.0270748,0.0277822,0.0223824,0.013769,0.0185452,0.0319408,0,0.0134011,0.0635047,0.0279183,0,0,0.012668,0,0,0.0474158,0.0560114,0.0347461,0.0271621,0.0167217,0.0517596,0.0380816,0,0.124866,0,0.0203759,0.0586777,0.0362543,0.0447967,0.0769768,0.0196025,0.0217537,0.0233928,0.0190278,0.0317562,0.0274234,0,0.0119623
424,0.0238347,0,0,0,0,0.0496921,0,0,0,0,0,0,0.0254107,0,0.0229047,0.0693987,0,0,0.0150725,0,0,0.0374481,0.0709113,0.0206452,0.00727499,0.0194119,0.032945,0.0429788,0.045663,0.0514656,0.0322027,0.0140412,0.0142863,0.0270645,0.0277557,0.0222481,0.0137173,0.0195627,0.0312765,0,0.013551,0.0634425,0.0280399,0,0,0.0125315,0,0,0.0473114,0.0562043,0.0347205,0.0271953,0.0168536,0.0516981,0.0381987,0,0.124958,0,0.0203148,0.0588203,0.0364134,0.0448953,0.0770856,0.0201454,0.0216588,0.0226006,0.0192587,0.0318111,0.0274681,0,0.00958236
425,0.0236987,0,0,0,0,0.0496525,0,0,0,0,0,0,0.0255107,0,0.0228412,0.0694659,0,0,0.0144615,0,0,0.0371816,0.0709098,0.0205478,0.00734895,0.019372,0.0328259,0.0427172,0.0455725,0.0514298,0.0320933,0.0141488,0.0143354,0.0269893,0.0277634,0.0220628,0.013697,0.0200789,0.0305734,0,0.0137448,0.0633877,0.0281562,0,0,0.0124028,0,0,0.0473075,0.0563251,0.0347369,0.0272338,0.0170704,0.0516511,0.0382548,0,0.125038,0,0.020278,0.0589634,0.0366008,0.0450112,0.0771932,0.0206855,0.0214295,0.0219314,0.0198689,0.031837,0.0275017,0,0.00836381
426,0.0235873,0,0,0,0,0.0496367,0,0,0,0,0,0,0.0256496,0,0.0227848,0.0695362,0,0,0.0143532,0,0,0.0369504,0.0709153,0.0204645,0.00742624,0.0193714,0.0326359,0.0425247,0.0454476,0.0513723,0.0319846,0.014211,0.0143994,0.0269616,0.0277819,0.0218184,0.0135501,0.0193513,0.0298989,0,0.0139265,0.0633525,0.0282021,0,0,0.0122773,0,0,0.0471865,0.0563761,0.0347792,0.0272304,0.017333,0.0515792,0.0383243,0,0.125096,0,0.0202304,0.0590972,0.0368125,0.04511,0.0773045,0.0211908,0.021212,0.0212732,0.0198502,0.0318292,0.0275357,0,0.00881136
427,0.0234846,0,0,0,0,0.0496045,0,0,0,0,0,0,0.0258547,0,0.0227647,0.0695653,0,0,0.01431,0,0,0.0366106,0.070913,0.0203624,0.00755447,0.0193494,0.0324117,0.0423506,0.0453046,0.0512963,0.0318867,0.0142471,0.0145161,0.0269675,0.0277808,0.0214948,0.0133436,0.0189224,0.0293909,0,0.0140436,0.0633485,0.0282537,0,0,0.0121796,0,0,0.0470621,0.0564057,0.0347077,0.0271223,0.0176221,0.0514695,0.0383573,0,0.125103,0,0.0201519,0.0591625,0.037034,0.0451558,0.0773784,0.021603,0.0209909,0.0206742,0.0196556,0.031779,0.0275513,0,0.00895628
428,0.023413,0,0,0,0,0.0495648,0,0,0,0,0,0,0.0261037,0,0.0227521,0.0696229,0,0,0.0141917,0,0,0.0362556,0.0709248,0.0202669,0.00768759,0.0192883,0.0321798,0.0421914,0.0451535,0.0512134,0.0318216,0.0142948,0.014716,0.0269794,0.0277589,0.0210967,0.0129327,0.018685,0.0290897,0,0.0141332,0.0633817,0.0283246,0,0,0.0121368,0,0,0.0470081,0.056426,0.034647,0.0270346,0.0179212,0.0513286,0.0382654,0,0.12501,0,0.0200465,0.0592544,0.0372528,0.0451935,0.077452,0.0218708,0.0207489,0.0202771,0.0195394,0.031641,0.0275516,0,0.00883887
429,0.023367,0,0,0,0,0.0495275,0,0,0,0,0,0,0.0263566,0,0.0227265,0.0697601,0,0,0.0140879,0,0,0.0357466,0.0709187,0.0202053,0.00778512,0.0192696,0.0319598,0.0420246,0.0449783,0.0511267,0.0317732,0.0143517,0.0148542,0.0269743,0.0277455,0.0206988,0.0123496,0.0184513,0.0290057,0,0.0142219,0.0633958,0.0284056,0,0,0.0120619,0,0,0.0469297,0.0564652,0.0346586,0.0269599,0.0182028,0.051172,0.0381007,0,0.124822,0,0.0199021,0.059348,0.0374632,0.0452481,0.0775277,0.0219341,0.0206057,0.0197174,0.0196546,0.031427,0.027548,0,0.00864682
430,0.0233062,0,0,0,0,0.0494896,0,0,0,0,0,0,0.0266423,0,0.0227173,0.0698551,0,0,0.014027,0,0,0.0351924,0.0708915,0.0201544,0.00796605,0.019415,0.0317596,0.0418108,0.0447499,0.0510398,0.0317432,0.0143997,0.0149214,0.026959,0.0277363,0.0203181,0.0119427,0.0182849,0.0289951,0,0.0141793,0.0633721,0.0284966,0,0,0.0119208,0,0,0.0467996,0.0565028,0.0346432,0.026882,0.0184425,0.050996,0.0381122,0,0.124569,0,0.0197115,0.0594363,0.0376306,0.045317,0.0775692,0.0219063,0.0204364,0.018834,0.0199945,0.0311863,0.0275334,0,0.00841197
431,0.0232257,0,0,0,0,0.0494472,0,0,0,0,0,0,0.0268815,0,0.0227126,0.0699752,0,0,0.013998,0,0,0.0348465,0.0708927,0.0201188,0.00813617,0.0195365,0.0315461,0.0415129,0.044492,0.0509459,0.0317397,0.0144229,0.014987,0.0269575,0.027728,0.0199457,0.0117001,0.0181758,0.0290326,0,0.0140581,0.0633811,0.0286231,0,0,0.0117723,0,0,0.0466667,0.0565321,0.0346095,0.0267915,0.0186629,0.0508046,0.0381451,0,0.124307,0,0.0195268,0.0595281,0.0377894,0.0454318,0.0776253,0.0217874,0.020257,0.0178675,0.0203629,0.0308703,0.027496,0,0.00818834
432,0.0231936,0,0,0,0,0.0494675,0,0,0,0,0,0,0.0271006,0,0.022699,0.0701181,0,0,0.0140358,0,0,0.0347511,0.0709337,0.0200723,0.00831429,0.0196066,0.0313209,0.0411368,0.0442488,0.0508573,0.03177,0.0144557,0.01505,0.0269481,0.0277087,0.019532,0.0115113,0.0181296,0.0290961,0,0.013882,0.063427,0.0287717,0,0,0.0116189,0,0,0.0465446,0.0565563,0.034565,0.0267004,0.0188614,0.0506151,0.0381368,0,0.124051,0,0.0193556,0.0596345,0.0379699,0.045633,0.077682,0.021627,0.0200458,0.0167896,0.0207189,0.0304531,0.0274613,0,0.00802653
433,0.0225306,0,0,0,0,0.0492703,0,0,0,0,0,0,0.027264,0,0.0227022,0.0697422,0,0,0.0144676,0,0,0.0346654,0.0710271,0.0199203,0.00753397,0.0194778,0.0317512,0.0417746,0.0439444,0.0506323,0.0315266,0.0144323,0.0149871,0.0268606,0.0276033,0.0192715,0.0110491,0.0184921,0.026953,0,0.0155811,0.062786,0.0283236,0,0,0.0115784,0,0,0.0464363,0.058645,0.029945,0.0240145,0.0205504,0.0494018,0.0381837,0,0.120608,0,0.0171347,0.0628518,0.0397987,0,0.081441,0.0226694,0.0197093,0.0155491,0.0212653,0.0295099,0.0283703,0,0.00785079
434,0.0230985,0,0,0,0,0.0495239,0,0,0,0,0,0,0.0275407,0,0.0226333,0.0704583,0,0,0.0141614,0,0,0.0344303,0.0710802,0.0198893,0.00863101,0.0197161,0.0310054,0.040241,0.0437668,0.0507661,0.0319045,0.0144972,0.0149162,0.0269059,0.0276467,0.0189108,0.0111968,0.0179409,0.0291827,0,0.0136879,0.0635691,0.0291007,0,0,0.0113784,0,0,0.0462008,0.0563814,0.0345043,0.0263702,0.0192788,0.0502326,0.0380363,0,0.123716,0,0.0192115,0.0598669,0.0383079,0.0462853,0.0778033,0.0214355,0.0195267,0.0140999,0.0219522,0.0296165,0.0274406,0,0.00771384
435,0.0230459,0,0,0,0,0.0494438,0,0,0,0,0,0,0.0276927,0,0.0225711,0.0704965,0,0,0.0143237,0,0,0.0341238,0.0711297,0.0198262,0.00867395,0.0197328,0.0308354,0.0397873,0.0436253,0.0507461,0.031888,0.0144777,0.0148859,0.0268999,0.0276199,0.0187035,0.0111355,0.0180549,0.0288625,0,0.0137587,0.0635328,0.0293183,0,0,0.011352,0,0,0.0461305,0.0562296,0.0344359,0.0263056,0.01927,0.0500688,0.0380663,0,0.123591,0,0.0191026,0.059924,0.0383972,0.0459249,0.0779104,0.021692,0.0192691,0.0127457,0.0227206,0.0292637,0.0274051,0,0.00746174
436,0.0230289,0,0,0,0,0.0493502,0,0,0,0,0,0,0.0278559,0,0.0225163,0.0706339,0,0,0.0144475,0,0,0.0338197,0.0711798,0.0198,0.00877723,0.019716,0.0307749,0.0393602,0.0435271,0.0507222,0.031893,0.0144561,0.0149779,0.0268946,0.0276053,0.0184533,0.0112379,0.018269,0.0286651,0,0.0137626,0.0639475,0.0295528,0,0,0.0113689,0,0,0.0460559,0.0561716,0.0343839,0.0261503,0.0192819,0.0499387,0.0381064,0,0.123512,0,0.0191025,0.0599656,0.0385263,0.0457513,0.0780044,0.021743,0.0189258,0.0113895,0.0233606,0.0289818,0.0274165,0,0.00720076
437,0.0237775,0,0,0,0,0.0495813,0,0,0,0,0,0,0.0327836,0,0,0.0723659,0,0,0.0144726,0,0,0.0337784,0.0703087,0.017502,0.0103104,0.0196427,0.0311815,0.0386759,0,0.0523019,0.0314235,0.0116379,0.0114025,0.0271133,0.0270263,0.011259,0.0117582,0.0180968,0.0285686,0,0.01374,0.0640429,0.0302205,0,0,0.0111688,0,0,0.0457211,0.0564885,0.0345094,0.0254123,0.0189427,0.0496402,0.0372227,0,0.123189,0,0.0186307,0.0600195,0.0386828,0.0457724,0.0779671,0.0219162,0.0186418,0.0100838,0.0238075,0.0293122,0.0267454,0,0.00722375
438,0.0229887,0,0,0,0,0.0491705,0,0,0,0,0,0,0.0283418,0,0.0223433,0.0710457,0,0,0.0146377,0,0,0.0339389,0.0712727,0.0195154,0.00895068,0.0196986,0.0308659,0.0387135,0.0433145,0.0506519,0.0318869,0.0143483,0.0151941,0.0268871,0.0275973,0.0178238,0.0117242,0.0183523,0.0289325,0,0.0136486,0.0650358,0.0300271,0,0,0.0115164,0,0,0.045848,0.0560064,0.0343557,0.0256379,0.0193625,0.0496632,0.0380191,0,0.123355,0,0.0191423,0.0600977,0.0388435,0.0458688,0.0781234,0.0215362,0.0181597,0.00883149,0.0248972,0.0286854,0.0275562,0,0.00724022
