Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,RTIBA,
1293,0.0252884,0,0,0,0,0.0394961,0,0,0,0,0,0,0.03533,0,0.0159218,0.0699281,0,0,0.018838,0,0,0.0384501,0.0704937,0.0218066,0.00516096,0.0196334,0.0377891,0.0511901,0.040669,0.0568818,0.0409283,0.0141724,0.0158982,0.0280519,0.0292557,0.00911563,0.0155108,0.0200229,0.0394274,0,0.0138814,0.0629407,0.0375919,0,0,0.0109263,0,0,0.0485566,0.0601921,0.0245368,0.0233848,0.0118833,0.0469857,0.0445662,0.043351,0.0768641,0.0740669,0.0307888,0.0637883,0.0498636,0.0823483,0.0139319,0.014632,0.0187872,0.0222434,0.0193646,0.0302353,0.0116734,0.0406137,0
1294,0.0254542,0,0,0,0,0.0392288,0,0,0,0,0,0,0.0414327,0,0.0152255,0.0700177,0,0,0.0194197,0,0,0.0377724,0.0705138,0.0288061,0.00525052,0.0211137,0.0380588,0.051061,0.0415211,0.0571945,0.0413022,0.0130173,0.0138375,0.0222891,0.0239669,0.0084379,0.0151604,0.0206476,0.0436768,0,0.0153936,0.0628902,0.0379437,0,0,0.0111149,0,0,0.0481628,0.0594181,0.0232261,0.024495,0.0126468,0.0483379,0.0444006,0.0440405,0.0773905,0.0738895,0.0304434,0.0636739,0.04935,0.0820624,0.0150378,0.0145994,0.0196978,0.0217148,0.019181,0.0302474,0.0120854,0.0414085,0
1295,0.0254487,0,0,0,0,0.0391242,0,0,0,0,0,0,0.0383084,0,0.016117,0.0699796,0,0,0.0192918,0,0,0.0377525,0.0704727,0.0245661,0.0053548,0.0213386,0.0380822,0.0513852,0.0415676,0.0575611,0.042345,0.012619,0.0134334,0.0240417,0.0249892,0.00757014,0.0153992,0.0206551,0.0442533,0,0.0157512,0.063114,0.0379604,0,0,0.0111119,0,0,0.0481717,0.059316,0.0227948,0.0249713,0.0136921,0.0486588,0.0442893,0.0441181,0.077283,0.0737925,0.0305225,0.0639206,0.0496777,0.0824378,0.0151791,0.0145869,0.0197634,0.0216785,0.0190854,0.0303503,0.0119791,0.0412954,0
1296,0.025361,0,0,0,0,0.0390296,0,0,0,0,0,0,0.0349009,0,0.0182012,0.0697534,0,0,0.0192267,0,0,0.0377256,0.0704765,0.0193977,0.00532918,0.0215086,0.0381952,0.0516936,0.0417405,0.0578676,0.0429812,0.0121898,0.0132877,0.0263778,0.0263883,0.00969546,0.0155748,0.0206477,0.0448559,0,0.0160045,0.0634043,0.0379437,0,0,0.0111264,0,0,0.0481904,0.0592572,0.0226373,0.0251849,0.0146607,0.048749,0.044144,0.0443036,0.0772682,0.0736977,0.030544,0.0640199,0.0497473,0.0826272,0.0153811,0.0145664,0.0198147,0.021615,0.0189623,0.0305969,0.0119085,0.0410976,0
1297,0.0252451,0,0,0,0,0.0389971,0,0,0,0,0,0,0.0343541,0,0.0182946,0.0694046,0,0,0.0192398,0,0,0.0377337,0.070511,0.0190426,0.00523993,0.0213762,0.0383508,0.0519312,0.0420515,0.058065,0.0431848,0.0118193,0.0132259,0.0264641,0.0263447,0.0102715,0.0157037,0.0205668,0.0453339,0,0.0161697,0.0636833,0.0379212,0,0,0.0112056,0,0,0.0482224,0.0592184,0.0226416,0.0252,0.0153699,0.0486846,0.0439779,0.0445375,0.0773289,0.0736459,0.0306046,0.0640002,0.0496204,0.0826401,0.015564,0.0145272,0.0199421,0.0216092,0.0188765,0.0307669,0.0119027,0.0408509,0
1298,0.0251788,0,0,0,0,0.0389851,0,0,0,0,0,0,0.033982,0,0.0182558,0.0690126,0,0,0.019297,0,0,0.0377886,0.0705581,0.0188405,0.00510334,0.0211107,0.0385331,0.0521458,0.0423745,0.0581549,0.0429734,0.0114594,0.013268,0.0264761,0.026319,0.0106584,0.0158164,0.020458,0.0455095,0,0.0162316,0.0639213,0.0378862,0,0,0.0112519,0,0,0.0481986,0.0592407,0.0227065,0.0250909,0.015689,0.0485736,0.043855,0.0447411,0.0774741,0.073682,0.0307188,0.0638342,0.0495844,0.0825091,0.0156153,0.0145056,0.0200709,0.0216865,0.0188353,0.0308547,0.0119432,0.0406671,0
1299,0.0252079,0,0,0,0,0.0390025,0,0,0,0,0,0,0.0336481,0,0.0182301,0.0687277,0,0,0.0193365,0,0,0.0378609,0.0706128,0.0188239,0.00492395,0.020875,0.0386629,0.0523589,0.0426431,0.0581917,0.0425538,0.0111813,0.0131526,0.026531,0.0263065,0.0110366,0.0159149,0.0203338,0.0453075,0,0.0162328,0.0640951,0.037854,0,0,0.0112887,0,0,0.0482087,0.0593238,0.0227761,0.0249062,0.0156973,0.0484782,0.0437653,0.0449186,0.0776961,0.0737828,0.0309034,0.0636247,0.049464,0.0823602,0.0155426,0.0144772,0.0201086,0.0216589,0.0188117,0.0309024,0.0119921,0.0406005,0
1300,0.0252816,0,0,0,0,0.039042,0,0,0,0,0,0,0.0332173,0,0.0182666,0.0685967,0,0,0.0194133,0,0,0.0378203,0.0706174,0.0189358,0.00467549,0.0206409,0.0387525,0.0525621,0.0428774,0.0582254,0.0420859,0.0109314,0.0131728,0.0265794,0.0263008,0.0114092,0.0160085,0.0203829,0.0447833,0,0.0161942,0.064179,0.0378259,0,0,0.0113535,0,0,0.0482358,0.059424,0.0228353,0.0246653,0.0154569,0.0483983,0.0436846,0.0451047,0.077901,0.0739444,0.0311059,0.0635149,0.0492659,0.0821533,0.015353,0.0144335,0.0201667,0.0215994,0.0188072,0.0309157,0.0119887,0.0406237,0
1301,0.025349,0,0,0,0,0.0390977,0,0,0,0,0,0,0.0328476,0,0.0182101,0.0685598,0,0,0.0195016,0,0,0.0377626,0.0704957,0.0189643,0.00439563,0.0203182,0.0388441,0.0527363,0.0432185,0.0582399,0.0417104,0.0107154,0.0130061,0.0266158,0.026309,0.0117335,0.0160823,0.0204175,0.0439612,0,0.0160721,0.0641617,0.0378094,0,0,0.0114214,0,0,0.0482081,0.0595319,0.022902,0.024423,0.0150206,0.0484116,0.043584,0.045247,0.0781433,0.0741205,0.0312326,0.0634057,0.0490486,0.0819046,0.0150829,0.014409,0.0202598,0.0216245,0.0188532,0.0309071,0.0119717,0.0406456,0
1302,0.0253891,0,0,0,0,0.0391254,0,0,0,0,0,0,0.0326511,0,0.0181889,0.0685702,0,0,0.0195438,0,0,0.0377268,0.0702968,0.018876,0.00412652,0.0199551,0.0389276,0.052888,0.0436233,0.0583227,0.0412215,0.0105695,0.0126696,0.0266058,0.0262646,0.0120987,0.0161295,0.0204207,0.0430838,0,0.0158706,0.0641038,0.0377655,0,0,0.0114444,0,0,0.0481673,0.0596096,0.0229941,0.0241794,0.0144855,0.0484568,0.043484,0.0454826,0.078429,0.0742942,0.0312508,0.0632822,0.0488479,0.0816402,0.0148218,0.0143978,0.0202264,0.0216422,0.0188734,0.0308998,0.0119646,0.0406665,0
1303,0.0254174,0,0,0,0,0.0391654,0,0,0,0,0,0,0.0324225,0,0.0182223,0.0686121,0,0,0.0195311,0,0,0.0377039,0.0700003,0.0187353,0.00381589,0.0194852,0.0390033,0.0529711,0.0440239,0.0584838,0.0408919,0.0104067,0.0124126,0.0265994,0.02623,0.012411,0.016167,0.0204049,0.0424092,0,0.0156654,0.0640196,0.0377364,0,0,0.0114377,0,0,0.0481636,0.0596468,0.0230803,0.0239722,0.0139254,0.0485595,0.0433764,0.0456253,0.0786117,0.0744645,0.0311852,0.0631559,0.048792,0.0813693,0.0146911,0.0143905,0.0201796,0.0215931,0.0189126,0.0308713,0.0119446,0.0407259,0
1304,0.0254479,0,0,0,0,0.0392157,0,0,0,0,0,0,0.0321572,0,0.0182858,0.0686528,0,0,0.0194982,0,0,0.0376989,0.0696785,0.0186376,0.00351605,0.0190259,0.0390949,0.0530468,0.044291,0.058669,0.0406871,0.0101314,0.0121294,0.0265619,0.0261924,0.0126504,0.0162191,0.020422,0.0418875,0,0.0154772,0.0639496,0.0376822,0,0,0.0113945,0,0,0.0481682,0.0596441,0.0231821,0.0238029,0.0134425,0.0487166,0.0432691,0.0456795,0.078564,0.0746304,0.0310579,0.0630447,0.0487075,0.0811554,0.0146801,0.0143804,0.0201787,0.0215854,0.0189932,0.0308246,0.0119248,0.0406962,0
1305,0.025484,0,0,0,0,0.0392977,0,0,0,0,0,0,0.0319548,0,0.0183452,0.068686,0,0,0.0195255,0,0,0.0377124,0.0693802,0.018609,0.00327734,0.0186307,0.0392196,0.0531393,0.0444967,0.0588659,0.0405782,0.00992606,0.0118944,0.0265804,0.0261667,0.0128216,0.0162872,0.0205237,0.0415003,0,0.0153231,0.0639345,0.037588,0,0,0.0113538,0,0,0.0481979,0.059569,0.0233371,0.0237055,0.0129916,0.0489018,0.0431785,0.0456912,0.0782977,0.0748341,0.0309653,0.0629339,0.0485667,0.0809387,0.0148119,0.0144049,0.0201925,0.0215883,0.0191025,0.0307747,0.0119697,0.0406608,0
1306,0.02551,0,0,0,0,0.0394398,0,0,0,0,0,0,0.0318253,0,0.0184306,0.0686527,0,0,0.0195837,0,0,0.0377126,0.0691346,0.0186023,0.00309957,0.0182957,0.0393452,0.0532199,0.0448121,0.0591002,0.0405585,0.00977017,0.0117343,0.0266815,0.0262155,0.0129606,0.0163536,0.0206261,0.0410499,0,0.0151575,0.063964,0.0374703,0,0,0.0113157,0,0,0.0482276,0.0594264,0.0234418,0.0237049,0.0126659,0.0490766,0.0430927,0.0456559,0.0782811,0.0749996,0.0308675,0.0628622,0.04845,0.0807673,0.0149276,0.0144518,0.0201776,0.0215825,0.0192229,0.0307215,0.0120357,0.0406211,0
1307,0.0255051,0,0,0,0,0.0396026,0,0,0,0,0,0,0.0317883,0,0.0184722,0.0686341,0,0,0.019637,0,0,0.0377072,0.068806,0.0186199,0.00292114,0.0180158,0.0394533,0.0531962,0.0451381,0.0594356,0.0406769,0.00966169,0.0116459,0.0268192,0.0262935,0.0130861,0.0163531,0.0207092,0.0407413,0,0.0150992,0.0639525,0.0373316,0,0,0.0112846,0,0,0.0482509,0.0593786,0.0234504,0.0236403,0.0124771,0.0493292,0.0430224,0.0455414,0.0784876,0.0751545,0.0308695,0.0628142,0.0482603,0.0806654,0.0150525,0.0145229,0.0201406,0.0215838,0.0193713,0.0307031,0.0121008,0.0406674,0
1308,0.0254836,0,0,0,0,0.0397483,0,0,0,0,0,0,0.0315766,0,0.0186007,0.0685483,0,0,0.0197045,0,0,0.0377365,0.0685569,0.0187406,0.00276269,0.0177486,0.0395364,0.0532238,0.0455529,0.0598458,0.040781,0.00967552,0.0117013,0.027019,0.0264803,0.0132364,0.0163453,0.0208017,0.0403883,0,0.0150815,0.0639711,0.0371655,0,0,0.0112454,0,0,0.048252,0.0592429,0.023451,0.0236901,0.0123114,0.0494606,0.0428908,0.0456114,0.078589,0.0752959,0.0308442,0.0627635,0.0481291,0.0805609,0.0151115,0.0145944,0.0200789,0.0215798,0.0195046,0.0307195,0.0121431,0.0406815,0
1309,0.0254259,0,0,0,0,0.0399157,0,0,0,0,0,0,0.0313752,0,0.0187426,0.0684267,0,0,0.0198113,0,0,0.0377977,0.0683189,0.018954,0.00264935,0.0175076,0.0395895,0.053221,0.0459942,0.0602663,0.0408732,0.00972106,0.0118332,0.027305,0.0267413,0.0136246,0.016318,0.0209463,0.0400544,0,0.015065,0.0642236,0.0369926,0,0,0.0112242,0,0,0.048248,0.0590973,0.0234249,0.0237771,0.0121905,0.0495514,0.0427417,0.0456501,0.0787418,0.0753929,0.0308102,0.062726,0.0481479,0.0804632,0.0151484,0.0146685,0.020031,0.0215633,0.0196379,0.030748,0.0122236,0.040695,0
1310,0.0253799,0,0,0,0,0.0401242,0,0,0,0,0,0,0.0311859,0,0.0189063,0.0683061,0,0,0.0199739,0,0,0.0377979,0.0680942,0.019243,0.00249512,0.0173075,0.0396384,0.0531737,0.0465221,0.060726,0.0409526,0.00983248,0.0119918,0.0276545,0.0271166,0.0141656,0.0162925,0.0210871,0.0396452,0,0.0150467,0.0644633,0.0368182,0,0,0.0112172,0,0,0.0482722,0.0588837,0.023457,0.0239275,0.0120339,0.0495699,0.0425909,0.0455861,0.078658,0.0754736,0.030756,0.0626431,0.0480748,0.0803408,0.0152424,0.0147669,0.020031,0.0215466,0.0197952,0.0307514,0.0123426,0.0407091,0
1311,0.025352,0,0,0,0,0.0403425,0,0,0,0,0,0,0.0307576,0,0.0190719,0.0682413,0,0,0.0201402,0,0,0.0377924,0.067758,0.0195523,0.00229792,0.0171884,0.0396644,0.0529823,0.0470541,0.0612642,0.0410891,0.00995136,0.0121046,0.0279862,0.0274484,0.0148137,0.0162033,0.0211397,0.0394018,0,0.015025,0.0645684,0.0366373,0,0,0.0112616,0,0,0.0483257,0.0587928,0.0235043,0.0239539,0.0120031,0.0495706,0.0423561,0.0455515,0.0786074,0.0755401,0.0307563,0.0625757,0.047971,0.0802568,0.015342,0.0148881,0.0201,0.0215853,0.0199896,0.0307395,0.0125468,0.0406963,0
1312,0.0253333,0,0,0,0,0.0405267,0,0,0,0,0,0,0.0302479,0,0.0192954,0.0680927,0,0,0.0203337,0,0,0.0378179,0.0674708,0.0198686,0.00216863,0.0170484,0.0396441,0.0527333,0.0476942,0.0617931,0.0411887,0.00999588,0.0122241,0.0283413,0.0277942,0.0156263,0.0160286,0.0211327,0.0391761,0,0.0150768,0.0645863,0.0364493,0,0,0.0113193,0,0,0.0483739,0.0586944,0.0235047,0.0239954,0.0120684,0.0494743,0.0419678,0.0456106,0.0785858,0.0755922,0.0307644,0.0625313,0.0478338,0.0801857,0.0153004,0.015008,0.020177,0.0216117,0.0201815,0.0307015,0.0127922,0.0406024,0
1313,0.0253197,0,0,0,0,0.0407043,0,0,0,0,0,0,0.0295646,0,0.0195798,0.0678868,0,0,0.0206012,0,0,0.0378673,0.0672163,0.020198,0.00211775,0.0168239,0.0395651,0.0524311,0.0483959,0.0622622,0.041296,0.010079,0.0123399,0.0286433,0.0281373,0.0166736,0.0158124,0.0210689,0.0390483,0,0.015093,0.0647421,0.0362737,0,0,0.0113301,0,0,0.0484217,0.0585867,0.0234319,0.0240218,0.0121301,0.0493298,0.041599,0.045701,0.078561,0.0756365,0.0307913,0.0625074,0.0477659,0.0801135,0.0152388,0.0150972,0.020231,0.0216078,0.020345,0.0306442,0.013059,0.0404365,0
1314,0.0253081,0,0,0,0,0.0409071,0,0,0,0,0,0,0.0287598,0,0.0198979,0.0676463,0,0,0.0209277,0,0,0.0378942,0.0670212,0.0205255,0.0021273,0.0165317,0.0394131,0.0520616,0.0490263,0.0626427,0.0413583,0.0101822,0.0124561,0.0289094,0.0284393,0.01808,0.015577,0.0210023,0.0388272,0,0.0150455,0.0649836,0.0360866,0,0,0.011323,0,0,0.0484867,0.0584485,0.0232373,0.024077,0.0121895,0.0491316,0.0412549,0.0457874,0.078742,0.0756682,0.0308035,0.0624805,0.0477528,0.0800639,0.0152084,0.0152103,0.0202704,0.0215744,0.0204977,0.0306037,0.0134228,0.0403192,0
1315,0.0253023,0,0,0,0,0.0410879,0,0,0,0,0,0,0.0277832,0,0.0202325,0.0674735,0,0,0.0213072,0,0,0.0379394,0.0668058,0.0208723,0.00212822,0.0163226,0.0392225,0.0515659,0.0495544,0.0630123,0.0414192,0.0102839,0.0125967,0.0291274,0.028671,0.0196456,0.0153059,0.0208934,0.0386665,0,0.0150107,0.0651895,0.035908,0,0,0.011277,0,0,0.048532,0.0583599,0.0231598,0.0240924,0.0122479,0.0489217,0.0409258,0.0458552,0.0788368,0.0756922,0.0308385,0.062454,0.0477698,0.0800306,0.0152207,0.0153268,0.0202963,0.0215116,0.0206485,0.0305861,0.0139219,0.0402793,0
1316,0.025237,0,0,0,0,0.041222,0,0,0,0,0,0,0.0267938,0,0.0206022,0.067284,0,0,0.0217045,0,0,0.0380813,0.0666252,0.0212963,0.00219095,0.0161314,0.0389937,0.0509985,0.0500465,0.0633309,0.0414312,0.0103495,0.0127213,0.0293453,0.0289328,0.0212708,0.0149862,0.0207445,0.0385262,0,0.0150035,0.0654039,0.0357328,0,0,0.0112524,0,0,0.0485982,0.0582937,0.0231686,0.0240867,0.0123108,0.0487083,0.0405916,0.0458849,0.0789399,0.0757092,0.0308589,0.0624419,0.0477723,0.079993,0.0152273,0.0153972,0.0203675,0.0214332,0.0207777,0.0306198,0.0145661,0.0402522,0
1317,0.0251059,0,0,0,0,0.0413437,0,0,0,0,0,0,0.0259195,0,0.0209052,0.0671188,0,0,0.0220776,0,0,0.0382957,0.0664402,0.0215758,0.0022834,0.0158777,0.0387487,0.0504241,0.0505492,0.063619,0.0413666,0.0103804,0.0128308,0.0295141,0.0291929,0.0229141,0.0146157,0.0205369,0.0384037,0,0.0149653,0.0655968,0.0355776,0,0,0.0112214,0,0,0.0486551,0.0582331,0.0232237,0.0240533,0.0123815,0.0485041,0.0402838,0.0459151,0.0790148,0.0756936,0.0308634,0.0624072,0.0478287,0.0799663,0.0152325,0.0154374,0.0204769,0.0213874,0.0209018,0.0306639,0.0152423,0.0401716,0
1318,0.0249797,0,0,0,0,0.0414782,0,0,0,0,0,0,0.025155,0,0.0211485,0.0669972,0,0,0.0223565,0,0,0.0384184,0.0662314,0.0218059,0.00243497,0.0156856,0.0385274,0.0498245,0.0509966,0.0639215,0.0412966,0.0105794,0.0129493,0.0297178,0.0294967,0.0244788,0.0142494,0.0205141,0.0381299,0,0.0150025,0.0657628,0.035485,0,0,0.0111806,0,0,0.0486781,0.0581981,0.023335,0.0239951,0.0124324,0.0483013,0.040028,0.0459938,0.0790822,0.0756474,0.0308615,0.0623575,0.0477799,0.079932,0.0152765,0.0155031,0.0205386,0.0213592,0.0209857,0.0306437,0.0157412,0.0400957,0
1319,0.024912,0,0,0,0,0.0416314,0,0,0,0,0,0,0.0245239,0,0.0213996,0.0668784,0,0,0.0226137,0,0,0.0385031,0.0660346,0.0221127,0.0026208,0.0156242,0.0383198,0.0492815,0.0514176,0.0642543,0.0412117,0.0109428,0.0131273,0.0299657,0.0297304,0.025909,0.0138675,0.0205164,0.0377828,0,0.0149953,0.0659114,0.0353966,0,0,0.0111697,0,0,0.0487272,0.0581499,0.0231895,0.0239625,0.012349,0.0480981,0.039822,0.0460346,0.0791657,0.0756583,0.030882,0.0623239,0.0475972,0.0798572,0.0152376,0.0155633,0.0205718,0.021362,0.0210725,0.0305789,0.0161344,0.0400628,0
1320,0.0248944,0,0,0,0,0.041764,0,0,0,0,0,0,0.024016,0,0.0215927,0.0667746,0,0,0.0227929,0,0,0.0384598,0.0658447,0.0223505,0.00279552,0.0155258,0.0381247,0.0487913,0.0518149,0.06456,0.0411276,0.0110966,0.0133376,0.030241,0.030061,0.027233,0.0135306,0.0206007,0.0375064,0,0.0150182,0.066004,0.0353226,0,0,0.0111982,0,0,0.0488058,0.0580547,0.0229655,0.0239883,0.0122042,0.0479554,0.0396861,0.0460721,0.0791998,0.0757186,0.0309076,0.0622733,0.0475215,0.0797508,0.0151803,0.0156004,0.0206203,0.021363,0.0211652,0.0304617,0.0163674,0.0400302,0
1321,0.0249051,0,0,0,0,0.0418996,0,0,0,0,0,0,0.0236331,0,0.0217338,0.0667208,0,0,0.022989,0,0,0.0384788,0.0656427,0.0225215,0.00290846,0.0153898,0.0379899,0.0483961,0.0521234,0.0648733,0.0411054,0.0110862,0.0135652,0.0305279,0.0304046,0.028424,0.0132774,0.020756,0.0371964,0,0.0149605,0.0660672,0.0352618,0,0,0.0112434,0,0,0.0488943,0.0579504,0.0229156,0.0240224,0.0121208,0.0478913,0.0395823,0.0460692,0.0792264,0.0757416,0.0308801,0.062241,0.0474063,0.079698,0.0152286,0.0155864,0.0206974,0.0213647,0.0212814,0.030318,0.0166827,0.0399923,0
1322,0.0249507,0,0,0,0,0.0420211,0,0,0,0,0,0,0.0233538,0,0.0217805,0.066703,0,0,0.0232794,0,0,0.0385582,0.0654246,0.0225436,0.00298613,0.0152068,0.0378949,0.048117,0.0524119,0.0652221,0.0412018,0.0111358,0.0137183,0.0307461,0.0306348,0.029468,0.013061,0.0209385,0.036888,0,0.0149206,0.0661144,0.0351793,0,0,0.0112996,0,0,0.0489703,0.0578768,0.0230543,0.0240221,0.0120942,0.0478733,0.0394895,0.0460819,0.0792613,0.0757171,0.0308041,0.0622543,0.0474275,0.0796821,0.0153521,0.0155643,0.0207658,0.0213488,0.021435,0.0301859,0.0170141,0.0399683,0
1323,0.0249855,0,0,0,0,0.0421331,0,0,0,0,0,0,0.0231849,0,0.021989,0.0667173,0,0,0.0235278,0,0,0.0387019,0.0652351,0.0228905,0.00306803,0.0150889,0.0378192,0.0478491,0.0526863,0.0655845,0.0413845,0.0112776,0.0138573,0.0309993,0.0309602,0.0302953,0.0129036,0.0209478,0.0366167,0,0.0149062,0.0661387,0.0350977,0,0,0.0113545,0,0,0.0490484,0.0577607,0.0232224,0.0240429,0.0120468,0.0479217,0.0394285,0.0461116,0.0793355,0.0757106,0.0307236,0.0622692,0.0475166,0.0796548,0.0155021,0.0155285,0.0208252,0.0213607,0.0215734,0.0301035,0.0174477,0.0400303,0
1324,0.0249991,0,0,0,0,0.0422582,0,0,0,0,0,0,0.0231513,0,0.0222645,0.0667929,0,0,0.023731,0,0,0.0388093,0.0650379,0.0232066,0.00312504,0.0150107,0.0377823,0.0475745,0.0529173,0.0658493,0.0415618,0.0114298,0.0140571,0.0312331,0.0313151,0.0308632,0.0128097,0.020983,0.0363569,0,0.0149041,0.0661344,0.0350144,0,0,0.0113784,0,0,0.0490741,0.0576235,0.0232001,0.0240548,0.0119515,0.047989,0.0393592,0.0461497,0.0794063,0.0757329,0.0306432,0.0622485,0.0473741,0.0796298,0.0155966,0.0155013,0.020802,0.0214202,0.0216824,0.0300386,0.0178164,0.0400645,0
1325,0.0250095,0,0,0,0,0.0423892,0,0,0,0,0,0,0.023202,0,0.0224638,0.0668988,0,0,0.0238578,0,0,0.03892,0.0648725,0.023358,0.00319723,0.015056,0.0377408,0.0473029,0.0530423,0.0660284,0.0416639,0.0115575,0.0143212,0.0314253,0.0314569,0.031204,0.0127317,0.0210835,0.0360605,0,0.014852,0.0660993,0.0349404,0,0,0.0113957,0,0,0.0490915,0.0574723,0.0230065,0.0240891,0.0118253,0.0480566,0.0392939,0.0461959,0.0794866,0.0757688,0.030565,0.0622114,0.047276,0.0795763,0.0156457,0.0154877,0.02076,0.02143,0.0217986,0.0299721,0.0181277,0.0400333,0
1326,0.0250162,0,0,0,0,0.0425222,0,0,0,0,0,0,0.0233239,0,0.0225308,0.0670108,0,0,0.0239186,0,0,0.0390103,0.0647369,0.0233622,0.00327505,0.0150272,0.037716,0.0470404,0.0531009,0.0661409,0.0417476,0.0116412,0.0144841,0.0315196,0.0315479,0.0313054,0.0126529,0.0211861,0.0357573,0,0.0148032,0.066051,0.0348701,0,0,0.0114227,0,0,0.0491284,0.057333,0.0228723,0.0241258,0.0117216,0.0481101,0.0392211,0.0462468,0.0795757,0.0758106,0.0305017,0.0622136,0.0474068,0.0794973,0.0157054,0.015454,0.0207632,0.0214064,0.0219415,0.0299063,0.0184602,0.0399556,0
1327,0.0250195,0,0,0,0,0.042654,0,0,0,0,0,0,0.0233886,0,0.0224414,0.067015,0,0,0.0239493,0,0,0.0390876,0.0645894,0.0233221,0.00332141,0.0146573,0.0376872,0.0468054,0.0531696,0.0662137,0.0417722,0.0116923,0.0145437,0.0315662,0.031627,0.0310915,0.0125832,0.021315,0.0356018,0,0.0147629,0.0659731,0.0348092,0,0,0.0114106,0,0,0.049134,0.0571979,0.0230749,0.0240905,0.0116621,0.0481653,0.0391491,0.0463216,0.0796639,0.0757993,0.0304225,0.0622266,0.047466,0.07948,0.0158178,0.0153706,0.0207512,0.0214501,0.022089,0.0298458,0.0187384,0.0398685,0
1328,0.025022,0,0,0,0,0.0427687,0,0,0,0,0,0,0.0234674,0,0.022382,0.0670338,0,0,0.0239459,0,0,0.0390928,0.06446,0.0234139,0.00337619,0.0144335,0.0376532,0.046678,0.0532238,0.0662093,0.0416942,0.011747,0.0145435,0.0316303,0.031762,0.0306894,0.012522,0.0214864,0.0356472,0,0.0147435,0.0658724,0.0347554,0,0,0.0113797,0,0,0.0491566,0.0570727,0.0234136,0.024002,0.0115951,0.0482116,0.0390737,0.0463855,0.0797719,0.0757752,0.0303059,0.0622194,0.047401,0.0794888,0.015893,0.0151826,0.0207644,0.0215057,0.0222172,0.029802,0.0188805,0.0398244,0
1329,0.02503,0,0,0,0,0.0428849,0,0,0,0,0,0,0.0236648,0,0.0224208,0.0671087,0,0,0.0239364,0,0,0.0391427,0.0643425,0.0235716,0.00346838,0.0143254,0.0376273,0.0466127,0.0531984,0.0661711,0.0415989,0.0117431,0.0145107,0.0316469,0.0319502,0.0302374,0.01248,0.0215449,0.0354964,0,0.0146926,0.065744,0.034705,0,0,0.0113781,0,0,0.0492119,0.0569649,0.0235824,0.0239001,0.0113634,0.0482563,0.0390179,0.0464776,0.0798697,0.0757705,0.0302058,0.0622268,0.0473488,0.0794657,0.0159927,0.0151601,0.0208089,0.0215419,0.0223041,0.0297856,0.0190854,0.039802,0
1330,0.0250257,0,0,0,0,0.0429822,0,0,0,0,0,0,0.0239489,0,0.022386,0.0672085,0,0,0.0239431,0,0,0.0391276,0.0642571,0.0235307,0.00357895,0.0142563,0.0375926,0.0465591,0.0531553,0.0661128,0.0414945,0.0116123,0.0145694,0.0316147,0.0320259,0.029796,0.0124417,0.0216926,0.0351744,0,0.0145997,0.0655854,0.0346669,0,0,0.0114141,0,0,0.0492735,0.0568716,0.02363,0.02381,0.0111578,0.0483152,0.0389833,0.0465845,0.079954,0.0757813,0.0301382,0.0622066,0.0473453,0.0794258,0.0161598,0.0153135,0.0208636,0.0215803,0.0223689,0.0297667,0.0191797,0.0397968,0
1331,0.025012,0,0,0,0,0.0430782,0,0,0,0,0,0,0.0240873,0,0.0222679,0.0673019,0,0,0.0239443,0,0,0.0391584,0.0642066,0.0235209,0.00368544,0.0141696,0.0375357,0.0465198,0.0531769,0.0660623,0.0414005,0.0114457,0.0147282,0.0316189,0.0320668,0.0293112,0.0124131,0.0217779,0.034842,0,0.0144931,0.065369,0.0346357,0,0,0.0114477,0,0,0.0493349,0.056776,0.023687,0.0237073,0.010969,0.0483716,0.0388981,0.0466605,0.0800607,0.0758028,0.0300924,0.062155,0.0473651,0.079379,0.016349,0.015397,0.0209102,0.0216055,0.0224537,0.0297701,0.0193419,0.0397933,0
1332,0.0250064,0,0,0,0,0.0431775,0,0,0,0,0,0,0.0243417,0,0.0221697,0.0673862,0,0,0.0239512,0,0,0.0392738,0.0641641,0.0236762,0.00378881,0.0140531,0.037479,0.046471,0.0531881,0.0660147,0.0413235,0.0114663,0.0147532,0.0316127,0.0320834,0.0285689,0.0124009,0.0217466,0.0345851,0,0.0143919,0.0651698,0.0346014,0,0,0.0114965,0,0,0.0493534,0.0566937,0.0237149,0.023567,0.0107416,0.0484132,0.0387909,0.046697,0.0801605,0.0758332,0.0300782,0.0621356,0.0473884,0.0793299,0.0165398,0.0155303,0.0209153,0.0216082,0.0225057,0.0297976,0.0196234,0.0397673,0
