Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RANK,,RTIBA
1282,0.0381847,0,0,0,0,0.0737181,0,0,0,0,0,0,0.0375327,0,0.00714046,0.0698889,0,0,0.0240293,0,0,0.0409858,0.0645675,0.0229674,0.00812288,0.026854,0.0483568,0.0399994,0.0440122,0.0632326,0.0440714,0.0142315,0.0195201,0.0281798,0.0284545,0.00862106,0.0131039,0.0312686,0.0227403,0.0311668,0,0.0601633,0.055037,0,0,0.106474,0,0,0.0763872,0,0.0272208,0.0186975,0,0.0508096,0.101463,0.0393598,0.0708289,0.0698299,0.0274839,0.0629668,0.0482381,0.0802332,0.020088,0.0617877,0.175533,0.100853,0.048579,0.026683,0.0154057,0,0.0388057
1283,0.0388781,0,0,0,0,0.0741679,0,0,0,0,0,0,0.0395146,0,0.00646287,0.0687838,0,0,0.0232569,0,0,0.0408374,0.0651364,0.0233441,0.00685808,0.0273478,0.0476955,0.0386664,0.0435747,0.0631861,0.0444646,0.0149715,0.0204152,0.0279594,0.0284108,0.00770353,0.0123968,0.0314646,0.0222907,0.0322828,0,0.0626752,0.0556142,0,0,0.106857,0,0,0.0764885,0.0581217,0.0302543,0.0226244,0,0.0518871,0.101029,0.0426742,0.0742614,0.0707953,0.0264537,0.0603808,0.0456403,0.0779806,0.0193959,0.0624897,0.175681,0.101303,0.0491768,0.0256166,0.0138545,0,0.0370319
1284,0.0389935,0,0,0,0,0.0744295,0,0,0,0,0,0,0.0405674,0,0.00540703,0.068755,0,0,0.0230794,0,0,0.0409239,0.0652938,0.0232998,0.00686599,0.0275053,0.047482,0.0386635,0.0430541,0.0629782,0.0443209,0.0156187,0.0214537,0.0277349,0.0282586,0.00757946,0.0125375,0.0315863,0.0224008,0.0323611,0,0.0626016,0.0555291,0,0,0.10701,0,0,0.0768729,0.058006,0.0314126,0.0224901,0.00697431,0.0519439,0.101198,0.0423893,0.0745517,0.0714721,0.0268165,0.0598668,0.044842,0.0771541,0.0195313,0.0624985,0.176363,0.10203,0.04941,0.0257709,0.013468,0,0.0369921
1285,0.0385226,0,0,0,0,0.0742625,0,0,0,0,0,0,0.0411117,0,0.00463812,0.0704631,0,0,0.0241218,0,0,0.0411654,0.0650574,0.0230025,0.0079502,0.0270288,0.047522,0.0399591,0.0420515,0.0625798,0.043819,0.0155699,0.0219607,0.0275591,0.0280459,0.00794061,0.0130241,0.0317075,0.0226826,0.0305443,0,0.0593754,0.0550936,0,0,0.107355,0,0,0.0778115,0,0.0275679,0.0186016,0,0.0511586,0.101637,0.0392923,0.0706731,0.0693926,0.0270008,0.062776,0.0477018,0.0799127,0.0208133,0.0624562,0.177194,0.103118,0.0489863,0.0271984,0.0155072,0,0.039083
1286,0.0392371,0,0,0,0,0.0747577,0,0,0,0,0,0,0.0423747,0,0.0043161,0.0691146,0,0,0.0232811,0,0,0.0410697,0.065515,0.0230965,0.00693599,0.0277167,0.0471285,0.0387106,0.0422822,0.0628791,0.0442632,0.0163602,0.0230041,0.0273225,0.0278248,0.0080354,0.0124025,0.0318501,0.0223817,0.0316017,0,0.0620356,0.0556211,0,0,0.107486,0,0,0.0777776,0.0581521,0.0315924,0.0223238,0.00686314,0.0521317,0.101448,0.0422504,0.0744262,0.0711498,0.0265114,0.0597524,0.0448808,0.0769224,0.0202367,0.0627108,0.177366,0.103451,0.0497306,0.0261556,0.0137322,0,0.0372035
1287,0.0393992,0,0,0,0,0.0749357,0,0,0,0,0,0,0.0432691,0,0.00391822,0.069168,0,0,0.0232938,0,0,0.0411454,0.0655789,0.0230616,0.00704843,0.0277177,0.0470651,0.0386274,0.0421594,0.0628675,0.0444082,0.0166903,0.0235978,0.02715,0.0276857,0.00855353,0.0122794,0.0319862,0.0223762,0.0313398,0,0.0617935,0.0556972,0,0,0.107714,0,0,0.0782577,0.0581762,0.0318674,0.0222121,0.00681834,0.0523322,0.101491,0.0422447,0.0744618,0.0711585,0.0264715,0.059622,0.0447114,0.076685,0.0205411,0.0627683,0.177827,0.104186,0.0499032,0.0263211,0.0137743,0,0.0373131
1288,0.0394678,0,0,0,0,0.0747404,0,0,0,0,0,0,0.0448352,0,0.00248567,0.0713408,0,0,0.0234942,0,0,0.0411479,0.0647861,0.0228123,0.00678454,0.0274928,0.0463915,0.0376436,0.0422949,0.0625836,0.0438353,0.0170431,0.0237844,0.0266859,0.0272915,0.0103512,0.0114281,0.0342703,0.0212018,0.0314241,0,0.0597331,0.0554636,0,0,0.106802,0,0,0.0791633,0.0587662,0.0319312,0.0224972,0.00668645,0.0532996,0.0995501,0.0424056,0.0742541,0.0711966,0.0269361,0.0593929,0.0441958,0.0763518,0.0206062,0.0621051,0.183996,0.106726,0.0491922,0.0265486,0.0139775,0,0.0372706
1289,0.0397246,0,0,0,0,0.0753422,0,0,0,0,0,0,0.0450148,0,0.00329922,0.0693955,0,0,0.0233498,0,0,0.0412253,0.0657178,0.0227964,0.00734936,0.0277906,0.0471477,0.0385082,0.042069,0.0627705,0.0448776,0.0172386,0.0246392,0.0269269,0.0274964,0.00938232,0.012139,0.0322475,0.0223122,0.0304365,0,0.0614886,0.0560134,0,0,0.108183,0,0,0.0791705,0.0582632,0.0321473,0.0219829,0.0070809,0.052594,0.101803,0.0424662,0.0742667,0.0709368,0.0261999,0.0594511,0.044158,0.0763543,0.0214358,0.0626119,0.178852,0.105551,0.0501465,0.0265831,0.0139598,0,0.0374528
1290,0.0398521,0,0,0,0,0.0755164,0,0,0,0,0,0,0.0456886,0,0.00330394,0.069435,0,0,0.0233565,0,0,0.0412335,0.0658505,0.0226271,0.00755252,0.0278567,0.0471795,0.038471,0.0419253,0.0627249,0.045063,0.0175113,0.0253045,0.0269707,0.0274811,0.00974501,0.0120059,0.0323431,0.0222983,0.0299567,0,0.0613696,0.0561935,0,0,0.10845,0,0,0.0796282,0.0583119,0.0322836,0.0218066,0.00720895,0.0526385,0.101975,0.0424715,0.0742356,0.0708014,0.0261289,0.0594229,0.0440966,0.0761648,0.0219678,0.0625392,0.179371,0.106237,0.0502794,0.0267249,0.0141075,0,0.0375288
1291,0.0399979,0,0,0,0,0.0756573,0,0,0,0,0,0,0.0462841,0,0.00334038,0.0694268,0,0,0.0232998,0,0,0.0412273,0.0660206,0.0225147,0.00770247,0.0279239,0.0472897,0.0383634,0.0417445,0.062638,0.0451087,0.0177881,0.025898,0.0270721,0.0275441,0.00999599,0.0118834,0.0324425,0.0222644,0.0295243,0,0.0612882,0.0563962,0,0,0.108736,0,0,0.0801243,0.0583641,0.0324558,0.0216476,0.00729995,0.0526708,0.102164,0.0424817,0.0743099,0.0706812,0.0260458,0.0593428,0.0440821,0.0760077,0.022456,0.0625043,0.179914,0.106962,0.0504071,0.0268338,0.0142793,0,0.0375896
1292,0.0400867,0,0,0,0,0.0754255,0,0,0,0,0,0,0.0475434,0,0.00266696,0.0714041,0,0,0.0233987,0,0,0.0411676,0.0653714,0.0223484,0.00739451,0.0277449,0.0467744,0.0372373,0.0416635,0.0622219,0.0441925,0.0181586,0.0261478,0.0268408,0.0273624,0.0115263,0.0108514,0.0347473,0.0210424,0.0296523,0,0.0593624,0.05625,0,0,0.107899,0,0,0.0810928,0.0589649,0.0325603,0.0219572,0.00695023,0.0534934,0.100229,0.0424948,0.0742175,0.0707949,0.0265698,0.0590914,0.0437044,0.0757246,0.0223593,0.0620609,0.186208,0.109535,0.0496909,0.0270351,0.0145516,0,0.0374829
1293,0.0404361,0,0,0,0,0.07584,0,0,0,0,0,0,0.0474196,0,0.00434483,0.0693003,0,0,0.0215776,0,0,0.0279101,0.0663898,0.0223615,0.00778138,0.0281179,0.047706,0.0365195,0.0413021,0.0622406,0.0447349,0.018283,0.0266869,0.027301,0.027901,0.0105379,0.0146279,0,0.0303237,0.028818,0,0.0611598,0.0571616,0,0,0.109564,0,0,0.0811383,0.0584312,0.0327007,0.0214232,0.00727938,0.0527919,0.101867,0.0424435,0.0743735,0.0707604,0.0259269,0.0591491,0.043841,0.0758626,0.0230032,0.0631928,0.181228,0.108457,0.0504942,0.0270436,0.0145052,0,0.0374964
1294,0.0403705,0,0,0,0,0.0758831,0,0,0,0,0,0,0.0474974,0,0.00561806,0.0693301,0,0,0.0225709,0,0,0.0415708,0.0665862,0.0222392,0.00780903,0.0284872,0.0475587,0.038141,0.0411347,0.0619367,0.044275,0.0187639,0.0272394,0.0274123,0.0280254,0.0105139,0.0125066,0.0341412,0.0216074,0.0290804,0,0.0612954,0.057297,0,0,0.109573,0,0,0.0814329,0.0583844,0.0327913,0.0212745,0.00745299,0.052454,0.102954,0.0424156,0.0742304,0.070531,0.0257092,0.0591767,0.0439814,0.0758445,0.0227067,0.062563,0.181668,0.108906,0.0507639,0.0270435,0.0145075,0,0.0375855
1295,0.0408107,0,0,0,0,0.0763195,0,0,0,0,0,0,0.0478439,0,0.00595988,0.0693523,0,0,0.022787,0,0,0.041355,0.0667216,0.0222821,0.00788541,0.0287861,0.0477203,0.0378187,0.0410836,0.0617326,0.043848,0.0191009,0.0277498,0.0276422,0.0283274,0.0104942,0.0117779,0.033096,0.021947,0.0293009,0,0.0614289,0.0573857,0,0,0.109972,0,0,0.0820398,0.0583307,0.0328189,0.0211844,0.00748606,0.0522726,0.10267,0.0423525,0.0739962,0.0703599,0.0256607,0.0592379,0.0439614,0.0759707,0.0224553,0.0627284,0.182536,0.109835,0.0510858,0.0271046,0.0144547,0,0.0375156
1296,0.0410763,0,0,0,0,0.0765211,0,0,0,0,0,0,0.0482151,0,0.00515167,0.0691793,0,0,0.0227911,0,0,0.0413128,0.0667632,0.0224613,0.00790908,0.0289741,0.047814,0.0376658,0.0411997,0.0616061,0.0434542,0.0193478,0.0282621,0.0278453,0.0286558,0.0103775,0.0116003,0.0329826,0.0220048,0.0296998,0,0.0615375,0.0575802,0,0,0.110289,0,0,0.0825321,0.0582949,0.0328057,0.0211774,0.00738176,0.0521356,0.102605,0.0422828,0.0738992,0.0702666,0.0256854,0.0593347,0.0439792,0.076117,0.0220546,0.0629335,0.183189,0.110594,0.0513406,0.0270686,0.014301,0,0.0373689
1297,0.0412974,0,0,0,0,0.0766577,0,0,0,0,0,0,0.0483485,0,0.00485402,0.0689785,0,0,0.0228157,0,0,0.0413122,0.0667026,0.0225086,0.0078954,0.0290418,0.0478199,0.0375861,0.0414094,0.0615537,0.0432232,0.019539,0.0286721,0.0280317,0.0289798,0.0101367,0.0115516,0.0330272,0.0220378,0.0301841,0,0.061634,0.0577594,0,0,0.110578,0,0,0.0829553,0.0582741,0.0327473,0.0212045,0.0071319,0.0520027,0.102577,0.0422151,0.0738408,0.0702597,0.0256856,0.0593663,0.0440278,0.0761894,0.021559,0.0630599,0.183803,0.111281,0.051586,0.0270077,0.0141291,0,0.037217
1298,0.0414849,0,0,0,0,0.0768154,0,0,0,0,0,0,0.0481313,0,0.00520514,0.0689434,0,0,0.0228793,0,0,0.0413417,0.0665296,0.0224881,0.00784476,0.0290217,0.0477739,0.0375599,0.0417447,0.061575,0.0431758,0.0196702,0.028883,0.0281383,0.0292117,0.00976801,0.0115734,0.0331107,0.0220414,0.0306994,0,0.0617388,0.0578409,0,0,0.110833,0,0,0.0833339,0.0582639,0.0326739,0.0212468,0.00680989,0.0518735,0.102514,0.0421031,0.073684,0.0702939,0.0257773,0.0593198,0.0440383,0.0761536,0.0210532,0.0632626,0.184406,0.111911,0.0518144,0.0269721,0.0139537,0,0.0371032
1299,0.041602,0,0,0,0,0.0769814,0,0,0,0,0,0,0.0476001,0,0.00558572,0.0690885,0,0,0.0229747,0,0,0.0413753,0.0662633,0.022442,0.00778975,0.0289735,0.0477164,0.0376284,0.042122,0.0616809,0.0432592,0.0197357,0.028889,0.0281983,0.0293663,0.00936929,0.0116165,0.0332027,0.0220352,0.0311199,0,0.0618596,0.0578342,0,0,0.111032,0,0,0.0836571,0.0582505,0.0326339,0.0213245,0.00663824,0.0518001,0.102458,0.0419355,0.0735329,0.0703771,0.0258919,0.0592643,0.0440578,0.0761626,0.0206613,0.0634373,0.184945,0.112433,0.0520066,0.0269428,0.0138768,0,0.0370265
1300,0.0416608,0,0,0,0,0.0771614,0,0,0,0,0,0,0.046718,0,0.00578354,0.0691534,0,0,0.0231031,0,0,0.0414202,0.0658953,0.0223567,0.00769831,0.0288794,0.0477615,0.0377705,0.0424364,0.0618261,0.0434209,0.0196614,0.0286551,0.0281808,0.0294417,0.00888676,0.0116575,0.0333196,0.0220295,0.031355,0,0.0619118,0.0577777,0,0,0.111205,0,0,0.0839372,0.0582976,0.0325766,0.0214246,0.00654243,0.0517868,0.102389,0.0417951,0.0733909,0.0704477,0.026066,0.0592462,0.0441911,0.0761316,0.0204512,0.0635735,0.185394,0.112859,0.0521673,0.0268752,0.0138746,0,0.036969
1301,0.0417098,0,0,0,0,0.0773391,0,0,0,0,0,0,0.0456324,0,0.00589172,0.0691516,0,0,0.0232227,0,0,0.0414735,0.0654112,0.0223116,0.00757593,0.0287916,0.0477643,0.0379139,0.0428231,0.062064,0.0436123,0.0194586,0.0281685,0.0280511,0.0294351,0.00832986,0.0117389,0.0334337,0.0220147,0.0315252,0,0.0619671,0.057683,0,0,0.111266,0,0,0.0841077,0.0583451,0.0324972,0.0215527,0.00659601,0.0517597,0.102336,0.0417592,0.0733642,0.0704791,0.0262086,0.0593487,0.0442397,0.0760628,0.0203214,0.0636229,0.185657,0.113178,0.0523116,0.0268404,0.0138674,0,0.0369588
1302,0.0416291,0,0,0,0,0.0770183,0,0,0,0,0,0,0.044896,0,0.00499594,0.0712179,0,0,0.0235861,0,0,0.0414878,0.0641323,0.0216881,0.00683527,0.0281717,0.0470547,0.0370181,0.0436197,0.0620672,0.0429987,0.0191417,0.0271794,0.0275941,0.0291277,0.00854991,0.0107283,0.035749,0.0208153,0.0321088,0,0.0600478,0.0571585,0,0,0.11009,0,0,0.0847103,0.0589618,0.0323041,0.0220972,0.00638975,0.0526871,0.100094,0.041735,0.0732371,0.0707671,0.0269826,0.0591175,0.0439972,0.0758368,0.0199911,0.0631251,0.191641,0.115375,0.0515176,0.0269426,0.0140671,0,0.0368061
1303,0.0412758,0,0,0,0,0.0769687,0,0,0,0,0,0,0.0457852,0,0,0.0734595,0,0,0.0239252,0,0,0.0414386,0.060783,0.0229516,0.0105702,0.0284932,0.0482788,0.0381914,0,0.0639321,0.0434494,0.0186764,0.0255775,0.0279757,0.0298937,0.00976762,0.0115228,0.0352671,0.0215821,0.0305099,0,0.0568556,0.0565645,0,0,0.110629,0,0,0.0846691,0,0.028709,0.0181131,0,0.0514405,0.10012,0.0390734,0.0695975,0.0692239,0.0273587,0.0616292,0.0465363,0.0783674,0.0209164,0.0634734,0.190029,0.114976,0.0517413,0.0267989,0.015963,0,0.038545
1304,0.0416309,0,0,0,0,0.0772064,0,0,0,0,0,0,0.0422261,0,0.00531956,0.0709765,0,0,0.0237266,0,0,0.041548,0.0632921,0.0214033,0.00653332,0.0275178,0.0470875,0.0373625,0.0447571,0.0623685,0.0431099,0.0184178,0.0257966,0.0273151,0.0291822,0.00807491,0.010904,0.0359765,0.0208026,0.0321066,0,0.0602283,0.0568524,0,0,0.110052,0,0,0.0848783,0.0589704,0.0323152,0.0222929,0.00639981,0.0526731,0.10009,0.0415513,0.0725335,0.0709587,0.0271656,0.0587837,0.0436253,0.0757034,0.0200358,0.0632246,0.19203,0.115724,0.0517042,0.0268238,0.0140388,0,0.036764
1305,0.0417232,0,0,0,0,0.0777262,0,0,0,0,0,0,0.0407144,0,0.0067035,0.0686767,0,0,0.0233485,0,0,0.041541,0.0636914,0.0221306,0.00705834,0.0275954,0.0478286,0.0386023,0.0449428,0.0626925,0.0437571,0.0180409,0.0254145,0.0276959,0.0295173,0.00824511,0.0121022,0.0339276,0.0219671,0.0314803,0,0.0623496,0.0570992,0,0,0.111263,0,0,0.0844786,0.0583643,0.0325043,0.022,0.00669344,0.0517875,0.102188,0.041407,0.0725898,0.0708498,0.0266133,0.0588663,0.0437224,0.0757659,0.0204276,0.0639955,0.18636,0.113868,0.0527019,0.0266472,0.0138662,0,0.0368681
1306,0.041751,0,0,0,0,0.0778163,0,0,0,0,0,0,0.0396137,0,0.00703551,0.0685603,0,0,0.023269,0,0,0.0415156,0.0633974,0.0223842,0.00700151,0.0273509,0.0478395,0.0387253,0.0455008,0.0627776,0.0435683,0.0176379,0.0248628,0.027853,0.0295487,0.0089171,0.0121735,0.0340352,0.0219249,0.0313122,0,0.0624694,0.0570258,0,0,0.111253,0,0,0.0844761,0.058372,0.0324968,0.0220194,0.00677177,0.0517315,0.102179,0.0413355,0.0726272,0.0709223,0.0266859,0.0587825,0.0435714,0.0757243,0.0205917,0.0641885,0.186693,0.1139,0.0528056,0.0265583,0.0139121,0,0.0368952
1307,0.0417529,0,0,0,0,0.0778791,0,0,0,0,0,0,0.0385988,0,0.00715903,0.0684873,0,0,0.0231148,0,0,0.0415059,0.0631652,0.0225959,0.00694588,0.0271408,0.047837,0.0388231,0.0459835,0.0628416,0.0433788,0.0173485,0.0245168,0.0278331,0.0296696,0.00954918,0.0122441,0.0341834,0.0218762,0.0310352,0,0.0625517,0.0569377,0,0,0.111321,0,0,0.0845443,0.0584313,0.0324482,0.0220268,0.00687503,0.0517375,0.102157,0.0412909,0.0728404,0.07101,0.0267625,0.0587497,0.0435713,0.0756843,0.0208627,0.0643175,0.187013,0.113928,0.0528691,0.0264882,0.0140588,0,0.0369656
1308,0.0417812,0,0,0,0,0.0779146,0,0,0,0,0,0,0.0377436,0,0.00735212,0.0684946,0,0,0.0229043,0,0,0.0415032,0.0629503,0.0227554,0.00690909,0.0269982,0.0477326,0.0388918,0.046442,0.0629343,0.043222,0.0171616,0.0242321,0.0277952,0.0298396,0.010151,0.0122723,0.0343244,0.0218166,0.0307658,0,0.0625847,0.0568988,0,0,0.111389,0,0,0.0846012,0.0584656,0.032437,0.0220271,0.00698417,0.0517465,0.102092,0.0413463,0.0729756,0.0710479,0.0267686,0.058932,0.0436352,0.0756595,0.021141,0.0645449,0.187218,0.113975,0.0529227,0.0264432,0.0141655,0,0.0370485
1309,0.0417919,0,0,0,0,0.077938,0,0,0,0,0,0,0.0370133,0,0.0075524,0.0685422,0,0,0.0226879,0,0,0.0414604,0.062725,0.0228814,0.0069143,0.0268518,0.0476431,0.0389528,0.0468007,0.0629902,0.0431025,0.0170089,0.0240047,0.027787,0.030014,0.0107567,0.0123157,0.0344464,0.0217534,0.030475,0,0.0626059,0.0568657,0,0,0.111444,0,0,0.0846975,0.0584726,0.0324639,0.0219981,0.00705539,0.0517399,0.102057,0.0413733,0.0729975,0.071078,0.026748,0.0592487,0.0434598,0.0755926,0.0214124,0.06473,0.187407,0.1141,0.0529575,0.0263964,0.0142388,0,0.0371011
1310,0.0418342,0,0,0,0,0.0780229,0,0,0,0,0,0,0.0364601,0,0.00764962,0.0686319,0,0,0.0224987,0,0,0.0414257,0.0625,0.02303,0.00692933,0.0267641,0.0475478,0.0389591,0.0471087,0.0630298,0.0430373,0.0168398,0.0238014,0.0278201,0.0300495,0.011177,0.0123718,0.0345601,0.0216828,0.0302514,0,0.0626256,0.0568486,0,0,0.111497,0,0,0.0847969,0.0584613,0.0325177,0.0219526,0.00713057,0.0517277,0.102071,0.0413728,0.072944,0.0710943,0.0266949,0.0594069,0.0433187,0.0754978,0.0216285,0.064784,0.187583,0.114253,0.0529972,0.0263647,0.0143005,0,0.0371286
1311,0.0419617,0,0,0,0,0.0781593,0,0,0,0,0,0,0.0360513,0,0.00772596,0.0687316,0,0,0.0223471,0,0,0.0414458,0.0622631,0.0231723,0.00691632,0.0267533,0.047426,0.0389351,0.0474005,0.0631115,0.0430092,0.0166686,0.023571,0.0277831,0.029995,0.011455,0.0123848,0.0346427,0.0215766,0.0301257,0,0.0626096,0.0569067,0,0,0.111536,0,0,0.0848578,0.0584384,0.0326085,0.0219432,0.00723113,0.0516978,0.102186,0.0414091,0.0729423,0.0710136,0.0265707,0.0594201,0.0433527,0.0754577,0.0217798,0.0647029,0.187733,0.114418,0.0530615,0.0263792,0.0142849,0,0.037148
1312,0.0419941,0,0,0,0,0.0777537,0,0,0,0,0,0,0.0356599,0,0.00699957,0.0709586,0,0,0.022676,0,0,0.0414853,0.0614683,0.0224308,0.00628481,0.0262767,0.0467384,0.0376711,0.0479913,0.0629408,0.0422357,0.0164778,0.0230983,0.0274847,0.0297256,0.0117192,0.0111439,0.0369638,0.0203217,0.030387,0,0.0605604,0.0566384,0,0,0.110347,0,0,0.0854223,0.0590785,0.0325616,0.0223045,0.00674083,0.0526748,0.100035,0.0414531,0.0729693,0.071185,0.0271608,0.0591748,0.0432612,0.0752203,0.0216373,0.064091,0.193924,0.116707,0.0521897,0.0264044,0.0146288,0,0.0369979
1313,0.0420722,0,0,0,0,0.0782081,0,0,0,0,0,0,0.0354674,0,0.00809876,0.068877,0,0,0.0222156,0,0,0.0414154,0.0619925,0.0231775,0.00685621,0.0266949,0.0474708,0.0389396,0.0475536,0.0631571,0.0430343,0.0166525,0.0232706,0.0277491,0.0300664,0.0118959,0.012376,0.034866,0.0215326,0.0297748,0,0.0624821,0.0569493,0,0,0.111819,0,0,0.0853001,0.058467,0.0326836,0.0218549,0.00717254,0.0517838,0.102269,0.0414726,0.073136,0.0709986,0.0264913,0.0593222,0.043456,0.0754665,0.0221006,0.0649218,0.188221,0.115078,0.053137,0.0262665,0.0144713,0,0.0371742
1314,0.0421579,0,0,0,0,0.0782676,0,0,0,0,0,0,0.0354979,0,0.00821503,0.0689862,0,0,0.022255,0,0,0.0414066,0.0618597,0.0232804,0.00687852,0.0267768,0.0474689,0.0389445,0.0475854,0.0631552,0.0430402,0.0165949,0.0232146,0.0278067,0.0300864,0.0118407,0.0123035,0.0349091,0.0215043,0.0296891,0,0.0624102,0.0570055,0,0,0.111971,0,0,0.0855745,0.0584882,0.0327144,0.0217779,0.00716002,0.0518183,0.102343,0.0414952,0.0732174,0.0710103,0.0264751,0.059291,0.0435923,0.0754586,0.0221765,0.0650531,0.188445,0.115507,0.0532368,0.0263253,0.0145172,0,0.0371984
1315,0.0422616,0,0,0,0,0.078355,0,0,0,0,0,0,0.0356698,0,0.00823463,0.0690778,0,0,0.0223175,0,0,0.0414313,0.0617432,0.023383,0.00688371,0.0269025,0.0474517,0.0389413,0.0475545,0.0631721,0.0430359,0.0165086,0.0233096,0.0278902,0.0301271,0.0116559,0.0122425,0.0349639,0.0215125,0.0296128,0,0.0623367,0.0570937,0,0,0.112103,0,0,0.0858608,0.0584855,0.0327277,0.021744,0.00716114,0.051869,0.102416,0.0414947,0.0733053,0.0710067,0.0264238,0.0592668,0.0436771,0.0754019,0.0222415,0.0650472,0.188674,0.115993,0.05334,0.0263749,0.0146094,0,0.0372161
1316,0.0423943,0,0,0,0,0.0784513,0,0,0,0,0,0,0.0358244,0,0.00820304,0.0691584,0,0,0.022429,0,0,0.0414938,0.0616303,0.0234338,0.00688234,0.0270311,0.0474099,0.0389312,0.0475302,0.0632067,0.0430454,0.0165336,0.0233461,0.0279215,0.0301678,0.0114195,0.0121595,0.0349962,0.0215218,0.029615,0,0.0622332,0.057253,0,0,0.112259,0,0,0.0861584,0.0584494,0.032822,0.021698,0.00714229,0.0518978,0.102531,0.041477,0.0732787,0.0709429,0.026317,0.059261,0.0435987,0.0753299,0.0222514,0.0649158,0.189015,0.11647,0.0534679,0.0264247,0.0146344,0,0.0372161
1317,0.0425139,0,0,0,0,0.0784706,0,0,0,0,0,0,0.035871,0,0.00816801,0.0692102,0,0,0.0226047,0,0,0.0415418,0.0615452,0.023407,0.00689355,0.0271296,0.047322,0.0389182,0.0474788,0.0632562,0.0430518,0.0165959,0.0233621,0.0279917,0.0302201,0.0111895,0.01215,0.035025,0.0215459,0.0296257,0,0.0621732,0.0573973,0,0,0.112483,0,0,0.0865017,0.0584518,0.0329072,0.0216109,0.00711164,0.0518965,0.102603,0.041467,0.0732289,0.070885,0.0262793,0.059188,0.0433365,0.0753953,0.0222392,0.0648509,0.189461,0.116964,0.0536043,0.0264646,0.0146567,0,0.0372118
1318,0.042638,0,0,0,0,0.0784022,0,0,0,0,0,0,0.035923,0,0.00819828,0.0692714,0,0,0.022761,0,0,0.04154,0.0614608,0.0233799,0.00692242,0.0271346,0.0472879,0.0389051,0.0474763,0.0632826,0.0430445,0.0165938,0.0233585,0.0280399,0.0302868,0.0109694,0.0121031,0.0350865,0.0215838,0.0295628,0,0.0621304,0.0575597,0,0,0.112724,0,0,0.0868503,0.0584893,0.0329522,0.0215134,0.00707113,0.0518812,0.102638,0.0414688,0.0732092,0.0708638,0.0262887,0.0589792,0.0432235,0.0754642,0.0222727,0.0648096,0.189877,0.117465,0.053736,0.0265312,0.0146801,0,0.0371774
1319,0.042791,0,0,0,0,0.0783666,0,0,0,0,0,0,0.0359451,0,0.00816222,0.0693228,0,0,0.0228523,0,0,0.0415594,0.061332,0.0234915,0.00698145,0.0271193,0.047181,0.0388439,0.0475358,0.0633378,0.0430856,0.0165829,0.0233661,0.0280657,0.0302955,0.0110051,0.0120187,0.0351226,0.0215893,0.0295072,0,0.0621205,0.0577083,0,0,0.112859,0,0,0.0871231,0.058532,0.03296,0.0214372,0.00709965,0.0518397,0.102711,0.0415057,0.0732457,0.0708056,0.0262863,0.0588129,0.0432638,0.0754862,0.0223237,0.0647596,0.190202,0.117971,0.0538806,0.0265742,0.0147,0,0.0371506
1320,0.0429527,0,0,0,0,0.078429,0,0,0,0,0,0,0.035849,0,0.00821743,0.0693615,0,0,0.0228829,0,0,0.041595,0.0611865,0.0236561,0.00703271,0.027143,0.0471977,0.0387166,0.0476876,0.0633996,0.0431557,0.0165417,0.0233789,0.0281073,0.0303141,0.0111749,0.01198,0.0351453,0.0215901,0.0296048,0,0.0621256,0.0578487,0,0,0.11299,0,0,0.0873663,0.0585253,0.0329531,0.0213793,0.00714935,0.0517877,0.10281,0.041558,0.0731701,0.0707453,0.0262664,0.0588507,0.0433151,0.0754822,0.0223405,0.0647987,0.190573,0.118443,0.0540219,0.0266028,0.0146761,0,0.0371638
1321,0.0430764,0,0,0,0,0.0785008,0,0,0,0,0,0,0.0355924,0,0.00835986,0.0693597,0,0,0.0229362,0,0,0.041609,0.061033,0.0237707,0.00705077,0.027133,0.0472547,0.0386078,0.0478757,0.0634614,0.0431748,0.0164642,0.0233277,0.0281989,0.030403,0.0114817,0.0119538,0.0351879,0.0216318,0.0296372,0,0.062115,0.0579718,0,0,0.113208,0,0,0.087713,0.0585193,0.0329911,0.0213322,0.00714437,0.0517717,0.102872,0.0415631,0.0731807,0.0707797,0.0263109,0.0591071,0.0433115,0.0753732,0.0223315,0.0647802,0.190982,0.118892,0.0540967,0.0266343,0.0147279,0,0.0371782
