Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,
1740,0.0340758,0,0,0,0,0.0435652,0,0,0,0,0,0,0.0251816,0,0.0178386,0.0696527,0,0,0.0115564,0,0,0.0248227,0.074368,0.021178,0.0187529,0.0166351,0.0344451,0.0196503,0,0.049269,0.0534596,0.0340309,0.0112845,0.0146885,0.0275479,0.0282543,0.0207227,0.0115131,0.0176664,0.0507455,0,0.0175316,0.0770007,0.0374887,0,0,0.0133369,0,0,0.0485998,0.044847,0.0427284,0.0529707,0.012946,0.0624141,0.0369053,0,0.021847,0.0502212,0.0154204,0.0498897,0.0285349,0.036245,0.0695479,0.0216488,0.0190872,0.0296678,0.0209445,0.0248066,0.0195018,0,0
1741,0.0342061,0,0,0,0,0.0434665,0,0,0,0,0,0,0.0252748,0,0.0177939,0.0697399,0,0,0.0114811,0,0,0.0248029,0.0743769,0.0209606,0.0188923,0.0166707,0.0343351,0.0195942,0,0.0491734,0.0533109,0.0340784,0.0113058,0.0146771,0.0275452,0.0282787,0.020583,0.0115158,0.0176168,0.0509649,0,0.0174777,0.0769242,0.0375811,0,0,0.0133585,0,0,0.0486522,0.0448685,0.0426862,0.0530851,0.0129333,0.0624716,0.0368623,0,0.0219436,0.0501642,0.0155371,0.0499458,0.0285235,0.0361311,0.0696254,0.0218265,0.0189003,0.029675,0.0209698,0.0248257,0.0195255,0,0
1742,0.0343438,0,0,0,0,0.0433766,0,0,0,0,0,0,0.0253181,0,0.0177859,0.0697588,0,0,0.0113841,0,0,0.024811,0.0743926,0.0207437,0.0190265,0.0167414,0.034236,0.0195198,0,0.0490879,0.0533792,0.0339073,0.0112589,0.0147187,0.0275265,0.0282794,0.0204661,0.0115379,0.0175588,0.0511763,0,0.0174655,0.0767598,0.037687,0,0,0.0133843,0,0,0.0486546,0.0448497,0.0426529,0.0532452,0.0129122,0.0625139,0.0368346,0,0.0220677,0.050133,0.0155561,0.0500024,0.02854,0.036329,0.0696517,0.0220569,0.0190282,0.0296371,0.0209175,0.0248539,0.01951,0,0
1743,0.0344607,0,0,0,0,0.0433435,0,0,0,0,0,0,0.0253644,0,0.0178694,0.0697855,0,0,0.0112811,0,0,0.0248544,0.0744106,0.0206369,0.019068,0.0168438,0.0341509,0.0194274,0,0.0489185,0.0533614,0.0337187,0.0111374,0.0147208,0.0274894,0.0282634,0.0203589,0.0115559,0.0175286,0.0513812,0,0.01742,0.0767854,0.0377993,0,0,0.01336,0,0,0.0486792,0.0448499,0.0426609,0.0534078,0.0129087,0.062561,0.0368027,0,0.0222083,0.050084,0.0155761,0.0500704,0.0285769,0.0365201,0.0697131,0.022313,0.0190569,0.0296085,0.0208346,0.0248082,0.0194805,0,0
1744,0.0345592,0,0,0,0,0.0433002,0,0,0,0,0,0,0.0253905,0,0.0178756,0.0698557,0,0,0.0111943,0,0,0.0248826,0.0744195,0.0205498,0.0191223,0.0169409,0.0340529,0.0193446,0,0.0487155,0.0532582,0.0335533,0.0110541,0.0147033,0.0275153,0.0282384,0.0203018,0.0115626,0.0175305,0.0517158,0,0.0174661,0.0768815,0.0379162,0,0,0.0132349,0,0,0.0486229,0.0448703,0.0427201,0.0534958,0.012921,0.0625975,0.0367799,0,0.0222587,0.0500271,0.015623,0.050162,0.0286213,0.0366057,0.0697942,0.0225025,0.0189392,0.0295244,0.0208662,0.0247229,0.0194815,0,0
1745,0.0346694,0,0,0,0,0.0432411,0,0,0,0,0,0,0.0255421,0,0.0179009,0.0698734,0,0,0.0110853,0,0,0.0248989,0.0744164,0.0203299,0.019185,0.0169929,0.0339535,0.0192707,0,0.048575,0.053192,0.0334577,0.0110831,0.014788,0.0275621,0.02826,0.0201992,0.0116202,0.017516,0.0519954,0,0.0175099,0.0769332,0.0380381,0,0,0.013101,0,0,0.0485747,0.0448722,0.042709,0.0535843,0.0129136,0.0626244,0.0367985,0,0.0223444,0.0499836,0.0156609,0.0502232,0.028621,0.0366425,0.0698656,0.0226382,0.018931,0.029415,0.0209429,0.0247263,0.0194511,0,0
1746,0.0347812,0,0,0,0,0.0431432,0,0,0,0,0,0,0.0256444,0,0.0179037,0.0698779,0,0,0.0109695,0,0,0.0248694,0.0744244,0.020283,0.0192453,0.0169598,0.0338343,0.0192079,0,0.0484882,0.0531022,0.0334217,0.0113385,0.0148386,0.0275794,0.0283366,0.0200634,0.011697,0.0174353,0.0522552,0,0.0175286,0.0769898,0.0381401,0,0,0.0130225,0,0,0.048617,0.0448456,0.042699,0.0536838,0.0129178,0.0626222,0.0368106,0,0.022424,0.0499322,0.0157084,0.0502888,0.0285732,0.0367036,0.0699122,0.0228196,0.0189423,0.029281,0.0209527,0.0246913,0.0194625,0,0
1747,0.0348965,0,0,0,0,0.0429856,0,0,0,0,0,0,0.0257151,0,0.0179369,0.0698507,0,0,0.010832,0,0,0.0248479,0.0744752,0.020367,0.0193203,0.0168544,0.0336836,0.0191412,0,0.0484262,0.0530685,0.0332909,0.0117576,0.0148391,0.0275143,0.0284173,0.0199395,0.01178,0.0172719,0.0525295,0,0.0175715,0.0770225,0.0382466,0,0,0.0129485,0,0,0.0485349,0.0448064,0.042735,0.0537748,0.0129478,0.0625824,0.0367427,0,0.0224775,0.0498711,0.0158172,0.0503569,0.0285041,0.0367737,0.070009,0.0230154,0.0189851,0.0291154,0.0208946,0.0246388,0.0194936,0,0
1748,0.0350429,0,0,0,0,0.0428983,0,0,0,0,0,0,0.0257502,0,0.0180847,0.0698955,0,0,0.0107156,0,0,0.0248091,0.0744682,0.020211,0.0193298,0.0167967,0.0335895,0.0190544,0,0.0484441,0.0530022,0.0331801,0.0118024,0.0148122,0.0274012,0.0284382,0.0199146,0.0118617,0.0170425,0.0528317,0,0.0176149,0.0770144,0.0384152,0,0,0.0128285,0,0,0.0484671,0.0447881,0.0428093,0.0538836,0.0129943,0.0625111,0.036737,0,0.0225276,0.0498143,0.0160134,0.0504493,0.0284846,0.0368775,0.0700754,0.023252,0.0190347,0.029005,0.0208559,0.0245956,0.0194674,0,0
1749,0.0351746,0,0,0,0,0.0428423,0,0,0,0,0,0,0.0257606,0,0.0182711,0.0699831,0,0,0.0105849,0,0,0.0248507,0.0744842,0.0200729,0.0193073,0.0167827,0.0335214,0.0189031,0,0.0483779,0.0528752,0.033108,0.0117667,0.0147756,0.0272427,0.0283805,0.0198691,0.0119615,0.0170439,0.0531422,0,0.0176562,0.0770143,0.0385679,0,0,0.012691,0,0,0.048377,0.044752,0.0428408,0.0539642,0.0130252,0.062439,0.0367335,0,0.0226314,0.0497885,0.0159273,0.0505404,0.0284702,0.0370032,0.0701399,0.023488,0.0190169,0.0288308,0.0207174,0.0245561,0.0194691,0,0
1750,0.0352943,0,0,0,0,0.0427269,0,0,0,0,0,0,0.0256711,0,0.0182979,0.0700332,0,0,0.010469,0,0,0.024897,0.0745469,0.0199369,0.0193535,0.0167772,0.0333946,0.0187652,0,0.0481673,0.0527166,0.0330902,0.0116965,0.0147926,0.0271161,0.0283094,0.0198956,0.0120461,0.0170456,0.0533915,0,0.017689,0.0770574,0.0386975,0,0,0.0126434,0,0,0.0483732,0.0447409,0.0429071,0.0539157,0.0130383,0.0623922,0.0367521,0,0.0227814,0.0497454,0.0158461,0.0506024,0.0284509,0.0370517,0.07021,0.0236869,0.0190246,0.0287284,0.020663,0.0245114,0.0194923,0,0
1751,0.0354397,0,0,0,0,0.0426636,0,0,0,0,0,0,0.0254127,0,0.0182183,0.070111,0,0,0.0103445,0,0,0.0249212,0.0745636,0.0198038,0.0193728,0.0168039,0.0333024,0.0186057,0,0.0479097,0.0526276,0.0332401,0.0114879,0.0147792,0.0270076,0.0282025,0.0201498,0.0121231,0.0172149,0.0536147,0,0.0176925,0.0769779,0.03882,0,0,0.0126566,0,0,0.0484149,0.0447692,0.0429512,0.0538522,0.0130652,0.0623878,0.0367628,0,0.0229133,0.0496997,0.0158803,0.0506195,0.0284716,0.0370705,0.070222,0.0238975,0.0190025,0.0286943,0.0207445,0.0244906,0.0195271,0,0
1752,0.0355719,0,0,0,0,0.0426034,0,0,0,0,0,0,0.0252995,0,0.0183201,0.0702135,0,0,0.0102309,0,0,0.0249397,0.0745981,0.0198018,0.0194414,0.0168116,0.0331588,0.0184737,0,0.0475888,0.0525885,0.0335662,0.0114092,0.0147584,0.0269059,0.0280943,0.020217,0.0122633,0.0172009,0.0538021,0,0.0177015,0.0769707,0.0389609,0,0,0.0126791,0,0,0.0483056,0.0448166,0.0430363,0.0538423,0.0131197,0.0623698,0.0367159,0,0.0229245,0.0496303,0.0159595,0.0506737,0.0284831,0.0371473,0.0702513,0.0240759,0.019147,0.0285853,0.020758,0.0244507,0.0195426,0,0
1753,0.0356926,0,0,0,0,0.0425001,0,0,0,0,0,0,0.0252898,0,0.0184484,0.0702303,0,0,0.0101631,0,0,0.0249891,0.0746983,0.0199296,0.0195015,0.0168291,0.0330119,0.0183671,0,0.047587,0.0524765,0.0334109,0.0114495,0.0148293,0.0268767,0.0280297,0.0200911,0.0122889,0.0172542,0.053905,0,0.0177507,0.0770456,0.0390968,0,0,0.0127043,0,0,0.0482536,0.0447874,0.043076,0.0538648,0.0131611,0.0623357,0.0367344,0,0.0228553,0.0495872,0.0159884,0.0507818,0.0284718,0.0372797,0.0703225,0.024076,0.0192713,0.0285004,0.0207527,0.0244841,0.0195756,0,0
1754,0.0358005,0,0,0,0,0.0424397,0,0,0,0,0,0,0.0253456,0,0.0184187,0.0702035,0,0,0.0101153,0,0,0.0250186,0.0748149,0.0199194,0.019514,0.0168805,0.0329133,0.0182575,0,0.0476136,0.0524021,0.0329926,0.011451,0.0148619,0.0269793,0.0279715,0.0199484,0.012276,0.0172135,0.0539422,0,0.0178138,0.0769389,0.0392399,0,0,0.012645,0,0,0.0482538,0.0447316,0.0431494,0.053867,0.0132119,0.0622855,0.0369256,0,0.0228378,0.0495562,0.0159279,0.0508854,0.0284281,0.0373928,0.070382,0.0240792,0.0191709,0.0284597,0.0207025,0.0244897,0.0195902,0,0
1755,0.0359342,0,0,0,0,0.0424058,0,0,0,0,0,0,0.0253592,0,0.0184333,0.0703112,0,0,0.0100644,0,0,0.0250312,0.0748836,0.0198875,0.0195189,0.0169086,0.0328989,0.0181297,0,0.0476434,0.0524688,0.0331259,0.0114098,0.0148713,0.0270613,0.0279219,0.0198153,0.0122399,0.017174,0.0539779,0,0.0178336,0.0768659,0.0394,0,0,0.0126035,0,0,0.0482774,0.0447387,0.0432458,0.0538394,0.0132524,0.0622696,0.0371343,0,0.0228335,0.0495173,0.0158192,0.0509979,0.0284171,0.0374449,0.0704188,0.0241846,0.0191382,0.0284422,0.0206505,0.0244693,0.0195611,0,0
1756,0.0360538,0,0,0,0,0.0423402,0,0,0,0,0,0,0.0254122,0,0.0184857,0.0704627,0,0,0.0100305,0,0,0.0250159,0.0749684,0.0198001,0.0195833,0.0169071,0.0328708,0.0180496,0,0.0476571,0.0525319,0.0333194,0.0113976,0.0149276,0.0270902,0.0279315,0.0197697,0.0121925,0.0171298,0.0539021,0,0.0178694,0.0768297,0.0395468,0,0,0.0126218,0,0,0.048247,0.0447353,0.0433216,0.0538253,0.0132697,0.0622232,0.037254,0,0.0228213,0.049487,0.0157271,0.0510962,0.0284181,0.0374977,0.0704664,0.0241469,0.0191339,0.0284335,0.0207666,0.0243738,0.0195342,0,0
1757,0.0356357,0,0,0,0,0.0422228,0,0,0,0,0,0,0.0247354,0,0.0188377,0.070486,0,0,0.0100353,0,0,0.0250108,0.0742749,0.0209927,0.0189064,0.0153872,0.0326841,0.0178787,0.0378961,0.0453602,0.0513492,0.0320968,0.011718,0.0155117,0.0281487,0.0294785,0.0214013,0.0122228,0.0170505,0.0553232,0,0.0176833,0.0762723,0.0394324,0,0,0.0128092,0,0,0.0483337,0.0452085,0.0429069,0.0532672,0.0133514,0.0625354,0.0379949,0,0.0230734,0.0495591,0.016811,0.0513282,0.0287331,0.0376766,0.0707379,0.0253414,0.0191285,0.0283616,0.0209894,0.0243316,0.0197177,0,0
1758,0.0356743,0,0,0,0,0.0420492,0,0,0,0,0,0,0.0247891,0,0.0188828,0.0706266,0,0,0.0100302,0,0,0.0249861,0.0742659,0.0210747,0.0188472,0.0153895,0.0325436,0.0178519,0.0382879,0.0453953,0.051324,0.0321637,0.0116329,0.0154835,0.0279937,0.029443,0.0214948,0.0122562,0.0169263,0.0555138,0,0.0176935,0.076444,0.0395873,0,0,0.0128623,0,0,0.0483286,0.0451429,0.0428712,0.0531754,0.013383,0.06233,0.0382494,0,0.0231878,0.0495574,0.0168774,0.0512918,0.0287504,0.0377006,0.0707791,0.0255045,0.0189986,0.0282248,0.0210496,0.0244519,0.0197045,0,0
1759,0.0357411,0,0,0,0,0.0419293,0,0,0,0,0,0,0.0247538,0,0.0189249,0.0706576,0,0,0.00992056,0,0,0.0249643,0.0742249,0.0209919,0.0187643,0.015386,0.0325812,0.0177629,0.0386195,0.0454986,0.0513566,0.0321415,0.0116176,0.0153512,0.027951,0.0293678,0.0215692,0.0122751,0.0167371,0.0555765,0,0.0176984,0.0764722,0.0397529,0,0,0.012907,0,0,0.0483774,0.0451311,0.0428732,0.0530818,0.0134129,0.0622507,0.0384338,0,0.0232211,0.0495451,0.0168833,0.0512255,0.0287652,0.0377393,0.0707867,0.0256643,0.0189291,0.0280384,0.0209255,0.0246508,0.0197451,0,0
1760,0.035769,0,0,0,0,0.0418831,0,0,0,0,0,0,0.0246804,0,0.0188849,0.0706372,0,0,0.00981991,0,0,0.0250339,0.074198,0.0208843,0.018691,0.0154115,0.0326496,0.0176825,0.038574,0.0455508,0.0514414,0.0321371,0.0116524,0.0153925,0.0278873,0.0293571,0.0216098,0.0123083,0.0167453,0.055701,0,0.0176587,0.076425,0.0398889,0,0,0.0129148,0,0,0.0484622,0.0451299,0.0429145,0.053022,0.0134389,0.0621758,0.0386722,0,0.0231694,0.0495428,0.0168438,0.0511565,0.0288076,0.0377569,0.0707796,0.0257375,0.0188601,0.0279376,0.0208332,0.0243085,0.0197394,0,0
1761,0.0357838,0,0,0,0,0.0418446,0,0,0,0,0,0,0.0246723,0,0.0189809,0.070583,0,0,0.009791,0,0,0.0250626,0.0741907,0.0208892,0.0186603,0.0154409,0.032707,0.01762,0.0383434,0.0456059,0.0514968,0.0322163,0.011555,0.0153424,0.0278013,0.0293326,0.0214875,0.0123591,0.016731,0.0559978,0,0.0175761,0.0763721,0.0400153,0,0,0.0129265,0,0,0.0484502,0.0451107,0.0429714,0.0530392,0.0134503,0.0621296,0.0389813,0,0.0231288,0.049543,0.0168576,0.0512187,0.0288297,0.0377535,0.0707991,0.0257283,0.0188311,0.027967,0.0209426,0.0241013,0.019729,0,0
