Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,LTHIA,RWRB,RTIBA,LWRA,
277,0.0297186,0,0,0,0,0.0411397,0,0,0,0,0,0,0.0351787,0,0,0.0742738,0,0,0.0210501,0,0,0.0428276,0.0694543,0.0187848,0.0112919,0.0226334,0.0307156,0.0397609,0.051792,0.0308672,0.0147395,0.0201198,0.0308778,0.0298625,0.00913138,0.0118487,0.0187103,0.0159767,0,0.0212812,0.0645762,0.033597,0,0,0.0158593,0,0,0.0475697,0.0567318,0.0476879,0.0273237,0.0220254,0.0510835,0.0365276,0.0329285,0.0630851,0.0607394,0.0184154,0.0649722,0.0409534,0.103933,0.0559438,0.0155434,0.0277886,0.0218279,0.0242927,0.0434765,0.0185403,0,0.0311136,0
278,0.029613,0,0,0,0,0.0414722,0,0,0,0,0,0,0.0356213,0,0,0.0744282,0,0,0.0210676,0,0,0.0429286,0.069489,0.0189801,0.0114638,0.0228228,0.0305294,0.0398839,0.0517713,0.0308675,0.0147617,0.020248,0.0309322,0.0298573,0.00885812,0.0118093,0.0187822,0.0150325,0,0.0207864,0.064727,0.0335,0,0,0.0159417,0,0,0.0476509,0.0564891,0.0466859,0.027606,0.0223855,0.0510025,0.0361205,0.0331248,0.0632541,0.0607871,0.0183882,0.0645659,0.0410037,0.1042,0.0517581,0.0157575,0.0281155,0.0221592,0.0241161,0.0433876,0.0184279,0,0.0321712,0
279,0.0295018,0,0,0,0,0.0417738,0,0,0,0,0,0,0.0362109,0,0,0.0745381,0,0,0.0209911,0,0,0.0429323,0.0695477,0.0191359,0.0116267,0.0228729,0.0303127,0.0400336,0.0517172,0.0309071,0.014786,0.0203502,0.0307976,0.0297408,0.00828309,0.0118796,0.018879,0.0149502,0,0.0202102,0.0649304,0.0334115,0,0,0.0158943,0,0,0.0476401,0.0562802,0.0457919,0.0278751,0.0226785,0.0508355,0.0357808,0.0333822,0.0634458,0.0607047,0.0182875,0.064128,0.0410059,0.104387,0.0475072,0.0161393,0.0283846,0.0224941,0.0240033,0.0432601,0.0183218,0,0.033051,0
280,0.029975,0,0,0,0,0.0421362,0,0,0,0,0,0,0.0366606,0,0,0.0741578,0,0,0.0203403,0,0,0.0428124,0.0696079,0.019733,0.0118244,0.0229403,0.03001,0.0394576,0.0518079,0.0309935,0.0148119,0.0205276,0.0306244,0.0296657,0.00760879,0.0119278,0.0189598,0.0161058,0,0.0197044,0.0665155,0.0338177,0,0,0.0157038,0,0,0.0475811,0.0540582,0.0448089,0.0305132,0.0243871,0.0518599,0.0353657,0,0.0660798,0.0599384,0.015343,0.0617804,0.0405484,0.105263,0.040938,0.0166655,0.0284583,0.0230773,0.023289,0.0435008,0.0180666,0,0.0337533,0
281,0.0291674,0,0,0,0,0.0415073,0,0,0,0,0,0,0.0385538,0,0,0.0746132,0,0,0.0176467,0,0,0.0275125,0.0697991,0.0218643,0.0118851,0.0229228,0.0298271,0.0385269,0.0515178,0.0311062,0.0146035,0.020224,0.029276,0.0287723,0.00535971,0.0149588,0.0206576,0.0175086,0,0.0191739,0.0654308,0.0339527,0,0,0.0155024,0,0,0.0474715,0.0560012,0.0445645,0.0283323,0.0226589,0.050475,0.0350954,0.0337803,0.0636744,0.0601368,0.0180277,0.0635128,0.0408991,0.104491,0.0387905,0.0170331,0.0285594,0.022569,0.0238206,0.0429057,0.0181569,0,0,0
282,0.0289809,0,0,0,0,0.0417424,0,0,0,0,0,0,0.03972,0,0,0.074678,0,0,0.0174411,0,0,0.0275123,0.0699417,0.0232794,0.0120514,0.0229607,0.029553,0.038846,0.0514006,0.0312497,0.0144926,0.02009,0.0285689,0.0282861,0.00428182,0.0149891,0.0204798,0.0196348,0,0.0186285,0.0657418,0.0338156,0,0,0.0153535,0,0,0.0473244,0.0559007,0.0441124,0.0285471,0.0222877,0.0502345,0.0348357,0.0340487,0.063575,0.0596861,0.0179269,0.063401,0.0408358,0.104424,0.0347845,0.0176241,0.0285571,0.0229891,0.0237906,0.0425786,0.0180519,0,0,0
283,0.0287917,0,0,0,0,0.042008,0,0,0,0,0,0,0.0408838,0,0,0.0746984,0,0,0.0172555,0,0,0.0275137,0.0700575,0.0246437,0.0122391,0.02302,0.0292859,0.0391948,0.0512677,0.0313651,0.0143902,0.0199468,0.0278399,0.0278333,0.00373931,0.0151002,0.0203061,0.0219505,0,0.0181016,0.0660687,0.033647,0,0,0.0151399,0,0,0.0471843,0.0558495,0.0437375,0.0288335,0.0218323,0.050002,0.0346095,0.0343882,0.0635858,0.059226,0.0178004,0.063368,0.0408085,0.104378,0.0312922,0.0180797,0.0284655,0.0231414,0.0237842,0.0422939,0.0179081,0,0,0
284,0.0286224,0,0,0,0,0.0422682,0,0,0,0,0,0,0.0419922,0,0,0.0746499,0,0,0.017077,0,0,0.0274908,0.0701552,0.0259216,0.012413,0.0230663,0.0290306,0.0396246,0.051151,0.0314708,0.0143409,0.0198557,0.0271003,0.0274477,0.00389466,0.0152055,0.0201638,0.0242933,0,0.0175876,0.0664385,0.0334643,0,0,0.0149608,0,0,0.0471299,0.0558039,0.0433606,0.0291627,0.021356,0.0498211,0.034459,0.0346601,0.0635618,0.0587984,0.0176982,0.0633706,0.0407965,0.104343,0.028307,0.0184078,0.028409,0.0232885,0.0238037,0.0421102,0.0178045,0,0,0
285,0.0284939,0,0,0,0,0.0425093,0,0,0,0,0,0,0.0430527,0,0,0.0746396,0,0,0.0169648,0,0,0.0273544,0.0702484,0.0271333,0.0126161,0.0229733,0.028765,0.0400785,0.0511238,0.0315337,0.0143309,0.0198474,0.0264941,0.027088,0.00451957,0.0152097,0.0200305,0.0264731,0,0.0171563,0.0668066,0.0332817,0,0,0.0147933,0,0,0.0471685,0.0557125,0.0429907,0.0295913,0.0209577,0.0496816,0.0344639,0.0347689,0.0633837,0.0584035,0.0176097,0.0633545,0.0407617,0.104342,0.0257627,0.0186274,0.0283231,0.0234939,0.0238399,0.041947,0.0177394,0,0,0
286,0.0283886,0,0,0,0,0.0427382,0,0,0,0,0,0,0.0441311,0,0,0.0747026,0,0,0.0169037,0,0,0.0272731,0.070371,0.0285016,0.0127657,0.0229269,0.0285373,0.0405083,0.0511188,0.0316056,0.0143404,0.01986,0.0259514,0.026674,0.00561669,0.0152458,0.0199842,0.028242,0,0.0167689,0.0671396,0.0331037,0,0,0.0146521,0,0,0.047144,0.0556248,0.0425849,0.030023,0.0206631,0.0495617,0.0345866,0.0348837,0.0632177,0.0580479,0.0174891,0.0633047,0.0407894,0.104411,0.0237861,0.0188103,0.0279613,0.0235768,0.0238785,0.0418363,0.0175864,0,0,0
287,0.0282452,0,0,0,0,0.0430512,0,0,0,0,0,0,0.0367205,0,0,0.074978,0,0,0.0169776,0,0,0.0275812,0.0705549,0.0210365,0.0132837,0.0221132,0.0279893,0.0408626,0.0505083,0.0320378,0.0174517,0.0231049,0.0316039,0.0315666,0.00669222,0.0152374,0.0195091,0.0288058,0,0.016407,0.0676827,0.0329302,0,0,0.0141398,0,0,0.0473331,0.0555632,0.042755,0.0305594,0.0201015,0.0492659,0.0348332,0.0351369,0.0630095,0.0576636,0.0174436,0.0634265,0.0409084,0.104432,0.0232062,0.018965,0.0269787,0.023789,0.0238273,0.0402003,0.018407,0,0,0
288,0.0281534,0,0,0,0,0.0431872,0,0,0,0,0,0,0.0370314,0,0,0.0750534,0,0,0.016775,0,0,0.0276999,0.0706375,0.0215934,0.0137426,0.0220406,0.0275043,0.0413907,0.0504012,0.0319896,0.0176307,0.0232168,0.0316493,0.0316723,0.00640829,0.0154656,0.0194014,0.0295581,0,0.0161653,0.0678322,0.0325383,0,0,0.0143519,0,0,0.0442781,0.0555679,0.0428137,0.0308728,0.0198564,0.0489926,0.0351227,0.0352779,0.0627805,0.0572953,0.0173357,0.0634163,0.0409802,0.104557,0.0224763,0.021046,0.0253549,0.0239434,0.0239814,0.0401371,0,0,0,0
289,0.0289619,0,0,0,0,0.0432056,0,0,0,0,0,0,0.0393874,0,0,0.0659179,0,0,0.0177439,0,0,0.0281058,0.0711353,0.0230991,0.00780126,0.0250889,0.0240745,0.0421653,0.052707,0.0366294,0.0189917,0.0242178,0.0323693,0.0327402,0.00400244,0.0153523,0.0197532,0.0268826,0,0.0183783,0,0.0332413,0,0,0.0138387,0,0,0.0472455,0.0492121,0.0459664,0.0428432,0.0210829,0.0489937,0.0354011,0,0.0684753,0.0569922,0.0108023,0.0590601,0.0379537,0.103918,0.0254142,0.0190147,0.0259876,0.0248214,0.022474,0.0403537,0.0184296,0,0,0
290,0.0285326,0,0,0,0,0.0435359,0,0,0,0,0,0,0.0374016,0,0,0.0748527,0,0,0.0159179,0,0,0.0276459,0.0707207,0.0215774,0.014462,0.0222813,0.0266137,0.0411903,0.0503751,0.0317488,0.0177452,0.0235237,0.0318317,0.0318543,0.00603208,0.0151785,0.0194772,0.0312978,0,0.0156944,0.0697931,0.0327402,0,0,0.0138577,0,0,0.0433311,0.0539274,0.0431705,0.0338857,0.0205106,0.0498488,0.03546,0,0.0643993,0.0555632,0.014486,0.0612664,0.0402958,0.105216,0.0210773,0.0215409,0.024903,0.0244483,0.0234464,0.0405035,0,0,0,0
291,0.0285404,0,0,0,0,0.044396,0,0,0,0,0,0,0.0375643,0,0,0.0755588,0,0,0.0194478,0,0,0.0416174,0.0708088,0.0214354,0.0146395,0.0223638,0.0264096,0.0431856,0.0503844,0.0316929,0.0178254,0.0236347,0.0319185,0.0319251,0.00596668,0.0136526,0.0159815,0.0316785,0,0.015491,0.0698293,0.0319833,0,0,0.0136584,0,0,0.0429005,0.0539191,0.0433339,0.0341969,0.0202648,0.0496498,0.0359543,0,0.0642749,0.0552505,0.0143894,0.0611828,0.0401971,0.105143,0.020911,0.0217905,0.0246614,0.0251421,0.023607,0.0404322,0,0,0.0268822,0
292,0.0285093,0,0,0,0,0.0443189,0,0,0,0,0,0,0.0465829,0,0,0.0755586,0,0,0.0194993,0,0,0.0407588,0.0708296,0.0309887,0.0142738,0.0231215,0.0266931,0.043271,0.0509926,0.0313926,0.0145485,0.0202629,0.02546,0.0263806,0.00705001,0.0134754,0.01549,0.0338446,0,0.0158447,0.069492,0.0323085,0,0,0.0131103,0,0,0.046051,0.0536764,0.0430414,0.0342554,0.0207228,0.0497946,0.0360618,0,0.0645178,0.0550279,0.013936,0.0604502,0.0399202,0.105265,0.0198333,0.0202038,0.0242787,0.0250718,0.0236602,0.0421448,0.0179793,0,0.0264892,0
293,0.0284134,0,0,0,0,0.0445295,0,0,0,0,0,0,0.0380391,0,0,0.0758217,0,0,0.0191367,0,0,0.0410761,0.0710841,0.0212021,0.0148099,0.0225455,0.0260087,0.0434127,0.0503572,0.0317413,0.0180121,0.0241183,0.032076,0.0318771,0.00555666,0.0133373,0.0156752,0.0322257,0,0.0152395,0.0698134,0.0321512,0,0,0.0126499,0,0,0.0461272,0.0537176,0.0435293,0.0345502,0.0196748,0.0492986,0.0364723,0,0.0640132,0.0546917,0.0144686,0.0608319,0.039975,0.105168,0.0207202,0.0200879,0.0223296,0.0252418,0.0235752,0.040443,0.0183607,0,0.0247848,0
294,0.0284446,0,0,0,0,0.0444033,0,0,0,0,0,0,0.0457731,0,0,0.0754563,0,0,0.0191376,0,0,0.0407072,0.0711424,0.0282761,0.0147292,0.0232469,0.026013,0.0435216,0.0508629,0.0313584,0.0147565,0.0207101,0.0268487,0.0272503,0.0037875,0.0130449,0.0152575,0.0345015,0,0.0158916,0.069766,0.0322348,0,0,0.0126475,0,0,0.0454808,0.053441,0.0430068,0.0344166,0.0201827,0.0492319,0.036686,0,0.0641795,0.0546175,0.0142074,0.0601769,0.039758,0.105297,0.0198501,0.020268,0.0215316,0.0251269,0.0236413,0.0420252,0.0179866,0,0.0246736,0
295,0.0284464,0,0,0,0,0.0443445,0,0,0,0,0,0,0.0448604,0,0,0.0750643,0,0,0.0188988,0,0,0.0405448,0.0713027,0.0260777,0.0150507,0.0232715,0.0256055,0.0435256,0.050871,0.0312787,0.0148683,0.0208165,0.0279399,0.0279286,0.00167828,0.0126538,0.015004,0.0348151,0,0.015904,0.0699652,0.0322516,0,0,0.0124747,0,0,0.0451176,0.0532015,0.0422447,0.0344575,0.0199502,0.0489292,0.0369844,0,0.0641904,0.0546429,0.0143569,0.0600764,0.0397152,0.105269,0.0197172,0.020127,0.0202153,0.0251174,0.0235979,0.0419653,0.018181,0,0.0240957,0
296,0.0284256,0,0,0,0,0.0442451,0,0,0,0,0,0,0.0438503,0,0,0.0752367,0,0,0.0186333,0,0,0.040268,0.0714836,0.0236096,0.0151073,0.0232549,0.0252296,0.0433955,0.0508884,0.0312941,0.0150304,0.0208779,0.0291503,0.0286771,0.00216607,0.0124363,0.0149251,0.0352902,0,0.0157966,0.0702784,0.0322797,0,0,0.0124292,0,0,0.0448391,0.0528325,0.0410193,0.03462,0.0197179,0.0487676,0.0373751,0,0.0642426,0.0548245,0.0145539,0.0598521,0.0396108,0.10526,0.0193456,0.0199067,0.0193595,0.0250755,0.0235649,0.041868,0.0188424,0,0.0233405,0
297,0.0283931,0,0,0,0,0.0441655,0,0,0,0,0,0,0.0425503,0,0,0.075523,0,0,0.018216,0,0,0.0399796,0.0715345,0.0202077,0.0149693,0.0232115,0.0249106,0.0432336,0.0509131,0.0313926,0.0152506,0.0211523,0.0308429,0.0297806,0.00577657,0.0124453,0.0151266,0.0362357,0,0.015635,0.0706389,0.0323139,0,0,0.0123465,0,0,0.0445914,0.0523935,0.0395519,0.034917,0.0196328,0.048637,0.0377015,0,0.0642297,0.0550281,0.0148458,0.059555,0.0393498,0.105328,0.0188139,0.0197537,0.0185463,0.0251035,0.0234748,0.0418781,0.0191904,0,0.0224574,0
298,0.0283296,0,0,0,0,0.0441065,0,0,0,0,0,0,0.0422709,0,0,0.0756579,0,0,0.0177707,0,0,0.0396125,0.0715607,0.0187944,0.0147849,0.0231229,0.0246332,0.0429916,0.0510663,0.0316132,0.0152302,0.0211793,0.0315508,0.0302161,0.00740968,0.0127091,0.0154592,0.0374287,0,0.0154863,0.0711019,0.0323846,0,0,0.0122559,0,0,0.0443505,0.0518328,0.0380356,0.0352179,0.0195914,0.0485209,0.0379965,0,0.0640997,0.0552416,0.0153177,0.0593765,0.0391047,0.105377,0.0182811,0.0197577,0.017738,0.0251272,0.0233388,0.0418796,0.0192073,0,0.0213973,0
299,0.0282391,0,0,0,0,0.043493,0,0,0,0,0,0,0.0425234,0,0,0.0751535,0,0,0.0115719,0,0,0.0265504,0.0716566,0.0187935,0.0149266,0.0228573,0.0243766,0.0408887,0.0512912,0.0319825,0.0150574,0.0209509,0.0315695,0.0301899,0.00741128,0.0144426,0.0209046,0.0383246,0,0.0155002,0.0716162,0.0329471,0,0,0.0122025,0,0,0.0441696,0.0511259,0.0367663,0.0356283,0.0192594,0.048403,0.0380864,0,0.0639215,0.0555552,0.0160353,0.0595019,0.0398557,0.105215,0.0180682,0.0196823,0.0168375,0.0246761,0.02312,0.0421261,0.0191316,0,0,0
300,0.026937,0,0,0,0,0.0437007,0,0,0,0,0,0,0.0424824,0,0,0.0743195,0,0,0.0178346,0,0,0.0392739,0.0716544,0.0184072,0.0141639,0.0222601,0.0251115,0.04386,0.0512412,0.0321787,0.014687,0.0205412,0.0314184,0.029968,0.00745952,0.0130851,0.0159091,0.0358507,0,0.0158411,0.0698559,0.0315606,0,0,0.0121345,0,0,0.0441886,0.0539953,0.032364,0.0312447,0.0197964,0.0462697,0.0387783,0.0339448,0.0593394,0.0546594,0.0190288,0.0623989,0,0.107316,0.0176615,0.0198672,0.0162897,0.0245343,0.0245333,0.0420557,0.019504,0,0.0191843,0
301,0.0267759,0,0,0,0,0.042974,0,0,0,0,0,0,0.0421314,0,0,0.0739568,0,0,0.011527,0,0,0.0266925,0.0714297,0.0181847,0.0141253,0.0218684,0.0252167,0.0416236,0.051774,0.0329324,0.0144072,0.020218,0.0313558,0.0298349,0.00716774,0.0150408,0.0211905,0.0371123,0,0.0158124,0.0704098,0.0320274,0,0,0.0121981,0,0,0.0442489,0.0534921,0.0318875,0.0314626,0.0196849,0.0462437,0.03905,0.033823,0.0589702,0.0545446,0.0195647,0.0624041,0,0.107427,0.0172677,0.0196716,0.0157812,0.0239566,0.0244475,0.0425806,0.0197361,0,0,0
302,0.026749,0,0,0,0,0.0434452,0,0,0,0,0,0,0.0418735,0,0,0.0743238,0,0,0.0168814,0,0,0.038868,0.0711413,0.0180661,0.0143047,0.021816,0.025246,0.0430713,0.0527086,0.0343282,0.0141677,0.0198345,0.031311,0.0296644,0.00725477,0.0140653,0.0156988,0.0431216,0,0.0132054,0.0709757,0.0317177,0,0,0.01219,0,0,0.0444166,0.0524264,0.0322533,0.0320554,0.0227182,0.0460557,0.0397193,0.0360271,0.05936,0.0518221,0.0171811,0.0578914,0,0.110409,0.0154719,0.0199219,0.0156179,0.0243393,0.0242156,0.0431889,0.0194654,0.0412235,0.0174807,0
303,0.0264915,0,0,0,0,0.0431699,0,0,0,0,0,0,0.0403517,0,0,0.0736551,0,0,0.0164503,0,0,0.0385375,0.0705446,0.0183437,0.0133089,0.0216449,0.0256298,0.0431985,0.0536563,0.0350211,0.0138188,0.0195413,0.0315553,0.0295274,0.0067951,0.0140853,0.0163913,0.0390263,0,0.015932,0.07097,0.0316567,0,0,0.0122166,0,0,0.0444792,0.0531326,0.0319743,0.0312821,0.0191871,0.045579,0.0403727,0.0336258,0.0584482,0.054009,0.019884,0.0626702,0,0.107533,0.016872,0.0198521,0.0152529,0.0239861,0.0241838,0.0441873,0.0195533,0,0.0158982,0
304,0.028504,0,0,0,0,0.0435243,0,0,0,0,0,0,0.0440049,0,0,0.0754658,0,0,0.0154385,0,0,0.0378299,0.0682331,0.0167743,0.0152199,0.0244243,0.026241,0.0414779,0.0576549,0.0381497,0.0126888,0.0173143,0.0300605,0.027563,0.0106894,0.0148391,0.0165978,0.0398536,0,0.0154791,0.0726718,0.0332393,0,0,0.0118364,0,0,0.0440408,0.0499309,0.0367373,0.0347548,0.0156826,0.0459505,0.0398988,0.0360349,0.0619909,0.0560442,0.0193797,0.0618809,0.0765582,0.104,0.0177315,0.0199629,0.0145484,0.0248704,0.0219086,0,0.0197327,0.0468782,0.0139688,0
305,0.0274233,0,0,0,0,0.0432854,0,0,0,0,0,0,0.039214,0,0,0.0736495,0,0,0.0154247,0,0,0.0375044,0.0693527,0.018498,0.0129756,0.0229746,0.025827,0.0414932,0.0565101,0.0383695,0.0135269,0.0192093,0.0318476,0.0297062,0.00632566,0.0144068,0.0177753,0.0406469,0,0.0154437,0.0729454,0.0327661,0,0,0.0121149,0,0,0.0442712,0.0500794,0.0367566,0.0349152,0.0153894,0.0459172,0.0414228,0.0358346,0.06196,0.0561408,0.0197249,0.0621207,0.0783704,0.103716,0.0178998,0.0197423,0.0138976,0.0244534,0.0225403,0.0463499,0.0205828,0.0470539,0.0119558,0
306,0.0274401,0,0,0,0,0.043128,0,0,0,0,0,0,0.0384121,0,0,0.0732481,0,0,0.0151209,0,0,0.0371083,0.0688431,0.0187149,0.0123356,0.0234576,0.0261149,0.0412765,0.0577317,0.0394736,0.0134544,0.0188995,0.0318239,0.0298133,0.00621139,0.0140648,0.018985,0.0410782,0,0.0155366,0.0731742,0.0330185,0,0,0.0121772,0,0,0.0442054,0.0501289,0.0365244,0.0347693,0.0151783,0.0454186,0.0418405,0.0359352,0.0620349,0.0561732,0.0198319,0.0620291,0.0778958,0.103516,0.0179135,0.0194625,0.0129628,0.0244541,0.0224269,0.0472798,0.0212603,0.0469599,0.00972604,0
307,0.0274481,0,0,0,0,0.0429576,0,0,0,0,0,0,0.0377169,0,0,0.0728302,0,0,0.0149097,0,0,0.0368987,0.0683471,0.0191679,0.0116138,0.0236786,0.0263724,0.0409205,0.0588738,0.04034,0.0135065,0.0184478,0.0317283,0.0299476,0.00636637,0.0138967,0.020081,0.0413305,0,0.0155882,0.0735691,0.0333206,0,0,0.0122037,0,0,0.0441281,0.0501119,0.0362172,0.0346843,0.0150877,0.0451551,0.0421072,0.0358004,0.0620827,0.0563559,0.0199875,0.0617941,0.0775897,0.103441,0.0179478,0.0193083,0.0116896,0.0244956,0.022361,0.0481573,0.0218462,0.0466659,0.00811567,0
308,0.0273834,0,0,0,0,0.0427364,0,0,0,0,0,0,0.0371411,0,0,0.0724842,0,0,0.015287,0,0,0.0365483,0.0678316,0.0194647,0.0109423,0.0237956,0.0265185,0.0406649,0.05966,0.0407543,0.0135796,0.0179045,0.0316691,0.0300915,0.00666073,0.0136605,0.020044,0.0414578,0,0.0156207,0.0741355,0.0336449,0,0,0.0121854,0,0,0.0439799,0.0500579,0.035913,0.0345493,0.0151077,0.0449762,0.0422243,0.03559,0.0620648,0.0565983,0.020261,0.0616203,0.0777423,0.103492,0.0179952,0.0191543,0.0103526,0.024457,0.0223796,0.048803,0.0224741,0.0462592,0.00810023,0
309,0.0275925,0,0,0,0,0.0420537,0,0,0,0,0,0,0.0367556,0,0,0.0722177,0,0,0.0112325,0,0,0.0266044,0.0676283,0.0194893,0.0104003,0.0238454,0.0268399,0.0369944,0.0601093,0.0406834,0.0136146,0.0173585,0.0315173,0.0301594,0.00688644,0.0150819,0.0223452,0.0415225,0,0.0156395,0.074663,0.0339325,0,0,0.0123207,0,0,0.0438939,0.0498155,0.0357074,0.0344348,0.0151814,0.045,0.0423341,0.0355344,0.0620601,0.0568142,0.0204893,0.0614533,0.0779669,0.103585,0.0180252,0.0185419,0.00899417,0.0239404,0.022482,0.0492138,0.023292,0.0458996,0,0
310,0.027293,0,0,0,0,0.0423211,0,0,0,0,0,0,0.0368447,0,0,0.072258,0,0,0.0168748,0,0,0.035185,0.0677468,0.0192184,0.0104437,0.0234585,0.0266888,0.0403234,0.059928,0.0400885,0.0135034,0.0168144,0.0313251,0.030087,0.00683784,0.013234,0.0182371,0.0415654,0,0.0156527,0.0753166,0.0342718,0,0,0.0119204,0,0,0.0434874,0.0495501,0.0355682,0.0342092,0.0153281,0.0445675,0.0422457,0.0352528,0.06194,0.0568532,0.020646,0.0613918,0.0782367,0.103755,0.0180001,0.0186301,0.00762235,0.0243019,0.0223727,0.0491791,0.0238854,0.0456373,0.00907106,0
311,0.0274286,0,0,0,0,0.0421242,0,0,0,0,0,0,0.0369981,0,0,0.0722922,0,0,0.0163202,0,0,0.0348954,0.0679192,0.0188247,0.0104475,0.0230542,0.026722,0.0399717,0.0594837,0.0394118,0.0132594,0.016449,0.0311858,0.0299768,0.00684686,0.0135554,0.0185266,0.041621,0,0.0157449,0.0757927,0.034617,0,0,0.0119825,0,0,0.0432786,0.0494192,0.0356116,0.034062,0.0153489,0.0443188,0.0421043,0.0351792,0.0618812,0.056762,0.0206661,0.0614318,0.0783771,0.103858,0.0179811,0.0185493,0.00709412,0.0242877,0.02225,0.0488679,0.0242934,0.0455439,0.00867704,0
312,0.0277009,0,0,0,0,0.0417841,0,0,0,0,0,0,0.0368598,0,0,0.0723762,0,0,0.0169165,0,0,0.0343685,0.0683349,0.0189058,0.0104811,0.0227161,0.0265303,0.0397567,0.0588491,0.0387992,0.0129844,0.016187,0.0310262,0.029811,0.00699179,0.0134648,0.01782,0.0417895,0,0.0158347,0.0761866,0.0347992,0,0,0.00833668,0,0,0.0347941,0.0493926,0.0354992,0.0339347,0.0153074,0.0439603,0.041446,0.03538,0.0618585,0.0566024,0.0205981,0.0615256,0.078416,0.103969,0.0180029,0.018541,0,0.0241446,0.0222403,0.0483343,0.0236791,0.0456248,0.00882299,0
313,0.0279435,0,0,0,0,0.0417899,0,0,0,0,0,0,0.036562,0,0,0.0724366,0,0,0.0169802,0,0,0.033838,0.0687674,0.0187799,0.0104008,0.0224794,0.0263882,0.0396016,0.0583471,0.0383523,0.012744,0.0158687,0.0310388,0.0296574,0.00723223,0.0134954,0.0178062,0.0418715,0,0.0158949,0.0764296,0.0351038,0,0,0.00843384,0,0,0.0347099,0.0492845,0.0353778,0.0337251,0.0152176,0.0434349,0.0409844,0.0354209,0.0618081,0.056535,0.0204766,0.0615791,0.0783576,0.104054,0.0179723,0.018602,0,0.0242247,0.0219797,0.0479676,0.0238558,0.0457455,0.0085667,0
314,0.0280586,0,0,0,0,0.0421727,0,0,0,0,0,0,0.0358063,0,0,0.0723674,0,0,0.0168943,0,0,0.0331969,0.0692277,0.0187471,0.0104149,0.0220952,0.026305,0.0398014,0.0578377,0.0379865,0.0125142,0.0155982,0.0310079,0.0295476,0.00789493,0.0137809,0.0182085,0.0420884,0,0.0159457,0.0766379,0.0353823,0,0,0.0134533,0,0,0.0428263,0.0490887,0.0352736,0.0335731,0.015189,0.0427992,0.0414615,0.0353583,0.0616576,0.0565139,0.0202978,0.061538,0.0783532,0.104137,0.0179961,0.0184036,0.00789266,0.0245518,0.0214967,0.0476485,0.0243441,0.0457639,0.00797859,0
315,0.0288931,0,0,0,0,0.0384613,0,0,0,0,0,0,0.0346373,0,0,0.0718697,0,0,0.0143362,0,0,0.0194169,0.0696906,0.0187024,0.0110518,0.0215907,0.0264339,0.0228876,0.0573353,0.0376518,0.0122861,0.0154986,0.0309522,0.0295585,0.00900382,0.0163122,0.0233524,0.0423335,0,0.0158756,0.0768997,0.0371556,0,0,0.0140219,0,0,0.0430676,0.0490752,0.034945,0.0331077,0.0154104,0.0417688,0.0411292,0.0350877,0.0613752,0.0564532,0.0199927,0.0615207,0.0786014,0.104434,0.018038,0.0168168,0.00718415,0.0214196,0.0220062,0.0472444,0.0251943,0.0456679,0,0
316,0.0291704,0,0,0,0,0.0379837,0,0,0,0,0,0,0.0330163,0,0,0.0714587,0,0,0.0116717,0,0,0.0183837,0.0701292,0.0187423,0.0116443,0.0209121,0.0263595,0.0227574,0.0568936,0.037195,0.0120875,0.0154707,0.0309503,0.0295958,0.0106588,0.0163697,0.0262374,0.0425786,0,0.0158983,0.0770932,0.0378049,0,0,0.0144562,0,0,0.043019,0.0489413,0.0348075,0.0331082,0.0155207,0.041277,0.0407831,0.0350126,0.0614807,0.0565127,0.0197517,0.061413,0.0787568,0.104609,0.0181513,0.0165062,0.00693772,0.0209983,0.0219095,0.0469096,0.02557,0.0454915,0,0
317,0.0294654,0,0,0,0,0.0378034,0,0,0,0,0,0,0.0312296,0,0,0.0711407,0,0,0.0100675,0,0,0.0173144,0.0706669,0.0188625,0.011742,0.0202993,0.0262538,0.022608,0.0566578,0.0367639,0.0119889,0.0154614,0.0309854,0.0296046,0.0125266,0.0165322,0.0276411,0.042745,0,0.0159662,0.0772889,0.0383375,0,0,0.0149801,0,0,0.0430092,0.0487687,0.0346733,0.0331774,0.015705,0.0407827,0.0407545,0.0350017,0.0615263,0.0565608,0.0198864,0.0612686,0.0788741,0.104814,0.018252,0.0163723,0.00687752,0.0208287,0.0217192,0.0467774,0.025882,0.0452614,0,0
