Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,RTHII,,x75,L5FT,LTHIP,LTHII
145,0.00602021,0.001351,0,0,0,0,0,0,0.0300994,0.0154329,0.00793575,0,0,0.00760749,0,0.012768,0.00102229,0.0451548,0.0225704,0.00944106,0.0066612,0.00762145,0.00330173,0.0177387,0.0169113,0.0170606,0.0215033,0.0444754,0.00572423,0.0123397,0.00308395,0.014916,0.023085,0.0105128,0.00353659,0.00553425,0,0,0.0052559,0,0.0162415,0.00393448,0.0348719,0.0152126,0.0238253,0.0118186,0.0118873,0.00364711,0.00988301,0.0227739,0.0121234,0.00667485,0.0318483,0.0020238,0.0114699,0.0167036,0.00385683,0.00165917,0.00321036,0.00202304,0.00590362,0,0,0,0,0,0,0,0,0,0.0138896,0,0,0.0331789,0.0345232,0.0104151
146,0.00575628,0.00153489,0,0,0,0,0,0,0.0300238,0.0155157,0.00812262,0,0,0.00712018,0,0.0130065,0.0010099,0.0449928,0.0229287,0.00986489,0,0.00699957,0.00332938,0.0171054,0.0163531,0.0162063,0.0219092,0.0453824,0.0053883,0.0122374,0.00285184,0.0147509,0.0231223,0.01012,0.00375714,0.00546038,0,0,0.00543313,0,0.0162393,0.00397878,0.0351806,0.0150173,0.0235238,0.0117579,0.0117895,0.00379721,0.00956791,0.0227889,0.0117138,0.00671283,0.0318045,0.00221625,0.0113571,0.0166253,0.00388701,0.00151155,0.00325518,0.0021071,0.00563289,0,0,0,0,0,0,0,0,0,0.0134533,0,0,0.0338057,0.0343192,0.0107803
147,0.00572907,0.0017011,0,0,0,0,0,0,0.030027,0.0158183,0.00840762,0,0,0.00677547,0,0.0131821,0.00103859,0.0445738,0.0237503,0.00986432,0.0074033,0.00652342,0.00337809,0.0172,0.0165404,0.0160192,0.0223648,0.0462347,0.00518535,0.0122162,0.00269141,0.014754,0.0231338,0.00959906,0.00384446,0.00563383,0,0,0.00578054,0,0.0162324,0.00411317,0.0352954,0.0146938,0.0233428,0.0115979,0.0115945,0.00408471,0.00934622,0.0228437,0.0113893,0.00667908,0.0318544,0.00247329,0.0112336,0.0165203,0.00411229,0.00148474,0.00328876,0.00234235,0.00561991,0,0,0,0,0,0,0,0,0,0.0130489,0,0,0.0344475,0.0335588,0.0102199
148,0.00562821,0.00185254,0,0,0,0,0,0,0.0300474,0.0156828,0.00850328,0,0,0.00634656,0,0.0133623,0.00111182,0.0443157,0.023654,0.010037,0.00765138,0.00593731,0.00339816,0.0169587,0.0158231,0.0156254,0.0224855,0.0462274,0.00488151,0.0122122,0.00251416,0.0147354,0.0230866,0.00900762,0.0040725,0.00574426,0,0,0.0061435,0,0.0161714,0.00423997,0.0354972,0.0141788,0.0231198,0.0114664,0.0113451,0.00438644,0.00908789,0.022714,0.0109973,0.00660303,0.0318397,0.00262398,0.0109892,0.0164867,0.00432664,0.00170491,0.0033878,0.00259755,0.00556031,0,0,0,0,0,0,0,0,0,0.0125582,0,0,0.0346515,0.0329654,0.0104267
149,0.00551621,0.00200635,0,0,0,0,0,0,0.0300274,0.015203,0.0085634,0,0,0.00600269,0,0.0135244,0.00125727,0.0439782,0.0231094,0.0101559,0.00819906,0.00536623,0.00341387,0.0166705,0.0150048,0.0153105,0.0224062,0.0453931,0.00455646,0.0121757,0.00237815,0.014748,0.0230255,0.00862789,0.00425896,0.00586288,0,0,0.00651638,0,0.0161012,0.00434424,0.0357108,0.0138226,0.0229386,0.0114871,0.0110333,0.00464447,0.00887985,0.0224605,0.0106784,0.00661162,0.031832,0.00265686,0.0108064,0.0165598,0.00452627,0.00204398,0.00344979,0.00286126,0.00554089,0,0,0,0,0,0,0,0,0,0.0121257,0,0,0.0343566,0.0324037,0.010668
150,0.00541231,0.00215398,0,0,0,0,0,0,0.0300191,0.0145107,0.008593,0,0,0.00576256,0,0.0136751,0.00139562,0.0435291,0.0222994,0.0101918,0.0089092,0.00483963,0.00341331,0.0162158,0.0141864,0.014902,0.0222976,0.0438313,0.00435248,0.012134,0.00217711,0.0144514,0.0229875,0.00829492,0.00430336,0.00603349,0,0,0.00690777,0,0.0160431,0.0044199,0.0359484,0.0134987,0.0228039,0.0115031,0.0106795,0.00484552,0.00862086,0.0222546,0.0102331,0.00662382,0.0318589,0.00271732,0.010634,0.0167307,0.00467923,0.00236337,0.00356757,0.00309145,0.00543483,0,0,0,0,0,0,0,0,0,0.0116293,0,0,0.0335574,0.0318739,0.0108841
151,0.00534443,0.0022696,0,0,0,0,0,0,0.0300214,0.0139698,0.00861123,0,0,0.00544011,0,0.0138126,0.00152211,0.0429781,0.0211903,0.0101492,0.0096773,0.00431718,0.00340484,0.0155648,0.0133739,0.0144463,0.0221567,0.0420652,0.0041296,0.0121219,0.00202295,0.0141299,0.0229961,0.00803563,0.00429655,0.00620374,0,0,0.00729664,0,0.0160174,0.0044587,0.0361203,0.0133007,0.0227155,0.0115498,0.0103205,0.00498475,0.0083916,0.0220097,0.00980487,0.00665176,0.0319174,0.00285704,0.0105305,0.0169745,0.00480027,0.00221159,0.00372058,0.00328065,0.00543089,0,0,0,0,0,0,0,0,0,0.0111653,0,0,0.0326402,0.0312971,0.0108931
152,0.00973956,0.00629648,0,0,0,0,0,0,0.0306711,0.013735,0.00833584,0,0,0.0131203,0,0.0114842,0.0064538,0.042379,0.0201454,0.00997412,0.0100656,0.00368503,0.000667313,0.01486,0.0126778,0.0139687,0.0221773,0.040031,0.0101211,0.0129441,0.00556281,0.0136398,0.0232689,0.00753839,0.00424164,0.00809679,0,0,0.00583941,0,0.0166549,0.00311525,0.0362868,0.0128985,0.0224996,0.0114531,0.0100493,0.00491138,0.00823753,0.0218045,0.00933408,0.00654824,0.032058,0.00301931,0.0102386,0.0167049,0.00364623,0.00092846,0.00232775,0.00831809,0.00932572,0,0,0,0,0,0,0,0,0,0.0105801,0,0,0.0316343,0.0308281,0.010616
153,0.0060275,0.00351698,0,0,0,0,0,0,0.0303837,0.013837,0.00766853,0,0,0.00806099,0,0.0126002,0.00300204,0.0421449,0.0196891,0.0103037,0.00947006,0.00171528,0.00201002,0.0148183,0.0126675,0.0139906,0.0225598,0.0388517,0.0066211,0.0124143,0.00380458,0.0131546,0.0231033,0.00711765,0.00396784,0.00509692,0,0,0.0045427,0,0.0163023,0.00336073,0.0367949,0.0118371,0.0225651,0.0113903,0.00845187,0.00353254,0.00814236,0.0214733,0.00898787,0.0062537,0.0322173,0.00300337,0.00952977,0.0163642,0.00304476,0.00142843,0.00323472,0.00452851,0.00531902,0,0,0,0,0,0,0,0,0.0400521,0.0100317,0,0,0.0309695,0.0307789,0.00958785
154,0.00557219,0.00346342,0,0,0,0,0,0,0.0302453,0.0140316,0.00750658,0,0,0.00802675,0,0.012641,0.00297381,0.0416125,0.0190009,0.0105336,0.00930311,0.00130319,0.00200508,0.0144159,0.0120046,0.0133485,0.023409,0.0367903,0.0067685,0.0123999,0.00369324,0.0131051,0.023069,0.00718378,0.0040293,0.00479556,0,0,0.00458433,0,0.0162843,0.00334624,0.0368655,0.0115519,0.0223763,0.0115235,0.00806502,0.00348374,0.00796365,0.0213221,0.00876328,0.00620126,0.0322227,0.00305505,0.00929131,0.0159991,0.00310409,0.00190939,0.00329403,0.00427056,0.00471249,0,0,0,0,0,0,0,0,0.0420825,0.00973025,0,0,0.029505,0.0305582,0.00887697
155,0.0050229,0.00343125,0,0,0,0,0,0,0.0301141,0.014367,0.00727014,0,0,0.00723378,0,0.0127346,0.00258854,0.0413616,0.0188206,0.0110431,0.00933983,0.00104496,0.00221524,0.0140565,0.0114098,0.0124846,0.0247442,0.0331087,0.00621072,0.0123165,0.0033998,0.0128583,0.0230171,0.00711672,0.00415061,0.00442078,0,0,0.00453096,0,0.0162399,0.00323351,0.0369338,0.0112248,0.0222555,0.0116482,0.00779454,0.00334127,0.00768879,0.0210525,0.008562,0.00618521,0.0322049,0.00309481,0.00900014,0.0155407,0.00304267,0.00191675,0.00333193,0.00400353,0.004074,0,0,0,0,0,0,0,0,0.0416852,0.00927253,0,0,0.0274021,0.0306216,0.0083282
156,0.00455493,0.0034242,0,0,0,0,0,0,0.0299974,0.0142389,0.00686941,0,0,0.00653198,0,0.0128344,0.00236005,0.0413424,0.0185228,0.011398,0.00918038,0.00084917,0.00247735,0.0136859,0.0109397,0.0115382,0.0264181,0.0288513,0.00570938,0.0122358,0.00319338,0.012575,0.0229782,0.00677148,0.00444765,0.00411441,0,0,0.00453144,0,0.0162046,0.00312958,0.0371327,0.0109575,0.0221705,0.0117693,0.00764921,0.00325469,0.00737494,0.0209239,0.00825585,0.00622555,0.0322338,0.00316975,0.00873037,0.0151788,0.00303312,0.00158924,0.00340458,0.00381127,0.00352469,0,0,0,0,0,0,0,0,0.0423854,0.00868403,0,0,0.0247359,0.0309378,0.00749611
157,0.00417775,0.00345432,0,0,0,0,0,0,0.0299512,0.0135418,0.00646781,0,0,0.0059936,0,0.0129171,0.00211037,0.0415179,0.0175519,0.0117832,0.00877103,0.000879792,0.00269762,0.0132269,0.0104681,0.0104955,0.0279744,0.0239369,0.00519494,0.0122029,0.00306933,0.0123434,0.0229519,0.0064992,0.00488575,0.00391595,0,0,0.00464587,0,0.0161724,0.00304878,0.0373029,0.0109741,0.0220363,0.0119064,0.0076585,0.00326021,0.00709878,0.0207738,0.00789518,0.00631106,0.0322372,0.00327142,0.00886369,0.0149378,0.00308957,0.00170343,0.00346981,0.00372045,0.003043,0,0,0,0,0,0,0,0,0.0431372,0.00816476,0,0,0.021378,0.0314253,0.00634519
158,0.00423572,0.00323403,0,0,0,0,0,0,0.0300516,0.0123565,0.0067859,0,0,0.00574535,0,0.0130033,0.00164563,0.0416477,0.0163725,0.0117714,0.00884529,0.00238728,0.00285165,0.0119891,0.00879641,0.00859161,0.0293262,0.0159672,0.00486509,0.0122131,0.00297092,0.0121306,0.0230153,0.00632188,0.00540457,0.00427104,0,0,0.00539026,0,0.0161524,0.00340357,0.037164,0.0116743,0.0217801,0.0121659,0.00865624,0.00364767,0.00688082,0.0206819,0.00743922,0.00654556,0.0320842,0.00335098,0.0093935,0.0146712,0.00360506,0.00230694,0.00353926,0.00350324,0.00327038,0,0,0,0,0,0,0,0,0,0.00765816,0,0,0.0160036,0.0316838,0.00612804
159,0.00388718,0.0031858,0,0,0,0,0,0,0.0299984,0.0102214,0.00635386,0,0,0.00524821,0,0.0131243,0.00129328,0.0421972,0.0135316,0.0122903,0.00795899,0.00236955,0.00305373,0.0107019,0.00780053,0.00722662,0.0304469,0.0101872,0.00459646,0.0121635,0.00283179,0.011994,0.0229799,0.00612112,0.00552679,0.00419819,0,0,0.00562165,0,0.0161371,0.00344102,0.037457,0.0117488,0.0216423,0.0122651,0.00868714,0.00367542,0.00674023,0.0204259,0.00712858,0.00657061,0.0320685,0.00333022,0.00934937,0.0142555,0.0036803,0.00267822,0.00363309,0.0034434,0.00309993,0,0,0,0,0,0,0,0,0,0.00707551,0,0,0.011906,0.0325747,0.00462554
160,0.00358928,0.00323753,0,0,0,0,0,0,0.0298852,0.00768986,0.00581678,0,0,0.00466858,0,0.0132279,0.000943631,0.0428595,0.010077,0.0128299,0.00727509,0.00201834,0.00325017,0.00925545,0.00718557,0.00614752,0.0316125,0.00612958,0.00428982,0.0120973,0.00266116,0.0120013,0.0229376,0.00605982,0.00565021,0.0042567,0,0,0.00583873,0,0.0160986,0.00346776,0.0378621,0.0118445,0.0215713,0.0123362,0.00842117,0.00371854,0.00664649,0.0200992,0.0069417,0.00653717,0.0320668,0.00323739,0.00919977,0.0140212,0.00378818,0.00284181,0.00376413,0.00346022,0.00283993,0,0,0,0,0,0,0,0,0,0.00664521,0,0,0.00866907,0.0335282,0.00432951
161,0.00333798,0.00332341,0,0,0,0,0,0,0.0297097,0.00558981,0.00529544,0,0,0.00433545,0,0.0133495,0.000726233,0.0435156,0.00676594,0.0133704,0.00662954,0.00156936,0.00347562,0.00818534,0.00683473,0.00592294,0.0328402,0.0058891,0.00404072,0.012018,0.00252146,0.0118432,0.0229346,0.00602326,0.00587659,0.00438986,0,0,0.00604789,0,0.016096,0.00351131,0.0382962,0.0119914,0.0215497,0.0123413,0.00801947,0.003774,0.00656233,0.0198194,0.00678248,0.00647016,0.0320748,0.00315381,0.00907163,0.0137517,0.00385806,0.00268838,0.00387006,0.00363797,0.0027954,0,0,0,0,0,0,0,0,0,0.00623481,0,0,0.00717573,0.0346669,0.00516517
162,0.00845089,0.00810457,0,0,0,0,0,0,0.0300295,0.00428796,0.00455453,0,0,0.0126851,0,0.0115122,0.00729704,0.0441175,0.00359896,0.014009,0.00570725,0.00107748,0.00255822,0.00790044,0.00726507,0.00695296,0.0344695,0.00815852,0.0101489,0.0126195,0.00537216,0.0114329,0.0231609,0.00613741,0.00604077,0.0063716,0,0,0.00558806,0,0.0166893,0.00216302,0.0386394,0.0122896,0.0213759,0.0123189,0.00782194,0.00466873,0.00650683,0.0195107,0.00673967,0.00643942,0.0320827,0.00304782,0.00898288,0.013627,0.00324996,0.000999168,0.00217032,0.0101647,0.00817171,0,0,0,0,0,0,0,0,0,0.00597437,0,0,0.00717615,0.0361205,0.00614488
163,0.00341819,0.00356903,0,0,0,0,0,0,0.0293844,0.00473418,0.00413661,0,0,0.00306613,0,0.0141377,0.000994182,0.0444725,0.00215977,0.0147855,0.00421707,0.000766028,0.00401974,0.00878809,0.00848505,0.00914283,0.0364571,0.0103308,0.0029724,0.0117553,0.00210194,0.0109891,0.0228577,0.00624584,0.00596606,0.00563503,0,0,0.00707532,0,0.0160047,0.00360107,0.0390629,0.0124788,0.021575,0.0122716,0.00696535,0.00451869,0.00641997,0.0193508,0.00660917,0.00632699,0.0319381,0.00285949,0.00877252,0.013308,0.00433557,0.00256354,0.00427205,0.00449732,0.00346739,0,0,0,0,0,0,0,0,0,0.00568974,0,0,0.0075808,0.0374763,0.0071086
164,0.00311835,0.00374487,0,0,0,0,0,0,0.0293809,0.00635179,0.00365987,0,0,0.00283164,0,0.0139975,0.000546609,0.044715,0.00425359,0.0156264,0.00232917,0.00140294,0.00403652,0.0104924,0.0100308,0.0114771,0.0382634,0.012485,0.00303724,0.0117838,0.00221041,0.0106299,0.0228714,0.0064238,0.00597363,0.00541383,0,0,0.00659065,0,0.0160515,0.00343117,0.0392958,0.0127725,0.0215671,0.0121965,0.00638045,0.00439291,0.0063599,0.0191709,0.00644129,0.00620615,0.0317484,0.00268614,0.00857839,0.0128313,0.00413972,0.00285145,0.00427178,0.00512502,0.0030298,0,0,0,0,0,0,0,0,0,0.00546167,0,0,0.00873093,0.0385546,0.0079534
165,0.00280652,0.00395954,0,0,0,0,0,0,0.0293432,0.00805853,0.00343315,0,0,0.00264132,0,0.0139012,0.000179857,0.0446697,0.00637645,0.0163185,0.00268852,0.00226824,0.00401422,0.0122493,0.0112426,0.013345,0.039612,0.0137244,0.00321916,0.0117882,0.00234045,0.010394,0.0228646,0.00668556,0.00605866,0.00510596,0,0,0.00598406,0,0.0161008,0.0031361,0.0394361,0.0132782,0.021533,0.0121805,0.00582004,0.00417311,0.0063165,0.0190463,0.00629565,0.00609444,0.0315502,0.00249489,0.00842507,0.0122936,0.00390765,0.00269544,0.00416568,0.00543536,0.00260711,0,0,0,0,0,0,0,0,0,0.00528548,0,0,0.0098561,0.039212,0.00831131
166,0.00260274,0.00413237,0,0,0,0,0,0,0.0291794,0.00907788,0.00321795,0,0,0.00251541,0,0.0137909,0.000149177,0.0443497,0.00844579,0.0167115,0.00537375,0.00301517,0.00403769,0.0133479,0.0118132,0.0140974,0.0401811,0.0140542,0.00342705,0.0117726,0.00239852,0.0103511,0.0227856,0.0071488,0.00615161,0.00481883,0,0,0.00537146,0,0.0161078,0.00280268,0.0394906,0.0140863,0.0214319,0.0122401,0.00538177,0.00388713,0.00631563,0.0188941,0.00628079,0.00609388,0.0312542,0.00234211,0.00847834,0.0118867,0.00371768,0.00207228,0.00399221,0.00553066,0.00241068,0,0,0,0,0,0,0,0,0,0.00521215,0,0,0.0107896,0.0394374,0.00828141
167,0.00248055,0.00419373,0,0,0,0,0,0,0.029069,0.00961225,0.00317809,0,0,0.00250489,0,0.0136686,0.000363242,0.0438716,0.0101814,0.016906,0.00672802,0.00344328,0.0040584,0.0134292,0.0117515,0.0138871,0.040124,0.0134662,0.00359019,0.0117859,0.00241299,0.0103439,0.0227154,0.00784811,0.00621827,0.00457562,0,0,0.00498067,0,0.0161202,0.00259138,0.0395173,0.0151999,0.0212308,0.0123441,0.0051672,0.00354796,0.00637843,0.0187285,0.00642148,0.00625747,0.0308362,0.00222891,0.00884985,0.0116908,0.003586,0.00157732,0.00380403,0.00551148,0.00229638,0,0,0,0,0,0,0,0,0,0.00528649,0,0,0.0107532,0.0393233,0.00813868
168,0.00234331,0.00420362,0,0,0,0,0,0,0.0290931,0.00913121,0.0033296,0,0,0.00247616,0,0.0135508,0.000556135,0.043228,0.0109192,0.017025,0.00649676,0.00354838,0.0039931,0.0128223,0.0112348,0.0134265,0.0398564,0.0119098,0.00353156,0.0118156,0.00250429,0.0101042,0.0226495,0.00846298,0.0062895,0.00431526,0,0,0.00476752,0,0.0161141,0.00249684,0.0395552,0.0163745,0.0209476,0.0124283,0.00509483,0.00318472,0.00644437,0.0186116,0.00650544,0.00653707,0.0303331,0.00218966,0.00931773,0.0113732,0.00350671,0.00132793,0.00360279,0.00548421,0.002121,0,0,0,0,0,0,0,0,0,0.00531482,0,0,0.00931722,0.0389136,0.00775197
169,0.00210908,0.00428811,0,0,0,0,0,0,0.0292122,0.00810591,0.00350986,0,0,0.00255399,0,0.0133778,0.000930344,0.0425033,0.00998468,0.0171786,0.00521459,0.00342508,0.00384579,0.011869,0.0105615,0.012918,0.0394906,0.0103625,0.00363511,0.0118854,0.00260971,0.0101107,0.0225675,0.00951089,0.0063742,0.00380579,0,0,0.00457559,0,0.0160955,0.00241297,0.0396139,0.0180921,0.0205548,0.0126219,0.00523464,0.00267454,0.00654542,0.0186452,0.00677867,0.00715696,0.0297701,0.00245569,0.0101537,0.0112555,0.00333447,0.00100123,0.00336853,0.00550601,0.00173298,0,0,0,0,0,0,0,0,0,0.00557777,0,0,0.0072775,0.0382422,0.00706319
170,0.00191986,0.00445175,0,0,0,0,0,0,0.0292314,0.00796107,0.00354453,0,0,0.00269059,0,0.0132368,0.00127364,0.0417094,0.0097584,0.0174651,0.00479101,0.00331781,0.00368269,0.0111671,0.0096382,0.0127447,0.0394468,0.00751389,0.00375803,0.0118987,0.00270159,0.00993877,0.0225088,0.0105246,0.00646162,0.00330572,0,0,0.00429378,0,0.0161193,0.00221536,0.0397418,0.0199013,0.0201003,0.0127939,0.00554326,0.00212568,0.00660268,0.0186585,0.00697018,0.00783242,0.0291061,0.00297481,0.0112228,0.0109819,0.00306696,0.00088823,0.00325824,0.00561645,0.00140242,0,0,0,0,0,0,0,0,0,0.0058395,0,0,0.00454159,0.0372421,0.00534241
171,0.00160305,0.005005,0,0,0,0,0,0,0.0291442,0.013406,0.00304795,0,0,0.00363187,0,0.0128988,0.00229071,0.0401812,0.0164554,0.0184464,0.0164687,0.00353724,0.00345749,0.014967,0.0116785,0.0143229,0.0411105,0.00978944,0.00445907,0.0119227,0.00297025,0.00964255,0.0224735,0.0114195,0.00686752,0.00220295,0,0,0.00399282,0,0.0162221,0.00183383,0.0400605,0.0216023,0.0194827,0.0129862,0.00598055,0.00115925,0.00647134,0.0186961,0.00695097,0.00837093,0.0282488,0.00362976,0.0122126,0.0105382,0.00245923,0.000721842,0.00303157,0.00606905,0.00095737,0,0,0,0,0,0,0,0,0,0.0057485,0,0,0.0108823,0.0360438,0.0104727
172,0.00163766,0.00503683,0,0,0,0,0,0,0.0290346,0.0157344,0.00255173,0,0,0.00366403,0,0.0127924,0.00245964,0.03965,0.0203501,0.0188136,0.0212346,0.00344003,0.00329225,0.0174018,0.0151591,0.0147141,0.0414738,0.0169281,0.0044297,0.0119127,0.00304315,0.00927524,0.0222946,0.0125047,0.00721886,0.00245733,0,0,0.00334388,0,0.0161276,0.00149794,0.0402962,0.0232595,0.0188936,0.0131225,0.00643458,0.00115428,0.00634717,0.0186984,0.00692561,0.00877415,0.0274262,0.00437498,0.0130363,0.0097181,0.00187463,0.00106762,0.00323806,0.00596106,0.00083927,0,0,0,0,0,0,0,0,0,0.00553604,0,0,0.018288,0.0353634,0.0165739
173,0.00636039,0.00842413,0,0,0,0,0,0,0.0292842,0.0158843,0.00217707,0,0,0.0107411,0,0.0114063,0.0075701,0.039525,0.0220169,0.0191951,0.0216409,0.00329437,0.00251918,0.018257,0.0168741,0.0147789,0.0411344,0.020821,0.00966128,0.0124453,0.00492027,0.00865962,0.0223879,0.0135801,0.00713894,0.00427475,0,0,0.00887893,0,0.0164969,0.00296712,0.0404229,0.0245912,0.0182412,0.0131487,0.00701339,0.00294017,0.00626732,0.0186371,0.0067247,0.0091341,0.0266333,0.00508899,0.0135625,0.00839762,0.00368373,0.00224426,0.0018637,0.0101253,0.00696285,0,0,0,0,0,0,0,0,0,0.00523396,0,0,0.0224743,0.0345445,0.0182862
174,0.00392667,0.00446306,0,0,0,0,0,0,0.0284296,0.0158332,0.00210295,0,0,0.00229022,0,0.0142049,0.00134857,0.0395783,0.0231032,0.0194402,0.0211656,0.00352805,0.00343054,0.0188329,0.0173462,0.0150078,0.040887,0.0224659,0.00141161,0.0113114,0.00258828,0.00769769,0.0222137,0.0141041,0.00711832,0.00506366,0,0,0.00346172,0,0.0160282,0.00191404,0.0404847,0.0250234,0.0179748,0.0129227,0.00716024,0.0028601,0.00605396,0.0184704,0.00603497,0.00923767,0.0258763,0.00555935,0.01346,0.00712524,0.00173673,0.00132949,0.00318276,0.00537658,0.00349299,0,0,0,0,0,0,0,0,0,0.00461029,0,0,0.0244914,0.0335306,0.0172608
175,0.00378397,0.00434089,0,0,0,0,0,0,0.0284396,0.0162683,0.00219052,0,0,0.00209198,0,0.0141742,0.0012302,0.0398431,0.0242143,0.0194328,0.0209612,0.00362315,0.00317374,0.0192786,0.0170899,0.0152056,0.0408819,0.0226444,0.00138808,0.0112918,0.00262597,0.00729152,0.0222291,0.0146859,0.00739182,0.00469007,0,0,0.00329418,0,0.0160858,0.00173285,0.0405054,0.0252924,0.0176162,0.012677,0.00761988,0.00279561,0.00596205,0.0181972,0.00537773,0.00929104,0.0250128,0.0061301,0.0132621,0.00599166,0.00140168,0.00153286,0.00315713,0.00519656,0.00316413,0,0,0,0,0,0,0,0,0,0.00404492,0,0,0.0246362,0.032932,0.0148704
176,0.00373518,0.00428283,0,0,0,0,0,0,0.0284525,0.0165677,0.00229691,0,0,0.00187939,0,0.0141329,0.0010561,0.0402367,0.0252375,0.0192821,0.0208965,0.00360148,0.00296913,0.0194362,0.0164359,0.0153096,0.0411051,0.0223741,0.00155294,0.0113023,0.00273689,0.00754587,0.0222259,0.0152907,0.00759876,0.00438561,0,0,0.00321726,0,0.0161198,0.00164687,0.0405424,0.0254473,0.0173043,0.0123838,0.00777412,0.00272457,0.00592132,0.0178081,0.00480652,0.00935507,0.0241023,0.00673877,0.0130619,0.00563805,0.0011876,0.00174489,0.00305101,0.00501608,0.00316209,0,0,0,0,0,0,0,0,0,0.00350738,0,0,0.0244979,0.0330941,0.0124776
177,0.00384309,0.00432526,0,0,0,0,0,0,0.0284215,0.0163149,0.00235918,0,0,0.00163412,0,0.0141077,0.000886148,0.040473,0.0261145,0.0190162,0.0201954,0.00342022,0.00287782,0.0191914,0.0155341,0.015425,0.0414083,0.0224021,0.0018155,0.0113054,0.00287778,0.00832217,0.0222195,0.0157776,0.00719075,0.00419777,0,0,0.00315864,0,0.0161524,0.00175729,0.0405905,0.0252798,0.0170692,0.0119308,0.00763377,0.00261589,0.00588633,0.0172916,0.0042736,0.00943891,0.0232487,0.00732209,0.0128702,0.00627078,0.00104448,0.0020308,0.0029336,0.00487328,0.00338525,0,0,0,0,0,0,0,0,0,0.00281064,0,0,0.0245785,0.033806,0.0106771
178,0.00394685,0.00426303,0,0,0,0,0,0,0.0284138,0.0156587,0.00249205,0,0,0.00153722,0,0.0140743,0.000827396,0.0407364,0.0264711,0.0185889,0.0183466,0.00322662,0.00283107,0.0184049,0.0144837,0.015492,0.0415189,0.0228494,0.00225421,0.0113276,0.00297594,0.00917975,0.022159,0.0160886,0.00680207,0.00398288,0,0,0.00320826,0,0.0161445,0.00198319,0.0406311,0.024665,0.0168179,0.0113847,0.00737119,0.00254192,0.00575381,0.0167169,0.00363596,0.00959115,0.0224188,0.00794734,0.0126702,0.00807789,0.00105808,0.00242165,0.00273639,0.00451495,0.00349876,0,0,0,0,0,0,0,0,0,0.00180145,0,0,0.0245406,0.0345029,0.00944093
179,0.00404345,0.00405127,0,0,0,0,0,0,0.028377,0.0153628,0.00251881,0,0,0.00141692,0,0.0141026,0.000800521,0.0408836,0.026316,0.0181983,0.0159428,0.002992,0.00278712,0.0173436,0.0137683,0.0153259,0.0412203,0.0235836,0.00264127,0.0113187,0.00293576,0.0100421,0.022145,0.0162179,0.0066168,0.0037961,0,0,0.00341068,0,0.0161771,0.00217786,0.040633,0.0234748,0.0165383,0.0108563,0.00713586,0.00258154,0.00554414,0.0161323,0.00286832,0.00988093,0.0214265,0.00863344,0.0124796,0.0105153,0.00121292,0.00259244,0.00258354,0.00398228,0.00348613,0,0,0,0,0,0,0,0,0,0.00118459,0,0,0.0241013,0.0346677,0.00867286
180,0.00385755,0.00382134,0,0,0,0,0,0,0.0283416,0.0153657,0.00246091,0,0,0.0012774,0,0.0139945,0.000669203,0.0406849,0.0255627,0.017996,0.0139908,0.00270348,0.00265873,0.0163808,0.0131427,0.0148704,0.0406975,0.0241412,0.00304526,0.011326,0.00277706,0.0114813,0.0220355,0.0160605,0.00651003,0.00358108,0,0,0.00180415,0,0.0161595,0.0018731,0.0406284,0.0214989,0.0162272,0.01035,0.00694708,0.00297784,0.00519236,0.0155508,0.00211051,0.0103332,0.0202816,0.00937901,0.0123683,0.01254,0.000845784,0.0024942,0.00290851,0.00363476,0.00323448,0,0,0,0,0,0,0,0,0,0.00168009,0,0,0.0236182,0.0342207,0.00848129
181,0.00417883,0.00364175,0,0,0,0,0,0,0.0283391,0.0148093,0.00255583,0,0,0.00160151,0,0.0140843,0.000690985,0.0402343,0.0246368,0.0178094,0.0123365,0.00252354,0.00275013,0.0153793,0.0129442,0.0142423,0.0400238,0.024308,0.00337787,0.0112989,0.00273102,0.0127874,0.0220276,0.015638,0.00636883,0.00378881,0,0,0.00157509,0,0.016174,0.00200967,0.0406103,0.0189713,0.0158824,0.00963737,0.00689993,0.00333718,0,0.0149406,0.00175029,0.0109882,0.0190012,0.01019,0.0123795,0.0148084,0.00104077,0.00282232,0.00290836,0.00341433,0.00359628,0,0,0,0,0,0,0,0,0,0.00288446,0,0,0.0230175,0.0334955,0.0084166
