Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LHEE,IMUR_M,RTHII,,RTHIA,LTHIA
281,0.00503524,0.00397781,0,0,0,0,0,0.0221922,0.0314674,0.0209613,0.00676768,0,0,0.00665594,0,0.0141448,0.00398862,0.0393738,0.0166095,0.023433,0.00727173,0.00267875,0.0075288,0.00999185,0.041412,0.0223095,0.0163514,0.0170719,0.041731,0.0161803,0.00642475,0.0117289,0.00352736,0.00779106,0.0241793,0.00902535,0.00495535,0.00473846,0,0,0.00380193,0,0.0169308,0.00279945,0.0399699,0.014761,0.0187721,0.0067293,0.00120214,0.00675267,0,0.00338595,0.004483,0.0267079,0.00348527,0.00528783,0.00734542,0.00516445,0.00297675,0.00211328,0.00307217,0.00409905,0,0,0,0,0,0,0,0,0.0317687,0,0.00248871,0,0.019116,0.0111877
282,0.0082554,0.00345891,0,0,0,0,0,0.0234537,0.0316646,0.0213159,0.00495927,0,0,0.00406679,0,0.013209,0.00139343,0.0398119,0.0162307,0.0222308,0.00574504,0.00406883,0.00644427,0.0105831,0.0420691,0.02165,0.0161491,0.0171176,0.0413297,0.0177551,0.00459303,0.0121445,0.00212218,0.0077274,0.0242657,0.0116867,0.00547873,0.01084,0,0,0.00648045,0,0.0176127,0.000422102,0.0380699,0.0188485,0.0215707,0.0084295,0.00177031,0.0108144,0,0.00332133,0.00647527,0.0240013,0.00604224,0.00852553,0.0140847,0.00546165,0.00322498,0.00390697,0.00605731,0.00826339,0,0,0,0,0,0,0,0,0.0317179,0,0.00610574,0,0,0.0104605
283,0.00559377,0.00344562,0,0,0,0,0,0.0240035,0.0310907,0.0210605,0.00469339,0,0,0.00650504,0,0.0140456,0.00300899,0.039839,0.0163677,0.020906,0.0057796,0.00281309,0.00493728,0.0106399,0.0413087,0.020798,0.0157337,0.0169704,0.0409052,0.0189794,0.00620564,0.0115997,0.00324888,0.00781008,0.0240533,0.0103875,0.00553507,0.00534831,0,0,0.00289269,0,0.0169491,0.00192955,0.0383128,0.0152755,0.0215259,0.00916399,0.00180306,0.00727336,0,0.00559131,0.00591211,0.0234434,0.00582211,0.00668349,0.0178759,0.0048563,0.00223787,0.00227221,0.00275621,0.00491806,0,0,0,0,0,0,0,0,0.0314844,0,0,0,0,0.0100926
284,0.00553378,0.00338612,0,0,0,0,0,0.0230927,0.0310852,0.0202216,0.0045204,0,0,0.00656603,0,0.0141064,0.00288804,0.0397054,0.0165863,0.0192174,0.0057829,0.00294916,0,0.0102342,0.0402888,0.0195855,0.0150728,0.0161836,0.0398932,0.0184191,0.00640645,0.0115689,0.00322689,0.01017,0.0239923,0.00936492,0.00559446,0.00543582,0,0,0.00278082,0,0.0169476,0.00154097,0.0386505,0.0114625,0.0213002,0.0100807,0.00199465,0.00748755,0,0.00749924,0.005516,0.0226298,0.00582019,0.00494516,0.0202474,0.00493929,0.00193073,0.00239058,0.00262592,0.00522039,0,0,0,0,0,0,0,0,0.030901,0,0,0,0,0.00964727
285,0.00509038,0.00426471,0,0,0,0,0,0.0220944,0.0315262,0.0199504,0.00628982,0,0,0.00648469,0,0.0142411,0.00384113,0.0388932,0.0166974,0.0170909,0.00674669,0.00362342,0.0034341,0.0093309,0.0384877,0.0183031,0.0146107,0.0157316,0.0394527,0.017988,0.00658213,0.0117523,0.00344928,0.0112332,0.0239812,0.00946117,0.00529538,0.00577938,0,0,0.0025059,0,0.0169879,0.0014802,0.0400917,0.0114245,0.0170634,0.00522433,0.00229632,0.00779574,0,0.00170205,0.00653375,0.0214095,0.006267,0.00676217,0.0158177,0.00502427,0.00186396,0.00248789,0.00327219,0.0043195,0,0,0,0,0,0,0,0,0.0310119,0,0,0,0.0192224,0.00943959
286,0.00502659,0.00442958,0,0,0,0,0,0.0186486,0.0315629,0.0188248,0.00655149,0,0,0.00666205,0,0.014274,0.00402895,0.0383895,0.0162496,0.0138475,0.00652037,0.00392988,0.00252678,0.00778545,0.0380258,0.0163563,0.0135757,0.0142644,0.0380449,0.0139191,0.00658856,0.0117707,0.00354886,0.012567,0.0239476,0.00929206,0.00521904,0.00594003,0,0,0.00242527,0,0.0170091,0.00129628,0.0401115,0.011009,0.0167979,0.00525869,0.0026506,0.00791239,0,0.00272343,0.00703851,0.0200148,0.00702212,0.00722236,0.0175748,0.00501427,0.00178057,0.00239305,0.00349821,0.00419897,0,0,0,0,0,0,0,0,0.0292771,0,0,0,0.0196072,0.00759297
287,0.00473103,0.00502061,0,0,0,0,0,0.0108707,0.0317377,0.0138432,0.00743402,0,0,0.00691137,0,0.0143534,0.00464363,0.0399653,0.0149299,0.00753028,0.00597454,0.00441376,0.00437652,0.00799582,0.0378143,0.0136003,0.0147665,0.0112263,0.034201,0.004479,0.00672592,0.0118548,0.00378234,0.0133239,0.0240274,0.00872971,0.00484943,0.00592163,0,0,0.00231689,0,0.0170854,0.00121792,0.03983,0.0105803,0.016706,0.00570966,0.00276356,0.00788468,0,0.00408785,0.00722953,0.0188743,0.00754871,0.00748379,0.0192639,0.00470707,0.00191356,0.00274033,0.00422333,0.00348456,0,0,0,0,0,0,0,0,0.0213333,0,0,0,0.0199114,0.00842429
288,0.00455044,0.00625948,0,0,0,0,0,0.0227899,0.0321313,0.00940437,0.00911746,0,0,0.00756401,0,0.0144924,0.00577614,0.044722,0.0127516,0.0245373,0.00546405,0.00540973,0.015545,0.0219893,0.0381788,0.0209931,0.0257867,0.00743677,0.0284157,0.0241641,0.00702295,0.0120514,0.00414417,0.0131058,0.0242851,0.00824056,0.00436666,0.00606821,0,0,0.00228836,0,0.0172171,0.00180046,0.0390348,0.0101216,0.0166627,0.00646241,0.00332893,0.00774412,0,0.00527285,0.00744468,0.0180852,0.00800264,0.00768651,0.0213957,0.00439629,0.00230671,0.00308192,0.00558661,0.00245359,0,0,0,0,0,0,0,0,0.0173006,0,0,0,0.0206731,0.0300316
289,0.00446234,0.00634059,0,0,0,0,0,0.0168112,0.0322541,0.00959281,0.00865141,0,0,0.00790622,0,0.0145313,0.00604003,0.0428963,0.0135331,0.0172514,0.00568037,0.00573149,0.010771,0.016199,0.038068,0.017058,0.0207682,0.00859955,0.0306508,0.0165184,0.00730369,0.0121014,0.00418784,0.0141173,0.0242484,0.00863504,0.00467943,0.00631306,0,0,0.00277271,0,0.0172481,0.00192815,0.0390704,0.009598,0.0160608,0.00776784,0.00299554,0.00798781,0,0.0065638,0.00839255,0.0172415,0.00882827,0.00833767,0.0228547,0.00489966,0.00215038,0.00270409,0.00572949,0.00272132,0,0,0,0,0,0,0,0,0.0164414,0,0,0,0.0230158,0.0211903
290,0.00435797,0.00697794,0,0,0,0,0,0.0197407,0.0324851,0.00871327,0.00897142,0,0,0.00857005,0,0.0146188,0.00664113,0.0443246,0.0132503,0.0216035,0.00563435,0.00647588,0.0132358,0.0196752,0.0382737,0.0192081,0.0233665,0.00777589,0.0292649,0.0200367,0.00770275,0.0122109,0.0043419,0.0139038,0.0243105,0.00887865,0.00496652,0.00659347,0,0,0.0031741,0,0.0172613,0.00240217,0.0388631,0.00910603,0.0159743,0.00908713,0.00274396,0.0079157,0,0.00784396,0.0091754,0.0166739,0.00947128,0.00868805,0.0239992,0.005044,0.00220342,0.0027115,0.00646309,0.00251903,0,0,0,0,0,0,0,0,0.0172818,0,0,0,0.024707,0.0260344
291,0.00383286,0.00556447,0,0,0,0,0,0.0214978,0.0318306,0.00760492,0.00575846,0,0,0.00706992,0,0.0144348,0.00493121,0.0460188,0.0132968,0.0246632,0.00485248,0.00464379,0.0154844,0.0223065,0.0400692,0.020357,0.0249732,0.00621307,0.0269502,0.0230574,0.0066828,0.0118931,0.00394438,0.0158503,0.0242066,0.0114604,0.00139992,0.00515012,0,0,0.00319736,0,0.0171997,0.00196205,0.0397493,0.0200601,0.0222177,0.0167057,0.0037767,0.0076819,0,0.0173268,0.00615363,0.0191233,0.00562233,0.00446844,0.0312253,0.00457721,0.0020578,0.00256075,0.00502801,0.00218329,0,0,0,0,0,0,0,0,0.0189618,0,0,0,0,0.0299476
292,0.005267,0.00807115,0,0,0,0,0,0.0231659,0.0327073,0.0090143,0.00903057,0,0,0.00975104,0,0.0149699,0.00758955,0.0458485,0.0131119,0.0261542,0.00626505,0.00738524,0.0161065,0.02354,0.0387029,0.0214516,0.0262514,0.00669695,0.0275829,0.0248863,0.00832073,0.0125614,0.00452929,0.012013,0.0245709,0.00945623,0.00567193,0.00805454,0,0,0.00170755,0,0.0175682,0.00200776,0.0388137,0.00956993,0.0164965,0.0112915,0.00207551,0.00805383,0,0.0111026,0.00991399,0.0156028,0.0101869,0.00833922,0.0241971,0.0042393,0.00298507,0.00371832,0.00753142,0.00352625,0,0,0,0,0,0,0,0,0.0200345,0,0,0,0.0271957,0.030675
293,0.00442906,0.00890937,0,0,0,0,0,0.0233078,0.0328363,0.00958095,0.00890534,0,0,0.010511,0,0.0148976,0.00812052,0.0452048,0.0128458,0.0259767,0,0.00911319,0.016173,0.0234081,0.0387677,0.0213057,0.0263163,0.00663374,0.0274367,0.0268961,0.00855797,0.0125134,0.00491511,0.0109487,0.0244321,0.00984252,0.006001,0.0050769,0,0,0.00748354,0,0.0170671,0.00414557,0.0386904,0.0105509,0.0170461,0.0129031,0.00181983,0.0061941,0,0.0124226,0.0102503,0.0148705,0.0105334,0.00816293,0.0224435,0.00608228,0.00235659,0.00238504,0.00896823,0.00281602,0,0,0,0,0,0,0,0,0,0,0,0,0.0278745,0.030266
294,0.00444012,0.00882129,0,0,0,0,0,0.0235737,0.0327676,0.00895355,0.00868525,0,0,0.0103859,0,0.0148596,0.00793822,0.0447035,0.0128095,0.0258662,0.0060238,0.0089901,0.0161227,0.0233063,0.038844,0.0212238,0.0264487,0.00643189,0.0272906,0.0271774,0.0085016,0.0124477,0.00483994,0.010832,0.0244533,0.0110114,0.00622712,0.00505474,0,0,0.00737056,0,0.0171385,0.00411476,0.0387047,0.0130319,0.0178775,0.0149962,0.00132039,0.00618841,0,0.0129492,0.0110686,0.0137639,0.0112391,0.00856407,0.0184275,0.00602094,0.00239291,0.0024006,0.00890572,0.0023499,0,0,0,0,0,0,0,0,0,0,0,0,0.0281368,0.0300251
295,0.0042715,0.00852268,0,0,0,0,0,0.0247117,0.0328116,0.00783861,0.00816934,0,0,0.0105099,0,0.0145977,0.00782627,0.0440262,0.0127288,0.0259911,0.0060216,0.00829105,0.0160884,0.0232798,0.0388725,0.0213719,0.0270876,0.00633607,0.0272266,0.0282559,0.0088695,0.0121283,0.00497297,0.0104197,0.0245271,0.0128449,0.00598947,0.00517016,0,0,0.00774086,0,0.0171247,0.00436682,0.0384286,0.0151701,0.0189394,0.016375,0.00171139,0.0063891,0,0.0133834,0.0113909,0.0132037,0.0116475,0.00838696,0.0141191,0.006246,0.00245255,0.00267215,0.00856243,0.00242221,0,0,0,0,0,0,0,0,0.0192596,0,0,0,0.0285497,0.0302781
296,0.00406718,0.00633634,0,0,0,0,0,0.0232794,0.0318175,0.00605755,0.00490979,0,0,0.00777455,0,0.0144556,0.00560827,0.0439856,0.0130926,0.0247381,0.00596059,0.00582119,0.0155573,0.022118,0.039933,0.0202513,0.026028,0.00560081,0.0261536,0.027618,0.00683164,0.0119891,0.00429142,0.0160516,0.0243696,0.017108,0.00150957,0.0030437,0,0,0.00545977,0,0.0171668,0.00277685,0.0391614,0.0268632,0.0248451,0.0194579,0.00559982,0.00590239,0,0.019703,0.00935117,0.0161882,0.00768258,0.00245903,0.0128007,0.00452202,0.00213889,0.00270281,0.00628822,0.00286501,0,0,0,0,0,0,0,0,0.0183117,0,0,0,0,0.0294015
297,0.00416805,0.00632603,0,0,0,0,0,0.0242154,0.0318382,0.00566848,0.00464389,0,0,0.00779532,0,0.0144174,0.00568772,0.0432204,0.0129553,0.0248462,0.00545205,0.00566742,0.0157801,0.021857,0.0398041,0.0203185,0.0262328,0.00552977,0.0258918,0.0288188,0.00678912,0.0120011,0.00434051,0.0155093,0.024436,0.0171099,0.00111021,0.00294369,0,0,0.00516818,0,0.0172294,0.00273942,0.0390598,0.0258903,0.0252499,0.0200625,0.00602465,0.00583311,0,0.0191971,0.00959619,0.0160096,0.00798621,0.0025443,0.0111253,0.00441498,0.0022432,0.00282018,0.00617588,0.0030177,0,0,0,0,0,0,0,0,0.0183294,0,0,0,0,0.029712
298,0.00416195,0.00686728,0,0,0,0,0,0.0255581,0.032103,0.00571319,0.00506263,0,0,0.00847049,0,0.0144271,0.00646165,0.0420388,0.0128265,0.0251465,0,0.00597656,0.0163397,0.0217512,0.0394951,0.0204668,0.0264965,0.0055796,0.0259085,0.0301755,0.00715663,0.0120699,0.00461629,0.0136566,0.0245475,0.0160172,0.00256518,0.00303884,0,0,0.00506013,0,0.0172893,0.00303534,0.0387541,0.0193203,0.0239181,0.0187419,0.00498361,0.00549703,0,0.017033,0.0104716,0.0154921,0.00943223,0.00508395,0.00977774,0.00429705,0.00251217,0.00304406,0.00657205,0.00258102,0,0,0,0,0,0,0,0,0.0186637,0,0.0248357,0,0,0.030246
299,0.00429038,0.00669479,0,0,0,0,0,0.0256642,0.0319503,0.00543149,0.00487264,0,0,0.00820958,0,0.0143711,0.00625765,0.0416797,0.0130053,0.0247651,0.00451043,0.00550562,0.0160572,0.0210962,0.0395796,0.0200407,0.0261692,0.00543807,0.0257429,0.0300285,0.00703388,0.0120346,0.00466015,0.0146712,0.0245632,0.0170095,0.00317499,0.00316111,0,0,0.00441437,0,0.0173542,0.00281892,0.0390056,0.0179109,0.0239969,0.0194771,0.00540771,0.00556535,0,0.016341,0.0107816,0.0156749,0.00951613,0.0055496,0.011919,0.00407237,0.00260932,0.00318392,0.00623521,0.00287343,0,0,0,0,0,0,0,0,0.0183106,0,0.0252632,0,0,0.0299231
300,0.00433573,0.00806907,0,0,0,0,0,0.0286655,0.0328978,0.00646032,0.00672129,0,0,0.0104181,0,0.0143378,0.00813511,0.0407536,0.0119969,0.0256132,0.00491639,0.00687893,0.0163059,0.0214776,0.0387092,0.0208255,0.0277358,0.00576022,0.0262299,0.0329832,0.00883776,0.0122047,0.00506728,0.0113121,0.0247467,0.0165996,0.00787286,0.00476591,0,0,0.00631284,0,0.0173821,0.00428259,0.0382657,0.0103171,0.0206739,0.0211626,0.00322705,0.00630169,0,0.010423,0.0125372,0.0134899,0.0128343,0.00985304,0.0123501,0.00553644,0.00289243,0.00343611,0.00758008,0.00282978,0,0,0,0,0,0,0,0,0.0187586,0,0.0191898,0,0.0293227,0.0310871
301,0.00474553,0.00842257,0,0,0,0,0,0.0287433,0.0328531,0.00650931,0.00661522,0,0,0.0103454,0,0.0145837,0.00826246,0.0404794,0.0118272,0.0253341,0.00476694,0.00742542,0.0161047,0.0212666,0.0386555,0.0205362,0.0275943,0.00560478,0.02615,0.03349,0.00847225,0.0124969,0.00497814,0.0110896,0.0247355,0.0156173,0.00863192,0.00385632,0,0,0.00650629,0,0.0173973,0.00436008,0.0385129,0.00958502,0.0205886,0.0231384,0.00302813,0.0055625,0,0.00917548,0.0130351,0.0135241,0.0131665,0.010636,0.01028,0.00521427,0.00293015,0.0034889,0.00805585,0.00266347,0,0,0,0,0,0,0,0,0.0184977,0,0.0189434,0,0.0309742,0.0309585
302,0.00509932,0.00811833,0,0,0,0,0,0.0288327,0.032624,0.00626824,0.00631532,0,0,0.00991742,0,0.0147864,0.00814645,0.0403651,0.0116544,0.024824,0.00452275,0.00645455,0.015752,0.020826,0.0387346,0.0201396,0.0272754,0.00545675,0.0261481,0.0336807,0.00847234,0.0126944,0.0047906,0.0119002,0.0249468,0.0151761,0.00886975,0.00486185,0,0,0.00370823,0,0.0176865,0.00368044,0.0386176,0.00947373,0.0209199,0.0234179,0.00280829,0.00618833,0,0.00893925,0.0126078,0.0139171,0.0127736,0.0101701,0.0104084,0.00424728,0.00333647,0.00429157,0.0075503,0.00216497,0,0,0,0,0,0,0,0,0.0179178,0,0.019007,0,0.0307891,0.0305033
303,0.00468474,0.00741858,0,0,0,0,0,0.0282342,0.0324785,0.00556716,0.0050844,0,0,0.00895543,0,0.0143103,0.00716489,0.0405583,0.011595,0.0238867,0,0.0054429,0.0150578,0.020071,0.0392008,0.0194386,0.0265637,0.0052382,0.0259523,0.0329706,0.00800335,0.0122575,0.00473026,0.0186688,0.024925,0.0176932,0.00694466,0.00336874,0,0,0.00492506,0,0.0175966,0.00387941,0.0376909,0.0142319,0.0223896,0.0217247,0.00203986,0.00522314,0,0.0148881,0.00949449,0.0180384,0.00886173,0.00667497,0.0163536,0.00415096,0.00324631,0.00414933,0.00682987,0.0026186,0,0,0,0,0,0,0,0,0.0167881,0,0.0218016,0,0.019091,0.0294386
304,0.00491687,0.00560784,0,0,0,0,0,0.0253568,0.0316564,0.00416635,0.00284638,0,0,0.00707969,0,0.0140223,0.00499454,0.0409892,0.0127447,0.0220849,0,0.00276382,0.0140952,0.0186408,0.0400517,0.0179429,0.0246194,0.00487154,0.0256001,0.0296315,0.00656342,0.0118518,0.00423429,0.0356566,0.0247806,0.0342417,0.0032657,0.00320029,0,0,0.00501687,0,0.0174664,0.00325547,0.0387804,0.0409488,0.0256362,0.0272729,0.00483402,0.00520202,0,0.0311145,0.0165037,0.0274997,0.00776459,0.0166012,0.0315225,0.00355529,0.00294891,0.00373873,0.00502406,0.0051152,0,0,0,0,0,0,0,0,0.015174,0,0.0361906,0,0.0315843,0.027294
305,0.0052785,0.00473023,0,0,0,0,0,0.0235675,0.0312498,0.00341511,0.00200861,0,0,0.00691499,0,0.0139006,0.00393461,0.0411513,0.0136653,0.0208579,0.002376,0.00157062,0.0134363,0.0176587,0.0404677,0.0168458,0.0232236,0.0046659,0.0255424,0.0275451,0.00618089,0.0116958,0.00394573,0.0427797,0.0246976,0.0435546,0.00215749,0.00370639,0,0,0.00553994,0,0.0173929,0.00313201,0.0411605,0.0554828,0.0270761,0.0328013,0.00612956,0.00538943,0,0.0381249,0.021564,0.031147,0.0106077,0.022355,0.0379291,0.00358666,0.00277608,0.0036037,0.00428607,0.00668948,0,0,0,0,0,0,0,0,0.014079,0,0.0441892,0,0.0441996,0.0256961
306,0.00457204,0.00472933,0,0,0,0,0,0.0239808,0.0314782,0.00356605,0.00176719,0,0,0.00679731,0,0.0138887,0.00433595,0.0411529,0.0135286,0.020468,0.00295243,0.00132407,0.0130478,0.0172363,0.0405463,0.0163972,0.0228388,0.00458542,0.0256925,0.0280394,0.00624137,0.0117735,0.00396038,0.0406285,0.0248079,0.0417748,0.00315759,0.00316924,0,0,0.0067771,0,0.0174266,0.00376889,0.0404155,0.0529574,0.0266312,0.0313592,0.0050774,0.0051408,0.125315,0.0360073,0.0200657,0.0303736,0.0104108,0.0207888,0.0355821,0.00409625,0.0028987,0.00368824,0.00429369,0.00555113,0,0,0,0,0,0,0,0,0.0135121,0,0.0414507,0,0.0461078,0.0249671
307,0.0051716,0.00365863,0,0,0,0,0,0.0230903,0.0310163,0.0035313,0.000422733,0,0,0.00704052,0,0.0138469,0.00314257,0.0423579,0.0135936,0.0191502,0.00233108,0.000383539,0.0116699,0.0160806,0.0408811,0.0152636,0.0213857,0.00449793,0.0255969,0.0267493,0.00600224,0.0116484,0.00366344,0.0407243,0.024731,0.041834,0.00131696,0.00389174,0,0,0.00686069,0,0.0173886,0.00332212,0.0408402,0.0536311,0.0287944,0.0316572,0.00826535,0.00500686,0,0.0379505,0.0211716,0.0308004,0.0107887,0.0215582,0.0358539,0.00398242,0.00271232,0.00335828,0.00360902,0.00624208,0,0,0,0,0,0,0,0,0.01139,0,0,0,0.0415091,0.0227337
308,0.00515376,0.0039448,0,0,0,0,0,0.0235254,0.0310812,0.00385016,0.00065203,0,0,0.00696137,0,0.0138761,0.00326169,0.0425669,0.0134688,0.0184095,0,0.000338678,0.0112027,0.015713,0.0410773,0.014762,0.0208702,0.00434781,0.0256826,0.0271528,0.00586553,0.0116938,0.00366029,0.0400626,0.0247824,0.0412452,0.00201014,0.00376992,0,0,0.0076504,0,0.017404,0.00383864,0.0407336,0.0537274,0.0289528,0.0316112,0.00821068,0.00480673,0,0.0373906,0.0204893,0.0304535,0.0108675,0.0209278,0.0349213,0.00414891,0.00288529,0.00332582,0.00398439,0.00697291,0,0,0,0,0,0,0,0,0.0099797,0,0,0,0.0410298,0.021826
309,0.00479103,0.00419184,0,0,0,0,0,0.0237661,0.0312681,0.00400378,0.00137706,0,0,0.00697884,0,0.013953,0.00385771,0.0422638,0.0137609,0.0174073,0.00232758,0.000612446,0.0110066,0.0153601,0.041225,0.0143082,0.0203823,0.00417241,0.0259396,0.027328,0.0059499,0.0117964,0.00383618,0.0374991,0.0248236,0.0397522,0.00327673,0.00351525,0,0,0.00864303,0,0.0174795,0.00454679,0.0404178,0.0516142,0.0280524,0.031978,0.00723317,0.00465305,0.122997,0.0353987,0.0188935,0.0298395,0.00989275,0.0198194,0.0325231,0.00456498,0.00314078,0.00331247,0.00409997,0.00734692,0,0,0,0,0,0,0,0,0.00916656,0,0,0,0.0429716,0.021084
310,0.00499062,0.00422177,0,0,0,0,0,0.0229553,0.0313111,0.00418637,0.00206105,0,0,0.00709456,0,0.014093,0.00415577,0.0424544,0.0141555,0.0163415,0.00175594,0.00072032,0.0103736,0.0146182,0.0414082,0.0136483,0.0195157,0.00415279,0.0260663,0.0265429,0.00604647,0.0119167,0.00406954,0.0361925,0.0248885,0.0395825,0.00332602,0.00391893,0,0,0.00905126,0,0.0175953,0.00492617,0.040667,0.0512897,0.0282255,0.0324018,0.00795294,0.00414196,0.123356,0.0360062,0.0188381,0.0299879,0.00916839,0.0199051,0.0314757,0.00460363,0.0033129,0.0034652,0.00425584,0.00783404,0,0,0,0,0,0,0,0,0.00947655,0,0,0,0.0431571,0.0196278
