Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHII,LTHIP,,x76,x77
164,0.00380603,0.00316747,0,0,0,0,0,0,0.0152781,0.0335991,0.00479218,0.00561314,0,0,0.00707974,0,0.0152795,0.00341644,0.0365822,0.00815252,0.0158614,0.00748203,0.00184253,0.00817606,0.00526566,0.00815407,0.00770929,0.00544401,0.00705315,0.0333764,0.0175587,0.00895813,0.0125722,0.00358721,0.0164121,0.0239485,0.00914672,0.00482386,0.00516412,0,0,0.0080267,0,0.0161156,0.00274138,0.0411737,0.0232263,0.0246076,0.0113828,0.00623291,0.00748885,0.00818717,0.0217001,0,0.00772784,0.00986445,0.0183793,0.00756648,0.011379,0.0264062,0.00855953,0.000803664,0.00117481,0.0054463,0.00525207,0,0,0,0,0,0,0,0,0.0068748,0.0384621,0,0,0
165,0.00407074,0.00328681,0,0,0,0,0,0,0.0149755,0.0335059,0.00489423,0.00584125,0,0,0.00735468,0,0.0152158,0.00322471,0.0363945,0.00795583,0.0159733,0.00730866,0.00212886,0.00829749,0.00526394,0.00811359,0.00769392,0.00564847,0.00686117,0.0334233,0.0175131,0.0089428,0.0125674,0.00360957,0.0169967,0.0238215,0.00787283,0.00432051,0.00539328,0,0,0.00835905,0,0.016024,0.0026616,0.0413019,0.0222382,0.0246238,0.00939007,0.00641414,0.00760998,0.00688817,0.0219049,0,0.00597011,0.00788683,0.0206299,0.00533685,0.0100167,0.0274063,0.00865012,0.00064918,0.00116322,0.00558703,0.00554141,0,0,0,0,0,0,0,0,0.00692149,0.038395,0,0,0
166,0.00419246,0.00339819,0,0,0,0,0,0,0.0148114,0.0334099,0.00509102,0.00594358,0,0,0.00740928,0,0.0151424,0.00316621,0.0362019,0.00786681,0.0161125,0.00706998,0.00232027,0.008232,0.00536375,0.00809008,0.00776311,0.0059649,0.00687119,0.0335038,0.0174815,0.00884606,0.0125252,0.00359228,0.0168868,0.0237346,0.00663995,0.00395132,0.00552687,0,0,0.00846769,0,0.0159812,0.00260452,0.0415045,0.0208708,0.0244127,0.00762297,0.00641652,0.00768988,0.00569765,0.0220422,0.0079686,0.00429905,0.0061866,0.0230995,0.00310003,0.00877027,0.0271916,0.00870818,0.000479079,0.00112158,0.00570887,0.00561877,0,0,0,0,0,0,0,0,0.00691993,0.0383722,0,0,0
167,0.00438113,0.00350646,0,0,0,0,0,0,0.0145496,0.0331895,0.00514789,0.00610918,0,0,0.00736441,0,0.0150595,0.0030882,0.0361175,0.00784721,0.0163217,0.00704211,0.0025377,0.00821752,0.00560103,0.0082172,0.00788014,0.0057504,0.00681301,0.0335599,0.0172536,0.00869311,0.0123626,0.00368095,0.0161145,0.0236922,0.00598275,0.00347889,0.00571037,0,0,0.00853374,0,0.0159845,0.00247415,0.0416578,0.0188273,0.0244139,0.0057984,0.00651437,0.00771675,0.00495551,0.0224029,0.0071441,0.00305377,0.00486232,0.0256905,0.00177071,0.00779437,0.0258553,0.00863656,0.000588455,0.00103637,0.00577761,0.00576742,0,0,0,0,0,0,0,0,0.00697126,0.0384505,0,0,0
168,0.00455818,0.00375662,0,0,0,0,0,0,0.0142752,0.0331841,0.00513214,0.0062629,0,0,0.00768287,0,0.0151754,0.0027971,0.0360536,0.00788564,0.0165925,0.00725573,0.0027135,0.00855074,0.0059007,0.00833816,0.00796865,0.00554711,0.00685321,0.0336055,0.0170615,0.00869813,0.0123686,0.00364607,0.0146721,0.0236727,0.00581224,0.00305491,0.00577727,0,0,0.00871436,0,0.0159897,0.00242193,0.0417124,0.0163598,0.0244439,0.00453511,0.00670113,0.0077612,0.00470352,0.0228119,0.00683549,0.00260419,0.00504478,0.0282972,0.00349428,0.00769957,0.023563,0.00860567,0.000676883,0.000956309,0.00597649,0.00593241,0,0,0,0,0,0,0,0,0.00698035,0.0385843,0,0,0
169,0.00979636,0.00729602,0,0,0,0,0,0,0.0140799,0.0336985,0.00512462,0.00681021,0,0,0.00794781,0,0.0133172,0.00652138,0.0360456,0.00792306,0.0168114,0.00772475,0.00306759,0.0101493,0.00614446,0.00840883,0.00799466,0.00548059,0.00703534,0.033604,0.0169467,0.00366417,0.0133167,0.00183853,0.0131951,0.023993,0.00594829,0.00258014,0.00797638,0,0,0.0055819,0,0.0170302,0.00159764,0.0416469,0.013894,0.0242433,0.00466076,0.00644182,0.00468256,0.00488432,0.0231564,0.00668747,0.00286792,0.00684337,0.0308364,0.00604422,0.00883855,0.0205357,0.00324894,0.00384568,0.00294354,0.00891777,0.0123606,0,0,0,0,0,0,0,0,0.00697138,0.0386971,0,0,0
170,0.00715279,0.00483219,0,0,0,0,0,0,0.0140236,0.0334308,0.00509008,0.00705684,0,0,0.00592209,0,0.0140515,0.00239695,0.036025,0.00809586,0.0169203,0.00816169,0.00327981,0.011105,0.00634943,0.00846858,0.00800501,0.0055526,0.00707467,0.0335458,0.0169473,0.00528472,0.0127557,0.00204953,0.0120653,0.0237901,0.00725862,0.00213236,0.00546321,0,0,0.00231993,0,0.0166224,0.00136487,0.0416478,0.0122429,0.024533,0.00738758,0.00684251,0.00477247,0.00530761,0.0236441,0,0.003495,0.00972895,0.0330663,0.00865264,0.0115863,0.0169647,0.00514063,0.00169464,0.0017356,0.00611395,0.00931751,0,0,0,0,0,0,0,0,0.00694051,0.0387238,0,0,0
171,0.00754797,0.00522547,0,0,0,0,0,0,0.0143308,0.0333694,0.00497709,0.00726296,0,0,0.00594202,0,0.013936,0.00277779,0.0360006,0.00785325,0.0170743,0.00813026,0.00344641,0.0112116,0.00656638,0.00852177,0.00795023,0.00551904,0.00720899,0.0335285,0.0172124,0.00494011,0.0127536,0.0019907,0.011051,0.023778,0.00949034,0.00192799,0.00581002,0,0,0.00240504,0,0.0166862,0.00131398,0.0417526,0.0119289,0.0243323,0.0100194,0.00686194,0.0046796,0.00580769,0.023998,0.0091035,0.00408331,0.0127545,0.0351867,0.0110983,0.0144331,0.0135473,0.00484687,0.00204987,0.00189042,0.00665297,0.00972329,0,0,0,0,0,0,0,0,0.00693601,0.0386869,0,0,0
172,0.0080459,0.00575413,0,0,0,0,0,0,0.0147898,0.0334214,0.00479199,0.00758411,0,0,0.00632513,0,0.0139072,0.0034777,0.0360822,0.00740453,0.0171942,0.00807129,0.00359056,0.0113147,0.00676106,0.00865151,0.00783466,0.00527707,0.00710072,0.0333992,0.0175828,0.00463195,0.0127953,0.00188982,0.0112924,0.0237612,0.0125867,0.00163258,0.0063657,0,0,0.00277144,0,0.01673,0.00134752,0.0419541,0.01417,0.0245246,0.0142595,0.00706188,0.00462679,0.00620304,0.0244165,0,0.00470611,0.0162241,0.0371196,0.0133636,0.0179843,0.0111092,0.00458564,0.00225537,0.00192877,0.00726764,0.0102312,0,0,0,0,0,0,0,0,0.00700619,0.0387314,0,0,0
173,0.00832676,0.00617302,0,0,0,0,0,0,0.0150176,0.0334793,0.00457247,0.0076961,0,0,0.00644522,0,0.0137056,0.00401651,0.0360312,0.00714277,0.0172772,0.00810132,0.00365378,0.0110081,0.00689378,0.00864958,0.00764001,0.00506346,0.00709375,0.033278,0.0179748,0.00425792,0.0128957,0.00188523,0.0112224,0.0237739,0.0143438,0.00165395,0.00664039,0,0,0.00305679,0,0.0167325,0.00139014,0.0423223,0.0164335,0.0243335,0.0162456,0.00714289,0.00461986,0.00664818,0.0246151,0.0088076,0.00514229,0.018568,0.0388326,0.0151968,0.0201959,0.00928749,0.00444078,0.00248195,0.00198229,0.0077409,0.0104657,0,0,0,0,0,0,0,0,0.00724194,0.0386786,0,0,0
174,0.00792891,0.00598811,0,0,0,0,0,0,0.0152203,0.0333395,0.00437657,0.00789273,0,0,0.00603004,0,0.0136585,0.0033047,0.0360118,0.00720173,0.0172866,0.00809574,0.00373652,0.0112295,0.00689907,0.00852764,0.00734113,0.0048134,0.00709085,0.0330756,0.0184516,0.00456528,0.0127399,0.00209685,0.0126761,0.023764,0.0164107,0.00158576,0.00632869,0,0,0.00283201,0,0.016705,0.00136768,0.04259,0.0194295,0.0244268,0.0190936,0.00725208,0.00463461,0.00694254,0.0246578,0.00935744,0.00566858,0.0206829,0.0399462,0.0165182,0.0224377,0.00956741,0.00467129,0.00222239,0.00181948,0.00755078,0.0099097,0,0,0,0,0,0,0,0,0.00766068,0.0386795,0,0,0
175,0.00752673,0.00577829,0,0,0,0,0,0,0.0154095,0.0332526,0.0040942,0.00808211,0,0,0.00577074,0,0.0137671,0.00276378,0.0359908,0.00760238,0.017306,0.00793323,0.00383785,0.011263,0.00682542,0.0083021,0.00699429,0.00458768,0.00701276,0.0329215,0.0188117,0.0047929,0.0125613,0.00229837,0.0139297,0.0237554,0.0178404,0.00151472,0.00605624,0,0,0.00271067,0,0.0166837,0.00137162,0.0426331,0.0218672,0.0244913,0.0211041,0.00734056,0.00457871,0.00724631,0.0246261,0.00966036,0.00599007,0.021927,0.0405324,0.0172618,0.0237842,0.0105856,0.00477477,0.00199306,0.00167932,0.00735744,0.00947714,0,0,0,0,0,0,0,0,0.00773546,0.0386903,0,0,0
176,0.00714745,0.00557681,0,0,0,0,0,0,0.0155526,0.0331069,0.00374051,0.00835912,0,0,0.00557349,0,0.0139162,0.00235737,0.0359775,0.00812046,0.0173858,0.00763815,0.00398216,0.0110633,0.00666374,0.00798703,0.00663323,0.00433568,0.00670069,0.0328324,0.0191036,0.00492102,0.0123416,0.00242304,0.0149646,0.0236666,0.0186033,0.00140394,0.00584467,0,0,0.00271438,0,0.0166265,0.00145492,0.0423486,0.0239444,0.0245911,0.0221016,0.00742075,0.00449643,0.00726586,0.0245543,0.00977984,0.00602309,0.022467,0.0407393,0.0175511,0.0244963,0.0117091,0.00469199,0.00167943,0.00153673,0.00716369,0.00907745,0,0,0,0,0,0,0,0,0.00741002,0.03871,0,0,0
177,0.006861,0.00542401,0,0,0,0,0,0,0.0154572,0.0329483,0.0033073,0.00876258,0,0,0.00552005,0,0.013889,0.00217615,0.0359518,0.00880537,0.0175041,0.00737019,0.00409882,0.0107837,0.00649473,0.00768129,0.00632363,0.0040244,0.00612081,0.0327097,0.0192778,0.0050316,0.0122761,0.00242046,0.0157874,0.0235097,0.0186939,0.00127947,0.00564067,0,0,0.00275533,0,0.0165171,0.00147713,0.04193,0.0255158,0.0247544,0.0219686,0.00746993,0.00438462,0.00704551,0.0244592,0.00976362,0.0058198,0.0224202,0.0406401,0.0175403,0.0247236,0.0126884,0.00452167,0.001349,0.00140445,0.00697309,0.00867622,0,0,0,0,0,0,0,0,0.00680349,0.0387512,0,0,0
178,0.00656858,0.00522276,0,0,0,0,0,0,0.0153973,0.0327884,0.00279073,0.00920976,0,0,0.00565114,0,0.013857,0.00202457,0.0359208,0.00942432,0.0176081,0.00706817,0.0042767,0.0105727,0.00630389,0.00724746,0.00595468,0.00369433,0.0058733,0.0325069,0.0195943,0.00513901,0.01221,0.00232749,0.0163344,0.0234303,0.0181226,0.00115768,0.00548144,0,0,0.00281587,0,0.0164655,0.00142483,0.0415592,0.0258961,0.0249874,0.0206079,0.0073963,0.00425218,0.0067057,0.0243799,0.00960024,0.0054012,0.0217703,0.0402622,0.0171705,0.0243598,0.0135849,0.00439146,0.00101711,0.00118827,0.00671129,0.00839126,0,0,0,0,0,0,0,0,0.00637643,0.0388188,0,0,0
179,0.0096789,0.00827207,0,0,0,0,0,0,0.0154896,0.032601,0.00219935,0.00969692,0,0,0.00881008,0,0.0127605,0.00683164,0.0358861,0.0101808,0.0177073,0.00673822,0.00460285,0.00990115,0.00611596,0.00669784,0.00553365,0.0034487,0.00578157,0.0322425,0.0198986,0.00406392,0.0126716,0.0018006,0.0156662,0.0234505,0.0166822,0.0011386,0.0084747,0,0,0.00739681,0,0.0168851,0.00241551,0.0412475,0.024454,0.025055,0.0177137,0.00697004,0.00557614,0.00631196,0.0242565,0.00911643,0.00455518,0.0203344,0.0397339,0.0164429,0.0230344,0.0149407,0.00283068,0.00299073,0.00234793,0.0101151,0.0120719,0,0,0,0,0,0,0,0,0.00617144,0.0388832,0,0,0
180,0.00510387,0.00396122,0,0,0,0,0,0,0.0153484,0.0320038,0.00181395,0.00961682,0,0,0.00699959,0,0.0144444,0.0016318,0.0357272,0.011097,0.0177293,0.00640731,0.00457135,0.0098582,0.0059029,0.00612676,0.00518207,0.00328431,0.00581379,0.0320236,0.0198975,0.00736273,0.0116688,0.00323958,0.0156518,0.0233656,0.0149087,0.000952351,0.00531079,0,0,0.00312625,0,0.0162908,0.00131813,0.0411373,0.0227045,0.0255244,0.0141802,0.00734883,0.004775,0.00598709,0.0240613,0.00867136,0.00376768,0.018341,0.0387576,0.0151898,0.0210143,0.0184428,0.00490627,0.00016063,0.000558854,0.00566043,0.00642251,0,0,0,0,0,0,0,0,0.0059931,0.0388662,0,0,0
181,0.00524222,0.00392089,0,0,0,0,0,0,0.0150594,0.0318699,0.00183419,0.00983924,0,0,0.00730829,0,0.0143751,0.00128959,0.0355716,0.0121304,0.0177893,0.0061799,0.00445234,0.00953401,0.0057058,0.00549191,0.00483165,0.00307584,0.00582705,0.0318153,0.0199023,0.00693077,0.011585,0.00313703,0.0175649,0.0233663,0.0138655,0.000930329,0.00556042,0,0,0.00289269,0,0.016349,0.00128471,0.040981,0.0227582,0.0258803,0.0109401,0.00718213,0.00465152,0.00555092,0.02349,0.00783333,0.00308713,0.0167505,0.03785,0.0140747,0.0194678,0.0233547,0.00460945,0.00027404,0.000494061,0.00545669,0.00669542,0,0,0,0,0,0,0,0,0.00532983,0.0389705,0,0,0
182,0.00535675,0.00382158,0,0,0,0,0,0,0.0143378,0.0315904,0.00238315,0.0101606,0,0,0.0076808,0,0.0142584,0.000930538,0.0354634,0.0131622,0.0178255,0.00593928,0.00462207,0.00929039,0.00544459,0.00494163,0.00454643,0.0028402,0.00587084,0.0316113,0.0195716,0.00644484,0.0114755,0.00304432,0.0195969,0.0233526,0.0136543,0.00127387,0.00586268,0,0,0.00279561,0,0.0163647,0.00119976,0.0408243,0.0249016,0.026588,0.00939234,0.0070185,0.00450666,0.00507329,0.0232656,0,0.00303625,0.0161891,0.0374806,0.0134462,0.0190991,0.0273385,0.00427197,0.000340422,0.000446829,0.00507836,0.00680058,0,0,0,0,0,0,0,0,0.00474288,0.039159,0,0,0
183,0.00531442,0.00364769,0,0,0,0,0,0,0.01325,0.0313668,0.00315005,0.0104798,0,0,0.00795079,0,0.0141254,0.000638736,0.0353496,0.014374,0.0177957,0.00568429,0.00501733,0.00897278,0.00521751,0.00436106,0.00432183,0.0030914,0.00591874,0.0314503,0.0188664,0.00595576,0.0114017,0.00303098,0.0210582,0.0233332,0.0135915,0.00168297,0.00597217,0,0,0.00263533,0,0.0163378,0.00113481,0.0407116,0.0271051,0.0271881,0.00838942,0.00679846,0.00438726,0.00445581,0.0231538,0,0.00295965,0.0160636,0.0376528,0.0132527,0.0191718,0.0289019,0.00404523,0.000366225,0.000455448,0.00465058,0.00669993,0,0,0,0,0,0,0,0,0.00426333,0.0393351,0,0,0
184,0.00544894,0.00374614,0,0,0,0,0,0,0.0119887,0.031158,0.00393776,0.0107695,0,0,0.00837873,0,0.0140387,0.000373402,0.0354664,0.0151859,0.0176697,0.00547142,0.00550441,0.00864906,0.00506055,0.00386539,0.00410914,0.00336853,0.00595211,0.0312396,0.0181524,0.00553289,0.0113706,0.00298102,0.0222298,0.0232442,0.0135777,0.00176381,0.00610607,0,0,0.00280359,0,0.0163076,0.00136195,0.0403903,0.0285309,0.0274619,0.00872847,0.00663449,0.00445446,0.00351554,0.0227375,0,0.00299592,0.0159182,0.0375649,0.0130732,0.0194705,0.0284555,0.00386019,0.00032732,0.000426601,0.00462094,0.00668389,0,0,0,0,0,0,0,0,0.00354887,0.0394738,0,0,0
185,0.00566287,0.00397231,0,0,0,0,0,0,0.0108056,0.0309774,0.00464168,0.0109462,0,0,0.00879763,0,0.0140537,0.000419168,0.035642,0.0159396,0.0175991,0.0053355,0.00590936,0.00847681,0.00491717,0.0033727,0.00394173,0.00353326,0.00606293,0.0309409,0.0176024,0.00528245,0.0113139,0.00294821,0.0226403,0.0232236,0.0139881,0.00179595,0.00618549,0,0,0.00311737,0,0.0163306,0.00161416,0.040017,0.0295379,0.0275701,0.0102581,0.00650256,0.00454703,0.00269703,0.0222279,0,0.00282267,0.0159065,0.0370191,0.0127755,0.0199706,0.0275979,0.00366027,0.000348234,0.00038719,0.00481041,0.00682767,0,0,0,0,0,0,0,0,0.00311584,0.0396047,0,0,0
186,0.00582337,0.00444911,0,0,0,0,0,0,0.00973911,0.0306804,0.0053662,0.0110873,0,0,0.00915062,0,0.0142124,0.000666266,0.0357398,0.0164376,0.0175962,0.00532496,0.00620931,0.00906671,0.00473271,0.00308328,0.00391477,0.0036134,0.00613527,0.0306591,0.0166556,0.00526703,0.0113437,0.00273797,0.0219956,0.0231077,0.0143403,0.00188902,0.00612906,0,0,0.00370943,0,0.0163802,0.00202381,0.0396286,0.0304828,0.0275125,0.0117869,0.00627347,0.0044309,0.00228127,0.0218267,0,0.00245253,0.0161496,0.0366372,0.0125716,0.02029,0.0271944,0.00339677,0.000256492,0.000323334,0.00533581,0.00690539,0,0,0,0,0,0,0,0,0.00256787,0.0397553,0,0,0
187,0.00597976,0.00457167,0,0,0,0,0,0,0.00867746,0.0305444,0.006417,0.0110925,0,0,0.00969685,0,0.0140794,0.00115432,0.0357103,0.0170517,0.0175183,0.00536938,0.00631826,0.00843294,0.00454898,0.00272141,0.00381326,0.00345842,0.00623054,0.0303288,0.0157914,0.00515016,0.0111508,0.00291407,0.0221694,0.0229954,0.0145712,0.00203731,0.00617743,0,0,0.00399081,0,0.016334,0.00222162,0.0392643,0.0312307,0.0274619,0.0124926,0.00602121,0.0044824,0.00226301,0.0215516,0,0.00239039,0.0163619,0.0366042,0.0125898,0.0201589,0.0276543,0.00364459,0.000180236,0.000331017,0.0053611,0.00694629,0,0,0,0,0,0,0,0,0.00194186,0.0397413,0,0,0
188,0.00615085,0.00474767,0,0,0,0,0,0,0.00755074,0.0302688,0.00735251,0.0110326,0,0,0.0100058,0,0.0141163,0.00138923,0.0356725,0.0174388,0.0173432,0.00544288,0.00642341,0.00793779,0.0042926,0.00239348,0.00375243,0.00317524,0.00621141,0.0299065,0.0149388,0.00515203,0.0110897,0.00290511,0.0221958,0.0228666,0.0146378,0.00212036,0.00635536,0,0,0.00450368,0,0.0162944,0.00258867,0.0388669,0.0317761,0.0274381,0.0123017,0.00585786,0.00459643,0.00217882,0.021205,0,0.00286796,0.0161116,0.036802,0.0125878,0.0194305,0.0282377,0.0039717,0.000256764,0.000426861,0.00541613,0.00688614,0,0,0,0,0,0,0,0,0.0013892,0.0396768,0,0,0
189,0.00596388,0.00552586,0,0,0,0,0,0,0.00653438,0.0298463,0.00794058,0.0107848,0,0,0.00997395,0,0.0143953,0.0016502,0.0356566,0.0174044,0.0171154,0.00553653,0.00648898,0.00916884,0.00404951,0.00199217,0.00339795,0.0039115,0.00604957,0.029399,0.0146635,0.00527267,0.0114314,0.0021983,0.0221682,0.022974,0.0149348,0.00226344,0.00626023,0,0,0.00671338,0,0.0162649,0.00344317,0.0386475,0.0324081,0.027444,0.0119828,0.00566401,0.00500639,0.00197472,0.0208909,0,0.0038241,0.0156866,0.0369479,0.0125814,0.0187117,0.0283788,0.00461952,0.000880955,0.000650588,0.00638304,0.00687613,0,0,0,0,0,0,0,0,0.00103704,0.0396571,0,0,0
190,0.00677169,0.004481,0,0,0,0,0,0,0.00562223,0.0299512,0.00886003,0.0106026,0,0,0.0104452,0,0.0142051,0.00167941,0.0358044,0.0172622,0.0168047,0.00576138,0.0067801,0.00634188,0.00362129,0.00191645,0.00343306,0.00494766,0.00621497,0.0289148,0.0145631,0.0053241,0.011129,0.00296009,0.0219425,0.0225987,0.0153644,0.00264571,0.00737755,0,0,0.00536479,0,0.0159528,0.00263925,0.0385399,0.0330343,0.0277018,0.0120928,0.00543758,0.00471458,0.00181682,0.0207058,0,0.00476736,0.0151599,0.0368312,0.0123293,0.0179908,0.0279041,0.00484418,0.00177144,0.00153168,0.00487407,0.00726185,0,0,0,0,0,0,0,0,0.00149303,0.0395643,0,0,0
191,0.00672005,0.00432509,0,0,0,0,0,0,0.00693766,0.0298873,0.0093208,0.0103844,0,0,0.0105398,0,0.0142304,0.00177356,0.035997,0.0161461,0.0164181,0.00611961,0.00713622,0.00640898,0.00317333,0.00231201,0.00367624,0.0051199,0.00605083,0.0283053,0.0152086,0.00537677,0.0111155,0.00297857,0.0225545,0.0226364,0.0161164,0.00291611,0.0072734,0,0,0.00516791,0,0.0159654,0.00254602,0.0384773,0.0333497,0.0280346,0.0126716,0.00505469,0.00445762,0.00193794,0.0203717,0,0.00507127,0.0149338,0.0366728,0.0121131,0.0176357,0.0278964,0.00478384,0.00169045,0.00149073,0.00448264,0.00717148,0,0,0,0,0,0,0,0,0.00202735,0.0395773,0,0,0
192,0.00664664,0.00424224,0,0,0,0,0,0,0.00932935,0.0297951,0.00954776,0.00996524,0,0,0.0105022,0,0.0142832,0.00183279,0.0363669,0.0142764,0.0160251,0.0067162,0.00720531,0.00644728,0.00266232,0.0031967,0.0044484,0.00495763,0.00597015,0.0275187,0.0165939,0.00539288,0.0111217,0.00302128,0.0236321,0.0227239,0.0171058,0.00300987,0.00714474,0,0,0.00494594,0,0.0160282,0.00240225,0.0382905,0.0334452,0.0282135,0.0140225,0.00473263,0.00420068,0.00205417,0.0198818,0,0.00536984,0.0152893,0.0366097,0.012101,0.0179842,0.028375,0.00459627,0.00148807,0.0014273,0.00419611,0.00701652,0,0,0,0,0,0,0,0,0.00275245,0.0395632,0,0,0
193,0.00650186,0.00416122,0,0,0,0,0,0,0.0120826,0.0298038,0.00982191,0.00927846,0,0,0.0103822,0,0.0143497,0.00189215,0.0368919,0.01201,0.0155487,0.0075239,0.00725042,0.00641312,0.00245756,0.00449632,0.00580792,0.00733956,0.00610009,0.0267381,0.0182751,0.00539943,0.0111572,0.00302421,0.0245773,0.0227808,0.0180273,0.00294596,0.00693333,0,0,0.00454271,0,0.0160562,0.00215175,0.038136,0.0333714,0.028314,0.0158465,0.00443432,0.00390737,0.00202957,0.01933,0,0.0060279,0.0159635,0.0365955,0.0122176,0.0187466,0.028411,0.00438118,0.00134333,0.00132814,0.0039754,0.00673557,0,0,0,0,0,0,0,0,0.00365215,0.0394944,0,0,0
194,0.00629409,0.0040236,0,0,0,0,0,0,0.0147202,0.0298755,0.0102271,0.00827774,0,0,0.0101129,0,0.0144329,0.0018156,0.0375432,0.0102405,0.0149624,0.00858893,0.00713076,0.00625493,0.00272952,0.00594968,0.00754838,0.010066,0.0064422,0.0260367,0.0199764,0.00531782,0.0111563,0.00299046,0.0249046,0.0228631,0.0185818,0.0027585,0.00662484,0,0,0.00405506,0,0.0160883,0.00183185,0.038108,0.0332525,0.0283765,0.0172546,0.00405159,0.0035411,0.00203307,0.0188644,0,0.00711552,0.0165287,0.0364858,0.0122364,0.0195367,0.0279983,0.00404597,0.00128723,0.00116963,0.0037432,0.00643953,0,0,0,0,0,0,0,0,0.00497494,0.0394366,0,0,0
195,0.00602208,0.0037931,0,0,0,0,0,0,0.017702,0.0299131,0.0106917,0.00701819,0,0,0.00953467,0,0.0144765,0.00153005,0.0382987,0.00929294,0.0142479,0.00962979,0.00701475,0.00590566,0.00346632,0.00760027,0.00939362,0.0128895,0.00700121,0.0253903,0.0213333,0.0050244,0.011149,0.00294329,0.0241015,0.0229583,0.0186029,0.00245475,0.00628484,0,0,0.00349377,0,0.0160966,0.00133286,0.0381986,0.0328943,0.0284058,0.0175726,0.00353701,0.00315462,0.00221523,0.0184637,0,0.00822743,0.0166711,0.0362495,0.0120254,0.0199719,0.0269429,0.00359844,0.00123735,0.000958861,0.00347041,0.00614018,0,0,0,0,0,0,0,0,0.00666712,0.0394597,0,0,0
196,0.00495009,0.003452,0,0,0,0,0,0,0.0205515,0.0304509,0.0114443,0.00454613,0,0,0.00735912,0,0.0146252,0.000241919,0.0382065,0.00956278,0.0132932,0.00945872,0.00640565,0.0044733,0.00453675,0.00874633,0.0108513,0.0149407,0.00758618,0.0251934,0.0233932,0.00359818,0.0113335,0.00310068,0.0105058,0.0231776,0.0126326,0.00262881,0.00533822,0,0,0.00293323,0,0.0161611,0.000568761,0.0375206,0.0158499,0.025048,0.0110802,0.00190547,0.00251959,0.00739851,0.0238481,0,0.013395,0.00921928,0.0356445,0.00771066,0.00760201,0.0148755,0.00282524,0.00125621,0.000648342,0.00322554,0.00501399,0,0,0,0,0,0,0,0,0.00770706,0.0388364,0,0,0
197,0.00551861,0.00350291,0,0,0,0,0,0,0.0234474,0.0302732,0.0120835,0.00410667,0,0,0.00806408,0,0.014735,0.000762508,0.040554,0.00966528,0.0126399,0.0109141,0.00682073,0.00508444,0.00497478,0.0106989,0.0129106,0.0171986,0.00862365,0.0243669,0.0256942,0.00413646,0.0112654,0.00306367,0.0238184,0.023264,0.0203609,0.00192977,0.00580996,0,0,0.00264924,0,0.0162214,0.000407049,0.0385172,0.0336658,0.0286434,0.0204391,0.00219996,0.00280157,0.00239033,0.0176225,0,0.0106185,0.0181221,0.0361207,0.0122328,0.0219466,0.0239723,0.00283043,0.00117718,0.000584084,0.00302155,0.00564236,0,0,0,0,0,0,0,0,0.0093409,0.0399907,0,0,0
198,0.00551858,0.00340308,0,0,0,0,0,0,0.0265151,0.0303578,0.0127917,0.00269249,0,0,0.0073303,0,0.0148496,0.000390544,0.0418623,0.00927186,0.011895,0.0112366,0.00654391,0.00472968,0.00561881,0.0117735,0.0143805,0.0187101,0.00950001,0.023896,0.0275574,0.00365463,0.0113098,0.00324104,0.0245031,0.0233856,0.0218256,0.00177851,0.00602765,0,0,0.00360697,0,0.0162254,0.000990829,0.0386633,0.0345135,0.028812,0.0223284,0.00161448,0.00272972,0.00280547,0.0173973,0,0.0115204,0.0191564,0.0363726,0.0126454,0.0230168,0.022485,0.00263931,0.00162047,0.000770615,0.00275239,0.00567631,0,0,0,0,0,0,0,0,0.0101601,0.0404257,0,0,0
199,0.00209955,0.00562844,0,0,0,0,0,0,0.0293906,0.0314708,0.0128974,0.00103349,0,0,0.00786929,0,0.0133015,0.00472382,0.041868,0.00879737,0.0114505,0.0105572,0.00548714,0.00432502,0.00583307,0.0117572,0.0155346,0.0196592,0.0102288,0.0239165,0.0303339,0.0068245,0.0125529,0.00176953,0.0155807,0.0238466,0.0122304,0.00337498,0.00334257,0,0,0.0037749,0,0.016857,0.00108528,0.0381363,0.0104456,0.0248784,0.0136264,0.00100177,0.00612511,0.00891571,0.0248092,0.0166287,0.0153354,0.00797305,0.0349036,0.0051255,0.00500042,0.018254,0.00387605,0.00178437,0.00176224,0.00817084,0.00198644,0,0,0,0,0,0,0,0,0.00986825,0.0398848,0,0,0
