Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RTHII,x75,x76
All Timesteps RMSE,0.00748645,0.00522971,0,0,0,0,0,0,0.0188343,0.0321607,0.0122344,0.00839262,0,0,0.00953125,0,0.0140489,0.00488749,0.0400403,0.015827,0.0138723,0.00803401,0.00579347,0.0110386,0.00783843,0.0144476,0.0101173,0.043576,0.0120392,0.0118852,0.01148,0.0321749,0.0253986,0.00828537,0.0132133,0.00376265,0.0173596,0.0209318,0.0204416,0.00508725,0.00719077,0,0,0.00779133,0,0.0154762,0.00449062,0.0393413,0.0288108,0.0244071,0.0186271,0.00780711,0.00773737,0.0116291,0.0264763,0.0156533,0.0152432,0.0311785,0.0128304,0.0160308,0.0247535,0.00583441,0.00308327,0.00228132,0.00556241,0.00834085,0,0,0,0,0,0,0,0,0.0168723,0,0
0,0.0100881,0.0097516,0,0,0,0,0,0,0.0106287,0.0337693,0.00408991,0.00522738,0,0,0.0118271,0,0.0131056,0.00921299,0.0386642,0.00578708,0.0145227,0.0078505,0.00418476,0.00560988,0.00587075,0.00827354,0.00783665,0.0445089,0.00876806,0.00558373,0.00986589,0.0355084,0.0125425,0.00749887,0.0139666,0.00571372,0.0110457,0.0209263,0.00829628,0.00322409,0.00704284,0,0,0.00392091,0,0.0149577,0.00345544,0.0410453,0.0179732,0.0281475,0.00903686,0.0128408,0.00715988,0.00587462,0.0236694,0.00411759,0.00678214,0.0262377,0.0027411,0.00750788,0.0195506,0.0016566,0.00304459,0.00289302,0.00932585,0.00968613,0,0,0,0,0,0,0,0,0,0,0
1,0.0101365,0.00993168,0,0,0,0,0,0,0.0108517,0.0339838,0.00395331,0.00618788,0,0,0.0113323,0,0.01336,0.00872261,0.0383002,0.00611129,0.0153838,0.00753117,0.004849,0.00567213,0.00574524,0.00827977,0.00814027,0.0443313,0.00864764,0.00553962,0.00942672,0.0354572,0.0128638,0.00694135,0.0140106,0.00557285,0.0103795,0.0209714,0.00799076,0.00312643,0.00709944,0,0,0.00384607,0,0.0150229,0.00315189,0.041679,0.0187487,0.0283628,0.00603254,0.0129373,0.00770731,0.00551695,0.0245938,0.00405491,0.00649666,0.0280788,0.00345673,0.00830462,0.0193241,0.00255335,0.00293591,0.00291551,0.00955679,0.009914,0,0,0,0,0,0,0,0,0,0,0
2,0.0101655,0.00987542,0,0,0,0,0,0,0.011432,0.0339152,0.00373327,0.00650035,0,0,0.0109141,0,0.0134693,0.00881391,0.0381142,0.00611678,0.0155067,0.00726698,0.00510466,0.0055835,0.00567465,0.00823937,0.00814038,0.0442057,0.00857134,0.00548185,0.00946425,0.0353973,0.0134595,0.00718229,0.0139425,0.0055008,0.0100362,0.0209104,0.00827106,0.00265924,0.00719822,0,0,0.00465413,0,0.0150837,0.00339606,0.0417844,0.0181461,0.0280699,0.00376594,0.013147,0.00769552,0.00590674,0.0247426,0.00446449,0.00735865,0.0301008,0.0051345,0.00931374,0.0183973,0.00256491,0.00326683,0.00305021,0.00941243,0.00990011,0,0,0,0,0,0,0,0,0,0,0
3,0.0100191,0.009686,0,0,0,0,0,0,0.0118657,0.0337378,0.00354638,0.00667571,0,0,0.0107183,0,0.0135581,0.00923309,0.0380784,0.00572267,0.0156348,0.00719571,0.00549882,0.00535102,0.00560101,0.00826982,0.00789623,0.0440088,0.00861208,0.00547137,0.00950325,0.0353399,0.013878,0.00753638,0.0138321,0.00538467,0.00857188,0.0207742,0.0085006,0.00246859,0.00723269,0,0,0.00617225,0,0.0151865,0.00408943,0.0417076,0.0169524,0.0276262,0.00128604,0.013716,0.00713684,0.00610087,0.0240928,0.00462766,0.00922013,0.0328556,0.00793762,0.0113716,0.0162762,0.00203547,0.00357157,0.00313977,0.0091539,0.00999267,0,0,0,0,0,0,0,0,0,0,0
4,0.00998029,0.009605,0,0,0,0,0,0,0.0122884,0.0336195,0.00342558,0.00699532,0,0,0.0104441,0,0.0136302,0.00944651,0.0378752,0.0057971,0.0157541,0.00716837,0.00573982,0.00531962,0.00542968,0.00819175,0.0076355,0.0438629,0.00861211,0.00544522,0.00947198,0.0353116,0.0144634,0.00722987,0.0137688,0.00516771,0.00676305,0.0207509,0.00950925,0.00180996,0.00728416,0,0,0.00718962,0,0.0152758,0.00447004,0.041732,0.0169315,0.0276288,0.00490968,0.0139408,0.00682402,0.00631266,0.0239725,0.00439851,0.0122438,0.0354161,0.0109007,0.01475,0.0138434,0.00207596,0.00365157,0.00318003,0.00905133,0.00998563,0,0,0,0,0,0,0,0,0,0,0
5,0.0100252,0.00947109,0,0,0,0,0,0,0.0129528,0.0334942,0.00330481,0.00737129,0,0,0.0100783,0,0.0136812,0.00943168,0.0375366,0.00633325,0.0158282,0.00713758,0.00576218,0.00544964,0.00522374,0.00801952,0.00764711,0.0437593,0.00844977,0.00538017,0.00947756,0.0352989,0.015246,0.00648666,0.0137252,0.00491188,0.00573113,0.0206707,0.0112183,0.00165113,0.00740154,0,0,0.00805425,0,0.0152933,0.00472291,0.0418109,0.0179935,0.0277275,0.00930929,0.0137385,0.00669868,0.00677382,0.0243636,0.0044264,0.0156207,0.0376225,0.0135639,0.0183707,0.0114877,0.00230914,0.00366988,0.00327681,0.0089492,0.009882,0,0,0,0,0,0,0,0,0,0,0
6,0.0100672,0.00925225,0,0,0,0,0,0,0.0138219,0.0334441,0.00317548,0.00775831,0,0,0.00969516,0,0.0136989,0.00905682,0.0370474,0.00698076,0.0159132,0.00713141,0.00583852,0.00560084,0.00500242,0.00769638,0.00733305,0.0436474,0.00819232,0.00529981,0.0095779,0.0352731,0.0161789,0.00580261,0.0137158,0.00475299,0.00685704,0.0206409,0.013416,0.00194912,0.00750244,0,0,0.00865321,0,0.0153056,0.00480533,0.0421302,0.0198753,0.0278876,0.0134148,0.0133454,0.00671711,0.00715782,0.0248056,0.00502029,0.0187115,0.0392384,0.0156529,0.0216702,0.0102713,0.00264098,0.00378279,0.00334224,0.00876935,0.00996112,0,0,0,0,0,0,0,0,0,0,0
7,0.0101064,0.00892181,0,0,0,0,0,0,0.0146572,0.0335603,0.00309855,0.00813046,0,0,0.00922283,0,0.0137489,0.00839261,0.0364354,0.00766872,0.0159507,0.00706946,0.00590538,0.00571195,0.00479269,0.00726226,0.0070277,0.043595,0.0082401,0.00522015,0.00960232,0.0352153,0.0173138,0.00498924,0.0137736,0.00474592,0.00966548,0.0206998,0.0157866,0.00263493,0.00765364,0,0,0.00904989,0,0.0153259,0.00469514,0.042688,0.0222291,0.0281211,0.0175794,0.0128508,0.00696977,0.00738861,0.0256608,0.00615285,0.021436,0.0403118,0.0172411,0.0246969,0.010597,0.00312272,0.00409476,0.00340387,0.00840746,0.010196,0,0,0,0,0,0,0,0,0,0,0
8,0.00954133,0.0097717,0,0,0,0,0,0,0.0135506,0.0329309,0.00280781,0.00977217,0,0,0.0108313,0,0.0136706,0.010186,0.0368678,0.00826712,0.0167384,0.00726034,0.00916503,0.00524923,0.0048113,0.00790632,0.00716417,0.0436737,0.00819295,0.00512212,0.00941925,0.034864,0.0163235,0.00704977,0.0134475,0.00492257,0.0124487,0.0203753,0.0120897,0.00549762,0.00674452,0,0,0.0093482,0,0.0152632,0.00552026,0.0427419,0.0196628,0.0308837,0.00667183,0.016674,0.0061903,0.0138338,0,0.013995,0.0133213,0.0368364,0.0111445,0.0142558,0.0181708,0.00289161,0.00407772,0.00344414,0.0096921,0.00932687,0,0,0,0,0,0,0,0,0,0,0
9,0.0106467,0.00922484,0,0,0,0,0,0,0.0156324,0.0337633,0.00312345,0.00836577,0,0,0.00994905,0,0.0137818,0.00913564,0.0356519,0.00871086,0.0161924,0.00685568,0.00579598,0.00611078,0.00472728,0.00663479,0.00673504,0.0434554,0.00830184,0.0051011,0.0097102,0.0351724,0.0194002,0.00554278,0.0137878,0.00518078,0.0159269,0.0204083,0.0199264,0.00228875,0.00802911,0,0,0.00789545,0,0.0152235,0.00482864,0.0428896,0.0266946,0.0273225,0.0251162,0.0124088,0.00697197,0.00762835,0.025591,0.00876706,0.0256207,0.0413356,0.0191083,0.0292416,0.0141137,0.00220719,0.00367602,0.00331158,0.00839461,0.0103244,0,0,0,0,0,0,0,0,0,0,0
10,0.0106594,0.00926428,0,0,0,0,0,0,0.0157509,0.0337127,0.00324204,0.00840065,0,0,0.0103204,0,0.0137874,0.00952433,0.0354567,0.00908138,0.016385,0.00675923,0.00580425,0.0062268,0.00485847,0.00650208,0.00664585,0.0434009,0.00826936,0.00497883,0.00971169,0.035152,0.0201148,0.00600118,0.0137461,0.00533629,0.0174766,0.0202277,0.020935,0.00159618,0.00817548,0,0,0.00860717,0,0.0152171,0.00546021,0.0424225,0.0281498,0.0269131,0.0269676,0.0124318,0.00671688,0.0075282,0.0249216,0.0092343,0.0267196,0.0415659,0.0195342,0.0305107,0.0156903,0.00211746,0.00385275,0.00343335,0.0084578,0.0102987,0,0,0,0,0,0,0,0,0,0,0
11,0.00975718,0.00995315,0,0,0,0,0,0,0.014031,0.032904,0.00321496,0.0103189,0,0,0.0115916,0,0.0136785,0.0108271,0.0361563,0.00964354,0.0170715,0.00695061,0.00883049,0.00573935,0.00508072,0.00752575,0.00693669,0.0437327,0.00797716,0.00451468,0.00937652,0.0346301,0.0185783,0.00794878,0.0133875,0.00539743,0.00697187,0.0199579,0.0127869,0.0046153,0.00715277,0,0,0.00979105,0,0.0151955,0.0065921,0.0418467,0.0240029,0.0306623,0.0106756,0.0161374,0.00592577,0.0130335,0,0.0121739,0.0174903,0.0393184,0.0150173,0.0208876,0.0145389,0.00292333,0.00421793,0.00358878,0.00967136,0.00909121,0,0,0,0,0,0,0,0,0,0,0
12,0.00982106,0.00998081,0,0,0,0,0,0,0.0139727,0.0325337,0.00356542,0.010476,0,0,0.0115449,0,0.0135316,0.0107182,0.0361509,0.010207,0.0170997,0.00674587,0.0087132,0.0058231,0.00510893,0.00746751,0.00678266,0.0437353,0.00778768,0.00428721,0.00937692,0.0344755,0.0189836,0.00822784,0.0132732,0.00528822,0.00788006,0.0198593,0.0132839,0.0042354,0.00731229,0,0,0.0103662,0,0.0152209,0.00707536,0.0412945,0.0255443,0.0305191,0.0106843,0.0160506,0.00567676,0.0124717,0,0.0116467,0.0179302,0.0392709,0.01511,0.0218709,0.0154751,0.00325686,0.00422916,0.00362493,0.00980556,0.00908667,0,0,0,0,0,0,0,0,0,0,0
13,0.009803,0.00994489,0,0,0,0,0,0,0.0137801,0.032232,0.00407728,0.0105794,0,0,0.0116337,0,0.0134405,0.0108396,0.036197,0.0106884,0.0171493,0.00659847,0.00834386,0.00587987,0.00507554,0.00743886,0.00665524,0.0437233,0.0075648,0.00410244,0.00924434,0.0342806,0.0191419,0.0084311,0.0131995,0.00523856,0.00812952,0.019752,0.0136085,0.00370481,0.00740889,0,0,0.0110544,0,0.015242,0.00755468,0.0407775,0.026025,0.0306161,0.0107379,0.0158899,0.00537418,0.0115288,0,0.0105783,0.0182828,0.0390488,0.0150556,0.0227266,0.0159707,0.00366824,0.00432311,0.0036606,0.00984835,0.00899731,0,0,0,0,0,0,0,0,0,0,0
14,0.00974549,0.00994521,0,0,0,0,0,0,0.0134825,0.0321348,0.0047098,0.0107345,0,0,0.011779,0,0.0133745,0.0110536,0.0361413,0.0110661,0.0171308,0.00650136,0.00810394,0.00587358,0.00495497,0.00741693,0.00669491,0.0437758,0.00735456,0.00386145,0.0091127,0.0340762,0.0191167,0.00872026,0.0131821,0.00531255,0.00827678,0.019694,0.0135802,0.00364485,0.00736081,0,0,0.0114,0,0.0152245,0.00780183,0.0405148,0.0257866,0.0307587,0.0106152,0.0156963,0.00523024,0.0105564,0,0.00943614,0.0181716,0.0384475,0.0146461,0.0230141,0.0167171,0.00391591,0.00444746,0.00362445,0.00985096,0.00887874,0,0,0,0,0,0,0,0,0,0,0
15,0.00955174,0.00973724,0,0,0,0,0,0,0.0134278,0.0320361,0.00561309,0.0109312,0,0,0.01176,0,0.0133339,0.0109862,0.0361078,0.0116962,0.0171486,0.006471,0.00790317,0.00576517,0.00479497,0.00725587,0.00692097,0.0438409,0.00705506,0.00368193,0.00895166,0.0337804,0.0192367,0.00909628,0.0131314,0.00532415,0.00866283,0.0196574,0.0131035,0.00384841,0.00721039,0,0,0.0114717,0,0.0152179,0.00781665,0.0404301,0.0250324,0.0309365,0.00939844,0.0153804,0.00516823,0.00986032,0,0.00858497,0.017196,0.0375694,0.0136151,0.0219702,0.0180264,0.00403545,0.004038,0.00358555,0.00961313,0.00870005,0,0,0,0,0,0,0,0,0,0,0
16,0.00936072,0.00962826,0,0,0,0,0,0,0.013246,0.0318393,0.00651905,0.0110805,0,0,0.0115949,0,0.0133238,0.0108255,0.0360705,0.0122653,0.0173009,0.00643887,0.00771121,0.00561399,0.00466526,0.00703737,0.00676147,0.043871,0.00688788,0.00364405,0.00894288,0.0335392,0.0192811,0.00930689,0.0130041,0.0053264,0.00955518,0.0195804,0.0122585,0.00405811,0.00704987,0,0,0.011788,0,0.0152036,0.00799137,0.0404991,0.0239108,0.0310079,0.00815315,0.0150574,0.00505942,0.00931875,0,0.00791533,0.0158369,0.0364763,0.0122617,0.0203423,0.0193416,0.00437517,0.00355792,0.00358511,0.00943973,0.0083172,0,0,0,0,0,0,0,0,0,0,0
17,0.00875068,0.00879881,0,0,0,0,0,0,0.0133297,0.0317143,0.00763122,0.0111221,0,0,0.0104071,0,0.01354,0.00993674,0.0360006,0.0128612,0.0171727,0.00641074,0.0077179,0.00499288,0.00448619,0.00663843,0.00615186,0.0437728,0.00676809,0.00368536,0.00893107,0.0333251,0.0192601,0.00849004,0.0129066,0.00505664,0.0123105,0.0197059,0.0120266,0.00407136,0.00712416,0,0,0.0153552,0,0.0153503,0.0086549,0.0407516,0.0232728,0.0308773,0.00625578,0.0149028,0.00483184,0.00942371,0,0.00865361,0.0134902,0.034986,0.00996083,0.0170329,0.0216599,0.00598228,0.00384396,0.00369694,0.00873139,0.00804129,0,0,0,0,0,0,0,0,0,0,0
18,0.0087797,0.00896643,0,0,0,0,0,0,0.013081,0.031599,0.00851383,0.0112463,0,0,0.0101822,0,0.0135343,0.00979871,0.0358879,0.0130988,0.0170432,0.00627589,0.00752605,0.00495658,0.00441343,0.00638198,0.00580168,0.0437974,0.00672424,0.00374732,0.00902222,0.0330801,0.0189602,0.00845436,0.0128032,0.00515531,0.0121017,0.0196101,0.0102188,0.0041171,0.0072943,0,0,0.0157249,0,0.0153314,0.00882971,0.0411853,0.0215365,0.030948,0.00601391,0.0145789,0.00451936,0.00888798,0,0.00740092,0.0123629,0.0338281,0.00914252,0.0161218,0.0212871,0.00643613,0.00374682,0.00369696,0.00884851,0.00823,0,0,0,0,0,0,0,0,0,0,0
19,0.0086752,0.0089389,0,0,0,0,0,0,0.0129152,0.0314476,0.00949557,0.0114312,0,0,0.00996555,0,0.0135806,0.00955153,0.0357635,0.0134539,0.0169275,0.00604853,0.00735812,0.00489399,0.00441237,0.00606193,0.00540566,0.0438643,0.00665209,0.00377263,0.00921173,0.0327885,0.0188106,0.00848464,0.0126732,0.0052367,0.0127536,0.0195339,0.00931206,0.00417138,0.00742305,0,0,0.0160251,0,0.0153285,0.00896065,0.0416372,0.021038,0.0310073,0.00619603,0.0143497,0.00430383,0.00848336,0,0.00625455,0.0114948,0.0327838,0.00854448,0.015296,0.0219319,0.00674553,0.00366093,0.00369316,0.00883283,0.00824214,0,0,0,0,0,0,0,0,0,0,0
20,0.00836705,0.00876615,0,0,0,0,0,0,0.0126464,0.031171,0.0105401,0.0116953,0,0,0.00984398,0,0.0136839,0.00917437,0.0357598,0.0140837,0.0167937,0.0057641,0.0073868,0.00483499,0.0044198,0.00575618,0.00512592,0.0439632,0.0064994,0.00378146,0.00930775,0.0324809,0.0187787,0.00837092,0.0124439,0.00531427,0.0133771,0.0194555,0.00973706,0.00412716,0.00742015,0,0,0.0164215,0,0.015349,0.00917913,0.0418266,0.0224211,0.0311622,0.00665767,0.0141827,0.00419862,0.00808021,0,0.00536136,0.011471,0.032519,0.00862122,0.015052,0.0226831,0.00701883,0.00357186,0.00372711,0.00872725,0.00798825,0,0,0,0,0,0,0,0,0,0,0
21,0.00770769,0.00840247,0,0,0,0,0,0,0.0121368,0.0309411,0.0118136,0.01199,0,0,0.00982846,0,0.0136279,0.00905553,0.0359745,0.0149342,0.0166164,0.00547683,0.00761671,0.00481987,0.00441669,0.00553179,0.00489179,0.0440696,0.00618596,0.00380609,0.00936409,0.0321313,0.0185731,0.00840758,0.0124035,0.00533595,0.0122905,0.0193881,0.0112039,0.00406195,0.00708492,0,0,0.0168816,0,0.0153495,0.00940917,0.0415904,0.0254356,0.0314983,0.00661705,0.0140204,0.00441928,0.00774352,0,0.00539729,0.0121941,0.0333499,0.00904782,0.0151605,0.022026,0.00720414,0.00356479,0.00376557,0.00832751,0.00745738,0,0,0,0,0,0,0,0,0,0,0
22,0.00726529,0.00819602,0,0,0,0,0,0,0.0113479,0.0307768,0.0128512,0.0123092,0,0,0.00969779,0,0.0134914,0.00910595,0.0362733,0.015423,0.0163556,0.00536467,0.00786638,0.00492017,0.00438527,0.00559848,0.00448291,0.044143,0.00603957,0.00412944,0.00936425,0.0318452,0.0176816,0.0084418,0.0124346,0.00522624,0.00967232,0.019329,0.0119139,0.00404565,0.00677598,0,0,0.0173522,0,0.0153533,0.00964864,0.0410642,0.0281458,0.0319079,0.00630988,0.0140089,0.00460086,0.00749989,0,0.00642706,0.0123214,0.0344247,0.00919293,0.0148694,0.0200955,0.00763492,0.00355773,0.00379797,0.00805442,0.00695653,0,0,0,0,0,0,0,0,0,0,0
23,0.00515022,0.00681069,0,0,0,0,0,0,0.00967593,0.0305813,0.0136323,0.0125348,0,0,0.00714649,0,0.0139809,0.00723127,0.036679,0.0160194,0.0160726,0.0052712,0.00828547,0.00469506,0.00436015,0.00577095,0.00430838,0.0442432,0.0060297,0.0046739,0.00931864,0.0314451,0.0168654,0.00697369,0.0122844,0.00441602,0.00859891,0.019355,0.010685,0.00404856,0.00516733,0,0,0.0166798,0,0.0152347,0.00945523,0.0403512,0.029512,0.0324112,0.00638795,0.0140417,0.00656797,0.00759487,0,0.00771268,0.0118131,0.0349567,0.00955534,0.0150653,0.0173426,0.00722974,0.00357889,0.00361387,0.00616868,0.00500997,0,0,0,0,0,0,0,0,0,0,0
24,0.00508465,0.00690917,0,0,0,0,0,0,0.00875335,0.0303429,0.014253,0.0126363,0,0,0.00775245,0,0.0138456,0.00749834,0.0367164,0.0160753,0.0158012,0.00526894,0.00877154,0.00534945,0.00428175,0.00596188,0.00423997,0.0442522,0.00617523,0.00555409,0.00921952,0.0309415,0.0160892,0.00787636,0.012204,0.00461109,0.011025,0.0192836,0.0106614,0.00400206,0.00513098,0,0,0.0173682,0,0.0152509,0.00960147,0.0396345,0.0302191,0.0324404,0.00633008,0.0136936,0.00632199,0.00895494,0,0.00972797,0.0113638,0.03462,0.00940218,0.015191,0.0187575,0.00769434,0.0035435,0.00363955,0.00634651,0.00486204,0,0,0,0,0,0,0,0,0,0,0
25,0.00504176,0.00713258,0,0,0,0,0,0,0.00829743,0.0300887,0.0148323,0.0126354,0,0,0.00846848,0,0.0136475,0.00775231,0.036783,0.0158329,0.015605,0.00531538,0.00899815,0.00591928,0.00403316,0.00620463,0.00403552,0.044187,0.0064887,0.00657606,0.00909034,0.0303631,0.0159087,0.00891858,0.0121959,0.00490756,0.0137183,0.019206,0.0110045,0.00395645,0.00513636,0,0,0.0178632,0,0.0152497,0.00970832,0.0391986,0.0308362,0.0323575,0.0071403,0.0132627,0.0059041,0.0104284,0,0.0110008,0.0119927,0.0344784,0.00954567,0.01578,0.021377,0.00820541,0.00356683,0.00365453,0.00666657,0.00477874,0,0,0,0,0,0,0,0,0,0,0
26,0.00492692,0.00738137,0,0,0,0,0,0,0.00866362,0.0298846,0.0151158,0.0125186,0,0,0.00914847,0,0.0133603,0.00823826,0.0370476,0.0152482,0.0153838,0.0057726,0.00899642,0.00643833,0.0038438,0.00675054,0.00414023,0.0441655,0.00715811,0.00794215,0.00896662,0.0297945,0.0159093,0.0098684,0.0122652,0.00521118,0.0151707,0.0191478,0.0113294,0.0040532,0.0050243,0,0,0.0181401,0,0.015233,0.00977326,0.0390431,0.0313532,0.0324453,0.00741277,0.0128495,0.00539654,0.0105509,0,0.0109944,0.0125931,0.0348282,0.0097922,0.0158436,0.0230471,0.00870701,0.00357143,0.00367499,0.00701471,0.00466446,0,0,0,0,0,0,0,0,0,0,0
27,0.00479046,0.00754736,0,0,0,0,0,0,0.00978631,0.0297475,0.0152503,0.0121226,0,0,0.00996918,0,0.0131773,0.00864175,0.0374851,0.0150828,0.0150381,0.00684501,0.00897721,0.0070941,0.00382001,0.00753838,0.00450884,0.0441666,0.00804579,0.00982041,0.00884225,0.0292946,0.0158511,0.010852,0.0122703,0.00551523,0.0149842,0.0191573,0.0115227,0.00427123,0.0047042,0,0,0.0182212,0,0.0152492,0.00973006,0.0388904,0.0314697,0.0327369,0.00652953,0.0125191,0.00520129,0.00903975,0,0.00971114,0.0119366,0.034948,0.00961997,0.0148034,0.0230513,0.00911653,0.00352999,0.00367155,0.00730843,0.00437238,0,0,0,0,0,0,0,0,0,0,0
28,0.00468874,0.00763712,0,0,0,0,0,0,0.0121685,0.0295961,0.0154005,0.0114173,0,0,0.010903,0,0.01307,0.00896178,0.0380484,0.0149833,0.0148502,0.00822058,0.00881771,0.0077597,0.00405796,0.00865341,0.00531343,0.0442809,0.00905463,0.0120414,0.00869885,0.028783,0.0152083,0.0117918,0.0122145,0.00576466,0.0148913,0.0191942,0.0117133,0.00430935,0.00429235,0,0,0.0181007,0,0.0152688,0.0095121,0.0386695,0.03131,0.0330013,0.00544811,0.0122749,0.00513035,0.00697388,0,0.00837443,0.0104561,0.0345257,0.00899698,0.0132828,0.0221624,0.00943371,0.00345275,0.00359923,0.00763349,0.00383886,0,0,0,0,0,0,0,0,0,0,0
29,0.00292155,0.00537815,0,0,0,0,0,0,0.0121172,0.0292021,0.0155424,0.010178,0,0,0.00345202,0,0.0148098,0.00390407,0.0387813,0.0158441,0.0148395,0.00950202,0.00844527,0.00587113,0.00456096,0.00998919,0.00652137,0.0444887,0.0100355,0.0125646,0.00858737,0.028181,0.0159696,0.00605225,0.011589,0.00436911,0.0164248,0.0192043,0.0118612,0.00392934,0.00332022,0,0,0.0138903,0,0.0150516,0.00816645,0.0385006,0.0309386,0.0332529,0.00524716,0.0125906,0.00764922,0.005576,0,0.00742518,0.00907897,0.0338102,0.00818996,0.0119984,0.0224816,0.00773295,0.00336227,0.00337432,0.00484528,0.00382968,0,0,0,0,0,0,0,0,0,0,0
30,0.00246029,0.00478354,0,0,0,0,0,0,0.0137491,0.029169,0.0155142,0.00897749,0,0,0.00380841,0,0.0147829,0.00393979,0.0396289,0.0162942,0.0143278,0.0106348,0.00784041,0.00690623,0.00551026,0.0117506,0.00803552,0.0447217,0.0111349,0.0132426,0.00863602,0.0273996,0.0163414,0.00666825,0.011586,0.00447863,0.0190679,0.0193002,0.0117943,0.00344474,0.003008,0,0,0.0130217,0,0.0150323,0.00743464,0.0385298,0.0301682,0.033296,0.00643608,0.0122643,0.00758315,0.00508021,0,0.00645565,0.00860713,0.0333452,0.00787507,0.0113514,0.0240391,0.00789974,0.00327832,0.0031555,0.00446162,0.00386578,0,0,0,0,0,0,0,0,0,0,0
31,0.00222954,0.00396003,0,0,0,0,0,0,0.015967,0.0291497,0.0154559,0.00770642,0,0,0.00440696,0,0.0147886,0.00375501,0.040665,0.0165692,0.0133714,0.0115012,0.00709144,0.00783599,0.00686507,0.0136373,0.00959306,0.0450965,0.0123684,0.0141715,0.00912172,0.026486,0.01719,0.00723345,0.0115698,0.00457365,0.0209018,0.0194598,0.0122205,0.00283178,0.00300225,0,0,0.0119444,0,0.0150326,0.00653246,0.0387332,0.029699,0.0334124,0.00822642,0.0116706,0.00777967,0.00526502,0,0.00625127,0.00916223,0.0333663,0.00804262,0.0117472,0.0249014,0.00806952,0.00295492,0.00290243,0.00407055,0.00390569,0,0,0,0,0,0,0,0,0,0,0
32,0.00233136,0.00312736,0,0,0,0,0,0,0.0184506,0.0293429,0.0153733,0.00651918,0,0,0.00511325,0,0.0144489,0.00360522,0.0419533,0.0165016,0.0123426,0.0123087,0.00629507,0.00864398,0.00845921,0.0153399,0.0110528,0.0457174,0.0136148,0.0149933,0.0100945,0.0255758,0.0182001,0.0078961,0.011788,0.00456787,0.0217892,0.0196638,0.0133458,0.0023714,0.00356233,0,0,0.0109051,0,0.0150327,0.00553487,0.038885,0.02986,0.0336504,0.0100651,0.0108416,0.00850653,0.00521433,0,0.00664353,0.0102169,0.0337059,0.00852916,0.012895,0.0244635,0.0083149,0.00259869,0.00262586,0.00388167,0.00445882,0,0,0,0,0,0,0,0,0,0,0
33,0.00358056,0.00190683,0,0,0,0,0,0,0.0200604,0.0301343,0.0150296,0.00484988,0,0,0.00632833,0,0.0139149,0.00237582,0.0426221,0.016436,0.0108401,0.0117837,0.00387857,0.00959413,0.00891003,0.0152149,0.0112376,0.0459792,0.0141103,0.0148341,0.0109816,0.0250293,0.0201863,0.00772564,0.0122338,0.00423177,0.0232118,0.0199468,0.0186996,0.00184805,0.00524049,0,0,0.00921453,0,0.0150348,0.00375744,0.0391751,0.0342979,0.0304961,0.0149843,0.00728816,0.00961514,0.00361499,0.0228482,0.00684551,0.0159581,0.0379464,0.0130955,0.0183522,0.0211315,0.00825732,0.00213737,0.00216945,0.00288721,0.00583814,0,0,0,0,0,0,0,0,0,0,0
34,0.00344355,0.0020269,0,0,0,0,0,0,0.0222661,0.0297753,0.0139993,0.00436951,0,0,0.00692253,0,0.0137362,0.00364332,0.0453548,0.0173376,0.0111015,0.013286,0.00444182,0.0101515,0.0114893,0.0178564,0.0132478,0.0473829,0.0159869,0.0164406,0.0126615,0.0243682,0.0256459,0.00910115,0.012224,0.00456096,0.0212837,0.0199375,0.0159368,0.00169803,0.00532949,0,0,0.00940265,0,0.0149968,0.00390384,0.0385412,0.0308656,0.0339531,0.0131807,0.00934568,0.00996636,0.00388133,0,0.00762927,0.0124872,0.0346181,0.00969853,0.0157894,0.0213379,0.00888847,0.00207056,0.00210316,0.00391838,0.0057595,0,0,0,0,0,0,0,0,0,0,0
35,0.00540206,0.00162181,0,0,0,0,0,0,0.0236488,0.0305549,0.0131534,0.00372761,0,0,0.00851201,0,0.0132223,0.00279156,0.0462383,0.0174185,0.00958844,0.012846,0.00210558,0.0102667,0.0116806,0.0177698,0.0131364,0.0474654,0.0168624,0.016922,0.0136563,0.0242072,0.0311626,0.00889399,0.0124244,0.00441577,0.0220362,0.0202906,0.0194248,0.0018305,0.00717913,0,0,0.0100266,0,0.015002,0.00315704,0.0387242,0.0335883,0.0310808,0.0155796,0.00626428,0.0108278,0.00358827,0.020411,0.00799163,0.0165632,0.0379922,0.0132706,0.0195548,0.018005,0.00961666,0.00162411,0.00177699,0.00355933,0.00736112,0,0,0,0,0,0,0,0,0,0,0
