Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,,x75,x79
210,0.0147032,0.0122525,0,0,0,0,0,0,0,0.0359671,0.0355095,0.00677277,0,0,0.00240409,0,0.0141768,0.00192575,0.0376927,0.037211,0.0119226,0,0.00540049,0.0230993,0.00705948,0.0111665,0.00725935,0.0375213,0.0144842,0,0.017171,0.0465968,0,0.00784279,0.0110836,0.00284047,0.0143299,0.021928,0.0132806,0.00685117,0.0175986,0,0,0.0396443,0,0.0136185,0.0123537,0.0362754,0.0107535,0.0165199,0.00824317,0.0104162,0.00482079,0.00319438,0.0219661,0.012631,0.00821579,0.00563058,0.0177636,0.00878337,0.00423276,0.031577,0.0131848,0.0117422,0.0103831,0.0169191,0.0163592,0,0,0,0,0,0,0,0,0,0,0
211,0.0151321,0.012753,0,0,0,0,0,0,0,0.0361669,0.0328298,0.00730295,0,0,0.00231404,0,0.014416,0.00210298,0.0370777,0,0.0117022,0,0.00565723,0.0238565,0.00724601,0.0109431,0.00745167,0.0370984,0.0151639,0,0.0168529,0.0459419,0.0316637,0.00756537,0.0112741,0.00282568,0.0135289,0.022026,0.0127568,0.00592556,0.0178355,0,0,0.0391462,0,0.0136662,0.012368,0.0359526,0.00867452,0.0160125,0.00707959,0.0106366,0.00491324,0.00331468,0.0223216,0.0140529,0.00884785,0.00610792,0.0164328,0.00962814,0.00492851,0.0317479,0.0131655,0.0113292,0.0100782,0.0175628,0.0163944,0,0,0,0,0,0,0,0,0,0,0
212,0.0152902,0.013243,0,0,0,0,0,0,0,0.036411,0.0324275,0.00758822,0,0,0.00255514,0,0.0147521,0.00236703,0.0369045,0,0.0118318,0,0.00575352,0.0244602,0.00744335,0.0112752,0.00796947,0.0370197,0.015516,0,0.0167905,0.0459132,0.03071,0.007472,0.0113956,0.00288569,0.0142901,0.0220696,0.0124482,0.00552344,0.0179061,0,0,0.0395542,0,0.0136598,0.0123772,0.0357971,0.0079024,0.015626,0.00684725,0.0106958,0.00511045,0.00447798,0.0227962,0.0155162,0.00947526,0.00664042,0.0153433,0.010319,0.00573103,0.0313688,0.0135834,0.0114913,0.0101568,0.0182447,0.0166911,0,0,0,0,0,0,0,0,0,0,0
213,0.0157683,0.0138066,0,0,0,0,0,0,0,0.0366034,0.032064,0.00781635,0,0,0.00303383,0,0.0151717,0.00267598,0.0371433,0,0.0119882,0,0.00601944,0.0255212,0.00756141,0.0113395,0.00810516,0.0372147,0.0157404,0,0.0160673,0.045819,0.0296394,0.00745017,0.0115479,0.00293715,0.0134989,0.022132,0.0127854,0.00511351,0.0184256,0,0,0.0398829,0,0.0137145,0.0124702,0.0356736,0.00814023,0.0151793,0.00696891,0.0108153,0.00522354,0.00525515,0.0233145,0.01658,0.0101873,0.0073746,0.0145105,0.010797,0.00636306,0.0323516,0.0139652,0.0116697,0.0100792,0.0190435,0.0171899,0,0,0,0,0,0,0,0,0,0,0
214,0.016364,0.0143552,0,0,0,0,0,0,0,0.0367778,0.0318735,0.0080115,0,0,0.00378253,0,0.0153315,0.00294671,0.0376274,0,0.0121385,0,0.00644209,0.0265218,0.00760699,0.0111907,0.00826034,0.037496,0.0159808,0,0.0149492,0.0456848,0.0287559,0.00748134,0.0117297,0.00313564,0.013496,0.0222346,0.0137073,0.00511425,0.0188809,0,0,0.0401766,0,0.0137813,0.012632,0.0356494,0.00965344,0.0148415,0.00728133,0.0109847,0.00536599,0.00573664,0.0241131,0.0176221,0.0111519,0.00790796,0.0140126,0.0110651,0.00669807,0.0331041,0.0142101,0.0118721,0.00998886,0.0198166,0.0175615,0,0,0,0,0,0,0,0,0,0,0
215,0.0168587,0.0149169,0,0,0,0,0,0,0.0323412,0.0370055,0.0312172,0.00816613,0,0,0.00472714,0,0.0155751,0.00313954,0.0382584,0,0.0124064,0,0.00682232,0.0273614,0.00727202,0.010699,0.0089209,0.0376154,0.0160989,0,0.0147826,0.0450289,0.0276557,0.0075667,0.0118957,0.00337075,0.0137223,0.0223205,0.0148353,0.00532019,0.0191057,0,0,0.0404738,0,0.0138057,0.0127405,0.03573,0.0115797,0.0146839,0.00839011,0.0112168,0.0057416,0.00655431,0.0251574,0.0188102,0.0124414,0.00815257,0.013623,0.011305,0.00650413,0.0323756,0.0144234,0.0115826,0.00990526,0.0206451,0.0178992,0,0,0,0,0,0,0,0,0,0,0
216,0.0173044,0.0154211,0,0,0,0,0,0,0.0302422,0.0372106,0.0312545,0.00821432,0,0,0.00558695,0,0.0155826,0.00331815,0.038206,0,0.0124055,0,0.00734032,0.0279513,0.00731171,0.0106636,0.008949,0.0375342,0.0153499,0,0.0137796,0.0448031,0.0277241,0.00765808,0.0120669,0.00346376,0.0144851,0.0223871,0.0160405,0.00539334,0.0193126,0,0,0.0408736,0,0.0137936,0.0129882,0.0358267,0.0139933,0.0147846,0.0100201,0.0113048,0.00594523,0,0.0263036,0.0199522,0.0139077,0.00809419,0.0134318,0.0113716,0.00584136,0.0297675,0.0148213,0.0112567,0.00969389,0.0212831,0.0182155,0,0,0,0,0,0,0,0,0,0,0
217,0.0178905,0.0159948,0,0,0,0,0,0,0.0301653,0.0373262,0.0312677,0.00819993,0,0,0.00632416,0,0.0154735,0.00354194,0.0377447,0,0.0122504,0,0.00780954,0.0287174,0.00746677,0.010681,0.00873476,0.0374836,0.0145415,0,0.0131542,0.0445204,0.027826,0.0078554,0.0122907,0.00345154,0.0150484,0.0224521,0.0175639,0.00554041,0.0197736,0,0,0.0412251,0,0.013824,0.013253,0.0358195,0.0162248,0.0150678,0.0117033,0.0112536,0.00602401,0,0.0272757,0.0207797,0.0149425,0.00797972,0.0133498,0.0114857,0.00523234,0.0249263,0.0151028,0.0116521,0.00965107,0.021922,0.0185471,0,0,0,0,0,0,0,0,0,0,0
218,0.0182433,0.0163712,0,0,0,0,0,0,0.0303333,0.0373368,0.0313138,0.00804975,0,0,0.00674998,0,0.0154508,0.00383517,0.0371683,0,0.0120705,0.0156885,0.00818891,0.0292723,0.00745793,0.0106773,0.00826517,0.0376434,0.0140711,0,0.0127469,0.0440536,0.0281986,0.00808811,0.0124316,0.00365134,0.0163831,0.0225236,0.0194811,0.00557598,0.0201294,0,0,0.0415506,0,0.0138296,0.0134957,0.0357931,0.0182212,0.0155678,0.0131721,0.0110958,0.006234,0,0.0281198,0.0212838,0.0156408,0.00778662,0.0135271,0.0114397,0.0046128,0.0192129,0.0152473,0.0119372,0.00954982,0.0223532,0.0187724,0,0,0,0,0,0,0,0,0,0,0
219,0.0184851,0.016527,0,0,0,0,0,0,0.0306752,0.0373167,0.0316855,0.00788595,0,0,0.0067183,0,0.0157281,0.00401222,0.0366559,0,0.0117019,0.0164962,0.00865939,0.0296227,0.00743887,0.0106828,0.00830335,0.0377045,0.0140134,0,0,0.0438168,0.0290254,0.00830511,0.0124771,0.00376863,0.0179492,0.0226089,0.0210836,0.00550198,0.0204264,0,0,0.0418036,0,0.0138534,0.0135894,0.0357992,0.0192767,0.0161053,0.0145208,0.010649,0.00651453,0,0.028645,0.0213031,0.0159211,0.00764905,0.0138558,0.0113879,0.00381512,0.0161228,0.0153315,0.0119349,0.00925549,0.0226096,0.0189951,0,0,0,0,0,0,0,0,0,0,0
220,0.0184685,0.0164971,0,0,0,0,0,0,0.0307281,0.0373332,0.0316007,0.00768624,0,0,0.00632445,0,0.0159615,0.00395859,0.0362511,0,0.0113579,0.0159219,0.00918647,0.0295243,0.00720973,0.0101859,0.00841337,0.037956,0.013833,0,0.0124506,0.0432657,0.0296499,0.00842504,0.0124597,0.00384096,0.0208456,0.0226834,0.0221419,0.00534902,0.0209266,0,0,0.0420278,0,0.0138623,0.0135523,0.0359003,0.0196231,0.0166976,0.0161462,0.010098,0.00673448,0,0.0288201,0.0211384,0.0160023,0.00765012,0.0142262,0.0113177,0.0033346,0.017996,0.0153941,0.0119305,0.00915329,0.0225778,0.0189578,0,0,0,0,0,0,0,0,0,0,0
221,0.0182336,0.0162354,0,0,0,0,0,0,0.0305383,0.0373213,0.0311704,0.00740979,0,0,0.00593473,0,0.0158994,0.00385549,0.0359691,0,0.0110181,0.0149003,0.00976895,0.0288826,0.00694565,0.00959327,0.00859233,0.0381994,0.0135804,0,0.0127859,0.0427059,0.0301108,0.00837135,0.0123148,0.00394186,0.024157,0.0227281,0.023225,0.00514786,0.0212637,0,0,0.0421841,0,0.0138584,0.0133343,0.0360998,0.0196771,0.0172574,0.0172565,0.00975874,0.00675946,0,0.0287506,0.0206372,0.0160946,0.00768178,0.0146054,0.0111908,0.0031918,0.0222941,0.0153463,0.0117686,0.00898649,0.0221646,0.0187923,0,0,0,0,0,0,0,0,0,0,0
222,0.0179432,0.0158644,0,0,0,0,0,0,0.0302092,0.0373317,0.0306326,0.00713631,0,0,0.00551983,0,0.015468,0.0037308,0.0357678,0,0.0105753,0.0146804,0.0102202,0.0278792,0.006696,0.00889905,0.00854941,0.0383714,0.0129975,0,0.0122966,0.0421264,0.0303849,0.00806252,0.012166,0.00390002,0.0268836,0.0227655,0.0240205,0.00506198,0.021579,0,0,0.0423817,0,0.0138504,0.0132208,0.0362198,0.0197441,0.0177497,0.0183189,0.00944992,0.00678695,0,0.0285824,0.0203983,0.0164203,0.0074991,0.0151048,0.010863,0.00292969,0.0257907,0.0153257,0.0117826,0.00915272,0.0215824,0.0188012,0,0,0,0,0,0,0,0,0,0,0
223,0.0178175,0.0155193,0,0,0,0,0,0,0.0286579,0.0373199,0.0291366,0.00683376,0,0,0.00495733,0,0.0151317,0.00357938,0.0355488,0,0.0100349,0.0138498,0.0107207,0.0269072,0.00642353,0.00800386,0.0080611,0.038607,0.0121796,0.00599144,0.0113492,0.0414428,0.0292695,0.00763595,0.0120583,0.00379439,0.0282715,0.0227907,0.0239071,0.00505036,0.0219178,0,0,0.0428793,0,0.0138199,0.0131135,0.0362789,0.0194595,0.0182623,0.0194745,0.00916326,0.00688401,0,0.028443,0.0204763,0.0166322,0.0071562,0.0154467,0.0106184,0.00268908,0.0275268,0.0153049,0.0119529,0.00946484,0.0210735,0.0187208,0,0,0,0,0,0,0,0,0,0,0
224,0.0178253,0.0153344,0,0,0,0,0,0,0.0281708,0.0372696,0.0282274,0.006627,0,0,0.00446108,0,0.0150138,0.0033723,0.0353044,0,0.00956261,0.0130043,0.0113866,0.0259973,0.0061366,0.00732039,0.00761942,0.039044,0.0113856,0.00575688,0.011601,0.0410948,0.0290571,0.0072132,0.0119103,0.00377658,0.0283897,0.0227721,0.0232189,0.00504439,0.0218896,0,0,0.0432658,0,0.0137698,0.012917,0.0362375,0.0189973,0.0188058,0.0205152,0.00915968,0.00712788,0,0.0283586,0.0204347,0.0167088,0.00662588,0.0156503,0.0103333,0.00247565,0.0269051,0.0152779,0.0120438,0.00951052,0.0208229,0.0187252,0,0,0,0,0,0,0,0,0,0,0
225,0.0177393,0.0152811,0,0,0,0,0,0,0.0277486,0.0371797,0.0265817,0.00643363,0,0,0.00404399,0,0.0149252,0.00322405,0.0351417,0,0.00914903,0.0123579,0.0121841,0.0252086,0.00579927,0.00666363,0.00741147,0.0393805,0.0110094,0.00563089,0.0111886,0.0411374,0.0289464,0.00685566,0.0117916,0.00385467,0.0305048,0.0227959,0.0243215,0.004832,0.0217986,0,0,0.0437592,0,0.0137286,0.0128547,0.0361021,0.0186406,0.0195445,0.0213481,0.00960626,0.00732668,0,0.0283732,0.0203148,0.016924,0.00552461,0.015363,0.0105431,0.00234878,0,0.0154237,0.0119204,0.00937546,0.0206787,0.018647,0,0,0,0,0,0,0,0,0,0,0
226,0.0173974,0.0151616,0,0,0,0,0,0,0.0275952,0.0371193,0.02488,0.00622737,0,0,0.00366082,0,0.0148131,0.00313523,0.0350763,0,0.00870227,0.0120115,0.0131825,0.0243138,0.00537978,0.00607198,0.00730147,0.0397088,0.0117025,0.00565317,0.0101033,0.0412849,0.0294872,0.0064515,0.01171,0.00389509,0.0300838,0.0228552,0.0242606,0.00443587,0.0218909,0,0,0.0443338,0,0.0136843,0.0129821,0.0358897,0.0185317,0.0204636,0.0214038,0.010332,0.007437,0,0.028507,0.0200013,0,0.00465731,0.0158734,0.0102023,0.00248706,0,0.015669,0.0117975,0.00929167,0.0204419,0.01859,0,0,0,0,0,0,0,0,0,0,0
227,0.0170352,0.0151357,0,0,0,0,0,0,0.0282221,0.0371105,0.0251478,0.00636904,0,0,0.00309437,0,0.0148126,0.00294087,0.0353396,0,0.00846714,0.0115351,0.0129781,0.0236625,0.0052168,0.00564744,0.00707757,0.0394655,0.0129401,0.00590681,0.01046,0.0407474,0.030549,0.0061152,0.0116365,0.00374666,0.0277101,0.0228882,0.0229591,0.00516933,0.0222912,0,0,0.0452438,0,0.0136418,0.0129896,0.0358702,0.017428,0.0203081,0.0221614,0.00993309,0.00765126,0.0101499,0.027637,0.0192399,0.0149036,0.00478482,0.0151784,0.0107644,0.00361501,0,0.0159164,0.0118565,0.0094057,0.020475,0.0185716,0,0,0,0,0,0,0,0,0,0,0
228,0.0167987,0.0150502,0,0,0,0,0,0,0.0288035,0.037116,0.0252186,0.00615927,0,0,0.00279634,0,0.0148201,0.00288743,0.0355745,0,0.00800615,0.0105286,0.0131411,0.0230421,0.00471666,0.00461749,0.00660401,0.0394238,0.00623931,0.00660374,0,0.0401482,0.0317171,0.00589104,0.0115886,0.00364772,0.0265285,0.022976,0.0228422,0.00532552,0.022671,0,0,0.0461796,0,0.0136245,0.0131606,0.0356341,0.0177787,0.020744,0.022382,0.00991937,0.007618,0.00948221,0.0272644,0.018726,0.0128583,0.00492489,0.0150402,0.0108756,0.00376547,0,0.0161099,0.0116007,0.00945539,0.0203154,0.0186134,0,0,0,0,0,0,0,0,0,0,0
229,0.0167954,0.0150693,0,0,0,0,0,0,0.031019,0.0371025,0.0257081,0.00606127,0,0,0.00266664,0,0.0148182,0.00291806,0.0359264,0,0.0074357,0.00855716,0.0133333,0.0226668,0.0038218,0.00312305,0.00491915,0.0397091,0,0.00932016,0,0.0393352,0.03473,0.00578727,0.0115377,0.00361071,0.0258483,0.0230152,0.0229941,0.0055931,0.0231912,0,0,0.0471292,0,0.0135767,0.0134376,0.0353167,0.0184336,0.0212374,0.022379,0.00990596,0.00756344,0.00856647,0.0267309,0.0183521,0.012771,0.00529379,0.0149569,0.0106008,0.00365734,0,0.0163477,0.0114726,0.00948506,0.0202763,0.0188584,0,0,0,0,0,0,0,0,0,0,0
230,0.0171712,0.0153346,0,0,0,0,0,0,0.0342206,0.0372071,0.0250613,0.00585631,0,0,0.00288192,0,0.0148502,0.00312902,0.0362405,0,0.00652863,0.0055579,0,0.022693,0.00318827,0.00398467,0.00236153,0.039904,0,0.0135645,0,0.0379081,0.0393517,0.00574529,0.0115845,0.00368993,0.0256935,0.0230909,0.0232271,0.00596168,0.0237392,0,0,0.0483351,0,0.0135163,0.0140194,0.0352059,0.0190015,0.0218148,0.0219748,0.0104105,0.00749223,0.00797702,0.0259282,0.0179902,0.0130104,0.00555441,0.0150016,0.0109004,0.00343452,0,0.0166269,0.0115951,0.00980969,0.020455,0.0193884,0,0,0,0,0,0,0,0,0,0,0
231,0.0182577,0.0156299,0,0,0,0,0,0,0.0424673,0.0372516,0.0254516,0.00539743,0,0,0.00287267,0,0.0149586,0.00313458,0.0367986,0,0.00502073,0.00613217,0,0.0232634,0.00590699,0.0103323,0.00342406,0.0383955,0.0951484,0.0208279,0,0.0363336,0.0505012,0.00592578,0.0116164,0.00362933,0.0245127,0.0231542,0.0227992,0.00600618,0.0251005,0,0,0.0506132,0,0.0135033,0.0149794,0.0357672,0.0189038,0.0222313,0.0218103,0.010169,0.00742727,0.00768706,0.025016,0.0173117,0.0114848,0.0062797,0.0151074,0.0121025,0.00384913,0,0.0169551,0.011984,0.0101846,0.0205762,0.0208653,0,0,0,0,0,0,0,0,0,0,0
232,0.0189358,0.015629,0,0,0,0,0,0,0.0584049,0.0372162,0.0262238,0.00614427,0,0,0.00270277,0,0.0150271,0.00297152,0.0400048,0,0.00450905,0.0115573,0.0154592,0.0232983,0.0114537,0.0213318,0.00784138,0.0374733,0.10357,0.0315132,0,0.0333823,0,0.00599409,0.0115934,0.00357171,0.0232404,0.023204,0.0221526,0.00638843,0.0265251,0,0,0.0524493,0,0.0134749,0.0154871,0.0359794,0.018272,0.0225047,0.0216066,0.00971549,0.00750635,0.00728041,0.0244129,0.0164171,0.0104014,0.00730605,0.0150392,0.0138458,0.00475448,0,0.0170726,0.0121784,0.0103286,0.0204746,0.0217637,0,0,0,0,0,0,0,0,0,0,0
233,0.0204167,0.0175058,0,0,0,0,0,0,0.0622865,0.0373689,0.0250013,0.0055478,0,0,0.00336814,0,0.0153343,0.00321702,0.0405772,0.021132,0.00426629,0.0150235,0,0.025374,0.0134606,0.0254038,0.0107106,0.0377513,0.103373,0,0,0.031889,0.0746148,0.0063673,0.011804,0.00382704,0.0170381,0.0231847,0.0206762,0.007283,0.0287366,0,0,0.0560901,0,0.0133433,0.0163407,0.0364125,0.0239983,0.0221128,0.0267412,0.0112815,0.00871826,0.013421,0.0264609,0.0254455,0.0206193,0.0154666,0,0.0130337,0.0155392,0,0.0176496,0.0126696,0.0107154,0.0228456,0.0235335,0,0,0,0,0,0,0,0,0,0,0
234,0.0205522,0.0175384,0,0,0,0,0,0,0.0669348,0.0373088,0.0236765,0.00527911,0,0,0.00316257,0,0.0153797,0.00304343,0.0424939,0,0.0043577,0.0186927,0.0161484,0.0252346,0.0157115,0.0296544,0.0133049,0.0374578,0.102891,0,0,0.0300818,0.079523,0.00634695,0.0117613,0.00372359,0,0.0231849,0.0246532,0.00718739,0.0292555,0,0,0.0569421,0,0.0133319,0.0164091,0.0365757,0.0277538,0.0222777,0.0259944,0.0104188,0.00905729,0.0138035,0.0256647,0.0253189,0.0203417,0.0154142,0,0.0141544,0.0160936,0,0.0175709,0.0126651,0.0107293,0.0228222,0.0239446,0,0,0,0,0,0,0,0,0,0,0
235,0.0200287,0.017179,0,0,0,0,0,0,0.0694927,0.0370754,0.0237133,0.00479355,0,0,0.00264197,0,0.0151941,0.00265531,0.0441014,0,0.00444132,0.0205411,0.0150085,0.0240856,0.0161981,0.0309622,0.0143622,0.0375841,0.103699,0,0,0.0291274,0.0823513,0.00626733,0.0115922,0.00355507,0.020821,0.0230991,0.0190524,0.00621078,0.0296986,0,0,0.0574823,0,0.0132836,0.0163395,0.0364343,0.0161838,0.0234827,0.0206142,0.00851149,0.00904743,0.00905132,0.0223279,0.0152734,0.010915,0.00878282,0.0149274,0.0166854,0.00693689,0,0.0174021,0.0128425,0.0108751,0.0222761,0.023769,0,0,0,0,0,0,0,0,0,0,0
236,0.0203956,0.0174633,0,0,0,0,0,0,0.079035,0.0371374,0.0253895,0.00538339,0,0,0.00281902,0,0.0152089,0.00278875,0.0463757,0,0.00450472,0.0240167,0.01591,0.0243175,0.018818,0.0358166,0.0161165,0.0371506,0.104501,0,0,0.0272603,0,0.00633399,0.0116647,0.00362282,0.0203913,0.0231518,0.0177488,0.00673956,0.030379,0,0,0.0583115,0,0.0132714,0.0169166,0.0360584,0.0145854,0.0239428,0.0201459,0.00890734,0.0095193,0.00908428,0.0213924,0.0139906,0.0109211,0.00931395,0.0149451,0.0192064,0.00768514,0,0.0176501,0.0132236,0.0110321,0.0224265,0.0243803,0,0,0,0,0,0,0,0,0,0,0
237,0.0206234,0.0179732,0,0,0,0,0,0,0.0799236,0.0374508,0.0254287,0.00520441,0,0,0.00341144,0,0.0154437,0.00314007,0.0456821,0,0.00434261,0.023639,0,0.0246039,0.018763,0.0355619,0.0159852,0.0371837,0.104223,0,0,0.0274256,0,0.00624333,0.0117769,0.0038433,0.0175715,0.0234637,0.0225712,0.00824676,0.0311534,0,0,0.0590459,0,0.0131304,0.0175075,0.0361752,0.027044,0.0233594,0.0215322,0.0101387,0.0100271,0.0134233,0.0231714,0.0217814,0.0174326,0.0113115,0,0.010544,0.0133512,0,0.0181013,0.0139605,0.0113436,0.0228861,0.0246659,0,0,0,0,0,0,0,0,0,0,0
238,0.0192732,0.0168444,0,0,0,0,0,0,0.0691851,0.0371155,0.0244691,0.00391792,0,0,0.00261153,0,0.0153116,0.00237566,0.0432156,0,0.00457393,0.0180868,0.014062,0.0231422,0.0144218,0.0273887,0.0129115,0.0380742,0.103453,0,0,0.029562,0.0827238,0.00636424,0.0114892,0.00347527,0.0184325,0.0233748,0.0147725,0.00685121,0.0307244,0,0,0.0576084,0,0.0131505,0.0166898,0.0367259,0.0135527,0.0242993,0.0184805,0.00685879,0.00919043,0.00996955,0.0208189,0.0130503,0.0109542,0.010551,0.0148254,0.0168369,0.00928815,0.0137361,0.0175269,0.0142274,0.0114697,0.0216396,0.0233911,0,0,0,0,0,0,0,0,0,0,0
239,0.0186948,0.0163809,0,0,0,0,0,0,0.0657064,0.0371218,0.0249045,0.00371743,0,0,0.00276679,0,0.0152917,0.00234225,0.0417252,0,0.00463931,0.0152896,0.0134803,0.0220742,0.012309,0.0231618,0.0106126,0.0383525,0.103007,0,0,0.0306145,0.0787141,0.00620837,0.0113636,0.00348851,0.0195678,0.0233433,0.0142789,0.00661219,0.0304598,0,0,0.0571342,0,0.0131005,0.0164436,0.0368159,0.013965,0.0245427,0.0177342,0.00585909,0.00905826,0.0117281,0.0206142,0.0125111,0.0111291,0.0108438,0.0145343,0.013011,0.00972647,0,0.0174575,0.014247,0.0114582,0.0209875,0.0224154,0,0,0,0,0,0,0,0,0,0,0
240,0.018021,0.0160248,0,0,0,0,0,0,0.0597374,0.0370535,0.0248342,0.0037139,0,0,0.00297822,0,0.0151472,0.00232313,0.0396488,0,0.00486693,0.0121586,0.0124502,0.0212375,0.00951808,0.0173889,0.0075919,0.0383587,0.102261,0,0,0.0324,0.0706317,0.0061504,0.0112872,0.0034212,0.0194256,0.0232287,0.0132125,0.00628032,0.0298772,0,0,0.0566078,0,0.0130442,0.0160337,0.0371916,0.0158093,0.0240137,0,0.00482812,0.00896224,0.0122942,0.0201278,0.0116733,0.0109591,0.0110266,0.0149246,0.011472,0.0102131,0,0.0173348,0.0141917,0.0114376,0.0205506,0.0216813,0,0,0,0,0,0,0,0,0,0,0
241,0.0171661,0.0156448,0,0,0,0,0,0,0.0516082,0.0369152,0.0243022,0.00358271,0,0,0.00347526,0,0.0149209,0.00235182,0.0377701,0,0.00520548,0.00678365,0.0119626,0.0199779,0.00615747,0.0105193,0.0042206,0.0390063,0.0994933,0,0,0.0342774,0.0598345,0.00603392,0.0111852,0.00323797,0.0189444,0.0230808,0.0130283,0.00599785,0.0292663,0,0,0.0558862,0,0.0130334,0.0154741,0.0366866,0.0184037,0.0250839,0.0149043,0.00434139,0.00886801,0.0110735,0.0205225,0.0107884,0.00982232,0.0104426,0.0158825,0.010989,0.0106515,0.0193098,0.0171174,0.0140853,0.0113192,0.0200855,0.0207427,0,0,0,0,0,0,0,0,0,0,0
242,0.0159112,0.0155108,0,0,0,0,0,0,0,0.0368155,0.0256373,0.00503387,0,0,0.00411745,0,0.0147921,0.00243824,0.037063,0,0.00610858,0.0023139,0.0114831,0.0188343,0.0036148,0.00548428,0.00305813,0.0406277,0,0,0,0.0357745,0.0548238,0.00603666,0.0110824,0.00308035,0.0196099,0.0229965,0.0127239,0.00632803,0.028344,0,0,0.0549936,0,0.0130978,0.0147783,0.0360907,0.0201425,0.0253173,0.0124161,0.00401856,0.00878393,0.00991743,0.0208509,0.0102923,0.00871439,0.00979117,0.0170636,0.00952404,0.0111349,0.0228597,0.0170456,0.0139722,0.0112027,0.0201093,0.0197291,0,0,0,0,0,0,0,0,0,0,0
243,0.0153991,0.0158578,0,0,0,0,0,0,0,0.0370265,0.0281289,0.00536087,0,0,0.00380078,0,0.0148232,0.00235484,0.0356218,0.031494,0.00653667,0.00292392,0.0119242,0.0185371,0.00337926,0.00219608,0.0041166,0.0410766,0,0,0,0.0375773,0.0515471,0.00581265,0.0111254,0.00324948,0.0127277,0.0230002,0.0226665,0.00701021,0.0278316,0,0,0.0550299,0,0.0130546,0.0147962,0.0366778,0.0373548,0.0240367,0.0148453,0.00490112,0.00901628,0.0141232,0.0217961,0.0202338,0.0158634,0.0107089,0,0.00992306,0.0182699,0.0156941,0.0174572,0.0141715,0.01117,0.0206219,0.0190358,0,0,0,0,0,0,0,0,0,0,0
244,0.014975,0.0150554,0,0,0,0,0,0,0,0.0367451,0.0282377,0.00604068,0,0,0.00535039,0,0.0146124,0.0029383,0.0354755,0,0.00710112,0.00570188,0.0107045,0.0173487,0.00339451,0.00251699,0.00587702,0.0411174,0,0,0.00981611,0.0379928,0.0483767,0.00652914,0.0109325,0.00300397,0.0221725,0.0228542,0.0105231,0.0061957,0.027475,0,0,0.054267,0,0.0130378,0.0141472,0.0358667,0.0220452,0.0257281,0.00850835,0.00274725,0.00844936,0.00825823,0.0213707,0.00904545,0.0061947,0.00858548,0.0204874,0.00735663,0.0119381,0,0.017031,0.0140887,0.0110906,0.0195505,0.0186609,0,0,0,0,0,0,0,0,0,0,0
245,0.0154883,0.0150147,0,0,0,0,0,0,0,0.0367189,0.0293623,0.00620158,0,0,0.00577448,0,0.014482,0.00319055,0.0348475,0.0324593,0.00744533,0.00623346,0.0101022,0.0180452,0.00332862,0.00231202,0.00603128,0.040939,0,0,0,0.0381856,0.0501098,0.00701225,0.0108992,0.00300504,0.0228181,0.0229515,0.00956928,0.00592527,0.0281044,0,0,0.0531535,0,0.0130454,0.0134865,0.0358931,0.0236934,0.0258845,0.00664007,0.00275549,0.00894856,0.00666374,0.0218515,0,0.0049462,0.00817391,0.0226862,0.00683043,0.0123372,0,0.016566,0.0140509,0.0111621,0.0197974,0,0,0,0,0,0,0,0,0,0,0,0
246,0.0147695,0.0148987,0,0,0,0,0,0,0.0396986,0.0367262,0.0260996,0.00616963,0,0,0.0057874,0,0.0144496,0.00316381,0.0340142,0.0303964,0.00809927,0.0050233,0,0.0167914,0.00348852,0.00219932,0.00533773,0.0408339,0,0,0.00946742,0.0377277,0.047457,0.00661341,0.0108724,0.00298577,0.0197724,0.0228299,0.0127573,0.00521111,0.0274077,0,0,0.0542002,0,0.0130498,0.0139843,0.0362005,0,0.0258193,0.00378375,0.00288301,0.00838945,0.00334396,0.0223839,0,0.00346052,0.00939311,0.0256207,0.00718365,0.0151677,0.027538,0.0170586,0.0136945,0.0111716,0.0193967,0.0182988,0,0,0,0,0,0,0,0,0,0,0
247,0.0147602,0.014477,0,0,0,0,0,0,0.0391185,0.0366264,0,0.00534761,0,0,0.00642474,0,0.01438,0.00344825,0.0335406,0,0.00731531,0.00208055,0.00910151,0.0163606,0.00474164,0.00388161,0.00458579,0.0399376,0.0655616,0,0.00975153,0.0375001,0.0484927,0.00711173,0.0107868,0.00286736,0.0194295,0.0227388,0.0117573,0.00481081,0.0271333,0,0,0.0543539,0,0.0130723,0.0140005,0.0361976,0,0.0261099,0.00249448,0.00242737,0.00817611,0.00159111,0.022742,0.00668711,0.0022978,0.00995017,0.028297,0.00705354,0.0151277,0,0.0170165,0.0137845,0.0112609,0.0188342,0.0182677,0,0,0,0,0,0,0,0,0,0,0
