Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
488,0.0465429,0,0,0,0,0.0443507,0,0,0,0,0,0,0.00765856,0.0637275,0.014123,0.00896379,0,0,0.0212579,0,0.0277783,0.0183656,0.0473947,0.0132846,0.0258414,0.0161295,0.0379202,0.0386064,0.0139736,0.0168925,0.0136457,0.0139816,0.0146592,0.0128439,0.0152895,0.00902422,0.0114453,0.0192688,0.051799,0.0212177,0.0296661,0.0315951,0.0149933,0.0224385,0.0481113,0,0,0.00499212,0,0.0389435,0.00400896,0.0598289,0.00956744,0.00735635,0.0154955,0.0351172,0.0546928,0.0121719,0.0265234,0.0154185,0.00913255,0.00157912,0.0102835,0.0129746,0.0352769,0.023923,0.0100569,0.0115121,0.0409003,0.0371044,0,0,0,0,0,0.013932
489,0.0465535,0,0,0,0,0.0444072,0,0,0,0,0,0,0.00760537,0.0635998,0.0141621,0.00882662,0,0,0.0208077,0,0.0277852,0.017863,0.0474887,0.0130199,0.02578,0.0161903,0.0380153,0.038132,0.0140648,0.0169914,0.0136768,0.0138828,0.0147763,0.0129568,0.015397,0.00887066,0.0112512,0.0189737,0.0516801,0.0209346,0.0279729,0.0316161,0.0148225,0.0222937,0.0481707,0,0,0.00501816,0,0.0388884,0.00383493,0.0598242,0.00926935,0.00732564,0.0150809,0.0351312,0.054652,0.0122242,0.02617,0.0151539,0.00881458,0.00158151,0.0100123,0.0122393,0.0332949,0.023923,0.00944034,0.0113037,0.040928,0.0371084,0,0,0,0,0,0.0136495
490,0.0465976,0,0,0,0,0.0444356,0,0,0,0,0,0,0.00759589,0.063441,0.0142138,0.00900932,0,0,0.0204167,0,0.0278054,0.0173411,0.0476614,0.0126493,0.0257068,0.016263,0.038143,0.0376623,0.0141666,0.0170745,0.0137235,0.0138106,0.0148615,0.0130631,0.0154035,0.00876862,0.0111797,0.0187635,0.0515154,0.0206906,0.0266214,0.0316495,0.0147651,0.0221417,0.0481811,0,0,0.00500396,0,0.0388367,0.00358296,0.0597976,0.00924404,0.0073829,0.0147981,0.035132,0.0546338,0.0122676,0.025827,0.0148534,0.00848294,0.00162078,0.00974162,0.0114941,0.0316045,0.0238104,0.00921872,0.0111268,0.0409296,0.0371034,0,0,0,0,0,0.0134165
491,0.0467361,0,0,0,0,0.0445077,0,0,0,0,0,0,0.00741009,0.0632902,0.0142882,0.00903299,0,0,0.0200193,0,0.0278281,0.0167484,0.0477856,0.0128311,0.0256624,0.0163258,0.0382382,0.0372267,0.0142189,0.0171082,0.0137979,0.0137218,0.0149375,0.0131807,0.0154123,0.00866283,0.0110565,0.018611,0.0513637,0.0204569,0.0254026,0.031657,0.0147956,0.0219379,0.0481631,0,0,0.0049117,0,0.0387432,0.00324845,0.0598248,0.00931528,0.00741676,0.0144775,0.0351175,0.0546517,0.0123182,0.0254793,0.0144772,0.00806773,0.001738,0.00941079,0.0105277,0.0300826,0.0237537,0.00972161,0.0109296,0.0409771,0.0371634,0,0,0,0,0,0.0132162
492,0.0468818,0,0,0,0,0.0445954,0,0,0,0,0,0,0.00732692,0.0631271,0.0144504,0.00886555,0,0,0.0195687,0,0.0278332,0.0161189,0.0478256,0.0129748,0.025624,0.0163552,0.0383039,0.0367743,0.0141836,0.017179,0.0138439,0.0136462,0.0150317,0.0133119,0.0154429,0.00852743,0.0109338,0.0184883,0.051201,0.0202555,0.0241784,0.0316247,0.014873,0.021692,0.0482008,0,0,0.00479573,0,0.0386173,0.00290811,0.0598985,0.00950975,0.00745492,0.0141484,0.035068,0.0545994,0.0122899,0.0251384,0.0141238,0.00761085,0.0019498,0.00907654,0.00938178,0.0286597,0.0237725,0.010841,0.0107297,0.0410335,0.0372468,0,0,0,0,0,0.0130626
493,0.0469865,0,0,0,0,0.0446813,0,0,0,0,0,0,0.00734301,0.0629566,0.014602,0.00872853,0,0,0.0190717,0,0.0278399,0.0154829,0.0478194,0.01278,0.0255791,0.0164055,0.0383873,0.0363023,0.0140932,0.0172876,0.0138857,0.0135955,0.0151452,0.0134334,0.0156049,0.00840644,0.0108962,0.0182238,0.0510369,0.0200647,0.0230342,0.0315715,0.0149634,0.0214281,0.0482793,0,0,0.00467285,0,0.0384812,0.00268866,0.0599396,0.0098693,0.00751673,0.0138356,0.0350196,0.0544714,0.0122919,0.0248419,0.0137283,0.00719899,0.00210694,0.00876276,0.00804853,0.0273397,0.0238068,0.0114584,0.0105457,0.0410905,0.0373398,0,0,0,0,0,0.0129371
494,0.0469944,0,0,0,0,0.0447476,0,0,0,0,0,0,0.00736442,0.0627933,0.014707,0.00861551,0,0,0.0184729,0,0.0278634,0.0147894,0.0478135,0.0129447,0.025519,0.0164405,0.0384445,0.035765,0.0140697,0.0173389,0.0139065,0.0135773,0.0152662,0.0135534,0.0157329,0.00832271,0.0108003,0.0178863,0.0508879,0.019826,0.0219786,0.0315092,0.0150571,0.0211927,0.0483461,0,0,0.00468452,0,0.0383433,0.00254611,0.0599459,0.0101283,0.00756659,0.0136966,0.0349863,0.0543307,0.0123488,0.0245955,0.0133588,0.00691158,0.00227209,0.00848282,0.00688234,0.0260387,0.0236896,0.0116854,0.0103496,0.0411549,0.037385,0,0,0,0,0,0.0128782
495,0.0469567,0,0,0,0,0.0448285,0,0,0,0,0,0,0.00738194,0.0625958,0.0147983,0.00850409,0,0,0.0177498,0,0.0278935,0.0140197,0.0478192,0.0131196,0.0254242,0.0164369,0.0383891,0.0351047,0.0141221,0.0173526,0.0139195,0.0135864,0.0153963,0.0136683,0.0158105,0.00826057,0.0106914,0.0174977,0.0507226,0.0195625,0.0208053,0.0314669,0.0151017,0.0210069,0.0483898,0,0,0.00474544,0,0.0382108,0.00243744,0.0599627,0.0103908,0.00757662,0.0134536,0.0349907,0.0541926,0.0123328,0.0244298,0.0130347,0.00671636,0.00246504,0.00828248,0.00609642,0.0244712,0.0235832,0.0118181,0.0101046,0.0412578,0.0374079,0,0,0,0,0,0.01288
496,0.0470079,0,0,0,0,0.0448963,0,0,0,0,0,0,0.00746362,0.0623822,0.014957,0.00837403,0,0,0.0170306,0,0.0279241,0.0132909,0.0477508,0.0130497,0.0253538,0.0164304,0.0383804,0.0344784,0.0141409,0.0173554,0.0139351,0.0135998,0.0155152,0.0137879,0.0159047,0.00814502,0.0107176,0.017126,0.0505709,0.0193007,0.0194965,0.031443,0.0151315,0.0207922,0.0484538,0,0,0.00479988,0,0.0380874,0.00235045,0.0599974,0.0107493,0.00762597,0.0130611,0.0349907,0.0541005,0.0122415,0.024308,0.0126731,0.00644086,0.00261232,0.0081314,0.00544926,0.0226422,0.0234906,0.0118859,0.0098386,0.0413438,0.0374671,0,0,0,0,0,0.0128324
497,0.0470632,0,0,0,0,0.0449235,0,0,0,0,0,0,0.00766828,0.0621716,0.015122,0.00824379,0,0,0.0163078,0,0.027961,0.0125893,0.0476469,0.0128484,0.025296,0.0164323,0.0384677,0.0338012,0.0141315,0.0173677,0.013954,0.0136527,0.015622,0.0139012,0.015996,0.00803607,0.0108033,0.0167522,0.0504289,0.0189972,0.0181635,0.0314355,0.0150355,0.0204988,0.0486668,0,0,0.00486012,0,0.0379814,0.00228973,0.0600593,0.0112183,0.00771051,0.012804,0.0349262,0.0539581,0.0121383,0.0242144,0.0123605,0.00622478,0.00278812,0.00807095,0.00503014,0.0206598,0.0234134,0.0115256,0.0095661,0.0413819,0.0375037,0,0,0,0,0,0.0127608
498,0.0470413,0,0,0,0,0.0449299,0,0,0,0,0,0,0.00793278,0.0619685,0.015279,0.00812691,0,0,0.0156093,0,0.0280131,0.0119358,0.047521,0.0129795,0.0252321,0.0164314,0.0384755,0.0330825,0.0141247,0.0173817,0.0139724,0.013762,0.0157296,0.0140046,0.0160569,0.00795586,0.0109524,0.0163352,0.0502793,0.0186412,0.0168918,0.0314277,0.0148351,0.0202292,0.0490576,0,0,0.00497741,0,0.0378751,0.00230067,0.0601379,0.0118535,0.00778118,0.01254,0.0348589,0.0537269,0.012139,0.0241272,0.0121039,0.00615576,0.00297728,0.00802845,0.00467181,0.0190059,0.0232945,0.0106913,0.00922245,0.0413748,0.0374868,0,0,0,0,0,0.0127191
499,0.0470377,0,0,0,0,0.0449627,0,0,0,0,0,0,0.00822702,0.061765,0.0154588,0.00800659,0,0,0.0149959,0,0.0280885,0.0113277,0.047373,0.0131538,0.0251671,0.0164603,0.038376,0.0324443,0.0140784,0.01735,0.0139861,0.0138938,0.0158236,0.0141016,0.0160952,0.00789517,0.0111646,0.0159528,0.0501015,0.0182499,0.0156522,0.0314139,0.0148061,0.0200107,0.0492306,0,0,0.00505445,0,0.0377674,0.00229125,0.060208,0.0123336,0.00785388,0.0122277,0.0348447,0.0535442,0.0122233,0.0240453,0.0119568,0.00614991,0.00313061,0.00801039,0.00435617,0.0176362,0.0231665,0.0104688,0.00884376,0.041362,0.0374835,0,0,0,0,0,0.0127151
500,0.0470687,0,0,0,0,0.0450142,0,0,0,0,0,0,0.00851748,0.0615437,0.0156235,0.00787354,0,0,0.0144669,0,0.0281423,0.0107472,0.0472493,0.0132343,0.0250885,0.0164925,0.0383312,0.0319046,0.0140137,0.0173101,0.0139758,0.0140458,0.0159041,0.0141857,0.016152,0.00786231,0.0113948,0.0156254,0.049887,0.017831,0.0145785,0.0313895,0.0149063,0.0197036,0.0492446,0,0,0.00508214,0,0.0376615,0.00222067,0.0602791,0.0127338,0.00792796,0.0119389,0.034816,0.053386,0.0122281,0.0239693,0.0117516,0.00613153,0.00324845,0.00803756,0.00418491,0.0163459,0.0231373,0.0108803,0.00854382,0.0413582,0.0375133,0,0,0,0,0,0.0127083
501,0.0470827,0,0,0,0,0.045059,0,0,0,0,0,0,0.00884394,0.0613169,0.0158127,0.00776686,0,0,0.0140349,0,0.0281823,0.0101909,0.047145,0.0132122,0.0250153,0.0164954,0.0383556,0.031387,0.0139057,0.0172826,0.0139719,0.0142082,0.0159857,0.0142498,0.016243,0.00785383,0.0116543,0.0153802,0.0496634,0.0174106,0.0135802,0.0313479,0.0149831,0.0193338,0.0492295,0,0,0.00509521,0,0.0375499,0.00217322,0.0603518,0.0131226,0.00800553,0.0116866,0.0348269,0.0532272,0.0121381,0.0238811,0.0115608,0.00612175,0.00338132,0.00808203,0.0042252,0.0150965,0.0231661,0.0118118,0.00829686,0.0414051,0.0375656,0,0,0,0,0,0.0127549
502,0.0471294,0,0,0,0,0.0451281,0,0,0,0,0,0,0.00920303,0.0611026,0.0160417,0.00776219,0,0,0.0136447,0,0.0281958,0.00965421,0.0470964,0.013238,0.0249693,0.016488,0.0383105,0.0309374,0.0138144,0.0172246,0.0139898,0.0143648,0.016076,0.0143311,0.0163427,0.00785097,0.0119294,0.0151994,0.0494691,0.0170451,0.0125915,0.0313173,0.01502,0.0189602,0.0492282,0,0,0.00509572,0,0.037455,0.00221892,0.0604825,0.0135854,0.00809354,0.0114693,0.034859,0.0530794,0.0120862,0.0238114,0.0114342,0.00611362,0.00353139,0.00816225,0.00441254,0.0139863,0.0232416,0.0118757,0.00813317,0.0415157,0.037641,0,0,0,0,0,0.0127928
503,0.0472357,0,0,0,0,0.0452323,0,0,0,0,0,0,0.0095944,0.0609427,0.0161423,0.00782947,0,0,0.0132897,0,0.0281986,0.00912123,0.0470554,0.0134188,0.0249394,0.016362,0.0383265,0.0304796,0.0138357,0.0171791,0.0140317,0.0145465,0.0161778,0.0144265,0.0163757,0.00783929,0.0122281,0.0150712,0.0493241,0.0167108,0.0116619,0.0313024,0.0150346,0.0185053,0.0492321,0,0,0.00513999,0,0.037358,0.00231169,0.0606502,0.0140353,0.00813822,0.0112945,0.0347864,0.0529824,0.012078,0.0237697,0.0113296,0.0060765,0.00371443,0.00822276,0.00462906,0.0130284,0.0232484,0.0112205,0.00801632,0.041685,0.0377006,0,0,0,0,0,0.0128313
504,0.0473362,0,0,0,0,0.0453785,0,0,0,0,0,0,0.0100537,0.060826,0.0162998,0.00779611,0,0,0.0129559,0,0.0281761,0.00858997,0.0469958,0.0135164,0.0249196,0.0161908,0.0384255,0.0300387,0.0138316,0.017131,0.0140527,0.0146925,0.0162523,0.014515,0.0162858,0.00780415,0.0126363,0.0150004,0.0492149,0.0163911,0.0107681,0.0312844,0.0149417,0.0180488,0.049254,0,0,0.00507184,0,0.0372511,0.00242074,0.0608142,0.0142686,0.00817605,0.0111525,0.0347335,0.0529128,0.0121039,0.0237755,0.0112672,0.00600279,0.00379145,0.00819773,0.00480001,0.0120974,0.0232035,0.0113191,0.00785063,0.0418899,0.0377619,0,0,0,0,0,0.0128722
505,0.0473833,0,0,0,0,0.0455028,0,0,0,0,0,0,0.0105566,0.0606501,0.0164828,0.00780298,0,0,0.0125912,0,0.0281301,0.00806333,0.0469104,0.0136946,0.0248727,0.0161696,0.0385164,0.0295649,0.0137706,0.016989,0.014009,0.014827,0.016295,0.0145498,0.0162552,0.00775601,0.0131186,0.0149304,0.0490605,0.0161093,0.00997949,0.0312468,0.0146897,0.0175818,0.0492815,0,0,0.00504149,0,0.0371431,0.00252179,0.060981,0.0142912,0.00821389,0.0110645,0.0346763,0.0528721,0.0121563,0.0238447,0.0112487,0.00589583,0.00373703,0.00809532,0.00487733,0.0113139,0.0232007,0.0119261,0.00769508,0.0420781,0.0378523,0,0,0,0,0,0.0128961
506,0.0475005,0,0,0,0,0.0456123,0,0,0,0,0,0,0.0110394,0.0604299,0.0166694,0.00794244,0,0,0.0121675,0,0.0280985,0.0075581,0.0468524,0.0136969,0.0248116,0.0161853,0.0385251,0.0290571,0.013683,0.0167562,0.0139664,0.0149333,0.0163175,0.0145297,0.0167362,0.00773453,0.0135495,0.0148015,0.0488644,0.015841,0.00957463,0.0312141,0.0144377,0.017076,0.0493315,0,0,0.00505275,0,0.0370518,0.00261399,0.0611526,0.0144186,0.00825657,0.0109769,0.0346225,0.0527906,0.0121424,0.023933,0.0111927,0.00591252,0.00383102,0.0080207,0.00497708,0.0108969,0.0232309,0.0118054,0.00756665,0.0422637,0.0379989,0,0,0,0,0,0.0129301
507,0.0476228,0,0,0,0,0.0457335,0,0,0,0,0,0,0.0115031,0.0602086,0.0167975,0.00804325,0,0,0.0116836,0,0.0280918,0.00704179,0.0467811,0.0136608,0.0247604,0.0162086,0.0384787,0.0285796,0.0135979,0.0166739,0.0139435,0.0150008,0.0163302,0.014558,0.0169688,0.00775002,0.0140074,0.014616,0.0486556,0.015551,0.00961284,0.0311881,0.0142781,0.0165343,0.0493793,0,0,0.00505828,0,0.0369867,0.00268946,0.0613996,0.0146653,0.0083128,0.010901,0.034541,0.052687,0.0120759,0.0240329,0.0110852,0.00598785,0.00398325,0.00803901,0.00515487,0.0107338,0.0233034,0.0118561,0.00747263,0.0424185,0.0381261,0,0,0,0,0,0.0129841
508,0.0476839,0,0,0,0,0.045825,0,0,0,0,0,0,0.0120297,0.0599894,0.0169003,0.00814484,0,0,0.0111622,0,0.0280921,0.00651866,0.0466923,0.0136753,0.0246771,0.0163426,0.0384377,0.0280941,0.0135099,0.0166459,0.0139011,0.0150943,0.0163189,0.0145422,0.0167046,0.00776141,0.0145274,0.0143829,0.0484573,0.0151994,0.00987097,0.0311602,0.01416,0.0161398,0.0494089,0,0,0.00512075,0,0.036934,0.00282061,0.0618374,0.0149281,0.00842806,0.0109041,0.034494,0.0525976,0.0120539,0.024187,0.0110303,0.00610046,0.0041447,0.00807878,0.0053729,0.0106303,0.0234103,0.0115733,0.00742855,0.0425408,0.0382736,0,0,0,0,0,0.0129793
509,0.0477347,0,0,0,0,0.0458879,0,0,0,0,0,0,0.0126072,0.0597672,0.0170092,0.00828778,0,0,0.010635,0,0.0280805,0.0060123,0.0466105,0.0137363,0.0245578,0.0165824,0.038401,0.0275664,0.013395,0.0165583,0.0138157,0.0151816,0.0162913,0.0144894,0.0164303,0.00777182,0.0150333,0.0141406,0.0482361,0.0148024,0.0100422,0.0311353,0.0140243,0.0157336,0.0493779,0,0,0.0051359,0,0.0368809,0.00296831,0.0624909,0.0150683,0.00859512,0.0109224,0.0343919,0.0525048,0.0120218,0.024381,0.0111707,0.00619889,0.00432538,0.00810223,0.00571654,0.0104826,0.023541,0.0120308,0.00729627,0.0426452,0.0383927,0,0,0,0,0,0.0129301
510,0.0477675,0,0,0,0,0.0459671,0,0,0,0,0,0,0.0131617,0.0595373,0.0171162,0.00838928,0,0,0.01009,0,0.0280265,0.00551447,0.0464694,0.013897,0.0244657,0.016492,0.0383768,0.0270808,0.013281,0.0164694,0.0137165,0.0151573,0.0162469,0.0144403,0.0163495,0.00773437,0.01556,0.0137865,0.0480129,0.0144465,0.0105323,0.0311133,0.0137256,0.0154477,0.0493323,0,0,0.00518683,0,0.036804,0.00316822,0.0629153,0.0148517,0.00872764,0.0108948,0.0343421,0.0524322,0.0119732,0.0246046,0.0110771,0.00617718,0.0045214,0.00809118,0.00602626,0.0104468,0.0236418,0.0125085,0.00721813,0.0427985,0.038527,0,0,0,0,0,0.0128813
511,0.0477655,0,0,0,0,0.046059,0,0,0,0,0,0,0.0136178,0.0593342,0.0171623,0.00847959,0,0,0.00953394,0,0.0279607,0.00500218,0.0462884,0.0140048,0.0243913,0.0163595,0.0383773,0.0266273,0.01317,0.0163812,0.0136248,0.015054,0.0161889,0.014412,0.0163789,0.00765257,0.0159636,0.0134065,0.0478416,0.0141391,0.0112988,0.03109,0.0133203,0.0151165,0.0493253,0,0,0.00533776,0,0.0367085,0.00339929,0.0632164,0.0143951,0.0088413,0.0107108,0.034236,0.052365,0.0119182,0.0247968,0.0109439,0.00619847,0.00476486,0.0080568,0.00626153,0.0103184,0.0236578,0.0127651,0.00721801,0.0429617,0.0386612,0,0,0,0,0,0.0128711
512,0.047703,0,0,0,0,0.0461735,0,0,0,0,0,0,0.0139737,0.0591307,0.0172242,0.00862293,0,0,0.00902787,0,0.0278925,0.00451414,0.0461372,0.0140535,0.0243218,0.0163556,0.0383769,0.0262121,0.0131163,0.0163043,0.013568,0.0149214,0.01614,0.014409,0.0163888,0.0075493,0.0162305,0.0130577,0.0476951,0.0138462,0.0113336,0.0310694,0.0129436,0.0148371,0.0493316,0,0,0.0054005,0,0.0366058,0.00363801,0.0635072,0.0143967,0.00897894,0.0104383,0.0341314,0.0523165,0.0118476,0.0248995,0.0108312,0.00636864,0.0050315,0.00806565,0.00655102,0.00977696,0.0236751,0.0126557,0.00709174,0.0431207,0.0387937,0,0,0,0,0,0.0128793
513,0.0477038,0,0,0,0,0.0463168,0,0,0,0,0,0,0.0141851,0.05887,0.0172392,0.00880436,0,0,0.00858246,0,0.0278498,0.00406812,0.0460406,0.0141132,0.0242601,0.0163769,0.0384311,0.0257274,0.0130755,0.016247,0.0135121,0.014832,0.0160898,0.0144153,0.0163264,0.00747239,0.0163039,0.0127163,0.0474797,0.0135222,0.0108935,0.0310761,0.0127136,0.014746,0.0494048,0,0,0.0054036,0,0.0365271,0.00378303,0.0637969,0.0150482,0.00913623,0.0101677,0.0341558,0.0523139,0.0116763,0.0248997,0.01058,0.00663102,0.00530808,0.00817739,0.00715111,0.00871584,0.023738,0.012153,0.00695649,0.0432724,0.0389115,0,0,0,0,0,0.0128446
514,0.0475955,0,0,0,0,0.0465223,0,0,0,0,0,0,0.01423,0.0585485,0.0172398,0.00897595,0,0,0.00815585,0,0.0278063,0.00355162,0.04595,0.0141435,0.0242277,0.0163475,0.0384848,0.0250774,0.0130019,0.0162448,0.0134689,0.0147479,0.0160259,0.0144101,0.0161957,0.00742431,0.0163234,0.012388,0.0471608,0.0130728,0.0103563,0.0310637,0.012694,0.0146866,0.0494121,0,0,0.00537795,0,0.0364539,0.00391025,0.0641267,0.0160234,0.0093432,0.00985113,0.0341781,0.0523582,0.0114423,0.0248338,0.0101261,0.00688808,0.00568889,0.00841047,0.00788473,0.00783487,0.0238735,0.0121395,0.00688298,0.0434491,0.0388865,0,0,0,0,0,0.0127103
515,0.0474422,0,0,0,0,0.0467516,0,0,0,0,0,0,0.0140946,0.0582064,0.0171788,0.00910201,0,0,0.00781435,0,0.0277688,0.0030571,0.0458435,0.0142304,0.0242197,0.0163323,0.0385849,0.0244064,0.0129388,0.0162758,0.0134423,0.0146381,0.0159466,0.0143713,0.0159362,0.00740768,0.0162695,0.0120703,0.0467987,0.0125911,0.00979768,0.0310276,0.0128569,0.0146694,0.0493905,0,0,0.00541207,0,0.0363892,0.00408469,0.0644216,0.017062,0.00968301,0.00950401,0.034176,0.052299,0.0111342,0.0247514,0.0095432,0.00705186,0.00611356,0.00868156,0.00879507,0.00718468,0.0240795,0.0116078,0.00683331,0.0436357,0.0388246,0,0,0,0,0,0.0125011
516,0.0471555,0,0,0,0,0.0469384,0,0,0,0,0,0,0.0138159,0.0578318,0.0171158,0.00921405,0,0,0.00755158,0,0.0277528,0.00261692,0.045751,0.0142344,0.0241867,0.016364,0.0386805,0.0237174,0.0130205,0.0163487,0.0135022,0.014487,0.0158854,0.0143379,0.0156499,0.0074174,0.015988,0.0116657,0.0463654,0.0120558,0.00930972,0.030988,0.0131044,0.0146195,0.0492895,0,0,0.00553739,0,0.0363313,0.00430949,0.0645971,0.0179476,0.00993527,0.00911992,0.0341971,0.052152,0.0107956,0.0247061,0.00902698,0.00722242,0.00651902,0.00899935,0.00969817,0.00672084,0.0243726,0.0112519,0.00668363,0.0438363,0.038677,0,0,0,0,0,0.0122628
517,0.0467249,0,0,0,0,0.0470807,0,0,0,0,0,0,0.0135425,0.0574019,0.0170537,0.00932605,0,0,0.00744255,0,0.0277681,0.0023658,0.0456837,0.0143227,0.0241084,0.0163963,0.0387675,0.0230909,0.0131728,0.0164544,0.0136392,0.0143416,0.0158337,0.0143222,0.0153847,0.00744456,0.0155872,0.0111941,0.0458674,0.0113325,0.00878617,0.0309445,0.0131901,0.0145382,0.049009,0,0,0.00570756,0,0.0362769,0.00449837,0.0646808,0.0184308,0.0101038,0.00879989,0.0342425,0.0520041,0.0105338,0.0247068,0.00877768,0.00734255,0.00680049,0.00927802,0.0104346,0.00628025,0.0246837,0.0110631,0.00650174,0.0440328,0.0384046,0,0,0,0,0,0.0120895
518,0.0462432,0,0,0,0,0.0471719,0,0,0,0,0,0,0.0132207,0.0569292,0.0169515,0.00944254,0,0,0.00752849,0,0.0277633,0.00239447,0.0456231,0.0143113,0.0240144,0.0164395,0.0388618,0.0226538,0.0133311,0.0165757,0.0137679,0.0141795,0.0158162,0.0143272,0.0152406,0.00745887,0.0151828,0.0108014,0.0453096,0.0105034,0.00821367,0.0309119,0.0129761,0.0144286,0.0485749,0,0,0.00588497,0,0.0362389,0.00456755,0.0646008,0.0185508,0.0102671,0.00868711,0.034257,0.0518886,0.0103669,0.0247486,0.00851541,0.00728444,0.00689141,0.00941625,0.0107536,0.00578431,0.0249921,0.0108536,0.00644765,0.0441785,0.0380498,0,0,0,0,0,0.0120482
519,0.0457687,0,0,0,0,0.0471935,0,0,0,0,0,0,0.0128866,0.0564677,0.0168534,0.00956691,0,0,0.00772009,0,0.0277455,0.00266329,0.0455564,0.0143141,0.0238852,0.0164864,0.0389955,0.0224928,0.0134492,0.0166828,0.0138996,0.0140102,0.0158088,0.0143354,0.0154409,0.00746308,0.0148393,0.0106595,0.0447666,0.00975322,0.00770017,0.0308879,0.012593,0.0142625,0.0481042,0,0,0.00603932,0,0.0361931,0.00459352,0.0643864,0.0181262,0.0104541,0.00874806,0.0342247,0.051737,0.0103044,0.024802,0.00823828,0.00737121,0.00687548,0.00930478,0.0107546,0.00530137,0.0252481,0.0106655,0.00636456,0.0442987,0.0377211,0,0,0,0,0,0.0120949
520,0.0453587,0,0,0,0,0.0471402,0,0,0,0,0,0,0.0125613,0.0560491,0.0167141,0.00969103,0,0,0.00790855,0,0.0276821,0.00312144,0.0454977,0.0142632,0.0237065,0.0165466,0.0391186,0.0225062,0.0135429,0.0167393,0.0140033,0.0138706,0.0158154,0.0142959,0.0160061,0.0074583,0.0144818,0.0106564,0.0443109,0.0091361,0.00723711,0.0308455,0.0121792,0.0141269,0.0476888,0,0,0.00620515,0,0.0361207,0.00478667,0.0641772,0.0174405,0.0106251,0.00884618,0.0342084,0.0514816,0.0103114,0.0248506,0.00785106,0.0074064,0.00684714,0.00918395,0.0106504,0.00496033,0.0254366,0.0105323,0.00623988,0.0443834,0.0374247,0,0,0,0,0,0.0119946
521,0.0450299,0,0,0,0,0.0470336,0,0,0,0,0,0,0.01223,0.0556548,0.0165902,0.00980941,0,0,0.0080886,0,0.0276267,0.00374096,0.0454142,0.014173,0.0235408,0.0166554,0.0391908,0.0226251,0.013623,0.0167643,0.0140902,0.0136993,0.015835,0.0141974,0.0164186,0.00742167,0.0142027,0.0106598,0.0439128,0.00858395,0.00690917,0.0307963,0.011877,0.0140646,0.0473599,0,0,0.00644669,0,0.0360374,0.00513957,0.0640582,0.0169541,0.0107996,0.00895645,0.034168,0.0511714,0.0102496,0.0248983,0.00769621,0.00757631,0.00680543,0.00913694,0.0105891,0.00467627,0.0255024,0.0104275,0.00605851,0.0443739,0.0371455,0,0,0,0,0,0.011888
522,0.0447319,0,0,0,0,0.0468923,0,0,0,0,0,0,0.0120623,0.055285,0.0165265,0.00989902,0,0,0.00830477,0,0.0275996,0.00438732,0.0452962,0.0142114,0.0234103,0.0167281,0.0391688,0.0227278,0.0137634,0.0167775,0.0141322,0.0135216,0.0158172,0.0140578,0.0167365,0.0073475,0.014067,0.0106798,0.0435367,0.00807776,0.00673948,0.0307358,0.0116393,0.0140137,0.0471352,0,0,0.0068131,0,0.0359655,0.00546018,0.0639967,0.0166903,0.0109461,0.00907478,0.0341482,0.0508275,0.0101145,0.0249263,0.0075883,0.00770742,0.00676479,0.00911793,0.0106219,0.00439404,0.0255286,0.010224,0.00599938,0.0442846,0.0368601,0,0,0,0,0,0.0117864
523,0.0445073,0,0,0,0,0.0467742,0,0,0,0,0,0,0.0120447,0.0549156,0.0165723,0.00995652,0,0,0.00855472,0,0.0275369,0.00508362,0.0451436,0.0144167,0.0232898,0.0168126,0.0391436,0.0227982,0.0138926,0.0167956,0.0141714,0.0133924,0.0158173,0.0139068,0.0164422,0.00727647,0.0140588,0.0107165,0.0431804,0.00763277,0.00667444,0.0306714,0.0114223,0.0139934,0.0469204,0,0,0.00723227,0,0.0358939,0.00564604,0.0639373,0.0164172,0.0110359,0.00913149,0.0341885,0.0504968,0.00994864,0.0249401,0.00738534,0.00777561,0.00671022,0.00914091,0.0106906,0.0040569,0.0256665,0.00989952,0.00596015,0.044164,0.0365474,0,0,0,0,0,0.0117022
