Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,RTHII
13,0.0261737,0,0,0,0,0.0389868,0,0,0,0,0,0,0.0213698,0.0297956,0.0171713,0.0051909,0,0,0.0354696,0,0.030947,0.0208029,0.0380426,0.0135666,0.0175611,0.0088034,0.01385,0.0381589,0.00557402,0.00617472,0.00753829,0.0196109,0.0118437,0.0104447,0.011548,0.0098927,0.022089,0.0307873,0.0284756,0.0174881,0.00785532,0.0200939,0.00678313,0.00360104,0.0521143,0,0,0.0171603,0,0.0212871,0.0160413,0.0659799,0.0121788,0.0162033,0.00986322,0.0121857,0.0736543,0.00230566,0.0354324,0.00459306,0.00858923,0.0144,0.00922063,0.0134731,0.0111,0.0286844,0.0201499,0.0246825,0.0416371,0.038006,0,0,0,0,0,0
14,0.0332953,0,0,0,0,0.0370727,0,0,0,0,0,0,0.0208971,0.031826,0.0172269,0.00500551,0,0,0.0319973,0,0.0302065,0.0170405,0.0380693,0.0137108,0.0174429,0.00884996,0.0150563,0.0287958,0.0059445,0.00628053,0.00758565,0.019409,0.0119986,0.0106546,0.0116801,0.00978283,0.0215647,0.0287213,0.0303493,0.014854,0.00737457,0.0206452,0.00638405,0.00351829,0.0550182,0,0,0.0157382,0,0.0216858,0.0149412,0.0661096,0.0117187,0.0157801,0.00985843,0.0133735,0.0748773,0.00262849,0.0350555,0.00441576,0.00846651,0.0137508,0.00898062,0.0131585,0.0106131,0.0278411,0.0211593,0.0241555,0.0381309,0.0407222,0,0,0,0,0,0
15,0.0330135,0,0,0,0,0.03738,0,0,0,0,0,0,0.0209066,0.0329255,0.0173518,0.00505185,0,0,0.0315707,0,0.0300303,0.0163376,0.0381872,0.0138388,0.0176284,0.00887743,0.0154457,0.0295211,0.00583705,0.00636317,0.00765694,0.0193197,0.012153,0.0108421,0.0118038,0.0096719,0.0213595,0.0286581,0.0315585,0.0133563,0.00711981,0.021094,0.00630829,0.00337566,0.0552002,0,0,0.0153819,0,0.0219475,0.0144613,0.0660999,0.011625,0.015627,0.00984559,0.0137275,0.0749667,0.0026993,0.0350197,0.00433309,0.00847991,0.0135318,0.0089508,0.0131017,0.0103466,0.0277344,0.0220837,0.0239775,0.0386524,0.0408299,0,0,0,0,0,0
16,0.0332111,0,0,0,0,0.0379552,0,0,0,0,0,0,0.0208557,0.0339115,0.0174546,0.00510479,0,0,0.0309729,0,0.0298846,0.0155882,0.0382873,0.014223,0.0177449,0.00879171,0.0158165,0.0301155,0.00596003,0.0064433,0.0076802,0.0192294,0.0122646,0.0109806,0.0119664,0.00956353,0.0211999,0.0284701,0.0326159,0.0114796,0.00699462,0.0214758,0.00627015,0.00320568,0.0558356,0,0,0.0151769,0,0.0221514,0.0140445,0.0661063,0.0114803,0.0155419,0.00986778,0.0140681,0.0754708,0.00274785,0.0349615,0.00432792,0.00843398,0.0136003,0.00889901,0.0130294,0.010111,0.0277708,0.0231374,0.0239148,0.0392442,0.0412238,0,0,0,0,0,0
17,0.031761,0,0,0,0,0.0365295,0,0,0,0,0,0,0.0208328,0.0347017,0.0175458,0.00525059,0,0,0.0312835,0,0.0298018,0.0154528,0.0383625,0.014484,0.0178118,0.00850616,0.0158289,0.0308123,0.00614799,0.0064688,0.00765591,0.0192023,0.0123226,0.0110767,0.012023,0.00950169,0.0211869,0.0288628,0.0334537,0.010233,0.00704253,0.0217329,0.00624086,0.0030987,0.0543811,0,0,0.0140483,0,0.0222759,0.0129813,0.0660849,0.0113273,0.0155591,0.00990402,0.0140892,0.0736907,0.00273873,0.0349545,0.00438482,0.00840053,0.0139261,0.00886157,0.0129839,0.00996393,0.0260237,0.0237951,0.0235218,0.038108,0.0403917,0,0,0,0,0,0
18,0.0310781,0,0,0,0,0.0362774,0,0,0,0,0,0,0.0206323,0.0353977,0.0175338,0.00535927,0,0,0.030742,0,0.0295963,0.0147502,0.0384066,0.0144354,0.0177437,0.00834852,0.0159166,0.0312813,0.00612392,0.00649005,0.00763925,0.019152,0.0123496,0.0111607,0.012103,0.00952631,0.021122,0.0287354,0.0341981,0.00889862,0.00697989,0.0219971,0.00621387,0.00302679,0.0538091,0,0,0.01364,0,0.0223475,0.0125121,0.0660793,0.011257,0.0154513,0.00988882,0.0141686,0.0728786,0.00279668,0.0349344,0.00441782,0.00842498,0.0139961,0.00885811,0.0129559,0.0098096,0.025522,0.0243459,0.0232848,0.0379604,0.0399591,0,0,0,0,0,0
19,0.0304866,0,0,0,0,0.036171,0,0,0,0,0,0,0.0206867,0.0359443,0.0175578,0.00539987,0,0,0.0301925,0,0.0293837,0.0139232,0.0384532,0.0142359,0.0177117,0.00836234,0.0159733,0.0317926,0.00634767,0.00649819,0.0076564,0.019089,0.0123841,0.0112403,0.0122299,0.00954701,0.0211142,0.0287095,0.0348625,0.00767017,0.00690788,0.0222431,0.00617725,0.0030485,0.0533303,0,0,0.013297,0,0.0224779,0.0120636,0.0660449,0.0111931,0.0153794,0.00980806,0.0141964,0.0721878,0.00280893,0.034954,0.00442531,0.00843403,0.013891,0.00882172,0.0128951,0.00971176,0.0250805,0.0246719,0.0228883,0.0379462,0.0395734,0,0,0,0,0,0
20,0.0310178,0,0,0,0,0.0359745,0,0,0,0,0,0,0.020664,0.0365326,0.0176696,0.00534967,0,0,0.0294534,0,0.0292812,0.0128461,0.038529,0.014279,0.0176852,0.00854159,0.0161425,0.0309337,0.00639027,0.00654852,0.00766238,0.0190169,0.0124281,0.0113125,0.012309,0.00950918,0.0210873,0.0283205,0.0353791,0.00639802,0.00671114,0.0224509,0.00608579,0.00298133,0.0534174,0,0,0.0128251,0,0.0226329,0.0114281,0.0659905,0.011087,0.0152985,0.00976005,0.0143197,0.0718763,0.00282558,0.0349481,0.00436588,0.00839175,0.0136576,0.00877181,0.0127864,0.00950054,0.0246439,0.024787,0.0223154,0.0375547,0.0396817,0,0,0,0,0,0
21,0.0314335,0,0,0,0,0.0357648,0,0,0,0,0,0,0.0206453,0.0370378,0.0177535,0.00535062,0,0,0.0286277,0,0.0291623,0.0118101,0.0386229,0.014398,0.0176327,0.00860871,0.0162841,0.0301306,0.00651181,0.00663596,0.00768215,0.0189411,0.0124996,0.0113882,0.012375,0.00947408,0.0210102,0.0277248,0.0357755,0.0056344,0.0065948,0.0227413,0.00601157,0.00266197,0.0532962,0,0,0.0122373,0,0.0229399,0.0105148,0.0659787,0.0109234,0.015147,0.00981361,0.0144658,0.0713612,0.00293344,0.034898,0.00429122,0.00829659,0.0137364,0.0086825,0.0126858,0.00919405,0.0242208,0.0246035,0.0214579,0.0371132,0.0396465,0,0,0,0,0,0
22,0.0318177,0,0,0,0,0.0355811,0,0,0,0,0,0,0.0205062,0.0373354,0.0176724,0.00528316,0,0,0.0277471,0,0.029013,0.0108317,0.038659,0.0143952,0.0175357,0.00848558,0.0164368,0.0293161,0.00675725,0.00670715,0.00768791,0.018848,0.0125261,0.0114253,0.0123923,0.00944827,0.0209348,0.0270288,0.0360502,0.00528668,0.00648676,0.0228998,0.0059267,0.0024213,0.0530921,0,0,0.0115805,0,0.0231286,0.00948737,0.0660121,0.0107672,0.0150616,0.00986371,0.0146139,0.0707734,0.0029996,0.0348312,0.00425991,0.00820168,0.0137808,0.00862071,0.0126357,0.00894824,0.0239361,0.0241443,0.0203701,0.0366868,0.0395707,0,0,0,0,0,0
23,0.031115,0,0,0,0,0.0340714,0,0,0,0,0,0,0.0204848,0.0377819,0.0176841,0.00521228,0,0,0.026832,0,0.0290196,0.00985025,0.038661,0.0145858,0.0175977,0.00849747,0.0164184,0.028102,0.00680945,0.00673631,0.00770501,0.0187571,0.0125741,0.0114919,0.0124202,0.00946165,0.0208924,0.0263426,0.036328,0.00517677,0.00643734,0.023085,0.00584959,0.00223697,0.0512053,0,0,0.0104821,0,0.0232377,0.0083306,0.0660558,0.010667,0.0151482,0.00989388,0.0145828,0.0683489,0.00303719,0.0347865,0.00427546,0.00824239,0.0137695,0.00858406,0.0126394,0.00895939,0.0232239,0.0233051,0.0189913,0.0350457,0.0384426,0,0,0,0,0,0
24,0.0304748,0,0,0,0,0.0329504,0,0,0,0,0,0,0.0204509,0.0383862,0.0177927,0.00515255,0,0,0.0265355,0,0.0291057,0.00934189,0.0386286,0.014551,0.0176157,0.00837154,0.0164736,0.0274657,0.00671968,0.00671116,0.00768179,0.0186852,0.0125955,0.0115041,0.0124125,0.00946565,0.0209072,0.0262834,0.0365972,0.00543605,0.0064002,0.0232361,0.00577988,0.00205798,0.0497917,0,0,0.00955965,0,0.0235722,0.00703744,0.066079,0.0105591,0.015272,0.00992758,0.014612,0.0665675,0.0030289,0.0347868,0.00429281,0.00818619,0.0137307,0.00854676,0.0125989,0.00889121,0.0226823,0.0222807,0.017522,0.0340279,0.037629,0,0,0,0,0,0
25,0.0298576,0,0,0,0,0.0316103,0,0,0,0,0,0,0.0205676,0.0388097,0.0178612,0.00520183,0,0,0.0257653,0,0.0290333,0.00875879,0.0386309,0.0144993,0.0176599,0.00834742,0.0164486,0.0263589,0.00665814,0.00671544,0.00768258,0.0186334,0.0126145,0.0115307,0.0125127,0.009461,0.0209037,0.0257396,0.0368112,0.00633754,0.00628722,0.0234461,0.00571198,0.00192783,0.0480089,0,0,0.00841132,0,0.0238577,0.00555068,0.0661279,0.0104395,0.0152768,0.0099536,0.0146162,0.0643166,0.0030331,0.0348018,0.00429829,0.00808728,0.0136714,0.00851637,0.0125318,0.00872134,0.0224011,0.0209748,0.0159819,0.032641,0.0365453,0,0,0,0,0,0
26,0.0292813,0,0,0,0,0.0306204,0,0,0,0,0,0,0.0207022,0.0389758,0.0178,0.00532504,0,0,0.0251722,0,0.028986,0.00838342,0.0386614,0.0147742,0.0176166,0.00835261,0.0163654,0.0256024,0.00672285,0.00672724,0.00769974,0.0186238,0.0126452,0.0115956,0.0126166,0.00945572,0.0209103,0.0252935,0.0369616,0.00685111,0.00619805,0.0236447,0.00565254,0.00209273,0.0465223,0,0,0.007575,0,0.024277,0.00423103,0.066176,0.0102721,0.0152356,0.00995197,0.0145693,0.0625021,0.00304816,0.0347195,0.00431195,0.00807818,0.0136549,0.00845594,0.0124463,0.00848416,0.0223401,0.0196812,0.0143778,0.0315649,0.035601,0,0,0,0,0,0
27,0.0287106,0,0,0,0,0.0297521,0,0,0,0,0,0,0.0208574,0.0392422,0.01791,0.0053996,0,0,0.0245498,0,0.0290595,0.00793,0.0386898,0.0149591,0.0176282,0.00834332,0.0162823,0.0249341,0.00678212,0.00672689,0.00771226,0.0186232,0.0126967,0.0116414,0.0126933,0.00942712,0.0210566,0.0248518,0.0371258,0.00730188,0.00607323,0.0238821,0.00562019,0.00276511,0.0451343,0,0,0.00678547,0,0.0247497,0.00316639,0.0662006,0.0102015,0.0151943,0.00995024,0.014537,0.0608435,0.00304562,0.0346166,0.0043307,0.00804848,0.0136551,0.00843736,0.0123442,0.00824439,0.0223753,0.0182258,0.0127009,0.0306403,0.0347139,0,0,0,0,0,0
28,0.0282077,0,0,0,0,0.028966,0,0,0,0,0,0,0.0210811,0.0393069,0.0180998,0.00541464,0,0,0.023967,0,0.0291948,0.00752753,0.0386667,0.0149427,0.0175711,0.00846898,0.0161797,0.024282,0.00665247,0.00673142,0.00769424,0.0185692,0.0127719,0.0116939,0.0128077,0.00936072,0.0212042,0.0244859,0.0371567,0.00779483,0.00594699,0.0240452,0.00565724,0.0031927,0.0438575,0,0,0.00617968,0,0.0251832,0.00254864,0.0662308,0.0102867,0.0151898,0.00993616,0.0145124,0.0592454,0.0031061,0.0346207,0.00431852,0.00798533,0.0135873,0.00848584,0.012337,0.00813845,0.0225631,0.0165261,0.0111835,0.0298867,0.0339409,0,0,0,0,0,0
29,0.0278286,0,0,0,0,0.0282894,0,0,0,0,0,0,0.021068,0.039198,0.0181957,0.00539485,0,0,0.0234754,0,0.0292879,0.00730354,0.0386196,0.0149904,0.0175168,0.00853475,0.0161136,0.0236289,0.0064603,0.00673586,0.00766958,0.01855,0.0128327,0.0117327,0.0129041,0.00935783,0.0212922,0.0241953,0.0371086,0.00847617,0.00585453,0.0241355,0.00566204,0.003236,0.0427517,0,0,0.00577833,0,0.0255908,0.00285157,0.0662547,0.0103092,0.0152234,0.00991381,0.0144433,0.0577644,0.00317516,0.0346163,0.0042954,0.00796586,0.0135017,0.00848642,0.0123422,0.00804188,0.0229544,0.0147215,0.00990876,0.0292336,0.0333149,0,0,0,0,0,0
30,0.0276311,0,0,0,0,0.0277108,0,0,0,0,0,0,0.0211159,0.0394325,0.0183007,0.00530206,0,0,0.0232082,0,0.0292125,0.00736843,0.0385925,0.0151548,0.0175012,0.0085307,0.01609,0.023172,0.00645714,0.00675613,0.00766969,0.0185168,0.0128608,0.0117671,0.0129349,0.00935885,0.021326,0.0241135,0.0372038,0.00947026,0.00580153,0.0242413,0.00564004,0.00320936,0.0418075,0,0,0.00548891,0,0.0260561,0.00401672,0.0662632,0.0102714,0.0152779,0.00987197,0.0144152,0.0564812,0.00321144,0.0346061,0.00425463,0.00792112,0.0134343,0.0084608,0.012337,0.00787046,0.0232439,0.0128105,0.00899885,0.0285923,0.0328372,0,0,0,0,0,0
31,0.0274795,0,0,0,0,0.0271736,0,0,0,0,0,0,0.0211853,0.0398986,0.0184148,0.00503886,0,0,0.0231812,0,0.0289667,0.00751641,0.0385915,0.0151517,0.0175206,0.00848654,0.0160525,0.0229513,0.00637461,0.00679334,0.00766038,0.0184721,0.0128927,0.0118062,0.0129469,0.00932992,0.0213785,0.0241875,0.0371888,0.0105443,0.00570811,0.0244437,0.00563704,0.00325231,0.0409689,0,0,0.00534303,0,0.0266466,0.00558074,0.06626,0.0102769,0.0153475,0.00984238,0.01443,0.0553904,0.0032279,0.0345543,0.00422001,0.00796185,0.0133768,0.00845827,0.0123451,0.00765591,0.0235549,0.0105326,0.00870425,0.0280821,0.032429,0,0,0,0,0,0
32,0.0273051,0,0,0,0,0.0267046,0,0,0,0,0,0,0.0213982,0.040225,0.01852,0.00488954,0,0,0.0231801,0,0.0288628,0.00760968,0.0386073,0.0151805,0.0174977,0.00846273,0.0159868,0.0227942,0.00642625,0.00685743,0.00766084,0.0184154,0.0128965,0.0118271,0.0129833,0.0093004,0.0214616,0.024333,0.0370007,0.0112918,0.00562037,0.0247659,0.00562303,0.00331428,0.0401721,0,0,0.00531437,0,0.02738,0.00724369,0.0662692,0.0102563,0.0153822,0.00983778,0.0144265,0.054351,0.00326494,0.0344979,0.00417681,0.00797475,0.0133477,0.00845561,0.0122983,0.00762676,0.0239673,0.00842552,0.00927058,0.0276927,0.0320055,0,0,0,0,0,0
33,0.0269776,0,0,0,0,0.0262859,0,0,0,0,0,0,0.02149,0.0402922,0.0185416,0.00505109,0,0,0.0231734,0,0.0289698,0.00776503,0.0386047,0.0152969,0.017552,0.00839977,0.0159167,0.0227272,0.00650254,0.00686583,0.00767458,0.0183787,0.01289,0.0118362,0.0130115,0.00928816,0.0216316,0.0244179,0.0366528,0.0119797,0.0056096,0.0251237,0.00561434,0.00334189,0.0392127,0,0,0.00604712,0,0.0281378,0.00887598,0.0662886,0.0102256,0.0153944,0.00983796,0.0144132,0.0530778,0.00329292,0.0344463,0.0041303,0.00793952,0.0132974,0.00843851,0.0122434,0.00760686,0.0245646,0.00691607,0.0105718,0.0274019,0.0314686,0,0,0,0,0,0
34,0.0267441,0,0,0,0,0.0259435,0,0,0,0,0,0,0.0215409,0.0401311,0.0186412,0.00537835,0,0,0.023217,0,0.0292889,0.00793583,0.0385671,0.0153656,0.0175043,0.00826719,0.0158586,0.0226973,0.00643556,0.00687663,0.00771028,0.0183593,0.0128922,0.0118576,0.0130527,0.00929516,0.0216715,0.0246005,0.036121,0.0126518,0.00562252,0.0253974,0.00562176,0.0033459,0.0383945,0,0,0.00699564,0,0.0288069,0.0104731,0.0663213,0.0102276,0.0153943,0.00981573,0.0143796,0.0518571,0.00330403,0.0343999,0.00412885,0.00791435,0.0132352,0.00841475,0.0122332,0.00755775,0.0250377,0.00631834,0.0124033,0.0271299,0.0310536,0,0,0,0,0,0
35,0.0265488,0,0,0,0,0.0257157,0,0,0,0,0,0,0.0215736,0.0397774,0.0187854,0.00557006,0,0,0.0232461,0,0.0297356,0.00792451,0.0385339,0.0154656,0.0174248,0.00824992,0.0158582,0.0226717,0.00648829,0.0068415,0.00770609,0.0183135,0.0129073,0.0118928,0.0131098,0.00927359,0.0217003,0.0248145,0.0355212,0.0132329,0.00562185,0.0257517,0.00562875,0.00334908,0.0376416,0,0,0.00780576,0,0.0294739,0.0117499,0.0663465,0.0102149,0.0153953,0.00982467,0.0143574,0.0506447,0.00330709,0.0343929,0.00414163,0.00787784,0.0132373,0.0083973,0.012236,0.00757276,0.0254609,0.00659987,0.0142978,0.0268964,0.030682,0,0,0,0,0,0
36,0.0264034,0,0,0,0,0.0255707,0,0,0,0,0,0,0.0218328,0.0394303,0.0188511,0.00553402,0,0,0.0234924,0,0.0299627,0.00819666,0.0385373,0.0155349,0.0174152,0.00822471,0.0158651,0.0228098,0.00653137,0.00680017,0.00767612,0.0182541,0.0129282,0.0119295,0.0131465,0.00924813,0.0217481,0.0252717,0.0349234,0.0139023,0.00561327,0.0262068,0.00563102,0.00338785,0.0369304,0,0,0.00843555,0,0.0301218,0.0126368,0.0663612,0.0101895,0.0154233,0.00984404,0.0143657,0.0495202,0.00337755,0.0343743,0.00414093,0.00778779,0.0132457,0.00841178,0.012249,0.00754364,0.0257756,0.00732902,0.0160477,0.0267297,0.0303401,0,0,0,0,0,0
37,0.0263298,0,0,0,0,0.0254587,0,0,0,0,0,0,0.0219818,0.0393068,0.0187863,0.00548755,0,0,0.0239229,0,0.0300849,0.0085987,0.0385643,0.0155512,0.0173806,0.00808422,0.0158642,0.0231551,0.00649214,0.00687181,0.00767398,0.0182312,0.0129292,0.0119438,0.0131553,0.00924282,0.021748,0.0258502,0.034361,0.0144561,0.00557909,0.0266784,0.00558879,0.00345117,0.0362808,0,0,0.00876716,0,0.0307005,0.013326,0.0663757,0.010139,0.0154577,0.00982547,0.0143718,0.0484576,0.00343702,0.0343605,0.00412439,0.00775078,0.0132201,0.00839799,0.0122101,0.00749204,0.0258706,0.00825554,0.0177475,0.0266444,0.0300723,0,0,0,0,0,0
38,0.026336,0,0,0,0,0.0253811,0,0,0,0,0,0,0.0220535,0.0392151,0.0188541,0.00544659,0,0,0.0243505,0,0.0302618,0.00887911,0.0385763,0.0156429,0.0173676,0.00804659,0.0158469,0.0236687,0.00623287,0.00689329,0.00765938,0.0181871,0.0129265,0.0119351,0.013188,0.0092193,0.0218404,0.0264592,0.0338159,0.0148463,0.0055499,0.0271127,0.00554554,0.0035075,0.0356966,0,0,0.00901914,0,0.0312671,0.0140263,0.066398,0.0101001,0.0155052,0.00980166,0.0143738,0.0473937,0.00352065,0.0343391,0.00414152,0.0077894,0.0131665,0.00838134,0.0121939,0.00747492,0.0259992,0.00951101,0.0194384,0.0266045,0.0298777,0,0,0,0,0,0
39,0.0263825,0,0,0,0,0.025347,0,0,0,0,0,0,0.02218,0.0390976,0.0189874,0.00539863,0,0,0.0248554,0,0.0305419,0.00923906,0.0385807,0.0158055,0.0173195,0.0081837,0.0158105,0.0242598,0.00588579,0.00689575,0.00764105,0.0181085,0.0129492,0.0119602,0.0132232,0.00925206,0.0220281,0.027157,0.0332562,0.015407,0.00559112,0.0275105,0.00550814,0.00354119,0.0351339,0,0,0.00958336,0,0.0318367,0.0147727,0.0664231,0.0100381,0.0155094,0.00982106,0.0143432,0.0462916,0.00353587,0.0343359,0.00414363,0.00782567,0.013213,0.0083807,0.0121821,0.00752591,0.0261479,0.011056,0.0211042,0.0265972,0.0296705,0,0,0,0,0,0
40,0.0265409,0,0,0,0,0.0254052,0,0,0,0,0,0,0.0223097,0.0390248,0.0190964,0.00534687,0,0,0.0255766,0,0.0307579,0.00957964,0.0385975,0.0159312,0.0173048,0.00828546,0.0157884,0.0250436,0.00577768,0.00682274,0.00762107,0.0180675,0.012985,0.0120005,0.0132425,0.00932206,0.0221753,0.0280282,0.0325906,0.0161506,0.00561171,0.0279478,0.00546587,0.00356281,0.0346622,0,0,0.0100757,0,0.0324116,0.0154172,0.0664197,0.00998778,0.0155017,0.00986476,0.0143313,0.0452241,0.00349502,0.0343356,0.00413837,0.00780966,0.0132326,0.00836699,0.0121821,0.00755943,0.0262967,0.0126845,0.0226659,0.0265852,0.0295162,0,0,0,0,0,0
41,0.0267179,0,0,0,0,0.025593,0,0,0,0,0,0,0.0224416,0.0389675,0.0191914,0.00529317,0,0,0.0264967,0,0.0307818,0.0100986,0.038649,0.0159624,0.0173387,0.00829423,0.0157998,0.0260106,0.00586477,0.0067148,0.00761104,0.0180602,0.0129793,0.0120039,0.0131963,0.00935737,0.022266,0.029081,0.0317989,0.0164986,0.00565869,0.0283624,0.0054159,0.00356506,0.034186,0,0,0.0108677,0,0.0328972,0.015901,0.0663939,0.00992548,0.0155014,0.00990081,0.0143567,0.0441304,0.00347078,0.0343261,0.00412818,0.00788495,0.0132393,0.0083575,0.0121695,0.00759331,0.0265253,0.0143062,0.0240507,0.0266472,0.0293666,0,0,0,0,0,0
42,0.0267939,0,0,0,0,0.0257605,0,0,0,0,0,0,0.022507,0.0390229,0.01915,0.00526627,0,0,0.0275962,0,0.0308726,0.0105708,0.0387004,0.0159251,0.0173764,0.00827205,0.0157495,0.0270348,0.00599042,0.00674355,0.00762158,0.0180619,0.0129505,0.0119882,0.0131088,0.00933657,0.0223462,0.030128,0.0311265,0.0168212,0.00576675,0.0286651,0.00536552,0.00355327,0.0337198,0,0,0.011778,0,0.0332307,0.0161962,0.0663757,0.00979578,0.0154954,0.00994134,0.0143472,0.0431012,0.00353216,0.0342951,0.00411809,0.00791694,0.0133068,0.00835014,0.0121528,0.00761283,0.026726,0.0157915,0.0252148,0.0268659,0.0291866,0,0,0,0,0,0
43,0.0270766,0,0,0,0,0.025936,0,0,0,0,0,0,0.0227217,0.0389813,0.0192303,0.00527581,0,0,0.0286321,0,0.031094,0.0107908,0.038743,0.0160108,0.0173469,0.00807931,0.015661,0.0282359,0.00613244,0.00677136,0.00758815,0.0179992,0.0129354,0.0119856,0.0131864,0.00940882,0.0225834,0.0310864,0.030546,0.0172811,0.00590143,0.0288483,0.00533076,0.00351763,0.0334297,0,0,0.0121468,0,0.0333584,0.0164532,0.0663763,0.009636,0.0154854,0.00996751,0.0143034,0.0422094,0.00362577,0.0342819,0.00412214,0.00787526,0.0133937,0.00830904,0.0121526,0.00766786,0.0266193,0.0170303,0.0261551,0.026974,0.029186,0,0,0,0,0,0
44,0.0273968,0,0,0,0,0.0261692,0,0,0,0,0,0,0.0227961,0.038878,0.0192946,0.00526003,0,0,0.0296853,0,0.031259,0.0108795,0.0387589,0.0160994,0.0173499,0.00781448,0.015622,0.0294961,0.00597303,0.0067919,0.00757172,0.0179885,0.0129174,0.0119676,0.0131703,0.00949766,0.0228499,0.0320081,0.0299925,0.0177073,0.00584199,0.0289895,0.00530476,0.00361382,0.0332512,0,0,0.0120839,0,0.0333735,0.0165514,0.0663445,0.00962185,0.0154859,0.00998895,0.0142675,0.0414274,0.00362952,0.0342905,0.0041169,0.00783216,0.0133694,0.00828313,0.0121572,0.00761407,0.026439,0.0180436,0.0267237,0.0270726,0.0292673,0,0,0,0,0,0
45,0.0275955,0,0,0,0,0.0264275,0,0,0,0,0,0,0.0230524,0.038797,0.0194081,0.00518807,0,0,0.0308645,0,0.0313262,0.0109312,0.0387748,0.0161659,0.0173942,0.00773173,0.0156395,0.0307778,0.00602907,0.00679172,0.00758291,0.0180074,0.0128931,0.0119387,0.0131269,0.00951951,0.0231046,0.0329929,0.029471,0.0181246,0.00577375,0.0291385,0.00526165,0.00372205,0.0330531,0,0,0.0123485,0,0.0333812,0.0163656,0.066311,0.00952558,0.0155187,0.0100421,0.0142503,0.0406155,0.00358194,0.0343089,0.00411981,0.00789895,0.0133477,0.00825068,0.0121104,0.00754817,0.0262669,0.0185865,0.0269059,0.0272659,0.0293106,0,0,0,0,0,0
46,0.02777,0,0,0,0,0.0265968,0,0,0,0,0,0,0.0232727,0.0385567,0.0193944,0.00512904,0,0,0.0319608,0,0.0313066,0.0112436,0.0387879,0.0161481,0.0173928,0.00768894,0.0156072,0.0319452,0.00591557,0.00685948,0.00757221,0.0180092,0.0128872,0.0119055,0.0131948,0.00947395,0.0232077,0.0339706,0.0289443,0.0186486,0.00577588,0.0292709,0.00517563,0.00377713,0.0329012,0,0,0.0126433,0,0.0333877,0.0160523,0.06626,0.00935128,0.0155716,0.0100931,0.014185,0.0398907,0.00352927,0.0343228,0.00408892,0.00794843,0.0133738,0.00820663,0.0120332,0.00756879,0.0261683,0.0185129,0.0268171,0.0274443,0.0293603,0,0,0,0,0,0
47,0.0279656,0,0,0,0,0.026652,0,0,0,0,0,0,0.0233014,0.0383029,0.0193352,0.00511175,0,0,0.0329859,0,0.0312658,0.0115144,0.0387954,0.0161522,0.0173305,0.00771911,0.0154789,0.0330574,0.00586666,0.00688846,0.00752793,0.0180104,0.0129003,0.0118789,0.0132301,0.00943267,0.023294,0.0348939,0.0284192,0.0187189,0.00579944,0.029361,0.00504253,0.00382897,0.0327668,0,0,0.0128188,0,0.0333231,0.0155954,0.0662526,0.00914602,0.0155748,0.0100909,0.0140774,0.0392141,0.00351651,0.0343144,0.00410804,0.00795654,0.0134073,0.00814571,0.0119684,0.00763834,0.0261477,0.0179003,0.0264216,0.0274608,0.0293923,0,0,0,0,0,0
48,0.0281166,0,0,0,0,0.0266613,0,0,0,0,0,0,0.0236854,0.0381967,0.0196287,0.00509135,0,0,0.0341825,0,0.0311661,0.0117264,0.0388347,0.0164742,0.0173274,0.00772472,0.0153213,0.0342513,0.00570209,0.00684604,0.00744818,0.0179538,0.0129622,0.0119376,0.0133578,0.0095047,0.0237612,0.0358533,0.0279497,0.0184481,0.00582279,0.0295319,0.00494114,0.00385724,0.0326235,0,0,0.0129686,0,0.0332522,0.014849,0.0662664,0.0089987,0.015582,0.0101002,0.0139647,0.0385174,0.00351962,0.0343094,0.00416627,0.00793756,0.0134576,0.00806953,0.0119134,0.0076813,0.0261144,0.0169122,0.0255906,0.0274915,0.0294089,0,0,0,0,0,0
49,0.0282134,0,0,0,0,0.0267085,0,0,0,0,0,0,0.0241538,0.0382853,0.0197926,0.00505005,0,0,0.0354769,0,0.0311557,0.0121414,0.0389041,0.0167388,0.0174074,0.00768403,0.0152616,0.0353966,0.00558123,0.00685699,0.00746203,0.0179832,0.0129747,0.0119359,0.0134284,0.00953164,0.0240371,0.0368041,0.0275981,0.0182867,0.00578783,0.0297823,0.00489042,0.0038338,0.0324375,0,0,0.0131372,0,0.0332565,0.013859,0.0662265,0.00888462,0.0156003,0.0101112,0.0139153,0.037874,0.00345156,0.0343422,0.0042222,0.00790651,0.0134991,0.00802965,0.0118274,0.00761276,0.0260475,0.0156996,0.0244841,0.0273727,0.0293853,0,0,0,0,0,0
