Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75
453,0.0119286,0,0,0,0,0.0143804,0,0,0,0,0,0,0.0854759,0.0586562,0.0306946,0.00646194,0,0,0.0133923,0,0.0282262,0.00999428,0.0369977,0.0373992,0.0106536,0.0138821,0.00892307,0.0139735,0.00616557,0.0119365,0.00637736,0.0123161,0.0375097,0.0373912,0.0153803,0.0390118,0.11187,0.00992359,0.0482951,0.0192921,0.0195448,0.0369897,0.00386811,0.00515822,0.0192215,0,0,0.00648812,0,0.0336961,0.00634802,0.0547621,0.00542725,0.0137561,0.00628968,0.00883218,0.0330673,0.00526171,0.0371798,0.00426749,0.00863656,0.00591702,0.00972809,0.00535342,0.00725873,0.0217415,0.0123373,0.010584,0.00760402,0.0128536,0.0123759,0,0,0,0,0
454,0.0116315,0,0,0,0,0.0138923,0,0,0,0,0,0,0.0859208,0.0586109,0.0314547,0.00650621,0,0,0.0137197,0,0.028271,0.0101281,0.0361517,0.0362998,0.0102328,0.0138171,0.00890237,0.0144082,0.00589639,0.0104775,0.00644398,0.0118484,0.0374737,0.0373367,0.0160575,0.0383013,0.112048,0.0101994,0.0482509,0.0193977,0.0191844,0.0370405,0.00417273,0.00488014,0.0190502,0,0,0.00650534,0,0.0337868,0.00650431,0.0550635,0.0052425,0.014128,0.00634587,0.00828514,0.0327636,0.00546845,0.0372846,0.00438565,0.00866034,0.00548231,0.00978581,0.00495638,0.00649743,0.0209333,0.0121007,0.0106636,0.00754343,0.0124424,0.0122996,0,0,0,0,0
455,0.0118325,0,0,0,0,0.0139023,0,0,0,0,0,0,0.0865508,0.0585458,0.0325202,0.00663063,0,0,0.0136295,0,0.0282724,0.0100533,0.0352237,0.0353167,0.00975068,0.0136968,0.00871173,0.0142926,0.00618303,0.00921489,0.00686189,0.0114238,0.0375556,0.037316,0.0169658,0.0377015,0.111973,0.0101937,0.0482417,0.0194731,0.018752,0.0370937,0.00455016,0.0046322,0.0192265,0,0,0.00660451,0,0.0338139,0.00666047,0.0553316,0.00532534,0.0144626,0.00670708,0.00770523,0.0328567,0.00566207,0.0373809,0.00461731,0.00874161,0.00518631,0.00979764,0.00467681,0.00584355,0.0201177,0.0119074,0.0107362,0.00754971,0.0124007,0.0125366,0,0,0,0,0
456,0.0118996,0,0,0,0,0.0138334,0,0,0,0,0,0,0.0871759,0.0585394,0.0336541,0.00674133,0,0,0.0136905,0,0.0282585,0.0100302,0.0342713,0.0347175,0.00934153,0.0137562,0.00862781,0.0143631,0.00681204,0.00860753,0.00746585,0.0112032,0.0377752,0.0372648,0.0178029,0.0374876,0.111894,0.0103457,0.04829,0.0195678,0.0185065,0.0371385,0.0048686,0.00444517,0.0192811,0,0,0.0067199,0,0.033868,0.00678389,0.0556653,0.00553482,0.0148428,0.00654629,0.00730673,0.0328191,0.00563964,0.0375509,0.00464744,0.00874358,0.00480474,0.00978455,0.00434075,0.00521249,0.0197522,0.0118509,0.0107154,0.00756063,0.0123219,0.0125345,0,0,0,0,0
457,0.0118067,0,0,0,0,0.013644,0,0,0,0,0,0,0.0875319,0.058576,0.0346429,0.00685603,0,0,0.0140178,0,0.0282775,0.0101716,0.0333883,0.0345415,0.00902975,0.0144906,0.00883874,0.0146852,0.00753788,0.00858155,0.00797131,0.0111377,0.038134,0.0373356,0.0185475,0.0375692,0.111697,0.0107041,0.0483749,0.0197061,0.0181688,0.0371868,0.00519471,0.00432921,0.019202,0,0,0.00691017,0,0.0339328,0.00680335,0.0559715,0.00597773,0.015207,0.00616587,0.00692265,0.0325747,0.00584091,0.0376339,0.00462069,0.00842858,0.00453063,0.00972254,0.00406116,0.0046916,0.0191394,0.0119984,0.0107256,0.00756735,0.012202,0.0124347,0,0,0,0,0
458,0.0115821,0,0,0,0,0.0134194,0,0,0,0,0,0,0.0873235,0.0586235,0.0352794,0.00697624,0,0,0.014488,0,0.02832,0.0103738,0.0326554,0.034615,0.00884211,0.0154242,0.00902181,0.0150696,0.00823907,0.00889389,0.00839898,0.0111597,0.0384815,0.0376391,0.0193085,0.0377809,0.110858,0.0110563,0.0484668,0.0198251,0.017678,0.0372177,0.00555237,0.00427788,0.0190245,0,0,0.00706843,0,0.0339799,0.00669751,0.0562754,0.00649472,0.0155248,0.00586815,0.00654902,0.0322292,0.00600928,0.0375528,0.00461418,0.00809774,0.00442518,0.00972945,0.00392173,0.00440349,0.0181679,0.0121936,0.0107782,0.00758943,0.012064,0.0123019,0,0,0,0,0
459,0.0114074,0,0,0,0,0.0132773,0,0,0,0,0,0,0.0867512,0.0586494,0.0355489,0.00707525,0,0,0.014883,0,0.0283824,0.0105699,0.0322418,0.0346441,0.0087235,0.0161276,0.00902301,0.0153143,0.00886332,0.00936779,0.00878976,0.0112343,0.0387498,0.0379278,0.0201305,0.0380005,0.109504,0.0113413,0.0485482,0.019937,0.0172443,0.0372576,0.00564419,0.00435132,0.0188772,0,0,0.00711655,0,0.033997,0.00663735,0.0566653,0.00691286,0.0157916,0.00549075,0.0062324,0.031966,0.0060057,0.0375791,0.00450746,0.00773899,0.00410906,0.00968402,0.0037615,0.00407828,0.0173997,0.012448,0.0108309,0.00756401,0.0120246,0.0121987,0,0,0,0,0
460,0.0112192,0,0,0,0,0.0131264,0,0,0,0,0,0,0.0859051,0.0586426,0.0356891,0.00711716,0,0,0.0151527,0,0.0284399,0.0106888,0.0321208,0.0343597,0.00861879,0.0161824,0.00915043,0.0154939,0.00945581,0.00994493,0.00921761,0.0113486,0.0389204,0.03797,0.0206454,0.0381705,0.107901,0.0115893,0.0486231,0.0200883,0.0168777,0.0372874,0.00574039,0.00434895,0.0187283,0,0,0.00716544,0,0.034001,0.00654279,0.0571029,0.00728433,0.0160499,0.0051473,0.0059207,0.0317345,0.00590625,0.0377289,0.00435791,0.00732965,0.00395784,0.00962876,0.00367501,0.00380288,0.0168098,0.0126924,0.0108609,0.007528,0.0119807,0.0120801,0,0,0,0,0
461,0.0111223,0,0,0,0,0.0129657,0,0,0,0,0,0,0.0850034,0.0586346,0.0358389,0.00709777,0,0,0.015315,0,0.0284958,0.0107568,0.0321259,0.0335786,0.00855237,0.0155555,0.00950496,0.0155675,0.010043,0.0106165,0.00956795,0.0114859,0.0389708,0.0379488,0.0208197,0.0383332,0.106297,0.0116929,0.0487238,0.0202762,0.0166365,0.0373044,0.00589254,0.00452816,0.0186048,0,0,0.00711587,0,0.0339787,0.00630553,0.0575554,0.00763111,0.0162951,0.00482338,0.00565143,0.0315527,0.0057933,0.03789,0.00418901,0.00698795,0.00403958,0.00958982,0.00369106,0.00363992,0.0163673,0.0129154,0.0108583,0.00759269,0.0118543,0.0119698,0,0,0,0,0
462,0.0107383,0,0,0,0,0.0128501,0,0,0,0,0,0,0.0838861,0.0587454,0.0358985,0.00713627,0,0,0.0156605,0,0.0285203,0.0109776,0.0320723,0.0331429,0.00849574,0.0153503,0.00984613,0.0157454,0.0105457,0.0112239,0.00982825,0.0115793,0.038793,0.0377052,0.0211233,0.0385301,0.104687,0.0118862,0.0488194,0.0205785,0.0164764,0.0373101,0.0061248,0.00447103,0.0184045,0,0,0.00708001,0,0.0340406,0.00614285,0.0580294,0.00791844,0.016541,0.00443673,0.00540486,0.0315466,0.00567925,0.0380547,0.00397681,0.00641214,0.00401454,0.00960488,0.00364472,0.0034055,0.0160619,0.0129718,0.010778,0.00759469,0.0117899,0.0117247,0,0,0,0,0
463,0.0106407,0,0,0,0,0.0127778,0,0,0,0,0,0,0.0826099,0.0587802,0.0356245,0.00723106,0,0,0.0158537,0,0.0285378,0.0111246,0.0320123,0.0336623,0.00848512,0.0156085,0.010099,0.0157698,0.010805,0.0115625,0.00989659,0.0117737,0.038488,0.0373969,0.0214942,0.0386973,0.103047,0.0120333,0.0488902,0.0207993,0.0164388,0.0373183,0.00629017,0.00419759,0.0183869,0,0,0.00696438,0,0.0340504,0.00590385,0.0584592,0.00809049,0.0167225,0.00419958,0.00529506,0.0315852,0.00568437,0.0381961,0.00385917,0.00573602,0.00389321,0.00961268,0.0036514,0.00329693,0.015807,0.013076,0.0106816,0.00765078,0.011707,0.0117126,0,0,0,0,0
464,0.0105917,0,0,0,0,0.012692,0,0,0,0,0,0,0.0813643,0.058804,0.0352999,0.00724227,0,0,0.0160589,0,0.0285617,0.0112826,0.0320015,0.0330496,0.00857565,0.0161393,0.0101995,0.015865,0.0109206,0.0117342,0.00979075,0.0119934,0.0380619,0.0371029,0.021787,0.0387126,0.101458,0.0122562,0.0489505,0.0209753,0.0163176,0.0373138,0.00631103,0.00436598,0.018416,0,0,0.00687866,0,0.0340133,0.00564071,0.0588589,0.00823117,0.0168298,0.00406298,0.00522692,0.0315739,0.00569467,0.0384205,0.00379796,0.00519405,0.00362663,0.00956584,0.00368263,0.00331018,0.0156464,0.0131705,0.0105909,0.00772889,0.0115847,0.0117551,0,0,0,0,0
465,0.0105694,0,0,0,0,0.012609,0,0,0,0,0,0,0.0800583,0.0588421,0.0348687,0.00713571,0,0,0.0162258,0,0.0286146,0.0113895,0.0320554,0.0323284,0.0087402,0.0162831,0.0105638,0.0159867,0.0110194,0.0118107,0.00960914,0.0121582,0.0375027,0.0368058,0.0219645,0.0387134,0.0998013,0.0124978,0.0490264,0.0211342,0.0162291,0.037319,0.00632191,0.00472576,0.0184292,0,0,0.00684683,0,0.0340013,0.00540706,0.0592552,0.00839233,0.0169774,0.00385221,0.00516307,0.0314916,0.00553728,0.0387057,0.0037073,0.00472592,0.0035469,0.00952168,0.00366346,0.00334087,0.0155826,0.0133045,0.0105426,0.00775849,0.0114347,0.0115704,0,0,0,0,0
466,0.0105507,0,0,0,0,0.0124318,0,0,0,0,0,0,0.0784078,0.0589047,0.0340673,0.00699611,0,0,0.0164498,0,0.0286763,0.0115414,0.0321813,0.0320054,0.00891542,0.0162321,0.0109846,0.0162053,0.0111488,0.0118344,0.00949012,0.0122654,0.0367709,0.0362916,0.021929,0.0387788,0.0977205,0.0127099,0.0491269,0.0212737,0.0161753,0.0373255,0.00635335,0.00488415,0.0183879,0,0,0.0068423,0,0.0340062,0.00522787,0.0596397,0.00861219,0.0171274,0.00357573,0.00514563,0.0312578,0.00532449,0.0389898,0.00362023,0.00433551,0.00365771,0.00950218,0.00362357,0.00331207,0.0155882,0.0134795,0.0105396,0.0077179,0.0112504,0.0114015,0,0,0,0,0
467,0.0105071,0,0,0,0,0.0120334,0,0,0,0,0,0,0.0763217,0.0589548,0.0331458,0.00693854,0,0,0.0168468,0,0.0287285,0.0117693,0.0322743,0.0315061,0.00911336,0.0155421,0.0112047,0.0166747,0.0112233,0.0117945,0.0093804,0.0124148,0.035956,0.0357,0.0217694,0.0387874,0.0953542,0.0130194,0.0491987,0.0213578,0.0160139,0.037332,0.00636525,0.00485637,0.0181657,0,0,0.00684298,0,0.0340389,0.00505352,0.0600042,0.0088835,0.0172377,0.00330249,0.00519292,0.030808,0.0054594,0.0392848,0.00359312,0.0040597,0.00356205,0.00950438,0.00359523,0.00326525,0.0154551,0.0136076,0.0105687,0.00762153,0.0109548,0.0112863,0,0,0,0,0
468,0.0103485,0,0,0,0,0.0115673,0,0,0,0,0,0,0.0740993,0.0590302,0.0324731,0.00690785,0,0,0.0173783,0,0.0287689,0.0121269,0.0323435,0.0305982,0.00929351,0.0144894,0.0115262,0.0173254,0.0111998,0.0116524,0.00915093,0.0125893,0.0350192,0.0349576,0.0214288,0.0387403,0.0928984,0.0133235,0.0492493,0.0214882,0.015857,0.0373134,0.00637402,0.0044977,0.0179025,0,0,0.00691642,0,0.0340494,0.00495965,0.0603132,0.00898624,0.0173179,0.00316703,0.0053028,0.0303099,0.00559789,0.0395908,0.00356899,0.00366204,0.00350443,0.00956422,0.00355511,0.00320199,0.0152195,0.013678,0.0106445,0.00753763,0.0106294,0.0111574,0,0,0,0,0
469,0.0102106,0,0,0,0,0.0112105,0,0,0,0,0,0,0.0718393,0.0591174,0.0317668,0.00682448,0,0,0.017569,0,0.028797,0.012315,0.0324296,0.0293631,0.00950282,0.0135325,0.0118218,0.0175584,0.0111047,0.0113517,0.0088303,0.0127126,0.033865,0.0340725,0.0210111,0.0386746,0.0903142,0.0133924,0.0493758,0.0216544,0.0155373,0.0373049,0.00638872,0.0037688,0.0176912,0,0,0.00686856,0,0.0341131,0.0048656,0.0606588,0.00900495,0.0174161,0.00309478,0.00526451,0.0298006,0.00565007,0.0398867,0.00361743,0.00331776,0.00357427,0.00954995,0.0035748,0.00326123,0.0147802,0.0136227,0.0107153,0.00752357,0.0103898,0.0110671,0,0,0,0,0
470,0.010139,0,0,0,0,0.0108223,0,0,0,0,0,0,0.0694035,0.0592429,0.030832,0.00662699,0,0,0.0177272,0,0.0288405,0.0124807,0.0324796,0.0275,0.00983315,0.0127189,0.0122838,0.0178669,0.0109759,0.0109808,0.00847343,0.0128284,0.0325327,0.0330135,0.0205799,0.038591,0.0876213,0.0134376,0.0495322,0.0218432,0.0152061,0.0373298,0.00630111,0.0037245,0.0174086,0,0,0.00681861,0,0.0342059,0.00482541,0.0609467,0.00909719,0.0175051,0.00312195,0.0052508,0.0292419,0.00553952,0.0400974,0.00367314,0.00313175,0.00352967,0.00954219,0.00358117,0.00336231,0.0142023,0.0135234,0.0108045,0.0074743,0.0101574,0.0110768,0,0,0,0,0
471,0.0101906,0,0,0,0,0.0108338,0,0,0,0,0,0,0.0668124,0.0593169,0.029668,0.00636061,0,0,0.0173873,0,0.0289036,0.0123538,0.0325166,0.025261,0.010164,0.0117958,0.0126419,0.0174776,0.0108605,0.0106529,0.00818516,0.0129321,0.0311137,0.0317734,0.0199629,0.0384067,0.0844492,0.0130579,0.0496826,0.0220166,0.0147188,0.0373926,0.00622981,0.00426064,0.0172104,0,0,0.00662954,0,0.0343171,0.00478713,0.0612177,0.00926814,0.01757,0.00316991,0.00535932,0.0288645,0.00538812,0.040246,0.00374592,0.00305706,0.00345492,0.00958712,0.00354075,0.00345819,0.0135066,0.0133222,0.0108455,0.00739455,0.0102216,0.0109913,0,0,0,0,0
472,0.0101284,0,0,0,0,0.0106994,0,0,0,0,0,0,0.0639871,0.0593449,0.0283327,0.00615529,0,0,0.0171478,0,0.0289559,0.0122538,0.0325754,0.0250752,0.0104465,0.0111362,0.0127966,0.0171821,0.0107345,0.0103378,0.007975,0.0129795,0.0296249,0.0303556,0.0189216,0.0382646,0.0806487,0.0127529,0.04977,0.0221448,0.0141414,0.0374714,0.00622257,0.0042559,0.0168288,0,0,0.00625878,0,0.0344817,0.00464838,0.0615351,0.00946114,0.0176545,0.0029576,0.00544478,0.0282138,0.00554878,0.0404466,0.0037879,0.00277031,0.00339126,0.00967073,0.00348581,0.00355842,0.0127841,0.013128,0.0108587,0.00727126,0.0101373,0.0107069,0,0,0,0,0
473,0.0101342,0,0,0,0,0.0104128,0,0,0,0,0,0,0.060721,0.0593868,0.0270272,0.00600875,0,0,0.017132,0,0.0289708,0.0122647,0.0326527,0.0245404,0.0106835,0.00988456,0.0129466,0.0172388,0.0106415,0.0101502,0.00782043,0.0129887,0.0280951,0.0288494,0.0182915,0.037968,0.0766664,0.0126771,0.0498332,0.0222388,0.0136994,0.0375327,0.006247,0.00386348,0.0165609,0,0,0.00609778,0,0.0346062,0.00462822,0.0619067,0.00948713,0.0177616,0.0025932,0.00550602,0.0275788,0.00560339,0.0408417,0.0037384,0.0022585,0.00333131,0.00976468,0.00336877,0.00356737,0.0122052,0.0130274,0.0110223,0.00718325,0.00993547,0.0106068,0,0,0,0,0
474,0.0102243,0,0,0,0,0.0101696,0,0,0,0,0,0,0.0573131,0.0594401,0.0257066,0.0058259,0,0,0.0171821,0,0.0289432,0.0123532,0.0326965,0.0230522,0.0108867,0.00879103,0.0131604,0.0173701,0.0105661,0.0100089,0.00767942,0.0129869,0.02653,0.0273002,0.0173766,0.0375387,0.0727457,0.0127165,0.0498364,0.0223162,0.01323,0.0375765,0.00626349,0.00407886,0.0164464,0,0,0.00599998,0,0.0346989,0.00468377,0.0622503,0.00944141,0.0178669,0.00245411,0.00554357,0.0270632,0.00557722,0.0412159,0.00373091,0.00190419,0.00330028,0.00983111,0.00331845,0.00369514,0.0115475,0.0128963,0.0111795,0.00711426,0.0097824,0.0105995,0,0,0,0,0
475,0.0102984,0,0,0,0,0.0102441,0,0,0,0,0,0,0.0538725,0.0594782,0.0242544,0.00566621,0,0,0.01701,0,0.0288886,0.0122908,0.0327491,0.0216182,0.0110346,0.00856036,0.0133531,0.0170767,0.010433,0.00983736,0.00749864,0.0129629,0.0249145,0.025777,0.0163148,0.0370562,0.0687597,0.0125834,0.0497987,0.0225373,0.0126536,0.0376152,0.00626632,0.00419162,0.0164488,0,0,0.00585711,0,0.034739,0.00474114,0.0625574,0.00951764,0.0179409,0.00263613,0.00562676,0.0268238,0.00556555,0.0415573,0.00380241,0.00167587,0.00331046,0.00986217,0.00338151,0.00391662,0.0108521,0.0127082,0.0113249,0.00693448,0.00987104,0.0105236,0,0,0,0,0
476,0.0104587,0,0,0,0,0.010309,0,0,0,0,0,0,0.0503096,0.0595204,0.0227651,0.00555217,0,0,0.016987,0,0.0288766,0.0123202,0.0328024,0.0199788,0.0111056,0.0081814,0.013473,0.016918,0.0102767,0.00967387,0.00729226,0.0129226,0.0233038,0.0241785,0.0155541,0.0364547,0.0644842,0.0125818,0.0498058,0.0226678,0.0120035,0.0376662,0.00620616,0.00419669,0.0163618,0,0,0.00577659,0,0.034749,0.0048834,0.0628571,0.00962888,0.0179852,0.00273892,0.00574193,0.0267032,0.00556719,0.0418846,0.00389158,0.00144058,0.00336371,0.00996956,0.00340632,0.00408194,0.010135,0.0127008,0.0115761,0.00659272,0.00995819,0.0104659,0,0,0,0,0
477,0.010726,0,0,0,0,0.0104031,0,0,0,0,0,0,0.0464623,0.0595314,0.0212243,0.00544307,0,0,0.0170277,0,0.0288985,0.0124101,0.0328858,0.0187456,0.0111447,0.00743978,0.0136245,0.016855,0.0100656,0.00952666,0.0070604,0.0129069,0.0217748,0.0222156,0.0147972,0.0358163,0.0599215,0.0125516,0.0498223,0.02268,0.0113585,0.0377289,0.00605587,0.00420469,0.0164581,0,0,0.00576038,0,0.0347352,0.00510242,0.063186,0.00970882,0.0179853,0.00270791,0.00587883,0.0267567,0.00555975,0.0421757,0.00399118,0.00120662,0.00339906,0.010209,0.00338135,0.00424561,0.00941161,0.0127828,0.0118324,0.00641617,0.010055,0.0104793,0,0,0,0,0
478,0.0108229,0,0,0,0,0.0105004,0,0,0,0,0,0,0.0424665,0.0595152,0.019637,0.00534884,0,0,0.017074,0,0.0289156,0.0125245,0.0329835,0.0177016,0.0111606,0.00680987,0.0137528,0.0167536,0.00981004,0.00937784,0.00677166,0.012966,0.0202746,0.0204018,0.0141763,0.0351648,0.0552429,0.0124231,0.049813,0.0226396,0.0108553,0.0377877,0.00598672,0.00413489,0.0164587,0,0,0.00563101,0,0.034739,0.00519823,0.063499,0.00977258,0.0179656,0.00256247,0.00598421,0.0268281,0.00552511,0.0424888,0.00407701,0.000981721,0.00344584,0.0103191,0.00338161,0.00450863,0.00891879,0.012831,0.0120365,0.00637276,0.0101362,0.0105049,0,0,0,0,0
479,0.010905,0,0,0,0,0.0106353,0,0,0,0,0,0,0.0384192,0.0595141,0.0180926,0.00523982,0,0,0.0171749,0,0.028899,0.0127106,0.0330174,0.0167038,0.0112036,0.00654039,0.0138896,0.0166156,0.00952956,0.00923199,0.00635881,0.0131006,0.0187696,0.0187515,0.0133384,0.0345274,0.0505385,0.0123434,0.0498008,0.0225864,0.0106645,0.0377962,0.00598042,0.00408807,0.0164486,0,0,0.00551085,0,0.0347046,0.00523772,0.0637987,0.00980052,0.0179375,0.00251756,0.00611839,0.0269837,0.00548747,0.0428355,0.00413535,0.000840506,0.00357072,0.0102753,0.0034439,0.00480437,0.00864371,0.0128853,0.0121536,0.00632738,0.0102511,0.0106759,0,0,0,0,0
480,0.0109261,0,0,0,0,0.0107621,0,0,0,0,0,0,0.0342069,0.0595616,0.0165106,0.00507987,0,0,0.0173998,0,0.0288485,0.0129675,0.0330622,0.0150343,0.011319,0.00616488,0.0140477,0.0165548,0.00920351,0.00910001,0.00590682,0.013257,0.0172456,0.0169611,0.0114077,0.0337825,0.0456924,0.0123498,0.0497961,0.0225208,0.0104585,0.0377939,0.00601658,0.0041068,0.0165501,0,0,0.00545075,0,0.0346738,0.00524487,0.0641361,0.00968566,0.0179525,0.00244936,0.00618255,0.0272233,0.00543529,0.0431884,0.00421515,0.000728275,0.00370436,0.0102551,0.00346322,0.00499282,0.00826347,0.0129091,0.0121758,0.00627128,0.010354,0.0107435,0,0,0,0,0
481,0.0110011,0,0,0,0,0.0109715,0,0,0,0,0,0,0.0301894,0.0595889,0.0147908,0.00494531,0,0,0.0175795,0,0.0288402,0.0131917,0.0331302,0.0138419,0.0113593,0.0056408,0.0142253,0.016449,0.00877682,0.00901906,0.00546348,0.0134937,0.0157634,0.015176,0.0104015,0.0328658,0.0407481,0.0123154,0.0498031,0.0225114,0.0101856,0.0377788,0.00596067,0.00404153,0.0167239,0,0,0.00542824,0,0.0346405,0.00518314,0.0644076,0.00959889,0.0179518,0.0023181,0.00631269,0.0275197,0.0053756,0.0435286,0.00437451,0.000624834,0.00372242,0.0103141,0.00339737,0.00502916,0.00782026,0.0128989,0.012155,0.00621144,0.0105248,0.0108356,0,0,0,0,0
482,0.011087,0,0,0,0,0.0111729,0,0,0,0,0,0,0.0260926,0.0596082,0.0129362,0.00485,0,0,0.0176123,0,0.0288647,0.0133052,0.0331335,0.0129707,0.0114235,0.00513251,0.0143878,0.0162331,0.00833319,0.0089895,0.00512375,0.0137275,0.0142999,0.0138351,0.00963349,0.0320102,0.0358421,0.0121897,0.0498234,0.0225166,0.00976987,0.0377484,0.00591499,0.00394565,0.0168288,0,0,0.00544296,0,0.0346222,0.005064,0.0646904,0.00953783,0.0179767,0.00217359,0.00644791,0.027703,0.00528222,0.0438479,0.00457339,0.000689062,0.0036501,0.0104773,0.00325206,0.00500383,0.00732172,0.0128962,0.0120764,0.0062245,0.0106589,0.0107918,0,0,0,0,0
483,0.0111423,0,0,0,0,0.0114403,0,0,0,0,0,0,0.0224938,0.0596162,0.0111665,0.0048117,0,0,0.0175231,0,0.0289059,0.0133273,0.0331631,0.0122232,0.0114738,0.00480591,0.0145707,0.0160131,0.00786774,0.00905472,0.00489364,0.0140315,0.0128823,0.0124763,0.00878357,0.031218,0.0312668,0.0119477,0.0498481,0.0225798,0.00921159,0.0377102,0.00576469,0.00379579,0.0167929,0,0,0.00546723,0,0.0346153,0.0050234,0.0649543,0.00934519,0.0180018,0.00218629,0.00662733,0.0278425,0.00523742,0.0441126,0.00469131,0.000794007,0.00352392,0.0107141,0.00319631,0.0050038,0.00673922,0.012994,0.0118659,0.00629336,0.0108555,0.0107658,0,0,0,0,0
484,0.0110794,0,0,0,0,0.0116968,0,0,0,0,0,0,0.0189833,0.0595575,0.00959022,0.00477724,0,0,0.0173979,0,0.0289245,0.0132955,0.0332214,0.0112438,0.011562,0.00455375,0.014643,0.0157283,0.00728548,0.00919493,0.00483314,0.0143512,0.0115798,0.0110896,0.0078016,0.0305247,0.0268838,0.0117068,0.0498363,0.0226658,0.00880857,0.0376765,0.00578277,0.00366507,0.0166801,0,0,0.00548184,0,0.0346381,0.00511301,0.0652349,0.00938357,0.0180227,0.00224051,0.00673575,0.0280121,0.00516552,0.0443785,0.00472493,0.000914566,0.00362372,0.0107487,0.00336962,0.00526394,0.00635162,0.0131008,0.0116409,0.00639628,0.0110308,0.0108552,0,0,0,0,0
485,0.0109056,0,0,0,0,0.0118357,0,0,0,0,0,0,0.0159716,0.0595495,0.00824931,0.00482221,0,0,0.0172344,0,0.0288989,0.0133423,0.0332584,0.0104774,0.0115931,0.00421152,0.0147258,0.0154705,0.00665145,0.00935795,0.00484584,0.0147549,0.0104755,0.00999419,0.00658713,0.0297205,0.0228006,0.0114121,0.0498375,0.0227342,0.00840636,0.0376421,0.00585566,0.00352537,0.0166484,0,0,0.00540683,0,0.0346704,0.00493984,0.0655015,0.0095633,0.0180345,0.00218406,0.00682432,0.0282441,0.00504727,0.0446268,0.00473503,0.00105046,0.00376604,0.0107053,0.00351487,0.00554342,0.00603563,0.0131908,0.0114319,0.00652023,0.0111622,0.0108239,0,0,0,0,0
486,0.0108336,0,0,0,0,0.0118929,0,0,0,0,0,0,0.0135285,0.0595917,0.00707395,0.00497916,0,0,0.0170333,0,0.0288298,0.0133293,0.0332804,0.00967725,0.0115421,0.0036456,0.0147644,0.01523,0.00631318,0.00950721,0.00490639,0.0152541,0.00968071,0.00893951,0.00631033,0.0286304,0.0190409,0.0111354,0.0498546,0.0227205,0.00813943,0.0376054,0.00594574,0.00343363,0.0167124,0,0,0.00524547,0,0.0346886,0.00470727,0.0657619,0.0097452,0.0180112,0.00205609,0.00690642,0.0285543,0.00489061,0.0448506,0.00474514,0.00130553,0.00396279,0.0106914,0.00359696,0.00579418,0.0057225,0.0132639,0.0112308,0.00660899,0.0112753,0.0107541,0,0,0,0,0
487,0.0110472,0,0,0,0,0.0119886,0,0,0,0,0,0,0.0117631,0.0596318,0.00619579,0.00505168,0,0,0.0168199,0,0.0287573,0.0132297,0.033402,0.0094132,0.0115999,0.0033587,0.0148327,0.0149344,0.00601505,0.00970334,0.00527579,0.0156818,0.00892364,0.00687982,0.00607819,0.0281635,0.0155269,0.0109673,0.0498694,0.0226517,0.00796679,0.0375551,0.00604967,0.00338285,0.0169034,0,0,0.00524011,0,0.034651,0.00454544,0.0660254,0.00995731,0.0179948,0.00197131,0.00702987,0.0288482,0.004702,0.0450236,0.00476197,0.00145485,0.00406517,0.0106943,0.00369314,0.00601417,0.00545808,0.0133604,0.011014,0.00662225,0.0114235,0.0107868,0,0,0,0,0
488,0.0112036,0,0,0,0,0.0118488,0,0,0,0,0,0,0.0106145,0.0597118,0.0056944,0.00505972,0,0,0.0166983,0,0.0286888,0.013115,0.0335157,0.00949271,0.0117329,0.00322169,0.0148979,0.0148485,0.00605219,0.00993464,0.00572004,0.0160494,0.00800202,0.00554733,0.00575412,0.0280473,0.0128333,0.010959,0.0498832,0.0224845,0.00780497,0.037504,0.00615108,0.00329134,0.0169958,0,0,0.00527241,0,0.0346521,0.00429401,0.0662768,0.0102175,0.0179716,0.00195619,0.00716529,0.0287403,0.00452809,0.0451858,0.00480473,0.0016212,0.00409851,0.0106383,0.00379555,0.00618385,0.00526934,0.0134487,0.0107924,0.00659382,0.0113442,0.0109228,0,0,0,0,0
