Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70
74,0.0129703,0.0316065,0.0777819,0.011272,0.0293066,0.0357837,0,0,0.0260554,0,0.0249555,0.0145016,0.0341771,0.0405354,0.0242264,0.0402317,0.0560206,0.0168861,0.0289108,0.0483747,0.0305281,0.0677193,0.0242055,0.0420063,0.0157328,0.0136604,0.104299,0.0196503,0.0106913,0.00852604,0.00807363,0.0187967,0.0135964,0.0281997,0.0075458,0,0,0.0302914,0,0.0173133,0.0212918,0.055761,0.0161396,0.020559,0.0184257,0.0487962,0.0173573,0.0128392,0.0586512,0.0175248,0.0127587,0.012762,0.00627967,0.0112659,0.0107622,0.0180498,0.0205607,0.00499195,0.0074833,0.0389793,0.0175693,0,0,0,0,0,0,0,0,0,0
75,0.013012,0.0318134,0.0770595,0.0111139,0.0284865,0.0356699,0,0,0.0264613,0,0.0250388,0.014627,0.0342265,0.0389054,0.0246168,0.0384332,0.0560714,0.0171391,0.0279989,0.0456403,0.0300668,0.0673326,0.0226947,0.0401983,0.0150762,0.0135545,0.102661,0.0199089,0.0107728,0.00855731,0.0069782,0.0188948,0.0136678,0.0276578,0.00755411,0,0,0.0299389,0,0.0173271,0.0211325,0.0557526,0.0157796,0.0206939,0.0182523,0.048405,0.0175811,0.0124921,0.0582852,0.0173301,0.0124095,0.0128821,0.0062173,0.0113628,0.0107091,0.0165845,0.0206687,0.00507564,0.00727337,0.0390746,0.0172159,0,0,0,0,0,0,0,0,0,0
76,0.0130575,0.0320228,0.0755656,0.0109007,0.0274325,0.0356575,0,0,0.0267618,0,0.0251134,0.0147641,0.0342289,0.0370706,0.0249119,0.0366565,0.056102,0.0175394,0.0270365,0.0428759,0.029541,0.0669204,0.0212053,0.0381276,0.0142585,0.0134082,0.100189,0.0202805,0.0108765,0.00857897,0.00568912,0.0189428,0.013797,0.0272595,0.0076618,0,0,0.0295839,0,0.0173526,0.0210656,0.0558393,0.0153231,0.0207745,0.0180983,0.0480326,0.0178295,0.0122194,0.0578926,0.0171194,0.0121078,0.0130585,0.00617037,0.0113767,0.0106811,0.0150038,0.0207605,0.00527576,0.00715372,0.0391588,0.0169294,0,0,0,0,0,0,0,0,0,0
77,0.0131123,0.0321701,0.0734385,0.0107035,0.0262795,0.0356643,0,0,0.0271082,0,0.0251932,0.0149454,0.0343532,0.035045,0.0252576,0.0349683,0.0560812,0.0176889,0.0260101,0.0401302,0.028988,0.0665296,0.0197839,0.0359566,0.0134925,0.0132884,0.0969695,0.020666,0.0109778,0.00856026,0.00446194,0.0189301,0.0138636,0.0270124,0.00781755,0,0,0.0293475,0,0.017362,0.0210873,0.0559826,0.0148462,0.02078,0.0180023,0.0476639,0.0180857,0.0119597,0.0574999,0.0169587,0.0118619,0.0132371,0.00616016,0.0112547,0.0105671,0.0135217,0.0209569,0.00553102,0.00710684,0.0392732,0.0166814,0,0,0,0,0,0,0,0,0,0
78,0.0132052,0.0323195,0.0705716,0.0104708,0.0249961,0.0357491,0,0,0.0275625,0,0.0251254,0.0152224,0.034598,0.0327195,0.0255816,0.0333145,0.0560696,0.0176869,0.0249217,0.0372879,0.0284225,0.0661665,0.018414,0.0335901,0.0128283,0.0131129,0.0925934,0.0211379,0.0109455,0.00848166,0.00381071,0.0189163,0.0139661,0.0268287,0.00806387,0,0,0.0291245,0,0.017375,0.0210857,0.0560881,0.0144552,0.0206441,0.0179565,0.0474637,0.0183647,0.011618,0.0570553,0.0168169,0.0115937,0.013399,0.00618587,0.0112253,0.0104568,0.0123263,0.02121,0.00575844,0.00713805,0.0394776,0.0165309,0,0,0,0,0,0,0,0,0,0
79,0.0133649,0.0324871,0.0670833,0.0102832,0.0236472,0.0360066,0,0,0.0279559,0,0.0249749,0.0155407,0.0348662,0.030014,0.0257905,0.0317648,0.0560893,0.0177782,0.0237726,0.0344309,0.0277794,0.0657966,0.0172206,0.0311497,0.0123758,0.0129039,0.08714,0.0215939,0.0109092,0.00864958,0.00382436,0.0189707,0.0140949,0.0264,0.00833715,0,0,0.0287455,0,0.0174229,0.020986,0.0562002,0.0141308,0.0205527,0.0180042,0.0472672,0.018606,0.0113608,0.0566561,0.016748,0.0113766,0.0135009,0.00617923,0.0111711,0.0104789,0.0114221,0.0213238,0.00587537,0.00713824,0.0396634,0.0164724,0,0,0,0,0,0,0,0,0,0
80,0.0135072,0.0326822,0.0630718,0.0100986,0.0221506,0.0361391,0,0,0.0282715,0,0.0250305,0.0157605,0.0352552,0.0271892,0.0259308,0.0305773,0.0562023,0.017931,0.0227327,0.0320203,0.0270712,0.065252,0.0165287,0.0289926,0.0121464,0.0127718,0.0811895,0.0218593,0.0109911,0.00884338,0.0044033,0.0190584,0.0142973,0.0260384,0.00856252,0,0,0.0283892,0,0.0175049,0.0209959,0.0562585,0.013869,0.0205278,0.0179943,0.0470399,0.0188502,0.0111866,0.0562628,0.0166549,0.0111836,0.0135518,0.00611716,0.0111225,0.0104637,0.0107989,0.0214725,0.0059846,0.00714054,0.0398739,0.0164959,0,0,0,0,0,0,0,0,0,0
81,0.0135755,0.0328019,0.0583985,0.00999701,0.0206372,0.036039,0,0,0.0286095,0,0.0251725,0.0159433,0.0357987,0.0246609,0.0262593,0.0298957,0.0560555,0.0180882,0.0219278,0.0303508,0.0264557,0.0645542,0.0165591,0.0273826,0.0121611,0.0128495,0.0751301,0.0220695,0.0110678,0.0090152,0.0052678,0.019001,0.0146089,0.0256014,0.0087257,0,0,0.0280882,0,0.0175038,0.0209717,0.0563041,0.0137253,0.0204802,0.0179895,0.046702,0.0190598,0.0110475,0.0559554,0.0165889,0.0110444,0.0136007,0.00596314,0.0110905,0.0102791,0.010443,0.021642,0.00623538,0.00716523,0.0399819,0.0165123,0,0,0,0,0,0,0,0,0,0
82,0.0136301,0.0328926,0.0535411,0.00984643,0.0194826,0.0359277,0,0,0.0288137,0,0.0253938,0.0160353,0.0364225,0.0225915,0.0265859,0.0296237,0.0557923,0.0181265,0.0214695,0.0295202,0.0260066,0.0637944,0.0172403,0.02661,0.0124894,0.0130872,0.0687168,0.0222923,0.0112,0.00914511,0.00644145,0.0189138,0.0148956,0.0251406,0.00891629,0,0,0.0277224,0,0.0174594,0.020802,0.0563249,0.0135425,0.0204778,0.0179895,0.046353,0.0192233,0.0109896,0.0556683,0.0165514,0.010966,0.0136855,0.00588516,0.0110263,0.0101997,0.0104294,0.0217417,0.00649752,0.00718715,0.0400715,0.0165693,0,0,0,0,0,0,0,0,0,0
83,0.0137238,0.0329367,0.0483465,0.00970169,0.0187662,0.0359661,0,0,0.0289045,0,0.0255789,0.0160226,0.0371122,0.0211036,0.0268055,0.029789,0.0555391,0.0180968,0.0209895,0.0293528,0.0257187,0.0630738,0.0184238,0.0263884,0.0130987,0.0134513,0.0618951,0.0223522,0.0113168,0.00925851,0.00759475,0.0188776,0.0151574,0.0247433,0.0091276,0,0,0.0272809,0,0.0174132,0.0204985,0.0563294,0.0133862,0.0205171,0.0180379,0.0461182,0.0192904,0.0109991,0.0553243,0.0165713,0.0109531,0.0137343,0.00597127,0.0109465,0.0102973,0.0107668,0.0217601,0.00666276,0.00718064,0.0401201,0.0166563,0,0,0,0,0,0,0,0,0,0
84,0.013833,0.0328989,0.0432507,0.00960553,0.0185276,0.0361094,0,0,0.0289816,0,0.0257341,0.0159755,0.0377452,0.0206809,0.0270133,0.0303128,0.0552564,0.0180486,0.0206737,0.029475,0.025432,0.0624707,0.0198473,0.0265257,0.0138592,0.0140583,0.0549009,0.022268,0.0114196,0.00929871,0.00844266,0.0189342,0.0152855,0.0244367,0.00938732,0,0,0.0266476,0,0.017382,0.0201089,0.0563356,0.0131884,0.0205255,0.0181385,0.0458848,0.0191893,0.0110243,0.0549837,0.0166554,0.0109837,0.0137554,0.00607379,0.0108072,0.0101493,0.0111484,0.0216064,0.0066456,0.007054,0.0400868,0.0167696,0,0,0,0,0,0,0,0,0,0
85,0.0138954,0.0327572,0.0383812,0.00955554,0.01902,0.036322,0,0,0.0289582,0,0.0258612,0.015983,0.0383632,0.0215423,0.0272646,0.0309421,0.0549176,0.0180211,0.0205638,0.0297475,0.025017,0.0618907,0.0213059,0.02694,0.0146833,0.0150379,0.0484253,0.0220688,0.0114925,0.00928684,0.00902841,0.0190527,0.0154404,0.0241359,0.00969059,0,0,0.0257406,0,0.0173423,0.0196334,0.0563514,0.0130772,0.0205189,0.0182296,0.0457059,0.018904,0.0109697,0.0546469,0.0167208,0.0109911,0.0137454,0.00621385,0.0106553,0.00998527,0.011448,0.0211615,0.00657565,0.00686991,0.0399947,0.0169241,0,0,0,0,0,0,0,0,0,0
86,0.0139032,0.032523,0.0338174,0.0095477,0.0200567,0.0364824,0,0,0.028907,0,0.0259847,0.015972,0.0389673,0.0236001,0.0275429,0.0315148,0.0544751,0.0180449,0.0207873,0.0301395,0.0245132,0.0614449,0.0226134,0.0274071,0.0154249,0.0162998,0.0425068,0.0218076,0.0115327,0.00923552,0.00935899,0.0191771,0.0156482,0.023726,0.0100798,0,0,0.0247898,0,0.0172907,0.0191171,0.0564269,0.0130058,0.0205191,0.0183201,0.0455697,0.0185465,0.0108655,0.0542482,0.016807,0.0110526,0.0137745,0.00636724,0.0105346,0.00980696,0.011661,0.0206811,0.00639564,0.0066317,0.039808,0.0171253,0,0,0,0,0,0,0,0,0,0
87,0.0138216,0.032211,0.028791,0.00947645,0.021361,0.0367771,0,0,0.0286365,0,0.0260872,0.0159324,0.0394468,0.0261653,0.0277899,0.0317514,0.0539648,0.0180409,0.0215096,0.0304496,0.0242437,0.0614197,0.023634,0.0276008,0.0162629,0.0176272,0.0359284,0.021509,0.0116124,0.00915615,0.00959825,0.019329,0.0159333,0.0233836,0.0106614,0,0,0.0237885,0,0.0172426,0.018576,0.05655,0.0131226,0.0204337,0.0183689,0.0454847,0.018098,0.0108019,0.0537621,0.016878,0.0111347,0.0136547,0.00656409,0.0104107,0.00974381,0.0117954,0.0201359,0.00611363,0.00635675,0.039558,0.0174149,0,0,0,0,0,0,0,0,0,0
88,0.0137335,0.0318502,0.0241057,0.00945656,0.0226744,0.0371472,0,0,0.0284957,0,0.0262209,0.0159563,0.0397143,0.0288215,0.0280369,0.0320739,0.0534865,0.0180038,0.0231237,0.0311493,0.0247016,0.0619012,0.0245221,0.0277431,0.017098,0.0187265,0.029902,0.0212201,0.01166,0.00911112,0.00966974,0.019502,0.016186,0.0231667,0.0113232,0,0,0.0227682,0,0.0171984,0.0179599,0.0567118,0.0132796,0.0203226,0.0183696,0.0454335,0.0175586,0.0107327,0.0532051,0.0169211,0.0112078,0.0134001,0.00677338,0.0101288,0.00961685,0.0117705,0.0194414,0.00591502,0.0061043,0.0393118,0.0177958,0,0,0,0,0,0,0,0,0,0
89,0.0138304,0.0314728,0.0243569,0.00946402,0.0274801,0.0374949,0,0,0.0284876,0,0.0263031,0.0160673,0.039947,0.0359561,0.0282205,0.0321522,0.0530593,0.0180005,0.0258333,0.0324325,0.0257378,0.0628192,0.026723,0.0290697,0.020631,0.0194508,0.0340928,0.020959,0.0116402,0.00908038,0.00992745,0.0196762,0.0166064,0.0231236,0.0120056,0,0,0.0218822,0,0.017132,0.0174119,0.0568364,0.0138089,0.0202004,0.0181261,0.0454202,0.0170582,0.0107098,0.0526531,0.0167648,0.0112229,0.0129699,0.00726467,0.00986959,0.0091863,0.0119352,0.0187819,0.00568328,0.00584326,0.0391272,0.0182094,0,0,0,0,0,0,0,0,0,0
90,0.0138503,0.0311064,0.033529,0.00936401,0.0361921,0.0377926,0,0,0.0285367,0,0.0263945,0.0161589,0.0401339,0.0468834,0.0284365,0.0322993,0.0527899,0.018092,0.0293358,0.034493,0.0274731,0.0641292,0.0294595,0.0313617,0.0261973,0.0215243,0.0456789,0.0207333,0.0116167,0.00901608,0.0102659,0.0197821,0.016913,0.0232491,0.0127109,0,0,0.0210726,0,0.0170806,0.0168317,0.0568777,0.0142279,0.0201153,0.0175526,0.0454733,0.0166378,0.0106917,0.0521412,0.0163639,0.0110856,0.0121109,0.0078928,0.00959978,0.00845073,0.0123282,0.0182995,0.00533297,0.00560806,0.0390516,0.0186142,0,0,0,0,0,0,0,0,0,0
91,0.0135292,0.0306615,0.0436349,0.00933553,0.0443523,0.0374704,0,0,0.028248,0,0.0264472,0.0161889,0.039966,0.0562892,0.0283556,0.0324734,0.0523512,0.0181046,0.0325765,0.0365255,0.0291703,0.0652148,0.031523,0.033398,0.0310174,0.0239021,0.0558807,0.0206163,0.0116175,0.00903629,0.0282424,0.0198827,0.0193333,0.023677,0.0133835,0,0,0.0201901,0,0.0170362,0.0161805,0.0544622,0.0178229,0.0193292,0.0132854,0.0451165,0.0162517,0.0045492,0.0537353,0.00846069,0.00785609,0.0110686,0.0125141,0.0108992,0.0120053,0.0288211,0.0177288,0.0050558,0.00539099,0.0388164,0.018906,0,0,0,0,0,0,0,0,0,0
92,0.0135376,0.0307144,0.0520444,0.00925539,0.0511722,0.0371899,0,0,0.028323,0,0.0266031,0.01622,0.0397697,0.0640608,0.0282066,0.0329872,0.0523283,0.0183557,0.0350044,0.0380657,0.0305448,0.0661231,0.0328572,0.0350475,0.0346625,0.0257463,0.0642747,0.0206847,0.0116636,0.0091373,0.0279209,0.0198649,0.0187947,0.0234941,0.0139454,0,0,0.0199138,0,0.0169667,0.0160575,0.0544397,0.0177638,0.0191944,0.0134582,0.0452564,0.0162959,0.004715,0.0534864,0.00841318,0.00860385,0.0111026,0.01241,0.0105177,0.0122554,0.0284603,0.0175098,0.00505777,0.0054445,0.0389874,0.0191567,0,0,0,0,0,0,0,0,0,0
93,0.0135286,0.0309491,0.0579049,0.00913464,0.0557812,0.0367217,0,0,0.0286726,0,0.0267147,0.0163536,0.0397158,0.0693564,0.0279559,0.0335361,0.0525007,0.0186204,0.035793,0.0384138,0.0311374,0.0664493,0.0332112,0.0358864,0.0366931,0.026594,0.0699405,0.02087,0.0115895,0.00922671,0.0264611,0.0197806,0.0178497,0.0230351,0.0143619,0,0,0.0199289,0,0.0169102,0.0162124,0.0544952,0.0170488,0.019206,0.0128544,0.0454266,0.0166249,0.00513071,0.0531175,0.00783461,0.00858239,0.0108085,0.0121951,0.0100662,0.0119203,0.0271471,0.017595,0.00522539,0.00562658,0.0393796,0.0192667,0,0,0,0,0,0,0,0,0,0
94,0.0136535,0.0313644,0.0597013,0.00904279,0.0568979,0.0361003,0,0,0.0290598,0,0.0267899,0.0163384,0.0399638,0.0705442,0.0276774,0.0340382,0.0528327,0.0188995,0.0352237,0.0381883,0.0311547,0.0660549,0.0328841,0.035943,0.0365905,0.0262633,0.0715909,0.0210521,0.0113734,0.00934709,0.0250045,0.0196562,0.0170282,0.0227363,0.0146294,0,0,0.0204351,0,0.0168722,0.0166614,0.0544879,0.0163483,0.0192762,0.0120796,0.0455701,0.0172305,0.00551783,0.052876,0.0071709,0.00825924,0.0104558,0.0120234,0.00972312,0.0113968,0.0258294,0.0180508,0.00550844,0.00596206,0.0398983,0.0192546,0,0,0,0,0,0,0,0,0,0
95,0.0137775,0.0318477,0.0569104,0.00897293,0.0544399,0.0354201,0,0,0.0294574,0,0.0268988,0.0162863,0.0403602,0.0674522,0.0274952,0.0342694,0.053275,0.0191715,0.0336412,0.0376831,0.0305901,0.0650133,0.032126,0.0353263,0.034525,0.0248098,0.0684903,0.0212057,0.0111029,0.00945824,0.0236475,0.0194965,0.0162593,0.0226267,0.0147634,0,0,0.021318,0,0.0168739,0.0173073,0.0543371,0.0157312,0.0193821,0.0113808,0.0456884,0.0180544,0.00575028,0.0527964,0.0066371,0.0078267,0.0103016,0.0118125,0.00947914,0.0109785,0.024539,0.0188148,0.00611458,0.00642134,0.0404902,0.0191392,0,0,0,0,0,0,0,0,0,0
96,0.0139,0.0323902,0.0503445,0.00895959,0.0489132,0.034834,0,0,0.0299145,0,0.0270164,0.016253,0.0407204,0.060843,0.0274084,0.0341054,0.0537663,0.0193175,0.0318157,0.0370576,0.0293026,0.063706,0.031013,0.0341837,0.0311366,0.0226894,0.061296,0.0211875,0.0108642,0.00949361,0.0222756,0.0193259,0.0157249,0.022573,0.0147551,0,0,0.0225034,0,0.0169125,0.0181518,0.05402,0.015371,0.0194938,0.0108393,0.0457467,0.0189823,0.00572531,0.0527973,0.00624654,0.00722918,0.0102619,0.0114892,0.00941043,0.0108134,0.0232676,0.0197932,0.00708077,0.00691764,0.0410758,0.0189199,0,0,0,0,0,0,0,0,0,0
97,0.0138795,0.0329021,0.0408767,0.00899421,0.0412374,0.0343729,0,0,0.0302583,0,0.027139,0.016134,0.0409981,0.0514474,0.0273546,0.0335475,0.0542628,0.0192874,0.0307458,0.0363201,0.0275686,0.0624608,0.0295483,0.0324555,0.0269687,0.020384,0.0510113,0.0210448,0.0106865,0.00945722,0.0207084,0.0191529,0.0154476,0.0225372,0.0146142,0,0,0.0238363,0,0.0169556,0.0190423,0.0536179,0.0153066,0.0195836,0.0104244,0.0457359,0.0199186,0.00551413,0.0528934,0.00593938,0.00645807,0.0103139,0.0110186,0.00952015,0.0108819,0.0218744,0.0208996,0.00818246,0.00729745,0.0415648,0.0186254,0,0,0,0,0,0,0,0,0,0
98,0.0137649,0.0333281,0.0303894,0.00909673,0.032649,0.0340457,0,0,0.0301284,0,0.0272138,0.0159165,0.0411237,0.0405214,0.0272896,0.0327984,0.0547099,0.0190604,0.0300812,0.0355323,0.0258627,0.0613866,0.027816,0.0302342,0.0224447,0.0183711,0.0389851,0.0207552,0.0105151,0.00936656,0.0194372,0.0190618,0.0154921,0.0225443,0.0143573,0,0,0.0252524,0,0.0170583,0.01986,0.0531429,0.0154069,0.019671,0.00997355,0.0456896,0.0207477,0.00515032,0.0531477,0.00560419,0.00550332,0.0103692,0.0105046,0.00979419,0.010981,0.0204379,0.0220784,0.00922502,0.0075004,0.0418264,0.0183727,0,0,0,0,0,0,0,0,0,0
99,0.013989,0.0337457,0.0215371,0.00925477,0.02486,0.0335337,0,0,0.0301138,0,0.0271154,0.0158902,0.0409716,0.0301193,0.0270153,0.0322617,0.0549307,0.0186219,0.029405,0.0350356,0.0244972,0.0605761,0.0260397,0.0281011,0.0181925,0.0172928,0.0275189,0.0205964,0.0104376,0.00929973,0.0186159,0.0191253,0.0158818,0.022534,0.01379,0,0,0.0268164,0,0.0171775,0.02075,0.0526558,0.0162713,0.0196771,0.00961978,0.045505,0.0213701,0.00467592,0.0535405,0.00526028,0.0045233,0.0106642,0.0098051,0.01037,0.0114984,0.0191713,0.0231454,0.0101274,0.00750385,0.0418726,0.0181911,0,0,0,0,0,0,0,0,0,0
100,0.0145456,0.0341435,0.016817,0.00931568,0.0199727,0.0331117,0,0,0.0298689,0,0.0269513,0.0158456,0.0408122,0.0229336,0.0266696,0.0318055,0.05524,0.0180632,0.0284287,0.0347522,0.0236977,0.059963,0.0243609,0.0263515,0.0154983,0.0172377,0.0206717,0.0205092,0.0103076,0.00926418,0.0173583,0.019279,0.0162863,0.0226121,0.0130856,0,0,0.0287031,0,0.0172745,0.021742,0.0522354,0.017114,0.0196104,0.00913436,0.0454875,0.0218394,0.0043985,0.0539295,0.00497013,0.00331242,0.0109307,0.00903797,0.0108872,0.0118136,0.0175888,0.0243424,0.0103712,0.00740665,0.0418495,0.0182036,0,0,0,0,0,0,0,0,0,0
101,0.0148389,0.0344963,0.0160778,0.00942366,0.0179405,0.03263,0,0,0.0292602,0,0.0268032,0.0157144,0.0407388,0.0194287,0.026318,0.0311096,0.0556072,0.0174208,0.0273632,0.0346934,0.0232216,0.0593739,0.022978,0.0249053,0.0149225,0.0167072,0.0221629,0.0203977,0.0102278,0.00916121,0.0161764,0.0194834,0.0170744,0.0228102,0.012427,0,0,0.0306464,0,0.0174542,0.0226513,0.051914,0.0180838,0.0193648,0.0086102,0.0456972,0.0223888,0.00449018,0.0543944,0.00479858,0.00225316,0.0110912,0.00834605,0.0113114,0.0120576,0.0157205,0.0256825,0.00985962,0.00715172,0.0418544,0.0183558,0,0,0,0,0,0,0,0,0,0
102,0.0153365,0.0348251,0.0150476,0.00949852,0.0156924,0.0319298,0,0,0.0288237,0,0.0266662,0.015721,0.040805,0.0147996,0.025854,0.0305441,0.055916,0.0168312,0.0263741,0.0344048,0.022643,0.058725,0.0213169,0.023453,0.0145807,0.0156023,0.0227912,0.0203707,0.0101763,0.00913704,0.0149498,0.019678,0.0181602,0.0230926,0.0117743,0,0,0.0330484,0,0.0176675,0.0238256,0.0516656,0.0194853,0.0189456,0.00814237,0.0460285,0.0230912,0.00518607,0.0550176,0.00493569,0.00276735,0.010998,0.00786463,0.0115024,0.0121966,0.013585,0.0273429,0.00909314,0.00684427,0.0419373,0.0185212,0,0,0,0,0,0,0,0,0,0
103,0.0159507,0.0349796,0.0156872,0.00958982,0.0127333,0.0312669,0,0,0.0285206,0,0.0265737,0.0158625,0.0407072,0.0105047,0.025433,0.0301457,0.0560903,0.0162744,0.0255884,0.0337494,0.0217405,0.0581354,0.0207354,0.0231773,0.0146876,0.0139529,0.0230014,0.020621,0.0101354,0.00915086,0.0141319,0.0197991,0.0196199,0.0234801,0.0111769,0,0,0.0356441,0,0.0178949,0.0250252,0.0514418,0.0213291,0.0185074,0.00796691,0.0463814,0.0238517,0.00656069,0.0558108,0.00572068,0.00502209,0.0106456,0.00773157,0.0113811,0.0124678,0.0115287,0.0292581,0.00843714,0.00657439,0.042064,0.0185706,0,0,0,0,0,0,0,0,0,0
104,0.0165918,0.034877,0.0185313,0.00970702,0.00962694,0.0308666,0,0,0.0282288,0,0.0264815,0.0160629,0.0403117,0.0107531,0.0251573,0.0297184,0.0561973,0.0156918,0.0250418,0.0333088,0.0208435,0.058226,0.0215795,0.023385,0.014707,0.0119419,0.0246131,0.0208931,0.0101134,0.00916432,0.0140719,0.019857,0.0214661,0.0241117,0.0107088,0,0,0.038016,0,0.0180899,0.02607,0.0512095,0.0237228,0.0181898,0.00814174,0.0468776,0.0244262,0.00840899,0.0567442,0.00722432,0.00793676,0.0103731,0.00802012,0.0110716,0.0133436,0.0100224,0.0311606,0.00781177,0.00638124,0.0420005,0.0181575,0,0,0,0,0,0,0,0,0,0
105,0.0169974,0.0345323,0.0216854,0.00980349,0.00744484,0.0307579,0,0,0.0278365,0,0.0264097,0.0161659,0.0401319,0.0135174,0.0251108,0.0296244,0.0562178,0.0151008,0.0246441,0.0327377,0.0204395,0.0590713,0.0227536,0.0234327,0.0143263,0.0103256,0.0273973,0.0208337,0.0101634,0.00912422,0.0148201,0.0198613,0.0236576,0.025098,0.0104007,0,0,0.0397718,0,0.0182283,0.0268701,0.0510061,0.0262945,0.0179077,0.00869564,0.0474759,0.0245929,0.0102822,0.0577683,0.00914037,0.0107028,0.0106176,0.00855496,0.0108061,0.0153579,0.00933414,0.0326603,0.00749398,0.00621128,0.0416469,0.0171458,0,0,0,0,0,0,0,0,0,0
106,0.0171247,0.0340821,0.0237121,0.00988561,0.00622936,0.0309433,0,0,0.0270685,0,0.0263369,0.0160772,0.0403504,0.0156343,0.0252511,0.0299437,0.0562817,0.0145756,0.0240505,0.0317802,0.0205256,0.0599828,0.0234076,0.0235108,0.0138445,0.00948994,0.0297735,0.0206271,0.0102583,0.00901907,0.0162196,0.0198335,0.0258458,0.026364,0.0101576,0,0,0.0408707,0,0.0183163,0.0272172,0.0508295,0.0283732,0.0175549,0.00968707,0.0480856,0.0243377,0.0119173,0.0588418,0.0111917,0.0131169,0.0113468,0.00913062,0.010707,0.0181281,0.00932521,0.033645,0.00673117,0.00604927,0.0410717,0.0157078,0,0,0,0,0,0,0,0,0,0
107,0.0170218,0.0336943,0.0248451,0.00994137,0.00528441,0.0311293,0,0,0.0262384,0,0.0263018,0.0159686,0.040517,0.016541,0.0252944,0.030076,0.0564689,0.0141194,0.0224693,0.0301979,0.0206687,0.0601775,0.0233698,0.0234507,0.0134965,0.0093249,0.0317787,0.0200794,0.0103635,0.00880231,0.0178283,0.0197867,0.0273048,0.0276811,0.0098753,0,0,0.041413,0,0.0184123,0.0272735,0.0506844,0.0292271,0.0172221,0.0109394,0.0486261,0.0237816,0.0133072,0.0600245,0.013304,0.0152291,0.0121783,0.00970896,0.0106802,0.020776,0.00944016,0.0341394,0.00583241,0.00595281,0.0404024,0.0144702,0,0,0,0,0,0,0,0,0,0
108,0.0170164,0.0334201,0.0262713,0.00996848,0.00444742,0.0311514,0,0,0.025541,0,0.0263554,0.0157307,0.0405755,0.0167057,0.0251043,0.0297541,0.0567307,0.0137882,0.0198855,0.0283087,0.0206316,0.0596892,0.0227869,0.0230555,0.0133016,0.00954461,0.0344328,0.0192529,0.0105008,0.00849986,0.0182649,0.0196998,0.0272072,0.028862,0.00951983,0,0,0.0417108,0,0.0184643,0.0272984,0.0505344,0.028745,0.0169802,0.0122105,0.0490511,0.0230823,0.014705,0.0614137,0.0154133,0.0172493,0.0126444,0.0103164,0.0103975,0.0226017,0.00960721,0.0342423,0.00540534,0.00595575,0.0397622,0.014228,0,0,0,0,0,0,0,0,0,0
109,0.017013,0.0331931,0.028138,0.0099791,0.00402672,0.0310046,0,0,0.0248206,0,0.0264436,0.0153265,0.0405406,0.0165248,0.024783,0.0292312,0.0569474,0.0135956,0.0177535,0.0269331,0.0205133,0.0589397,0.02209,0.0226619,0.0131426,0.0097784,0.0375349,0.018411,0.0106396,0.00821713,0.0176148,0.0196016,0.0255621,0.0297972,0.00921185,0,0,0.0419169,0,0.0184999,0.0272298,0.0502356,0.0273031,0.0167975,0.0133483,0.0491621,0.0223331,0.0160594,0.0628216,0.0173067,0.0190375,0.0124877,0.0110358,0.00979559,0.0232946,0.0100695,0.0340224,0.00546047,0.00596981,0.0391748,0.0147607,0,0,0,0,0,0,0,0,0,0
110,0.016926,0.0327846,0.0298477,0.00999764,0.00373606,0.0307421,0,0,0.0241757,0,0.0265083,0.0148874,0.0404449,0.0161461,0.0244617,0.0287213,0.0569191,0.0135247,0.0170535,0.026669,0.020749,0.0583129,0.021495,0.0225224,0.0129352,0.00986776,0.0405493,0.0177426,0.0107696,0.0079857,0.0163756,0.0194865,0.0227467,0.0304369,0.00912495,0,0,0.0419276,0,0.0184963,0.0270053,0.0497061,0.0252341,0.0165841,0.0143425,0.0489303,0.0215178,0.0172851,0.0640858,0.0188723,0.020525,0.01166,0.0118408,0.0089329,0.0227654,0.0112623,0.0334581,0.00572551,0.00595597,0.0387074,0.0155188,0,0,0,0,0,0,0,0,0,0
111,0.0165289,0.0321919,0.0314304,0.010087,0.00345845,0.0303881,0,0,0.0236981,0,0.0264489,0.0147512,0.0405456,0.0154776,0.0242132,0.0282129,0.0565489,0.013587,0.0175654,0.0273012,0.0213606,0.0579635,0.0209084,0.0222983,0.0127143,0.00996465,0.0431951,0.0172031,0.0107995,0.0078023,0.0153416,0.0193637,0.0195021,0.0307774,0.00926921,0,0,0.0419568,0,0.0185093,0.0266707,0.0490672,0.0232086,0.0163904,0.0153144,0.048333,0.0207564,0.0182873,0.0651305,0.0201188,0.0217987,0.0103237,0.0126522,0.00800089,0.0212408,0.0139512,0.0328042,0.00621604,0.00596985,0.0385338,0.0162322,0,0,0,0,0,0,0,0,0,0
