Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
36,0.0531713,0.0668888,0,0,0,0,0,0,0.0319103,0,0.0183053,0.0716965,0,0,0.0285949,0,0,0.0351598,0.0722221,0.024767,0.00990509,0.014041,0.0246993,0.0421109,0.0244748,0.0376168,0.0487918,0.0311646,0.0154875,0.0161131,0.0223827,0.0242527,0.0156845,0.00876872,0.0101902,0.0217777,0.0428997,0,0.0103341,0.0593834,0.0328382,0,0,0.00508721,0,0,0.0419265,0.0596665,0.0270178,0.0298978,0.011488,0.0485701,0.045137,0.0373748,0.123644,0.0427985,0.0316684,0.0692848,0.0456187,0.051985,0.0856434,0.0163832,0.0262108,0.0124417,0.0203086,0.0422348,0.0203499,0,0,0,0,0,0,0,0,0
37,0.0532394,0.0668033,0,0,0,0,0,0,0.0320301,0,0.01829,0.0717363,0,0,0.0286905,0,0,0.0351228,0.0722278,0.0249222,0.00996791,0.0140569,0.0246278,0.042097,0.0244576,0.0375967,0.0487669,0.0311479,0.015547,0.0161403,0.02231,0.024201,0.0155865,0.00858289,0.0101575,0.0218325,0.0428235,0,0.0102686,0.0594325,0.0329112,0,0,0.00511293,0,0,0.0419048,0.0596737,0.0270956,0.0299141,0.0114975,0.0485588,0.0449708,0.037373,0.123646,0.0426226,0.03166,0.069337,0.0456359,0.0518677,0.0856597,0.0164473,0.0261276,0.01244,0.0203553,0.0421803,0.0202887,0,0,0,0,0,0,0,0,0
38,0.0533412,0.0667175,0,0,0,0,0,0,0.0321472,0,0.0182698,0.0717749,0,0,0.0287878,0,0,0.0351058,0.0722292,0.025042,0.0100156,0.0140722,0.0245694,0.0420884,0.0244525,0.0375627,0.0487614,0.0311482,0.0155722,0.0161271,0.0222606,0.0241566,0.0155406,0.00839057,0.010146,0.0219223,0.0428332,0,0.0102717,0.0594529,0.0330059,0,0,0.00513159,0,0,0.0419372,0.0596695,0.0270556,0.029933,0.0115098,0.0485666,0.0447855,0.0373486,0.123647,0.042545,0.0316464,0.069365,0.0456592,0.0519525,0.0856495,0.0164202,0.0260477,0.0124642,0.0203204,0.0421088,0.0202305,0,0,0,0,0,0,0,0,0
39,0.0534471,0.0666172,0,0,0,0,0,0,0.0321836,0,0.0182471,0.0718017,0,0,0.0289463,0,0,0.0351453,0.0722283,0.0251364,0.0100501,0.0140926,0.0245021,0.0420645,0.0244365,0.037492,0.0487452,0.031144,0.0155497,0.0160725,0.0222046,0.0241236,0.0155223,0.00819784,0.0101521,0.0220301,0.0429314,0,0.0103323,0.0594455,0.033119,0,0,0.00516354,0,0,0.0419658,0.0596672,0.0270767,0.0299433,0.0115346,0.0485923,0.044641,0.0373547,0.123654,0.0425779,0.0316428,0.0692665,0.0456694,0.0523188,0.0856503,0.016432,0.0259635,0.012526,0.0202616,0.0420145,0.0201728,0,0,0,0,0,0,0,0,0
40,0.0535098,0.0663683,0,0,0,0,0,0,0.0323316,0,0.0182382,0.0718876,0,0,0.0291285,0,0,0.0352595,0.0722658,0.0253175,0.010144,0.0140809,0.0243069,0.0420129,0.0243745,0.0374125,0.0486212,0.0310944,0.0155462,0.0161147,0.0220566,0.0240159,0.0155007,0.00798439,0.0102616,0.0221401,0.0430907,0,0.0103166,0.0594422,0.0330639,0,0,0.00527679,0,0,0.0420404,0.059709,0.0272157,0.0300171,0.0115155,0.048602,0.0447964,0.0373786,0.123663,0.0425924,0.0316652,0.0692038,0.0456683,0.0523487,0.0856717,0.0165488,0.0259759,0.0126619,0.0202293,0.04178,0.0202455,0,0,0,0,0,0,0,0,0
41,0.0536319,0.0663259,0,0,0,0,0,0,0.0324207,0,0.0181958,0.0718928,0,0,0.0293083,0,0,0.0353234,0.0722183,0.0254906,0.0100449,0.0140683,0.0244163,0.0419264,0.0244002,0.0374963,0.0484424,0.0311233,0.0155379,0.0161312,0.021953,0.02396,0.0155426,0.00781079,0.0103425,0.022203,0.0431745,0,0.0102852,0.0593802,0.0331426,0,0,0.00532866,0,0,0.0420584,0.0597222,0.0272718,0.0299776,0.0115202,0.048616,0.0445846,0.0373859,0.12366,0.0425876,0.0316615,0.0691853,0.0456834,0.0523689,0.0857009,0.0165718,0.0258149,0.0127666,0.020175,0.0417594,0.0202034,0,0,0,0,0,0,0,0,0
42,0.0537588,0.0662497,0,0,0,0,0,0,0.0320344,0,0.0181787,0.0718787,0,0,0.029495,0,0,0.0353632,0.0721841,0.0256249,0.00998954,0.014038,0.0245015,0.0418428,0.0243949,0.0375839,0.0483546,0.0311842,0.0155468,0.0161216,0.0218694,0.0239231,0.015624,0.00763471,0.0104143,0.0222391,0.043069,0,0.0102421,0.0593339,0.0331951,0,0,0.00541854,0,0,0.0420815,0.0597448,0.0272632,0.0299639,0.0115307,0.0486365,0.0444308,0.0373878,0.123678,0.0425904,0.0316739,0.0691911,0.0456965,0.0522729,0.0857349,0.0165427,0.0256223,0.0128699,0.0201811,0.0417049,0.0201701,0,0,0,0,0,0,0,0,0
43,0.0538904,0.0661813,0,0,0,0,0,0,0.0318785,0,0.0181705,0.0718557,0,0,0.0296184,0,0,0.0353629,0.0721463,0.0257797,0.00996668,0.0139768,0.0245506,0.0417706,0.0243722,0.0375613,0.0483926,0.0312529,0.0155514,0.0161526,0.0217894,0.0238856,0.0156877,0.00745533,0.0104291,0.0222695,0.0429206,0,0.0102391,0.0593034,0.033255,0,0,0.00550274,0,0,0.0421217,0.0597673,0.0272489,0.0299671,0.0115278,0.048675,0.0442708,0.0374045,0.123704,0.0426128,0.0316766,0.0691862,0.0457098,0.0521691,0.0857404,0.0165562,0.0253907,0.0129667,0.020255,0.0416611,0.0201311,0,0,0,0,0,0,0,0,0
44,0.0540144,0.0661047,0,0,0,0,0,0,0.0319272,0,0.0181518,0.0718258,0,0,0.0297366,0,0,0.0353915,0.0721064,0.0259192,0.00994971,0.0139585,0.0245622,0.0417313,0.0243662,0.0375603,0.0484419,0.0311887,0.0155702,0.0162009,0.0217228,0.0238608,0.015771,0.00720986,0.0103944,0.0222906,0.0429131,0,0.0102575,0.0592539,0.0333297,0,0,0.00559186,0,0,0.0422011,0.0597736,0.0272188,0.0300083,0.0114882,0.0487118,0.0441124,0.0374328,0.123687,0.0426241,0.0316628,0.0691634,0.045686,0.052063,0.0857127,0.016585,0.0252294,0.0131008,0.0202792,0.0416217,0.020094,0,0,0,0,0,0,0,0,0
45,0.0541409,0.0660275,0,0,0,0,0,0,0.0320651,0,0.0181248,0.0718042,0,0,0.029868,0,0,0.0354588,0.0720628,0.026178,0.00992456,0.0139967,0.0245975,0.0416838,0.024395,0.0376235,0.0484653,0.0311889,0.0156075,0.0162395,0.0216054,0.0237825,0.0158752,0.00692783,0.0105623,0.0223942,0.0430543,0,0.0102876,0.0592197,0.0334036,0,0,0.0056681,0,0,0.0422578,0.0597474,0.0271426,0.0300269,0.0114775,0.0487388,0.0439127,0.0374651,0.123691,0.0426626,0.031676,0.0692558,0.0456745,0.0520759,0.085689,0.0165209,0.0251448,0.0132195,0.0202851,0.0416046,0.0200613,0,0,0,0,0,0,0,0,0
46,0.0542529,0.0659478,0,0,0,0,0,0,0.0321937,0,0.0181163,0.0718062,0,0,0.030058,0,0,0.0355238,0.0720459,0.0264662,0.00989744,0.0140478,0.0246456,0.0416068,0.0244235,0.0376736,0.048507,0.0313096,0.0156455,0.0162389,0.0214738,0.0237024,0.0159715,0.00675531,0.0106707,0.0225043,0.0432969,0,0.0103815,0.0591907,0.0334931,0,0,0.00574539,0,0,0.0422653,0.0596932,0.0271916,0.0300425,0.0115035,0.048776,0.0436739,0.0374915,0.123719,0.0427243,0.0317196,0.0694788,0.0456951,0.0523264,0.0856757,0.0164969,0.0250628,0.0133206,0.0202443,0.0415933,0.0200281,0,0,0,0,0,0,0,0,0
47,0.0543571,0.0658713,0,0,0,0,0,0,0.0322575,0,0.0181183,0.0717742,0,0,0.0302143,0,0,0.0355549,0.0720453,0.0266565,0.0098589,0.0140544,0.0247126,0.0415245,0.0244446,0.0377573,0.0485697,0.0313945,0.0156553,0.0162616,0.0214027,0.0236583,0.0160729,0.00658325,0.0106475,0.0225663,0.0434696,0,0.0104211,0.0591682,0.0335881,0,0,0.00585549,0,0,0.0422842,0.0596833,0.027224,0.0300566,0.0115233,0.0488132,0.043414,0.0374801,0.123728,0.0427647,0.0317772,0.069578,0.0457255,0.0524716,0.085703,0.0165071,0.0249452,0.0134432,0.0201636,0.0415895,0.0200123,0,0,0,0,0,0,0,0,0
48,0.0544667,0.065808,0,0,0,0,0,0,0.0321291,0,0.0181256,0.0717153,0,0,0.0303297,0,0,0.0355824,0.0720424,0.026789,0.00984643,0.0140537,0.0247772,0.041442,0.0244872,0.0378299,0.0486328,0.0314296,0.0156389,0.0163101,0.0213782,0.0236433,0.0161993,0.00635756,0.0106497,0.0226434,0.0436001,0,0.0103886,0.05917,0.0336958,0,0,0.00599603,0,0,0.0423048,0.0596802,0.0271983,0.0300781,0.0115619,0.0488548,0.0432223,0.0374794,0.123725,0.0427923,0.031804,0.0695841,0.0457272,0.0526146,0.0857233,0.0165178,0.0248208,0.0135328,0.0201403,0.0415916,0.0200003,0,0,0,0,0,0,0,0,0
49,0.054593,0.0657482,0,0,0,0,0,0,0.0316817,0,0.0181493,0.0716458,0,0,0.0304726,0,0,0.0356205,0.0720234,0.0268525,0.00987458,0.0140327,0.024834,0.0413327,0.0245418,0.0378739,0.0486814,0.0314518,0.0156281,0.016327,0.0213951,0.0236859,0.0163591,0.00609453,0.0107822,0.022733,0.0438111,0,0.0103503,0.0592365,0.0338103,0,0,0.00613251,0,0,0.0422843,0.0596528,0.0271295,0.0301131,0.0115897,0.0489085,0.0430372,0.0374724,0.123731,0.0428181,0.0318087,0.0695516,0.0457263,0.0528782,0.0857161,0.0165022,0.0247109,0.0135623,0.0201939,0.0415921,0.0199896,0,0,0,0,0,0,0,0,0
50,0.0547258,0.0656663,0,0,0,0,0,0,0.0310512,0,0.0181806,0.0716097,0,0,0.0306064,0,0,0.0356488,0.0720024,0.0268785,0.00988803,0.014012,0.0248862,0.0412028,0.0245875,0.0379324,0.0487168,0.0314787,0.0156315,0.0163037,0.0214197,0.0237402,0.0165423,0.005834,0.0108413,0.022843,0.0438952,0,0.0103722,0.0593146,0.033936,0,0,0.00626287,0,0,0.0422072,0.0596193,0.0269774,0.0301511,0.0115767,0.0489607,0.042843,0.0374657,0.123745,0.0428342,0.0318342,0.0695357,0.045717,0.0528976,0.0857304,0.0164743,0.0245842,0.0135513,0.0203037,0.0415713,0.0199744,0,0,0,0,0,0,0,0,0
51,0.0548435,0.0655851,0,0,0,0,0,0,0.030721,0,0.0182094,0.0716025,0,0,0.0307445,0,0,0.0357086,0.0719825,0.0268243,0.00989265,0.0139844,0.0249448,0.041117,0.0246205,0.037985,0.0487401,0.0315098,0.0156357,0.0162076,0.0214286,0.0238264,0.0166693,0.00556842,0.0109014,0.0229482,0.0437617,0,0.0103909,0.0593634,0.0340525,0,0,0.00637623,0,0,0.0422062,0.0595863,0.0268446,0.0302016,0.0115667,0.0490069,0.0426388,0.0374918,0.123752,0.0428402,0.0318498,0.0695458,0.0457124,0.0527583,0.0857674,0.01652,0.024441,0.0136066,0.0203282,0.0415462,0.019949,0,0,0,0,0,0,0,0,0
52,0.0549381,0.0655218,0,0,0,0,0,0,0.0306101,0,0.0182134,0.0715694,0,0,0.0308942,0,0,0.0357579,0.0719791,0.0267277,0.00987851,0.0139849,0.0250263,0.0410727,0.0246607,0.0380001,0.0487732,0.0315516,0.0156649,0.0161999,0.0214094,0.0239133,0.0167261,0.00527715,0.0108503,0.0230183,0.0437184,0,0.0104337,0.0593795,0.0341644,0,0,0.00647259,0,0,0.0423554,0.0595706,0.026803,0.0302068,0.0115757,0.0490501,0.0423862,0.0375258,0.123745,0.0428375,0.0318555,0.069567,0.0457039,0.0526025,0.0858077,0.0165587,0.0243112,0.0137551,0.0202873,0.0415255,0.0199404,0,0,0,0,0,0,0,0,0
53,0.0550289,0.0654478,0,0,0,0,0,0,0.0304814,0,0.0182062,0.07152,0,0,0.0310673,0,0,0.0357716,0.072014,0.0265836,0.0098551,0.013998,0.025084,0.0410207,0.0246972,0.0380268,0.0488009,0.0315598,0.0157066,0.0162575,0.0213979,0.0240036,0.016759,0.00495939,0.0106844,0.0230987,0.0437544,0,0.0103904,0.0593679,0.0342513,0,0,0.0065533,0,0,0.0425438,0.0595675,0.0267884,0.0302129,0.0115929,0.0490985,0.0421008,0.0375519,0.123732,0.0428606,0.03187,0.0695751,0.0456935,0.0525114,0.085833,0.0165796,0.0242044,0.0139056,0.0202921,0.0414891,0.0199122,0,0,0,0,0,0,0,0,0
54,0.0551246,0.0653621,0,0,0,0,0,0,0.0304073,0,0.0182443,0.0715056,0,0,0.0311615,0,0,0.0357645,0.0721615,0.0263833,0.00984519,0.0139602,0.0251036,0.0409472,0.0247183,0.0379783,0.0488182,0.0315236,0.0157207,0.0162161,0.0215294,0.0241079,0.0167458,0.00469525,0.0107538,0.0232468,0.043819,0,0.010276,0.0593067,0.0343232,0,0,0.00661634,0,0,0.0426081,0.059527,0.0267505,0.0302162,0.0115914,0.0491443,0.0417963,0.0375706,0.123721,0.0428588,0.0318914,0.069581,0.045682,0.0524786,0.0858391,0.0166057,0.0240788,0.0139842,0.0203431,0.0414371,0.0198876,0,0,0,0,0,0,0,0,0
55,0.0551937,0.065279,0,0,0,0,0,0,0.0303448,0,0.0183153,0.0714692,0,0,0.0313121,0,0,0.035748,0.0723983,0.0260929,0.00989882,0.0138861,0.0250544,0.0408445,0.0247384,0.0378138,0.0488337,0.0314844,0.0156962,0.0160992,0.0217547,0.0242398,0.0166364,0.00445116,0.0109138,0.0233795,0.0437783,0,0.0102548,0.0592081,0.034391,0,0,0.00674796,0,0,0.0424971,0.0593815,0.0267021,0.0302305,0.0115834,0.0491478,0.0414495,0.0375776,0.123732,0.0428469,0.0319069,0.069582,0.0456496,0.0523285,0.0858778,0.0166445,0.0239448,0.0141568,0.0202947,0.0413803,0.0198847,0,0,0,0,0,0,0,0,0
56,0.0552548,0.0651796,0,0,0,0,0,0,0.0302753,0,0.0183556,0.0714424,0,0,0.031419,0,0,0.0357403,0.0723797,0.0259677,0.00996998,0.013872,0.0250182,0.0407196,0.0247534,0.0378167,0.0488338,0.0315428,0.0156961,0.0161314,0.021765,0.0242904,0.0166941,0.00419237,0.0109349,0.0234582,0.0438081,0,0.0102743,0.0590706,0.0344531,0,0,0.00680772,0,0,0.0424228,0.0592687,0.0267112,0.030247,0.0115759,0.0491331,0.0410917,0.0375627,0.123753,0.0428363,0.0319446,0.0695943,0.0456394,0.0521676,0.0859038,0.0166377,0.0238165,0.0141428,0.0203613,0.0413209,0.0199378,0,0,0,0,0,0,0,0,0
57,0.0553031,0.0650995,0,0,0,0,0,0,0.0300967,0,0.0184046,0.0714244,0,0,0.0315352,0,0,0.03574,0.0723069,0.025802,0.0100059,0.0138502,0.0250044,0.0405683,0.0247718,0.0377609,0.0488312,0.0315389,0.0157132,0.0161646,0.0218199,0.0243771,0.0167766,0.00394975,0.0109066,0.0235199,0.0438375,0,0.0102874,0.0590664,0.0344911,0,0,0.00685828,0,0,0.0424097,0.059262,0.0267473,0.0302777,0.0115823,0.0491336,0.040706,0.0375585,0.123762,0.0428468,0.0319598,0.0696241,0.045633,0.0520995,0.0859229,0.0166277,0.0236982,0.0141346,0.0204998,0.041268,0.0200251,0,0,0,0,0,0,0,0,0
58,0.0553456,0.0650501,0,0,0,0,0,0,0.0297789,0,0.0184782,0.0713937,0,0,0.0316105,0,0,0.0357389,0.0722931,0.0256154,0.0100093,0.013819,0.0250083,0.040378,0.0247596,0.037727,0.0488155,0.0314044,0.0157269,0.0161886,0.0219665,0.0244592,0.016908,0.00375486,0.0108565,0.0236148,0.0439393,0,0.0102449,0.0593219,0.0345242,0,0,0.00690049,0,0,0.0423436,0.0594303,0.0267747,0.0303395,0.0115915,0.0491852,0.0403059,0.0375365,0.12375,0.0428398,0.0319278,0.0696444,0.0456506,0.0522477,0.0859262,0.016613,0.0235732,0.0141895,0.0205571,0.0412146,0.0200934,0,0,0,0,0,0,0,0,0
59,0.0553775,0.0649939,0,0,0,0,0,0,0.0297692,0,0.018545,0.0714081,0,0,0.031659,0,0,0.0357106,0.0723142,0.0255483,0.0100284,0.0137934,0.0249808,0.0401729,0.0247475,0.0377236,0.0488067,0.0313254,0.0157124,0.0162159,0.0220857,0.024483,0.0169935,0.00357674,0.0108207,0.0237178,0.0441182,0,0.0102581,0.0594603,0.0345567,0,0,0.00695053,0,0,0.0423153,0.0594977,0.026818,0.0304303,0.0115841,0.0492375,0.0399302,0.0375358,0.123758,0.0428523,0.0319259,0.0696122,0.0456518,0.0526657,0.0858934,0.0166138,0.0234367,0.0142141,0.0205993,0.0411446,0.0201456,0,0,0,0,0,0,0,0,0
60,0.0554064,0.0649305,0,0,0,0,0,0,0.029974,0,0.0185881,0.0714785,0,0,0.0317099,0,0,0.0356849,0.0723454,0.0254658,0.0100563,0.0137611,0.024924,0.0399839,0.0247313,0.0377352,0.0487959,0.0313029,0.015735,0.0162654,0.0220792,0.0245088,0.0170419,0.00341208,0.0108312,0.0237936,0.0442916,0,0.0102224,0.059441,0.0345912,0,0,0.00700015,0,0,0.0422984,0.0594864,0.0268334,0.0305132,0.0115897,0.0492851,0.0395666,0.0375358,0.123785,0.0428722,0.0319368,0.0695813,0.0456603,0.0531145,0.0858521,0.0166357,0.0232894,0.0142753,0.0206299,0.0410787,0.0201852,0,0,0,0,0,0,0,0,0
61,0.0554524,0.0648735,0,0,0,0,0,0,0.0301227,0,0.0186268,0.0714472,0,0,0.0317608,0,0,0.0356942,0.0724006,0.0253851,0.0101487,0.0137238,0.0248544,0.0397912,0.0247111,0.0377503,0.0487622,0.0312727,0.0157606,0.0162763,0.0220757,0.0245525,0.0171068,0.00324174,0.0107695,0.0238733,0.0443762,0,0.0102026,0.0594135,0.0346403,0,0,0.00708335,0,0,0.0422824,0.0594478,0.0268515,0.0305332,0.0116046,0.0493337,0.039215,0.0375524,0.123803,0.0429114,0.0319569,0.0695807,0.0456855,0.0532079,0.0858216,0.0166317,0.0231291,0.0143686,0.0206157,0.0409901,0.0202049,0,0,0,0,0,0,0,0,0
62,0.055496,0.064782,0,0,0,0,0,0,0.0301998,0,0.0186708,0.0714477,0,0,0.0317766,0,0,0.0356723,0.0724876,0.0253522,0.0101978,0.0136981,0.0247871,0.0395817,0.0246711,0.0377899,0.0487291,0.0312377,0.0157857,0.0162666,0.0220878,0.0245905,0.017148,0.00311207,0.0107583,0.0239676,0.0443733,0,0.0102217,0.0594141,0.0347197,0,0,0.007201,0,0,0.0422343,0.059422,0.0268552,0.0305296,0.0116194,0.0493592,0.0388928,0.0375556,0.123813,0.0429456,0.0319867,0.0696052,0.0457024,0.0530761,0.0858248,0.0165978,0.0229618,0.0144519,0.0205864,0.0408784,0.0202246,0,0,0,0,0,0,0,0,0
63,0.055531,0.0646801,0,0,0,0,0,0,0.0302425,0,0.0187025,0.0715455,0,0,0.0317526,0,0,0.0356573,0.0725203,0.0254064,0.0100564,0.0136893,0.0247039,0.0393272,0.0246298,0.0378382,0.0487065,0.031196,0.0157791,0.0162463,0.0220972,0.0246187,0.0172024,0.00302473,0.0106462,0.0240855,0.0443745,0,0.0102169,0.0594244,0.0347871,0,0,0.00724817,0,0,0.0421995,0.0594468,0.0268394,0.0305571,0.0116291,0.0493945,0.0385774,0.0375315,0.123815,0.0429326,0.0320199,0.0696392,0.0456942,0.0528985,0.0858661,0.0165428,0.0228069,0.0141719,0.0207607,0.0407658,0.0202668,0,0,0,0,0,0,0,0,0
64,0.0555355,0.0645806,0,0,0,0,0,0,0.0303103,0,0.018693,0.0717105,0,0,0.0317273,0,0,0.0356383,0.0725257,0.0255771,0.00996172,0.0137159,0.0246045,0.0390523,0.0245895,0.0378801,0.0486704,0.0311876,0.0157834,0.0161991,0.0220634,0.024566,0.0172734,0.00297615,0.0106596,0.0242523,0.0444153,0,0.0102588,0.059466,0.0348221,0,0,0.00737246,0,0,0.0421116,0.059481,0.026851,0.0306026,0.0116628,0.0494265,0.0382449,0.037509,0.123822,0.042826,0.0320255,0.0696481,0.0456648,0.05276,0.0858934,0.0164892,0.0226436,0.0141417,0.0207245,0.0406623,0.0203524,0,0,0,0,0,0,0,0,0
65,0.0555087,0.0644742,0,0,0,0,0,0,0.0303822,0,0.0186606,0.0717662,0,0,0.0316678,0,0,0.0355929,0.0725459,0.0257466,0.00992323,0.0137586,0.0244879,0.0387439,0.0245443,0.0379792,0.0486197,0.0311973,0.0158341,0.0162049,0.0219124,0.0244976,0.017382,0.00294584,0.0106258,0.0243661,0.0444373,0,0.0102243,0.0595232,0.0348335,0,0,0.00752094,0,0,0.0420017,0.0595031,0.0268478,0.0306473,0.011693,0.0494378,0.0378921,0.0374952,0.12384,0.0426678,0.0320275,0.0696625,0.0456861,0.0526845,0.0859133,0.016442,0.0224698,0.0141802,0.0206495,0.0405601,0.0204468,0,0,0,0,0,0,0,0,0
66,0.0554516,0.0643636,0,0,0,0,0,0,0.0305219,0,0.0186389,0.0717397,0,0,0.0316956,0,0,0.035481,0.0725494,0.0259306,0.00996209,0.0137956,0.0243108,0.0383983,0.0244797,0.0379907,0.0485741,0.0312142,0.0158616,0.0162049,0.0217861,0.0244125,0.0173816,0.00296638,0.0106583,0.0242871,0.0445249,0,0.01011,0.0595805,0.0348225,0,0,0.00782888,0,0,0.0418082,0.0595323,0.0268157,0.0306889,0.0117249,0.0494097,0.0375767,0.0374675,0.123851,0.0426096,0.0320641,0.0696681,0.0457384,0.052653,0.0859207,0.0164867,0.0223271,0.0146366,0.0203266,0.0404363,0.0205491,0,0,0,0,0,0,0,0,0
67,0.055422,0.0642493,0,0,0,0,0,0,0.0306792,0,0.0186599,0.0717809,0,0,0.0316666,0,0,0.0353769,0.0725608,0.0260536,0.0100749,0.0137841,0.0241362,0.0380555,0.0244338,0.0379154,0.0485444,0.0312447,0.0158454,0.0161682,0.0217883,0.0243244,0.0172288,0.00304046,0.0105702,0.024196,0.0446651,0,0.0100946,0.0596641,0.034828,0,0,0.00799714,0,0,0.0416832,0.0595891,0.0268139,0.0307102,0.0117608,0.0493537,0.0372496,0.0374405,0.123847,0.0426082,0.0320931,0.0696662,0.0457869,0.0526403,0.0859361,0.0165074,0.0222028,0.0146585,0.0202433,0.040316,0.0206481,0,0,0,0,0,0,0,0,0
68,0.0554102,0.0641262,0,0,0,0,0,0,0.0306893,0,0.0187429,0.07191,0,0,0.0316309,0,0,0.0353427,0.0725758,0.025962,0.0103088,0.0137414,0.0238917,0.0377245,0.0244319,0.0377607,0.0485335,0.0312489,0.0158518,0.0161089,0.0218463,0.0243405,0.0171372,0.00313848,0.0104769,0.0241854,0.0449132,0,0.0101701,0.0597074,0.0348273,0,0,0.00819159,0,0,0.0416875,0.0595746,0.0268466,0.0307335,0.0118107,0.0492343,0.0369425,0.0374536,0.123827,0.0426397,0.0320909,0.0696523,0.0458381,0.0526449,0.0859257,0.0165166,0.0220755,0.0146926,0.0202571,0.0401795,0.0207107,0,0,0,0,0,0,0,0,0
69,0.0554118,0.0640224,0,0,0,0,0,0,0.030731,0,0.0187833,0.0720229,0,0,0.0315186,0,0,0.0353168,0.0725891,0.0258367,0.0104216,0.0137391,0.0236528,0.0373499,0.0244252,0.037467,0.0485146,0.031253,0.0158653,0.0160576,0.0218614,0.0243572,0.016996,0.00327143,0.0104688,0.0242846,0.045141,0,0.0101533,0.0596356,0.0348248,0,0,0.00836468,0,0,0.0416417,0.0595758,0.0268601,0.0307841,0.0118594,0.0491535,0.0366546,0.0374575,0.123784,0.0426748,0.0320639,0.0696721,0.0459083,0.0526712,0.0859354,0.0165621,0.0220393,0.0147186,0.020161,0.0400555,0.0207519,0,0,0,0,0,0,0,0,0
70,0.0554195,0.0639303,0,0,0,0,0,0,0.0307705,0,0.0188075,0.0721103,0,0,0.0313714,0,0,0.0352935,0.0726456,0.0257514,0.0104837,0.0137488,0.0234511,0.0369605,0.0243732,0.0373427,0.0484602,0.0312348,0.0159054,0.0160647,0.021822,0.0243371,0.0169045,0.0034007,0.0106257,0.0244548,0.0450089,0,0.0101336,0.0596212,0.0348235,0,0,0.0084808,0,0,0.0415774,0.0596316,0.0268694,0.030823,0.0118847,0.0491034,0.0363447,0.0374365,0.123755,0.0426597,0.0320608,0.0697319,0.0459187,0.0526989,0.0859935,0.0165587,0.0219992,0.0145587,0.0200941,0.0399421,0.02078,0,0,0,0,0,0,0,0,0
71,0.0554274,0.0638111,0,0,0,0,0,0,0.0309899,0,0.0188064,0.0722054,0,0,0.0312655,0,0,0.0352735,0.0727066,0.025726,0.0105588,0.0137468,0.0232123,0.0365273,0.0242996,0.0373302,0.0484152,0.0312143,0.0159489,0.0160935,0.021739,0.024254,0.016867,0.00352003,0.0106421,0.0246567,0.0448644,0,0.0101754,0.0596958,0.0348474,0,0,0.00871154,0,0,0.041632,0.0596504,0.0268468,0.0308537,0.0119301,0.0490184,0.0360609,0.0374064,0.123744,0.0426263,0.0320784,0.0697767,0.045853,0.052726,0.0860696,0.0165345,0.0219519,0.0145883,0.0202297,0.0398029,0.0208053,0,0,0,0,0,0,0,0,0
72,0.055436,0.0636684,0,0,0,0,0,0,0.0312275,0,0.0188092,0.0722816,0,0,0.0311955,0,0,0.0351811,0.0727567,0.0257743,0.0106643,0.0137753,0.022941,0.0361062,0.0242509,0.0372987,0.0483661,0.0311909,0.0159941,0.0161314,0.0216538,0.0241815,0.0168215,0.00367596,0.0104982,0.0246884,0.0447994,0,0.0102014,0.0598335,0.0349062,0,0,0.00894935,0,0,0.0415733,0.0596359,0.0267997,0.030908,0.0119963,0.0488939,0.0357958,0.037342,0.12374,0.0425937,0.0320759,0.0698162,0.0457667,0.0527656,0.0861232,0.0165415,0.0218757,0.014644,0.02035,0.0396476,0.0208351,0,0,0,0,0,0,0,0,0
73,0.055414,0.0635141,0,0,0,0,0,0,0.0313979,0,0.018831,0.0723114,0,0,0.0311625,0,0,0.0349664,0.0728215,0.0258023,0.0107879,0.0138036,0.0226289,0.0357252,0.0242145,0.0372215,0.048302,0.0311646,0.0160309,0.0161659,0.0216212,0.0241353,0.0167445,0.00383886,0.0102704,0.0244476,0.0447586,0,0.0102967,0.0600127,0.0349809,0,0,0.00922911,0,0,0.0413622,0.059627,0.0267564,0.0310197,0.0120084,0.0487314,0.0355564,0.0372749,0.123726,0.0425828,0.0320815,0.0698473,0.0457583,0.0527984,0.0861968,0.0165364,0.0218174,0.0147325,0.0200383,0.0394936,0.0208619,0,0,0,0,0,0,0,0,0
