Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,RTIBA,x75
1661,0.0549273,0.0599116,0,0,0,0,0,0,0.0356345,0,0.0194429,0.0733913,0,0,0.0157907,0,0,0.0349991,0.0751713,0.022517,0.0121839,0.01382,0.0197927,0.0244043,0.0213478,0.0353551,0.0466112,0.0296989,0.0150477,0.0144213,0.0221867,0.0236468,0.0100228,0.0194451,0.0112446,0.0217248,0.0436716,0,0.0107459,0.06036,0.0461709,0,0,0.0114895,0,0,0.0409254,0.0609505,0.0291232,0.0268217,0.012325,0.0432844,0.0341572,0.0357971,0.12225,0.0419484,0.0315948,0.0699517,0.0524911,0.0855176,0.0159408,0.0191621,0.0115002,0.0224047,0.0373301,0.0184226,0,0,0,0,0,0,0,0,0.0475894,0
1662,0.0549146,0.059701,0,0,0,0,0,0,0.0358315,0,0.0193981,0.0734725,0,0,0.0158442,0,0,0.0349859,0.0752123,0.02277,0.0122608,0.0138716,0.0196218,0.0241649,0.021313,0.0354689,0.0466369,0.0297148,0.0150478,0.014766,0.0218959,0.0234546,0.00995643,0.0196541,0.0112715,0.0217237,0.0435578,0,0.010681,0.0604088,0.0462097,0,0,0.0115085,0,0,0.04084,0.0609969,0.029232,0.0268013,0.0123991,0.0431909,0.0340815,0.0357616,0.122264,0.0419442,0.0316128,0.0699516,0.0524995,0.0853344,0.0159294,0.019197,0.0114101,0.022316,0.0371587,0.0185647,0,0,0,0,0,0,0,0,0.0475861,0
1663,0.0549291,0.059485,0,0,0,0,0,0,0.0361456,0,0.0193709,0.0736159,0,0,0.0158684,0,0,0.0350177,0.0752101,0.0228212,0.0123605,0.0138916,0.0194337,0.02392,0.0213104,0.034883,0.0467119,0.0297103,0.0150352,0.0150068,0.021703,0.023312,0.00966067,0.0198724,0.0113198,0.0218145,0.0434323,0,0.0106758,0.0604123,0.0462579,0,0,0.0115956,0,0,0.0408396,0.0610551,0.0292491,0.0267667,0.0124815,0.0431216,0.0340677,0.0357621,0.122196,0.0419756,0.0315546,0.0699614,0.05253,0.0852194,0.0159279,0.0192336,0.0113387,0.0222377,0.0369922,0.0186648,0,0,0,0,0,0,0,0,0.0475907,0
1664,0.0549521,0.0592827,0,0,0,0,0,0,0.0363147,0,0.0193659,0.0737113,0,0,0.0159105,0,0,0.03506,0.0752407,0.0228611,0.0124701,0.0139026,0.0192335,0.0236757,0.0212923,0.0344337,0.0467078,0.0297013,0.0150342,0.0150625,0.0215608,0.0231916,0.00945043,0.0200735,0.0113355,0.0218359,0.0433191,0,0.0106878,0.0604139,0.0462991,0,0,0.0117246,0,0,0.0408373,0.0610881,0.0292494,0.0267392,0.012539,0.0430609,0.0340632,0.0357667,0.122134,0.0419789,0.0314881,0.0699309,0.0525148,0.0852528,0.0159007,0.0192152,0.0113309,0.0221276,0.0368214,0.0187647,0,0,0,0,0,0,0,0,0.0475757,0
1665,0.0549649,0.059108,0,0,0,0,0,0,0.0363447,0,0.0193797,0.0737842,0,0,0.0159788,0,0,0.0351256,0.075302,0.0229714,0.0125456,0.0139097,0.0190725,0.0234406,0.0212547,0.0344706,0.0466338,0.0296997,0.0150668,0.01502,0.0214278,0.0230929,0.00944767,0.0202457,0.0113156,0.0217898,0.0431849,0,0.0106397,0.0604579,0.046351,0,0,0.0118244,0,0,0.040806,0.0611134,0.0292045,0.0267194,0.0125904,0.0429844,0.0340735,0.0357425,0.122131,0.0419847,0.0314735,0.0698562,0.0524891,0.0854116,0.0158669,0.019145,0.0113707,0.0220124,0.0366782,0.0188912,0,0,0,0,0,0,0,0,0.0474271,0
1666,0.0549816,0.0589211,0,0,0,0,0,0,0.0364005,0,0.019405,0.0738471,0,0,0.0160586,0,0,0.035127,0.0753436,0.0230792,0.0126242,0.0139011,0.018936,0.0232069,0.0212097,0.0344742,0.0465672,0.029708,0.0151095,0.0149189,0.0213063,0.023019,0.00949522,0.0204287,0.0112834,0.0217037,0.0430635,0,0.0105132,0.0604898,0.0464121,0,0,0.0119024,0,0,0.0407922,0.061163,0.0290504,0.0266939,0.0126097,0.0429155,0.0341258,0.0356972,0.122135,0.0419646,0.0314531,0.0698499,0.0525132,0.0854997,0.0158219,0.019088,0.0113768,0.0218739,0.0365403,0.0190409,0,0,0,0,0,0,0,0,0.0470979,0
1667,0.0550162,0.0587015,0,0,0,0,0,0,0.0364735,0,0.0194258,0.0738948,0,0,0.0161931,0,0,0.035095,0.0753822,0.0232239,0.0126851,0.0138845,0.0187974,0.0229462,0.0211658,0.0344571,0.0465128,0.0297116,0.0151531,0.0148463,0.0211822,0.0229328,0.00959423,0.0206292,0.0113756,0.0216983,0.0430078,0,0.0104115,0.0605127,0.0464736,0,0,0.0120194,0,0,0.0408154,0.0612085,0.02892,0.0266696,0.0126233,0.042821,0.0342081,0.0356574,0.122156,0.0419237,0.0314466,0.0698645,0.0525593,0.0854941,0.0158418,0.0190892,0.0112846,0.0218659,0.0363878,0.0192242,0,0,0,0,0,0,0,0,0.0469305,0
1668,0.0550696,0.0584765,0,0,0,0,0,0,0.0365431,0,0.0194205,0.0739404,0,0,0.016353,0,0,0.0350962,0.0754159,0.0233916,0.012741,0.013872,0.01865,0.0226456,0.0211561,0.0344052,0.0464652,0.0296907,0.0151811,0.0148428,0.0210549,0.0228423,0.00956387,0.0208275,0.0115289,0.0217556,0.0430602,0,0.0103969,0.0605289,0.0465681,0,0,0.0121303,0,0,0.0408106,0.0612001,0.0288509,0.0266843,0.0126655,0.0427323,0.0343265,0.0356425,0.122213,0.0418881,0.0314638,0.0698582,0.0525655,0.0854636,0.0158451,0.0190299,0.011167,0.021871,0.0362465,0.0193707,0,0,0,0,0,0,0,0,0.0471853,0
1669,0.0551131,0.0582501,0,0,0,0,0,0,0.0366267,0,0.0194036,0.0739932,0,0,0.0164448,0,0,0.0351011,0.0754664,0.0235392,0.0128154,0.0138776,0.0184929,0.0223448,0.0211599,0.0343424,0.0464269,0.029675,0.0151921,0.0149358,0.0209593,0.0227641,0.00948565,0.0209929,0.0115766,0.0217145,0.0431843,0,0.0104694,0.0605464,0.046672,0,0,0.0122602,0,0,0.0407798,0.0611679,0.0288713,0.0267198,0.0127291,0.0426651,0.0344967,0.0356485,0.122269,0.0418815,0.0315031,0.0698174,0.0525026,0.0854656,0.0158647,0.018879,0.0110814,0.0217946,0.036105,0.0194611,0,0,0,0,0,0,0,0,0.0477174,0
1670,0.0551608,0.0580325,0,0,0,0,0,0,0.0367495,0,0.0193956,0.0740438,0,0,0.0165011,0,0,0.0351905,0.0755299,0.0236742,0.012896,0.0139304,0.0183566,0.0220985,0.0211427,0.034299,0.0463885,0.0297327,0.0152123,0.0151189,0.020867,0.0227049,0.00939116,0.0211519,0.0115428,0.0215878,0.0431238,0,0.0104701,0.0605831,0.0467322,0,0,0.0125055,0,0,0.0407484,0.0611855,0.0288873,0.0266983,0.0127828,0.0425716,0.0346676,0.0356224,0.122256,0.041852,0.0315056,0.0698204,0.0524981,0.0855137,0.0158568,0.018795,0.0109919,0.02166,0.0359437,0.01957,0,0,0,0,0,0,0,0,0.0478119,0
1671,0.0551952,0.057824,0,0,0,0,0,0,0.0369096,0,0.0194026,0.0740647,0,0,0.0165727,0,0,0.0353208,0.0755783,0.0238078,0.0129691,0.0140025,0.0182322,0.0218692,0.0210981,0.0342403,0.0463355,0.0297735,0.015239,0.0152233,0.0207313,0.0226693,0.00933077,0.0212856,0.0113661,0.0216684,0.0430538,0,0.0104504,0.0605723,0.0467866,0,0,0.0129695,0,0,0.0406028,0.0612415,0.0288889,0.0266961,0.0128244,0.0424971,0.0348565,0.0355899,0.122264,0.0418028,0.0315208,0.0698847,0.0525172,0.0855342,0.0158261,0.0186814,0.011323,0.0213361,0.0357599,0.0196934,0,0,0,0,0,0,0,0,0.0477348,0
1672,0.0552725,0.057596,0,0,0,0,0,0,0.0371244,0,0.0194076,0.0740828,0,0,0.0168091,0,0,0.0353756,0.0756134,0.0239672,0.0130455,0.0140672,0.018181,0.0216751,0.0210713,0.0341723,0.046287,0.0297675,0.0152762,0.0152395,0.0205549,0.0226303,0.00932528,0.0214048,0.0116262,0.0215107,0.0431241,0,0.0105059,0.060583,0.0468485,0,0,0.0128642,0,0,0.0407064,0.0612772,0.0289191,0.026666,0.0128456,0.0424378,0.0350213,0.0355411,0.122323,0.0417259,0.0315661,0.0699902,0.0525296,0.0855079,0.0157983,0.0186062,0.0109031,0.0215081,0.0355825,0.019817,0,0,0,0,0,0,0,0,0.0477751,0
1673,0.0553368,0.0573665,0,0,0,0,0,0,0.0375088,0,0.0193475,0.0741339,0,0,0.0169508,0,0,0.0353525,0.0756349,0.0244732,0.0131019,0.0139778,0.0180663,0.0214655,0.021086,0.0341496,0.0462554,0.0297545,0.0153094,0.0152367,0.0203261,0.0223842,0.00934127,0.0215486,0.0117135,0.0214792,0.0432622,0,0.0105956,0.0606369,0.0469145,0,0,0.013095,0,0,0.0407029,0.0613053,0.0289748,0.0266169,0.0128856,0.0423859,0.0351751,0.035501,0.122374,0.0416561,0.0316256,0.0700185,0.0525262,0.0854672,0.0158148,0.0185985,0.0108717,0.0214695,0.0353778,0.0199149,0,0,0,0,0,0,0,0,0.0478645,0
1674,0.0543446,0.0580391,0,0,0,0,0,0,0.0380185,0,0.0193727,0.0743128,0,0,0.0172261,0,0,0.0351867,0.0758157,0.025054,0.0134336,0.0137653,0.0175398,0.0209095,0.0211004,0.0340161,0.0461302,0.0297708,0.0154223,0.0153058,0.0199126,0.0219902,0.00917591,0.0206491,0.011644,0.021261,0.0434578,0,0.010542,0.0610054,0.0464822,0,0,0.0132856,0,0,0.0405597,0.061548,0.0287904,0.0261919,0.0131575,0.041645,0.0349212,0.0351402,0.12231,0.0413715,0.031725,0.0702498,0.0527609,0.0856895,0.0158682,0.0193647,0.0107856,0.0212966,0.035684,0.0195326,0,0,0,0,0,0,0,0,0.0481664,0
1675,0.0543027,0.0577982,0,0,0,0,0,0,0.0379262,0,0.0193185,0.0744293,0,0,0.0177279,0,0,0.0351455,0.0758098,0.025293,0.0135743,0.0136601,0.0173296,0.0208761,0.0211317,0.0339955,0.0461546,0.0298371,0.015403,0.0152693,0.0197307,0.021838,0.00917946,0.0207452,0.0114556,0.0210924,0.0435038,0,0.010463,0.0611966,0.0465033,0,0,0.0132903,0,0,0.0405241,0.061567,0.0288122,0.0261788,0.0131638,0.0414805,0.0351154,0.0351426,0.122325,0.0413872,0.0318397,0.0702155,0.0527399,0.0856855,0.0159492,0.0194067,0.0108798,0.0211958,0.0353575,0.0195215,0,0,0,0,0,0,0,0,0.0481706,0
1676,0.0542766,0.0574885,0,0,0,0,0,0,0.0377672,0,0.0193459,0.0744241,0,0,0.0179483,0,0,0.035169,0.0758407,0.0252352,0.0137069,0.0136183,0.0171414,0.0207899,0.0211067,0.033964,0.046122,0.0298543,0.015386,0.0152068,0.0196658,0.0218237,0.00921569,0.0208302,0.0115582,0.0209863,0.0435839,0,0.0104475,0.0613002,0.0466072,0,0,0.0137024,0,0,0.0403662,0.0615784,0.0288618,0.0262071,0.0131683,0.0414261,0.0353548,0.0351597,0.122329,0.0414064,0.0318995,0.0701936,0.0527168,0.0856764,0.0160261,0.0193313,0.0112879,0.0208748,0.0350551,0.019547,0,0,0,0,0,0,0,0,0.0482985,0
1677,0.0542967,0.0571783,0,0,0,0,0,0,0.0376225,0,0.0193591,0.0743589,0,0,0.0180915,0,0,0.0351076,0.0758718,0.02517,0.013802,0.0136135,0.0170211,0.0206752,0.0210686,0.0339135,0.0460816,0.0298533,0.0153957,0.0151189,0.0196823,0.0218786,0.00925953,0.0209423,0.0116644,0.0209014,0.0437675,0,0.0104581,0.0613439,0.046716,0,0,0.0138077,0,0,0.0403613,0.061602,0.028898,0.0261766,0.0131967,0.0414373,0.0355455,0.0351506,0.122319,0.0414223,0.0319373,0.0701899,0.0526991,0.0856853,0.0160407,0.0192944,0.0112516,0.0208141,0.0347972,0.0196235,0,0,0,0,0,0,0,0,0.04848,0
1678,0.0543296,0.0568648,0,0,0,0,0,0,0.0375308,0,0.0193828,0.0743092,0,0,0.0181989,0,0,0.0351232,0.0759101,0.0251303,0.0138656,0.0136168,0.0169034,0.0205971,0.0210425,0.0338714,0.0460588,0.0298415,0.0154014,0.0150393,0.0196933,0.0219188,0.0093481,0.0210724,0.0116593,0.0207303,0.043922,0,0.0104751,0.0613946,0.0467816,0,0,0.0140051,0,0,0.0403148,0.0616162,0.0289321,0.0261088,0.0132218,0.0414432,0.0357106,0.035139,0.122337,0.0414098,0.0319909,0.0701936,0.0526805,0.0856922,0.0160323,0.0193618,0.0112027,0.020744,0.0345413,0.0197657,0,0,0,0,0,0,0,0,0.0484946,0
1679,0.0543536,0.056563,0,0,0,0,0,0,0.037527,0,0.0194636,0.0743673,0,0,0.0184042,0,0,0.0351598,0.0759555,0.0250377,0.0139567,0.0136034,0.0167816,0.0205738,0.0210217,0.0338256,0.0460402,0.0298375,0.0153946,0.0149763,0.019739,0.021951,0.00940451,0.0211854,0.0116585,0.0205557,0.043913,0,0.0105165,0.0614627,0.0468457,0,0,0.014217,0,0,0.0402341,0.0616169,0.0289274,0.0262251,0.0132417,0.041407,0.0358656,0.0351409,0.122375,0.0414029,0.0319865,0.0702081,0.0526762,0.0857287,0.0160498,0.0193671,0.0111432,0.0206122,0.0343121,0.0199544,0,0,0,0,0,0,0,0,0.0484378,0
1680,0.0543975,0.0562306,0,0,0,0,0,0,0.0374779,0,0.0195368,0.074499,0,0,0.0185781,0,0,0.0351832,0.0759797,0.0248755,0.0140567,0.0135653,0.0166723,0.0205673,0.0210057,0.0338019,0.0460276,0.0298376,0.0153999,0.0148633,0.0198469,0.0219898,0.00943302,0.0212518,0.0117296,0.0204521,0.0437377,0,0.0105792,0.061544,0.046944,0,0,0.0143572,0,0,0.0401978,0.0616254,0.0288331,0.0263208,0.0132628,0.0413525,0.0360062,0.0351543,0.122321,0.0414463,0.0318908,0.0702272,0.0527148,0.0858098,0.016066,0.0192429,0.0111137,0.0205058,0.034068,0.0201493,0,0,0,0,0,0,0,0,0.04843,0
1681,0.0544507,0.0558781,0,0,0,0,0,0,0.0372088,0,0.0196032,0.0746683,0,0,0.0186942,0,0,0.0351714,0.0759996,0.0246801,0.0141236,0.0135441,0.0166113,0.020558,0.0210035,0.0337972,0.0460067,0.029831,0.0153895,0.0147653,0.0199242,0.0220449,0.00945079,0.021302,0.0118799,0.0204313,0.0435404,0,0.0105907,0.0616142,0.0470661,0,0,0.0145309,0,0,0.0401851,0.0616301,0.0287569,0.0263425,0.0132571,0.0412765,0.0361118,0.0351484,0.122275,0.0414599,0.0318532,0.0702271,0.0527701,0.085843,0.0160307,0.019136,0.0110824,0.0204637,0.0337898,0.0203211,0,0,0,0,0,0,0,0,0.0483553,0
1682,0.0544763,0.0555234,0,0,0,0,0,0,0.0371289,0,0.0196387,0.0747484,0,0,0.0188273,0,0,0.0352145,0.0760059,0.024581,0.0141998,0.0135602,0.0165096,0.020531,0.0210105,0.0337944,0.0459945,0.0298386,0.015371,0.0148115,0.0198963,0.0220428,0.00953901,0.021373,0.0119143,0.0202929,0.0433595,0,0.0106177,0.0616998,0.047185,0,0,0.0146896,0,0,0.0401483,0.0616315,0.0287768,0.0263715,0.0132501,0.0412079,0.0362403,0.0351427,0.122293,0.0414758,0.0318518,0.0702563,0.0528023,0.0858195,0.0160219,0.0190525,0.0110409,0.0203633,0.0335147,0.0204613,0,0,0,0,0,0,0,0,0.0482773,0
1683,0.0545327,0.0551923,0,0,0,0,0,0,0.0373262,0,0.0196391,0.0747692,0,0,0.0189754,0,0,0.035278,0.075997,0.0246441,0.014236,0.0136046,0.0163672,0.0204531,0.0210191,0.0338034,0.0459916,0.0298383,0.0153666,0.0150939,0.0198887,0.0219973,0.00962182,0.0214386,0.0119914,0.0201075,0.0432644,0,0.0106516,0.0617661,0.0473026,0,0,0.0145725,0,0,0.0402142,0.0616602,0.0288585,0.0263949,0.0132646,0.0411742,0.0363066,0.0351058,0.122301,0.0414832,0.0318752,0.0702448,0.052831,0.0858603,0.0161243,0.0189529,0.0108127,0.0203604,0.0332751,0.0206452,0,0,0,0,0,0,0,0,0.0482725,0
1684,0.0545686,0.0548578,0,0,0,0,0,0,0.0374012,0,0.0196389,0.0748084,0,0,0.0191311,0,0,0.0353285,0.0759929,0.0246003,0.0143087,0.0136478,0.0162026,0.0203811,0.0210311,0.0338163,0.0459841,0.0298476,0.0153399,0.0152318,0.0199133,0.0219823,0.00962483,0.0215226,0.0120656,0.0199672,0.0432278,0,0.0106676,0.0618791,0.0473813,0,0,0.0147041,0,0,0.0402095,0.061677,0.0288002,0.0264392,0.0132708,0.0411129,0.0363995,0.0350869,0.122324,0.041469,0.0319559,0.0702725,0.0528402,0.0858774,0.0161937,0.0189697,0.0108156,0.0202355,0.0330052,0.0208343,0,0,0,0,0,0,0,0,0.0482739,0
1685,0.0545694,0.0545131,0,0,0,0,0,0,0.037163,0,0.0197254,0.0748859,0,0,0.0192698,0,0,0.0353599,0.0759968,0.0244357,0.0144107,0.0136645,0.0160652,0.0203417,0.0210267,0.033812,0.0459703,0.0298543,0.01534,0.0152482,0.0200019,0.022032,0.00957191,0.0216117,0.0121518,0.0198299,0.0432786,0,0.0107155,0.0619778,0.0474387,0,0,0.0147207,0,0,0.0402183,0.061702,0.0288322,0.0264668,0.0132843,0.0410604,0.0364939,0.0350551,0.122334,0.0415796,0.0320315,0.0703407,0.0528243,0.0859043,0.0162436,0.0189216,0.010826,0.0201162,0.0327281,0.0210612,0,0,0,0,0,0,0,0,0.0482863,0
1686,0.0545601,0.0541738,0,0,0,0,0,0,0.0368539,0,0.0198001,0.0749615,0,0,0.0194153,0,0,0.035422,0.0760178,0.0242946,0.0145364,0.0136615,0.0159471,0.0203209,0.0210275,0.0337944,0.04595,0.0298654,0.0153547,0.0151329,0.0201071,0.0221343,0.0096241,0.0217199,0.0122459,0.0197196,0.0434397,0,0.010678,0.0620813,0.0474724,0,0,0.0147936,0,0,0.0402511,0.0617125,0.0289026,0.0264962,0.0133125,0.0409952,0.0366038,0.035037,0.122341,0.0415352,0.0320533,0.0703457,0.0528174,0.0858944,0.0162479,0.0190071,0.0108461,0.0200189,0.0324673,0.0212978,0,0,0,0,0,0,0,0,0.0482631,0
1687,0.0545556,0.0538444,0,0,0,0,0,0,0.0365016,0,0.0198717,0.0750107,0,0,0.0195491,0,0,0.035494,0.076048,0.0241109,0.0146294,0.0136483,0.0157526,0.0202966,0.0210197,0.0337859,0.0459464,0.0298693,0.0153569,0.0149593,0.0202064,0.022221,0.00972742,0.0218667,0.0123477,0.0195994,0.0435156,0,0.0106584,0.0621895,0.0475051,0,0,0.0149558,0,0,0.0402692,0.0617209,0.028964,0.0265378,0.0133306,0.0409275,0.0366991,0.035025,0.122351,0.0413233,0.0320553,0.0703831,0.0527998,0.0859342,0.0163123,0.0192239,0.0108667,0.0199103,0.0322189,0.0215265,0,0,0,0,0,0,0,0,0.0482579,0
1688,0.0545282,0.0535287,0,0,0,0,0,0,0.0362693,0,0.0199498,0.0750735,0,0,0.0196514,0,0,0.0355384,0.0760623,0.0238495,0.014704,0.0136055,0.0155612,0.0202414,0.021018,0.0337681,0.045945,0.0298745,0.0153574,0.0147838,0.0203331,0.0223223,0.00978992,0.0220193,0.0124225,0.0194944,0.0435192,0,0.010637,0.0622778,0.0475948,0,0,0.0150215,0,0,0.0402698,0.0617475,0.0289201,0.0265738,0.0133514,0.0408687,0.0367681,0.0349941,0.12234,0.041217,0.0319967,0.0703783,0.0528066,0.0859405,0.0163147,0.0193166,0.0108881,0.0198125,0.0319724,0.0217507,0,0,0,0,0,0,0,0,0.0482616,0
1689,0.0544917,0.0532288,0,0,0,0,0,0,0.0362051,0,0.0200253,0.0751573,0,0,0.0197413,0,0,0.0355689,0.0760625,0.0236823,0.0147909,0.0135965,0.0154407,0.0201629,0.021032,0.0337592,0.0459329,0.0298804,0.0153636,0.0148304,0.0203896,0.0223971,0.0097991,0.0221664,0.012486,0.0193876,0.0435217,0,0.0105559,0.0624014,0.0476886,0,0,0.0150823,0,0,0.0402055,0.0617644,0.0287692,0.026583,0.0133818,0.0407969,0.0367904,0.0349786,0.122314,0.0412161,0.0320046,0.0703224,0.0528368,0.0859158,0.0162395,0.0194602,0.010887,0.0196984,0.0317405,0.0219913,0,0,0,0,0,0,0,0,0.0482711,0
1690,0.0544455,0.0529357,0,0,0,0,0,0,0.0363671,0,0.0200537,0.0752548,0,0,0.0198322,0,0,0.0356167,0.0760632,0.0237817,0.0148798,0.0136117,0.0152673,0.0200732,0.0210539,0.0337568,0.0459273,0.0298661,0.0153568,0.0151167,0.0202221,0.022334,0.00974349,0.0222943,0.012561,0.0192848,0.0435619,0,0.0105224,0.0625493,0.0477651,0,0,0.0151013,0,0,0.0401803,0.0618009,0.0287096,0.0266077,0.0134267,0.0406989,0.0367554,0.0349593,0.122349,0.0412192,0.032086,0.0703448,0.0528383,0.0859264,0.0161871,0.0194503,0.0109161,0.0195716,0.0315142,0.0222141,0,0,0,0,0,0,0,0,0.0483039,0
1691,0.0544275,0.0526452,0,0,0,0,0,0,0.0364909,0,0.0200173,0.0753713,0,0,0.0199419,0,0,0.0357146,0.076085,0.0238392,0.0150147,0.0135949,0.0150953,0.0199809,0.0210209,0.0337146,0.0459014,0.0298336,0.0153685,0.0152264,0.020006,0.0222726,0.00970766,0.0224273,0.0126373,0.0191849,0.0434631,0,0.0105799,0.0626978,0.0478036,0,0,0.0151885,0,0,0.0402159,0.0618261,0.0286907,0.0266674,0.0134471,0.0405776,0.0366778,0.034905,0.122399,0.0411739,0.0321579,0.0704122,0.0528311,0.0859793,0.0162022,0.019541,0.0109537,0.019465,0.0312867,0.0224415,0,0,0,0,0,0,0,0,0.0483829,0
1692,0.0544661,0.0523835,0,0,0,0,0,0,0.0365509,0,0.019968,0.0754846,0,0,0.020061,0,0,0.0358242,0.0761312,0.0240018,0.0151598,0.0135843,0.0149807,0.0198549,0.0209796,0.0336473,0.0458495,0.0298262,0.0154352,0.0152225,0.0198291,0.0222135,0.00970226,0.0226155,0.0127466,0.0190578,0.043421,0,0.0105993,0.0627628,0.0477808,0,0,0.0153372,0,0,0.0402789,0.0618389,0.0286809,0.0267011,0.0134209,0.0405505,0.0365737,0.034865,0.122424,0.0411241,0.0321535,0.070417,0.0528444,0.0859832,0.0162312,0.0197303,0.0109915,0.0193441,0.0310811,0.0226631,0,0,0,0,0,0,0,0,0.0484609,0
1693,0.0545368,0.0521094,0,0,0,0,0,0,0.0367213,0,0.0198898,0.0755906,0,0,0.0201838,0,0,0.0358776,0.0761656,0.0242765,0.0153225,0.013603,0.0148649,0.0197159,0.0209247,0.0336,0.0458123,0.0298392,0.0155006,0.0151762,0.0197906,0.0221058,0.00962104,0.0228131,0.0128808,0.0188902,0.0434843,0,0.0105602,0.062853,0.0477839,0,0,0.0154443,0,0,0.0402769,0.0618502,0.028716,0.026722,0.0134566,0.0405402,0.0364444,0.034851,0.122479,0.041077,0.0321908,0.0703998,0.0528415,0.0858969,0.0162333,0.0199704,0.0110227,0.0191371,0.0308725,0.0228302,0,0,0,0,0,0,0,0,0.0485271,0
1694,0.054615,0.0518215,0,0,0,0,0,0,0.0370069,0,0.0197926,0.0757323,0,0,0.0203118,0,0,0.0358748,0.0761839,0.0246558,0.0154705,0.0136442,0.0146986,0.019566,0.0208492,0.0335772,0.0457898,0.0298455,0.015535,0.0151569,0.0197451,0.0219518,0.00947286,0.0230193,0.0131011,0.0187665,0.043413,0,0.0105636,0.063008,0.0478543,0,0,0.0154601,0,0,0.0403019,0.0618774,0.0286879,0.0267309,0.0135459,0.0404993,0.0363174,0.0348542,0.122511,0.0410656,0.032234,0.0703922,0.0528457,0.0858342,0.0162574,0.0200902,0.0110797,0.0189618,0.0306351,0.0229979,0,0,0,0,0,0,0,0,0.0485669,0
1695,0.0546797,0.051497,0,0,0,0,0,0,0.0372549,0,0.0197606,0.0758809,0,0,0.0204411,0,0,0.0358878,0.0762071,0.0249959,0.0156445,0.0136549,0.0144715,0.0193933,0.0208253,0.0335232,0.0457554,0.0298482,0.0155754,0.0152296,0.0195739,0.0217999,0.00937995,0.0232194,0.013302,0.0187164,0.0433568,0,0.0105935,0.063232,0.047943,0,0,0.0155209,0,0,0.0403383,0.0619184,0.028663,0.0267421,0.0136414,0.0404217,0.0361876,0.0348418,0.122516,0.041047,0.0322215,0.070397,0.0528841,0.0858594,0.016267,0.0202694,0.0111333,0.0188231,0.0303721,0.023199,0,0,0,0,0,0,0,0,0.0485991,0
1696,0.0547382,0.0511934,0,0,0,0,0,0,0.037498,0,0.0197532,0.0759979,0,0,0.0205425,0,0,0.0359764,0.0762565,0.0252499,0.0158101,0.0136618,0.0140944,0.0192011,0.0208064,0.0334421,0.0457218,0.0298773,0.0156195,0.0153017,0.019304,0.021649,0.00927219,0.0234203,0.0133533,0.018591,0.0433744,0,0.0106139,0.0633593,0.0480072,0,0,0.0155946,0,0,0.0403877,0.0619492,0.0286681,0.0268673,0.013678,0.0403626,0.0359824,0.0347989,0.122569,0.0409861,0.0322739,0.0704321,0.0529149,0.085908,0.0162857,0.0203879,0.0111984,0.0186501,0.0301321,0.0234136,0,0,0,0,0,0,0,0,0.0486464,0
1697,0.0548087,0.05089,0,0,0,0,0,0,0.0377885,0,0.0197485,0.07607,0,0,0.0206161,0,0,0.0360445,0.0763067,0.025462,0.0159265,0.0136866,0.0135023,0.0189909,0.0207676,0.033373,0.0457113,0.0299342,0.0156491,0.0153414,0.019056,0.0214799,0.00912848,0.0236195,0.0134188,0.0184656,0.0434045,0,0.0106151,0.0634115,0.048042,0,0,0.0157029,0,0,0.040384,0.0619736,0.02868,0.0268655,0.0137231,0.040338,0.0357556,0.0347171,0.122615,0.0409285,0.0323693,0.0704787,0.0528936,0.0859301,0.0163044,0.0206183,0.0112313,0.0184949,0.0299153,0.0236676,0,0,0,0,0,0,0,0,0.0487051,0
1698,0.0548764,0.0505491,0,0,0,0,0,0,0.0380597,0,0.0197665,0.0761841,0,0,0.0206979,0,0,0.036086,0.0763369,0.0257189,0.0160718,0.0137325,0.0131514,0.0187488,0.0207248,0.0333346,0.0456964,0.029948,0.0156591,0.0153642,0.0191041,0.0213041,0.00901612,0.0237585,0.0135158,0.018373,0.0434171,0,0.0106219,0.063621,0.0480758,0,0,0.0157482,0,0,0.0403523,0.0620063,0.0286858,0.026862,0.0137933,0.0403121,0.0355962,0.0346709,0.122629,0.0408788,0.0324323,0.070494,0.0528803,0.0859397,0.0163104,0.0207839,0.0112806,0.0183369,0.029677,0.0239088,0,0,0,0,0,0,0,0,0.048736,0
