Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
1859,0.0539124,0.0674353,0,0,0,0,0,0,0.0292916,0,0.0123781,0.0643894,0,0,0.0358664,0,0,0.0435112,0.0686705,0.0238068,0.01568,0.0114532,0.0557861,0.056879,0.0293696,0.0454077,0.0557056,0.036011,0.015368,0.017952,0.0272578,0.0286276,0.0182257,0.0258926,0.0121752,0.0257758,0.0337124,0,0.0105983,0.0542423,0.0258546,0,0,0.0319142,0,0,0.0505176,0.0572412,0.0278598,0.0256119,0.0101839,0.0654466,0.0755709,0.0440691,0.12853,0.0474186,0.0351864,0.0666433,0.0433752,0.0487863,0.0817037,0.0202959,0.0393519,0.0130686,0.0272855,0.0475065,0.022023,0,0,0,0,0,0,0,0,0
1860,0.0537478,0.0674947,0,0,0,0,0,0,0.0297665,0,0.0123136,0.0645236,0,0,0.0357859,0,0,0.0435751,0.0687821,0.0241919,0.0152639,0.0119221,0.0555339,0.0570065,0.0295097,0.0450063,0.0555838,0.0359586,0.0153699,0.0180265,0.0268845,0.0282889,0.0170828,0.0258577,0.0120795,0.0260143,0.033917,0,0.0104869,0.0540155,0.0257602,0,0,0.0318915,0,0,0.0501756,0.0573447,0.0275072,0.0261313,0.0101879,0.0655606,0.0755474,0.0439456,0.128418,0.047261,0.0350285,0.0668002,0.0435407,0.0489255,0.0817866,0.0200746,0.0393708,0.0130109,0.0271866,0.0475429,0.0223807,0,0,0,0,0,0,0,0,0
1861,0.0535978,0.0675592,0,0,0,0,0,0,0.0299587,0,0.0124624,0.0646609,0,0,0.0357396,0,0,0.0435995,0.0685122,0.0237854,0.0149996,0.0123099,0.0553913,0.0571805,0.0296589,0.0446193,0.0555301,0.0360849,0.0153633,0.018224,0.0264614,0.0279081,0.0166336,0.0258147,0.0120375,0.0261044,0.0341742,0,0.0103343,0.0538397,0.0257367,0,0,0.0319739,0,0,0.0501955,0.0574564,0.0273021,0.0266378,0.0101152,0.0657189,0.0755042,0.0437749,0.128219,0.047093,0.0348296,0.0669502,0.0436604,0.0490608,0.0818208,0.0198805,0.039374,0.0130313,0.027166,0.0475786,0.022602,0,0,0,0,0,0,0,0,0
1862,0.0535268,0.0676746,0,0,0,0,0,0,0.0301175,0,0.0128081,0.064783,0,0,0.035709,0,0,0.0436222,0.0681582,0.0228226,0.0146988,0.0126039,0.0553652,0.0573463,0.0298515,0.0443314,0.0555786,0.0362604,0.0153042,0.0185192,0.0259512,0.0274758,0.0166844,0.025823,0.0120438,0.0260596,0.0345864,0,0.010603,0.0536998,0.025831,0,0,0.0320425,0,0,0.0502687,0.0575503,0.0272928,0.0271114,0.0100212,0.0659241,0.0754462,0.0436006,0.128016,0.0469579,0.0346348,0.0670705,0.0437649,0.0491615,0.0819676,0.0196347,0.0393307,0.0130332,0.0272045,0.0476432,0.0229461,0,0,0,0,0,0,0,0,0
1863,0.0534862,0.0678134,0,0,0,0,0,0,0.0298404,0,0.0131595,0.0648061,0,0,0.0356751,0,0,0.0436378,0.0679023,0.0220039,0.0143995,0.012836,0.0552822,0.0574865,0.0300827,0.0442676,0.0557123,0.036397,0.0151557,0.0186678,0.0255073,0.0270856,0.0170386,0.0258767,0.0119861,0.0260694,0.0349651,0,0.0106418,0.053624,0.0257236,0,0,0.0320416,0,0,0.0503528,0.0576399,0.0272293,0.0274919,0.00993415,0.0661729,0.0752881,0.0434027,0.127814,0.0468186,0.0344239,0.0671789,0.0438903,0.0493038,0.0821514,0.0193895,0.0392248,0.0129427,0.0272945,0.0477345,0.0231579,0,0,0,0,0,0,0,0,0
1864,0.0533781,0.0678324,0,0,0,0,0,0,0.0294312,0,0.0137241,0.0647332,0,0,0.0355798,0,0,0.0436605,0.0677574,0.0215759,0.0141371,0.0130809,0.0552774,0.0576885,0.0303603,0.0443873,0.0559178,0.036346,0.0149355,0.0181392,0.0254354,0.0268697,0.0174459,0.0259681,0.0118314,0.0261374,0.0352907,0,0.0107067,0.0536718,0.0256136,0,0,0.0319877,0,0,0.0502261,0.0576946,0.0272933,0.0278058,0.00985015,0.066355,0.0751181,0.0432064,0.127627,0.0466415,0.0341552,0.0672689,0.0440561,0.0494239,0.0823137,0.0191022,0.0391237,0.013028,0.0271906,0.0477408,0.0233057,0,0,0,0,0,0,0,0,0
1865,0.0540979,0.0681193,0,0,0,0,0,0,0.0338228,0,0.0128937,0.0654719,0,0,0.0351776,0,0,0.0435133,0.0661051,0.0206703,0.0127039,0.0142275,0.0561332,0.0575286,0.0329888,0,0.0583354,0.0371219,0.0133907,0.0145878,0.0251391,0.0265085,0.0128364,0.025803,0.0117969,0.0260134,0.0350784,0,0.0105518,0.0532002,0.0261088,0,0,0.0312894,0,0,0.0500344,0.0577647,0.0275677,0.0274464,0.00951414,0.0659439,0.0741652,0.0435634,0.127538,0.0468914,0.0337937,0.0670987,0.0439325,0.049176,0.0821411,0.0191973,0.0384545,0.0132303,0.0268439,0.0481242,0.0226876,0,0,0,0,0,0,0,0,0
1866,0.0531402,0.0675824,0,0,0,0,0,0,0.0283943,0,0.0147627,0.0643583,0,0,0.0354157,0,0,0.0435979,0.0672471,0.0215629,0.0139725,0.0133401,0.0556355,0.0581584,0.0310153,0.0449591,0.0563683,0.0363045,0.0142716,0.0153453,0.025954,0.0272661,0.0184498,0.026047,0.0118799,0.0260231,0.0354091,0,0.0104078,0.0540778,0.0255007,0,0,0.0315516,0,0,0.0502573,0.0576212,0.0272882,0.0285495,0.00982945,0.0662658,0.0745696,0.0429968,0.127475,0.0464339,0.0339057,0.067444,0.0444703,0.049473,0.0824534,0.0190277,0.0387149,0.013295,0.0267704,0.0476021,0.0236869,0,0,0,0,0,0,0,0,0
1867,0.0529991,0.0673652,0,0,0,0,0,0,0.0276792,0,0.0150674,0.0640588,0,0,0.0352907,0,0,0.0436212,0.0670443,0.0215315,0.0140134,0.0131421,0.0558052,0.0583319,0.0311745,0.0452913,0.0564723,0.0361174,0.0140423,0.014594,0.0260773,0.0275295,0.019598,0.0260248,0.0118356,0.0259923,0.0352916,0,0.0104615,0.0543579,0.0252827,0,0,0.0311609,0,0,0.0501894,0.0570232,0.0275276,0.0287224,0.00990096,0.0662244,0.0742624,0.0429479,0.127479,0.0463292,0.0339168,0.0674806,0.044647,0.0496324,0.0824013,0.0191096,0.0383681,0.0132269,0.0266484,0.0474715,0.023768,0,0,0,0,0,0,0,0,0
1868,0.0529046,0.0671502,0,0,0,0,0,0,0.0268381,0,0.0152018,0.0637308,0,0,0.0351606,0,0,0.0436372,0.0670628,0.0213555,0.013983,0.0124441,0.0557491,0.0585068,0.0308992,0.0454769,0.0563212,0.0356723,0.0139067,0.0143967,0.0260254,0.0276556,0.0210313,0.026057,0.0117496,0.025972,0.0350067,0,0.0103957,0.0546939,0.0252133,0,0,0.0308049,0,0,0.0500862,0.0568823,0.0277259,0.0288356,0.0100634,0.0661789,0.0738398,0.0429588,0.127465,0.046259,0.0339745,0.0674676,0.0446773,0.049965,0.0823022,0.0192934,0.0380082,0.0130833,0.0266124,0.0472998,0.0237439,0,0,0,0,0,0,0,0,0
1869,0.0528702,0.0669794,0,0,0,0,0,0,0.0258191,0,0.015199,0.0634625,0,0,0.0351311,0,0,0.0435457,0.0673309,0.0211018,0.0137748,0.0116363,0.0553582,0.0586344,0.0301923,0.0454243,0.0559975,0.0351526,0.0137692,0.0145747,0.0258204,0.0276773,0.0223474,0.0261094,0.0119379,0.0258057,0.0344925,0,0.0102253,0.055041,0.0251992,0,0,0.0304821,0,0,0.0499185,0.056958,0.0279371,0.0288897,0.0103756,0.0658774,0.0734005,0.0429498,0.127422,0.0462496,0.0340032,0.0674149,0.0446698,0.0500991,0.08231,0.0196456,0.0376635,0.0125245,0.0267546,0.0470971,0.0236583,0,0,0,0,0,0,0,0,0
1870,0.0528421,0.0669058,0,0,0,0,0,0,0.0249963,0,0.0152863,0.0632597,0,0,0.03508,0,0,0.0434925,0.0677177,0.0209693,0.0134705,0.0111407,0.0548257,0.058662,0.029304,0.0453131,0.0556528,0.0346082,0.0137275,0.0146822,0.0255827,0.0275445,0.023238,0.0260546,0.0118538,0.0258175,0.0339183,0,0.009913,0.0552581,0.0252174,0,0,0.030192,0,0,0.0498714,0.0571047,0.0281285,0.028883,0.0106314,0.0655229,0.0729853,0.0428603,0.127394,0.0462417,0.0339592,0.0674093,0.0446527,0.0500556,0.0822884,0.0201062,0.0373249,0.0124191,0.0267194,0.0468852,0.0235766,0,0,0,0,0,0,0,0,0
1871,0.0528418,0.0669156,0,0,0,0,0,0,0.024538,0,0.0154344,0.0632153,0,0,0.0349133,0,0,0.0434659,0.0680714,0.0211668,0.0131061,0.0108583,0.054188,0.0585622,0.0285626,0.0451781,0.0553359,0.034196,0.013596,0.0146297,0.0255992,0.0275484,0.0238434,0.0259526,0.0117768,0.0257581,0.0333897,0,0.00959231,0.0553442,0.0251936,0,0,0.0298948,0,0,0.0495529,0.0572932,0.0282286,0.0288499,0.0107954,0.0651092,0.072666,0.0427056,0.127369,0.0461994,0.0338478,0.067405,0.044661,0.0499905,0.0824609,0.0206055,0.0370821,0.0125177,0.0264204,0.0466764,0.0236845,0,0,0,0,0,0,0,0,0
1872,0.0528177,0.0669931,0,0,0,0,0,0,0.0242363,0,0.0154129,0.0632748,0,0,0.0346843,0,0,0.0434522,0.0683197,0.021362,0.0127867,0.0109376,0.0534982,0.058449,0.028146,0.045147,0.055113,0.0340425,0.0134545,0.0146322,0.0257435,0.0276107,0.0243264,0.0258469,0.0117451,0.0255977,0.0331254,0,0.00973661,0.0553571,0.0250157,0,0,0.0296351,0,0,0.0492179,0.0574742,0.0284659,0.0288306,0.0109371,0.0646146,0.0723932,0.0425522,0.127345,0.046122,0.0337231,0.0673163,0.0446188,0.0499348,0.082452,0.0208752,0.0369422,0.0129592,0.0258497,0.0465086,0.0236072,0,0,0,0,0,0,0,0,0
1873,0.0527913,0.0670744,0,0,0,0,0,0,0.024014,0,0.0154183,0.0633694,0,0,0.0344296,0,0,0.0434244,0.0684392,0.0214193,0.0125715,0.0111164,0.0529492,0.0583356,0.0280969,0.0452827,0.0550072,0.0340927,0.0134731,0.0148112,0.02585,0.0276641,0.0247291,0.0257194,0.0116743,0.0254591,0.0327857,0,0.00972436,0.0553181,0.0248794,0,0,0.029462,0,0,0.0491288,0.0576673,0.0286616,0.0287923,0.0110615,0.06419,0.0722446,0.0424118,0.127304,0.046118,0.0336407,0.0672677,0.0446261,0.0499227,0.0822597,0.0211752,0.0367372,0.0130397,0.0256681,0.0463431,0.0234977,0,0,0,0,0,0,0,0,0
1874,0.0526546,0.0670517,0,0,0,0,0,0,0.0239392,0,0.0154843,0.0635081,0,0,0.0341503,0,0,0.0433137,0.0684042,0.021385,0.0124581,0.0110997,0.0525923,0.0582189,0.0282676,0.0454975,0.0550647,0.0342403,0.0136621,0.0150289,0.0258636,0.0277695,0.0249511,0.0255538,0.0115837,0.0253379,0.0323528,0,0.00955335,0.0552348,0.0248145,0,0,0.0293313,0,0,0.0494032,0.0577811,0.0288397,0.0286868,0.0112158,0.063844,0.0720371,0.0422932,0.127272,0.0462497,0.033609,0.0673309,0.0445868,0.0499436,0.0820879,0.021527,0.0366117,0.0129559,0.0258223,0.0461637,0.0235735,0,0,0,0,0,0,0,0,0
1875,0.0525355,0.0669134,0,0,0,0,0,0,0.0238368,0,0.0156838,0.0636745,0,0,0.0338458,0,0,0.043192,0.0683226,0.0219965,0.0123645,0.0109424,0.0524196,0.0580474,0.0285199,0.0456431,0.0551547,0.0343789,0.0138864,0.0151224,0.0258891,0.0279491,0.0250461,0.0253994,0.0114613,0.0252598,0.0320254,0,0.00940006,0.0550711,0.0247659,0,0,0.0291989,0,0,0.0496963,0.0576669,0.0289567,0.0285263,0.0114013,0.0636481,0.0720002,0.0421674,0.127301,0.0465101,0.0336402,0.0673783,0.0445454,0.050011,0.0822704,0.021827,0.0366281,0.0126592,0.0261744,0.0459327,0.0236511,0,0,0,0,0,0,0,0,0
1876,0.0525306,0.0667848,0,0,0,0,0,0,0.0222381,0,0.0160656,0.0636091,0,0,0.0335151,0,0,0.0430885,0.0682433,0.0219882,0.012573,0,0.0525497,0.0578781,0.0294591,0.0460431,0.0555362,0.0346174,0.0140567,0.0152515,0.0248347,0.0263318,0.0266463,0.0252591,0.0114726,0.0250769,0.0317213,0,0.00924458,0.0552051,0.0249043,0,0,0.0290194,0,0,0.0496856,0.0576601,0.0290628,0.0282822,0.0115108,0.063525,0.0719866,0.0420585,0.127369,0.0464822,0.0337048,0.0673844,0.0444806,0.0500128,0.0823382,0.0221187,0.0366337,0.0126579,0.0262006,0.0457634,0.0234574,0,0,0,0,0,0,0,0,0
1877,0.0522447,0.0664941,0,0,0,0,0,0,0.02375,0,0.0160302,0.0638848,0,0,0.033297,0,0,0.0430664,0.0682169,0.0225865,0.0122585,0.0109285,0.0525269,0.0578464,0.0287683,0.0457031,0.0551485,0.0341981,0.0140312,0.0148259,0.0258655,0.0280259,0.0250695,0.0251435,0.0114411,0.0249768,0.0315271,0,0.00981227,0.054874,0.0249306,0,0,0.0290554,0,0,0.0497726,0.0578497,0.0289123,0.0282692,0.0117497,0.0635991,0.0723081,0.0419213,0.127353,0.0463509,0.0336603,0.0674096,0.0446536,0.0499323,0.0821609,0.0222218,0.0369497,0.0126282,0.0262466,0.0455093,0.0234046,0,0,0,0,0,0,0,0,0
1878,0.052104,0.0663658,0,0,0,0,0,0,0.0237633,0,0.0162189,0.0640124,0,0,0.0329902,0,0,0.0430739,0.0682793,0.0226125,0.0121577,0.0110847,0.0525018,0.057711,0.0288667,0.0456761,0.0550452,0.0339089,0.0139729,0.014614,0.0256962,0.0278529,0.0249747,0.0249586,0.0113898,0.024844,0.0312529,0,0.00978109,0.0548005,0.0248687,0,0,0.0289911,0,0,0.0498475,0.0580628,0.0289326,0.0282355,0.0119349,0.0636071,0.0723783,0.0418235,0.127342,0.0463036,0.0336117,0.067404,0.0447267,0.04991,0.0819807,0.0224399,0.0372089,0.0127402,0.0261409,0.04542,0.0233322,0,0,0,0,0,0,0,0,0
1879,0.0520255,0.0662983,0,0,0,0,0,0,0.023851,0,0.016377,0.0640763,0,0,0.0326722,0,0,0.043042,0.0683843,0.0226319,0.011994,0.0112591,0.0523847,0.0575643,0.0289555,0.0455879,0.0549283,0.0337654,0.0140077,0.0144929,0.0255791,0.0277498,0.0247888,0.0247713,0.0113264,0.02471,0.0307518,0,0.0087109,0.0548001,0.0248449,0,0,0.0289188,0,0,0.049932,0.0581836,0.0294765,0.0281338,0.0119726,0.0634578,0.072362,0.0417166,0.127281,0.0462491,0.0334802,0.0674601,0.0445456,0.0501145,0.0819983,0.0229288,0.037436,0.0129615,0.0259334,0.0453991,0.0233174,0,0,0,0,0,0,0,0,0
1880,0.0519552,0.066275,0,0,0,0,0,0,0.0239744,0,0.0163989,0.0642016,0,0,0.0322642,0,0,0.0429762,0.0684123,0.022551,0.0118244,0.0112304,0.0521693,0.0574542,0.0290077,0.0455378,0.0548843,0.0336474,0.0140514,0.0144914,0.0256476,0.0278165,0.0246582,0.0245281,0.011298,0.0245059,0.0307264,0,0.00872112,0.0547686,0.0250589,0,0,0.0288795,0,0,0.0499049,0.0581254,0.0298146,0.0280089,0.0122686,0.0632512,0.072196,0.0415574,0.127304,0.0460654,0.0334832,0.0675839,0.0446049,0.0502227,0.0820359,0.0230212,0.0375599,0.0128669,0.0259208,0.0454425,0.0232647,0,0,0,0,0,0,0,0,0
1881,0.051977,0.0662443,0,0,0,0,0,0,0.0240535,0,0.0164073,0.0643289,0,0,0.0317706,0,0,0.0428392,0.0684388,0.0225019,0.0117077,0.0110922,0.0518363,0.0571593,0.0290503,0.0455656,0.0547963,0.0335302,0.0140636,0.01458,0.0257717,0.0278811,0.0246028,0.0241775,0.0112172,0.0242981,0.0308664,0,0.00897495,0.0547708,0.025198,0,0,0.0287073,0,0,0.0498205,0.057751,0.0297457,0.0279397,0.0124629,0.0630163,0.0721589,0.0414266,0.127395,0.0458709,0.0335544,0.06776,0.044625,0.0502642,0.0822234,0.0229228,0.0376901,0.0127291,0.02593,0.0454929,0.0229898,0,0,0,0,0,0,0,0,0
1882,0.0520038,0.066166,0,0,0,0,0,0,0.0240876,0,0.0164363,0.0644067,0,0,0.0312195,0,0,0.0427015,0.0685285,0.0224993,0.0116611,0.0109907,0.0513475,0.0568481,0.0291267,0.0455957,0.0546601,0.0333996,0.0141448,0.0146901,0.0258552,0.0278779,0.0245905,0.0237898,0.0111456,0.0241139,0.0310001,0,0.00914514,0.0548352,0.0253806,0,0,0.0285169,0,0,0.0497431,0.0576406,0.0296401,0.0279039,0.0126285,0.0627117,0.0720948,0.0413338,0.127465,0.0456956,0.0336224,0.067893,0.0446655,0.0503322,0.0823517,0.0227797,0.0377919,0.0127503,0.0258493,0.0455208,0.0227487,0,0,0,0,0,0,0,0,0
1883,0.052694,0.0666427,0,0,0,0,0,0,0.0241907,0,0.0165354,0.0642267,0,0,0.0297528,0,0,0.0422693,0.0687412,0.0226417,0.0113879,0.01111,0.0507272,0.0552749,0.0297876,0.0455828,0.0547487,0.0334497,0.0142243,0.0148064,0.025959,0.0279216,0.0244797,0.0225166,0.0110686,0.0235819,0.033518,0,0.00933096,0.0562553,0.026102,0,0,0.0280336,0,0,0.0496157,0.0552447,0.0297539,0.0308594,0.0158489,0.0638402,0.0718626,0.0442327,0.126552,0,0.0319695,0.066985,0.0442939,0.0496001,0.0820059,0.0211703,0.0378718,0.0126668,0.0257463,0.0461848,0.0219581,0,0,0,0,0,0,0,0,0
1884,0.0519423,0.0660941,0,0,0,0,0,0,0.0243742,0,0.0165121,0.0644579,0,0,0.030018,0,0,0.0424112,0.0688193,0.022408,0.0113146,0.0110392,0.0503519,0.0559312,0.029157,0.045122,0.0544572,0.0331518,0.0142209,0.0147899,0.0258464,0.0277758,0.0241703,0.0228747,0.0110555,0.0236736,0.0314857,0,0.0094006,0.0550651,0.0256952,0,0,0.0278658,0,0,0.0496401,0.05783,0.0295345,0.0277046,0.0127093,0.0620662,0.0718227,0.0410817,0.127444,0.0453671,0.0336258,0.0680225,0.0448614,0.0505573,0.0822918,0.0224351,0.0380014,0.012687,0.0257116,0.0456327,0.0226621,0,0,0,0,0,0,0,0,0
1885,0.0518713,0.0660719,0,0,0,0,0,0,0.024472,0,0.0165442,0.0644424,0,0,0.0293035,0,0,0.0422971,0.0689283,0.0224969,0.0108768,0.0111756,0.0498883,0.0554227,0.0289432,0.0449594,0.0543367,0.0330692,0.0142401,0.0148167,0.0258554,0.0278538,0.024004,0.0223913,0.0109994,0.0234565,0.0318018,0,0.00931585,0.0552242,0.0258594,0,0,0.0274025,0,0,0.0495931,0.0579325,0.0294838,0.0276292,0.0126751,0.0617582,0.0714809,0.0409574,0.127387,0.0451754,0.033585,0.0680818,0.0449318,0.0506538,0.0822967,0.0221795,0.0379334,0.0127085,0.0255656,0.0456815,0.0226041,0,0,0,0,0,0,0,0,0
1886,0.0517487,0.0659761,0,0,0,0,0,0,0.0245034,0,0.0166344,0.0644711,0,0,0.0285701,0,0,0.0422313,0.0691046,0.022479,0.0105141,0.0114291,0.0494213,0.05493,0.0287399,0.0447656,0.0541811,0.0329749,0.0141906,0.0147958,0.0258303,0.0278642,0.0239247,0.0219726,0.0109779,0.0232517,0.0320412,0,0.00903913,0.05538,0.0259568,0,0,0.0269243,0,0,0.0495161,0.0579603,0.0293911,0.0275999,0.0126343,0.0613987,0.0711198,0.0408522,0.127324,0.0450054,0.0335376,0.0681596,0.0450341,0.0507237,0.0825202,0.0218942,0.0379067,0.0127413,0.0253747,0.0456825,0.0224499,0,0,0,0,0,0,0,0,0
1887,0.0515189,0.0657565,0,0,0,0,0,0,0.0245186,0,0.0167927,0.0646274,0,0,0.0277546,0,0,0.0421188,0.0692737,0.0224113,0.0100875,0.0115512,0.0487661,0.0545085,0.0285618,0.0445515,0.0540506,0.0329621,0.0141898,0.0146996,0.0257533,0.0278441,0.0238689,0.0216359,0.0108926,0.0230311,0.0323219,0,0.00878029,0.0555055,0.0261188,0,0,0.0264021,0,0,0.0491642,0.0579632,0.0290715,0.0276207,0.0126239,0.0608492,0.0707027,0.0407512,0.127255,0.0448754,0.0334491,0.0682859,0.045118,0.050822,0.0829099,0.0215909,0.0378916,0.0126821,0.0251616,0.0455587,0.0222036,0,0,0,0,0,0,0,0,0
1888,0.0519713,0.0661391,0,0,0,0,0,0,0.0245144,0,0.0170104,0.0645653,0,0,0.025977,0,0,0.0416408,0.0694531,0.0225221,0.0093337,0.0116435,0.0480684,0.0527207,0.0289267,0.0446322,0.0541945,0.0331384,0.0142841,0.014626,0.0257563,0.0279191,0.0239003,0.0204481,0.0109053,0.0223442,0.0349046,0,0.00900254,0.0569631,0.0268008,0,0,0.025488,0,0,0.0485182,0.0555957,0.0290687,0.0307094,0.0155463,0.0618468,0.0699828,0.043548,0.126243,0,0.0315171,0.0674597,0.0446549,0.0501583,0.0827933,0.0202358,0.0377237,0.0127267,0.0247216,0.0460736,0.0214549,0,0,0,0,0,0,0,0,0
1889,0.0509794,0.0653883,0,0,0,0,0,0,0.0245287,0,0.0171349,0.0648213,0,0,0.0258514,0,0,0.0416509,0.0695253,0.0223205,0.00928405,0.0115394,0.047441,0.053145,0.0282801,0.0442897,0.0539774,0.0329425,0.0143197,0.0144462,0.0255189,0.0277028,0.0238314,0.0207882,0.0109449,0.0222737,0.0330237,0,0.00890443,0.0558175,0.0263116,0,0,0.0247411,0,0,0.0482226,0.0580424,0.0287923,0.0276934,0.0125957,0.0600203,0.0693497,0.0404292,0.127104,0.0445982,0.0332315,0.0687121,0.0453303,0.0511514,0.0832868,0.0210358,0.0375689,0.0127079,0.0244413,0.0452672,0.0222306,0,0,0,0,0,0,0,0,0
1890,0.0512757,0.0655957,0,0,0,0,0,0,0.024532,0,0.0173157,0.0648476,0,0,0.0237979,0,0,0.041206,0.0697218,0.0225799,0.00858287,0.0116257,0.0463235,0.0512283,0.0287446,0.0443536,0.0539525,0.0331311,0.0142958,0.0144539,0.0255951,0.027813,0.0238444,0.0197129,0.0107836,0.0217356,0.0353702,0,0.00860631,0.0573293,0.0269564,0,0,0.0234483,0,0,0.0478251,0.0557007,0.0286265,0.0308469,0.0155204,0.0610397,0.0682711,0.0431709,0.125983,0,0.0314827,0.0679884,0.0449397,0.0505428,0.0831542,0.0200364,0.0372198,0.0129114,0.0239418,0.0456185,0.0215022,0,0,0,0,0,0,0,0,0
1891,0.0501511,0.0647251,0,0,0,0,0,0,0.0245295,0,0.0174515,0.0651419,0,0,0.0233389,0,0,0.0411838,0.0698561,0.022339,0.00848454,0.0114924,0.0457548,0.0514149,0.0281755,0.0439718,0.0535039,0.0328938,0.0143403,0.0143897,0.025484,0.0276248,0.023812,0.019987,0.0108161,0.0216251,0.0333644,0,0.00812625,0.0562165,0.026442,0,0,0.0222788,0,0,0.0474807,0.0581716,0.0281804,0.0278585,0.0126458,0.0590966,0.0672681,0.0400741,0.126816,0.0443343,0.033175,0.0691476,0.0455614,0.0516072,0.0836351,0.0207713,0.0367194,0.0132306,0.0233773,0.0447189,0.0222209,0,0,0,0,0,0,0,0,0
1892,0.0495667,0.0643481,0,0,0,0,0,0,0.024527,0,0.0176182,0.0653227,0,0,0.0219583,0,0,0.0409235,0.0700222,0.0222331,0.00805038,0.0114165,0.0453057,0.0503007,0.0279856,0.043839,0.0532874,0.0328026,0.0144156,0.0144266,0.0254406,0.0275646,0.0238264,0.0195729,0.0107582,0.0212714,0.0338078,0,0.00808989,0.0564208,0.0264997,0,0,0.02084,0,0,0.0471042,0.0582833,0.0279098,0.0278558,0.0126658,0.0584774,0.0658412,0.0398667,0.126731,0.0441073,0.0330353,0.0692372,0.0457126,0.051719,0.0835432,0.0204261,0.0361566,0.0133598,0.0228791,0.0443983,0.0223887,0,0,0,0,0,0,0,0,0
1893,0.0488475,0.0638799,0,0,0,0,0,0,0.0246432,0,0.0177479,0.0656587,0,0,0.02051,0,0,0.0405625,0.0702136,0.0222016,0.00752213,0.0113892,0.044548,0.0492887,0.027226,0.0437344,0.0530938,0.0326353,0.0144784,0.0144229,0.0253517,0.0274832,0.0236353,0.0192088,0.0107509,0.0208951,0.0342174,0,0.00804165,0.056631,0.0265895,0,0,0.0194034,0,0,0.0465053,0.0583912,0.0274497,0.0278856,0.0126871,0.0576949,0.0644218,0.0396647,0.126659,0.0439139,0.0329128,0.0692807,0.0458819,0.0518261,0.0835746,0.0200518,0.0355693,0.0134432,0.0224272,0.0439673,0.0226579,0,0,0,0,0,0,0,0,0
1894,0.0481316,0.063611,0,0,0,0,0,0,0.0248753,0,0.0178437,0.0659705,0,0,0.019094,0,0,0.0401433,0.0704228,0.0220997,0.00709135,0.0113795,0.0438289,0.04829,0.0261873,0.043674,0.0529097,0.0323829,0.0145705,0.0144032,0.0252555,0.0274069,0.0232846,0.0188384,0.0106535,0.0204794,0.034797,0,0.00877803,0.0568206,0.026603,0,0,0.0178719,0,0,0.0460164,0.058466,0.0275978,0.027882,0.0127147,0.0570019,0.0628359,0.0395108,0.1266,0.043797,0.0329744,0.0693826,0.0460187,0.0519565,0.0836629,0.0196477,0.0349491,0.0135026,0.0219353,0.0436049,0.0229644,0,0,0,0,0,0,0,0,0
1895,0.0474458,0.0634372,0,0,0,0,0,0,0.0249816,0,0.0179458,0.0661881,0,0,0.0178756,0,0,0.0398671,0.0706244,0.0220469,0.00678721,0.011382,0.0428246,0.0475747,0.0268362,0.0432838,0.0526409,0.0321098,0.014776,0.0145054,0.0253088,0.0275022,0.0231672,0.0185434,0.010652,0.0201533,0.0352741,0,0.00900381,0.0571176,0.0264959,0,0,0.0165177,0,0,0.0456101,0.0585497,0.0276381,0.0279054,0.0127697,0.0563172,0.0612865,0.0393877,0.126557,0.0436838,0.0330892,0.0695206,0.0461678,0.0520999,0.0838022,0.0193973,0.0343696,0.0137063,0.0214631,0.0431879,0.0233885,0,0,0,0,0,0,0,0,0
1896,0.0468877,0.0633144,0,0,0,0,0,0,0.0251503,0,0.0180284,0.0664487,0,0,0.0168744,0,0,0.0398364,0.0707537,0.0219627,0.0065623,0.0113484,0.0415708,0.047356,0.0272596,0.0429591,0.0524177,0.031829,0.0147804,0.0145877,0.0253706,0.0275706,0.0229833,0.0183951,0.010517,0.0201545,0.0354007,0,0.00842071,0.057463,0.0263765,0,0,0.0154711,0,0,0.0453438,0.0586153,0.0274427,0.0279243,0.0127898,0.0556243,0.0600238,0.039305,0.12649,0.0436316,0.0331698,0.0696528,0.0462635,0.0522493,0.0840017,0.0193712,0.033671,0.0141936,0.0209784,0.0426757,0.0236688,0,0,0,0,0,0,0,0,0
