Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75
37,0.0520227,0.0664059,0,0,0,0,0,0,0.0345827,0,0.0184167,0.0706017,0,0,0.0243574,0,0,0.0361933,0.0712672,0.0223321,0.008157,0.0127311,0.028393,0.028204,0.0237982,0.0378159,0.0493401,0.0307212,0.0144681,0.0148082,0.0223922,0.0236963,0.0125518,0.00563973,0.011939,0.0241828,0.0500114,0,0.0106278,0.0604488,0.0356628,0,0,0.016606,0,0,0.0416295,0.0599842,0.0274042,0.0304243,0.0115798,0.0492755,0.038318,0.0371762,0.124578,0.0417138,0.0327267,0.0702441,0.04619,0.0534003,0.0867898,0.0188582,0.0217657,0.0131882,0.0233342,0.0423602,0.0187611,0,0,0,0,0,0,0,0,0
38,0.0519843,0.066357,0,0,0,0,0,0,0.034569,0,0.0185139,0.0707678,0,0,0.0242286,0,0,0.0362241,0.0713173,0.0220226,0.00832232,0.0127195,0.0282448,0.0278811,0.0237881,0.0375641,0.0492993,0.0306805,0.0145374,0.0149015,0.0225149,0.0237699,0.0125138,0.00582996,0.0119186,0.0241931,0.0500481,0,0.0105754,0.0605194,0.0357585,0,0,0.0165749,0,0,0.0416556,0.0599867,0.0274002,0.0304366,0.0116118,0.0491869,0.0380594,0.0372019,0.124576,0.0417759,0.0327317,0.0702607,0.0463398,0.0534193,0.0868104,0.0188052,0.0217224,0.0132008,0.0232652,0.0423114,0.0187648,0,0,0,0,0,0,0,0,0
39,0.0519439,0.066302,0,0,0,0,0,0,0.0346092,0,0.0185832,0.0709106,0,0,0.024121,0,0,0.0361905,0.0713204,0.0219394,0.00842805,0.0127939,0.0280862,0.0275471,0.0236002,0.0375074,0.0493125,0.0306435,0.0148721,0.0148169,0.0225273,0.0239445,0.0123063,0.00600353,0.0119083,0.0241512,0.0501506,0,0.010526,0.0605645,0.0358764,0,0,0.0164587,0,0,0.0416472,0.059994,0.0274077,0.0304047,0.0116338,0.0490815,0.0377862,0.0372188,0.124587,0.0417254,0.0327456,0.0702808,0.0464338,0.053426,0.0867519,0.018806,0.0216087,0.0131798,0.0232278,0.0422829,0.0187656,0,0,0,0,0,0,0,0,0
40,0.0519002,0.0662386,0,0,0,0,0,0,0.0345385,0,0.0186442,0.0710216,0,0,0.024012,0,0,0.03616,0.0713165,0.0218583,0.0084517,0.0128248,0.0279117,0.0272064,0.0234455,0.0375733,0.0493261,0.0306308,0.0151101,0.0147119,0.0225266,0.0240571,0.0122632,0.00614195,0.0118926,0.0241123,0.0503294,0,0.0105227,0.0606002,0.0360199,0,0,0.0162994,0,0,0.0416289,0.0600282,0.0274211,0.0303683,0.0116763,0.0489561,0.0375107,0.0372223,0.124605,0.0416567,0.032781,0.0703053,0.0464834,0.0534472,0.0867915,0.0187954,0.021507,0.0131557,0.0232001,0.0422321,0.0187654,0,0,0,0,0,0,0,0,0
41,0.0518692,0.06619,0,0,0,0,0,0,0.0343144,0,0.0187238,0.0710782,0,0,0.0238777,0,0,0.036142,0.0713362,0.0216128,0.00852147,0.0127859,0.0277419,0.02693,0.0233178,0.0375816,0.0493184,0.0306364,0.0152637,0.014591,0.022566,0.024032,0.0124025,0.00626023,0.0118793,0.024105,0.0504868,0,0.0105189,0.060634,0.0361395,0,0,0.0161101,0,0,0.041621,0.060059,0.027467,0.0303602,0.0117168,0.0488371,0.0372438,0.0371907,0.124617,0.041647,0.0328144,0.0703365,0.0465259,0.0534823,0.086827,0.0187992,0.021399,0.0130811,0.0232023,0.042176,0.0187731,0,0,0,0,0,0,0,0,0
42,0.0518322,0.0661243,0,0,0,0,0,0,0.033975,0,0.0188475,0.071089,0,0,0.0237524,0,0,0.0361373,0.0713886,0.0211302,0.00864544,0.0127288,0.0275738,0.0266976,0.023325,0.0374715,0.0492657,0.0306575,0.015203,0.0144714,0.022723,0.0240971,0.0125889,0.00638125,0.0118758,0.024127,0.0505182,0,0.0105085,0.060677,0.0362268,0,0,0.015993,0,0,0.0416396,0.060074,0.0275197,0.0303869,0.0117585,0.0487358,0.0370091,0.0371508,0.124621,0.0416356,0.032851,0.0703489,0.0465586,0.0535022,0.0868127,0.018925,0.0212654,0.0130145,0.0232023,0.042117,0.0187926,0,0,0,0,0,0,0,0,0
43,0.0518019,0.0660248,0,0,0,0,0,0,0.0337037,0,0.0189946,0.0711078,0,0,0.0236189,0,0,0.0361282,0.0714562,0.0206914,0.00874346,0.0126729,0.0274094,0.0265135,0.0233617,0.0374121,0.0492152,0.0306595,0.0150618,0.0144294,0.0228351,0.0241992,0.0128044,0.00647242,0.0119216,0.0241425,0.0502535,0,0.0104948,0.060743,0.0362929,0,0,0.0158723,0,0,0.0416488,0.0600786,0.027525,0.0304345,0.0117791,0.0486746,0.0368088,0.0371021,0.124614,0.0416407,0.0328564,0.0703494,0.0465855,0.0534553,0.0867602,0.0191289,0.0210988,0.01297,0.0232307,0.0420457,0.0188358,0,0,0,0,0,0,0,0,0
44,0.0517572,0.0659607,0,0,0,0,0,0,0.03342,0,0.0191601,0.0711285,0,0,0.0234831,0,0,0.0360964,0.0714987,0.0204012,0.00882331,0.0126755,0.0272185,0.0263174,0.023386,0.0374798,0.0491893,0.0306629,0.01498,0.0143542,0.0228298,0.0244219,0.013076,0.0065437,0.0118715,0.0241664,0.0501099,0,0.0104712,0.0608298,0.0363529,0,0,0.0157854,0,0,0.041583,0.0600922,0.0275282,0.0304587,0.011813,0.0486128,0.0366088,0.0370893,0.124624,0.0416715,0.0328534,0.0703354,0.0465804,0.0534207,0.0867465,0.0191113,0.0209505,0.0128422,0.0232376,0.0419739,0.0188724,0,0,0,0,0,0,0,0,0
45,0.0516737,0.0659507,0,0,0,0,0,0,0.0331303,0,0.019263,0.0711822,0,0,0.0233823,0,0,0.0360606,0.071515,0.0200626,0.0089265,0.0126674,0.0269824,0.0261199,0.0233986,0.037544,0.0492321,0.030699,0.014958,0.014184,0.022862,0.0244764,0.0133789,0.00657651,0.0116433,0.0242564,0.0500351,0,0.0104984,0.060928,0.0364309,0,0,0.0158803,0,0,0.0414119,0.0600929,0.0275309,0.0304829,0.0118182,0.0484959,0.0364452,0.0370796,0.12463,0.0416957,0.0328956,0.0703303,0.0465952,0.053445,0.0867506,0.019017,0.0207013,0.0128621,0.0231313,0.0419072,0.0189035,0,0,0,0,0,0,0,0,0
46,0.051627,0.0658702,0,0,0,0,0,0,0.0327268,0,0.019391,0.0712124,0,0,0.0233302,0,0,0.0360985,0.071559,0.01946,0.00898081,0.0126521,0.0268197,0.0259633,0.023358,0.0375561,0.0493207,0.0307034,0.0149881,0.013917,0.0229999,0.0245067,0.0137603,0.00662048,0.0116792,0.0242808,0.0500207,0,0.0105394,0.061002,0.036512,0,0,0.0157822,0,0,0.0413394,0.0600957,0.0275383,0.0305003,0.0118216,0.048423,0.036315,0.0370696,0.124653,0.0416966,0.0329283,0.0703594,0.0467168,0.0535025,0.0867471,0.0189892,0.0205052,0.0127996,0.0231173,0.0417995,0.0189817,0,0,0,0,0,0,0,0,0
47,0.0517279,0.0655995,0,0,0,0,0,0,0.0323748,0,0.0195368,0.0712279,0,0,0.0232477,0,0,0.0360976,0.0715723,0.0189901,0.00898654,0.0126135,0.0267355,0.0258037,0.0233119,0.0376377,0.0493485,0.0307244,0.0149737,0.0135749,0.0233185,0.0246057,0.0141404,0.00659547,0.0117085,0.0242654,0.0500532,0,0.0105626,0.0610401,0.0366289,0,0,0.0156959,0,0,0.0413444,0.0600713,0.0275609,0.0304956,0.0118751,0.0483542,0.0361533,0.0370795,0.124665,0.0418467,0.0329408,0.0703338,0.0468605,0.0535192,0.0867197,0.0190458,0.020618,0.0126801,0.0231322,0.041598,0.019174,0,0,0,0,0,0,0,0,0
48,0.0520983,0.0644604,0,0,0,0,0,0,0.0323091,0,0.0195668,0.0711816,0,0,0.0232622,0,0,0.0361739,0.0715633,0.018984,0.00890146,0.0125202,0.0268172,0.026779,0.0232636,0.037797,0.0492367,0.0307181,0.0148999,0.013164,0.0234782,0.0245724,0.0142953,0.0071476,0.0118699,0.0241301,0.0499938,0,0.0105495,0.0609747,0.0374474,0,0,0.0156114,0,0,0.0414033,0.0600672,0.0275985,0.0305649,0.0119134,0.0484571,0.0360449,0.037107,0.124652,0.0421523,0.0329717,0.0702985,0.0467069,0.053513,0.0866736,0.0189973,0.0203467,0.0127634,0.0231652,0.0407744,0.0195571,0,0,0,0,0,0,0,0,0
49,0.051806,0.0653114,0,0,0,0,0,0,0.0322564,0,0.0196261,0.07122,0,0,0.0233247,0,0,0.0359414,0.071637,0.0191241,0.00899239,0.0124491,0.0265196,0.0253415,0.0231867,0.0378074,0.0491239,0.0307285,0.0149582,0.0127967,0.0233552,0.0245792,0.0144004,0.00669682,0.011648,0.0241558,0.0499727,0,0.0105472,0.0610612,0.0367829,0,0,0.0154449,0,0,0.0413174,0.0601538,0.0275322,0.0304424,0.0119969,0.0481562,0.035778,0.0370045,0.124615,0.0421262,0.0330127,0.0704165,0.0466909,0.0535567,0.0867018,0.0189606,0.0204002,0.0126643,0.0231175,0.0413981,0.0195022,0,0,0,0,0,0,0,0,0
50,0.0517856,0.0652602,0,0,0,0,0,0,0.0321311,0,0.0196657,0.0712673,0,0,0.0232438,0,0,0.0358841,0.0716681,0.0190565,0.00906324,0.0123929,0.0263071,0.0251888,0.0230813,0.037711,0.0490587,0.0307392,0.0149794,0.0127439,0.0231844,0.0245801,0.0144915,0.00686715,0.0115782,0.0240778,0.0498625,0,0.0104921,0.0611925,0.0369181,0,0,0.0153346,0,0,0.0412242,0.0601949,0.027512,0.0304776,0.0120321,0.0480605,0.0356001,0.0369889,0.124613,0.0417554,0.0330133,0.0704696,0.0466673,0.0534347,0.0866767,0.0188901,0.0200658,0.0125619,0.0230909,0.0413394,0.0195532,0,0,0,0,0,0,0,0,0
51,0.0517978,0.0651998,0,0,0,0,0,0,0.0321627,0,0.0197578,0.0713265,0,0,0.0231567,0,0,0.0358219,0.0716394,0.01881,0.00913863,0.0123235,0.0260645,0.0250522,0.0230206,0.0373492,0.049083,0.0307602,0.0148738,0.0133077,0.0229841,0.0244919,0.0143617,0.00702741,0.0114752,0.0239591,0.0498702,0,0.0104935,0.0613208,0.0370802,0,0,0.0152391,0,0,0.0411245,0.0602298,0.0274779,0.0305168,0.0120465,0.0479547,0.0353729,0.0369605,0.124623,0.0415651,0.0330408,0.0704934,0.0466799,0.0534487,0.0866824,0.0188915,0.0198337,0.0124782,0.023022,0.0412552,0.0195993,0,0,0,0,0,0,0,0,0
52,0.0517997,0.0650955,0,0,0,0,0,0,0.0323008,0,0.0199377,0.0713924,0,0,0.023073,0,0,0.0357861,0.0716202,0.0186783,0.00924799,0.0122304,0.0258045,0.0248937,0.0230047,0.0370317,0.0490826,0.0307637,0.014734,0.0137625,0.0228401,0.0243798,0.0142234,0.00719161,0.0114161,0.0238587,0.0500523,0,0.0105767,0.0614273,0.0372888,0,0,0.015141,0,0,0.0410379,0.0602352,0.0274685,0.0305828,0.0119718,0.0478365,0.0351388,0.0369436,0.124671,0.0415195,0.0330863,0.0704748,0.0467783,0.0535688,0.0867434,0.018994,0.0196261,0.0123979,0.0229453,0.041128,0.0196671,0,0,0,0,0,0,0,0,0
53,0.05178,0.0649606,0,0,0,0,0,0,0.0323368,0,0.0200776,0.0714157,0,0,0.0229225,0,0,0.0357516,0.0716623,0.0185901,0.00937501,0.0120892,0.02556,0.0247562,0.0229567,0.0369057,0.0490675,0.0307292,0.0145885,0.0137142,0.0227618,0.0243316,0.0142673,0.00734305,0.0113296,0.0238908,0.0503125,0,0.0106159,0.0615178,0.0375815,0,0,0.0149983,0,0,0.0409942,0.0602384,0.0275126,0.0306368,0.0117773,0.0477355,0.0349452,0.0369068,0.124724,0.0414976,0.0331287,0.0704824,0.0469072,0.0536309,0.086677,0.0191762,0.0194074,0.0123364,0.0229089,0.0409886,0.0197803,0,0,0,0,0,0,0,0,0
54,0.0516772,0.0648501,0,0,0,0,0,0,0.0322851,0,0.0201524,0.0715056,0,0,0.022978,0,0,0.0356643,0.0717195,0.0184831,0.00953944,0.0119596,0.0252122,0.0246416,0.0228912,0.0368686,0.0490214,0.0307343,0.0145193,0.013575,0.0226582,0.0243393,0.0143446,0.00747924,0.0113569,0.0237413,0.0503908,0,0.0106134,0.0616582,0.0378677,0,0,0.0149569,0,0,0.0409236,0.0602392,0.0275714,0.0306985,0.0116547,0.0475632,0.0348122,0.03689,0.124747,0.0414514,0.0331768,0.0705088,0.0468358,0.0536221,0.0867931,0.019325,0.0191192,0.0122189,0.0228868,0.0408659,0.0199041,0,0,0,0,0,0,0,0,0
55,0.0515755,0.064744,0,0,0,0,0,0,0.0321368,0,0.0202033,0.0715868,0,0,0.022945,0,0,0.0355795,0.0717899,0.0184649,0.00968763,0.0119745,0.0248657,0.024578,0.0228387,0.0369063,0.0489576,0.0307352,0.0147184,0.0135041,0.0225686,0.0243037,0.0145044,0.00766728,0.0112435,0.0236759,0.0505088,0,0.0106283,0.0618037,0.0381642,0,0,0.014915,0,0,0.0408543,0.0602687,0.0275813,0.0307707,0.0116669,0.0474065,0.0346687,0.0368631,0.124751,0.0414188,0.0332256,0.0705332,0.0467774,0.0536362,0.0868806,0.0194307,0.0188592,0.0120899,0.0228496,0.040723,0.0200739,0,0,0,0,0,0,0,0,0
56,0.051512,0.0645991,0,0,0,0,0,0,0.0321458,0,0.0202564,0.0717462,0,0,0.0228953,0,0,0.0354804,0.0718284,0.018593,0.00976844,0.0120537,0.0245532,0.0245365,0.0228065,0.0369177,0.0489205,0.030745,0.0151538,0.0139544,0.0225654,0.0241934,0.0144876,0.00787061,0.0113509,0.0236835,0.0505775,0,0.0106675,0.0619532,0.0384608,0,0,0.0148436,0,0,0.040775,0.0603008,0.0275625,0.0308422,0.0116982,0.0472657,0.0345362,0.0368314,0.124759,0.0414077,0.0332531,0.0705592,0.0467859,0.0536816,0.0869061,0.0194881,0.0187121,0.0120346,0.0227692,0.040569,0.0202601,0,0,0,0,0,0,0,0,0
57,0.0514655,0.0644438,0,0,0,0,0,0,0.0321998,0,0.0202706,0.0719935,0,0,0.0228253,0,0,0.0354211,0.0718442,0.0185222,0.00983605,0.0120158,0.0242503,0.0244963,0.0227621,0.0369753,0.0488783,0.0307539,0.0151417,0.0143892,0.0225071,0.0240746,0.0143695,0.00798468,0.0113455,0.0236498,0.0506501,0,0.0106999,0.0621078,0.0387429,0,0,0.0147622,0,0,0.0406614,0.060331,0.0275547,0.0309166,0.0117141,0.0471352,0.0344558,0.0368324,0.124756,0.0414215,0.0332807,0.0705793,0.0468332,0.0537257,0.0869436,0.0195244,0.0184598,0.0119915,0.0226901,0.0404057,0.0204366,0,0,0,0,0,0,0,0,0
58,0.0514193,0.0642961,0,0,0,0,0,0,0.0321253,0,0.0202865,0.0722643,0,0,0.0227135,0,0,0.0354135,0.0718521,0.0185016,0.00995176,0.0119397,0.0239441,0.0244486,0.0226955,0.0368754,0.0488064,0.0307639,0.0149597,0.0142849,0.0224901,0.0240236,0.0143351,0.00799059,0.0112426,0.0235761,0.0507252,0,0.0107701,0.0622688,0.0389904,0,0,0.0147363,0,0,0.0405568,0.0603434,0.0275819,0.0309936,0.0117427,0.0470351,0.0344243,0.036823,0.124743,0.0413742,0.0333019,0.0706211,0.0468465,0.0537687,0.0869785,0.0195571,0.0181179,0.0119236,0.0226233,0.0402233,0.0205979,0,0,0,0,0,0,0,0,0
59,0.0513637,0.0641201,0,0,0,0,0,0,0.0320233,0,0.0203371,0.0725052,0,0,0.0225432,0,0,0.035384,0.0719167,0.0184446,0.0101097,0.0119429,0.0236246,0.0244572,0.0226208,0.036743,0.0487282,0.0307694,0.0148283,0.0140573,0.0224216,0.0239816,0.014514,0.00797349,0.0111843,0.0235224,0.0508208,0,0.010931,0.0623977,0.039211,0,0,0.0147568,0,0,0.0404557,0.0603748,0.0276234,0.0310873,0.0117505,0.0469355,0.0344107,0.0368338,0.12477,0.0413296,0.0333352,0.0707628,0.0468727,0.0537974,0.0869874,0.0196212,0.017836,0.0118371,0.022577,0.0400081,0.0207763,0,0,0,0,0,0,0,0,0
60,0.0512869,0.0639352,0,0,0,0,0,0,0.0319446,0,0.0204139,0.0725807,0,0,0.0223731,0,0,0.0353324,0.0720557,0.0183697,0.0103142,0.0119595,0.0232772,0.0245383,0.0225348,0.0366621,0.0486612,0.0307415,0.0148299,0.0139307,0.0223211,0.0238985,0.0146481,0.00806242,0.011108,0.0234749,0.0508774,0,0.0109425,0.0624871,0.0394421,0,0,0.0147735,0,0,0.0404056,0.0604063,0.0276186,0.0311711,0.0117706,0.0468009,0.0344078,0.0367919,0.124787,0.0413009,0.0333464,0.0707549,0.0469106,0.0538377,0.0870222,0.0196677,0.0176737,0.0117689,0.0225125,0.0398129,0.0209325,0,0,0,0,0,0,0,0,0
61,0.0511901,0.063722,0,0,0,0,0,0,0.0318716,0,0.0205136,0.0722688,0,0,0.0222243,0,0,0.0352697,0.0721556,0.0183776,0.0106247,0.0119415,0.0228954,0.0246702,0.0224339,0.0366069,0.0486043,0.0306899,0.0149163,0.0139463,0.0222532,0.0238238,0.0147711,0.00815389,0.0110032,0.0234206,0.0508779,0,0.0108449,0.062553,0.0396595,0,0,0.0147703,0,0,0.0403708,0.0604511,0.0275696,0.0312139,0.0118235,0.0466232,0.0344471,0.0367606,0.124775,0.0413219,0.0334036,0.0706603,0.0469286,0.0539106,0.0870838,0.019734,0.017562,0.0117281,0.0224027,0.0395956,0.0210634,0,0,0,0,0,0,0,0,0
62,0.0511113,0.0634592,0,0,0,0,0,0,0.0317724,0,0.0206369,0.0721853,0,0,0.0220792,0,0,0.0351729,0.0722374,0.0185217,0.0108694,0.0119123,0.0225378,0.0247738,0.0223721,0.0365508,0.0485279,0.0306781,0.015042,0.0139489,0.0221759,0.0238409,0.0148249,0.00818769,0.0109796,0.0233931,0.0508573,0,0.0108784,0.0626669,0.0398723,0,0,0.0147574,0,0,0.0403384,0.0604929,0.0275493,0.0312691,0.011845,0.0464723,0.0344733,0.0367715,0.12477,0.0413038,0.0334875,0.0706361,0.0469671,0.0539547,0.0871153,0.0198542,0.017487,0.0117211,0.0222895,0.0393345,0.0211909,0,0,0,0,0,0,0,0,0
63,0.05109,0.0631703,0,0,0,0,0,0,0.0319802,0,0.0205902,0.0722824,0,0,0.0218856,0,0,0.0350568,0.0723117,0.0187838,0.011041,0.0118999,0.0222246,0.0249158,0.0223144,0.0364617,0.0484395,0.0307003,0.0151263,0.014058,0.0218788,0.0237553,0.0146486,0.00819507,0.0109975,0.023295,0.0507928,0,0.0110192,0.0627878,0.0401311,0,0,0.0147045,0,0,0.0403023,0.0605107,0.0275122,0.0313233,0.0118311,0.0463486,0.0344569,0.0367717,0.124767,0.0412979,0.0334638,0.0706795,0.0470167,0.0539896,0.0871221,0.0199059,0.0173986,0.0117714,0.0221856,0.0390401,0.021319,0,0,0,0,0,0,0,0,0
64,0.0511743,0.0628991,0,0,0,0,0,0,0.0322091,0,0.0205106,0.0722865,0,0,0.0216862,0,0,0.0350729,0.0723701,0.0190262,0.0111599,0.0119336,0.0220424,0.0250036,0.022261,0.0365167,0.0483675,0.0307471,0.0151651,0.0142039,0.0216303,0.023569,0.0145202,0.00831068,0.0108086,0.0231928,0.0507219,0,0.0109929,0.062856,0.0403279,0,0,0.0146645,0,0,0.0402577,0.0605263,0.0274457,0.0312828,0.0118551,0.0461812,0.0344411,0.0367569,0.124756,0.0412767,0.0333104,0.0707387,0.0470686,0.0540486,0.0871615,0.0198636,0.017341,0.0116613,0.0221826,0.0387781,0.0214641,0,0,0,0,0,0,0,0,0
65,0.0512588,0.0626079,0,0,0,0,0,0,0.0323689,0,0.0205065,0.0722045,0,0,0.0213679,0,0,0.0351124,0.0724318,0.0192509,0.0113328,0.011939,0.0218966,0.0250744,0.0222176,0.0365232,0.0483173,0.0307455,0.0152312,0.0143123,0.0214306,0.0233366,0.0143619,0.00846444,0.0109095,0.0230824,0.050861,0,0.010938,0.0628832,0.0405837,0,0,0.0148722,0,0,0.040154,0.0605416,0.0274213,0.0312522,0.0118778,0.0460428,0.0344862,0.0367769,0.12474,0.0412473,0.0333848,0.0707549,0.0470993,0.0540711,0.0871841,0.0197835,0.0172543,0.0115396,0.0221231,0.0385108,0.0215731,0,0,0,0,0,0,0,0,0
66,0.052307,0.0610105,0,0,0,0,0,0,0.0323909,0,0.0205111,0.0721512,0,0,0.02112,0,0,0.0354737,0.0723622,0.0193132,0.0111506,0.011874,0.0223031,0.0250305,0.0222255,0.036248,0.0483991,0.0307433,0.015307,0.0140667,0.021359,0.0232286,0.0143859,0.00945715,0.0111367,0.0232893,0.0508152,0,0.0109101,0.0627074,0.0416588,0,0,0.0148696,0,0,0.0402896,0.0604059,0.0275614,0.0315189,0.0117531,0.0465811,0.0351757,0.0369665,0.12481,0.041347,0.033488,0.0705894,0.046956,0.0539135,0.0870383,0.0197391,0.0163964,0.0114305,0.0222698,0.0374151,0.0220678,0,0,0,0,0,0,0,0,0
67,0.0512457,0.0621681,0,0,0,0,0,0,0.0326794,0,0.0203955,0.0725731,0,0,0.0209829,0,0,0.0349626,0.0725262,0.0196217,0.011517,0.0119065,0.0214864,0.0253382,0.0221986,0.0357765,0.0483347,0.0307983,0.0153707,0.0135993,0.0210608,0.0230065,0.014239,0.00884189,0.0107031,0.0231399,0.0510604,0,0.010981,0.063103,0.0407965,0,0,0.0147923,0,0,0.0401794,0.0605913,0.0274336,0.0312843,0.011915,0.0458519,0.0347286,0.0367147,0.124748,0.0409379,0.0334805,0.0707674,0.0472067,0.0541094,0.0873297,0.0198792,0.017202,0.0113967,0.0220838,0.0380511,0.0218749,0,0,0,0,0,0,0,0,0
68,0.0511062,0.0619981,0,0,0,0,0,0,0.0328958,0,0.0202425,0.0727612,0,0,0.0210033,0,0,0.0348353,0.0725979,0.0199447,0.011688,0.0119464,0.021183,0.0255822,0.0221552,0.0356846,0.0483011,0.030827,0.0152763,0.0136169,0.0207935,0.0228127,0.0140486,0.00904065,0.010715,0.0229333,0.0511809,0,0.011019,0.0632511,0.0408736,0,0,0.0150208,0,0,0.0399965,0.0606147,0.0274411,0.031382,0.0119216,0.0457566,0.0350236,0.0367569,0.124766,0.0409772,0.0334635,0.0707623,0.0472257,0.0541204,0.0875565,0.0199021,0.0169739,0.0116858,0.0218445,0.0378434,0.0219957,0,0,0,0,0,0,0,0,0
69,0.0510804,0.0617716,0,0,0,0,0,0,0.0331042,0,0.020187,0.0727993,0,0,0.0208303,0,0,0.0348253,0.0726482,0.0202514,0.0118147,0.01194,0.0210107,0.0257673,0.0221173,0.0357938,0.0482704,0.0308265,0.0151797,0.0142926,0.0205694,0.0226421,0.0137954,0.00919061,0.0106789,0.0227942,0.0511214,0,0.0110243,0.063333,0.0410364,0,0,0.0151342,0,0,0.0398828,0.0606178,0.0274192,0.0314355,0.0119192,0.0457127,0.0352443,0.0367477,0.124778,0.041091,0.0334808,0.0707852,0.0472313,0.0541195,0.0875556,0.0198772,0.016871,0.0116471,0.0217177,0.0376275,0.0221482,0,0,0,0,0,0,0,0,0
70,0.0511251,0.0615107,0,0,0,0,0,0,0.0332408,0,0.0201408,0.0728055,0,0,0.0205748,0,0,0.034891,0.07269,0.0205163,0.0118956,0.0119531,0.0209112,0.0259087,0.0220909,0.0358475,0.0482476,0.0307989,0.0151469,0.0146565,0.0203903,0.0224926,0.0136416,0.00932638,0.0105676,0.0227504,0.0509935,0,0.0110211,0.0633803,0.0412281,0,0,0.0149812,0,0,0.0398999,0.0606109,0.0274062,0.0314488,0.0118794,0.0456883,0.0354086,0.0367422,0.124792,0.0411736,0.0335099,0.0708161,0.0472594,0.054129,0.0874434,0.0198339,0.016823,0.0112256,0.0217758,0.037397,0.022341,0,0,0,0,0,0,0,0,0
71,0.0511746,0.0612441,0,0,0,0,0,0,0.0333461,0,0.0201006,0.072844,0,0,0.0204493,0,0,0.0348869,0.0727381,0.0206661,0.0119547,0.0119591,0.020823,0.0260433,0.0220758,0.0358395,0.0482009,0.0307691,0.0151532,0.014689,0.0202368,0.0223844,0.0136335,0.00942835,0.0104701,0.0226722,0.0510613,0,0.0110081,0.063432,0.0414244,0,0,0.0150503,0,0,0.0398126,0.0605972,0.0273978,0.0314589,0.0118532,0.0456428,0.0356118,0.0367576,0.124832,0.0412211,0.0335547,0.0708493,0.0472822,0.0541681,0.0873298,0.0198068,0.016687,0.0111216,0.0217252,0.0371405,0.0225468,0,0,0,0,0,0,0,0,0
72,0.0512334,0.0609708,0,0,0,0,0,0,0.033357,0,0.0200427,0.0728587,0,0,0.0203139,0,0,0.0347904,0.0727903,0.0208215,0.0119858,0.011995,0.0207808,0.0261243,0.0220728,0.0358976,0.0481371,0.0307702,0.0151916,0.014614,0.0200903,0.022288,0.0136844,0.00954221,0.0103443,0.0226088,0.0510783,0,0.0110067,0.0634538,0.0416925,0,0,0.0151226,0,0,0.0397412,0.0606085,0.0274018,0.0314572,0.011888,0.045591,0.0358695,0.0367292,0.124896,0.0412048,0.0336186,0.0708742,0.0473443,0.0541482,0.0872615,0.019844,0.0165491,0.0110012,0.0216909,0.0368883,0.0227341,0,0,0,0,0,0,0,0,0
73,0.0512088,0.060721,0,0,0,0,0,0,0.0333089,0,0.0200296,0.0729127,0,0,0.0205248,0,0,0.0345179,0.0728411,0.0209633,0.0120621,0.0120435,0.0206725,0.0263276,0.0220713,0.0359428,0.0481003,0.0307944,0.0152453,0.0142896,0.019953,0.0221882,0.0137376,0.00966079,0.0106579,0.0223506,0.0509478,0,0.0110425,0.0635005,0.0419744,0,0,0.0157982,0,0,0.0394903,0.0606147,0.0273973,0.0314815,0.0119538,0.0454937,0.0362934,0.0367333,0.124941,0.0411416,0.0336673,0.0708873,0.0473988,0.0541436,0.0872168,0.0198324,0.0164529,0.0115048,0.0213598,0.0366839,0.0228842,0,0,0,0,0,0,0,0,0
74,0.0512402,0.0604604,0,0,0,0,0,0,0.0333224,0,0.0200982,0.0729387,0,0,0.0204074,0,0,0.0343883,0.0728741,0.0210259,0.0121338,0.0120522,0.0206331,0.0264082,0.0220933,0.0358923,0.0480839,0.0308428,0.0152921,0.0136625,0.0198471,0.0221084,0.0137918,0.0097744,0.0105582,0.0223138,0.0508257,0,0.0110919,0.0635187,0.0423261,0,0,0.0159117,0,0,0.0395189,0.0606071,0.027333,0.0315096,0.0119796,0.0454385,0.0367074,0.0367827,0.124878,0.0412158,0.0336077,0.0709235,0.0474288,0.0542009,0.0872419,0.0197159,0.0163936,0.0113783,0.0213464,0.0365481,0.0230523,0,0,0,0,0,0,0,0,0
