Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
112,0.0331846,0.0626673,0,0,0,0.0581359,0,0.0165806,0.0661045,0,0,0,0,0.0223595,0,0,0.0401496,0.060477,0.020949,0.0319562,0.0269246,0,0,0.0504558,0.0354174,0.0259098,0.0526151,0.0546563,0.0249817,0.0613722,0.0663103,0.0354696,0.0370599,0,0.0244716,0,0.0331186,0.0128176,0.0131465,0.0314259,0,0.0319563,0.0497993,0.0412422,0,0,0.0189139,0,0,0.0231201,0.0714934,0.012667,0.0227545,0.0330597,0.0577486,0.0269697,0.034517,0.0455355,0.0662352,0.0589334,0.0349708,0.0246686,0.0132365,0.0422612,0.0152476,0.0382477,0.0102706,0.00693038,0.058047,0.0496218,0,0,0,0,0,0,0,0
113,0.0331224,0.062767,0,0,0,0.0590057,0,0.0155492,0.0653551,0,0,0,0,0.0222877,0,0,0.0401276,0.0607378,0.0221885,0.0311204,0.0271432,0,0,0.050127,0.0348001,0.026108,0.0529725,0.0546388,0.0246305,0.0614469,0.0664228,0.0352445,0.0372125,0,0.0248885,0,0.033331,0.0128638,0.0131019,0.0299075,0,0.0316965,0.0501939,0.0414165,0,0,0.0188685,0,0,0.0230881,0.0712244,0.0104136,0.0233354,0.0346009,0.057582,0.0271679,0.0345781,0.0447793,0.0656358,0.0588653,0.0342796,0.0258492,0.0138273,0.0417921,0.0152297,0.0382401,0.0103022,0.00694452,0.0580325,0.0494464,0,0,0,0,0,0,0,0
114,0.0330653,0.0627969,0,0,0,0.0596498,0,0.0144848,0.0643692,0,0,0,0,0.0221467,0,0,0.0400523,0.0609061,0.0237547,0.0303069,0.0273701,0,0,0.0500612,0.034249,0.0262966,0.0533675,0.0546988,0.0242544,0.0614732,0.0665143,0.0348732,0.0373488,0,0.0249114,0,0.0335315,0.0128747,0.0130518,0.0278553,0,0.0316018,0.0505858,0.0415685,0,0,0.0188284,0,0,0.0230162,0.0709953,0.00970169,0.0237661,0.0355406,0.0574831,0.0274897,0.0346551,0.0444349,0.0653442,0.0588849,0.0339518,0.0269062,0.0143459,0.0416904,0.0159259,0.0381328,0.0102928,0.00701453,0.0581377,0.0493414,0,0,0,0,0,0,0,0
115,0.0329995,0.0627915,0,0,0,0.0598965,0,0.0135597,0.0633223,0,0,0,0,0.0220028,0,0,0.040076,0.0608119,0.0255581,0.0295641,0.0276043,0,0,0.0501822,0.0337429,0.0265301,0.0538332,0.0549172,0.0239597,0.0615624,0.0665007,0.0344276,0.0373251,0,0.0242857,0,0.0336915,0.0129246,0.0129764,0.0257388,0,0.0313273,0.0508185,0.0417683,0,0,0.0189152,0,0,0.0229813,0.0707475,0.00978461,0.0240216,0.0357481,0.0574777,0.028015,0.034234,0.0445338,0.0652991,0.0585163,0.0340219,0.0274823,0.0146065,0.0417823,0.0169914,0.037907,0.0102904,0.00716891,0.0582045,0.0492449,0,0,0,0,0,0,0,0
116,0.0329118,0.0627425,0,0,0,0.0592524,0,0.0128449,0.0623326,0,0,0,0,0.0219058,0,0,0.0402027,0.060582,0.0276521,0.0289212,0.02789,0,0,0.0504593,0.0332455,0.0267912,0.0543459,0.0552455,0.0237156,0.0614365,0.0663238,0.0337937,0.037074,0,0.0230812,0,0.0338216,0.0130462,0.0128664,0.0242207,0,0.031009,0.0507754,0.0420206,0,0,0.0190068,0,0,0.0229369,0.0705198,0.00928838,0.0240109,0.0353765,0.0575116,0.028744,0.0333906,0.0445544,0.0652137,0.057691,0.0340308,0.0274461,0.0144599,0.0416315,0.0181922,0.0375775,0.0103602,0.00743029,0.0583175,0.049163,0,0,0,0,0,0,0,0
117,0.0328159,0.0626333,0,0,0,0.0580177,0,0.0125134,0.0611227,0,0,0,0,0.0218169,0,0,0.0403325,0.0603824,0.0296818,0.0282737,0.0282346,0,0,0.0510822,0.0327706,0.0270658,0.054809,0.0555962,0.0234887,0.0609684,0.0659152,0.0328024,0.0366617,0,0.0216296,0,0.0338856,0.0131119,0.0128082,0.0235455,0,0.0306795,0.0504591,0.0422346,0,0,0.0193203,0,0,0.0229671,0.0705756,0.00995075,0.0237351,0.0351862,0.0574512,0.0296179,0.0325429,0.0442513,0.0648859,0.0567265,0.0338976,0.0269362,0.0139793,0.0413092,0.0189688,0.0371113,0.0104954,0.00774769,0.0584913,0.0491458,0,0,0,0,0,0,0,0
118,0.032643,0.0625174,0,0,0,0.0563686,0,0.012653,0.059256,0,0,0,0,0.0217581,0,0,0.0404573,0.0603504,0.03197,0.0276491,0.0288444,0,0,0.0521791,0.0322742,0.0273347,0.0552289,0.0558396,0.0230613,0.0603243,0.0652618,0.0314504,0.0363391,0,0.0204313,0,0.0338906,0.0131167,0.0127442,0.0232858,0,0.0301428,0.0497223,0.0424051,0,0,0.0197695,0,0,0.0229629,0.0708582,0.0112244,0.0234263,0.0353414,0.057389,0.0305654,0.0319045,0.0439664,0.0645161,0.0558593,0.0334813,0.0263494,0.0131705,0.0407653,0.0192235,0.0365486,0.0107863,0.00808373,0.0586968,0.0494321,0,0,0,0,0,0,0,0
119,0.0325382,0.0623094,0,0,0,0.0538215,0,0.0131607,0.0576588,0,0,0,0,0.0216027,0,0,0.0406436,0.0601657,0.0336488,0.0272768,0.0288052,0,0,0.0533248,0.0319335,0.0278347,0.0555794,0.0563715,0.0231912,0.0593618,0.0643561,0.0299376,0.0357318,0,0.0194189,0,0.0337446,0.0130452,0.0128936,0.022833,0,0.0298666,0.0490168,0.0425579,0,0,0.0203195,0,0,0.0229213,0.0712878,0.0125496,0.0232656,0.0353907,0.0570788,0.0317078,0.0315218,0.0435207,0.0641498,0.0552564,0.0329478,0.0259327,0.0125858,0.0401851,0.0193929,0.0358115,0.0109843,0.00867309,0.0588441,0.0495207,0,0,0,0,0,0,0,0
120,0.032412,0.0621657,0,0,0,0.0511435,0,0.0136045,0.0556424,0,0,0,0,0.0212485,0,0,0.0409403,0.060081,0.0348495,0.0266591,0.0288868,0,0,0.0547731,0.0316262,0.028379,0.0559002,0.056892,0.0232974,0.0583415,0.0632129,0.0283319,0.0353416,0,0.0183221,0,0.0336235,0.0127059,0.0135373,0.0222481,0,0.0296638,0.0479629,0.0427464,0,0,0.0216478,0,0,0.0222552,0.0715961,0.0135983,0.0232523,0.0353343,0.0570084,0.0328972,0.0311455,0.0432731,0.0639348,0.054703,0.0324256,0.0256816,0.0121527,0.0396778,0.0195674,0.0348881,0.0106808,0.00880775,0.0588104,0.0494155,0,0,0,0,0,0,0,0
121,0.0324056,0.061969,0,0,0,0.0485418,0,0.0133592,0.054024,0,0,0,0,0.0212208,0,0,0.0412062,0.0598531,0.0347704,0.0262505,0.0285739,0,0,0.0561473,0.0315029,0.0291593,0.0563109,0.0576628,0.0237487,0.0572202,0.0618676,0.0270247,0.0349952,0,0.0166414,0,0.0333551,0.0127006,0.0136225,0.0214934,0,0.0295144,0.0470318,0.0427388,0,0,0.0223733,0,0,0.0221062,0.0717649,0.0146433,0.0233715,0.0352463,0.0568823,0.03402,0.0309207,0.0430701,0.0638948,0.0543931,0.0320705,0.02553,0.0121867,0.0393119,0.0195577,0.0340076,0.0107789,0.00949195,0.058664,0.0494504,0,0,0,0,0,0,0,0
122,0.0324125,0.0617873,0,0,0,0.0459728,0,0.012345,0.0525178,0,0,0,0,0.0213006,0,0,0.0415033,0.0596717,0.0340933,0.0260168,0.0282044,0,0,0.0574242,0.0315775,0.0301603,0.0570298,0.0586234,0.0243305,0.0562439,0.0605077,0.0260058,0.0349924,0,0.0153549,0,0.0331268,0.0127209,0.0137256,0.0208031,0,0.0294346,0.0462155,0.0426601,0,0,0.0231122,0,0,0.0221523,0.0715749,0.0152505,0.0237713,0.0352529,0.0568643,0.0351073,0.03086,0.0430713,0.0640616,0.0543204,0.0319306,0.0254757,0.0123405,0.0390665,0.0195331,0.0331774,0.0110839,0.010153,0.0584077,0.0496709,0,0,0,0,0,0,0,0
123,0.0325052,0.0615953,0,0,0,0.0435757,0,0.0109486,0.0512149,0,0,0,0,0.0214046,0,0,0.041803,0.0595411,0.0333408,0.0259192,0.027787,0,0,0.0584824,0.0317763,0.0313784,0.0581026,0.059808,0.0250686,0.0554635,0.0593309,0.0252939,0.0352962,0,0.0164308,0,0.0329819,0.0127445,0.0138668,0.0200696,0,0.0295415,0.0457224,0.0425526,0,0,0.0237986,0,0,0.0223299,0.0710953,0.0151905,0.0244425,0.0353943,0.0569432,0.0360884,0.0308411,0.0432297,0.0642799,0.0543348,0.0319549,0.0256293,0.0124539,0.038938,0.0195612,0.0324346,0.0114554,0.0107806,0.0581037,0.0499772,0,0,0,0,0,0,0,0
124,0.0325836,0.0614101,0,0,0,0.0409177,0,0.00960396,0.0499182,0,0,0,0,0.0215678,0,0,0.0420544,0.0593662,0.0335645,0.0258124,0.0275382,0,0,0.0593382,0.0318605,0.0328345,0.0593857,0.0609598,0.02572,0.0552432,0.0586551,0.025242,0.0359086,0,0.019973,0,0.032884,0.012747,0.0140299,0.0190231,0,0.0297489,0.0456048,0.0424952,0,0,0.0244137,0,0,0.0223883,0.0706119,0.0150274,0.0253114,0.0356605,0.0571779,0.0368374,0.0306601,0.043415,0.0643606,0.0542546,0.0320446,0.0259187,0.0127522,0.0389022,0.0199514,0.0318026,0.0115937,0.0111764,0.0578234,0.050296,0,0,0,0,0,0,0,0
125,0.032672,0.0611749,0,0,0,0.038087,0,0.00891098,0.048883,0,0,0,0,0.0216978,0,0,0.0422094,0.0588447,0.0352137,0.0258127,0.0272941,0,0,0.0599526,0.0319936,0.0342796,0.0606845,0.0619477,0.0262559,0.0557331,0.0586826,0.0261063,0.0369386,0,0.0256032,0,0.0329212,0.0127767,0.0141395,0.0180943,0,0.0298718,0.0460073,0.0424343,0,0,0.0246492,0,0,0.0224631,0.0704178,0.0151359,0.0260944,0.0359319,0.057437,0.0372431,0.0302981,0.0434153,0.0642301,0.0540687,0.0320595,0.0262181,0.013097,0.0388806,0.0205293,0.0314617,0.0117059,0.0114759,0.057562,0.0505946,0,0,0,0,0,0,0,0
126,0.0327375,0.0609338,0,0,0,0.035839,0,0.00964444,0.0480383,0,0,0,0,0.0217683,0,0,0.042263,0.0583714,0.0377347,0.0258583,0.0272002,0,0,0.0603661,0.0322087,0.0356706,0.0617581,0.0626495,0.0265343,0.0566807,0.0591265,0.0272942,0.0383789,0,0.0321929,0,0.0331113,0.0127919,0.0142081,0.0173324,0,0.0298969,0.0466872,0.0423744,0,0,0.0247676,0,0,0.0224299,0.070501,0.0154467,0.0266078,0.0359589,0.0576514,0.0373483,0.0298878,0.0432529,0.0640189,0.0538726,0.0320064,0.026351,0.0132441,0.0388618,0.0212237,0.0313901,0.0117744,0.011419,0.0573548,0.050794,0,0,0,0,0,0,0,0
127,0.0328214,0.0607399,0,0,0,0.0347254,0,0.0107958,0.0472736,0,0,0,0,0.0218009,0,0,0.0422803,0.0581636,0.0402679,0.0259891,0.0273173,0,0,0.0605914,0.0324108,0.0368022,0.0625504,0.0631161,0.026643,0.0576248,0.0595784,0.0281092,0.0397879,0,0.0380554,0,0.0333579,0.012923,0.0141022,0.0167629,0,0.0298705,0.0474215,0.0423026,0,0,0.0244996,0,0,0.0224624,0.0707301,0.0157525,0.0267512,0.0356953,0.0576414,0.0371612,0.0296178,0.043092,0.0638612,0.0538202,0.0319227,0.0263725,0.013222,0.0388662,0.0218481,0.0316411,0.0118038,0.0112689,0.0572074,0.0508834,0,0,0,0,0,0,0,0
128,0.0329114,0.0605803,0,0,0,0.0340857,0,0.0111347,0.0464059,0,0,0,0,0.0215936,0,0,0.0422515,0.0581815,0.042613,0.0261448,0.0276049,0,0,0.0606543,0.0326684,0.0376639,0.0631039,0.0634003,0.0266312,0.0584445,0.0599714,0.0285331,0.0409625,0,0.0423884,0,0.0336862,0.0127595,0.0144174,0.0164079,0,0.0299199,0.0480417,0.0422483,0,0,0.0240167,0,0,0.0225271,0.0709282,0.0161469,0.0267037,0.035254,0.0574379,0.0368204,0.0294954,0.0429618,0.0638091,0.0538711,0.0318634,0.0263168,0.0131309,0.0388848,0.0223412,0.0321116,0.0117563,0.0110203,0.0571321,0.0509108,0,0,0,0,0,0,0,0
129,0.0329287,0.0605153,0,0,0,0.0334092,0,0.0109999,0.0455727,0,0,0,0,0.0213817,0,0,0.0421693,0.0582567,0.0444611,0.0263226,0.027967,0,0,0.0605205,0.0330563,0.0383755,0.0635879,0.0636831,0.0266442,0.0592342,0.0604939,0.0290243,0.0419566,0,0.0456243,0,0.033971,0.0127853,0.0144362,0.0164294,0,0.0299964,0.048533,0.042149,0,0,0.0235907,0,0,0.0224773,0.0710891,0.0166339,0.0265961,0.0349112,0.0570542,0.0364575,0.0294848,0.0429102,0.0638094,0.0539936,0.0318669,0.0262422,0.013036,0.0389008,0.0223853,0.0326457,0.0115935,0.0106999,0.057182,0.0509078,0,0,0,0,0,0,0,0
130,0.0328625,0.0605988,0,0,0,0.0330791,0,0.0110699,0.0447271,0,0,0,0,0.0211661,0,0,0.04209,0.058348,0.0457491,0.0264901,0.0284564,0,0,0.0602469,0.0333415,0.0391138,0.064091,0.0640104,0.0266815,0.0599839,0.0610306,0.029549,0.0428977,0,0.0481641,0,0.0342233,0.0127777,0.0144488,0.0167712,0,0.0300771,0.0489222,0.0419601,0,0,0.023126,0,0,0.0224644,0.0711437,0.0168444,0.0265536,0.0346837,0.056605,0.0361144,0.0295536,0.0429088,0.0638364,0.0541507,0.0318655,0.0261512,0.0128905,0.0388462,0.0220375,0.0331995,0.0114704,0.0104377,0.0573023,0.0508472,0,0,0,0,0,0,0,0
131,0.0327648,0.0607527,0,0,0,0.0331084,0,0.0113656,0.0438484,0,0,0,0,0.0209127,0,0,0.0421086,0.058463,0.0467474,0.0266773,0.0290062,0,0,0.0599774,0.0336707,0.0398677,0.0646193,0.0643471,0.0267761,0.0605978,0.0614294,0.0300496,0.0437218,0,0.0500931,0,0.0344242,0.0127814,0.0144913,0.0173486,0,0.0301554,0.0492527,0.0417851,0,0,0.0227609,0,0,0.022463,0.0711736,0.017041,0.0265915,0.0345127,0.0561544,0.0358225,0.0296274,0.0428574,0.0638397,0.054261,0.0318709,0.0260866,0.0128515,0.0388784,0.021337,0.0336782,0.0113752,0.0102109,0.0574438,0.0507358,0,0,0,0,0,0,0,0
132,0.0326376,0.0609337,0,0,0,0.0331214,0,0.0115546,0.0429586,0,0,0,0,0.0206412,0,0,0.0422191,0.058576,0.0476203,0.0269094,0.029408,0,0,0.059717,0.0339904,0.0405759,0.0651503,0.064694,0.0269172,0.0610237,0.0616935,0.0304247,0.0443792,0,0.0516101,0,0.0345682,0.0128254,0.0145677,0.0181704,0,0.030178,0.0496,0.0416238,0,0,0.0226044,0,0,0.0223968,0.071196,0.0173106,0.0267142,0.0343589,0.0557357,0.0357057,0.0297386,0.042646,0.0638193,0.0544212,0.0317855,0.0261401,0.0128455,0.038932,0.0203614,0.0340026,0.0113136,0.00998721,0.0575615,0.0505841,0,0,0,0,0,0,0,0
133,0.0324009,0.0610736,0,0,0,0.0330564,0,0.0116236,0.0419694,0,0,0,0,0.0204924,0,0,0.0423763,0.0586372,0.0484503,0.0271786,0.0294862,0,0,0.0596223,0.034236,0.0410568,0.065747,0.0650629,0.0270454,0.0613086,0.0618332,0.0307166,0.0449687,0,0.0529722,0,0.0346698,0.0128621,0.0146063,0.0190711,0,0.0302541,0.0499366,0.041441,0,0,0.0223791,0,0,0.0223915,0.0712463,0.0174476,0.0268679,0.0341672,0.0554261,0.0356894,0.029909,0.0422899,0.0637824,0.0545949,0.0316733,0.0262635,0.0128792,0.0389663,0.0193448,0.0342074,0.0114268,0.00994556,0.0576269,0.0503804,0,0,0,0,0,0,0,0
134,0.0321074,0.0611126,0,0,0,0.0331447,0,0.0117582,0.0409244,0,0,0,0,0.0204065,0,0,0.0425774,0.0586446,0.0493788,0.0275199,0.0292604,0,0,0.0596604,0.0344759,0.0418947,0.0663656,0.0654105,0.0271843,0.0615905,0.0619578,0.0310536,0.0455706,0,0.0542921,0,0.0347715,0.0129113,0.0146485,0.0198463,0,0.0303822,0.050334,0.0412697,0,0,0.0224226,0,0,0.0224508,0.0713018,0.0174045,0.0269456,0.0339219,0.0552148,0.0358074,0.0301383,0.0418604,0.0637229,0.0547643,0.0316944,0.0263472,0.0130111,0.0392033,0.0184358,0.0342534,0.0114707,0.0100172,0.05764,0.0501239,0,0,0,0,0,0,0,0
135,0.0318685,0.0610749,0,0,0,0.0334174,0,0.0119797,0.0399782,0,0,0,0,0.0203462,0,0,0.0427534,0.058615,0.0504239,0.0279354,0.0289749,0,0,0.0597976,0.0346473,0.0430478,0.0670333,0.0657549,0.0273619,0.0619911,0.0621906,0.0314764,0.0462039,0,0.0555149,0,0.034864,0.0129415,0.0146976,0.0206595,0,0.030445,0.0507704,0.0411418,0,0,0.0225548,0,0,0.0225113,0.0713553,0.0178548,0.0269262,0.0336449,0.0551102,0.0360202,0.0303813,0.0414266,0.0637377,0.055031,0.0318203,0.026414,0.013187,0.0395895,0.0174652,0.0341798,0.0115451,0.010133,0.0575709,0.0498469,0,0,0,0,0,0,0,0
136,0.0316538,0.0609859,0,0,0,0.0337821,0,0.0122384,0.0392077,0,0,0,0,0.020474,0,0,0.0428344,0.0586079,0.0514228,0.0284685,0.0288387,0,0,0.060059,0.0349327,0.0437241,0.0678226,0.0661006,0.0275819,0.062546,0.0626582,0.0320822,0.0468555,0,0.0567481,0,0.0349154,0.0131573,0.0143582,0.0215348,0,0.0303651,0.0512174,0.0410599,0,0,0.0226459,0,0,0.022611,0.0714438,0.0190189,0.0268201,0.0333906,0.0550639,0.0362055,0.030578,0.0410561,0.0636822,0.0552576,0.0320095,0.0264375,0.0133382,0.039985,0.0165546,0.0340642,0.0116414,0.0102675,0.0574311,0.0496024,0,0,0,0,0,0,0,0
137,0.0314511,0.060853,0,0,0,0.0342035,0,0.0124992,0.038691,0,0,0,0,0.0204059,0,0,0.0429784,0.0586441,0.0524785,0.0290556,0.028889,0,0,0.0603627,0.0350522,0.04442,0.0686922,0.0664646,0.0278051,0.0632767,0.0632977,0.0328226,0.0476297,0,0.0582743,0,0.0350411,0.0130805,0.014556,0.022419,0,0.0303096,0.0517713,0.0410464,0,0,0.0228264,0,0,0.0224094,0.0715034,0.0194901,0.0267224,0.0330714,0.0550308,0.0363889,0.0307743,0.0407843,0.0636802,0.0555266,0.0321187,0.0264297,0.0134019,0.0399459,0.0156298,0.0339012,0.0116201,0.0102738,0.0573036,0.0493727,0,0,0,0,0,0,0,0
138,0.0313011,0.0607203,0,0,0,0.0347361,0,0.0127063,0.0383599,0,0,0,0,0.0204664,0,0,0.043056,0.0587317,0.0537067,0.0297454,0.0291064,0,0,0.0607574,0.0350905,0.0452157,0.069631,0.0668479,0.0280496,0.0642679,0.0640518,0.0335272,0.0485227,0,0.0601594,0,0.0351414,0.0132073,0.0144105,0.023015,0,0.0304273,0.0524977,0.0410511,0,0,0.0229375,0,0,0.0222975,0.071577,0.0195113,0.0266702,0.0326707,0.0549572,0.0365792,0.0310251,0.0404144,0.0637034,0.0558368,0.0321892,0.0263905,0.0134853,0.0397822,0.0149967,0.033765,0.0116326,0.0103034,0.0572098,0.0491762,0,0,0,0,0,0,0,0
139,0.031211,0.0606225,0,0,0,0.0353043,0,0.0128187,0.0381799,0,0,0,0,0.0204756,0,0,0.0430271,0.0587593,0.0550907,0.0305072,0.0294871,0,0,0.061343,0.035114,0.0461359,0.0706053,0.0671777,0.0283087,0.0654061,0.0649595,0.0342846,0.0494806,0,0.0624208,0,0.035249,0.0132604,0.0143171,0.0236664,0,0.0305016,0.0532732,0.0410923,0,0,0.0230251,0,0,0.0223414,0.0716725,0.0196868,0.0266443,0.0323201,0.0548086,0.0367304,0.0312812,0.0401556,0.0637378,0.0560687,0.0321129,0.0263926,0.0135941,0.0397708,0.0143932,0.0336897,0.0116894,0.0103125,0.0571537,0.049014,0,0,0,0,0,0,0,0
140,0.0310992,0.0605407,0,0,0,0.0358922,0,0.0129192,0.0380739,0,0,0,0,0.0204791,0,0,0.0429865,0.0587337,0.0562158,0.0312698,0.0299096,0,0,0.0620558,0.0350855,0.0470532,0.0715835,0.0674247,0.0285832,0.0664797,0.0658977,0.0350858,0.0503257,0,0.0647864,0,0.0353599,0.0133146,0.0142451,0.0242776,0,0.0305779,0.0541067,0.0411453,0,0,0.0231034,0,0,0.0224239,0.071747,0.0200339,0.0266309,0.0320166,0.0546121,0.0368559,0.0314631,0.0399297,0.0637221,0.0562778,0.032104,0.0263839,0.0136611,0.0398499,0.0139118,0.0336486,0.0117671,0.0103049,0.0571554,0.048902,0,0,0,0,0,0,0,0
141,0.0309887,0.0604731,0,0,0,0.0364463,0,0.0129903,0.0380084,0,0,0,0,0.020432,0,0,0.0429506,0.0586962,0.0570203,0.0319647,0.0303224,0,0,0.0626924,0.0351265,0.047923,0.0726041,0.0676615,0.0288379,0.0674702,0.066823,0.0359411,0.0511182,0,0.0668425,0,0.0354849,0.0133837,0.0141991,0.024752,0,0.0306246,0.0549541,0.0412099,0,0,0.0231943,0,0,0.0224486,0.0717811,0.0204174,0.026641,0.0317593,0.0544524,0.0368917,0.0315804,0.0396935,0.0636217,0.0565141,0.0320883,0.0263616,0.0137222,0.0399274,0.0135201,0.033613,0.0117613,0.01028,0.057212,0.0487832,0,0,0,0,0,0,0,0
142,0.0309709,0.0604452,0,0,0,0.0368001,0,0.0129105,0.0378525,0,0,0,0,0.02037,0,0,0.042884,0.0587224,0.0579213,0.0326314,0.0308385,0,0,0.0632117,0.0352093,0.0488624,0.073929,0.0680539,0.0291278,0.0684268,0.067625,0.0368527,0.0519742,0,0.0681305,0,0.0355738,0.0134104,0.0141751,0.0251713,0,0.030652,0.0558554,0.0412762,0,0,0.0232795,0,0,0.022425,0.0718047,0.0208296,0.0267472,0.0314505,0.0543936,0.036973,0.0315995,0.0394779,0.0635648,0.0566709,0.032079,0.0263428,0.0137894,0.0399857,0.0131865,0.0335791,0.011705,0.0102378,0.057319,0.0486885,0,0,0,0,0,0,0,0
143,0.0309513,0.0604633,0,0,0,0.0367385,0,0.0126914,0.0375661,0,0,0,0,0.0202853,0,0,0.0427613,0.0586003,0.0576556,0.0333325,0.032067,0,0,0.0636984,0.0353197,0.0505403,0.0767509,0.0692235,0.0297325,0.0689489,0.0677229,0.0372953,0.0526897,0,0.0669097,0,0.035648,0.0133846,0.014162,0.0258206,0,0.0306007,0.0567913,0.0413109,0,0,0.0233076,0,0,0.0224433,0.0718298,0.0213485,0.026939,0.0311993,0.0543394,0.0371735,0.0315495,0.0392154,0.0635049,0.0568717,0.0321169,0.0263649,0.0138189,0.0400398,0.012668,0.0335218,0.0117492,0.0102267,0.0574347,0.0486373,0,0,0,0,0,0,0,0
144,0.030869,0.0605737,0,0,0,0.0368774,0,0.0126662,0.0375768,0,0,0,0,0.0201669,0,0,0.0426453,0.0586415,0.057944,0.0341319,0.0321773,0,0,0.064197,0.0353743,0.0516239,0.0782128,0.0697319,0.0302506,0.069647,0.0684726,0.0380334,0.0531661,0,0.0677278,0,0.0357505,0.0133557,0.0141469,0.026688,0,0.0305633,0.0573706,0.0412873,0,0,0.0232082,0,0,0.0224458,0.0719219,0.0218092,0.0271787,0.0310456,0.0540984,0.0371977,0.0315622,0.038957,0.0633646,0.0570032,0.0322134,0.026366,0.0138602,0.0401387,0.0120487,0.0335583,0.0117955,0.0101637,0.0576334,0.0484323,0,0,0,0,0,0,0,0
145,0.0307108,0.0607572,0,0,0,0.0369061,0,0.0126591,0.0376181,0,0,0,0,0.0200707,0,0,0.0425733,0.0587399,0.058091,0.034785,0.0319916,0,0,0.064591,0.0354222,0.0525728,0.0793178,0.0700245,0.0306973,0.0701837,0.0691536,0.0387031,0.0534936,0,0.0683023,0,0.0358714,0.0133358,0.0141306,0.027605,0,0.0305076,0.0578166,0.0412609,0,0,0.0232671,0,0,0.0225431,0.0720036,0.0220247,0.0272999,0.0309641,0.0538019,0.0371685,0.0315994,0.0387027,0.0631862,0.0570399,0.032207,0.0263136,0.0138425,0.0402059,0.0114237,0.0335893,0.0117831,0.0101189,0.0578415,0.0481947,0,0,0,0,0,0,0,0
146,0.0306126,0.0609301,0,0,0,0.0365891,0,0.0126052,0.0378511,0,0,0,0,0.0198511,0,0,0.0425741,0.0587471,0.0577684,0.0354131,0.0316306,0,0,0.064824,0.0353973,0.0533688,0.0802853,0.0702733,0.0311609,0.0704891,0.0696718,0.039161,0.0535752,0,0.0678907,0,0.0360273,0.0132282,0.0143451,0.0281065,0,0.0306126,0.0584009,0.0412052,0,0,0.0232472,0,0,0.0227162,0.0721708,0.0221121,0.0270968,0.0307973,0.0535021,0.0371838,0.0316086,0.0382785,0.0629846,0.0570426,0.032213,0.0261842,0.0137789,0.0402616,0.0111096,0.0336095,0.0118348,0.0101226,0.0580223,0.0479662,0,0,0,0,0,0,0,0
147,0.0305725,0.0611278,0,0,0,0.0359913,0,0.0125677,0.0380459,0,0,0,0,0.0197293,0,0,0.0425743,0.0588695,0.0569528,0.0356736,0.0311454,0,0,0.0648613,0.0353382,0.0537852,0.0811588,0.0704474,0.0315511,0.0705582,0.069958,0.0393643,0.0533067,0,0.0664651,0,0.036202,0.0132119,0.0143795,0.0286918,0,0.0306771,0.0588324,0.04115,0,0,0.0232606,0,0,0.0226463,0.0723599,0.0222699,0.0267688,0.0306971,0.0533287,0.0371812,0.0314698,0.037925,0.0627482,0.0569432,0.0322761,0.0260862,0.0137837,0.0402859,0.0107424,0.0336118,0.0117854,0.0101018,0.0581426,0.0477199,0,0,0,0,0,0,0,0
148,0.0304919,0.0613084,0,0,0,0.0352057,0,0.012629,0.0381979,0,0,0,0,0.0196216,0,0,0.0425697,0.0589906,0.0557849,0.0358291,0.0304713,0,0,0.0647496,0.035247,0.0541012,0.0818979,0.0705187,0.0318515,0.0703811,0.0699505,0.0394308,0.0527906,0,0.0639615,0,0.0363694,0.0132162,0.0143867,0.0294035,0,0.0307016,0.0590632,0.0411506,0,0,0.0234829,0,0,0.0224751,0.0725381,0.0224733,0.0266321,0.0306777,0.0531689,0.0371577,0.0312957,0.0375835,0.0625227,0.0568796,0.0324262,0.0259853,0.0138613,0.0403521,0.0103042,0.0335361,0.011647,0.00992786,0.0581925,0.0474435,0,0,0,0,0,0,0,0
149,0.0304071,0.0614634,0,0,0,0.0344399,0,0.0127047,0.0383763,0,0,0,0,0.0195368,0,0,0.0426047,0.0590571,0.0542034,0.0359284,0.0296318,0,0,0.0646294,0.0351434,0.0543673,0.0823578,0.0704718,0.0320601,0.0699922,0.0697951,0.0393172,0.0519907,0,0.0603006,0,0.0365379,0.0132335,0.0143902,0.0300907,0,0.0307661,0.0592296,0.0411406,0,0,0.0235246,0,0,0.0224635,0.0726788,0.0224622,0.0267024,0.0306911,0.0529813,0.0370765,0.0311969,0.0372058,0.0622857,0.0568746,0.0326483,0.0258664,0.0139176,0.0404933,0.00990797,0.033516,0.0115988,0.00985517,0.0581704,0.047192,0,0,0,0,0,0,0,0
