Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
209,0.0298001,0.0615642,0,0,0,0.0357308,0,0.0262429,0.0691166,0,0,0,0,0.0196939,0,0,0.0438362,0.0584624,0.0218402,0.0389499,0.0283404,0,0,0.0571751,0.0427025,0.0286883,0.052344,0.0576647,0.0279406,0.0583108,0.0629267,0.0357344,0.0329362,0,0.00476243,0,0.0356046,0.0137693,0.0144195,0.0175972,0,0.026901,0.0444582,0.0396613,0,0,0.0218901,0,0,0.0232958,0.0766357,0.0320241,0.0187961,0.0295585,0.063153,0.0277928,0.0378844,0.0583909,0.0750473,0.0627474,0.0301057,0.0190418,0.00726533,0.035647,0.0617342,0.0332268,0.01053,0.00918275,0.0580439,0.0465175,0,0,0,0,0,0,0,0
210,0.0298596,0.0615473,0,0,0,0.03614,0,0.0265408,0.0689221,0,0,0,0,0.0196712,0,0,0.0439377,0.0587192,0.0221971,0.0389507,0.0286032,0,0,0.0570234,0.0425302,0.0284738,0.0518115,0.0573561,0.0278744,0.0585219,0.0630515,0.0359072,0.0329995,0,0.00462035,0,0.0356264,0.0138245,0.0144532,0.0168193,0,0.0268663,0.0449289,0.0397817,0,0,0.0217319,0,0,0.0231584,0.0763995,0.0291887,0.0186054,0.0295472,0.0630153,0.0274925,0.0382649,0.0577148,0.0744881,0.0632945,0.0304712,0.0202313,0.0077806,0.0365142,0.0533517,0.0332572,0.0104807,0.00911546,0.0579918,0.0462577,0,0,0,0,0,0,0,0
211,0.0300814,0.0615633,0,0,0,0.0365031,0,0.0269057,0.0686195,0,0,0,0,0.0196982,0,0,0.0439495,0.0590941,0.0225971,0.0389611,0.0289227,0,0,0.0568186,0.0422896,0.0280937,0.0512848,0.0570143,0.0277985,0.058693,0.0631874,0.0360491,0.0330667,0,0.00450264,0,0.0355956,0.0138817,0.0142761,0.0184548,0,0.0269152,0.0454442,0.0399493,0,0,0.0215415,0,0,0.0229659,0.0760705,0.0263767,0.0185864,0.0298926,0.0628787,0.0271801,0.0388643,0.0567331,0.0739342,0.0638861,0.0308489,0.0213579,0.00859715,0.0374364,0.0445705,0.0332562,0.010475,0.00902422,0.0580264,0.0459962,0,0,0,0,0,0,0,0
212,0.0301341,0.0615634,0,0,0,0.036798,0,0.0272033,0.0682817,0,0,0,0,0.0196951,0,0,0.0438396,0.0595336,0.0229861,0.0389681,0.0291758,0,0,0.0566409,0.0419813,0.027794,0.0507833,0.0566775,0.0277298,0.0588378,0.063325,0.0361789,0.0332582,0,0.00443531,0,0.0355424,0.0139237,0.0140156,0.0219067,0,0.0273417,0.0459103,0.0401209,0,0,0.0214402,0,0,0.0228186,0.0757114,0.0236627,0.0187046,0.0305281,0.0626527,0.0268413,0.0395635,0.0554352,0.0733397,0.0644145,0.0313389,0.0225278,0.00961742,0.0383488,0.0361042,0.0332823,0.01036,0.00890825,0.0580368,0.045878,0,0,0,0,0,0,0,0
213,0.03003,0.0615665,0,0,0,0.0370428,0,0.0273836,0.0679539,0,0,0,0,0.0196119,0,0,0.0436928,0.0599131,0.0233501,0.0388983,0.0292539,0,0,0.0565297,0.0415978,0.0275194,0.0503893,0.0564242,0.027569,0.0589455,0.0634474,0.0362668,0.033514,0,0.00434569,0,0.0355008,0.0139757,0.0139171,0.0256722,0,0.027966,0.0462928,0.0403159,0,0,0.0213725,0,0,0.0228805,0.0752735,0.0211514,0.0190393,0.0311495,0.0625019,0.0265409,0.0402357,0.0538619,0.0727803,0.0648685,0.0318255,0.0239437,0.0108415,0.0394662,0.0288861,0.0333539,0.0103872,0.00878804,0.0580469,0.0458704,0,0,0,0,0,0,0,0
214,0.03016,0.0615903,0,0,0,0.0373544,0,0.0274447,0.067615,0,0,0,0,0.019526,0,0,0.0434623,0.0602359,0.0235187,0.0387359,0.0290625,0,0,0.0563464,0.0411386,0.0274202,0.050133,0.0562432,0.0274161,0.0591197,0.0635747,0.0364065,0.0336051,0,0.00426242,0,0.0354678,0.0139569,0.0138045,0.0284961,0,0.0287382,0.0465916,0.0405507,0,0,0.0212232,0,0,0.0228097,0.0747043,0.0186277,0.0196086,0.0315449,0.0623483,0.026281,0.0409545,0.0521371,0.0722972,0.065276,0.0322829,0.0255473,0.0122356,0.0405615,0.0235564,0.0334093,0.0103976,0.00874289,0.0580089,0.0455443,0,0,0,0,0,0,0,0
215,0.0301707,0.0615578,0,0,0,0.037866,0,0.027344,0.0673269,0,0,0,0,0.0194826,0,0,0.0432867,0.0604779,0.0233342,0.0384871,0.0288175,0,0,0.0561222,0.0406438,0.0274027,0.0500302,0.0560903,0.0272902,0.0592993,0.0637341,0.0365198,0.0335506,0,0.00430901,0,0.0354378,0.0138509,0.0138049,0.0301276,0,0.0296542,0.0468755,0.0407762,0,0,0.0210289,0,0,0.0226861,0.0740353,0.0163827,0.0203038,0.0317187,0.0621968,0.0260673,0.0417149,0.0505048,0.0719182,0.065698,0.0328507,0.0269699,0.0136285,0.0414388,0.0199045,0.033447,0.0103043,0.00864842,0.0579666,0.0450594,0,0,0,0,0,0,0,0
216,0.0303411,0.0615105,0,0,0,0.0384789,0,0.0270966,0.0671474,0,0,0,0,0.0194542,0,0,0.0431098,0.0606527,0.023108,0.0382266,0.0286085,0,0,0.0560153,0.0400955,0.0274133,0.0500358,0.0559339,0.0271317,0.0594213,0.0639111,0.0365745,0.0336277,0,0.00448959,0,0.0353727,0.0137345,0.0138183,0.0309572,0,0.0305369,0.047134,0.0410226,0,0,0.0209243,0,0,0.0227151,0.0734173,0.0149064,0.020878,0.0318168,0.0620191,0.0259057,0.0423984,0.0490412,0.0716196,0.0660201,0.0334801,0.0280003,0.0148483,0.0420933,0.0176829,0.0334854,0.0102476,0.00867127,0.0579256,0.0447398,0,0,0,0,0,0,0,0
217,0.0308564,0.0615738,0,0,0,0.0389005,0,0.0266148,0.0672157,0,0,0,0,0.0194208,0,0,0.0428252,0.0604282,0.0229015,0.0377707,0.0282948,0,0,0.0555061,0.0390917,0.0275986,0.0503491,0.0559361,0.0269129,0.059519,0.0641402,0.0366467,0.0338843,0,0.00468557,0,0.0353203,0.0136693,0.0136625,0.0302149,0,0.0325575,0.0475347,0.0414972,0,0,0.0208968,0,0,0.0228674,0.0723361,0,0.0221982,0.0311674,0.0621161,0.0257501,0.0435393,0.0480029,0.072143,0.0666744,0.0324213,0.0293743,0.0156219,0.0400581,0.0195131,0.0335892,0.0102629,0.00869185,0.0580166,0.0443097,0,0,0,0,0,0,0,0
218,0.0309203,0.0615189,0,0,0,0.0397136,0,0.0261474,0.06697,0,0,0,0,0.019443,0,0,0.042816,0.0606482,0.0223898,0.037593,0.0280253,0,0,0.0556781,0.0389426,0.0275155,0.0504449,0.0559904,0.0270787,0.059567,0.0643316,0.0366826,0.0341202,0,0.00533251,0,0.0350938,0.0134834,0.0138811,0.0310297,0,0.0317547,0.0476313,0.0414961,0,0,0.0211133,0,0,0.022927,0.0725769,0.01454,0.0214799,0.0316417,0.0616297,0.0259402,0.0428971,0.0472221,0.0711401,0.0661103,0.0344757,0.0287288,0.0157747,0.042902,0.0174744,0.0333673,0.0103488,0.00886684,0.0578263,0.0448023,0,0,0,0,0,0,0,0
219,0.0306114,0.0614764,0,0,0,0.0404674,0,0.0255379,0.0669875,0,0,0,0,0.0194867,0,0,0.0427762,0.0605968,0.0217643,0.037182,0.0275851,0,0,0.0555229,0.0384537,0.0274224,0.0508039,0.0560838,0.0269577,0.0596546,0.0644602,0.0366561,0.0341669,0,0.00592879,0,0.0349201,0.0134149,0.0139305,0.0308621,0,0.0317385,0.0477796,0.041657,0,0,0.0212775,0,0,0.0228062,0.0723979,0.0147049,0.0214077,0.0317173,0.0614984,0.0262229,0.0426251,0.0470647,0.0708199,0.0660518,0.0343971,0.0284499,0.0155656,0.0428705,0.018139,0.0331304,0.0104232,0.00892602,0.0576766,0.0448164,0,0,0,0,0,0,0,0
220,0.0305248,0.0614065,0,0,0,0.0413471,0,0.0248411,0.0671339,0,0,0,0,0.0195224,0,0,0.0426716,0.0605695,0.0211249,0.0366813,0.0271848,0,0,0.0552733,0.0379256,0.0273596,0.0512104,0.0561662,0.0268502,0.0596642,0.0645018,0.036556,0.0342115,0,0.00658699,0,0.0347631,0.0134023,0.0138422,0.029368,0,0.0316296,0.0479758,0.0418381,0,0,0.0213874,0,0,0.022757,0.0723611,0.0134564,0.0214099,0.0314944,0.0614454,0.0264767,0.0421399,0.0471947,0.0706477,0.0656766,0.0339277,0.0277118,0.0149525,0.0423427,0.0194142,0.0329531,0.0104543,0.00885006,0.0575397,0.0445526,0,0,0,0,0,0,0,0
221,0.0305395,0.0614112,0,0,0,0.0422163,0,0.0240391,0.0673413,0,0,0,0,0.019588,0,0,0.0425862,0.060565,0.020515,0.0361391,0.0268002,0,0,0.0548861,0.0373868,0.027371,0.0517041,0.0562636,0.0267167,0.0596237,0.0645193,0.0363909,0.0343592,0,0.00717325,0,0.034606,0.013412,0.0137093,0.0270298,0,0.0315412,0.0480977,0.0419845,0,0,0.0214583,0,0,0.0228209,0.0724825,0.0122453,0.0214629,0.0311325,0.0613595,0.0266859,0.0412781,0.0475222,0.0704627,0.0649092,0.0334144,0.0267342,0.0139933,0.0416256,0.0208977,0.0328497,0.0105194,0.00884078,0.0575048,0.0441554,0,0,0,0,0,0,0,0
222,0.0304166,0.0616247,0,0,0,0.0428065,0,0.0231789,0.0676195,0,0,0,0,0.0196768,0,0,0.0426664,0.0603429,0.0200167,0.0356591,0.026399,0,0,0.054299,0.0368232,0.0275014,0.0522852,0.0564469,0.0264097,0.0597129,0.0646109,0.0361082,0.0346689,0,0.00734622,0,0.0344181,0.0134799,0.0136275,0.0247607,0,0.0316992,0.0479509,0.0419418,0,0,0.0215394,0,0,0.022999,0.0725893,0.0122948,0.0214696,0.0307828,0.0611497,0.0269938,0.0401319,0.0482587,0.0702846,0.0638737,0.0329537,0.0256027,0.0127507,0.0411552,0.0229082,0.0328326,0.010728,0.00904973,0.0577008,0.0434358,0,0,0,0,0,0,0,0
