Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,x77
85,0.0350756,0.0613453,0,0,0,0.0367957,0,0.0120271,0.0488503,0,0,0,0,0.0179099,0,0,0.0415348,0.0573916,0.037105,0.0251302,0.0278293,0,0,0.0613013,0.0362703,0.0326547,0.0594986,0.061003,0.0256649,0.0575572,0.0608626,0.026568,0.0366493,0,0.033203,0,0.0420575,0.0140128,0.0142341,0.0111428,0,0.0293781,0.042474,0.0399068,0,0,0.0323502,0,0,0.0251977,0.0726806,0.00454486,0.0267029,0.036246,0.0641545,0.042056,0.0337412,0.0447535,0.0666358,0.0570689,0.0310414,0.0275593,0.0141601,0.0375617,0.0296456,0.0218653,0.0127756,0.0147845,0.060145,0.0480561,0,0,0,0,0,0,0,0
86,0.0350826,0.0611782,0,0,0,0.0340226,0,0.0114452,0.0479295,0,0,0,0,0.0179797,0,0,0.041581,0.0574801,0.0389761,0.0249276,0.0280112,0,0,0.062086,0.0365066,0.0338469,0.0604851,0.0617549,0.0259755,0.0572874,0.0603234,0.0263818,0.0369562,0,0.0398071,0,0.0421266,0.0141056,0.0141887,0.0105374,0,0.0292448,0.0427396,0.0399339,0,0,0.0326888,0,0,0.0253893,0.0726799,0.00444494,0.0273474,0.036131,0.0645146,0.0429015,0.0333098,0.0445274,0.0663802,0.056668,0.0308774,0.0275429,0.0141181,0.0375357,0.0304106,0.02153,0.0128438,0.0149608,0.0601856,0.0482093,0,0,0,0,0,0,0,0
87,0.0350207,0.0610828,0,0,0,0.0321752,0,0.0115189,0.0467855,0,0,0,0,0.01808,0,0,0.0415965,0.0576851,0.0418597,0.024763,0.0281793,0,0,0.0628495,0.0367778,0.0350928,0.0614107,0.0622914,0.0260519,0.0572672,0.0601414,0.0268002,0.0375036,0,0.047667,0,0.042223,0.0142268,0.014077,0.0101626,0,0.0292108,0.0430564,0.0399627,0,0,0.0330032,0,0,0.0255683,0.0728021,0.00454594,0.027721,0.0357641,0.0646749,0.0436437,0.0328674,0.044419,0.0662162,0.0564882,0.0306237,0.0274775,0.0140193,0.0375248,0.0310902,0.0213163,0.0128822,0.0150189,0.0603099,0.0483383,0,0,0,0,0,0,0,0
88,0.0349842,0.0611189,0,0,0,0.0318032,0,0.012801,0.0457319,0,0,0,0,0.018092,0,0,0.0416294,0.0577799,0.0450309,0.0248114,0.0282375,0,0,0.06346,0.0372098,0.0359847,0.0621564,0.0627451,0.0261181,0.0575864,0.0601964,0.0275018,0.0385348,0,0.0550441,0,0.0423213,0.0143608,0.0140111,0.0100078,0,0.029114,0.0433817,0.0399607,0,0,0.0330864,0,0,0.0257256,0.0728576,0.00466479,0.027792,0.0353459,0.0644592,0.0441173,0.0324434,0.0444022,0.0661512,0.0565536,0.0305189,0.0274153,0.0140003,0.037527,0.0313538,0.0213367,0.0129513,0.0150666,0.0604824,0.0483688,0,0,0,0,0,0,0,0
89,0.034995,0.0612182,0,0,0,0.0324002,0,0.0139608,0.0446613,0,0,0,0,0.0179989,0,0,0.0414541,0.0577701,0.0476587,0.0250241,0.0283317,0,0,0.0638511,0.0373313,0.0364156,0.0628835,0.0632194,0.0262194,0.0583515,0.060344,0.0280421,0.0398089,0,0.060244,0,0.042501,0.01419,0.014155,0.0100503,0,0.0290052,0.043701,0.0399746,0,0,0.0329579,0,0,0.0257971,0.0728312,0.00463891,0.0277225,0.0349843,0.0639887,0.0442791,0.03225,0.0444358,0.066134,0.05672,0.0304961,0.0273846,0.0139003,0.0375259,0.0312077,0.0215207,0.0129893,0.0150961,0.0605892,0.0483415,0,0,0,0,0,0,0,0
90,0.0348925,0.061389,0,0,0,0.0330109,0,0.0140693,0.0437855,0,0,0,0,0.0179018,0,0,0.0413263,0.0577594,0.0497697,0.0253632,0.0285101,0,0,0.06397,0.0374743,0.0372522,0.0633223,0.0636356,0.0263123,0.0591636,0.0607606,0.0284213,0.0410145,0,0.0631681,0,0.042681,0.0141119,0.0142272,0.0102964,0,0.0289454,0.0440727,0.0399151,0,0,0.0326636,0,0,0.0257667,0.0727824,0.00447877,0.0276977,0.0347933,0.063388,0.0442574,0.0323774,0.0445426,0.0661136,0.0569127,0.0304909,0.0274206,0.0139343,0.0375054,0.030675,0.0218398,0.012992,0.0150431,0.0605776,0.0482763,0,0,0,0,0,0,0,0
91,0.0347992,0.0615645,0,0,0,0.0336832,0,0.0138686,0.0429429,0,0,0,0,0.017836,0,0,0.0414028,0.0577558,0.0513384,0.0257312,0.0287634,0,0,0.0638236,0.0377905,0.0382389,0.0637027,0.0640265,0.0264218,0.060072,0.0613898,0.0290346,0.0422282,0,0.0650527,0,0.0428755,0.0142466,0.0141908,0.0107698,0,0.029114,0.0444248,0.0397406,0,0,0.0322724,0,0,0.0256975,0.0727543,0.00421021,0.0277608,0.0346741,0.0627532,0.0440843,0.0326517,0.0445983,0.0661458,0.0571383,0.0304563,0.027515,0.0141322,0.0374474,0.0299379,0.0222055,0.0129689,0.0149446,0.060618,0.048212,0,0,0,0,0,0,0,0
92,0.0346244,0.0617254,0,0,0,0.034426,0,0.0139506,0.0420406,0,0,0,0,0.0177955,0,0,0.0416076,0.057757,0.0521164,0.0258841,0.0290644,0,0,0.0635629,0.0382491,0.0391987,0.0642724,0.0643901,0.0265777,0.0607373,0.0619898,0.0298508,0.043392,0,0.0662642,0,0.0431008,0.0145319,0.0140933,0.0112657,0,0.0292483,0.0448136,0.0395543,0,0,0.0318923,0,0,0.0256258,0.072793,0.00389431,0.0278862,0.0344937,0.0622643,0.0439081,0.0328305,0.0445383,0.0662133,0.057357,0.0304818,0.0276123,0.0142943,0.0374569,0.0291845,0.0225526,0.0129374,0.0148632,0.0606897,0.0481565,0,0,0,0,0,0,0,0
93,0.0344766,0.0617661,0,0,0,0.0347158,0,0.0142477,0.0414385,0,0,0,0,0.0177227,0,0,0.0417278,0.0576006,0.0524307,0.0261923,0.029364,0,0,0.0632966,0.0384346,0.0397117,0.064872,0.0647308,0.0267937,0.0613833,0.0623303,0.0304295,0.044251,0,0.0670132,0,0.0432714,0.0145672,0.0141629,0.0118177,0,0.0292474,0.0452975,0.0393929,0,0,0.031663,0,0,0.0256063,0.0728283,0.00367005,0.0280224,0.0342695,0.0619341,0.043782,0.033081,0.0443513,0.0662758,0.0575033,0.0305288,0.0276929,0.0143694,0.0375517,0.0283077,0.0227898,0.0129466,0.0148559,0.0607055,0.0480796,0,0,0,0,0,0,0,0
94,0.0343458,0.0617025,0,0,0,0.0347063,0,0.0143354,0.0409458,0,0,0,0,0.0177184,0,0,0.0419929,0.0574684,0.0527613,0.0265634,0.0295786,0,0,0.0631419,0.0383773,0.039908,0.0654536,0.0650484,0.0269158,0.0616592,0.0624129,0.0307484,0.0447323,0,0.067237,0,0.0433724,0.0147898,0.014061,0.0124592,0,0.0293979,0.0456831,0.0392708,0,0,0.0315589,0,0,0.0256567,0.0728708,0.00348857,0.0281092,0.0340027,0.0617407,0.0437121,0.033337,0.044035,0.0662927,0.0576967,0.0304364,0.0278722,0.0145703,0.0377653,0.027357,0.0229287,0.0130336,0.0149292,0.0606404,0.0479841,0,0,0,0,0,0,0,0
95,0.0341893,0.0616158,0,0,0,0.0346202,0,0.0143388,0.0403417,0,0,0,0,0.0176553,0,0,0.0421721,0.0574073,0.0531063,0.0269344,0.029528,0,0,0.0630697,0.0384028,0.0398932,0.0659906,0.0654511,0.0270218,0.0616942,0.0624544,0.0309242,0.0449567,0,0.0672214,0,0.0436474,0.0148852,0.0140746,0.0130888,0,0.029535,0.0460828,0.0391557,0,0,0.031498,0,0,0.0256892,0.0728967,0.00325839,0.0281891,0.0337359,0.0616548,0.0437351,0.033643,0.0436784,0.0662993,0.0579769,0.0304072,0.0281073,0.0148132,0.0379883,0.0264401,0.0230209,0.0131024,0.0150006,0.0605257,0.0478742,0,0,0,0,0,0,0,0
96,0.0340391,0.0614919,0,0,0,0.0345661,0,0.0145711,0.0396018,0,0,0,0,0.0175635,0,0,0.0422602,0.0573629,0.0535825,0.0273414,0.0292182,0,0,0.0631046,0.0385371,0.0409491,0.06658,0.0657733,0.0271018,0.061691,0.0623704,0.0309904,0.0451084,0,0.0674531,0,0.0438655,0.0147979,0.014231,0.0137447,0,0.0296398,0.0465476,0.0390543,0,0,0.0314786,0,0,0.0256956,0.0729259,0.00301632,0.0282125,0.0334387,0.0616532,0.0438232,0.0339113,0.0433566,0.0662901,0.0582737,0.0304238,0.028387,0.0150471,0.0382034,0.0255082,0.0230774,0.0131465,0.0150554,0.0604021,0.047751,0,0,0,0,0,0,0,0
97,0.0339067,0.0613295,0,0,0,0.0345814,0,0.0149588,0.0389036,0,0,0,0,0.017462,0,0,0.0422342,0.0573944,0.0543497,0.027758,0.0287708,0,0,0.0632766,0.0387011,0.0420697,0.0672503,0.0659423,0.0271998,0.061737,0.0622982,0.0310601,0.0452493,0,0.0681273,0,0.044031,0.0145464,0.0144887,0.0144987,0,0.0297048,0.047087,0.0389856,0,0,0.0314942,0,0,0.0257011,0.0729533,0.0028935,0.028217,0.0331132,0.0617265,0.0439146,0.0341657,0.0430724,0.0662322,0.0585382,0.0304897,0.0286839,0.0153148,0.0383729,0.0244621,0.0231452,0.0131616,0.0150797,0.0602834,0.047625,0,0,0,0,0,0,0,0
98,0.0337659,0.0611817,0,0,0,0.0346476,0,0.0153432,0.038389,0,0,0,0,0.017395,0,0,0.04224,0.0575162,0.0553581,0.0282507,0.0283755,0,0,0.0635641,0.0388766,0.0430918,0.0680169,0.0660761,0.0273564,0.0618972,0.0623621,0.0311989,0.0454284,0,0.0692521,0,0.0441544,0.0144193,0.014629,0.0152307,0,0.0297791,0.0476951,0.0389592,0,0,0.0314735,0,0,0.0257112,0.0729223,0.00294106,0.0284116,0.0327906,0.0617476,0.0439729,0.0343362,0.0428445,0.0661853,0.0587969,0.0305475,0.0288786,0.015555,0.038422,0.0234885,0.02322,0.0131916,0.0150514,0.0602242,0.0474693,0,0,0,0,0,0,0,0
99,0.0336291,0.0610521,0,0,0,0.0349687,0,0.0156727,0.0380901,0,0,0,0,0.0174456,0,0,0.0424798,0.0576807,0.0565549,0.0289111,0.028134,0,0,0.0639366,0.0390643,0.0440422,0.0687031,0.0663275,0.0275809,0.0621767,0.0626519,0.0314489,0.0457976,0,0.0707888,0,0.0442656,0.0148415,0.0144024,0.0158514,0,0.0298183,0.0483326,0.0389581,0,0,0.0314274,0,0,0.0257004,0.0729022,0.00310691,0.0286325,0.0326856,0.0616773,0.0439933,0.0344981,0.0426363,0.0661732,0.0590685,0.0305097,0.0289995,0.0156954,0.0383532,0.0227152,0.0232797,0.013222,0.0150123,0.0601484,0.0472766,0,0,0,0,0,0,0,0
100,0.0334769,0.0609315,0,0,0,0.0354873,0,0.0160059,0.0380608,0,0,0,0,0.0174602,0,0,0.042497,0.0576837,0.0579521,0.029826,0.028004,0,0,0.0643056,0.0391681,0.0452365,0.069602,0.06651,0.0277776,0.0627357,0.0631867,0.032008,0.0463383,0,0.07279,0,0.044319,0.0148464,0.0144729,0.0164517,0,0.0298245,0.049007,0.0389653,0,0,0.0314095,0,0,0.0256561,0.0729425,0.00347029,0.0282569,0.0325105,0.0615042,0.0440196,0.0346884,0.0424213,0.066219,0.0593455,0.0305248,0.0290318,0.0157152,0.0383282,0.0219763,0.0233309,0.0132288,0.0149803,0.0597934,0.0470246,0,0,0,0,0,0,0,0
101,0.0332716,0.0608553,0,0,0,0.036235,0,0.0163218,0.038017,0,0,0,0,0.017431,0,0,0.0423713,0.057612,0.0594786,0.0306177,0.0280337,0,0,0.0647921,0.0392789,0.0463541,0.0707266,0.0666295,0.0279723,0.0635014,0.0639317,0.0328034,0.0469562,0,0.0749542,0,0.0443139,0.0147187,0.0145881,0.0170608,0,0.0297686,0.0497377,0.0389309,0,0,0.0313862,0,0,0.0256157,0.0730598,0.00394526,0.0279253,0.032258,0.0612491,0.0439785,0.034849,0.0422441,0.066329,0.0595887,0.0304275,0.0290434,0.0158196,0.0383429,0.0211631,0.0234008,0.0132189,0.0149313,0.0590143,0.0467518,0,0,0,0,0,0,0,0
102,0.0331516,0.0607847,0,0,0,0.0370067,0,0.0165021,0.0379577,0,0,0,0,0.0174084,0,0,0.0422211,0.0575736,0.0607433,0.0312818,0.0281958,0,0,0.0654273,0.0394296,0.0474193,0.0716267,0.0668539,0.0283148,0.0643833,0.0648143,0.0336376,0.047577,0,0.0768323,0,0.0443292,0.0146259,0.0146491,0.0176688,0,0.0298423,0.0505525,0.0388533,0,0,0.0312918,0,0,0.0255489,0.073215,0.00425416,0.0279025,0.031963,0.0609912,0.0438033,0.0349351,0.0421859,0.0664753,0.0598003,0.0302681,0.0291387,0.0160019,0.0383226,0.0203714,0.0235252,0.0131706,0.0148243,0.0587136,0.0465067,0,0,0,0,0,0,0,0
103,0.0330786,0.0607667,0,0,0,0.0376154,0,0.0165506,0.038041,0,0,0,0,0.0174335,0,0,0.0421505,0.0574716,0.0615641,0.0321608,0.0283458,0,0,0.0660127,0.0395569,0.048455,0.0725633,0.0669717,0.0288225,0.0652822,0.0657652,0.0345434,0.0481813,0,0.0781823,0,0.0444079,0.0146476,0.0146334,0.0181889,0,0.029956,0.0513392,0.0388172,0,0,0.0311456,0,0,0.0254881,0.0734217,0.00456349,0.0278648,0.0316759,0.0607088,0.0436068,0.0350508,0.0420698,0.0664091,0.0600416,0.0302339,0.0292491,0.016091,0.0383329,0.0196592,0.0236831,0.0131155,0.0147145,0.0588134,0.0462435,0,0,0,0,0,0,0,0
104,0.0330232,0.0608011,0,0,0,0.0378047,0,0.0164453,0.0381498,0,0,0,0,0.0174808,0,0,0.0420902,0.0574337,0.0619825,0.0329335,0.0284038,0,0,0.0665488,0.0396952,0.0492903,0.0735656,0.0671278,0.0293814,0.0661642,0.0667769,0.0355573,0.0487406,0,0.0790452,0,0.0445213,0.0147563,0.0145417,0.0184967,0,0.0300845,0.0521846,0.0387601,0,0,0.0309236,0,0,0.0254372,0.0736885,0.0048299,0.0277925,0.0313294,0.060388,0.0433179,0.0351561,0.0418518,0.0663967,0.0602195,0.0302537,0.0293305,0.0160807,0.0383588,0.0191437,0.0239158,0.0130381,0.0145793,0.0589335,0.0459856,0,0,0,0,0,0,0,0
105,0.0328626,0.0608846,0,0,0,0.03782,0,0.0163503,0.0382531,0,0,0,0,0.017494,0,0,0.0418913,0.0575256,0.0622572,0.0336827,0.0283643,0,0,0.0669725,0.0398058,0.0502981,0.0745906,0.0672826,0.0299015,0.0669717,0.0677498,0.0362911,0.0491853,0,0.079759,0,0.0446372,0.014659,0.0145636,0.01906,0,0.0300944,0.052933,0.0386843,0,0,0.0307157,0,0,0.0254272,0.0738956,0.00511915,0.0277603,0.0311002,0.060006,0.0429945,0.035214,0.0416229,0.0662462,0.0603562,0.0300812,0.0294218,0.0162324,0.0383412,0.018413,0.0241601,0.0129746,0.014452,0.0589667,0.0457267,0,0,0,0,0,0,0,0
106,0.0330006,0.0609755,0,0,0,0.0326367,0,0.0234747,0.0380427,0,0,0,0,0.0171991,0,0,0.0419329,0.0569029,0.0657715,0.0352045,0.0289047,0,0,0.0679427,0.0402904,0.0524201,0.0781836,0.0694829,0.0312131,0.0663802,0.0657046,0.0360288,0.0510403,0,0.0693581,0,0.0451125,0.0144563,0.0143074,0.0209188,0,0.0295557,0.0537647,0.0380604,0,0,0.0307837,0,0,0.024578,0.0736856,0.00582577,0.0266908,0.0321563,0.058933,0.0425293,0.0350694,0.0417436,0.0658851,0.0603561,0.0294598,0.0295026,0.0161164,0.0380681,0.0162168,0.024402,0.0132952,0.0140475,0.0588957,0.0458772,0,0,0,0,0,0,0,0
107,0.0325307,0.0612218,0,0,0,0.037454,0,0.0162917,0.0384991,0,0,0,0,0.0175057,0,0,0.0417009,0.0576771,0.0618666,0.0352346,0.0278468,0,0,0.0674079,0.0402168,0.052021,0.0764152,0.067744,0.0309385,0.0681647,0.0691534,0.0373976,0.0495201,0,0.0799294,0,0.0448705,0.0146813,0.0145279,0.0221041,0,0.0295429,0.0539333,0.0385594,0,0,0.0303382,0,0,0.0253404,0.0738193,0.00598278,0.0277945,0.0316445,0.0592363,0.0425159,0.0351173,0.0415346,0.0657444,0.0604614,0.0290857,0.0296609,0.0164734,0.0380966,0.0148502,0.0244384,0.0128307,0.0142312,0.0591291,0.0451532,0,0,0,0,0,0,0,0
108,0.0324567,0.0613748,0,0,0,0.0367466,0,0.0163887,0.0389303,0,0,0,0,0.0175631,0,0,0.0417635,0.0576927,0.060675,0.0357895,0.0272427,0,0,0.0674263,0.0401563,0.0526459,0.0771533,0.06792,0.0315469,0.0683617,0.0696216,0.0378519,0.0492188,0,0.0786979,0,0.045035,0.0149231,0.0143384,0.0223459,0,0.0296665,0.0544998,0.0385189,0,0,0.0301566,0,0,0.0253365,0.0740292,0.00596169,0.027793,0.0314474,0.0588839,0.0421806,0.0350862,0.0410383,0.0655318,0.0605486,0.0291329,0.0296511,0.0161425,0.0382038,0.0145773,0.0246743,0.0127583,0.0141361,0.0591959,0.0448553,0,0,0,0,0,0,0,0
109,0.0324535,0.0614932,0,0,0,0.0357751,0,0.016538,0.0392265,0,0,0,0,0.0176646,0,0,0.0416831,0.0578587,0.0594128,0.0361109,0.0265692,0,0,0.0673637,0.0397959,0.0532059,0.0778666,0.0678676,0.0320125,0.0683068,0.0699143,0.0381203,0.0486497,0,0.0768295,0,0.045198,0.014905,0.0143353,0.0227789,0,0.0297536,0.0548287,0.0385088,0,0,0.0300375,0,0,0.0252868,0.0741533,0.00595817,0.0278389,0.0313894,0.058573,0.0418193,0.0350153,0.0406662,0.0653453,0.0605383,0.0295608,0.0297389,0.0158918,0.0383081,0.0140905,0.0247983,0.0126473,0.0140369,0.0591722,0.0445957,0,0,0,0,0,0,0,0
110,0.0324541,0.0616397,0,0,0,0.0343387,0,0.0167714,0.0398012,0,0,0,0,0.0177232,0,0,0.0416108,0.0579885,0.0576599,0.0366313,0.0257316,0,0,0.0672385,0.0396285,0.053693,0.0785327,0.0678956,0.0324586,0.0680864,0.0701321,0.0383795,0.0477415,0,0.0740221,0,0.0453167,0.0148582,0.0143537,0.023199,0,0.0299588,0.0551281,0.0385218,0,0,0.0298537,0,0,0.0252462,0.0743512,0.00586037,0.0279195,0.0312592,0.0582528,0.0414983,0.035035,0.0402344,0.065175,0.0605224,0.0299496,0.0298498,0.0161641,0.0383837,0.0136317,0.024875,0.0125654,0.0139394,0.0591841,0.0443269,0,0,0,0,0,0,0,0
111,0.032305,0.0618141,0,0,0,0.0324959,0,0.0171765,0.0404695,0,0,0,0,0.0177677,0,0,0.041631,0.0581653,0.0555919,0.0369714,0.0249108,0,0,0.0671156,0.0396489,0.0540692,0.0790497,0.0679266,0.0328449,0.0678327,0.0703183,0.0386792,0.046735,0,0.0700349,0,0.0454358,0.0149122,0.0143604,0.0236616,0,0.0301685,0.055391,0.0385443,0,0,0.0295871,0,0,0.025193,0.0745681,0.00575759,0.0280777,0.0312246,0.058014,0.0411837,0.0350766,0.0397787,0.0650092,0.0605494,0.030168,0.0298862,0.0162649,0.0385744,0.0130079,0.0249949,0.0124996,0.0138332,0.0592108,0.0440992,0,0,0,0,0,0,0,0
112,0.0321988,0.0619452,0,0,0,0.0304331,0,0.0176877,0.0413292,0,0,0,0,0.0178494,0,0,0.0416622,0.0582913,0.053374,0.0374777,0.024036,0,0,0.066893,0.0393873,0.0543079,0.0794794,0.0679236,0.0331945,0.0676938,0.0706052,0.0390741,0.0457185,0,0.0650497,0,0.0455792,0.0150364,0.0142979,0.024196,0,0.0303896,0.0555307,0.0385937,0,0,0.0293604,0,0,0.0251402,0.0748697,0.0056005,0.0281475,0.0312339,0.0577972,0.04079,0.0350989,0.0392347,0.0648865,0.0605542,0.030409,0.0299228,0.0162037,0.0387804,0.0123631,0.0251928,0.0124663,0.0137154,0.059226,0.0439032,0,0,0,0,0,0,0,0
113,0.032186,0.0619997,0,0,0,0.0285466,0,0.0183193,0.0423018,0,0,0,0,0.0180199,0,0,0.0416589,0.0584385,0.050983,0.0378551,0.0232276,0,0,0.0666362,0.0387949,0.0543648,0.0797958,0.0678401,0.0334789,0.0676229,0.0710119,0.0395542,0.0447214,0,0.0592277,0,0.045751,0.0152446,0.0142023,0.0248069,0,0.0306985,0.0555767,0.0386821,0,0,0.0291069,0,0,0.0250401,0.0751869,0.00540633,0.0281614,0.0313488,0.0576114,0.0403395,0.0352451,0.0386398,0.0646771,0.0605241,0.030753,0.0300424,0.0163846,0.0389786,0.011659,0.0253274,0.0124439,0.0135684,0.0592195,0.0437177,0,0,0,0,0,0,0,0
114,0.0321521,0.0620741,0,0,0,0.0271934,0,0.0191052,0.0434224,0,0,0,0,0.0181548,0,0,0.0415454,0.0585746,0.0484787,0.0381033,0.0226617,0,0,0.0664302,0.0383133,0.0543096,0.0796747,0.0676941,0.0338157,0.0675108,0.0713086,0.0401369,0.0438656,0,0.0528347,0,0.0459326,0.0152693,0.014224,0.025421,0,0.0310021,0.0554878,0.0387732,0,0,0.0287858,0,0,0.0249014,0.0755582,0.00517536,0.0282249,0.0315178,0.0573971,0.0397852,0.0353962,0.0381043,0.0643598,0.060505,0.0311133,0.0301335,0.0163669,0.0391814,0.0109763,0.0256043,0.0123644,0.0133881,0.0592276,0.0435232,0,0,0,0,0,0,0,0
115,0.0320934,0.0621752,0,0,0,0.0269351,0,0.0199844,0.044627,0,0,0,0,0.0182746,0,0,0.0413626,0.0586366,0.0462275,0.0383368,0.0225064,0,0,0.066284,0.0379784,0.0541932,0.0791167,0.0675116,0.0342506,0.0673677,0.0712549,0.0411463,0.0434817,0,0.0462162,0,0.0461166,0.0151213,0.014372,0.0260365,0,0.0312213,0.0551878,0.0388865,0,0,0.0284574,0,0,0.0247724,0.0759769,0.00489395,0.028362,0.0317534,0.0571715,0.0391693,0.0355278,0.0376297,0.0639463,0.060473,0.0314212,0.0301969,0.0163844,0.0393614,0.0102831,0.0259946,0.0122435,0.0131858,0.059269,0.0432856,0,0,0,0,0,0,0,0
116,0.0320738,0.0622726,0,0,0,0.027712,0,0.0207987,0.0459102,0,0,0,0,0.0184327,0,0,0.0412855,0.0584787,0.0443822,0.0387948,0.0228509,0,0,0.0661266,0.0376581,0.0539599,0.0781139,0.067283,0.0347459,0.0671342,0.0711455,0.0420106,0.0432227,0,0.0399135,0,0.0462773,0.0151871,0.0143825,0.0267976,0,0.0313942,0.0546715,0.0390183,0,0,0.0281137,0,0,0.0246799,0.0764893,0.00458072,0.0283945,0.0321067,0.0569552,0.0385745,0.0356416,0.0370418,0.0634333,0.0603908,0.0316863,0.0302205,0.0164151,0.0395081,0.00951394,0.026206,0.0122008,0.0130226,0.0593486,0.0430139,0,0,0,0,0,0,0,0
117,0.032118,0.0623689,0,0,0,0.0285731,0,0.0217356,0.0472014,0,0,0,0,0.0186251,0,0,0.0411312,0.0580769,0.0428003,0.0391641,0.0238478,0,0,0.0659516,0.037043,0.0535529,0.0764217,0.066941,0.0351287,0.0666908,0.0708872,0.04263,0.0422916,0,0.0346129,0,0.0464673,0.0152613,0.0143626,0.0277711,0,0.0316231,0.0540503,0.0392316,0,0,0.0278454,0,0,0.0245628,0.0771187,0.00428208,0.0283276,0.0325974,0.0567288,0.0379934,0.0356503,0.0363601,0.0629121,0.0602483,0.0319523,0.0302185,0.0165225,0.0396183,0.00864355,0.026435,0.0121119,0.012883,0.0594595,0.0427198,0,0,0,0,0,0,0,0
118,0.0321427,0.062514,0,0,0,0.0288784,0,0.0229979,0.0484359,0,0,0,0,0.0187988,0,0,0.0409655,0.0574778,0.0418429,0.0394043,0.0254473,0,0,0.0657781,0.0365639,0.0527822,0.0741029,0.0665603,0.0351317,0.0658894,0.0703263,0.0428174,0.0410685,0,0.0310431,0,0.0466373,0.0152842,0.0144179,0.0288103,0,0.0318069,0.0533699,0.0394341,0,0,0.0276134,0,0,0.0244334,0.0777871,0.00404762,0.028332,0.0330672,0.0564827,0.0374248,0.0356175,0.0358079,0.0624877,0.0600977,0.0322106,0.0302169,0.0167361,0.0396852,0.00778047,0.026788,0.0119719,0.0127215,0.0595769,0.0424224,0,0,0,0,0,0,0,0
119,0.0321555,0.0626723,0,0,0,0.0285131,0,0.0242084,0.049375,0,0,0,0,0.018974,0,0,0.0409763,0.05686,0.0416103,0.0395491,0.0272431,0,0,0.0655215,0.036267,0.0518125,0.0717213,0.0661385,0.0346495,0.0648126,0.0695492,0.0426191,0.0400334,0,0.029511,0,0.0467961,0.0154416,0.0144139,0.0297657,0,0.0318895,0.0527303,0.0395874,0,0,0.0273793,0,0,0.0243576,0.078355,0.0038807,0.0282299,0.0334903,0.0562157,0.036966,0.0355006,0.0354363,0.0620994,0.0598515,0.0324192,0.0301936,0.0167049,0.0397882,0.00703229,0.027046,0.0119105,0.0125633,0.0596909,0.0421534,0,0,0,0,0,0,0,0
120,0.0322014,0.0628036,0,0,0,0.0325765,0,0.0225555,0.0497137,0,0,0,0,0.0191662,0,0,0.0410401,0.0565979,0.0458604,0.0392915,0.0284541,0,0,0.0652218,0.0359075,0.0506841,0.0699785,0.06567,0.0339316,0.0631741,0.0692543,0.0409684,0.0363642,0,0.0313161,0,0.0469366,0.0155909,0.0144206,0.0303476,0,0.03191,0.0523572,0.039734,0,0,0.0271142,0,0,0.0242962,0.0786729,0.00377035,0.0282583,0.0337989,0.0559795,0.036544,0.0352529,0.0351905,0.0617247,0.0595196,0.0325306,0.0301578,0.016897,0.0398016,0.00670244,0.0272233,0.011819,0.0124215,0.0597749,0.0419676,0,0,0,0,0,0,0,0
121,0.0319354,0.0635208,0,0,0,0.0336127,0,0.0234001,0.0506292,0,0,0,0,0.0177638,0,0,0.042476,0.055888,0.0449863,0.0390156,0.0255066,0,0,0.0641435,0.0354933,0.0485331,0.0696537,0.0658468,0.0326837,0.0649611,0.0700071,0.0420883,0.039398,0,0.0273442,0,0.0465303,0.0144858,0.013091,0.0287338,0,0.0310676,0.0525627,0.03909,0,0,0.0275275,0,0,0.0240541,0.0789309,0.00436468,0.02807,0.0346298,0.0541104,0.0360794,0.0349925,0.0344128,0.0611122,0.0590175,0.0331664,0.0293513,0.0168811,0.0401168,0.00783327,0.0269952,0.0115067,0.0121429,0.060824,0.0414259,0,0,0,0,0,0,0,0
122,0.0320337,0.0634894,0,0,0,0.0356257,0,0.0229639,0.0506962,0,0,0,0,0.017803,0,0,0.0424875,0.0555691,0.0457322,0.0386537,0.0254368,0,0,0.0636997,0.0352651,0.0466383,0.0686787,0.0655366,0.0318465,0.0662361,0.0712649,0.0428805,0.0401704,0,0.0278479,0,0.0464706,0.0142858,0.0129382,0.0290262,0,0.030929,0.0523584,0.0391939,0,0,0.0272351,0,0,0.0239669,0.0792808,0.0049177,0.0277884,0.0352686,0.0535325,0.0358581,0.0348558,0.0339639,0.0606971,0.0587118,0.0333874,0.0290816,0.0165153,0.040024,0.00788787,0.0271339,0.0115803,0.0122775,0.060841,0.0415296,0,0,0,0,0,0,0,0
