Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,x76,LBL,LMR
148,0.032685,0.0582204,0,0,0,0.0355307,0,0.0261894,0.0714339,0,0,0,0.0196905,0,0,0.04351,0.0585023,0.0213975,0.0380128,0.0277215,0,0.0532011,0.0416511,0.0271356,0.0510873,0.0576351,0.0279882,0.0578255,0.0628477,0.0352611,0.0324869,0,0.00469416,0,0.0337252,0.0132449,0.0146725,0.0191735,0,0.0233691,0.0469312,0.036775,0,0,0.0208837,0,0,0.0228314,0.0768257,0.0315788,0.0195453,0.0330374,0.0585857,0.0299922,0.0338938,0.0571835,0.0710979,0.0575775,0.0316646,0.0203159,0.00670686,0.0382037,0.0423397,0.0352628,0.00980384,0.00822417,0.0525874,0.0515568,0,0,0,0,0,0,0,0,0
149,0.0328392,0.0582245,0,0,0,0.0360605,0,0.0263326,0.0711061,0,0,0,0.019642,0,0,0.0434192,0.0591788,0.0216061,0.0379354,0.0279892,0,0.0531351,0.0412187,0.0269513,0.0506463,0.0573018,0.0277841,0.0580378,0.0630255,0.0354895,0.0326621,0,0.00478244,0,0.0336535,0.0131841,0.0145776,0.022106,0,0.0235686,0.0478362,0.0369084,0,0,0.0207359,0,0,0.0227521,0.0764509,0.0288224,0.020021,0.0330477,0.0583462,0.0296394,0.0343888,0.0559629,0.0704543,0.0583041,0.0326185,0.0211833,0.00785467,0.0394219,0.0335172,0.0354494,0.00970481,0.00804086,0.0526874,0.0512186,0,0,0,0,0,0,0,0,0
150,0.0329679,0.0582893,0,0,0,0.0366798,0,0.026525,0.0706688,0,0,0,0.0195716,0,0,0.0432725,0.059748,0.0218304,0.0378112,0.0282278,0,0.0526422,0.0407473,0.0267994,0.0502174,0.0569526,0.027529,0.0582978,0.0632507,0.0357106,0.0328571,0,0.00496887,0,0.0335967,0.0131532,0.0144503,0.0264567,0,0.0239946,0.0488965,0.037092,0,0,0.0205794,0,0,0.0227268,0.0759353,0.0263207,0.0208125,0.0332505,0.0582416,0.0291723,0.0351083,0.054227,0.0697447,0.0591492,0.0334433,0.0220497,0.00919646,0.040601,0.0250935,0.0356938,0.00973157,0.00782179,0.0528066,0.0508813,0,0,0,0,0,0,0,0,0
151,0.0331122,0.058379,0,0,0,0.0376308,0,0.0267139,0.0701556,0,0,0,0.0194891,0,0,0.0430824,0.0603899,0.0219491,0.0375718,0.0284607,0,0.0517647,0.0401824,0.0266924,0.0498107,0.0566145,0.0273078,0.0585608,0.0635087,0.0359035,0.0330227,0,0.00550844,0,0.0335946,0.0131322,0.0142245,0.0302514,0,0.0251062,0.0501986,0.0373037,0,0,0.0203956,0,0,0.0226731,0.0752181,0.0244789,0.0219241,0.0334051,0.0580526,0.0287123,0.0360958,0.0519237,0.0690483,0.0600039,0.0342966,0.0228909,0.0108707,0.0418097,0.0187523,0.0359942,0.00973356,0.00758894,0.052899,0.0504755,0,0,0,0,0,0,0,0,0
152,0.0332238,0.0584314,0,0,0,0.038693,0,0.0268183,0.0697134,0,0,0,0.0194251,0,0,0.0428894,0.0609709,0.0219763,0.0373799,0.0286349,0,0.0510768,0.0396309,0.0266087,0.0494756,0.056269,0.0270681,0.0588441,0.0638164,0.0361132,0.0332573,0,0.00623939,0,0.0336076,0.0131501,0.0139876,0.0329882,0,0.0262635,0.0514949,0.0375499,0,0,0.0201782,0,0,0.0225856,0.0743744,0.0235497,0.0232711,0.0336954,0.0578969,0.0283145,0.0372673,0.0494918,0.0685784,0.0608571,0.0349805,0.0239719,0.0126591,0.0428568,0.0145063,0.0362971,0.00971667,0.0073853,0.0530019,0.0500051,0,0,0,0,0,0,0,0,0
153,0.0333126,0.0584203,0,0,0,0.039769,0,0.0268335,0.0694103,0,0,0,0.0193717,0,0,0.0426906,0.061459,0.022024,0.0372424,0.0287703,0,0.0506507,0.0390407,0.0264368,0.0491897,0.0559383,0.0268321,0.0591302,0.0641363,0.0363185,0.0335436,0,0.00711423,0,0.0336224,0.013151,0.013805,0.0343911,0,0.0273732,0.0526398,0.0378162,0,0,0.0200395,0,0,0.0225928,0.0734854,0.0238253,0.02477,0.033789,0.0577755,0.0279102,0.0384105,0.0473274,0.068386,0.0617503,0.0356134,0.0251705,0.0142444,0.0437546,0.01259,0.0365857,0.00971355,0.007216,0.0531528,0.0495454,0,0,0,0,0,0,0,0,0
154,0.0334237,0.0583801,0,0,0,0.0409669,0,0.0267249,0.0692204,0,0,0,0.019339,0,0,0.0425069,0.0619228,0.0221211,0.037122,0.0288621,0,0.05026,0.0384899,0.0262291,0.0488961,0.0556489,0.0266996,0.0593619,0.0644304,0.0364419,0.0337787,0,0.00836289,0,0.033623,0.013117,0.01368,0.0350733,0,0.0286739,0.0534997,0.038036,0,0,0.0199042,0,0,0.0226534,0.072814,0.0246733,0.0257713,0.0337026,0.0573663,0.0275994,0.0394532,0.0456445,0.0682259,0.0625905,0.0363984,0.0260746,0.0156306,0.0447208,0.0124272,0.0368358,0.00974115,0.00704666,0.0532668,0.0492617,0,0,0,0,0,0,0,0,0
155,0.0335038,0.0583621,0,0,0,0.0421859,0,0.0265373,0.0691645,0,0,0,0.0193486,0,0,0.0423578,0.0623118,0.0221018,0.036954,0.0288588,0,0.049827,0.0380221,0.0260993,0.0486681,0.0554282,0.0266695,0.0595235,0.0646216,0.0364575,0.0339321,0,0.00971763,0,0.0335788,0.0130898,0.0135782,0.0358656,0,0.0298832,0.0540348,0.0381816,0,0,0.0198224,0,0,0.0227144,0.0724205,0.0256818,0.0263152,0.0335991,0.0570515,0.0273891,0.0402739,0.0446336,0.0680562,0.0632112,0.037191,0.0264063,0.0165732,0.0454161,0.0127568,0.0369789,0.00975527,0.00690988,0.0533231,0.0491168,0,0,0,0,0,0,0,0,0
156,0.033611,0.0583621,0,0,0,0.0430737,0,0.0263246,0.0693052,0,0,0,0.0193961,0,0,0.0422096,0.0626209,0.0219664,0.0366843,0.028791,0,0.049388,0.037576,0.0260445,0.0485163,0.0552941,0.0267333,0.0595396,0.064602,0.0363318,0.0339391,0,0.0106717,0,0.0333871,0.0130761,0.0134625,0.0371765,0,0.0300987,0.0542851,0.0383064,0,0,0.0197063,0,0,0.0226974,0.0723328,0.0264988,0.0265214,0.0336853,0.0568981,0.0272756,0.0406416,0.0441379,0.0677605,0.0634818,0.0376857,0.026244,0.0167879,0.0457831,0.0125239,0.0370347,0.00976087,0.00684845,0.0533606,0.0489925,0,0,0,0,0,0,0,0,0
157,0.0336326,0.0584101,0,0,0,0.0441789,0,0.025896,0.0695912,0,0,0,0.0194575,0,0,0.0421745,0.0627779,0.0216812,0.0362119,0.0284835,0,0.0488845,0.0370811,0.0259663,0.0485075,0.0552932,0.0269246,0.0594819,0.0645624,0.0360446,0.033942,0,0.0118757,0,0.0331487,0.0130548,0.0133663,0.0377583,0,0.0297117,0.0543696,0.0384012,0,0,0.019641,0,0,0.0227542,0.0723939,0.0271643,0.026599,0.0335067,0.0568725,0.0273122,0.0404464,0.0437943,0.0673067,0.063268,0.0377051,0.0255562,0.0163437,0.0456037,0.0128374,0.0369836,0.00979435,0.00687561,0.0534333,0.0489162,0,0,0,0,0,0,0,0,0
158,0.0336724,0.0585072,0,0,0,0.0454814,0,0.0252521,0.0700276,0,0,0,0.0195449,0,0,0.0422235,0.0627282,0.0212862,0.0355845,0.0280331,0,0.048391,0.0365289,0.0258409,0.0486242,0.0553923,0.0271099,0.0593763,0.0644899,0.0357758,0.033936,0,0.0131226,0,0.0329145,0.0130589,0.0132845,0.0376145,0,0.0291627,0.0541822,0.0384883,0,0,0.0197191,0,0,0.0229259,0.0725409,0.0265389,0.0264931,0.0332624,0.0568569,0.0274898,0.0396073,0.043885,0.0668271,0.0625878,0.0372417,0.0246431,0.0153976,0.0450605,0.0129588,0.0368825,0.00983495,0.00694132,0.0535084,0.0488015,0,0,0,0,0,0,0,0,0
159,0.0336928,0.0586029,0,0,0,0.0467719,0,0.0244152,0.0705637,0,0,0,0.0196312,0,0,0.0422261,0.0625262,0.0208847,0.0348752,0.0275199,0,0.0479614,0.0359411,0.0256952,0.0488926,0.0555394,0.0272447,0.059233,0.0643715,0.035562,0.0339211,0,0.0143677,0,0.0327,0.0130558,0.0132157,0.036559,0,0.0287785,0.0537401,0.038529,0,0,0.0197305,0,0,0.0228714,0.0726818,0.0244935,0.0261432,0.0328572,0.0568718,0.0278386,0.038418,0.0444643,0.0664555,0.0615724,0.0363554,0.0236937,0.0141174,0.0443562,0.0128667,0.0367422,0.00987608,0.00704956,0.0535646,0.0487029,0,0,0,0,0,0,0,0,0
160,0.0337094,0.0587386,0,0,0,0.0479358,0,0.0234498,0.0710919,0,0,0,0.0196847,0,0,0.042174,0.0622467,0.0204964,0.0341387,0.0269692,0,0.0475771,0.0353601,0.025593,0.049273,0.0556997,0.0273396,0.0590991,0.0643011,0.0352752,0.0338984,0,0.0155465,0,0.0325053,0.0130094,0.0131838,0.0350398,0,0.0284014,0.0531371,0.0385622,0,0,0.0197261,0,0,0.0227747,0.0727271,0.0227603,0.0256306,0.0322266,0.0568697,0.0282204,0.0370834,0.0453049,0.0661799,0.0603944,0.0353718,0.0228074,0.0127057,0.0437251,0.0127331,0.0365496,0.00996322,0.00719517,0.0536333,0.0486778,0,0,0,0,0,0,0,0,0
161,0.033689,0.058909,0,0,0,0.0491027,0,0.0224223,0.0715088,0,0,0,0.0196945,0,0,0.0420947,0.0619603,0.020116,0.0334144,0.0263908,0,0.0471765,0.0348192,0.025532,0.0497019,0.0558393,0.0273957,0.0589657,0.0643232,0.0350469,0.0338144,0,0.0166881,0,0.032423,0.0129645,0.0131476,0.0336993,0,0.028046,0.0525969,0.0386115,0,0,0.0198661,0,0,0.022838,0.0724504,0.0214178,0.0253437,0.0315354,0.0568443,0.0285492,0.0357018,0.0460956,0.0659558,0.0592639,0.0348534,0.0222019,0.0114796,0.0431371,0.0131291,0.0363773,0.00992339,0.00730298,0.0537376,0.0486876,0,0,0,0,0,0,0,0,0
162,0.0337371,0.0591215,0,0,0,0.0503489,0,0.0213793,0.0716987,0,0,0,0.0197092,0,0,0.0419759,0.0616985,0.019963,0.032693,0.0258839,0,0.0466259,0.0342105,0.0255583,0.05013,0.0559458,0.027361,0.0589013,0.0644525,0.0348415,0.0337606,0,0.0179943,0,0.0324868,0.0129656,0.0130654,0.0318023,0,0.0275195,0.0523959,0.0387326,0,0,0.0198442,0,0,0.0229032,0.0718572,0.0200507,0.0255662,0.0311728,0.0567533,0.0288068,0.0344032,0.0464955,0.0657154,0.0583877,0.0345693,0.0221361,0.0109094,0.0424555,0.0139765,0.0363525,0.00990595,0.00735758,0.0539801,0.0486516,0,0,0,0,0,0,0,0,0
163,0.0337512,0.0594068,0,0,0,0.0518906,0,0.0202822,0.0715324,0,0,0,0.0196811,0,0,0.0418496,0.0615,0.0199532,0.0319355,0.0255111,0,0.0459326,0.0335316,0.025683,0.0505716,0.0560023,0.0272021,0.0589255,0.0646234,0.0346439,0.0337986,0,0.0194186,0,0.0326767,0.0129905,0.0129774,0.029242,0,0.0267118,0.0527063,0.038834,0,0,0.0197102,0,0,0.0229217,0.0712227,0.0188659,0.026243,0.0317144,0.056589,0.0289277,0.0334704,0.046287,0.0653568,0.0578764,0.0344024,0.0227806,0.0111348,0.0418822,0.0147314,0.0364421,0.00993883,0.00734376,0.0543643,0.0485305,0,0,0,0,0,0,0,0,0
164,0.0336846,0.0596866,0,0,0,0.0536366,0,0.0191086,0.0709559,0,0,0,0.0196248,0,0,0.0417001,0.0613873,0.0201523,0.0311728,0.0253142,0,0.0453724,0.0329068,0.0258688,0.0510616,0.056018,0.0268372,0.0590767,0.0648484,0.0344188,0.0339528,0,0.0208965,0,0.0329752,0.0130284,0.012904,0.0267669,0,0.0263666,0.0533977,0.038978,0,0,0.0196115,0,0,0.0229513,0.0707095,0.0177386,0.0270531,0.03324,0.0565451,0.028968,0.0331845,0.0455992,0.0649017,0.0577225,0.0341217,0.0241084,0.0119782,0.0415534,0.0149711,0.0365728,0.00999144,0.0072841,0.054798,0.0483702,0,0,0,0,0,0,0,0,0
165,0.0336636,0.0598857,0,0,0,0.0552209,0,0.0179001,0.0699988,0,0,0,0.019541,0,0,0.0415555,0.0612808,0.0212305,0.0304328,0.0253053,0,0.0449122,0.0324016,0.0261182,0.0516468,0.0560303,0.0263908,0.0593289,0.0651388,0.0341854,0.0342268,0,0.0224859,0,0.0333007,0.0130545,0.0128749,0.0251756,0,0.0264701,0.0541661,0.0391183,0,0,0.0195019,0,0,0.0229774,0.0699996,0.0165327,0.0276668,0.0351499,0.0566414,0.029083,0.0334159,0.0448438,0.064497,0.0578662,0.033704,0.0256876,0.012978,0.0414581,0.0149926,0.0366645,0.0100373,0.00723061,0.0552071,0.0482161,0,0,0,0,0,0,0,0,0
166,0.0336545,0.0600254,0,0,0,0.0564898,0,0.016703,0.0687568,0,0,0,0.0194848,0,0,0.041493,0.0610588,0.0231865,0.0296526,0.0253842,0,0.0448948,0.0320205,0.0263557,0.0522651,0.0561089,0.025999,0.0595199,0.0653767,0.0338725,0.0344526,0,0.0239284,0,0.0335592,0.0131169,0.0128606,0.0241201,0,0.0265348,0.0547066,0.0393101,0,0,0.0193423,0,0,0.0229751,0.0695174,0.0155098,0.0279109,0.0366038,0.0566223,0.0293792,0.0335176,0.044608,0.0642818,0.0579672,0.0334344,0.0267263,0.0135547,0.0415473,0.0153575,0.0366278,0.0100643,0.00725981,0.0555862,0.0481658,0,0,0,0,0,0,0,0,0
167,0.0336668,0.0600558,0,0,0,0.0571092,0,0.0156376,0.0673672,0,0,0,0.0194554,0,0,0.041478,0.0607042,0.0257062,0.0288135,0.0255661,0,0.0454106,0.0316509,0.0264936,0.0528691,0.0562998,0.0256797,0.059528,0.0654403,0.0333277,0.034519,0,0.0249227,0,0.0336965,0.0131643,0.0128653,0.022985,0,0.0262074,0.0548315,0.0395734,0,0,0.019375,0,0,0.0230307,0.0695623,0.0149529,0.0276105,0.0369187,0.0564829,0.0299458,0.0328872,0.04488,0.0640957,0.0573527,0.0332191,0.0267921,0.0133482,0.0414013,0.0162528,0.0364045,0.0100955,0.00746012,0.0559019,0.0482437,0,0,0,0,0,0,0,0,0
168,0.0336859,0.0599609,0,0,0,0.0569746,0,0.014899,0.0658077,0,0,0,0.0194883,0,0,0.0415466,0.060313,0.028385,0.0279154,0.0258257,0,0.0462186,0.0312897,0.0265597,0.053409,0.0565671,0.0254425,0.0592745,0.0652385,0.0324811,0.034346,0,0.0253721,0,0.0336885,0.0132483,0.0127888,0.0221318,0,0.025585,0.0545139,0.0397872,0,0,0.0194883,0,0,0.0230593,0.0702342,0.0148327,0.0268927,0.0361567,0.0561873,0.0307225,0.0317865,0.0451066,0.0637549,0.0560552,0.0330093,0.0260597,0.0125041,0.0409787,0.0172701,0.0360286,0.0102022,0.00785457,0.0560948,0.0483206,0,0,0,0,0,0,0,0,0
169,0.0336,0.0598334,0,0,0,0.0561768,0,0.0147162,0.0640517,0,0,0,0.0195194,0,0,0.041648,0.0599658,0.0306846,0.0270556,0.0261403,0,0.0472624,0.0309939,0.0266573,0.0538541,0.0569059,0.0253125,0.0586963,0.064668,0.0312452,0.0338482,0,0.0253176,0,0.0335607,0.0132762,0.0127553,0.0218917,0,0.0248215,0.0537642,0.0399663,0,0,0.0198348,0,0,0.0231214,0.0710832,0.0149812,0.0260881,0.0353349,0.0557768,0.0316285,0.0307917,0.0449231,0.0633347,0.0548223,0.0327487,0.0249537,0.0114421,0.040474,0.0179958,0.0354897,0.0103468,0.00838689,0.0561833,0.048316,0,0,0,0,0,0,0,0,0
170,0.0334545,0.0596661,0,0,0,0.0547774,0,0.0149558,0.0618389,0,0,0,0.0195625,0,0,0.041801,0.0597543,0.0323082,0.0262562,0.0267674,0,0.0486398,0.0307395,0.0268231,0.0542143,0.0572267,0.0251221,0.0577559,0.0636383,0.0296219,0.0333036,0,0.0246219,0,0.0333945,0.0132843,0.0127585,0.0218674,0,0.0240668,0.052488,0.0400908,0,0,0.0203286,0,0,0.0231913,0.0719043,0.0151911,0.0254521,0.0351066,0.05551,0.032678,0.0300714,0.0445437,0.0629876,0.0539453,0.0322599,0.0240273,0.010482,0.0399701,0.0184887,0.0348457,0.0104306,0.00895305,0.0561789,0.0483663,0,0,0,0,0,0,0,0,0
171,0.0334044,0.0594982,0,0,0,0.0526427,0,0.0148709,0.0598032,0,0,0,0.0196508,0,0,0.0419762,0.0595737,0.0324165,0.0257166,0.0270702,0,0.0500408,0.0305648,0.0271913,0.0544906,0.0577589,0.0252879,0.0564282,0.0622386,0.0278412,0.0327599,0,0.022642,0,0.0331149,0.0132743,0.0127934,0.0215622,0,0.0236434,0.0511072,0.0401053,0,0,0.0211325,0,0,0.0231724,0.0725052,0.0154812,0.0251312,0.0351267,0.0554184,0.0339074,0.0296844,0.0440095,0.0627058,0.053339,0.0316424,0.0235758,0.00987911,0.0395658,0.0188185,0.0340323,0.0105316,0.00946242,0.0561268,0.0485049,0,0,0,0,0,0,0,0,0
172,0.0334399,0.0593659,0,0,0,0.0499481,0,0.0138882,0.0578197,0,0,0,0.0198365,0,0,0.0421906,0.059477,0.0314534,0.0253163,0.0271208,0,0.0513921,0.0306518,0.0277902,0.0549873,0.0585031,0.0256906,0.0549634,0.0605541,0.0261576,0.0323857,0,0.0195439,0,0.0327683,0.0132466,0.0128674,0.021016,0,0.0235224,0.0497865,0.0400429,0,0,0.0220909,0,0,0.0231268,0.0726175,0.0154438,0.0252464,0.0350959,0.0555091,0.0352045,0.0295113,0.0435757,0.0626002,0.0529394,0.0311626,0.0235229,0.00977077,0.0391961,0.0189044,0.0330826,0.0106799,0.0100257,0.0559954,0.0487548,0,0,0,0,0,0,0,0,0
173,0.0334894,0.0592738,0,0,0,0.0473136,0,0.0122285,0.0558292,0,0,0,0.0201119,0,0,0.0424135,0.0594749,0.0300375,0.025069,0.0269081,0,0.0528882,0.0309585,0.0286878,0.0558917,0.0594282,0.0260885,0.053767,0.0589019,0.0249666,0.032568,0,0.016056,0,0.0324538,0.0132268,0.0129776,0.0204192,0,0.0236888,0.0487128,0.0399379,0,0,0.0231196,0,0,0.0231123,0.0722425,0.0149312,0.0257983,0.0350539,0.0558007,0.0364906,0.0295212,0.0435004,0.0628027,0.052815,0.0309437,0.0236985,0.010144,0.0388649,0.0188564,0.0321296,0.0108329,0.0105796,0.0557912,0.0491554,0,0,0,0,0,0,0,0,0
174,0.0336914,0.0591905,0,0,0,0.0448508,0,0.0105462,0.0540814,0,0,0,0.0204307,0,0,0.0426072,0.0595425,0.0293862,0.0250003,0.0263964,0,0.0542365,0.0313923,0.0299116,0.0571762,0.0604575,0.026545,0.0533733,0.0578396,0.0247391,0.0333732,0,0.0137328,0,0.0322731,0.0132101,0.0131534,0.0197649,0,0.0240578,0.0480735,0.0398008,0,0,0.0239394,0,0,0.0231356,0.0715652,0.0141471,0.0266616,0.0352401,0.0561421,0.0376429,0.0296017,0.0437959,0.0632321,0.0529652,0.0309912,0.0240931,0.0108243,0.0388254,0.0188547,0.031319,0.0110364,0.0111059,0.0554511,0.0497089,0,0,0,0,0,0,0,0,0
175,0.0339457,0.0591236,0,0,0,0.0422019,0,0.00961341,0.0528495,0,0,0,0.0207273,0,0,0.0427756,0.0595995,0.0303357,0.0250876,0.0258035,0,0.0553635,0.0318477,0.0313225,0.0586134,0.0614648,0.0270256,0.0538808,0.0576964,0.0254532,0.0346532,0,0.0142891,0,0.0322283,0.0132306,0.0133325,0.0191085,0,0.0244536,0.0478985,0.0397067,0,0,0.0245777,0,0,0.023097,0.0708441,0.0134907,0.0276284,0.0356972,0.0564563,0.0384043,0.0296345,0.0442021,0.0636168,0.0531708,0.0311974,0.0246217,0.0115273,0.0389859,0.0189181,0.0307685,0.0111952,0.0114933,0.0550193,0.0503339,0,0,0,0,0,0,0,0,0
176,0.0340915,0.0590598,0,0,0,0.0401831,0,0.00960284,0.0518552,0,0,0,0.0209988,0,0,0.0428069,0.059648,0.0321852,0.0252288,0.0255965,0,0.0563403,0.0322902,0.0326451,0.0599214,0.0622245,0.0272774,0.0548154,0.0579547,0.0263335,0.0361668,0,0.017284,0,0.032332,0.0132827,0.0134209,0.0185316,0,0.0246082,0.0481087,0.0395087,0,0,0.0249901,0,0,0.0231657,0.0703064,0.0133422,0.0284089,0.0361267,0.056732,0.0387903,0.0294415,0.0443817,0.0636902,0.0531838,0.0312987,0.025058,0.011953,0.0391293,0.0192633,0.0305386,0.0112805,0.0116414,0.0546583,0.0507909,0,0,0,0,0,0,0,0,0
177,0.0341016,0.0589682,0,0,0,0.0390616,0,0.0100711,0.0510458,0,0,0,0.0211815,0,0,0.0427116,0.0595553,0.0339091,0.0254189,0.025784,0,0.0569933,0.0326911,0.0337553,0.0608784,0.0626668,0.0273189,0.0556118,0.0582963,0.0268168,0.0373319,0,0.0206801,0,0.0325808,0.0133325,0.0134108,0.018057,0,0.0245391,0.0486164,0.0393867,0,0,0.025108,0,0,0.023261,0.0701626,0.0135465,0.0287747,0.0362785,0.0568734,0.0388447,0.0290791,0.0442443,0.0634948,0.0530016,0.0312532,0.025214,0.0120353,0.0392455,0.0198508,0.0306217,0.0113055,0.0115824,0.0545148,0.0510334,0,0,0,0,0,0,0,0,0
178,0.033991,0.0588618,0,0,0,0.038483,0,0.0103683,0.0502318,0,0,0,0.021221,0,0,0.0425814,0.0593381,0.0353392,0.025574,0.0262145,0,0.0572832,0.0330719,0.0346332,0.0615653,0.0629098,0.0272323,0.0563451,0.0587302,0.0271476,0.0383038,0,0.0236712,0,0.032905,0.0133393,0.0134162,0.0177063,0,0.0244297,0.049307,0.0393529,0,0,0.025009,0,0,0.0233533,0.0703189,0.0139298,0.0287348,0.0357372,0.0568055,0.0387279,0.0287844,0.0440766,0.0633048,0.0528603,0.0311543,0.0251215,0.0118315,0.0392876,0.0204583,0.0309553,0.0112714,0.0114308,0.0544409,0.0512419,0,0,0,0,0,0,0,0,0
179,0.0339405,0.0587932,0,0,0,0.0380431,0,0.0105274,0.0492682,0,0,0,0.0212141,0,0,0.0424072,0.0591332,0.0365936,0.0255331,0.0267711,0,0.0572459,0.0334656,0.0354623,0.0621695,0.0631662,0.0271689,0.057135,0.0592849,0.027656,0.039296,0,0.0264491,0,0.0332161,0.0133192,0.0133968,0.017577,0,0.0244198,0.0500321,0.0393942,0,0,0.02467,0,0,0.0234403,0.0704375,0.0143558,0.0284722,0.0348686,0.0566007,0.038565,0.0286359,0.0440464,0.0632201,0.0528893,0.0311458,0.0248472,0.0115648,0.0393305,0.020823,0.0314542,0.0112584,0.0112121,0.054399,0.0513721,0,0,0,0,0,0,0,0,0
180,0.0339379,0.0587662,0,0,0,0.0373648,0,0.0107188,0.0483423,0,0,0,0.0210812,0,0,0.0422578,0.0589565,0.0380144,0.025635,0.0273308,0,0.0571673,0.0338258,0.036507,0.062811,0.0635343,0.0272318,0.058032,0.0599098,0.0283792,0.0403724,0,0.0291451,0,0.033498,0.0133431,0.0133829,0.0178992,0,0.0243605,0.0505185,0.0394667,0,0,0.0244164,0,0,0.0236461,0.0703548,0.0147028,0.0282502,0.0341685,0.0562848,0.0384181,0.0286015,0.0441069,0.0631891,0.0530838,0.0312502,0.0245252,0.0114129,0.0394885,0.020616,0.0319641,0.0112701,0.011001,0.0544945,0.0513595,0,0,0,0,0,0,0,0,0
181,0.0338203,0.0588341,0,0,0,0.0365696,0,0.0108529,0.0473855,0,0,0,0.0209026,0,0,0.0422155,0.058908,0.0397153,0.0258873,0.027803,0,0.0570156,0.0341727,0.0376438,0.063534,0.0640347,0.0273978,0.0589537,0.0605245,0.0292004,0.0415906,0,0.0320879,0,0.0337366,0.0133873,0.0133859,0.0185864,0,0.0243593,0.0508701,0.0393795,0,0,0.0241697,0,0,0.0236709,0.070115,0.0148165,0.0282734,0.0337892,0.0557733,0.0383504,0.028642,0.0441443,0.063204,0.0533011,0.0313349,0.0243034,0.0114024,0.0396631,0.0198824,0.0323928,0.011258,0.0108606,0.0547182,0.0512459,0,0,0,0,0,0,0,0,0
182,0.0335891,0.0590364,0,0,0,0.0358256,0,0.0110769,0.0463006,0,0,0,0.0207208,0,0,0.042293,0.0587185,0.0412866,0.0261886,0.0280318,0,0.0569528,0.0344831,0.0382944,0.0642442,0.0645536,0.0275788,0.0596806,0.0610284,0.0299982,0.0426911,0,0.0351898,0,0.0339671,0.0134337,0.0134104,0.0193861,0,0.0244527,0.0512181,0.0392734,0,0,0.0239181,0,0,0.0234907,0.0699175,0.014811,0.0285,0.0336958,0.0551926,0.0384136,0.0288184,0.0440833,0.06327,0.0534179,0.0313836,0.0242643,0.0115532,0.0396999,0.0188815,0.032656,0.0112514,0.0108294,0.0550062,0.0511777,0,0,0,0,0,0,0,0,0
183,0.0333715,0.0593225,0,0,0,0.0351905,0,0.0114243,0.045013,0,0,0,0.0205613,0,0,0.042484,0.0581532,0.0428073,0.0264357,0.0279768,0,0.0570896,0.0347867,0.0394258,0.0647962,0.0649592,0.027742,0.0603029,0.0614431,0.030665,0.0434015,0,0.0383413,0,0.0342092,0.0134789,0.0134838,0.0200807,0,0.0246097,0.0517678,0.0391696,0,0,0.0237774,0,0,0.0233165,0.069802,0.0147605,0.0287721,0.0336942,0.0547138,0.0386422,0.0289832,0.0438457,0.0633538,0.0535873,0.0314352,0.0243935,0.0118908,0.0397765,0.0178726,0.0327634,0.0112638,0.0108843,0.0552831,0.0510793,0,0,0,0,0,0,0,0,0
184,0.0332257,0.0596382,0,0,0,0.0346026,0,0.0117125,0.0437702,0,0,0,0.0204303,0,0,0.0427669,0.0578253,0.044218,0.0266203,0.0278788,0,0.0573612,0.035093,0.0401517,0.065467,0.0653967,0.0279016,0.0608567,0.0618317,0.0311044,0.0437612,0,0.0415255,0,0.0344411,0.013546,0.0135875,0.0207974,0,0.0247486,0.0523803,0.0390675,0,0,0.0239248,0,0,0.0232775,0.0697637,0.0147403,0.0288719,0.0336481,0.0543959,0.0389428,0.0291143,0.0435182,0.0633742,0.0538669,0.0314657,0.0246275,0.0122569,0.0399824,0.0168551,0.0327563,0.0112751,0.0109884,0.0555231,0.0508633,0,0,0,0,0,0,0,0,0
185,0.0331083,0.0598909,0,0,0,0.0342016,0,0.0119817,0.042749,0,0,0,0.0203324,0,0,0.043053,0.0575768,0.0455541,0.0270756,0.0278291,0,0.0576553,0.035371,0.0408198,0.0663158,0.0658527,0.0280787,0.0614254,0.0622504,0.0315562,0.0442298,0,0.0446909,0,0.0346629,0.0136113,0.0137032,0.0214851,0,0.0248382,0.0529917,0.0390026,0,0,0.0242846,0,0,0.0233376,0.0697705,0.0148091,0.0287511,0.0334082,0.0542145,0.039265,0.0293323,0.0430821,0.0633565,0.0541617,0.0315116,0.0248555,0.012578,0.0402521,0.0158429,0.0326635,0.0113548,0.0111404,0.0557339,0.0505603,0,0,0,0,0,0,0,0,0
