Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75
1735,0.00714084,0.0202608,0,0,0,0,0,0,0.0135869,0.0176822,0.00866142,0.0157034,0,0,0.018575,0,0.0187181,0.0120561,0.0379228,0.0113414,0.018105,0.0056445,0.00677799,0.0156004,0.00603875,0.00703347,0.00227215,0.00930045,0.00885693,0.0107411,0.00624004,0.0227247,0.0191681,0.00957454,0.0133113,0.00477411,0.00423427,0.00913857,0.00350053,0.0138302,0.00780691,0,0,0.00441802,0,0.00515458,0.00824346,0.0520607,0.00376069,0.00968784,0.00622473,0.00759479,0.00551336,0.00563796,0.0335051,0.00520409,0.00550832,0.00432945,0.0227442,0.00330924,0.00357483,0.00312179,0.00420901,0.0189309,0.00526592,0.0196145,0.0113653,0,0,0,0,0,0,0,0,0
1736,0.00774667,0.0205471,0,0,0,0,0,0,0.0144911,0.0175933,0.00898785,0.015641,0,0,0.0187336,0,0.0187945,0.0119553,0.0381145,0.0120497,0.0183418,0.0062939,0.00782664,0.0159044,0.00626168,0.00721158,0.00227673,0.00942661,0.00914582,0.0109953,0.00606624,0.0224303,0.0202778,0.0101921,0.0132771,0.00487163,0.00451881,0.00883682,0.00360251,0.0139579,0.0079787,0,0,0.00443032,0,0.00490517,0.00794227,0.0517683,0.00372133,0.00974277,0.00627678,0.00844856,0.00576786,0.00545513,0.0339157,0.00540004,0.00628963,0.00407198,0.0226051,0.00336916,0.00365502,0.00337407,0.00447472,0.0184912,0.00533811,0.0201296,0.0114651,0,0,0,0,0,0,0,0,0
1737,0.0083783,0.0207171,0,0,0,0,0,0,0.0154626,0.0174591,0.00920415,0.015698,0,0,0.0188402,0,0.0188032,0.0119637,0.0381607,0.0127135,0.018268,0.00697489,0.00877827,0.0161484,0.00630332,0.00746726,0.00240414,0.00953466,0.00943751,0.0113251,0.00588533,0.0221231,0.02143,0.0107839,0.0132257,0.00492683,0.00474304,0.00860435,0.00380459,0.0142952,0.00817853,0,0,0.00444056,0,0.00474198,0.00759004,0.0515189,0.00382424,0.00978848,0.00681366,0.0091281,0.00598502,0.00534072,0.0343269,0.00588954,0.00629374,0.0037913,0.0224928,0.00340561,0.00376354,0.00364909,0.00477626,0.017968,0.0054844,0.0206058,0.011554,0,0,0,0,0,0,0,0,0
1738,0.00899624,0.0208598,0,0,0,0,0,0,0.016347,0.0172616,0.00939964,0.0158432,0,0,0.0188674,0,0.0188836,0.0120288,0.0381576,0.0133747,0.0182293,0.00747324,0.00970389,0.0165509,0.00614969,0.0077597,0.00232204,0.00966323,0.00980929,0.0116378,0.00575257,0.0218578,0.022471,0.0111711,0.0132156,0.00495367,0.00496296,0.00840479,0.0040562,0.0147213,0.00843871,0,0,0.00451585,0,0.00463131,0.00722662,0.051349,0.00398946,0.00995587,0.00742811,0.00971644,0.00616054,0.00533805,0.0349124,0.00665515,0.00627866,0.00393813,0.0224479,0.00348378,0.00394746,0.00386459,0.0051552,0.0176988,0.00583145,0.0211147,0.0116802,0,0,0,0,0,0,0,0,0
1739,0.00991378,0.0207643,0,0,0,0,0,0,0.0172642,0.0170075,0.00959495,0.0152242,0,0,0.0189486,0,0.0190218,0.0123333,0.0383998,0.0142553,0.0182758,0.00823252,0.0114481,0.0164169,0.0059697,0.00807647,0.00237045,0.00987056,0.0102185,0.0120313,0.00552974,0.0214974,0.0236952,0.0117529,0.0131847,0.00511253,0.00551945,0.00813254,0.00434697,0.0141651,0.0089158,0,0,0.00433982,0,0.00443562,0.00696541,0.0511037,0.00407649,0.0101215,0.00786673,0.0110091,0.00637627,0.00550911,0.0353857,0.00737754,0.00633763,0.00458602,0.0223676,0.00367095,0.00419426,0.00411941,0.0053847,0.0176307,0.00627097,0.0213973,0.0118724,0,0,0,0,0,0,0,0,0
1740,0.0109045,0.0206732,0,0,0,0,0,0,0.0180733,0.0168516,0.00980418,0.0142046,0,0,0.0190297,0,0.0189406,0.0125784,0.0385216,0.0150675,0.0183277,0.00907031,0.0130427,0.0164043,0.0057961,0.00794745,0.00245745,0.0100613,0.0105666,0.0123175,0.00535555,0.0211876,0.0246976,0.0121849,0.0130803,0.00525077,0.00593664,0.00793302,0.00459707,0.0139264,0.00956127,0,0,0.00427819,0,0.00435248,0.00686178,0.0509773,0.00428073,0.0103542,0.00829269,0.0123269,0.0067325,0.00570511,0.0356652,0.00784743,0.00630265,0.00497341,0.0222624,0.00374559,0.00433947,0.0043354,0.00578818,0.0174291,0.0063937,0.0216725,0.0122205,0,0,0,0,0,0,0,0,0
1741,0.0117711,0.0206705,0,0,0,0,0,0,0.0187535,0.0168041,0.00984411,0.0131465,0,0,0.0193474,0,0.0186666,0.0128872,0.0384302,0.0156511,0.0181961,0.0101333,0.0143233,0.0163838,0.00559381,0.00785286,0.00254085,0.0101839,0.0109437,0.0125917,0.00524769,0.0209594,0.0255096,0.0127118,0.0128859,0.00529495,0.00631207,0.00783448,0.00484938,0.0145184,0.0101849,0,0,0.00422056,0,0.00431415,0.00686406,0.0509527,0.00452809,0.0104468,0.00861336,0.0135418,0.00701908,0.00589795,0.035945,0.00840449,0.00639927,0.00510448,0.0221634,0.00371012,0.00443512,0.00460584,0.00612517,0.0176829,0.00656042,0.0220583,0.0125451,0,0,0,0,0,0,0,0,0
1742,0.012493,0.0207191,0,0,0,0,0,0,0.019387,0.0169215,0.00977123,0.0124584,0,0,0.0198411,0,0.0181488,0.0131846,0.0381553,0.0160166,0.0177176,0.0100967,0.0153976,0.0164856,0.00524838,0.00773242,0.00251241,0.010233,0.0112951,0.0128552,0.00517724,0.0207531,0.0262347,0.0131347,0.0126225,0.00524931,0.00655473,0.00771269,0.0050834,0.0161745,0.0107855,0,0,0.00423378,0,0.00422662,0.00681914,0.0510771,0.0047818,0.0103904,0.0087317,0.0145785,0.0071712,0.0060387,0.0364548,0.00885649,0.00645748,0.00517789,0.0221193,0.00362129,0.00451841,0.00480123,0.00641687,0.0179301,0.00674873,0.0225919,0.0129199,0,0,0,0,0,0,0,0,0
1743,0.0134507,0.0206316,0,0,0,0,0,0,0.0200553,0.0170943,0.00992627,0.0121865,0,0,0.0199698,0,0.0174199,0.013177,0.0380444,0.0166917,0.017291,0.0101646,0.0167965,0.0165655,0.00503299,0.00756938,0.00257184,0.0102061,0.0115094,0.013009,0.00505154,0.0205493,0.0270957,0.013207,0.0123448,0.00522135,0.00677236,0.00741411,0.00529452,0.0163394,0.0116537,0,0,0.0044779,0,0.00409844,0.00668036,0.0512432,0.00506246,0.0103864,0.00866399,0.0158539,0.00736661,0.00616403,0.0372069,0.00885859,0.00653799,0.00534808,0.0221119,0.00367414,0.00468984,0.00496827,0.00676004,0.0175954,0.00678675,0.0229044,0.0135601,0,0,0,0,0,0,0,0,0
1744,0.0145984,0.020547,0,0,0,0,0,0,0.0207248,0.0170893,0.0101326,0.0105274,0,0,0.0196383,0,0.0170468,0.0127712,0.0379941,0.0173259,0.0170877,0.0103567,0.0183377,0.0166807,0.00486471,0.00730904,0.00265538,0.0101319,0.0117345,0.0130537,0.00502021,0.0204117,0.0278752,0.0129409,0.0122236,0.00510388,0.00702167,0.00699395,0.00549705,0.0155824,0.0127064,0,0,0.00487223,0,0.00393526,0.00642219,0.051342,0.00535066,0.0104114,0.00878271,0.0171935,0.00763481,0.00629028,0.0377587,0.00902268,0.00668688,0.00544229,0.022057,0.00390092,0.00485569,0.00516908,0.00711249,0.0170455,0.00646939,0.0231604,0.0143731,0,0,0,0,0,0,0,0,0
1745,0.0158111,0.0205298,0,0,0,0,0,0,0.0213381,0.0169998,0.0102758,0.00910928,0,0,0.0189432,0,0.0169732,0.0120883,0.0380094,0.0177835,0.0170872,0.0104294,0.0199479,0.0168224,0.00476039,0.00695274,0.00272652,0.00999502,0.011979,0.0130998,0.005066,0.0203141,0.0285112,0.0125787,0.0121954,0.005005,0.00732041,0.00668474,0.00572849,0.0146892,0.0138312,0,0,0.00519438,0,0.00385983,0.00608241,0.0513574,0.00561649,0.0104845,0.00910525,0.0185197,0.00800643,0.00641407,0.0380739,0.00995694,0.00691807,0.00549301,0.0219737,0.00396983,0.00497653,0.00538847,0.00749237,0.016489,0.0064629,0.0233807,0.0152391,0,0,0,0,0,0,0,0,0
1746,0.0170499,0.0204946,0,0,0,0,0,0,0.0218558,0.0169956,0.0103785,0.00796321,0,0,0.0178337,0,0.0172673,0.0112938,0.0381093,0.0181536,0.0171021,0.0105597,0.0217074,0.0169492,0.00473393,0.00642386,0.00280542,0.00989193,0.0121747,0.0132951,0.00509372,0.0202331,0.0289977,0.0120872,0.012279,0.00502928,0.00764788,0.00669889,0.00602868,0.0137501,0.0150474,0,0,0.00543976,0,0.00401822,0.00574431,0.0513862,0.00595582,0.0105626,0.00958932,0.0199756,0.00861851,0.00656046,0.0383378,0.0107032,0.00718485,0.00561694,0.0218827,0.00400714,0.00511318,0.00568371,0.00797843,0.0162008,0.0065795,0.0234747,0.0161601,0,0,0,0,0,0,0,0,0
1747,0.0178825,0.0204782,0,0,0,0,0,0,0.0223224,0.01696,0.0104874,0.0072984,0,0,0.0167088,0,0.017687,0.0107669,0.0381025,0.0185322,0.0170811,0.0106826,0.0228805,0.0172029,0.00466242,0.00601042,0.00284411,0.00987689,0.012322,0.0135484,0.00508934,0.0201782,0.0294537,0.0114023,0.0124296,0.00530782,0.00797662,0.00728324,0.0063251,0.0130951,0.0158645,0,0,0.00551815,0,0.00448861,0.00533671,0.0515734,0.0063011,0.0107528,0.0100244,0.0209219,0.00897014,0.00672984,0.0386403,0.0110813,0.00751357,0.00579387,0.0217823,0.00403923,0.00522936,0.00596557,0.008376,0.016355,0.00615905,0.0237954,0.0167254,0,0,0,0,0,0,0,0,0
1748,0.0187899,0.0204319,0,0,0,0,0,0,0.0226235,0.016826,0.0105791,0.00669523,0,0,0.0157184,0,0.0182719,0.0103534,0.038157,0.0189311,0.0172846,0.0106187,0.0240623,0.0174455,0.00456677,0.00589107,0.00285407,0.00990068,0.0124715,0.0135768,0.00505808,0.0201439,0.0297487,0.0108064,0.0126707,0.00561606,0.00834194,0.0082285,0.00666454,0.0123469,0.016764,0,0,0.00564784,0,0.0052617,0.00498597,0.051725,0.00673271,0.0110394,0.0104428,0.0219148,0.00945912,0.00690514,0.0389105,0.0113695,0.00790802,0.00602059,0.0216422,0.00411207,0.00535211,0.00624976,0.00887672,0.0166337,0.0053987,0.0240429,0.0173163,0,0,0,0,0,0,0,0,0
1749,0.0195839,0.0204388,0,0,0,0,0,0,0.0229216,0.016693,0.010543,0.00614846,0,0,0.0149712,0,0.0189229,0.0102612,0.0381852,0.0192329,0.0173586,0.0103906,0.0250461,0.0176836,0.00452539,0.00606677,0.00299395,0.00987808,0.012581,0.0136261,0.00504929,0.0201278,0.03013,0.0103804,0.0129348,0.00627879,0.00861106,0.00924801,0.00694887,0.0116298,0.0175639,0,0,0.00623136,0,0.00618926,0.00483827,0.051858,0.00706153,0.0111809,0.0108191,0.0228772,0.0100564,0.00714044,0.0391946,0.0120701,0.00831546,0.00621669,0.0215492,0.00415878,0.00547236,0.00643458,0.00958833,0.0162866,0.00465598,0.0244042,0.0178596,0,0,0,0,0,0,0,0,0
1750,0.0202316,0.0205253,0,0,0,0,0,0,0.0231871,0.016603,0.0103988,0.00553383,0,0,0.0145261,0,0.0195419,0.0104162,0.0381142,0.0193823,0.0172057,0.0105907,0.0258448,0.0179981,0.00445941,0.00598017,0.00323072,0.0097551,0.0125894,0.0136342,0.00501282,0.0200826,0.0304553,0.0102348,0.013167,0.00723142,0.00870264,0.0100463,0.00711555,0.011,0.0182172,0,0,0.0070431,0,0.00698493,0.00479067,0.0519039,0.0073341,0.0111277,0.0111107,0.0237983,0.0105839,0.00742072,0.0394924,0.0126913,0.00869024,0.00632418,0.0214837,0.00417253,0.00555397,0.00647432,0.0104365,0.0154718,0.00415386,0.0248925,0.0183793,0,0,0,0,0,0,0,0,0
1751,0.0210024,0.0205712,0,0,0,0,0,0,0.0232617,0.0164532,0.0102406,0.00504839,0,0,0.0142229,0,0.0201624,0.0105023,0.0381437,0.0194488,0.0172787,0.0108278,0.0268983,0.0181902,0.00443193,0.00600055,0.00354854,0.00972642,0.0126118,0.0135784,0.00491105,0.0200153,0.030545,0.0103382,0.0133729,0.00801909,0.00877161,0.0104347,0.00725023,0.0101982,0.0190166,0,0,0.00800523,0,0.00744582,0.00475918,0.0519582,0.00777012,0.0111987,0.01139,0.0248491,0.0110897,0.00768654,0.0397527,0.01316,0.00910059,0.00640275,0.0213699,0.00419225,0.00561706,0.00652523,0.0114426,0.0145905,0.00401454,0.0252259,0.0190364,0,0,0,0,0,0,0,0,0
1752,0.021882,0.0204758,0,0,0,0,0,0,0.0231918,0.0162695,0.0101617,0.00489852,0,0,0.0140492,0,0.0206919,0.0105173,0.0380424,0.0196145,0.0174947,0.0109244,0.0280394,0.0180113,0.00448361,0.00620282,0.00396079,0.00997618,0.0126926,0.0135172,0.00477796,0.0199598,0.0305345,0.0106427,0.0135603,0.00854756,0.00889009,0.0104245,0.00737494,0.00947548,0.0199273,0,0,0.00883801,0,0.00746283,0.00483828,0.0518966,0.00831815,0.0114544,0.011694,0.0258907,0.0114155,0.00788157,0.040055,0.0135762,0.00942265,0.00640487,0.0212672,0.00405918,0.00560937,0.00663129,0.012406,0.0139263,0.00424689,0.0254028,0.0198141,0,0,0,0,0,0,0,0,0
1753,0.0225056,0.0205306,0,0,0,0,0,0,0.0230631,0.0160271,0.00993652,0.00475542,0,0,0.0142894,0,0.0211502,0.0105937,0.0375472,0.0202187,0.0174388,0.0111138,0.0288496,0.0179224,0.00467154,0.00659716,0.00453342,0.010475,0.0128183,0.0135629,0.00472208,0.0199707,0.0305617,0.011137,0.0137482,0.00891257,0.00911035,0.010178,0.00760055,0.00918003,0.0205684,0,0,0.00942572,0,0.00706472,0.00511082,0.0516937,0.00834911,0.011651,0.0120149,0.0267011,0.011319,0.00802938,0.0404368,0.0139617,0.00950804,0.00615062,0.0213139,0.00365841,0.00540677,0.00686179,0.0130936,0.0135451,0.00462506,0.0258851,0.0204666,0,0,0,0,0,0,0,0,0
1754,0.0231939,0.0204956,0,0,0,0,0,0,0.0228917,0.0157488,0.00961424,0.00454903,0,0,0.0145394,0,0.0213814,0.0106046,0.0372865,0.0205314,0.0174151,0.0113011,0.029693,0.0177176,0.0047871,0.00668793,0.00501388,0.0107586,0.0128221,0.0135445,0.00465239,0.0199557,0.0304521,0.0117062,0.0139043,0.00912079,0.00902161,0.00971615,0.00772502,0.00886504,0.0211044,0,0,0.00987145,0,0.00648866,0.00553051,0.0514691,0.00878775,0.0114653,0.0121651,0.0275864,0.011125,0.00827005,0.0407196,0.0142651,0.00955814,0.00604712,0.0212365,0.00355044,0.00530859,0.00681766,0.0134914,0.012802,0.00500772,0.0263307,0.0210431,0,0,0,0,0,0,0,0,0
1755,0.0240522,0.0202147,0,0,0,0,0,0,0.0226408,0.0154559,0.00928811,0.00468155,0,0,0.0146265,0,0.0214641,0.010532,0.0374634,0.0206205,0.0176847,0.0113916,0.0308535,0.0172082,0.00493102,0.00667174,0.00542352,0.0109191,0.0127046,0.0134594,0.0045912,0.0199376,0.0301239,0.0122574,0.0140463,0.00903126,0.00897842,0.00898249,0.00781566,0.00825341,0.0218241,0,0,0.0102465,0,0.00571678,0.00613847,0.0514692,0.00921194,0.011421,0.0123723,0.0286695,0.0109095,0.00851426,0.0408901,0.0145477,0.00984626,0.00612177,0.0211166,0.00363896,0.00540317,0.00677969,0.0135924,0.0125097,0.0058672,0.0265547,0.0217225,0,0,0,0,0,0,0,0,0
1756,0.0247636,0.019624,0,0,0,0,0,0,0.0225175,0.0150679,0.00906588,0.00483349,0,0,0.014207,0,0.0215433,0.0101211,0.0377876,0.0210586,0.0177126,0.011569,0.0318395,0.0163171,0.00521339,0.006841,0.00583404,0.0109832,0.0125632,0.0133547,0.0045442,0.0198565,0.0299582,0.0124728,0.0142512,0.00866915,0.00903215,0.00810647,0.0079002,0.00757714,0.0223688,0,0,0.0102175,0,0.00488846,0.00647353,0.0518069,0.0093386,0.0115016,0.0126085,0.029602,0.0104468,0.00850392,0.0409031,0.0148119,0.0103843,0.00623906,0.0210042,0.00375846,0.00556451,0.00677607,0.0133175,0.0128378,0.00664149,0.0266888,0.022211,0,0,0,0,0,0,0,0,0
1757,0.0254359,0.0190508,0,0,0,0,0,0,0.0223016,0.0145627,0.00879869,0.00490155,0,0,0.0135192,0,0.0218314,0.00946223,0.0380821,0.0216017,0.0174946,0.0117815,0.0327349,0.0154723,0.00554666,0.00706567,0.00628029,0.0109564,0.0126797,0.0132596,0.00458782,0.0198411,0.0297824,0.012363,0.0145065,0.00824553,0.00925488,0.0071956,0.00813692,0.00703122,0.0228629,0,0,0.0103425,0,0.00445451,0.00659859,0.0523934,0.00945192,0.0116852,0.0129049,0.0305353,0.00993881,0.00809983,0.040891,0.0150491,0.0110787,0.00644324,0.020919,0.00384033,0.00573716,0.00688688,0.0131229,0.0130717,0.00752611,0.0269724,0.0226523,0,0,0,0,0,0,0,0,0
1758,0.0262404,0.0183389,0,0,0,0,0,0,0.0221915,0.0140444,0.00871095,0.00520842,0,0,0.0125477,0,0.0222934,0.00853019,0.0382452,0.0218617,0.0175181,0.0121796,0.03364,0.0145745,0.00573286,0.00712957,0.00659657,0.011007,0.012823,0.0132017,0.00460019,0.0198413,0.0297111,0.0119514,0.0148333,0.00778104,0.00945204,0.00630912,0.00838396,0.00656883,0.0234768,0,0,0.0107319,0,0.00440819,0.00678619,0.052643,0.00961916,0.0117894,0.0131204,0.031458,0.00960643,0.00796961,0.040979,0.0152805,0.011166,0.0068441,0.0208567,0.00390549,0.00584128,0.00699406,0.0132227,0.0124905,0.00856016,0.0270888,0.023162,0,0,0,0,0,0,0,0,0
1759,0.0269301,0.0177376,0,0,0,0,0,0,0.0222213,0.0136814,0.00870039,0.00530978,0,0,0.0114435,0,0.0230074,0.00764422,0.0382734,0.0217668,0.0173956,0.0131189,0.0343696,0.0138275,0.00578164,0.00726211,0.00676806,0.0110107,0.012887,0.0132037,0.00455176,0.0198623,0.0297413,0.0112927,0.0152245,0.00734922,0.00958786,0.00548085,0.00861064,0.0062474,0.0239774,0,0,0.011178,0,0.00438862,0.00717372,0.0528265,0.00983953,0.011747,0.0133501,0.0322061,0.00949175,0.00809851,0.0410926,0.0155921,0.0112849,0.00704745,0.0207894,0.00385375,0.00588019,0.00705222,0.0133634,0.0118247,0.00896883,0.0274235,0.0235714,0,0,0,0,0,0,0,0,0
1760,0.0275797,0.0171938,0,0,0,0,0,0,0.0223009,0.0135231,0.00875716,0.00555913,0,0,0.0102792,0,0.0238376,0.00672225,0.0383051,0.0219454,0.0174334,0.0134925,0.0350414,0.0131854,0.0058536,0.00726426,0.00694072,0.011085,0.0129454,0.0132571,0.00454385,0.0199104,0.0298148,0.0104674,0.0156366,0.00695308,0.00963332,0.00495481,0.00873117,0.0059519,0.0244487,0,0,0.0117187,0,0.0044113,0.00775858,0.0531194,0.0100633,0.0117187,0.0135618,0.0328414,0.00957249,0.0084433,0.0412164,0.0158389,0.011511,0.0071258,0.0207152,0.00374519,0.00588192,0.00706826,0.0134676,0.011141,0.00885524,0.0279385,0.0238898,0,0,0,0,0,0,0,0,0
1761,0.0281239,0.0168301,0,0,0,0,0,0,0.0223376,0.0135902,0.00873346,0.00586565,0,0,0.00914756,0,0.024647,0.00581724,0.0383345,0.0221715,0.0176172,0.0133943,0.0356341,0.0127552,0.00594856,0.00708201,0.00723363,0.0112142,0.0130483,0.0133489,0.00461458,0.0200185,0.0298353,0.00957136,0.0160196,0.00658996,0.00969677,0.0046609,0.0088131,0.00576416,0.0248327,0,0,0.0122091,0,0.00438251,0.0085482,0.0534762,0.0102772,0.0118071,0.0137167,0.0334585,0.00967874,0.00905955,0.0413769,0.015928,0.0117646,0.00715434,0.0206547,0.00357805,0.00583745,0.00713517,0.0134293,0.010572,0.00909587,0.028671,0.0241695,0,0,0,0,0,0,0,0,0
1762,0.0283455,0.0166872,0,0,0,0,0,0,0.0223722,0.0134929,0.00866303,0.00596003,0,0,0.0073697,0,0.0251994,0.00401157,0.0383972,0.0224026,0.0175963,0.0133821,0.0360385,0.0124158,0.00605175,0.00700566,0.00762562,0.0113291,0.0131467,0.0133682,0.00462603,0.0200692,0.0299312,0.00791528,0.0163925,0.00573225,0.00969063,0.00441201,0.00886796,0.00551037,0.0250269,0,0,0.0127202,0,0.00437778,0.0094076,0.0537958,0.0102907,0.0118454,0.0137399,0.0338165,0.00997354,0.00931961,0.0415076,0.0159152,0.0119361,0.00719254,0.0206278,0.00348014,0.00593442,0.00715534,0.0134192,0.0106446,0.00966956,0.0296531,0.0242546,0,0,0,0,0,0,0,0,0
1763,0.0307994,0.0132778,0,0,0,0,0,0,0.0222758,0.0131717,0.00860545,0.00637613,0,0,0.0270326,0,0.0248615,0.0179722,0.0385796,0.0225874,0.0178053,0.0133187,0.036571,0.00802341,0.00619091,0.00723003,0.00789286,0.0114601,0.0132021,0.0134024,0.00461882,0.0200877,0.0298425,0.0154946,0.0165731,0.0061014,0.00975007,0.00413573,0.00893384,0.00505584,0.0265071,0,0,0.0137806,0,0.00446125,0.0101789,0.0539273,0.0105065,0.0119591,0.0138416,0.0341611,0.0104415,0.00931123,0.0416091,0.0162396,0.0120371,0.00715133,0.0205725,0.0034853,0.00620171,0.00710437,0.0140135,0.0109295,0.00964475,0.0285537,0.0250073,0,0,0,0,0,0,0,0,0
1764,0.0317335,0.0125868,0,0,0,0,0,0,0.0222165,0.0124166,0.00849966,0.00662631,0,0,0.0322521,0,0.0251988,0.0218794,0.0387901,0.0228309,0.0177893,0.0134025,0.0369443,0.00720163,0.00635071,0.0077771,0.00813003,0.0115238,0.0132007,0.0133902,0.00461636,0.0200414,0.0298442,0.0185543,0.016826,0.00834988,0.00975229,0.00388838,0.00893284,0.00455466,0.027226,0,0,0.0144381,0,0.00473018,0.0107006,0.0540336,0.0105846,0.0119739,0.0140281,0.0343891,0.0115862,0.0093314,0.0416801,0.0165265,0.012146,0.00699224,0.0205512,0.00350945,0.00617011,0.00703721,0.0148897,0.0114956,0.00999252,0.0289604,0.0254596,0,0,0,0,0,0,0,0,0
1765,0.0317515,0.0129919,0,0,0,0,0,0,0.0222194,0.0121929,0.0083556,0.00649967,0,0,0.0320926,0,0.0255181,0.0218156,0.03888,0.0229395,0.0174971,0.0135811,0.0371907,0.00704082,0.00640971,0.00788508,0.00833174,0.0114535,0.0131558,0.0132328,0.00465764,0.0200313,0.0298972,0.0181571,0.0169577,0.00851522,0.00982649,0.00355476,0.00904763,0.0042808,0.0272534,0,0,0.0146321,0,0.00503492,0.0108806,0.0543285,0.0104995,0.0119003,0.0141151,0.0346726,0.0117104,0.00942968,0.0417443,0.0167411,0.0123177,0.00688759,0.0205351,0.00348424,0.0058282,0.0070547,0.0152536,0.011519,0.0103659,0.029773,0.0255052,0,0,0,0,0,0,0,0,0
1766,0.0318423,0.013404,0,0,0,0,0,0,0.0221772,0.0118485,0.00827607,0.00662612,0,0,0.0314802,0,0.0262454,0.0213329,0.038999,0.0229972,0.0174018,0.0139354,0.0374617,0.00685222,0.00640546,0.00764225,0.00838923,0.0114447,0.0131287,0.0128005,0.00465642,0.0200254,0.0298219,0.0174499,0.0171963,0.00846862,0.00993141,0.0031527,0.00919648,0.00398578,0.0273668,0,0,0.0146011,0,0.00542428,0.0110537,0.0545025,0.0104261,0.0119508,0.0139864,0.0349271,0.011809,0.00950897,0.0418974,0.0169361,0.0124571,0.00692375,0.0205244,0.00347233,0.0056739,0.00709697,0.0155956,0.0116161,0.01072,0.0302669,0.0256015,0,0,0,0,0,0,0,0,0
1767,0.0316991,0.0138685,0,0,0,0,0,0,0.0220011,0.0114244,0.00822914,0.00728682,0,0,0.0305585,0,0.0276011,0.0205531,0.0392248,0.023085,0.0177744,0.0144187,0.037627,0.00632941,0.00643597,0.00776599,0.00840702,0.0115863,0.0131328,0.0124346,0.00464089,0.020062,0.0295793,0.016779,0.017717,0.00835115,0.00996355,0.00301427,0.00927573,0.00362832,0.0272004,0,0,0.0137896,0,0.00570343,0.0109091,0.0543866,0.0108259,0.0122366,0.0139112,0.0349225,0.0110554,0.00953674,0.0421187,0.0170939,0.0125674,0.00700444,0.020477,0.00348054,0.00570942,0.00714659,0.0150101,0.0116911,0.0104613,0.0306953,0.0256079,0,0,0,0,0,0,0,0,0
1768,0.032073,0.0142034,0,0,0,0,0,0,0.0220664,0.0110727,0.00817696,0.00758783,0,0,0.0296437,0,0.0291347,0.0199139,0.039218,0.0232378,0.0178895,0.0138538,0.0379554,0.00636881,0.00646209,0.00807911,0.00859372,0.0116975,0.0131191,0.012592,0.00465281,0.0201613,0.0297085,0.0160927,0.0182986,0.00830242,0.010072,0.00290193,0.00945422,0.00353123,0.0275574,0,0,0.0136742,0,0.00583364,0.0111634,0.0544894,0.0109048,0.0122628,0.0140937,0.0352695,0.0115513,0.00962738,0.0422146,0.0173285,0.0127988,0.00704152,0.0204489,0.00336843,0.00577035,0.00722012,0.0150497,0.0118437,0.0101798,0.0307933,0.0259101,0,0,0,0,0,0,0,0,0
1769,0.0335519,0.0132749,0,0,0,0,0,0,0.0222243,0.0108072,0.00798258,0.00767845,0,0,0.0295385,0,0.0302514,0.0194176,0.0391758,0.0235483,0.0174588,0.0145119,0.0386239,0.00526389,0.00654979,0.008413,0.00883256,0.0116993,0.0130664,0.0127315,0.0046703,0.0201476,0.0300503,0.0152989,0.0188057,0.00820484,0.0101263,0.00318399,0.00963607,0.00329255,0.0284786,0,0,0.0147776,0,0.00600527,0.0111611,0.0546684,0.0105366,0.011799,0.0142943,0.0360909,0.0107365,0.0098332,0.0421875,0.0176166,0.0130872,0.00714919,0.020479,0.003451,0.00582008,0.00725177,0.0150396,0.00913193,0.00819505,0.0299387,0.0268973,0,0,0,0,0,0,0,0,0
1770,0.0340218,0.0132996,0,0,0,0,0,0,0.0222961,0.0107651,0.0079116,0.00776959,0,0,0.0285041,0,0.0312557,0.0182574,0.0390914,0.0234473,0.017365,0.0147505,0.038907,0.0054964,0.00659551,0.00844567,0.00890332,0.0118057,0.0130701,0.0127551,0.00466991,0.0201532,0.0302052,0.0148233,0.0192949,0.00768792,0.0101099,0.00338177,0.00973466,0.00323569,0.028882,0,0,0.0151137,0,0.00597347,0.0112837,0.0547549,0.0103756,0.0117656,0.0144619,0.0365041,0.0108426,0.00989659,0.0422084,0.0178173,0.0132531,0.00719196,0.0204768,0.00346264,0.0058493,0.00722418,0.0149311,0.00799917,0.00745504,0.0297386,0.0272883,0,0,0,0,0,0,0,0,0
