Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,RTIBA
977,0,0,0,0,0.0576255,0.0543438,0,0,0,0.037324,0,0.0165532,0.0513682,0,0,0.019872,0,0,0.0393731,0.0582574,0.0266684,0.0311027,0.0220479,0.066361,0.0448789,0.0526116,0.0744001,0.0507545,0.0197907,0.0562632,0.060244,0.0310266,0.0361788,0.0126327,0.0377263,0.0153143,0.0147106,0.0286945,0,0.0248124,0.0570124,0.0337019,0,0,0.0234988,0,0,0.0208289,0.074735,0.022883,0.0197309,0.0198425,0.0596243,0.034135,0.0684998,0.0836064,0.051465,0.0312445,0.0236568,0,0.0365514,0.016999,0.0370907,0.00606953,0.00989693,0.0501411,0.0716529,0,0,0,0,0
978,0,0,0,0,0.0573795,0.0545253,0,0,0,0.038469,0,0.0170892,0.0516207,0,0,0.0198529,0,0,0.0393837,0.0581404,0.0263846,0.0312713,0.0217614,0.0663432,0.0449429,0.0523699,0.0737645,0.0506633,0.0205557,0.0561681,0.060223,0.0310822,0.0361542,0.011355,0.0376803,0.0153535,0.0147034,0.0284753,0,0.0221885,0.0569417,0.0335766,0,0,0.0234794,0,0,0.0210504,0.074893,0.0226135,0.01982,0.0198785,0.0595217,0.0343512,0.0681465,0.0831374,0.0515834,0.0313821,0.0236392,0,0.0370814,0.0168141,0.0369614,0.00609579,0.0101569,0.0503054,0.0709657,0,0,0,0,0
979,0,0,0,0,0.0571289,0.0547318,0,0,0,0.03937,0,0.0177379,0.0520007,0,0,0.0198148,0,0,0.0393575,0.0580352,0.026254,0.0314172,0.021589,0.0663135,0.0449849,0.0521109,0.0731094,0.0505716,0.0212255,0.0561852,0.0601847,0.0311681,0.0361284,0.0103679,0.0376416,0.0153115,0.0147437,0.0287825,0,0.0213521,0.0568498,0.0334608,0,0,0.0232834,0,0,0.0213726,0.0749403,0.0224645,0.0199111,0.0199728,0.0594546,0.0345541,0.0678316,0.0826589,0.051756,0.0313256,0.0237938,0,0.037405,0.0163506,0.0368243,0.00618085,0.0104325,0.0506892,0.0702378,0,0,0,0,0
980,0,0,0,0,0.0568662,0.0549253,0,0,0,0.0396319,0,0.0186525,0.0526647,0,0,0.0198355,0,0,0.0392999,0.0578394,0.026335,0.0317709,0.0216108,0.0662506,0.0450094,0.0518395,0.0722851,0.0504701,0.0217423,0.0560993,0.0600832,0.0313005,0.0359359,0.00965933,0.037581,0.0151875,0.0148424,0.0296269,0,0.021514,0.0567554,0.0333516,0,0,0.0231907,0,0,0.0215932,0.0750172,0.022396,0.0199138,0.0201078,0.0593325,0.0347781,0.0675011,0.0822495,0.0520388,0.0314287,0.0240065,0,0.0374978,0.0154844,0.0366838,0.00624937,0.0106811,0.0512597,0.0695078,0,0,0,0,0
981,0,0,0,0,0.0564976,0.0551044,0,0,0,0.0280825,0,0.0225409,0.0548495,0,0,0.0197887,0,0,0.0393462,0.0581735,0.0295807,0.0340398,0.028628,0.0664116,0.0448678,0.0526997,0.0676789,0.0492236,0.0227066,0.0548082,0.0589742,0.031944,0.0321507,0.0198802,0.0376329,0.0153638,0.0146588,0.0304959,0,0.0219,0.0572409,0.0330754,0,0,0.0229862,0,0,0.0215594,0.0755246,0.02258,0.0194986,0.0200371,0.0591373,0.0347079,0.0670211,0.0820347,0.0525297,0.0317975,0.0242321,0,0.0375076,0.0146151,0.036794,0.00635633,0.0106838,0.0519385,0.0686322,0,0,0,0,0
982,0,0,0,0,0.0562405,0.0551868,0,0,0,0.0282085,0,0.0231138,0.055012,0,0,0.0197966,0,0,0.0394179,0.0583968,0.0303451,0.034079,0.0297041,0.0663307,0.0448111,0.0525078,0.0668958,0.0490607,0.023005,0.0547047,0.0585858,0.0317513,0.0317375,0.0195934,0.0375719,0.0154767,0.0145775,0.0307218,0,0.02218,0.057237,0.0329742,0,0,0.0227128,0,0,0.0216362,0.0757329,0.0226609,0.0196269,0.0201094,0.0590417,0.0349696,0.0665975,0.0817671,0.052677,0.0317759,0.0244691,0,0.0377047,0.0144585,0.0366386,0.00644007,0.0110098,0.05257,0.0680035,0,0,0,0,0
983,0,0,0,0,0.0559154,0.0552491,0,0,0,0.0281414,0,0.0236607,0.055153,0,0,0.0198288,0,0,0.0394726,0.0586458,0.0312623,0.0340568,0.0308356,0.0661542,0.0448141,0.052326,0.0661795,0.0488802,0.0233679,0.0545049,0.0581658,0.0315111,0.0313582,0.0196766,0.0374926,0.0155504,0.014555,0.0306167,0,0.022457,0.0572067,0.032841,0,0,0.0225105,0,0,0.0217533,0.0760588,0.0228603,0.0196837,0.0202525,0.0591047,0.0352222,0.0662696,0.0814164,0.0527013,0.0316905,0.0247735,0,0.0377693,0.0146638,0.0364433,0.0064744,0.0113607,0.05318,0.0673588,0,0,0,0,0
984,0,0,0,0,0.0557287,0.0552822,0,0,0,0.0279454,0,0.0241346,0.055285,0,0,0.0199154,0,0,0.0396115,0.0587636,0.0320674,0.0343242,0.0320711,0.066224,0.0452435,0.0519178,0.0654173,0.0485255,0.0236348,0.0543208,0.0579044,0.0313794,0.0310532,0.0199191,0.0374096,0.0155715,0.0147099,0.0291899,0,0.0217734,0.0564045,0.0326232,0,0,0.0224036,0,0,0.021854,0.077624,0.0216729,0.0188033,0.0212514,0.0589392,0.0354469,0.0661568,0.079614,0.0510389,0.0329761,0,0,0.0391386,0.0161712,0.036221,0.00643029,0.0117379,0.0534824,0.0671109,0,0,0,0,0
985,0,0,0,0,0.0553925,0.0553228,0,0,0,0.0287837,0,0.0238036,0.0554501,0,0,0.0199343,0,0,0.0396621,0.0588507,0.0331684,0.0340996,0.0328542,0.066055,0.0453443,0.0514013,0.0648817,0.0483105,0.0239185,0.0540518,0.057825,0.031022,0.0303778,0.0199992,0.0373675,0.015617,0.014711,0.0293133,0,0.0219318,0.0561719,0.0324475,0,0,0.0222232,0,0,0.0219557,0.0782191,0.0219234,0.0199355,0.0216226,0.058912,0.0356168,0.0659345,0.0793081,0.0510352,0.0329248,0,0,0.0392241,0.0162342,0.0360812,0.00643185,0.0120743,0.0536294,0.0665957,0,0,0,0,0
986,0,0,0,0,0.0550655,0.0554199,0,0,0,0.0334943,0,0.0214088,0.0555874,0,0,0.01996,0,0,0.0397057,0.0588422,0.0376938,0.0339033,0.0330436,0.0658096,0.0454402,0.0511889,0.0646035,0.0481778,0.024213,0.0534121,0.0585176,0.0300799,0.0275848,0.0231476,0.037363,0.015662,0.0147356,0.0298634,0,0.0214982,0.0559922,0.0322649,0,0,0.0219925,0,0,0.0220271,0.0781837,0.0229337,0.0205409,0.0219647,0.0589434,0.0358162,0.065802,0.0791301,0.0510416,0.0328803,0,0,0.0391401,0.0160549,0.0358706,0.00651907,0.0123823,0.0536635,0.0660567,0,0,0,0,0
987,0,0,0,0,0.0543,0.0562192,0,0,0,0.0306051,0,0.0232192,0.0564212,0,0,0.0193496,0,0,0.0406268,0.0583896,0.0351735,0.033741,0.0292625,0.064708,0.0460238,0.0494342,0.0645621,0.049272,0.0238138,0.0551576,0.0585216,0.031399,0.0322043,0.0192672,0.0374897,0.015031,0.0142996,0.0283323,0,0.0208755,0.0562018,0.0316416,0,0,0.0219732,0,0,0.0220073,0.0772426,0.0240191,0.0209057,0.0234432,0.0579047,0.0363262,0.0642628,0.0796331,0.0534977,0.0320659,0,0,0.0396028,0.0175955,0.0355134,0.00605183,0.0124031,0.0545471,0.0651586,0,0,0,0,0
988,0,0,0,0,0.0534294,0.0572588,0,0,0,0.0320584,0,0.0223294,0.0569758,0,0,0.0186205,0,0,0.0416524,0.0578749,0.0365085,0.0340079,0.0283023,0.063864,0.046673,0.0494837,0.0648316,0.0495594,0.0237194,0.0554266,0.0589056,0.0312653,0.0322335,0.0202614,0.0376861,0.0143559,0.0136663,0.0303866,0,0,0.0559577,0.0308736,0,0,0.021246,0,0,0.022767,0.0766267,0.0270751,0.0211922,0.0242612,0.056794,0.0368252,0.0632745,0.0802379,0.0550572,0.0303518,0,0,0.0379786,0.015007,0.0353305,0.00540302,0.0129933,0.0556335,0.0642203,0,0,0,0,0
989,0,0,0,0,0.0533975,0.0570875,0,0,0,0.032758,0,0.0225364,0.0573681,0,0,0.0189998,0,0,0.0413942,0.058146,0.0374758,0.0336813,0.0268595,0.0634694,0.0465895,0.0479324,0.0644732,0.0504252,0.0240128,0.0563764,0.0596192,0.031763,0.0335662,0.0201993,0.0373611,0.0145566,0.0138276,0.0288341,0,0.0204222,0.0568029,0.0310001,0,0,0.0207212,0,0,0.0236645,0.0762667,0.0267109,0.0221332,0.0262762,0.0568639,0.0369394,0.0624107,0.080863,0.0573788,0.0312062,0,0,0.0395116,0.0178288,0.0353005,0.00549962,0.0138753,0.0555863,0.063721,0,0,0,0,0
990,0,0,0,0,0.053001,0.0576079,0,0,0,0.0337643,0,0.0223562,0.0578503,0,0,0.0187609,0,0,0.0416946,0.0580625,0.0384128,0.033695,0.0259796,0.0630248,0.046796,0.0471386,0.0645164,0.0510133,0.0241909,0.0570226,0.0602514,0.0320412,0.0342521,0.0207828,0.0374668,0.0143043,0.0137498,0.0291311,0,0.0203383,0.0571671,0.0307523,0,0,0.021421,0,0,0.0232331,0.0760494,0.027575,0.022731,0.0275598,0.0564959,0.0372643,0.0617161,0.0815101,0.0590159,0.0309862,0,0,0.0396244,0.0180496,0.0351405,0.0055119,0.0134345,0.0562747,0.0629627,0,0,0,0,0
991,0,0,0,0,0.0526513,0.0580808,0,0,0,0.034819,0,0.0222765,0.0583615,0,0,0.0185585,0,0,0.0420358,0.0579472,0.0393161,0.0337242,0.0252709,0.0626509,0.0469976,0.0464731,0.0646291,0.0515705,0.0243614,0.0576048,0.0608084,0.0322772,0.0348225,0.0215473,0.0374623,0.0141313,0.0135556,0.0293465,0,0.0202837,0.0575722,0.0305644,0,0,0.0210801,0,0,0.0235706,0.0757502,0.0285054,0.0231503,0.0291528,0.0561148,0.0375303,0.0611648,0.0821384,0.0602767,0.0307907,0,0,0.0395473,0.0185682,0.034996,0.00531654,0.013745,0.0569535,0.0622359,0,0,0,0,0
992,0,0,0,0,0.0524311,0.0583201,0,0,0,0.0357599,0,0.022204,0.0588571,0,0,0.0186854,0,0,0.0421693,0.0578327,0.0400238,0.0337843,0.0247394,0.0624155,0.0471436,0.0458583,0.064738,0.0520912,0.0245149,0.0582019,0.0613743,0.0325526,0.0353867,0.0222503,0.0372714,0.0141081,0.0131876,0.0294748,0,0.0203367,0.0578898,0.0304336,0,0,0.0197213,0,0,0.0250236,0.0752515,0.0292623,0.0236187,0.0305391,0.0558278,0.037667,0.0606503,0.0826369,0.0613096,0.0305779,0,0,0.039561,0.0191642,0.034922,0.00516505,0.01499,0.0574147,0.0616858,0,0,0,0,0
993,0,0,0,0,0.0529482,0.0573547,0,0,0,0.0367875,0,0.0218491,0.0591751,0,0,0.019906,0,0,0.0410403,0.0576626,0.0386224,0.0333759,0.0246722,0.0617423,0.0470902,0.047168,0.0654129,0.0517915,0.0248041,0.0586656,0.0617271,0.0329044,0.0359074,0.0206933,0.0369773,0.0146203,0.0140198,0.0309879,0,0.0214088,0.0587185,0.0307279,0,0,0.0201463,0,0,0.0245948,0.0726457,0.0295041,0.0262176,0.0300313,0.0554245,0.037831,0.0621914,0.0839961,0.0611007,0.0297153,0.0253576,0,0.0385518,0.0170293,0.034557,0.00636642,0.0151974,0.0574708,0.0607185,0,0,0,0,0
994,0,0,0,0,0.0521473,0.0579585,0,0,0,0.0375746,0,0.0220812,0.058289,0,0,0.0191564,0,0,0.0418309,0.0579088,0.0387796,0.0334941,0.025033,0.0637539,0.0469279,0.0459327,0.0646515,0.0515782,0.0248027,0.059668,0.0628814,0.0337268,0.036488,0.0213793,0.0366569,0.0147472,0.0126855,0.0324877,0,0.019792,0.0566594,0.0303443,0,0,0.0186208,0,0,0.0255044,0.0737323,0.0262635,0.023524,0.0319529,0.0565135,0.0374504,0.060931,0.0825589,0.0608199,0.0317992,0,0,0.0410089,0.014756,0.0350993,0.00691852,0.0144468,0.0570653,0.061117,0,0,0,0,0
995,0,0,0,0,0.052537,0.0577132,0,0,0,0.0379647,0,0.0217202,0.0599778,0,0,0.0198702,0,0,0.0412616,0.0574693,0.0393199,0.033568,0.0243034,0.0612974,0.0472708,0.0465685,0.0655868,0.0522871,0.0249562,0.0594752,0.062444,0.0333848,0.0366799,0.0214274,0.0368505,0.0144698,0.0139486,0.0314781,0,0.0215619,0.0590888,0.0305084,0,0,0.020231,0,0,0.024827,0.0721372,0.030286,0.0270334,0.030756,0.0550895,0.0380973,0.0621383,0.0844169,0.061508,0.0295908,0.0249508,0,0.038661,0.0174243,0.0343351,0.00634353,0.0155373,0.0582251,0.0596418,0,0,0,0,0
996,0,0,0,0,0.0525043,0.0577777,0,0,0,0.0381622,0,0.0216651,0.0603066,0,0,0.0198268,0,0,0.0412292,0.0574485,0.0394082,0.0335818,0.0242042,0.0610538,0.0472676,0.0461344,0.065542,0.0525275,0.0250304,0.0598482,0.0627286,0.0336061,0.0370744,0.0214753,0.0368878,0.0144027,0.0142253,0.0313222,0,0.021708,0.059253,0.0305037,0,0,0.0206922,0,0,0.0245992,0.0722992,0.0305575,0.0271026,0.0310067,0.0548327,0.0382632,0.0620319,0.0846623,0.0617046,0.0295058,0.0248452,0,0.0386726,0.0176983,0.0342152,0.00628401,0.0156375,0.0584195,0.0592798,0,0,0,0,0
997,0,0,0,0,0.052045,0.0583654,0,0,0,0.0387462,0,0.0216599,0.0604859,0,0,0.0192787,0,0,0.0416801,0.0574287,0.0399617,0.0336812,0.0241678,0.0608703,0.0472415,0.0462695,0.0655416,0.0524473,0.0249568,0.0596763,0.0626902,0.03334,0.0366949,0.0220526,0.0369726,0.0140253,0.0139024,0.0313731,0,0.0219692,0.0593338,0.0302104,0,0,0.0203637,0,0,0.0247352,0.0723126,0.0307989,0.0271212,0.0307217,0.0544852,0.0382927,0.0622579,0.0846105,0.0613477,0.029436,0.0246702,0,0.0367577,0.0178244,0.0343014,0.00583617,0.0155574,0.0589883,0.0587826,0,0,0,0,0
998,0,0,0,0,0.0520341,0.0584948,0,0,0,0.0387448,0,0.0216689,0.0604396,0,0,0.0192559,0,0,0.0417121,0.057465,0.0398594,0.0337438,0.024176,0.0609406,0.0472309,0.0462075,0.0654503,0.0523945,0.0249482,0.0596822,0.0627221,0.0333378,0.0366923,0.0219936,0.0369661,0.0140953,0.0139768,0.0305132,0,0.0223199,0.0591739,0.0301987,0,0,0.0204345,0,0,0.0245879,0.0725924,0.0302054,0.026706,0.0309682,0.0543549,0.0383277,0.062091,0.0844281,0.0613686,0.0294907,0.0247105,0,0.0337926,0.0178481,0.0343176,0.00590081,0.0154465,0.0590209,0.0586759,0,0,0,0,0
999,0,0,0,0,0.0523632,0.0583084,0,0,0,0.0383378,0,0.021662,0.0603622,0,0,0.0196399,0,0,0.041428,0.0574953,0.0392568,0.0336725,0.024189,0.0610635,0.0472748,0.0459961,0.0652923,0.0523543,0.0249349,0.0598251,0.0628002,0.0335439,0.0369829,0.021355,0.0368718,0.0144899,0.0143335,0.0297325,0,0.0224966,0.0589778,0.0304309,0,0,0.0207932,0,0,0.0242015,0.0728817,0.0294661,0.0263261,0.0310853,0.0544127,0.038401,0.0619482,0.0842823,0.0613844,0.0295795,0.0248121,0,0.0331561,0.0178279,0.0343181,0.00632147,0.0153366,0.0586861,0.0587628,0,0,0,0,0
1000,0,0,0,0,0.0521249,0.0588297,0,0,0,0.0384201,0,0.0216041,0.0603774,0,0,0.0192733,0,0,0.0418162,0.0574813,0.0394962,0.0336694,0.0241788,0.0610415,0.0472984,0.046204,0.0652342,0.0521354,0.0247794,0.0594652,0.0625759,0.0333016,0.0364987,0.0216267,0.0369368,0.0143718,0.0139728,0.0298306,0,0.0226462,0.0590468,0.030265,0,0,0.0204667,0,0,0.0242413,0.0728926,0.0295218,0.0263221,0.0304519,0.0543159,0.0383933,0.0622975,0.0842021,0.0608583,0.0294175,0.0246157,0,0.033026,0.017824,0.0344511,0.00606884,0.0152581,0.0589106,0.0585379,0,0,0,0,0
1001,0,0,0,0,0.0525042,0.0585945,0,0,0,0.0378213,0,0.0217215,0.0603017,0,0,0.0197908,0,0,0.0413386,0.0573869,0.0388589,0.0335651,0.0241586,0.0611211,0.0473414,0.0459863,0.0650796,0.0520019,0.0245816,0.0595348,0.0625349,0.0334947,0.0367453,0.020862,0.0368061,0.014672,0.0144535,0.0292592,0,0.0225368,0.0588777,0.0305677,0,0,0.0212116,0,0,0.0234607,0.0731612,0.0289704,0.0260138,0.0304539,0.0545505,0.0386437,0.0622301,0.0840954,0.0608108,0.0293497,0.0247407,0,0.0335316,0.017964,0.0343926,0.00645121,0.014712,0.0585349,0.0586434,0,0,0,0,0
1002,0,0,0,0,0.0524333,0.0587634,0,0,0,0.0375692,0,0.021588,0.06019,0,0,0.0197966,0,0,0.041361,0.0573586,0.0386826,0.0335524,0.0242298,0.0611412,0.0474286,0.0462501,0.0649565,0.051744,0.0244551,0.059292,0.0623221,0.0333322,0.0364332,0.0208639,0.0368371,0.0146232,0.0143856,0.0293894,0,0.0226451,0.0589501,0.0305005,0,0,0.0213797,0,0,0.0235096,0.0730856,0.029045,0.0259787,0.0299936,0.054579,0.0387379,0.0625224,0.0840487,0.0603819,0.0291227,0.02452,0,0.0334539,0.0179031,0.0344075,0.00635681,0.0147528,0.0585876,0.0585524,0,0,0,0,0
1003,0,0,0,0,0.0526743,0.0586214,0,0,0,0.0370544,0,0.0215093,0.059999,0,0,0.0199569,0,0,0.041379,0.0571349,0.0383386,0.0339408,0.0242849,0.0614505,0.0478242,0.0462241,0.0647399,0.0514402,0.0240857,0.0591665,0.0622432,0.0333508,0.0363377,0.0207957,0.03677,0.0144693,0.0148745,0.0279003,0,0.0216252,0.0581263,0.0305699,0,0,0.0211814,0,0,0.0240534,0.0740459,0.0272847,0.0249325,0.030838,0.0545885,0.0389024,0.0618988,0.0830058,0.0599609,0.0300467,0,0,0.0351431,0.0190374,0.034319,0.00643353,0.0153167,0.0583854,0.0588983,0,0,0,0,0
1004,0,0,0,0,0.0522267,0.0588841,0,0,0,0.0371062,0,0.0215119,0.0599732,0,0,0.0196021,0,0,0.0415647,0.0572919,0.0386467,0.0335687,0.0243327,0.0612088,0.0474161,0.0467123,0.0647148,0.0512671,0.0240994,0.058636,0.061821,0.0329448,0.035739,0.0209397,0.0368595,0.0143229,0.0144509,0.029509,0,0.0226073,0.0590044,0.0304959,0,0,0.0206756,0,0,0.0241668,0.0729709,0.0293964,0.0260359,0.0295798,0.0548613,0.0387978,0.0627573,0.0840882,0.0600212,0.0287565,0.0242634,0,0.0331968,0.0179883,0.0344972,0.00616765,0.0152433,0.0587515,0.0582906,0,0,0,0,0
1005,0,0,0,0,0.0521775,0.0588591,0,0,0,0.0367607,0,0.0214902,0.0598244,0,0,0.0198407,0,0,0.0413871,0.0573195,0.0384762,0.0335662,0.0244119,0.0612418,0.047487,0.0468801,0.0646846,0.0510344,0.0239222,0.0584077,0.0616185,0.0328596,0.0355595,0.0208392,0.0368494,0.0143481,0.0143889,0.0294786,0,0.0225779,0.059096,0.0305293,0,0,0.0210074,0,0,0.0237388,0.072876,0.0295471,0.0261078,0.0297369,0.0549979,0.0389187,0.0626698,0.0841422,0.0601595,0.0286019,0.0242135,0,0.0331039,0.018022,0.0343806,0.00616815,0.014984,0.0588409,0.0581426,0,0,0,0,0
1006,0,0,0,0,0.0521745,0.0587582,0,0,0,0.036389,0,0.0214908,0.0596536,0,0,0.0197951,0,0,0.0414822,0.0573811,0.0383324,0.0335739,0.0244792,0.0613483,0.0475608,0.0470804,0.0648053,0.0507943,0.0237736,0.0582265,0.0614574,0.032793,0.0353686,0.0208475,0.0369023,0.0143126,0.0146381,0.0295694,0,0.0225365,0.0592021,0.0305667,0,0,0.0208686,0,0,0.0240848,0.0727321,0.0297276,0.0262247,0.0298977,0.0551471,0.0389306,0.0625437,0.0842071,0.0603717,0.0285264,0.0241954,0,0.0330151,0.0179199,0.0343493,0.00615836,0.0153294,0.058854,0.0580214,0,0,0,0,0
1007,0,0,0,0,0.0521288,0.0587874,0,0,0,0.0360549,0,0.0215476,0.0595116,0,0,0.0201119,0,0,0.041406,0.0574224,0.0382051,0.0335679,0.0245475,0.06143,0.0477783,0.0472437,0.0648592,0.0506023,0.023694,0.0580789,0.0613292,0.0327386,0.0352248,0.0207736,0.0368891,0.014403,0.0145229,0.0297424,0,0.0223796,0.0593403,0.0305591,0,0,0.021044,0,0,0.023828,0.0726508,0.0299612,0.0263565,0.0301558,0.0552626,0.039048,0.06238,0.0842498,0.06064,0.0284745,0.0242354,0,0.0331306,0.0178392,0.0342276,0.00621189,0.0151859,0.0589726,0.0578658,0,0,0,0,0
1008,0,0,0,0,0.0524461,0.0584273,0,0,0,0.035466,0,0.021719,0.0593121,0,0,0.0203352,0,0,0.0411236,0.0574318,0.037769,0.0334922,0.0245862,0.0615848,0.0479015,0.0471921,0.0647927,0.0504889,0.0236314,0.0581426,0.0613313,0.0329152,0.0354592,0.0203787,0.0368624,0.0145258,0.0150809,0.0297693,0,0.0220818,0.0593713,0.0307974,0,0,0.0211413,0,0,0.0238944,0.0726979,0.0298985,0.0263741,0.0305528,0.0555189,0.0391509,0.0621072,0.0843042,0.0610424,0.0285218,0.0244161,0,0.0340333,0.0176804,0.0341271,0.00662027,0.0153962,0.0587141,0.0579036,0,0,0,0,0
1009,0,0,0,0,0.0520712,0.0588993,0,0,0,0.0355601,0,0.0216719,0.0592858,0,0,0.0201217,0,0,0.0413988,0.0574282,0.0381054,0.0335092,0.0246976,0.0615133,0.0481157,0.0475809,0.0648121,0.0503076,0.0236072,0.0578098,0.061122,0.0326504,0.0349875,0.0207254,0.0369685,0.0142929,0.0146483,0.0304812,0,0.0220056,0.0596555,0.0305679,0,0,0.0208386,0,0,0.0239151,0.0724839,0.0305577,0.0267548,0.0302714,0.055433,0.0391584,0.0622934,0.0844108,0.0609704,0.0284448,0.0241836,0,0.0347959,0.0175991,0.0341651,0.00626905,0.0153077,0.0590817,0.0575763,0,0,0,0,0
1010,0,0,0,0,0.0521839,0.0587667,0,0,0,0.0352557,0,0.0216802,0.0591178,0,0,0.020305,0,0,0.0411891,0.0574651,0.037833,0.0334914,0.0247991,0.061578,0.0482862,0.0476694,0.0647342,0.0501553,0.0236315,0.057861,0.0611382,0.0327449,0.0350897,0.0205235,0.0370454,0.0143332,0.0149708,0.0302609,0,0.0222009,0.0596729,0.0306161,0,0,0.0209244,0,0,0.0236323,0.0725184,0.0301628,0.0268416,0.0305551,0.0555006,0.0392113,0.0621263,0.0844184,0.0612374,0.0284188,0.0242512,0,0.033848,0.0173144,0.0341387,0.00646196,0.0153318,0.0589106,0.057588,0,0,0,0,0
1011,0,0,0,0,0.0519852,0.0590088,0,0,0,0.0352852,0,0.0217453,0.0591155,0,0,0.0200524,0,0,0.0414915,0.0574907,0.0381064,0.0334631,0.0248683,0.0614791,0.0483424,0.0477555,0.0647384,0.0500403,0.0235461,0.0577523,0.061075,0.0326616,0.0349451,0.0206961,0.0371562,0.0144019,0.0147408,0.0302556,0,0.0223182,0.0596971,0.0305516,0,0,0.0209856,0,0,0.0235871,0.0725474,0.0301382,0.026946,0.0305247,0.0555112,0.0391876,0.0620992,0.0843817,0.0613949,0.0284082,0.024218,0,0.0331358,0.0172489,0.0341769,0.0061364,0.0152593,0.0590598,0.0573887,0,0,0,0,0
1012,0,0,0,0,0.0519637,0.0590256,0,0,0,0.0352658,0,0.0218237,0.0591945,0,0,0.0201253,0,0,0.0415556,0.0575113,0.0381552,0.0334402,0.0248702,0.061331,0.0483942,0.0477339,0.0647234,0.0499827,0.0235142,0.0577648,0.0610873,0.0327043,0.0350295,0.020648,0.0371421,0.0144186,0.0147707,0.0301788,0,0.0223241,0.059678,0.0305748,0,0,0.0211109,0,0,0.0238144,0.0726038,0.0299947,0.0270108,0.0304307,0.0555302,0.0391809,0.0620893,0.0843215,0.0614462,0.0284104,0.0242333,0,0.0331689,0.0171858,0.0341665,0.00621698,0.0153162,0.0590819,0.0572989,0,0,0,0,0
1013,0,0,0,0,0.0522339,0.0587751,0,0,0,0.0350232,0,0.0219998,0.0593057,0,0,0.0205333,0,0,0.0412075,0.0574695,0.0379271,0.0333965,0.0247468,0.0612729,0.0484289,0.047446,0.0646398,0.0500245,0.0234914,0.0580351,0.0612379,0.0329392,0.0354728,0.0202536,0.0370626,0.014761,0.0150226,0.0297957,0,0.022237,0.0595583,0.0308114,0,0,0.0215686,0,0,0.0233477,0.0727941,0.0295033,0.0268754,0.0306193,0.0556556,0.0392583,0.0619222,0.0842348,0.061566,0.0285189,0.0244474,0,0.0336073,0.017141,0.034064,0.00644069,0.0151869,0.0588485,0.0573529,0,0,0,0,0
1014,0,0,0,0,0.0520972,0.0589531,0,0,0,0.0351601,0,0.02179,0.0593951,0,0,0.0203597,0,0,0.0413197,0.0575104,0.0380474,0.0334269,0.0247784,0.0612346,0.0485027,0.047539,0.0646384,0.0500449,0.0236701,0.0580994,0.0613305,0.0329586,0.0354683,0.0205228,0.0372181,0.0147231,0.0148699,0.0299859,0,0.0224759,0.0597334,0.0306488,0,0,0.0215457,0,0,0.0232407,0.0726863,0.0295328,0.0269167,0.0303062,0.0554579,0.0392692,0.0620911,0.084202,0.0613794,0.0283565,0.024258,0,0.0334897,0.0170163,0.0339662,0.00641863,0.0152521,0.0589996,0.0572767,0,0,0,0,0
1015,0,0,0,0,0.0512604,0.0604477,0,0,0,0.0360785,0,0.0217039,0.0601212,0,0,0.0193895,0,0,0.0426076,0.0571465,0.0404827,0.0341117,0.0242634,0.0612373,0.0487868,0.046557,0.0645592,0.0506547,0.0232752,0.0575766,0.0611046,0.0322642,0.0346382,0.0227105,0.0372315,0.0140213,0.0139601,0.0293197,0,0.0214494,0.0594425,0.0302954,0,0,0.020633,0,0,0.0241683,0.0739309,0.0296184,0.0255185,0.0310617,0.0551593,0.0392565,0.0611177,0.0833413,0.0615084,0.0290968,0,0,0.0344449,0.0188315,0.0341491,0.00524529,0.0153703,0.0598548,0.0571429,0,0,0,0,0
1016,0,0,0,0,0.0522472,0.0589546,0,0,0,0.0354328,0,0.021861,0.059793,0,0,0.0204194,0,0,0.0413309,0.0573552,0.0382268,0.0333657,0.0245531,0.0611082,0.0484116,0.0471272,0.0646418,0.0501945,0.0235794,0.0584077,0.0615737,0.0331653,0.0358505,0.0204435,0.0371097,0.014802,0.0149827,0.0296279,0,0.022457,0.0596782,0.0307679,0,0,0.0213151,0,0,0.0235816,0.0729204,0.0293078,0.0267786,0.0303304,0.0553385,0.0393038,0.062049,0.0841065,0.0612175,0.0283308,0.0243489,0,0.0335719,0.0172375,0.0339515,0.00645975,0.015552,0.0588054,0.0572194,0,0,0,0,0
