Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RASI,RTIBI,
1066,0,0,0,0,0.0557079,0.0558568,0,0,0,0.0327568,0,0.0164523,0.047163,0,0,0.0218191,0,0,0.0392488,0.0582425,0.0277027,0.0367339,0.0202119,0.0736605,0.0413302,0.0549953,0.0755099,0.0525809,0.018842,0.0554943,0.0588431,0.0305035,0.035211,0.01633,0.033625,0.0147606,0.0149396,0.0147032,0,0.0241036,0.034795,0,0,0.0208412,0,0,0.0275462,0.0734648,0.0196668,0.015697,0.0235532,0.0591137,0.0429118,0.0676079,0.0854505,0.0546562,0.0279901,0.0232546,0.0285343,0.0326746,0.0363958,0.0325248,0.00816859,0.0215004,0.048703,0.0626717,0,0,0,0.057806,0,0
1067,0,0,0,0,0.0556451,0.0560512,0,0,0,0.0334328,0,0.0167718,0.0475959,0,0,0.0219241,0,0,0.0392588,0.0579378,0.0274464,0.03696,0.0200563,0.0735412,0.041283,0.0549577,0.075171,0.0525351,0.0193459,0.0554301,0.0587872,0.0305733,0.0350772,0.015157,0.0336192,0.0147873,0.014909,0.0152119,0,0.0246538,0.0348051,0,0,0.0211601,0,0,0.0274087,0.0733818,0.0198315,0.0157754,0.0233379,0.0590893,0.0433856,0.0675388,0.085497,0.0548426,0.0281138,0.023694,0.0285701,0.032927,0.0357362,0.0322493,0.00823116,0.0214825,0.0490274,0.0621418,0,0,0,0.0577387,0,0
1068,0,0,0,0,0.0555625,0.0561933,0,0,0,0.0342947,0,0.017016,0.0478958,0,0,0.021948,0,0,0.0393349,0.0576644,0.0272015,0.0371406,0.0199535,0.073473,0.041349,0.0548814,0.0748407,0.0524634,0.0198334,0.055378,0.0587205,0.0305806,0.0349912,0.0140509,0.0335955,0.014822,0.0149432,0.0159808,0,0.0261622,0.0348263,0,0,0.0212185,0,0,0.0275008,0.0732957,0.0200028,0.0158468,0.0231975,0.0591235,0.0437167,0.0674419,0.0855357,0.0550154,0.0281821,0.0239767,0.0287043,0.0329848,0.0348863,0.0320769,0.00829032,0.0217034,0.0492882,0.061647,0,0,0,0.0575545,0,0
1069,0,0,0,0,0.0554713,0.0563174,0,0,0,0.0351402,0,0.0172983,0.0482124,0,0,0.0219544,0,0,0.0393995,0.0573717,0.0270199,0.0373315,0.0199091,0.0733795,0.0414674,0.0548169,0.0745272,0.0523825,0.0202433,0.0553178,0.0586764,0.0306133,0.0348965,0.0130463,0.0335665,0.0148598,0.0149765,0.0166103,0,0.0268956,0.0348355,0,0,0.0213175,0,0,0.0276517,0.0732613,0.0201304,0.0159075,0.0231163,0.0591228,0.0440459,0.067303,0.0854861,0.0551982,0.028219,0.0240175,0.0288431,0.0331006,0.0341146,0.0318774,0.00838878,0.0219273,0.0495588,0.0611612,0,0,0,0.0573493,0,0
1070,0,0,0,0,0.0553595,0.0564463,0,0,0,0.0359666,0,0.0176507,0.0485808,0,0,0.0219624,0,0,0.0394496,0.0570853,0.0268996,0.0375128,0.0199144,0.073261,0.0415804,0.054759,0.0741998,0.0523,0.0206088,0.0552336,0.0586533,0.0306785,0.0348215,0.0121366,0.0335338,0.0148682,0.0150003,0.0171917,0,0.0269299,0.0348627,0,0,0.0214479,0,0,0.0278331,0.0732278,0.0201808,0.0159843,0.0229919,0.0590475,0.0443768,0.06722,0.0853672,0.0554147,0.0283073,0.0239492,0.0287269,0.0332536,0.0333473,0.0316604,0.00853978,0.0221161,0.0498148,0.0606725,0,0,0,0.0571566,0,0
1071,0,0,0,0,0.0552275,0.0565831,0,0,0,0.0366004,0,0.0181242,0.0490619,0,0,0.0220152,0,0,0.0395185,0.056863,0.0268269,0.0377235,0.0200231,0.0731086,0.0416347,0.0547901,0.0737625,0.0522022,0.0209311,0.0551258,0.0586515,0.0307671,0.0347284,0.0113388,0.0335255,0.0148827,0.0150215,0.017737,0,0.0269136,0.034869,0,0,0.0214698,0,0,0.0279529,0.0731985,0.0202555,0.0160642,0.0229204,0.0589563,0.0447396,0.06716,0.0852583,0.0557388,0.0283912,0.0240852,0.0285464,0.0334366,0.0325663,0.0315108,0.00862043,0.0222918,0.0500586,0.0601816,0,0,0,0.0570115,0,0
1072,0,0,0,0,0.0550796,0.0567054,0,0,0,0.0373154,0,0.0185516,0.0495263,0,0,0.0220875,0,0,0.0395883,0.0568561,0.0268257,0.0378437,0.0201935,0.0729702,0.0416739,0.0548162,0.0733296,0.0520815,0.021244,0.0550949,0.0586428,0.030847,0.0346818,0.0106792,0.0335761,0.0149312,0.0150318,0.0183538,0,0.0269167,0.0348697,0,0,0.0214386,0,0,0.0280342,0.073177,0.0202884,0.0162027,0.022962,0.0588732,0.0450557,0.067113,0.0851876,0.0558453,0.0284499,0.0242312,0.0286074,0.0335316,0.0316998,0.0313962,0.00867706,0.0224654,0.050299,0.059698,0,0,0,0.0568588,0,0
1073,0,0,0,0,0.054826,0.0568161,0,0,0,0.037822,0,0.0190226,0.0499476,0,0,0.0220841,0,0,0.0395975,0.0569242,0.0269433,0.0379198,0.0204683,0.0728057,0.0417141,0.0547687,0.0728795,0.0519512,0.0216289,0.0550687,0.058571,0.0309075,0.034597,0.0102099,0.033633,0.0149699,0.0150221,0.0175023,0,0.0275468,0.0348798,0,0,0.0214131,0,0,0.0281343,0.0731615,0.0205607,0.0165915,0.023715,0.0588248,0.0453521,0.066614,0.0852405,0.056732,0.0281286,0.0240472,0.0276207,0.0339387,0.032253,0.0312316,0.00872252,0.0226214,0.0505771,0.0591557,0,0,0,0.0567229,0.0148116,0
1074,0,0,0,0,0.0545087,0.0568629,0,0,0,0.0383057,0,0.019487,0.0504196,0,0,0.0220571,0,0,0.0395853,0.0567449,0.0270772,0.0380129,0.0208344,0.0726343,0.0418239,0.0546288,0.0723753,0.0518305,0.021944,0.0550655,0.0584986,0.0309361,0.0345402,0.00981839,0.0336547,0.0149396,0.015052,0.0182111,0,0.0276579,0.0348804,0,0,0.0213627,0,0,0.0282436,0.0731114,0.0206403,0.0168723,0.0236765,0.0587438,0.0456314,0.066685,0.08517,0.0568712,0.0278737,0.024138,0.027761,0.0341766,0.0313351,0.0310428,0.00877948,0.0227842,0.0508091,0.058668,0,0,0,0.0566392,0.0143829,0
1075,0,0,0,0,0.054408,0.0569309,0,0,0,0.0386614,0,0.0199766,0.050879,0,0,0.0219801,0,0,0.0394949,0.0566353,0.0272884,0.0381301,0.0212651,0.0724746,0.0418602,0.0545141,0.071865,0.0517023,0.0222593,0.0550653,0.0584462,0.0309695,0.034467,0.00952946,0.0336616,0.0148052,0.0151536,0.018919,0,0.0280099,0.0348772,0,0,0.0213141,0,0,0.0283369,0.0731034,0.0206918,0.0170715,0.0235879,0.0586771,0.0458875,0.0667846,0.0850501,0.0569434,0.027498,0.0243215,0.0274799,0.0344884,0.030448,0.0309669,0.00880433,0.0229514,0.0510746,0.0581812,0,0,0,0.0565859,0.0139907,0
1076,0,0,0,0,0.0544142,0.0570129,0,0,0,0.0389704,0,0.0204795,0.0513525,0,0,0.0219649,0,0,0.0395532,0.0566565,0.0275709,0.0382439,0.0217834,0.0723215,0.0418892,0.0544706,0.0714175,0.0515756,0.0227177,0.0550664,0.0583584,0.0309923,0.0343679,0.00932001,0.0336937,0.0148468,0.0151728,0.0192478,0,0.0274136,0.034872,0,0,0.0213206,0,0,0.0284241,0.0731593,0.020734,0.0172804,0.0234894,0.058629,0.0460992,0.0667493,0.0849389,0.0570046,0.0272691,0.0244649,0.0272708,0.0349247,0.0299856,0.0309359,0.00882362,0.0230725,0.0513623,0.0577096,0,0,0,0.05656,0.0140349,0
1077,0,0,0,0,0.0541318,0.0570735,0,0,0,0.0392637,0,0.020944,0.0517067,0,0,0.0219931,0,0,0.0397208,0.0566216,0.0278791,0.0383508,0.0223275,0.0721918,0.0420433,0.0544723,0.0710099,0.0514359,0.0230158,0.0551316,0.0583182,0.0310703,0.0343218,0.00919862,0.0337285,0.0150571,0.0150984,0.0189311,0,0.0242673,0.0348544,0,0,0.0212947,0,0,0.0285288,0.0732308,0.020689,0.0175162,0.023387,0.0585918,0.0462508,0.066546,0.0848187,0.0569756,0.0269942,0.024561,0.027193,0.0352361,0.0300861,0.0308435,0.00885987,0.0231851,0.0516187,0.0572973,0,0,0,0.0565322,0.0135009,0
1078,0,0,0,0,0.0539451,0.0571826,0,0,0,0.0384446,0,0.021627,0.0522483,0,0,0.0220534,0,0,0.039784,0.056324,0.0284335,0.0388274,0.0232899,0.072181,0.0423343,0.0544114,0.0703886,0.0511317,0.0227884,0.0551174,0.0582226,0.0311996,0.0341054,0.00927964,0.0336939,0.0150476,0.0152296,0.0182274,0,0,0.0348314,0,0,0.0213219,0,0,0.0286661,0.0741178,0.0216765,0.0169868,0.0227927,0.0585167,0.0464799,0.0659937,0.0840278,0.05645,0.0258715,0.0238986,0.0277599,0.0346283,0.03084,0.0306437,0.00884244,0.0233406,0.0518467,0.0571068,0,0,0,0.0559723,0.0126563,0
1079,0,0,0,0,0.0536523,0.0572992,0,0,0,0.0383552,0,0.0222674,0.0526365,0,0,0.0220193,0,0,0.0397414,0.0564803,0.0290009,0.0386247,0.0240929,0.0718369,0.0422365,0.0541381,0.069805,0.0510261,0.0230865,0.0550744,0.0581062,0.0312014,0.0339424,0.00917581,0.0337269,0.0149964,0.0152357,0.019115,0,0.0232258,0.0348587,0,0,0.0211946,0,0,0.0287543,0.0734381,0.0208661,0.0179717,0.0232486,0.0585113,0.0466332,0.0661974,0.0846527,0.0570922,0.0264564,0.0248428,0.0270675,0.0354275,0.0297652,0.0305905,0.00883159,0.0233527,0.0521479,0.0566136,0,0,0,0.0566412,0.0133206,0
1080,0,0,0,0,0.0534172,0.0573934,0,0,0,0.0378501,0,0.022817,0.0530415,0,0,0.0219929,0,0,0.0397688,0.0564105,0.0295858,0.0387157,0.0249103,0.0716517,0.0423214,0.0536842,0.0692997,0.0508205,0.023161,0.0550375,0.0580077,0.0312212,0.033754,0.00932938,0.0337201,0.015011,0.0152425,0.0199288,0,0.0223049,0.0348701,0,0,0.0211616,0,0,0.0288681,0.0734733,0.0217558,0.0182321,0.0233655,0.0584372,0.0468324,0.0660862,0.0846235,0.0573369,0.0265236,0.0251505,0.0274952,0.0352741,0.0290238,0.0305339,0.00884739,0.0234112,0.0523585,0.056331,0,0,0,0.0566683,0.0147004,0
1081,0,0,0,0,0.0530798,0.057911,0,0,0,0.0353765,0,0.022069,0.0534716,0,0,0.0220166,0,0,0.0399248,0.0564859,0.0300819,0.0386094,0.0257945,0.0707954,0.0423715,0.0530948,0.0683846,0.0507209,0.0233052,0.0555735,0.0584172,0.0317556,0.0340073,0.0116252,0.033597,0.0147641,0.015001,0.0211652,0,0.0229671,0.0350965,0,0,0.0207267,0,0,0.0296982,0.0729165,0.022385,0.0192996,0.0246899,0.0582341,0.0471822,0.0655443,0.0854846,0.0590656,0.0261551,0.0246316,0.026488,0.035033,0.026894,0.0305353,0.00827473,0.0233684,0.0530585,0.0555927,0,0,0,0.0569597,0.0131694,0
1082,0,0,0,0,0.0528424,0.0582655,0,0,0,0.035054,0,0.0225144,0.0539247,0,0,0.0219621,0,0,0.040135,0.056504,0.0307406,0.0385374,0.026419,0.0701909,0.0424246,0.0531359,0.0679986,0.0505408,0.0232365,0.055529,0.0583267,0.0317302,0.0337952,0.0121761,0.033637,0.014741,0.0147764,0.0217383,0,0.0223898,0.0351044,0,0,0.0205252,0,0,0.0301676,0.0726137,0.0235607,0.0199028,0.0262322,0.0578762,0.0473411,0.064735,0.0859972,0.0606425,0.0258127,0.0245844,0.0258026,0.0347896,0.0264682,0.0305737,0.00801878,0.0233589,0.0535103,0.0551237,0,0,0,0.0572693,0.0122588,0
1083,0,0,0,0,0.0525728,0.0587123,0,0,0,0.0353744,0,0.0226597,0.0543894,0,0,0.0218406,0,0,0.0404017,0.0565015,0.0313445,0.0383933,0.0265589,0.0695007,0.0424127,0.0530848,0.0678315,0.0504544,0.023347,0.0556341,0.0584333,0.0317971,0.0338043,0.0124314,0.0336566,0.0146254,0.0144537,0.0225162,0,0.0219769,0.0350867,0,0,0.0201832,0,0,0.0307619,0.0722812,0.0247226,0.0205921,0.0278121,0.0574792,0.0474111,0.0641317,0.0865028,0.0620133,0.0255935,0.0247006,0.0253497,0.0345418,0.0262625,0.0307303,0.00780925,0.0233033,0.0540233,0.0545798,0,0,0,0.0576111,0.0118164,0
1084,0,0,0,0,0.0527681,0.0585571,0,0,0,0.0357215,0,0.0226991,0.0548425,0,0,0.0220637,0,0,0.0402429,0.0564451,0.0322933,0.0383255,0.0254269,0.0688965,0.042347,0.0521688,0.0677715,0.0508908,0.0232267,0.0564367,0.0590956,0.0322409,0.0347879,0.0126242,0.0335743,0.0145396,0.0144766,0.0230777,0,0.0217494,0.0351885,0,0,0.0198988,0,0,0.0309617,0.0719925,0.0249555,0.0213492,0.0296844,0.057205,0.0473899,0.0636085,0.0869622,0.0632251,0.0256604,0.0253096,0.024594,0.0349826,0.0257299,0.0308288,0.0088916,0.0235028,0.0541103,0.0542773,0,0,0,0.0579862,0.0111,0
1085,0,0,0,0,0.0524905,0.058908,0,0,0,0.0397821,0,0.0215727,0.054541,0,0,0.0219637,0,0,0.0401132,0.0566962,0.0292485,0.0380165,0.0253706,0.0690906,0.0420156,0.0528014,0.0681619,0.0505352,0.0244394,0.0574398,0.0599141,0.0327838,0.0357308,0.0113753,0.0334789,0.0147519,0.0142012,0.0245363,0,0.0214898,0.0351903,0,0,0.0182934,0,0,0.0323708,0.0715824,0.0252213,0.021854,0.0309227,0.0573126,0.0465167,0.0634999,0.0873331,0.0636261,0.0256468,0.0258612,0.0246863,0.0352011,0.0246493,0.0317362,0.0112684,0.0230556,0.0543361,0.0538317,0,0,0,0.0578842,0.0109583,0
1086,0,0,0,0,0.0515781,0.0603731,0,0,0,0.0383567,0,0.0219633,0.0562555,0,0,0.0205505,0,0,0.0415893,0.0564132,0.0350257,0.0381391,0.024139,0.0672832,0.0423206,0.0515914,0.0679988,0.0515598,0.0234904,0.057474,0.0601709,0.0323376,0.035366,0.0143493,0.034011,0.0138804,0.0130787,0.0250818,0,0.02167,0.0346188,0,0,0.0192106,0,0,0.0321451,0.0713665,0.0278926,0.0227222,0.0317598,0.0557072,0.0472352,0.0632664,0.0882289,0.0648167,0.0249544,0.0254792,0.0249263,0.0342745,0.0263585,0.0308739,0.00714914,0.022899,0.0560728,0.0527545,0,0,0,0.0588936,0.0110229,0
1087,0,0,0,0,0.051923,0.0602829,0,0,0,0.0385832,0,0.0223324,0.057116,0,0,0.0208467,0,0,0.0413015,0.0563316,0.0359317,0.0380493,0.0232564,0.0666666,0.042207,0.0499276,0.0677601,0.0523752,0.0234107,0.0587757,0.0611618,0.0331894,0.0369563,0.0145563,0.0338517,0.0141237,0.0134265,0.0244237,0,0.0216755,0.0348897,0,0,0.0197695,0,0,0.0315113,0.0718789,0.0280935,0.0223034,0.0336182,0.0555381,0.0475877,0.0622873,0.0887348,0.0664617,0.0251633,0.0261086,0.0240289,0.0349563,0.0273787,0.0307677,0.00677283,0.022883,0.05604,0.0527545,0,0,0,0.0589602,0.0101397,0
1088,0,0,0,0,0.0517667,0.0606383,0,0,0,0.0395187,0,0.0223775,0.0578514,0,0,0.0204954,0,0,0.0414961,0.0562668,0.0371181,0.0380593,0.0228801,0.0659837,0.0420726,0.049215,0.0678349,0.0529267,0.0236517,0.0596133,0.0619511,0.0335772,0.0376853,0.0156849,0.0339671,0.0139762,0.013241,0.0246459,0,0.0218275,0.0347774,0,0,0.0199563,0,0,0.0314667,0.071859,0.0283319,0.0224506,0.0341994,0.0550228,0.0477218,0.0621866,0.0890148,0.0669245,0.0253141,0.026277,0.0239869,0.0350584,0.0275651,0.030809,0.00637485,0.0226957,0.0565052,0.0523747,0,0,0,0.0591787,0.01017,0
1089,0,0,0,0,0.0516035,0.0609731,0,0,0,0.0404875,0,0.022456,0.0585641,0,0,0.0201512,0,0,0.0417202,0.0561723,0.0382558,0.0381233,0.0226758,0.0653641,0.0419039,0.0485336,0.0679589,0.0535242,0.0239145,0.0603967,0.0626526,0.0339329,0.0383689,0.0168463,0.0340734,0.0138966,0.0129233,0.0247431,0,0.0219289,0.0347717,0,0,0.0200386,0,0,0.0314545,0.0719005,0.0283643,0.0225714,0.0344454,0.0545902,0.0478245,0.0621326,0.08911,0.0671604,0.0254623,0.0264457,0.024139,0.0351612,0.0276258,0.0308028,0.00615145,0.0225171,0.0569136,0.0520137,0,0,0,0.059295,0.0101511,0
1090,0,0,0,0,0.0514611,0.0612607,0,0,0,0.0414151,0,0.0225451,0.0592135,0,0,0.0198815,0,0,0.0419864,0.0560897,0.0392935,0.0381967,0.0226299,0.0648291,0.0417256,0.0478997,0.0680739,0.0541681,0.0242171,0.0611453,0.0633145,0.0342505,0.0390221,0.0179391,0.0341484,0.0138656,0.0125798,0.0247641,0,0.0219413,0.0347435,0,0,0.0200457,0,0,0.0314295,0.0720244,0.0282062,0.0226932,0.0344096,0.054218,0.0479033,0.0621078,0.0890494,0.0671881,0.0254602,0.0265752,0.0244078,0.0352705,0.0276534,0.0306852,0.00604002,0.0223443,0.0572536,0.0516943,0,0,0,0.059353,0.0100388,0
1091,0,0,0,0,0.0513746,0.0615078,0,0,0,0.0422913,0,0.0226377,0.0597908,0,0,0.019507,0,0,0.0422062,0.0560123,0.0400863,0.0382234,0.0227372,0.0643563,0.0414798,0.0473327,0.0681882,0.0547528,0.0245353,0.061841,0.0639465,0.0346015,0.0396343,0.0188183,0.0342569,0.0137252,0.0124709,0.0246902,0,0.0219252,0.0347159,0,0,0.0203316,0,0,0.0311374,0.0722116,0.0279114,0.0227012,0.0341656,0.0539062,0.0480781,0.0621466,0.0888133,0.0669697,0.0254143,0.0265799,0.0245273,0.0353352,0.0276866,0.0303815,0.00618831,0.0218076,0.0575354,0.0514185,0,0,0,0.0593499,0.00988452,0
1092,0,0,0,0,0.052693,0.0600672,0,0,0,0.0423035,0,0.0223635,0.0602307,0,0,0.0211027,0,0,0.0408259,0.0555918,0.0388728,0.0385901,0.0227943,0.0635849,0.0418282,0.0483013,0.0687128,0.0543252,0.0241837,0.0624928,0.0644719,0.035288,0.0403585,0.0179799,0.0338513,0.0140675,0.0137751,0.0248294,0,0,0.0349123,0,0,0.0208913,0,0,0.0302534,0.0720053,0.0268282,0.0239796,0.0333904,0.053151,0.0483665,0.063171,0.0882167,0.0652942,0.0252312,0.0259343,0.0259176,0.0348445,0.0247834,0.0299654,0.00752015,0.0226066,0.0570482,0.0514007,0,0,0,0.0586456,0.0098937,0
1093,0,0,0,0,0.0513246,0.0617849,0,0,0,0.0435611,0,0.0228108,0.0608146,0,0,0.0194421,0,0,0.042238,0.0558253,0.0413574,0.0382803,0.0230156,0.0637534,0.0411389,0.0464778,0.068415,0.0557225,0.0249393,0.0627985,0.0648259,0.0351111,0.0404764,0.0202826,0.0341988,0.0136506,0.0120708,0.0242962,0,0.0221446,0.0345534,0,0,0.0200605,0,0,0.0311854,0.0725526,0.0272867,0.0225067,0.0333996,0.0534116,0.0479548,0.0625328,0.0881267,0.066076,0.0262072,0.0264438,0.0247295,0.0352485,0.0274566,0.0304383,0.00599567,0.0218812,0.0578667,0.0511456,0,0,0,0.0591173,0.0105309,0
1094,0,0,0,0,0.0513466,0.0618512,0,0,0,0.0438967,0,0.0228703,0.0612467,0,0,0.0193476,0,0,0.0422954,0.0556952,0.0417507,0.0383221,0.0231627,0.0636046,0.0410189,0.0462015,0.0684747,0.0560638,0.0250394,0.063034,0.0650562,0.035204,0.0406585,0.0208217,0.0341724,0.0136289,0.0119625,0.0241445,0,0.0222232,0.034495,0,0,0.0201208,0,0,0.0311425,0.0727408,0.0271019,0.022354,0.032939,0.0531239,0.0480663,0.0627269,0.087921,0.0656064,0.0265599,0.026326,0.0247944,0.0351869,0.027316,0.0304098,0.00603211,0.0218255,0.0579249,0.0511008,0,0,0,0.0589411,0.0108109,0
1095,0,0,0,0,0.0513992,0.0618763,0,0,0,0.0440245,0,0.0228763,0.0614928,0,0,0.0192655,0,0,0.0422953,0.0555786,0.041869,0.0383364,0.0232305,0.0635949,0.040949,0.0460799,0.0684754,0.0562397,0.0250255,0.0631689,0.0652021,0.0352938,0.040744,0.0210596,0.0341811,0.013695,0.0118881,0.0239743,0,0.0222631,0.0344643,0,0,0.0204996,0,0,0.0308758,0.0728829,0.0268609,0.0222679,0.0324516,0.0528837,0.0482665,0.0628888,0.0877619,0.0651627,0.0265267,0.0262198,0.0247394,0.0351537,0.0271675,0.0302689,0.00619072,0.0215031,0.0578523,0.0511009,0,0,0,0.0587758,0.0108854,0
1096,0,0,0,0,0.0514629,0.0618176,0,0,0,0.0439783,0,0.0228464,0.0615848,0,0,0.0193651,0,0,0.0422226,0.0554976,0.041847,0.0383529,0.0231861,0.0636888,0.0409113,0.0460803,0.0684776,0.0562441,0.0249106,0.0632014,0.0652569,0.0353311,0.0407139,0.0210956,0.0341355,0.0137002,0.0118942,0.0238166,0,0.0222653,0.0344176,0,0,0.0205712,0,0,0.0308156,0.0729109,0.0266121,0.0222858,0.0319544,0.0527631,0.0482976,0.0630553,0.0876416,0.0647958,0.0264378,0.0261005,0.0246557,0.0351256,0.0270856,0.0302447,0.00624166,0.0214861,0.057658,0.0511939,0,0,0,0.0586525,0.0108747,0
1097,0,0,0,0,0.0515388,0.061705,0,0,0,0.0437928,0,0.0227744,0.0615382,0,0,0.0195301,0,0,0.0421443,0.0554378,0.0416763,0.0383443,0.0230627,0.0637823,0.0408707,0.04605,0.0684891,0.0561245,0.0247623,0.0631167,0.0651902,0.0353055,0.0406183,0.0209637,0.0340608,0.0136901,0.01199,0.0236433,0,0.0222517,0.0344061,0,0,0.0206284,0,0,0.0307222,0.0728514,0.0264426,0.0222243,0.0315093,0.052792,0.0483149,0.0632238,0.0875738,0.0645445,0.0262951,0.0259965,0.0246727,0.0350672,0.0270909,0.0302301,0.00629319,0.0215003,0.0574295,0.0513299,0,0,0,0.0585542,0.0107639,0
1098,0,0,0,0,0.0515641,0.0616178,0,0,0,0.0435257,0,0.0226629,0.0614059,0,0,0.0197068,0,0,0.0420569,0.0553818,0.0414041,0.0383363,0.0228431,0.0638605,0.0410856,0.0460497,0.0684445,0.0559223,0.0245797,0.0629457,0.0650404,0.0352186,0.0404715,0.0207114,0.0339697,0.0136712,0.0121082,0.0234566,0,0.0221889,0.0343244,0,0,0.0206908,0,0,0.0306751,0.0727464,0.026362,0.0221329,0.0311304,0.0529643,0.0483451,0.0633662,0.0875616,0.0643555,0.0262484,0.025896,0.0246344,0.035009,0.0271169,0.0301983,0.00631935,0.0215173,0.0572605,0.0514744,0,0,0,0.0584924,0.0107472,0
1099,0,0,0,0,0.051616,0.0614962,0,0,0,0.0431814,0,0.0225626,0.0611912,0,0,0.0198998,0,0,0.0419774,0.0553597,0.0411013,0.0383183,0.0226341,0.0639348,0.0412203,0.046365,0.0683799,0.0556766,0.0243426,0.0627292,0.0648839,0.0351335,0.0403014,0.0204059,0.0338777,0.0136501,0.0122426,0.0233358,0,0.0221033,0.0341914,0,0,0.0207997,0,0,0.0306642,0.072615,0.026388,0.0220803,0.0308244,0.0532202,0.0484073,0.0634317,0.0875647,0.0642269,0.026218,0.0258181,0.0245638,0.0349935,0.0271583,0.0301473,0.00632866,0.0215563,0.0570865,0.0516499,0,0,0,0.0584953,0.0107497,0
1100,0,0,0,0,0.0516841,0.0613657,0,0,0,0.0428029,0,0.0224736,0.0609535,0,0,0.0200941,0,0,0.0419363,0.0553111,0.0408021,0.0383363,0.0224231,0.0640076,0.0412984,0.0466202,0.0683355,0.0554132,0.0240826,0.062499,0.0647214,0.0350317,0.040086,0.0200735,0.033801,0.0136453,0.0123792,0.023362,0,0.0220436,0.0341417,0,0,0.0209365,0,0,0.0306521,0.0724618,0.0264789,0.0220582,0.0306183,0.0535131,0.0485123,0.0634417,0.0875828,0.0641881,0.0259134,0.0257733,0.0244665,0.0350042,0.0271532,0.0301552,0.00635743,0.0216276,0.05689,0.0518114,0,0,0,0.0585288,0.010746,0
1101,0,0,0,0,0.0517276,0.0612605,0,0,0,0.0424182,0,0.02239,0.0607199,0,0,0.0202681,0,0,0.0418569,0.0552387,0.0404795,0.038371,0.0222291,0.0640984,0.041502,0.0466721,0.0682979,0.0551309,0.0237879,0.0622643,0.0645247,0.0348984,0.0399002,0.0197338,0.03376,0.0135733,0.0125611,0.0234301,0,0.0219506,0.0341314,0,0,0.021064,0,0,0.0306136,0.072319,0.026603,0.0220424,0.0305319,0.053817,0.0486328,0.0634376,0.0876359,0.0642566,0.025706,0.0257531,0.02434,0.0349843,0.0271684,0.0302826,0.00638726,0.0217105,0.0566965,0.0519297,0,0,0,0.0585888,0.0107057,0
1102,0,0,0,0,0.0517723,0.0611682,0,0,0,0.0420533,0,0.0223383,0.0605106,0,0,0.0201525,0,0,0.0418383,0.0551924,0.040247,0.0384072,0.022081,0.0642375,0.0417475,0.0468133,0.0683046,0.0548692,0.0235742,0.0620696,0.064331,0.0347969,0.0397377,0.0194533,0.0338215,0.0133882,0.0129499,0.023499,0,0.0218775,0.0341675,0,0,0.0209842,0,0,0.0306972,0.0721754,0.0267068,0.0220517,0.0305427,0.054109,0.0486712,0.063434,0.0877202,0.0643921,0.0255078,0.0257348,0.0242487,0.0349821,0.0270979,0.030398,0.00638959,0.0219245,0.0565224,0.0520002,0,0,0,0.0586483,0.0106539,0
1103,0,0,0,0,0.0530858,0.0595962,0,0,0,0.040986,0,0.0218842,0.0601961,0,0,0.0217522,0,0,0.0404217,0.0549333,0.0379996,0.0386905,0.0220642,0.0640448,0.0424022,0.0482235,0.0686239,0.0538039,0.0230189,0.0621469,0.0643162,0.0352579,0.0400399,0.0175612,0.0334896,0.0138381,0.0146353,0.0236444,0,0,0.0344987,0,0,0.0218931,0,0,0.0296988,0.0718098,0.0263217,0.0230783,0.0305505,0.0538259,0.0491156,0.0639168,0.0876606,0.0637322,0.0247974,0.0251474,0.0253622,0.0345459,0.024888,0.0297909,0.00781152,0.0225335,0.0556872,0.0522164,0,0,0,0.0580875,0.0102122,0
1104,0,0,0,0,0.0518,0.061104,0,0,0,0.0415261,0,0.0223266,0.0602055,0,0,0.0203268,0,0,0.0417211,0.0551953,0.0400007,0.0384726,0.0219142,0.0644474,0.041959,0.0471687,0.0683007,0.0544554,0.0233782,0.0617457,0.0640468,0.0347121,0.0395244,0.0190564,0.0338291,0.0134128,0.0130636,0.0237,0,0.0218144,0.0343299,0,0,0.0211307,0,0,0.0307065,0.0719603,0.0269882,0.0222266,0.0307184,0.0544265,0.0488526,0.0633273,0.0878636,0.0647062,0.0251859,0.0257317,0.0241632,0.0351357,0.0270317,0.0301684,0.00638993,0.0219819,0.0563061,0.0519328,0,0,0,0.0587891,0.010544,0
