Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
113,0.00797468,0.00351685,0,0,0,0.027072,0.0166857,0.00682744,0.00416585,0,0,0,0.00279708,0,0.0198458,0.00228753,0.0333097,0.0172176,0.0165497,0.011462,0,0,0.00719299,0.00741784,0.00904678,0.0154066,0.0074434,0.0365887,0.00927835,0.0121904,0.0094128,0.0309452,0,0.0335017,0,0.00266037,0.00284605,0.00206049,0.0109626,0.0157252,0.012034,0.00701762,0.00864051,0,0,0.0172174,0,0.0149281,0.00940991,0.0321254,0.0173477,0.0347165,0.0136161,0.013234,0.016622,0.0101978,0.0255958,0.0133679,0.013301,0.0116841,0.0330462,0.0052324,0.0138233,0.0065166,0.005804,0.00691577,0.00998084,0.00404313,0.00630227,0,0,0,0,0
114,0.0084504,0.00436087,0,0,0,0.0325196,0.0168252,0.010266,0.00560473,0,0,0,0.00250002,0,0.0197055,0.00159015,0.0331984,0.00681339,0.0143282,0.0173878,0,0,0.00542375,0.00857952,0.00933887,0.00704898,0.0111801,0.0368356,0.0115972,0.00779553,0.0109046,0.0301099,0,0.038527,0,0.00347509,0.00316814,0.00189263,0.0108988,0.0163527,0.0123708,0.00608439,0.0100893,0,0,0.0149737,0,0.0148811,0.00869496,0.0311607,0.0184235,0.035132,0.0119913,0.0112618,0.0181158,0.0104932,0.0261612,0.0130888,0.013198,0.0111852,0.0329152,0.00512967,0.0140895,0.00575336,0.00640728,0.00729769,0.00977464,0.00534543,0.0058888,0,0,0,0,0
115,0.0079323,0.00366092,0,0,0,0.0371198,0.0167638,0.0077624,0.00484431,0,0,0,0.00353007,0,0.0198432,0.00133282,0.0331768,0.0118477,0.016484,0.0138163,0,0,0.00752821,0.0065174,0.00906805,0.0141296,0.00650447,0.0362858,0.0103896,0.0131861,0.00805523,0.029434,0,0.0472122,0,0.00369745,0.00325701,0.00176627,0.010925,0.015861,0.0120544,0.00550857,0.00802889,0,0,0.016088,0,0.014935,0.00894575,0.0315689,0.0181599,0.0348664,0.0102588,0.0115138,0.0156889,0.00999644,0.0257002,0.0120742,0.0126561,0.0109754,0.0325018,0.00503722,0.0140839,0.00517774,0.00510115,0.00681844,0.0100113,0.00407516,0.006161,0,0,0,0,0
116,0.00797872,0.00372667,0,0,0,0.0434764,0.0168232,0.0120235,0.00526766,0,0,0,0.00388054,0,0.0198983,0.00139808,0.0331544,0.00711676,0.0163475,0.0146187,0,0,0.00668507,0.00648171,0.00853693,0.0125745,0.00639631,0.0359809,0.0106934,0.0141921,0.0071574,0.0281082,0,0.0546504,0,0.00415141,0.00331076,0.00171061,0.01093,0.0157973,0.0119109,0.00458173,0.00805757,0,0,0.0153978,0,0.0148965,0.00869786,0.0315483,0.0182959,0.0348328,0.00837513,0.0100337,0.0154386,0.00973213,0.0257517,0.011355,0.0120107,0.0105489,0.032396,0.00521472,0.0138027,0.00442265,0.00487418,0.00663401,0.00995732,0.00431526,0.00599611,0,0,0,0,0
117,0.00779874,0.00375373,0,0,0,0.054725,0.0167095,0.0222617,0.00575103,0,0,0,0.00397698,0,0.01998,0.00146069,0.0331782,0.0112813,0.015854,0.0161515,0,0,0.00511468,0.00734408,0.0078268,0.00922268,0.00749335,0.0354694,0.0110818,0.0158983,0.00829318,0.0259827,0,0.0658717,0,0.00472504,0.00327402,0.001572,0.0105455,0.0157635,0.0119373,0.00357991,0.00845087,0,0,0.0148748,0,0.0148648,0.00862613,0.0314949,0.018889,0.0346957,0.00669553,0.00818671,0.0156263,0.00939925,0.0258633,0.0108912,0.0113424,0.0101851,0.0323356,0.00553367,0.013568,0.00393097,0.00480114,0.00655258,0.00971087,0.00455624,0.00572439,0,0,0,0,0
118,0.0075655,0.00370384,0,0,0,0.0578939,0.016392,0.0245426,0.00614524,0,0,0,0.0041735,0,0.0202015,0.00172099,0.033103,0.0129353,0.0157532,0.0170215,0,0,0.00410619,0.00729117,0.00765729,0.00904989,0.00786606,0.0350927,0.0116448,0.0168564,0.00870991,0.0260078,0,0.0700429,0,0.00520651,0.00312014,0.00142687,0.0103608,0.0156341,0.0118681,0.00274657,0.00845157,0,0,0.014912,0,0.0148878,0.00858006,0.031448,0.0194086,0.0345473,0.00500414,0.00689813,0.0152506,0.00898299,0.0257992,0.00999519,0.0104249,0.00970169,0.0323077,0.00583157,0.0130598,0.00358675,0.00454282,0.00647484,0.00958027,0.00482282,0.00562044,0,0,0,0,0
119,0.00740739,0.00363616,0,0,0,0.0603725,0.0165529,0.0260271,0.00660954,0,0,0,0.0047213,0,0.0201725,0.00204747,0.0328467,0.0144324,0.0157407,0.0177641,0,0,0.0031642,0.00722394,0.00739331,0.00888776,0.00770684,0.0346081,0.0121844,0.0176615,0.0091886,0.0261574,0,0.0738191,0,0.00574023,0.00324064,0.00174618,0.0102825,0.0155156,0.0118584,0.00236152,0.00851507,0,0,0.014967,0,0.0148994,0.00857529,0.0313349,0.0200246,0.0344688,0.00322755,0.0057724,0.0149182,0.00854018,0.025764,0.00899611,0.00948475,0.00928629,0.0322307,0.00615144,0.0125676,0.00365464,0.00441943,0.00633673,0.00960181,0.00516974,0.00562796,0,0,0,0,0
120,0.007072,0.00361437,0,0,0,0.0623979,0.0163894,0.026802,0.00712269,0,0,0,0.00488288,0,0.0205188,0.00238891,0.0325016,0.0157217,0.0158124,0.0182354,0,0,0.00227905,0.00722087,0.00700797,0.00861582,0.00742583,0.0339719,0.0126259,0.0182445,0.00962957,0.0263429,0,0.0769008,0,0.00626545,0.00314594,0.00160197,0.0101581,0.0154103,0.0119892,0.00243238,0.00851248,0,0,0.0149353,0,0.0149283,0.00856964,0.0311631,0.0205953,0.0343135,0.00214544,0.00475724,0.0146391,0.00823777,0.0257707,0.00826788,0.00877885,0.00915869,0.0320776,0.00654279,0.0125741,0.00392035,0.00429268,0.00610193,0.0095888,0.00556184,0.00562433,0,0,0,0,0
121,0.00693713,0.00359201,0,0,0,0.0635507,0.0167598,0.0273927,0.00739803,0,0,0,0.005232,0,0.02066,0.00261751,0.0321871,0.0164826,0.0158222,0.0183101,0,0,0.00178012,0.00717277,0.00654783,0.00832585,0.00719367,0.0331622,0.0128646,0.0185136,0.00947698,0.0264872,0,0.0788068,0,0.00674415,0.00323299,0.00173564,0.00996983,0.0153717,0.0120277,0.00272175,0.00859036,0,0,0.014935,0,0.0149889,0.00858257,0.0310603,0.021047,0.0341444,0.00211831,0.00409712,0.0144075,0.00795799,0.0256256,0.00768575,0.00823973,0.00928463,0.0318449,0.00689176,0.0129815,0.00475669,0.00423889,0.00582746,0.00953104,0.00601767,0.00576004,0,0,0,0,0
122,0.00706876,0.00360089,0,0,0,0.0636274,0.0174128,0.0279268,0.00744089,0,0,0,0.00590848,0,0.020258,0.0027719,0.0320597,0.0168366,0.0158393,0.0181169,0,0,0.00177069,0.00706004,0.00601581,0.00793436,0.00699876,0.0323208,0.0128931,0.0185959,0.00910503,0.026569,0,0.079431,0,0.0072294,0.00364712,0.00204475,0.00984693,0.0153553,0.0119105,0.00311825,0.00870977,0,0,0.0149001,0,0.0150658,0.0085856,0.0311062,0.021688,0.0339176,0.00285161,0.00367416,0.0141702,0.00752703,0.025365,0.00721322,0.00774936,0.00969069,0.031564,0.00724522,0.0137132,0.00599892,0.00421088,0.00551757,0.00946573,0.00648448,0.00603407,0,0,0,0,0
123,0.00698386,0.00357774,0,0,0,0.0628698,0.0174098,0.0280529,0.00746412,0,0,0,0.00625203,0,0.0202618,0.00301508,0.0321635,0.0172462,0.0160024,0.0178901,0,0,0.00207076,0.00686712,0.00552542,0.00735928,0.00664541,0.0314873,0.0126818,0.0182048,0.0090544,0.0265998,0,0.0788516,0,0.00756084,0.00374394,0.00215149,0.00988128,0.0152366,0.0118336,0.00361247,0.00854187,0,0,0.0144833,0,0.0150956,0.00840286,0.031215,0.0223664,0.0335688,0.00374414,0.00344693,0.0136893,0.00710777,0.0251882,0.00680331,0.00701382,0.0101843,0.0313307,0.00763977,0.0143489,0.00733951,0.00396083,0.00522274,0.00926555,0.00686028,0.00617349,0,0,0,0,0
124,0.00718375,0.00352104,0,0,0,0.0614082,0.0169312,0.0277394,0.00750838,0,0,0,0.00623209,0,0.0204166,0.00307866,0.032429,0.0176602,0.016276,0.0177863,0,0,0.00235298,0.00750643,0.00503201,0.00666383,0.00633941,0.0307372,0.0123235,0.0174897,0.00883506,0.0265891,0,0.0773688,0,0.00789628,0.00364034,0.00194842,0.010336,0.0157656,0.0117741,0.00434289,0.00933284,0,0,0.00981717,0,0.0150996,0.00633651,0.0313833,0.0229732,0.0331685,0.00489084,0.00323105,0.013318,0.00665117,0.0250073,0.00619059,0.00620858,0.0105867,0.0311259,0.00802136,0.0148037,0.00875412,0.00287917,0.00450661,0.00832073,0.00694817,0.00673969,0,0,0,0,0
125,0.00687864,0.00422342,0,0,0,0.0593477,0.0173636,0.0267,0.00731472,0,0,0,0.0070043,0,0.0203162,0.00363264,0.0326392,0.0176581,0.0164017,0.0176475,0,0,0.00266666,0.00558549,0.00458744,0.00610809,0.0061166,0.0300704,0.0119559,0.0166128,0.00823074,0.0266305,0,0.075122,0,0.0080227,0.00380522,0.00239546,0.0109292,0.0151467,0.011832,0.00521475,0.00746248,0,0,0.0131503,0,0.0150764,0.00770687,0.0317249,0.023272,0.0328144,0.00634836,0.00337961,0.0124722,0.00607831,0.0248494,0.00540063,0.00541665,0.0110195,0.03092,0.00839159,0.0152061,0.0103333,0.00317411,0.00441844,0.00863088,0.00822033,0.00597647,0,0,0,0,0
126,0.00686608,0.00436116,0,0,0,0.0570309,0.0174181,0.0254833,0.00679464,0,0,0,0.00728221,0,0.0203119,0.00371608,0.0328645,0.0176598,0.0164168,0.017547,0,0,0.00292298,0.00538882,0.004355,0.00578976,0.00605436,0.029446,0.0117313,0.0156246,0.0075364,0.0267134,0,0.0723279,0,0.00816075,0.00388958,0.00230826,0.0113153,0.0150231,0.01188,0.00602268,0.00728471,0,0,0.0128486,0,0.0150469,0.00756383,0.0321487,0.0235463,0.0323976,0.00766777,0.00379579,0.0123703,0.00555892,0.0246794,0.00475432,0.00478493,0.0114383,0.0307359,0.00869485,0.0155407,0.0119406,0.00305356,0.00416312,0.00839531,0.0085652,0.00593581,0,0,0,0,0
127,0.00659197,0.00446686,0,0,0,0.055018,0.0169326,0.0247748,0.00661299,0,0,0,0.00730872,0,0.0207052,0.00396009,0.0332038,0.0184985,0.0165707,0.0176762,0,0,0.00309271,0.00525917,0.00461418,0.00558046,0.00640252,0.0288643,0.0116492,0.0144606,0.00699843,0.026605,0,0.069703,0,0.00821913,0.00359934,0.00186915,0.0118186,0.0149524,0.0119818,0.0068821,0.00703607,0,0,0.0125644,0,0.01503,0.00736796,0.0325025,0.0238121,0.0319565,0.00878951,0.00441923,0.0123341,0.00507216,0.0245555,0.00429041,0.00429727,0.0117358,0.0305439,0.00891686,0.0158305,0.0135626,0.00285116,0.00396542,0.00827406,0.00880189,0.00567711,0,0,0,0,0
128,0.00642955,0.00470438,0,0,0,0.053694,0.0167503,0.0251448,0.00694303,0,0,0,0.00744963,0,0.0209173,0.00413377,0.0335958,0.0204895,0.0167722,0.0182619,0,0,0.00335245,0.00509054,0.00544466,0.00608666,0.00722298,0.0283007,0.0117004,0.013265,0.0068982,0.0262095,0,0.0676031,0,0.00827246,0.00360826,0.00167689,0.0124832,0.0149524,0.0121137,0.00779913,0.00680559,0,0,0.0123903,0,0.0150353,0.00716795,0.0327906,0.0240785,0.0315526,0.00969177,0.00511022,0.0125245,0.00451754,0.0244723,0.00394878,0.0038332,0.0119937,0.0303016,0.0090309,0.0160224,0.0152283,0.00276626,0.00371632,0.00819016,0.00899335,0.00536642,0,0,0,0,0
129,0.00644806,0.00505425,0,0,0,0.0527934,0.0168243,0.0260817,0.00737623,0,0,0,0.00772481,0,0.0207622,0.0042856,0.0339942,0.023098,0.0166987,0.019354,0,0,0.00378964,0.00497795,0.00665261,0.00811572,0.00851387,0.0277274,0.011928,0.0120554,0.00722491,0.0256617,0,0.0656863,0,0.00841525,0.00374468,0.00159942,0.0131927,0.0149759,0.0122799,0.00880762,0.00666085,0,0,0.0122664,0,0.0150096,0.00695669,0.0331215,0.0244219,0.0311437,0.0108209,0.00607962,0.0129632,0.00384205,0.0243605,0.00358449,0.00333204,0.0123829,0.0300284,0.00913429,0.0163722,0.0167929,0.00287806,0.0035782,0.00786853,0.00923475,0.00503627,0,0,0,0,0
130,0.00637138,0.00545615,0,0,0,0.0515846,0.016787,0.0275502,0.00820481,0,0,0,0.00806188,0,0.0206292,0.00460056,0.0345642,0.0270622,0.0163599,0.0221947,0,0,0.00457216,0.00506527,0.00928178,0.0125598,0.0112296,0.0270402,0.0127622,0.00994319,0.00793139,0.0249775,0,0.0628864,0,0.00868558,0.00378783,0.00157572,0.0137773,0.015046,0.0124442,0.00979113,0.00653699,0,0,0.0121435,0,0.0149655,0.00667716,0.0334271,0.0248694,0.0307282,0.0122174,0.0073155,0.0135583,0.00321028,0.0243774,0.00336231,0.00299268,0.0129175,0.0296393,0.00932504,0.0169793,0.0180808,0.0031113,0.00356483,0.00765899,0.00942986,0.00450399,0,0,0,0,0
131,0.00654392,0.0067466,0,0,0,0.0449806,0.0167352,0.0321006,0.0112109,0,0,0,0.00901945,0,0.0206777,0.00561236,0.0368576,0.0424618,0.0144852,0.0404092,0,0,0.00781377,0.00575307,0.0223605,0.0338861,0.0268963,0.0271056,0.0210497,0.0111992,0.0103422,0.02348,0,0.0514678,0,0.00951229,0.00375942,0.00171118,0.0142279,0.0153354,0.0127214,0.0114058,0.00685117,0,0,0.0128518,0,0.0147867,0.00638244,0.0335695,0.0262662,0.0302239,0.0137202,0.0102452,0.015404,0.00256003,0.0246319,0.00336326,0.00300096,0.0139801,0.0290048,0.00972496,0.0182751,0.0200717,0.00477484,0.00381011,0.00770624,0.0102904,0.00313992,0,0,0,0,0
132,0.00644407,0.00694276,0,0,0,0.042328,0.016599,0.0318989,0.0118643,0,0,0,0.00932332,0,0.0207931,0.00592159,0.0379099,0.0438156,0.0146511,0.0423119,0,0,0.00862913,0.00577761,0.0247412,0.0377138,0.0287023,0.0264984,0.0219722,0.0135451,0.0113583,0.022603,0,0.0475799,0,0.00968891,0.00373023,0.00166435,0.0147953,0.0153758,0.0125752,0.0122568,0.00688288,0,0,0.0130949,0,0.0147675,0.00625466,0.0340129,0.0264534,0.0298075,0.0145743,0.0112713,0.0157669,0.00206786,0.0245992,0.00326506,0.00333099,0.0143885,0.028647,0.00981483,0.0187089,0.0214248,0.00513981,0.00394884,0.00786031,0.010301,0.00289445,0,0,0,0,0
133,0.0060803,0.00629791,0,0,0,0.0451615,0.0165106,0.0277438,0.0103225,0,0,0,0.00889539,0,0.0209946,0.00554221,0.0367906,0.0316405,0.0161658,0.0280083,0,0,0.00699687,0.0053411,0.0168054,0.0241132,0.0173331,0.0250158,0.0150093,0.0085599,0.0105079,0.0230394,0,0.0527146,0,0.00929746,0.003704,0.00140328,0.0148089,0.0152512,0.0121696,0.0124368,0.00655726,0,0,0.012407,0,0.0148646,0.00601483,0.0345194,0.0258159,0.0295119,0.0148723,0.0102653,0.0150766,0.00184188,0.0243843,0.00336669,0.00361894,0.0141418,0.028557,0.00959071,0.0183047,0.0216808,0.0042354,0.00385125,0.00787859,0.00964039,0.00314198,0,0,0,0,0
134,0.00704272,0.00762554,0,0,0,0.0346276,0.0168468,0.0299239,0.0128787,0,0,0,0.00938152,0,0.0207256,0.00581669,0.0402404,0.0446095,0.015017,0.045101,0,0,0.0103449,0.00623233,0.0291516,0.0447569,0.031187,0.0252981,0.0233741,0.0184383,0.0131217,0.021164,0,0.036781,0,0.00997203,0.00393349,0.00141746,0.0156596,0.0156911,0.0124244,0.0137401,0.00811541,0,0,0.0122092,0,0.0146843,0.00565567,0.0349588,0.0267227,0.0288667,0.0162223,0.0134266,0.0173404,0.00158551,0.0244981,0.00342919,0.00457732,0.0149886,0.0278752,0.00978374,0.019274,0.0235602,0.00646714,0.00423426,0.00756029,0.0105792,0.00304452,0,0,0,0,0
135,0.0072058,0.00807801,0,0,0,0.0299108,0.0167323,0.0287049,0.0131398,0,0,0,0.010531,0,0.0207292,0.00669736,0.0415788,0.0443521,0.0153627,0.0454021,0,0,0.0107677,0.00572228,0.030848,0.0475143,0.0313662,0.0246682,0.0237519,0.0201215,0.0134622,0.0207794,0,0.0305843,0,0.0100344,0.00371937,0.00190757,0.0157729,0.0152015,0.0121642,0.0141047,0.00597497,0,0,0.0154655,0,0.0146242,0.0069025,0.0353765,0.0268608,0.0284652,0.0165125,0.014036,0.0167697,0.00168003,0.0245331,0.00334617,0.0051835,0.0152932,0.0276527,0.0098686,0.0195862,0.0242059,0.00604112,0.00461283,0.00825192,0.0111325,0.00271127,0,0,0,0,0
136,0.0054625,0.00486786,0,0,0,0.043494,0.0160407,0.0188318,0.00854183,0,0,0,0.00844603,0,0.0209725,0.00506045,0.0359686,0.00646644,0.0210461,0.00478186,0,0,0.00582645,0.00447043,0.0141055,0.0131485,0.013417,0.0270017,0.0106843,0.0151323,0.00945505,0.025493,0,0.0526326,0,0.00867738,0.00359949,0.00128019,0.0148204,0.0148924,0.0111092,0.0133373,0.00526604,0,0,0.0124596,0,0.0149046,0.00648675,0.0360557,0.0250918,0.0283097,0.0157156,0.00988927,0.0132167,0.00218593,0.0239021,0.00346479,0.00529834,0.0141802,0.0279679,0.00938225,0.018218,0.0224089,0.00236095,0.00369359,0.0079551,0.00825829,0.00382053,0,0,0,0,0
137,0.00534495,0.00458081,0,0,0,0.0396658,0.015844,0.0168425,0.00843329,0,0,0,0.00822984,0,0.0211324,0.00492134,0.0360513,0.00446259,0.0223056,0.00689626,0,0,0.00571385,0.00450315,0.0148602,0.014075,0.0156145,0.027627,0.0111641,0.0164344,0.00992014,0.026715,0,0.0479412,0,0.00860604,0.00362134,0.00124819,0.0149464,0.0149,0.0108468,0.0136645,0.00529732,0,0,0.0120919,0,0.0149156,0.00637758,0.036497,0.0250604,0.027912,0.0161416,0.0104198,0.0128949,0.00251259,0.0237052,0.00386086,0.0058945,0.0143413,0.027747,0.00934891,0.018349,0.0226736,0.00209615,0.00366232,0.00791464,0.00780669,0.00404844,0,0,0,0,0
138,0.0053215,0.00439963,0,0,0,0.0346809,0.0158815,0.0145614,0.00816789,0,0,0,0.00805706,0,0.0211327,0.00475813,0.0361166,0.00625942,0.0231597,0.0121321,0,0,0.00565428,0.00450316,0.0151865,0.0151634,0.0174269,0.0280173,0.0119869,0.0176253,0.0105852,0.0279209,0,0.0417362,0,0.00851116,0.00366463,0.0012355,0.015115,0.0149426,0.0104826,0.0139501,0.00535873,0,0,0.0118438,0,0.0149219,0.00636332,0.0370439,0.0250587,0.0275847,0.016174,0.0107073,0.0126666,0.00296426,0.0235448,0.00406898,0.0064254,0.0146447,0.0275787,0.00932313,0.0186099,0.0231584,0.00191883,0.00375124,0.0079071,0.00740758,0.00424921,0,0,0,0,0
139,0.00527375,0.0042852,0,0,0,0.0291051,0.0160053,0.012173,0.00776687,0,0,0,0.00784896,0,0.0210616,0.00453289,0.0361698,0.00927506,0.0237303,0.0177797,0,0,0.00563573,0.00452006,0.0151475,0.0166562,0.0189637,0.0281912,0.0130713,0.0185554,0.0111327,0.0287639,0,0.0347299,0,0.00831149,0.00372153,0.00130744,0.0152317,0.0149907,0.0101826,0.0140881,0.00537634,0,0,0.0115744,0,0.0149248,0.00634668,0.0375275,0.0251052,0.027396,0.0159217,0.0105687,0.0125206,0.00343568,0.0235223,0.00414328,0.00698217,0.014973,0.0275164,0.00933847,0.0188989,0.0236222,0.00178283,0.00386088,0.00799269,0.00692938,0.00437759,0,0,0,0,0
140,0.0051374,0.00425127,0,0,0,0.0234207,0.0160681,0.010091,0.00720074,0,0,0,0.00765555,0,0.0209893,0.00437415,0.0362568,0.0132356,0.0239722,0.0226153,0,0,0.00559274,0.0046735,0.0150428,0.0186514,0.0201113,0.0283118,0.0139297,0.0184962,0.0109054,0.0289081,0,0.0272905,0,0.00814592,0.00371518,0.00140803,0.0153336,0.0150449,0.0100812,0.0141133,0.00534256,0,0,0.0112667,0,0.0149161,0.00624186,0.0378929,0.0250821,0.0273411,0.0157271,0.0101842,0.0124456,0.00382999,0.0236943,0.00431785,0.00735638,0.0150888,0.027564,0.00929431,0.01908,0.0238926,0.00167272,0.00395323,0.00805133,0.00639883,0.0043732,0,0,0,0,0
141,0.0048644,0.00432171,0,0,0,0.0199436,0.0158426,0.0101825,0.00647129,0,0,0,0.00758711,0,0.0210966,0.00447916,0.0363259,0.017971,0.0239834,0.0269021,0,0,0.00560594,0.0050524,0.0153365,0.0214604,0.0212761,0.0286254,0.0148891,0.018178,0.0102383,0.0287156,0,0.0218146,0,0.00819091,0.00350555,0.00168526,0.0151189,0.0150099,0.00993083,0.0140445,0.00521134,0,0,0.0115973,0,0.0148933,0.00634612,0.0381812,0.0252162,0.0273152,0.0152893,0.00987126,0.012535,0.00418543,0.0239685,0.00438797,0.00754526,0.015149,0.0276972,0.00924853,0.019233,0.0239552,0.00164857,0.00414732,0.00824407,0.00593782,0.00419936,0,0,0,0,0
142,0.00477899,0.0044843,0,0,0,0.0188433,0.0157939,0.0119375,0.00569951,0,0,0,0.00748777,0,0.0212909,0.00439032,0.0364682,0.022481,0.0237956,0.0301477,0,0,0.00567949,0.0053319,0.0162207,0.0243164,0.0221531,0.0291048,0.0157935,0.0178487,0.00935228,0.0283772,0,0.0186921,0,0.00817981,0.00342773,0.00170457,0.0147427,0.0149998,0.00976066,0.0139075,0.00510991,0,0,0.0118606,0,0.0148705,0.00638516,0.0384023,0.0254273,0.0273414,0.0146051,0.00955262,0.0127362,0.0045007,0.0242326,0.00441032,0.00760366,0.0150903,0.0278372,0.00923818,0.0192302,0.0238335,0.00168998,0.00433652,0.00840837,0.00561681,0.00401713,0,0,0,0,0
143,0.00481165,0.0046792,0,0,0,0.0189257,0.0158698,0.01368,0.00489172,0,0,0,0.00733317,0,0.0215102,0.00431356,0.0367177,0.0251261,0.0235905,0.0323419,0,0,0.00574487,0.00555003,0.017472,0.0265963,0.0224948,0.0296092,0.016466,0.0175703,0.00847991,0.0282784,0,0.0172839,0,0.00806188,0.00343966,0.00165777,0.0142575,0.0150673,0.00970746,0.0138107,0.00493276,0,0,0.012188,0,0.0148792,0.00644433,0.038578,0.0258672,0.027336,0.0137809,0.00934499,0.0130049,0.0048385,0.0244242,0.00436309,0.0075778,0.0150146,0.0278632,0.00930838,0.0192671,0.0236831,0.00184761,0.00447425,0.0086322,0.00539421,0.00381514,0,0,0,0,0
144,0.00394083,0.00514194,0,0,0,0.0151359,0.0160114,0.0109476,0.00407459,0,0,0,0.00515586,0,0.0211222,0.002498,0.0370957,0.0229855,0.023465,0.032509,0,0,0.00577553,0.00905224,0.0182724,0.0270772,0.0214872,0.0299645,0.0170721,0.0175765,0.00791644,0.0274143,0,0.0165581,0,0.00732877,0.00365971,0.000881457,0.0135924,0.0158796,0.0098116,0.0137237,0.00786475,0,0,0.00770981,0,0.0149348,0.00453109,0.0387121,0.0267306,0.027252,0.0127589,0.00914226,0.014183,0.00512674,0.0245115,0.0040995,0.00752984,0.0151558,0.0277544,0.00942989,0.0196782,0.0237447,0.0030875,0.00445714,0.00808219,0.00518756,0.00371828,0,0,0,0,0
145,0.00540675,0.00493522,0,0,0,0.00917584,0.0159315,0.00427946,0.00365751,0,0,0,0.00740394,0,0.0213604,0.00438859,0.0375569,0.0184355,0.0234798,0.0293082,0,0,0.00572622,0.00532726,0.0178917,0.0244332,0.0183291,0.0301658,0.0175744,0.0182883,0.00985905,0.0247465,0,0.0188603,0,0.00790243,0.00352906,0.00146261,0.0131211,0.0150414,0.010522,0.0135812,0.0046322,0,0,0.0127388,0,0.0148736,0.00665619,0.0388393,0.028379,0.0269728,0.0111572,0.00905093,0.0130936,0.00541199,0.0245286,0.00365569,0.00776009,0.0158922,0.0275299,0.00980729,0.0209145,0.0243523,0.00196603,0.00472943,0.00891044,0.00517987,0.00391948,0,0,0,0,0
146,0.00548934,0.00489719,0,0,0,0.0167059,0.016057,0.0116952,0.00335471,0,0,0,0.00720482,0,0.0213352,0.00420676,0.0381274,0.0209611,0.023624,0.0278524,0,0,0.00581733,0.0053442,0.0174797,0.0229137,0.0155989,0.030008,0.0190157,0.020281,0.0136632,0.0224981,0,0.0268122,0,0.00773952,0.00360649,0.00125493,0.0125531,0.0149831,0.0114274,0.0135926,0.00473158,0,0,0.0126106,0,0.0148334,0.00662182,0.0388554,0.0294823,0.0268216,0.0108303,0.00906818,0.0130009,0.00532305,0.0244409,0.00359726,0.00750199,0.0160196,0.0271632,0.00987869,0.0212156,0.0242928,0.00200085,0.00466757,0.00866789,0.00501125,0.00375614,0,0,0,0,0
147,0.00546674,0.00474081,0,0,0,0.0241232,0.0160011,0.0178863,0.00321643,0,0,0,0.00717627,0,0.0213256,0.00420139,0.0385021,0.0262052,0.023848,0.0278182,0,0,0.00596943,0.00544789,0.0166658,0.0218254,0.0137503,0.0296725,0.0208668,0.0224018,0.0171304,0.0210372,0,0.033321,0,0.00779773,0.0035628,0.00126718,0.0119927,0.0149386,0.0124208,0.0135483,0.00473171,0,0,0.0125632,0,0.0148415,0.00664557,0.0388652,0.0306716,0.0266208,0.0104977,0.00905991,0.0128567,0.00514623,0.0244881,0.00356154,0.00725504,0.0161448,0.026653,0.00995477,0.0216028,0.0240763,0.00196094,0.00450885,0.00859249,0.00478945,0.00345771,0,0,0,0,0
148,0.00516254,0.00459393,0,0,0,0.027397,0.015821,0.0206157,0.00327625,0,0,0,0.00709127,0,0.0212031,0.00421817,0.0386241,0.0299301,0.0238432,0.0289618,0,0,0.00618341,0.00582786,0.0159281,0.0213738,0.013375,0.0294585,0.0226814,0.0241292,0.0192987,0.0202639,0,0.0375154,0,0.00806733,0.00345018,0.00125982,0.0115257,0.0150341,0.0133064,0.013678,0.0049808,0,0,0.0116906,0,0.0148741,0.00622222,0.0389181,0.0317121,0.026486,0.0105562,0.00924361,0.0126969,0.00494321,0.0244735,0.00355224,0.006874,0.0159522,0.0260793,0.00997574,0.0215297,0.023815,0.00205527,0.00422107,0.00845831,0.00459893,0.00285416,0,0,0,0,0
