Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
109,0.0373704,0.0373123,0,0,0,0.0482192,0.0173928,0.0380358,0.0135135,0,0,0,0,0.0204899,0,0.0195065,0.00958764,0.0425015,0.035233,0.0267249,0.00811771,0,0,0.0310788,0.0370435,0.0103307,0.0157904,0.00965013,0.0300949,0.0083866,0.0159635,0.0168787,0.0149169,0,0.0466609,0,0.0167492,0.00418788,0.00417824,0.019544,0.0119304,0.0181277,0.0295495,0.00716049,0,0,0.0288384,0,0.0133255,0.0132969,0.0361342,0.0276982,0.0429329,0.0132147,0.0423544,0.0305085,0.0182697,0.0175368,0.0188323,0.0184715,0.0143566,0.0256045,0.0103264,0.0162744,0.015575,0.021665,0.00761116,0.00377571,0.0409089,0.00507833,0,0,0,0
110,0.0370824,0.0372441,0,0,0,0.0476994,0.0174012,0.0369825,0.0133525,0,0,0,0,0.0203558,0,0.019512,0.0095383,0.0427654,0.0332741,0.026681,0.0108264,0,0,0.0312855,0.0369195,0.0102136,0.019244,0.013022,0.0304198,0.0103484,0.0186773,0.0179557,0.0145688,0,0.0464316,0,0.0166369,0.00418427,0.0041519,0.0225169,0.0117881,0.0184772,0.0295629,0.0071921,0,0,0.0287467,0,0.0132359,0.0132429,0.0358495,0.0265912,0.0428805,0.0126547,0.0424286,0.030543,0.0185268,0.0175191,0.0180369,0.0189018,0.0143136,0.0245585,0.0107718,0.015846,0.0189147,0.0214076,0.00757233,0.003881,0.0409951,0.00530437,0,0,0,0
111,0.0365586,0.0372325,0,0,0,0.0487465,0.0173903,0.0368101,0.0132022,0,0,0,0,0.0202601,0,0.0194948,0.0093878,0.0431836,0.0321281,0.026545,0.0140869,0,0,0.0317995,0.0368394,0.0111541,0.0238885,0.017136,0.0314368,0.0128552,0.0219649,0.0186994,0.0141532,0,0.0475529,0,0.0163825,0.00417886,0.00420061,0.0255435,0.011646,0.0184142,0.0294963,0.00693223,0,0,0.0289676,0,0.0130587,0.0134405,0.0356865,0.0243776,0.0424589,0.0116886,0.0425718,0.0306795,0.018884,0.0172843,0.017459,0.0194788,0.0142155,0.0234239,0.0113526,0.0153847,0.0220579,0.0214269,0.00772874,0.00381391,0.041176,0.00582398,0,0,0,0
112,0.0359186,0.0372935,0,0,0,0.048973,0.0175264,0.0364084,0.0129341,0,0,0,0,0.0201097,0,0.019436,0.00916177,0.0430751,0.0312054,0.0262283,0.0165364,0,0,0.0325451,0.0366417,0.0118507,0.0267147,0.0193198,0.0324134,0.0146149,0.0242563,0.019015,0.0135079,0,0.047776,0,0.0159428,0.00426015,0.00433674,0.0284727,0.0118094,0.0179012,0.0291488,0.00652003,0,0,0.0295519,0,0.0130468,0.0138184,0.0354605,0.0209433,0.0417941,0.0105245,0.0427194,0.0310096,0.0193205,0.0169513,0.0172297,0.020166,0.0139985,0.0222523,0.0120103,0.014956,0.0246072,0.0216863,0.00780318,0.00369703,0.0413948,0.00654856,0,0,0,0
113,0.0353906,0.037487,0,0,0,0.0490588,0.017802,0.0359835,0.0125656,0,0,0,0,0.0198548,0,0.0193323,0.00878578,0.0425114,0.0304153,0.0257356,0.0190233,0,0,0.0335394,0.03636,0.0125213,0.0285388,0.0202738,0.0327854,0.0155352,0.0255905,0.018897,0.0126748,0,0.0477219,0,0.0153681,0.0045995,0.0044996,0.0310719,0.0120092,0.0171761,0.0283126,0.00605343,0,0,0.0305245,0,0.012961,0.0144553,0.0352462,0.0172308,0.0409048,0.00931149,0.0429905,0.0315052,0.0198476,0.0165099,0.0173629,0.0211136,0.0139871,0.0210341,0.0126285,0.0149956,0.026543,0.0222064,0.00792905,0.00372046,0.041699,0.0074212,0,0,0,0
114,0.0350128,0.0377866,0,0,0,0.0491392,0.0180358,0.0352799,0.0120642,0,0,0,0,0.0197111,0,0.0191675,0.00842596,0.0417257,0.0294439,0.0251183,0.0213158,0,0,0.0347621,0.0360866,0.0134244,0.0300749,0.0207696,0.0325255,0.0158543,0.0263683,0.0185714,0.0116367,0,0.047577,0,0.0147598,0.00492785,0.00476952,0.0332092,0.0121744,0.0163519,0.0270031,0.00551505,0,0,0.0317399,0,0.0127722,0.0152756,0.0350982,0.0145182,0.0398363,0.00818134,0.0434369,0.0320793,0.0203947,0.0159435,0.0176762,0.0222703,0.0143406,0.0195416,0.0130473,0.0156527,0.0281139,0.0229545,0.00819296,0.00378634,0.0420826,0.00842699,0,0,0,0
115,0.0346399,0.0381875,0,0,0,0.0490544,0.0183029,0.0342722,0.011503,0,0,0,0,0.0197506,0,0.0189868,0.00814277,0.0408647,0.0283065,0.0244166,0.0232097,0,0,0.0362656,0.0358257,0.0143626,0.0313098,0.0210278,0.0320473,0.0159594,0.0269268,0.0183022,0.0105505,0,0.0473823,0,0.0140235,0.00523408,0.0051491,0.0347265,0.0124165,0.0153643,0.0253846,0.00514427,0,0,0.0331338,0,0.012576,0.0162937,0.0350638,0.0136968,0.0385804,0.00729182,0.0441213,0.0326986,0.0209489,0.0151411,0.0181107,0.023546,0.0150358,0.0174729,0.0135254,0.0168085,0.0298079,0.0240148,0.00860604,0.00383909,0.0425766,0.00953665,0,0,0,0
116,0.0342514,0.0386909,0,0,0,0.0490666,0.0186467,0.0332345,0.0110354,0,0,0,0,0.0199567,0,0.0187835,0.00803795,0.0399741,0.027268,0.0237052,0.0246226,0,0,0.0378727,0.035523,0.0149707,0.0321572,0.0212154,0.0318237,0.0160952,0.0274334,0.0180683,0.00969084,0,0.0474869,0,0.0132196,0.00561396,0.00567859,0.0353827,0.012653,0.0144687,0.0237052,0.00520954,0,0,0.0345796,0,0.0123015,0.0173765,0.0350899,0.0150636,0.0370646,0.00686448,0.0450801,0.0333967,0.0215893,0.0143141,0.0192239,0.0247825,0.0158986,0.015152,0.0142627,0.0183794,0.0315246,0.0252858,0.00905916,0.00405037,0.0432276,0.0107182,0,0,0,0
117,0.0317454,0.0385831,0,0,0,0.0497922,0.0220821,0.0319651,0.0110473,0,0,0,0,0.0202304,0,0.0166143,0.00834658,0.0379497,0.0267722,0.0227317,0.0270092,0,0,0.0423982,0.0331211,0.0154757,0.034311,0.0231121,0.0337027,0.0161761,0.0278445,0.0170044,0.00874033,0,0.0486646,0,0.0115749,0.00487386,0.00668451,0.0550386,0.0150665,0.025941,0.0210335,0.00618555,0,0,0.0379341,0,0.00967526,0.020067,0.037278,0.0210351,0.0317057,0.0162878,0.0490109,0.0338897,0.0257638,0.00718014,0.0204005,0.0266329,0.0205738,0.0293666,0.0231458,0.0209043,0.0576756,0.0287929,0.0108513,0.00652302,0.0437015,0.0148924,0,0,0,0
118,0.0327445,0.0398454,0,0,0,0.0503807,0.0224881,0.0315658,0.0111817,0,0,0,0,0.0210889,0,0.0166268,0.00856382,0.0377369,0.0265512,0.0222411,0.0264409,0,0,0.043824,0.0339546,0.0150722,0.0336886,0.0225745,0.0338705,0.0160777,0.0277481,0.0170135,0.00841005,0,0.0495128,0,0.0115404,0.00506143,0.00700525,0.0472426,0.015044,0.0192685,0.0207598,0.00732891,0,0,0.0392252,0,0.00967466,0.0208851,0.036989,0.0170837,0.0310973,0.0125774,0.0499805,0.0351857,0.0255463,0.00746694,0.0217332,0.027631,0.0177161,0.0219953,0.0185142,0.0192698,0.0493395,0.0298474,0.011534,0.006649,0.0449918,0.0155137,0,0,0,0
119,0.0337998,0.0409594,0,0,0,0.0509707,0.0228226,0.0313755,0.0113969,0,0,0,0,0.0219324,0,0.0166906,0.00880687,0.0376458,0.0264813,0.0219418,0.0252618,0,0,0.0449703,0.034703,0.0143597,0.0324449,0.0217329,0.0341584,0.0155058,0.0269475,0.0168641,0.00830792,0,0.0503132,0,0.0115514,0.00516653,0.00727643,0.0326115,0.015074,0.0101924,0.0205429,0.00850104,0,0,0.0403343,0,0.00981612,0.0216264,0.0367197,0.0195326,0.0305167,0.00970342,0.050618,0.0365467,0.0257893,0.0104081,0.0242572,0.0296167,0.0182068,0.0124124,0.0156169,0.0215688,0.0347601,0.0308235,0.0121075,0.00677962,0.0461313,0.0160367,0,0,0,0
120,0.0350697,0.0419467,0,0,0,0.0515984,0.0229496,0.0314346,0.011778,0,0,0,0,0.0233713,0,0.0166496,0.00934364,0.0375997,0.0264528,0.0218742,0.0237751,0,0,0.0458901,0.035661,0.0135404,0.0308956,0.0207618,0.0345157,0.0145548,0.0256104,0.0166437,0.00834287,0,0.0511847,0,0.0120492,0.00509348,0.00749288,0.0213115,0.0152567,0.00868933,0.020476,0.0100828,0,0,0.0408181,0,0.0100567,0.0221369,0.0367319,0.025958,0.0300175,0.0106361,0.0507451,0.0382854,0.0267273,0.0131993,0.026845,0.0319991,0.0208888,0.00932125,0.0168082,0.0252377,0.0290665,0.0314875,0.0122902,0.00651264,0.0470874,0.0164991,0,0,0,0
121,0.0354521,0.0422308,0,0,0,0.0525151,0.0229802,0.0317765,0.0119789,0,0,0,0,0.0238589,0,0.016641,0.00946864,0.037826,0.026955,0.0218935,0.0226876,0,0,0.0457905,0.0359929,0.0130258,0.0296798,0.0200376,0.0346257,0.013628,0.0242645,0.0163563,0.0084947,0,0.052048,0,0.012155,0.00509798,0.00755361,0.0206215,0.015315,0.00792374,0.0200484,0.010615,0,0,0.0409495,0,0.0100664,0.0223745,0.0370765,0.0264718,0.0298006,0.00925623,0.0496556,0.0387567,0.0272255,0.013194,0.0271294,0.0322648,0.0208539,0.00990101,0.0161858,0.0254976,0.0322559,0.0317708,0.0124641,0.00647088,0.0473527,0.0167284,0,0,0,0
122,0.0357759,0.0423857,0,0,0,0.053447,0.0229927,0.0320848,0.012298,0,0,0,0,0.0242433,0,0.0166247,0.00952153,0.0379296,0.0272394,0.0219921,0.0218281,0,0,0.0454735,0.0361901,0.0128481,0.0287773,0.0194829,0.0346812,0.0128634,0.0232818,0.0161092,0.00856101,0,0.0530385,0,0.0122125,0.00506881,0.00757751,0.0209615,0.0153385,0.00755461,0.0194143,0.0108706,0,0,0.0410718,0,0.0100189,0.0225598,0.0375962,0.0275864,0.029675,0.00749519,0.0483013,0.0390459,0.027315,0.0132027,0.0271046,0.0319566,0.0207913,0.0102885,0.0156356,0.0252295,0.0343393,0.0320151,0.0127199,0.00659447,0.0475012,0.0168983,0,0,0,0
123,0.0361154,0.0424629,0,0,0,0.0543116,0.0229433,0.0322149,0.0125984,0,0,0,0,0.0243442,0,0.0165941,0.00950823,0.0378584,0.0270955,0.0221984,0.0211883,0,0,0.0450261,0.036219,0.0125964,0.028142,0.0191381,0.0348149,0.012416,0.0229128,0.0160314,0.00847526,0,0.0540985,0,0.0122746,0.00500552,0.00758883,0.0208797,0.0153725,0.00741436,0.0186491,0.0109966,0,0,0.0412635,0,0.0099583,0.022804,0.0380251,0.0275076,0.0296803,0.0055341,0.0468709,0.0392138,0.0269766,0.0130643,0.0266903,0.031041,0.0209114,0.0105667,0.0154667,0.0248206,0.0342627,0.032228,0.0130881,0.00661479,0.0475476,0.0169479,0,0,0,0
124,0.0362318,0.0424898,0,0,0,0.0550273,0.0228848,0.0320651,0.0127376,0,0,0,0,0.0242024,0,0.0165347,0.00951819,0.0376674,0.0264581,0.0225296,0.0206187,0,0,0.0447284,0.0360769,0.0122979,0.0276031,0.0189956,0.0351097,0.0121923,0.0230093,0.0160871,0.00823538,0,0.0551414,0,0.0123063,0.00496572,0.00754674,0.0203981,0.0154949,0.00700808,0.0177918,0.0107783,0,0,0.041423,0,0.00997986,0.0230647,0.0381778,0.0255801,0.0297787,0.003962,0.0454258,0.03933,0.026115,0.012717,0.0259421,0.0297317,0.0209939,0.0107668,0.0154068,0.0244685,0.0331275,0.0322682,0.0133303,0.00662487,0.0474901,0.0168004,0,0,0,0
125,0.0361078,0.0424603,0,0,0,0.0556175,0.0227854,0.0317657,0.0129165,0,0,0,0,0.0239948,0,0.016499,0.00947366,0.0374118,0.0255749,0.0229354,0.0199651,0,0,0.044625,0.0358611,0.0120225,0.0270044,0.0189048,0.0355324,0.0120417,0.0232054,0.0162341,0.00791577,0,0.0561056,0,0.0123326,0.00489035,0.00746328,0.019362,0.0155272,0.006514,0.0168595,0.010374,0,0,0.0415451,0,0.00994019,0.0232088,0.0380529,0.0231169,0.0299309,0.00331918,0.0440905,0.0393442,0.0250406,0.0121863,0.0250344,0.0284302,0.0209156,0.0110501,0.0152547,0.0241183,0.0312441,0.0321802,0.0134852,0.0067536,0.0473062,0.0165379,0,0,0,0
126,0.0359272,0.0424225,0,0,0,0.0560337,0.0226755,0.0315329,0.0131511,0,0,0,0,0.0236968,0,0.0164653,0.00935557,0.037274,0.0248284,0.0233182,0.0190142,0,0,0.0446172,0.0356251,0.0118006,0.0261442,0.0186743,0.0360278,0.0117192,0.0230428,0.016329,0.00766463,0,0.056811,0,0.0123985,0.00477453,0.00738476,0.0180717,0.0155589,0.00593937,0.0158712,0.00989068,0,0,0.0416393,0,0.00993251,0.0232225,0.0376541,0.0205531,0.0300487,0.00399084,0.0431614,0.039312,0.0241492,0.0117637,0.0242565,0.0274029,0.0206573,0.0113072,0.0150131,0.0235628,0.0289446,0.0321416,0.0134312,0.00679714,0.0470503,0.0162725,0,0,0,0
127,0.0357923,0.0423751,0,0,0,0.0564528,0.0225767,0.0314877,0.0134247,0,0,0,0,0.0234771,0,0.0164391,0.00923289,0.0371972,0.0245321,0.0237243,0.0179256,0,0,0.0447006,0.0353384,0.0115964,0.025193,0.0182868,0.0364132,0.0111489,0.0224197,0.0162321,0.00754184,0,0.0573885,0,0.0125064,0.00467528,0.00731487,0.0170134,0.0156866,0.00537457,0.0148191,0.00946305,0,0,0.0417424,0,0.0100079,0.023183,0.0370086,0.0180154,0.0301259,0.0055067,0.0426515,0.0392875,0.0234328,0.0115085,0.0236268,0.0266667,0.020212,0.0114961,0.0148212,0.0226953,0.0267885,0.0321591,0.0131884,0.00675064,0.0467691,0.0160194,0,0,0,0
128,0.0357451,0.0424124,0,0,0,0.0570477,0.0225552,0.031696,0.0137449,0,0,0,0,0.0233941,0,0.0164311,0.00918058,0.0371231,0.0247827,0.0240811,0.0168912,0,0,0.0451216,0.0350673,0.0113318,0.0243079,0.017802,0.0366764,0.0104124,0.0214199,0.0159793,0.00750967,0,0.0580372,0,0.0126083,0.00466789,0.00722108,0.0165116,0.015775,0.00474874,0.0138013,0.00911556,0,0,0.0419503,0,0.0100383,0.0232381,0.0363917,0.015592,0.0301588,0.00704898,0.0426019,0.0393575,0.0230771,0.0114389,0.0231401,0.0260939,0.019605,0.0115504,0.014468,0.0215708,0.0250661,0.032321,0.0130932,0.00673534,0.0466035,0.0158381,0,0,0,0
129,0.0356774,0.0424434,0,0,0,0.057694,0.0225762,0.032151,0.014053,0,0,0,0,0.0233918,0,0.0164667,0.00929264,0.0370104,0.0253965,0.0243234,0.0158859,0,0,0.0456905,0.0348567,0.011015,0.023361,0.0172184,0.0368664,0.00963675,0.0201881,0.0157214,0.00761315,0,0.0586236,0,0.0126979,0.00469513,0.00717717,0.0156718,0.0158049,0.00440231,0.0127999,0.00885594,0,0,0.0421332,0,0.010009,0.0233404,0.0360405,0.0134674,0.0301571,0.00828663,0.0427297,0.0394193,0.0227931,0.0114554,0.0226245,0.0255622,0.0190855,0.0114226,0.0142734,0.0205519,0.0232562,0.0324868,0.0130222,0.00663068,0.0464788,0.015696,0,0,0,0
130,0.0356209,0.0424201,0,0,0,0.0583158,0.0226916,0.0326249,0.0143217,0,0,0,0,0.0234416,0,0.0164989,0.00949921,0.0368758,0.0259613,0.0245165,0.0149027,0,0,0.0462611,0.0346605,0.0107541,0.0224099,0.0166296,0.0370096,0.00892924,0.0190552,0.0155136,0.00773697,0,0.0591646,0,0.012753,0.00479666,0.00720506,0.0147841,0.0158357,0.00450152,0.0117732,0.00871972,0,0,0.0422624,0,0.0100106,0.0233824,0.0360267,0.0118384,0.0300667,0.00895816,0.0429676,0.0395163,0.0224356,0.0116539,0.0221103,0.0250305,0.0187537,0.0109914,0.0143778,0.0197185,0.0214766,0.0325569,0.0128101,0.00654824,0.0463506,0.015552,0,0,0,0
131,0.0355768,0.0423482,0,0,0,0.0590516,0.0227941,0.0329834,0.0147187,0,0,0,0,0.0234753,0,0.0165235,0.00969668,0.0367869,0.0263575,0.0247895,0.0142302,0,0,0.0467724,0.0344221,0.0106032,0.0217681,0.0161992,0.037065,0.00848354,0.0183836,0.0154196,0.00775704,0,0.0599342,0,0.0128017,0.00491402,0.0072971,0.014003,0.0159519,0.00481711,0.0107468,0.00870425,0,0,0.0422669,0,0.0101268,0.023236,0.0362066,0.0109126,0.0298837,0.00902741,0.0432104,0.0396156,0.0218699,0.0120069,0.0216744,0.0244205,0.0185674,0.0104356,0.0148431,0.0189765,0.0200599,0.0326201,0.0123286,0.00649764,0.046234,0.0154778,0,0,0,0
132,0.0354765,0.0422402,0,0,0,0.0598037,0.0228937,0.0332379,0.0151305,0,0,0,0,0.0233706,0,0.0165232,0.00976275,0.0367452,0.0265962,0.0251133,0.0136981,0,0,0.0471896,0.0341536,0.0105297,0.0212919,0.0159732,0.0372316,0.00823944,0.0180723,0.0153702,0.00767458,0,0.0608073,0,0.0128031,0.00506257,0.00736223,0.0130957,0.0159088,0.00517077,0.00984583,0.00879679,0,0,0.0421198,0,0.0101267,0.0229531,0.036453,0.0107183,0.0296837,0.00891023,0.0433574,0.0396336,0.0212951,0.0123256,0.0212461,0.0238219,0.0185756,0.0098541,0.0154068,0.0183833,0.0187891,0.0325979,0.0118167,0.00639404,0.0460716,0.0154793,0,0,0,0
133,0.0353782,0.0421095,0,0,0,0.0606469,0.022957,0.0334684,0.015594,0,0,0,0,0.0232698,0,0.0164762,0.00974758,0.0366725,0.0267291,0.0255144,0.0131942,0,0,0.0474984,0.0337912,0.0105506,0.0208833,0.0159176,0.0375238,0.00808978,0.0179608,0.0153501,0.00752552,0,0.0618475,0,0.0127559,0.00511778,0.00743313,0.0123413,0.0158562,0.00566915,0.00921791,0.00889906,0,0,0.0419963,0,0.0101027,0.0226768,0.036759,0.0112409,0.0294773,0.0089255,0.0433481,0.0395714,0.0207558,0.0125924,0.020752,0.0232646,0.0184893,0.00938258,0.015903,0.0178833,0.0177176,0.0325487,0.0114024,0.00633303,0.0458779,0.0155154,0,0,0,0
134,0.0353377,0.0420265,0,0,0,0.0613743,0.0229633,0.033686,0.0161863,0,0,0,0,0.0232457,0,0.0164215,0.00969048,0.0365663,0.0267506,0.0256778,0.0127057,0,0,0.0477432,0.0333818,0.0105962,0.0204835,0.0159121,0.0377877,0.00793362,0.017777,0.0153397,0.00739151,0,0.0627679,0,0.0126645,0.00510097,0.00750964,0.0119347,0.0159407,0.00645551,0.00887062,0.00900407,0,0,0.0419303,0,0.0102028,0.0225123,0.037104,0.0122433,0.0292274,0.00912208,0.043148,0.0395095,0.0202323,0.012847,0.0201682,0.0227087,0.0183844,0.0091329,0.0162929,0.0174964,0.0170979,0.0324988,0.0109483,0.00642386,0.0457999,0.0156179,0,0,0,0
135,0.0352544,0.0419239,0,0,0,0.0620996,0.0228834,0.034,0.0167696,0,0,0,0,0.0232459,0,0.0164396,0.00968471,0.0364022,0.0266693,0.0259255,0.0122009,0,0,0.0477908,0.0329375,0.0106351,0.0200263,0.015838,0.0380874,0.00776635,0.0174936,0.0153565,0.00729115,0,0.0636392,0,0.0125473,0.00496235,0.00755194,0.0118935,0.0160719,0.00750903,0.00881892,0.0090774,0,0,0.041835,0,0.0103524,0.0223843,0.0373344,0.0137219,0.0289943,0.00948113,0.0426786,0.0393678,0.0196753,0.0131708,0.0195037,0.0220138,0.0183364,0.00913732,0.0166772,0.0172898,0.0169721,0.0324171,0.0103744,0.00655943,0.045753,0.0157245,0,0,0,0
136,0.0350065,0.0418029,0,0,0,0.0627561,0.0228516,0.0343731,0.0173418,0,0,0,0,0.0231359,0,0.0164045,0.00956108,0.0361968,0.0268001,0.0262853,0.011701,0,0,0.0476427,0.0325058,0.0106637,0.0195424,0.0157737,0.0384072,0.00758689,0.0170989,0.0153235,0.0072289,0,0.0644207,0,0.0123709,0.00487963,0.00747485,0.0119961,0.0158751,0.00890038,0.00894611,0.0090955,0,0,0.0414024,0,0.0103319,0.0220176,0.0374272,0.0155352,0.028813,0.010024,0.0419439,0.0390066,0.0190958,0.0136379,0.0188227,0.0212462,0.0182994,0.00934472,0.0169752,0.0172951,0.0170659,0.0323232,0.00996623,0.00649756,0.0456675,0.0158157,0,0,0,0
137,0.034759,0.0416805,0,0,0,0.0633395,0.0228061,0.0346474,0.0179822,0,0,0,0,0.0230864,0,0.0163585,0.00949794,0.0359354,0.0270946,0.0266551,0.0112295,0,0,0.047309,0.0321083,0.0107007,0.0191183,0.0157204,0.0386948,0.00741241,0.0166932,0.0153215,0.00719864,0,0.0650881,0,0.0122418,0.00484928,0.00738126,0.0120563,0.0156962,0.0105845,0.00900907,0.00893553,0,0,0.0408871,0,0.0102732,0.0216187,0.0373922,0.0175539,0.0286866,0.0106654,0.0409916,0.0386278,0.0185548,0.0142798,0.0181836,0.0205229,0.0183459,0.00967418,0.0172113,0.0179368,0.0171557,0.0321772,0.00973888,0.00643109,0.0455605,0.0158476,0,0,0,0
138,0.034559,0.0415724,0,0,0,0.0638295,0.0227623,0.0348462,0.0185787,0,0,0,0,0.0229691,0,0.0163033,0.00940206,0.0356365,0.0273771,0.0270333,0.0108355,0,0,0.0468041,0.0316965,0.0106836,0.0187669,0.0156572,0.0389143,0.00728365,0.0163492,0.0153713,0.00717784,0,0.065684,0,0.0120738,0.00479365,0.00729478,0.0122674,0.015636,0.0125633,0.00889879,0.00862124,0,0,0.0406162,0,0.0102667,0.0213521,0.0372982,0.0198453,0.0285944,0.0113992,0.0399708,0.0382892,0.0181428,0.0151029,0.0176785,0.0199195,0.0187515,0.0100777,0.0175685,0.0189707,0.0173569,0.0320192,0.00953634,0.00646625,0.0454119,0.0157861,0,0,0,0
139,0.0344083,0.0414915,0,0,0,0.064229,0.0227157,0.0350313,0.0190768,0,0,0,0,0.022905,0,0.0162693,0.00932442,0.0355005,0.0275844,0.0274437,0.0105333,0,0,0.0462411,0.031305,0.0106833,0.0184309,0.0155729,0.0390312,0.00720206,0.0161277,0.0154021,0.00716734,0,0.0662431,0,0.0119049,0.00472057,0.00721937,0.013162,0.0156496,0.014819,0.00858544,0.00822142,0,0,0.0403088,0,0.0103033,0.0212422,0.0373179,0.0222825,0.0284991,0.0121818,0.0390322,0.0379916,0.0178352,0.0160349,0.0173382,0.0194365,0.0193237,0.010546,0.0182178,0.020171,0.0180681,0.0319347,0.00935905,0.00636948,0.0452154,0.0156475,0,0,0,0
140,0.0342525,0.0414115,0,0,0,0.0646337,0.0226844,0.0351978,0.0195171,0,0,0,0,0.0230617,0,0.0162425,0.00931597,0.0354515,0.0278273,0.0277792,0.0103056,0,0,0.0457737,0.0309339,0.0107033,0.018073,0.0154846,0.0391451,0.00715085,0.0159592,0.0153971,0.00713874,0,0.0667837,0,0.011747,0.00466913,0.0072115,0.0146465,0.0156719,0.0167357,0.00827329,0.00775973,0,0,0.0400619,0,0.0103389,0.0211441,0.0374317,0.0242233,0.0284339,0.012797,0.0381876,0.0376437,0.0176055,0.0168879,0.0171078,0.0189548,0.0195804,0.010963,0.0187897,0.0209543,0.0194876,0.0318807,0.0092079,0.00626539,0.0449965,0.0154655,0,0,0,0
141,0.0340723,0.0413498,0,0,0,0.065082,0.0226739,0.0353366,0.0199562,0,0,0,0,0.023222,0,0.0162033,0.00925393,0.0354078,0.0285178,0.0280563,0.0101875,0,0,0.0455691,0.0305923,0.0107317,0.0177493,0.0154019,0.0392549,0.00712042,0.0157965,0.0153682,0.00713079,0,0.0672724,0,0.0116093,0.00464856,0.00728795,0.0163683,0.0154495,0.0184801,0.00802944,0.00729222,0,0,0.0397977,0,0.0101652,0.021051,0.0375992,0.0259445,0.0283978,0.0132098,0.03747,0.0372334,0.0174539,0.0176099,0.016972,0.0184556,0.019735,0.0114134,0.0189718,0.0215396,0.0214629,0.03186,0.00933882,0.00642877,0.0447471,0.0152519,0,0,0,0
142,0.0339151,0.0412829,0,0,0,0.0655186,0.0226865,0.0354663,0.0203921,0,0,0,0,0.0233019,0,0.0161748,0.00921804,0.0352578,0.0291747,0.028307,0.0102074,0,0,0.0456981,0.0302958,0.0106985,0.0173855,0.0152799,0.0393754,0.00709119,0.0155924,0.0153349,0.00712625,0,0.0677184,0,0.0114576,0.00461638,0.00734838,0.018144,0.0153881,0.0201674,0.00793037,0.00706927,0,0,0.0397076,0,0.0100936,0.0209887,0.037843,0.027673,0.0283758,0.0132908,0.0369315,0.0368614,0.0173452,0.018191,0.0169405,0.0180068,0.0198805,0.0119681,0.0189438,0.0221073,0.0237857,0.0318769,0.00940861,0.00649348,0.0445011,0.0151305,0,0,0,0
143,0.0337794,0.0411872,0,0,0,0.0657859,0.022683,0.0356465,0.020802,0,0,0,0,0.0234194,0,0.0161528,0.00924606,0.0351133,0.0296027,0.0284844,0.010334,0,0,0.0461553,0.0300218,0.0106254,0.0169732,0.0151756,0.03949,0.00706195,0.0153667,0.0153409,0.00710829,0,0.0680878,0,0.0113047,0.00459119,0.00737203,0.0198461,0.0154771,0.0217535,0.00799535,0.00688169,0,0,0.0397511,0,0.0101497,0.0209626,0.0382299,0.0294561,0.0284026,0.0133484,0.0366588,0.0364883,0.0173096,0.0186318,0.0170362,0.0176077,0.0199674,0.0126701,0.0190043,0.0225697,0.0261961,0.0318839,0.0094022,0.00643023,0.0442834,0.0150764,0,0,0,0
144,0.0336256,0.0410541,0,0,0,0.0660162,0.0226538,0.0357495,0.0212442,0,0,0,0,0.0234727,0,0.0161481,0.00927618,0.035088,0.0298741,0.0286214,0.0102274,0,0,0.0467862,0.0297747,0.0105783,0.0165216,0.0150964,0.0396065,0.00709166,0.0151414,0.0153372,0.00709012,0,0.0683226,0,0.0111718,0.00456879,0.00737217,0.0212457,0.0156024,0.0231156,0.00821773,0.00657091,0,0,0.0397016,0,0.0102259,0.020934,0.0387031,0.0310421,0.0285457,0.013246,0.0365422,0.036058,0.0173956,0.0189811,0.017301,0.0173343,0.019882,0.0135154,0.0189278,0.0227972,0.0282438,0.0318442,0.00933533,0.00633462,0.0441004,0.0150557,0,0,0,0
145,0.0334465,0.0407543,0,0,0,0.0635685,0.0226041,0.0322443,0.0214768,0,0,0,0,0.0233921,0,0.0161428,0.00921615,0.0351483,0.0263442,0.0289973,0.011745,0,0,0.047149,0.0293677,0.011233,0.0172912,0.0164192,0.0402675,0.00600031,0.0137804,0.0126656,0.00991658,0,0.0672531,0,0.0110287,0.00452615,0.00735911,0.0228025,0.0155717,0.0246712,0.00833541,0.00621834,0,0,0.039396,0,0.0102523,0.0207509,0.0390822,0.0327026,0.0288467,0.0131469,0.0363377,0.0355596,0.0174278,0.0193567,0.0176652,0.0170666,0.0195881,0.0145473,0.0184577,0.0229139,0.0303203,0.0316586,0.00925584,0.0063653,0.0437991,0.0149409,0,0,0,0
