Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
110,0.01212,0.0141119,0,0,0,0.0208945,0.0201396,0.0200387,0.00728973,0,0,0,0,0.0170608,0,0.0170885,0.00894024,0.0365504,0.022742,0.026539,0.010484,0,0,0.0170841,0.0107296,0.00775506,0.00949583,0.0104781,0.03353,0.0110526,0.0133539,0.0134032,0.01708,0,0.0246639,0,0.0103206,0.00469848,0.0051356,0.0149163,0.0127036,0.0152972,0.0163087,0.00419947,0,0,0.0140913,0,0.0100215,0.00764444,0.0384822,0.0168582,0.0257797,0.0124492,0.0289417,0.0180405,0.0156363,0.0151532,0.0129918,0.018589,0.00908621,0.017892,0.01011,0.00907304,0.0114447,0.00823725,0.00619736,0.0161659,0.00985292,0,0,0,0.00948315,0
111,0.0123114,0.0144442,0,0,0,0.018902,0.0201826,0.0186283,0.00745986,0,0,0,0,0.0171273,0,0.0170802,0.00892068,0.0359645,0.0217364,0.0265766,0.0104217,0,0,0.017461,0.0110179,0.00754771,0.00861549,0.00968789,0.0339642,0.0115746,0.0135195,0.0139334,0.0177755,0,0.0234812,0,0.01042,0.00469238,0.00519219,0.0170441,0.0125828,0.0190278,0.0159181,0.00454925,0,0,0.014228,0,0.00998868,0.00771503,0.0380493,0.0190677,0.025656,0.0131756,0.0288969,0.0182917,0.0155147,0.01614,0.0139247,0.0195074,0.0116476,0.0165377,0.0132682,0.00804329,0.0116188,0.00837757,0.00624009,0.0164007,0.0100367,0,0,0,0.0121733,0
112,0.012423,0.0146882,0,0,0,0.0182712,0.0200765,0.0180334,0.00722071,0,0,0,0,0.017173,0,0.0170877,0.00871276,0.0354048,0.0212418,0.0264065,0.0102186,0,0,0.0176642,0.0115118,0.00677853,0.00716142,0.00811823,0.0337617,0.0115455,0.0135408,0.0143047,0.0180678,0,0.0235857,0,0.010492,0.00440632,0.00533364,0.0183373,0.0125178,0.0197995,0.0152534,0.00485185,0,0,0.0143803,0,0.00997821,0.00785274,0.0376131,0.01986,0.0255031,0.0116676,0.0286614,0.0184643,0.0155427,0.016241,0.0140711,0.0196588,0.0125287,0.0160582,0.0145449,0.00726463,0.0116917,0.00842755,0.00626167,0.0165072,0.0101777,0,0,0,0.0127554,0
113,0.0126893,0.014937,0,0,0,0.0181588,0.0201556,0.0177655,0.00686584,0,0,0,0,0.0168806,0,0.0169924,0.00847114,0.0349762,0.0207383,0.0261545,0.00941255,0,0,0.01782,0.0119289,0.00527153,0.00567306,0.00640418,0.0329515,0.0112027,0.0132745,0.0144157,0.0179135,0,0.0242284,0,0.0103661,0.00427964,0.00545177,0.0196524,0.0125119,0.0201735,0.0144705,0.00520687,0,0,0.01479,0,0.00997597,0.00817945,0.0372233,0.020655,0.0253839,0.00995082,0.0284628,0.0187448,0.0155427,0.0162158,0.0142675,0.0198547,0.0135039,0.0154856,0.0161867,0.00650158,0.0118969,0.00849089,0.00628738,0.0165515,0.010262,0,0,0,0.0136528,0
114,0.0130659,0.0152183,0,0,0,0.0178316,0.0203683,0.0173216,0.00652076,0,0,0,0,0.0166178,0,0.0169223,0.0083668,0.0346797,0.0198471,0.0259126,0.00827358,0,0,0.017942,0.0123816,0.00366998,0.00475924,0.00518665,0.0319437,0.0108439,0.0129245,0.0143617,0.0175235,0,0.0243396,0,0.010245,0.00441662,0.00549797,0.0201802,0.0125202,0.019561,0.0135786,0.00540217,0,0,0.0152453,0,0.00998724,0.00858099,0.0368842,0.0210995,0.0253212,0.0087677,0.0282933,0.0190338,0.015538,0.0160503,0.0146732,0.020173,0.014566,0.0146803,0.017642,0.00596146,0.0121739,0.00860848,0.00633823,0.0165965,0.0102315,0,0,0,0.0142706,0
115,0.0133665,0.0154899,0,0,0,0.017468,0.0207081,0.0168059,0.00614272,0,0,0,0,0.0166126,0,0.0169847,0.00845201,0.0344693,0.0187946,0.0257239,0.00718057,0,0,0.0179106,0.0129586,0.0027019,0.00449292,0.00465552,0.0311827,0.0106611,0.0126654,0.0142639,0.0172115,0,0.0240539,0,0.0102958,0.00473949,0.00555912,0.0195707,0.0125517,0.0182675,0.0125726,0.00549992,0,0,0.0154871,0,0.0100075,0.00888283,0.0365341,0.0213943,0.0252452,0.00809776,0.0280352,0.0191546,0.0155599,0.0156987,0.0153293,0.020196,0.015566,0.0137407,0.0186542,0.00559486,0.0123788,0.00867968,0.00637076,0.0166731,0.0101179,0,0,0,0.0148337,0
116,0.0136289,0.0159027,0,0,0,0.0174693,0.0210621,0.0164155,0.0059162,0,0,0,0,0.0169766,0,0.0171215,0.00861267,0.0343723,0.0178907,0.0255428,0.0067195,0,0,0.0180778,0.0138457,0.00241967,0.00445084,0.00458513,0.0307922,0.0106198,0.0125359,0.0141758,0.0170962,0,0.0237888,0,0.0105437,0.00493009,0.00572675,0.0186124,0.012594,0.0166288,0.0116955,0.00575315,0,0,0.0157122,0,0.0100344,0.00921096,0.0361263,0.0215002,0.0250286,0.00765017,0.0279796,0.0192949,0.0157054,0.015175,0.0163084,0.0203085,0.0163977,0.0127259,0.0193265,0.00574042,0.0125935,0.00867831,0.0063925,0.0170826,0.0102245,0,0,0,0.0155302,0
117,0.014042,0.0164308,0,0,0,0.0175741,0.0213133,0.0163645,0.00588946,0,0,0,0,0.0173204,0,0.0170827,0.00867942,0.0344441,0.017296,0.0253901,0.00706727,0,0,0.018428,0.0148041,0.00239276,0.00427487,0.00464675,0.030651,0.010552,0.0124583,0.0141133,0.0170142,0,0.0233107,0,0.0106934,0.00503351,0.00587391,0.0176343,0.0126307,0.0147913,0.0110394,0.00627389,0,0,0.0161205,0,0.0100492,0.00962283,0.0357175,0.0212745,0.02471,0.00733402,0.0280305,0.0196227,0.0158628,0.0146687,0.0175211,0.0207454,0.0170467,0.0116961,0.0197095,0.00602921,0.0129482,0.00867474,0.00637408,0.0176669,0.0105352,0,0,0,0.0161444,0
118,0.0144939,0.0169183,0,0,0,0.017888,0.0214357,0.0167745,0.00606292,0,0,0,0,0.0177498,0,0.0170107,0.00874744,0.0346798,0.017242,0.0252716,0.00751587,0,0,0.0189479,0.0157042,0.00239412,0.00404007,0.004695,0.0306276,0.0103443,0.0123422,0.0140144,0.016845,0,0.0228057,0,0.0108438,0.00509934,0.00604108,0.0157344,0.0127214,0.01265,0.0107193,0.00680126,0,0,0.0166033,0,0.0100626,0.0100382,0.0354491,0.0207333,0.0243232,0.00700061,0.0280223,0.0199976,0.0162031,0.0143624,0.0187579,0.0213868,0.0174283,0.0108942,0.0198974,0.00523278,0.0132898,0.0086035,0.00628413,0.0183633,0.0109673,0,0,0,0.0165676,0
119,0.0149173,0.0173086,0,0,0,0.0183547,0.0215533,0.0174562,0.00639628,0,0,0,0,0.0182395,0,0.0169676,0.00881346,0.0349947,0.017563,0.0251625,0.00769123,0,0,0.0196457,0.0165458,0.00234389,0.00386632,0.00465982,0.0307267,0.0100988,0.0121669,0.0137655,0.0166567,0,0.022316,0,0.0109825,0.00517944,0.00622468,0.0135909,0.012832,0.0104819,0.0105994,0.00727965,0,0,0.017194,0,0.0100379,0.0104724,0.0353812,0.0199894,0.0239035,0.00671648,0.0279461,0.0204607,0.0168037,0.0142289,0.0198949,0.0219554,0.0177917,0.0104226,0.0202879,0.00365341,0.0136775,0.0085758,0.00620777,0.0190805,0.0115165,0,0,0,0.0165851,0
120,0.015322,0.0178997,0,0,0,0.0188084,0.0217178,0.0180962,0.00682771,0,0,0,0,0.0187166,0,0.0169636,0.00885,0.0353007,0.0179016,0.0250442,0.00762981,0,0,0.0204406,0.0173162,0.00231568,0.00390582,0.00460548,0.0308525,0.0098876,0.0119289,0.0135539,0.0164874,0,0.0218071,0,0.0111495,0.00526054,0.00636939,0.0114605,0.0129033,0.00857172,0.0104841,0.00767777,0,0,0.0176893,0,0.0099972,0.0108361,0.0355692,0.0192661,0.0235738,0.0065019,0.0277533,0.0210151,0.0175051,0.0141746,0.02077,0.0226039,0.0179208,0.0102416,0.0206611,0.00608846,0.0140631,0.00865677,0.00615362,0.0196961,0.012118,0,0,0,0.0163731,0
121,0.0157036,0.0184927,0,0,0,0.0187634,0.0218948,0.0181386,0.00736698,0,0,0,0,0.018954,0,0.0169146,0.00883734,0.0355411,0.0177247,0.0248823,0.00762891,0,0,0.0213299,0.0178445,0.00246298,0.00432083,0.00464259,0.0310421,0.00983975,0.0116809,0.0134093,0.0161715,0,0.0208862,0,0.0112636,0.0052688,0.00647799,0.0101253,0.0129692,0.00745605,0.0104198,0.00814974,0,0,0.0181129,0,0.00996584,0.0111752,0.0359568,0.0194183,0.0233491,0.00635383,0.0274202,0.0215386,0.0179632,0.0141673,0.0213457,0.0230389,0.0176969,0.0102876,0.0206372,0.0123789,0.0144304,0.00882157,0.00617874,0.020141,0.0127339,0,0,0,0.0156098,0
122,0.0159772,0.0188896,0,0,0,0.0182178,0.0219608,0.0175013,0.00794071,0,0,0,0,0.0190529,0,0.0168012,0.00876743,0.0356137,0.0168444,0.0247404,0.00760693,0,0,0.0222197,0.0180357,0.00294679,0.00470847,0.00485938,0.0314011,0.00988483,0.0114921,0.0133398,0.0157576,0,0.0196972,0,0.0113474,0.00512849,0.00657235,0.00991617,0.0131551,0.00707946,0.0102844,0.00849498,0,0,0.0186016,0,0.00998609,0.0115517,0.0363304,0.0209692,0.0232975,0.0059329,0.0269758,0.0219793,0.0180645,0.0140973,0.0215381,0.022868,0.0175066,0.0104856,0.0203476,0.0169697,0.0147041,0.00890619,0.00630593,0.020381,0.0132976,0,0,0,0.0148879,0
123,0.0160837,0.0190039,0,0,0,0.0174755,0.0218012,0.0162939,0.00848509,0,0,0,0,0.019006,0,0.0167045,0.00864411,0.0355251,0.0153072,0.0246411,0.00762396,0,0,0.0230044,0.0179916,0.00366549,0.00508233,0.00519007,0.0318786,0.0100607,0.0114755,0.0132861,0.0153875,0,0.0185338,0,0.0113852,0.00499593,0.00660363,0.0100671,0.0132924,0.00697477,0.00998785,0.00853249,0,0,0.0189288,0,0.00999756,0.0118103,0.0364544,0.0221745,0.0234311,0.0053788,0.0264373,0.0222364,0.0178231,0.0138476,0.0213026,0.0223325,0.0175388,0.0106998,0.0199508,0.0188048,0.0147966,0.00896418,0.00635561,0.02041,0.0136933,0,0,0,0.0145163,0
124,0.0160693,0.0188557,0,0,0,0.0167417,0.0219471,0.0149052,0.00894337,0,0,0,0,0.0185377,0,0.0165783,0.00851586,0.0353382,0.0135375,0.0245737,0.00773153,0,0,0.0234801,0.0176644,0.00383505,0.00547546,0.0056107,0.0323984,0.0103487,0.0116118,0.0132379,0.0149803,0,0.0176209,0,0.0113594,0.00510589,0.00645757,0.0104472,0.0133638,0.00737267,0.00942526,0.00837996,0,0,0.0191827,0,0.00999662,0.0120213,0.0363162,0.0225406,0.0237182,0.00541396,0.0256747,0.0224776,0.0174547,0.0133225,0.0208527,0.0216203,0.0177806,0.0109711,0.0197402,0.01976,0.0148496,0.00899137,0.00637259,0.0201758,0.0138933,0,0,0,0.014311,0
125,0.0158257,0.0184588,0,0,0,0.0164081,0.0220551,0.0138076,0.00914807,0,0,0,0,0.0179879,0,0.0164925,0.00838582,0.035156,0.0120373,0.024542,0.0078373,0,0,0.0237779,0.0169921,0.00412265,0.0058325,0.00605285,0.0328945,0.0105998,0.0117058,0.0131643,0.0145302,0,0.0171788,0,0.0113134,0.00517512,0.00629192,0.0109593,0.0133957,0.00789464,0.00860563,0.00825876,0,0,0.019308,0,0.00998848,0.012135,0.036001,0.0225479,0.024032,0.00580683,0.0249089,0.0225877,0.0170197,0.0127709,0.0203062,0.020761,0.0180521,0.0113094,0.0198544,0.0207222,0.0148135,0.00891224,0.00645329,0.0197238,0.014146,0,0,0,0.014298,0
126,0.0153325,0.0180455,0,0,0,0.0167325,0.0215464,0.0133032,0.00926417,0,0,0,0,0.018027,0,0.0166161,0.00828056,0.0350403,0.0110947,0.0244969,0.00786115,0,0,0.0243285,0.0161611,0.00452359,0.00597068,0.00643571,0.0333583,0.0106769,0.011661,0.0130405,0.0140766,0,0.0174082,0,0.0113759,0.00487398,0.00630829,0.0114267,0.0133932,0.0079139,0.00767193,0.00804305,0,0,0.0191175,0,0.00997432,0.0120165,0.0357091,0.0220952,0.0242763,0.00630932,0.0246315,0.0224582,0.0166361,0.0123648,0.0197569,0.0200281,0.0181794,0.0116777,0.020166,0.0214178,0.0145506,0.00879612,0.00644995,0.0193575,0.0144771,0,0,0,0.0144231,0
127,0.0150336,0.0176961,0,0,0,0.017567,0.0213264,0.0133654,0.00936322,0,0,0,0,0.0178543,0,0.0167149,0.00826638,0.0349958,0.0108092,0.0243771,0.00787544,0,0,0.0249461,0.0153821,0.00475648,0.00585909,0.00669809,0.0337832,0.01056,0.0114327,0.0128461,0.0135889,0,0.0181283,0,0.011365,0.0049194,0.00621019,0.0118531,0.0133741,0.0073888,0.00670727,0.00793605,0,0,0.0189194,0,0.00996479,0.0118673,0.0355239,0.0212821,0.024448,0.00698831,0.0246207,0.0223945,0.0162885,0.0122908,0.0193768,0.019541,0.018188,0.0118035,0.0204852,0.0219825,0.0144356,0.00866865,0.0064074,0.0189735,0.0146279,0,0,0,0.0144718,0
128,0.0149726,0.0173389,0,0,0,0.0184598,0.0215942,0.0137029,0.00947569,0,0,0,0,0.0174493,0,0.0167257,0.00840772,0.0350045,0.0110444,0.0241601,0.00806295,0,0,0.0254784,0.014682,0.00484341,0.00575969,0.00689149,0.034103,0.0103925,0.0110623,0.0127575,0.0130436,0,0.0188996,0,0.0112922,0.0053686,0.00595696,0.0122516,0.0133995,0.00717898,0.00580949,0.00798782,0,0,0.0190327,0,0.00997261,0.0118977,0.0353974,0.0203725,0.0246031,0.00794175,0.0246465,0.022615,0.0159738,0.012407,0.0190607,0.0191648,0.0182503,0.011936,0.0208583,0.0225848,0.0145789,0.00854721,0.00640141,0.0185398,0.0146679,0,0,0,0.0144786,0
129,0.0149322,0.0171591,0,0,0,0.0192768,0.0218903,0.0140882,0.0096438,0,0,0,0,0.01737,0,0.0168067,0.00857929,0.0349824,0.0114883,0.0238929,0.0083516,0,0,0.0261902,0.014128,0.00502321,0.00563953,0.00703334,0.0343068,0.010285,0.0106754,0.0126917,0.0125264,0,0.0195837,0,0.0113557,0.0056125,0.00580252,0.0126369,0.0134064,0.00716838,0.0050088,0.0080373,0,0,0.0192216,0,0.00996011,0.0119144,0.0353751,0.0194805,0.0246514,0.00902183,0.0249598,0.0228942,0.0155559,0.0126476,0.0186646,0.0187749,0.0184121,0.0120579,0.0211918,0.0228658,0.0148044,0.00837514,0.00638509,0.0183716,0.0147923,0,0,0,0.01441,0
130,0.0147259,0.0170955,0,0,0,0.0200918,0.0218241,0.014424,0.00995321,0,0,0,0,0.0176189,0,0.0169375,0.00862263,0.0349758,0.0118935,0.0236636,0.00859537,0,0,0.0270508,0.0136331,0.00515894,0.00554044,0.00703808,0.0345481,0.0102181,0.0102657,0.0126297,0.0121076,0,0.0202828,0,0.0115005,0.00547254,0.00576701,0.01273,0.0134741,0.00735555,0.00438039,0.00817095,0,0,0.0192802,0,0.00997082,0.0118439,0.0354423,0.0186167,0.0246954,0.0099208,0.0253545,0.0229799,0.0151631,0.0129293,0.0181351,0.0184139,0.0186672,0.0121011,0.0214887,0.0225112,0.0148805,0.00806807,0.00630918,0.0184526,0.0150615,0,0,0,0.0146347,0
131,0.0144789,0.0170056,0,0,0,0.0208249,0.0215992,0.0146632,0.0103648,0,0,0,0,0.0178958,0,0.017059,0.0086421,0.0349846,0.0121219,0.0234523,0.0087187,0,0,0.0278,0.0132266,0.00532232,0.00562207,0.00705009,0.0347452,0.0102373,0.0100338,0.0126034,0.011822,0,0.0209443,0,0.01158,0.00524067,0.00582932,0.0123851,0.0134813,0.00774928,0.00395537,0.00841081,0,0,0.0192079,0,0.00999025,0.0116447,0.0355693,0.017897,0.0247328,0.0104695,0.0255957,0.0230053,0.0148584,0.0131614,0.0175064,0.0178465,0.0189596,0.0120359,0.0217549,0.0215766,0.0148822,0.00775093,0.00619984,0.0186068,0.0155184,0,0,0,0.0150838,0
132,0.0142729,0.0166266,0,0,0,0.021463,0.0214954,0.0146542,0.0106267,0,0,0,0,0.0178564,0,0.0170731,0.00874242,0.0349651,0.0119484,0.0233993,0.00885839,0,0,0.0279738,0.0126092,0.0056129,0.00588097,0.00737897,0.0350487,0.010406,0.0100173,0.012667,0.0115978,0,0.0216916,0,0.0115492,0.00522134,0.00581191,0.0119826,0.0134149,0.00817393,0.00385395,0.00875122,0,0,0.0189578,0,0.0100206,0.0113581,0.0356779,0.0172568,0.0247332,0.0108034,0.025382,0.0230567,0.0144109,0.0133732,0.0168406,0.01717,0.0192015,0.0117769,0.0218146,0.020622,0.0148023,0.00752322,0.00627027,0.0184255,0.0158498,0,0,0,0.0155757,0
133,0.0141611,0.0162783,0,0,0,0.022104,0.0214805,0.0145927,0.0109129,0,0,0,0,0.0176327,0,0.0170387,0.00882159,0.0349782,0.0117415,0.0233098,0.00889439,0,0,0.0280548,0.0120851,0.0059995,0.00625788,0.00778334,0.0354096,0.0105652,0.0101074,0.0127688,0.011419,0,0.0225128,0,0.0113885,0.00530232,0.00578828,0.0116718,0.013316,0.00861998,0.00402509,0.00913511,0,0,0.0186958,0,0.0100162,0.0111032,0.0358237,0.0169395,0.0247052,0.0110634,0.0250217,0.0231738,0.0138493,0.0134774,0.0161675,0.016472,0.0193441,0.0114858,0.0216865,0.0198671,0.0147871,0.00746546,0.00630751,0.018314,0.0162443,0,0,0,0.0157424,0
134,0.0140596,0.01613,0,0,0,0.0228534,0.0213167,0.0146687,0.0112702,0,0,0,0,0.0176002,0,0.017025,0.00887484,0.0350343,0.0117094,0.0231673,0.00886715,0,0,0.0282416,0.0116741,0.0063821,0.00665857,0.00834851,0.0357001,0.0106695,0.0102287,0.0128866,0.0112985,0,0.0234098,0,0.0112907,0.00524399,0.00583989,0.011788,0.0132901,0.00925119,0.00429691,0.00946305,0,0,0.0185402,0,0.0100109,0.010955,0.0359906,0.0171285,0.024641,0.0115011,0.0246545,0.0232465,0.0132255,0.013441,0.0154251,0.015706,0.0193559,0.0113308,0.0215129,0.0197157,0.014772,0.00733668,0.00617085,0.0184672,0.0166937,0,0,0,0.0159854,0
135,0.0141582,0.0159984,0,0,0,0.0237102,0.0214076,0.0148445,0.0116688,0,0,0,0,0.01736,0,0.0169508,0.0090286,0.0350423,0.011852,0.0231437,0.00897514,0,0,0.02813,0.0113481,0.00660604,0.00685625,0.00863282,0.035969,0.0107972,0.0104411,0.0128873,0.0111595,0,0.0243872,0,0.0110878,0.00539923,0.00582645,0.012501,0.0132658,0.0100509,0.00444666,0.00988694,0,0,0.01854,0,0.0100334,0.0108986,0.0360308,0.0176222,0.0245952,0.0120503,0.023954,0.0234254,0.0125794,0.013391,0.014653,0.0149902,0.0191698,0.0113522,0.0212828,0.0203961,0.0148763,0.00723398,0.00615996,0.0186124,0.0171713,0,0,0,0.0161832,0
136,0.0143812,0.0158208,0,0,0,0.0245859,0.0217294,0.0152173,0.0120643,0,0,0,0,0.0168497,0,0.0167335,0.00929266,0.0350262,0.0121963,0.023164,0.00906913,0,0,0.0276804,0.0112483,0.00677163,0.007047,0.00885308,0.0361569,0.0108229,0.0103482,0.0127691,0.0109512,0,0.0252882,0,0.0107642,0.0056903,0.00577839,0.0136183,0.013228,0.0110206,0.00453798,0.0102537,0,0,0.018544,0,0.0100589,0.0108646,0.0360758,0.0186501,0.02463,0.0123605,0.0228587,0.0235972,0.0119347,0.0133889,0.0138831,0.0142287,0.0188739,0.0114914,0.0210313,0.0216563,0.015021,0.00710643,0.00619982,0.0186925,0.0176458,0,0,0,0.0162958,0
137,0.0143896,0.0156876,0,0,0,0.0254404,0.0217189,0.0156708,0.0124722,0,0,0,0,0.016581,0,0.0166525,0.0093944,0.03487,0.0124106,0.0232382,0.00930413,0,0,0.0271178,0.0111669,0.00686471,0.0071969,0.00921854,0.0364139,0.0108716,0.0102087,0.0129335,0.010724,0,0.0260921,0,0.0104871,0.00566122,0.00568994,0.0149024,0.0131721,0.0122137,0.00460602,0.0103494,0,0,0.0183578,0,0.0100816,0.0107147,0.0361766,0.0200491,0.0247715,0.0124038,0.0217788,0.0235742,0.0113358,0.0135375,0.013174,0.0134207,0.0185658,0.0116785,0.0210097,0.0232238,0.0149466,0.00700545,0.00624942,0.0188499,0.0181496,0,0,0,0.0164322,0
138,0.0142793,0.0156557,0,0,0,0.0262662,0.0216582,0.0161736,0.0128039,0,0,0,0,0.0165787,0,0.0167068,0.00953123,0.0346754,0.0129954,0.0233127,0.00950313,0,0,0.0264879,0.0111235,0.00687203,0.00740347,0.00958366,0.0365617,0.0109068,0.0100839,0.013027,0.01061,0,0.0268491,0,0.0103338,0.00547314,0.0054891,0.0160741,0.0131367,0.0136568,0.00459213,0.0103038,0,0,0.0180897,0,0.0101153,0.010565,0.0361927,0.0218406,0.0249746,0.0125568,0.0207444,0.0234363,0.0107645,0.013642,0.0125088,0.0125654,0.0183464,0.0119554,0.021119,0.0247836,0.0147875,0.00704162,0.00626074,0.0190316,0.0185719,0,0,0,0.0166134,0
139,0.014041,0.0156255,0,0,0,0.026906,0.0214112,0.0164394,0.013062,0,0,0,0,0.0167153,0,0.0168354,0.00993574,0.0346127,0.013546,0.0233675,0.0097458,0,0,0.0258701,0.0111584,0.00707166,0.00772977,0.0099032,0.036675,0.0109531,0.00986734,0.012976,0.0104907,0,0.0275051,0,0.0101855,0.00522193,0.00540895,0.0173076,0.0131119,0.0153819,0.00455462,0.0101275,0,0,0.0176537,0,0.0101334,0.0103703,0.0363453,0.0238772,0.0252881,0.0125333,0.0196248,0.0231652,0.0102591,0.0137239,0.0120277,0.0118819,0.0180989,0.0123355,0.0213839,0.0268178,0.0144941,0.00706444,0.00627704,0.019205,0.0189399,0,0,0,0.0167583,0
140,0.0137384,0.0155311,0,0,0,0.0277821,0.0212604,0.0167901,0.013393,0,0,0,0,0.0166169,0,0.0170253,0.0101282,0.0346381,0.0138875,0.0235068,0.0100493,0,0,0.0252981,0.0112243,0.0073297,0.00800929,0.0102049,0.0369318,0.0111209,0.00973684,0.012981,0.0103318,0,0.0284359,0,0.0099326,0.00507189,0.00553965,0.0187188,0.0131019,0.0171294,0.00448121,0.00979118,0,0,0.0171089,0,0.0101326,0.0101372,0.0367027,0.0260987,0.025663,0.0124251,0.0185534,0.0227861,0.00986861,0.013767,0.0117561,0.0113188,0.017762,0.0127717,0.0217418,0.0293261,0.0141345,0.00702274,0.00624533,0.0192459,0.0192517,0,0,0,0.0167572,0
141,0.0134664,0.0153332,0,0,0,0.0286011,0.0211105,0.0171837,0.0138257,0,0,0,0,0.0162991,0,0.0170444,0.0100955,0.0347243,0.0141562,0.0236749,0.0103877,0,0,0.0249009,0.0112382,0.00760313,0.00831263,0.0105795,0.0371803,0.0113489,0.0098168,0.013069,0.0101721,0,0.0293805,0,0.0096104,0.00501151,0.00556628,0.0198819,0.0130866,0.0187446,0.00446038,0.00939973,0,0,0.0165838,0,0.0101429,0.00989622,0.0371353,0.0288869,0.0261404,0.0120358,0.0175859,0.022325,0.00968029,0.0137148,0.0117061,0.0108996,0.0172217,0.0133386,0.0220066,0.0317979,0.0137925,0.00702134,0.00621364,0.0191241,0.019487,0,0,0,0.0164351,0
142,0.0132088,0.0150735,0,0,0,0.0293204,0.0209203,0.0174702,0.0143214,0,0,0,0,0.0158607,0,0.0169517,0.00999955,0.0348377,0.0146603,0.0238958,0.0107093,0,0,0.0247247,0.0110401,0.00792159,0.00867068,0.0109546,0.0374794,0.0115545,0.00991446,0.0131458,0.0100134,0,0.0302994,0,0.00932742,0.00498138,0.00544311,0.0208406,0.0130616,0.0202337,0.0045001,0.00897858,0,0,0.0160411,0,0.0101546,0.00962418,0.0376151,0.0322526,0.0267028,0.0112524,0.0168058,0.0217901,0.00965777,0.0135987,0.0117963,0.0106358,0.016639,0.0141434,0.0222369,0.0341126,0.0134723,0.00700454,0.00620124,0.0189562,0.0197153,0,0,0,0.0158761,0
143,0.0129138,0.0148147,0,0,0,0.0301593,0.020836,0.0177708,0.0147791,0,0,0,0,0.0153606,0,0.0170363,0.00986193,0.0349623,0.0151035,0.0242172,0.0110444,0,0,0.0247277,0.0110711,0.00821531,0.00898438,0.0112264,0.0378129,0.0117788,0.0100748,0.0132401,0.00984429,0,0.0312578,0,0.00920059,0.00491091,0.00533512,0.0219943,0.0130555,0.0216388,0.00460962,0.00850954,0,0,0.0154192,0,0.0101726,0.00932564,0.0381278,0.0356698,0.027293,0.0102357,0.0162148,0.0212728,0.00973116,0.0134473,0.0119137,0.0105036,0.0161659,0.0153198,0.0226619,0.0365908,0.0131088,0.00695866,0.00615898,0.0188162,0.0198542,0,0,0,0.0152519,0
144,0.0125862,0.0145284,0,0,0,0.0309366,0.020742,0.0180981,0.0151469,0,0,0,0,0.0149916,0,0.0171404,0.00966768,0.0350802,0.0158026,0.0245604,0.0112812,0,0,0.0247619,0.0112086,0.0084696,0.00925906,0.0114859,0.0379938,0.0119252,0.0101564,0.0133078,0.00972272,0,0.0320815,0,0.00897118,0.00483913,0.0053479,0.0233465,0.013057,0.0229706,0.0047629,0.0082202,0,0,0.0148402,0,0.0101921,0.00906906,0.0384723,0.0385374,0.0279122,0.00900233,0.0157132,0.0207379,0.009944,0.0132967,0.0119991,0.0105341,0.0156531,0.0169014,0.0232309,0.0391691,0.012714,0.0069519,0.00606162,0.0186583,0.0198464,0,0,0,0.014423,0
145,0.012244,0.0142626,0,0,0,0.0314697,0.0206047,0.0183591,0.0155262,0,0,0,0,0.0147931,0,0.0172183,0.00939499,0.0351474,0.0166525,0.0248337,0.0114499,0,0,0.0247953,0.0113125,0.00870388,0.00940203,0.0116889,0.0380811,0.0120521,0.0101965,0.013367,0.00966284,0,0.0327052,0,0.00860377,0.00476555,0.00528342,0.0248119,0.0130269,0.0244202,0.00484312,0.00787695,0,0,0.0142706,0,0.0102058,0.00883453,0.0386402,0.0408536,0.0284901,0.00775827,0.0153076,0.0201922,0.0103165,0.0131117,0.0120615,0.0107347,0.0149958,0.0188725,0.0235124,0.0415649,0.0123045,0.00698543,0.00611562,0.0185155,0.019737,0,0,0,0.0135316,0
146,0.0119493,0.0139236,0,0,0,0.031903,0.0204907,0.0185765,0.0158987,0,0,0,0,0.014353,0,0.017239,0.00917907,0.0351467,0.0174154,0.0250838,0.0115556,0,0,0.0247407,0.0113869,0.0089387,0.00946029,0.0118202,0.0381507,0.0121477,0.0102108,0.0133859,0.00962252,0,0.0332081,0,0.00825934,0.00473716,0.00526416,0.0262648,0.0129862,0.0260612,0.00490349,0.00741901,0,0,0.0137415,0,0.0101998,0.00863489,0.0387355,0.0426386,0.0290096,0.00653292,0.0149619,0.0196681,0.0107563,0.0129299,0.0121377,0.0110305,0.0145986,0.0211429,0.0240037,0.0436585,0.0119558,0.00707536,0.00616639,0.0183292,0.0195112,0,0,0,0.0126177,0
