Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBR
146,0.0220083,0.0239952,0,0,0,0.0309317,0.0193676,0.0257211,0.00764069,0,0,0,0.0112349,0,0.0173987,0.00621588,0.036279,0.0300377,0.0226606,0.00786467,0,0,0.0226051,0.0270508,0.00795905,0.00758165,0.00958345,0.0342702,0.00738466,0.0114741,0.0118194,0.0154575,0,0.0312052,0,0.0102655,0.0041433,0.00465611,0.0212562,0.0142315,0.0164337,0.0188364,0.00444668,0,0,0.0179477,0,0.0102539,0.0120516,0.0393423,0.00883814,0.0262872,0.0176261,0.0319417,0.0171113,0.0138246,0.0144163,0.0104551,0.0150349,0.00637778,0.0237535,0.00798234,0.00594776,0.0234894,0.0115874,0.0132723,0.00890267,0.0227326,0.00522521,0,0,0,0,0
147,0.0219034,0.0235547,0,0,0,0.0318835,0.0190516,0.0257602,0.00775559,0,0,0,0.0107505,0,0.0175197,0.00599227,0.0366153,0.0295578,0.0235825,0.00913071,0,0,0.0216757,0.026598,0.00985138,0.00972588,0.0110632,0.0355043,0.00879737,0.0123794,0.012309,0.0164742,0,0.0316561,0,0.0100494,0.00401546,0.00462958,0.021104,0.0142478,0.0165738,0.0187883,0.00449819,0,0,0.0177006,0,0.0102509,0.0118494,0.0396085,0.00961575,0.0263719,0.0171623,0.0312075,0.0167814,0.0136652,0.014249,0.010156,0.0147074,0.00595128,0.0239105,0.00791974,0.00565983,0.0232121,0.0112287,0.0131712,0.00898137,0.0222085,0.00512175,0,0,0,0,0
148,0.0218966,0.0231197,0,0,0,0.0325055,0.0189561,0.0254283,0.0079658,0,0,0,0.0101123,0,0.0176086,0.00571904,0.0370468,0.0280571,0.0243492,0.0106404,0,0,0.0207159,0.0262678,0.0118315,0.0115927,0.0117436,0.0363779,0.00998415,0.0131721,0.0128638,0.017387,0,0.0318363,0,0.00985238,0.00402974,0.00457476,0.020749,0.0142549,0.0165769,0.0187852,0.00460445,0,0,0.0173656,0,0.0102569,0.0115841,0.0398295,0.0101403,0.0264314,0.0165678,0.0305451,0.0164131,0.0136129,0.0140969,0.00997198,0.0145144,0.0054293,0.0240464,0.00775951,0.00533092,0.0227163,0.0109347,0.0130874,0.0088423,0.0216817,0.00504455,0,0,0,0,0
149,0.0220124,0.0227124,0,0,0,0.0321693,0.0188704,0.0246551,0.00814856,0,0,0,0.00950368,0,0.0175748,0.00552745,0.0374866,0.0260617,0.0249562,0.0127895,0,0,0.0198096,0.0260381,0.0133242,0.0129772,0.0117157,0.0367083,0.0112016,0.0137889,0.0133517,0.0179569,0,0.0314984,0,0.00975024,0.00402928,0.00454118,0.0203029,0.0143414,0.0165767,0.0187054,0.00483286,0,0,0.0171322,0,0.0103017,0.011412,0.0399672,0.0104884,0.0264472,0.0158903,0.0299468,0.0158851,0.0136097,0.0140395,0.00985395,0.0144243,0.00494121,0.0241154,0.00749989,0.00519497,0.022147,0.0105428,0.0129374,0.00883659,0.0211763,0.00514607,0,0,0,0,0
150,0.0220879,0.022295,0,0,0,0.0315401,0.0187262,0.0239757,0.00818669,0,0,0,0.00918779,0,0.0175701,0.00548536,0.0378182,0.0248012,0.025455,0.0148397,0,0,0.019005,0.0259404,0.0137838,0.0136703,0.0115771,0.0365458,0.0122919,0.014161,0.0136485,0.0180014,0,0.0310598,0,0.00986736,0.00399355,0.00452575,0.0193902,0.0143893,0.0161447,0.0185834,0.00507213,0,0,0.0168601,0,0.0103466,0.0112367,0.0400048,0.0107309,0.0264599,0.0151444,0.0294942,0.0152364,0.0135875,0.0140254,0.00974186,0.0144128,0.00445644,0.0241032,0.00707204,0.00503405,0.0211176,0.0100767,0.012794,0.0088182,0.0206615,0.0055863,0,0,0,0,0
151,0.0220576,0.0219709,0,0,0,0.030689,0.0185741,0.0235875,0.00805337,0,0,0,0.00881687,0,0.0175997,0.00534991,0.0379644,0.0253764,0.0257851,0.0158463,0,0,0.0184277,0.0257775,0.0131868,0.0134964,0.0114292,0.0361325,0.0128622,0.0141903,0.0136691,0.0176942,0,0.0305253,0,0.00986089,0.0039668,0.00439001,0.0179258,0.014367,0.0150726,0.0184793,0.00524242,0,0,0.0166158,0,0.0103619,0.0110666,0.0399861,0.0108422,0.0264216,0.0144065,0.0292391,0.0147079,0.0135709,0.0139241,0.00961303,0.0143319,0.00397363,0.0240204,0.00640262,0.00460902,0.0195788,0.00971315,0.012717,0.00877745,0.0202468,0.00635763,0,0,0,0,0
152,0.0219857,0.0218324,0,0,0,0.0298507,0.0184632,0.0235837,0.00792543,0,0,0,0.00860807,0,0.0176854,0.00522241,0.0379752,0.0272873,0.0256332,0.0152497,0,0,0.0182488,0.0258081,0.0121969,0.0125073,0.0112187,0.0357215,0.0125625,0.0138703,0.013508,0.0173685,0,0.0299948,0,0.0099088,0.00399649,0.0043242,0.0159304,0.0143354,0.0131339,0.0184513,0.00532794,0,0,0.0165954,0,0.0103648,0.0109644,0.0399796,0.0106235,0.0263055,0.0134712,0.0292868,0.0144622,0.0136525,0.013569,0.00952375,0.0141958,0.0033946,0.0241423,0.00504847,0.00372624,0.0175908,0.00960031,0.0126288,0.00877066,0.0200303,0.00694375,0,0,0,0,0
153,0.0218702,0.0217692,0,0,0,0.0300346,0.0183933,0.0240097,0.00770874,0,0,0,0.00854449,0,0.0178084,0.00521418,0.0379503,0.0284838,0.0253809,0.0133066,0,0,0.0182811,0.0259536,0.0112571,0.0108909,0.0104481,0.03541,0.0115518,0.0134146,0.0133241,0.0172791,0,0.0302879,0,0.0101515,0.00401508,0.00438739,0.0143373,0.0142642,0.011201,0.0183363,0.00534265,0,0,0.0166141,0,0.0103582,0.0108068,0.0398759,0.0109409,0.0261399,0.0125097,0.0295339,0.0144357,0.0137874,0.0132281,0.00952722,0.014109,0.00347819,0.0243553,0.00380242,0.00352541,0.0159217,0.00961953,0.0125524,0.00868852,0.0198977,0.00738853,0,0,0,0,0
154,0.0218135,0.0217357,0,0,0,0.0318687,0.0184458,0.0250012,0.00738735,0,0,0,0.00840989,0,0.01775,0.00516697,0.0379079,0.0280803,0.0251294,0.0108296,0,0,0.018384,0.0261171,0.0103361,0.00909623,0.0091649,0.0348114,0.0101617,0.012892,0.0129147,0.0173646,0,0.0318325,0,0.0103875,0.00401509,0.00438886,0.0134318,0.0141439,0.00996411,0.0181128,0.00524287,0,0,0.0166331,0,0.0103246,0.0106401,0.039672,0.0119467,0.025928,0.0117251,0.0298208,0.0145121,0.013883,0.0130706,0.00955098,0.014034,0.00404929,0.0244753,0.00335801,0.00417898,0.014622,0.00977171,0.0125372,0.00851045,0.0198339,0.00782429,0,0,0,0,0
155,0.0219432,0.0217473,0,0,0,0.0345994,0.0185325,0.0262839,0.00703355,0,0,0,0.00827315,0,0.017688,0.00511091,0.0378608,0.0279895,0.0248324,0.00855252,0,0,0.018534,0.0262609,0.00938411,0.00744166,0.00781119,0.0338083,0.00862347,0.0122066,0.0121312,0.0173683,0,0.0339398,0,0.0105086,0.00403837,0.0042633,0.0127169,0.014139,0.00911809,0.0178323,0.00520748,0,0,0.0169316,0,0.0103375,0.0107062,0.0394499,0.0132807,0.0257359,0.0111697,0.030088,0.0147813,0.0139435,0.0130343,0.0095519,0.0140292,0.00489783,0.0243014,0.00351811,0.00515536,0.0131966,0.0100526,0.0125064,0.00848749,0.019827,0.00828659,0,0,0,0,0
156,0.0222407,0.0217777,0,0,0,0.0375878,0.0186344,0.0281649,0.00674351,0,0,0,0.00816611,0,0.0176384,0.00514461,0.037749,0.0292082,0.0245725,0.00689544,0,0,0.0185434,0.0264274,0.00866576,0.00617626,0.00639955,0.0326793,0.00732352,0.0114398,0.0111948,0.0174345,0,0.0360152,0,0.0106887,0.00409613,0.00417351,0.0122462,0.0141699,0.00897313,0.0175177,0.00530771,0,0,0.0173772,0,0.0103437,0.0108704,0.0393022,0.014643,0.0256095,0.0108985,0.0302391,0.0150989,0.0139613,0.0131461,0.00955138,0.0140492,0.00565626,0.0238976,0.0040883,0.00604468,0.0120822,0.0103284,0.0124306,0.00853533,0.0198511,0.00870391,0,0,0,0,0
157,0.0225668,0.0217744,0,0,0,0.039161,0.0186553,0.0301281,0.0064779,0,0,0,0.00823792,0,0.0177244,0.00525042,0.0375423,0.0303904,0.0244626,0.0060842,0,0,0.0182732,0.0266201,0.00833389,0.00572265,0.00525991,0.031688,0.00647228,0.0109263,0.0106763,0.0174271,0,0.0369585,0,0.0109449,0.00412363,0.00420495,0.0121301,0.0142719,0.00990563,0.0172941,0.00554172,0,0,0.0177867,0,0.0103914,0.0110643,0.0391929,0.0157039,0.0255339,0.010827,0.0302018,0.0153156,0.0138946,0.0134658,0.00963729,0.0141266,0.00617624,0.0231084,0.00491891,0.00680962,0.0114356,0.0104334,0.0123208,0.00863124,0.0199149,0.00898231,0,0,0,0,0
158,0.0227732,0.0217531,0,0,0,0.0381636,0.0185762,0.0303429,0.0062657,0,0,0,0.00833534,0,0.0179059,0.00535082,0.0373215,0.0298744,0.0244979,0.0054628,0,0,0.0178915,0.0267938,0.00798597,0.00576925,0.0045808,0.0309176,0.00626102,0.0111222,0.0111922,0.0170059,0,0.0359547,0,0.0111984,0.00405147,0.00430366,0.0123572,0.0142649,0.011685,0.0171124,0.00575245,0,0,0.0178585,0,0.0104126,0.0110658,0.0390769,0.0164127,0.0254403,0.0108708,0.0299769,0.0154184,0.013859,0.0139483,0.00971945,0.0143016,0.00661453,0.0220047,0.0060349,0.00752432,0.0105987,0.0104001,0.0122397,0.00860475,0.0200547,0.00909464,0,0,0,0,0
159,0.0227217,0.0217217,0,0,0,0.035228,0.0183803,0.0282264,0.00615008,0,0,0,0.00833008,0,0.0179643,0.00533422,0.0371115,0.0274741,0.0246921,0.00482069,0,0,0.0175475,0.0269328,0.00729337,0.00564358,0.00436406,0.0304801,0.00690404,0.0118342,0.0123715,0.016369,0,0.033438,0,0.0113631,0.00391789,0.00435789,0.0131036,0.0142239,0.0141492,0.0169553,0.00583276,0,0,0.0177724,0,0.0104377,0.0109811,0.0389479,0.0173333,0.025366,0.0110689,0.0296257,0.0154954,0.0136977,0.0146108,0.00975159,0.0145129,0.00748047,0.0205375,0.00776695,0.00853072,0.00945296,0.0102763,0.0119879,0.00850125,0.0202408,0.00912798,0,0,0,0,0
160,0.0224941,0.0217097,0,0,0,0.0314644,0.0182848,0.0251328,0.00607949,0,0,0,0.00825933,0,0.018072,0.00533035,0.0368423,0.0243938,0.024999,0.00447831,0,0,0.0172599,0.0271495,0.00632422,0.00537021,0.00478696,0.0305372,0.00848856,0.0127052,0.0133869,0.0160711,0,0.0303692,0,0.0115224,0.00391613,0.00446229,0.0144637,0.0141727,0.0169345,0.0167449,0.00588064,0,0,0.0176564,0,0.0104553,0.0108636,0.0387958,0.0186711,0.0253255,0.0115236,0.0291702,0.0155987,0.0133789,0.015451,0.00988555,0.0147793,0.00890064,0.0189992,0.0101304,0.0101606,0.00846184,0.0100738,0.0117218,0.00842108,0.0204228,0.00914976,0,0,0,0,0
161,0.0222296,0.0217642,0,0,0,0.0280117,0.0182097,0.0226634,0.00596952,0,0,0,0.00794102,0,0.0179682,0.00522882,0.0363747,0.0218656,0.025275,0.00504144,0,0,0.0171275,0.0273828,0.00534831,0.00522241,0.00561204,0.0311003,0.0105206,0.0138752,0.0141378,0.0163858,0,0.0274213,0,0.0116141,0.00394873,0.00437539,0.0164824,0.0141189,0.0198249,0.0164901,0.00591942,0,0,0.0175954,0,0.0104583,0.0108125,0.0385463,0.0204854,0.0253043,0.0121476,0.028745,0.0157712,0.0130891,0.0163684,0.010344,0.0152827,0.0107179,0.017579,0.012658,0.0123299,0.00842473,0.00991224,0.0116718,0.00840703,0.0206397,0.00921471,0,0,0,0,0
162,0.022028,0.0217829,0,0,0,0.0249274,0.018215,0.0209174,0.00571024,0,0,0,0.00761978,0,0.0179385,0.00517022,0.0357927,0.02013,0.0253733,0.00695642,0,0,0.0169652,0.0276793,0.00470346,0.00549967,0.00627453,0.031777,0.0121378,0.0152261,0.0147052,0.0168478,0,0.0244919,0,0.0117712,0.00405362,0.00429729,0.0172297,0.0140173,0.0204242,0.0159319,0.00604341,0,0,0.0173952,0,0.0104496,0.0107206,0.0381754,0.0205564,0.0253306,0.0112539,0.0280788,0.0158638,0.0130204,0.0166371,0.010361,0.0153764,0.0111863,0.0169524,0.0128373,0.0130439,0.00663819,0.009641,0.0117667,0.00835947,0.0207391,0.00936586,0,0,0,0,0
163,0.0219808,0.0218424,0,0,0,0.0230739,0.0182489,0.0198425,0.00537778,0,0,0,0.00737751,0,0.0179619,0.00513112,0.0351577,0.0192275,0.0252626,0.00847645,0,0,0.0170559,0.0279547,0.0042054,0.00643233,0.00652961,0.0321606,0.0128538,0.0164381,0.0151142,0.0170005,0,0.022509,0,0.0120269,0.00410965,0.00431367,0.0184802,0.0140436,0.0212044,0.0151821,0.00625891,0,0,0.0174548,0,0.0104495,0.010822,0.0376589,0.020992,0.0252506,0.0102048,0.027527,0.0159888,0.0130121,0.0168587,0.0104366,0.0156012,0.0118467,0.0163443,0.0133245,0.0140572,0.00533048,0.00950442,0.0118333,0.00833739,0.0208203,0.00954326,0,0,0,0,0
164,0.0221776,0.0220352,0,0,0,0.02263,0.0183279,0.019602,0.00508465,0,0,0,0.00716188,0,0.0179378,0.00510001,0.0346202,0.0188429,0.0249815,0.00894779,0,0,0.0174097,0.0281898,0.0036991,0.00788622,0.00663055,0.0319667,0.0128624,0.0172298,0.0153085,0.0167306,0,0.0219327,0,0.0122749,0.00414288,0.00437159,0.0199877,0.0141285,0.0217663,0.014375,0.00653819,0,0,0.017843,0,0.0104569,0.0111148,0.0371366,0.0215595,0.0250789,0.00910176,0.0272639,0.0161961,0.0128841,0.0169453,0.0106324,0.0159735,0.0127752,0.015747,0.0138403,0.0153506,0.00446024,0.00956704,0.0118292,0.00836116,0.0210162,0.00968194,0,0,0,0,0
165,0.0224861,0.0222958,0,0,0,0.0224765,0.0185784,0.0195361,0.00479117,0,0,0,0.00702038,0,0.017891,0.00514312,0.0342567,0.0185747,0.0246384,0.0088735,0,0,0.0177462,0.0284403,0.00360878,0.00944314,0.00693467,0.0313192,0.0125794,0.017603,0.015308,0.0162249,0,0.0216264,0,0.0125071,0.00417024,0.00442101,0.021211,0.0141336,0.0216429,0.0136008,0.00673539,0,0,0.0181971,0,0.0104574,0.0113569,0.0367825,0.0218608,0.0249447,0.00805227,0.0271679,0.0163062,0.0127601,0.016947,0.0110142,0.0162639,0.0137785,0.0151419,0.0142693,0.0166413,0.00378704,0.00973391,0.0118925,0.00839702,0.0213193,0.00966277,0,0,0,0,0
166,0.022671,0.0225272,0,0,0,0.0224812,0.0187556,0.0191556,0.00437428,0,0,0,0.00701558,0,0.0179541,0.00513508,0.0340393,0.0183127,0.0243284,0.00880797,0,0,0.0180579,0.0288816,0.00410397,0.0107284,0.00728294,0.0304868,0.0123684,0.0177837,0.0151685,0.0158021,0,0.021392,0,0.0126195,0.00413864,0.00441907,0.0216098,0.0141545,0.0205821,0.0128767,0.00678035,0,0,0.0185771,0,0.0104576,0.011668,0.0365206,0.0216705,0.0248028,0.00726329,0.0271741,0.016339,0.0127827,0.01672,0.011662,0.0164235,0.0146938,0.0144063,0.0146455,0.0177147,0.00325471,0.00983401,0.0119419,0.00848685,0.0217132,0.00936421,0,0,0,0,0
167,0.0226165,0.0227247,0,0,0,0.0227955,0.0188007,0.0190841,0.00418257,0,0,0,0.0071867,0,0.0181994,0.00506172,0.0338997,0.0183504,0.0240707,0.00900936,0,0,0.0182999,0.0291525,0.00486816,0.0114277,0.00739092,0.0296909,0.0122303,0.0177858,0.0149433,0.0155651,0,0.0215493,0,0.0127057,0.00407677,0.00450586,0.0207969,0.0142433,0.0186848,0.0122017,0.0067256,0,0,0.0189301,0,0.0104799,0.0120308,0.0362167,0.0213608,0.0245925,0.00681124,0.0271993,0.0163196,0.0128393,0.0162199,0.0125407,0.0167336,0.0154637,0.0135646,0.0150176,0.0184844,0.00348841,0.00981785,0.0119318,0.00861614,0.0221568,0.00891902,0,0,0,0,0
168,0.0225018,0.0230852,0,0,0,0.0236744,0.0188363,0.0194188,0.00412463,0,0,0,0.00717548,0,0.018173,0.00493537,0.0338198,0.0186951,0.0238038,0.0094284,0,0,0.0186248,0.0294282,0.00548055,0.0115508,0.0071353,0.0291068,0.0120502,0.0175469,0.0147171,0.0153829,0,0.022169,0,0.0127881,0.00405797,0.00455306,0.0198282,0.014305,0.0166528,0.0116446,0.00662399,0,0,0.0192918,0,0.0104946,0.0124157,0.035872,0.0212341,0.0242697,0.00650891,0.0272748,0.0163806,0.0128755,0.0156759,0.0135068,0.017126,0.0162037,0.012689,0.0155625,0.0191245,0.00429847,0.00992963,0.0120716,0.00875725,0.0227494,0.00858098,0,0,0,0,0
169,0.0224396,0.0235756,0,0,0,0.0250381,0.018874,0.0200864,0.00390929,0,0,0,0.00719618,0,0.0178893,0.00490238,0.033863,0.0191521,0.023514,0.00969506,0,0,0.0190265,0.0298893,0.00565021,0.0115068,0.00680363,0.0288913,0.0117566,0.0171508,0.0145442,0.0151013,0,0.0234351,0,0.0128049,0.00422198,0.00447011,0.0184516,0.0144164,0.0145357,0.0110815,0.00664014,0,0,0.0198168,0,0.0105184,0.012898,0.0355627,0.0210655,0.0238716,0.0062466,0.0271883,0.0166522,0.0131463,0.0152698,0.0145289,0.0175153,0.0167764,0.0118742,0.0160459,0.0194846,0.00479383,0.0102538,0.0123667,0.00889358,0.0233649,0.00848371,0,0,0,0,0
170,0.0224679,0.0241159,0,0,0,0.0266649,0.0190196,0.02077,0.00383211,0,0,0,0.00745866,0,0.0177453,0.00492427,0.0340481,0.0193409,0.0232207,0.00961866,0,0,0.0195355,0.0304702,0.0053868,0.0114715,0.00669539,0.0290414,0.0114697,0.0168205,0.0144075,0.0147605,0,0.0251893,0,0.012779,0.00433456,0.00439337,0.0167213,0.0145635,0.012279,0.0104454,0.00683986,0,0,0.0206033,0,0.0105457,0.0134928,0.0353827,0.0203659,0.0234946,0.00602043,0.0270125,0.0171851,0.0134668,0.0148302,0.0156723,0.0180929,0.0171067,0.0113215,0.0162312,0.0197497,0.00435874,0.0108183,0.0127112,0.00902809,0.0239533,0.00859684,0,0,0,0,0
171,0.02261,0.0245907,0,0,0,0.0278612,0.0192262,0.0207376,0.0039196,0,0,0,0.00795544,0,0.0177301,0.00504979,0.0342451,0.0189209,0.0229873,0.00943285,0,0,0.0199351,0.0309896,0.00503728,0.0114461,0.00689899,0.0293793,0.0114163,0.016819,0.0143459,0.0143423,0,0.0267487,0,0.0128697,0.00441899,0.00435479,0.0142653,0.0146207,0.0098747,0.0097027,0.00715807,0,0,0.0213525,0,0.0105111,0.013987,0.0353525,0.0193945,0.0232492,0.00579852,0.0265202,0.0178471,0.0139313,0.0144676,0.0165835,0.0186729,0.0173241,0.0110866,0.0162006,0.0200749,0.00475786,0.0115041,0.013069,0.00912289,0.0244506,0.00875451,0,0,0,0,0
172,0.0228784,0.0249525,0,0,0,0.0284589,0.0194681,0.020051,0.00419961,0,0,0,0.0085075,0,0.0177219,0.00523854,0.03432,0.0177091,0.0228649,0.00951005,0,0,0.0201719,0.0313452,0.00492376,0.0114718,0.00737939,0.0297424,0.0118028,0.0174595,0.0145184,0.0140138,0,0.0279018,0,0.0130018,0.00454694,0.00434667,0.0117947,0.0146519,0.0079935,0.00898665,0.00762945,0,0,0.0219631,0,0.010478,0.0143837,0.0355085,0.0186318,0.0231827,0.00550153,0.0257006,0.0184341,0.0142915,0.0143521,0.0172397,0.0191821,0.0175008,0.0110004,0.0159141,0.0203383,0.00900858,0.0121578,0.013381,0.00918116,0.0248276,0.00883307,0,0,0,0,0
173,0.0232045,0.0251592,0,0,0,0.0286511,0.0197075,0.0190567,0.00458202,0,0,0,0.00911714,0,0.017733,0.00550591,0.0342928,0.0159235,0.0228645,0.0100053,0,0,0.0202418,0.0315372,0.00503446,0.0115205,0.00793926,0.0300978,0.0125658,0.0186736,0.0148719,0.0137889,0,0.0287992,0,0.0132033,0.00467478,0.00434978,0.0102988,0.0146725,0.0070935,0.0083804,0.00803415,0,0,0.0223836,0,0.0104567,0.0147014,0.0359143,0.0187434,0.0233428,0.0049113,0.0246168,0.0187859,0.0143586,0.0145538,0.0176786,0.0192111,0.0174647,0.0110289,0.0153459,0.0202209,0.0151405,0.0126682,0.013603,0.0091842,0.0250165,0.00879743,0,0,0,0,0
174,0.0235315,0.0253356,0,0,0,0.0288995,0.0198654,0.0181125,0.00503441,0,0,0,0.00971206,0,0.0177662,0.00573166,0.0341882,0.014116,0.0229072,0.0107367,0,0,0.0203589,0.0316345,0.00525553,0.0116734,0.00835394,0.0304917,0.0133861,0.0200369,0.0151689,0.0136068,0,0.0297471,0,0.0133048,0.00470666,0.00440723,0.0105111,0.0146812,0.00652699,0.00798985,0.00821496,0,0,0.022706,0,0.0104212,0.0149422,0.0364706,0.019678,0.0236269,0.00423929,0.0236031,0.0189395,0.0140939,0.01485,0.0179874,0.0187597,0.0173595,0.0110084,0.0147849,0.0198053,0.0186689,0.0130414,0.0137854,0.00915938,0.0250899,0.00865847,0,0,0,0,0
175,0.0237462,0.0253728,0,0,0,0.0293446,0.0197407,0.0175496,0.0054454,0,0,0,0.0102031,0,0.0177143,0.00588794,0.0339885,0.0129224,0.0229343,0.0113214,0,0,0.0204266,0.0315845,0.00551166,0.0119332,0.0085577,0.0308799,0.0138444,0.0208961,0.0152543,0.0134147,0,0.0307428,0,0.0133813,0.00456714,0.0045387,0.0112264,0.0147879,0.00655801,0.00772325,0.00825384,0,0,0.0229915,0,0.0104368,0.0151806,0.0367638,0.0203196,0.023873,0.00363984,0.0225967,0.019206,0.0136678,0.014981,0.0179153,0.0182028,0.0174327,0.0111438,0.0145678,0.0195273,0.0202938,0.0132355,0.0137955,0.00919275,0.0249779,0.00835606,0,0,0,0,0
176,0.0237776,0.0252437,0,0,0,0.0301982,0.0196332,0.017551,0.005669,0,0,0,0.0104221,0,0.0176171,0.00594339,0.0337401,0.0126085,0.0229225,0.0115137,0,0,0.0204163,0.0313593,0.00573453,0.0122215,0.00865216,0.0312448,0.0138546,0.0210323,0.015172,0.0131478,0,0.0318777,0,0.0134034,0.00448448,0.00463308,0.0117522,0.0149049,0.00709774,0.00737466,0.0083372,0,0,0.0231545,0,0.0104827,0.0153116,0.0366602,0.0207142,0.0240663,0.00377828,0.0215511,0.0194857,0.0131673,0.0148745,0.0175567,0.0176734,0.017728,0.0113865,0.0146478,0.0196602,0.0216104,0.013323,0.0136083,0.00916239,0.0246378,0.00793437,0,0,0,0,0
177,0.0237739,0.025185,0,0,0,0.0315308,0.0199609,0.0180784,0.00582365,0,0,0,0.0103204,0,0.0176009,0.00596796,0.0335103,0.0129409,0.0228576,0.0112886,0,0,0.0204881,0.0312379,0.00592396,0.0123717,0.00869561,0.0316225,0.0136299,0.0207231,0.0150423,0.0127937,0,0.0332743,0,0.0134556,0.00475737,0.00452549,0.0122396,0.0149911,0.00745509,0.00681105,0.00826727,0,0,0.0231995,0,0.0105218,0.0153128,0.036311,0.0209676,0.0242022,0.00467604,0.0206177,0.0196725,0.0128995,0.0146571,0.0172574,0.0170416,0.0181405,0.0116755,0.0146942,0.0201001,0.0225977,0.0133828,0.0133713,0.00905477,0.0242268,0.00752209,0,0,0,0,0
178,0.0237249,0.0251951,0,0,0,0.0328957,0.0202127,0.0185904,0.00611597,0,0,0,0.010164,0,0.017539,0.00597919,0.0333454,0.0132899,0.0227968,0.0107614,0,0,0.0209135,0.0312054,0.00609445,0.0125015,0.00856907,0.0319317,0.0132964,0.0202965,0.0148202,0.0123666,0,0.0347696,0,0.013561,0.00500521,0.00440695,0.0126761,0.0150216,0.00711856,0.0060244,0.00802071,0,0,0.0231742,0,0.0105033,0.0152706,0.0358862,0.0207474,0.0243216,0.00575795,0.0201355,0.0197546,0.012719,0.0143814,0.0169107,0.0165559,0.0183363,0.012042,0.0143696,0.0205334,0.0232893,0.0134069,0.0132188,0.00893722,0.023824,0.00721246,0,0,0,0,0
179,0.0235381,0.0250975,0,0,0,0.0340923,0.0200896,0.018909,0.00655906,0,0,0,0.0102625,0,0.0175767,0.00598258,0.0332793,0.0133897,0.0227444,0.0102258,0,0,0.0217054,0.0312249,0.00627044,0.012586,0.00851508,0.0321542,0.0130174,0.0200258,0.0146793,0.0119032,0,0.0362123,0,0.0136256,0.00488029,0.00440764,0.0131407,0.0150653,0.00684727,0.00516645,0.00775742,0,0,0.0231039,0,0.0104824,0.0152235,0.0355206,0.0201472,0.0244162,0.00706883,0.0201252,0.0198158,0.0125194,0.0140717,0.0164887,0.0161202,0.0184425,0.0124303,0.0141374,0.0208863,0.0239012,0.0133437,0.0130802,0.00881855,0.0234316,0.00702268,0,0,0,0,0
180,0.0233184,0.0249309,0,0,0,0.0351899,0.0198704,0.0190695,0.00713449,0,0,0,0.0103172,0,0.0176009,0.00598676,0.0332598,0.0132099,0.0227244,0.00993066,0,0,0.0226277,0.0311789,0.00643841,0.0125972,0.00854631,0.0324172,0.012983,0.0201332,0.0145898,0.011448,0,0.0376544,0,0.0137033,0.00468472,0.00446069,0.0135156,0.0150786,0.00680141,0.00420668,0.00756137,0,0,0.0229355,0,0.0104738,0.0151178,0.0353897,0.0193127,0.0245554,0.00848455,0.020291,0.019753,0.0122889,0.0138484,0.0160215,0.0158028,0.0185189,0.0127717,0.01417,0.0211697,0.0240865,0.0132098,0.0129595,0.00870927,0.0230657,0.0068937,0,0,0,0,0
181,0.0230535,0.0246841,0,0,0,0.0361837,0.0197842,0.0191501,0.00752592,0,0,0,0.0102764,0,0.0175934,0.00599816,0.0332835,0.0128506,0.0227292,0.00987299,0,0,0.0234363,0.0311761,0.00649554,0.012485,0.00859057,0.0327277,0.0131651,0.020503,0.0147249,0.0110764,0,0.039032,0,0.0137904,0.00457429,0.0044943,0.0135809,0.0150554,0.00705491,0.00328392,0.00730148,0,0,0.0226995,0,0.0104862,0.0149448,0.0354758,0.0184063,0.0246943,0.00978329,0.0205067,0.0196188,0.0120761,0.0138431,0.0155152,0.0154956,0.0187292,0.0129166,0.0144065,0.0215189,0.0236956,0.0130768,0.0128155,0.00858815,0.0227419,0.00669775,0,0,0,0,0
182,0.0227768,0.0243684,0,0,0,0.0371496,0.0200653,0.0193041,0.00791087,0,0,0,0.0100128,0,0.0175894,0.00598461,0.0333646,0.012674,0.022694,0.00989731,0,0,0.0239207,0.031168,0.00642522,0.0123214,0.00868372,0.0330489,0.0133417,0.0209039,0.0148326,0.0107714,0,0.040328,0,0.0139048,0.00477986,0.00442232,0.0131787,0.0150461,0.00759342,0.00257677,0.00704263,0,0,0.0224975,0,0.0105195,0.0147652,0.0357624,0.0176809,0.0248511,0.0105591,0.0205498,0.0194755,0.0119202,0.0139241,0.0149409,0.0151671,0.0190675,0.0128978,0.0147535,0.0218731,0.0226956,0.0129669,0.0125542,0.0084803,0.0223717,0.00634602,0,0,0,0,0
