Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LBL,LBR
185,0.0114506,0.00431594,0,0,0,0.0241726,0.0174126,0.011486,0.00206892,0,0,0.00749915,0,0.0224152,0.00573165,0.0334188,0.0103745,0.0254784,0.00510233,0,0,0.00366335,0.0061726,0.00662864,0.00694541,0.00703738,0.025961,0.00466851,0.00947807,0.00376695,0.0200208,0,0.0273548,0,0.00582009,0.00355935,0.00524134,0.0126909,0.0146196,0.0169047,0.00389117,0.0101391,0,0,0.0119186,0,0.0143017,0.00805292,0.037505,0.0272995,0.0242175,0.0171375,0.00413434,0.0164387,0.00558483,0.0209467,0.00926364,0.0046925,0.0256276,0.0129559,0.0228154,0.0284311,0.0230108,0.00935999,0.00279905,0.00656883,0.00560233,0.00486943,0,0,0,0,0,0
186,0.0114996,0.00458994,0,0,0,0.024107,0.0172053,0.011773,0.00239116,0,0,0.00710792,0,0.0224626,0.00529321,0.0332824,0.0105594,0.0252656,0.00595908,0,0,0.00324642,0.00588254,0.00686666,0.00682051,0.00705962,0.0263013,0.00467349,0.00867299,0.00344335,0.0199464,0,0.0272739,0,0.00525969,0.00358808,0.00497768,0.0108379,0.0148689,0.0172888,0.00477456,0.0103388,0,0,0.0120601,0,0.0144119,0.00806016,0.037147,0.0268013,0.0245861,0.0183939,0.00455452,0.0164954,0.00587108,0.0207564,0.00945524,0.0051209,0.025924,0.0131505,0.0226739,0.0285307,0.0202738,0.00955951,0.00267265,0.00649674,0.0049364,0.00504383,0,0,0,0,0,0
187,0.0116287,0.00499106,0,0,0,0.0241915,0.0169956,0.0117634,0.0025952,0,0,0.00670497,0,0.0226025,0.00483858,0.0332452,0.0103588,0.0251076,0.00687411,0,0,0.00306323,0.00564553,0.00710684,0.00690419,0.00707685,0.0265123,0.00454347,0.00756502,0.00296112,0.0200114,0,0.0274355,0,0.00463092,0.00359762,0.00471607,0.0095774,0.0151161,0.017822,0.00569692,0.0105395,0,0,0.0121564,0,0.0145081,0.00809576,0.0370679,0.0264533,0.024888,0.0195513,0.00490507,0.0165995,0.00618766,0.0205706,0.00949723,0.00573908,0.0260418,0.0133368,0.0227305,0.0284144,0.0180197,0.00978815,0.00259714,0.00650272,0.00445292,0.00519918,0,0,0,0,0,0
188,0.0117513,0.0054459,0,0,0,0.0241343,0.0169172,0.01161,0.00276517,0,0,0.00632818,0,0.0226825,0.00441359,0.0332168,0.0100449,0.0249471,0.00780142,0,0,0.00289102,0.005407,0.00732432,0.00710803,0.00714006,0.0265836,0.00445005,0.00633839,0.00237618,0.0201307,0,0.0274354,0,0.00400035,0.00358647,0.0044879,0.00875374,0.0151772,0.0182288,0.00655397,0.0107311,0,0,0.0121782,0,0.0144606,0.00820148,0.0370589,0.0262469,0.0250815,0.0201405,0.00511707,0.0167363,0.00629548,0.0204446,0.00949711,0.00646469,0.0257755,0.0133791,0.0228877,0.0279828,0.0160043,0.0100208,0.0025386,0.00650475,0.00427739,0.00532041,0,0,0,0,0,0
189,0.0118872,0.00594198,0,0,0,0.0240814,0.0168242,0.0115501,0.0030005,0,0,0.00585674,0,0.0227022,0.00402393,0.0332294,0.00981289,0.0247896,0.00862137,0,0,0.00263353,0.00515068,0.00749998,0.00738813,0.00728894,0.026624,0.00451604,0.00536523,0.00188242,0.020214,0,0.0274223,0,0.00337885,0.00356471,0.00432339,0.00829966,0.0151517,0.0185627,0.00727768,0.0109234,0,0,0.0120822,0,0.0143572,0.0081924,0.0371443,0.0262627,0.0252103,0.0200766,0.00525183,0.0169266,0.00633621,0.0204377,0.00963569,0.00713585,0.0254183,0.0133448,0.0226793,0.0273307,0.0142491,0.010225,0.00234803,0.00636365,0.00431477,0.0053682,0,0,0,0,0,0
190,0.0116042,0.00555938,0,0,0,0.0246131,0.0167814,0.011665,0.00336946,0,0,0.00569356,0,0.0229116,0.00447449,0.033293,0.00940894,0.024729,0.0090183,0,0,0.00237223,0.00583416,0.00756891,0.00750522,0.00734137,0.0267419,0.00467023,0.00503622,0.00166389,0.0201691,0,0.0280956,0,0.00304902,0.00343408,0.00475864,0.00667836,0.0149005,0.0189763,0.00779035,0.0124548,0,0,0.0133442,0,0.0142075,0.00856402,0.0372308,0.0266708,0.0253419,0.019396,0.00535287,0.0184475,0.00655193,0.0206325,0.00998978,0.00756172,0.0250627,0.0133968,0.0225191,0.026474,0.0124821,0.0104454,0.00183101,0.00628747,0.00529668,0.00685301,0,0,0,0,0,0
191,0.0116791,0.00611617,0,0,0,0.0252009,0.0167638,0.0121082,0.00369424,0,0,0.00524522,0,0.0228681,0.00413427,0.0332943,0.00945404,0.0247986,0.00961185,0,0,0.00260748,0.00551788,0.00776606,0.00781119,0.0074711,0.0269633,0.00510767,0.00511113,0.00162582,0.0200842,0,0.0288122,0,0.00257933,0.00338127,0.00443052,0.00596313,0.014938,0.0195446,0.00822222,0.0126323,0,0,0.0136912,0,0.0142479,0.0086584,0.037386,0.0272469,0.0254262,0.0187148,0.00562976,0.0187263,0.00680885,0.0209575,0.0102046,0.00785572,0.0248556,0.0133101,0.0228396,0.0257379,0.0115766,0.0105878,0.00142398,0.00618446,0.00565714,0.00688021,0,0,0,0,0,0
192,0.011252,0.00631899,0,0,0,0.0258204,0.0167252,0.0126216,0.00409526,0,0,0.00475135,0,0.0227735,0.00375074,0.0332873,0.00970037,0.0248496,0.0101331,0,0,0.00285009,0.00506713,0.00800002,0.00816201,0.00770884,0.0271511,0.00550517,0.00527895,0.00155195,0.0198376,0,0.0295706,0,0.00230332,0.00329377,0.00390502,0.0057125,0.0148947,0.0201076,0.00860221,0.012141,0,0,0.014057,0,0.0142369,0.00882121,0.037549,0.0280771,0.0254707,0.0184809,0.00599409,0.0182087,0.00707116,0.0212988,0.010209,0.00800734,0.0246304,0.0132232,0.023239,0.0253902,0.0112816,0.0103528,0.00111192,0.00610148,0.0057568,0.00661298,0,0,0,0,0,0
193,0.0117368,0.00756341,0,0,0,0.0262919,0.0165753,0.0129338,0.00451635,0,0,0.00416721,0,0.0223586,0.00227529,0.0332614,0.0100679,0.0247581,0.0104981,0,0,0.00311049,0.00375751,0.0082273,0.00850111,0.00791401,0.0273432,0.00580639,0.00538905,0.00147529,0.0195815,0,0.0303862,0,0.00207482,0.00330713,0.00256893,0.0065385,0.0154239,0.0204478,0.00893323,0.00995806,0,0,0.0106976,0,0.0143741,0.00741698,0.0377058,0.0285614,0.0254804,0.0185099,0.00649831,0.016052,0.00725518,0.0216879,0.0102322,0.00812288,0.0246337,0.013173,0.0236153,0.0254254,0.0120108,0.0103005,0.00165949,0.00561959,0.00506749,0.00471299,0,0,0,0,0,0
194,0.011049,0.00720452,0,0,0,0.0264548,0.0165689,0.0135421,0.00515478,0,0,0.00348691,0,0.0221981,0.00208155,0.0330781,0.0106215,0.0246332,0.0117819,0,0,0.00318516,0.00332507,0.00850751,0.00923721,0.00820601,0.0274726,0.00645798,0.00549661,0.0013142,0.0194965,0,0.0303111,0,0.00233272,0.00311388,0.00210518,0.00768278,0.0148843,0.0205524,0.00892218,0.0101149,0,0,0.0142118,0,0.0143773,0.00877241,0.037881,0.0288462,0.0254705,0.0186355,0.00681685,0.0159588,0.00754345,0.0220893,0.0100966,0.0081333,0.0246195,0.0132371,0.0238352,0.0255049,0.0132107,0.00988297,0.000985944,0.00581606,0.00528415,0.00512166,0,0,0,0,0,0
195,0.0108695,0.0073113,0,0,0,0.0267696,0.0165816,0.0137787,0.00572363,0,0,0.00306249,0,0.0220121,0.00138608,0.0329536,0.0109549,0.0243833,0.0123545,0,0,0.00349662,0.00304559,0.0086305,0.00964378,0.0084509,0.0275577,0.00680869,0.00556835,0.00121925,0.0193795,0,0.030734,0,0.00277361,0.00298408,0.00124496,0.00879178,0.0148063,0.0206033,0.00890482,0.00966929,0,0,0.0139118,0,0.0143346,0.00861558,0.0381828,0.02931,0.0254787,0.018964,0.00737771,0.0153915,0.0078319,0.0225487,0.00968827,0.00818954,0.0248209,0.013393,0.0240192,0.0258321,0.0147136,0.00955821,0.000822367,0.00564324,0.00524083,0.00507198,0,0,0,0,0,0
196,0.0107443,0.00744162,0,0,0,0.0271857,0.0165414,0.0141104,0.00626765,0,0,0.00238295,0,0.0218687,0.000638046,0.0328234,0.0111874,0.0243239,0.0129162,0,0,0.00400577,0.00303233,0.0087282,0.0100525,0.00870498,0.0276877,0.00717723,0.00571469,0.00128221,0.0192581,0,0.0313075,0,0.00333325,0.00293294,0.000423439,0.0105097,0.0147022,0.0207791,0.00901637,0.00915613,0,0,0.0136536,0,0.0142917,0.00847849,0.0385347,0.0299358,0.0254757,0.0193762,0.00813421,0.0147205,0.00809567,0.0231541,0.00908621,0.00836152,0.0253521,0.0135352,0.0242775,0.026449,0.0167759,0.00918647,0.000808905,0.00552707,0.00514863,0.00501973,0,0,0,0,0,0
197,0.0107271,0.00760536,0,0,0,0.0275053,0.0165197,0.0144821,0.00675183,0,0,0.00201998,0,0.021686,0.000173413,0.0325239,0.0114475,0.0242925,0.0135131,0,0,0.00442655,0.00337434,0.00888045,0.0105025,0.00898442,0.027905,0.00752347,0.00591357,0.00141283,0.0191277,0,0.0317534,0,0.00394367,0.00295115,0.00071973,0.0127009,0.0147747,0.0211471,0.00919883,0.00866695,0,0,0.0135568,0,0.0143772,0.00835879,0.0388596,0.0306559,0.0254796,0.0200285,0.00885459,0.014034,0.00836809,0.0239793,0.00833623,0.00861703,0.0260147,0.0136593,0.0247066,0.0273792,0.0191217,0.00893061,0.000884969,0.00548364,0.00503241,0.00491344,0,0,0,0,0,0
198,0.0106328,0.00760046,0,0,0,0.027823,0.016621,0.0148705,0.00721436,0,0,0.00244391,0,0.0214295,0.00102778,0.0322021,0.0117683,0.0242602,0.0141141,0,0,0.00464752,0.00408167,0.00904322,0.0108874,0.00920674,0.0281506,0.00787692,0.00615344,0.00153884,0.0190008,0,0.0322093,0,0.00454905,0.00307299,0.00199802,0.0151806,0.0148367,0.0214033,0.00937519,0.00781876,0,0,0.0132525,0,0.0144495,0.00815143,0.0392186,0.0312178,0.0254625,0.0208433,0.00935834,0.0128769,0.00883929,0.0251226,0.00778878,0.00894892,0.0264036,0.0137035,0.0246765,0.0280852,0.0215401,0.00841517,0.00085634,0.00540718,0.00470873,0.00474796,0,0,0,0,0,0
199,0.0107788,0.00771656,0,0,0,0.0281414,0.0167307,0.015222,0.00771152,0,0,0.00384217,0,0.0212017,0.00208788,0.0318863,0.0120375,0.0242868,0.0147213,0,0,0.00466072,0.0046273,0.009171,0.011179,0.00932905,0.0284108,0.00823279,0.0064471,0.00171189,0.0188439,0,0.0327472,0,0.00555051,0.00298843,0.00287647,0.0185712,0.0147622,0.0215612,0.00949431,0.00726837,0,0,0.0129708,0,0.0143565,0.00800349,0.03964,0.0314313,0.0254014,0.0218542,0.00953382,0.0119366,0.00969448,0.0266628,0.00753397,0.00958093,0.026349,0.0136894,0.024174,0.0282489,0.0244081,0.00808574,0.000875872,0.00530878,0.00455911,0.00474771,0,0,0,0,0,0
200,0.0110576,0.00794792,0,0,0,0.0284969,0.0167384,0.015571,0.00824678,0,0,0.00513477,0,0.021086,0.00307588,0.0316108,0.0122428,0.0243882,0.0153397,0,0,0.00453037,0.00511533,0.00926901,0.0114001,0.00945259,0.0286686,0.00858412,0.0067423,0.00195594,0.0186473,0,0.0333091,0,0.00645646,0.00278201,0.00344897,0.0228013,0.0147764,0.0226,0.00958098,0.00692383,0,0,0.0127315,0,0.0143673,0.00794148,0.0400718,0.0321009,0.0253779,0.022905,0.00949458,0.0112105,0.0111398,0.0285182,0.00791138,0.0107215,0.0259588,0.0143874,0.0238081,0.0279847,0.0276875,0.00785991,0.000951857,0.00532438,0.00465413,0.00488494,0,0,0,0,0,0
201,0.0112641,0.00821964,0,0,0,0.0288264,0.0167355,0.0158879,0.00870231,0,0,0.00643705,0,0.0210024,0.00401329,0.0314674,0.01253,0.0244585,0.0158705,0,0,0.00437761,0.00578798,0.00937696,0.0116362,0.00964673,0.0288368,0.00890955,0.00697001,0.00219608,0.0184983,0,0.0338248,0,0.00734092,0.00260283,0.00405317,0.0256722,0.0147516,0.0237624,0.00968731,0.00666892,0,0,0.0124304,0,0.0143771,0.00788668,0.0403516,0.0329075,0.0254616,0.0235637,0.00955383,0.0106015,0.0125483,0.0299662,0.00861735,0.0118726,0.0258485,0.0158256,0.0235634,0.027893,0.030291,0.00763582,0.00102699,0.00543037,0.00495605,0.0050913,0,0,0,0,0,0
202,0.0113771,0.00844145,0,0,0,0.0291637,0.0167791,0.0161991,0.00916724,0,0,0.00762422,0,0.0209415,0.00492483,0.0313837,0.0129211,0.0245261,0.0163265,0,0,0.00422501,0.00643795,0.00950602,0.01185,0.0098155,0.0289798,0.00920836,0.0071754,0.00243001,0.0183677,0,0.0343469,0,0.00819679,0.00252376,0.00468221,0.027455,0.0147559,0.0241015,0.00973964,0.00647639,0,0,0.0118992,0,0.0143651,0.00770458,0.0406873,0.0327995,0.0255786,0.0237387,0.00970865,0.010073,0.0137108,0.0308844,0.00914344,0.0128556,0.0257036,0.0174185,0.0230214,0.0276637,0.0322441,0.00736402,0.00114082,0.00548785,0.00535084,0.00531153,0,0,0,0,0,0
203,0.0114281,0.00861507,0,0,0,0.0295449,0.0167857,0.0165018,0.00952341,0,0,0.00843563,0,0.0208921,0.00556435,0.0313473,0.0133682,0.0245911,0.0166844,0,0,0.00421383,0.00696172,0.00967704,0.0120312,0.0100038,0.0291301,0.0094571,0.00735407,0.00263148,0.0182387,0,0.0348145,0,0.00886123,0.00246839,0.00514053,0.0282541,0.0148108,0.0237631,0.00971173,0.00630603,0,0,0.0111872,0,0.014366,0.00743686,0.0412718,0.031863,0.0257142,0.0240015,0.00993849,0.00962717,0.0143302,0.0312682,0.00941252,0.0134989,0.0255306,0.0190678,0.0221542,0.027345,0.033306,0.00707207,0.00130451,0.00550781,0.00574284,0.00553878,0,0,0,0,0,0
204,0.0126181,0.0097122,0,0,0,0.0297644,0.0166919,0.0168511,0.00993428,0,0,0.0108763,0,0.0208775,0.00718485,0.0312999,0.0139723,0.024632,0.017249,0,0,0.00439607,0.00868958,0.00990128,0.0123148,0.0102722,0.0292954,0.00979871,0.00761106,0.00283825,0.0181065,0,0.0349849,0,0.0105,0.00231723,0.00545672,0.0282543,0.0143741,0.0226887,0.00941731,0.00659642,0,0,0.01416,0,0.0144353,0.00897233,0.0419099,0.0302217,0.0259045,0.0240272,0.0098836,0.00880425,0.014197,0.0311848,0.00950188,0.0138644,0.0249657,0.0210115,0.0206677,0.0265055,0.0335624,0.00673717,0.00177435,0.00599055,0.00680158,0.00648677,0,0,0,0,0,0
205,0.0127732,0.0100741,0,0,0,0.0298798,0.016617,0.0169541,0.0102628,0,0,0.0120462,0,0.0209272,0.00792732,0.0313216,0.0141743,0.0247036,0.0175151,0,0,0.0045884,0.0094011,0.0100699,0.0123986,0.0104617,0.0294301,0.0100263,0.00776071,0.00303758,0.0178919,0,0.0350173,0,0.0113193,0.00225248,0.00578301,0.0275651,0.0144069,0.0210014,0.00915736,0.00650641,0,0,0.0139742,0,0.0144945,0.00897459,0.0424815,0.0281216,0.0262715,0.0236833,0.0100671,0.00827841,0.0138392,0.0307407,0.00951404,0.0139257,0.0239725,0.023411,0.0186115,0.0250758,0.033154,0.00652863,0.0020441,0.00612253,0.00731868,0.0068602,0,0,0,0,0,0
206,0.0129329,0.0105092,0,0,0,0.0297917,0.0165359,0.016729,0.0105726,0,0,0.0132374,0,0.0209456,0.00878519,0.0313908,0.0140489,0.0247769,0.017615,0,0,0.00477894,0.0101122,0.0101592,0.0123629,0.0106188,0.0295323,0.0103019,0.00786494,0.00328987,0.0175041,0,0.0348295,0,0.0122477,0.00220941,0.00609006,0.0257926,0.0142995,0.0184463,0.00884097,0.00639078,0,0,0.013681,0,0.0144314,0.00900045,0.0426322,0.025135,0.0267985,0.022638,0.0103589,0.0078385,0.0133087,0.0300357,0.00944467,0.0137956,0.022421,0.0262458,0.0159518,0.0228373,0.0316586,0.00630403,0.0023606,0.00630668,0.00789622,0.00724421,0,0,0,0,0,0
207,0.0130077,0.0109095,0,0,0,0.0295975,0.0164184,0.0164818,0.0108576,0,0,0.0145516,0,0.0209587,0.00959884,0.0314851,0.0140774,0.0248225,0.0177684,0,0,0.0051086,0.01072,0.0102407,0.0123758,0.0107204,0.0295565,0.0105429,0.00794906,0.00353589,0.0172033,0,0.0344923,0,0.0132138,0.00216106,0.00637364,0.022487,0.0142266,0.0149068,0.00851276,0.00621201,0,0,0.0133109,0,0.0143996,0.00900173,0.0422703,0.0214691,0.0274749,0.0207685,0.0108262,0.00748323,0.0125804,0.0291362,0.00917646,0.0136532,0.0203426,0.0293332,0.0129114,0.0196641,0.0283882,0.00603843,0.00258999,0.00650968,0.00844336,0.00755587,0,0,0,0,0,0
208,0.0129765,0.0112552,0,0,0,0.0293947,0.0162847,0.0164596,0.0110861,0,0,0.0158484,0,0.0210148,0.0103024,0.0317188,0.014378,0.0248493,0.017943,0,0,0.00542335,0.0111643,0.0103956,0.012509,0.0108643,0.0296091,0.0107944,0.00811371,0.00384743,0.016953,0,0.0340882,0,0.0141811,0.00208477,0.0065476,0.0176679,0.0142687,0.0105676,0.00811615,0.00596559,0,0,0.0129232,0,0.0144618,0.0089816,0.0418579,0.017532,0.0282942,0.0180981,0.011372,0.00719096,0.0115529,0.0278968,0.00864094,0.0134075,0.0178507,0.0324084,0.0101571,0.0158851,0.0233547,0.00573666,0.0028081,0.00670461,0.00899196,0.00776084,0,0,0,0,0,0
209,0.0129097,0.0116263,0,0,0,0.0293354,0.0161784,0.0166505,0.0113106,0,0,0.01701,0,0.0211302,0.010982,0.0320979,0.0150206,0.0248284,0.018099,0,0,0.00573474,0.0115257,0.0106339,0.0128118,0.0110774,0.0297286,0.0109907,0.00828683,0.0040627,0.0167811,0,0.0338333,0,0.0152155,0.00201339,0.00670573,0.0121307,0.0143292,0.00630102,0.00757722,0.00565473,0,0,0.0124446,0,0.0145232,0.00895462,0.0412982,0.0148535,0.0293622,0.0142843,0.0120264,0.00698273,0.0103999,0.026278,0.00771909,0.0130727,0.0151615,0.0353078,0.00891604,0.0124889,0.0173874,0.00542475,0.00306519,0.00683832,0.00960629,0.00791605,0,0,0,0,0,0
210,0.0127651,0.0119432,0,0,0,0.0292576,0.0160883,0.0169319,0.0115503,0,0,0.0180153,0,0.0212352,0.0116292,0.0325715,0.0157823,0.02472,0.0182901,0,0,0.00604088,0.0117811,0.0109588,0.0132534,0.0113827,0.0298584,0.0111708,0.00838667,0.00414521,0.0167049,0,0.0338413,0,0.0162688,0.00194432,0.00688008,0.00695257,0.0142881,0.00579341,0.0070149,0.00527234,0,0,0.0118457,0,0.0144986,0.00886484,0.0406402,0.0157187,0.0305836,0.00936879,0.0127751,0.00680733,0.00933407,0.0243594,0.00660778,0.0126967,0.0134607,0.0379153,0.0103859,0.011785,0.0117945,0.00516474,0.00338275,0.00689764,0.0101991,0.00808726,0,0,0,0,0,0
211,0.0124128,0.0120727,0,0,0,0.0292465,0.0160369,0.0174363,0.0116523,0,0,0.0184588,0,0.0213206,0.0118643,0.0331234,0.0165999,0.0245446,0.0185057,0,0,0.00639227,0.0116487,0.0113015,0.0137607,0.0116662,0.0299296,0.0112845,0.00843979,0.00408866,0.016816,0,0.0339174,0,0.0170387,0.00188587,0.00719129,0.00414537,0.0141913,0.00998056,0.00668237,0.00470773,0,0,0.011929,0,0.0144793,0.00906831,0.0399518,0.0197508,0.0317691,0.00382743,0.0137431,0.00706868,0.00839131,0.0224739,0.00616714,0.0121375,0.0146,0.0399593,0.0136174,0.0151082,0.00704486,0.00503384,0.00368755,0.00707502,0.010562,0.0081441,0,0,0,0,0,0
212,0.0125441,0.0125173,0,0,0,0.0295078,0.015901,0.018088,0.0117633,0,0,0.0194982,0,0.0213941,0.0125726,0.0337207,0.01752,0.0242573,0.0187337,0,0,0.00660989,0.0120416,0.0116069,0.0143117,0.0119022,0.0300126,0.0113088,0.00849227,0.00400198,0.0170766,0,0.0342652,0,0.0182062,0.00188357,0.00753374,0.00510591,0.0140496,0.015414,0.0064671,0.00441189,0,0,0.0117961,0,0.0144227,0.00916868,0.0392624,0.0252061,0.0328817,0.00325616,0.0144905,0.00703624,0.00751828,0.0211412,0.00637448,0.0107639,0.018423,0.0413796,0.0173539,0.0207583,0.00384355,0.00472133,0.00402705,0.00720917,0.0111377,0.00850565,0,0,0,0,0,0
213,0.0124385,0.0126557,0,0,0,0.030148,0.0157739,0.0189429,0.0118969,0,0,0.0203365,0,0.0214554,0.0131215,0.0342695,0.0186057,0.0238913,0.0189183,0,0,0.00664664,0.0123076,0.0118373,0.0147028,0.0120495,0.0301049,0.0111678,0.00852368,0.0038931,0.0175354,0,0.0350548,0,0.0191722,0.00188161,0.00774164,0.0086323,0.0144041,0.0205775,0.00645293,0.00436706,0,0,0.00807508,0,0.0143334,0.00745323,0.0390284,0.0301841,0.0337314,0.0106485,0.0148805,0.00646535,0.0066962,0.0206826,0.00723331,0.00870156,0.0229107,0.0419288,0.0204971,0.0264615,0.00469303,0.00399023,0.0041368,0.00681417,0.0114135,0.00889993,0,0,0,0,0,0
214,0.0126042,0.0129997,0,0,0,0.0310588,0.0157401,0.0193281,0.012039,0,0,0.0212327,0,0.0214473,0.0135176,0.0347133,0.019264,0.0235007,0.018473,0,0,0.00656843,0.012558,0.0118628,0.0145724,0.0119394,0.030244,0.0108875,0.00843172,0.0038231,0.0177588,0,0.0363204,0,0.0199462,0.00189572,0.00785349,0.011799,0.0137814,0.0242211,0.00642514,0.00451775,0,0,0.0123231,0,0.0143367,0.00958252,0.0392403,0.0338281,0.0342722,0.0167437,0.0149483,0.00691857,0.00615432,0.0208658,0.00846278,0.00673897,0.0263013,0.0418196,0.0224607,0.0306024,0.00707553,0.00436713,0.00487483,0.00758268,0.0117291,0.00904827,0,0,0,0,0,0
215,0.01238,0.0129974,0,0,0,0.0320085,0.0157215,0.0190697,0.0122509,0,0,0.0215025,0,0.0214311,0.0135748,0.0350208,0.0192674,0.0232029,0.0172966,0,0,0.00631194,0.0125436,0.011618,0.0139394,0.0115465,0.0304095,0.0105259,0.00832147,0.00380039,0.0176244,0,0.037773,0,0.0203458,0.00187421,0.00793598,0.0131475,0.0137448,0.0257062,0.0060367,0.0045969,0,0,0.0120774,0,0.0142678,0.00945352,0.0394766,0.0364781,0.0345406,0.0196886,0.0147278,0.00688059,0.00653775,0.0211223,0.00948685,0.00602014,0.0277919,0.0417692,0.0232475,0.0325078,0.00729462,0.00416229,0.00514198,0.00772495,0.0117705,0.00909174,0,0,0,0,0,0
216,0.0122429,0.0130383,0,0,0,0.0327951,0.0157141,0.0189508,0.0125456,0,0,0.0215775,0,0.0214394,0.0136207,0.0351467,0.0192103,0.0229896,0.0161456,0,0,0.00601634,0.0125503,0.011257,0.0131846,0.0110714,0.0304457,0.0102366,0.00838838,0.00387183,0.0174659,0,0.0389859,0,0.0206858,0.00184766,0.0079993,0.0134148,0.0137508,0.0259999,0.00539925,0.00459427,0,0,0.0118167,0,0.0142727,0.00930269,0.0394225,0.0386702,0.034636,0.0206637,0.0142949,0.00702146,0.00733622,0.0214643,0.0102927,0.00633367,0.0282472,0.0417996,0.0234717,0.0333721,0.00722648,0.00397366,0.00527517,0.00778118,0.0118102,0.00910559,0,0,0,0,0,0
217,0.0120893,0.0130527,0,0,0,0.0334146,0.0157338,0.0185171,0.0128163,0,0,0.0215837,0,0.0214346,0.0136255,0.0350851,0.0190156,0.0228165,0.014777,0,0,0.00605595,0.0124867,0.0106662,0.0121993,0.0103963,0.0303665,0.00983339,0.00836016,0.00396826,0.0173452,0,0.0400552,0,0.0209807,0.00183352,0.00806353,0.0130358,0.0137797,0.0251596,0.00508279,0.00437742,0,0,0.0114081,0,0.0143047,0.00914564,0.0390822,0.0391888,0.0347235,0.0198331,0.014084,0.00726895,0.0083351,0.0219339,0.010715,0.0077323,0.0276321,0.0418812,0.0231048,0.0330701,0.0072814,0.00390272,0.00529402,0.00780947,0.011801,0.0091835,0,0,0,0,0,0
218,0.0123286,0.0133776,0,0,0,0.0336538,0.0156842,0.0179431,0.0130957,0,0,0.0224466,0,0.0214624,0.0141058,0.0349733,0.0190446,0.0226618,0.0138362,0,0,0.00628067,0.012938,0.00996551,0.0112781,0.00965955,0.0304742,0.00956743,0.00846778,0.00407337,0.0172031,0,0.041035,0,0.0216699,0.00188284,0.00809806,0.0118353,0.0139002,0.0236716,0.00505112,0.00419281,0,0,0.0100549,0,0.0143002,0.00856807,0.0386889,0.0374689,0.0348998,0.0180915,0.0138403,0.00695922,0.00960379,0.0227452,0.0110972,0.00967938,0.0265376,0.0417875,0.0223263,0.0320531,0.008641,0.00357186,0.00521895,0.00756508,0.0121238,0.00953342,0,0,0,0,0,0
219,0.0121876,0.0133501,0,0,0,0.0342103,0.0157035,0.0170068,0.013139,0,0,0.0223196,0,0.021453,0.0140004,0.0348924,0.0188232,0.022427,0.0124926,0,0,0.00637688,0.0128096,0.00912659,0.00992326,0.00864129,0.0306782,0.00908847,0.00865482,0.00424122,0.0169886,0,0.0423667,0,0.021722,0.00187648,0.00809683,0.00949408,0.013803,0.0210752,0.00508754,0.00405771,0,0,0.0101034,0,0.0142614,0.0087694,0.0388823,0.0336189,0.0350445,0.0140446,0.0137158,0.00718969,0.0110124,0.0232755,0.0108468,0.0117871,0.0243365,0.0417235,0.0209488,0.029457,0.00753135,0.00346181,0.00531889,0.00758908,0.0121141,0.0095488,0,0,0,0,0,0
220,0.0120614,0.0133665,0,0,0,0.0345237,0.015745,0.0158998,0.0131134,0,0,0.0219957,0,0.0214243,0.0137458,0.0348202,0.0186194,0.0221355,0.0113812,0,0,0.0062891,0.0127133,0.00833063,0.00858851,0.00756922,0.0308587,0.00869659,0.00897691,0.00449348,0.016752,0,0.0435228,0,0.0214859,0.0018695,0.00798792,0.00638952,0.0137768,0.0187508,0.00500161,0.00414621,0,0,0.0100192,0,0.0142629,0.00886663,0.0392031,0.029355,0.0351978,0.0108936,0.0134765,0.0073911,0.0120758,0.0241499,0.0105507,0.0133949,0.022343,0.0415236,0.0197109,0.0269632,0.00611046,0.00336584,0.00547812,0.00759729,0.0120685,0.00946956,0,0,0,0,0,0
221,0.0118363,0.0133816,0,0,0,0.0346633,0.0157644,0.014698,0.0129778,0,0,0.0216642,0,0.0213529,0.0133747,0.0347614,0.0182874,0.0218106,0.0103146,0,0,0.00611164,0.0126076,0.00751608,0.00736164,0.0063355,0.0309783,0.00827467,0.00937682,0.00477309,0.0165164,0,0.0446127,0,0.02104,0.001851,0.00781202,0.00331445,0.0138674,0.0169098,0.00488733,0.00391059,0,0,0.00997096,0,0.0143802,0.00874513,0.0394983,0.0264375,0.0353742,0.0088509,0.0132469,0.00764808,0.0126253,0.0250283,0.0100826,0.0141168,0.020805,0.0415023,0.0189809,0.024856,0.00622879,0.00329338,0.0055151,0.00760392,0.0119664,0.00937469,0,0,0,0,0,0
