Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,RTIBI,x73
146,0.0227497,0.0237122,0,0,0,0.0599028,0.0191843,0.0336086,0.0166207,0,0,0,0,0.0158938,0,0.0170471,0.0122193,0.0344181,0.028762,0.025872,0.00662806,0,0,0.0368208,0.0292859,0.00965795,0.0145194,0.0128839,0.0394216,0.00852602,0.015504,0.0150469,0.00648544,0,0.0624145,0,0.0043264,0.0043054,0.00523811,0.0288723,0.0308217,0.0309522,0.00434499,0.0130715,0,0,0.04989,0,0.0322657,0.0370157,0.0390921,0.0489935,0.0284375,0.006116,0.023909,0.0200097,0.016063,0.014897,0.0155919,0.0177819,0.0140839,0.0278106,0.0252638,0.0484226,0.0212766,0.0245807,0.0407282,0.0282026,0.0296237,0,0,0,0.0122425,0
147,0.0222195,0.0231789,0,0,0,0.0600746,0.0191734,0.0336848,0.0169184,0,0,0,0,0.0147389,0,0.0170675,0.0115705,0.0343506,0.0292993,0.0260133,0.00664789,0,0,0.036676,0.0291878,0.00958067,0.0146759,0.0127117,0.0392098,0.00844597,0.0154241,0.0150269,0.00652,0,0.0626294,0,0.00384634,0.00430126,0.00530361,0.0282664,0.0308459,0.0319284,0.00428773,0.0125433,0,0,0.0501112,0,0.0322951,0.037028,0.0387999,0.0488313,0.0287194,0.00641227,0.0238409,0.0197927,0.0165433,0.0151862,0.0159543,0.018429,0.0148042,0.0300792,0.0252151,0.0470031,0.0212043,0.0244527,0.0405215,0.0274772,0.0287325,0,0,0,0.0128293,0
148,0.0217368,0.0226773,0,0,0,0.0603147,0.0192032,0.0338212,0.0171611,0,0,0,0,0.0133799,0,0.0170185,0.0107344,0.0344908,0.0299065,0.0260823,0.00668333,0,0,0.0366241,0.0290932,0.00955284,0.0147729,0.0126352,0.0391127,0.00843797,0.0153441,0.0150697,0.00654337,0,0.0628298,0,0.00331061,0.00429165,0.00529309,0.0266957,0.0308603,0.0320945,0.00435262,0.0121206,0,0,0.0502887,0,0.0323332,0.0370133,0.0389001,0.0476,0.0289068,0.00721227,0.0238863,0.0196409,0.0170175,0.0152325,0.0162649,0.0189573,0.0154612,0.0321109,0.0248995,0.0438063,0.0211933,0.0243046,0.0402903,0.0267289,0.0279287,0,0,0,0.0138489,0
149,0.0214134,0.0221437,0,0,0,0.0594683,0.0191764,0.0326498,0.0171375,0,0,0,0,0.0125537,0,0.0170812,0.010391,0.0347813,0.0291909,0.0260437,0.00697285,0,0,0.0360352,0.0290768,0.00967418,0.0150865,0.0130347,0.0391018,0.00769163,0.0146766,0.0139882,0.00763024,0,0.0622902,0,0.00311344,0.00426265,0.00533562,0.02617,0.0308943,0.032531,0.00410164,0.0117489,0,0,0.0504944,0,0.0323377,0.0369759,0.0389178,0.0462761,0.0289014,0.00735402,0.0236145,0.0194485,0.0172371,0.0149825,0.01619,0.0187829,0.015289,0.0338583,0.0240973,0.0406794,0.0212261,0.0240955,0.0399821,0.0260288,0.0272756,0,0,0,0.0150048,0
150,0.021105,0.0216077,0,0,0,0.0582024,0.0191449,0.0308905,0.0170342,0,0,0,0,0.011797,0,0.017141,0.0100291,0.0351282,0.0278011,0.0259778,0.00762015,0,0,0.0352722,0.0290891,0.00990736,0.0155472,0.0137431,0.0392231,0.00676822,0.013841,0.0124192,0.0092574,0,0.0615986,0,0.00294669,0.00424235,0.00542673,0.0257181,0.0309358,0.0326008,0.0039895,0.0113897,0,0,0.0506286,0,0.0323729,0.0368953,0.0385918,0.0447964,0.02888,0.00749075,0.0232522,0.0192381,0.0173944,0.0147492,0.0162403,0.0186276,0.0159833,0.0357539,0.0236653,0.0369354,0.0211719,0.0238798,0.0396099,0.0253221,0.0266917,0,0,0,0.0166229,0
151,0.0208505,0.0211009,0,0,0,0.0579457,0.019208,0.030274,0.0166362,0,0,0,0,0.0107161,0,0.0170933,0.00919382,0.0355969,0.0272934,0.0256351,0.00791988,0,0,0.0344758,0.029075,0.0099106,0.0156999,0.013869,0.0391647,0.00624884,0.0135727,0.0117147,0.01001,0,0.0616429,0,0.00262597,0.0042283,0.0055293,0.0286077,0.0309471,0.0353263,0.00374051,0.0111744,0,0,0.0505579,0,0.0324399,0.0367523,0.0375769,0.0454023,0.0282074,0.00562683,0.0230495,0.0191148,0.0175742,0.0165504,0.01717,0.0181677,0.0174094,0.0380388,0.0234732,0.034486,0.0209296,0.0237178,0.039192,0.024446,0.0261561,0,0,0,0.0189603,0
152,0.0202574,0.0204631,0,0,0,0.0574515,0.0191267,0.0299043,0.0165575,0,0,0,0,0.0101767,0,0.0171289,0.00868153,0.0360218,0.0272074,0.0254386,0.00795027,0,0,0.0335245,0.0285417,0.00978888,0.0155022,0.0138314,0.0389823,0.00603238,0.0133653,0.0113703,0.0103004,0,0.0612421,0,0.00250218,0.00420007,0.00552177,0.0303363,0.0309696,0.0359639,0.00427165,0.0106478,0,0,0.0506342,0,0.0324629,0.0365463,0.0371812,0.0443252,0.0284975,0.00613303,0.0223143,0.0187505,0.0179751,0.0156802,0.0177726,0.0183851,0.0193292,0.0401115,0.0240386,0.0342901,0.0205663,0.0236164,0.0387568,0.0238187,0.025612,0,0,0,0.0208355,0
153,0.0197259,0.0199712,0,0,0,0.0563232,0.0190296,0.0283404,0.0165819,0,0,0,0,0.00963455,0,0.0171845,0.00832476,0.0364348,0.0261831,0.0251667,0.00841016,0,0,0.0328203,0.0278322,0.00991629,0.0155836,0.0143264,0.0390078,0.00573063,0.0130018,0.0104408,0.0112333,0,0.0605804,0,0.00238156,0.00418239,0.00553713,0.0303103,0.0309823,0.0356409,0.00483496,0.0102021,0,0,0.0507726,0,0.0324689,0.0362814,0.037426,0.0430395,0.0290244,0.00749604,0.0215457,0.0183819,0.0185258,0.0140315,0.0181278,0.0188856,0.0212519,0.0416348,0.0253086,0.0335536,0.0202218,0.023515,0.0383765,0.0234276,0.0252705,0,0,0,0.022473,0
154,0.0192983,0.0195998,0,0,0,0.0549121,0.0190097,0.0262668,0.0165478,0,0,0,0,0.00910489,0,0.0172261,0.00807093,0.0368704,0.0245107,0.0248876,0.00926955,0,0,0.032385,0.0275385,0.0102494,0.0159717,0.0150495,0.0392739,0.00553609,0.0127413,0.0090444,0.0126568,0,0.0600049,0,0.00227112,0.00418107,0.00553328,0.0292634,0.0309923,0.0350995,0.00511857,0.0099385,0,0,0.0507743,0,0.0324901,0.0360231,0.0380145,0.043028,0.0295173,0.00976565,0.0208729,0.0180702,0.0190023,0.012439,0.0182934,0.0193669,0.0230993,0.0425249,0.0272274,0.0322167,0.0199049,0.0234844,0.0380663,0.023052,0.0250562,0,0,0,0.0238196,0
155,0.019,0.0193884,0,0,0,0.0532543,0.0190237,0.0239266,0.0165458,0,0,0,0,0.0087571,0,0.017246,0.00785348,0.0371872,0.0224916,0.0246625,0.0103699,0,0,0.0321649,0.0274995,0.0106731,0.0165603,0.0158325,0.0395929,0.00570806,0.012711,0.00775311,0.0144138,0,0.0594625,0,0.00224899,0.00418152,0.00551707,0.028285,0.0310077,0.0348,0.00516699,0.00977844,0,0,0.0507036,0,0.0325182,0.035842,0.0383441,0.0444589,0.0298422,0.0119107,0.0204032,0.0178286,0.0192288,0.0112617,0.0181906,0.0194674,0.0244746,0.0428845,0.0289101,0.0308536,0.0197055,0.023563,0.0378281,0.0226964,0.0249501,0,0,0,0.0245836,0
156,0.018583,0.0191596,0,0,0,0.0514794,0.0190853,0.0214516,0.0165889,0,0,0,0,0.00826025,0,0.0172069,0.00736331,0.037255,0.0204546,0.0244972,0.011706,0,0,0.0321181,0.027144,0.011153,0.01728,0.0166315,0.0398477,0.00641395,0.0129708,0.00673965,0.0164098,0,0.0589319,0,0.00225742,0.00417716,0.0054979,0.0279799,0.0310308,0.0347769,0.00515339,0.00950191,0,0,0.0506081,0,0.0325686,0.0357001,0.0381134,0.0467818,0.0299697,0.012827,0.0200951,0.0176483,0.0191698,0.0107313,0.0178811,0.0191065,0.0250177,0.0429763,0.0298872,0.0301594,0.0195689,0.0236611,0.0376486,0.0222213,0.0246217,0,0,0,0.0247267,0
157,0.0181787,0.0189384,0,0,0,0.0496572,0.0191189,0.0191763,0.0166135,0,0,0,0,0.00791921,0,0.0171429,0.006928,0.0369773,0.0190126,0.0244113,0.0127975,0,0,0.032077,0.0266619,0.0114921,0.0178127,0.017079,0.0398584,0.00720011,0.0133155,0.00640758,0.0181393,0,0.0582452,0,0.00237083,0.00415855,0.00544785,0.0311824,0.0310727,0.0363043,0.00523592,0.00920982,0,0,0.0505661,0,0.0326299,0.0356024,0.0376929,0.0489816,0.0298348,0.0102395,0.0198346,0.0175121,0.0185888,0.0110601,0.0177494,0.0182392,0.0235864,0.0428913,0.0287311,0.0329335,0.0195302,0.0237535,0.0374034,0.0218171,0.0242296,0,0,0,0.023908,0
158,0.0180277,0.0189292,0,0,0,0.0478795,0.0190355,0.0170488,0.0165536,0,0,0,0,0.00819426,0,0.0171676,0.00696103,0.0365954,0.0181009,0.0243193,0.0141275,0,0,0.0322097,0.0264218,0.0118766,0.0184002,0.0175875,0.0399081,0.00819251,0.0137966,0.00667123,0.0200208,0,0.0576782,0,0.00263144,0.00411889,0.00547474,0.0350851,0.0311112,0.0385257,0.00543579,0.00909813,0,0,0.0507095,0,0.0326537,0.0356065,0.0376462,0.0504046,0.0295726,0.00708734,0.0196971,0.0173805,0.0177784,0.0119538,0.0176091,0.0172101,0.0216526,0.0422748,0.0270032,0.0368041,0.0196724,0.02387,0.0371816,0.0217047,0.0240825,0,0,0,0.0224699,0
159,0.0179912,0.0189668,0,0,0,0.0460242,0.0190191,0.0153264,0.0163417,0,0,0,0,0.00824813,0,0.0171948,0.00688321,0.0362781,0.0179606,0.0241799,0.0152125,0,0,0.0323911,0.0263543,0.0122743,0.0189624,0.0180087,0.0400427,0.00921873,0.0142472,0.00764836,0.0216686,0,0.0572411,0,0.00284061,0.00409551,0.00551488,0.0384482,0.031155,0.0406624,0.00560081,0.00909273,0,0,0.0509427,0,0.0326883,0.0356058,0.0381314,0.0509598,0.0292434,0.0061173,0.0196473,0.0172503,0.0169114,0.013025,0.0173676,0.0161195,0.0200499,0.0410906,0.0255952,0.0406077,0.0197812,0.0239496,0.0369654,0.0216761,0.0239749,0,0,0,0.020528,0
160,0.0179913,0.0190056,0,0,0,0.0444433,0.0190309,0.014853,0.0161373,0,0,0,0,0.00826352,0,0.017181,0.00676462,0.0360798,0.0195225,0.0240479,0.0172668,0,0,0.0329573,0.0265198,0.0133266,0.0202989,0.0192697,0.0408635,0.0117833,0.0158748,0.0107056,0.0250929,0,0.0579036,0,0.00306701,0.00408856,0.00559207,0.0409356,0.0311591,0.0417316,0.00531042,0.00918658,0,0,0.05111,0,0.0326754,0.0355038,0.0385935,0.0506169,0.0290262,0.00686652,0.0198274,0.0171628,0.0162999,0.0140926,0.0170553,0.0153271,0.018807,0.0393386,0.0243139,0.0437025,0.0198099,0.0239968,0.0366622,0.0217266,0.0239291,0,0,0,0.0182682,0
161,0.0179966,0.0189791,0,0,0,0.0436456,0.0190448,0.0163738,0.0159195,0,0,0,0,0.00834456,0,0.0171655,0.00673392,0.0359444,0.022663,0.0239236,0.0190988,0,0,0.0335684,0.0267851,0.0143405,0.0214462,0.0203251,0.04167,0.0143048,0.017814,0.0140602,0.0283613,0,0.0591556,0,0.0033324,0.00409243,0.00561509,0.0432546,0.0311622,0.0426266,0.00488486,0.00931176,0,0,0.0512618,0,0.0326624,0.035377,0.0388931,0.0504799,0.02885,0.00741981,0.0201279,0.0171171,0.0157587,0.0148962,0.0164707,0.0146374,0.0174913,0.0377381,0.0231157,0.0469186,0.0197909,0.023947,0.0364578,0.0217511,0.0239469,0,0,0,0.0163417,0
162,0.017874,0.0188824,0,0,0,0.0435764,0.0190612,0.0190477,0.0157977,0,0,0,0,0.00835353,0,0.0171857,0.00678722,0.035848,0.0266997,0.0238489,0.0207477,0,0,0.0341997,0.0270199,0.0152522,0.0223457,0.0213126,0.0424227,0.0167088,0.0199993,0.0173733,0.031452,0,0.0608091,0,0.00362456,0.00410779,0.00566578,0.0449404,0.0311769,0.0440904,0.00454507,0.00942606,0,0,0.0514653,0,0.0326643,0.0352854,0.0388738,0.051149,0.0288442,0.00739136,0.020413,0.0170226,0.0153361,0.0153567,0.0159464,0.0141847,0.0165925,0.0369741,0.0220171,0.0496432,0.0197513,0.0238905,0.0363806,0.021739,0.0240266,0,0,0,0.0152762,0
163,0.0177752,0.0188806,0,0,0,0.0439161,0.0190015,0.0218566,0.0157544,0,0,0,0,0.00851307,0,0.01725,0.00704221,0.0357356,0.0307686,0.0238471,0.0220191,0,0,0.0347717,0.0273769,0.0159074,0.0228497,0.0218333,0.0429635,0.0186411,0.0219604,0.020184,0.0339021,0,0.0623334,0,0.00387287,0.00412306,0.00584436,0.0442253,0.0312374,0.0449493,0.00443432,0.0095803,0,0,0.051597,0,0.0327168,0.0351705,0.0384499,0.051643,0.0290755,0.00774462,0.0205599,0.0168321,0.0150149,0.0154232,0.0158528,0.0138948,0.0160694,0.037102,0.0212516,0.0502266,0.0198007,0.0238346,0.0363021,0.0218712,0.0243155,0,0,0,0.015157,0
164,0.0176777,0.0188718,0,0,0,0.0441147,0.0189503,0.0240311,0.0157745,0,0,0,0,0.00869082,0,0.0172969,0.00732017,0.0355758,0.0338788,0.0238608,0.0224352,0,0,0.0351313,0.0275466,0.0161864,0.0227811,0.0217948,0.0431234,0.0195792,0.0228823,0.0219421,0.0352392,0,0.0630852,0,0.00413335,0.00411462,0.00600919,0.0407991,0.0312915,0.0432067,0.00440724,0.00967899,0,0,0.0516978,0,0.0327489,0.0351177,0.0376586,0.0504635,0.0293335,0.00917624,0.0206754,0.0166912,0.0145324,0.0151043,0.016333,0.0137871,0.0155507,0.0372534,0.0207901,0.0480117,0.0198401,0.0238301,0.0362978,0.0219018,0.0246232,0,0,0,0.0155136,0
165,0.0177726,0.0188828,0,0,0,0.04408,0.0189645,0.0254162,0.0158846,0,0,0,0,0.00889467,0,0.0173433,0.00755975,0.0353718,0.0358227,0.0238433,0.0218666,0,0,0.0353585,0.0275749,0.016148,0.0221259,0.0212402,0.0429514,0.0195803,0.0227221,0.022716,0.03553,0,0.0631067,0,0.00443126,0.00408755,0.00606304,0.0358946,0.0313406,0.0393869,0.00431653,0.00986228,0,0,0.0517377,0,0.0327727,0.0351128,0.03647,0.0478675,0.0294558,0.00975096,0.0208875,0.0166388,0.0142488,0.0145085,0.0172272,0.0142781,0.0147183,0.0370319,0.0201735,0.0440068,0.0199044,0.0238942,0.0363782,0.0218795,0.0249691,0,0,0,0.0160447,0
166,0.0179966,0.018941,0,0,0,0.0439511,0.0190064,0.0260403,0.0160329,0,0,0,0,0.00914375,0,0.0173851,0.00763287,0.0350927,0.0366545,0.0237454,0.0204599,0,0,0.0355323,0.0275229,0.0158566,0.0210275,0.0201368,0.042562,0.0189585,0.0218775,0.022766,0.0351339,0,0.062522,0,0.0047497,0.00405395,0.00600967,0.031179,0.0313688,0.0359827,0.00432546,0.0100038,0,0,0.0516562,0,0.0327949,0.0350779,0.0350901,0.0453224,0.0295707,0.00802775,0.0212606,0.0166582,0.0145278,0.0140061,0.0178217,0.0151229,0.0136296,0.0367659,0.0189606,0.0404192,0.0200165,0.0239618,0.0364622,0.0219276,0.0252509,0,0,0,0.0166387,0
167,0.0182595,0.0190735,0,0,0,0.0433855,0.0190489,0.0259767,0.0160794,0,0,0,0,0.00928861,0,0.0173674,0.00759678,0.0347212,0.0365404,0.0237676,0.0187315,0,0,0.0356782,0.0273355,0.0154618,0.019725,0.0187922,0.0419883,0.0181253,0.0207115,0.0224048,0.0342121,0,0.0613469,0,0.00498816,0.0040247,0.00592783,0.0266225,0.0313898,0.0331611,0.00458735,0.0101111,0,0,0.0513876,0,0.0328485,0.0349709,0.0339664,0.043135,0.0299393,0.00600524,0.0216317,0.0167586,0.0153342,0.013874,0.0180546,0.0159108,0.0131405,0.0368331,0.0172418,0.0367968,0.0199382,0.0240041,0.0365943,0.022035,0.0254148,0,0,0,0.0171542,0
168,0.0184219,0.0193847,0,0,0,0.0422148,0.0190642,0.0252391,0.0160648,0,0,0,0,0.00972252,0,0.0172058,0.00764263,0.0343455,0.0352672,0.023746,0.0166665,0,0,0.0359146,0.0271684,0.0150199,0.0181499,0.0172657,0.0414273,0.0169468,0.0190375,0.0214727,0.0327465,0,0.0594007,0,0.00517462,0.00400048,0.0059073,0.0234469,0.0313903,0.0310146,0.00521217,0.010236,0,0,0.0509688,0,0.0329317,0.0348188,0.0334333,0.0412453,0.0304322,0.00668334,0.0221462,0.0169518,0.0160951,0.014239,0.0180441,0.0165382,0.0126637,0.0368523,0.0151842,0.0342438,0.0197395,0.0239678,0.0364541,0.0223404,0.0255488,0,0,0,0.0171686,0
169,0.0184316,0.0199443,0,0,0,0.0397626,0.0191389,0.0234776,0.0159799,0,0,0,0,0.0102931,0,0.0170878,0.00766128,0.0340083,0.0323752,0.0236275,0.0139647,0,0,0.0363963,0.027097,0.0144372,0.0160593,0.0154464,0.0409366,0.014968,0.016564,0.0195732,0.0302365,0,0.055887,0,0.00548262,0.00400814,0.00574908,0.0220893,0.0313727,0.029571,0.00602397,0.010476,0,0,0.0505282,0,0.0330242,0.0346569,0.0334319,0.0396446,0.0307662,0.00710187,0.0230241,0.017258,0.0165707,0.0149224,0.017555,0.0169697,0.0112579,0.0363207,0.0132542,0.0331284,0.0195196,0.0238703,0.0362515,0.0229384,0.0258243,0,0,0,0.0166216,0
170,0.0184167,0.0207266,0,0,0,0.0356571,0.0193052,0.0207996,0.0158214,0,0,0,0,0.0108406,0,0.0170483,0.00758254,0.0336995,0.0278654,0.0234508,0.0109982,0,0,0.0372407,0.0271559,0.0137336,0.013472,0.013556,0.0403874,0.0122718,0.0136078,0.0167892,0.0265276,0,0.0500535,0,0.00596869,0.00403141,0.00572649,0.0218031,0.0313074,0.0286376,0.00672214,0.0108834,0,0,0.0500985,0,0.0330487,0.0345967,0.0335741,0.038081,0.0308153,0.00611771,0.0242903,0.0176569,0.0165795,0.0155197,0.0171236,0.0170744,0.00933601,0.0352563,0.0117831,0.0327242,0.0194105,0.0238865,0.0362906,0.0238183,0.0263153,0,0,0,0.015771,0
171,0.0185955,0.0215199,0,0,0,0.0297544,0.0195861,0.0176244,0.0154315,0,0,0,0,0.0114636,0,0.0169219,0.00758722,0.0334749,0.0219517,0.0234286,0.00852342,0,0,0.038292,0.0273226,0.0129007,0.010752,0.012073,0.0399676,0.00932676,0.0109354,0.0133106,0.0216208,0,0.0413303,0,0.00652188,0.00404305,0.00578714,0.0216964,0.0311999,0.0279127,0.00710306,0.0113788,0,0,0.0495728,0,0.033021,0.034646,0.0337801,0.036407,0.0306573,0.00481426,0.025705,0.0181575,0.0162397,0.0157369,0.0166727,0.0167961,0.00777395,0.0341083,0.0107478,0.0324736,0.0194086,0.0239508,0.0365226,0.0248114,0.0268686,0,0,0,0.0150297,0
172,0.0190584,0.0222828,0,0,0,0.0221859,0.0198958,0.0161839,0.0147829,0,0,0,0,0.012174,0,0.0167312,0.00760944,0.033323,0.0163254,0.0237514,0.00800819,0,0,0.0392928,0.0274258,0.0121341,0.00900266,0.0122466,0.0399714,0.00815843,0.0107267,0.0111032,0.0158896,0,0.0295056,0,0.00701436,0.00410985,0.00580293,0.0211757,0.0311104,0.026951,0.00707492,0.0120067,0,0,0.0491503,0,0.0330033,0.03483,0.0340401,0.0345557,0.0304294,0.00397189,0.0270852,0.0188275,0.0157918,0.0154618,0.0161561,0.0163181,0.00715623,0.0332203,0.010236,0.0318686,0.0195693,0.023972,0.0368893,0.0258247,0.0274193,0,0,0,0.0145283,0
173,0.019943,0.0232385,0,0,0,0.0143778,0.0202646,0.0203,0.0143914,0,0,0,0,0.0130291,0,0.0165423,0.00763057,0.0330673,0.0170002,0.0241045,0.0102727,0,0,0.0406335,0.0277626,0.0119769,0.00971639,0.0147784,0.0405076,0.0112675,0.0148009,0.0141146,0.0118932,0,0.0153098,0,0.00752152,0.00425426,0.00579827,0.0199764,0.0310347,0.0255368,0.00683806,0.0128706,0,0,0.0487525,0,0.0329974,0.0351296,0.0342872,0.0322724,0.0301999,0.00391214,0.0287591,0.0198135,0.0155014,0.0147459,0.0157611,0.0160813,0.00740345,0.0325448,0.0101419,0.0302634,0.0200995,0.0239289,0.0370714,0.0272241,0.0282468,0,0,0,0.0142224,0
174,0.0214789,0.0243287,0,0,0,0.0111252,0.020504,0.0225062,0.0140317,0,0,0,0,0.0144894,0,0.0164389,0.00835452,0.032857,0.0188298,0.024115,0.0112556,0,0,0.0418831,0.0286197,0.0126274,0.0114541,0.016736,0.0415323,0.0126038,0.0168992,0.0155124,0.0119049,0,0.00915634,0,0.00735054,0.00435431,0.00585634,0.0183275,0.0310397,0.0238232,0.00678996,0.0142653,0,0,0.0488017,0,0.0328985,0.0355604,0.0347463,0.0299692,0.0300039,0.00579386,0.0304748,0.021249,0.0155842,0.0138303,0.0154073,0.0163532,0.00843646,0.0320611,0.0106695,0.0274827,0.0211995,0.0237027,0.0372445,0.0290139,0.0294819,0,0,0,0.0142337,0
175,0.0225147,0.0248914,0,0,0,0.0182356,0.0207589,0.0305435,0.0111682,0,0,0,0,0.0161014,0,0.0164024,0.00899639,0.0331262,0.0320352,0.0231278,0.014452,0,0,0.0416444,0.0287018,0.0160267,0.0142468,0.0169296,0.0416449,0.00828773,0.0113436,0.0158644,0.00730191,0,0.00896155,0,0.00740654,0.00439941,0.00591738,0.0181518,0.0309901,0.0237872,0.00539437,0.0154318,0,0,0.0493805,0,0.0328152,0.0361652,0.0349584,0.0292161,0.0301538,0.00706309,0.0297858,0.0226281,0.0151994,0.0133087,0.0148692,0.0162277,0.00951014,0.0324664,0.011693,0.0267244,0.0226038,0.0235278,0.0375157,0.0298231,0.0297395,0,0,0,0.0147286,0
176,0.0227096,0.0250599,0,0,0,0.0166739,0.0208335,0.0251861,0.012052,0,0,0,0,0.0166341,0,0.0164424,0.00941004,0.0330211,0.0206629,0.0231374,0.00969654,0,0,0.0406107,0.0290609,0.0136937,0.0133544,0.0178804,0.0426435,0.0113674,0.0180524,0.0152056,0.0131287,0,0.0113558,0,0.00689219,0.0045355,0.00591653,0.0177353,0.0310573,0.0227791,0.00618784,0.0157345,0,0,0.0498073,0,0.0329264,0.0362261,0.0353619,0.0271518,0.02988,0.00822944,0.0307803,0.0225898,0.0158293,0.0128542,0.0151419,0.0169373,0.00949941,0.0318551,0.0116548,0.0255946,0.0224906,0.0234775,0.0378369,0.0301988,0.030494,0,0,0,0.0145638,0
177,0.0229506,0.0254976,0,0,0,0.0205096,0.0210557,0.0267463,0.0111504,0,0,0,0,0.0177617,0,0.0163968,0.0097928,0.0332091,0.0229839,0.0225663,0.00876449,0,0,0.0399699,0.0291146,0.0142221,0.0140199,0.0182061,0.0429809,0.0106043,0.0182577,0.0149199,0.0142393,0,0.0177981,0,0.00693287,0.00463494,0.00600526,0.017553,0.0310821,0.0223664,0.00648075,0.0164554,0,0,0.0501755,0,0.0329442,0.0367146,0.0353296,0.0258838,0.029911,0.00917269,0.0311548,0.0233302,0.0159,0.0131263,0.0150931,0.0172234,0.00971269,0.0320213,0.0116877,0.0248265,0.0232957,0.0233938,0.0382403,0.0307244,0.0309947,0,0,0,0.0147284,0
178,0.0230535,0.0257934,0,0,0,0.0254438,0.0212452,0.0281688,0.0104513,0,0,0,0,0.0184957,0,0.0163954,0.00994211,0.0332359,0.0260536,0.0220514,0.00762957,0,0,0.0389577,0.0290146,0.0145553,0.0144028,0.0181312,0.0429049,0.00984008,0.0182567,0.0143243,0.0155633,0,0.0266763,0,0.00695081,0.00474859,0.00604959,0.0171966,0.031102,0.0218794,0.0069659,0.0167724,0,0,0.0506261,0,0.0329733,0.0371406,0.0350583,0.0246918,0.0299661,0.00989959,0.0313283,0.0237731,0.0159593,0.013691,0.0151705,0.0175156,0.009855,0.0321894,0.0114348,0.0240547,0.0238401,0.0233248,0.0385151,0.0310446,0.0313542,0,0,0,0.0147853,0
179,0.0233297,0.0260639,0,0,0,0.030678,0.0213529,0.029644,0.00989505,0,0,0,0,0.0190984,0,0.0164107,0.0102161,0.0330868,0.0295348,0.0215887,0.00630454,0,0,0.0378099,0.0288004,0.0144404,0.0144097,0.0175148,0.0424176,0.00932097,0.018299,0.0139965,0.0167868,0,0.034698,0,0.0067994,0.00484254,0.00605477,0.0167172,0.0311176,0.0212669,0.00745101,0.0170755,0,0,0.0508964,0,0.0329867,0.037428,0.0345469,0.0234849,0.0300069,0.010548,0.031396,0.0240487,0.0160369,0.0142959,0.015201,0.017663,0.0100121,0.0322441,0.0110807,0.0232738,0.0240931,0.023157,0.0386859,0.0313296,0.0316789,0,0,0,0.0147397,0
180,0.0238287,0.0263732,0,0,0,0.0347748,0.021414,0.0311812,0.00938791,0,0,0,0,0.0196782,0,0.0164352,0.0105733,0.0329823,0.0322225,0.0212052,0.00490301,0,0,0.0368418,0.0286232,0.0140097,0.0141391,0.0165595,0.0417305,0.0091665,0.0185746,0.014176,0.0176758,0,0.0400847,0,0.00663579,0.00491361,0.00607613,0.0163527,0.0311289,0.0206598,0.00780157,0.0172763,0,0,0.0505942,0,0.0330277,0.0375673,0.0341097,0.0223571,0.0299307,0.0111469,0.031571,0.0241641,0.016163,0.0147113,0.0151472,0.0176435,0.0102059,0.0320866,0.0108496,0.0226186,0.0242089,0.0230049,0.0387913,0.0316472,0.0319467,0,0,0,0.0146325,0
181,0.0244238,0.0267468,0,0,0,0.0373993,0.0214611,0.0321884,0.00887741,0,0,0,0,0.0202304,0,0.0164313,0.0108629,0.0330609,0.0329318,0.0208775,0.00362056,0,0,0.0362103,0.0284879,0.013463,0.0138112,0.0158694,0.0410219,0.00933293,0.0190838,0.0145152,0.0182369,0,0.0438767,0,0.00650303,0.00496325,0.00602258,0.0160789,0.0311336,0.0202479,0.00807377,0.0175452,0,0,0.0503617,0,0.0330704,0.0375652,0.0339787,0.0214799,0.0297159,0.0119053,0.0320113,0.0241949,0.0163115,0.0149137,0.0151232,0.0176749,0.0103958,0.0316834,0.010968,0.0221274,0.024183,0.022861,0.0387574,0.0319863,0.0321657,0,0,0,0.0146151,0
182,0.0252583,0.0271485,0,0,0,0.0395138,0.0214904,0.0329185,0.00834802,0,0,0,0,0.0211862,0,0.0164125,0.0114622,0.0333647,0.0328763,0.0205985,0.00269823,0,0,0.0360187,0.0285366,0.0129427,0.0135774,0.0154319,0.0403498,0.00972147,0.0197237,0.0150403,0.0185703,0,0.0470855,0,0.00636743,0.00493302,0.0058686,0.0154316,0.031116,0.0195989,0.00833313,0.0180022,0,0,0.0502386,0,0.0330868,0.0374386,0.0341062,0.020764,0.0294101,0.0130464,0.0328281,0.024214,0.0165716,0.0149299,0.0151205,0.017983,0.0105605,0.031205,0.0113649,0.0213148,0.0240935,0.0227288,0.0385718,0.0325493,0.0327206,0,0,0,0.0146211,0
