Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,LBL
87,0.0378931,0.0508404,0,0,0,0.0498499,0,0.0209349,0.0477324,0,0,0,0.0206663,0,0,0.051463,0.0524998,0.0453964,0.0242768,0.0141425,0,0,0.0339821,0.0533172,0.0309401,0.0543543,0.0647251,0.0478669,0.0706188,0.0704123,0.0638302,0.0649339,0,0.0124291,0,0.0370664,0.0136656,0.0127117,0.0237031,0,0.0170781,0.078646,0.0155285,0,0,0.0204848,0,0,0.0379235,0.0335575,0.0527141,0.02663,0.0223575,0.0316839,0.0193701,0.0744927,0.0885886,0.0648119,0.0241165,0.0499964,0.0325114,0.0311268,0.0515844,0.0403531,0.0113689,0.012136,0.00523749,0.0262338,0.0277659,0,0,0,0
88,0.0376495,0.0508082,0,0,0,0.0503098,0,0.0204602,0.0479712,0,0,0,0.0212334,0,0,0.0517381,0.0517526,0.0450271,0.0235203,0.0144421,0,0,0.0345262,0.0541926,0.030019,0.053815,0.0642684,0.0475528,0.0708189,0.0707124,0.0638107,0.0648834,0,0.0116058,0,0.036609,0.0136595,0.0130322,0.0224985,0,0.0175579,0.0782076,0.0153306,0,0,0.0205985,0,0,0.0379974,0.034031,0.0524237,0.0258368,0.0234134,0.0313258,0.0194305,0.0759118,0.0896339,0.065405,0.0237702,0.0491981,0.031957,0.0306922,0.0509916,0.0421502,0.0112982,0.0121021,0.00525628,0.0262762,0.0282626,0,0,0,0
89,0.0374236,0.0508208,0,0,0,0.0506914,0,0.0197288,0.0482746,0,0,0,0.0216207,0,0,0.0518592,0.0510383,0.0443339,0.022699,0.0151351,0,0,0.0351218,0.0547998,0.0289482,0.0531867,0.0637889,0.0473046,0.0711272,0.0711071,0.063875,0.0648902,0,0.0108561,0,0.0363975,0.0136612,0.0131452,0.0217347,0,0.0175841,0.0777881,0.015137,0,0,0.0205156,0,0,0.0380254,0.0344582,0.051015,0.0252217,0.0243493,0.0310134,0.0193822,0.0766806,0.0906493,0.0661398,0.0232356,0.0487,0.031666,0.0304583,0.0508011,0.0449076,0.0114711,0.0121311,0.00528292,0.0263943,0.0285327,0,0,0,0
90,0.0372435,0.0508149,0,0,0,0.050986,0,0.0189492,0.0484836,0,0,0,0.0218285,0,0,0.0518279,0.0502084,0.0433859,0.0217726,0.0157517,0,0,0.035724,0.0551561,0.0278224,0.0525342,0.063324,0.0471698,0.0715849,0.0716153,0.064181,0.0650627,0,0.0104087,0,0.0363898,0.0136378,0.0131011,0.0216213,0,0.0173317,0.0774373,0.0149069,0,0,0.0202696,0,0,0.0379874,0.0348053,0.0497754,0.0248461,0.0249899,0.0307754,0.0192678,0.0767691,0.0914432,0.0668807,0.022553,0.0486281,0.0315914,0.0306487,0.0511835,0.0486075,0.0116667,0.0121736,0.00536668,0.0264852,0.0286433,0,0,0,0
91,0.0371174,0.0508292,0,0,0,0.0513438,0,0.0182563,0.0485036,0,0,0,0.0217163,0,0,0.0518015,0.0492581,0.0425648,0.020775,0.0161387,0,0,0.0362294,0.0552803,0.0268815,0.0519203,0.0628325,0.0470683,0.0721386,0.0721904,0.0647512,0.0654498,0,0.010033,0,0.0365233,0.0136181,0.0130711,0.0221204,0,0.0172108,0.0771545,0.0147961,0,0,0.0198343,0,0,0.0379726,0.0350013,0.0494986,0.0246185,0.0252607,0.0306224,0.0189164,0.0766404,0.0919142,0.0675691,0.0217269,0.0491212,0.0318621,0.031265,0.0520646,0.0525624,0.0120102,0.0121652,0.00565461,0.0265151,0.028796,0,0,0,0
92,0.0369508,0.0509384,0,0,0,0.0518482,0,0.0177951,0.0483989,0,0,0,0.0214755,0,0,0.0517412,0.0483818,0.0420221,0.0198734,0.0163341,0,0,0.0365209,0.0552845,0.026236,0.0514172,0.0623501,0.0469734,0.0727016,0.0727281,0.0653857,0.0659727,0,0.00966767,0,0.0367206,0.0136337,0.0130041,0.0224943,0,0.0174118,0.0769349,0.0148194,0,0,0.0196669,0,0,0.0378076,0.0350382,0.0499214,0.0244389,0.0251779,0.0305707,0.0185153,0.0763913,0.0921511,0.0683026,0.0208568,0.0499106,0.0323109,0.03192,0.0529897,0.0553181,0.0120823,0.0121008,0.00563063,0.0264943,0.0288677,0,0,0,0
93,0.0368119,0.0511308,0,0,0,0.052517,0,0.0174706,0.048146,0,0,0,0.0211914,0,0,0.0516849,0.0474473,0.0414872,0.0189145,0.0160614,0,0,0.0365352,0.0552215,0.0259356,0.0510185,0.0620328,0.0470254,0.0732247,0.0731985,0.0660563,0.0665417,0,0.00931333,0,0.0369407,0.013661,0.0128923,0.0225072,0,0.0175777,0.0767688,0.0149319,0,0,0.0195419,0,0,0.0376228,0.0351984,0.050563,0.0243524,0.0248345,0.0305265,0.0179345,0.0759784,0.0922894,0.0689997,0.0201596,0.0505044,0.0328947,0.0324317,0.0537355,0.0565934,0.0121737,0.0120082,0.00556913,0.0264318,0.0288197,0,0,0,0
94,0.0367672,0.051248,0,0,0,0.053484,0,0.0174342,0.0480504,0,0,0,0.0209822,0,0,0.051627,0.0466121,0.0411536,0.0182002,0.0157153,0,0,0.0364916,0.0551274,0.0256881,0.0508811,0.0618677,0.047256,0.0736903,0.0735971,0.0666188,0.0670779,0,0.00906475,0,0.0371298,0.0136682,0.0126995,0.0224114,0,0.0176388,0.0765192,0.0150021,0,0,0.0195099,0,0,0.0374639,0.035439,0.0512184,0.0241068,0.0244431,0.0305302,0.0175555,0.0755867,0.092278,0.0694069,0.0197871,0.0508398,0.0329311,0.0328643,0.0544958,0.0574693,0.0121881,0.011951,0.00553824,0.0262053,0.0287828,0,0,0,0
95,0.0367634,0.0513121,0,0,0,0.0547385,0,0.0175355,0.0480887,0,0,0,0.0208712,0,0,0.0516115,0.0459035,0.0408964,0.0177999,0.0153025,0,0,0.0362828,0.0551184,0.0254193,0.050844,0.0618239,0.0475277,0.0740401,0.0739268,0.0669973,0.0674643,0,0.00902616,0,0.0372641,0.0135855,0.0127103,0.0222008,0,0.0176895,0.0762201,0.0149451,0,0,0.0195951,0,0,0.0372917,0.0355428,0.0518198,0.0236835,0.0242087,0.0305051,0.0172482,0.0753221,0.0921499,0.0695908,0.0197508,0.0512206,0.0326915,0.0329718,0.0552486,0.0580264,0.0121141,0.0118941,0.00548271,0.025932,0.0287538,0,0,0,0
96,0.0366905,0.0514713,0,0,0,0.0510174,0,0.0153879,0.0492342,0,0,0,0.0213185,0,0,0.0514683,0.0442681,0.0408431,0.0172397,0.0139389,0,0,0.0345954,0.0545901,0.0251746,0.0492014,0.0609672,0.047914,0.0750054,0.0748049,0.0681771,0.0686909,0,0.00901138,0,0.037143,0.0138068,0.0123723,0.0230596,0,0.0212284,0.0748826,0.0154673,0,0,0.018532,0,0,0.0383764,0.0363504,0.0538006,0.0233906,0.0242428,0.0306466,0.0164593,0.0755956,0.0928967,0.0701364,0.0189126,0.0510614,0.0315519,0.0326478,0.0562123,0.0510926,0.0121451,0.0112605,0.00556783,0.0258688,0.0280326,0,0,0,0
97,0.0367749,0.0515725,0,0,0,0.0515203,0,0.0150045,0.0491725,0,0,0,0.0210213,0,0,0.0515487,0.0439119,0.0403541,0.0168634,0.0131829,0,0,0.0343922,0.0549113,0.0253979,0.0485157,0.0607801,0.0484239,0.0752378,0.0750367,0.0683917,0.0689427,0,0.0084319,0,0.0373307,0.01384,0.0123909,0.022811,0,0.0215001,0.0746722,0.0151206,0,0,0.0187922,0,0,0.0380361,0.0357464,0.0543891,0.0228792,0.0240561,0.0303149,0.0160433,0.0756102,0.0928394,0.0698951,0.0189739,0.0513538,0.0312874,0.0326669,0.0568129,0.0511652,0.012041,0.0114941,0.00577032,0.0258022,0.028256,0,0,0,0
98,0.0368153,0.0516613,0,0,0,0.0522817,0,0.0148041,0.0495252,0,0,0,0.0211382,0,0,0.0515772,0.0430622,0.0397959,0.0162897,0.0127216,0,0,0.0340534,0.0549532,0.0251034,0.047897,0.0606814,0.0486876,0.0753839,0.0751656,0.068529,0.0690971,0,0.00773245,0,0.0372473,0.0139273,0.0124265,0.0225073,0,0.0215999,0.0740003,0.0151563,0,0,0.0186949,0,0,0.0379725,0.0357569,0.0548247,0.0222904,0.0240021,0.0301585,0.0157419,0.0756558,0.0927849,0.0697372,0.0192221,0.0514854,0.0312225,0.0325291,0.0570754,0.0520479,0.0120569,0.0113077,0.00562579,0.0259092,0.0281426,0,0,0,0
99,0.0369143,0.0517847,0,0,0,0.0528667,0,0.0145275,0.0495947,0,0,0,0.0210373,0,0,0.0516512,0.0424721,0.0393035,0.0156792,0.0121956,0,0,0.0338538,0.0551977,0.0250138,0.047059,0.0605076,0.0490512,0.0755346,0.0752984,0.0687098,0.0692584,0,0.00736082,0,0.0372683,0.013923,0.0123822,0.022322,0,0.0220337,0.0735803,0.0149567,0,0,0.0187795,0,0,0.0376848,0.0354746,0.0556753,0.0217646,0.0239488,0.0299581,0.0154156,0.0758621,0.092739,0.0692647,0.0193927,0.0515084,0.0316224,0.0324481,0.0571923,0.0528698,0.0119843,0.0113051,0.00581604,0.0262153,0.0281717,0,0,0,0
100,0.0370032,0.0516792,0,0,0,0.0535861,0,0.0143352,0.0500162,0,0,0,0.0214228,0,0,0.0516403,0.0415277,0.0384565,0.0152136,0.0118817,0,0,0.0332693,0.0553795,0.0245403,0.0462533,0.0602517,0.0492557,0.075841,0.0755475,0.0691243,0.069622,0,0.00694506,0,0.0371047,0.0141133,0.0124835,0.0221449,0,0.0225218,0.0727556,0.0151692,0,0,0.0184784,0,0,0.0376611,0.0356701,0.056563,0.0209985,0.0238739,0.0301492,0.0153541,0.0758535,0.0924765,0.0688047,0.020171,0.0512887,0.0315682,0.0321947,0.0569115,0.0543312,0.0122902,0.0109984,0.00562989,0.026387,0.0280932,0,0,0,0
101,0.0370518,0.0517378,0,0,0,0.0543672,0,0.0141357,0.0501945,0,0,0,0.0215672,0,0,0.0516338,0.0408151,0.0377421,0.0147022,0.0113547,0,0,0.0329091,0.0555969,0.0245354,0.0454658,0.0600651,0.0495992,0.0761291,0.0757818,0.0694897,0.0699047,0,0.00689965,0,0.0370372,0.014255,0.0124021,0.0219777,0,0.02305,0.0722313,0.0151171,0,0,0.0184195,0,0,0.0374481,0.0356692,0.0574632,0.020377,0.0237265,0.0304626,0.0150637,0.0759275,0.0922177,0.0681463,0.0209297,0.0510162,0.0311852,0.03219,0.0566694,0.0554381,0.0123577,0.0108643,0.00565314,0.0267645,0.0280362,0,0,0,0
102,0.0371424,0.0517304,0,0,0,0.0552777,0,0.0139966,0.0504164,0,0,0,0.021734,0,0,0.0515968,0.0402072,0.037143,0.0142712,0.0109927,0,0,0.0325726,0.0557264,0.0246665,0.0447518,0.0599366,0.0499741,0.0764127,0.0760361,0.0698339,0.0702137,0,0.00719217,0,0.0369697,0.014407,0.012215,0.021847,0,0.0235983,0.0717171,0.0150704,0,0,0.0183462,0,0,0.0372728,0.0356753,0.0580763,0.0198325,0.0236593,0.031022,0.014842,0.0759681,0.091898,0.0676319,0.0218492,0.0507729,0.0310203,0.0320571,0.0564134,0.0565041,0.0123883,0.010791,0.00560374,0.0270922,0.0279379,0,0,0,0
103,0.0371484,0.0516982,0,0,0,0.0567995,0,0.0139651,0.0506886,0,0,0,0.0220437,0,0,0.0515751,0.0399029,0.0366732,0.0140785,0.0109565,0,0,0.0323213,0.0558423,0.0245111,0.0442647,0.0597854,0.0503049,0.0767007,0.0763081,0.0701338,0.0706094,0,0.00833891,0,0.0368481,0.0144218,0.0122147,0.0216673,0,0.0241529,0.0711803,0.0151979,0,0,0.0181669,0,0,0.037323,0.0357445,0.0587653,0.019172,0.0237982,0.0317785,0.0146461,0.0760873,0.0916224,0.0672042,0.0228556,0.0505721,0.0311605,0.0318176,0.0561163,0.0576771,0.0125767,0.010709,0.00537068,0.0273856,0.0277807,0,0,0,0
104,0.0373198,0.0516034,0,0,0,0.0568111,0,0.0137424,0.0508017,0,0,0,0.0217058,0,0,0.0517223,0.0391774,0.0357923,0.0133957,0.0105436,0,0,0.0319887,0.0559802,0.0247918,0.0433156,0.0598059,0.0508727,0.0769296,0.0764233,0.0704928,0.0708434,0,0.00806804,0,0.0369017,0.0143883,0.0123778,0.0214957,0,0.0245088,0.0707173,0.0151203,0,0,0.0178855,0,0,0.0373289,0.036311,0.0592106,0.0187813,0.0237122,0.0323083,0.0141002,0.0764187,0.0913562,0.0666423,0.0239059,0.050568,0.0313939,0.031878,0.0560138,0.0581036,0.0126645,0.0109536,0.00580096,0.0276766,0.0276863,0,0,0,0
105,0.0374068,0.0515031,0,0,0,0.0573933,0,0.0137038,0.0509442,0,0,0,0.0216766,0,0,0.0517191,0.0388429,0.0352122,0.0130232,0.0106207,0,0,0.0317572,0.0561066,0.0250323,0.0424754,0.0597209,0.0513361,0.0771259,0.0765216,0.0706764,0.0709805,0,0.00858794,0,0.0369208,0.0144333,0.0122159,0.0212617,0,0.0247256,0.0704202,0.015122,0,0,0.017916,0,0,0.0371765,0.0365308,0.0597419,0.0181244,0.023762,0.0328887,0.0138857,0.0766893,0.0912132,0.0659816,0.0246094,0.0506264,0.0314356,0.0319715,0.0560557,0.0586978,0.0125828,0.0109838,0.00584327,0.0278414,0.0276267,0,0,0,0
106,0.0374129,0.051537,0,0,0,0.0578636,0,0.0138669,0.0513265,0,0,0,0.0217564,0,0,0.0516767,0.0383534,0.0345296,0.0126748,0.0108456,0,0,0.0314815,0.0561059,0.025106,0.0417399,0.0597102,0.0517155,0.0772076,0.0764489,0.0707374,0.0710141,0,0.00918427,0,0.0368717,0.0145632,0.012044,0.0211987,0,0.0246432,0.0699164,0.0152106,0,0,0.0178093,0,0,0.0371671,0.0368963,0.0599864,0.0177294,0.0237757,0.0335139,0.013547,0.0768007,0.0910751,0.0653364,0.0253199,0.0509502,0.0313891,0.0319309,0.0562104,0.059605,0.0126785,0.0108079,0.00575013,0.0279191,0.0274298,0,0,0,0
107,0.0373509,0.0515728,0,0,0,0.0583542,0,0.0139481,0.0517991,0,0,0,0.0219961,0,0,0.0515396,0.037854,0.0338081,0.0124982,0.0111673,0,0,0.0312589,0.0560518,0.0251243,0.0412311,0.0597601,0.0521025,0.0772562,0.076387,0.0708477,0.0711071,0,0.0100566,0,0.0367678,0.0146847,0.0120313,0.021285,0,0.0244641,0.0692564,0.0154599,0,0,0.0175406,0,0,0.0372648,0.037297,0.0602066,0.0174281,0.0237311,0.0341618,0.0132462,0.0769549,0.0908651,0.0648927,0.0258974,0.0513824,0.031153,0.0317817,0.0564044,0.0607995,0.012822,0.0104607,0.00553674,0.0277888,0.0271892,0,0,0,0
108,0.0373531,0.0515857,0,0,0,0.0584233,0,0.0140009,0.0521094,0,0,0,0.0219735,0,0,0.0514349,0.037494,0.0335234,0.0123218,0.0116122,0,0,0.0309954,0.0560482,0.0252703,0.0407509,0.0598029,0.0525268,0.077289,0.0763279,0.0709266,0.0710988,0,0.0103469,0,0.0368687,0.0146666,0.0119044,0.0214316,0,0.0242152,0.0688117,0.0155804,0,0,0.0175422,0,0,0.0371874,0.0375652,0.0604216,0.0172162,0.0238621,0.0346126,0.0130493,0.0774089,0.0908322,0.064306,0.0262831,0.0519822,0.0310928,0.0319539,0.0568034,0.0615067,0.0127683,0.0103726,0.00550877,0.0276353,0.0270691,0,0,0,0
109,0.0374776,0.0514882,0,0,0,0.0578602,0,0.0138108,0.0521742,0,0,0,0.0216008,0,0,0.0513349,0.0374007,0.0334768,0.0121668,0.012269,0,0,0.0308421,0.0562374,0.0255989,0.0399335,0.0597566,0.0530595,0.0774071,0.0763522,0.0710976,0.0711898,0,0.00986888,0,0.0372092,0.0145778,0.0117721,0.0215273,0,0.024015,0.0686337,0.0154346,0,0,0.0179062,0,0,0.0367949,0.037459,0.0604912,0.017013,0.0246823,0.0348191,0.0130086,0.0778729,0.0911106,0.0636851,0.026214,0.0526738,0.031414,0.0323276,0.0573388,0.0612118,0.0125819,0.0106469,0.00568947,0.0273653,0.0272844,0,0,0,0
110,0.0372931,0.0516395,0,0,0,0.0583291,0,0.0142534,0.0527486,0,0,0,0.0217103,0,0,0.0512235,0.0370365,0.0332373,0.0120467,0.0125822,0,0,0.0303132,0.0559368,0.0254537,0.0397204,0.0598924,0.053271,0.0772854,0.0761362,0.0709854,0.0710238,0,0.0106317,0,0.0371454,0.0145856,0.0117242,0.0215485,0,0.0231756,0.0679935,0.015808,0,0,0.0176486,0,0,0.036948,0.0376583,0.0601046,0.0168942,0.02577,0.0352217,0.0126823,0.0783055,0.091569,0.0632579,0.0261878,0.053182,0.0319863,0.0325387,0.057582,0.0611454,0.0124989,0.0101668,0.00550849,0.0272137,0.0269917,0,0,0,0
111,0.0372931,0.0516807,0,0,0,0.0584331,0,0.0144108,0.0530004,0,0,0,0.0214881,0,0,0.0510957,0.0371298,0.0331143,0.0120708,0.013033,0,0,0.0299715,0.0557623,0.02555,0.039389,0.0599044,0.0535736,0.0772759,0.0760629,0.071055,0.0710622,0,0.0108549,0,0.0373494,0.0145673,0.0116641,0.0214126,0,0.0227042,0.0677046,0.0159272,0,0,0.0176959,0,0,0.0367734,0.0376599,0.0597147,0.0170674,0.0266448,0.0354589,0.0124327,0.078597,0.0919156,0.0629835,0.0260452,0.0538304,0.0325457,0.0328931,0.0578953,0.0607326,0.0125206,0.0101592,0.00552995,0.0270042,0.0269283,0,0,0,0
112,0.0372631,0.0518315,0,0,0,0.058912,0,0.0148013,0.0533175,0,0,0,0.0212761,0,0,0.0510321,0.036927,0.0334863,0.0121594,0.0131991,0,0,0.0294817,0.055496,0.0254809,0.0393077,0.0598741,0.0536992,0.0772354,0.0760369,0.0710005,0.0709696,0,0.0112777,0,0.037493,0.0145611,0.0113861,0.0214312,0,0.0219494,0.0674347,0.0161016,0,0,0.0177682,0,0,0.0366682,0.0377979,0.0591731,0.0173627,0.0272163,0.0356775,0.0121701,0.0789586,0.0921506,0.0627125,0.0262242,0.0543162,0.0330608,0.0332318,0.0581228,0.0608425,0.0124224,0.0100953,0.00561408,0.0268783,0.0267356,0,0,0,0
113,0.0375721,0.051527,0,0,0,0.0575442,0,0.0149021,0.0532316,0,0,0,0.0207879,0,0,0.0509602,0.0369207,0.0325619,0.012294,0.0144528,0,0,0.0291515,0.05526,0.0259174,0.0386846,0.0600198,0.0542096,0.077117,0.0756858,0.0710327,0.0709303,0,0.0102633,0,0.0378329,0.0145468,0.0117458,0.0211765,0,0.0215009,0.0673979,0.0160862,0,0,0.0169371,0,0,0.0368245,0.0381601,0.0586265,0.0173422,0.0275767,0.0358085,0.011783,0.0785304,0.0920402,0.0629065,0.0260532,0.0548963,0.0335215,0.0335605,0.0584683,0.0605218,0.0127925,0.0102128,0.00620875,0.0263502,0.0268574,0,0,0,0
114,0.037668,0.0515566,0,0,0,0.0573517,0,0.0151307,0.053276,0,0,0,0.0204624,0,0,0.0508945,0.0369827,0.032286,0.0123461,0.0148951,0,0,0.0287854,0.0550387,0.0259594,0.0384021,0.0600237,0.0544039,0.0770599,0.0755562,0.0709153,0.0708099,0,0.0102549,0,0.0380678,0.0146431,0.0116378,0.020963,0,0.0207574,0.0673257,0.0162832,0,0,0.0169058,0,0,0.0366924,0.038401,0.0577786,0.0172733,0.0281663,0.0358626,0.0115621,0.078546,0.0921887,0.062845,0.0259981,0.0553286,0.0340731,0.0340015,0.0587214,0.0601358,0.0128584,0.0101127,0.00630075,0.0262187,0.0266832,0,0,0,0
115,0.0377773,0.0515798,0,0,0,0.0571347,0,0.0153073,0.0533364,0,0,0,0.0201804,0,0,0.0508301,0.0371005,0.0324677,0.0124796,0.0152474,0,0,0.0285087,0.0547805,0.0259365,0.0381105,0.0599884,0.0545378,0.0770124,0.0754343,0.0708361,0.0707299,0,0.0103798,0,0.0383225,0.0147211,0.0116063,0.0207775,0,0.0199701,0.0672606,0.0164623,0,0,0.0168046,0,0,0.0365393,0.0384969,0.0567703,0.0173788,0.0286536,0.0358352,0.0112968,0.0785732,0.0923469,0.0628385,0.026036,0.0558076,0.0346619,0.0344883,0.0590317,0.0594856,0.0129414,0.0102424,0.00641853,0.0262153,0.0264994,0,0,0,0
116,0.0379441,0.051522,0,0,0,0.0569019,0,0.0154709,0.0533432,0,0,0,0.0199452,0,0,0.0507238,0.0372829,0.032404,0.0126159,0.0154804,0,0,0.0283778,0.0545372,0.0259211,0.0377658,0.0598986,0.0546727,0.0769401,0.0753168,0.0707343,0.0706163,0,0.0105214,0,0.0385551,0.014785,0.0115967,0.0206297,0,0.0191845,0.0672601,0.0166098,0,0,0.0167633,0,0,0.036355,0.0383916,0.0556815,0.0175594,0.0290886,0.0358199,0.0110826,0.0786234,0.0925401,0.0628817,0.0260795,0.0563142,0.0352638,0.0349502,0.0593465,0.0583651,0.0130807,0.0102784,0.00652942,0.0261982,0.0263912,0,0,0,0
117,0.0381365,0.0514562,0,0,0,0.0567675,0,0.0156342,0.0533253,0,0,0,0.0196197,0,0,0.0506133,0.0374447,0.0322165,0.0127015,0.0155602,0,0,0.0280912,0.0542543,0.0259521,0.037437,0.0598187,0.0547496,0.0768324,0.0752008,0.0705661,0.0704664,0,0.0107227,0,0.0387553,0.0148214,0.011568,0.0205356,0,0.0181756,0.0673318,0.0167605,0,0,0.0167832,0,0,0.0362258,0.038252,0.054482,0.0176071,0.0295741,0.0359615,0.0108903,0.0787699,0.092777,0.0628705,0.0261916,0.0568373,0.0358622,0.0354061,0.0596837,0.0569825,0.0131889,0.0101795,0.00663304,0.0261624,0.0262162,0,0,0,0
118,0.0382917,0.0515173,0,0,0,0.0567529,0,0.0156847,0.0531993,0,0,0,0.0193032,0,0,0.0505537,0.0377086,0.0321381,0.0126468,0.0155991,0,0,0.027935,0.0540176,0.0259963,0.037106,0.0597212,0.0548155,0.0767235,0.0750871,0.0703814,0.0702995,0,0.0109787,0,0.038959,0.0148527,0.0114749,0.0205845,0,0.0170083,0.0675761,0.0168766,0,0,0.0167858,0,0,0.0360261,0.0382367,0.0533019,0.0178034,0.0299322,0.0361307,0.0106276,0.0790044,0.0930877,0.0627932,0.0263289,0.0572908,0.0364693,0.0358615,0.0599125,0.0551982,0.0132352,0.0103377,0.00686979,0.0262449,0.0260596,0,0,0,0
119,0.0384623,0.0514914,0,0,0,0.0567407,0,0.0157374,0.0528715,0,0,0,0.0194012,0,0,0.0503805,0.0379891,0.0321693,0.0125433,0.0153694,0,0,0.0278934,0.0539147,0.025966,0.0369327,0.0595872,0.0548956,0.0766334,0.0750193,0.0702454,0.0702034,0,0.0112381,0,0.0391025,0.0150476,0.0111526,0.0209048,0,0.0160061,0.0679373,0.016931,0,0,0.0159567,0,0,0.0361394,0.0381647,0.0522093,0.0179577,0.0298946,0.0362437,0.00995037,0.0792201,0.0933339,0.062663,0.0266688,0.057656,0.0370264,0.0362569,0.0600777,0.0529848,0.013507,0.0106658,0.00763986,0.0261912,0.026102,0,0,0,0
120,0.0386422,0.0514134,0,0,0,0.0563901,0,0.0159237,0.0525863,0,0,0,0.0192211,0,0,0.0502951,0.0383772,0.0320526,0.0126627,0.0152534,0,0,0.0277501,0.0536841,0.0260063,0.0366427,0.0594913,0.0550163,0.0765512,0.074922,0.0701309,0.0700937,0,0.0112752,0,0.0392523,0.0150555,0.0111724,0.0213357,0,0.0149766,0.0682305,0.0170101,0,0,0.0158908,0,0,0.0360038,0.0379579,0.0510905,0.0177615,0.0296202,0.0362927,0.00987042,0.0793009,0.0935335,0.0625289,0.0271342,0.0580355,0.0375472,0.0366434,0.0602351,0.0503354,0.013681,0.0107212,0.00775787,0.0261181,0.0260822,0,0,0,0
121,0.0386236,0.0517378,0,0,0,0.056388,0,0.0157726,0.0522599,0,0,0,0.0186277,0,0,0.0504228,0.0388453,0.0325123,0.0126834,0.0150532,0,0,0.0274954,0.0534473,0.0260428,0.0364458,0.0593869,0.0550361,0.0764583,0.0748841,0.0698474,0.0697759,0,0.0114749,0,0.0394151,0.0148423,0.011041,0.0223423,0,0.0142769,0.0686563,0.0170507,0,0,0.0171252,0,0,0.0353663,0.0375622,0.0500329,0.0175588,0.029578,0.036208,0.0100876,0.0799415,0.0939652,0.0621635,0.0276886,0.0582065,0.0380911,0.0370075,0.0602553,0.0471908,0.0133884,0.0105092,0.00743079,0.026463,0.0258354,0,0,0,0
122,0.0388679,0.0513887,0,0,0,0.0558863,0,0.0155429,0.0519528,0,0,0,0.0187648,0,0,0.0502602,0.0392733,0.0320968,0.0130248,0.0146436,0,0,0.0276527,0.0533151,0.025933,0.0361513,0.05928,0.0551951,0.0763855,0.074795,0.0698362,0.0696901,0,0.0117206,0,0.0394364,0.0150017,0.0112636,0.0231297,0,0.0142789,0.0689028,0.0171877,0,0,0.0167967,0,0,0.0353418,0.037338,0.0487999,0.0171105,0.0287233,0.0363083,0.010246,0.07971,0.0938217,0.0622327,0.0283923,0.0586672,0.0384758,0.0372889,0.0605313,0.0443075,0.0136698,0.010425,0.00743793,0.0261024,0.0259596,0,0,0,0
123,0.0391821,0.0513505,0,0,0,0.0633755,0,0.0201148,0.0515204,0,0,0,0.017898,0,0,0.0505326,0.0394257,0.0314814,0.0121605,0.0138936,0,0,0.0290517,0.0534072,0.025097,0.0387375,0.0603436,0.0546093,0.0750458,0.0736166,0.0680537,0.0676857,0,0.0206961,0,0.0395592,0.0148801,0.0111513,0.0230999,0,0.0122471,0.0693892,0.0166027,0,0,0.017236,0,0,0.0342482,0.0365247,0.0479668,0.0161899,0.0263681,0.0356481,0.0105508,0.0786865,0.0928906,0.0625399,0.0293514,0.0593548,0.0387934,0.0375832,0.0609045,0.0453909,0.0144736,0.0112527,0.00834735,0.0260609,0.0266509,0,0,0,0
124,0.0393011,0.0513234,0,0,0,0.0635003,0,0.0200095,0.0512528,0,0,0,0.0178329,0,0,0.0504716,0.0400124,0.031616,0.0125049,0.0134638,0,0,0.0291903,0.0531117,0.0249806,0.0386086,0.06019,0.0546269,0.0749572,0.0736183,0.0678693,0.0675173,0,0.0210763,0,0.0396575,0.0148993,0.0110032,0.0247231,0,0.0116885,0.0697294,0.0167372,0,0,0.017098,0,0,0.0342348,0.0361073,0.0469235,0.0161733,0.0260619,0.0355938,0.0103626,0.079037,0.0931637,0.0623559,0.0298041,0.0596521,0.0392412,0.0379354,0.0611202,0.0411099,0.0146857,0.0112902,0.00849935,0.0260156,0.0265714,0,0,0,0
125,0.0394358,0.0512752,0,0,0,0.0635888,0,0.0199017,0.0509638,0,0,0,0.0178333,0,0,0.0503996,0.0406742,0.0318553,0.0129169,0.0130821,0,0,0.029267,0.0527797,0.024915,0.0384701,0.0600254,0.0546887,0.0748573,0.0736146,0.0676347,0.0673717,0,0.0213383,0,0.0397767,0.0148854,0.0108826,0.0268397,0,0.0114375,0.0700963,0.0169444,0,0,0.0170064,0,0,0.0342391,0.0356695,0.0458286,0.0162269,0.0256746,0.0354946,0.0101582,0.0795046,0.0933941,0.0621437,0.0302721,0.0599449,0.0396731,0.0383934,0.0614176,0.0368634,0.0149514,0.0111927,0.00854669,0.0259424,0.0264698,0,0,0,0
