Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
344,0.0204487,0.0206155,0,0,0,0,0,0,0.0256114,0.0134552,0.0131352,0.00946442,0,0,0.0392294,0,0.026046,0.0148183,0.0428247,0.00347164,0.0242995,0.018188,0.00501348,0.041571,0.0117395,0.0164676,0.0155296,0.0319929,0.00805472,0.0138689,0.00283025,0.0272566,0.0323398,0.0402506,0.0157014,0.00929105,0.0207418,0.00764947,0.00986547,0.00872939,0.015878,0,0,0.0232129,0,0.00967244,0.0105635,0.0460694,0.0260972,0.022948,0.0122605,0.00523035,0.0278,0.00996219,0.0448915,0.0108552,0.0109216,0.0109904,0.0391481,0.00991059,0.0132773,0.0202248,0.0145825,0.00375352,0.00342315,0.0169157,0.0144665,0,0,0,0,0,0,0
345,0.0202463,0.022078,0,0,0,0,0,0,0.00943462,0.0139128,0.0103448,0.00661106,0,0,0.039853,0,0.0260602,0.0150034,0.0360307,0.0144488,0.0217095,0.00744496,0.0105969,0.0435681,0.0106026,0.0111172,0.00698352,0.036832,0.0101089,0.010343,0.00970796,0.0287776,0.0102499,0.0418143,0.0157183,0.00927078,0.0230583,0.00807699,0.0148925,0.00977485,0.0184512,0,0,0.0230839,0,0.00912562,0.0112645,0.0461623,0.033895,0,0.0135304,0.0130375,0.0292067,0.0141792,0.0476474,0.0146148,0.0136935,0.0157548,0.0365488,0.0146493,0.0182646,0.0225876,0.0141759,0.00374393,0.00378455,0.0195826,0.0142941,0,0,0,0,0,0,0
346,0.0202495,0.0223113,0,0,0,0,0,0,0.0266865,0.0141579,0.0130217,0.00908226,0,0,0.0404413,0,0.0260766,0.0152621,0.0413159,0.00385829,0.0196191,0.0181484,0.0132545,0.0438404,0.0126721,0.0181934,0.016417,0.0321907,0.00750558,0.013926,0.00245331,0.0268485,0.0343913,0.0428444,0.0159599,0.00935037,0.0233789,0.00838755,0.0159585,0.0101344,0.0205583,0,0,0.0229415,0,0.00876543,0.0117721,0.046414,0.0359991,0,0.015676,0.0136513,0.0301225,0.01323,0.0468192,0.0139205,0.0130957,0.017057,0.0358039,0.0158111,0.0195832,0.0233407,0.013921,0.00379349,0.00396954,0.0198093,0.0146449,0,0,0,0,0,0,0
347,0.0202981,0.0223763,0,0,0,0,0,0,0.0267193,0.0142244,0.0130199,0.00908848,0,0,0.0407893,0,0.0262222,0.0152858,0.0413446,0.00354832,0.0198124,0.0181551,0.013441,0.0440403,0.0126954,0.0182601,0.0164152,0.0323274,0.00739711,0.0136486,0.00235048,0.0268528,0.0344243,0.0433347,0.0161525,0.00950567,0.0244739,0.00854801,0.017464,0.00977709,0.0207672,0,0,0.0232255,0,0.00855576,0.0123426,0.0468734,0.0382573,0,0.0166711,0.0132593,0.0303867,0.0132899,0.0468654,0.0143185,0.0136675,0.0185572,0.0346225,0.0172885,0.0207891,0.024555,0.0138408,0.00367824,0.00397615,0.0200082,0.0147507,0,0,0,0,0,0,0
348,0.0204332,0.0223313,0,0,0,0,0,0,0.0268661,0.0142547,0.0131074,0.00896379,0,0,0.0410003,0,0.0263416,0.0152799,0.0414191,0.00301543,0.0200607,0.0180514,0.0137805,0.0443135,0.0125537,0.0181502,0.0162922,0.0324292,0.00722533,0.0133767,0.00227584,0.0268811,0.0344861,0.0432752,0.016281,0.00982803,0.0258469,0.00864557,0.0189255,0.00927211,0.0210137,0,0,0.0234827,0,0.00829409,0.0128496,0.0473293,0.040381,0,0.0173453,0.0125702,0.0305412,0.0136225,0.0468979,0.0147862,0.0145394,0.0197929,0.0334251,0.0187245,0.0219751,0.0260146,0.0136221,0.00352923,0.00401352,0.0201158,0.0149612,0,0,0,0,0,0,0
349,0.0199556,0.0210531,0,0,0,0,0,0,0.0263822,0.0138416,0.0132924,0.00905533,0,0,0.0413574,0,0.0266042,0.015473,0.0431789,0.00243536,0.0246225,0.0185409,0.00703217,0.0424931,0.012078,0.0174328,0.0157598,0.0325786,0.00743577,0.0131294,0.00214863,0.0272809,0.0335005,0.0428211,0.0166921,0.0102251,0.0260145,0.00828308,0.0173079,0.00795034,0.0176513,0,0,0.0246088,0,0.00859368,0.0130388,0.048224,0.0388537,0.0225387,0.018303,0.00566295,0.0278102,0.00993681,0.0442985,0.0120114,0.0127664,0.0184518,0.0334478,0.0174623,0.0204315,0.0276908,0.0141976,0.00280164,0.00349529,0.0181694,0.0143715,0,0,0,0,0,0,0
350,0.0201524,0.022156,0,0,0,0,0,0,0.0273817,0.0141565,0.0132655,0.00850935,0,0,0.0413324,0,0.0263661,0.0156902,0.0416744,0.00222789,0.0205389,0.0177929,0.0146076,0.0439503,0.0121668,0.0179034,0.016003,0.0326268,0.00690297,0.0131138,0.00203578,0.0269237,0.035009,0.0433104,0.0164202,0.00989914,0.0283574,0.00885729,0.0213472,0.00801968,0.022001,0,0,0.0239935,0,0.00809436,0.0136085,0.0484088,0.044976,0,0.0185065,0.0115911,0.029668,0.0148071,0.0469377,0.0156803,0.0166062,0.0217177,0.0312405,0.0208931,0.0237554,0.030485,0.0132538,0.00297198,0.00417318,0.0203151,0.0149609,0,0,0,0,0,0,0
351,0.0193913,0.0204887,0,0,0,0,0,0,0.0262242,0.0137658,0.0133494,0.00854147,0,0,0.0414946,0,0.0266417,0.0158869,0.043287,0.00144799,0.024877,0.0177373,0.00741597,0.0419193,0.0116939,0.0166335,0.0152285,0.0331617,0.00695668,0.0127321,0.00196391,0.0273127,0.0332352,0.0426204,0.0166814,0.0102154,0.0293788,0.0087099,0.0196411,0.0074183,0.0172951,0,0,0.0227451,0,0.00812909,0.0122636,0.0492119,0.0435423,0.021846,0.0201237,0.00566646,0.0281892,0.0109383,0.0442769,0.0126272,0.0143451,0.0201853,0.0319922,0.0195004,0.0226767,0.0330946,0.0131832,0.00301149,0.00391991,0.0178898,0.0141481,0,0,0,0,0,0,0
352,0.0192832,0.0202154,0,0,0,0,0,0,0.0266462,0.0137826,0.0135778,0.00809725,0,0,0.0415643,0,0.0267097,0.0160288,0.0434854,0.0010404,0.0250054,0.0175218,0.00775448,0.0416604,0.0115842,0.0164136,0.0150428,0.0335659,0.00668275,0.0125748,0.00194152,0.0272726,0.0337543,0.0424999,0.0166321,0.0100897,0.0312234,0.00893613,0.0204873,0.00697605,0.0168118,0,0,0.0222455,0,0.00794628,0.0118834,0.0494658,0.0458184,0.0219047,0.0207772,0.00600026,0.0279892,0.0110641,0.0443774,0.0130438,0.0149222,0.0206344,0.0318032,0.0200719,0.0235675,0.0364926,0.0129348,0.00308536,0.00412459,0.0176816,0.0142011,0,0,0,0,0,0,0
353,0.0190218,0.0209406,0,0,0,0,0,0,0.0271662,0.0137739,0.0138244,0.00764441,0,0,0.0418219,0,0.0266757,0.0162385,0.0436197,0.00073839,0.0250448,0.0174464,0.00810179,0.0409097,0.0113735,0.0161889,0.0148816,0.033806,0.0063935,0.0123704,0.00192202,0.0272575,0.0344286,0.0426392,0.0166532,0.00992838,0.0334903,0.00893574,0.0211347,0.00681168,0.0171379,0,0,0.0234412,0,0.00806636,0.0122931,0.0496476,0.0476765,0.0219238,0.02146,0.0059899,0.0271421,0.0109131,0.0444781,0.0132009,0.0151608,0.0210708,0.0318755,0.0204849,0.0244854,0.0400228,0.0130301,0.00278755,0.00407153,0.0185653,0.0139078,0,0,0,0,0,0,0
354,0.0187845,0.0209628,0,0,0,0,0,0,0.0274452,0.0138187,0.0138863,0.00731101,0,0,0.0420869,0,0.0267628,0.0163908,0.0437931,0.000936901,0.0250956,0.017291,0.00814575,0.0402987,0.0112267,0.0157818,0.0147204,0.0339142,0.0061761,0.0121195,0.00189266,0.0272664,0.034787,0.0426329,0.0166673,0.00975223,0.0352072,0.00909685,0.021486,0.00640229,0.0169417,0,0,0.0234648,0,0.0079683,0.0124459,0.0497317,0.0492232,0.0219196,0.0220667,0.00588622,0.0268717,0.0108799,0.0446776,0.0133664,0.0152871,0.0213563,0.0321949,0.0206586,0.0253918,0.0430109,0.0131531,0.00278919,0.00422764,0.0186178,0.0136424,0,0,0,0,0,0,0
355,0.0185116,0.0210007,0,0,0,0,0,0,0.027612,0.0138658,0.0138639,0.00721967,0,0,0.0424285,0,0.0268956,0.0165725,0.0440509,0.00131931,0.0252091,0.0172176,0.00796307,0.0396902,0.0111893,0.0155599,0.0145982,0.0341643,0.00606139,0.0119263,0.00188873,0.0272272,0.0350518,0.0426754,0.0167092,0.00962192,0.0366947,0.00929374,0.0214918,0.00576113,0.0165459,0,0,0.0234378,0,0.00794025,0.0126527,0.0497807,0.0501818,0.0220353,0.0225642,0.00587832,0.0265983,0.0109077,0.0448462,0.0134586,0.0153703,0.0214304,0.0327143,0.0208162,0.0260958,0.0453045,0.013361,0.00278975,0.00431364,0.0186161,0.0133078,0,0,0,0,0,0,0
356,0.0182248,0.0210471,0,0,0,0,0,0,0.0277164,0.0139543,0.0138723,0.00724487,0,0,0.0427822,0,0.0270333,0.0167794,0.0443217,0.00144002,0.0253343,0.0171685,0.00765627,0.0391404,0.0112147,0.0154304,0.0144235,0.034566,0.00598247,0.0118378,0.00199364,0.0271375,0.0352303,0.0429386,0.0168012,0.0095642,0.0378535,0.00943416,0.0213346,0.00511829,0.0163901,0,0,0.0234944,0,0.00788488,0.0129477,0.0497847,0.0506594,0.0221566,0.0229054,0.00578048,0.0262862,0.0109807,0.0450175,0.0134178,0.0153881,0.0212039,0.0333232,0.0209427,0.0265933,0.047031,0.013648,0.00280737,0.00443968,0.0185545,0.0130303,0,0,0,0,0,0,0
357,0.0177654,0.0209729,0,0,0,0,0,0,0.0275727,0.013983,0.0138244,0.00738899,0,0,0.0431485,0,0.0271887,0.0170381,0.0447611,0.00173706,0.0254643,0.0168774,0.0070414,0.038449,0.0112819,0.0151412,0.0142115,0.034921,0.00583652,0.0116979,0.00223455,0.0271432,0.0350368,0.0431644,0.0169464,0.00968704,0.0392464,0.00946876,0.0209324,0.00418173,0.0160836,0,0,0.0236554,0,0.00780893,0.0131888,0.0495936,0.0505556,0.0227568,0.0224738,0.00609747,0.0257771,0.0114451,0.0454145,0,0.0159145,0.0201382,0.0342688,0.0203904,0.0262623,0.0487128,0.0139177,0.00281254,0.00453736,0.0183445,0.0124047,0,0,0,0,0,0,0
358,0.0177097,0.0210979,0,0,0,0,0,0,0.0274762,0.0139717,0.0136988,0.00782188,0,0,0.0436594,0,0.0272891,0.0173736,0.0448141,0.00196959,0.0255018,0.0165723,0.006662,0.0383928,0.011305,0.0149819,0.014202,0.034887,0.00569785,0.0113923,0.00210531,0.0271317,0.0349318,0.0436123,0.0170177,0.00983265,0.0398088,0.00953421,0.0206278,0.0041574,0.0162745,0,0,0.0236576,0,0.00767697,0.0133329,0.0493743,0.0499049,0.0227053,0.0232071,0.00672973,0.0255338,0.0109509,0.0451782,0.0128169,0.0148456,0.0210199,0.0349987,0.0208261,0.0272717,0.0499717,0.0141357,0.002793,0.00460013,0.0182912,0.0122732,0,0,0,0,0,0,0
359,0.0176052,0.0210954,0,0,0,0,0,0,0.0269629,0.0139065,0.0134589,0.00824679,0,0,0.0442203,0,0.0274859,0.017726,0.0450285,0.00221717,0.0256389,0.016059,0.00611707,0.0383557,0.0113502,0.0146717,0.0140947,0.0351487,0.00547616,0.0110295,0.0019406,0.027096,0.0344082,0.0439554,0.0171223,0.0100762,0.0406177,0.00961476,0.020075,0.00378742,0.0160446,0,0,0.0236316,0,0.00758475,0.0134269,0.0490335,0.0490425,0.0230737,0.0229045,0.00731047,0.0252963,0.0108953,0.0452142,0.0124383,0.0143676,0.0206726,0.0358693,0.0210634,0.0272009,0.0516864,0.0142515,0.00279565,0.00457673,0.0180888,0.012043,0,0,0,0,0,0,0
360,0.0172328,0.0211213,0,0,0,0,0,0,0.0089993,0.013663,0.00835238,0.00545226,0,0,0.0450508,0,0.0277747,0.0181796,0.0403227,0.0123309,0.027258,0.0110081,0.00431177,0.0377663,0.0144577,0.0170448,0.011332,0.0399965,0.0103545,0.00986938,0.00868893,0.0283047,0.0104346,0.0443036,0.0174207,0.010565,0.0423136,0.0095458,0.0196417,0.00224288,0.0143632,0,0,0.0240864,0,0.00774322,0.0135467,0.0487976,0.0475575,0.0231863,0.0205105,0.00794822,0.0242311,0.0118077,0.0459982,0,0.0153989,0.0192913,0.0361786,0.0195964,0.025856,0.0535159,0.0148613,0.00285009,0.00430613,0.0181897,0.0115494,0,0,0,0,0,0,0
361,0.0173112,0.0205586,0,0,0,0,0,0,0.0265336,0.0139322,0.0133907,0.0117201,0,0,0.0457522,0,0.0275951,0.0185268,0.0460772,0.00316572,0.0247346,0.0167198,0.00422685,0.0386775,0.0112082,0.0144027,0.0139301,0.0350538,0.00597007,0.0109305,0.00168623,0.0272043,0.0339689,0.0451595,0.0173901,0.0107815,0.0363183,0.00983012,0.0410115,0.00567101,0.0154953,0,0,0.0237578,0,0.00753327,0.0137077,0.0519995,0.0836445,0.0233003,0.0234343,0.00828468,0.0238628,0.00628654,0.0387769,0.0088215,0.00665749,0.0301719,0.0269267,0.029208,0.0438292,0,0.0145328,0.00272003,0.00449123,0.0173513,0.0120173,0,0,0,0,0,0,0
362,0.0161243,0.0194378,0,0,0,0,0,0,0.0258599,0.0139951,0.0129354,0.0094506,0,0,0.046655,0,0.0275247,0.0190095,0.0452286,0.00333438,0.0258791,0.0155332,0.00538045,0.0382466,0.011683,0.0145998,0.0141852,0.0350667,0.00536816,0.0101811,0.00183607,0.0270064,0.0333491,0.0456334,0.0176209,0.0114653,0.042534,0.00995935,0.0178882,0.00281138,0.0148043,0,0,0.0252811,0,0.00767989,0.014739,0.0485505,0.044374,0.0237044,0.0212152,0.00783853,0.0217202,0.010329,0.0450125,0.0117262,0.0128422,0.0191158,0.0380629,0.017315,0.0253575,0.0548376,0.0151719,0.00359195,0.00453767,0.0162259,0.0108683,0,0,0,0,0,0,0
363,0.0155351,0.0184661,0,0,0,0,0,0,0.025153,0.0140686,0.0126824,0.00977984,0,0,0.0476664,0,0.027547,0.0195107,0.0452028,0.00367066,0.0259142,0.0151732,0.00522723,0.0383172,0.0118594,0.0144586,0.0141399,0.0349331,0.00523307,0.00988586,0.00183815,0.0270654,0.0325072,0.0462506,0.017775,0.0117446,0.0428548,0.0100206,0.0167465,0.00261082,0.0143718,0,0,0.0258219,0,0.00764269,0.0151518,0.0484976,0.0426106,0.0240307,0.0202836,0.00789168,0.0204204,0.0101144,0.0450191,0.0111378,0.0123806,0.0180718,0.0389708,0.0165068,0.0241157,0.0548133,0.0153904,0.00389852,0.0046374,0.0153454,0.0105012,0,0,0,0,0,0,0
364,0.0149816,0.0174915,0,0,0,0,0,0,0.0242074,0.0141537,0.0121739,0.0101006,0,0,0.0486565,0,0.0275704,0.0199829,0.0451393,0.00399596,0.025899,0.0149366,0.00507262,0.038375,0.0119685,0.0143439,0.0140873,0.0349097,0.0051297,0.0096217,0.00176482,0.0270695,0.031412,0.0467907,0.0179371,0.0120011,0.0429495,0.0100733,0.0153684,0.00256494,0.0138117,0,0,0.0264913,0,0.0075692,0.0156298,0.0485383,0.0405882,0.0242075,0.0191758,0.00807464,0.019199,0.00997641,0.045093,0.010924,0.0120147,0.0167554,0.0398963,0.0153339,0.0226461,0.0542534,0.0156166,0.00424543,0.00471793,0.0145237,0.0102076,0,0,0,0,0,0,0
365,0.0144823,0.0166176,0,0,0,0,0,0,0.0230935,0.014236,0.0115731,0.0103548,0,0,0.0495491,0,0.0275984,0.0204319,0.0451453,0.00430614,0.0257691,0.014702,0.00497267,0.038445,0.0120331,0.0142081,0.0140005,0.0348236,0.00501381,0.00932573,0.00166088,0.0270865,0.0301294,0.0473946,0.0180576,0.0122932,0.042801,0.0101876,0.0140815,0.00275098,0.013612,0,0,0.0271573,0,0.00759211,0.0160612,0.0485758,0.0384647,0.0244517,0.0179643,0.0082316,0.0180776,0.00987143,0.0452189,0.0112235,0.011702,0.0153503,0.0408347,0.013823,0.0210087,0.0538942,0.0158165,0.00461076,0.00473711,0.0138035,0.0099728,0,0,0,0,0,0,0
366,0.0139687,0.0157771,0,0,0,0,0,0,0.0221434,0.0143259,0.0113424,0.0105597,0,0,0.0504896,0,0.0275808,0.020964,0.0452054,0.00459744,0.0255874,0.0142446,0.00496767,0.0384708,0.0120431,0.01398,0.0139257,0.0349657,0.0048361,0.00891442,0.00161095,0.0272086,0.0289167,0.048008,0.0181852,0.0126019,0.0424922,0.0103505,0.0130165,0.00313872,0.0134758,0,0,0.0281288,0,0.00771669,0.0166439,0.0484976,0.0363126,0.024872,0.0165967,0.00815015,0.0169515,0.00983787,0.0454415,0.0115003,0.0115604,0.0138227,0.0419183,0.0120795,0.019527,0.0536538,0.0162843,0.00503795,0.0048484,0.0131011,0.00973044,0,0,0,0,0,0,0
367,0.0133996,0.0150036,0,0,0,0,0,0,0.0211734,0.0144153,0.011069,0.0107645,0,0,0.0514358,0,0.0275402,0.0214971,0.0453462,0.00494142,0.0255322,0.0138046,0.00491503,0.0384248,0.0119851,0.0137592,0.0138182,0.0350969,0.00471751,0.00853085,0.00160661,0.0272994,0.0276822,0.0485912,0.0183259,0.0129381,0.0421929,0.0104474,0.011904,0.00374995,0.0130779,0,0,0.0293717,0,0.00780193,0.0173825,0.0482815,0.034147,0.0253746,0.0151665,0.00849278,0.0158371,0.00994415,0.0457351,0.0116474,0.0115823,0.0122157,0.0430464,0.0100957,0.0178807,0.053358,0.0168854,0.00547908,0.00508641,0.012421,0.00937784,0,0,0,0,0,0,0
368,0.0125955,0.0141135,0,0,0,0,0,0,0.019967,0.0144278,0.0105598,0.0109841,0,0,0.0523941,0,0.0275518,0.0220322,0.0453934,0.00520935,0.0258421,0.0133415,0.00454041,0.0380401,0.0119112,0.0135162,0.0136469,0.0350017,0.00455011,0.0079083,0.00160773,0.0273086,0.0262777,0.0489917,0.0184803,0.0133734,0.0418884,0.0105231,0.0109767,0.00432974,0.0122839,0,0,0.0305466,0,0.00796453,0.0180272,0.0481823,0.0317544,0.0259149,0.0137852,0.0093532,0.0145753,0.0100357,0.0460413,0.0119028,0.0118339,0.0100744,0.0442392,0.00821586,0.015951,0.0525142,0.0174846,0.00600655,0.00528043,0.0115702,0.00870354,0,0,0,0,0,0,0
369,0.0115335,0.0130742,0,0,0,0,0,0,0.0184819,0.014371,0.00993364,0.0111945,0,0,0.0533211,0,0.0276216,0.0225321,0.045242,0.00544065,0.0263746,0.0127919,0.00385941,0.0372875,0.0119099,0.0132575,0.0135576,0.034662,0.00432288,0.00729798,0.00161432,0.0272911,0.0247173,0.0491848,0.0186782,0.0138703,0.0410781,0.0105612,0.0101302,0.00471387,0.0114199,0,0,0.0317154,0,0.00814357,0.018617,0.0483229,0.0292277,0.0265318,0.0126648,0.0107187,0.013187,0.010082,0.0462904,0.0122257,0.0121127,0.00836186,0.0456774,0.00694051,0.0145758,0.0510728,0.0181228,0.00660149,0.0055511,0.0105576,0.0077724,0,0,0,0,0,0,0
370,0.010643,0.0123587,0,0,0,0,0,0,0.0172062,0.0143395,0.00937809,0.0111811,0,0,0.0542747,0,0.0276277,0.0230274,0.0451833,0.00572027,0.0264587,0.0121808,0.00364907,0.0367997,0.0119988,0.0129643,0.0134795,0.0344881,0.00410219,0.00675577,0.00172846,0.0272871,0.0233092,0.0495737,0.0188264,0.0142578,0.0400997,0.0106396,0.00992019,0.00512087,0.0112496,0,0,0.0329657,0,0.00831249,0.019325,0.0483004,0.0274605,0.0269632,0.0118212,0.0110105,0.0120312,0.0103196,0.0466957,0.0127129,0.0124896,0.0079676,0.047242,0.00662918,0.0142328,0.0496502,0.0188106,0.00713835,0.0057726,0.00991715,0.00717731,0,0,0,0,0,0,0
371,0.00979492,0.011469,0,0,0,0,0,0,0.0162006,0.0143189,0.0088933,0.0113401,0,0,0.0551592,0,0.0276873,0.0235658,0.0452867,0.00613021,0.0261674,0.0117057,0.00336039,0.0363804,0.012126,0.0126931,0.0133441,0.0343763,0.00397228,0.00629204,0.00171922,0.0273305,0.0220854,0.0499137,0.0189334,0.0145783,0.0391456,0.0107306,0.00982277,0.00580784,0.0112537,0,0,0.0332727,0,0.00825201,0.0196865,0.0481608,0.026187,0.0272387,0.0112582,0.0110856,0.0111562,0.0105892,0.0471001,0.0131268,0.0127592,0.00878982,0.0487506,0.0074642,0.0148558,0.0482312,0.0190066,0.00672421,0.0059714,0.0090698,0.00664549,0,0,0,0,0,0,0
372,0.00906994,0.0113506,0,0,0,0,0,0,0.0151178,0.0141859,0.00837221,0.0110593,0,0,0.0560685,0,0.0277956,0.0241659,0.0452418,0.0064184,0.0262848,0.0110646,0.00354264,0.0357823,0.0122251,0.0123253,0.0130661,0.0344525,0.00371878,0.00574663,0.00167862,0.0273018,0.0208934,0.0504161,0.0190645,0.0148534,0.03812,0.0107072,0.0106564,0.00566744,0.0116566,0,0,0.0355657,0,0.00853548,0.0208702,0.0481369,0.0251828,0.0277835,0.0111066,0.011112,0.00984078,0.0111465,0.0477785,0.0140465,0.0135991,0.0102596,0.0502654,0.00898185,0.0161275,0.0474356,0.0201987,0.00795843,0.00619273,0.00899817,0.00611704,0,0,0,0,0,0,0
373,0.00849291,0.0110169,0,0,0,0,0,0,0.0138727,0.0140551,0.00770843,0.0109474,0,0,0.0568853,0,0.0279395,0.0246861,0.0450507,0.00661528,0.0263059,0.0104676,0.00348283,0.0352054,0.0118908,0.011866,0.0127453,0.0343508,0.00342985,0.00511218,0.00165237,0.0272636,0.0195399,0.0507893,0.0192103,0.0152154,0.0371176,0.0106749,0.0112312,0.00574455,0.011186,0,0,0.0366656,0,0.00874526,0.0215284,0.0481849,0.0243468,0.0281055,0.0114928,0.0112852,0.0089115,0.0115342,0.0482531,0.0146397,0.0141974,0.0122647,0.0515768,0.0105785,0.0177001,0.0460929,0.0207818,0.00869683,0.00639146,0.00861865,0.00565815,0,0,0,0,0,0,0
374,0.00807294,0.0107553,0,0,0,0,0,0,0.0122012,0.0139368,0.00693753,0.0108092,0,0,0.0576018,0,0.0280593,0.0251278,0.044681,0.00671933,0.0262786,0.00954816,0.00333543,0.0346636,0.0113428,0.0111519,0.0122031,0.0341124,0.0029731,0.00421536,0.00164837,0.0271813,0.0176491,0.0510378,0.0193604,0.0156644,0.0363802,0.0106967,0.0120522,0.00577069,0.0108175,0,0,0.0375416,0,0.00899594,0.0220583,0.0481885,0.0235994,0.0281594,0.0121729,0.0114606,0.00806456,0.0118786,0.0486137,0.0150939,0.0146847,0.014366,0.0526743,0.0121238,0.0192761,0.0442626,0.0212341,0.00928602,0.00667148,0.00830894,0.00549318,0,0,0,0,0,0,0
375,0.00695953,0.0105268,0,0,0,0,0,0,0.0228456,0.01374,0.00935534,0.00727201,0,0,0.0583855,0,0.0281602,0.0256387,0.0396198,0.00752961,0.0276388,0.0177944,0.00223659,0.0337311,0.0153211,0.0215584,0.0133445,0.0380425,0.0121226,0.0140161,0.0091816,0.0276569,0.0253322,0.0512385,0.0196166,0.0160294,0.0361851,0.0106472,0.0133287,0.00422863,0.00992062,0,0,0.0388631,0,0.00923916,0.0228258,0.0482233,0.0228235,0.0277038,0.0130207,0.0112641,0.00732187,0.0129262,0.0495591,0.0163001,0.0160543,0.0156364,0.0528824,0.0130315,0.0200595,0.0422309,0.0226438,0.0103883,0.00710174,0.00845882,0.00468164,0,0,0,0,0,0,0
376,0.00567535,0.00967007,0,0,0,0,0,0,0.0240765,0.0138122,0.00985605,0.00725369,0,0,0.0590314,0,0.0280615,0.0260283,0.0393998,0.00751716,0.0277051,0.0188367,0.00206365,0.0328635,0.0156514,0.0224499,0.0137653,0.0380679,0.0126782,0.014681,0.00927495,0.027519,0.0265244,0.0513529,0.0197387,0.0164646,0.0355352,0.0107162,0.014648,0.00431454,0.00948197,0,0,0.0400101,0,0.00947238,0.0235057,0.048004,0.0226152,0.0275305,0.0139254,0.0112557,0.00674025,0.0132678,0.049825,0.0165549,0.0163921,0.017072,0.0536363,0.0143391,0.0211735,0.0409697,0.0234503,0.0110489,0.00748195,0.00774707,0.0037149,0,0,0,0,0,0,0
377,0.00446087,0.00887079,0,0,0,0,0,0,0.024634,0.0138194,0.0100973,0.00737389,0,0,0.0597555,0,0.0280114,0.0264189,0.0392935,0.0073486,0.0277202,0.0195237,0.0018514,0.0320576,0.0159041,0.0230281,0.0140022,0.0380907,0.0129429,0.0150175,0.00927209,0.0273085,0.0269013,0.0515397,0.0198472,0.0167776,0.0348857,0.0107596,0.015656,0.00445175,0.00902096,0,0,0.0412249,0,0.0096598,0.024229,0.0477416,0.0221186,0.0272478,0.0150395,0.0113975,0.00662136,0.0136009,0.0500414,0.0166954,0.0166642,0.0184616,0.0541733,0.0156467,0.0222635,0.0405512,0.0243706,0.0116964,0.00798318,0.00710802,0.00300114,0,0,0,0,0,0,0
378,0.00327562,0.00806104,0,0,0,0,0,0,0.0248535,0.0137619,0.0102513,0.0076266,0,0,0.060545,0,0.0280106,0.0268069,0.0392162,0.00719228,0.0278007,0.0199888,0.00152958,0.0312012,0.016114,0.0233739,0.0141024,0.0379797,0.0130857,0.0152115,0.00924939,0.0270224,0.0268101,0.0517495,0.0199449,0.0168835,0.0346012,0.0108101,0.0168669,0.00469323,0.00898275,0,0,0.0423326,0,0.00990624,0.0249126,0.0474999,0.0216862,0.0268407,0.0164228,0.0117419,0.0072676,0.0139702,0.0501889,0.0167735,0.0167943,0.019805,0.0545405,0.0168576,0.0233182,0.040679,0.0253165,0.0123856,0.00845795,0.00651339,0.00256298,0,0,0,0,0,0,0
379,0.0021374,0.00713379,0,0,0,0,0,0,0.024826,0.0137441,0.0103807,0.00805959,0,0,0.061248,0,0.0280065,0.0271283,0.039156,0.00704829,0.0278775,0.0203429,0.00111809,0.030216,0.0162232,0.0235761,0.0141031,0.0377476,0.0131827,0.0153202,0.00918913,0.0267305,0.0264543,0.0518342,0.0200767,0.0170671,0.0344712,0.0108409,0.0182337,0.00481767,0.00887892,0,0,0.0434851,0,0.0101733,0.0256126,0.0472516,0.0215093,0.0265879,0.0178346,0.0121916,0.00836989,0.0142608,0.0501889,0.0168111,0.016889,0.0210072,0.0548212,0.01794,0.0242777,0.0402422,0.026367,0.0131514,0.00895659,0.00586712,0.00215701,0,0,0,0,0,0,0
380,0.00141768,0.00631012,0,0,0,0,0,0,0.0246758,0.013677,0.0104527,0.0085488,0,0,0.061897,0,0.0280171,0.0274693,0.0391033,0.00702663,0.0278388,0.0206517,0.00093978,0.0292893,0.0162963,0.0236745,0.0140703,0.0375701,0.0131893,0.0153174,0.0090659,0.0263947,0.0259017,0.051878,0.0201786,0.0173198,0.0341548,0.0109339,0.0192451,0.00514993,0.00892037,0,0,0.0445151,0,0.0106262,0.0261806,0.0468807,0.0216119,0.026218,0.018897,0.012302,0.0095974,0.0143904,0.0499665,0.0167301,0.0169576,0.022109,0.0550181,0.0187334,0.0250583,0.0391033,0.027243,0.0137904,0.00925147,0.00539732,0.00200097,0,0,0,0,0,0,0
