Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73
360,0.0190724,0.0305911,0,0,0,0,0,0,0.0373552,0.0085269,0.0312414,0.0201575,0,0,0.0257426,0,0.0385091,0.0115238,0.0285145,0.0408017,0.00853295,0.0140897,0.0459863,0.026001,0.0185339,0.0217834,0.0181261,0.0377928,0.0123787,0.014137,0.0169475,0.0207517,0.0475549,0.0274739,0.0195433,0.0121892,0.0254529,0.00774961,0.0235041,0.018451,0.0140902,0,0,0.0347381,0,0.0126227,0.0260884,0.0473889,0.0231191,0,0.0124585,0.030238,0.0178617,0.0162163,0.028631,0.0150873,0.0153453,0.0128955,0.0413047,0.0168589,0.0145887,0.0258729,0.0246249,0.029225,0.0231251,0.0329537,0.0144318,0,0,0,0,0,0,0
361,0.018174,0.0341315,0,0,0,0,0,0,0.0378165,0.00904557,0.0315236,0.0247123,0,0,0.0255139,0,0.0389958,0.0116182,0.0300832,0.0402979,0.0069402,0.0132824,0.0528463,0.0262117,0.0172474,0.0194145,0.0168059,0.0385155,0.011937,0.0138943,0.0167883,0.0214532,0.0497297,0.0275462,0.0198693,0.0127684,0.0250613,0.00775307,0.022042,0.0264271,0.0109125,0,0,0.0341548,0,0.0130278,0.0263978,0.0480225,0.020619,0.0195603,0.0128187,0.036781,0.0171366,0.0190347,0.0278146,0.0170329,0.0164606,0.0142884,0.0429814,0.0177855,0.0148927,0.024908,0.0262548,0.028911,0.0238405,0.037953,0.0107129,0,0,0,0,0,0,0
362,0.0186272,0.0346241,0,0,0,0,0,0,0.0453203,0.00914465,0.0374091,0.0257226,0,0,0.0256239,0,0.0390814,0.0116974,0.0297327,0.0436114,0.00683738,0.0122281,0.0538153,0.0264604,0.0164196,0.0174929,0.0158112,0.0385974,0.0120829,0.0158407,0.0186763,0.0202014,0,0.0277092,0.0199161,0.0128385,0.0256095,0.00770012,0.0224958,0.0283613,0.0111167,0,0,0.0344006,0,0.0130892,0.0263391,0.0481895,0.0209585,0.0203716,0.0122331,0.0383114,0.0171165,0.0192685,0.0277292,0.0172766,0.016846,0.0139915,0.0433035,0.0178238,0.0146819,0.0253836,0.0267804,0.0286133,0.0237552,0.0384092,0.0109193,0,0,0,0,0,0,0
363,0.019106,0.0348834,0,0,0,0,0,0,0.0374495,0.00925361,0.0318215,0.0271344,0,0,0.0259354,0,0.0391258,0.0118645,0.0302027,0.0369261,0.00685983,0.0123771,0.0546806,0.0264927,0.0164341,0.0178643,0.0156662,0.0382555,0.0117309,0.0138535,0.017081,0.0213045,0.051154,0.0280479,0.0199179,0.0128519,0.0266929,0.00768289,0.0229998,0.0302628,0.011455,0,0,0.0346468,0,0.0131082,0.0262998,0.0484199,0.0211714,0.0219559,0.0116139,0.0400031,0.0169442,0.0198742,0.0275105,0.0175969,0.0173403,0.0139765,0.043812,0.0180558,0.01465,0.0262721,0.027052,0.0284189,0.0237213,0.0386929,0.0112291,0,0,0,0,0,0,0
364,0.0193724,0.0346884,0,0,0,0,0,0,0.0359113,0.00928771,0.0306965,0.0279088,0,0,0.0262521,0,0.0391723,0.0119993,0.0305,0.0358303,0.00659175,0.0119804,0.0542371,0.0265075,0.0158215,0.0170577,0.01496,0.038063,0.0119012,0.0140335,0.0172146,0.0210215,0.0501053,0.0283494,0.0199228,0.0128611,0.0272035,0.00767422,0.0233731,0.0308064,0.0118056,0,0,0.0348353,0,0.0131103,0.0262486,0.0481824,0.0214521,0.0221554,0.0112533,0.0402628,0.0168968,0.0198809,0.0274712,0.0175864,0.0174542,0.0137792,0.043878,0.0179768,0.014437,0.0266856,0.0270357,0.0283366,0.0237803,0.0383449,0.0115834,0,0,0,0,0,0,0
365,0.0195732,0.034109,0,0,0,0,0,0,0.0352373,0.0092546,0.0295932,0.0280582,0,0,0.0265936,0,0.0391981,0.0121105,0.0310483,0.0351629,0.00613711,0.0116244,0.0526632,0.0265135,0.015062,0.0162973,0.0141824,0.0379627,0.0122934,0.0142868,0.0173162,0.02068,0.0489141,0.0286792,0.0199165,0.0128439,0.0271933,0.00768215,0.0236368,0.0299424,0.0121751,0,0,0.0349373,0,0.0130733,0.0261888,0.047577,0.0217407,0.0213296,0.0112184,0.0391568,0.0169089,0.0194355,0.0275579,0.0173556,0.0172871,0.0134525,0.0435879,0.0177346,0.0141871,0.0266516,0.0267556,0.0283105,0.0235506,0.0374924,0.0119618,0,0,0,0,0,0,0
366,0.0197421,0.0339003,0,0,0,0,0,0,0.035439,0.00921814,0.0296336,0.0288507,0,0,0.0268839,0,0.0392491,0.0122107,0.031418,0.0350053,0.00581589,0.0114106,0.0521203,0.0265419,0.0144955,0.0157704,0.0135459,0.0378407,0.012583,0.0144248,0.0172612,0.0205242,0.0483925,0.0289669,0.0199327,0.0128664,0.027454,0.00774008,0.023886,0.0303181,0.0125336,0,0,0.0349509,0,0.0130892,0.0261571,0.0474807,0.0218807,0.0216215,0.0111182,0.0395709,0.0169972,0.0192991,0.0274966,0.0173844,0.0172148,0.0133261,0.0436473,0.0177351,0.0141321,0.026909,0.0265516,0.0283236,0.02321,0.0372377,0.0122132,0,0,0,0,0,0,0
367,0.0200202,0.0337496,0,0,0,0,0,0,0.0358714,0.00918397,0.0303817,0.0293983,0,0,0.0271087,0,0.0393081,0.0122838,0.0318108,0.035009,0.0055619,0.0113877,0.0514983,0.0265945,0.0140237,0.0154724,0.0130799,0.0378218,0.0126587,0.0144547,0.0172321,0.0204868,0.0480636,0.0291459,0.0199614,0.0128883,0.0276713,0.00775444,0.0239603,0.030386,0.0128138,0,0,0.0348507,0,0.01307,0.026095,0.0473922,0.0219022,0.0216619,0.0111303,0.0396701,0.0171237,0.0190328,0.0274572,0.0172068,0.0170149,0.0132159,0.0436133,0.0176878,0.0140761,0.027055,0.0264005,0.0283342,0.0229018,0.0371064,0.0125144,0,0,0,0,0,0,0
368,0.0203011,0.0338094,0,0,0,0,0,0,0.0359355,0.0092014,0.0309241,0.0300912,0,0,0.0273107,0,0.0393824,0.01236,0.0319828,0.0346936,0.00557927,0.0116359,0.0514257,0.0266339,0.0138024,0.0153863,0.0128734,0.0377023,0.0126333,0.0145466,0.0173748,0.0204304,0.0477829,0.0292917,0.020007,0.0129622,0.0281769,0.00774781,0.0238887,0.0310226,0.0129851,0,0,0.0346328,0,0.0130362,0.0260238,0.0475882,0.021667,0.0220628,0.0111133,0.0397642,0.0173007,0.0189428,0.0273583,0.0171251,0.016864,0.0132962,0.0437498,0.0177336,0.0140939,0.0271793,0.0263196,0.0283271,0.0227807,0.0373545,0.0127092,0,0,0,0,0,0,0
369,0.0205516,0.0340036,0,0,0,0,0,0,0.03545,0.00925704,0.0308857,0.0305819,0,0,0.0272292,0,0.0395133,0.0123834,0.0322124,0.0340241,0.00582629,0.0119084,0.0517044,0.0266415,0.0136701,0.0153221,0.0127823,0.0376351,0.0126671,0.0147645,0.0176926,0.020281,0.0472145,0.0291283,0.0201074,0.0131403,0.0280568,0.00774614,0.0236788,0.0309533,0.0130576,0,0,0.034392,0,0.0130357,0.0259181,0.0473409,0.0214404,0.0211576,0.0112833,0,0.0176349,0.0183758,0.0274729,0.0165969,0.0164633,0.0132147,0.0434558,0.0175372,0.0140373,0.0269306,0.0264131,0.0282331,0.0227864,0.0377442,0.0128402,0,0,0,0,0,0,0
370,0.0208786,0.0337831,0,0,0,0,0,0,0.0347721,0.00930908,0.0305403,0.0302555,0,0,0.0274224,0,0.0395764,0.01251,0.0324952,0.033255,0.00575849,0.0120241,0.0506328,0.026765,0.0136619,0.0152655,0.0127701,0.0375417,0.0128188,0.0149823,0.0179286,0.0200974,0.0463439,0.029348,0.0201404,0.0131414,0.0280358,0.0077215,0.0239786,0.0303668,0.0129823,0,0,0.0340938,0,0.0130563,0.0257706,0.0470917,0.0218012,0.0208891,0.0113657,0,0.0177266,0.0180411,0.0273903,0.0162635,0.0163269,0.0131404,0.0431802,0.0173827,0.0140113,0.0270545,0.0263018,0.0280938,0.0228432,0.0375669,0.0129074,0,0,0,0,0,0,0
371,0.0210465,0.0337046,0,0,0,0,0,0,0.0345158,0.00937805,0.0305119,0.0301985,0,0,0.0275094,0,0.0396649,0.0125889,0.032627,0.0329491,0.0055399,0.0117498,0.0499791,0.0267433,0.0137375,0.015122,0.0127997,0.0373491,0.012952,0.015129,0.0180139,0.019985,0.0459057,0.0294408,0.0201909,0.0131997,0.0279401,0.00770112,0.0242801,0.0304566,0.012828,0,0,0.0337769,0,0.0130202,0.025663,0.047037,0.0220525,0.0209058,0.0113546,0,0.0179379,0.0179043,0.0273503,0.0162093,0.0162246,0.0131639,0.0429739,0.0173439,0.0140479,0.027263,0.0262119,0.0280233,0.0229065,0.0375872,0.012861,0,0,0,0,0,0,0
372,0.0212824,0.0331631,0,0,0,0,0,0,0.0342584,0.00932847,0.0304581,0.0291335,0,0,0.0277194,0,0.039648,0.0126531,0.03273,0.0327194,0.00506501,0.0112426,0.0477262,0.0266152,0.0137267,0.0148342,0.0127472,0.0372096,0.0131038,0.015261,0.0180411,0.0198564,0.0454065,0.0296215,0.0201568,0.0131727,0.0280997,0.00770696,0.024514,0.0296809,0.0126445,0,0,0.03353,0,0.012955,0.0254815,0.0470015,0.0222209,0.0211348,0.011328,0.037244,0.0178862,0.0178547,0.0273012,0.0161653,0.0162043,0.0131858,0.0429427,0.0172861,0.0140259,0.0275124,0.0260081,0.0278274,0.0223834,0.036867,0.0129086,0,0,0,0,0,0,0
373,0.0210671,0.0335399,0,0,0,0,0,0,0.0341569,0.00933569,0.030523,0.0297519,0,0,0.0275185,0,0.0398153,0.0126626,0.0325791,0.0325923,0.00499637,0.010798,0.0485395,0.0264309,0.0138178,0.0146757,0.0127718,0.0370686,0.013199,0.0153487,0.0180969,0.0197101,0.0449759,0.0292634,0.0202993,0.0134251,0.0280739,0.00778145,0.0244029,0.0304818,0.0125588,0,0,0.0330887,0,0.0129601,0.0254262,0.0471514,0.0220131,0.0208777,0.0114534,0,0.0184393,0.0176331,0.0273868,0.0160103,0.0159014,0.0131911,0.0429062,0.0171592,0.0140221,0.027562,0.0260084,0.0277886,0.022132,0.0374356,0.0126957,0,0,0,0,0,0,0
374,0.021569,0.033295,0,0,0,0,0,0,0.0339012,0.00921795,0.0303729,0.0290234,0,0,0.027635,0,0.0398595,0.0126873,0.0325624,0.0325059,0.00466384,0.010662,0.0471544,0.0264989,0.0136823,0.0143983,0.0126604,0.0371145,0.0132122,0.0153495,0.0181179,0.019605,0.0445226,0.0293915,0.0202598,0.0133642,0.0284018,0.0077372,0.0246686,0.0301876,0.0125044,0,0,0.0329652,0,0.0130628,0.0251829,0.0471033,0.0222608,0.0208423,0.0114105,0.0375443,0.0180944,0.0176501,0.0273787,0.0159855,0.0158284,0.013085,0.0429819,0.0170536,0.0139852,0.0279009,0.0260472,0.0274687,0.0225509,0.0369333,0.0128949,0,0,0,0,0,0,0
375,0.0215927,0.033274,0,0,0,0,0,0,0.0337954,0.0093147,0.0304003,0.0289667,0,0,0.0277132,0,0.0399108,0.0127569,0.0324387,0.0325878,0.00442337,0.0108626,0.0469645,0.026413,0.0135776,0.0142398,0.0125647,0.0371138,0.0131641,0.0153144,0.0181515,0.0194935,0.0442788,0.0293601,0.0203151,0.0134708,0.0286796,0.00772055,0.0248072,0.0304415,0.0125101,0,0,0.0326912,0,0.0130975,0.0250679,0.0471497,0.0223859,0.0207337,0.0113771,0.0373921,0.0182335,0.0175582,0.0274526,0.0159811,0.015646,0.013065,0.0429352,0.0169488,0.0139753,0.0281791,0.0259727,0.0273376,0.0231557,0.0368275,0.01287,0,0,0,0,0,0,0
376,0.0216962,0.0332983,0,0,0,0,0,0,0.0337399,0.00939845,0.0304152,0.0290906,0,0,0.0278321,0,0.0399687,0.0128137,0.0323263,0.0327095,0.00417473,0.0112089,0.0470179,0.0264232,0.0134388,0.0140654,0.0125005,0.0370868,0.0131159,0.0152811,0.018136,0.0193945,0.0441254,0.0294151,0.020369,0.0136031,0.0290463,0.00770108,0.0249908,0.0308586,0.0125891,0,0,0.0323596,0,0.0130658,0.0249634,0.0472184,0.0225262,0.0207317,0.0113505,0.0371993,0.018324,0.0174798,0.02749,0.0158629,0.0155445,0.0130997,0.0429026,0.0168408,0.0139666,0.028472,0.0258811,0.0272634,0.0231796,0.0367934,0.0128725,0,0,0,0,0,0,0
377,0.0218828,0.033288,0,0,0,0,0,0,0.0336458,0.00937371,0.0303343,0.02932,0,0,0.0279511,0,0.0400247,0.0128587,0.032202,0.0327658,0.00395672,0.0115261,0.0471352,0.0264231,0.0132788,0.0138842,0.0123556,0.0370937,0.0130923,0.0152759,0.0181042,0.0193054,0.043927,0.0294833,0.0204204,0.0137676,0.0294712,0.00769829,0.0252146,0.0313195,0.0127442,0,0,0.0320913,0,0.0130364,0.0248533,0.0473152,0.0225951,0.0207128,0.0113,0.0370664,0.0183051,0.0174549,0.0275094,0.0157863,0.0154141,0.0131069,0.0428909,0.0167576,0.0139638,0.0288364,0.0257929,0.0271799,0.0228352,0.036743,0.0129549,0,0,0,0,0,0,0
378,0.0221269,0.0331802,0,0,0,0,0,0,0.0333685,0.00930709,0.0301123,0.0294058,0,0,0.0280013,0,0.0400319,0.0128826,0.032004,0.0327316,0.00381103,0.0117564,0.0470515,0.0263971,0.0131421,0.0137177,0.0122421,0.0371286,0.0131867,0.015385,0.0181212,0.0192303,0.0436974,0.0295161,0.0204436,0.0138197,0.0298904,0.0077037,0.0254514,0.0315556,0.0129274,0,0,0.0320232,0,0.0130438,0.0247277,0.0474358,0.0227257,0.0204068,0.0112526,0.0365605,0.0181325,0.017381,0.0275513,0.0157337,0.015256,0.0130444,0.0428504,0.0166872,0.0139548,0.0292268,0.025792,0.0269656,0.0225802,0.0365281,0.0131195,0,0,0,0,0,0,0
379,0.022277,0.0329754,0,0,0,0,0,0,0.0331564,0.00927583,0.0300263,0.0294132,0,0,0.0280656,0,0.0400226,0.0129147,0.0317921,0.0326314,0.00367171,0.0115685,0.0467332,0.0264398,0.0130656,0.0135754,0.012121,0.0371426,0.013287,0.0154988,0.0181583,0.0191413,0.0434852,0.0295917,0.0204522,0.0137637,0.0303356,0.007699,0.0257502,0.0315846,0.0131537,0,0,0.0319074,0,0.0130137,0.0246126,0.0475243,0.0230551,0.01995,0.0111713,0.035718,0.017985,0.0173137,0.0275655,0.0157875,0.0151198,0.0129594,0.042783,0.0166232,0.0139495,0.0296985,0.0256271,0.0268315,0.0224819,0.0361889,0.0132479,0,0,0,0,0,0,0
380,0.0223325,0.0329484,0,0,0,0,0,0,0.0330692,0.0092738,0.0301074,0.0298172,0,0,0.0280641,0,0.0400402,0.0129282,0.0316808,0.0325753,0.00341275,0.0110284,0.0468367,0.0264834,0.0130261,0.0134275,0.0120589,0.0372098,0.0133561,0.0155717,0.0181831,0.0191288,0.0433538,0.0296787,0.020471,0.0136575,0.0305366,0.00768165,0.025786,0.0318987,0.0133064,0,0,0.0317931,0,0.0129595,0.0245237,0.0476471,0.0230363,0.0201276,0.0111355,0.0357559,0.017921,0.0172822,0.0275991,0.01595,0.0149294,0.0129465,0.0426912,0.0165871,0.0138975,0.0300263,0.0255184,0.0267342,0.0224875,0.0361345,0.0132702,0,0,0,0,0,0,0
381,0.0223951,0.0329184,0,0,0,0,0,0,0.0330935,0.00927301,0.0301929,0.0302797,0,0,0.0280225,0,0.0400382,0.012889,0.0314663,0.0325153,0.00315015,0.010734,0.046903,0.0264774,0.013006,0.013338,0.0120949,0.0372765,0.013379,0.0156146,0.0182019,0.0191308,0.0433063,0.0297528,0.0204697,0.0136142,0.0306016,0.00768368,0.0256605,0.0321982,0.0134199,0,0,0.031707,0,0.0129377,0.024387,0.0477598,0.0228168,0.0202703,0.0111634,0.0357167,0.0178465,0.0172415,0.0276042,0.015954,0.0147912,0.0129713,0.042765,0.0165218,0.013815,0.0301606,0.0254467,0.0266039,0.022406,0.036066,0.0133186,0,0,0,0,0,0,0
382,0.0224408,0.0328167,0,0,0,0,0,0,0.0331306,0.00921735,0.0302879,0.0306988,0,0,0.0279388,0,0.0399708,0.0128102,0.0310497,0.0324393,0.00291336,0.0101826,0.0467621,0.0263759,0.0129936,0.0132956,0.0121574,0.0373027,0.0133379,0.0156043,0.0182128,0.0191122,0.0431804,0.0297505,0.0204544,0.0136073,0.0307696,0.00768756,0.0256636,0.0323957,0.0134946,0,0,0.0316434,0,0.0129184,0.0242386,0.047769,0.0227915,0.0202811,0.0111641,0.035568,0.0177595,0.0172328,0.027594,0.0158324,0.014726,0.012964,0.0428631,0.0164757,0.0137787,0.030318,0.0253346,0.0264627,0.0222642,0.035923,0.013358,0,0,0,0,0,0,0
383,0.0224417,0.0327146,0,0,0,0,0,0,0.0331381,0.00916269,0.0303829,0.0310098,0,0,0.0278555,0,0.0398974,0.012751,0.0305305,0.0323149,0.00272933,0.00995502,0.0465038,0.0263695,0.0130014,0.0132834,0.0121456,0.0372524,0.013275,0.0155671,0.0181838,0.019062,0.0429978,0.0297276,0.0204324,0.0135729,0.0311573,0.00766471,0.0257905,0.0324652,0.013496,0,0,0.0315186,0,0.0128767,0.0240867,0.0477,0.0229444,0.0202479,0.011116,0.0354845,0.0176861,0.0172157,0.0276457,0.0157983,0.0147185,0.0129034,0.0429483,0.0163932,0.0137582,0.0304272,0.0252076,0.0263091,0.0221384,0.0357904,0.0133428,0,0,0,0,0,0,0
384,0.0224102,0.0326133,0,0,0,0,0,0,0.0331342,0.00914782,0.0305339,0.0311718,0,0,0.0277996,0,0.0398393,0.012713,0.029956,0.0322149,0.00260363,0.00972493,0.0461365,0.0263548,0.0129884,0.0132773,0.0121272,0.0371499,0.0132323,0.0155065,0.0181831,0.0190004,0.0428071,0.0296932,0.0203874,0.0134828,0.0317915,0.00763573,0.0259839,0.0323935,0.0134133,0,0,0.0313789,0,0.0128297,0.0239072,0.047589,0.0231905,0.0201956,0.0110642,0.0353532,0.0176693,0.0171648,0.0277411,0.0158083,0.0147704,0.0128351,0.0429888,0.0163105,0.0137188,0.0305805,0.0250426,0.026166,0.0220022,0.03569,0.0133045,0,0,0,0,0,0,0
385,0.0223672,0.0325319,0,0,0,0,0,0,0.0331436,0.00912316,0.0306511,0.031184,0,0,0.0277594,0,0.0398164,0.0126732,0.0293277,0.0321752,0.002573,0.00976831,0.0457307,0.0262865,0.0129662,0.013267,0.0121228,0.0370403,0.0131931,0.0154878,0.0181983,0.0189296,0.0426697,0.0296446,0.0203387,0.0133466,0.032181,0.00763347,0.0261547,0.0322053,0.0132709,0,0,0.0313396,0,0.0128271,0.0237912,0.047471,0.0234272,0.0201613,0.0110219,0.0352252,0.0176966,0.0170964,0.027824,0.015816,0.0148585,0.0128006,0.0430337,0.0162349,0.013673,0.0307283,0.0249216,0.0260018,0.0218409,0.0356279,0.0132273,0,0,0,0,0,0,0
386,0.0223448,0.0324643,0,0,0,0,0,0,0.0331279,0.00897796,0.0306921,0.0310586,0,0,0.0276211,0,0.0397706,0.0126041,0.0286521,0.0321774,0.00259611,0.00998429,0.045334,0.0261013,0.0129935,0.0133074,0.012207,0.0369215,0.0131726,0.0154876,0.0182167,0.0188521,0.0425772,0.0295135,0.0202714,0.0132596,0.0323625,0.00768213,0.026315,0.0319579,0.013059,0,0,0.0313572,0,0.0129036,0.023756,0.0473319,0.0236797,0.0201933,0.0109577,0.0351771,0.0177369,0.0171036,0.0279031,0.0158729,0.0149775,0.0128019,0.0430944,0.0161678,0.0136259,0.030859,0.0248799,0.0257999,0.0216556,0.0356372,0.0131118,0,0,0,0,0,0,0
387,0.022387,0.0324454,0,0,0,0,0,0,0.0330843,0.00883652,0.0307638,0.0308011,0,0,0.027429,0,0.0396742,0.0125425,0.0282248,0.0321103,0.00272042,0.0101603,0.0450293,0.0258865,0.0130266,0.0133741,0.0122313,0.0367602,0.0131651,0.0154678,0.0182407,0.0187487,0.0423597,0.0292992,0.0201825,0.0131345,0.0324884,0.00770985,0.0264662,0.0317274,0.0127739,0,0,0.0313058,0,0.0129277,0.0236962,0.0472497,0.0239047,0.0203009,0.0109341,0.0350485,0.0178443,0.017116,0.0279894,0.016079,0.0150599,0.0127632,0.043157,0.0161135,0.0135903,0.0309905,0.0248117,0.0255741,0.021474,0.0357874,0.0129893,0,0,0,0,0,0,0
388,0.0222461,0.0328972,0,0,0,0,0,0,0.0330722,0.00891242,0.0308591,0.0312165,0,0,0.0272141,0,0.0396407,0.0125732,0.0277646,0.0321003,0.00297757,0.010244,0.0462244,0.0258196,0.0131249,0.0134758,0.0123118,0.0365662,0.0131916,0.0155088,0.0182987,0.018676,0.0422479,0.0289226,0.0201678,0.0130701,0.0325204,0.0076951,0.026564,0.032244,0.0124181,0,0,0.031237,0,0.01286,0.0236928,0.0472498,0.0240727,0.0201836,0.0110319,0,0.0183204,0.0170521,0.0281326,0.0161984,0.0150175,0.0126952,0.0431117,0.0160781,0.0135706,0.0309901,0.0249415,0.0253328,0.021349,0.0366473,0.012751,0,0,0,0,0,0,0
389,0.0224174,0.0330555,0,0,0,0,0,0,0.033107,0.00894593,0.031031,0.0308799,0,0,0.0271185,0,0.0395295,0.0125705,0.0273808,0.0322009,0.00320474,0.010199,0.0463141,0.0258175,0.0131675,0.013478,0.0123444,0.0364521,0.0131793,0.0155347,0.0183406,0.0186428,0.0422825,0.0286327,0.0200592,0.0128967,0.0327661,0.00760843,0.0269372,0.0321426,0.0120056,0,0,0.0310295,0,0.0127242,0.0235844,0.0470868,0.0246279,0.0202385,0.010927,0,0.0185132,0.0171035,0.0281746,0.0162222,0.015137,0.0125732,0.0430402,0.0160568,0.0135449,0.0311603,0.0249401,0.0250255,0.0212767,0.0370216,0.0127254,0,0,0,0,0,0,0
390,0.0225729,0.0330532,0,0,0,0,0,0,0.0331609,0.00882821,0.0311769,0.0302541,0,0,0.0269083,0,0.0393395,0.0124478,0.0269414,0.0323984,0.00340201,0.0100598,0.0460133,0.0257221,0.0132382,0.0135154,0.012401,0.0364252,0.0131619,0.0155707,0.0183847,0.0186453,0.0424051,0.0281664,0.019937,0.0126942,0.0329199,0.00756045,0.0271852,0.0317422,0.0115796,0,0,0.0307681,0,0.0126028,0.023349,0.0469056,0.0250288,0.0203007,0.0108856,0,0.0187519,0.0171823,0.0281736,0.0161623,0.0152287,0.0124987,0.0430322,0.0160197,0.0135281,0.0312774,0.0248715,0.0246698,0.0212163,0.03713,0.01276,0,0,0,0,0,0,0
391,0.0228284,0.033125,0,0,0,0,0,0,0.0333102,0.00867932,0.0314008,0.0296833,0,0,0.026627,0,0.0391342,0.0122615,0.0265305,0.0327078,0.00354163,0.00961311,0.0457885,0.0256694,0.0133584,0.0136268,0.0124907,0.0364479,0.0131077,0.0155696,0.0183964,0.0187068,0.0426787,0.0275432,0.0198275,0.0125535,0.0328298,0.00753442,0.0272096,0.0313665,0.0111917,0,0,0.030424,0,0.012479,0.0230426,0.0467401,0.0251549,0.02038,0.0109512,0,0.0191236,0.0171964,0.0281812,0.0160798,0.0152419,0.0124743,0.0430733,0.0159607,0.0135386,0.0312642,0.0248699,0.0242825,0.0210204,0.0372581,0.0128316,0,0,0,0,0,0,0
392,0.0231889,0.0326931,0,0,0,0,0,0,0.0334034,0.00849392,0.03158,0.028138,0,0,0.0263542,0,0.0388397,0.0119945,0.0267077,0.0327823,0.00371793,0.00891259,0.0438951,0.0255325,0.013428,0.0136955,0.0125557,0.0363649,0.0130659,0.0155341,0.0183868,0.0187076,0.0426336,0.0268919,0.0196372,0.0122354,0.0327866,0.00752083,0.0271904,0.0300539,0.0109494,0,0,0.0299259,0,0.0123219,0.0227075,0.0467382,0.0251109,0.0208561,0.0109598,0.0342957,0.0193828,0.0171784,0.0281754,0.0160431,0.0151743,0.0124476,0.0431253,0.0159328,0.0135273,0.0312483,0.0245721,0.0238547,0.0206178,0.036588,0.0131047,0,0,0,0,0,0,0
393,0.0232633,0.0335381,0,0,0,0,0,0,0.0341614,0.00848215,0.0307559,0.0306333,0,0,0.0262097,0,0.0386194,0.0119715,0,0.0286047,0.00491547,0.00873247,0.0463082,0.0254307,0.0125403,0.0133017,0.0119253,0.038513,0.0127782,0.0148752,0.0179418,0.0169612,0.0369282,0.0264651,0.0194876,0.0121055,0.0307629,0.00752636,0.0265306,0.0324748,0.00885807,0,0,0.0300455,0,0.0123913,0.0229455,0.0433466,0.0256201,0.0180199,0.0129033,0,0.0202359,0.0174594,0.0287778,0,0.0164454,0.0132438,0.0430355,0.0156626,0.014675,0.029912,0.025732,0.0232732,0.0206085,0.0375501,0.0117852,0,0,0,0,0,0,0
394,0.0240018,0.0329606,0,0,0,0,0,0,0.033819,0.0083528,0.0319396,0.0274158,0,0,0.0257317,0,0.0383724,0.0119019,0.0293901,0.0327169,0.00424411,0.00849416,0.0437589,0.0254487,0.0133655,0.0135871,0.0125438,0.0359361,0.0129649,0.015384,0.01837,0.0186987,0.0422648,0.025386,0.0193717,0.0118512,0.0333022,0.00750583,0.0276378,0.0300977,0.0104113,0,0,0.0293735,0,0.0120999,0.0223489,0.0469937,0.0255525,0.0214624,0.0106205,0.0342907,0.020722,0.017115,0.0280903,0.015909,0.0150801,0.0122471,0.0430716,0.0158824,0.0135288,0.0317425,0.024985,0.022626,0.0198945,0.0368242,0.0135705,0,0,0,0,0,0,0
395,0.0244372,0.0329716,0,0,0,0,0,0,0.0339607,0.00830656,0.0321436,0.0271246,0,0,0.025358,0,0.0381295,0.0119657,0.030174,0.0328984,0.00423918,0.0085741,0.043313,0.0252891,0.0135271,0.0137356,0.0126523,0.0357637,0.0129572,0.0154353,0.018365,0.0186981,0.0424508,0.0245986,0.0192124,0.0116343,0.0334289,0.00748524,0.0277135,0.0299427,0.0102508,0,0,0.0290386,0,0.0119496,0.0222023,0.0471025,0.0256525,0.0215865,0.0104656,0.0337742,0.0214244,0.0171131,0.0280741,0.0158368,0.0150015,0.0121635,0.0429381,0.0158963,0.0134881,0.0317855,0.0251139,0.0220245,0.0195869,0.0367542,0.0139758,0,0,0,0,0,0,0
396,0.0249185,0.032932,0,0,0,0,0,0,0.0340697,0.00819797,0.0323571,0.0270012,0,0,0.024849,0,0.037884,0.0120401,0.0306505,0.0331692,0.0039973,0.00863915,0.0427527,0.0254141,0.0138671,0.0140336,0.0128749,0.0355802,0.0129866,0.0155687,0.018399,0.0186832,0.0428466,0.0237395,0.0190542,0.0114535,0.0335606,0.00747138,0.0278026,0.0297514,0.0102417,0,0,0.0286704,0,0.0118028,0.0219716,0.0471724,0.0257753,0.0214584,0.0103863,0.0331007,0.0219953,0.0171024,0.0280623,0.0159566,0.0149669,0.0120718,0.0428197,0.0159224,0.0134425,0.0318682,0.0251553,0.0213664,0.0193828,0.0365736,0.0144053,0,0,0,0,0,0,0
