Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74
888,0.0276254,0.0225033,0,0,0,0,0,0,0.00603061,0.0090312,0.00682347,0.00847203,0,0,0.0227752,0,0.0232293,0.015007,0.0386042,0.0112256,0.027821,0.00420164,0.00592547,0.0135265,0.00876074,0.00661803,0.00788219,0.0385998,0.00617001,0.00599332,0.00374139,0.0304409,0.0103469,0.0141847,0.0108519,0.0148963,0.0183101,0.0116076,0.00822138,0.00734703,0.0118067,0,0,0.0301867,0,0.014055,0.0130289,0.0444583,0.0184426,0.0280535,0.0101212,0.00602361,0.0259255,0.00858739,0.0303767,0.00782732,0.00895746,0.00305854,0.0427546,0.00297217,0.00794082,0.0200388,0.0316926,0.00960676,0.008855,0.0208704,0.0181408,0,0,0,0,0,0,0,0
889,0.0281312,0.0228907,0,0,0,0,0,0,0.00611881,0.00890926,0.0069233,0.00865211,0,0,0.022656,0,0.0233183,0.0149883,0.0385911,0.0112902,0.0278671,0.00426248,0.00605686,0.0136811,0.00876187,0.00663295,0.00790199,0.038629,0.00618274,0.00604032,0.00377385,0.0304386,0.0103141,0.0140542,0.0109302,0.0148352,0.0182242,0.0114422,0.00815653,0.00747148,0.0120807,0,0,0.030222,0,0.0139564,0.0130021,0.0444929,0.0184373,0.0280791,0.0100701,0.00612603,0.0260968,0.00858471,0.0303814,0.00780247,0.00894637,0.00299647,0.0427966,0.00293154,0.00793635,0.0201099,0.0316845,0.00928627,0.00869719,0.0211263,0.018439,0,0,0,0,0,0,0,0
890,0.0286349,0.0232874,0,0,0,0,0,0,0.00616107,0.00875609,0.00699361,0.00881357,0,0,0.0225373,0,0.0234139,0.0149049,0.0385941,0.0113564,0.0279178,0.0042941,0.00616292,0.0137956,0.00876024,0.00665696,0.00794631,0.0386668,0.00621253,0.00610156,0.00379284,0.0304354,0.0102972,0.0139032,0.0110227,0.014776,0.018291,0.0112969,0.00812001,0.00763881,0.0123689,0,0,0.0301668,0,0.0138445,0.0129354,0.0445602,0.0184703,0.028123,0.00995748,0.00622495,0.0262252,0.00857925,0.0303573,0.00778649,0.00894173,0.00294743,0.0428291,0.00291913,0.00795178,0.0202065,0.0315635,0.00891534,0.00850928,0.0213592,0.018745,0,0,0,0,0,0,0,0
891,0.029189,0.0236974,0,0,0,0,0,0,0.00619125,0.00871282,0.00705342,0.00900096,0,0,0.0222214,0,0.0233969,0.014902,0.0385949,0.0114172,0.0279679,0.00431751,0.00630467,0.0140329,0.00880011,0.00666078,0.0079716,0.0386905,0.0062398,0.00615091,0.00379286,0.030444,0.0103422,0.0135863,0.0110752,0.014701,0.0185515,0.0111723,0.0081428,0.00788775,0.0127017,0,0,0.0300521,0,0.0137541,0.0129198,0.0446523,0.0185451,0.0281802,0.00976758,0.00642626,0.026268,0.00849522,0.0303162,0.00778925,0.00893949,0.00292864,0.0428462,0.00292147,0.00801046,0.0203042,0.0312422,0.00850781,0.008285,0.0216276,0.0190763,0,0,0,0,0,0,0,0
892,0.0297634,0.0241037,0,0,0,0,0,0,0.006236,0.00866159,0.00714709,0.00914378,0,0,0.0218407,0,0.0233573,0.0149273,0.0385754,0.0114947,0.0280011,0.00430162,0.00640837,0.0142809,0.00883997,0.00665214,0.00798101,0.0387111,0.00627887,0.00620751,0.00381046,0.0304421,0.0103907,0.013297,0.0111178,0.0146079,0.018819,0.0110436,0.00818429,0.00805991,0.0131178,0,0,0.0298947,0,0.0136486,0.0128755,0.0447349,0.0186336,0.0282051,0.00965541,0.00664171,0.0263794,0.00845039,0.0302824,0.00779119,0.00894394,0.00291352,0.042846,0.00295028,0.00806843,0.020458,0.0309178,0.00822334,0.00812681,0.0219262,0.0194862,0,0,0,0,0,0,0,0
893,0.0302687,0.0244728,0,0,0,0,0,0,0.00628041,0.00862909,0.0072335,0.00925387,0,0,0.0214779,0,0.0233069,0.0149436,0.0385515,0.011563,0.0280422,0.00431401,0.00647289,0.0145069,0.00884219,0.00662491,0.00798407,0.0387251,0.00631731,0.00628057,0.00383695,0.0304449,0.0104424,0.0130313,0.0111493,0.014515,0.0189337,0.01097,0.00817572,0.00819842,0.0135425,0,0,0.0297271,0,0.0135579,0.0128761,0.0448216,0.0186445,0.0282282,0.00959644,0.00674683,0.0264473,0.00842282,0.0302702,0.00777684,0.00892518,0.00288504,0.0428592,0.00295352,0.00808804,0.020607,0.03053,0.00782029,0.0079386,0.0222057,0.0198603,0,0,0,0,0,0,0,0
894,0.0306593,0.0247612,0,0,0,0,0,0,0.00634099,0.00857301,0.00730568,0.00935249,0,0,0.021153,0,0.023323,0.0149099,0.0385387,0.011612,0.0280698,0.00436727,0.00650382,0.0146784,0.00883704,0.00660952,0.00799863,0.0387102,0.00633442,0.00633921,0.00385219,0.0304638,0.0105022,0.0127159,0.0112276,0.0143969,0.0189858,0.0109232,0.00811459,0.00832477,0.0139221,0,0,0.0296251,0,0.0134693,0.0128543,0.0448973,0.0186418,0.0282347,0.00957786,0.00677533,0.0264462,0.00841464,0.0302837,0.00777665,0.00891744,0.00285904,0.0428754,0.00293406,0.00808748,0.0207081,0.0301578,0.0075261,0.00779426,0.0223925,0.0201511,0,0,0,0,0,0,0,0
895,0.030941,0.024952,0,0,0,0,0,0,0.00638838,0.00844221,0.0073658,0.0094564,0,0,0.0208681,0,0.0234423,0.0148143,0.0385396,0.0116666,0.0280945,0.00445107,0.00650053,0.0147675,0.00886981,0.00661424,0.00800214,0.0387018,0.00634635,0.00638087,0.00385089,0.0304764,0.0105536,0.0123609,0.0113813,0.0142712,0.0190318,0.0108755,0.0081134,0.0084441,0.0142192,0,0,0.0295544,0,0.0133344,0.0128294,0.0449449,0.0186367,0.0282469,0.00962149,0.00678099,0.0263774,0.00842104,0.0303224,0.00778972,0.00891765,0.00282245,0.0429072,0.00289731,0.00808516,0.0207624,0.0297699,0.00723728,0.00758597,0.0224862,0.020359,0,0,0,0,0,0,0,0
896,0.0311339,0.0250335,0,0,0,0,0,0,0.00642141,0.00830512,0.00742344,0.0095881,0,0,0.0206577,0,0.0235429,0.0146426,0.0385439,0.0117298,0.028115,0.00452869,0.00648719,0.0146813,0.00890983,0.00662151,0.00799321,0.0387151,0.00634243,0.00642514,0.00386575,0.030485,0.0105961,0.0119966,0.0115225,0.0141826,0.0190527,0.0108017,0.0081063,0.00857258,0.014404,0,0,0.0295133,0,0.0131436,0.0126561,0.0450001,0.0186069,0.028261,0.00971637,0.00680295,0.0262469,0.00841081,0.0303427,0.00778601,0.0089155,0.00278211,0.0429409,0.00287995,0.00808575,0.0207721,0.0294438,0.00709897,0.0073511,0.0224695,0.0204733,0,0,0,0,0,0,0,0
897,0.0312791,0.0250272,0,0,0,0,0,0,0.00646804,0.00825682,0.00748062,0.00971295,0,0,0.0205116,0,0.0236019,0.0145586,0.0385463,0.0117892,0.0281339,0.0046029,0.00648225,0.0145122,0.00891423,0.00662884,0.00799336,0.0387584,0.00635708,0.00647479,0.00389333,0.0305046,0.0106554,0.0117493,0.0116005,0.0140785,0.0190242,0.0106908,0.00804245,0.00868791,0.0144969,0,0,0.0295165,0,0.0129764,0.0124576,0.0450858,0.018541,0.0282802,0.00969955,0.00683914,0.0260371,0.00840393,0.0303427,0.00776189,0.00888988,0.00272795,0.0429624,0.00286911,0.00806777,0.0207998,0.0291533,0.00689008,0.00709132,0.022423,0.0205166,0,0,0,0,0,0,0,0
898,0.03137,0.0249567,0,0,0,0,0,0,0.00652975,0.0082783,0.00755325,0.00981935,0,0,0.020452,0,0.023698,0.0145353,0.0385559,0.0118506,0.0281648,0.00465839,0.00648712,0.0142801,0.00890542,0.00663903,0.00800736,0.0387938,0.00640272,0.00651429,0.00392197,0.0305311,0.0107154,0.0115445,0.0116869,0.0138768,0.018959,0.0105859,0.00796105,0.00878515,0.0145549,0,0,0.0295766,0,0.0128733,0.0122948,0.0451586,0.0184322,0.0283163,0.009587,0.00686453,0.025756,0.00842504,0.0303186,0.0077355,0.00882977,0.0026532,0.0429891,0.00284597,0.00801397,0.020903,0.0288747,0.00671538,0.00687734,0.0223524,0.0205532,0,0,0,0,0,0,0,0
899,0.0313874,0.0248108,0,0,0,0,0,0,0.00661818,0.00833941,0.00763716,0.00994171,0,0,0.0204735,0,0.0237697,0.0144093,0.0385796,0.0119037,0.0281909,0.00467634,0.00650477,0.0140209,0.00891224,0.00663806,0.00802409,0.0388127,0.00646919,0.00656127,0.00394883,0.0305561,0.0107875,0.0113435,0.0117481,0.0137026,0.0190245,0.0105509,0.00790919,0.00889951,0.0146013,0,0,0.0296429,0,0.012799,0.0122517,0.0451883,0.0183847,0.0283301,0.00962497,0.00688297,0.0254199,0.00837854,0.0303143,0.00773766,0.00883279,0.00259887,0.0430214,0.00276713,0.00797519,0.0210984,0.0285705,0.00655446,0.00671759,0.0222051,0.0205596,0,0,0,0,0,0,0,0
900,0.0313609,0.0246182,0,0,0,0,0,0,0.00662865,0.00841948,0.00770304,0.0100844,0,0,0.0205484,0,0.0237621,0.0142929,0.0385866,0.0119797,0.0282025,0.00460992,0.00649177,0.0137794,0.00892833,0.00663127,0.00803839,0.0388277,0.00651772,0.00660383,0.00396701,0.0305648,0.0108214,0.011282,0.0117371,0.0135986,0.0190628,0.010579,0.00768806,0.00901747,0.0146758,0,0,0.0296632,0,0.012743,0.0122793,0.0452083,0.0182014,0.0283543,0.00973697,0.00691602,0.0250978,0.00834994,0.0302967,0.0077409,0.00884179,0.00252067,0.0430332,0.00258345,0.0078698,0.0212705,0.0282464,0.00653308,0.00659925,0.0220141,0.0205481,0,0,0,0,0,0,0,0
901,0.0313109,0.0244463,0,0,0,0,0,0,0.00665429,0.00847723,0.00778803,0.0102109,0,0,0.0205916,0,0.0237035,0.0143405,0.0385948,0.0120574,0.0282402,0.00460355,0.00645306,0.0136141,0.00893826,0.00663721,0.00804679,0.0388496,0.00656336,0.0066406,0.00398757,0.0305727,0.0108559,0.0112708,0.0116902,0.0134125,0.0190929,0.0106481,0.00752992,0.00911873,0.014792,0,0,0.029682,0,0.0127238,0.012227,0.045217,0.0180724,0.0283808,0.00976104,0.0069333,0.0248177,0.0083476,0.0303026,0.00772759,0.00885489,0.00244766,0.0430581,0.00247692,0.00781002,0.0212986,0.0278897,0.0066193,0.00651913,0.0218319,0.0205487,0,0,0,0,0,0,0,0
902,0.0312636,0.0242503,0,0,0,0,0,0,0.00669269,0.00853982,0.00786515,0.0103053,0,0,0.0205611,0,0.0236817,0.0144697,0.0385945,0.0121571,0.0282957,0.00462891,0.00638421,0.0135521,0.00893138,0.00665833,0.00806115,0.0388685,0.00660178,0.00667055,0.00402637,0.0305595,0.0108832,0.0111815,0.0116646,0.0132696,0.019131,0.0107111,0.00749118,0.00922043,0.0149486,0,0,0.0297361,0,0.0126993,0.0119746,0.0452136,0.0180404,0.0283801,0.00970141,0.0068922,0.0245632,0.00833775,0.0303067,0.00771153,0.0088633,0.00239095,0.0430941,0.00245045,0.00778563,0.0213112,0.0276033,0.00672726,0.00652816,0.0216345,0.0205427,0,0,0,0,0,0,0,0
903,0.0312176,0.024007,0,0,0,0,0,0,0.00676587,0.00858863,0.00793747,0.0104028,0,0,0.0205067,0,0.0237017,0.0144403,0.0385935,0.0122628,0.0283437,0.00460976,0.00627614,0.0135123,0.00894178,0.00666612,0.00807648,0.0388903,0.0066531,0.00671357,0.00406283,0.030539,0.0109166,0.0109934,0.0116662,0.0132532,0.0192213,0.010792,0.00761102,0.0093175,0.0151211,0,0,0.0297088,0,0.0126855,0.0117305,0.0452212,0.0181222,0.0283594,0.00955089,0.00681863,0.0243311,0.00830049,0.0303137,0.00769462,0.00881377,0.00236636,0.043148,0.00251814,0.00782993,0.0213333,0.0273677,0.00684496,0.00658711,0.0214216,0.0205523,0,0,0,0,0,0,0,0
904,0.0311584,0.0237426,0,0,0,0,0,0,0.00682768,0.00858445,0.00799232,0.0105053,0,0,0.0204233,0,0.0237297,0.0143678,0.0385631,0.0123016,0.028348,0.00467418,0.00615798,0.013514,0.00897514,0.00667978,0.00811067,0.0389243,0.00673886,0.00676412,0.00410455,0.0305598,0.0109596,0.0107386,0.0116865,0.0133322,0.0193206,0.0108388,0.00785194,0.0093843,0.015309,0,0,0.029535,0,0.0126768,0.0117559,0.0452388,0.0182901,0.0283334,0.00929249,0.00674972,0.0241317,0.00827345,0.0303196,0.00768222,0.00877819,0.00238745,0.0432191,0.00267504,0.00794817,0.0213237,0.0270665,0.00705387,0.00669016,0.0211924,0.0205472,0,0,0,0,0,0,0,0
905,0.0310999,0.0235356,0,0,0,0,0,0,0.00686932,0.00847426,0.0080463,0.0105966,0,0,0.0202704,0,0.0237722,0.0143671,0.0385395,0.0123114,0.0283556,0.00474953,0.00602908,0.0136478,0.00902015,0.0066972,0.00814618,0.0389595,0.00680691,0.00679884,0.00413341,0.0305608,0.0109933,0.0106243,0.0117234,0.0133088,0.0193679,0.0108368,0.00793447,0.00941457,0.0154189,0,0,0.0293185,0,0.0126798,0.0120126,0.0452637,0.0183227,0.0283059,0.00917518,0.00667927,0.0239619,0.00826464,0.0303241,0.00769817,0.0087824,0.0023815,0.0432807,0.00272552,0.00797272,0.0213608,0.0266309,0.00728312,0.00681692,0.0210243,0.020567,0,0,0,0,0,0,0,0
906,0.0311588,0.0234097,0,0,0,0,0,0,0.0069036,0.0083794,0.00809026,0.0106378,0,0,0.0198118,0,0.0238322,0.0144512,0.0385062,0.0123098,0.0283494,0.00478354,0.00584955,0.0139774,0.00903345,0.00671635,0.00816918,0.0389671,0.00681115,0.00683478,0.00413409,0.0305437,0.0110166,0.0105039,0.0117946,0.0133549,0.0194093,0.0108086,0.00790326,0.00940995,0.0156184,0,0,0.029069,0,0.0126607,0.0123443,0.0452762,0.0182782,0.0282687,0.00915651,0.0065724,0.0238873,0.00824581,0.0303299,0.00770856,0.0087973,0.00234269,0.0433269,0.00269654,0.00794566,0.0214444,0.0262313,0.00743455,0.00691175,0.020949,0.020664,0,0,0,0,0,0,0,0
907,0.0312769,0.0233026,0,0,0,0,0,0,0.00691804,0.00826771,0.0081181,0.01062,0,0,0.0191937,0,0.0239052,0.0145395,0.0384711,0.0123209,0.0283373,0.00478275,0.00559725,0.0143219,0.0090495,0.00676632,0.00819328,0.0389716,0.00678652,0.00685029,0.0041147,0.0305262,0.0110214,0.010451,0.0118783,0.0134443,0.0194574,0.0107954,0.00787249,0.00936739,0.0158099,0,0,0.0288094,0,0.0126226,0.0127005,0.0452694,0.0181998,0.0282421,0.00914957,0.00639889,0.0238844,0.00823348,0.0303361,0.00770829,0.0088137,0.00228848,0.043356,0.00266673,0.0079088,0.0215469,0.0257943,0.00745117,0.00693803,0.0208922,0.0207955,0,0,0,0,0,0,0,0
908,0.0312906,0.0231855,0,0,0,0,0,0,0.00691135,0.00816217,0.00812782,0.0105458,0,0,0.0184969,0,0.023963,0.0145591,0.0384505,0.0123256,0.0283063,0.00480707,0.00528629,0.0145931,0.00906808,0.00680529,0.00820186,0.0389962,0.0067681,0.0068576,0.00409213,0.0305003,0.0110039,0.0103976,0.0119575,0.0135169,0.0194818,0.0107666,0.00785995,0.00928118,0.0159079,0,0,0.0286224,0,0.0125241,0.0129791,0.0452853,0.0181291,0.0282266,0.00913961,0.00618416,0.0238994,0.00825888,0.0303427,0.00770956,0.00882931,0.00225064,0.0433762,0.00266355,0.00788554,0.0216139,0.0252763,0.00733423,0.00690639,0.0207791,0.0208636,0,0,0,0,0,0,0,0
909,0.0311783,0.0230403,0,0,0,0,0,0,0.00688863,0.00811784,0.00810881,0.0104199,0,0,0.0177657,0,0.0239578,0.0145303,0.0384273,0.0123108,0.028242,0.00484461,0.00491378,0.0148339,0.00908532,0.00683465,0.0082139,0.0389607,0.00674763,0.00684958,0.0040575,0.0304688,0.0109715,0.0101896,0.011999,0.013532,0.0194792,0.0106795,0.00789713,0.00912771,0.0158866,0,0,0.0285138,0,0.0123026,0.0131114,0.0452741,0.0180739,0.0281838,0.00909822,0.00594499,0.0238298,0.00833366,0.0303569,0.00771964,0.00885549,0.00221416,0.0434001,0.00267172,0.00787389,0.0216267,0.0245896,0.0073216,0.00683445,0.020611,0.020825,0,0,0,0,0,0,0,0
910,0.0310497,0.0229237,0,0,0,0,0,0,0.00685579,0.00806842,0.00806035,0.0102673,0,0,0.0171021,0,0.0239645,0.0144776,0.03839,0.0122577,0.0281633,0.00485124,0.00452437,0.0150666,0.00909981,0.00686887,0.00821387,0.0389078,0.00670544,0.00682823,0.00402262,0.0304347,0.0109344,0.00979408,0.0120595,0.0135671,0.0194715,0.0107038,0.00795951,0.0088994,0.0157401,0,0,0.0283927,0,0.0120656,0.0130629,0.0452399,0.0180133,0.0281042,0.00907315,0.00571123,0.023629,0.00830961,0.0303678,0.00771261,0.00887582,0.00216726,0.0434229,0.00267308,0.00784135,0.0216379,0.023697,0.00693176,0.00667829,0.0204414,0.0206994,0,0,0,0,0,0,0,0
911,0.0308525,0.0228112,0,0,0,0,0,0,0.00681575,0.00799904,0.00799793,0.010089,0,0,0.0165288,0,0.0240035,0.0144245,0.0383321,0.012148,0.028075,0.00485443,0.00412433,0.0152941,0.00913164,0.00688877,0.00819508,0.0388584,0.00661642,0.00678969,0.00397979,0.0304062,0.0108897,0.00921502,0.0121517,0.0135547,0.0194346,0.0107301,0.00796229,0.00858146,0.0155209,0,0,0.028299,0,0.0117786,0.0128527,0.0451812,0.017942,0.0280294,0.00905446,0.00547516,0.0233017,0.0083148,0.0303887,0.00768474,0.00887532,0.00214111,0.0434384,0.00266884,0.00781659,0.0216898,0.0227384,0.00638669,0.00640114,0.0202437,0.02055,0,0,0,0,0,0,0,0
912,0.030655,0.0227279,0,0,0,0,0,0,0.0067822,0.0079014,0.00790788,0.00987095,0,0,0.0160016,0,0.0240836,0.0143546,0.0382562,0.0119925,0.0279703,0.0048743,0.00372075,0.015519,0.00916964,0.00692773,0.00818154,0.0388139,0.00646169,0.0067503,0.00395132,0.0303902,0.0108386,0.00853975,0.0122787,0.0134776,0.019372,0.0106851,0.00794161,0.00817453,0.0153182,0,0,0.0279935,0,0.0114018,0.0126609,0.0451213,0.0178782,0.0279265,0.00900698,0.00525397,0.0229108,0.0083448,0.0304277,0.00765644,0.00885105,0.00213816,0.0434321,0.00269092,0.00784138,0.021735,0.0217608,0.00603783,0.00606335,0.0200346,0.0204319,0,0,0,0,0,0,0,0
913,0.0304561,0.0226008,0,0,0,0,0,0,0.00674953,0.00778213,0.00777185,0.0096275,0,0,0.0155271,0,0.0241866,0.0142114,0.0381762,0.0117858,0.0278458,0.00488605,0.00332762,0.0157308,0.00922158,0.00699121,0.0081665,0.0387759,0.00638228,0.00672104,0.003926,0.0303869,0.0107695,0.00777678,0.0124318,0.0133434,0.0193497,0.0105978,0.00790304,0.00771794,0.0150635,0,0,0.0273479,0,0.010991,0.0125592,0.0450738,0.0177883,0.027795,0.00896073,0.00505882,0.0224799,0.00828925,0.0304874,0.00763055,0.00881282,0.00216176,0.0434299,0.00271418,0.00788651,0.0216934,0.0207781,0.00604016,0.0057696,0.0197492,0.0202904,0,0,0,0,0,0,0,0
914,0.0301067,0.0223113,0,0,0,0,0,0,0.00669554,0.0076665,0.00759178,0.00939147,0,0,0.0150455,0,0.024323,0.0139836,0.0381026,0.011529,0.0277488,0.00487913,0.00299163,0.0159027,0.00924726,0.00704852,0.00813985,0.038789,0.00637407,0.00668402,0.00392978,0.0303914,0.0106773,0.0070285,0.0126078,0.0131995,0.0193738,0.0105971,0.00786728,0.00735568,0.0146403,0,0,0.0267603,0,0.0106681,0.0125225,0.0450943,0.0176857,0.0276972,0.00894229,0.0049775,0.0219232,0.0082209,0.0305039,0.00759911,0.00877411,0.00218846,0.0434319,0.00274419,0.00791265,0.0218169,0.0198962,0.00579234,0.00549286,0.0193547,0.0200143,0,0,0,0,0,0,0,0
915,0.0300235,0.0217235,0,0,0,0,0,0,0.00642505,0.00818262,0.00728442,0.00870911,0,0,0.0143038,0,0.024146,0.0139917,0.038146,0.0112252,0.0275443,0.00478062,0.0021092,0.0164588,0.00917563,0.0069718,0.0080542,0.0388444,0.00636626,0.00651989,0.00390543,0.0304239,0.0105239,0.00610238,0.0125053,0.0125506,0.0194018,0.0110967,0.0078812,0.00640149,0.0154409,0,0,0.0263241,0,0.0104429,0.0135455,0.0450572,0.0175381,0.0274024,0.00895226,0.00437088,0.0213129,0.00820389,0.0304926,0.00763148,0.00881463,0.00215411,0.0434949,0.00270402,0.007825,0.0218537,0.0171153,0.00747339,0.00611599,0.0186058,0.0202669,0,0,0,0,0,0,0,0
916,0.0295003,0.0213256,0,0,0,0,0,0,0.00634354,0.00816147,0.00706004,0.00847962,0,0,0.0137466,0,0.0242857,0.0137817,0.0380923,0.0109524,0.0274263,0.00462403,0.00198584,0.0167833,0.00918076,0.00701083,0.00803075,0.0388984,0.0062438,0.00637679,0.00389605,0.0304662,0.0104188,0.00555888,0.012668,0.0123766,0.0194668,0.0112188,0.00782875,0.00603849,0.0150316,0,0,0.025687,0,0.010173,0.0138341,0.0450782,0.0174364,0.0273066,0.00888835,0.0042884,0.0207932,0.00820991,0.0305015,0.00763344,0.00880338,0.00216497,0.0435236,0.00271327,0.00784826,0.021964,0.0162311,0.00715654,0.00590246,0.0180917,0.019897,0,0,0,0,0,0,0,0
917,0.0289227,0.0209228,0,0,0,0,0,0,0.00628087,0.00813224,0.00683284,0.00824526,0,0,0.0130821,0,0.0244457,0.0134377,0.0380722,0.0106939,0.0273019,0.00443023,0.00198398,0.0170359,0.00916619,0.00702493,0.00799293,0.038939,0.00607791,0.00622892,0.00386952,0.0305227,0.0103076,0.00513732,0.0128582,0.0121986,0.0195255,0.0113393,0.00773363,0.0057493,0.0146195,0,0,0.0251432,0,0.00986965,0.0139363,0.0450805,0.0172624,0.0272317,0.00880333,0.00413827,0.0202925,0.00827907,0.0305019,0.0076292,0.00879909,0.00215116,0.0435586,0.00269875,0.00785685,0.0220489,0.0152926,0.00702044,0.00581414,0.0175109,0.0195129,0,0,0,0,0,0,0,0
918,0.0282442,0.0204451,0,0,0,0,0,0,0.0062219,0.00815532,0.00661823,0.00805514,0,0,0.0124433,0,0.0245577,0.0131093,0.0380865,0.010435,0.0271806,0.00431773,0.00211014,0.0172737,0.00913006,0.00701561,0.00792659,0.038966,0.00596194,0.00613214,0.00384213,0.0305538,0.0101938,0.00498538,0.013001,0.0120088,0.0196195,0.0114678,0.00764171,0.00555377,0.0142147,0,0,0.0247739,0,0.00955557,0.0137954,0.0450778,0.0170992,0.0271606,0.00882319,0.0041506,0.0197873,0.00828316,0.030492,0.00765414,0.0088278,0.00214884,0.0435893,0.00268346,0.00787026,0.0222218,0.0143537,0.00694061,0.00580903,0.0168819,0.0190652,0,0,0,0,0,0,0,0
919,0.0275358,0.0198839,0,0,0,0,0,0,0.00615175,0.00826726,0.00642555,0.00793999,0,0,0.011829,0,0.0246202,0.0129975,0.0381306,0.0101641,0.0270767,0.0043174,0.00240765,0.0176211,0.00910534,0.00698725,0.00786902,0.0389621,0.00591575,0.00608413,0.00381492,0.0305549,0.0101004,0.00507433,0.0130852,0.0117963,0.0197239,0.0115924,0.00753826,0.00544987,0.0138743,0,0,0.0245582,0,0.00929276,0.0134343,0.0450162,0.0169512,0.0270873,0.0089415,0.00412703,0.019378,0.00823585,0.0304829,0.007705,0.00888323,0.00217157,0.0436244,0.00268452,0.00789178,0.0224027,0.0135141,0.00666029,0.00577543,0.016217,0.0186162,0,0,0,0,0,0,0,0
920,0.0268847,0.0192627,0,0,0,0,0,0,0.00611733,0.00832518,0.00629195,0.00793566,0,0,0.0114581,0,0.0246708,0.013086,0.0381675,0.00992897,0.0270351,0.00432808,0.00278357,0.0178383,0.00912317,0.00699319,0.0078473,0.0389598,0.00589224,0.00609033,0.00380628,0.0305441,0.010013,0.00510916,0.0131405,0.011574,0.0198366,0.0116894,0.00748176,0.00546379,0.0135084,0,0,0.0243422,0,0.00909449,0.0129373,0.0448744,0.0168033,0.0270493,0.00893102,0.00392301,0.0192528,0.00824378,0.0304458,0.00779373,0.00895926,0.00219847,0.043659,0.00268729,0.00791224,0.0225692,0.0128733,0.00624029,0.00574773,0.0156157,0.0181651,0,0,0,0,0,0,0,0
921,0.0263524,0.0185837,0,0,0,0,0,0,0.00608982,0.00841034,0.00616438,0.00795978,0,0,0.0111298,0,0.0247167,0.0131942,0.038199,0.00970399,0.027018,0.00436063,0.00325999,0.0180222,0.00918421,0.00702309,0.007877,0.0389411,0.00588539,0.00610893,0.00379129,0.0305259,0.00994304,0.0051611,0.0131787,0.0113163,0.0199707,0.0118055,0.00744477,0.00548598,0.0133515,0,0,0.024027,0,0.00891604,0.0125289,0.0447295,0.0166711,0.0270198,0.00880353,0.00374277,0.0192811,0.00827356,0.0303973,0.00789264,0.00905664,0.00221614,0.0436936,0.00270417,0.00793721,0.0227569,0.0124446,0.00603515,0.00571261,0.0150143,0.0178248,0,0,0,0,0,0,0,0
922,0.0259645,0.017923,0,0,0,0,0,0,0.00606598,0.00847548,0.00606322,0.00801127,0,0,0.0108892,0,0.0247885,0.0131774,0.0382331,0.00953749,0.0270229,0.00438777,0.00375726,0.0182628,0.00926647,0.00706721,0.00793436,0.0389032,0.00589954,0.00611838,0.00378775,0.030521,0.00988745,0.00531266,0.0132373,0.0111443,0.0200865,0.0118458,0.00743445,0.0055321,0.0134903,0,0,0.0236924,0,0.00873423,0.0122279,0.0446328,0.0165429,0.0269726,0.00871667,0.00366575,0.01927,0.00830943,0.0303808,0.00797938,0.00914268,0.00223183,0.0437121,0.00271871,0.00797888,0.0229372,0.0122182,0.00584944,0.00563639,0.0144281,0.0176201,0,0,0,0,0,0,0,0
923,0.0255666,0.017286,0,0,0,0,0,0,0.00607707,0.00849429,0.00601609,0.0081458,0,0,0.01083,0,0.0248895,0.0130629,0.0382357,0.00942655,0.0270444,0.0043731,0.00413147,0.0185802,0.00937305,0.00716747,0.00799081,0.0388652,0.00591252,0.00610324,0.00378752,0.0305342,0.00982354,0.00542761,0.013317,0.0110021,0.0201727,0.0118658,0.00740196,0.00564526,0.0136699,0,0,0.0234595,0,0.00856812,0.0120595,0.0446067,0.016415,0.0269459,0.00870194,0.00360554,0.0192102,0.00835036,0.0303945,0.00804199,0.009211,0.00225026,0.0437042,0.00271804,0.00801539,0.0230476,0.0120954,0.00557926,0.00554067,0.0138255,0.017398,0,0,0,0,0,0,0,0
