Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,x75
115,0.0331519,0.0466937,0,0,0,0,0,0,0.0212244,0,0.0296725,0.0453786,0,0,0.0119675,0,0,0.0309674,0.0453809,0.0495383,0.0251831,0.054698,0.0247465,0.0246081,0.0170123,0.0336376,0.0412665,0.0270682,0.050473,0.0523142,0.0440368,0.0411736,0.0673925,0.0497559,0.00756356,0.0147461,0.0676221,0,0.0149776,0.0748811,0.0209687,0,0,0.0139985,0,0,0.034937,0.045111,0.0475262,0.0321509,0.0212782,0.0202067,0.0265218,0.0404063,0.0191455,0.0601175,0.0636772,0.0647576,0.0660071,0.0647409,0.021593,0.032389,0.0194048,0.0234071,0.0403139,0.0187615,0,0,0,0,0,0,0,0,0,0
116,0.0334641,0.0465114,0,0,0,0,0,0,0.0211569,0,0.0292829,0.0454157,0,0,0.0120648,0,0,0.030821,0.045637,0.0484614,0.0251251,0.0547798,0.0252084,0.0245623,0.0172202,0.0344691,0.041203,0.0270784,0.0507338,0.0525628,0.0442818,0.0414795,0.0670609,0.0499268,0.00779441,0.0147517,0.067291,0,0.0153629,0.075292,0.0210613,0,0,0.0141634,0,0,0.0346025,0.0452865,0.0477893,0.0316924,0.0215686,0.0200758,0.0264549,0.0405171,0.0190366,0.0604167,0.0636592,0.0645536,0.0658959,0.0645118,0.0212138,0.0323805,0.0194896,0.0235743,0.0401549,0.0188541,0,0,0,0,0,0,0,0,0,0
117,0.0334181,0.0466786,0,0,0,0,0,0,0.0205602,0,0.0286997,0.0458191,0,0,0.0118181,0,0,0.0309564,0.0455598,0.0475293,0.0250156,0.0548776,0.0252014,0.0243196,0.0174537,0.0355062,0.0413195,0.0270233,0.0506903,0.0528676,0.0441974,0.0412373,0.0654389,0.0500086,0.00770785,0.0146518,0.0674831,0,0.0156416,0.0755793,0.021173,0,0,0.0142058,0,0,0.0346609,0.0453679,0.0480066,0.0314451,0.0221114,0.0199885,0.0266036,0.040459,0.0191611,0.0604184,0.0635474,0.064402,0.0655683,0.0641657,0.0215711,0.0322377,0.0193934,0.0236157,0.0403387,0.0187854,0,0,0,0,0,0,0,0,0,0
118,0.0331841,0.0469595,0,0,0,0,0,0,0.0196676,0,0.0287376,0.0462871,0,0,0.0109141,0,0,0.0315132,0.0448463,0.0473938,0.0241787,0.0541555,0.0250272,0.0238732,0.0171051,0.0353775,0.0409015,0.0271651,0.0504111,0.052926,0.0440543,0.0408713,0.0634653,0.0504146,0.00709723,0.0138562,0.0698728,0,0.0154692,0.0754927,0.0210093,0,0,0.0148299,0,0,0.0341926,0.045138,0.0473749,0.0312046,0.0228331,0.0203921,0.026876,0.0398576,0.0197174,0.0600822,0.063669,0.0643974,0.0655763,0.0641462,0.026396,0.031759,0.0199773,0.0244076,0.040577,0.0187446,0,0,0,0,0,0,0,0,0,0
119,0.0334313,0.0467547,0,0,0,0,0,0,0.0193626,0,0.0276443,0.0468038,0,0,0.0116718,0,0,0.0310182,0.0447928,0.044549,0.0245602,0.0541462,0.0254025,0.0242045,0.0179737,0.0367281,0.0412868,0.0275187,0.0498923,0.0527912,0.0433798,0.0397126,0.0592573,0.0498669,0.00773166,0.0148136,0.067585,0,0.0161092,0.075545,0.0213189,0,0,0.0143466,0,0,0.0347852,0.0454154,0.0481626,0.0309571,0.0224365,0.0203606,0.0268994,0.0409209,0.0192434,0.0604734,0.0633245,0.0644082,0.0655196,0.0641047,0.0222835,0.031897,0.0194183,0.0238542,0.0404296,0.0186947,0,0,0,0,0,0,0,0,0,0
120,0.0340675,0.0461494,0,0,0,0,0,0,0.0178933,0,0.0284742,0.0469889,0,0,0.011763,0,0,0.0307612,0.0433628,0.044005,0.0231281,0.0523231,0.0258934,0.0241568,0.0168972,0.0348955,0.0403074,0.0282791,0.0497175,0.0528201,0.0435559,0.0399974,0.0555066,0.0500898,0.0079815,0.0146064,0.0684969,0,0.0158036,0.0748262,0.0213786,0,0,0.0150619,0,0,0.0335379,0.0453687,0.0471801,0.0301559,0.0224056,0.0216298,0.0272939,0.0412117,0.0191551,0.0609098,0.0637076,0.0646942,0.0663187,0.0647756,0.026374,0.0318269,0.0204988,0.0251984,0.0399234,0.0194635,0,0,0,0,0,0,0,0,0,0
121,0.0334735,0.0467599,0,0,0,0,0,0,0.0199766,0,0.0268393,0.0480697,0,0,0.011638,0,0,0.031026,0.0431259,0.0425751,0.0240433,0.0521422,0.0252139,0.0241017,0.0182044,0.0357532,0.0417346,0.0290843,0.0488495,0.052496,0.042381,0.0382335,0.0498383,0.0498005,0.00755417,0.0149071,0.0676748,0,0.0163684,0.0747954,0.0215117,0,0,0.0143711,0,0,0.0349031,0.0451171,0.0484307,0.0306005,0.0223038,0.0208979,0.027271,0.0410075,0.0189841,0.0609816,0.0635276,0.0646331,0.0657311,0.0641545,0.0227952,0.0316853,0.0194498,0.0240879,0.0404789,0.0185989,0,0,0,0,0,0,0,0,0,0
122,0.0335692,0.0467642,0,0,0,0,0,0,0.0215251,0,0.0265101,0.0488453,0,0,0.0116561,0,0,0.0310154,0.0426108,0.0411131,0.0238223,0.0510255,0.0248011,0.0240911,0.0183084,0.0345933,0.0425683,0.0297403,0.0483173,0.0523391,0.0420328,0.0378836,0.0442389,0.0498885,0.00759322,0.0148777,0.0676451,0,0.0164894,0.0742068,0.0216344,0,0,0.0143161,0,0,0.0349153,0.0452299,0.0483454,0.0306472,0.022379,0.0209885,0.0273526,0.0408724,0.0188915,0.0609549,0.0636537,0.0648321,0.0658405,0.0643051,0.0230723,0.0316304,0.0194525,0.0241437,0.0404922,0.0184852,0,0,0,0,0,0,0,0,0,0
123,0.0337214,0.0469896,0,0,0,0,0,0,0.0239531,0,0.0270218,0.0509729,0,0,0.0110041,0,0,0.0311613,0.0415703,0.0403032,0.0248809,0.0519737,0.0243063,0.0237576,0.0188634,0.0354751,0,0.0295405,0.0466612,0.050953,0.0407049,0.0365352,0.0373279,0.0505288,0.00727771,0.0140353,0.0699384,0,0.016365,0.0740207,0.0212721,0,0,0.0143887,0,0,0.0340966,0.0444552,0.0477693,0.0309076,0.0227264,0.0204174,0.0267279,0.0399464,0.0197681,0.0605175,0.0639894,0.0649892,0.0659886,0.0643758,0.0277432,0.0320244,0.019441,0.0240825,0.0409583,0.0176068,0,0,0,0,0,0,0,0,0,0
124,0.0340671,0.0468559,0,0,0,0,0,0,0.0275279,0,0.0266337,0.05227,0,0,0.0115211,0,0,0.0307853,0.0411383,0.0390003,0.0255817,0.0513821,0.0239305,0.023976,0.0198693,0.0349957,0,0.029877,0.0459124,0.0504804,0.0401104,0.0363542,0.031289,0.0502889,0.00789146,0.0145898,0.0682739,0,0.016937,0.0732559,0.0215478,0,0,0.0139953,0,0,0.0344809,0.0450974,0.0483895,0.0308595,0.0218465,0.0202819,0.026773,0.0408987,0.0190705,0.0602938,0.064074,0.0654362,0.0663533,0.0645802,0.0241684,0.0321197,0.0191395,0.0236045,0.0408818,0.0174197,0,0,0,0,0,0,0,0,0,0
125,0.0341136,0.046943,0,0,0,0,0,0,0.0310143,0,0.0270942,0.0532346,0,0,0.0114716,0,0,0.03088,0.0404777,0.0383945,0.0256803,0.0503994,0.0235896,0.0239956,0.0207202,0.0335044,0,0.0305519,0.0455563,0.0501152,0.0398191,0.0366622,0.0258001,0.0502288,0.00794041,0.014623,0.0687528,0,0.0170318,0.0724316,0.0216672,0,0,0.0139608,0,0,0.0344825,0.0454442,0.0482635,0.0309825,0.0216318,0.0206174,0.0269094,0.0409797,0.0188705,0.059974,0.0643241,0.06579,0.0667006,0.0648077,0.0248307,0.0319885,0.0192456,0.0236949,0.0409646,0.0171911,0,0,0,0,0,0,0,0,0,0
126,0.0341022,0.0470361,0,0,0,0,0,0,0.0342332,0,0.028281,0.0543457,0,0,0.0114244,0,0,0.0309348,0.0397642,0.0379061,0.0258941,0.049585,0.0233508,0.0240345,0.0217947,0.0320053,0,0.0318662,0.0454444,0.0491527,0.039807,0.0372187,0.021405,0.0501444,0.00792521,0.0146898,0.0693762,0,0.0170859,0.0714193,0.0217744,0,0,0.0139239,0,0,0.0345739,0.045881,0.048208,0.0310517,0.0212832,0.0210246,0.0270412,0.0409719,0.0186431,0.0596322,0.0646425,0.0662309,0.0669483,0.065142,0.0256426,0.0318057,0.0193644,0.0238731,0.041108,0.0169155,0,0,0,0,0,0,0,0,0,0
127,0.0339996,0.0471921,0,0,0,0,0,0,0.0377037,0,0.0279657,0.0554435,0,0,0.0112985,0,0,0.0310761,0.0392272,0.0381396,0.0264655,0.0492785,0.0230005,0.0241829,0.0230652,0.031064,0,0.034351,0.0452962,0.0483082,0.0395594,0.037529,0.0178384,0.0500791,0.00776762,0.0146989,0.0700977,0,0.0172567,0.070494,0.0216795,0,0,0.014002,0,0,0.0347537,0.0462672,0.0482548,0.0310236,0.020673,0.0212605,0.0270276,0.0408823,0.018418,0.0593535,0.0648834,0.0665664,0.0670917,0.0654324,0.0262028,0.031633,0.0193587,0.0239638,0.0413093,0.0165778,0,0,0,0,0,0,0,0,0,0
128,0.0339133,0.0473002,0,0,0,0,0,0,0.0404453,0,0.0278383,0.0563337,0,0,0.0112894,0,0,0.0311261,0.0387044,0.0386373,0.0267135,0.0493666,0.0227334,0.0243478,0.0242216,0.0301511,0,0.0349065,0.0454023,0.0483565,0.0396356,0.0380092,0.0153772,0.0499524,0.00768491,0.0148758,0.0708668,0,0.0172588,0.0695707,0.0216398,0,0,0.0140779,0,0,0.0348132,0.0467329,0.0484638,0.0308604,0.0200692,0.0216572,0.027091,0.0409126,0.0181981,0.0592505,0.0651343,0.0668454,0.0672708,0.065602,0.0267848,0.0316301,0.0194066,0.0240239,0.0413553,0.0164541,0,0,0,0,0,0,0,0,0,0
129,0.0338071,0.0474298,0,0,0,0,0,0,0.0424245,0,0.0282481,0.0570965,0,0,0.0113466,0,0,0.0312099,0.0382894,0.0391132,0.026869,0.0501718,0.02256,0.0244921,0.0254667,0.0295878,0,0.0353464,0.0455755,0.0486651,0.0398563,0.0383632,0.0138374,0.0498001,0.00762766,0.0150746,0.0712371,0,0.0172042,0.0687495,0.0216763,0,0,0.0141411,0,0,0.0349741,0.0471711,0.0486033,0.0307694,0.0195713,0.0220616,0.0271848,0.0408863,0.0180882,0.0589768,0.06525,0.0670281,0.0673002,0.0655389,0.0273518,0.0315356,0.0194892,0.0241025,0.0413106,0.0163357,0,0,0,0,0,0,0,0,0,0
130,0.0337392,0.0475095,0,0,0,0,0,0,0.0438538,0,0.0289678,0.057824,0,0,0.0114893,0,0,0.0312027,0.0377838,0.0393931,0.0268852,0.0507305,0.0224524,0.0246669,0.0265093,0.0293693,0,0.0360246,0.0458695,0.048921,0.0402522,0.038722,0.0128692,0.0496499,0.00770088,0.015268,0.0713739,0,0.0171209,0.0677996,0.0218128,0,0,0.0141628,0,0,0.0349414,0.0477512,0.0488283,0.0306621,0.0189799,0.0225972,0.0273995,0.0409731,0.0179762,0.0589404,0.0653068,0.0672244,0.067392,0.065523,0.0281177,0.031449,0.019613,0.0242868,0.041123,0.0163668,0,0,0,0,0,0,0,0,0,0
131,0.0335377,0.0477011,0,0,0,0,0,0,0.0454432,0,0.0284633,0.0566561,0,0,0.011458,0,0,0.0315795,0.0393365,0.0390507,0.0268798,0.0504978,0.0230803,0.0254695,0.0289387,0.0288441,0,0,0.0464763,0.049203,0.040605,0.0395205,0.0115028,0.0493506,0.00750255,0.0156279,0.0705857,0,0.0178264,0.0697296,0.0213597,0,0,0.0143145,0,0,0.0349703,0.0469831,0.0499016,0.0309898,0.0189463,0.0221067,0.0267828,0.0407945,0.0184785,0.0592161,0.0644544,0.0663234,0.0665364,0.0646578,0.0278132,0.0315203,0.0193672,0.023922,0.0411875,0.0162088,0,0,0,0,0,0,0,0,0,0
132,0.033524,0.0477231,0,0,0,0,0,0,0.0441662,0,0.0300089,0.059038,0,0,0.0115207,0,0,0.0314066,0.0371474,0.0402368,0.0276165,0.0507648,0.0225883,0.0250482,0.0285835,0.0296432,0,0.0369075,0.0462476,0.0491271,0.0405369,0.0387258,0.012627,0.0494449,0.00748515,0.0154281,0.0706994,0,0.0175547,0.0664405,0.0217722,0,0,0.0144278,0,0,0.0350223,0.0486515,0.0497355,0.0303375,0.0175071,0.0231247,0.0277309,0.0407042,0.0179494,0.0585863,0.0650988,0.0669767,0.0669816,0.065195,0.0281861,0.0310974,0.0196954,0.0243322,0.0412435,0.0162869,0,0,0,0,0,0,0,0,0,0
133,0.0330742,0.0481465,0,0,0,0,0,0,0.0431768,0,0.0299835,0.0592842,0,0,0.0110356,0,0,0.0319247,0.0370032,0.0406887,0.0284062,0.0516707,0.0230965,0.0251963,0.0298345,0.0302086,0,0.0367628,0.0461334,0.0491046,0.0402871,0.0382425,0.0136234,0.0494474,0.00696307,0.0151496,0.0710912,0,0.0180122,0.0659788,0.0212984,0,0,0.0149325,0,0,0.0355166,0.048665,0.0503929,0.0298823,0.0161914,0.0228318,0.0274846,0.0399596,0.018321,0.057994,0.0646361,0.0665559,0.0662931,0.0646848,0.0288965,0.0306386,0.0194913,0.0241428,0.0415576,0.0160769,0,0,0,0,0,0,0,0,0,0
134,0.0333916,0.0478728,0,0,0,0,0,0,0.0417802,0,0.0310204,0.0597191,0,0,0.0116007,0,0,0.0315303,0.0356518,0.0402413,0.0280195,0.0510625,0.0233251,0.0253,0.029477,0.0299124,0,0.0360441,0.0463777,0.0493596,0.0408417,0.0386707,0.0142223,0.0490965,0.0075296,0.0157223,0.0693656,0,0.017911,0.0648873,0.0216494,0,0,0.0147695,0,0,0.0352019,0.0494085,0.0510226,0.0294422,0.0155865,0.0235273,0.0278041,0.0403053,0.0182312,0.0580701,0.064297,0.0663579,0.0661202,0.0644308,0.0278958,0.0308388,0.0196421,0.0244119,0.0413153,0.0166026,0,0,0,0,0,0,0,0,0,0
135,0.0334028,0.0478846,0,0,0,0,0,0,0.0407382,0,0.0310389,0.0599142,0,0,0.0118106,0,0,0.0315901,0.0345269,0.0401656,0.027885,0.0500479,0.0235704,0.0255541,0.0292296,0.02983,0,0.0356047,0.0463742,0.0493187,0.0410151,0.0386167,0.014899,0.0487802,0.00764752,0.0161018,0.0682939,0,0.0179864,0.0644157,0.0216058,0,0,0.0147877,0,0,0.0351527,0.0497156,0.0514709,0.0291583,0.0148803,0.0239093,0.0278291,0.0402298,0.0184455,0.0579905,0.0637889,0.0658845,0.0655389,0.0639313,0.0274441,0.030753,0.0197112,0.0244292,0.0412376,0.0168988,0,0,0,0,0,0,0,0,0,0
136,0.0329498,0.0483474,0,0,0,0,0,0,0.039717,0,0.0298712,0.0597394,0,0,0.0113947,0,0,0.0322905,0.0342871,0.040484,0.0283971,0.0497404,0.0238696,0.0260599,0.0297128,0.0301241,0,0.0354483,0.0459322,0.0489755,0.0404917,0.0378459,0.0161631,0.0486088,0.00704921,0.016011,0.0679661,0,0.0185305,0.0647923,0.0208246,0,0,0.0152518,0,0,0.0354602,0.0493042,0.0520232,0.0288935,0.0141848,0.0234664,0.0271933,0.0394885,0.0191082,0.0574477,0.0630685,0.0650449,0.0646178,0.0631171,0.0268492,0.0303721,0.0194435,0.0239833,0.0415073,0.0167477,0,0,0,0,0,0,0,0,0,0
137,0.0331434,0.0482196,0,0,0,0,0,0,0.0381742,0,0.0299414,0.0598201,0,0,0.0119099,0,0,0.0321393,0.0331018,0.0395501,0.0277477,0.0494973,0.0239248,0.0265193,0.0287166,0.0295986,0,0.0342383,0.0459097,0.0489719,0.0404075,0.0377936,0.0169475,0.0481214,0.00748224,0.0166411,0.0658776,0,0.0190082,0.0642943,0.0208657,0,0,0.0149434,0,0,0.0350569,0.0496032,0.0529225,0.028485,0.0141378,0.0240448,0.0271163,0.0397805,0.0194573,0.0575958,0.0625365,0.0644857,0.0642658,0.0626069,0.0253169,0.0307103,0.0194058,0.0238996,0.0413194,0.0171482,0,0,0,0,0,0,0,0,0,0
138,0.0331356,0.0482508,0,0,0,0,0,0,0.0369254,0,0.0299066,0.059682,0,0,0.012158,0,0,0.0321986,0.0321873,0.038073,0.0272943,0.0487163,0.0239301,0.0272273,0.0276926,0.029754,0,0.0326808,0.0456628,0.048769,0.0397436,0.037422,0.0177733,0.047767,0.00767994,0.0171034,0.0641467,0,0.0199623,0.0641393,0.0205373,0,0,0.0149436,0,0,0.0349633,0.0497331,0.053602,0.0280398,0.0141894,0.0243707,0.0268035,0.0398961,0.0201189,0.0577158,0.0619372,0.0637406,0.0636986,0.0620464,0.024387,0.0310104,0.0193021,0.0237036,0.0413147,0.0172786,0,0,0,0,0,0,0,0,0,0
139,0.0328103,0.0482309,0,0,0,0,0,0,0.0355966,0,0.0289,0.0584429,0,0,0.0123036,0,0,0.0325205,0.0313202,0.0352377,0.0244465,0.0451014,0.0236209,0.0277864,0.0261096,0.0290495,0.0375193,0.0311475,0.0469865,0.0502978,0.0412261,0.0384598,0.0182937,0.0473484,0.00752096,0.0174105,0.0643993,0,0.0203499,0.0630878,0.0203961,0,0,0.0153935,0,0,0.0347704,0.0501285,0.0539709,0.0274134,0.0143669,0.0256925,0.0272263,0.0395767,0.0204757,0.0576497,0.0615613,0.0629626,0.0631772,0.0615273,0.0272425,0.0305152,0.0199048,0.0243866,0.041026,0.0180777,0,0,0,0,0,0,0,0,0,0
140,0.0326221,0.0484338,0,0,0,0,0,0,0.0345508,0,0.0283292,0.0582723,0,0,0.0123754,0,0,0.0327284,0.0308968,0.0340173,0.0244208,0.0436716,0.0235599,0.0284274,0.0252357,0.0307139,0.0367171,0.0297847,0.0463938,0.0496641,0.0408897,0.0383405,0.0193475,0.0471548,0.00743946,0.0177685,0.0624453,0,0.0204672,0.0632407,0.0199268,0,0,0.0155666,0,0,0.0347155,0.0500059,0.0546195,0.0272304,0.0150488,0.0256196,0.0266493,0.039396,0.0206853,0.0575178,0.0608267,0.0616491,0.0624071,0.0607257,0.0260874,0.030725,0.0195023,0.0238915,0.0412076,0.0179738,0,0,0,0,0,0,0,0,0,0
141,0.0326074,0.0485265,0,0,0,0,0,0,0.0331737,0,0.0270108,0.0581588,0,0,0.0125188,0,0,0.0328729,0.0304345,0.0323105,0.0244608,0.0428486,0.0236997,0.0292418,0.0244758,0.0320841,0.0362378,0.0284126,0.0459735,0.0491282,0.0410167,0.0387331,0.020738,0.0469687,0.00747524,0.0182635,0.0601037,0,0.0209365,0.0634656,0.0194457,0,0,0.0157328,0,0,0.0344395,0.0497779,0.0550797,0.0269177,0.0159268,0.0256002,0.0259388,0.0395554,0.0209621,0.0576758,0.059955,0.0606208,0.0615578,0.060016,0.0248749,0.0311663,0.0192343,0.0234089,0.0412848,0.0181561,0,0,0,0,0,0,0,0,0,0
142,0.0325904,0.0487047,0,0,0,0,0,0,0.0317156,0,0.0254862,0.0582302,0,0,0.0125439,0,0,0.0330356,0.0300115,0.0304476,0.0246348,0.0427175,0.0240224,0.0300852,0.0241239,0.033238,0.0358496,0.027403,0.0455757,0.0488096,0.0406083,0.038526,0.0227401,0.0468271,0.00737908,0.0186352,0.0576374,0,0.0213889,0.0636542,0.0188417,0,0,0.0156258,0,0,0.034148,0.0496414,0.0555315,0.0270126,0.0169553,0.0254421,0.025185,0.0395614,0.0215483,0.0577011,0.0591526,0.0598741,0.0607794,0.0594286,0.0238639,0.031677,0.0188891,0.0228196,0.0414337,0.0183167,0,0,0,0,0,0,0,0,0,0
143,0.0327209,0.0486454,0,0,0,0,0,0,0.0295845,0,0.0246596,0.0584015,0,0,0.012996,0,0,0.0324583,0.0288489,0.0296143,0.0236961,0.0425686,0.0246243,0.0306403,0.0232317,0.0329703,0.0345681,0.0266829,0.0456965,0.0493438,0.0402353,0.0377216,0.0260959,0.0467946,0.00764857,0.0188765,0.0636588,0,0.0220421,0.0636069,0.0190628,0,0,0.0147965,0,0,0.0341533,0.0485669,0.0538031,0.0283431,0.0208544,0.0263722,0.0246617,0.0381615,0.0256378,0.0577048,0.0578245,0.0578623,0.058517,0.0584691,0.0303466,0.0324329,0.0183323,0.0221056,0.0414559,0.0183682,0,0,0,0,0,0,0,0,0,0
144,0.0325864,0.0486262,0,0,0,0,0,0,0.0273785,0,0.0249548,0.0585732,0,0,0.0131805,0,0,0.0326857,0.0279807,0.0296058,0.0236108,0.0425725,0.0252652,0.0316601,0.0225042,0.0327059,0.0334689,0.0258501,0.0458799,0.0500866,0.0398852,0.0367063,0.0288266,0.0464619,0.00767666,0.0190476,0.0598865,0,0.0221346,0.0631115,0.0183631,0,0,0.0143784,0,0,0.0340646,0.0490102,0.0548059,0.0287148,0.0215048,0.0265489,0.0238539,0.037995,0.0260057,0.0577227,0.0574544,0.0575898,0.0585652,0.0587981,0.0277597,0.0329767,0.0180241,0.0215454,0.0413678,0.0184174,0,0,0,0,0,0,0,0,0,0
145,0.0323682,0.0484205,0,0,0,0,0,0,0.0248875,0,0.0258499,0.0583285,0,0,0.01351,0,0,0.0329658,0.027752,0.0308714,0.023097,0.0423529,0.0254634,0.0326699,0.0216227,0.0319839,0.0327499,0.0248686,0.0462079,0.051025,0.0394644,0.0361831,0.0319311,0.0460378,0.00773398,0.0191794,0.0556428,0,0.0226004,0.0625014,0.0175769,0,0,0.013952,0,0,0.0339795,0.0494369,0.0556937,0.029069,0.0222211,0.0271298,0.0228313,0.0377264,0.026065,0.0580126,0.0569895,0.0572599,0.0583571,0.0591188,0.0253514,0.0335201,0.0178135,0.021011,0.0412345,0.0185775,0,0,0,0,0,0,0,0,0,0
146,0.0321809,0.0481488,0,0,0,0,0,0,0.0225821,0,0.0268952,0.0576127,0,0,0.0139397,0,0,0.0332735,0.0282144,0.0327246,0.0224215,0.0424905,0.0251907,0.0336301,0.0211236,0.0311016,0.032409,0.0241367,0.0462951,0.0517341,0.0390478,0.0360583,0.0353102,0.0455276,0.00783492,0.0194842,0.0514416,0,0.0233359,0.0618028,0.0169518,0,0,0.0136571,0,0,0.0339681,0.0501851,0.0565244,0.0293136,0.0228863,0.0279275,0.0217396,0.0379618,0.0259312,0.0584533,0.0564138,0.0567873,0.0578003,0.0592173,0.0241329,0.0339796,0.0176216,0.0205783,0.0412182,0.0188799,0,0,0,0,0,0,0,0,0,0
147,0.0321165,0.0480574,0,0,0,0,0,0,0.0209829,0,0.0278935,0.0565601,0,0,0.0144154,0,0,0.0335619,0.029347,0.0341763,0.0218791,0.043721,0.0248388,0.0345287,0.0212491,0.0301489,0.031979,0.0236749,0.0460632,0.0515483,0.0387291,0.0359742,0.0379897,0.0449955,0.00790989,0.0199234,0.0478814,0,0.0239427,0.0610341,0.016536,0,0,0.0133253,0,0,0.0339561,0.051352,0.0571981,0.0294615,0.0236505,0.0287426,0.0208194,0.0387001,0.0257027,0.0588899,0.0558139,0.0560729,0.0569719,0.0590428,0.0238249,0.0343635,0.0175018,0.0202508,0.0413162,0.0193308,0,0,0,0,0,0,0,0,0,0
148,0.0322046,0.048151,0,0,0,0,0,0,0.0204594,0,0.0284741,0.0554555,0,0,0.0148424,0,0,0.0338393,0.030863,0.0345161,0.0215599,0.0463478,0.0248085,0.0354132,0.0217925,0.0291283,0.0312577,0.0231029,0.0456574,0.0506727,0.0384103,0.0357798,0.0390473,0.0445319,0.00795289,0.0203473,0.0452075,0,0.0239874,0.0602196,0.0161993,0,0,0.0129964,0,0,0.0339789,0.0527307,0.0576355,0.0297173,0.0248854,0.0294144,0.0199483,0.0399963,0.0253015,0.0592045,0.0552627,0.0551547,0.0559707,0.058531,0.0240533,0.0346877,0.0174473,0.0200428,0.041435,0.0198709,0,0,0,0,0,0,0,0,0,0
149,0.0323692,0.0482703,0,0,0,0,0,0,0.0209088,0,0.0277357,0.0543304,0,0,0.0151793,0,0,0.0341975,0.0321774,0.0340477,0.021514,0.0494557,0.0251638,0.0362327,0.0222489,0.0282523,0.0304999,0.0221661,0.0451501,0.0498807,0.03806,0.0354668,0.0383477,0.0441086,0.00805618,0.0208213,0.0430073,0,0.023656,0.0594887,0.0159296,0,0,0.0128047,0,0,0.033996,0.0539894,0.0577817,0.0301384,0.026569,0.029682,0.0193167,0.0412208,0.025013,0.0595846,0.0549057,0.0542486,0.0549677,0.0578922,0.0248858,0.0348296,0.0174212,0.0199454,0.0415665,0.020332,0,0,0,0,0,0,0,0,0,0
150,0.032516,0.0483152,0,0,0,0,0,0,0.0216488,0,0.0271778,0.0532293,0,0,0.0155223,0,0,0.0345574,0.0324836,0.0326954,0.0214795,0.0511573,0.0257352,0.0371595,0.0224977,0.0278189,0.0305998,0.0208981,0.045084,0.0495887,0.0382233,0.0355787,0.0366764,0.043659,0.00817489,0.0214233,0.0409172,0,0.0232026,0.0588294,0.0157471,0,0,0.0126853,0,0,0.0339715,0.0548604,0.0577627,0.0307094,0.0285482,0.029613,0.0190358,0.0423389,0.0249289,0.060202,0.0547819,0.053515,0.0540232,0.0573415,0.0262308,0.034802,0.017555,0.020022,0.0416217,0.0206236,0,0,0,0,0,0,0,0,0,0
151,0.0326601,0.048256,0,0,0,0,0,0,0.0229163,0,0.0262856,0.052383,0,0,0.0159291,0,0,0.0349421,0.0318037,0.0311722,0.0216111,0.0509543,0.0262313,0.0381152,0.022305,0.0275384,0.0306941,0.0196945,0.0453238,0.0495005,0.0386926,0.0358269,0.0347071,0.0430931,0.00834971,0.0220353,0.0385819,0,0.0228547,0.0583035,0.015594,0,0,0.0127297,0,0,0.0339346,0.0549543,0.057463,0.0313449,0.0305756,0.0293523,0.0189765,0.0436445,0.0254255,0.0609959,0.0549781,0.0531628,0.0533131,0.0570876,0.0277446,0.0345818,0.0177502,0.0202132,0.0415966,0.0208005,0,0,0,0,0,0,0,0,0,0
152,0.0327133,0.0482377,0,0,0,0,0,0,0.0243935,0,0.0252528,0.051823,0,0,0.0164842,0,0,0.0352787,0.0306923,0.0302719,0.0219117,0.0499101,0.0267689,0.039202,0.0220332,0.027601,0.0303535,0.0186445,0.0455418,0.0496735,0.0391299,0.0359935,0.0332054,0.0424824,0.00845894,0.0225875,0.0365076,0,0.0225531,0.0578589,0.0153137,0,0,0.012767,0,0,0.0338411,0.054166,0.0566115,0.0320309,0.0324819,0.02921,0.0189702,0.0448443,0.0267911,0.0618746,0.0554607,0.0531432,0.052982,0.0571162,0.0294877,0.034461,0.0179403,0.0203459,0.0416065,0.0209769,0,0,0,0,0,0,0,0,0,0
153,0.0327711,0.0482571,0,0,0,0,0,0,0.0252601,0,0.0247095,0.0515168,0,0,0.0171328,0,0,0.0355713,0.029386,0.0301356,0.0222952,0.0486895,0.0275024,0.0402051,0.0221077,0.0280718,0.0296573,0.0178289,0.0456506,0.0498196,0.0394047,0.0361068,0.0323117,0.0418615,0.00851585,0.0230618,0.0352325,0,0.0221325,0.0575893,0.0150708,0,0,0.0128192,0,0,0.0338211,0.0527841,0.055171,0.0326232,0.0341678,0.0294083,0.0189312,0.0461455,0.0283423,0.0630569,0.0560914,0.0531536,0.0530054,0.0573582,0.0319326,0.0342996,0.0180344,0.0204405,0.0416389,0.0212747,0,0,0,0,0,0,0,0,0,0
