Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x71,x72,x73,x74,x75
200,0.0384013,0.0452086,0,0,0,0,0,0,0.0471755,0,0.0281575,0.0576414,0,0,0.0123958,0,0,0.0300322,0.0217285,0.0358694,0.0236113,0.0462973,0.0271259,0.0252405,0.0220065,0.0276334,0.0298199,0.0158493,0.0468042,0.0493869,0.0415896,0.0388691,0.011876,0.0510721,0.00771228,0.0144056,0.0493476,0,0.016229,0.0544408,0.0224449,0,0,0.0114474,0,0,0.0336084,0.0556342,0.0589488,0.0333559,0,0.0347944,0.0185322,0.0357249,0.0385403,0.0571847,0.0648701,0.0647313,0.0653063,0.0677121,0.0177053,0.0372368,0.0178546,0.0190009,0.0404397,0.0228004,0,0,0,0,0,0,0,0,0,0
201,0.0384605,0.0452165,0,0,0,0,0,0,0.0477077,0,0.0282684,0.057415,0,0,0.0123139,0,0,0.0299869,0.0224072,0.0360519,0.0232603,0.0461464,0.0267574,0.0249772,0.02248,0.027255,0.0297017,0.0161177,0.0468498,0.0494512,0.0415928,0.0389534,0.0118815,0.0511908,0.00770081,0.0143873,0.0545339,0,0.0158344,0.0552486,0.0224259,0,0,0.0113464,0,0,0.0335859,0.0549259,0.0577047,0.0335464,0,0.0347353,0.0184119,0.0358066,0.0387139,0.0577282,0.0651277,0.0654515,0.0655201,0.0674923,0.0162788,0.0372727,0.0178347,0.0189584,0.0404978,0.022608,0,0,0,0,0,0,0,0,0,0
202,0.0385962,0.0451455,0,0,0,0,0,0,0.0495582,0,0.0284462,0.0576799,0,0,0.0121584,0,0,0.0299753,0.0238835,0.0361246,0.0223265,0.0460214,0.0253297,0.0245107,0.0226242,0.0266156,0.0296816,0.0172765,0.0469501,0.0493595,0.0413898,0.0389684,0.0120763,0.0513789,0.00773241,0.0143699,0.0595462,0,0.0149741,0.0568708,0.0225362,0,0,0.0117586,0,0,0.0335354,0.0531357,0.0551239,0.0339269,0,0.0344794,0.0190078,0.0364515,0.0382222,0.0590099,0.0655105,0.0661101,0.0658393,0.0674692,0.0181286,0.0370747,0.017807,0.0190128,0.0405033,0.0221328,0,0,0,0,0,0,0,0,0,0
203,0.0386927,0.0451937,0,0,0,0,0,0,0.0502827,0,0.0286697,0.0572149,0,0,0.0121776,0,0,0.0299162,0.0248369,0.0362671,0.0220585,0.0457102,0.0250618,0.0245448,0.0228264,0.0264099,0.0294435,0.0178766,0.0471879,0.0494268,0.0414348,0.0391145,0.0121719,0.0514394,0.00782685,0.0142152,0.0600086,0,0.0126899,0.0577645,0.0224687,0,0,0.0118437,0,0,0.033475,0.0534086,0.0497837,0.0339559,0.0300265,0.034229,0.0189133,0.0369752,0.0332193,0.0591061,0.067233,0.0678408,0.0679021,0.0691654,0.0168688,0.0372117,0.0175893,0.0188827,0.0406135,0.0219912,0,0,0,0,0,0,0,0,0,0
204,0.039017,0.0452162,0,0,0,0,0,0,0.051099,0,0.0289884,0.0561405,0,0,0.0120354,0,0,0.029838,0.0264351,0.0363591,0.0215807,0.0453162,0.0246637,0.0241907,0.0236595,0.0261926,0.0291802,0.0193034,0.0471459,0.0496117,0.0415866,0.0393331,0.0123329,0.0517293,0.00791348,0.0140498,0.0703374,0,0.0156357,0.0598181,0.0225151,0,0,0.0112331,0,0,0.0334905,0.0521351,0.0515105,0.0342031,0,0.0339919,0.0183088,0.0369796,0.0362468,0.0602169,0.065828,0.0666505,0.066308,0.0673616,0.026773,0.0373938,0.0175718,0.0190256,0.0407924,0.0217424,0,0,0,0,0,0,0,0,0,0
205,0.0383495,0.0457693,0,0,0,0,0,0,0.0535047,0,0.029341,0.0556472,0,0,0.0154732,0,0,0.0280559,0.0288614,0.0362384,0.0205074,0.0449899,0.0226221,0.0267158,0.0247672,0.0254689,0.0291074,0.0217375,0.0466745,0.0497417,0.0415142,0.0394769,0.0135353,0.0515973,0.00903082,0.0109208,0.07264,0,0.0156593,0.0629634,0.0225208,0,0,0.0150964,0,0,0.0318575,0.0498891,0.0475967,0.0343371,0,0.0334188,0.0210566,0.0382381,0.0336978,0.062039,0.0663354,0.0665755,0.0665127,0.0676696,0.0285347,0.0374931,0.0165316,0.0178267,0.0411882,0.0205784,0,0,0,0,0,0,0,0,0,0
206,0.0393041,0.0452236,0,0,0,0,0,0,0.0535266,0,0.0293027,0.0548213,0,0,0.0116887,0,0,0.0300568,0.0292108,0.0361536,0.0206351,0.0446321,0.0234957,0.0239597,0.0250035,0.0254268,0.0291372,0.0218568,0.0467013,0.0499443,0.0417848,0.0396853,0.0136215,0.0517477,0.00774545,0.0144974,0.0745888,0,0.0156454,0.0625501,0.0225783,0,0,0.0114191,0,0,0.0332655,0.0511925,0.0450095,0.0351307,0.0237084,0.033478,0.0179037,0.0388093,0.0301245,0.0618864,0.0676186,0.0678953,0.0676746,0.068681,0.0297086,0.0375517,0.0174157,0.0188288,0.0409387,0.0214143,0,0,0,0,0,0,0,0,0,0
207,0.0382614,0.0461436,0,0,0,0,0,0,0.0546883,0,0.0290801,0.0537856,0,0,0.0165732,0,0,0.0274653,0.0303927,0.0359467,0.020338,0.0437933,0.0230721,0.0279425,0.0255399,0.0251569,0.0297208,0.0226517,0.0471262,0.0503572,0.0421469,0.0400679,0.0142706,0.0515585,0.00923598,0.010508,0.0763303,0,0.0167127,0.0639436,0.0221615,0,0,0.0165759,0,0,0.0313339,0.0509731,0.0429829,0.0374604,0.022443,0.0332896,0.0211686,0.0390959,0.0284233,0.0618438,0.06802,0.0680921,0.0677417,0.0688545,0.0323117,0.0382384,0.0151622,0.0171707,0.0416237,0.0205101,0,0,0,0,0,0,0,0,0,0
208,0.0392498,0.0452526,0,0,0,0,0,0,0.051061,0,0.0265399,0.0536925,0,0,0.011561,0,0,0.0305981,0.0327832,0.0353301,0.0203837,0.0429346,0.0219634,0.0240451,0.0270783,0.0229072,0.0296674,0.0254397,0.0487449,0.0516559,0.0437798,0.0420033,0.0111845,0.0511609,0.00745979,0.0149419,0.0630793,0,0.01235,0.0653992,0.022437,0,0,0.0108977,0,0,0.0336367,0.0500874,0.0430692,0.0377505,0.0229557,0.0325937,0.0178134,0.0418642,0.0236414,0.0629252,0.0693588,0.0689629,0.0691362,0.0699158,0.0168922,0.0375116,0.0176496,0.0189394,0.0409167,0.0209044,0,0,0,0,0,0,0,0,0,0
209,0.0396032,0.0453014,0,0,0,0,0,0,0.0569955,0,0.0294378,0.0527674,0,0,0.0116786,0,0,0.0300561,0.0331152,0.0358074,0.0197892,0.0433397,0.0225779,0.0239162,0.0267275,0.0237895,0.030114,0.0247001,0.0469717,0.05013,0.0416424,0.039909,0.0159894,0.0517867,0.0077285,0.0145651,0.0728623,0,0.0192284,0.0665893,0.0224429,0,0,0.0111399,0,0,0.0333886,0.0487425,0.040369,0.0380963,0.0257502,0.0332691,0.0173372,0.0405636,0.0254898,0.0625566,0.0682648,0.066685,0.0670389,0.0688368,0.0283024,0.0378231,0.0174441,0.0187925,0.0411734,0.0210704,0,0,0,0,0,0,0,0,0,0
210,0.0396111,0.0453357,0,0,0,0,0,0,0.0570984,0,0.0294975,0.0523423,0,0,0.0116418,0,0,0.0301051,0.0336798,0.0356765,0.0196768,0.0430316,0.0225608,0.0240302,0.0269211,0.0237549,0.029928,0.0246414,0.0470415,0.0501811,0.0413795,0.0399445,0.0161145,0.0517507,0.00773266,0.0146656,0.0732963,0,0.0202312,0.0670972,0.0223519,0,0,0.0111078,0,0,0.0333316,0.0487064,0.0400925,0.0385303,0.0263118,0.0333272,0.017255,0.0407551,0.0251964,0.0624127,0.0684313,0.0663782,0.0668258,0.068732,0.0285714,0.0379079,0.0173793,0.0186462,0.0412225,0.0210273,0,0,0,0,0,0,0,0,0,0
211,0.0395142,0.0454001,0,0,0,0,0,0,0.0570597,0,0.0295618,0.0520496,0,0,0.0115941,0,0,0.0301631,0.0340479,0.0355803,0.019533,0.0427982,0.0225166,0.0240539,0.0269642,0.0237361,0.0298759,0.0247683,0.0470112,0.050131,0.0413162,0.0398358,0.0161254,0.0517211,0.00772969,0.0147131,0.0741251,0,0.0206965,0.0674765,0.0224841,0,0,0.0110332,0,0,0.0333478,0.0486226,0.0396726,0.0388105,0.0266244,0.0332656,0.0171659,0.0408984,0.0250599,0.0624528,0.0684263,0.0662257,0.066514,0.0685527,0.0303178,0.0379978,0.0173381,0.0185783,0.0412974,0.0209397,0,0,0,0,0,0,0,0,0,0
212,0.0389264,0.0455776,0,0,0,0,0,0,0.051238,0,0.0265143,0.0524294,0,0,0.0112858,0,0,0.0307999,0.034656,0.0351113,0.0198554,0.0417781,0.0217957,0.0241219,0.0276543,0.0222947,0.0291156,0.0258744,0.0487411,0.0515788,0.0432219,0.0418843,0.0113191,0.0511612,0.00744121,0.0152198,0.0637308,0,0.0144237,0.0671605,0.0228918,0,0,0.0111099,0,0,0.0335893,0.0495059,0.041153,0.0389974,0.0248324,0.0324759,0.0176734,0.0427079,0.0230217,0.0623671,0.0698453,0.0683677,0.0685849,0.0698225,0.0180034,0.0380602,0.017297,0.0184489,0.0413044,0.0205303,0,0,0,0,0,0,0,0,0,0
213,0.0386429,0.0457659,0,0,0,0,0,0,0.051049,0,0.0264705,0.0525435,0,0,0.0111828,0,0,0.0308679,0.0346235,0.0353317,0.0196657,0.0416391,0.021603,0.0242225,0.0274551,0.0225528,0.0291172,0.0257216,0.0484671,0.0513461,0.043047,0.0416063,0.0112236,0.0511325,0.00734963,0.0152113,0.0636956,0,0.0140994,0.0671524,0.02309,0,0,0.0109219,0,0,0.0338068,0.0494986,0.0414934,0.0393241,0.0241756,0.0325684,0.0176506,0.0424296,0.0227207,0.0619555,0.0697013,0.0684136,0.0685283,0.0697696,0.0183039,0.0383864,0.0173625,0.0183572,0.0414514,0.0203323,0,0,0,0,0,0,0,0,0,0
214,0.038634,0.0457271,0,0,0,0,0,0,0.0506531,0,0.0265301,0.0527331,0,0,0.0112203,0,0,0.0308291,0.0343934,0.0354036,0.0194081,0.0416038,0.0215159,0.0242245,0.0270987,0.0225298,0.0291002,0.0255418,0.0481932,0.0510566,0.0428829,0.0414163,0.0112626,0.0510848,0.00743928,0.0152495,0.0633809,0,0.0135228,0.0668891,0.0231497,0,0,0.0110263,0,0,0.0337148,0.0497122,0.0420574,0.039232,0.0225873,0.0327182,0.0178126,0.0416553,0.0223208,0.0613068,0.0694766,0.0685124,0.0686471,0.0696886,0.0190568,0.038143,0.0174925,0.0184599,0.0414462,0.020376,0,0,0,0,0,0,0,0,0,0
215,0.0383892,0.0458488,0,0,0,0,0,0,0.0503712,0,0.0263903,0.0531848,0,0,0.0111323,0,0,0.0309628,0.03401,0.0356291,0.0192944,0.0415665,0.021344,0.0242269,0.026818,0.0225074,0.0291754,0.0252694,0.0479199,0.0507085,0.0426063,0.0410541,0.0112173,0.0510536,0.00736055,0.0152124,0.0638872,0,0.0128841,0.0664637,0.0231342,0,0,0.0108393,0,0,0.0339137,0.049748,0.0429414,0.0393218,0.0207085,0.0327398,0.0179377,0.0404934,0.0220819,0.0602575,0.0690621,0.0684415,0.0685966,0.0693633,0.0194444,0.0383947,0.0175238,0.0185075,0.0416006,0.0202426,0,0,0,0,0,0,0,0,0,0
216,0.0384763,0.0459611,0,0,0,0,0,0,0.0557627,0,0.0291323,0.0537134,0,0,0.0118651,0,0,0.0300615,0.032675,0.0352136,0.0186934,0.0424636,0.0218199,0.0248715,0.0254578,0.0244115,0.0299227,0.023595,0.0457152,0.0488097,0.0405549,0.0387752,0.0167101,0.0515098,0.00797247,0.0140565,0.076098,0,0.0175708,0.0656388,0.0232143,0,0,0.0110807,0,0,0.0336942,0.048541,0.0415536,0.0393202,0.0202142,0.0333141,0.018104,0.0374778,0.0248016,0.0587927,0.067154,0.0666141,0.0663687,0.0676918,0.033577,0.0390062,0.0174428,0.018599,0.0418739,0.0204205,0,0,0,0,0,0,0,0,0,0
217,0.0378592,0.0461297,0,0,0,0,0,0,0.0495924,0,0.0262584,0.0543431,0,0,0.0115621,0,0,0.030791,0.0327249,0.0361569,0.0189703,0.041293,0.0208212,0.0250437,0.025743,0.022379,0.0292612,0.0244952,0.0470043,0.0499706,0.0418964,0.040282,0.0115246,0.0508578,0.0074901,0.0145362,0.0638102,0,0.0120507,0.0650255,0.0230431,0,0,0.0107297,0,0,0.034128,0.0491726,0.0432224,0.0386244,0.0178443,0.0326879,0.0185486,0.0374564,0.0224065,0.057738,0.0678801,0.067775,0.0683748,0.0689377,0.0191464,0.0385919,0.0176876,0.0186739,0.0418131,0.0199574,0,0,0,0,0,0,0,0,0,0
218,0.0378702,0.0461869,0,0,0,0,0,0,0.0488536,0,0.02637,0.0544117,0,0,0.0114059,0,0,0.0306998,0.0325595,0.0367158,0.0187998,0.0413055,0.0205783,0.0250755,0.0255099,0.022302,0.0295341,0.0243516,0.0465347,0.0495114,0.0416288,0.0398725,0.011663,0.0510035,0.00760319,0.014505,0.0626766,0,0.0119578,0.0651388,0.0229563,0,0,0.0108115,0,0,0.0339999,0.0489054,0.0416017,0.0381597,0.0178143,0.03307,0.0185872,0.0366173,0.0232449,0.0572666,0.0671081,0.0670258,0.0680624,0.068722,0.0178744,0.0384161,0.0177533,0.0186498,0.0419197,0.0198304,0,0,0,0,0,0,0,0,0,0
219,0.0378158,0.0461768,0,0,0,0,0,0,0.0487882,0,0.0264348,0.0543228,0,0,0.0114161,0,0,0.0308158,0.0324301,0.0367556,0.0185456,0.041148,0.02018,0.0252163,0.0252525,0.0224651,0.0292901,0.0240158,0.0462493,0.0493055,0.0414613,0.0395309,0.0121047,0.0508111,0.00756366,0.0147712,0.0621058,0,0.0109096,0.0652016,0.0230731,0,0,0.0106421,0,0,0.0340193,0.0493095,0.0393875,0.0380214,0.0176734,0.0336921,0.0189469,0.0360599,0.0242192,0.0570795,0.0669709,0.0669416,0.0677914,0.0685791,0.0174892,0.0380333,0.0178626,0.0187195,0.0418831,0.0197543,0,0,0,0,0,0,0,0,0,0
220,0.0374048,0.0462647,0,0,0,0,0,0,0.0472859,0,0.0260204,0.0556189,0,0,0.0112548,0,0,0.0311465,0.0300026,0.0371943,0.0187289,0.0414831,0.020811,0.0256734,0.0236144,0.0232431,0.029189,0.0218009,0.0458086,0.0488651,0.0410852,0.0386823,0.0122353,0.0505665,0.00728421,0.0150156,0.0629267,0,0.00846031,0.0623886,0.0228759,0,0,0.0106685,0,0,0.0341562,0,0.0355866,0.0354208,0.0145234,0.0336554,0.0190166,0.0361986,0.0218899,0.0558346,0.0694243,0.0696381,0.0693804,0.0702748,0.0175328,0.0377534,0.0179851,0.0188465,0.0417573,0.0202174,0,0,0,0,0,0,0,0,0,0
221,0.037572,0.046199,0,0,0,0,0,0,0.0482848,0,0.0258712,0.0534617,0,0,0.0111952,0,0,0.0307222,0.0334328,0.0372569,0.0187334,0.0410556,0.0202476,0.0254751,0.02504,0.0227677,0.0296677,0.0236083,0.0456474,0.0487044,0.0407551,0.0385221,0.0129898,0.0508902,0.00745156,0.0147183,0.0628422,0,0.00923786,0.0666468,0.0230117,0,0,0.0106502,0,0,0.0341347,0.0484795,0.0368866,0.0384158,0.0171305,0.034402,0.0187199,0.0371979,0.0237892,0.0578431,0.0673896,0.0676119,0.0668978,0.0677966,0.0173083,0.0383104,0.0176803,0.0185232,0.0418121,0.0200392,0,0,0,0,0,0,0,0,0,0
222,0.0370833,0.0460128,0,0,0,0,0,0,0.0479121,0,0.0254726,0.05262,0,0,0.0112403,0,0,0.0305755,0.0343611,0.037835,0.0186979,0.040858,0.0202391,0.0254373,0.0247207,0.0228835,0.0300032,0.0237343,0.0452515,0.0482987,0.0402325,0.0379419,0.0136877,0.0509204,0.00747081,0.0145508,0.0628302,0,0.0093384,0.0675498,0.0229677,0,0,0.0107112,0,0,0.0341209,0.047767,0.037124,0.0384901,0.0172956,0.0349754,0.0186535,0.0382732,0.0227759,0.0583089,0.0672838,0.067862,0.066269,0.0671315,0.0169939,0.0382814,0.0177672,0.0185699,0.041526,0.0202169,0,0,0,0,0,0,0,0,0,0
223,0.0364194,0.0459614,0,0,0,0,0,0,0.0472368,0,0.0249735,0.0519749,0,0,0.011297,0,0,0.0307149,0.0347307,0.0383324,0.0185813,0.0406446,0.020141,0.0253704,0.0243133,0.0234818,0.0302897,0.0233377,0.0449506,0.0481341,0.0398343,0.0374014,0.0146804,0.0507382,0.00724358,0.0144577,0.0633043,0,0.00964271,0.0676486,0.0228082,0,0,0.0105976,0,0,0.0342148,0.0479957,0.0377358,0.0379876,0.0170918,0.0349175,0.0187375,0.0386272,0.0223415,0.0581931,0.0670792,0.0679351,0.0657558,0.0664983,0.0174211,0.0379802,0.0179694,0.0187962,0.0413093,0.0201819,0,0,0,0,0,0,0,0,0,0
224,0.0346618,0.0472639,0,0,0,0,0,0,0.0509189,0,0.0264849,0.0507385,0,0,0.0158401,0,0,0.0280031,0.03351,0.0390823,0.0169052,0.0414106,0.0207798,0.0279415,0.0217962,0.025653,0.0314078,0.0208399,0.0435658,0.047137,0.0382904,0.0354917,0.0169974,0.0511352,0.00926443,0.0105306,0.0740209,0,0.0143528,0.0669881,0.0226908,0,0,0.015968,0,0,0.0321677,0.0485004,0.0365744,0.0378731,0.0194304,0.0354644,0.021602,0.0359403,0.0263875,0.0566309,0.0654737,0.0664906,0.0636322,0.0648704,0.0308879,0.0390222,0.0157741,0.0173422,0.0423784,0.0195158,0,0,0,0,0,0,0,0,0,0
