Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73
1727,0,0,0,0,0,0,0.0742075,0.049491,0,0,0,0.0679849,0,0.0162213,0,0,0,0.0184272,0,0,0.0249669,0.073256,0.016777,0.0602859,0.0263177,0.103488,0.0656892,0.0538196,0.0748922,0.0737708,0.0654289,0.0453516,0.0415096,0.0420351,0.0508691,0.0352211,0.0249051,0.00625587,0.0157858,0.0451799,0,0.0245092,0,0.028239,0,0,0.0207745,0,0,0.029485,0.0692394,0.0369532,0.0561945,0.0284113,0.104443,0.060323,0.0536444,0.084198,0.0693764,0.044198,0.0550621,0.0296197,0.034794,0.0661869,0.0293057,0.0132684,0.00915285,0.013041,0.0335883,0.0294997,0,0,0,0
1728,0,0,0,0,0,0,0.0743304,0.0498273,0,0,0,0.0694127,0,0.0160901,0,0,0,0.0185142,0,0,0.0249578,0.0734131,0.0175027,0.0607623,0.0274838,0.104166,0.0661433,0.0535016,0.0741542,0.0727966,0.0652749,0.044924,0.0408459,0.0417569,0.0510108,0.036658,0.0252568,0.00624025,0.0156868,0.0454157,0,0.0248483,0,0.0282018,0,0,0.0209102,0,0,0.0294658,0.0693531,0.0373195,0.0563765,0.0286229,0.10494,0.0601121,0.0535877,0.0834798,0.0689218,0.0441408,0.0540532,0.0289008,0.0338804,0.0652166,0.0284198,0.0131574,0.00911699,0.0129162,0.0341952,0.0297097,0,0,0,0
1729,0,0,0,0,0,0,0.0744224,0.0501491,0,0,0,0.0710588,0,0.0160662,0,0,0,0.0185824,0,0,0.0249692,0.073528,0.0183203,0.061185,0.0286516,0.104818,0.0666042,0.0532304,0.0733466,0.0717352,0.0650683,0.0444487,0.0401882,0.0414987,0.0511279,0.0383221,0.0254997,0.00625061,0.015559,0.0456298,0,0.0250179,0,0.028171,0,0,0.0210433,0,0,0.0294673,0.0694396,0.0377472,0.0566256,0.0288019,0.105568,0.0599008,0.0534463,0.0828643,0.0685197,0.0440967,0.0530642,0.0281939,0.0330853,0.0642957,0.027557,0.0130305,0.00909233,0.012785,0.0347536,0.0298863,0,0,0,0
1730,0,0,0,0,0,0,0.0744824,0.0504308,0,0,0,0.072643,0,0.0161314,0,0,0,0.018598,0,0,0.0249742,0.0735235,0.0191106,0.0615747,0.0297915,0.105326,0.0670562,0.0529562,0.0724504,0.0706665,0.0648626,0.0439628,0.0395391,0.0412844,0.0511591,0.0401231,0.0255869,0.00627289,0.0153939,0.0458273,0,0.0252761,0,0.0281342,0,0,0.0211203,0,0,0.0293184,0.069486,0.0383419,0.0569586,0.028986,0.106304,0.0597082,0.0532324,0.0822919,0.0681193,0.0440953,0.0521153,0.0275306,0.0322934,0.0634051,0.026698,0.0129074,0.00906595,0.0126033,0.0352619,0.0299773,0,0,0,0
1731,0,0,0,0,0,0,0.0745429,0.0506359,0,0,0,0.0738668,0,0.0162323,0,0,0,0.0185633,0,0,0.0249338,0.0734544,0.01978,0.0618716,0.0307763,0.105623,0.0674867,0.05275,0.0714843,0.0697807,0.0646593,0.0435283,0.0388744,0.0410694,0.0510456,0.0419771,0.0255897,0.00624495,0.0152087,0.0460649,0,0.0256494,0,0.0281311,0,0,0.0212028,0,0,0.0291566,0.0694717,0.0390366,0.0573454,0.0292709,0.107167,0.0595767,0.053128,0.0816783,0.0676284,0.0441235,0.0512332,0.026947,0.0314845,0.062512,0.0257842,0.0128213,0.00903759,0.0124248,0.0357275,0.0299717,0,0,0,0
1732,0,0,0,0,0,0,0.074796,0.051215,0,0,0,0.0680278,0,0.01268,0,0,0,0.0187801,0,0,0.0248457,0.074477,0.0207883,0.0616507,0.0346171,0.105119,0.0681381,0.0516691,0.0675606,0.0677621,0.0654609,0.0470124,0.0423458,0.0436313,0.0537605,0.034961,0.0254482,0.00606471,0.0150619,0.0453825,0,0.0257761,0,0.0285559,0,0,0.0205017,0,0,0.0296589,0.0696907,0.0394778,0.0571816,0.0292989,0.107716,0.0604452,0.0533324,0.0808676,0.0667074,0.0445207,0.050534,0.0258873,0.0309225,0.0620194,0.0256107,0.0134062,0.00886382,0.0118257,0.0363798,0.0298829,0,0,0,0
1733,0,0,0,0,0,0,0.0749074,0.0512922,0,0,0,0.068879,0,0.0127684,0,0,0,0.0187802,0,0,0.024836,0.07417,0.0213955,0.0618856,0.0354183,0.105463,0.0685725,0.0515532,0.0668279,0.0671783,0.0656507,0.0466644,0.0418252,0.0435494,0.0537403,0.036087,0.025531,0.00602728,0.0148361,0.0456971,0,0.0262627,0,0.0285974,0,0,0.0206982,0,0,0.0296963,0.0696738,0.0403004,0.0575532,0.0298583,0.108567,0.0604948,0.0531677,0.0799737,0.0657127,0.0444802,0.0495703,0.0252349,0.0300448,0.0610888,0.0247362,0.013405,0.008936,0.011613,0.0367504,0.0297569,0,0,0,0
1734,0,0,0,0,0,0,0.0750656,0.0513047,0,0,0,0.0695352,0,0.0128599,0,0,0,0.0188699,0,0,0.024832,0.073679,0.0218461,0.0622194,0.0362098,0.106111,0.0688255,0.0515621,0.0663043,0.0666974,0.0660684,0.0463077,0.0413215,0.0435126,0.0537968,0.0371445,0.0256798,0.00603169,0.014659,0.0460138,0,0.02683,0,0.0285662,0,0,0.0209371,0,0,0.0296722,0.0696207,0.0411932,0.0579275,0.0305294,0.109307,0.0606248,0.0529766,0.0789986,0.0645272,0.0443985,0.0485607,0.0245826,0.0291454,0.0601509,0.0239347,0.0134344,0.00896552,0.0114127,0.0371029,0.0296516,0,0,0,0
1735,0,0,0,0,0,0,0.0752109,0.0513143,0,0,0,0.0700171,0,0.0129156,0,0,0,0.0190057,0,0,0.0247724,0.0729888,0.0221351,0.062663,0.0369015,0.10708,0.0691642,0.0516814,0.0660106,0.0663346,0.0665118,0.0460183,0.0409134,0.0434693,0.0539262,0.0378108,0.0259517,0.00595042,0.0144718,0.0462716,0,0.0274683,0,0.0284592,0,0,0.0211837,0,0,0.0295703,0.0694529,0.0421082,0.0583244,0.0311107,0.109934,0.0608601,0.0528019,0.0780158,0.063317,0.0442855,0.0475404,0.0240382,0.0282929,0.0592439,0.0231467,0.0134223,0.00895076,0.0112136,0.037536,0.0299153,0,0,0,0
1736,0,0,0,0,0,0,0.0753356,0.051289,0,0,0,0.0702759,0,0.0129478,0,0,0,0.0191748,0,0,0.0247515,0.0722082,0.022279,0.0632036,0.037469,0.108295,0.0696162,0.0519178,0.0658539,0.0660121,0.0667608,0.0457714,0.0405316,0.0434525,0.0541303,0.0380725,0.0262967,0.00589131,0.0143075,0.0463296,0,0.0280459,0,0.0284332,0,0,0.0214026,0,0,0.0294657,0.0691222,0.0429371,0.0588114,0.0316469,0.11061,0.0611645,0.0526631,0.0771044,0.0622358,0.0441774,0.0466031,0.0235944,0.0275172,0.0584219,0.0224127,0.013303,0.00891432,0.0110372,0.0380289,0.0301233,0,0,0,0
1737,0,0,0,0,0,0,0.0754755,0.0512321,0,0,0,0.0703108,0,0.0128993,0,0,0,0.0193053,0,0,0.0247838,0.0715475,0.022382,0.0637349,0.0379095,0.109562,0.0701139,0.0521321,0.0655976,0.0656745,0.0667959,0.0455366,0.0401252,0.0434359,0.0543268,0.0380169,0.0265835,0.00586939,0.0141408,0.0463111,0,0.0284935,0,0.0283792,0,0,0.0215875,0,0,0.0294617,0.0686566,0.0434799,0.0593517,0.0321028,0.111417,0.0615283,0.0522866,0.076348,0.0613477,0.0440395,0.0457481,0.0232328,0.0267673,0.0576364,0.0218317,0.0130527,0.00896575,0.0108161,0.0385559,0.0302194,0,0,0,0
1738,0,0,0,0,0,0,0.075594,0.0511736,0,0,0,0.0701117,0,0.0129988,0,0,0,0.0192825,0,0,0.0247629,0.0714102,0.0225514,0.0642164,0.0382512,0.110698,0.070626,0.0519557,0.0653294,0.065286,0.0668281,0.045307,0.0397142,0.0434252,0.0546339,0.0377359,0.0267181,0.0058321,0.0139474,0.0463232,0,0.0288536,0,0.0283167,0,0,0.0217575,0,0,0.0294912,0.0681428,0.0438583,0.0599251,0.0325193,0.112352,0.0619002,0.0517093,0.0757151,0.0606033,0.0438572,0.0450009,0.0229616,0.0261006,0.0569247,0.0214147,0.0127116,0.00901305,0.0105943,0.039096,0.0302179,0,0,0,0
1739,0,0,0,0,0,0,0.0756809,0.0511106,0,0,0,0.069627,0,0.013368,0,0,0,0.0192962,0,0,0.0247252,0.0719561,0.02294,0.0646683,0.0385045,0.111625,0.0710826,0.0516336,0.0649852,0.0648005,0.0668817,0.0449594,0.0391485,0.0433787,0.0549359,0.0374276,0.0267789,0.0057849,0.0137184,0.0463611,0,0.0292425,0,0.0282928,0,0,0.0219301,0,0,0.0294913,0.0677383,0.0443737,0.0605044,0.0330143,0.11333,0.0621644,0.0514056,0.0751162,0.0599394,0.0437472,0.0443657,0.022779,0.0255576,0.0563366,0.0211059,0.0123563,0.00903377,0.0103754,0.0396064,0.0300859,0,0,0,0
1740,0,0,0,0,0,0,0.0757807,0.0510636,0,0,0,0.0691058,0,0.0139666,0,0,0,0.0193927,0,0,0.0247254,0.0727596,0.0235397,0.0651133,0.0387334,0.112385,0.07154,0.0512705,0.0644445,0.0642298,0.066892,0.0444947,0.0385818,0.0432634,0.0548747,0.037187,0.0268959,0.00571738,0.0134648,0.0462595,0,0.0297909,0,0.0283478,0,0,0.0221453,0,0,0.0294669,0.0674787,0.0449306,0.0609835,0.0336644,0.114242,0.062383,0.0511299,0.0745131,0.0592683,0.0437086,0.0437518,0.0226182,0.0250677,0.0558165,0.0208599,0.0121046,0.00901374,0.0101722,0.040059,0.0298544,0,0,0,0
1741,0,0,0,0,0,0,0.0759196,0.0510203,0,0,0,0.0686633,0,0.0146612,0,0,0,0.0194798,0,0,0.0246633,0.0731895,0.0242598,0.0655044,0.039048,0.113078,0.0719205,0.0509653,0.0638276,0.0636231,0.0668262,0.044055,0.0380016,0.0431237,0.0547068,0.0370817,0.0270794,0.00563669,0.0131982,0.0460872,0,0.0303346,0,0.0285239,0,0,0.0224451,0,0,0.029392,0.0673176,0.0453721,0.061334,0.0342876,0.115024,0.0626093,0.0508349,0.0738632,0.0585715,0.0436693,0.0431204,0.0224058,0.0245697,0.0552934,0.0206672,0.0120704,0.00896094,0.0099863,0.0403979,0.0295779,0,0,0,0
1742,0,0,0,0,0,0,0.0760992,0.050973,0,0,0,0.0684966,0,0.0152356,0,0,0,0.0196561,0,0,0.0245931,0.0731357,0.0249458,0.0657915,0.0394327,0.113772,0.0722325,0.0508079,0.0631824,0.0630525,0.0666512,0.0436882,0.0375469,0.0429818,0.0545655,0.0371136,0.0273459,0.00557024,0.0128907,0.0458624,0,0.0306851,0,0.0288042,0,0,0.0228361,0,0,0.0293021,0.0671714,0.045638,0.0615509,0.0347261,0.115654,0.0628485,0.0505982,0.0732124,0.0579011,0.0435793,0.0424043,0.022195,0.0239973,0.0546869,0.0204579,0.0122194,0.00891009,0.00977836,0.0406571,0.0293472,0,0,0,0
1743,0,0,0,0,0,0,0.0763989,0.0507322,0,0,0,0.0680758,0,0.015743,0,0,0,0.0201412,0,0,0.0245147,0.0727087,0.0254928,0.065619,0.0398085,0.11467,0.0724963,0.0508143,0.0628063,0.0625596,0.0661676,0.0433777,0.0372602,0.0428833,0.0544703,0.0368598,0.0274796,0.00574813,0.0124772,0.0454688,0,0.0309653,0,0.0291482,0,0,0.0234518,0,0,0.0291259,0.0669939,0.0458966,0.0616335,0.0348721,0.11632,0.0629453,0.0506161,0.072846,0.0573489,0.0434187,0.0415177,0.0219228,0.0232746,0.053947,0.0202842,0.0122865,0.00894479,0.00946591,0.0406091,0.029366,0,0,0,0
1744,0,0,0,0,0,0,0.0779192,0.0495976,0,0,0,0.071339,0,0.0207449,0,0,0,0.0201654,0,0,0.0244386,0.0700088,0.0255981,0.0625536,0.0388532,0.116494,0.0737822,0.0510254,0.0670541,0.0623152,0.0607216,0.0399664,0.0337946,0.0408756,0.0522397,0.0413234,0.0277265,0.00572587,0.0127721,0.0459434,0,0.0333542,0.0653351,0.0293063,0,0,0.0241134,0,0,0.0285321,0.0691893,0.0474949,0.0581689,0.0324059,0.116626,0.0627358,0.0556728,0.0757144,0.0579711,0.0441766,0.0387145,0.0216394,0.0210108,0.0512444,0.0199552,0.0119167,0.00876847,0.0100623,0.0383576,0.0323382,0,0,0,0
1745,0,0,0,0,0,0,0.0793532,0.0491907,0,0,0,0.0709734,0,0.0222689,0.0722867,0,0,0.020428,0,0,0.0243393,0.0746639,0.0268422,0.0576246,0.0387238,0.116943,0.0752692,0.0564448,0.0688716,0.064282,0.0633177,0.0391896,0.0325771,0.0406958,0.0523117,0.0411267,0.0279567,0.00566424,0.0129416,0.041843,0,0.0342239,0.0639658,0.0297273,0,0,0.0239708,0,0,0.028571,0.0636552,0.0481251,0.0550632,0.0331891,0.117567,0.0637818,0.0548097,0.0757585,0.0561725,0.0395133,0.0389667,0.0207015,0.0213899,0.0514068,0.0230113,0.0120401,0.00878264,0.0101256,0.0369026,0.0348923,0,0,0,0
1746,0,0,0,0,0,0,0.0796292,0.0490896,0,0,0,0.0705123,0,0.0223739,0.0714742,0,0,0.0206634,0,0,0.0242933,0.0749284,0.0270729,0.0578033,0.0388916,0.118124,0.0757897,0.056492,0.0687494,0.0643427,0.0633176,0.0391101,0.0323543,0.0407425,0.0523902,0.0404528,0.0281494,0.00562513,0.0126815,0.0412162,0,0.0345765,0.064095,0.0297393,0,0,0.024116,0,0,0.0285909,0.0631623,0.0484056,0.0556329,0.0333777,0.118345,0.0643742,0.0548225,0.0755661,0.0559825,0.0394537,0.0384251,0.0205991,0.0208538,0.0508959,0.0229248,0.0118098,0.00882662,0.00986195,0.0370948,0.034948,0,0,0,0
1747,0,0,0,0,0,0,0.0800186,0.0488103,0,0,0,0.0697538,0,0.0227207,0.071377,0,0,0.0208143,0,0,0.024261,0.0753091,0.0275491,0.0579024,0.0390716,0.119386,0.076289,0.0566953,0.0687965,0.0644519,0.0634814,0.039112,0.032251,0.0409303,0.052557,0.039585,0.028256,0.00557154,0.0124044,0.0403327,0,0.0349738,0.0647069,0.0298337,0,0,0.0242123,0,0,0.0286158,0.0624596,0.0488309,0.0562159,0.0335848,0.119306,0.0650439,0.0548441,0.0753842,0.0557456,0.0393928,0.0379243,0.0204062,0.0204365,0.0504852,0.0231326,0.0115667,0.00877685,0.00967535,0.0371793,0.0351488,0,0,0,0
1748,0,0,0,0,0,0,0.0803909,0.0484958,0,0,0,0.0688236,0,0.0231406,0.0712776,0,0,0.0209986,0,0,0.0242164,0.0756828,0.0281368,0.0581263,0.0392851,0.120658,0.0768433,0.0568804,0.0687784,0.0643616,0.0634982,0.0391464,0.0322789,0.0410916,0.0527235,0.0387508,0.0284202,0.00549146,0.0121186,0.0394486,0,0.0354185,0.0655006,0.0299923,0,0,0.0242959,0,0,0.0286033,0.0616471,0.0492651,0.0566676,0.0337893,0.120289,0.0657108,0.0548387,0.0751491,0.0554739,0.0393083,0.0374725,0.0201563,0.0200707,0.0501216,0.0235545,0.011474,0.00876297,0.00951503,0.0372171,0.0353973,0,0,0,0
1749,0,0,0,0,0,0,0.0807712,0.048132,0,0,0,0.0678049,0,0.0234447,0.0709526,0,0,0.0211764,0,0,0.0241902,0.075964,0.028761,0.0583433,0.0394739,0.121872,0.0774579,0.0569111,0.0685722,0.0641576,0.0631897,0.0390829,0.0322984,0.0412048,0.0528087,0.0379651,0.0286228,0.00540582,0.0118263,0.0385929,0,0.0358301,0.0656944,0.0302259,0,0,0.0244853,0,0,0.0285388,0.0607411,0.0496314,0.0570097,0.0339728,0.121213,0.0663361,0.054859,0.074889,0.0552555,0.0391265,0.0370885,0.0199234,0.0197335,0.0498023,0.0240788,0.0116825,0.00874702,0.00933734,0.0371524,0.0356814,0,0,0,0
1750,0,0,0,0,0,0,0.0811889,0.0477256,0,0,0,0.0668618,0,0.023716,0.0704804,0,0,0.0213196,0,0,0.0242175,0.0762062,0.0292863,0.0583957,0.039631,0.122992,0.0780952,0.056707,0.0683484,0.0639166,0.0626182,0.0389432,0.0322466,0.0412172,0.0527576,0.0371386,0.0288017,0.00534083,0.0115003,0.0377749,0,0.0362066,0.0656684,0.0305237,0,0,0.0247716,0,0,0.0284572,0.059864,0.0499155,0.0573375,0.034132,0.122055,0.0668709,0.0548645,0.074665,0.0551657,0.0388064,0.0367308,0.0197899,0.019424,0.0495455,0.0244915,0.0121672,0.00870981,0.00911778,0.0369771,0.036009,0,0,0,0
1751,0,0,0,0,0,0,0.0815894,0.0473399,0,0,0,0.0659337,0,0.024059,0.0699106,0,0,0.0214306,0,0,0.0242939,0.0765309,0.0297084,0.0584064,0.0397649,0.124059,0.0787386,0.0565854,0.0680068,0.0636387,0.0619611,0.0387366,0.0320716,0.0411702,0.0525515,0.036239,0.0289264,0.00535171,0.0111413,0.0368607,0,0.0365241,0.06565,0.0308355,0,0,0.0250949,0,0,0.0283804,0.0591169,0.0500648,0.0576688,0.034247,0.122826,0.0672722,0.054438,0.0744485,0.0551441,0.038395,0.0363938,0.0198206,0.0190705,0.0492967,0.0249195,0.0128229,0.00868485,0.00889976,0.0367503,0.0363634,0,0,0,0
1752,0,0,0,0,0,0,0.0819278,0.0469684,0,0,0,0.0650026,0,0.0244242,0.0692274,0,0,0.0215549,0,0,0.0243629,0.0769809,0.0300878,0.0583959,0.039863,0.125077,0.0793201,0.0565844,0.0677116,0.0634241,0.0614529,0.038503,0.0318254,0.0409807,0.0523703,0.0353046,0.0290654,0.00537453,0.0107797,0.0357629,0,0.0368442,0.0656482,0.0311368,0,0,0.0253949,0,0,0.02835,0.0584863,0.050252,0.0580386,0.0343574,0.123593,0.0675522,0.054141,0.0741992,0.0550822,0.0379417,0.0360945,0.0200155,0.018738,0.0490552,0.0254761,0.0134281,0.0086612,0.0086761,0.0366048,0.03665,0,0,0,0
1753,0,0,0,0,0,0,0.0821909,0.0466083,0,0,0,0.0641701,0,0.0245346,0.0685083,0,0,0.0217232,0,0,0.0244257,0.0774306,0.0305317,0.0584237,0.0399564,0.126041,0.0798499,0.05665,0.06749,0.063342,0.0611109,0.038275,0.0315821,0.0408054,0.0522961,0.0344449,0.0292718,0.00536071,0.0104612,0.0346587,0,0.0371103,0.0654253,0.0314107,0,0,0.0256304,0,0,0.0283874,0.0579618,0.0504797,0.0584229,0.034603,0.124371,0.0678015,0.0540368,0.0738867,0.0549587,0.0375172,0.0358188,0.0202762,0.0184831,0.0488279,0.0262516,0.0138663,0.00865029,0.00848649,0.0366577,0.0367972,0,0,0,0
1754,0,0,0,0,0,0,0.0824102,0.0462601,0,0,0,0.0634384,0,0.0246074,0.0679142,0,0,0.0219126,0,0,0.0244753,0.0778216,0.0310454,0.0584574,0.0400199,0.126977,0.0803697,0.0566719,0.0674212,0.0633288,0.0608379,0.0381401,0.0314559,0.0407415,0.0523314,0.03371,0.0295133,0.00533603,0.0101437,0.0334992,0,0.0374862,0.0655315,0.031687,0,0,0.025776,0,0,0.0283667,0.0575854,0.0507381,0.0587634,0.0349503,0.125136,0.0682434,0.0538284,0.0736229,0.0548238,0.0372929,0.0355684,0.0205046,0.0182714,0.0486021,0.0272327,0.0141489,0.00863088,0.00830204,0.0367905,0.0368665,0,0,0,0
1755,0,0,0,0,0,0,0.0826187,0.0459077,0,0,0,0.06281,0,0.0248118,0.0674795,0,0,0.0221562,0,0,0.0244858,0.0780455,0.031575,0.0585098,0.0400695,0.12788,0.0808672,0.0566732,0.0673348,0.0632831,0.0606035,0.0381207,0.0314741,0.0407728,0.0523526,0.0331131,0.0298226,0.00531425,0.00980839,0.0324353,0,0.0379039,0.0655315,0.031959,0,0,0.0259715,0,0,0.0283223,0.0572576,0.0510154,0.0590491,0.0352075,0.125852,0.06884,0.0538671,0.0733951,0.0546438,0.0370143,0.0353969,0.0206505,0.0181487,0.0484687,0.0282843,0.0143821,0.00862086,0.00809511,0.0368576,0.0369541,0,0,0,0
1756,0,0,0,0,0,0,0.0828977,0.0455821,0,0,0,0.0622994,0,0.0251005,0.0671408,0,0,0.0224959,0,0,0.02444,0.0781345,0.0320548,0.0584716,0.0401675,0.128646,0.0813664,0.0567064,0.0673591,0.0631895,0.0603661,0.038158,0.0315496,0.0408571,0.0523748,0.0326724,0.0301625,0.00522606,0.00950253,0.0313844,0,0.0382527,0.0653708,0.0321709,0,0,0.0262869,0,0,0.0282584,0.0569269,0.0512573,0.0592568,0.0353798,0.126447,0.0690222,0.0539136,0.0732736,0.0545053,0.0366669,0.0353062,0.020687,0.0180995,0.0484151,0.0293043,0.0146789,0.00864236,0.00778968,0.0366793,0.0371591,0,0,0,0
1757,0,0,0,0,0,0,0.0832827,0.045283,0,0,0,0.06198,0,0.0253807,0.0667674,0,0,0.0229139,0,0,0.0244072,0.0782057,0.0324195,0.0584123,0.0403662,0.129316,0.0818673,0.0567841,0.0673265,0.0630538,0.0601546,0.0381961,0.0315365,0.0409098,0.0524435,0.0324272,0.0305084,0.00517391,0.00922111,0.03038,0,0.0385643,0.0652329,0.0322645,0,0,0.02663,0,0,0.0282306,0.056653,0.0514448,0.0594166,0.0353973,0.126935,0.0692317,0.0538633,0.0731493,0.0545334,0.036303,0.0352472,0.020677,0.0181166,0.048358,0.0301871,0.0149416,0.00873074,0.00742644,0.0363905,0.037552,0,0,0,0
1758,0,0,0,0,0,0,0.0837191,0.0449336,0,0,0,0.0617597,0,0.0256277,0.0663924,0,0,0.0233203,0,0,0.0244119,0.0782768,0.0326626,0.0583526,0.0404784,0.129956,0.0823051,0.0569167,0.0672582,0.0630326,0.0600525,0.0381196,0.0312081,0.0408555,0.052478,0.0322866,0.0307858,0.00515553,0.00896404,0.0295389,0,0.038855,0.0650199,0.0323567,0,0,0.0269926,0,0,0.0282973,0.056424,0.0514414,0.0595786,0.0353577,0.127415,0.0694912,0.0537315,0.0730695,0.0546104,0.0360014,0.0351635,0.0206599,0.0181066,0.0483171,0.0309963,0.0151109,0.00875192,0.00719984,0.036387,0.0380738,0,0,0,0
1759,0,0,0,0,0,0,0.0840775,0.0445487,0,0,0,0.061648,0,0.0259137,0.0660442,0,0,0.0236889,0,0,0.0244624,0.0783951,0.0329089,0.0583996,0.0405149,0.130568,0.0826834,0.0571394,0.0673018,0.0631226,0.0600648,0.0379075,0.0310428,0.040646,0.0524526,0.0323208,0.0309871,0.00522519,0.00868378,0.0288805,0,0.0390928,0.064757,0.0324643,0,0,0.0272853,0,0,0.0283731,0.0562822,0.0512114,0.059734,0.0353568,0.127911,0.0699164,0.053494,0.0730025,0.0546305,0.035792,0.0350025,0.020676,0.0179999,0.0482148,0.031739,0.0151796,0.00878272,0.00697916,0.0365642,0.0385641,0,0,0,0
1760,0,0,0,0,0,0,0.0844337,0.0441868,0,0,0,0.0615991,0,0.0263222,0.0657168,0,0,0.0240652,0,0,0.0245736,0.0785161,0.0331882,0.0585261,0.0404426,0.131101,0.0830193,0.0573853,0.0673889,0.0632823,0.0601214,0.0376459,0.0308258,0.0404881,0.0523318,0.032614,0.0311232,0.00532182,0.00841425,0.0283992,0,0.0392056,0.0644799,0.0326129,0,0,0.0275054,0,0,0.0284365,0.0562137,0.050725,0.0599473,0.0353774,0.128446,0.0703246,0.0533874,0.072966,0.0546115,0.0356467,0.0346994,0.0207543,0.0177889,0.0479511,0.0322316,0.015127,0.00882688,0.00676992,0.0367687,0.0388863,0,0,0,0
1761,0,0,0,0,0,0,0.0847052,0.0438838,0,0,0,0.0617061,0,0.0267363,0.0654728,0,0,0.0244344,0,0,0.0246953,0.0785639,0.0334932,0.0585681,0.0403866,0.131571,0.0833117,0.0577583,0.0674641,0.0633872,0.0602032,0.0373397,0.0304781,0.0404155,0.052162,0.0330289,0.0311665,0.00538885,0.00820128,0.027932,0,0.0392597,0.0642382,0.0327998,0,0,0.0277089,0,0,0.028496,0.0561923,0.0501959,0.0601762,0.0353926,0.128999,0.0704068,0.0534445,0.0729485,0.0545678,0.035534,0.0342524,0.0209176,0.0175062,0.0475269,0.0326012,0.0150312,0.00888024,0.00660127,0.0369855,0.0389982,0,0,0,0
1762,0,0,0,0,0,0,0.0848539,0.0436365,0,0,0,0.0620564,0,0.0271464,0.0653021,0,0,0.0245961,0,0,0.0248019,0.0785822,0.0337763,0.0585638,0.0403429,0.132098,0.0835229,0.0580331,0.0675267,0.0634416,0.0603529,0.0370286,0.0301014,0.0402237,0.0519936,0.0332129,0.0311107,0.00551368,0.00799336,0.0273362,0,0.039335,0.0640382,0.0330134,0,0,0.0278904,0,0,0.0286221,0.0561587,0.0499536,0.0604142,0.0353859,0.129599,0.070587,0.0535743,0.0728781,0.0544634,0.0354251,0.0338333,0.0211561,0.0172208,0.0471111,0.0330023,0.0149479,0.00898522,0.00643145,0.0372425,0.0389672,0,0,0,0
1763,0,0,0,0,0,0,0.0849758,0.0434441,0,0,0,0.0624577,0,0.0275847,0.0651808,0,0,0.024716,0,0,0.0249184,0.0786121,0.0340856,0.0585556,0.0402791,0.132713,0.0836251,0.0581977,0.0676345,0.0635395,0.0605924,0.0367802,0.0298164,0.0400456,0.051863,0.0335458,0.031015,0.00564459,0.00781563,0.0267729,0,0.0396117,0.0638067,0.0332463,0,0,0.0280384,0,0,0.0287383,0.056099,0.0501079,0.0606082,0.0353831,0.130179,0.0709237,0.0537291,0.0727861,0.0542706,0.0353499,0.0335655,0.0213285,0.0169928,0.0468518,0.033378,0.0149672,0.00906716,0.00626702,0.037554,0.0389247,0,0,0,0
1764,0,0,0,0,0,0,0.0851386,0.0433217,0,0,0,0.062953,0,0.0278474,0.0650055,0,0,0.0248666,0,0,0.0250949,0.078669,0.034458,0.0585692,0.0401539,0.133349,0.0836491,0.0582995,0.0678628,0.0636905,0.0608835,0.0365494,0.0295569,0.0400356,0.0517607,0.0340185,0.030909,0.00582308,0.00764427,0.0263689,0,0.0400444,0.0635364,0.0334872,0,0,0.0281934,0,0,0.028851,0.0560369,0.0505243,0.0607216,0.0354381,0.130618,0.0713291,0.05388,0.0726541,0.0540663,0.0352677,0.0334974,0.0213448,0.0168637,0.0468162,0.0335503,0.0151374,0.00911067,0.00611267,0.0378857,0.0389763,0,0,0,0
1765,0,0,0,0,0,0,0.0853099,0.0432818,0,0,0,0.0635344,0,0.0281068,0.0646844,0,0,0.025047,0,0,0.0252265,0.0784944,0.0347514,0.0586105,0.039991,0.133943,0.083645,0.0584644,0.068105,0.0639127,0.0612035,0.0363049,0.0292855,0.0399702,0.0516557,0.0344386,0.0308625,0.00596998,0.00747639,0.0261664,0,0.0404395,0.0632806,0.0336868,0,0,0.0283619,0,0,0.0289918,0.0560126,0.0509935,0.0607553,0.0355038,0.130934,0.0717043,0.0538508,0.0725058,0.0539306,0.0351278,0.0335944,0.0212135,0.0168755,0.0469466,0.0334413,0.0154128,0.00918089,0.00596295,0.0381822,0.0391356,0,0,0,0
