Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,LFHD,LWRA
1336,0.0318618,0.0169056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018741,0.0393687,0.0143835,0.00639338,0,0,0.0842982,0.102055,0.05714,0,0.0161605,0.0166669,0.0166057,0.0143491,0.0672584,0.0257793,0.0207246,0.0214966,0.0350022,0.0116019,0.0147865,0,0.0351979,0.0241569,0.0881398,0.0263174,0.0404343,0.0163858,0.0188889,0.00859351,0.0177327,0,0,0.102566,0,0.0172498,0.0484771,0.0554307,0.0377326,0.0108702,0.0298734,0.00434142,0.0211221,0.0212371,0.0213196,0.0130543,0.0140416,0.0306377,0.0421018,0.022195,0.026818,0.056424,0.0548919,0.0125387,0.0260258,0.0106648,0.0155127,0,0,0,0,0,0.143902
1337,0.0320458,0.0179533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183627,0.0402534,0.0140065,0.00651924,0,0,0.0844144,0.103296,0.0570949,0,0.0157123,0.0163081,0.0166029,0.0141125,0.0673538,0.0256294,0.0202576,0.0212902,0.0350536,0.0115492,0.0135731,0,0.0350588,0.0240509,0.0883986,0.0264024,0.0396435,0.0163307,0.017814,0.00892249,0.0179724,0,0,0.103268,0,0.0172377,0.0488477,0.0544953,0.0412793,0.0114581,0.0280152,0.00463033,0.0209586,0.0195627,0.0201241,0.0133061,0.0130208,0.0275993,0.0445444,0.0180006,0.0242063,0.0578597,0.05509,0.0122093,0.0260006,0.0103842,0.0153592,0,0,0,0,0,0.14653
1338,0.0322241,0.0184795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178416,0.0412017,0.0135986,0.00673446,0,0,0.0845052,0.104386,0.0570269,0,0.0152232,0.0159142,0.0165399,0.0137855,0.0675078,0.0253521,0.0196924,0.0209221,0.034917,0.0115211,0.014639,0,0.0350008,0.0237381,0.0886302,0.0266095,0.0387431,0.0163094,0.0191818,0.00924812,0.0181895,0,0,0.103855,0,0.0172587,0.0491329,0.0534148,0.0469439,0.0121395,0.0257701,0.00492001,0.0207911,0.0179602,0.0190543,0.0135511,0.0119502,0.0254548,0.0468636,0.0141945,0.0236863,0.0594791,0.0552932,0.011949,0.025899,0.0103115,0.0151969,0,0,0,0,0,0.14897
1339,0.0328041,0.0186745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174269,0.0424778,0.0134319,0.00657719,0,0,0.0841399,0.105756,0.0567172,0,0.0150673,0.0153904,0.0165665,0.0134742,0.0676693,0.0247843,0.0189272,0.0200053,0.0342088,0.0116414,0.0155031,0,0.0350403,0.0235467,0.0884961,0.0270698,0.0386064,0.0159603,0.0229807,0.00956348,0.0188169,0,0,0.10401,0,0.017675,0.0489232,0.0524055,0.0541684,0.0132233,0.0229583,0.00574419,0.0202613,0.0167204,0.0181743,0.013696,0.0109069,0.0243048,0.048739,0.0112995,0.0258478,0.0621814,0.0550147,0.0121436,0.0255271,0.0108565,0.0153961,0,0,0,0,0,0.150881
1340,0.0327951,0.0180212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161421,0.0431521,0.012549,0.00582187,0,0,0.0843975,0.106397,0.0567464,0,0.0140686,0.0148902,0.0166075,0.0133851,0.067872,0.0245808,0.0186171,0.0196725,0.0340097,0.0118719,0.015428,0,0.0350919,0.0225192,0.0888912,0.0273158,0.0397682,0.0161459,0.0259045,0.00952018,0.0189537,0,0,0.104588,0,0.0174775,0.0493016,0.0514454,0.0590816,0.0133562,0.0212129,0,0.0201278,0.015306,0.01777,0.0132542,0.0102065,0.0252585,0.0513811,0.0104583,0.0290107,0.0654141,0.0553132,0.011761,0.0256564,0.0107511,0.0151007,0,0,0,0,0,0.153184
1341,0.0324954,0.0178251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144255,0.0435544,0.0113671,0.00590625,0,0,0.0850922,0.106753,0.0570184,0,0.0130173,0.014827,0.016821,0.0135618,0.0682072,0.0250909,0.0191298,0.0201757,0.0346042,0.0122179,0.0152875,0,0.0350408,0.021389,0.0896819,0.0274173,0.0420974,0.0166929,0.0277533,0.00988046,0.0187864,0,0,0.105313,0,0.016938,0.0499136,0.0501985,0.062173,0.0133357,0.0205568,0.00642673,0.0200022,0.0141475,0.017689,0.0123999,0.00941461,0.0273873,0.0544254,0.0111921,0.0324359,0.0695282,0.0558263,0.0110165,0.0259992,0.0102564,0.0143683,0,0,0,0,0,0.155771
1342,0.030921,0.0210043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627,0.0502082,0.0114622,0.00577902,0,0,0.157574,0.113409,0.120074,0,0.0131524,0.0151104,0.0175394,0.0131359,0.147033,0.0244613,0.0188486,0.0192833,0.0336644,0.0125559,0.0150457,0,0.0354476,0.0184081,0.149013,0.0716464,0.0470325,0.0164402,0.0287854,0.0109451,0.0165798,0,0,0.109195,0,0.0170342,0.0525194,0.0488953,0.0630613,0.0130288,0.0169011,0.00429846,0.0366355,0.0140549,0.018886,0.0111834,0.00728576,0.0292821,0.0577685,0.0128277,0.0369502,0.0761392,0.0648328,0.00919797,0.0268902,0.0177154,0.0196655,0,0,0,0,0,0.15025
1343,0.0308393,0.0210694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099576,0.0499332,0.0111522,0,0,0,0.157489,0.11446,0.120249,0,0.0129381,0.0148174,0.0180646,0.0114263,0.147413,0.024305,0.0190623,0.0184682,0.0328159,0.0128335,0.0152668,0,0.0360035,0.0173125,0.149124,0.0712723,0.0494425,0.0162653,0.031185,0.0104713,0.0171224,0,0,0.111209,0,0.0170953,0.0536501,0.048877,0.0648451,0.0127125,0.0173824,0.00375571,0.038109,0.0137797,0.018909,0.010404,0.00631252,0.0317025,0.059805,0.0144998,0.0399876,0.0798243,0,0.0090665,0.0276189,0.0178948,0.0192087,0,0,0,0,0,0.151591
1344,0.0328109,0.0216374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166529,0.049969,0.0211582,0.0105655,0,0,0.157875,0.114792,0.120635,0,0.0178407,0.0206344,0.0239,0.0108759,0.148857,0.0309692,0.0261415,0.0220465,0.0359946,0.0188286,0.0220092,0,0,0.0190681,0.149891,0.0711148,0.0533118,0.0168212,0.0342651,0.00998748,0.018783,0,0,0.110336,0,0.0166327,0.052883,0.0492721,0.0693975,0.0122254,0.0205137,0.00505356,0.0375215,0.0130437,0.0180091,0.00984327,0.0059042,0.0358135,0.0622558,0.0167815,0.0445877,0.0863103,0.0652951,0.0096057,0.0272143,0.0185573,0.0195135,0,0,0,0,0,0.1534
1345,0.030901,0.0212293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712556,0.0499406,0.00973522,0.00527697,0,0,0.15801,0.116109,0.120592,0,0.0121682,0.0148332,0.0190824,0.0154129,0.147268,0.024354,0.019931,0.0187019,0.032786,0.0138826,0.0153621,0,0.0354929,0.0157845,0.149352,0.0710048,0.0512666,0.0165294,0.0323009,0.00961249,0.0169016,0,0,0.109408,0,0.0169155,0.0524999,0.0480339,0.0648782,0.0139499,0.0153342,0.00448126,0.0367496,0.0125851,0.0194307,0.00935388,0.00477634,0.0349524,0.0631335,0.0185876,0.0445777,0.0828358,0.0652993,0.00934429,0.0270222,0.0177439,0.0194135,0,0,0,0,0,0.154944
1346,0.0230865,0.0163924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025065,0.0662602,0.0197385,0.00542911,0,0,0.160828,0.132549,0.130099,0,0.0242435,0.0150267,0.0286428,0.0149326,0.140662,0.0233747,0.0222662,0.0167444,0.0284869,0.0256359,0.0283596,0,0.0358789,0.0335991,0.150249,0.0806998,0.0516693,0.0164274,0.0318353,0.00892038,0.0149511,0,0,0.111043,0,0.0169442,0.0535843,0.0481898,0.063994,0.0137642,0.015302,0.00373458,0.0427883,0.0121166,0.0190895,0.00926063,0.00559851,0.0362808,0.064532,0.0204159,0.0462245,0.0830655,0.0689024,0.00897741,0.0264768,0.0160945,0.0153619,0,0,0,0,0,0.142214
1347,0.030478,0.020975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00399623,0.0497249,0.00971423,0.00498356,0,0,0.158281,0.118034,0.12089,0,0.0123247,0.0149789,0.0212057,0.0165686,0.146914,0.0241136,0.0206458,0.0178442,0.031527,0.0151637,0.0159966,0,0.0357553,0.013688,0.149573,0.0705757,0.0522183,0.0164403,0.0324137,0.00897329,0.0164742,0,0,0.109981,0,0.0170323,0.0529038,0.0479246,0.0639379,0.0140486,0.0131304,0.00469758,0.0374608,0.0120058,0.0194647,0.00941272,0.00600715,0.036679,0.0646757,0.0214822,0.0472672,0.0831882,0.0659017,0.00917008,0.026778,0.0202619,0.0188374,0,0,0,0,0,0.157578
1348,0.0223383,0.016992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171789,0.0666306,0.0136367,0.00528049,0,0,0.160718,0.135751,0.130551,0,0.0179645,0.0151712,0.0298419,0.0160937,0.139831,0.0231749,0.0229132,0.0167917,0.0278691,0.0252999,0.026945,0,0.0361513,0.0268947,0.150423,0.080064,0.0524452,0.0166036,0.0310471,0.0084081,0.0150502,0,0,0.112122,0,0.0167775,0.0538747,0.0476651,0.0619313,0.0137434,0.01292,0.00405746,0.043496,0.0115823,0.0191505,0.00945431,0.0067692,0.0376685,0.0656081,0.022576,0.0481234,0.0820764,0.0696963,0.00876224,0.0264937,0.0178806,0.0146485,0,0,0,0,0,0.143418
1349,0.029313,0.0204419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523787,0.0495489,0.0110286,0,0,0,0.157403,0.118388,0.120266,0,0.0131155,0.0148282,0.0233188,0.0175916,0.145731,0.024027,0.0213517,0.0177934,0.0309003,0.0164224,0.0162943,0,0.0361679,0.011281,0.148899,0.0700302,0.0525808,0.0172745,0.0305042,0.00839456,0.0168735,0,0,0.111629,0,0.0161113,0.0536014,0.0469906,0.0607632,0.0132579,0.0117545,0.00543321,0.0387004,0.0110563,0.0192216,0.00935799,0.00663529,0.037795,0.0657632,0.0228845,0.0485153,0.0814241,0.0674133,0.00856327,0.0273884,0.0203084,0.017837,0,0,0,0,0,0.160365
1350,0.0291737,0.0203973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819169,0.0494098,0.0128177,0.00556967,0,0,0.157451,0.118915,0.120246,0,0.0150084,0.0150966,0.0252076,0.0174357,0.14538,0.0242231,0.0220922,0.0172585,0.0297038,0.0171693,0.0168597,0,0.0372104,0.0106846,0.148938,0.0697876,0.0535472,0.0173356,0.0295911,0.00850601,0.0172461,0,0,0.112052,0,0.0160493,0.053928,0.0462324,0.0600377,0.0134099,0.0110925,0.00552837,0.0386585,0.0113359,0.0195884,0.00952188,0.00590509,0.037943,0.0656908,0.0226545,0.0488381,0.082998,0.0676301,0.00842036,0.0274136,0.0199871,0.017523,0,0,0,0,0,0.161171
1351,0.0291163,0.0209206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109741,0.0491761,0.0143118,0.00512903,0,0,0.157589,0.119963,0.120487,0,0.0171171,0.0149192,0.027439,0.0172092,0.145631,0.0236127,0.022546,0.0165296,0.0278553,0.0180277,0.0174866,0,0.0379971,0.0106061,0.149319,0.0694518,0.0538278,0.0167749,0.0300206,0.00851198,0.0173667,0,0,0.114513,0,0.0165473,0.0553787,0.0458734,0.0610789,0.014066,0.0100806,0.00584456,0.0396081,0.0124922,0.0205395,0.00979789,0.00428402,0.0370034,0.0650649,0.021646,0.0476861,0.0853552,0,0.00820277,0.0278204,0.0204957,0.0174777,0,0,0,0,0,0.16096
1352,0.0287699,0.0203949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158415,0.0489476,0.0168762,0.00554201,0,0,0.157292,0.119368,0.119845,0,0.0197362,0.0152933,0.0293019,0.0175119,0.144435,0.0237838,0.0236944,0.0173221,0.0276938,0.0186825,0.0180086,0,0.0387375,0.0125504,0.148725,0.0694799,0.0533423,0.0174595,0.030248,0.0084151,0.01691,0,0,0.112693,0,0.0159374,0.0546532,0.0453812,0.0623937,0.0136919,0.0106785,0.00587818,0.0387044,0.0129307,0.0212824,0.009138,0.00388406,0.0363917,0.0657473,0.0213464,0.0459673,0.0869441,0.068094,0.00776298,0.0274731,0.019555,0.0167,0,0,0,0,0,0.161686
1353,0.0284881,0.0203056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201894,0.0488113,0.019134,0.00543085,0,0,0.156927,0.119079,0.119558,0,0.0226787,0.0156591,0.0316877,0.0177937,0.143899,0.0236456,0.0249654,0.0181255,0.0269839,0.0195834,0.0188591,0,0.0394718,0.0150188,0.148409,0.0693621,0.0530135,0.017513,0.0307788,0.00841071,0.0164328,0,0,0.113063,0,0.0158627,0.0546908,0.0457277,0.0635822,0.0139528,0.0115973,0.00602903,0.038962,0.0137303,0.022126,0.00864286,0.00312245,0.0353373,0.0658179,0.0206534,0.0443774,0.0878768,0.0684079,0.00779768,0.0275049,0.0193087,0.0162946,0,0,0,0,0,0.161188
1354,0.0283048,0.0203123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247329,0.0491038,0.021383,0.00533838,0,0,0.156393,0.118295,0.119445,0,0.0258587,0.0161285,0.0344261,0.0182137,0.143534,0.0236838,0.0264363,0.0194628,0.0265368,0.0206335,0.0199576,0,0.0401768,0.0181989,0.148094,0.0694695,0.0526399,0.0174097,0.0301658,0.00846424,0.0163941,0,0,0.113514,0,0.0159146,0.0546221,0.0464272,0.0631068,0.0143864,0.0128891,0.00620349,0.0392803,0.0141005,0.0226015,0.00818542,0.0028371,0.0341629,0.0655457,0.0200575,0.0431004,0.0879309,0.0688069,0.00775937,0.0274985,0.0191326,0.0159383,0,0,0,0,0,0.159862
1355,0.0278332,0.0200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01751,0.0489271,0.0158374,0.00469577,0,0,0.155732,0.117475,0.118862,0,0.0198202,0.0163191,0.0249284,0.0169566,0.142579,0.0197884,0.0180897,0.0164709,0.0277888,0.0144753,0.0141873,0,0.0393305,0.010266,0.14741,0.0693988,0.0531655,0.0175075,0.0290635,0.00780156,0.0160542,0,0,0.113603,0,0.0157816,0.055027,0.0474646,0.0618519,0.0143395,0.0144955,0.00494873,0.0393623,0.0139264,0.0219279,0.00769418,0.00408315,0.0333116,0.0653877,0.0197425,0.0418602,0.0893274,0.0689005,0.00739604,0.0274855,0.0185232,0.0151767,0,0,0,0,0,0.158563
1356,0.0279614,0.0201763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205936,0.0483724,0.00726938,0.00484455,0,0,0.155201,0.117294,0.118305,0,0.00479521,0.0174779,0.00820032,0.0150418,0.142179,0.0143264,0.0111641,0.0101926,0.0280528,0.00355899,0.00866529,0,0.0354962,0.0227169,0.147011,0.069013,0.054734,0.0171568,0.0282116,0.00719607,0.0161262,0,0,0.113557,0,0.0161591,0.0551535,0.0481133,0.0605779,0.0147693,0.0141483,0.00260183,0.0390853,0.0140533,0.0212168,0.00759655,0.00571204,0.0324359,0.0649409,0.0192107,0.0403862,0.0923203,0.0685916,0.00726547,0.0272268,0.0183431,0.0147591,0,0,0,0,0,0.156712
1357,0.0282899,0.0201562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299212,0.0479145,0.00885722,0.0061601,0,0,0.156162,0.116728,0.118403,0,0.012568,0.0196736,0.0119359,0.0140702,0.141472,0.0146544,0.0223842,0.00977987,0.0265356,0.00603849,0.0130226,0,0.0311702,0.036539,0.147306,0.0692252,0.0559633,0.0169896,0.027048,0.00654472,0.0160359,0,0,0.113961,0,0.016348,0.0553754,0.0483738,0.0589926,0.0155658,0.0119469,0.00110892,0.0386132,0.0140613,0.0210635,0.00753013,0.00696604,0.0314629,0.0645833,0.0187401,0.0387871,0.0940941,0.0681466,0.00702126,0.027008,0.0180062,0.0141073,0,0,0,0,0,0.15439
1358,0.026499,0.0142013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275093,0.0557838,0.00462034,0.00789764,0,0,0.157782,0.125013,0.123151,0,0.0134069,0.0229922,0.0145813,0.0173305,0.138984,0.0143749,0.0235034,0.00991565,0.0267753,0.0122777,0.0146233,0,0.0339653,0.0374916,0.149486,0.0732686,0.0582752,0.0208874,0.0263227,0.00548717,0.0205684,0,0,0.114881,0,0.0144647,0.0559349,0.0511637,0.0549466,0.0132106,0.0128235,0.00489815,0.0408429,0.0160361,0.023362,0.00394159,0.00974667,0.0310809,0.0687169,0.0216248,0.036125,0.0939459,0.0702561,0.0101033,0.0248511,0.0136569,0.0149793,0,0,0,0,0,0.143482
1359,0.0279326,0.0196452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289108,0.0469491,0.0141681,0.00755456,0,0,0.155424,0.114263,0.117141,0,0.0231542,0.0225008,0.0191915,0.0135635,0.140115,0.0189986,0.0317253,0.0141158,0.0231014,0.0116423,0.0147878,0,0.0283696,0.0371508,0.146546,0.0689154,0.0561913,0.0170906,0.0243651,0.00544047,0.015838,0,0,0.114685,0,0.0161665,0.0557142,0.0483303,0.0549933,0.0172134,0.00965278,0.00221551,0.0392442,0,0.0224269,0.00651286,0.00795048,0.0280205,0.063816,0.0170719,0.0337706,0.0936351,0.0686253,0.00687161,0.02703,0.0174303,0.0131719,0,0,0,0,0,0.1489
1360,0.0234182,0.0138203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282287,0.0545811,0.00903131,0.00917982,0,0,0.156428,0.123108,0.1213,0,0.0196162,0.0239253,0.0224313,0.0158991,0.135437,0.0182782,0.0324843,0.0151082,0.0215877,0.0176381,0.0172919,0,0.0300789,0.0391871,0.147297,0.072371,0.058527,0.0200497,0.0237509,0.00481587,0.0189387,0,0,0.116567,0,0.0146325,0.0571948,0.0503885,0.0518328,0.0147078,0.0118609,0.00393494,0.0437958,0.0163734,0.0248767,0.00294307,0.00948561,0.0277946,0.0671977,0.0196716,0.0316586,0.0929914,0.0720295,0.00946596,0.0259542,0.0131693,0.0123252,0,0,0,0,0,0.137254
1361,0.0272274,0.0191758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240798,0.045231,0.0200012,0.00835387,0,0,0.154121,0.111325,0.11523,0,0.0299337,0.0228502,0.022364,0.0135671,0.138905,0.0220034,0.0352606,0.0176618,0.0202683,0.0150491,0.0131504,0.00534862,0.0271943,0.0303715,0.145418,0.0680043,0.056577,0.01777,0.0215147,0.00517336,0.0158103,0,0,0.115368,0,0.0155498,0.0562217,0.0472582,0.0508398,0.0176574,0.0102172,0.00160226,0.0406177,0.0150772,0.0238881,0.00617173,0.00834706,0.024593,0.0630505,0.015716,0.029088,0.0922876,0.0694048,0.00663042,0.0270461,0.0157148,0.0126569,0,0,0,0,0,0.142685
1362,0.0272989,0.0192652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218928,0.0446133,0.0231412,0.00917545,0,0,0.153718,0.109943,0.114666,0,0.0327831,0.0233483,0.0240598,0.0134169,0.13873,0.0235073,0.036102,0.0193734,0.0191322,0.016629,0.0126721,0.00678357,0.0266606,0.0260008,0.145153,0.0676999,0.0562249,0.0177998,0.0205235,0.00491185,0.0159594,0,0,0.115487,0,0.0155665,0.0562718,0.046906,0.048681,0.0178435,0.0102971,0.0017439,0.0409665,0.0157902,0.0245331,0.00635112,0.00896837,0.0232943,0.0626703,0.0152163,0.026957,0.0913363,0.0694669,0.0067301,0.026852,0.014045,0.0127111,0,0,0,0,0,0.139092
1363,0.0291682,0.0212464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320657,0.043731,0.0349726,0.0158158,0,0,0.154034,0.1091,0.11497,0,0.0507992,0.0310837,0.0480472,0.0189025,0.142258,0.0271935,0.0472065,0.0307052,0.0113123,0.0359495,0.0255036,0.0173832,0.0181305,0.0272571,0.146758,0.066925,0.056976,0.0175065,0.0205044,0.00285425,0.0177241,0,0,0.115896,0,0.0160237,0.0559076,0.0462593,0.0478385,0.0187946,0.010096,0.00536986,0.0424095,0.0158928,0.0246833,0.00647539,0.0107202,0.0218702,0.0617847,0.0140302,0.0253928,0.0923443,0.0692877,0.00847719,0.0263896,0.0178536,0.0153071,0,0,0,0,0,0.134645
1364,0.0282021,0.0265769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017835,0.0435619,0.0269053,0.00786738,0,0,0.152295,0.106901,0.112966,0,0.0339476,0.02031,0.0243021,0.00837349,0.138886,0.0255061,0.0355017,0.0232355,0.0196212,0.018411,0.00937417,0.00899754,0.0248239,0.0133251,0.142721,0.0665409,0.0556951,0.0269545,0.0173256,0.00582924,0.00871629,0,0,0.0871304,0,0.0153197,0.0488623,0.0468682,0.0438187,0.0161448,0.0107153,0.00800944,0.0250582,0.0163684,0.0247514,0.00769704,0.0113308,0.0214672,0.061141,0.01352,0.0246046,0.0891474,0.0588716,0.0336083,0.0173986,0.0170928,0.0101122,0,0,0,0,0,0.132351
1365,0.0294359,0.0272574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179699,0.0431305,0.0277374,0.00825311,0,0,0.153268,0.10632,0.112751,0,0.0332981,0.0207382,0.0257435,0.00866936,0.1389,0.0263121,0.0360511,0.0244846,0.0196906,0.0193521,0.00932189,0.00890764,0.0240029,0.00984739,0.143046,0.0666169,0.0537909,0.0263329,0.0164792,0.00502006,0.00764583,0,0,0.0899778,0,0.0160854,0.0513044,0.0479253,0.0407352,0.0168979,0.00884181,0.00797897,0.0297197,0.0166906,0.0247097,0.00791524,0.0114203,0.0196823,0.0600948,0.013015,0.0230226,0.0855507,0.0625881,0.0321285,0.0171548,0.01658,0.0103099,0,0,0,0,0,0.129279
1366,0.0289473,0.0218014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235215,0.0425022,0.0361397,0.0170694,0,0,0.155722,0.105795,0.113276,0,0.051174,0.0321499,0.0546815,0.0192092,0.142248,0.0330099,0.0528472,0.036411,0.0114309,0.039667,0.0291274,0.0200124,0.0168601,0.0110841,0.147282,0.0668263,0.0511015,0.0183515,0.017153,0.00417387,0.0178362,0,0,0.114438,0,0.0151649,0.0551723,0.048609,0.0378971,0.019872,0.00760702,0.00569586,0.0434699,0.0164989,0.0247709,0.0064849,0.0122942,0.0185781,0.0602973,0.0136551,0.0211993,0.0812036,0.0687424,0.0109482,0.0264909,0.0161193,0.0153851,0,0,0,0,0,0.126536
1367,0.0286131,0.0216565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218584,0.0421672,0.036174,0.0174062,0,0,0.159179,0.105076,0.11425,0,0.0508751,0.0319452,0.0577917,0.0181026,0.141498,0.0355823,0.0554323,0.0395405,0.0122541,0.0409261,0.0311608,0.0206521,0.0163539,0.00665214,0.148708,0.0675053,0.0479559,0.0188893,0.0165572,0.00436044,0.0174774,0,0,0.112596,0,0.0147483,0.0542933,0.0488746,0.0346209,0.0200176,0.00766814,0.00548559,0.0427985,0.0159864,0.0239252,0.00577011,0.0122564,0.0175256,0.0599534,0.0135002,0.0189372,0.0768393,0.0676344,0.0128514,0.0269455,0.0159576,0.0149217,0,0,0,0,0,0.124602
1368,0.029628,0.02849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211447,0.0428478,0.0376661,0.0135388,0,0,0.154568,0.103439,0.112125,0,0.053451,0.0270353,0.0609965,0,0.142373,0.0401008,0.0600788,0.045154,0.0169404,0.042137,0.0333104,0.0222592,0.0153902,0.00574654,0.144829,0.0665362,0.0475797,0.0295317,0.0145502,0.00617015,0.0098909,0,0,0.0803092,0,0.0157969,0.0452128,0.0475652,0.030034,0.018598,0.00533268,0.00927273,0.0241483,0.0149527,0.0230295,0.00678329,0.0119427,0.0167869,0.0590112,0.0137199,0.0186589,0.0726721,0.053796,0.0371826,0.0166989,0.0188329,0.0123491,0,0,0,0,0,0.123038
1369,0.0296544,0.0294678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236666,0.0420771,0.0389735,0.0130386,0,0,0.154714,0.103489,0.111932,0,0.0552184,0.0264787,0.0655257,0.0127247,0.143334,0.0435798,0.0643467,0.0496376,0.0183897,0.0444529,0.0362327,0.0226985,0.0152687,0.0120526,0.145193,0.0659042,0.0449713,0.0292456,0.0147718,0.00726293,0.00960416,0,0,0.0781596,0,0.016074,0.04389,0.0478469,0.0265556,0.0194115,0.00310405,0.00881447,0.0236541,0.013814,0.0228487,0.00772473,0.00934475,0.0152602,0.0578866,0.0139566,0.0173412,0.0671452,0.0521638,0.0380562,0.0157913,0.0198924,0.0127552,0,0,0,0,0,0.121242
1370,0.0303634,0.0218568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284731,0.0424673,0.0403003,0.017043,0,0,0.156826,0.102875,0.112171,0,0.0559535,0.0262333,0.0665696,0.0114972,0.14411,0.0427523,0.0638898,0.0489779,0.0131895,0.0448525,0.0352956,0.020341,0.017513,0.0192874,0.148445,0.0668109,0.0357913,0.0200059,0.0223907,0.00408397,0.0203313,0,0,0.117022,0,0.013878,0.0574896,0,0.0256553,0.0152075,0.00796553,0.00515455,0.0437501,0.0215833,0.0288329,0.00479071,0.00854818,0.0202641,0.0641229,0.0215756,0.0186296,0.0514703,0.0704122,0.00886502,0.0261984,0.0151897,0.0172647,0,0,0,0,0,0.12065
1371,0.030241,0.02875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284098,0.041142,0.0421033,0.0129188,0,0,0.158013,0.102701,0.112181,0,0.0608739,0.0263136,0.069943,0.0121432,0.14238,0.0464918,0.0676514,0.0541127,0.0205285,0.0464089,0.0381306,0.0219128,0.0149347,0.0213722,0.146436,0.0660306,0.0408582,0.0294362,0.0159448,0.0100024,0.00887037,0,0,0.0764856,0,0.0162191,0.0437231,0.0473038,0.0209987,0.0198457,0.00544746,0.00909601,0.0248069,0.0124768,0.0227835,0.00823918,0.00766665,0.0151731,0.0567997,0.0149689,0.016694,0.0570398,0.05206,0.0355586,0.0151894,0.0179975,0.0128505,0,0,0,0,0,0.118999
1372,0.0242959,0.0270798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328589,0.0463865,0.0459904,0.0140628,0,0,0.154284,0.126994,0.116407,0,0.0679896,0.0266851,0.0711068,0.0120346,0.138443,0.0458459,0.0671786,0.0541216,0.0194913,0.0463162,0.0373416,0.0219691,0.0160103,0.0274394,0.146075,0.06123,0.0398962,0.0318577,0.018226,0.0103246,0.0101035,0,0,0.0741543,0,0.0154896,0.0434464,0.0478551,0.0203166,0.0193367,0.00558615,0.00909596,0.0246304,0.0124766,0.023308,0.00697028,0.00771919,0.016748,0.0577571,0.016583,0.0178516,0.0526477,0.0499083,0.0406233,0.0159135,0.0165001,0.0102499,0,0,0,0,0,0.100385
