Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LASI,LFHD,LWRA,RTHI,LELB,,x76,x77
1805,0.0344939,0.0487607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527713,0.0386918,0.0239207,0,0,0.0913823,0.0330171,0,0.0131689,0.0226275,0.0150805,0.0212099,0.0374026,0.00914033,0.0222927,0.0269338,0.0285867,0.0170225,0.0215255,0.0154578,0.0166072,0.0633889,0.0458328,0,0.00851257,0.0147702,0.0170943,0.0231239,0.024015,0,0,0.0775103,0,0.0171282,0.0417206,0.0392258,0.0264888,0.0241179,0.0180694,0.0118409,0.0573673,0.0164952,0.0206784,0.0219174,0.0158859,0.0269892,0.0158533,0.0137595,0.00540683,0.0673833,0.0286466,0.0179941,0.0456049,0.0220427,0,0,0,0,0.086656,0.00958885,0.0507634,0,0,0
1806,0.035271,0.0482986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501908,0.0362449,0.0234029,0,0,0.0883707,0.0346175,0,0.0141559,0.0211215,0.0136753,0.0202758,0.0362789,0,0.0210396,0,0.0297844,0.0163246,0.0196563,0.0149336,0.0157036,0.0596206,0.0482294,0,0.00821194,0.0137209,0.0163522,0.0237319,0.0254064,0,0,0.0774483,0,0.0182839,0.0414576,0.0389665,0.026353,0.024458,0.0189411,0.0112214,0.057934,0.0176986,0.0211591,0.0219288,0.0157403,0.0268337,0.015293,0.0137211,0.00561013,0.0676039,0.0286423,0.0179651,0.0446263,0.021231,0,0,0,0,0.0900242,0.010732,0.0541723,0,0,0
1807,0.0341707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512902,0.0384414,0.0239437,0,0,0.0915207,0.0369123,0,0.0137762,0.0223688,0.0136828,0.020917,0.037307,0.00890356,0.0213062,0,0.0291636,0.0169372,0.0207145,0.0155636,0.0161483,0.0614181,0.0496218,0,0.00921499,0.0145815,0.0162805,0.0242089,0.0248808,0,0,0.0778145,0,0.0174738,0.0418985,0.0391819,0.0258659,0.0246381,0.0190545,0.011853,0.0570326,0.0168798,0.0210837,0.0219054,0.0152532,0.0278075,0.0149652,0.0132565,0.00667066,0.0674745,0.0288257,0.0183876,0.0441602,0.021983,0,0,0,0,0.0884512,0.0101882,0,0,0,0
1808,0.0360433,0.0491426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483912,0.0347163,0.0236162,0,0,0.0889699,0.0348596,0,0.0153143,0.0202776,0.0121227,0.019627,0.0333285,0.0071105,0.0192469,0.0250526,0.0301726,0.0156131,0.0183363,0.0148799,0.0155361,0.0566553,0.0497152,0,0.00865925,0.0120669,0.0153648,0.0247346,0.026702,0,0,0.0775034,0,0.0205301,0.0408344,0.0387571,0.0261536,0.0250942,0.0206726,0.0105481,0.05927,0.0183754,0.0220176,0.0222471,0.0160749,0.0271452,0.0149123,0.0141557,0.00712444,0.0683275,0.0285871,0.0185809,0.0444848,0.0210256,0,0,0,0,0.0920234,0.0110674,0.0558839,0,0,0
1809,0.0338397,0.0496616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509131,0.038104,0.0238268,0,0,0.0934521,0.0343836,0,0.013889,0.0223023,0.0131417,0.0222757,0.0377951,0.00848785,0.0203393,0,0.0290213,0.0166762,0.0205076,0.0154347,0.016668,0.0608583,0.0483501,0,0.0104429,0.0146382,0.0149126,0.0246615,0.0241851,0,0,0.0777926,0,0.0173647,0.041964,0.0396105,0.0241707,0.0240221,0.0199147,0.0131573,0.0574479,0.0172486,0.0209195,0.0211091,0.0137816,0.0291698,0.013366,0.0117013,0.00930965,0.0679719,0.0292921,0.0182005,0.0453115,0.0226492,0,0,0,0,0.0895725,0.00931101,0.0530727,0,0,0
1810,0.0344239,0.0487536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474764,0.0363097,0.0230389,0,0,0.0918425,0.0356336,0,0.0145777,0.0215284,0.0123661,0.0213816,0.0352512,0.00817003,0.0186335,0.0274705,0.030084,0.0159912,0.0185842,0.0149923,0.0157326,0.0561168,0.0495563,0,0.0108613,0.0137997,0.0142283,0.0257951,0.0250416,0,0,0.0773267,0,0.0186776,0.0413541,0.0379358,0.0240328,0.0250464,0.0219893,0.0124885,0.0576235,0.0191135,0.022344,0.021695,0.0142499,0.0282356,0.0131771,0.0121819,0.010592,0.0677838,0.0283201,0.018767,0.0447732,0.0228232,0,0,0,0,0.0919061,0.0113615,0.0548393,0,0,0
1811,0.0343485,0.0483881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480771,0.0373095,0.0232301,0,0,0.0932101,0.0348361,0,0.0141081,0.0225521,0.0130909,0.022443,0.0355396,0.00792623,0.0198308,0.0278421,0.0298262,0.0163176,0.0197955,0.0152251,0.0157626,0.0571615,0.0486611,0,0.0123823,0.0136984,0.014,0.0266947,0.0247726,0,0,0.0774432,0,0.018791,0.0412688,0.0373857,0.0235942,0.0253631,0.0225564,0.0133974,0.0576196,0.0185891,0.0226178,0.0218444,0.0138588,0.0288487,0.0127764,0.0119916,0.0126908,0.0678668,0.0282114,0.0189697,0.0455592,0.0240971,0,0,0.0141567,0,0.0919122,0.0114599,0.053646,0,0,0
1812,0.0334404,0.0471394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473863,0.0372892,0.0238779,0,0,0.0938315,0.0354086,0,0.0149864,0.0227388,0.0131946,0.0226377,0.0363532,0.00761299,0.0197764,0.0275664,0.0303324,0.016869,0.0198414,0.0158043,0.0150812,0.0560074,0.049126,0,0.0140252,0.0140654,0.0134878,0.0278394,0.0248458,0,0,0.0772633,0,0.0186257,0.0412462,0.036247,0.0231435,0.0257123,0.0241258,0.0139004,0.0573975,0.0197474,0.0237024,0.0223251,0.0140198,0.0285308,0.0126508,0.0122184,0.0152802,0.0678006,0.0276386,0.0193833,0.0451602,0.0250653,0,0,0,0,0.0924238,0.0128164,0.0537488,0,0,0
1813,0.0349348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463088,0.0416209,0.022825,0,0,0.0980578,0.0314397,0,0.0137323,0.0224133,0.0117444,0.024026,0.0391071,0.0171958,0.0177619,0.0244932,0.0293619,0.0154083,0.0189053,0.014259,0.0176423,0.0555064,0.0448423,0,0.0196198,0.0144702,0.01516,0.0271848,0.0237622,0,0,0.0789568,0,0.017729,0.0424999,0.0379813,0.0215245,0.0242255,0.0226167,0.014984,0.05999,0.0190891,0.0220468,0.0204336,0.0105371,0.0307834,0.0117842,0.0081602,0.0201946,0.0699843,0.0282384,0.0190317,0.0486092,0.0246724,0,0,0,0,0.0896707,0.0113604,0.0489949,0,0,0
1814,0.0340058,0.0467287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468874,0.0371002,0.0229927,0,0,0.0944856,0.0331366,0,0.0137557,0.0217122,0.0125106,0.0236767,0.0369783,0,0.0181598,0,0.0295721,0.0153457,0.0190333,0.0143404,0.017402,0.0558844,0.0501413,0,0.0227527,0.0141681,0.016253,0.0276203,0.0238405,0,0,0.0778488,0,0.0178845,0.0414006,0.0382587,0.021392,0.0242149,0.0234346,0.0146466,0.0574775,0.0197785,0.022325,0.0206641,0.00973159,0.0315335,0.0119934,0.00740123,0.023454,0.0683958,0.0285671,0.0180794,0.0447756,0.0234193,0,0,0,0,0.0930522,0.0120746,0.0549762,0,0,0
1815,0.0329787,0.0477023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415444,0.0367298,0.0218612,0,0,0.0954173,0.0360099,0,0.0148892,0.0230237,0.0100491,0.0228937,0.0362927,0.102824,0.0146489,0,0.0297768,0.0142028,0.0160711,0.0135063,0.0177282,0.0485359,0.0519528,0,0.0236527,0.0143422,0.0165495,0.0282719,0.0230833,0,0,0.0760477,0,0.0181453,0.0405678,0.0357319,0.0227705,0.0259376,0.0257803,0.0131773,0.0542213,0.0234008,0.0245266,0.0220748,0.0113466,0.0306533,0.0126529,0.00952724,0.0248706,0.0661559,0.027634,0.0186955,0.0422109,0.0245174,0,0,0,0,0.0925793,0.0159938,0.0560159,0,0,0
1816,0.0327584,0.0488384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460967,0.0377999,0.0230126,0,0,0.0970464,0.0356841,0,0.0143556,0.0226944,0.0130314,0.0257727,0.0361067,0,0.0175966,0,0.0299594,0.015726,0.0189717,0.0146037,0.0172779,0.0551616,0.0514542,0,0.0278001,0.015156,0.0195861,0.0294876,0.0217505,0,0,0.0767703,0,0.0168567,0.041265,0.0377405,0.0233789,0.0243397,0.0261185,0.0162078,0.053155,0.0215454,0.0238873,0.0223185,0.0081402,0.0336552,0.0123101,0.00581398,0.0285994,0.066122,0.0284078,0.0179992,0.042459,0.0253121,0,0,0,0,0.0910955,0.0143343,0.0550365,0,0,0
1817,0.0331471,0.0441988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041136,0.0363164,0.0226333,0,0,0.0953444,0.0377935,0,0.0163374,0.022026,0.0134949,0.0244533,0.0340301,0.0196185,0.0166631,0,0.0325506,0.0163027,0.0165037,0.0152288,0.0150535,0.0479857,0.0538637,0,0.0247912,0.0139184,0.0188589,0.0320086,0.0237013,0,0,0.075938,0,0.0188538,0.0403761,0.0350741,0.024955,0.0261387,0.030514,0.0155471,0.052448,0.0260372,0.0273644,0.0259581,0.0115478,0.0309926,0.0127383,0.00925135,0.0256195,0.0653313,0.0268397,0.0191527,0.0400478,0.0257721,0,0,0,0,0.0921232,0.0186572,0.0576347,0,0,0
1818,0.032994,0.0434765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457908,0.0373627,0.0236137,0,0,0.097084,0.0356617,0,0.0155829,0.0227692,0.0139492,0.0264627,0.0361912,0.00563827,0.0178579,0,0.0313388,0.015936,0.018586,0.015026,0.0166731,0.0543657,0.0517235,0,0.0300721,0.0151431,0.0216478,0.0311769,0.0210515,0,0,0.0760625,0,0.0167555,0.0408489,0.0373861,0.0253467,0.0245908,0.0287602,0.0171254,0.0514958,0.0234277,0.0251054,0.0243224,0.00803334,0.0346835,0.0128907,0.00594237,0.0312703,0.0650325,0.0281834,0.0178195,0.0416567,0.0258889,0,0,0,0,0.089875,0.0158305,0.0549498,0,0,0
1819,0.0334128,0.043608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445419,0.036602,0.0241663,0,0,0.0958122,0.0367853,0,0.0170905,0.0222922,0.013436,0.0255503,0.0336313,0.00769033,0.0178592,0,0.0324825,0.0165063,0.0178149,0.0157489,0.0151626,0.0519299,0.0536492,0,0.0263403,0.0140286,0.018949,0.032326,0.0232901,0,0,0.0757651,0,0.0182489,0.0403926,0.0356871,0.0239502,0.0256352,0.0312727,0.0162252,0.0517465,0.0257542,0.0271489,0.0263127,0.0103191,0.0324664,0.0116505,0.00803466,0.0279106,0.0650818,0.0276929,0.0183773,0.0397174,0.0256675,0,0,0,0,0.0900717,0.0179849,0.0571008,0,0,0
1820,0.0341697,0.0437928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446236,0.0368941,0.0231334,0,0,0.0949306,0.0354113,0,0.015236,0.0229798,0.0122026,0.0269082,0.0332049,0.00889674,0.0173668,0.0278397,0.0312561,0.0156437,0.0177932,0.0146226,0.0170526,0.0525673,0.0527806,0,0.0292571,0.0144823,0.0211723,0.0318764,0.0229982,0,0,0.0756586,0,0.0176717,0.0404802,0.0373639,0.0250618,0.0249134,0.0305946,0.0174866,0.0517201,0.0238444,0.0258621,0.0253098,0.00890396,0.0342247,0.0120862,0.00674713,0.0309561,0.0649805,0.0279082,0.0179501,0.0404015,0.0259021,0,0,0,0,0.0896777,0.0162441,0.0564666,0,0,0
1821,0.0339799,0.0412756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449256,0.0362448,0.0249909,0,0,0.0935307,0.0365719,0,0.0181692,0.0231368,0.0131161,0.0266371,0.0322848,0.0101294,0.0176852,0.0289359,0.0323422,0.0166987,0.0181839,0.0160984,0.0158002,0.0519293,0.0541373,0,0.0263389,0.0144928,0.0200359,0.0324484,0.0241187,0,0,0.0752234,0,0.017831,0.0402947,0.0360604,0.02495,0.0254538,0.0323989,0.0173602,0.0513017,0.0254309,0.0269616,0.0262114,0.0108167,0.0327179,0.0114709,0.00837548,0.0280428,0.0645898,0.0266445,0.0182913,0.0388563,0.0260374,0,0,0,0,0.0895341,0.0175278,0.0577472,0,0,0
1822,0.0340477,0.0426777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451011,0.0361885,0.0243312,0,0,0.0933444,0.0350048,0,0.0173594,0.0233008,0.0117306,0.0271489,0.0324071,0.00846896,0.0170668,0.0279085,0.032197,0.0155707,0.0178151,0.0149731,0.017435,0.0525355,0.0527738,0,0.0295764,0.0153135,0.0230554,0.0313962,0.0230955,0,0,0.0754282,0,0.0166838,0.0406161,0.0379265,0.0269879,0.0243179,0.0311022,0.0180109,0.0518229,0.0232161,0.0247688,0.0243415,0.00998211,0.0348584,0.0124471,0.00846489,0.031181,0.0649315,0.026868,0.0175176,0.0398893,0.025308,0,0,0,0,0.0881391,0.0149888,0.0562978,0,0,0
1823,0.0354927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451461,0.0348956,0.025415,0,0,0.091697,0.0343907,0,0.0191852,0.0235421,0.0120981,0.0268338,0.0328797,0.0100116,0.0177762,0,0.0335346,0.0167821,0.0177193,0.0162621,0.0154788,0.0512884,0.0503866,0,0.0257631,0.014832,0.0215865,0.0325601,0.0244434,0,0,0.0760796,0,0.0178896,0.0411613,0.0361882,0.026264,0.0253513,0.0333502,0.0178308,0.0536197,0.0246919,0.0262782,0.0258023,0.0119025,0.0328387,0.0118417,0.00983043,0.0270538,0.0662024,0.0253164,0.0191954,0.0415801,0.026327,0,0,0,0,0.0879127,0.0166024,0.0543298,0,0,0
1824,0.0345157,0.0448714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457512,0.0375207,0.0251955,0,0,0.0947831,0.0325308,0,0.0185907,0.0232241,0.0114212,0.0272905,0.0313238,0.00889739,0.0175664,0,0.032781,0.0159006,0.017908,0.0155376,0.0167777,0.0524011,0.0507023,0,0.0276054,0.0149855,0.0237738,0.0314403,0.024341,0,0,0.0754892,0,0.0170705,0.0407302,0.0379094,0.0279505,0.0241756,0.0318396,0.0183918,0.0536457,0.022691,0.024322,0.0241878,0.0119887,0.0345968,0.0132902,0.0113456,0.0285597,0.0659851,0.0264947,0.017482,0.0406005,0.0249484,0,0,0,0,0.0838855,0.0144076,0.0535994,0,0,0
1825,0.034536,0.0450561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044109,0.0367446,0.0252169,0,0,0.0941133,0.0324715,0,0.0195391,0.0233864,0.0103627,0.0273349,0.0304539,0.00880096,0.016279,0.0264734,0.0329311,0.0155564,0.0175022,0.0152883,0.0172473,0.050479,0.0514595,0,0.0271935,0.0150706,0.0242418,0.0312816,0.0247128,0,0,0.0750204,0,0.0168969,0.0402698,0.0379451,0.0279964,0.0240785,0.0326308,0.0183825,0.0533402,0.0227049,0.0244191,0.0242331,0.0130441,0.0346789,0.0134842,0.012725,0.027808,0.0657097,0.0270291,0.0174386,0.0397861,0.0245907,0,0,0,0,0.0828219,0.0142258,0.0541843,0,0,0
1826,0.0347017,0.0440904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437382,0.0360272,0.0256085,0,0,0.0933688,0.0318945,0,0.0203726,0.0235097,0.0100394,0.0278328,0.0299902,0.00891675,0.0159509,0.0272925,0.0331049,0.0155098,0.0172618,0.0153084,0.0172961,0.049899,0.0513111,0,0.0260044,0.0150327,0.0243877,0.0312495,0.0250617,0,0,0.0748593,0,0.0168359,0.0400997,0.037965,0.027987,0.023876,0.0329316,0.0187795,0.0535248,0.0224955,0.0242514,0.0242545,0.0138178,0.0347285,0.0137413,0.0138175,0.0263594,0.0657961,0.0271309,0.0173588,0.0397121,0.0244716,0,0,0,0,0.0818702,0.014086,0.0539738,0,0,0
1827,0.0348774,0.0440151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438366,0.0353622,0.0260889,0,0,0.0926431,0.0312265,0,0.0211829,0.023579,0.00974772,0.0280859,0.0295534,0.00907301,0.0159647,0.0277323,0.0331984,0.0154966,0.0171981,0.0153761,0.0173457,0.0497199,0.0510261,0,0.0246584,0.0150258,0.0244199,0.031213,0.0253821,0,0,0.07473,0,0.0168371,0.040167,0.0378269,0.0279847,0.0236618,0.0330654,0.0190414,0.0539325,0.0222099,0.0241973,0.0242832,0.0144764,0.0347956,0.0139126,0.0146992,0.0247447,0.065935,0.0272362,0.0172862,0.0398234,0.0241758,0,0,0,0,0.0810043,0.0140179,0.0536347,0,0,0
1828,0.0350542,0.0447834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443436,0.0347568,0.026707,0,0,0.0919176,0.0305348,0,0.0220147,0.023642,0.00945197,0.0280767,0.0291351,0.00927768,0.0163651,0.0277416,0.0332596,0.0154239,0.0169031,0.0154769,0.0173721,0.0499508,0.0506182,0,0.0237211,0.0150471,0.0244124,0.03113,0.0257302,0,0,0.0746799,0,0.0168983,0.0403322,0.0377799,0.0279574,0.0234797,0.0331966,0.0191408,0.0545583,0.0220646,0.024223,0.024334,0.0149428,0.0348896,0.0139217,0.0152819,0.0235447,0.066266,0.027265,0.0172644,0.0400186,0.0236961,0,0,0,0,0.0802145,0.0139701,0.0532312,0,0,0
1829,0.034603,0.0440322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440777,0.0341979,0.0272374,0,0,0.0912956,0.0299671,0,0.0229795,0.0237527,0.00914006,0.0282537,0.0286581,0.00960459,0.0158566,0.0277008,0.033471,0.0154272,0.0165004,0.0155595,0.0172138,0.0497136,0.0506936,0,0.0229604,0.0151657,0.0242658,0.0310027,0.0262135,0,0,0.0742872,0,0.0168748,0.0400551,0.0378225,0.0279607,0.0232365,0.0333137,0.0191294,0.0552872,0.0219765,0.024283,0.0244203,0.0151875,0.0349943,0.0138611,0.0155615,0.0225511,0.0664929,0.0273613,0.0170861,0.0398498,0.0230399,0,0,0,0,0.0795648,0.0139905,0.0531786,0,0,0
1830,0.0345854,0.0429316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435267,0.0334912,0.0276604,0,0,0.0908243,0.0297921,0,0.0240882,0.0238454,0.00890657,0.0283737,0.0285253,0.00987528,0.0151011,0.0276449,0.0339036,0.0153502,0.0159662,0.0157311,0.0169433,0.0489925,0.051407,0,0.0221267,0.0151906,0.0239681,0.0308617,0.02619,0,0,0.0739391,0,0.0168561,0.0398054,0.0379453,0.0281694,0.0230322,0.0334031,0.0190629,0.0542458,0.0219044,0.0243441,0.0245508,0.0152601,0.0351311,0.013724,0.0156108,0.0215989,0.0659491,0.0274386,0.0169839,0.0389061,0.0231051,0,0,0,0,0.0785964,0.0141056,0.0536723,0,0,0
1831,0.0345135,0.0423695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432922,0.0327775,0.0281366,0,0,0.0903289,0.0291912,0,0.0252835,0.0239098,0.0091209,0.0283764,0.0284655,0.0102072,0.0145181,0.0276427,0.0342147,0.0153556,0.0155731,0.0162335,0.0169546,0.0484082,0.0521043,0,0.0214281,0.0151666,0.0237305,0.0307422,0.0262188,0,0,0.0736742,0,0.0168017,0.0394374,0.0380691,0.0285619,0.0228795,0.0335707,0.0189803,0.0533035,0.0219361,0.0245937,0.0247688,0.0152294,0.0352959,0.0136534,0.0155675,0.0208572,0.0653482,0.0275252,0.0168761,0.0380755,0.0233153,0,0,0,0,0.0776853,0.0143041,0.0542356,0,0,0
1832,0.0344452,0.0416735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430409,0.0320425,0.0285226,0,0,0.0897909,0.028537,0,0.0263879,0.0239221,0.00962941,0.0283079,0.0285053,0.010534,0.0140933,0.0276925,0.0343296,0.0153218,0.0154084,0.0163713,0.0170681,0.0480716,0.0526029,0,0.020901,0.0151145,0.0236127,0.0306617,0.0262327,0,0,0.07356,0,0.0167646,0.0394845,0.0381926,0.0289412,0.0227488,0.0338365,0.0188726,0.0525283,0.0220738,0.0248605,0.0250339,0.0152234,0.0354965,0.0136831,0.0155777,0.0203363,0.0648303,0.027601,0.016808,0.0374146,0.0234321,0,0,0,0,0.0767764,0.0145533,0.0547412,0,0,0
1833,0.0339442,0.041568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429034,0.0315528,0.0290652,0,0,0.0891843,0.0285551,0,0.0275883,0.0239265,0.00901343,0.0282421,0.028394,0.0109135,0.0137408,0.0276823,0.0344264,0.0154184,0.0154396,0.0161925,0.0171552,0.0477415,0.0520825,0,0.0204588,0.0151745,0.0235248,0.0306174,0.0265209,0,0,0.0733744,0,0.0167454,0.0392642,0.0383604,0.0292369,0.022561,0.0341546,0.0188756,0.0538442,0.0222465,0.0250642,0.0252734,0.0153863,0.0356878,0.0137426,0.015791,0.0198109,0.065367,0.0278061,0.0166983,0.0380132,0.0228887,0,0,0,0,0.076129,0.014725,0.0543986,0,0,0
1834,0.0340481,0.0405299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429906,0.0308385,0.0297404,0,0,0.0887241,0.0290936,0,0.0288198,0.0238854,0.0087782,0.0282212,0.028748,0.0111995,0.0136326,0.0275863,0.0345519,0.0156033,0.0147385,0.0162011,0.0172392,0.0474893,0.052379,0,0.0201546,0.0151607,0.0234969,0.0305834,0.0261751,0,0,0.0734111,0,0.0168459,0.0391217,0.0385599,0.0294376,0.0224719,0.0344754,0.0189164,0.0527583,0.0223744,0.0251429,0.0254709,0.0157491,0.0358215,0.0138541,0.0162101,0.019463,0.0652087,0.0278818,0.016826,0.0375472,0.0232402,0,0,0,0,0.0750165,0.0147862,0.0547729,0,0,0
1835,0.0340613,0.0407351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426496,0.0302171,0.0303252,0,0,0.0878522,0.0292267,0,0.0299279,0.0237427,0.00901719,0.0280792,0.0290887,0.0114559,0.0137778,0.0275477,0.0346814,0.0157657,0.0142346,0.0163686,0.0172665,0.0471586,0.0528567,0,0.0199846,0.015093,0.0235638,0.0305256,0.0259161,0,0,0.0734587,0,0.0168771,0.0390847,0.0387184,0.0295966,0.0224188,0.0347382,0.018814,0.0516221,0.0224536,0.0251602,0.0255821,0.0163062,0.0358799,0.0139514,0.0168453,0.0192867,0.0648081,0.0278039,0.016837,0.0369621,0.023625,0,0,0,0,0.0739243,0.0147489,0.055315,0,0,0
1836,0.0325513,0.0405934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421987,0.0269188,0.0297218,0,0,0.0839014,0.0311245,0,0.0292047,0.0259475,0.0102755,0.0294997,0.0324578,0.012463,0.0142079,0.0275995,0.0345986,0.0162978,0.0141316,0.0159095,0.0173282,0.0468928,0.0524528,0,0.0213769,0.0157124,0.0247539,0.031049,0.0241149,0,0,0.0724225,0,0.0161307,0.0391128,0.0381886,0.03064,0.0226377,0.0352049,0.0197919,0.049018,0.022594,0.0255008,0.0258044,0.016767,0.0357864,0.0142556,0.0174035,0.0206594,0.0630731,0.0282906,0.0168551,0.0376085,0.0250289,0,0,0,0,0.0753222,0.0149576,0.0551222,0,0,0
1837,0.0337456,0.0409077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417543,0.0291211,0.0309438,0,0,0.0863272,0.0290205,0,0.0314151,0.0217366,0.00998273,0.0268316,0.0295344,0.0111765,0.0129078,0.0276617,0.0347443,0.0163432,0.0145296,0.0167466,0.0170978,0.0458209,0.0530984,0,0.018018,0.0151537,0.0238265,0.0302603,0.0250678,0,0,0.0727242,0,0.0167694,0.0387766,0.040202,0.0305179,0.0217046,0.035786,0.018488,0.050808,0.0221928,0.0249473,0.0261948,0.0188621,0.0354495,0.0146094,0.0196565,0.0173284,0.0638435,0.0279042,0.0164418,0.0371708,0.0234689,0,0,0,0,0.0722701,0.0146228,0.055802,0,0,0
1838,0.0346861,0.0426237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429,0.0275223,0.0305236,0,0,0.0843944,0.0294864,0,0.0292307,0.0130621,0.00974578,0.0209317,0.0285669,0.00757118,0.0118853,0.0272323,0.0340371,0.0172868,0.0163399,0.0170338,0.0162438,0.0474705,0.0530553,0,0.0121317,0.0155182,0.0229702,0.0308767,0.0239113,0,0,0.0711715,0,0.0164593,0.0380286,0.0464947,0.031746,0.0229947,0.0375574,0.0167216,0.0512079,0.0206365,0.0250268,0.0291373,0.023192,0.0344983,0.0156454,0.0245524,0.015775,0.0631646,0.0281525,0.0158955,0.0391358,0.0224645,0,0,0.091043,0,0.0724354,0.0168303,0.056448,0,0,0
1839,0.0337752,0.0400119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429755,0.0275349,0.0306974,0,0,0.0851501,0.0309777,0,0.0295834,0.0122036,0.00973747,0.0203757,0.0281734,0.00762242,0.0121414,0.0274373,0.0341794,0.0174357,0.0166309,0.0173717,0.0159529,0.0472608,0.0572826,0,0.0118504,0.0157742,0.0228724,0.0309932,0.024846,0,0,0.0700004,0,0.0162932,0.0372648,0.0470547,0.0317888,0.0234061,0.0378034,0.0164233,0.0496546,0.02035,0.0249619,0.0293439,0.0236273,0.0344393,0.0157836,0.0250875,0.015866,0.0618768,0.0279235,0.0152117,0.0364008,0.0228005,0,0,0.0900281,0,0.0712241,0.0169521,0,0,0,0
1840,0.0343825,0.0420464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416621,0.027838,0.0307136,0,0,0.0852353,0.0287585,0,0.0309409,0.0156333,0.0098222,0.022773,0.029217,0.00915532,0.0119589,0.027358,0.0345192,0.0168558,0.0160331,0.0173356,0.0166839,0.0455599,0.053209,0,0.0136329,0.0153778,0.0233536,0.0300614,0.0241922,0,0,0.0719067,0,0.0166712,0.0382532,0.0447403,0.0316547,0.0222025,0.0373773,0.0167143,0.0510626,0.0211607,0.0246095,0.0277498,0.0224095,0.034965,0.0155108,0.0237741,0.0154402,0.0636614,0.0278852,0.016223,0.0388579,0.0229506,0,0,0.0702299,0,0.0706663,0.015536,0.0565566,0,0,0
1841,0.0337431,0.040574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398414,0.0264332,0.0308754,0,0,0.0834668,0.0296238,0,0.0328952,0.0214018,0.0102066,0.0261569,0.0302261,0.012084,0.0130704,0.0277386,0.0352695,0.0160736,0.0142173,0.0170673,0.0174165,0.0432963,0.0543572,0,0.017813,0.0147569,0.0238587,0.0295545,0.0251777,0,0,0.0730347,0,0.0172333,0.0386587,0.0403851,0.0307612,0.0219492,0.0365911,0.0173827,0.0502361,0.0226049,0.0246203,0.0256787,0.0197011,0.0356838,0.0149029,0.0207146,0.0170289,0.0639979,0.0279645,0.0165899,0.037356,0.024208,0,0,0.0261411,0,0.071383,0.0143437,0.05779,0,0,0
