Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LHEE,x77,LBHD,RFRM
1430,0,0.0127842,0.00699595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227198,0.0158493,0.0106915,0.0138269,0,0.0126197,0,0.0277265,0.00796118,0,0.0188911,0.026149,0.00855741,0.0135125,0,0.0319631,0.0147692,0.0293595,0.018451,0.0149033,0.00927025,0.0388557,0.0207955,0.0105474,0.0136189,0.0106994,0.0335619,0.0193171,0.0205375,0.0186433,0.00399108,0,0,0.0221758,0,0.016372,0.0522955,0.0378482,0.0172518,0.0308017,0.0147357,0.0129582,0.0670677,0.0252012,0.0112794,0,0,0.0517608,0.0133967,0.0281488,0.050697,0.0142966,0.0312621,0.00637079,0.00339241,0.00263105,0,0,0,0.0187333,0,0,0.0110041
1431,0,0.0130964,0.00695194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190736,0.0157151,0,0,0,0,0,0.0276116,0.00665708,0,0.0190932,0.0261558,0.00894127,0.0145923,0,0.0324195,0,0.0288429,0.0199849,0.0168249,0.00992902,0.0386337,0.0197275,0.0118294,0.0135116,0.0100413,0.0337373,0.0194894,0.0200392,0.0191522,0.00460632,0,0,0.0218426,0,0.0164021,0.0520542,0.0372765,0.0175265,0.0306431,0.0143661,0.0129426,0.0666576,0.0256533,0.0110388,0,0,0.0507078,0.0140631,0.0284574,0.0508136,0.0139907,0.0312641,0.00603075,0.00357419,0.00262161,0,0,0,0.0168663,0,0,0.0111035
1432,0,0.0132933,0.00670991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218449,0.0161271,0.00975721,0.0139942,0,0.0118761,0,0.027797,0.00746611,0,0.0190337,0.0285888,0.00917065,0.0130322,0,0.0328692,0.0139571,0.0278091,0.0200702,0.0170947,0.00928703,0.0384633,0.0200746,0.010903,0.0137093,0.00992909,0.033562,0.0195709,0.0192502,0.0190028,0.00469817,0,0,0.0216557,0,0.0164002,0.0521045,0.0364089,0.0171448,0.0307729,0.0140243,0.0129952,0.0658115,0.0264652,0.0105389,0,0,0.0497876,0.0145935,0.0285429,0.0504343,0.0138176,0.0312912,0.00587568,0.00380441,0.00292693,0,0,0,0.0192145,0,0,0.0111536
1433,0,0.0131452,0.0067369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534042,0.0166175,0.0188289,0.0155746,0,0.0127026,0,0.0275732,0.00876488,0,0.0208549,0,0.00453255,0.0114905,0,0.0204591,0,0.032016,0.00742448,0.0214808,0.00461631,0.0298344,0.0649554,0.00980183,0.0139583,0.0104208,0.0342848,0.0197038,0.0199792,0.020433,0.00503197,0,0,0.0213453,0,0.0163628,0.0524824,0.0380282,0.0142849,0.0318434,0.0157235,0.0124769,0.0646571,0.0255214,0.0097066,0,0,0.0481062,0.0164893,0.0303855,0.0515717,0.0134028,0.0312034,0.00572141,0.00410037,0.00355054,0,0,0,0.0161842,0,0,0.0112481
1434,0,0.0128761,0.00663873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556836,0.016831,0.021426,0.016566,0,0.0125918,0,0.0272682,0.0090596,0,0.0220717,0.0211193,0.00370789,0.0108945,0,0.0236187,0.016567,0.0311815,0.0116238,0.0249004,0.00420928,0.0278122,0.0687609,0.0095844,0.0139051,0.0102407,0.0345712,0.0199363,0.0200692,0.0209588,0.00564754,0,0,0.0205468,0,0.0164106,0.052786,0.0380943,0.0134917,0.0322869,0.0164143,0.0124347,0.0634407,0.0256188,0.00909722,0,0,0.047159,0.0176802,0.0311188,0.0516731,0.0128023,0.0308208,0.00549023,0.00450123,0.004153,0,0,0,0.0234754,0,0,0.0115457
1435,0,0.0126,0.00669216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05452,0.0169414,0.0216829,0.0165545,0,0.0127581,0,0.0271519,0.00951903,0,0.0224354,0.0229685,0.00375027,0.0102368,0,0.0241901,0.014913,0.0299764,0.0126737,0.0246973,0.00420067,0.0267675,0.0682765,0.00951368,0.0139009,0.0100597,0.0349356,0.0201312,0.0202512,0.0207709,0.00586345,0,0,0.0200279,0,0.016419,0.0531501,0.0372957,0.0132844,0.0329867,0.0161833,0.0122432,0.0625013,0.0260925,0.00895728,0,0,0.0466637,0.0185743,0.0315709,0.0517009,0.0122676,0.0304795,0.00535006,0.00484949,0.00424185,0,0,0,0.0250408,0,0,0.0117784
1436,0,0.0123552,0.00698318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554572,0.0169244,0.0238069,0.0172135,0,0.0131839,0,0.0270457,0.0101002,0,0.0234335,0.0295596,0.00394375,0.00955348,0,0.0290623,0.0117298,0.0280212,0.0167278,0.0278093,0.00526514,0.0243957,0.071307,0.00934774,0.0139844,0.0101733,0.0351869,0.0203325,0.0204954,0.0204743,0.00623879,0,0,0.0193385,0,0.016366,0.0533514,0.0361412,0.0128255,0.0338439,0.0160815,0.012045,0.0618418,0.0261754,0.0092335,0,0,0.04633,0.0193195,0.0320176,0.0517332,0.0115836,0.0303447,0.00529359,0.0051218,0.00501196,0,0,0,0.0314137,0,0,0.0120303
1437,0,0.0121447,0.00710717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055352,0.0170154,0.0245204,0,0,0.0132489,0,0.0270156,0.0104748,0,0.0244864,0.0301371,0.00453993,0.0091921,0,0.0304814,0,0.0258145,0.0188452,0.0285148,0.00624245,0.0227202,0.0695778,0.00939434,0.0141154,0.0103446,0.0347738,0.0204585,0.0204133,0.0203394,0.00641824,0,0,0.0188782,0,0.0162686,0.053505,0.0343383,0.012763,0.0346237,0.0154736,0.0118538,0.0614661,0.0260384,0.00985143,0,0,0.0460178,0.019598,0.0319526,0.0510789,0.0111418,0.0303128,0.00525667,0.00530172,0.0053345,0,0,0,0.0316438,0,0,0.012307
1438,0,0.011963,0.00693488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523768,0.0172041,0.0240962,0,0,0.0133272,0,0.0271478,0.01082,0,0.0241904,0,0.00431737,0.00897592,0,0.03029,0,0.0238025,0.0187135,0.0271721,0.00694467,0.0219598,0.066475,0.00966259,0.0141507,0.010701,0.0337274,0.0205033,0.0197222,0.0202085,0.00663462,0,0,0.0184596,0,0.0162222,0.0533301,0.0315724,0.013197,0.0347415,0.0151083,0.0115922,0.0616099,0.0257903,0.0104211,0,0,0.0456215,0.0193166,0.0310403,0.0498954,0.0106899,0.030191,0.00520918,0.00574695,0.00546483,0,0,0,0.0312207,0,0,0.0125869
1439,0,0.0119343,0.00688402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045311,0.0175131,0.0235172,0,0,0.0130341,0,0.0271497,0.0108955,0,0.0248909,0.0310357,0.00423408,0.00916894,0,0.0309685,0,0.0221095,0.0191506,0.0259358,0.00645989,0.0217475,0.0611705,0.00993506,0.0141507,0.010896,0.0332247,0.0206693,0.0187653,0.0201885,0.00725955,0,0,0.0176595,0,0.0161552,0.0530804,0.0284963,0.0133797,0.0338115,0.0154777,0.0117603,0.0620359,0.0251467,0.0106844,0,0,0.0452117,0.0187385,0.0296953,0.049398,0.0101656,0.0301143,0.00523477,0.0060922,0.00635678,0,0,0,0.0339682,0,0,0.0130048
1440,0,0.0120145,0.00687626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379964,0.0177051,0.0227861,0.0185275,0,0.0126459,0,0.0270162,0.0108344,0,0.025037,0.0308797,0.00438237,0.00939815,0,0.0324505,0,0.019608,0.0198794,0.0254004,0.00645032,0.0214902,0.0563594,0.010144,0.0140831,0.0109803,0.0329125,0.020721,0.0185809,0.0193319,0.00737974,0,0,0.0171841,0,0.016128,0.0527895,0.0257819,0.0134106,0.0330752,0.0151393,0.0117071,0.0627839,0.0244241,0.0115327,0,0,0.0447896,0.0185924,0.0290757,0.0480118,0.00981579,0.0300801,0.00525043,0.00618886,0.00646099,0,0,0,0.0370352,0,0,0.013281
1441,0,0.0119403,0.00694183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271368,0.017691,0.0225622,0.018466,0,0.011962,0,0.0267621,0.010517,0,0.0256834,0.031671,0.00450086,0.0098471,0,0.0339412,0.0181337,0.0170193,0.0202781,0.0247619,0.0061737,0.0222696,0.050237,0.0102105,0.014052,0.0108762,0.0331607,0.0207553,0.0184465,0.0185418,0.00746562,0,0,0.0167301,0,0.01611,0.0524417,0.0239433,0.0137773,0.0314981,0.0150594,0.0117669,0.0634221,0.0242329,0.0118893,0,0,0.0445801,0.0182083,0.0283302,0.0475675,0.00957436,0.0302311,0.00527389,0.00628844,0.00640311,0,0,0,0.042136,0,0,0.0135287
1442,0,0.0116028,0.00704336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174325,0.0178957,0.0232925,0.0186299,0,0.0115532,0,0.0265057,0.010437,0,0.0260058,0.0334795,0.00433399,0.00997322,0,0.0350885,0.0199283,0.0143429,0.0211938,0.0247639,0.0063649,0.0224336,0.0446624,0.0103301,0.0140406,0.0110131,0.0334309,0.0208543,0.0186102,0.0179867,0.00763965,0,0,0.0163487,0,0.0160015,0.0519896,0.0231513,0.0142302,0.0302246,0.0150879,0.0118469,0.0638599,0.0244512,0.0119317,0,0,0.044502,0.0181112,0.0279337,0.0475363,0.0093697,0.0302862,0.00527243,0.00637983,0.00649785,0,0,0,0.0460419,0,0,0.0140131
1443,0,0.011224,0.00707268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766846,0.0180912,0.023765,0.0188782,0,0.0112256,0,0.0264137,0.0103885,0,0.0259853,0.034709,0.00408317,0.00954421,0,0.0351734,0.0212087,0.0122528,0.0218741,0.0238137,0.00645675,0.0225387,0.0397372,0.0104216,0.014103,0.0111464,0.0334861,0.0210146,0.0187928,0.0174743,0.00774409,0,0,0.0161243,0,0.0158486,0.051418,0.0228075,0.0147114,0.0294217,0.0151134,0.0119712,0.064001,0.0248998,0.0115852,0,0,0.0445484,0.0181011,0.0275141,0.0473857,0.009255,0.030256,0.00522372,0.00654155,0.00660362,0,0,0,0.0482156,0,0,0.0146905
1444,0,0.0109695,0.00703419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00361446,0.0181606,0.0249894,0.0185451,0,0.0109928,0,0.0263924,0.0103545,0,0.0260473,0.0358756,0.00414991,0.00926924,0,0.0354484,0.022735,0.010738,0.0225066,0.0229467,0.00658661,0.0226426,0.0363459,0.0104636,0.0142232,0.0111997,0.0332674,0.021245,0.0190117,0.0168028,0.0077868,0,0,0.0160193,0,0.0157077,0.0507655,0.0225436,0.0151771,0.0291947,0.0150933,0.0121161,0.0639202,0.0252633,0.0112365,0,0,0.0445769,0.0181141,0.0269802,0.0466486,0.00914689,0.0302156,0.00516493,0.00677889,0.00671023,0,0,0,0.0506189,0,0,0.0152813
1445,0,0.0107981,0.0069707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117548,0.0182474,0.0270736,0.0186298,0,0.0110912,0,0.0262615,0.0105733,0,0.0259368,0.0361127,0.00413073,0.00924431,0,0.034401,0.0238668,0.00944619,0.022722,0.0208962,0.00703167,0.0227192,0.0335461,0.0105712,0.0143285,0.0112908,0.0331442,0.0215469,0.018932,0.0162226,0.00787137,0,0,0.0160681,0,0.0155852,0.0502394,0.022298,0.0156301,0.0289892,0.0150287,0.0122282,0.0638149,0.0254781,0.0109893,0,0,0.0446537,0.0178758,0.0262903,0.046013,0.00915768,0.0302348,0.00509153,0.00704887,0.00693464,0,0,0,0.0524891,0,0,0.0158033
1446,0,0.0106673,0.00684825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195961,0.0182669,0.0297094,0.0192394,0,0.0105468,0,0.0261207,0.0103429,0,0.0257888,0.0360127,0.00415944,0.00945597,0,0.0330164,0.0246758,0.00856048,0.0229906,0.0189718,0.00797732,0.0229506,0.0313314,0.0104,0.0142745,0.0111373,0.0331428,0.0218306,0.0184276,0.0156663,0.0080417,0,0,0.0160072,0,0.0154422,0.0498803,0.0213692,0.0160616,0.0282388,0.014998,0.0123718,0.063833,0.0255887,0.0107742,0,0,0.0447463,0.0172838,0.0251478,0.0458057,0.00934266,0.0302527,0.00497977,0.00749896,0.00717866,0,0,0,0.0539871,0,0,0.0163228
1447,0,0.0104646,0.00668462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259479,0.0182895,0.0318901,0.0195044,0,0.00993376,0,0.026053,0.0100145,0,0.0258184,0.0355857,0.00476812,0.00939315,0,0.0316076,0.0255517,0.00827813,0.023401,0.0174516,0.00912139,0.023678,0.0314837,0.0101152,0.0141646,0.0110709,0.0331089,0.0218584,0.0176423,0.014873,0.00807999,0,0,0.0158278,0,0.0150232,0.0497281,0.0202577,0.0165195,0.0270549,0.0147995,0.0123514,0.0641024,0.0256392,0.0106528,0,0,0.0448627,0.0165091,0.0237327,0.045547,0.0096144,0.0301688,0.00487156,0.00801968,0.00729968,0,0,0,0.0544903,0,0,0.0168165
1448,0,0.0101505,0.00638652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317343,0.0180485,0.0340374,0.0194406,0,0,0,0.0258448,0.00867839,0,0.0257572,0.034962,0.00533571,0.00955385,0,0.0301031,0.0264196,0.00856146,0.0240143,0.0164865,0.0105756,0.0247062,0.0355446,0.00960329,0.0140552,0.0108124,0.0331644,0.0220033,0.0167247,0.0140651,0.00815902,0,0,0.016053,0,0.0146744,0.0496018,0.0189784,0.0171071,0.0253418,0.0146312,0.0120416,0.0645221,0.0257381,0.0103408,0,0,0.0450244,0.0156088,0.022108,0.0454121,0.00976843,0.0301077,0.00485812,0.00838803,0.00736136,0,0,0,0.0537555,0,0,0.0172574
1449,0,0.00982778,0.00610817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374016,0.0178578,0.035519,0.0193572,0,0,0,0.0258256,0.00845912,0,0.0254586,0.0318835,0.00553049,0.00923085,0.0168456,0.0258516,0.0251601,0.0096298,0.0238183,0.0146239,0.0122177,0.0261248,0.0405321,0.00930957,0.0139108,0.010621,0.0333427,0.0221038,0.0159887,0.0135219,0.00797734,0,0,0.0168551,0,0.0145768,0.0492874,0.0179041,0.0178148,0.0235342,0.0142565,0.0115592,0.0649916,0.0259997,0.00989353,0,0,0.0452375,0.0147836,0.0206314,0.0455077,0.00995312,0.0299291,0.00472394,0.00877024,0.00723074,0,0,0,0.0495597,0,0,0.0175047
1450,0,0.00950322,0.00577216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410979,0.0174131,0.0355883,0.0190111,0,0,0,0.0262036,0.00835242,0,0.0248396,0,0.00546016,0.00882929,0.0150153,0.0235494,0.0249179,0.0100748,0.0228024,0.0130132,0.0125021,0.0275458,0.0444313,0.00892467,0.0138423,0.0101255,0.0334431,0.0220732,0.015295,0.0129527,0.00754974,0,0,0.0179638,0,0.0144757,0.0486452,0.0165096,0.0185381,0.0216673,0.0134473,0.010812,0.0653869,0.0265536,0.00929172,0,0,0.0455248,0.0138615,0.0189803,0.0452898,0.0101696,0.0296936,0.00449121,0.00896574,0.00692246,0,0,0,0.0470876,0,0,0.0175962
1451,0,0.00909859,0.00565101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441839,0.0172667,0.0368559,0.0199206,0,0,0,0.0263587,0.00875686,0,0.0250324,0.0302413,0.00588322,0.0085202,0.0133692,0.0209055,0.0243518,0.0103727,0.0243574,0.0129195,0.0142803,0.027169,0.048328,0.00892096,0.0138258,0.00972448,0.0336726,0.0221685,0.0147168,0.0125018,0.00773893,0,0,0.0183669,0,0.0141813,0.0482117,0.0154066,0.018891,0.0202975,0.0133777,0.0105396,0.065421,0.0272422,0.00875867,0,0,0.0459523,0.0130889,0.0176935,0.0453071,0.0103467,0.029622,0.00447746,0.00908907,0.00725894,0,0,0,0.0454191,0,0,0.0178738
1452,0,0.00880376,0.00534182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463852,0.0171613,0.0358156,0.0203294,0,0,0,0.0264271,0.00900597,0,0.0248217,0.0301543,0.00601743,0.00832535,0.0120646,0.0184118,0.0232677,0.0107755,0.024377,0.0124774,0.0146587,0.027386,0.0506656,0.00898314,0.0137302,0.00955849,0.033902,0.022146,0.0143365,0.0119996,0.00756628,0,0,0.0189778,0,0.0139635,0.0476418,0.0143897,0.0192875,0.0189118,0.0130871,0.00998586,0.0653869,0.0279925,0.00811584,0,0,0.046338,0.0123746,0.016403,0.0452544,0.0104345,0.0294274,0.00450852,0.00910503,0.00732266,0,0,0,0.0434417,0,0,0.0179314
1453,0,0.00869353,0.00524433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482801,0.0173122,0.0356201,0.0203595,0,0.0128297,0,0.0265543,0.0109691,0,0.024766,0.0294326,0.00608682,0.00831569,0.0109405,0.0166,0.0224818,0.0112061,0.0243243,0.0130676,0.0148906,0.0275471,0.052303,0.0104844,0.0136245,0.00961852,0.034058,0.0220873,0.0140812,0.0118032,0.00737165,0,0,0.0198285,0,0.0138088,0.0470705,0.0134456,0.0195582,0.0175571,0.0125979,0.00950659,0.0652276,0.0286992,0.00743655,0,0,0.0467269,0.0116884,0.0151123,0.045086,0.0105403,0.0291781,0.00438369,0.0088361,0.0074588,0,0,0,0.041543,0,0,0.0179461
1454,0,0.00856467,0.00498885,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497193,0.0170455,0.035772,0.0199513,0,0.0137398,0,0.0266711,0.0112884,0,0.0249279,0.0293561,0.00653931,0.00829909,0.0108208,0.0164282,0,0.0113735,0.0244328,0.0133491,0.0149756,0.0277122,0.053822,0.01084,0.0135955,0.00941451,0.0337696,0.0220248,0.0137809,0.0111323,0.00708715,0,0,0.0208533,0,0.0136771,0.0463814,0.012261,0.019743,0.0158454,0.0118307,0.00904064,0.0651465,0.0292682,0.00681341,0,0,0.0469943,0.0110204,0.0135096,0.0442698,0.0106183,0.0288971,0.00420996,0.00843475,0.00727543,0,0,0,0.0413286,0,0,0.0178591
1455,0,0.00836142,0.00480809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503165,0.0169469,0.0358165,0.0193991,0,0.0144664,0,0.0267561,0.0122291,0,0.0247692,0.0267846,0.00697529,0.00822081,0.00912303,0.013613,0.0213762,0.0122225,0.0243179,0.013789,0.0156909,0.0278435,0.0565007,0.0117325,0.0135338,0.00926268,0.0326924,0.0220486,0.0134618,0.0100208,0.00735335,0,0,0.0219891,0,0.0134071,0.0460858,0.0110329,0.0196967,0.0141078,0.0109604,0.00888549,0.0649049,0.0299603,0.00646301,0,0,0.0472878,0.0104548,0.0118478,0.042391,0.0106959,0.0287793,0.00430109,0.00777798,0.00748418,0,0,0,0.0381195,0,0,0.0176887
1456,0,0.00800501,0.00456312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508764,0.0167332,0.03628,0.0197896,0,0.0131989,0,0.0268234,0.0124497,0,0.0242637,0.0258729,0.00680906,0.00833499,0.00853809,0.0128321,0.0209771,0.0125945,0.0242884,0.0139221,0.0163316,0.0279756,0.0574734,0.0120508,0.0133118,0.00896201,0.0313096,0.0219871,0.0137544,0.00936142,0.0072558,0,0,0.0232365,0,0.0133156,0.045795,0.0113071,0.0195888,0.0136417,0.0102144,0.00863304,0.0649108,0.0304228,0.00651878,0,0,0.0473615,0.0103653,0.0113723,0.040194,0.0109356,0.0283692,0.00425892,0.00755074,0.00742155,0,0,0,0.0371462,0,0,0.0176059
1457,0,0.00756831,0.00435355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510435,0.0165592,0.0362682,0.0201257,0,0.0130465,0,0.0268586,0.0123276,0,0.023653,0.0252417,0.00653525,0.0085489,0.00828802,0.0124252,0.02063,0.0127159,0.0245815,0.0142608,0.0169839,0.0280659,0.0574718,0.0121932,0.0132446,0.00876237,0.0293791,0.0219496,0.014573,0.00893128,0.00712818,0,0,0.0241429,0,0.0132819,0.0456463,0.0130713,0.0193535,0.0148327,0.00958758,0.0084859,0.0650955,0.0305827,0.00715717,0,0,0.0472487,0.010828,0.012413,0.0374814,0.0112068,0.0278233,0.00414385,0.00743167,0.00723158,0,0,0,0.0365254,0,0,0.0175345
1458,0,0.00689047,0.00415471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514227,0.016574,0.0358978,0.0192046,0,0,0,0.0263474,0.0116372,0,0.0225735,0.0245056,0.00691639,0.00888793,0.00816204,0.0119111,0.0198621,0.0125433,0.0249656,0.0148999,0.0176917,0.0282198,0.0582903,0.011832,0.0133284,0.00820441,0.023246,0.0220544,0.0198103,0.00777307,0.00737739,0,0,0.0248936,0,0.0130776,0.0464536,0.0235817,0.0174053,0.02561,0.00808805,0.00873924,0.0655287,0.031178,0.0129607,0,0,0.0457918,0.0153913,0.0233099,0.0282721,0.0114451,0.0274118,0.00420413,0.00676448,0.00707755,0,0,0,0.035827,0,0,0.0174951
1459,0,0.00675218,0.00409508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510432,0.0164929,0.0351771,0.0182486,0,0.0160388,0,0.0263444,0.0126423,0,0.0223011,0.024059,0.00746298,0.00909218,0.00841658,0.0119166,0.0194393,0.0123669,0.0250197,0.0151767,0.017787,0.0281186,0.0582747,0.0131645,0.0133793,0.0077863,0.0189863,0.0220347,0.0199153,0.00668821,0.00774063,0,0,0.0260494,0,0.012946,0.0463668,0.0251038,0.016837,0.0258458,0.00700318,0.00911543,0.065278,0.0325689,0.0138304,0,0,0.0454018,0.0151261,0.0243208,0.0216402,0.011954,0.0270561,0.00441155,0.00615546,0.00682532,0,0,0,0.0355124,0,0,0.0173596
1460,0,0.00654581,0.00398014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505191,0.0164204,0.0345037,0.017823,0,0.014324,0,0.0262321,0.0123758,0,0.0220296,0.0240814,0.00770141,0.00895887,0.00906739,0.0122231,0.0191636,0.0119738,0.0252678,0.0153023,0.0183669,0.0280348,0.056985,0.0128951,0.0131991,0.00754903,0.0173204,0.0219923,0.0205456,0.0062466,0.00782954,0,0,0.0268356,0,0.0129103,0.0464001,0.0268658,0.0165382,0.0264572,0.00654551,0.00943552,0.0654369,0.0330409,0.0148665,0,0,0.045299,0.0153245,0.0253516,0.0185587,0.0123855,0.0266151,0.00449654,0.00586683,0.00650159,0,0,0,0.0354446,0,0,0.0172302
