Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,LFHD,LTHII,LASI,,x76,x83
392,0.0104303,0.0120818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244151,0.0120989,0.0189773,0,0,0.0215237,0.0319969,0.00936662,0.0606609,0.0305845,0.0155231,0.0146668,0.00677658,0.00682261,0.0253212,0,0.027363,0.0137697,0.0100047,0.0129626,0.0277467,0.0235362,0.0169776,0.0150039,0.0119534,0.0177541,0.0207294,0.0285553,0.00829485,0.023134,0,0,0.0893153,0,0.0385824,0.0514814,0.0376705,0.0201167,0.0183136,0,0.018779,0.0304249,0.035979,0.0149749,0.0208169,0.0304246,0.032593,0.0286687,0.029066,0.0125283,0.0551765,0.042369,0.0266413,0.0135299,0,0,0,0,0.0864924,0.0124391,0,0,0
393,0.0102691,0.0121328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244636,0.0121492,0.0193867,0,0,0.0212452,0.0319278,0.00930214,0.0607888,0.0308777,0.0153336,0.0147289,0.00664227,0.00705539,0.0254218,0,0.0274486,0.0137621,0.00996848,0.0130103,0.0277213,0.0236949,0.0164035,0.0149973,0.011928,0.0174162,0.0208014,0.0278028,0.00824029,0.0233166,0,0,0.0893431,0,0.0386494,0.0518106,0.0367251,0.0201957,0.019007,0,0.018819,0.0302705,0.0356402,0.0149073,0.0213229,0.03024,0.0334958,0.0280974,0.0288708,0.0121508,0.05546,0.0414296,0.0264743,0.0135866,0,0,0,0,0.0865576,0.01247,0,0,0
394,0.00891623,0.011962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233448,0.0117712,0.0196847,0,0,0.0213219,0.0323002,0.0098328,0.0613404,0.0312923,0.0142365,0.0139017,0.00587519,0.00868208,0,0,0.0279085,0.0129512,0.00896623,0.01269,0.0281945,0.0224136,0.015707,0.01488,0.0122523,0.0171628,0.0208818,0.0266778,0.00798082,0,0,0,0.0893894,0,0.0387249,0.0524672,0.0353936,0.0201784,0.0197591,0,0.0192156,0.0305855,0.0355925,0.0153657,0.0222529,0.0297835,0.0345029,0.0271587,0.0283499,0.0119682,0.0556193,0.0404379,0.0263828,0.0141801,0.00666976,0,0,0,0.0868457,0.0113905,0,0,0
395,0.0102503,0.0121338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244716,0.0122176,0.0203243,0,0,0.0211016,0.0318762,0.00921269,0.060987,0.0316513,0.0149388,0.0147904,0.0063781,0.00727666,0.0254195,0,0.0275856,0.01383,0.009962,0.0131236,0.0275349,0.0237776,0.0159334,0.0151315,0.0118392,0.0167236,0.0209636,0.0252842,0.00877475,0.0229693,0,0,0.0897042,0,0.0387993,0.0520722,0.0337288,0.0204326,0.0191206,0,0.0188898,0.0298528,0.0348676,0.014879,0.0216476,0.028313,0.035119,0.0256887,0.0269036,0.0109489,0.0562099,0.0395623,0.0263723,0.0134413,0.00656876,0,0,0,0.0864877,0.0129067,0,0,0
396,0.0101449,0.0121155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253335,0.0124449,0.0206975,0,0,0.0207175,0.031774,0.00898338,0.0608882,0.0322782,0.014879,0.0153567,0.00642684,0.00723923,0.0253604,0,0.0274453,0.0141115,0.0103544,0.0133519,0.027391,0.0243444,0.0154494,0.0152894,0.011783,0.0157767,0.0209926,0.0235702,0.00966189,0.0231204,0,0,0.090105,0,0.0389313,0.0518205,0.0316802,0.0205469,0.0183291,0,0.0189955,0.0297335,0.0345701,0.0147845,0.0216127,0.0266097,0.035933,0.0238992,0.0251055,0.0100292,0.0565409,0.0383553,0.0265281,0.0134342,0.00651581,0,0,0,0.0865532,0.0134443,0,0,0
397,0.0102784,0.0122958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254275,0.0123782,0.0206533,0,0,0.0209156,0.0317906,0.00914016,0.0609775,0.0323899,0.0147232,0.0152616,0.00658903,0.00736251,0.0252791,0,0.0275009,0.014186,0.0103642,0.0136104,0.0273818,0.0246127,0.0155666,0.0152795,0.0118417,0.0153855,0.0209891,0.0220433,0.0104144,0.0233838,0,0,0.0901184,0,0.0389443,0.0515418,0.0296361,0.0208529,0.0177435,0,0.0190996,0.0297485,0.0342899,0.0148557,0.0217884,0.0251532,0.0366601,0.0222005,0.0235625,0.00907284,0.0566102,0.0370032,0.0267838,0.0136897,0.00674214,0,0,0,0.0863415,0.0135326,0,0,0
398,0.0102983,0.0124723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257094,0.0123569,0.0209227,0,0,0.0210065,0.0318107,0.00923571,0.0610678,0.0326062,0.0146482,0.0152782,0.00668868,0.00757146,0.0251649,0,0.0275654,0.0143596,0.0105601,0.0138608,0.0273577,0.0249438,0.0154732,0.0153096,0.0118748,0.0149349,0.0209748,0.0203825,0.010779,0.0236032,0,0,0.0902805,0,0.0390371,0.0514122,0.0273367,0.0212548,0.0168346,0,0.019206,0.0296858,0.0341115,0.0148253,0.0216985,0.0234444,0.0373643,0.0204211,0.0218123,0.00833371,0.0567565,0.0360805,0.0269759,0.0139769,0.00689906,0,0,0,0.0861473,0.013786,0,0,0
399,0.0102162,0.01265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259097,0.012329,0.0211735,0,0,0.0211589,0.0318012,0.0093329,0.0611613,0.0327833,0.014617,0.015428,0.00673881,0.0077754,0.0250779,0,0.0276764,0.0145443,0.0108002,0.0140563,0.0273054,0.0251916,0.0153957,0.0153423,0.0119086,0.014789,0.0209438,0.0188353,0.0108265,0.023704,0,0,0.0902003,0,0.0391487,0.0516757,0.0250777,0.0215361,0.0160915,0,0.0192858,0.0295634,0.0339582,0.0146526,0.0215217,0.0218775,0.0381388,0.0188898,0.0202026,0.0079476,0.0568815,0.0355312,0.0271341,0.014268,0.00699995,0,0,0,0.0860188,0.0140791,0,0,0
400,0.0101023,0.0127826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261748,0.0122917,0.021353,0,0,0.0212752,0.031755,0.00937477,0.0611824,0.0329464,0.0145163,0.015592,0.00679597,0.00794333,0.0249641,0,0.0277061,0.0146832,0.0110266,0.0141362,0.0272448,0.0254998,0.0152323,0.0154046,0.0119166,0.0150165,0.0209195,0.0175729,0.0109524,0.0238519,0,0,0.0900466,0,0.0392798,0.0516796,0.0227745,0.0217755,0.015666,0,0.0193862,0.0294783,0.0338425,0.0145214,0.0213942,0.0205087,0.0389796,0.017508,0.0187798,0.00796964,0.0570519,0.0347885,0.0272766,0.0145222,0.00704835,0,0,0,0.0860113,0.0143309,0,0,0
401,0.00993335,0.0128459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026438,0.012283,0.0215276,0,0,0.0213123,0.0317001,0.00939011,0.0611487,0.0331305,0.0143232,0.0158188,0.00686059,0.00807849,0.0249183,0,0.0276589,0.0147869,0.0112117,0.0141628,0.0271632,0.0258061,0.0149733,0.0154638,0.011916,0.0156325,0.0209044,0.0166101,0.0112733,0.0240438,0,0,0.0900285,0,0.0394232,0.051409,0.0204035,0.0219024,0.0154852,0,0.0194645,0.0294629,0.0337242,0.0143551,0.0213171,0.0195128,0.0398614,0.0162744,0.0175733,0.00837418,0.0571433,0.0339134,0.0274555,0.0146979,0.00698572,0,0,0,0.0861132,0.0145455,0,0,0
402,0.00981313,0.0128883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266513,0.0123211,0.0217551,0,0,0.0213926,0.0316649,0.0094349,0.061104,0.0333267,0.0141036,0.0159772,0.0069253,0.0081482,0.0249537,0,0.0276386,0.0148918,0.0113232,0.0142682,0.0270882,0.0260039,0.0148039,0.0155146,0.0119354,0.0164819,0.0208968,0.0159988,0.0115561,0.0242885,0,0,0.0900213,0,0.0395902,0.0512668,0.0180056,0.0219496,0.0154356,0,0.0194683,0.0295149,0.033498,0.0141073,0.0212857,0.0186012,0.040788,0.0151097,0.0164931,0.00899139,0.0571426,0.0330745,0.0276566,0.0148292,0.00677624,0,0,0,0.0861724,0.0147168,0,0,0
403,0.00976852,0.0128557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026822,0.0123465,0.0219881,0,0,0.0214598,0.0316217,0.00948627,0.0610861,0.0335649,0.0139025,0.0160516,0.00693903,0.00811907,0.0250088,0,0.0277113,0.0149999,0.0113964,0.0143817,0.0270056,0.0260869,0.014707,0.0155594,0.0119403,0.0175431,0.0208945,0.0157291,0.0118347,0.0245258,0,0,0.0899891,0,0.0397011,0.0515591,0.0158844,0.0218763,0.0156856,0,0.0194372,0.0294911,0.0331334,0.0139503,0.0213767,0.01786,0.0417305,0.0139891,0.0156574,0.0096457,0.0571712,0.032338,0.0278773,0.0149367,0.00661064,0,0,0,0.0860939,0.0148975,0,0,0
404,0.00980864,0.0128266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269975,0.0123777,0.0221754,0,0,0.0215066,0.0315819,0.00954464,0.0610676,0.0337784,0.0137098,0.0160418,0.00694149,0.00800164,0.0249871,0,0.0277992,0.0150551,0.0114465,0.0144644,0.0269912,0.0262242,0.0147399,0.0156046,0.0119643,0.0187434,0.0208738,0.0157244,0.0120611,0.0248156,0,0,0.0900072,0,0.0396479,0.0516569,0.0141269,0.021957,0.0161617,0,0.0194842,0.0294138,0.0327787,0.0138386,0.0215904,0.0174338,0.0426397,0.0130473,0.0151647,0.0106065,0.0572626,0.0316627,0.0280973,0.0149812,0.00656922,0,0,0,0.0860482,0.0149941,0,0,0
405,0.00989306,0.0128779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271192,0.0123951,0.0221973,0,0,0.0215235,0.0315539,0.00957886,0.0610629,0.0338968,0.0134832,0.016032,0.00698406,0.00774814,0.0249703,0,0.0278155,0.0150564,0.0114944,0.0144813,0.0269941,0.0264864,0.0148565,0.0156509,0.011985,0.0198554,0.020834,0.0156659,0.0122418,0.0252399,0,0,0.0901554,0,0.0395003,0.0514678,0.0125199,0.0221437,0.0164804,0,0.0194788,0.0293388,0.0324651,0.0138048,0.0218074,0.0169677,0.0435567,0.0121931,0.0145873,0.0119438,0.0573722,0.0310272,0.028308,0.0149841,0.00670767,0,0,0,0.0861428,0.0149988,0,0,0
406,0.0100633,0.0131641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272392,0.0123653,0.0221907,0,0,0.0216397,0.0316173,0.00968778,0.0610667,0.0339256,0.013263,0.015963,0.00710261,0.00732825,0.0249779,0,0.0277834,0.01506,0.011583,0.0145869,0.0270746,0.0269441,0.0152658,0.0156924,0.0120516,0.0212506,0.0207379,0.0155466,0.0122922,0.0260867,0,0,0.0900794,0,0.0397172,0.0509412,0.0111107,0.0223616,0.0165612,0,0.0192901,0.0293757,0.0321529,0.0138267,0.0220577,0.0166449,0.044431,0.0113133,0.0139663,0.0133372,0.0571895,0.0303978,0.0286173,0.015078,0,0,0,0,0.0862166,0.0148772,0,0,0
407,0.00973739,0.0132422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271453,0.0122731,0.0221301,0,0,0.021705,0.0316793,0.00983551,0.0611462,0.0339005,0.012829,0.0157355,0.00712401,0.00758753,0.0250889,0,0.0278076,0.0148892,0.0115131,0.0146507,0.0273184,0.0272449,0.0152299,0.0156824,0.0121199,0.0229788,0.0207138,0.0155327,0.0122371,0.026681,0,0,0.0896452,0,0.0400325,0.0502448,0.0101226,0.022755,0.0165756,0,0.0190317,0.0295797,0.0318807,0.0139673,0.022444,0.0167096,0.0452436,0.0105276,0.013524,0.0147711,0.0570205,0.0296646,0.0289224,0.0152446,0,0,0,0,0.086265,0.0145271,0,0,0
408,0.00737159,0.0130406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025383,0.0114018,0.021181,0,0,0.0227041,0.0321406,0.011004,0.0616413,0.033516,0.0111292,0.0144558,0.00657739,0.0101537,0.0256382,0,0.0284509,0.013951,0.0103455,0.0141918,0.0279121,0.0258334,0.0155404,0.015266,0.0127038,0.0235945,0.0205941,0.0151977,0.0118889,0,0,0,0.0896613,0,0.0396073,0.0502788,0.00996824,0.0226488,0.0170274,0,0.0199072,0.030216,0.0319993,0.0146132,0.023411,0.0169045,0.0464132,0.00994016,0.0133268,0.0164532,0.0571041,0.0370504,0.0276085,0.0163526,0.00653268,0,0,0,0.0863556,0.0128962,0,0,0
409,0.00690079,0.0127957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253915,0.0114634,0.0211831,0,0,0.0226249,0.0320014,0.0109383,0.0616799,0.0335565,0.0108819,0.0143092,0.00657077,0.0101714,0,0,0.0283141,0.0137955,0.0102363,0.0141697,0.0280973,0.0257302,0.0155158,0.0153282,0.0126099,0.0263579,0.0205671,0.0156861,0.0119148,0,0,0,0.0887213,0,0.0403941,0.0503009,0.00992298,0.0224068,0.0178339,0,0.0199794,0.0303157,0.0317085,0.0149969,0.0240953,0.0170033,0.0469135,0.00950293,0.013673,0.0177138,0.0562834,0.0281766,0.0296173,0.0162629,0.00655724,0,0,0,0.0865545,0.0127691,0,0,0
410,0.0090991,0.0109707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294122,0.0129476,0.021079,0,0,0.0203718,0.030622,0.00898075,0.0607182,0.0322709,0,0.0154863,0.0142224,0.00774838,0,0,0.02588,0.016298,0.0131637,0.0160649,0.0269924,0.0320207,0.0144201,0.0160968,0.0114379,0.0266544,0.0204547,0.0151629,0.0112133,0.0278241,0,0,0.0884172,0,0.0405023,0.0491448,0.00908053,0.0189367,0.0164798,0,0.0180213,0.0294315,0.0315354,0.0144354,0.0232499,0.0153925,0.0469164,0.0086818,0.0126641,0.0185237,0.0556788,0.0279514,0.0297782,0.0119053,0,0,0,0,0.085425,0.0218996,0,0,0
411,0.00912681,0.0124086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270789,0.0126192,0.0216953,0,0,0.0212811,0.0310663,0.00954591,0.0607367,0.0332573,0.0123157,0.0154085,0.00701415,0.00727784,0.0246313,0,0.0275033,0.0150014,0.0116995,0.0147686,0.0273271,0.0276913,0.0149642,0.0159344,0.0118032,0.0282914,0.0206477,0.0156045,0.0126703,0.0276451,0,0,0.0871342,0,0.04032,0.0494371,0.0102304,0.0228306,0.0175386,0,0.0188674,0.0298318,0.0310959,0.0146371,0.0237919,0.0161313,0.0473125,0.00881211,0.0133013,0.0197624,0.0554647,0.0269482,0.0299991,0.0144131,0.00671713,0,0,0,0.0862615,0.0150512,0,0,0
412,0.00889845,0.0111552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302923,0.0132425,0.0215339,0,0,0.0199524,0.0303504,0.0088552,0.0603698,0.0321027,0,0.0158051,0.0135684,0.00804707,0.0229813,0,0.0256119,0.0164367,0.0135404,0.0161077,0.0269945,0.0328243,0.0139618,0.016321,0.0112927,0.0291687,0.0203261,0.0154087,0.0115976,0.0283848,0,0,0.0865117,0,0.0401457,0.0486371,0.0107044,0.019433,0.0172073,0,0.0176562,0.0297383,0.0313955,0.0146305,0.0236008,0.0154903,0.0476378,0.00838166,0.0128492,0.0207415,0.0545337,0.0268091,0.0301489,0.0114323,0.00609619,0,0,0,0.0856832,0.0218321,0,0,0
413,0.00675409,0.0116468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293096,0.0123712,0.0213692,0,0,0.0209683,0.0309283,0.0100132,0.0607663,0.0323417,0,0.0151676,0.0115563,0.0107672,0.0237949,0,0.0261815,0.0155819,0.0126447,0.0155046,0.027495,0.0314863,0.0146791,0.0160041,0.011796,0.0305497,0.0198346,0.0157015,0.0110056,0,0,0,0.0859763,0,0.0396964,0.049277,0.0121922,0.0194361,0.0181988,0,0.0186372,0.0304819,0.0319108,0.015278,0.0244503,0.0161427,0.0484873,0.00829814,0.0130438,0.0220661,0.0537408,0.0262507,0.0303907,0.0127827,0,0,0,0,0.0861446,0.0194895,0,0,0
414,0.0082517,0.0130121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269666,0.0127146,0.0216755,0,0,0.0210425,0.0307285,0.00957465,0.0607034,0.0331113,0.0113285,0.0150401,0.00704218,0.0078978,0.0246011,0,0.0274445,0.0149066,0.0115703,0.0147646,0.0273891,0.027641,0.0148865,0.0161622,0.011657,0.0315737,0.0200916,0.0161939,0.0127641,0.029096,0,0,0.0853434,0,0.0390993,0.0499694,0.0134295,0.023119,0.0186221,0,0.0184418,0.0300566,0.0310347,0.0147009,0.0239885,0.016663,0.0483015,0.00842683,0.0131437,0.0224163,0.0541208,0.0258495,0.0300992,0.0140849,0.00672361,0,0,0,0.0863449,0.014736,0,0,0
415,0.00844001,0.0114673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297709,0.0137611,0.0212869,0,0,0.0189387,0.0298248,0.00847206,0.0603112,0.032205,0,0.0154467,0.0126755,0.0082491,0.0228448,0,0.0257288,0.0164423,0.0133588,0.0161421,0.0268841,0.0323975,0.0133344,0.0167169,0.0110478,0.0319751,0.0197655,0.0159809,0.0118262,0.0289023,0,0,0.084971,0,0.0387359,0.049671,0.0138332,0.0199165,0.0178565,0,0.0169777,0.029763,0.0314437,0.0145133,0.0236116,0.0160089,0.0484854,0.00802009,0.0125538,0.0229414,0.053321,0.0258495,0.0300069,0.0107562,0.00660907,0,0,0,0.0854692,0.0216855,0,0,0
416,0.00839901,0.0114329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291885,0.0140429,0.0210803,0,0,0.0184406,0.0296246,0.00828958,0.0604078,0.0321999,0,0.0150606,0.0125704,0.00816298,0,0,0.0256985,0.0162856,0.0130048,0.0160638,0.0269584,0.0317903,0.0130559,0.0168924,0.0109314,0.0326679,0.019583,0.0163539,0.0116606,0.0291392,0,0,0.0844687,0,0.038258,0.0496873,0.0147136,0.0199362,0.0183085,0,0.016787,0.0298996,0.0316725,0.014454,0.0236607,0.0164594,0.0486912,0.00817807,0.0129615,0.0234438,0.0528892,0.0253916,0.0299214,0.010719,0.00689232,0,0,0,0.0855085,0.0216111,0,0,0
417,0.00888137,0.0119826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298879,0.0141628,0.0212684,0,0,0.0182933,0.0295933,0.00825965,0.0601102,0.0322111,0,0.0153735,0.012011,0.0075468,0.0225686,0,0.0255623,0.0165512,0.0134019,0.0161338,0.0268054,0.0326447,0.0133145,0.0170035,0.010947,0.0332567,0.0192484,0.0167955,0.0116739,0.0295943,0,0,0.0840422,0,0.0379091,0.0496233,0.0156341,0.0201546,0.0189576,0,0.0164942,0.0299853,0.0317458,0.0143391,0.0236682,0.0171384,0.0488116,0.00863164,0.0134148,0.0237406,0.0524436,0.0251846,0.029855,0.0108671,0,0,0,0,0.0854601,0.0212773,0,0,0
418,0.00838474,0.0137589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266515,0.0137724,0.0212198,0,0,0.018976,0.0300569,0.00867017,0.0605326,0.0327997,0.0103787,0.0144661,0.00788656,0.00724223,0.0239853,0,0.0272053,0.0150631,0.0114647,0.0148679,0.0272409,0.027796,0.0134839,0.0168935,0.0112064,0.0340017,0.0192256,0.0177379,0.0127083,0.0297974,0,0,0.0830959,0,0.0373321,0.0502728,0.0168637,0.023519,0.0204231,0,0.0173891,0.030149,0.0314285,0.0144029,0.0240352,0.0185787,0.0488954,0.00928106,0.0145383,0.0242471,0.0522729,0.0247567,0.0296298,0.013761,0,0,0,0,0.0860677,0.0146683,0,0,0
419,0.00773629,0.012888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290126,0.0142785,0.0208462,0,0,0.0178737,0.0294418,0.00841153,0.0602046,0.0317809,0,0.0147417,0.0109842,0.00917674,0.0225786,0,0.0257205,0.0162397,0.0128293,0.015882,0.0269571,0.0316324,0.0124857,0.0171873,0.0108783,0.034396,0.0188798,0.0178973,0.0118253,0.0298472,0,0,0.0821682,0,0.0367826,0.0498988,0.016887,0.0210363,0.020418,0,0.0165631,0.0298292,0.0319222,0.014479,0.0238965,0.0184596,0.0489266,0.0089601,0.0144559,0.0247489,0.0514446,0.0249569,0.0293809,0.0113427,0.00781071,0,0,0,0.0854942,0.0203003,0,0,0
420,0.00520974,0.0139561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255837,0.0129606,0.0206679,0,0,0.0200392,0.0303625,0.00993744,0.0609852,0.032293,0.00878866,0.0135649,0.00782924,0.0119944,0.024494,0,0.0276409,0.0143777,0.0105325,0.0143869,0.0277299,0.026395,0.013853,0.0166918,0.011524,0.035412,0.0185768,0.0189625,0.0123263,0,0,0,0.0804129,0,0.0359387,0.0509077,0.0180217,0.0236914,0.021853,0,0.0180153,0.0305144,0.0319504,0.0149832,0.0247093,0.0197288,0.0493636,0.00895481,0.0156117,0.0258988,0.0504302,0.0240777,0.0294038,0.0151678,0.00836521,0,0,0,0.0863367,0.013451,0,0,0
421,0.0073024,0.0128934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02799,0.0141819,0.0205394,0,0,0.0182825,0.0293292,0.00880177,0.0607037,0.031501,0,0.0143047,0.0104823,0.0099718,0,0,0.0259775,0.0160659,0.0123706,0.0157139,0.0271112,0.0303079,0.0129179,0.017249,0.010961,0.0328079,0.0183164,0.013495,0.0116155,0.0307267,0,0,0.0791373,0,0.035155,0.0498347,0.0166009,0.0212306,0.0180153,0,0.0166645,0.0298215,0.032676,0.0137293,0.0229057,0.0171211,0.0502421,0.00809211,0,0.024386,0.0494832,0.0238432,0.0292281,0.0120107,0.00840548,0,0,0,0.0856375,0.0197269,0,0,0
422,0.00603536,0.0132851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280093,0.0133343,0.0207651,0,0,0.0196181,0.0298746,0.00986199,0.0608447,0.0320621,0,0.0143414,0.00944795,0.0121326,0.0234715,0,0.0263006,0.0156463,0.0121744,0.0153171,0.0273729,0.0300672,0.0143667,0.0169903,0.0113878,0.0360462,0.0177315,0.019109,0.0110597,0,0,0,0.0773637,0,0.0344491,0.050672,0.0183814,0.0210021,0.0219684,0,0.0173618,0.0309298,0.0324231,0.0152927,0.0249467,0.0198583,0.0494356,0.00895397,0.0157335,0.027042,0.0479772,0.02268,0.0297178,0.0135308,0,0,0,0,0.0861079,0.0179487,0,0,0
423,0.00832606,0.0134936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294788,0.0143607,0.021341,0,0,0.0179818,0.0292055,0.00875417,0.0604835,0.0328196,0,0.0151582,0.0113446,0.00900276,0.0226854,0,0.0255374,0.0165806,0.0132982,0.0159498,0.0268704,0.0319395,0.0133269,0.0174322,0.010973,0.0366775,0.0180999,0.0192497,0.0114122,0.0315592,0,0,0.0754609,0,0.0335577,0.0501134,0.0182589,0.0210312,0.0216762,0,0.016185,0.0304806,0.0317914,0.0146608,0.0242653,0.0197423,0.0488293,0.00914932,0.0157645,0.0272381,0.0469886,0.0220535,0.0297752,0.0121758,0,0,0,0,0.0858321,0.020299,0,0,0
424,0.00878044,0.0134011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294786,0.014691,0.021532,0,0,0.0174575,0.0290031,0.00859904,0.0606011,0.0329832,0,0.0148357,0,0.00886718,0,0,0.0251242,0.0165462,0.0131837,0.0159935,0.0269707,0.0321346,0.0129007,0.0176035,0.0108514,0.0373522,0.0184308,0.0195132,0.011455,0.0310383,0,0,0.07319,0,0.0326393,0.05009,0.0183747,0.0213341,0.0215153,0,0.0160507,0.0302958,0.0313632,0.0143036,0.0239482,0.0196493,0.048467,0.0090355,0.0157999,0.0278215,0.0456048,0.0212858,0.0303007,0.0118441,0,0,0,0,0.0858986,0.0214548,0,0,0
425,0.00842695,0.0135401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295028,0.0147213,0.0220352,0,0,0.017415,0.0288115,0.0085178,0.0606149,0.0334117,0,0.0152087,0.0116316,0.0095201,0.022674,0,0.0255379,0.0166658,0.0133151,0.0158118,0.0267615,0.0317492,0.0126686,0.017647,0.0107999,0.0377099,0.0187343,0.0198435,0.011345,0.0304038,0,0,0.0689702,0,0.0289429,0.0499685,0.0188439,0.0214613,0.0214552,0,0.0166028,0.0304019,0.031618,0.0144942,0.0243096,0.0193193,0.0485468,0.00883829,0.0157184,0.0284905,0.0437778,0.0421451,0.0264855,0.0124755,0.00960881,0,0,0,0.0857829,0.0208943,0,0,0
426,0.00859995,0.0139058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290671,0.0146822,0.0219845,0,0,0.0176541,0.0287987,0.00859625,0.0607601,0.0335031,0,0.015072,0.0114423,0.0097793,0.0225713,0,0.0257359,0.016698,0.0131868,0.01573,0.0266749,0.0311172,0.0128571,0.0176595,0.0108519,0.0383521,0.0191326,0.020038,0.0111933,0.0305048,0,0,0.0662356,0,0.0279418,0.050072,0.0191302,0.0216652,0.0215916,0,0.0167836,0.0302556,0.0315134,0.0145587,0.0244496,0.0190904,0.0484987,0.00892468,0.0159215,0.0290869,0.0424173,0.040839,0.0262947,0.0129113,0.010048,0,0,0,0.0855307,0.0207873,0,0,0
427,0.00889048,0.0143466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286773,0.0145524,0.0218818,0,0,0.0179758,0.0288523,0.00869252,0.0609346,0.0336277,0,0.0149122,0.0113869,0.00984824,0.0224586,0,0.0258381,0.0166665,0.0130018,0.0156115,0.0266168,0.0305873,0.0132378,0.0176301,0.0109144,0.0388318,0.0194218,0.0200194,0.0111402,0.0309325,0,0,0.0637379,0,0.0268915,0.0501422,0.0193101,0.0217333,0.0217637,0,0.0170505,0.0301305,0.0313402,0.0145873,0.0245551,0.0190421,0.0485271,0.00900609,0.0162541,0.0297972,0.0408468,0.0397678,0.0248121,0.0131962,0.0103111,0,0,0,0.0853792,0.0206024,0,0,0
428,0.00917806,0.0149626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028034,0.0140195,0.0214687,0,0,0.0188816,0.0291746,0.00911896,0.0613221,0.0336645,0,0.0146336,0.0112449,0.010174,0.0224644,0,0.0261002,0.0165642,0.0126624,0.0154903,0.0266203,0.0298464,0.0142965,0.0174219,0.0110724,0.0379706,0.0193348,0.0142261,0.0111692,0.0323378,0,0,0.0617211,0,0.0258505,0.0499636,0.0181909,0.0215383,0.0187553,0,0.0176792,0.029966,0.0319233,0.0137094,0.0236847,0.0166555,0.0499574,0.00810907,0,0.030193,0.0392823,0.0390952,0.0230324,0.0137664,0,0,0,0,0.0852476,0.0198843,0,0,0
429,0.00734073,0.0154303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249906,0.0126754,0.0200561,0,0,0.0210123,0.0300108,0.010582,0.0622026,0.0333533,0,0.0129174,0.00967851,0.0134148,0,0,0.027078,0.0152976,0.010715,0.0145988,0.0272755,0.0263054,0.0161829,0.0168877,0.0116195,0.0395195,0.0189202,0.014585,0.0106717,0,0,0,0.0598579,0,0.0250283,0.0506796,0.0188077,0.0214912,0.0199308,0,0.0194082,0.0306892,0.032182,0.0146012,0.0248342,0.0175728,0.05047,0.00843561,0,0.0318031,0.037769,0.0379653,0.0244651,0.0159661,0,0,0,0,0.0854116,0.0165597,0,0,0
