Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,,x79
1816,0.0340556,0,0,0,0,0.0324307,0,0,0,0,0,0,0.0205467,0.0325283,0.0185541,0,0,0,0.0172824,0,0.0302539,0.0277731,0.0382606,0.0162161,0.0128816,0.0118611,0.0173357,0.0219452,0.0154993,0.0168377,0.0162234,0.0135301,0,0.0112679,0.0310543,0.0272446,0.0173446,0,0.0325172,0.0411076,0.0356227,0.0544643,0.0456761,0.0557765,0,0,0.0368164,0,0.0443699,0.0236175,0.0556553,0.0724092,0.0229807,0,0.00992574,0.0576428,0.0372388,0.0509857,0.0773334,0.0463177,0,0.0232189,0,0.0828278,0.0378537,0,0.00484119,0.00889297,0.0392593,0.0374777,0,0,0,0,0,0
1817,0.0338561,0,0,0,0,0.0320469,0,0,0,0,0,0,0.0202143,0.0325043,0.0185606,0,0,0,0.0174294,0,0.0304013,0.0270245,0.038227,0.0159551,0.0131937,0.0114759,0.0175662,0.0213232,0.0154165,0.0166559,0.0158355,0.0133194,0.0172821,0.0112793,0.0311057,0.0267106,0.0170765,0,0.0325676,0.0422637,0.0357618,0.0545949,0,0.0552641,0,0,0.0371955,0,0.0445589,0.0237938,0.0559299,0.0728935,0.0237139,0,0.0101048,0.0574463,0.0373262,0.0509814,0.0772894,0.0462878,0,0.0231633,0,0.0835059,0.0397301,0,0.00469277,0.00838284,0.0387555,0.0371779,0,0,0,0,0,0
1818,0.033643,0,0,0,0,0.031509,0,0,0,0,0,0,0.0207733,0.0324028,0.0192088,0,0,0,0.0174797,0,0.0305044,0.0267398,0.0379886,0,0.0131447,0.0113822,0.0175081,0.0202918,0.0154346,0.0166631,0.0155799,0.0132633,0.0172423,0.011409,0.0308273,0.0274615,0.0164713,0,0.0325178,0.0424406,0.0358662,0.0542486,0.0458281,0.0545585,0,0,0.0375075,0,0.0446667,0.0239047,0.055742,0.0724054,0.0232782,0,0.0102268,0.0569945,0.0370362,0.0509673,0.0774395,0.046131,0,0.0229788,0,0.0837777,0.0404514,0,0.00471161,0.00804713,0.0381631,0.0367454,0,0,0,0,0,0
1819,0.0334439,0,0,0,0,0.0308029,0,0,0,0,0,0,0.0205575,0.0323348,0.018322,0,0,0,0.0175304,0,0.0305938,0.0268059,0.0380008,0.0153019,0.0131533,0.0113041,0.0177098,0.0194297,0.0152893,0.0165813,0.0154416,0.013157,0.0170827,0.0112054,0.031135,0.0274356,0.016167,0,0.0320718,0.0433543,0.0360271,0.0539548,0.045858,0.0538405,0,0,0.0377552,0,0.0448136,0.0239505,0.055669,0.0720753,0.0234578,0,0.0104899,0.0565073,0.0368256,0.0508604,0.0772795,0.0460121,0,0.0232937,0,0.0838585,0.041712,0,0.00461397,0.00766242,0.0375515,0.0363844,0,0,0,0,0,0
1820,0.0332161,0,0,0,0,0.0300431,0,0,0,0,0,0,0.0209643,0.0323281,0.0181816,0.0230802,0,0,0.0172032,0,0.0306647,0.0267015,0.0382035,0.0150391,0.0134216,0.011361,0.0172003,0.0189119,0.0152603,0.016425,0.0153614,0.0130996,0.0169103,0.0112482,0.0311459,0.0272957,0.0160484,0,0.0318079,0.0434667,0.03616,0.0537988,0.0461517,0.0531665,0,0,0.0379694,0,0.0449809,0.0242257,0.0556714,0.0724334,0.0241484,0,0.0102668,0.0560766,0.0365568,0.0509916,0.077034,0.0461621,0,0.0232777,0,0.0844885,0.0429613,0,0.00437942,0.00716746,0.0369272,0.0359862,0,0,0,0,0,0
1821,0.0329476,0,0,0,0,0.0291109,0,0,0,0,0,0,0.0208326,0.0323964,0.0179255,0.0230042,0,0,0.0169613,0,0.0307535,0.0267625,0.0380914,0.0146882,0.0137563,0.0112497,0.0170274,0.018019,0.0152485,0.0163914,0.0153219,0.0130749,0.0166978,0.0112693,0.0311619,0.0272034,0.0158117,0,0.0321137,0.0432779,0.0363071,0.053689,0.0460814,0.0525024,0,0,0.038117,0,0.0451767,0.024522,0.055733,0.0728099,0.0243387,0,0.0102972,0.0556023,0.0362818,0.0510619,0.0767356,0.04618,0,0.0231518,0,0.0845259,0.0437465,0,0.00411933,0.00669613,0.036386,0.0355352,0,0,0,0,0,0
1822,0.0326493,0,0,0,0,0.0288863,0,0,0,0,0,0,0.0203889,0.0323735,0.0176907,0.0231265,0,0,0.0165941,0,0.0307593,0.0268173,0.0380648,0.0144391,0.0137388,0.0110409,0.0171877,0.017377,0.0152996,0.0164259,0.0152964,0.0130764,0.0166583,0.0113263,0.0312727,0.0269434,0.015477,0,0.0323776,0.0445101,0.0363633,0.0539741,0,0.0518224,0,0,0.0383762,0,0.0452097,0.0247159,0.0560945,0.073609,0.0251261,0,0.010639,0.0551805,0.036262,0.050736,0.0764198,0.0463367,0,0.023361,0,0.0842949,0.0450392,0,0.0040497,0.00640996,0.0358138,0.0351041,0,0,0,0,0,0
1823,0.0323786,0,0,0,0,0.0284524,0,0,0,0,0,0,0.0200982,0.0323698,0.0174296,0.0225245,0,0,0.0154847,0,0.0309495,0.0264964,0.0380095,0.0139842,0.0137001,0.0108867,0.0170736,0.0158831,0.0152876,0.0164151,0.0150891,0.0130434,0.0166212,0.0113167,0.0312667,0.0273744,0.014586,0,0.0319413,0.0434494,0.0364606,0.0538831,0.0461996,0.0509337,0,0,0.0385352,0,0.0452234,0.0248126,0.055819,0.0736674,0.0245518,0,0.0103953,0.0546167,0.0364332,0.0501211,0.0762771,0,0,0.0231164,0,0.0835399,0.0439733,0,0.00395712,0.00621435,0.0349338,0.0346365,0,0,0,0,0,0
1824,0.0321979,0,0,0,0,0.0280175,0,0,0,0,0,0,0.0192098,0.0323653,0.017064,0.0218077,0,0,0.0152676,0,0.030953,0.0264921,0.0380808,0.0134638,0.0136906,0.0108975,0.0172653,0.0150535,0.0152369,0.0164129,0.0149394,0.0130364,0.0165095,0.0112337,0.0312517,0.0272814,0.0142692,0,0.0319538,0.0432393,0.036569,0.0539823,0.0463929,0.0504128,0,0,0.0387651,0,0.0453516,0.0248811,0.0558005,0.0740457,0.0245422,0,0.0106112,0.0544107,0.0364342,0.0498756,0.0763338,0,0,0.0230738,0,0.0831975,0.0442809,0,0.00387341,0.00594832,0.0344363,0.0343078,0,0,0,0,0,0
1825,0.0321517,0,0,0,0,0.0274761,0,0,0,0,0,0,0.0180846,0.0323191,0.0166002,0.0217094,0,0,0.0152555,0,0.0309737,0.0264913,0.038204,0.0128861,0.0135742,0.0107992,0.0175573,0.0139644,0.0149975,0.0162156,0.0146372,0.0129037,0.0161024,0.0110297,0.031169,0.0268692,0.0140377,0,0.0320569,0.0437773,0.0367163,0.053944,0.0464274,0.0498709,0,0,0.0389631,0,0.0455117,0.0248901,0.0557021,0.0746474,0.0245008,0,0.0111064,0.0541967,0.0359511,0.0500093,0.0767378,0.0462754,0,0.0230167,0,0.0829341,0.0454791,0,0.00401773,0.00581617,0.0339405,0.0339083,0,0,0,0,0,0
