Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
111,0.0144206,0,0,0,0,0.0146323,0,0,0,0,0,0,0.036734,0.0246079,0.0307247,0.0207264,0,0,0.0274284,0,0.0304924,0.0197543,0.0402579,0.0274086,0.00472782,0.0112358,0.0303775,0.0401663,0.0177324,0.017049,0.0155851,0.00776456,0.0144074,0.0126362,0.0174249,0.0402762,0.0293826,0.00276314,0.0100763,0.0319534,0.00914327,0.0171685,0.0164033,0,0,0.0264542,0,0.0317264,0.0179792,0.0376499,0.00562313,0.0149883,0.0150131,0.0271872,0.0255763,0.0102176,0.0142544,0.00725226,0.0111843,0.00899675,0.031028,0.00916516,0.0085375,0.0108193,0.0152463,0.0473406,0.00631485,0.0102459,0.0143703,0,0,0,0.0116078
112,0.0145048,0,0,0,0,0.0145754,0,0,0,0,0,0,0.0366751,0.0245568,0.0307038,0.0209587,0,0,0.0272211,0,0.0305007,0.0198477,0.0402165,0.0274118,0.00474836,0.0112155,0.0303659,0.0400533,0.017693,0.0170426,0.0155252,0.00779773,0.0144306,0.0126531,0.01741,0.040276,0.0292952,0.00282864,0.0100589,0.0319805,0.00911887,0.0171483,0.0163306,0,0,0.0260385,0,0.0318382,0.0181039,0.0376539,0.00563733,0.0149962,0.0150304,0.0271789,0.0262461,0.0102297,0.0142533,0.0072696,0.0111745,0.00902662,0.031031,0.00920823,0.0085653,0.0107942,0.0154465,0.0476773,0.00660418,0.0101174,0.0143339,0,0,0,0.0116713
113,0.0147328,0,0,0,0,0.0146803,0,0,0,0,0,0,0.0366092,0.0245453,0.0306954,0.0210767,0,0,0.0270337,0,0.0304588,0.0197278,0.0401755,0.0274545,0.00476084,0.0111758,0.030334,0.0399715,0.0176493,0.0170243,0.0154749,0.00782996,0.0144204,0.0126739,0.0174018,0.040204,0.0293757,0.00295973,0.0100486,0.0319365,0.00910878,0.0171181,0.0164877,0,0,0.0256222,0,0.0318091,0.0182889,0.0376324,0.0056536,0.0149976,0.0150258,0.0271418,0.0267141,0.0102393,0.0142515,0.00730504,0.0111773,0.00903347,0.0310556,0.00921392,0.00857395,0.0107813,0.015524,0.0477289,0.00662891,0.0101808,0.0144414,0,0,0,0.0116715
114,0.0150972,0,0,0,0,0.014911,0,0,0,0,0,0,0.0365713,0.024592,0.0307156,0.0210832,0,0,0.026855,0,0.0304107,0.0196504,0.0401598,0.0275717,0.00474457,0.0111134,0.0302973,0.0398627,0.0175881,0.0169771,0.0154323,0.00784203,0.0143952,0.0126724,0.0174154,0.0401066,0.0295974,0.00317985,0.0100626,0.0317839,0.00909541,0.0169711,0.0167856,0,0,0.0251117,0,0.0316659,0.0185468,0.0376323,0.00567379,0.014982,0.0150124,0.0271101,0.0270085,0.0102196,0.0142634,0.00732099,0.0111728,0.00903836,0.0310861,0.0091958,0.00858811,0.0107651,0.0159577,0.0474805,0.00645598,0.0103454,0.0146846,0,0,0,0.011649
115,0.0155881,0,0,0,0,0.015247,0,0,0,0,0,0,0.0364995,0.0246115,0.0307264,0.0210955,0,0,0.0266746,0,0.0303574,0.0196302,0.0401935,0.0276225,0.00472442,0.0110535,0.0303552,0.0397393,0.0175272,0.016931,0.0153849,0.00780521,0.0143594,0.0126416,0.0174305,0.0399883,0.0296889,0.00342654,0.010011,0.0316768,0.00899521,0.0168267,0.0171872,0,0,0.0245844,0,0.0315905,0.0189631,0.0376206,0.00560961,0.0149812,0.0150639,0.0271025,0.0272379,0.0102615,0.0143029,0.00732728,0.0112252,0.00900712,0.0313579,0.00913819,0.00856276,0.0106966,0.0164093,0.0472469,0.00631143,0.0105938,0.0150351,0,0,0,0.0116244
116,0.016187,0,0,0,0,0.0156511,0,0,0,0,0,0,0.036397,0.0245378,0.0307055,0.0211481,0,0,0.0265041,0,0.0302752,0.0196212,0.0402284,0.0275049,0.00473574,0.0110297,0.0305033,0.0395832,0.0174915,0.0169209,0.0153431,0.0077704,0.014338,0.0126135,0.0174152,0.039886,0.0295454,0.00368708,0.00988399,0.0317251,0.00879147,0.0170682,0.0176627,0,0,0.0240297,0,0.0316871,0.0195094,0.0376183,0.00547114,0.0150441,0.0151714,0.0271852,0.0274262,0.0104371,0.0143536,0.00737611,0.0113417,0.00894815,0.0318768,0.00902128,0.00852099,0.0105739,0.0167222,0.0469205,0.00638282,0.0109309,0.0154692,0,0,0,0.011613
117,0.0203632,0,0,0,0,0.0200996,0,0,0,0,0,0,0.0367242,0.0246798,0.030919,0.0210425,0,0,0.0256429,0,0.0300375,0.0189235,0.0400098,0.027631,0.00469344,0.011356,0.0310113,0.0401086,0.0176789,0.017287,0.0156154,0.00788036,0.0144724,0.012655,0.0174299,0.0401857,0.0290357,0.00419058,0.0101968,0.0312226,0.00894314,0.0171498,0.024396,0,0,0.0225815,0,0.0316159,0.0215349,0.0377721,0.00559823,0.0150832,0.0149872,0.0276083,0.027271,0.0105719,0.0143151,0.00731609,0.0112985,0.00893533,0.0316726,0.00905268,0.00858197,0.0109549,0.0175312,0.0480604,0.00679076,0.0151613,0.0194458,0,0,0,0.01154
118,0.0196091,0,0,0,0,0.0196933,0,0,0,0,0,0,0.0364708,0.0245029,0.0308081,0.0208245,0,0,0.0258817,0,0.0298217,0.0188956,0.0399778,0.0276562,0.00464083,0.0112284,0.0308339,0.0407994,0.0175673,0.017172,0.0154698,0.00784694,0.0143108,0.0126624,0.0174402,0.0399403,0.0294146,0.00451182,0.0101248,0.0310286,0.00880028,0.0171417,0.0238014,0,0,0.0221044,0,0.0313553,0.0217905,0.0379594,0.00558964,0.0152206,0.0149943,0.0274085,0.0271048,0.0103447,0.0143407,0.00729414,0.0112544,0.00900768,0.031541,0.00901677,0.00866007,0.0108464,0.017509,0.0476034,0.00677694,0.0148704,0.0187652,0,0,0,0.0115378
119,0.0189426,0,0,0,0,0.0193334,0,0,0,0,0,0,0.0363015,0.0242676,0.0307623,0.0206729,0,0,0.026027,0,0.0295608,0.0187363,0.0399126,0.0276661,0.00458217,0.0111512,0.0306398,0.0413368,0.0174963,0.0170934,0.015389,0.00781909,0.0142532,0.012617,0.0174569,0.0397817,0.0297854,0.00488285,0.0102385,0.0307775,0.00885939,0.0170311,0.0232389,0,0,0.0215041,0,0.031013,0.0219375,0.0382019,0.00576215,0.0153929,0.0149331,0.0272488,0.0268283,0.0101246,0.0143578,0.00723971,0.0111493,0.00911986,0.0313361,0.00909005,0.0088742,0.0109422,0.0173608,0.0470728,0.0068425,0.014605,0.0181439,0,0,0,0.0115161
120,0.017881,0,0,0,0,0.0185729,0,0,0,0,0,0,0.0362324,0.0241932,0.0307527,0.0206255,0,0,0.0257032,0,0.0296441,0.0182761,0.0398199,0.0276903,0.00454271,0.0111753,0.0304745,0.0418048,0.0174727,0.0170697,0.0153876,0.00782923,0.0143282,0.01256,0.0174942,0.0397054,0.0299157,0.00533053,0.0105052,0.0303945,0.00900347,0.0168647,0.0222264,0,0,0.020603,0,0.0306257,0.022039,0.0384445,0.00626124,0.015574,0.0147384,0.0271065,0.0263994,0.00996482,0.0143221,0.00714254,0.0110427,0.00929555,0.0313871,0.00913984,0.00924856,0.0110205,0.0172205,0.0461256,0.00700007,0.0140207,0.0172546,0,0,0,0.0113754
121,0.017044,0,0,0,0,0.0180073,0,0,0,0,0,0,0.0361569,0.0241894,0.0307624,0.0206669,0,0,0.0257009,0,0.029644,0.0182001,0.0398156,0.027733,0.00449596,0.0111838,0.0303114,0.0419914,0.0174597,0.017037,0.0153599,0.00781827,0.0143322,0.0125405,0.0174941,0.039622,0.0300485,0.00579536,0.010658,0.0301891,0.00906895,0.0168527,0.0213549,0,0,0.019985,0,0.0304326,0.0221405,0.0386384,0.00649697,0.0156566,0.0146322,0.0268796,0.0260408,0.00990187,0.0143793,0.00715686,0.0110155,0.00933593,0.0313841,0.00912533,0.00940664,0.0110662,0.0170026,0.0454779,0.00736805,0.0135679,0.0165072,0,0,0,0.0113372
122,0.0162272,0,0,0,0,0.0173783,0,0,0,0,0,0,0.0361421,0.0241427,0.0308075,0.0205487,0,0,0.0255259,0,0.0296109,0.0180142,0.0397694,0.0277838,0.00446637,0.0111926,0.0301727,0.0420439,0.0174574,0.0170581,0.015385,0.00786538,0.0143314,0.0125605,0.0175211,0.0395623,0.0299517,0.0061749,0.0108255,0.0300994,0.009153,0.0167732,0.0205077,0,0,0.0194404,0,0.0303719,0.0222267,0.0388529,0.00658215,0.0158324,0.0144953,0.0267182,0.0257726,0.00983642,0.0144683,0.00717611,0.0109573,0.00931402,0.0314084,0.00913563,0.00944072,0.0112304,0.0167868,0.0449503,0.00777434,0.0130319,0.0157916,0,0,0,0.0113363
123,0.015494,0,0,0,0,0.0167933,0,0,0,0,0,0,0.0361212,0.0241,0.0308393,0.0205948,0,0,0.0253465,0,0.0295852,0.0178087,0.0397815,0.027868,0.00446407,0.0112147,0.0300526,0.0419995,0.017416,0.0170585,0.0154281,0.00788454,0.0143363,0.0125593,0.0175435,0.0395257,0.029744,0.00650142,0.0109279,0.0300419,0.00924928,0.0167385,0.0197223,0,0,0.0190422,0,0.0303593,0.0222761,0.0389919,0.00667281,0.0159349,0.0143588,0.0265975,0.0255379,0.00975698,0.0145637,0.00721466,0.0108702,0.00927742,0.0314356,0.00913577,0.00944586,0.0113915,0.016533,0.0445027,0.00806545,0.0125164,0.0151757,0,0,0,0.0113599
124,0.0147831,0,0,0,0,0.0162494,0,0,0,0,0,0,0.0361996,0.0240877,0.030882,0.0205735,0,0,0.0251563,0,0.0295714,0.0175454,0.0398005,0.027909,0.00449023,0.0112546,0.0299503,0.0418124,0.0174575,0.0170564,0.0154796,0.00788549,0.0143554,0.0125447,0.017551,0.0395777,0.0295181,0.00692928,0.01103,0.0299495,0.00934034,0.0167299,0.0189246,0,0,0.0187822,0,0.0303285,0.0222563,0.0391043,0.00674379,0.0159908,0.0142803,0.0264709,0.0253053,0.00965983,0.0146631,0.00724227,0.0108324,0.00921835,0.0314253,0.00912751,0.00942753,0.011511,0.0162804,0.0441329,0.00825786,0.0120158,0.014576,0,0,0,0.0112688
125,0.0141201,0,0,0,0,0.0157426,0,0,0,0,0,0,0.0363749,0.0240581,0.0309253,0.0204444,0,0,0.0248787,0,0.0295877,0.0172269,0.0397903,0.0279055,0.00455609,0.0113224,0.0298498,0.0415644,0.0175,0.017087,0.0155447,0.00792766,0.0143714,0.0125627,0.0175501,0.0397342,0.0292666,0.00729096,0.0110864,0.0298586,0.00942044,0.0167132,0.0181308,0,0,0.0185789,0,0.0303115,0.0222226,0.0391906,0.00679412,0.0160268,0.014227,0.0263855,0.0250883,0.00959317,0.014772,0.00726631,0.0108176,0.0091535,0.0314348,0.0091029,0.00938612,0.011597,0.0160412,0.0437632,0.00841352,0.0115319,0.0139978,0,0,0,0.0112117
126,0.0135173,0,0,0,0,0.0152671,0,0,0,0,0,0,0.0365531,0.0240277,0.0309748,0.0202832,0,0,0.0245405,0,0.029593,0.0169683,0.0397726,0.0279359,0.00458245,0.0114038,0.0297964,0.0413499,0.0175385,0.0171519,0.0155887,0.00799313,0.0143612,0.0125669,0.0175622,0.0398933,0.0289966,0.00756913,0.0110911,0.0297743,0.00948755,0.0166828,0.0174317,0,0,0.0183788,0,0.0302971,0.0221601,0.0392648,0.00681833,0.0160444,0.0141629,0.0263608,0.0249102,0.00954753,0.0149207,0.00722315,0.0107811,0.0090991,0.0314634,0.00909829,0.00932347,0.0116266,0.0158464,0.0433435,0.00855388,0.0110866,0.0134737,0,0,0,0.0111879
127,0.0129991,0,0,0,0,0.014864,0,0,0,0,0,0,0.0365997,0.0240944,0.0310327,0.0203551,0,0,0.0241788,0,0.0296132,0.0167393,0.0398252,0.027945,0.0045941,0.0114503,0.0297455,0.0410694,0.0175726,0.0171746,0.0156357,0.00804992,0.0143507,0.0125583,0.0175749,0.0400268,0.0286852,0.00774918,0.011059,0.0297202,0.00955008,0.0167291,0.0167963,0,0,0.0182253,0,0.0303106,0.0220886,0.0392926,0.0068148,0.0159612,0.014088,0.0263185,0.0247495,0.00950687,0.0151606,0.00720504,0.0107478,0.00898085,0.0314468,0.00909247,0.00921842,0.0116267,0.0156804,0.0429406,0.00867703,0.0107163,0.0129899,0,0,0,0.011179
128,0.0125149,0,0,0,0,0.0145422,0,0,0,0,0,0,0.0366563,0.0240637,0.0310952,0.0203349,0,0,0.0238194,0,0.029672,0.0164881,0.0399635,0.0279467,0.00462607,0.01144,0.0296799,0.0407316,0.017578,0.0171713,0.0156693,0.00802884,0.0143759,0.0125835,0.0175733,0.0401623,0.028349,0.0078352,0.0110008,0.0296992,0.00962532,0.0169501,0.016178,0,0,0.0181304,0,0.0303731,0.022001,0.0391966,0.00682594,0.0157748,0.0140688,0.0262351,0.0245876,0.00948481,0.0152869,0.00724855,0.0107262,0.00884975,0.0314023,0.00906158,0.00907774,0.0115898,0.0154503,0.0426931,0.00877124,0.0104293,0.0125457,0,0,0,0.0112607
129,0.0120786,0,0,0,0,0.014244,0,0,0,0,0,0,0.0368982,0.0239916,0.0311121,0.0202188,0,0,0.0235011,0,0.0297013,0.01624,0.0400518,0.0278724,0.00471224,0.0114601,0.029628,0.0403516,0.0175722,0.017211,0.0157064,0.00803427,0.0144708,0.0126194,0.0175453,0.0404117,0.0279287,0.0078259,0.0109848,0.0296818,0.00969044,0.0170644,0.0155978,0,0,0.0180624,0,0.0304214,0.0218849,0.039149,0.00684075,0.0157287,0.0141067,0.0261702,0.0243978,0.00949306,0.0152382,0.00730665,0.0107326,0.00881239,0.0313479,0.0090745,0.00900103,0.0116042,0.0151983,0.0424393,0.00882692,0.0101907,0.0121613,0,0,0,0.0113194
130,0.011054,0,0,0,0,0.0133812,0,0,0,0,0,0,0.037376,0.0241111,0.0313454,0.0201694,0,0,0.0225797,0,0.0296781,0.0156441,0.0400054,0.0280392,0.00477172,0.0117834,0.0296422,0.039624,0.0178323,0.0174597,0.0160238,0.00809892,0.0145354,0.01263,0.0174928,0.0408184,0.026816,0.00749855,0.0111932,0.029678,0.00996549,0.0170308,0.0142992,0,0,0.0171591,0,0.0305665,0.0215541,0.0390129,0.00695058,0.0157531,0.0139435,0.0261362,0.0241201,0.00954088,0.0150583,0.00739086,0.0107443,0.00865609,0.0313671,0.00911444,0.00888955,0.0120385,0.0148706,0.0414396,0.00873111,0.00946988,0.0112467,0,0,0,0.011303
131,0.0111231,0,0,0,0,0.0134422,0,0,0,0,0,0,0.0374144,0.0241677,0.0313066,0.0201847,0,0,0.0226836,0,0.0295894,0.0157162,0.0400788,0.0279659,0.00484424,0.0117155,0.0297116,0.0393596,0.0178584,0.0173831,0.0159614,0.00813779,0.0145861,0.012653,0.0175443,0.0408707,0.0265938,0.00776569,0.0111008,0.0296791,0.00990972,0.0170336,0.0142903,0,0,0.0174963,0,0.0305167,0.021418,0.0389178,0.00688428,0.0157847,0.0140296,0.0261594,0.0238755,0.00954705,0.0149869,0.00742175,0.0107659,0.00867737,0.0313291,0.00912356,0.0088828,0.0119146,0.0146117,0.0410671,0.00882581,0.0095289,0.0111901,0,0,0,0.0112917
132,0.0110618,0,0,0,0,0.0134522,0,0,0,0,0,0,0.0374585,0.0242786,0.0313259,0.0201546,0,0,0.0225609,0,0.0295982,0.0155735,0.0401231,0.0279649,0.0046919,0.0117238,0.0297043,0.0389915,0.0178783,0.0173463,0.0159735,0.0081992,0.014632,0.012684,0.0176296,0.0408518,0.0264215,0.00793687,0.0110094,0.0296822,0.00989622,0.0170068,0.0141746,0,0,0.0177656,0,0.030515,0.0213171,0.038894,0.00678347,0.0158086,0.0141067,0.02615,0.0236595,0.00952258,0.0149357,0.00740803,0.0107936,0.008652,0.0313099,0.00911768,0.00879287,0.0118409,0.014297,0.0407169,0.00893242,0.00955409,0.0110999,0,0,0,0.0112446
133,0.0109626,0,0,0,0,0.0134333,0,0,0,0,0,0,0.037488,0.0244143,0.0313585,0.0200469,0,0,0.0223994,0,0.0296482,0.0154452,0.0401726,0.0279679,0.00469172,0.0117425,0.0296889,0.0386471,0.0179074,0.0173778,0.0160268,0.00821011,0.014733,0.0126825,0.0176586,0.0408876,0.0261449,0.00805806,0.0109166,0.0296663,0.00988661,0.0169611,0.0140144,0,0,0.018018,0,0.0305228,0.0211869,0.0388214,0.00671916,0.0157882,0.0141592,0.0261923,0.0234315,0.00953048,0.0149021,0.00740105,0.010825,0.00861554,0.0313074,0.00909249,0.00869695,0.0117612,0.0139201,0.0405068,0.00905573,0.00952606,0.0109661,0,0,0,0.0111879
134,0.0108436,0,0,0,0,0.0133722,0,0,0,0,0,0,0.0375681,0.0242969,0.0313823,0.0200335,0,0,0.0222445,0,0.0295822,0.0154044,0.0402162,0.0279698,0.00478157,0.0117649,0.0297302,0.0384209,0.0179331,0.0174158,0.0160582,0.00825311,0.0148102,0.0127215,0.0176728,0.0410177,0.0257677,0.00815364,0.0108424,0.0296457,0.00989263,0.0168871,0.0138178,0,0,0.0182181,0,0.0305375,0.0210747,0.0387058,0.0066822,0.0157516,0.0142023,0.0262462,0.0231898,0.00968521,0.0148613,0.00740444,0.0108489,0.00859583,0.0313126,0.00907833,0.00863119,0.0117069,0.0136151,0.0401689,0.00922501,0.00945413,0.0107879,0,0,0,0.0112139
135,0.0107446,0,0,0,0,0.0133434,0,0,0,0,0,0,0.0376169,0.0242496,0.031412,0.020025,0,0,0.0221188,0,0.0295223,0.015314,0.0402132,0.0279831,0.00483285,0.0117994,0.0298161,0.0382013,0.0179905,0.0174492,0.0160842,0.00829835,0.0148479,0.0127484,0.0176949,0.0411379,0.0252257,0.00824229,0.0107755,0.029623,0.00989046,0.0169029,0.0136938,0,0,0.0183172,0,0.0305441,0.0209818,0.0385864,0.00666463,0.0157041,0.0142605,0.0262778,0.0229368,0.00998432,0.0147918,0.0074117,0.0108791,0.00860193,0.0312944,0.00906816,0.00859441,0.0116337,0.0133513,0.0397016,0.00943037,0.00943461,0.0106321,0,0,0,0.0112165
136,0.0106095,0,0,0,0,0.0133279,0,0,0,0,0,0,0.0376389,0.0242684,0.0314279,0.0199427,0,0,0.0219773,0,0.0295106,0.0151895,0.0402105,0.0279483,0.00484012,0.0118155,0.0298791,0.0380126,0.018039,0.0175007,0.0161212,0.00832789,0.0148599,0.0127286,0.0177159,0.0412142,0.0247632,0.00832958,0.0107066,0.0296018,0.00988318,0.0169918,0.0135741,0,0,0.0183363,0,0.0305355,0.020845,0.0384715,0.00665852,0.0156665,0.014337,0.0263328,0.022721,0.00999598,0.014737,0.00738116,0.0109005,0.0086235,0.0312875,0.00908499,0.00856991,0.011581,0.0130977,0.0392267,0.00965463,0.00942907,0.0104793,0,0,0,0.0112011
137,0.0104802,0,0,0,0,0.0132817,0,0,0,0,0,0,0.0377185,0.0242502,0.0314038,0.0197897,0,0,0.0217587,0,0.0295151,0.0150225,0.0402824,0.0278638,0.00485985,0.0117988,0.029915,0.037873,0.0180777,0.017562,0.0161427,0.00834101,0.0148769,0.0127342,0.0177008,0.0412624,0.0246775,0.0083466,0.0106175,0.029554,0.00984488,0.0170405,0.0134384,0,0,0.0183093,0,0.0304763,0.0206923,0.0383823,0.00661167,0.0156367,0.0144121,0.0263786,0.0225268,0.00980038,0.0146977,0.00732889,0.0109289,0.00864473,0.031322,0.00909645,0.00854315,0.0115363,0.0128113,0.0387817,0.00985736,0.00939706,0.0103602,0,0,0,0.0112407
138,0.0103119,0,0,0,0,0.0131731,0,0,0,0,0,0,0.0377795,0.0241178,0.0313542,0.0197983,0,0,0.0215008,0,0.0295767,0.01476,0.0404458,0.0277858,0.00491993,0.0117884,0.0299098,0.0377326,0.0180697,0.0175974,0.0161373,0.00836759,0.0149305,0.0127525,0.0176641,0.0413311,0.0245126,0.00840839,0.0105162,0.0295143,0.00977778,0.0170068,0.0132708,0,0,0.0182458,0,0.0304078,0.0205301,0.038326,0.00642753,0.0156219,0.0144984,0.0264178,0.0223531,0.00985068,0.0146518,0.00729631,0.0109682,0.00862585,0.0313377,0.00909783,0.00845569,0.0114883,0.0124597,0.038361,0.0100313,0.00931652,0.0101964,0,0,0,0.0113952
139,0.0101393,0,0,0,0,0.0130409,0,0,0,0,0,0,0.0377564,0.0241275,0.0313279,0.0200777,0,0,0.0212042,0,0.0295829,0.0144996,0.0405189,0.027729,0.00494994,0.01179,0.0299023,0.037475,0.018076,0.0176074,0.0161417,0.00840504,0.0149615,0.0127635,0.0176424,0.0413454,0.0241729,0.00846613,0.0104165,0.029526,0.00972379,0.0169578,0.0130614,0,0,0.0181071,0,0.0303957,0.0204305,0.0382558,0.0062326,0.0156029,0.0146207,0.0264446,0.0221987,0.0100597,0.0146421,0.00730966,0.0110084,0.00860119,0.031301,0.00911692,0.00832847,0.0114221,0.0120373,0.0380527,0.0101881,0.00919081,0.00997453,0,0,0,0.0115285
140,0.00995587,0,0,0,0,0.0129528,0,0,0,0,0,0,0.037699,0.0241773,0.0312971,0.0198954,0,0,0.020983,0,0.0295322,0.0143162,0.0404951,0.0277062,0.00492824,0.0118266,0.029898,0.0373231,0.0180772,0.0175979,0.0161673,0.00844023,0.0149777,0.0127424,0.0176419,0.0412798,0.0239282,0.00849523,0.0103071,0.0294922,0.00969868,0.0169318,0.0128819,0,0,0.0179234,0,0.0303351,0.0203044,0.0381722,0.00625894,0.0155944,0.0146802,0.026446,0.0219441,0.00993835,0.0146414,0.00726487,0.0110431,0.00865224,0.0313084,0.00913295,0.00834702,0.0113139,0.0118106,0.0377423,0.0103301,0.00908495,0.00973007,0,0,0,0.0115609
141,0.00978734,0,0,0,0,0.0128387,0,0,0,0,0,0,0.0376464,0.0240935,0.031258,0.0198645,0,0,0.0207347,0,0.0295709,0.0141414,0.0404387,0.0277266,0.00489238,0.0118908,0.0298874,0.0372444,0.0180511,0.0176076,0.0161905,0.00845601,0.0150091,0.0127393,0.0176611,0.0411831,0.0237549,0.00848263,0.0102512,0.029469,0.0097058,0.0169106,0.0127561,0,0,0.01777,0,0.0302911,0.0202001,0.0381,0.00622951,0.015565,0.0147148,0.0264468,0.0217475,0.00987243,0.0147156,0.00726185,0.0110683,0.00867718,0.0313302,0.00915778,0.0083061,0.0112819,0.0116375,0.0375696,0.0104923,0.00898516,0.00952735,0,0,0,0.0115453
142,0.00955075,0,0,0,0,0.0126567,0,0,0,0,0,0,0.0375979,0.0240968,0.0312335,0.0203304,0,0,0.0205156,0,0.0295957,0.0140605,0.0404416,0.0277448,0.0048763,0.0118882,0.0298626,0.0372001,0.0179943,0.017588,0.0161592,0.00846489,0.0150011,0.0127507,0.0176436,0.0410993,0.0237242,0.00849999,0.0102,0.0294621,0.00966174,0.0169452,0.0125838,0,0,0.0176258,0,0.0302369,0.0199964,0.038006,0.0062295,0.0156044,0.0147753,0.0264126,0.0215918,0.00990153,0.0145559,0.00727122,0.0110845,0.00877569,0.0313654,0.00917874,0.00839265,0.011235,0.0114286,0.0373719,0.0106713,0.00884795,0.00929757,0,0,0,0.0114439
143,0.00895906,0,0,0,0,0.0118139,0,0,0,0,0,0,0.0379286,0.0241824,0.0315526,0.0203622,0,0,0.020315,0,0.0295418,0.0140015,0.0403839,0.0280984,0.00487748,0.0123168,0.02969,0.0367916,0.0181552,0.017905,0.0165261,0.00848531,0.0150665,0.012723,0.0175351,0.0413509,0.0235827,0.00851322,0.0104935,0.0294439,0.00995157,0.0168083,0.0115211,0,0,0.0166725,0,0.0302614,0.0194801,0.0378939,0.00625306,0.0156702,0.014559,0.0262159,0.0217844,0.00996949,0.0144364,0.0073231,0.0110856,0.00853281,0.0313671,0.00917751,0.00814904,0.0117543,0.0111838,0.0365703,0.0106174,0.0079862,0.00858457,0,0,0,0.0113848
144,0.00901337,0,0,0,0,0.0119468,0,0,0,0,0,0,0.0376703,0.0242623,0.0314043,0.0204248,0,0,0.0203853,0,0.0294883,0.0140062,0.0403926,0.0279701,0.00485309,0.0121744,0.0296794,0.0368057,0.0180609,0.0177824,0.0163817,0.00839079,0.0149825,0.012708,0.0175552,0.0411226,0.023563,0.00857917,0.0104217,0.029456,0.0098661,0.0167888,0.0117029,0,0,0.016694,0,0.0302265,0.0196362,0.0378769,0.00606018,0.0156605,0.0146657,0.026242,0.0216444,0.0100365,0.0144401,0.00738128,0.011118,0.0085399,0.0313151,0.00917516,0.00810618,0.0116317,0.0109764,0.0367243,0.0107346,0.00807808,0.00856692,0,0,0,0.0114087
145,0.00905232,0,0,0,0,0.0120524,0,0,0,0,0,0,0.0374593,0.0244713,0.031294,0.0204506,0,0,0.0204376,0,0.0293933,0.0140244,0.0404132,0.0278796,0.00482473,0.0120731,0.029641,0.0368398,0.0179635,0.0177244,0.0162867,0.00834218,0.0148909,0.0127088,0.0175614,0.0409156,0.0236573,0.00856069,0.0103628,0.0294458,0.00980609,0.0168176,0.0118308,0,0,0.0166507,0,0.0301619,0.0197254,0.0378917,0.00602434,0.0156623,0.0147292,0.0262276,0.021502,0.0100493,0.01444,0.00734041,0.0111302,0.00860232,0.031305,0.00917816,0.00815519,0.011498,0.0107818,0.0368329,0.0108151,0.00814485,0.00852335,0,0,0,0.0115043
146,0.00898567,0,0,0,0,0.0120601,0,0,0,0,0,0,0.0372826,0.0245233,0.0311927,0.0203152,0,0,0.0204379,0,0.0293756,0.0140075,0.0404247,0.0278066,0.00480605,0.0120079,0.0296433,0.0368622,0.0179097,0.0176879,0.0162028,0.00833461,0.014806,0.0126945,0.0175485,0.0407668,0.0238166,0.00853015,0.0102835,0.029488,0.00973804,0.016867,0.0118312,0,0,0.0166459,0,0.030199,0.0197958,0.0379009,0.00614963,0.01567,0.0147688,0.0261681,0.0214699,0.0100636,0.0143947,0.00732021,0.0111476,0.00867326,0.0313428,0.00917659,0.00827158,0.0113565,0.0106874,0.0369744,0.0108796,0.00814637,0.00842301,0,0,0,0.011587
147,0.00889103,0,0,0,0,0.0120169,0,0,0,0,0,0,0.0371411,0.0245483,0.0311246,0.0200716,0,0,0.0204169,0,0.0293319,0.014057,0.0404459,0.0277504,0.00480181,0.0119534,0.0296413,0.0368536,0.0178645,0.0176622,0.0161321,0.00834517,0.0147957,0.012696,0.017525,0.040599,0.0237891,0.00859098,0.0102353,0.0294925,0.00969436,0.0169152,0.0117924,0,0,0.016597,0,0.0301763,0.0198416,0.037891,0.00623523,0.0156797,0.0147889,0.0261173,0.0214531,0.0100892,0.0143311,0.00733148,0.0111675,0.00873165,0.0313904,0.00915886,0.00838192,0.0112505,0.0106201,0.0370293,0.0109348,0.00812693,0.00829959,0,0,0,0.0115592
