Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
194,0.0143671,0,0,0,0,0.0436437,0,0,0,0,0,0,0.0197469,0.025683,0.0195314,0.0301885,0,0,0.0205769,0,0.0256654,0.0296684,0.0422309,0.0171505,0.00129365,0.0121023,0.0387973,0.0351597,0.0106061,0.00581766,0.0102648,0.0114215,0.0133673,0.013595,0.0177481,0.0244229,0.0234383,0.0362271,0.00570042,0.0379021,0.00691183,0.0220421,0.0394113,0,0,0.0107072,0,0.0388956,0.0130005,0.0411564,0.0166102,0.0133458,0.0280588,0.0365596,0.0567771,0.0141725,0.0159579,0.0120291,0.0165388,0.0179488,0.0255148,0.0094043,0.0153494,0.00906082,0.0270171,0.0118543,0.024633,0.0471977,0.0142196,0,0,0,0
195,0.0147383,0,0,0,0,0.0437282,0,0,0,0,0,0,0.0199869,0.0252481,0.0195993,0.0301894,0,0,0.0226095,0,0.0255705,0.0315198,0.0422628,0.0171778,0.00146252,0.0120708,0.0387307,0.0355495,0.0105838,0.00572473,0.01024,0.0114006,0.0133483,0.0135709,0.0177693,0.0245114,0.0250771,0.037742,0.00565164,0.0372153,0.007072,0.0220637,0.039928,0,0,0.0107435,0,0.0383256,0.0122526,0.0411268,0.0167803,0.0134014,0.0281581,0.0364533,0.0571345,0.014154,0.0159516,0.0119832,0.0165304,0.0181291,0.0255435,0.0094842,0.0155128,0.00890224,0.027657,0.0107125,0.0241582,0.0473001,0.0145318,0,0,0,0
196,0.0140752,0,0,0,0,0.042223,0,0,0,0,0,0,0.020223,0.0247136,0.0196409,0.0302125,0,0,0.0247783,0,0.025386,0.0335274,0.0422669,0.0171325,0.00150559,0.0120357,0.0389519,0.0355924,0.0105304,0.00581792,0.01021,0.0113602,0.0133459,0.0135806,0.0178263,0.0246546,0.0267793,0.0394945,0.00547451,0.0364309,0.00725867,0.0221215,0.0385001,0,0,0.0097858,0,0.0375621,0.0114406,0.0411336,0.0169582,0.0134221,0.0281766,0.0366383,0.0548747,0.0141145,0.0159273,0.0119258,0.0165219,0.0183163,0.0255443,0.00959962,0.0157197,0.00855383,0.0267589,0.0104211,0.0239613,0.0458413,0.0143467,0,0,0,0
197,0.0140404,0,0,0,0,0.0413883,0,0,0,0,0,0,0.0201729,0.0242095,0.0196359,0.0302143,0,0,0.0271192,0,0.0252445,0.0354249,0.0422508,0.0171306,0.00151415,0.0120492,0.0389714,0.035439,0.0104825,0.00589063,0.010223,0.0113192,0.0133102,0.0135826,0.017839,0.024621,0.0284803,0.0412787,0.00537661,0.0358455,0.00730615,0.0221556,0.0380435,0,0,0.00918794,0,0.0368461,0.0110515,0.0411647,0.0170145,0.0134739,0.0281546,0.0366603,0.0540512,0.0140483,0.0159266,0.0119327,0.0165313,0.0183985,0.0255213,0.00965204,0.0157815,0.00836975,0.0265155,0.0109162,0.0237786,0.0450699,0.0144442,0,0,0,0
198,0.0139679,0,0,0,0,0.0405822,0,0,0,0,0,0,0.0200136,0.0239652,0.0196314,0.0302338,0,0,0.029139,0,0.0252289,0.0371,0.0422138,0.017134,0.00147627,0.0120502,0.0389739,0.0351577,0.0104731,0.00594171,0.0102153,0.0112728,0.013245,0.0135335,0.017849,0.0245081,0.0297738,0.0430038,0.00533186,0.035407,0.00722979,0.0222038,0.0376227,0,0,0.00884477,0,0.0363203,0.0109052,0.0412078,0.0169612,0.0135416,0.0281037,0.0367098,0.0535467,0.0140232,0.0159467,0.0119761,0.016546,0.0184187,0.0255292,0.00968399,0.0157704,0.00832929,0.0262864,0.0115264,0.0233067,0.0443955,0.0146395,0,0,0,0
199,0.01385,0,0,0,0,0.0397803,0,0,0,0,0,0,0.0201278,0.0237959,0.0196278,0.0302531,0,0,0.0309563,0,0.0252013,0.0387732,0.0421983,0.0171022,0.00156048,0.0120688,0.0390154,0.0348488,0.0104448,0.00609276,0.0102187,0.0112652,0.0131893,0.0135242,0.0178792,0.0244808,0.0309325,0.0446727,0.00529605,0.0350726,0.00716156,0.0222553,0.0372066,0,0,0.00893919,0,0.035986,0.0110191,0.0411988,0.0169399,0.0135945,0.0280865,0.0367528,0.0532845,0.0142667,0.0159878,0.0119992,0.0165588,0.018385,0.0255255,0.00970244,0.015748,0.00825932,0.026208,0.012056,0.0229165,0.0437663,0.0148923,0,0,0,0
200,0.0137559,0,0,0,0,0.0389865,0,0,0,0,0,0,0.0202456,0.0235624,0.0196216,0.0302511,0,0,0.0324832,0,0.0251017,0.0401563,0.0421665,0.0170938,0.00164065,0.0120592,0.0390742,0.034492,0.010417,0.0060329,0.0102135,0.0112821,0.0131607,0.0135157,0.017902,0.0244975,0.0318223,0.0461276,0.00525525,0.0347668,0.00713515,0.0222825,0.036754,0,0,0.00927279,0,0.0357344,0.0113445,0.0412036,0.0169298,0.0136468,0.028091,0.036772,0.0531556,0.0148229,0.0160157,0.0120189,0.0165409,0.0183494,0.0255135,0.00969321,0.0157425,0.00822375,0.0262403,0.0128825,0.0229193,0.0431468,0.0151452,0,0,0,0
201,0.0136623,0,0,0,0,0.0381144,0,0,0,0,0,0,0.0202783,0.023378,0.0196138,0.0302857,0,0,0.0337951,0,0.0250793,0.0411435,0.0421342,0.0171312,0.00167352,0.0120435,0.0391087,0.0340378,0.0104083,0.00595158,0.0102112,0.0113151,0.0131398,0.0135153,0.0179231,0.0244907,0.0323077,0.0472959,0.00525131,0.0345073,0.00712867,0.0222843,0.0362999,0,0,0.00954332,0,0.0355019,0.0119352,0.0412411,0.0169432,0.0137107,0.0281077,0.0367803,0.0530274,0.0150467,0.0160322,0.0120256,0.0165652,0.0183543,0.0254962,0.00967417,0.0157472,0.00824726,0.0261883,0.0142715,0.0234817,0.0424584,0.0154685,0,0,0,0
202,0.013731,0,0,0,0,0.0370155,0,0,0,0,0,0,0.0202635,0.0231835,0.0196033,0.0303495,0,0,0.0348408,0,0.0249397,0.0417678,0.0420969,0.0171414,0.00169898,0.0120456,0.0391011,0.0332789,0.0104639,0.00597599,0.0102051,0.0113135,0.013126,0.0135012,0.0179504,0.0244495,0.0326702,0.0481687,0.00539435,0.0342271,0.00711143,0.0222566,0.0359285,0,0,0.00939141,0,0.0351233,0.0128498,0.041305,0.0169216,0.0137875,0.0281396,0.0367785,0.0528849,0.015081,0.0160725,0.0120452,0.0166035,0.0184269,0.025496,0.00965331,0.0157721,0.00837936,0.0258976,0.0161268,0.0247475,0.0415887,0.0158596,0,0,0,0
203,0.0139036,0,0,0,0,0.0355565,0,0,0,0,0,0,0.0202455,0.0230008,0.0196141,0.0303151,0,0,0.0354806,0,0.0246739,0.041964,0.0420596,0.0171445,0.00172975,0.0120447,0.0391101,0.0321433,0.0105903,0.00609827,0.0101838,0.0112786,0.0131044,0.0134955,0.0179999,0.0244401,0.0325843,0.0487104,0.00564391,0.0338507,0.00707241,0.0222568,0.035462,0,0,0.00887089,0,0.0345626,0.0140935,0.041353,0.0168881,0.0139009,0.0282073,0.0368034,0.0524693,0.0151406,0.0161463,0.0121082,0.0166552,0.0184583,0.0255252,0.00960663,0.0157381,0.00872886,0.025366,0.0183755,0.0265359,0.0404027,0.0162811,0,0,0,0
204,0.0141537,0,0,0,0,0.0340141,0,0,0,0,0,0,0.020177,0.0229581,0.0196877,0.030292,0,0,0.0357517,0,0.0245237,0.0418494,0.0420273,0.0171713,0.00175804,0.0120159,0.0391529,0.0308094,0.0106336,0.00601673,0.0101565,0.0112435,0.0131031,0.0135051,0.0180314,0.0244967,0.0322022,0.0489963,0.00580568,0.0335137,0.00711643,0.0222975,0.034972,0,0,0.00816002,0,0.0339731,0.0155336,0.0413827,0.0169472,0.0140726,0.0283116,0.036852,0.0520379,0.0151956,0.0161742,0.0121505,0.0166952,0.0185292,0.0255667,0.00962997,0.0158049,0.0089937,0.0248673,0.0209778,0.0286308,0.0391212,0.0167882,0,0,0,0
205,0.0144106,0,0,0,0,0.0325608,0,0,0,0,0,0,0.020023,0.0228714,0.0197585,0.0303005,0,0,0.0362783,0,0.0244964,0.0418048,0.0420038,0.0172173,0.00175299,0.0119717,0.0392197,0.0296982,0.0105682,0.00596197,0.0101375,0.0112732,0.0131351,0.0135201,0.0180483,0.0245724,0.0319804,0.049199,0.00593838,0.0333701,0.00720038,0.0223363,0.0344866,0,0,0.00759579,0,0.0335628,0.0172995,0.0414308,0.0170511,0.014199,0.0284116,0.0368887,0.0517441,0.0152301,0.0161215,0.0121749,0.0167339,0.0186021,0.0255949,0.00965787,0.0159053,0.00916177,0.02445,0.0237977,0.0308836,0.0379271,0.0172549,0,0,0,0
206,0.0147803,0,0,0,0,0.03094,0,0,0,0,0,0,0.0201106,0.0229789,0.0197885,0.030342,0,0,0.0365144,0,0.0245292,0.0411413,0.0419982,0.0172469,0.00180904,0.0119553,0.0392594,0.0284831,0.0104432,0.00599195,0.0101182,0.0112769,0.0131353,0.0135025,0.018075,0.0246057,0.0314707,0.0489184,0.00606443,0.0332937,0.00722167,0.0223597,0.034011,0,0,0.00725887,0,0.0331965,0.0192148,0.0414657,0.0170603,0.0142773,0.0284968,0.0368671,0.0515364,0.0152209,0.016073,0.0122078,0.0167564,0.0186121,0.025612,0.00965179,0.0159344,0.00932138,0.0237847,0.0266189,0.033096,0.036601,0.0177709,0,0,0,0
207,0.0152154,0,0,0,0,0.0291652,0,0,0,0,0,0,0.0203549,0.0232905,0.0197767,0.0303719,0,0,0.0355022,0,0.024435,0.0394816,0.0419835,0.0172069,0.0018949,0.0119349,0.039281,0.0269186,0.0104098,0.00595023,0.0101125,0.0112478,0.0131118,0.0134821,0.0181079,0.0245617,0.0301749,0.0478584,0.00610839,0.0332519,0.00713022,0.0223542,0.0334952,0,0,0.00700008,0,0.0328604,0.021082,0.0415268,0.0169447,0.0142928,0.0284879,0.0367878,0.0513061,0.0152139,0.0161098,0.0122244,0.0167704,0.0185612,0.0256062,0.00964334,0.01591,0.00937838,0.0233586,0.0292433,0.0350448,0.0351342,0.018313,0,0,0,0
208,0.0183509,0,0,0,0,0.025652,0,0,0,0,0,0,0.0211059,0.0261525,0.0199336,0.0307513,0,0,0.0320343,0,0.0453482,0.0267173,0.0422124,0.0172275,0.00134545,0.0118334,0.0411206,0.0262988,0.0105006,0.00592622,0.0101262,0.0112317,0.0131746,0.0135483,0.018078,0.025263,0.0281466,0.0281832,0.00626842,0.0334685,0.00737964,0.0227219,0.0331051,0,0,0.00618203,0,0.0327585,0.0214342,0.0413704,0.0175275,0.013022,0.0285149,0.0389314,0.0494437,0.0150614,0.0161823,0.0121108,0.0165838,0.0188972,0.025867,0.00982012,0.0163847,0.0099029,0.022748,0.0311498,0.0358048,0.0322768,0.021745,0,0,0,0.0483805
209,0.0155538,0,0,0,0,0.0262149,0,0,0,0,0,0,0.0204214,0.0239934,0.0196911,0.0303174,0,0,0.0311633,0,0.0240459,0.0346682,0.0419462,0.0171771,0.00209179,0.0119451,0.0391173,0.0228951,0.0104007,0.00581559,0.010138,0.0112415,0.0130718,0.0134796,0.0181527,0.0245529,0.0260941,0.0443681,0.00597264,0.0333864,0.00693379,0.0223171,0.0324694,0,0,0.0077038,0,0.0325623,0.0246015,0.041585,0.0166412,0.014538,0.0284921,0.0364265,0.0515856,0.0152088,0.016188,0.0122503,0.0167918,0.01854,0.0255929,0.00963055,0.0158919,0.00919679,0.0235028,0.0334428,0.0387317,0.0324321,0.018361,0,0,0,0
210,0.0170795,0,0,0,0,0.0240964,0,0,0,0,0,0,0.0209897,0.0263168,0.0198644,0.0308128,0,0,0.0266844,0,0.0432174,0.0223889,0.0421726,0.0171211,0.00144316,0.0119034,0.0410687,0.021878,0.0105179,0.0059029,0.0101434,0.011237,0.0131809,0.0135792,0.0181384,0.0253429,0.0227882,0.0250604,0.0059956,0.0335704,0.00732821,0.0227984,0.0313965,0,0,0.00745542,0,0.0324926,0.0247866,0.0414293,0.0173711,0.0133775,0.0286688,0.0386999,0.050263,0.0151076,0.0162688,0.0122002,0.0166928,0.019007,0.025859,0.00986132,0.0165023,0.009549,0.0229335,0.0345587,0.0395151,0.0303475,0.0199427,0,0,0,0.0460827
211,0.0169008,0,0,0,0,0.0230799,0,0,0,0,0,0,0.020787,0.0272319,0.0197842,0.0309603,0,0,0.0218439,0,0.0409459,0.0185366,0.0421979,0.0169446,0.00157384,0.0120213,0.0409655,0.0190709,0.0105536,0.00591911,0.0102196,0.0113066,0.0132201,0.0135871,0.0181284,0.0252907,0.0184557,0.0221773,0.00605805,0.0335307,0.00715077,0.0228053,0.0311484,0,0,0.0077318,0,0.0325522,0.0256575,0.0414874,0.0170776,0.0135789,0.028865,0.0385613,0.0511754,0.0152071,0.0163787,0.0124469,0.016818,0.0189148,0.0258706,0.0097784,0.016303,0.00955239,0.0232596,0.0355673,0.0407648,0.0290713,0.0191049,0,0,0,0.0442679
212,0.0159267,0,0,0,0,0.0221158,0,0,0,0,0,0,0.0208974,0.0269915,0.0197251,0.0309002,0,0,0.0165734,0,0.0391966,0.0153959,0.0421763,0.0168362,0.00165795,0.0120346,0.0407281,0.016136,0.0105507,0.00586921,0.0101893,0.0113483,0.0132732,0.0135674,0.0181645,0.025265,0.0132929,0.0197038,0.00609671,0.0334224,0.00701635,0.0225766,0.0301008,0,0,0.00841272,0,0.0324436,0.0262745,0.0415277,0.016798,0.0137285,0.0289423,0.0382881,0.0515308,0.0151886,0.0164702,0.012542,0.0168732,0.0187801,0.0257809,0.0096639,0.016119,0.00943206,0.0233863,0.0356552,0.0417747,0.0274741,0.0172428,0,0,0,0.0419681
213,0.0153201,0,0,0,0,0.0204496,0,0,0,0,0,0,0.0209022,0.0270068,0.0196553,0.0308229,0,0,0.010871,0,0.0374759,0.0121703,0.0421486,0.0167588,0.0018178,0.012038,0.0401995,0.0145358,0.0105118,0.00586973,0.0101424,0.0113489,0.0132548,0.013556,0.0181987,0.0251855,0.00768012,0.0171303,0.00609252,0.0331517,0.00687473,0.0223704,0.0287937,0,0,0.00909531,0,0.0321531,0.026235,0.0415443,0.0164511,0.0139204,0.0289264,0.0377337,0.0511953,0.0149665,0.016542,0.012535,0.0168883,0.018632,0.0257213,0.00959139,0.0159593,0.00910297,0.0235002,0.034701,0.0419558,0.0250264,0.0153359,0,0,0,0.0395127
214,0.0153409,0,0,0,0,0.0191341,0,0,0,0,0,0,0.0208701,0.0267656,0.0196147,0.0311631,0,0,0.00585381,0,0.0361077,0.00945991,0.0421197,0.0166443,0.00204971,0.0120652,0.0398263,0.0162306,0.010463,0.00610366,0.0101255,0.0113388,0.0132437,0.0135172,0.0182231,0.0251563,0.00420557,0.0143875,0.0059738,0.0327011,0.00671068,0.0223913,0.0276675,0,0,0.00945322,0,0.0318437,0.0253621,0.0415297,0.016082,0.0140878,0.0289199,0.03733,0.0509095,0.0145408,0.0165856,0.0125155,0.0169302,0.0185162,0.0256926,0.00955435,0.015823,0.00875613,0.023667,0.0327065,0.0414983,0.0226764,0.0135246,0,0,0,0.037024
215,0.0163321,0,0,0,0,0.0178056,0,0,0,0,0,0,0.0208303,0.0269664,0.0195709,0.0317017,0,0,0.00389838,0,0.0342127,0.00743044,0.0420905,0.0166019,0.00231761,0.0120731,0.039335,0.0210095,0.0104761,0.00622541,0.0101005,0.0113394,0.0132428,0.013488,0.0182434,0.025123,0.00838541,0.0113735,0.00585074,0.0322718,0.00649772,0.022313,0.0267562,0,0,0.0096291,0,0.031622,0.0235344,0.0415304,0.0156668,0.0143609,0.0289304,0.036784,0.0502848,0.014372,0.0166341,0.0125651,0.0169451,0.0183799,0.0256922,0.00951387,0.0156469,0.00841417,0.0234298,0.0298859,0.0404418,0.0200846,0.0124979,0,0,0,0.0337348
216,0.0175766,0,0,0,0,0.0172624,0,0,0,0,0,0,0.0208822,0.0269467,0.0194156,0,0,0,0.00803587,0,0.0327349,0.00767112,0.042269,0.0163059,0.00270676,0.0123718,0.0392581,0.0274622,0.0106721,0.00639791,0.0103986,0.0114428,0.0132706,0.0135139,0.0180706,0.0252549,0.0143251,0.00864609,0.00575202,0.0318968,0.00639141,0.0224297,0.0257916,0,0,0.00989693,0,0.0314282,0.0214062,0.0415643,0.0155227,0.0144756,0.029176,0.036732,0.0494316,0.0145077,0.0167784,0.0127258,0.0171028,0.0183671,0.0255732,0.00950228,0.0155958,0.00823141,0.0236548,0.0261786,0.0385509,0.0180691,0.0119343,0,0,0,0.0305349
217,0.0186408,0,0,0,0,0.0175109,0,0,0,0,0,0,0.0208558,0.0264311,0.0194065,0,0,0,0.0129766,0,0.0322406,0.00915118,0.0422425,0.016242,0.00282061,0.01234,0.039088,0.0342335,0.0106351,0.00638933,0.0103508,0.011509,0.0132983,0.0135503,0.0181054,0.0253016,0.0198293,0.00643372,0.00560985,0.0316664,0.00634,0.022317,0.0246357,0,0,0.0108279,0,0.0313369,0.019084,0.0415498,0.0153464,0.0145184,0.0291411,0.0365503,0.0484422,0.0144455,0.0167933,0.0126778,0.0170384,0.0183687,0.0254391,0.00950698,0.0155669,0.00778091,0.0244575,0.0218091,0.0360977,0.016953,0.011581,0,0,0,0.0280811
218,0.0194716,0,0,0,0,0.0178859,0,0,0,0,0,0,0.020827,0.0262242,0.0194014,0,0,0,0.0178488,0,0.0318652,0.0110708,0.0422469,0.0161536,0.00289473,0.012292,0.0389707,0.0402974,0.0106851,0.00637764,0.0103074,0.0115345,0.0133138,0.013569,0.0181262,0.0253643,0.0250922,0.00481079,0.00529662,0.0314521,0.00630658,0.0222444,0.0235826,0,0,0.0121175,0,0.0311915,0.0164989,0.04155,0.0151496,0.0145897,0.0291114,0.0364241,0.0475368,0.0142088,0.0167529,0.0126038,0.0169878,0.0184401,0.0252921,0.00960419,0.0156661,0.00714091,0.0250441,0.0171794,0.0330722,0.0163059,0.0116261,0,0,0,0.0257275
219,0.0196392,0,0,0,0,0.018081,0,0,0,0,0,0,0.0210511,0.0258575,0.0193817,0,0,0,0.0226073,0,0.0319376,0.0129887,0.0422407,0.016051,0.00291176,0.0122555,0.0389037,0.0453119,0.0108394,0.00633576,0.0102745,0.0115267,0.0133151,0.0135653,0.0181619,0.0254911,0.029712,0.00374884,0.00511265,0.0312837,0.00623272,0.0222257,0.0224191,0,0,0.0135827,0,0.0310391,0.01401,0.0415569,0.0149719,0.0146346,0.029076,0.0364117,0.0467135,0.0140931,0.0167654,0.0125445,0.0170044,0.0184292,0.0252047,0.00964851,0.0156668,0.00675752,0.0254965,0.0125186,0.0297891,0.0159025,0.0115161,0,0,0,0.0238119
220,0.0194995,0,0,0,0,0.0178998,0,0,0,0,0,0,0.0211469,0.0258474,0.0193396,0,0,0,0.0270631,0,0.0320654,0.0147806,0.0422658,0.0159431,0.00294985,0.0122675,0.0385917,0.0487045,0.0108801,0.00631577,0.0102777,0.0115037,0.0133139,0.0135325,0.0181583,0.0255262,0.0336101,0.00345136,0.00503271,0.0312189,0.00615153,0.0222037,0.0219951,0,0,0.0154823,0,0.0310789,0.0120171,0.0415303,0.0147966,0.0147597,0.0290427,0.0361751,0.0471097,0.0141462,0.0167983,0.0125758,0.0170179,0.0183311,0.0251516,0.00962134,0.0155631,0.00650664,0.026651,0.00758685,0.0262774,0.0155133,0.0114801,0,0,0,0.0219092
221,0.0192259,0,0,0,0,0.017611,0,0,0,0,0,0,0.0210545,0.0259773,0.0192848,0,0,0,0.030644,0,0.03183,0.0161668,0.0422317,0.0158506,0.00289144,0.0122826,0.0384159,0.0513213,0.0108181,0.00636236,0.0102631,0.0114801,0.0133313,0.0135269,0.0181515,0.025521,0.0367512,0.00398777,0.0049623,0.0313645,0.00602545,0.022211,0.0216796,0,0,0.017443,0,0.0313649,0.0105785,0.0415772,0.0145457,0.0148442,0.0290127,0.0359989,0.0476625,0.0140856,0.0167923,0.0125681,0.0170081,0.018228,0.0250764,0.00960213,0.0154415,0.00627786,0.0279058,0.00324498,0.0227267,0.0151591,0.0113406,0,0,0,0.0199819
222,0.0189839,0,0,0,0,0.0172332,0,0,0,0,0,0,0.0209067,0.0261732,0.0192263,0,0,0,0.0333475,0,0.0314896,0.0171177,0.0422221,0.0157131,0.00294438,0.0122696,0.0382245,0.0535097,0.0109079,0.00637328,0.010243,0.0115113,0.0133745,0.0135621,0.0181431,0.0255112,0.0394103,0.00469375,0.00494127,0.0315399,0.00587407,0.0222584,0.0214696,0,0,0.019194,0,0.0316913,0.00997378,0.0416441,0.0142559,0.0149247,0.0289692,0.0358217,0.0481988,0.0138781,0.016795,0.0125216,0.0169697,0.0180811,0.025004,0.00957711,0.0152801,0.00614329,0.0290259,0.00552351,0.0192177,0.0147091,0.0112673,0,0,0,0.0180483
223,0.0187843,0,0,0,0,0.016792,0,0,0,0,0,0,0.0210465,0.026226,0.0193238,0.0292446,0,0,0.0353349,0,0.0311296,0.0177701,0.0420575,0.0158914,0.00285194,0.0119305,0.0377423,0.0553815,0.0108416,0.0062563,0.00991526,0.0114902,0.0133816,0.0135981,0.0183225,0.0253342,0.0416775,0.0052317,0.00490558,0.0315666,0.00540828,0.0225662,0.0213379,0,0,0.0207675,0,0.0319137,0.0102965,0.0416818,0.0135097,0.0151609,0.0285773,0.0352673,0.0487419,0,0.0167606,0.0124303,0.0168369,0.0175527,0.0250655,0.00939817,0.0146497,0.00583208,0.0300441,0.0104051,0.0162563,0.0141597,0.0112772,0,0,0,0.0160944
224,0.0186195,0,0,0,0,0.0164372,0,0,0,0,0,0,0.021175,0.0261824,0.0193243,0.0293285,0,0,0.0365779,0,0.0307706,0.0181088,0.0419931,0.0158374,0.00298319,0.0118153,0.0376084,0.0569481,0.0110086,0.00628579,0.00979364,0.0115266,0.0133967,0.0136155,0.0183858,0.0252822,0.0431248,0.00569862,0.00503106,0.0316462,0.0055478,0.0233037,0.021236,0,0,0.0221201,0,0.0322319,0.0112206,0.0416618,0.0137165,0.0151654,0.0286088,0.0350631,0.0491998,0.0133312,0.0167955,0.0124223,0.0167359,0.0175984,0.0251216,0.00935838,0.0147043,0.00594663,0.0307957,0.0148034,0.0142021,0.0136996,0.0113121,0,0,0,0.0142249
225,0.018551,0,0,0,0,0.0162824,0,0,0,0,0,0,0.0211462,0.0259684,0.0193236,0.0294632,0,0,0.0372241,0,0.03063,0.0183889,0.0419533,0.0157812,0.00303601,0.0117792,0.0377525,0.0581316,0.0111755,0.00637398,0.00970682,0.0115532,0.0134176,0.0135624,0.0184209,0.0254143,0.0439023,0.00616561,0.00498813,0.0315071,0.00546915,0.0235064,0.0211982,0,0,0.0233741,0,0.0323926,0.0123334,0.0416759,0.0135487,0.0151322,0.0285451,0.0351467,0.0496767,0.0131809,0.0167858,0.0123572,0.0167474,0.0175433,0.0250587,0.00933675,0.0146441,0.00578674,0.0312058,0.0185487,0.0129243,0.0134844,0.0113469,0,0,0,0.0129488
226,0.0185417,0,0,0,0,0.0162569,0,0,0,0,0,0,0.0210788,0.0258276,0.0193041,0.0295292,0,0,0.0371457,0,0.030612,0.0183657,0.0419221,0.0156542,0.00303938,0.0117377,0.0380489,0.0588781,0.0112906,0.00653384,0.00961456,0.0115943,0.0134655,0.0135892,0.0184302,0.0256307,0.0438855,0.00637131,0.00485841,0.031465,0.0053972,0.0231787,0.0211928,0,0,0.0245766,0,0.0326247,0.0132924,0.0417293,0.0133791,0.0150324,0.0284888,0.0354365,0.0501165,0.0131527,0.0167469,0.0123186,0.016747,0.01757,0.0249552,0.00939008,0.01467,0.0055179,0.0314874,0.0213416,0.0124163,0.0134578,0.0113534,0,0,0,0.0121056
227,0.0185734,0,0,0,0,0.0162619,0,0,0,0,0,0,0.0212775,0.0258729,0.0192487,0.0296002,0,0,0.036594,0,0.0305808,0.0181362,0.0418675,0.01556,0.00303151,0.0116875,0.038337,0.0592961,0.01137,0.00664218,0.00950691,0.0116411,0.0135072,0.0136358,0.0184679,0.0257487,0.0432105,0.00622982,0.00467576,0.0313133,0.00540084,0.0228686,0.0212874,0,0,0.0256371,0,0.0327183,0.0141348,0.0417938,0.0133747,0.0150318,0.0284334,0.0358044,0.0504064,0.0131839,0.0166917,0.0122323,0.0166931,0.0176761,0.0248806,0.00949384,0.0147915,0.00517977,0.0316914,0.023517,0.0123559,0.0134384,0.0114508,0,0,0,0.0115193
228,0.0186545,0,0,0,0,0.0163037,0,0,0,0,0,0,0.0212916,0.0260547,0.0191787,0.0297344,0,0,0.0355085,0,0.0304626,0.0179882,0.0416346,0.015473,0.00298608,0.01162,0.0386801,0.0593862,0.0114495,0.0066132,0.00941294,0.0116386,0.013492,0.0136204,0.0185346,0.025672,0.0421168,0.00581675,0.00466795,0.0311242,0.00544102,0.0225136,0.0214733,0,0,0.0264962,0,0.0326897,0.0147266,0.0418522,0.0134749,0.0151476,0.028454,0.0362022,0.0506145,0.0131976,0.0167143,0.0122128,0.0166961,0.0177145,0.0248709,0.00951942,0.0148401,0.00521207,0.0316615,0.0252984,0.0122756,0.0134838,0.0116531,0,0,0,0.0112247
229,0.0186667,0,0,0,0,0.0163907,0,0,0,0,0,0,0.0212324,0.0260325,0.0191717,0.029935,0,0,0.0341367,0,0.0303142,0.0179668,0.0414545,0.0153935,0.00293632,0.0115387,0.0391806,0.0590473,0.0115623,0.00659444,0.00933344,0.0116944,0.0134913,0.0136232,0.0185963,0.0256671,0.0407143,0.00535384,0.00476447,0.0309892,0.00543882,0.0224419,0.0215844,0,0,0.0270746,0,0.0326553,0.0151402,0.0418982,0.0135004,0.015173,0.0284984,0.0367397,0.0507495,0.0131713,0.016769,0.0122735,0.0167361,0.0176864,0.0248713,0.00946386,0.0147686,0.00544257,0.0314652,0.0266858,0.0117739,0.0136819,0.0117846,0,0,0,0.0112692
230,0.0186435,0,0,0,0,0.0165508,0,0,0,0,0,0,0.0212039,0.0258225,0.019206,0.0300916,0,0,0.0325794,0,0.0303162,0.01785,0.0413213,0.0153451,0.00282579,0.0114079,0.0398104,0.0584686,0.0116496,0.00656826,0.00925299,0.0117156,0.0135196,0.0136384,0.0186493,0.0257865,0.0391154,0.00490657,0.00476869,0.0309136,0.00550709,0.0222097,0.0215872,0,0,0.0274907,0,0.0326647,0.0154633,0.0419273,0.0135797,0.0150507,0.0285646,0.0373872,0.0508213,0.0131155,0.0167889,0.0123576,0.0167879,0.0177362,0.0248253,0.00946107,0.0147788,0.00549904,0.031277,0.0277528,0.0111069,0.0140078,0.0118493,0,0,0,0.0113826
231,0.0186291,0,0,0,0,0.0167241,0,0,0,0,0,0,0.021472,0.025593,0.0191797,0.0302213,0,0,0.0310171,0,0.0302749,0.0178392,0.0412015,0.0152456,0.00271,0.0113515,0.0404541,0.0578707,0.0117221,0.00661477,0.00920022,0.0117068,0.0135347,0.0136588,0.0186775,0.025908,0.03756,0.00455935,0.00487166,0.030862,0.00553419,0.0222403,0.0215364,0,0,0.0279368,0,0.0326972,0.0155926,0.041979,0.0136195,0.0148654,0.0286505,0.0380778,0.0508305,0.013121,0.0168152,0.0124517,0.0169006,0.0176989,0.024781,0.00941701,0.0146973,0.00577772,0.0306971,0.0287529,0.0102989,0.0143932,0.0119216,0,0,0,0.0114294
