Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
1352,0.0442797,0,0,0,0,0.0289651,0,0,0,0,0,0,0.00544031,0.0250943,0.0122087,0,0,0,0.0233653,0,0.0362784,0.0119804,0.04316,0.0181184,0.00917219,0.0136369,0.024706,0.0195946,0.0159726,0.0233024,0.0102826,0.0113225,0.013099,0.00578611,0.0193108,0.0150259,0.0233715,0.0285409,0.00707409,0.0131118,0.0490413,0.0196964,0.170977,0.0413029,0,0,0.0707252,0,0.05251,0.0524181,0.0402775,0.017358,0.0228436,0.0111702,0.0214634,0.0633476,0,0.0106545,0.003575,0.0113619,0.0129969,0.0340677,0.0142361,0.0161378,0.0130246,0.0633698,0.0100662,0.0284166,0.0259401,0.0368661,0,0,0,0,0,0,0
1353,0.0441361,0,0,0,0,0.0288952,0,0,0,0,0,0,0.00517427,0.0251796,0.013552,0,0,0,0.0232393,0,0.0363047,0.0117344,0.0431547,0.0202953,0.00890795,0.0144174,0.0249295,0.0195864,0.0175237,0.0246526,0.0110179,0.0120415,0.0136795,0.00643234,0.0188754,0.0152112,0.0233157,0.0286713,0.00696386,0.0126614,0.0490495,0.0197334,0.170958,0.0412864,0,0,0.0707776,0,0.052476,0.0523286,0.0403463,0.017891,0.0230436,0.0111554,0.0217087,0.0632645,0.00504975,0.0109061,0.00356475,0.0112326,0.0131618,0.0342426,0.0141293,0.0163592,0.0124107,0.0633206,0.0101921,0.0283624,0.0258003,0.0370415,0,0,0,0,0,0,0
1354,0.0440351,0,0,0,0,0.028931,0,0,0,0,0,0,0.00487794,0.0252662,0.0146928,0,0,0,0.0230559,0,0.0363128,0.011518,0.0433043,0.0221406,0.00856847,0.0151525,0.0249958,0.0195144,0.0189756,0.0259967,0.0117809,0.012731,0.0143002,0.00702759,0.0185153,0.0151168,0.0232049,0.0287398,0.00700592,0.0118111,0.049067,0.0198658,0.171197,0.0413222,0,0,0.0707278,0,0.0524544,0.0522352,0.0401867,0.0185999,0.0231194,0.0113708,0.0218435,0.0632661,0,0.0111311,0.00365164,0.0115141,0.013612,0.0344564,0.0145646,0.016948,0.0112947,0.0632533,0.0103353,0.0282101,0.025671,0.0369793,0,0,0,0,0,0,0
1355,0.0440128,0,0,0,0,0.0289517,0,0,0,0,0,0,0.00444447,0.0253842,0.0157324,0,0,0,0.0228931,0,0.0363543,0.0113434,0.0433809,0.0237234,0.00831689,0.0158673,0.0249901,0.0195605,0.0203066,0.0273843,0.0126728,0.0133988,0.0147183,0.00759613,0.0181879,0.0144251,0.0229837,0.0287686,0.00718768,0.0111721,0.0490994,0.0200589,0.171346,0.0413941,0,0,0.070784,0,0.0524531,0.052265,0.0400994,0.0192561,0.023224,0.0115684,0.0219822,0.0635547,0,0.0114543,0.00368401,0.0116313,0.0140211,0.034607,0.0148882,0.0174821,0.0105456,0.0633977,0.0103624,0.0281506,0.025512,0.0366914,0,0,0,0,0,0,0
1356,0.0439635,0,0,0,0,0.0288842,0,0,0,0,0,0,0.00396716,0.0255017,0.0166592,0,0,0,0.0227756,0,0.0364128,0.01122,0.0433946,0.0250489,0.00810057,0.0165309,0.0250763,0.0196797,0.0215338,0.0286022,0.013585,0.0139143,0.0151324,0.00808057,0.0178867,0.0133511,0.0229535,0.028816,0.00719874,0.0109482,0.0491013,0.0201582,0.171396,0.041438,0,0,0.0706575,0,0.0524325,0.052168,0.0399821,0.0195943,0.0231992,0.0115526,0.0222131,0.0637663,0,0.0114629,0.00373906,0.0114612,0.0142421,0.0348478,0.0150905,0.017684,0.0101504,0.0633063,0.0103941,0.0281048,0.0254243,0.0370099,0,0,0,0,0,0,0
1357,0.0439554,0,0,0,0,0.0287525,0,0,0,0,0,0,0.00385102,0.0255884,0.0174689,0,0,0,0.0227251,0,0.0364561,0.0111726,0.0434644,0.0261615,0.00787083,0.0171382,0.025131,0.019713,0.0224317,0.0294994,0.0144682,0.014314,0.0154389,0.00848396,0.0176231,0.0119202,0.0230109,0.0288341,0.00703845,0.0106478,0.0491005,0.0201185,0.171364,0.0415039,0,0,0.0704689,0,0.0524241,0.0520036,0.0399465,0.0197611,0.0232575,0.0114907,0.022468,0.063773,0,0.0113941,0.00394933,0.0113355,0.0143425,0.0351711,0.0150689,0.0177846,0.00983222,0.0630977,0.0105039,0.0280519,0.0254142,0.037228,0,0,0,0,0,0,0
1358,0.0440181,0,0,0,0,0.028794,0,0,0,0,0,0,0.00444173,0.0256561,0.0181807,0,0,0,0.0227047,0,0.0365151,0.0111723,0.0435903,0.0269848,0.00767472,0.0176019,0.025154,0.0196888,0.0229821,0.0300176,0.0153071,0.0145851,0.0156326,0.00880857,0.0174245,0.010347,0.0230215,0.0288495,0.00688117,0.010628,0.0491273,0.020157,0.17141,0.0416032,0,0,0.0702492,0,0.0524474,0.0517814,0.0399144,0.0199537,0.0232994,0.0115617,0.0226998,0.0637317,0,0.0112048,0.00443905,0.0113637,0.0144682,0.035412,0.0148272,0.0178329,0.00984788,0.0627881,0.0106726,0.0279448,0.0254817,0.0369519,0,0,0,0,0,0,0
1359,0.0440423,0,0,0,0,0.0287685,0,0,0,0,0,0,0.00570659,0.0257536,0.0189663,0,0,0,0.0226457,0,0.0365574,0.0112251,0.0436676,0.0275713,0.0074638,0.0180279,0.0250432,0.0197834,0.0233045,0.0304583,0.0161593,0.0147573,0.0158022,0.00904036,0.017238,0.00859349,0.0230052,0.0288372,0.00701707,0.0105636,0.0491194,0.0203036,0.171432,0.0416437,0,0,0.0700972,0,0.0524712,0.0516116,0.040031,0.0204728,0.023291,0.0116082,0.0228453,0.0637622,0,0.0111076,0.00475714,0.0114938,0.0146314,0.0354509,0.014373,0.0180273,0.00972109,0.0625085,0.0107608,0.0277849,0.0254466,0.037161,0,0,0,0,0,0,0
1360,0.0440274,0,0,0,0,0.0287331,0,0,0,0,0,0,0.00756466,0.0258647,0.0195817,0,0,0,0.0226069,0,0.0366076,0.0112433,0.0436302,0.0279263,0.00734913,0.0183641,0.0250328,0.0199022,0.023468,0.0308184,0.016908,0.0147683,0.0158113,0.00905763,0.0171494,0.00695426,0.023057,0.0288526,0.00705973,0.0102762,0.0491154,0.0204993,0.171545,0.0416293,0,0,0.0698566,0,0.0524959,0.0514125,0.040156,0.0211204,0.0231326,0.0116283,0.0231083,0.0636494,0,0.0110411,0.00495535,0.0115946,0.0147871,0.0354743,0.0143716,0.0183053,0.00940845,0.0622139,0.0107212,0.0277702,0.025434,0.0374495,0,0,0,0,0,0,0
1361,0.0439781,0,0,0,0,0.0287533,0,0,0,0,0,0,0.0095374,0.0258361,0.0200068,0,0,0,0.0225905,0,0.0366052,0.0112274,0.0435603,0.0284632,0.00721583,0.0185491,0.0250128,0.0199927,0.0238324,0.0309848,0.0175583,0.0146356,0.0156199,0.00906616,0.0171571,0.00572516,0.0230279,0.0288669,0.00702895,0.00998566,0.0490984,0.0206852,0.171772,0.0415725,0,0,0.0695689,0,0.0524859,0.051257,0.0402009,0.02181,0.0231166,0.0116495,0.0233156,0.0633338,0,0.010904,0.00516349,0.0116589,0.0149377,0.0355625,0.014616,0.0185553,0.00920163,0.0618368,0.0106841,0.0278698,0.0254717,0.0376518,0,0,0,0,0,0,0
1362,0.0439892,0,0,0,0,0.028818,0,0,0,0,0,0,0.0113138,0.0258661,0.0203588,0,0,0,0.0226102,0,0.036585,0.0112078,0.0434842,0.0289586,0.00705683,0.0186933,0.0249811,0.0200853,0.0241318,0.0310051,0.0181423,0.0144638,0.0153359,0.00906428,0.0172133,0.00531099,0.0230783,0.0288796,0.00697249,0.00977234,0.0490831,0.0209465,0.171922,0.0416069,0,0,0.0692856,0,0.0524775,0.0510911,0.0402429,0.0226531,0.0232424,0.0117353,0.0234671,0.0628967,0,0.0107713,0.00537246,0.0117057,0.0151297,0.0356926,0.0149645,0.0187516,0.00912508,0.06144,0.0106706,0.027976,0.0255651,0.0375787,0,0,0,0,0,0,0
1363,0.0439658,0,0,0,0,0.0288003,0,0,0,0,0,0,0.012929,0.0259356,0.0206845,0,0,0,0.0226,0,0.0365656,0.0111656,0.0434109,0.0292197,0.00665742,0.018773,0.024679,0.0201911,0.0243164,0.0308419,0.0186241,0.0143811,0.0149724,0.008988,0.0172644,0.00566001,0.0231551,0.0288225,0.00695209,0.00969992,0.0490891,0.0211688,0.171835,0.0416393,0,0,0.0691649,0,0.0524952,0.0509847,0.0405404,0.0233886,0.0232652,0.0118201,0.0233559,0.0625882,0,0.0107511,0.00555073,0.0116934,0.015316,0.0357612,0.0152687,0.0188021,0.00915983,0.0611584,0.010654,0.0279497,0.0255276,0.0375249,0,0,0,0,0,0,0
1364,0.0438802,0,0,0,0,0.0288041,0,0,0,0,0,0,0.0143622,0.0260031,0.0209148,0,0,0,0.022573,0,0.0365787,0.0110766,0.0433601,0.0293433,0.00633043,0.0187375,0.0245321,0.0203047,0.0244032,0.0306294,0.0189516,0.0143018,0.014685,0.0089108,0.0172971,0.00646824,0.023239,0.0287621,0.00690975,0.00955145,0.0490796,0.0212658,0.172014,0.0415975,0,0,0.0689923,0,0.0525101,0.050785,0.0410379,0.0238929,0.0232393,0.0118872,0.0233771,0.0623184,0,0.0107633,0.00570186,0.0116292,0.015453,0.0357887,0.0155996,0.0189381,0.00911732,0.0608664,0.0106575,0.0278361,0.025512,0.0375536,0,0,0,0,0,0,0
1365,0.0438019,0,0,0,0,0.0288415,0,0,0,0,0,0,0.0154354,0.0260593,0.0210939,0,0,0,0.022509,0,0.0366244,0.0109156,0.0433068,0.0294171,0.00613865,0.0185772,0.0245358,0.0203952,0.0243992,0.0304039,0.0191523,0.0141086,0.0143587,0.00882563,0.0173538,0.00736215,0.0233168,0.0287301,0.00677372,0.00948087,0.0490785,0.0213801,0.172469,0.0416118,0,0,0.0688063,0,0.0525276,0.0506104,0.0413944,0.0243859,0.023129,0.0119511,0.0235231,0.062125,0,0.0107421,0.00586196,0.011551,0.0156127,0.0358428,0.0154375,0.0192139,0.00908608,0.0606362,0.0107097,0.0278623,0.0254932,0.037316,0,0,0,0,0,0,0
1366,0.0436628,0,0,0,0,0.0288299,0,0,0,0,0,0,0.0161074,0.0261363,0.0212512,0,0,0,0.0224183,0,0.0366602,0.0107774,0.0432505,0.0294087,0.00613161,0.0183154,0.0247202,0.0206288,0.0243189,0.0300143,0.0192524,0.0138017,0.0139961,0.00863547,0.017459,0.00811002,0.0233404,0.0286942,0.00653888,0.00937229,0.0490675,0.0215313,0.172613,0.0416323,0,0,0.0685198,0,0.052541,0.050493,0.0416119,0.0248589,0.0229105,0.0118385,0.023802,0.0618575,0,0.0107012,0.00598505,0.0115729,0.0157898,0.0358862,0.015287,0.0194925,0.00908683,0.0603709,0.0106781,0.0278453,0.0254652,0.0371433,0,0,0,0,0,0,0
1367,0.0434924,0,0,0,0,0.0287478,0,0,0,0,0,0,0.0162829,0.0261013,0.021254,0,0,0,0.0223171,0,0.0366736,0.0107114,0.0432659,0.0294242,0.00592878,0.0179588,0.0245674,0.0207599,0.0239916,0.0293409,0.0192359,0.0134255,0.0137592,0.00849178,0.0175136,0.00857671,0.0233032,0.0286259,0.00644547,0.00929187,0.0490488,0.0217229,0.172787,0.041596,0,0,0.0684227,0,0.052526,0.0504856,0.0419474,0.0253455,0.0227116,0.0117208,0.0237481,0.0616566,0,0.0106507,0.00613749,0.0116489,0.0160025,0.0358867,0.0153164,0.0197496,0.00909493,0.0602083,0.0106418,0.0278554,0.0252238,0.0369808,0,0,0,0,0,0,0
1368,0.0432846,0,0,0,0,0.0287317,0,0,0,0,0,0,0.0163775,0.0260644,0.0211316,0,0,0,0.0223261,0,0.0367225,0.0107772,0.0432503,0.029447,0.00583997,0.0175743,0.0246267,0.0208104,0.0235786,0.028527,0.0191092,0.0128758,0.0135605,0.00840626,0.0175433,0.00862563,0.0233861,0.0285781,0.00646609,0.00935596,0.0490329,0.0218876,0.172968,0.0415451,0,0,0.0682179,0,0.0525015,0.0503464,0.0422775,0.0259484,0.0225251,0.0117801,0.0239248,0.06128,0,0.0105457,0.00635262,0.011658,0.0161351,0.0358541,0.0154976,0.0198566,0.00902976,0.0598839,0.0106738,0.0277477,0.0250484,0.0369886,0,0,0,0,0,0,0
1369,0.0430747,0,0,0,0,0.02874,0,0,0,0,0,0,0.0160312,0.0260716,0.0210328,0,0,0,0.0223151,0,0.0367546,0.010826,0.0431771,0.0294356,0.00579423,0.0171433,0.0247751,0.0208459,0.0230252,0.0276775,0.0188405,0.0125442,0.0134541,0.00837893,0.0175971,0.00837699,0.0235514,0.0285304,0.00641988,0.00923706,0.0490095,0.0220412,0.172663,0.0414802,0,0,0.0679618,0,0.0524906,0.0501281,0.0424052,0.0265743,0.0224784,0.011772,0.0242047,0.0610166,0,0.0103713,0.00653554,0.0116186,0.0162251,0.0358828,0.0156544,0.0198673,0.00893751,0.0594807,0.0107451,0.0276809,0.0249062,0.0370119,0,0,0,0,0,0,0
1370,0.0429262,0,0,0,0,0.0286617,0,0,0,0,0,0,0.0151031,0.0260909,0.0207448,0,0,0,0.0223509,0,0.0367707,0.0109235,0.0430421,0.0294915,0.00581861,0.0166195,0.0249817,0.021011,0.0224479,0.0266444,0.0184385,0.0123286,0.0134097,0.00839291,0.0177026,0.00795751,0.0236005,0.0284831,0.00640684,0.0089054,0.0489778,0.0222422,0.17246,0.0414651,0,0,0.0676886,0,0.052483,0.0498729,0.0424552,0.027231,0.0223123,0.0117612,0.0246079,0.0606726,0,0.010213,0.00674297,0.0115637,0.0163567,0.0359744,0.0157539,0.0200577,0.00893627,0.0591103,0.0107781,0.0276221,0.0248294,0.0367648,0,0,0,0,0,0,0
1371,0.0427757,0,0,0,0,0.0285614,0,0,0,0,0,0,0.0136426,0.0261816,0.0204775,0,0,0,0.0223193,0,0.0367997,0.0109039,0.0428115,0.0295116,0.00562464,0.0161578,0.0247323,0.0210638,0.0215563,0.0254833,0.018106,0.0122441,0.01335,0.00841902,0.0177613,0.00765564,0.0235684,0.0284596,0.00634896,0.00860444,0.048965,0.0223811,0.172476,0.0414173,0,0,0.0675336,0,0.0525071,0.0497949,0.0426147,0.0278879,0.0221222,0.0118263,0.0246322,0.0604558,0,0.0101109,0.00701037,0.0116606,0.0165589,0.0360015,0.0158101,0.0203331,0.00898522,0.0589845,0.0107331,0.0277161,0.024591,0.0365537,0,0,0,0,0,0,0
1372,0.0426132,0,0,0,0,0.0285779,0,0,0,0,0,0,0.012063,0.0262495,0.0203974,0,0,0,0.0223544,0,0.0368401,0.0108455,0.042474,0.0296104,0.00553704,0.0158601,0.0246896,0.0210411,0.0211256,0.0243739,0.0178805,0.0121998,0.0133094,0.00837937,0.0178122,0.00743463,0.0236267,0.0284796,0.00632172,0.0082892,0.0489547,0.0225104,0.172678,0.0413154,0,0,0.0672918,0,0.0525247,0.0496984,0.0427796,0.0285088,0.021844,0.0117988,0.0248099,0.0601584,0,0.0100625,0.00682385,0.011771,0.0167456,0.0360677,0.0159379,0.0206313,0.0091294,0.0586453,0.0106659,0.0277835,0.0244982,0.0363593,0,0,0,0,0,0,0
1373,0.0424726,0,0,0,0,0.028476,0,0,0,0,0,0,0.0106387,0.026232,0.0200873,0,0,0,0.02244,0,0.0368263,0.0108141,0.0421056,0.0294763,0.00550066,0.0154083,0.0247077,0.0212449,0.0205207,0.0236655,0.0174554,0.0119843,0.013164,0.00821802,0.0179192,0.00746014,0.0237416,0.0284653,0.00637448,0.0079239,0.0489578,0.0225636,0.172903,0.0412482,0,0,0.0670667,0,0.0525595,0.0495867,0.0428902,0.0290247,0.0216987,0.0118056,0.0250387,0.0598493,0,0.00995645,0.00641028,0.0118518,0.0169782,0.0361809,0.0161099,0.0209184,0.00924534,0.0582627,0.0106684,0.0278704,0.0245014,0.0362485,0,0,0,0,0,0,0
1374,0.0422789,0,0,0,0,0.0283222,0,0,0,0,0,0,0.00928408,0.0261938,0.019875,0,0,0,0.0225276,0,0.0367731,0.0108409,0.0417904,0.0294724,0.00545853,0.0150898,0.0247686,0.0214158,0.0200605,0.0230883,0.0170762,0.011802,0.0131261,0.00813693,0.0179912,0.00807386,0.023845,0.028404,0.00657477,0.00749762,0.0489678,0.0225807,0.172799,0.0410977,0,0,0.0667943,0,0.0526013,0.0494157,0.0430415,0.0295695,0.02157,0.0120392,0.0253024,0.0595495,0,0.0098864,0.00645718,0.0118801,0.0172206,0.0362931,0.0161836,0.0212196,0.00927564,0.0579219,0.0106578,0.0279143,0.0245077,0.0366584,0,0,0,0,0,0,0
1375,0.0421468,0,0,0,0,0.0282986,0,0,0,0,0,0,0.0081028,0.0261055,0.0198653,0,0,0,0.022604,0,0.0367063,0.0108828,0.0415309,0.0294137,0.00534925,0.0149245,0.0247892,0.021563,0.0194659,0.0224109,0.0168627,0.011749,0.0131111,0.00800061,0.0180362,0.00889691,0.0239381,0.0282476,0.00669282,0.00708231,0.0489649,0.0226002,0.172783,0.0409999,0,0,0.0664945,0,0.0526224,0.0492866,0.0432046,0.0300977,0.0215139,0.0122755,0.0255372,0.0593017,0,0.00985083,0.0064043,0.0119274,0.0173697,0.0364134,0.016268,0.0215417,0.00941105,0.0577085,0.0106025,0.0279314,0.0245503,0.0365419,0,0,0,0,0,0,0
1376,0.0420611,0,0,0,0,0.0283271,0,0,0,0,0,0,0.00706172,0.0260393,0.0196838,0,0,0,0.0227071,0,0.0366466,0.0108804,0.041319,0.0294349,0.00523576,0.0148235,0.0248323,0.0216229,0.0190767,0.0219519,0.0166695,0.0117222,0.0130585,0.00783034,0.0181442,0.00956365,0.0240542,0.0280802,0.00659321,0.006717,0.0489604,0.0226164,0.172834,0.0409255,0,0,0.0662733,0,0.0526491,0.0491863,0.04336,0.0306084,0.0214213,0.0124806,0.0258104,0.0589895,0,0.00983464,0.00632825,0.0119183,0.017474,0.0365273,0.0160815,0.0218938,0.00961252,0.0575834,0.0105186,0.0280366,0.0246161,0.0362564,0,0,0,0,0,0,0
1377,0.0419588,0,0,0,0,0.0283316,0,0,0,0,0,0,0.00657714,0.0259274,0.0193281,0,0,0,0.0228265,0,0.0365699,0.0108499,0.0411145,0.0293848,0.00516643,0.0147286,0.0249394,0.0216779,0.0187621,0.0215915,0.0164932,0.0116389,0.0129214,0.00772959,0.0183574,0.0099757,0.0241893,0.0278876,0.00641215,0.00645776,0.0489723,0.022627,0.172804,0.040827,0,0,0.0661969,0,0.0526787,0.0490916,0.0434706,0.0310981,0.0211085,0.0125764,0.026133,0.0589205,0,0.00988809,0.00620484,0.0119193,0.0177557,0.0365912,0.0151999,0.0221894,0.00980761,0.0574633,0.0104507,0.0281117,0.0246544,0.0358869,0,0,0,0,0,0,0
1378,0.041817,0,0,0,0,0.028268,0,0,0,0,0,0,0.00635324,0.0257883,0.0190964,0,0,0,0.0229322,0,0.0364977,0.0108002,0.0409785,0.0293757,0.00513112,0.0147505,0.0249719,0.0217936,0.0185237,0.0215163,0.0163384,0.0115592,0.0127886,0.00782241,0.0185516,0.0103631,0.024307,0.0276811,0.00647068,0.00620941,0.0489878,0.0225728,0.172735,0.0406909,0,0,0.0661774,0,0.0527161,0.0490178,0.0435045,0.0314942,0.0208206,0.0126436,0.0263774,0.0589526,0,0.00995391,0.00616648,0.0119231,0.0179935,0.0366859,0.0146803,0.0223032,0.0100366,0.057359,0.0103731,0.028142,0.0246102,0.03582,0,0,0,0,0,0,0
1379,0.0417368,0,0,0,0,0.0282056,0,0,0,0,0,0,0.00664843,0.025657,0.0188457,0,0,0,0.0230517,0,0.0364688,0.0108807,0.0408736,0.0292036,0.00509886,0.0147291,0.0249748,0.0219936,0.0183471,0.0214462,0.016156,0.0114088,0.0125475,0.00771498,0.0186502,0.0110345,0.0243979,0.0275168,0.00671255,0.00598664,0.0489654,0.0224293,0.172782,0.040549,0,0,0.0662004,0,0.0527144,0.0491134,0.0435388,0.0318011,0.0205648,0.0127807,0.0265961,0.0589253,0,0.00999275,0.00617428,0.0118731,0.0181656,0.0367888,0.0149799,0.0224006,0.0102685,0.0573001,0.0102426,0.0282175,0.0245703,0.0354523,0,0,0,0,0,0,0
1380,0.0415963,0,0,0,0,0.0281498,0,0,0,0,0,0,0.00748793,0.0255523,0.0183904,0,0,0,0.0231449,0,0.0364389,0.0110086,0.0407971,0.028899,0.00517025,0.0147347,0.0250086,0.0221454,0.0181928,0.0214829,0.0159472,0.0112687,0.012244,0.00757336,0.0186893,0.0120026,0.0244722,0.0274,0.00678638,0.00573811,0.048898,0.0222851,0.173311,0.0403691,0,0,0.0662389,0,0.0526804,0.0491682,0.0435573,0.0320437,0.0202934,0.0128986,0.0268069,0.0589431,0,0.00997094,0.00606846,0.0113568,0.0182617,0.0368912,0.0151749,0.0224716,0.0104146,0.0572834,0.010155,0.0283602,0.0245315,0.0353038,0,0,0,0,0,0,0
1381,0.0414496,0,0,0,0,0.028113,0,0,0,0,0,0,0.00853388,0.0254538,0.0177365,0,0,0,0.0232042,0,0.0364265,0.011123,0.0407583,0.0284494,0.00520289,0.0147067,0.0250248,0.0221731,0.0180826,0.0215778,0.015738,0.0110915,0.0119449,0.00760875,0.0187078,0.0131965,0.0244602,0.0272744,0.00672684,0.00559665,0.0488918,0.0221883,0.174137,0.0401527,0,0,0.0662825,0,0.05272,0.0491547,0.0436422,0.0322264,0.0200266,0.0128757,0.0269467,0.0588526,0,0.00990147,0.00581367,0.0106138,0.0183603,0.0370598,0.0151758,0.0225959,0.0104947,0.0573204,0.0100131,0.0285392,0.0244773,0.0354856,0,0,0,0,0,0,0
1382,0.0413312,0,0,0,0,0.0280414,0,0,0,0,0,0,0.00949884,0.0253533,0.0172683,0,0,0,0.0232594,0,0.0363947,0.0112069,0.0407664,0.0279679,0.00519071,0.0145415,0.0250565,0.0222645,0.0176488,0.0216614,0.0154129,0.0107924,0.0116055,0.00754293,0.0188203,0.0142738,0.0244745,0.0271607,0.00655665,0.00564715,0.048923,0.0220369,0.17428,0.0400011,0,0,0.0662628,0,0.0527949,0.0491476,0.0437959,0.0324489,0.0198187,0.0128652,0.0270889,0.0586385,0,0.00997662,0.00571601,0.0107939,0.0184662,0.037251,0.0151425,0.0227334,0.0108065,0.0574034,0.00981392,0.0285877,0.0244391,0.0355171,0,0,0,0,0,0,0
1383,0.0412708,0,0,0,0,0.0280087,0,0,0,0,0,0,0.00942792,0.0252148,0.0172424,0,0,0,0.0233102,0,0.0362782,0.0112657,0.0408808,0.0275707,0.00515028,0.0143197,0.0250572,0.0222102,0.0169371,0.0214838,0.015002,0.0102565,0.0111625,0.00711273,0.0191147,0.0151714,0.02451,0.0270063,0.0065203,0.00573995,0.0489189,0.0217372,0.174452,0.0399097,0,0,0.0663325,0,0.0528511,0.0491703,0.0439223,0.0325369,0.0196748,0.0128708,0.0271474,0.0585577,0,0.010142,0.00587685,0.0111019,0.0185176,0.037454,0.0150705,0.0226914,0.0110927,0.0574844,0.00959602,0.0286461,0.0243989,0.0353561,0,0,0,0,0,0,0
1384,0.0412777,0,0,0,0,0.0280528,0,0,0,0,0,0,0.00831649,0.0250699,0.0171513,0,0,0,0.0233483,0,0.0361791,0.0113035,0.0411436,0.0271362,0.0052556,0.0138781,0.0250988,0.0220088,0.0166058,0.0212353,0.0144823,0.00942055,0.0104542,0.00648829,0.0196405,0.0159544,0.0245287,0.026802,0.0064006,0.00572206,0.0488666,0.0213482,0.174247,0.0398015,0,0,0.0663495,0,0.0528557,0.049149,0.0440505,0.0325021,0.0195896,0.0127068,0.0271815,0.0582807,0,0.0103125,0.00607389,0.0112206,0.0185073,0.0376979,0.0150157,0.0225384,0.0112233,0.0574454,0.00938995,0.0287834,0.0243314,0.0356698,0,0,0,0,0,0,0
1385,0.0413536,0,0,0,0,0.0279649,0,0,0,0,0,0,0.00697532,0.0249149,0.0167802,0,0,0,0.0233602,0,0.0361472,0.0112948,0.0414918,0.0261289,0.00542871,0.0129017,0.0252042,0.0220039,0.0159767,0.020802,0.0136454,0.00848017,0.00944967,0.00629704,0.0201234,0.0170234,0.0245911,0.0266863,0.00629529,0.0055565,0.0488171,0.0209793,0.174177,0.0397353,0,0,0.0663448,0,0.05287,0.049175,0.0442443,0.0325169,0.0194609,0.0125383,0.0272849,0.0579837,0,0.0102748,0.00602896,0.0110909,0.0184378,0.0379048,0.0146762,0.0224451,0.0110432,0.0573444,0.00916025,0.0289385,0.024288,0.0357184,0,0,0,0,0,0,0
1386,0.0414185,0,0,0,0,0.0278891,0,0,0,0,0,0,0.00546457,0.0247898,0.0158523,0,0,0,0.0233706,0,0.0361326,0.0113046,0.0417974,0.0245335,0.00546137,0.0114903,0.0253882,0.0219294,0.0145249,0.0196796,0.012024,0.00750864,0.00822291,0.00646368,0.0202777,0.018102,0.0246785,0.0267204,0.00624414,0.00558995,0.0487763,0.0206181,0.173748,0.0396961,0,0,0.0663229,0,0.0529021,0.0491931,0.0445849,0.0325223,0.0193495,0.0125222,0.0274072,0.0577358,0,0.0101157,0.0058972,0.0108406,0.0182906,0.0381447,0.0143832,0.022357,0.010628,0.0572168,0.00890295,0.0290611,0.0242773,0.0358099,0,0,0,0,0,0,0
1387,0.041503,0,0,0,0,0.0279721,0,0,0,0,0,0,0.00446998,0.0247109,0.0140913,0,0,0,0.0233405,0,0.0360706,0.0113604,0.0419386,0.0227298,0.00546892,0.0101975,0.0256499,0.021989,0.0122368,0.0181524,0.0103858,0.00671325,0.00721202,0.00644512,0.0204518,0.0189489,0.0246518,0.0266413,0.00615855,0.00588812,0.0487214,0.0201178,0.173674,0.0397168,0,0,0.0662979,0,0.0529242,0.0491608,0.0449293,0.0323846,0.0192421,0.0125532,0.0275091,0.0574963,0,0.0101449,0.00592582,0.0107831,0.0180816,0.0384506,0.0142523,0.0220191,0.0102261,0.0571065,0.00862273,0.0290822,0.0243237,0.0360637,0,0,0,0,0,0,0
1388,0.0417181,0,0,0,0,0.0282185,0,0,0,0,0,0,0.00431256,0.0246117,0.0124806,0,0,0,0.0233033,0,0.0360197,0.0113958,0.0418964,0.0215518,0.00534693,0.00935124,0.0258327,0.0218965,0.0104808,0.0163056,0.00915577,0.0060544,0.00653189,0.00595296,0.0209528,0.0194337,0.0245286,0.026456,0.00612656,0.00646118,0.0486637,0.0195213,0.173747,0.0399149,0,0,0.0661391,0,0.0529424,0.0490684,0.0452599,0.0321278,0.0191933,0.012252,0.0274944,0.0570162,0,0.0102227,0.00601294,0.0107301,0.0178974,0.038781,0.0141916,0.0216048,0.00983243,0.0568689,0.00844319,0.0289744,0.0244765,0.0362992,0,0,0,0,0,0,0
