Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,,x72,x73,x79,x80,x78,x74,x75
1574,0.11508,0,0,0,0,0.106169,0,0,0,0,0,0,0.013213,0.0216487,0.0106123,0.0164888,0,0,0.0619983,0,0.0350103,0.0549807,0.0505324,0.0157795,0.00375363,0.0152347,0.0158082,0.111815,0.023346,0.0267928,0.0213203,0.015537,0.0162455,0.0131161,0.0119881,0.00854214,0.0296363,0.0145602,0.0343688,0.143247,0.0579361,0,0,0.0804629,0,0,0.108467,0,0.0192508,0.0697587,0.0341433,0,0.0205414,0.0113145,0.0137838,0.104211,0,0.0147742,0.00712846,0.00719918,0.00876258,0.0258268,0.00739475,0.00945388,0.0156625,0.0800989,0.0204871,0.0300682,0.0891651,0.0898557,0,0,0,0,0,0,0,0,0,0
1575,0.11533,0,0,0,0,0.106647,0,0,0,0,0,0,0.0132434,0.021415,0.0112063,0.0173454,0,0,0.062358,0,0.0351596,0.0552266,0.0507198,0.0166736,0.00390504,0.0162702,0.0161404,0.112229,0.0242527,0.0281453,0.0216784,0.0158587,0.0166121,0.0133179,0.0118102,0.00792086,0.0299783,0.0146588,0.0344913,0.143353,0.0578329,0,0.0159353,0.0805559,0,0,0.108937,0,0.0190611,0.0700042,0.0340672,0,0.0201657,0.0115548,0.0140486,0.10438,0,0.0149042,0.00713428,0.00813672,0.00912701,0.0257856,0.00747904,0.00980508,0.0162574,0.0801776,0.0205059,0.0302449,0.0892662,0.0900652,0,0,0,0,0,0,0,0,0,0
1576,0.115553,0,0,0,0,0.106816,0,0,0,0,0,0,0.012979,0.0212509,0.011896,0.0185025,0,0,0.0627566,0,0.0352994,0.0553405,0.0509125,0.0177655,0.00392542,0.0176339,0.0162681,0.112732,0.0253275,0.0297439,0.0222137,0.0164962,0.0172597,0.013684,0.0114954,0.00804653,0.0303151,0.0147147,0.0345671,0.143168,0.0577269,0,0,0.0807558,0,0,0.109315,0,0.018875,0.0700727,0.0341625,0,0.0200097,0.0116508,0.0141521,0.104595,0,0.0151535,0.00726893,0.00716238,0.00917838,0.0256977,0.00748291,0.00999299,0.016701,0.0802621,0.0205099,0.0303518,0.0895011,0.0902705,0,0,0,0,0,0,0,0,0,0
1577,0.115758,0,0,0,0,0.106899,0,0,0,0,0,0,0.0122236,0.0209489,0.012545,0.0193496,0,0,0.0631321,0,0.035384,0.0555605,0.050988,0.0188106,0.00412995,0.0189898,0.0164556,0.113252,0.0262675,0.0316167,0.022629,0.0173021,0.0180826,0.0141843,0.0111537,0.00811628,0.0306135,0.0148109,0.0346165,0.143096,0.0576182,0,0.0158773,0.080863,0,0,0.109703,0,0.0187069,0.0701449,0.0340728,0,0.0196933,0.0117944,0.0142991,0.104768,0,0.0151776,0.00723118,0.00704605,0.00942859,0.0256958,0.00752803,0.0103458,0.0174089,0.0803824,0.0208671,0.0304017,0.0896173,0.0903282,0,0,0,0,0,0,0,0,0,0
1578,0.115946,0,0,0,0,0.106974,0,0,0,0,0,0,0.0116714,0.0207941,0.0129218,0.0194208,0,0,0.0635309,0,0.0353697,0.0556993,0.051088,0.0195332,0.00425188,0.0198814,0.0166376,0.113676,0.0267072,0.0331303,0.0227883,0.0179309,0.0188384,0.0146431,0.010859,0.00772218,0.0309288,0.0148634,0.0346532,0.145441,0.0574863,0,0.0159984,0.0809808,0,0,0.110133,0,0.0185771,0.0702494,0.0339502,0.020564,0.0196401,0.0125662,0.0143831,0.105018,0,0.0152515,0.00725473,0.00767215,0.00961579,0.0258785,0.00703831,0.0105109,0.0168787,0.0805482,0.0213634,0.0304596,0.0897769,0.0906666,0,0,0,0,0,0,0,0,0,0
1579,0.116148,0,0,0,0,0.106826,0,0,0,0,0,0,0.010644,0.0207351,0.0131085,0,0,0,0.0639319,0,0.0355074,0.0559847,0.050934,0.0202433,0.004517,0.0207277,0.0169086,0.114039,0.0270582,0.0344993,0.0227939,0.0185123,0.0197453,0.0151193,0.0105435,0.00745322,0.0312179,0.0148039,0.0347677,0.145449,0.0573824,0,0.0159514,0.0810735,0,0,0.11058,0,0.0185052,0.0704024,0.0338825,0.0211269,0.0194473,0.0126901,0.0145125,0.105273,0,0.0153491,0.00721185,0.00691708,0.00979182,0.0260792,0.00721312,0.0108636,0.0164273,0.0807329,0.0215225,0.0306088,0.0899372,0.0909698,0,0,0,0,0,0,0,0,0,0
1580,0.116522,0,0,0,0,0.106672,0,0,0,0,0,0,0.00828227,0.0206684,0.0135152,0.0181342,0,0,0.0642269,0,0.0355763,0.0561451,0.0514686,0.0214859,0.00457301,0.0227453,0.0167853,0.114569,0.0284047,0,0.0234737,0.0201762,0.0214886,0.0160228,0.00996426,0.00851399,0.0314638,0.014855,0.0349013,0.1454,0.057199,0,0.0159853,0.0813711,0,0,0.113068,0,0.0184354,0.0718459,0.0338061,0.0215394,0.0192335,0.0127366,0.0143643,0.106306,0,0.0154846,0.00741188,0.00658867,0.00983033,0.0262071,0.00724182,0.0110259,0.0159355,0.0816277,0.0222043,0,0.0901778,0.0913956,0,0,0,0,0,0,0,0,0,0
1581,0.116582,0,0,0,0,0.106847,0,0,0,0,0,0,0.00732241,0.0205638,0.0133544,0.0178265,0,0,0.0645733,0,0.0356421,0.0564448,0.0510595,0.0210341,0.00454012,0.0216368,0.0168634,0.114812,0.0269952,0.0357902,0.0216585,0.0198114,0.0210223,0.0164715,0.0100455,0.00878962,0.0318467,0.0149518,0.0350275,0.145195,0.0570411,0,0.0159557,0.0813773,0,0,0.111686,0,0.0181224,0.0708316,0.0337509,0.0218989,0.0191804,0.0127347,0.0143611,0.105855,0,0.0154385,0.00755131,0.00653719,0.00996374,0.0262364,0.00733107,0.0112356,0.0162216,0.0809608,0.0220953,0.0306929,0.0901346,0.091423,0,0,0,0,0,0,0,0,0,0
1582,0.116746,0,0,0,0,0.106773,0,0,0,0,0,0,0.00599841,0.0204157,0.0133547,0.0182501,0,0,0.0646681,0,0.035878,0.0563694,0.051084,0.0213111,0.00455075,0.0218269,0.0169071,0.115397,0.0266206,0.0359805,0.0209464,0.0199316,0.0214414,0.0167688,0.00989862,0.0103528,0.0320951,0.0151389,0.0351247,0.145045,0.0566977,0,0.0159697,0.0813307,0,0,0.111465,0,0.0179866,0.0707008,0.0337678,0.0221897,0.0190382,0.0128342,0.0143802,0.105735,0,0.0154506,0.00762663,0.00657257,0.010114,0.0262884,0.00741176,0.0114439,0.0166776,0.0808291,0.0221752,0.0306336,0.0904135,0.0914051,0,0,0,0,0,0,0,0,0,0
1583,0.117018,0,0,0,0,0.107556,0,0,0,0,0,0,0.00501301,0.020181,0.0132218,0.0188793,0,0,0.0648331,0,0.0361999,0.0563238,0.051101,0.0213533,0.00461044,0.0216587,0.0168697,0.11608,0.0261697,0.0359623,0.0202828,0.0200193,0.021816,0.0166911,0.00984466,0.0123035,0.0323877,0.0153924,0.0352842,0.145039,0.0568251,0,0.0159309,0.0814675,0,0,0.111666,0,0.0180585,0.0706577,0.0338387,0.0224732,0.0189763,0.0130212,0.0143671,0.1059,0,0.0154937,0.00762493,0.00665419,0.0102554,0.0263891,0.00747492,0.0116412,0.0168832,0.0808854,0.0222848,0.0305403,0.0907026,0.0916844,0,0,0,0,0,0,0,0,0,0
1584,0.117202,0,0,0,0,0.108158,0,0,0,0,0,0,0.00514008,0.0201022,0.0130737,0.0182455,0,0,0.0652915,0,0.0362139,0.0562799,0.051116,0.0211475,0.00473453,0.0212042,0.0168655,0.116588,0.0255914,0.0357137,0.0194058,0.0200111,0.0221443,0.0166753,0.0098328,0.014566,0.0327614,0.0153225,0.035432,0.145141,0.0568878,0,0.0157978,0.0815204,0,0,0.112002,0,0.0180893,0.0707529,0.0338613,0.0227043,0.0189689,0.0131864,0.0143555,0.106049,0,0.0155168,0.00769646,0.00673973,0.0103606,0.0264652,0.00744427,0.0118076,0.0168434,0.0809645,0.0226267,0.0304723,0.0909599,0.0920946,0,0,0,0,0,0,0,0,0,0
1585,0.117297,0,0,0,0,0.108256,0,0,0,0,0,0,0.0061825,0.0200815,0.0128851,0.0179774,0,0,0.0658996,0,0.0359164,0.0564771,0.0510616,0.020946,0.00484169,0.020703,0.0168826,0.116961,0.0248226,0.0352033,0.018469,0.0198083,0.022646,0.0166496,0.00992201,0.0168338,0.0331286,0.0150308,0.0355455,0.145166,0.0567496,0,0.015461,0.0814968,0,0,0.112268,0,0.0180365,0.0709329,0.0338934,0.022821,0.0190682,0.0133002,0.0144004,0.106188,0,0.0156065,0.00764109,0.00677662,0.0105058,0.0265592,0.00747694,0.0119737,0.0168146,0.0810863,0.0228468,0.0304911,0.0910763,0.0923443,0,0,0,0,0,0,0,0,0,0
1586,0.117482,0,0,0,0,0.108548,0,0,0,0,0,0,0.00783882,0.019785,0.0126708,0.0179884,0,0,0.0663938,0,0.0357738,0.0567004,0.0510903,0.0206419,0.00489184,0.0201863,0.0169095,0.117479,0.0239956,0.0345113,0.0175963,0.0195762,0.0229082,0.0164836,0.0101345,0.0190492,0.033547,0.0150635,0.0356902,0.145096,0.0565961,0,0.0155487,0.0815164,0,0,0.112546,0,0.0179954,0.0711497,0.0338374,0.0230389,0.0189099,0.013512,0.0143794,0.106318,0,0.015665,0.00753578,0.00675322,0.0107535,0.0266491,0.00765535,0.0122276,0.0169122,0.0812062,0.0225702,0.0304557,0.091349,0.0924735,0,0,0,0,0,0,0,0,0,0
1587,0.117809,0,0,0,0,0.108951,0,0,0,0,0,0,0.0100246,0.0195103,0.012515,0.018135,0,0,0.0667723,0,0.0360132,0.0570288,0.0511614,0.0202649,0.00491474,0.0197119,0.0168946,0.118283,0.0232152,0.0339741,0.0168187,0.0192782,0.022324,0.0162081,0.0104131,0.021243,0.0340217,0.0153289,0.0359687,0.144924,0.0564617,0,0.0157448,0.0815531,0,0,0.112842,0,0.0179893,0.0712201,0.0338057,0.0231511,0.018745,0.0137209,0.0143439,0.106444,0,0.0157392,0.00752522,0.00673685,0.0109478,0.0267736,0.00786576,0.0124181,0.0172426,0.0813106,0.0224903,0.0303296,0.0917432,0.0925563,0,0,0,0,0,0,0,0,0,0
1588,0.118133,0,0,0,0,0.109383,0,0,0,0,0,0,0.0118242,0.019303,0.0123373,0.0183468,0,0,0.0671248,0,0.0361106,0.0573416,0.0510211,0.0198158,0.00502332,0.0190593,0.0168367,0.11913,0.02245,0.0332598,0.0159961,0.0189502,0.0219538,0.0158295,0.0107813,0.0230166,0.0346013,0.015496,0.0363144,0.144872,0.0562227,0,0.0158921,0.0816151,0,0,0.113168,0,0.0178972,0.0713512,0.033764,0.0231883,0.0186571,0.0139696,0.0142846,0.106561,0,0.0158993,0.00755577,0.00677655,0.0110241,0.0268356,0.00794318,0.0124791,0.0174657,0.0814317,0.0228856,0.03025,0.092121,0.0927506,0,0,0,0,0,0,0,0,0,0
1589,0.118595,0,0,0,0,0.109878,0,0,0,0,0,0,0.0134619,0.0193315,0.0121049,0.0185544,0,0,0.0677456,0,0.0364039,0.0574345,0.0507355,0.0190009,0.00524024,0.0181344,0.0167687,0.120096,0.0215996,0.0322677,0.0150909,0.0183248,0.0215404,0.0153557,0.0112394,0.024561,0.0353391,0.0155677,0.03676,0.144979,0.0560119,0,0.0160707,0.0818089,0,0,0.113577,0,0.0178083,0.0715331,0.0337055,0.0231836,0.0185229,0.0142919,0.014177,0.106782,0,0.0161321,0.00750414,0.00687393,0.0110692,0.0268105,0.00791903,0.0124717,0.0176185,0.0816859,0.023284,0.0302803,0.0925269,0.0932355,0,0,0,0,0,0,0,0,0,0
1590,0.11911,0,0,0,0,0.110561,0,0,0,0,0,0,0.0153687,0.0192552,0.0116537,0.0187151,0,0,0.0686315,0,0.0366704,0.0577485,0.0504356,0.0178682,0.00546575,0.0171797,0.0166903,0.121278,0.0207065,0.0310927,0.0141523,0.0174964,0.0210747,0.0148342,0.0117185,0.0262192,0.0361881,0.0156317,0.0373067,0.144985,0.0559027,0,0.0161385,0.0818731,0,0,0.114005,0,0.0177991,0.0717292,0.0336932,0.023512,0.0184937,0.0145697,0.0140012,0.106908,0,0.0162503,0.00772062,0.00703807,0.0112256,0.0269947,0.00807606,0.0126176,0.0173813,0.0819717,0.0231439,0.0302963,0.0930883,0.0938169,0,0,0,0,0,0,0,0,0,0
1591,0.119676,0,0,0,0,0.110628,0,0,0,0,0,0,0.0174233,0.0191062,0.0113528,0.0190614,0,0,0.0694575,0,0.0368352,0.0582488,0.050145,0.016723,0.00570619,0.0162037,0.0165619,0.122629,0.0197381,0.0298566,0.0132654,0.0165716,0.0201818,0.0142287,0.012317,0.0274786,0.0370845,0.0156386,0.0379582,0.145115,0.0558623,0,0.0161905,0.0818969,0,0,0.114506,0,0.0178455,0.0719339,0.0337235,0.0238252,0.0184548,0.0148091,0.0138661,0.107002,0,0.0163607,0.008105,0.00711791,0.0114007,0.027189,0.00816902,0.0128584,0.017308,0.0822323,0.0225514,0.0302827,0.093629,0.0942666,0,0,0,0,0,0,0,0,0,0
1592,0.120215,0,0,0,0,0.110627,0,0,0,0,0,0,0.0185538,0.0185817,0.0113911,0.0191395,0,0,0.0700446,0,0.0368864,0.0586196,0.049878,0.0153821,0.00595386,0.0151748,0.0164633,0.124073,0.0186585,0.0285996,0.0124014,0.0155982,0.0190035,0.0135192,0.0129722,0.028543,0.0379208,0.0156668,0.0384807,0.145246,0.055668,0,0.0163588,0.0817613,0,0,0.114771,0,0.017853,0.0720907,0.0337254,0.0240086,0.0183498,0.015042,0.0137644,0.107011,0,0.0166254,0.00824658,0.00704638,0.0115146,0.0272613,0.00823,0.0130137,0.0170659,0.0824142,0.0223625,0.0302724,0.0942489,0.094537,0,0,0,0,0,0,0,0,0,0
1593,0.120777,0,0,0,0,0.111781,0,0,0,0,0,0,0.019176,0.0177215,0.0115293,0.0196305,0,0,0.0705002,0,0.0371338,0.0586629,0.0496553,0.0140053,0.00626997,0.014109,0.0163973,0.125635,0.0174626,0.0272597,0.0115199,0.01463,0.0177616,0.0127566,0.0136874,0.0294156,0.038755,0.0160241,0.0387845,0.145403,0.0554421,0,0.0165702,0.0815633,0,0,0.114921,0,0.0178429,0.0721608,0.0336642,0.0241452,0.0182344,0.0154596,0.0136577,0.106906,0,0.0168573,0.00842749,0.00730825,0.0116526,0.0272898,0.00827393,0.0130348,0.0168786,0.0825016,0.0224249,0.0302596,0.0950351,0.0950189,0,0,0,0,0,0,0,0,0,0
1594,0.121308,0,0,0,0,0.112959,0,0,0,0,0,0,0.0197079,0.0170615,0.0118332,0.0197589,0,0,0.0708904,0,0.0375742,0.0584747,0.0494337,0.0128677,0.00664347,0.0130945,0.0162127,0.127029,0.0163364,0.0258173,0.0106644,0.0133323,0.0167403,0.0120513,0.0144455,0.0294038,0.0396162,0.0163414,0.0390062,0.145376,0.0552682,0,0.0167154,0.0814063,0,0,0.115028,0,0.0178445,0.0722096,0.0336852,0.024235,0.0181709,0.0157995,0.013433,0.106784,0,0.0168659,0.00851607,0.00727467,0.011806,0.027282,0.00835785,0.0131183,0.0166894,0.082557,0.022512,0.0301473,0.0958296,0.0954987,0,0,0,0,0,0,0,0,0,0
1595,0.110856,0,0,0,0,0.094905,0,0,0,0,0,0,0.0196654,0.0224889,0.0119518,0.0198218,0,0,0.0536828,0,0.0326363,0.0411469,0.0495335,0.0121445,0.0078029,0.0122902,0.01578,0.106949,0.0154118,0.0241519,0.0101658,0.0116898,0.0159173,0.0114821,0.0150018,0.0287828,0.040738,0.0207513,0.0306584,0.145262,0.0553546,0,0.0167973,0.0870312,0,0,0.117304,0,0.0167774,0.0729122,0.0334826,0.0244445,0.0178738,0.0160355,0.0129378,0.11058,0,0.0168207,0.00853084,0.007406,0.01197,0.0272572,0.00841997,0.013281,0.0167037,0.0815254,0.0253651,0.0310102,0.076854,0.0879914,0,0,0,0,0,0,0,0,0,0
1596,0.0726858,0,0,0,0,0.0656485,0,0,0,0,0,0,0.0197212,0.0266743,0.011956,0.0188431,0,0,0.0177752,0,0.0317606,0.0113966,0.0494177,0.0114561,0.00783111,0.0115671,0.0152737,0.0432303,0.0140811,0.0227179,0.00956761,0.0103279,0.0152812,0.010771,0.0158108,0.0286212,0.0149194,0.0252015,0.0091392,0.145429,0.0528847,0,0.0172137,0.0867656,0,0,0.123455,0,0.0174499,0.0759711,0.0333242,0.0247807,0.0168622,0.0160494,0.0135053,0.126445,0,0.0166805,0.00812301,0.00698339,0.0122407,0.0275345,0.00855036,0.013588,0.0168577,0.0891431,0.030085,0.0317045,0.0545891,0.0601671,0,0,0,0,0,0,0,0,0,0
1597,0.0724629,0,0,0,0,0.0649727,0,0,0,0,0,0,0.019123,0.0256916,0.0122112,0.0177763,0,0,0.0164689,0,0.0322998,0.0100708,0.0492647,0.0111671,0.00818135,0.0108445,0.0150521,0.0436058,0.0130178,0.0214627,0.00927466,0.0098777,0.0143802,0.0100845,0.0166175,0.027916,0.0144129,0.0255283,0.00884022,0.145772,0.0526351,0,0.0173109,0.0865251,0,0,0.123817,0,0.0175673,0.0761785,0.0333802,0.0249037,0.016776,0.0162267,0.0133467,0.126307,0,0.0167299,0.00798701,0.00715041,0.0123268,0.0275082,0.00866389,0.0136056,0.016669,0.0893002,0.0304458,0.0316121,0.0543019,0.0600509,0,0,0,0,0,0,0,0,0,0
1598,0.0721934,0,0,0,0,0.064765,0,0,0,0,0,0,0.0184113,0.0248607,0.0125067,0.0174457,0,0,0.0153204,0,0.0328377,0.00886258,0.0491121,0.0113639,0.00855658,0.0102298,0.0148859,0.0440377,0.0122186,0.0202793,0.00910614,0.00903654,0.0135775,0.00954196,0.0174279,0.0270748,0.0140119,0.0257398,0.0085381,0.14596,0.0524431,0,0.0174595,0.0862111,0,0,0.123984,0,0.0177134,0.0762885,0.0334099,0.0251659,0.0166537,0.0163053,0.0132342,0.126013,0,0.0167166,0.00817781,0.00723193,0.0124531,0.0275116,0.00873291,0.0136451,0.0166811,0.0894006,0.0304281,0.0315601,0.0539494,0.0598511,0,0,0,0,0,0,0,0,0,0
1599,0.0720435,0,0,0,0,0.0642751,0,0,0,0,0,0,0.0173915,0.0243216,0.0125883,0.0177989,0,0,0.01466,0,0.0332955,0.00803495,0.0489627,0.0112728,0.00895086,0.00973321,0.0147281,0.044529,0.0115853,0.0193689,0.00902142,0.00857922,0.0129708,0.00906728,0.018184,0.0261295,0.0138311,0.0257146,0.0082083,0.146047,0.0523402,0,0.0175722,0.0859522,0,0,0.124108,0,0.0179015,0.0763368,0.0334415,0.0252482,0.0166063,0.0162172,0.0131983,0.125798,0,0.0167262,0.00853895,0.00731617,0.0123078,0.0274401,0.00854646,0.013562,0.0166806,0.089546,0.0300971,0.0315454,0.0535748,0.0596915,0,0,0,0,0,0,0,0,0,0
1600,0.0720576,0,0,0,0,0.0636113,0,0,0,0,0,0,0.0166283,0.0238576,0.0125294,0.0186272,0,0,0.0145248,0,0.033451,0.00771911,0.0489224,0.0111214,0.00927098,0.00939169,0.0145382,0.0453192,0.0111925,0.0189852,0.00904329,0.00822982,0.0126286,0.00869333,0.0188743,0.0252947,0.0139652,0.0254302,0.00799708,0.145975,0.0521503,0,0.0176079,0.0857671,0,0,0.124234,0,0.0179655,0.0764009,0.0335231,0.0252871,0.0165672,0.0163687,0.0131759,0.125593,0,0.0167708,0.00864247,0.00748209,0.0122742,0.0273626,0.00846756,0.0136901,0.0166189,0.0896181,0.0298626,0.0315915,0.053176,0.0598029,0,0,0,0,0,0,0,0,0,0
1601,0.0719082,0,0,0,0,0.0633044,0,0,0,0,0,0,0.0162656,0.0229997,0.0125423,0.018885,0,0,0.014602,0,0.0335979,0.00716087,0.0488826,0.0104734,0.00953494,0.00903097,0.0144234,0.0461349,0.0109033,0.0187157,0.00889963,0.00812014,0.0123304,0.00840512,0.0194951,0.0246261,0.0143188,0.0251879,0.00770301,0.145524,0.0519439,0,0.0177446,0.0855492,0,0,0.124277,0,0.0179964,0.0764202,0.0335712,0.0255753,0.0164117,0.0166522,0.0132553,0.125322,0,0.0167479,0.00878679,0.00759487,0.0125976,0.0272751,0.00882759,0.0140435,0.0164048,0.0896293,0.0297436,0.0316578,0.0526134,0.0598668,0,0,0,0,0,0,0,0,0,0
1602,0.0718634,0,0,0,0,0.0629604,0,0,0,0,0,0,0.0160962,0.0222041,0.0126339,0.0185818,0,0,0.0151275,0,0.0337022,0.00693483,0.0488252,0.00988053,0.00978998,0.00879559,0.0143263,0.0471537,0.0106849,0.0181167,0.00842284,0.00763321,0.0121966,0.00828134,0.0199154,0.0244366,0.0148429,0.0247163,0.00767263,0.145427,0.0516306,0,0.0178836,0.0853066,0,0,0.124205,0,0.0180608,0.0764024,0.0335778,0.0259345,0.0162206,0.0168112,0.0132836,0.124971,0,0.016748,0.0088128,0.00747145,0.0126838,0.0270555,0.00894902,0.0141102,0.0165154,0.0895666,0.0298342,0.0316528,0.0520623,0.0599033,0,0,0,0,0,0,0,0,0,0
1603,0.0722362,0,0,0,0,0.0627402,0,0,0,0,0,0,0.016021,0.0214447,0.0127314,0.0180578,0,0,0.0159691,0,0.0338015,0.00727324,0.0487365,0.00935985,0.00997539,0.00868336,0.0142243,0.0485725,0.0105296,0.017496,0.00865643,0.00766601,0.0122394,0.00821456,0.0201678,0.0246125,0.0154351,0.0240714,0.00773468,0.145651,0.0512863,0,0.0179088,0.0852568,0,0,0.125965,0,0.0180714,0.0773971,0.0335897,0.0258791,0.0161681,0.0168464,0.0132487,0.125307,0,0.0169084,0.00876397,0.0076253,0.0124491,0.0270966,0.0086107,0.0138274,0.0169951,0.090143,0.0300515,0,0.0516089,0.0601894,0,0,0,0,0,0,0,0,0,0
1604,0.0722545,0,0,0,0,0.0622742,0,0,0,0,0,0,0.0160332,0.0206938,0.012713,0.0183269,0,0,0.0170675,0,0.0340324,0.00798637,0.0486013,0.00865008,0.0100453,0.00867046,0.0142429,0.0494871,0.0104142,0.0173454,0.00867261,0.00825592,0.0123764,0.00810058,0.0202467,0.0250102,0.0160306,0.0234829,0.00774865,0.145975,0.0511869,0,0.0177434,0.0849831,0,0,0.124524,0,0.0182456,0.0764549,0.0336543,0.0253386,0.016214,0.0166713,0.0133015,0.124516,0,0.0170885,0.0087562,0.00772005,0.0118749,0.0275098,0.00795468,0.0132362,0.0177657,0.089412,0.0298567,0.0315008,0.0510547,0.0602046,0,0,0,0,0,0,0,0,0,0
1605,0.0726969,0,0,0,0,0.0620969,0,0,0,0,0,0,0.01645,0.0203607,0.0125566,0.0181744,0,0,0.0182508,0,0.0340646,0.00866414,0.0484396,0.00775866,0.010053,0.00881504,0.0143534,0.0507664,0.0103326,0.0179413,0.00894799,0.00879587,0.0125378,0.00791986,0.0201893,0.0257738,0.0166674,0.0226949,0.00787204,0.14581,0.0510582,0,0.01756,0.0849613,0,0,0.124377,0,0.0183763,0.0763819,0.0336816,0.0255738,0.0162297,0.0163918,0.0132959,0.124221,0,0.0170539,0.00883869,0.00781465,0.0118207,0.0273803,0.00808045,0.0132825,0.0177729,0.0892143,0.0296366,0.0313461,0.0507281,0.0605089,0,0,0,0,0,0,0,0,0,0
1606,0.0730633,0,0,0,0,0.0619091,0,0,0,0,0,0,0.0172296,0.0203024,0.0124004,0.0177124,0,0,0.0193612,0,0.0341514,0.0090294,0.0483136,0.00685013,0.00995696,0.00911319,0.0145434,0.0517688,0.0103086,0.0189452,0.00908444,0.00928765,0.0128686,0.0078007,0.0201948,0.0271261,0.0172816,0.0222013,0.00802492,0.14525,0.0508888,0,0.0175698,0.0848784,0,0,0.124178,0,0.018496,0.0763328,0.0336096,0.0264153,0.0158451,0.0161254,0.013334,0.1239,0,0.0169506,0.00906316,0.00758723,0.0120437,0.0266807,0.00863193,0.0136714,0.017218,0.0892066,0.0295598,0.0312536,0.050341,0.0607454,0,0,0,0,0,0,0,0,0,0
1607,0.0733642,0,0,0,0,0.0617124,0,0,0,0,0,0,0.0181848,0.0203394,0.0120578,0.0181905,0,0,0.0202126,0,0.0342922,0.00909416,0.0482676,0.00619007,0.00990398,0.00958536,0.0147025,0.0525736,0.0104817,0.0191501,0.00920442,0.00948899,0.0134179,0.0077015,0.0201868,0.0288758,0.0177645,0.022032,0.00824535,0.145038,0.0506406,0,0.0176406,0.0847426,0,0,0.124011,0,0.0185802,0.0762646,0.033623,0.026725,0.0155811,0.0159257,0.0133691,0.123541,0,0.016972,0.00907384,0.00745634,0.0118588,0.0264023,0.0086804,0.0135514,0.0173088,0.0891425,0.0296834,0.0312332,0.0499419,0.0608954,0,0,0,0,0,0,0,0,0,0
1608,0.0735882,0,0,0,0,0.0615281,0,0,0,0,0,0,0.0188191,0.0204292,0.0120467,0.0185034,0,0,0.0209274,0,0.0344959,0.00941374,0.0481205,0.00606909,0.00988006,0.0100296,0.0148812,0.0532461,0.0107398,0.019349,0.00938153,0.0101953,0.0138629,0.00753015,0.0202806,0.0301031,0.018129,0.02195,0.0083149,0.144582,0.050342,0,0.0177753,0.084537,0,0,0.123853,0,0.0186211,0.0762261,0.0336858,0.0271284,0.0155863,0.015829,0.0134236,0.123193,0,0.016971,0,0.0075327,0.011844,0.026168,0.00891929,0.0135593,0.0175272,0.0889505,0.0299525,0.0312694,0.0495915,0.0610957,0,0,0,0,0,0,0,0,0,0
1609,0.0737542,0,0,0,0,0.0613843,0,0,0,0,0,0,0.0189582,0.0206384,0.0122977,0.0181433,0,0,0.0216176,0,0.0345758,0.00977792,0.0479266,0.0062785,0.00986862,0.0104301,0.0151462,0.0537214,0.0110775,0.020166,0.00955747,0.0108407,0.0142645,0.00742055,0.0203633,0.0303099,0.0183635,0.0218214,0.00826517,0.144088,0.0501265,0,0.0179127,0.0843481,0,0,0.123734,0,0.0187129,0.0762184,0.0336841,0.0277792,0.0155243,0.0157337,0.0135006,0.122934,0.00778392,0.0169578,0,0.00757995,0.0120775,0.0259573,0.00934671,0.013807,0.0173535,0.0887794,0.0302126,0.0312988,0.0494221,0.0612102,0,0,0,0,0,0,0,0,0,0
1610,0.0738962,0,0,0,0,0.0614027,0,0,0,0,0,0,0.0182847,0.0212041,0.0121195,0.0172755,0,0,0.0222164,0,0.0343893,0.0100494,0.0478224,0.00627939,0.00975841,0.0109799,0.0152666,0.0539531,0.011589,0.021275,0.00983181,0.0113549,0.0148317,0.00747086,0.020181,0.0291299,0.0184455,0.0215506,0.00826486,0.143896,0.0500298,0,0.0178886,0.0842393,0,0,0.123642,0,0.0188928,0.0761415,0.033703,0.0282435,0.0153227,0.015588,0.0135681,0.122791,0.00768575,0.0169913,0,0.00764485,0.0120515,0.025712,0.00948237,0.0138558,0.0174023,0.0886791,0.030096,0.0312763,0.0494286,0.0612823,0,0,0,0,0,0,0,0,0,0
