Timestep,C7,CBL,CBR,CFL,CFR,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,RFHD,RFIN,RGTR,RHEE,RILC,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBP,RTOE,RWRA,RWRB,STRN,T10,x71,x72,x73,RKNE,RTHI,RUPA,,RTIBI,RFRM,REAR,CLAV,LTHIA,RTHIA,RTHII,LASI,RASI
285,0.034485,0,0,0,0,0,0,0,0,0,0,0.0204834,0.0347874,0.0215181,0,0,0.0272802,0,0.0369669,0.011931,0.0465325,0.0307302,0.00695766,0.00840227,0.0112206,0.0117664,0.00572201,0.00875939,0.0106268,0.0118202,0.0143488,0.0135341,0.0218501,0.0251052,0.0390263,0.0112788,0.00748015,0.035321,0.0190587,0.0381051,0,0,0.0346159,0.0380427,0.0253856,0.020834,0.0109162,0,0.00889173,0.0120057,0.0334985,0.0148852,0.0152145,0.0106905,0.020762,0.0139892,0.0326961,0,0,0,0.0110862,0.00704004,0.0236665,0,0.012043,0.0238672,0,0.0145243,0.00796012,0.0111294,0.00533604,0.00697198,0.0164336
286,0.0345129,0,0,0,0,0,0,0,0,0,0,0.0213317,0.0346423,0.022055,0,0,0.0271744,0,0.037082,0.0119455,0.0466413,0.0312137,0.00708758,0.00867172,0.0110834,0.0118427,0.00628147,0.00908806,0.0104266,0.0117015,0.0142515,0.0137333,0.0225708,0.0250816,0.0390299,0.0114286,0.00743097,0.0353073,0.0190175,0.0381332,0,0,0.0346032,0.0382316,0.025296,0.020715,0.0106294,0,0.00897818,0.012127,0.0335931,0.014954,0.0150548,0.0107024,0.0207628,0.0139068,0.0327252,0,0,0,0.011255,0.00704453,0.0236081,0,0.0121319,0.0234584,0,0.0144741,0.00852852,0.0112481,0.00543366,0.00692818,0.0164041
287,0.0345484,0,0,0,0,0,0,0,0,0,0,0.0222965,0.034598,0.0226347,0,0,0.0270625,0,0.0371868,0.0119962,0.0465948,0.0314936,0.00722383,0.00903323,0.0109948,0.0119195,0.00695288,0.00955001,0.0102336,0.0116968,0.0141304,0.0139434,0.0233567,0.0250262,0.0390771,0.0116173,0.00733093,0.0352791,0.0190125,0.0381383,0,0,0.0346048,0.0383721,0.0252288,0.0206031,0.0103701,0,0.00913468,0.0123339,0.0337365,0.0151221,0.0148025,0.0107737,0.0207245,0.0138034,0.0327121,0,0,0,0.011506,0.00704113,0.0234773,0,0.0122808,0.0231509,0,0.0144557,0.00920266,0.0113627,0.00559593,0.00681216,0.016466
288,0.0346146,0,0,0,0,0,0,0,0,0,0,0.0234012,0.0345555,0.0233532,0,0,0.0269323,0,0.0372969,0.0120756,0.0464461,0.0314415,0.00743454,0.00940475,0.0109509,0.0120137,0.00764641,0.010145,0.0101767,0.0117906,0.0138976,0.0141911,0.024246,0.0249833,0.0391119,0.0118134,0.00714874,0.0352376,0.0188745,0.0381574,0,0,0.0345942,0.0384386,0.0250465,0.0205549,0.0101734,0,0.00925568,0.0125411,0.033878,0.0152114,0.014627,0.0108136,0.0207267,0.0137394,0.0326848,0,0,0,0.011708,0.00700518,0.0234567,0,0.0123229,0.0228774,0,0.0144339,0.00991706,0.0114496,0.0057305,0.00678539,0.0166023
289,0.0346859,0,0,0,0,0,0,0,0,0,0,0.0247215,0.0345162,0.0241864,0,0,0.0268189,0,0.0373607,0.0121355,0.0462481,0.0310765,0.0076833,0.00982532,0.0107004,0.012061,0.00843691,0.0108505,0.0103026,0.0120499,0.0137298,0.0144918,0.0255072,0.0249356,0.0391116,0.0119145,0.00675832,0.0352124,0.0186474,0.0381911,0,0,0.034572,0.0384421,0.0248754,0.0205218,0.0100148,0,0.00935435,0.0127918,0.0339293,0.015228,0.0145611,0.0108008,0.0206869,0.0136995,0.0326561,0,0,0,0.0118219,0.00706687,0.0234204,0,0.0122543,0.0226053,0,0.0143728,0.0107416,0.0115259,0.00580012,0.00681502,0.0166444
290,0.0347578,0,0,0,0,0,0,0,0,0,0,0.0257405,0.0345031,0.0248657,0,0,0.026639,0,0.0374187,0.0121053,0.0460571,0.0301997,0.00789936,0.0101284,0.0105604,0.012134,0.00918603,0.0114587,0.0105778,0.0124628,0.0136539,0.0149751,0.0266522,0.0249704,0.0390412,0.0118808,0.0063302,0.0351998,0.0184678,0.038224,0,0,0.0345617,0.0384882,0.0248268,0.0203818,0.00994784,0,0.00940399,0.0128545,0.0339021,0.0152692,0.0145528,0.0107954,0.0206947,0.0136258,0.0326341,0,0,0,0.011926,0.00716818,0.0233414,0,0.0121778,0.0222765,0,0.0142306,0.0114667,0.0116193,0.00585957,0.00672842,0.0166583
291,0.0348292,0,0,0,0,0,0,0,0,0,0,0.0269515,0.034497,0.0258054,0,0,0.0264493,0,0.0374165,0.0119689,0.0459379,0.0294301,0.00811612,0.0105413,0.0104595,0.0121494,0.0100393,0.0122163,0.0108875,0.0130311,0.013676,0.0153168,0.0280001,0.0250567,0.0389326,0.0118155,0.00594879,0.0352074,0.0183012,0.0382102,0,0,0.0345754,0.0385361,0.0247603,0.0202818,0.00992388,0,0.00957345,0.0127028,0.0337896,0.0152975,0.0147348,0.0108079,0.0207015,0.0135427,0.0326331,0,0,0,0.0120042,0.00721428,0.0234013,0,0.0121252,0.0219412,0,0.0140787,0.0122746,0.0116754,0.00591857,0.00650565,0.0167148
292,0.0348816,0,0,0,0,0,0,0,0,0,0,0.0273054,0.034505,0.0267726,0,0,0.0262919,0,0.0374041,0.0118073,0.0459137,0.0279929,0.00829588,0.0110253,0.0103713,0.0122258,0.0109512,0.0130666,0.0112652,0.0137549,0.0139224,0.0155452,0.028969,0.0249812,0.0388586,0.0117606,0.00563229,0.0351974,0.0181284,0.0381874,0,0,0.0345692,0.0385606,0.0247009,0.0202069,0.00995709,0,0.00968509,0.0126031,0.0335845,0.0152763,0.0151381,0.0107916,0.0206848,0.013478,0.0326643,0,0,0,0.0120274,0.00725027,0.0236307,0,0.0120549,0.0216947,0,0.0138772,0.0130125,0.0117361,0.00598775,0.00629531,0.0167445
293,0.0349454,0,0,0,0,0,0,0,0,0,0,0.0264959,0.0345367,0.0271733,0,0,0.0261427,0,0.0374288,0.0116357,0.0459269,0.0259286,0.00845224,0.0117543,0.010354,0.0122719,0.0119424,0.0140729,0.0117365,0.014656,0.0143012,0.015508,0.0286965,0.0249481,0.038839,0.0116857,0.00538696,0.0351795,0.0180982,0.0381299,0,0,0.0345757,0.0385676,0.0248243,0.0201364,0.0100497,0,0.00976339,0.0126906,0.0333299,0.0154244,0.0154897,0.0107476,0.0205782,0.0134611,0.0326692,0,0,0,0.0121003,0.0072547,0.0238664,0,0.0120605,0.0215391,0,0.0137139,0.0138293,0.0118467,0.00621716,0.00614784,0.0167446
294,0.0350188,0,0,0,0,0,0,0,0,0,0,0.0257286,0.034623,0.0261719,0,0,0.0260183,0,0.0374356,0.0115133,0.0459169,0.0245615,0.0085788,0.0124335,0.0104326,0.0123428,0.0126973,0.0148573,0.0122581,0.015546,0.0146508,0.0154569,0.0281493,0.0248519,0.0388754,0.0116657,0.00541797,0.0351663,0.0179934,0.0380763,0,0,0.0346031,0.0385591,0.024899,0.0200695,0.0101818,0,0.00976899,0.0127601,0.0331433,0.0155396,0.0160295,0.0107455,0.0204391,0.0134928,0.0326799,0,0,0,0.0121082,0.00723323,0.0240048,0,0.0119821,0.0214002,0,0.0136916,0.0145484,0.0120384,0.00643453,0.00611457,0.0167567
295,0.0350283,0,0,0,0,0,0,0,0,0,0,0.0257995,0.0345528,0.0253912,0,0,0.0258892,0,0.0375377,0.0114959,0.0459152,0.0248409,0.00868704,0.0125706,0.0104956,0.0123356,0.0128891,0.0149943,0.0127117,0.015956,0.0145457,0.0156738,0.0283172,0.0248432,0.0389255,0.0117668,0.00573071,0.0351697,0.0177255,0.0379799,0,0,0.0346616,0.0385258,0.0247794,0.0199831,0.0102825,0,0.00973742,0.0126681,0.0329607,0.0154682,0.0169125,0.0107891,0.0203042,0.0135211,0.0326486,0,0,0,0.0119615,0.00714701,0.0241335,0,0.011811,0.0211928,0,0.0137333,0.0147481,0.0121696,0.0065677,0.00614656,0.0167769
296,0.0349888,0,0,0,0,0,0,0,0,0,0,0.0266792,0.0344866,0.0257692,0,0,0.0258353,0,0.0376484,0.0115398,0.0458943,0.0262554,0.00870846,0.0122178,0.0105036,0.0122985,0.0125402,0.0144861,0.0128416,0.0157377,0.0141421,0.0160091,0.0292322,0.024642,0.0390116,0.0119196,0.00626144,0.0351891,0.0175169,0.0378857,0,0,0.0347463,0.0384484,0.0247104,0.0199297,0.0103431,0,0.00979588,0.0126008,0.0328435,0.0154455,0.0177218,0.0108096,0.0201628,0.0135444,0.0325799,0,0,0,0.0118952,0.00712679,0.0242453,0,0.0117259,0.0209974,0,0.0138292,0.0143346,0.0122976,0.00670133,0.00626125,0.016794
297,0.0349297,0,0,0,0,0,0,0,0,0,0,0.027537,0.0344877,0.0263734,0,0,0.025823,0,0.037734,0.0116236,0.0458054,0.0273952,0.00864861,0.011777,0.0105449,0.0122608,0.0118087,0.0136447,0.0123764,0.0150809,0.013871,0.0161631,0.0301057,0.0242119,0.0391174,0.0120084,0.00668407,0.0352189,0.0173738,0.0378175,0,0,0.0348272,0.0383497,0.0246809,0.0198754,0.0103944,0,0.00985539,0.0126003,0.0326929,0.0154924,0.0184114,0.010752,0.020033,0.013558,0.0325196,0,0,0,0.0119985,0.00713223,0.024293,0,0.011652,0.020858,0,0.0139514,0.0135856,0.0124273,0.00683208,0.00608497,0.0168116
298,0.0348424,0,0,0,0,0,0,0,0,0,0,0.0278547,0.0345147,0.026756,0,0,0.0257773,0,0.0378276,0.0116711,0.0457105,0.0270967,0.00865858,0.011253,0.0106445,0.0123061,0.0109085,0.0128091,0.0115406,0.0142955,0.0137941,0.016223,0.0304565,0.0240762,0.0392023,0.0120774,0.00700178,0.035236,0.017275,0.0377533,0,0,0.0348475,0.0382149,0.0246369,0.0198586,0.0104353,0,0.00997652,0.0126298,0.0325717,0.0155626,0.0191618,0.0106097,0.0199051,0.0135979,0.0324592,0,0,0,0.0120611,0.00721547,0.0242581,0,0.0115796,0.020648,0,0.0139716,0.0127151,0.012517,0.00700811,0.0057563,0.0169272
299,0.0347952,0,0,0,0,0,0,0,0,0,0,0.0281856,0.0344758,0.0271442,0,0,0.0256923,0,0.0379176,0.0116638,0.0456828,0.0267533,0.00871679,0.0109026,0.0106955,0.0123751,0.0102929,0.0124206,0.0106583,0.0135687,0.0136809,0.016322,0.0307974,0.0241963,0.0392408,0.0121394,0.00730658,0.0352187,0.0171305,0.0376823,0,0,0.0348227,0.0381139,0.0244925,0.0198902,0.010443,0,0.010109,0.0126462,0.0324883,0.0155874,0.0197584,0.0105173,0.0198842,0.013672,0.0324002,0,0,0,0.012085,0.00732401,0.0240988,0,0.0115473,0.0204661,0,0.0140201,0.0121115,0.0125979,0.0071952,0.00563292,0.0170326
300,0.0348024,0,0,0,0,0,0,0,0,0,0,0.0288759,0.0344264,0.0275369,0,0,0.0255995,0,0.0379721,0.0116166,0.0457604,0.026954,0.008829,0.0108099,0.0106576,0.0124283,0.0103771,0.0125754,0.0100732,0.0129473,0.0134235,0.0165738,0.0313912,0.0244572,0.0392068,0.0122552,0.00758778,0.0351733,0.0169902,0.037616,0,0,0.0347598,0.0380506,0.0243351,0.01992,0.0104007,0,0.0101484,0.0126699,0.0325136,0.0155949,0.0201295,0.0105626,0.0199654,0.0137266,0.0323574,0,0,0,0.0121496,0.0073957,0.0239598,0,0.0115725,0.020354,0,0.0140743,0.0118965,0.0126229,0.00731467,0.00556304,0.0171348
301,0.0348056,0,0,0,0,0,0,0,0,0,0,0.0294909,0.0344322,0.0277885,0,0,0.0255565,0,0.0380429,0.0116339,0.0459282,0.0270621,0.00900262,0.0107633,0.0105077,0.012605,0.0110515,0.0129205,0.00988123,0.0126062,0.0132212,0.0170689,0.0318626,0.024455,0.039177,0.0124023,0.00791411,0.0351085,0.0169074,0.0375765,0,0,0.0346704,0.0380181,0.0242457,0.0200856,0.0102849,0,0.0102218,0.0126695,0.0327373,0.0156041,0.020427,0.0106317,0.0201054,0.0137587,0.0323283,0,0,0,0.0122539,0.00749168,0.0239132,0,0.0116104,0.0201955,0,0.0140115,0.0119043,0.0126807,0.0074127,0.00544771,0.0171898
302,0.0348022,0,0,0,0,0,0,0,0,0,0,0.0300415,0.0344111,0.0281165,0,0,0.0255789,0,0.0380998,0.0117106,0.0461399,0.0270963,0.00920904,0.0110132,0.0103458,0.0127607,0.0122056,0.0136866,0.00992311,0.0126273,0.0132679,0.017495,0.0322785,0.0242601,0.0391978,0.0125562,0.00799889,0.0350372,0.0168981,0.0375457,0,0,0.0346068,0.0380879,0.024243,0.0200834,0.0101591,0,0.0101693,0.012709,0.0328503,0.0156774,0.0205887,0.0106394,0.0202913,0.0138075,0.0322904,0,0,0,0.0123462,0.00743144,0.0237857,0,0.0116211,0.0200247,0,0.013963,0.0123381,0.0127144,0.00748894,0.00525847,0.0172264
303,0.034779,0,0,0,0,0,0,0,0,0,0,0.0303222,0.0344295,0.0282217,0,0,0.0256208,0,0.0381166,0.0118352,0.0462997,0.0268301,0.00944725,0.0114231,0.0101506,0.0128648,0.0135275,0.0147128,0.0102126,0.0130467,0.013482,0.017783,0.0325897,0.0243452,0.0392585,0.0126724,0.00794201,0.0349907,0.0169417,0.0375338,0,0,0.0345672,0.0382134,0.0242971,0.0200361,0.0100043,0,0.0100567,0.0127604,0.0328699,0.015768,0.0206719,0.0106502,0.0203957,0.0138263,0.032272,0,0,0,0.0123678,0.00722359,0.0235577,0,0.011625,0.0198035,0,0.0139806,0.0130226,0.0127488,0.00752054,0.00506895,0.017241
304,0.0347713,0,0,0,0,0,0,0,0,0,0,0.0305092,0.0344615,0.0281357,0,0,0.0256112,0,0.0381592,0.0119987,0.0463766,0.0264312,0.0097268,0.0118711,0.00996717,0.0129719,0.0147393,0.0156653,0.010665,0.0136137,0.013696,0.0179453,0.0329316,0.0245308,0.0393534,0.012858,0.00791134,0.0349558,0.0169834,0.0375423,0,0,0.0345577,0.0383399,0.0243329,0.0199776,0.00985045,0,0.0100039,0.0127991,0.0327712,0.0158229,0.0206552,0.0106297,0.0203993,0.0138466,0.0322912,0,0,0,0.0123944,0.00717793,0.0232583,0,0.0116291,0.0195184,0,0.0140714,0.0138491,0.012734,0.00746166,0.00497058,0.0172727
305,0.0348157,0,0,0,0,0,0,0,0,0,0,0.0307744,0.0344936,0.0280322,0,0,0.0255778,0,0.0381927,0.012141,0.0463078,0.0259995,0.0100046,0.0122373,0.00977947,0.013089,0.0156394,0.0163711,0.0111123,0.0141638,0.0138933,0.0180117,0.0334141,0.0244222,0.0394442,0.0130372,0.00790138,0.0349337,0.0171097,0.0375801,0,0,0.0345512,0.0384297,0.0245348,0.0199108,0.00967845,0,0.0101015,0.0129186,0.0325383,0.0159881,0.0206836,0.0106084,0.0203694,0.013846,0.0323592,0,0,0,0.0124889,0,0.0229232,0,0.0116564,0.0190891,0,0.0142079,0.0145454,0.0126043,0.0074199,0.00495872,0.0172945
306,0.0348789,0,0,0,0,0,0,0,0,0,0,0.0311071,0.0345439,0.0279602,0,0,0.0254767,0,0.0381662,0.0122443,0.0461464,0.0256334,0.0102396,0.0124331,0.00966583,0.0131979,0.0162286,0.0167566,0.0113829,0.0146171,0.0140983,0.0179986,0.0339389,0.0243871,0.0395039,0.0131188,0.00786527,0.0349105,0.0170983,0.0376166,0,0,0.0345436,0.0385291,0.0245307,0.0198585,0.00954923,0,0.0101285,0.0129947,0.0324094,0.0160839,0.0206587,0.0105061,0.0203226,0.0138223,0.0324595,0,0,0,0.0125742,0,0.0226201,0,0.0116324,0.0186101,0,0.014338,0.0149749,0.0125944,0.00742106,0.00492725,0.0173373
307,0.0349626,0,0,0,0,0,0,0,0,0,0,0.0314937,0.0346196,0.0280287,0,0,0.0253671,0,0.0381715,0.0122381,0.0459696,0.0254994,0.0103726,0.0124825,0.00957069,0.0132815,0.0164971,0.0168993,0.0114677,0.01489,0.0142103,0.0179126,0.034493,0.0244522,0.0395796,0.0131327,0.00792021,0.0348721,0.0170992,0.037681,0,0,0.034542,0.0386485,0.0245478,0.0198403,0.00944764,0,0.0102219,0.0130756,0.0323768,0.0161937,0.0206051,0.0103875,0.0203078,0.0137865,0.0325787,0,0,0,0.0126659,0,0.0224123,0,0.0117241,0.0181748,0,0.0144276,0.0151485,0.0125995,0.00745089,0.00485944,0.0174076
308,0.0350163,0,0,0,0,0,0,0,0,0,0,0.0317308,0.0346099,0.0281147,0,0,0.0252503,0,0.0382827,0.0121701,0.0458015,0.0256599,0.0104452,0.0123178,0.00944515,0.0134015,0.0164691,0.0167236,0.011438,0.0149761,0.014152,0.017909,0.0348858,0.0241989,0.039589,0.0131871,0.00793698,0.034844,0.0170832,0.0377407,0,0,0.0345128,0.0387581,0.0245474,0.0198071,0.00932541,0,0.0102862,0.0132075,0.0323852,0.0163256,0.0206138,0.0103673,0.0203119,0.0136952,0.0326865,0,0,0,0.0128265,0,0.0222418,0,0.0119763,0.0176952,0,0.014363,0.0150823,0.0126198,0.00747156,0.00484879,0.0174618
309,0.035132,0,0,0,0,0,0,0,0,0,0,0.0320272,0.0345829,0.0283392,0,0,0.025156,0,0.0383041,0.0120299,0.0456075,0.0262776,0.0104471,0.0120989,0.00937167,0.0134707,0.0163112,0.0164688,0.011246,0.014867,0.0139915,0.0179362,0.0352535,0.0239882,0.0395575,0.0132728,0.00798859,0.0348012,0.017135,0.037825,0,0,0.0344682,0.0388307,0.0246725,0.0197751,0.00920169,0,0.010412,0.0133991,0.0323917,0.0165311,0.0207495,0.0103851,0.0203461,0.0136432,0.0328105,0,0,0,0.0130103,0,0.0221712,0,0.0121564,0.0172156,0,0.0143072,0.0149447,0.0126768,0.00750962,0.00488128,0.017499
310,0.0352138,0,0,0,0,0,0,0,0,0,0,0.0321798,0.0345194,0.0285677,0,0,0.0250295,0,0.0383206,0.0119096,0.0454426,0.0266862,0.0104534,0.0118022,0.00930956,0.0135383,0.0160679,0.0161428,0.0110111,0.0146398,0.0139261,0.0180117,0.0354881,0.0239478,0.0395064,0.0133396,0.00801121,0.0347472,0.0172106,0.0378649,0,0,0.0344046,0.038863,0.0248708,0.0197322,0.00907997,0,0.0104853,0.0136348,0.0324007,0.0167998,0.0208166,0.0104123,0.0204031,0.0135591,0.0328929,0,0,0,0.0132149,0,0.0221935,0,0.012284,0.0167476,0,0.0142272,0.0147242,0.0127889,0.0076439,0.00510241,0.0175275
311,0.0352589,0,0,0,0,0,0,0,0,0,0,0.0322409,0.0344683,0.0287789,0,0,0.0248893,0,0.038331,0.0118569,0.0452737,0.0268512,0.0104347,0.0115258,0.00928548,0.0135559,0.0157832,0.0158192,0.0108026,0.014397,0.0139426,0.0180655,0.0355745,0.0240065,0.0394509,0.0133585,0.00817278,0.034677,0.0170001,0.0378491,0,0,0.0343466,0.0388821,0.0247121,0.0197362,0.00899002,0,0.0102616,0.0137139,0.0324073,0.0168685,0.0208964,0.0104492,0.0204699,0.0134762,0.0329355,0,0,0,0.0133179,0.00782685,0.0222965,0,0.0122296,0.0164295,0,0.0141701,0.0145289,0.0129311,0.00769634,0.00476361,0.0175299
312,0.0353024,0,0,0,0,0,0,0,0,0,0,0.0323487,0.0345164,0.0289277,0,0,0.0248294,0,0.038295,0.0118449,0.045171,0.0268524,0.0104585,0.0113131,0.00922344,0.0136153,0.0155441,0.0155526,0.0106851,0.0142322,0.0139744,0.0180704,0.03562,0.0238954,0.039418,0.0133136,0.00829519,0.0346162,0.017099,0.0378307,0,0,0.0343078,0.0388319,0.0249922,0.0197237,0.00888789,0,0.0102741,0.0139335,0.0323113,0.0171776,0.0212595,0.0104726,0.0205118,0.0133803,0.0329958,0,0,0,0.0134717,0,0.0223955,0,0.0122947,0.0162,0,0.0141225,0.0144375,0.0129478,0.00783111,0.00448587,0.0175896
313,0.0353299,0,0,0,0,0,0,0,0,0,0,0.0324437,0.034579,0.0290339,0,0,0.0247716,0,0.0381964,0.0118845,0.0450482,0.0267936,0.010525,0.0111471,0.00923012,0.0137419,0.0153787,0.0153454,0.0106002,0.0142041,0.0140028,0.018099,0.0356348,0.0239681,0.039384,0.013282,0.00853175,0.0345909,0.0169202,0.0377786,0,0,0.0342912,0.0388345,0.0248597,0.0196643,0.00883214,0,0.0101084,0.0139128,0.0322324,0.0171777,0.021396,0.0105096,0.0205437,0.0132625,0.0330405,0,0,0,0.0134783,0.0074205,0.0224367,0,0.0122077,0.0160265,0,0.014074,0.0143779,0.0130637,0.00789452,0.00443691,0.0176208
314,0.0353396,0,0,0,0,0,0,0,0,0,0,0.0325528,0.0345079,0.0291008,0,0,0.0246881,0,0.0382032,0.0119627,0.044974,0.0269954,0.0106294,0.0110056,0.0092079,0.0138756,0.0152422,0.0151645,0.0105373,0.0142341,0.0140719,0.018183,0.0356498,0.0241199,0.0393521,0.0133668,0.00847486,0.0345841,0.0170374,0.0376784,0,0,0.0342817,0.0388385,0.0250766,0.0196261,0.00874789,0,0.0100653,0.0140571,0.0321848,0.0173804,0.0213393,0.0105422,0.0205974,0.0131589,0.0330466,0,0,0,0.0135657,0.00736091,0.0224517,0,0.0123069,0.0158675,0,0.0139998,0.0143464,0.0131657,0.00802445,0.00446448,0.0176197
315,0.0353397,0,0,0,0,0,0,0,0,0,0,0.0326109,0.0345086,0.0292544,0,0,0.0247365,0,0.0382468,0.0120563,0.0449594,0.0269709,0.0107369,0.0109205,0.00909749,0.0139973,0.0151193,0.0150561,0.0105132,0.014299,0.0141023,0.0182381,0.0358242,0.0239721,0.0393841,0.0134509,0.00854098,0.0345704,0.0170349,0.0375588,0,0,0.0342611,0.0388201,0.025137,0.0196151,0.00862224,0,0.00997837,0.014105,0.0320844,0.0174481,0.021413,0.0105732,0.0206288,0.0130816,0.0330336,0,0,0,0.0135934,0.00740649,0.0224946,0,0.0123358,0.0158076,0,0.0139639,0.0143749,0.0132402,0.00811711,0.00452499,0.0176259
316,0.0353221,0,0,0,0,0,0,0,0,0,0,0.0326873,0.0345305,0.0293633,0,0,0.0247905,0,0.0383404,0.0121956,0.0449895,0.0269751,0.0108347,0.0108397,0.00893787,0.0141511,0.0150431,0.0149603,0.0105735,0.0143646,0.0140975,0.0182544,0.0359784,0.0238776,0.0394446,0.0135816,0.00890269,0.0345612,0.0168757,0.0374648,0,0,0.0342397,0.0387733,0.0249913,0.0196219,0.00850134,0,0.00981266,0.013981,0.0319685,0.0173261,0.0217422,0.0105611,0.0206122,0.0130763,0.0330161,0,0,0,0.0135091,0.00755162,0.0224845,0,0.0122591,0.0158163,0,0.0139123,0.0144121,0.013278,0.00813434,0.00462769,0.0176545
317,0.0352889,0,0,0,0,0,0,0,0,0,0,0.0328008,0.0344854,0.0294422,0,0,0.0247926,0,0.0384447,0.0123584,0.04503,0.027096,0.0108746,0.010819,0.00888954,0.0142866,0.0150726,0.0149309,0.0106642,0.0144471,0.0140752,0.0182708,0.0360827,0.0238448,0.0394915,0.0137263,0.00918731,0.0345687,0.0166891,0.0373309,0,0,0.0342447,0.0388104,0.0247484,0.0195539,0.00843277,0,0.00968412,0.0138172,0.0318988,0.0171065,0.021975,0.0105239,0.0205,0.0131331,0.032987,0,0,0,0.013371,0.00734386,0.0225474,0,0.0121373,0.0157783,0,0.0138316,0.0144489,0.0132998,0.00809975,0.00472162,0.0176538
318,0.0352511,0,0,0,0,0,0,0,0,0,0,0.0327911,0.0344316,0.0295323,0,0,0.0247509,0,0.0385247,0.0124899,0.0450587,0.0272734,0.01087,0.0107937,0.00892156,0.0143701,0.0151729,0.0149476,0.010709,0.014528,0.0140403,0.0182976,0.036135,0.0238543,0.0395348,0.0138574,0.00899367,0.034597,0.0167453,0.0371564,0,0,0.0342936,0.0388884,0.0247382,0.0194622,0.00840718,0,0.00975635,0.0138539,0.0319325,0.0171075,0.021765,0.0105323,0.020319,0.0132089,0.0329268,0,0,0,0.0133643,0.00721698,0.022765,0,0.0122073,0.0157348,0,0.0137526,0.0144876,0.0133322,0.00813553,0.00480806,0.0176337
319,0.0352338,0,0,0,0,0,0,0,0,0,0,0.0327209,0.0344398,0.0296592,0,0,0.024702,0,0.0385597,0.0125528,0.0450556,0.0274412,0.0108688,0.0107222,0.00890434,0.0143821,0.0152965,0.0149622,0.010718,0.0145535,0.0140372,0.0183372,0.0362054,0.023892,0.0395897,0.0139711,0.00881803,0.0346302,0.016739,0.0370005,0,0,0.0343565,0.0389542,0.0246618,0.0194057,0.00836255,0,0.00980674,0.0138677,0.0319531,0.0170929,0.0215325,0.0105423,0.0201441,0.0132497,0.0328632,0,0,0,0.01336,0.00721731,0.0230154,0,0.0122481,0.0157216,0,0.0137168,0.0145055,0.0133158,0.00812938,0.00496212,0.017619
320,0.0352328,0,0,0,0,0,0,0,0,0,0,0.032826,0.0344288,0.0297869,0,0,0.0246509,0,0.0386361,0.0125821,0.0450431,0.0276324,0.0108819,0.0106367,0.00889134,0.0143876,0.0153989,0.014925,0.0107355,0.0145203,0.0140453,0.0183963,0.0363804,0.0239028,0.0396333,0.0141216,0.0090229,0.03465,0.016484,0.0369012,0,0,0.0343968,0.0390073,0.0242742,0.0193548,0.00830662,0,0.00970094,0.0136846,0.0319255,0.0168344,0.021562,0.010526,0.0200288,0.0132744,0.0328153,0,0,0,0.013235,0.00725771,0.0231519,0,0.0120886,0.0157433,0,0.0136837,0.0144866,0.013205,0.00800695,0.00514958,0.0176432
321,0.03524,0,0,0,0,0,0,0,0,0,0,0.0330902,0.0343978,0.0298992,0,0,0.02457,0,0.0386911,0.0126067,0.0449623,0.0278121,0.0108795,0.0105299,0.00889684,0.0143812,0.0155046,0.0148818,0.0107013,0.0144251,0.0140252,0.0184622,0.0365446,0.0239359,0.0396638,0.0142123,0.00908812,0.0346502,0.0163282,0.0368319,0,0,0.0344007,0.0390487,0.0239619,0.0192718,0.00824394,0,0.00969883,0.0135821,0.0318878,0.0166811,0.0215201,0.0105446,0.0199521,0.0132701,0.0327841,0,0,0,0.0131582,0.00734508,0.0232884,0,0.0120162,0.0157487,0,0.0136701,0.014471,0.013094,0.00791745,0.00516084,0.0176692
322,0.0352587,0,0,0,0,0,0,0,0,0,0,0.0333347,0.0343943,0.0299914,0,0,0.0244896,0,0.0386827,0.0126269,0.04489,0.0279007,0.0108502,0.0104119,0.00884562,0.0143972,0.0156357,0.0148904,0.0105705,0.0143371,0.0140132,0.0185222,0.0366388,0.0238066,0.03968,0.0142316,0.00904436,0.0346292,0.0162794,0.0368002,0,0,0.0343766,0.039093,0.0237933,0.0192037,0.00818633,0,0.00986463,0.0135924,0.0319035,0.0166729,0.0213871,0.0105565,0.0199147,0.0132354,0.0327759,0,0,0,0.0131557,0.00741061,0.0233789,0,0.0120368,0.015765,0,0.0136483,0.0145056,0.0130221,0.00786004,0.00513632,0.017682
