Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,
35,0.0154849,0,0,0,0,0.0234149,0,0,0,0,0,0,0.00836833,0.0212303,0.00956541,0.0120699,0,0,0.0143585,0,0.035739,0.0103056,0.0409228,0.00932892,0.0227648,0.00871835,0.0247195,0.0371698,0.00885214,0.00932835,0.00995381,0.010001,0.0117219,0.00638491,0.0299042,0.0136882,0.0209539,0.00760988,0.00331094,0.00668427,0.025312,0.0136823,0.0160857,0.0197473,0,0,0.0200797,0,0.0383754,0.00716176,0.0389377,0.0211543,0.0131824,0.00503275,0.0242187,0.0153239,0.00486492,0.0133593,0.00419119,0.00575479,0.0137138,0.0384152,0.0112199,0.0153612,0.00299222,0.00646801,0.0351255,0.00934527,0.0219274,0.0132223,0,0,0,0,0,0,0
36,0.015649,0,0,0,0,0.0235371,0,0,0,0,0,0,0.00842656,0.0212466,0.00954773,0.0120289,0,0,0.0144071,0,0.0357065,0.0102835,0.0409639,0.00924185,0.0227121,0.00876933,0.0246597,0.0370739,0.00886077,0.00915908,0.00999115,0.0100271,0.0117337,0.00633474,0.0298886,0.0137401,0.0209971,0.00745204,0.00333201,0.00664245,0.0253042,0.013664,0.0160687,0.0199423,0,0,0.0200916,0,0.0384006,0.00722733,0.0389304,0.021127,0.013167,0.00503896,0.0241515,0.015314,0.00482648,0.0133465,0.00415279,0.00574696,0.0137174,0.0384582,0.0112126,0.015337,0.0028917,0.0064707,0.0351682,0.00934305,0.0220302,0.0133788,0,0,0,0,0,0,0
37,0.0158643,0,0,0,0,0.023687,0,0,0,0,0,0,0.00871085,0.0212588,0.00951169,0.012021,0,0,0.0144863,0,0.0356846,0.0103405,0.0409785,0.00920295,0.0226921,0.0088018,0.0246316,0.0370099,0.00883283,0.00909039,0.00999977,0.0100531,0.0117564,0.00636862,0.0299084,0.013841,0.0210498,0.00738712,0.00330873,0.00663362,0.0253657,0.0136497,0.0160972,0.0201354,0,0,0.0201078,0,0.0384993,0.00722268,0.0389156,0.0210968,0.0131648,0.00503568,0.0240718,0.0153208,0.00479453,0.0133403,0.00413414,0.00573292,0.0136926,0.0384701,0.0112319,0.0152791,0.00289431,0.00652943,0.0351232,0.00934906,0.0221266,0.0135631,0,0,0,0,0,0,0
38,0.0160762,0,0,0,0,0.0238134,0,0,0,0,0,0,0.00878166,0.0212385,0.00951217,0.0119599,0,0,0.0145315,0,0.035671,0.0103772,0.0409712,0.00918185,0.022817,0.00882265,0.0246077,0.0369646,0.00881171,0.00911414,0.0100184,0.0100621,0.0117754,0.00642352,0.0299332,0.0139792,0.0210605,0.00733926,0.00330152,0.00669348,0.025375,0.0136781,0.0161764,0.0203224,0,0,0.0201394,0,0.038517,0.00722859,0.0388638,0.0211075,0.0131841,0.00502689,0.0240077,0.0152974,0.0048336,0.0133785,0.00416112,0.00571856,0.0136905,0.038465,0.0112601,0.0152506,0.00288909,0.00662779,0.0350936,0.00934623,0.022205,0.0137395,0,0,0,0,0,0,0
39,0.0162857,0,0,0,0,0.0239374,0,0,0,0,0,0,0.00866094,0.0212194,0.00954737,0.0118646,0,0,0.0145247,0,0.0356435,0.0104094,0.0409793,0.00919536,0.0230309,0.00885409,0.0245936,0.0368806,0.00881223,0.00914133,0.0100413,0.0100645,0.011806,0.00641445,0.0299466,0.0140906,0.0210386,0.00728529,0.00332615,0.00676485,0.0253568,0.0137084,0.0162645,0.0205065,0,0,0.0201716,0,0.0384786,0.00723322,0.0387601,0.0211456,0.0131911,0.00500645,0.023986,0.0152547,0.00485313,0.0134102,0.00420796,0.00571104,0.0136938,0.0384711,0.0112573,0.0152492,0.00278219,0.00675806,0.035119,0.00934944,0.0222697,0.0139018,0,0,0,0,0,0,0
40,0.016459,0,0,0,0,0.0240414,0,0,0,0,0,0,0.00872138,0.0211868,0.00954869,0.0118368,0,0,0.0144526,0,0.035638,0.0104011,0.0409939,0.00916596,0.0231197,0.00885352,0.0245966,0.0367775,0.00880079,0.00914301,0.0100367,0.0100756,0.0118289,0.00642988,0.029966,0.0140763,0.020995,0.00727176,0.00333927,0.00682731,0.0253679,0.0137365,0.0162956,0.0206611,0,0,0.0201564,0,0.038528,0.00713485,0.0386919,0.0211729,0.0131741,0.00498302,0.0239918,0.015217,0.00487891,0.0134287,0.00426594,0.00569159,0.0136963,0.0384962,0.0112603,0.0152544,0.00267238,0.00676502,0.035118,0.00937698,0.0223241,0.0140529,0,0,0,0,0,0,0
41,0.0165466,0,0,0,0,0.024226,0,0,0,0,0,0,0.00871113,0.0211133,0.00950917,0.0118189,0,0,0.0144854,0,0.0356483,0.0103694,0.0409924,0.00908761,0.0230752,0.00882485,0.0244971,0.0369105,0.00879468,0.00919266,0.00999337,0.0100679,0.0118064,0.00648519,0.0299911,0.0140142,0.0211048,0.00732325,0.00337817,0.00685782,0.0253511,0.0137183,0.0162803,0.0208411,0,0,0.0201145,0,0.0385157,0.00703229,0.0386854,0.0211632,0.0131839,0.00499708,0.0239155,0.015121,0.00488397,0.0134455,0.00428103,0.0056809,0.0136656,0.0385037,0.0112507,0.0152341,0.00258038,0.00691682,0.035151,0.00937634,0.0224878,0.014116,0,0,0,0,0,0,0
42,0.0166513,0,0,0,0,0.0244229,0,0,0,0,0,0,0.00863277,0.0210598,0.00946057,0.0117913,0,0,0.0145828,0,0.0356612,0.0103757,0.0409777,0.00902039,0.0230238,0.00877247,0.024398,0.0370736,0.00884113,0.00930616,0.00995698,0.0100691,0.011789,0.00654505,0.0300177,0.0139654,0.0212398,0.00735839,0.00341015,0.00686563,0.0252771,0.01369,0.0162345,0.0210363,0,0,0.020128,0,0.0384074,0.00708664,0.0387025,0.0211487,0.0132117,0.00502248,0.0238531,0.0150541,0.00486497,0.0134579,0.0042975,0.00567908,0.013617,0.0384964,0.011222,0.0151864,0.00262977,0.00707949,0.035261,0.00935369,0.0226779,0.0141677,0,0,0,0,0,0,0
43,0.0167243,0,0,0,0,0.0246056,0,0,0,0,0,0,0.00854061,0.0211407,0.00944885,0.0117759,0,0,0.0147442,0,0.0356085,0.0104683,0.0409696,0.00900762,0.0229741,0.00876757,0.0243539,0.0372114,0.00884179,0.00930408,0.00994828,0.0100741,0.0117809,0.00650211,0.03002,0.013945,0.0213872,0.00725965,0.00335763,0.00689281,0.0252533,0.0136721,0.0162206,0.0212053,0,0,0.0201869,0,0.0383628,0.0071368,0.0387149,0.0211406,0.0131975,0.00501939,0.0238185,0.0150127,0.00484975,0.013458,0.0043042,0.00569521,0.0135751,0.0384371,0.0111953,0.0151298,0.00263038,0.00727861,0.0353353,0.00932606,0.0228572,0.0141923,0,0,0,0,0,0,0
44,0.0167969,0,0,0,0,0.0247679,0,0,0,0,0,0,0.00865,0.021156,0.00940536,0.0117743,0,0,0.0148132,0,0.0356139,0.0104807,0.0409724,0.00896891,0.0229497,0.00878538,0.0243407,0.037322,0.00877311,0.00934421,0.0099246,0.0100831,0.0117843,0.00648293,0.0300246,0.0138975,0.0214191,0.00720856,0.00338335,0.00688849,0.0252827,0.0136353,0.0162542,0.0213605,0,0,0.0201941,0,0.0383952,0.00720566,0.0387351,0.0210908,0.0131768,0.00498387,0.0237819,0.0150009,0.00488877,0.0134531,0.00432195,0.00572849,0.0135348,0.0383992,0.0111559,0.0150794,0.00254473,0.00740225,0.0353171,0.00928974,0.0230031,0.0142297,0,0,0,0,0,0,0
45,0.0168679,0,0,0,0,0.0249094,0,0,0,0,0,0,0.00859774,0.0211179,0.00934805,0.0117759,0,0,0.0148658,0,0.0356326,0.0104852,0.040991,0.00891143,0.0229444,0.00881737,0.0242877,0.037404,0.00873929,0.00930763,0.00991636,0.0100676,0.0117797,0.00649842,0.0300323,0.013841,0.0215171,0.00721002,0.00344224,0.00686696,0.0253433,0.0136114,0.0162634,0.0214931,0,0,0.0202023,0,0.0384969,0.00726703,0.0387504,0.0210392,0.0131794,0.00495987,0.0237251,0.0149828,0.0049225,0.0134315,0.00430669,0.00574501,0.0135051,0.0383819,0.0111209,0.0150568,0.00259478,0.00752185,0.035264,0.00927383,0.0230984,0.0142813,0,0,0,0,0,0,0
46,0.0169594,0,0,0,0,0.0250633,0,0,0,0,0,0,0.00837249,0.021098,0.00930425,0.0117784,0,0,0.014907,0,0.0356337,0.0105021,0.0410059,0.00886375,0.0229302,0.00881619,0.0242164,0.0374976,0.00873298,0.00936235,0.00992415,0.0100649,0.0117692,0.00651827,0.0300244,0.0137859,0.0215935,0.00721027,0.0034635,0.00683692,0.0253725,0.0136082,0.0162656,0.02166,0,0,0.0202187,0,0.0385392,0.00732078,0.038765,0.021082,0.0132198,0.00495384,0.0236658,0.0149546,0.00489483,0.0134241,0.00428142,0.00573374,0.0134947,0.0383719,0.0111017,0.0150585,0.00260838,0.00761084,0.0352646,0.0092508,0.0232,0.0143513,0,0,0,0,0,0,0
47,0.0170672,0,0,0,0,0.025207,0,0,0,0,0,0,0.00833842,0.0210697,0.00928553,0.0117537,0,0,0.0149087,0,0.0356424,0.0105056,0.0410245,0.00883677,0.022901,0.00883751,0.0241489,0.0375854,0.00870647,0.0092652,0.00991908,0.0100634,0.0117633,0.00649948,0.0300091,0.013748,0.021507,0.00725173,0.00347739,0.00682674,0.0253764,0.0136189,0.0163195,0.0218228,0,0,0.0202819,0,0.0385138,0.00731713,0.0387631,0.0212235,0.0132346,0.00493996,0.0236148,0.0149103,0.00487539,0.0134162,0.00425255,0.00571552,0.0134921,0.0383342,0.0111011,0.0150715,0.00255205,0.0077343,0.0353026,0.00921196,0.0233129,0.0144377,0,0,0,0,0,0,0
48,0.017188,0,0,0,0,0.0253154,0,0,0,0,0,0,0.00818996,0.0210324,0.00929149,0.0117476,0,0,0.0148367,0,0.0357063,0.0104196,0.0410361,0.00886052,0.0228681,0.00884176,0.0240957,0.0376412,0.00866416,0.00921292,0.00989019,0.0100588,0.0117544,0.00649817,0.0299985,0.0137295,0.0212627,0.00728581,0.00353221,0.00684114,0.025328,0.0135992,0.0163877,0.0219877,0,0,0.0203709,0,0.0384209,0.00731862,0.0387594,0.0212233,0.0131972,0.00490143,0.0235801,0.0148563,0.00489581,0.013407,0.00421712,0.00572261,0.0134469,0.038267,0.0110698,0.0150268,0.00252508,0.00787396,0.0353902,0.00915521,0.0234567,0.0145285,0,0,0,0,0,0,0
49,0.0173495,0,0,0,0,0.0254349,0,0,0,0,0,0,0.00819618,0.0210194,0.00927864,0.0117632,0,0,0.0148183,0,0.0357271,0.0103608,0.0410468,0.0088674,0.0228691,0.00879154,0.0240869,0.0376754,0.00863842,0.00924117,0.00983505,0.0100312,0.0117342,0.00650498,0.0300149,0.0136579,0.0212513,0.00729062,0.00355611,0.00684951,0.0253196,0.0135656,0.0163959,0.0221576,0,0,0.0204248,0,0.0383916,0.00735406,0.0387537,0.0211454,0.013152,0.00485915,0.0235408,0.0148392,0.0049335,0.0134088,0.00419986,0.00576423,0.0134027,0.0382418,0.0110259,0.0149687,0.00257127,0.0080017,0.0353826,0.00910097,0.023612,0.0146538,0,0,0,0,0,0,0
50,0.0175341,0,0,0,0,0.025565,0,0,0,0,0,0,0.00848361,0.0210187,0.00925228,0.0117773,0,0,0.0148417,0,0.0357119,0.0103692,0.0410602,0.00886597,0.0228575,0.0087582,0.0240796,0.0377518,0.00865974,0.00932441,0.00980356,0.0100229,0.0117071,0.00650696,0.0300294,0.0135576,0.0214887,0.00725599,0.00353067,0.00682311,0.0253853,0.0135802,0.0163505,0.0223367,0,0,0.0204908,0,0.0384504,0.00738067,0.0387753,0.021169,0.0131709,0.0048557,0.0235235,0.0148495,0.00494119,0.0134155,0.00421941,0.00576526,0.0133851,0.0382607,0.0110156,0.0149631,0.00254306,0.00809605,0.0352778,0.00908698,0.0237488,0.0148131,0,0,0,0,0,0,0
51,0.0177218,0,0,0,0,0.0257192,0,0,0,0,0,0,0.00844918,0.021022,0.00923111,0.0117926,0,0,0.0149722,0,0.0356659,0.0104434,0.0410569,0.00886063,0.0228443,0.00880493,0.0240369,0.0378628,0.00867686,0.00931025,0.00982662,0.0100084,0.0116831,0.00649175,0.0300081,0.013495,0.0217827,0.00719177,0.00349337,0.00680943,0.0254491,0.0136079,0.0163382,0.0225462,0,0,0.0206019,0,0.0384646,0.00742175,0.0388063,0.0212054,0.0132135,0.00488606,0.0235026,0.014875,0.00493028,0.0134088,0.00424123,0.00574757,0.0133847,0.0382522,0.0110352,0.0149836,0.00253111,0.0082037,0.0352038,0.00906508,0.0238804,0.0149641,0,0,0,0,0,0,0
52,0.0178852,0,0,0,0,0.0258435,0,0,0,0,0,0,0.008326,0.0210264,0.00921648,0.0118251,0,0,0.0149797,0,0.0356258,0.010428,0.041056,0.00884725,0.0228479,0.00877781,0.0240261,0.0378718,0.0086344,0.00939807,0.00982475,0.00999864,0.0116597,0.00646683,0.0299828,0.0134115,0.0219273,0.00714765,0.00352048,0.00682457,0.0254395,0.0136031,0.0163506,0.0226999,0,0,0.0206481,0,0.0384825,0.00742928,0.0388257,0.0212344,0.0132117,0.00493502,0.0234726,0.0148547,0.00491818,0.0134167,0.00424626,0.00576697,0.0133855,0.0382653,0.0110241,0.014988,0.00257108,0.00830442,0.0352091,0.00910147,0.0239613,0.0151002,0,0,0,0,0,0,0
53,0.0180476,0,0,0,0,0.0259545,0,0,0,0,0,0,0.008392,0.020998,0.00920372,0.0118368,0,0,0.0149292,0,0.0356472,0.0103872,0.0410464,0.00883119,0.0228661,0.00872859,0.0240261,0.0378874,0.00859849,0.00939607,0.00979129,0.0100079,0.0116526,0.00646735,0.0299742,0.013378,0.0218424,0.00712341,0.0035877,0.00685395,0.0254103,0.013605,0.0163627,0.0228549,0,0,0.0206946,0,0.038481,0.00741346,0.0388182,0.0212036,0.0131737,0.00496302,0.0234367,0.0148257,0.00492279,0.0134088,0.00423289,0.00579127,0.0133686,0.0382571,0.0110135,0.0149712,0.00257229,0.00839714,0.0352377,0.0091562,0.024012,0.01525,0,0,0,0,0,0,0
54,0.018196,0,0,0,0,0.026056,0,0,0,0,0,0,0.00829567,0.0209921,0.00919275,0.011849,0,0,0.0149424,0,0.0356343,0.0103798,0.0410314,0.00881771,0.0228779,0.00871786,0.0240325,0.0378782,0.00861368,0.00925802,0.0097828,0.0099849,0.0116354,0.00644374,0.0299663,0.0133779,0.0218585,0.00703261,0.00360138,0.00688219,0.0253762,0.013629,0.0163832,0.0230088,0,0,0.0206876,0,0.0384836,0.00745234,0.0388086,0.0212248,0.0131675,0.00497175,0.0234352,0.0147994,0.00493689,0.0133985,0.0042201,0.00580996,0.0133869,0.0382295,0.0110022,0.0149813,0.00255459,0.00850092,0.0352968,0.00919066,0.0240636,0.0153876,0,0,0,0,0,0,0
55,0.0183442,0,0,0,0,0.0261643,0,0,0,0,0,0,0.0082522,0.0209967,0.00918997,0.0118418,0,0,0.0150222,0,0.035617,0.0104143,0.0410358,0.00880229,0.0228724,0.00872843,0.0240302,0.0378385,0.00861195,0.00923582,0.00978279,0.00995196,0.011625,0.00640751,0.0299594,0.0133465,0.0220133,0.00698034,0.00361253,0.00683255,0.0253606,0.0136528,0.016421,0.0231626,0,0,0.0206497,0,0.0384931,0.00752024,0.0387975,0.0212463,0.0131523,0.00497149,0.0234297,0.0147903,0.00495691,0.013392,0.00422169,0.00580768,0.0133968,0.0382138,0.010996,0.0149778,0.00256045,0.00858874,0.0353727,0.00921396,0.0241341,0.0155192,0,0,0,0,0,0,0
56,0.0184977,0,0,0,0,0.0262703,0,0,0,0,0,0,0.00824471,0.0209791,0.00917298,0.0118287,0,0,0.015072,0,0.0356132,0.0104548,0.0410352,0.00879188,0.0228577,0.00873964,0.0240373,0.0377866,0.00859509,0.00938652,0.00977492,0.00992499,0.0116231,0.00639403,0.0299535,0.0132802,0.0220409,0.00696978,0.00361407,0.00676082,0.0253484,0.0136616,0.0164305,0.023297,0,0,0.0206042,0,0.0384933,0.00756723,0.0387739,0.0212845,0.0131375,0.00496115,0.0234293,0.0148031,0.00497417,0.013382,0.00420459,0.00578284,0.0133934,0.0382161,0.0109924,0.0149775,0.00255014,0.00867058,0.0354542,0.0092264,0.0242212,0.0156664,0,0,0,0,0,0,0
57,0.0186589,0,0,0,0,0.0262894,0,0,0,0,0,0,0.0081279,0.0209328,0.00913864,0.0118633,0,0,0.0150298,0,0.0356197,0.0104766,0.0410217,0.00879899,0.0228332,0.00872008,0.0240975,0.0376519,0.00858586,0.00944251,0.0097675,0.00992278,0.0116098,0.00639299,0.0299393,0.0131887,0.0221351,0.00695801,0.00363998,0.00682411,0.0253374,0.0136943,0.0164109,0.023354,0,0,0.0205295,0,0.0384842,0.00758378,0.0387781,0.0213546,0.0131149,0.00493992,0.0234675,0.0148089,0.00497146,0.0133759,0.00422395,0.00579044,0.013395,0.0382196,0.0109844,0.0149936,0.00257844,0.00867276,0.0354531,0.00921153,0.02422,0.0158191,0,0,0,0,0,0,0
58,0.0188093,0,0,0,0,0.0263561,0,0,0,0,0,0,0.00796867,0.0209425,0.00911558,0.0119461,0,0,0.015031,0,0.0356242,0.0105149,0.041009,0.00881181,0.022735,0.00870516,0.0241757,0.0375997,0.00857765,0.00938773,0.00975608,0.00993163,0.0115958,0.006366,0.0299246,0.0131448,0.0221344,0.00698456,0.00361863,0.00688225,0.0253581,0.013728,0.0163877,0.023475,0,0,0.0205078,0,0.038473,0.0075916,0.0388132,0.0214271,0.0130904,0.00493771,0.0235498,0.0148049,0.0049325,0.0133746,0.00423283,0.00579843,0.0134004,0.0381874,0.0109785,0.0150056,0.00261774,0.00867838,0.0354263,0.00919404,0.0242574,0.01598,0,0,0,0,0,0,0
59,0.0189441,0,0,0,0,0.0264145,0,0,0,0,0,0,0.00789654,0.0210228,0.00910001,0.0120064,0,0,0.0150658,0,0.0356168,0.0105625,0.0410127,0.00879674,0.0226908,0.00872621,0.0242248,0.037542,0.00858121,0.00933056,0.00976042,0.00993903,0.0116052,0.00632562,0.0299156,0.0131853,0.0220473,0.00701769,0.00356802,0.00687952,0.0253832,0.0137432,0.0163559,0.0235902,0,0,0.0204709,0,0.0384665,0.00760224,0.0388613,0.0214625,0.0130665,0.00493491,0.0236399,0.014786,0.0049103,0.0133916,0.004219,0.00578888,0.0134069,0.0381608,0.0109861,0.0149973,0.00267483,0.00872627,0.0353863,0.00917462,0.0242873,0.0161076,0,0,0,0,0,0,0
60,0.0190289,0,0,0,0,0.0264022,0,0,0,0,0,0,0.00799091,0.0210572,0.00909772,0.0120405,0,0,0.0150095,0,0.0356179,0.0105785,0.0410795,0.00874501,0.0227524,0.00869603,0.024267,0.0374569,0.00853946,0.00945022,0.00972897,0.00991644,0.0116056,0.0063127,0.0298827,0.0133207,0.0219886,0.00705475,0.0035603,0.00688049,0.0253637,0.0137564,0.0162901,0.0236101,0,0,0.0204363,0,0.0384912,0.00757273,0.038913,0.0214813,0.013094,0.00496159,0.0237109,0.0147632,0.00484967,0.0133951,0.00419314,0.00578155,0.0134158,0.0381834,0.0109935,0.0150041,0.002753,0.00870082,0.0353161,0.00919241,0.0242431,0.0161981,0,0,0,0,0,0,0
61,0.0189315,0,0,0,0,0.0265043,0,0,0,0,0,0,0.00834085,0.0210094,0.00909492,0.0120634,0,0,0.0150956,0,0.0356394,0.0105279,0.0411868,0.00869105,0.0227702,0.00868184,0.0242244,0.0376733,0.00849265,0.00956536,0.00970027,0.00990103,0.0116024,0.00629066,0.0298498,0.0134536,0.0221658,0.0069913,0.00362156,0.00685675,0.0253824,0.0137593,0.0162231,0.023648,0,0,0.0203505,0,0.0385076,0.00757696,0.0389609,0.0214738,0.0130957,0.00497798,0.0236836,0.0147567,0.00484203,0.0133673,0.00418653,0.00577375,0.0134179,0.0381847,0.0109962,0.0150262,0.0027145,0.00883049,0.0351931,0.00915998,0.0243705,0.0161096,0,0,0,0,0,0,0
62,0.0188309,0,0,0,0,0.0266314,0,0,0,0,0,0,0.00806614,0.0209853,0.00912434,0.0120132,0,0,0.0151931,0,0.0356457,0.0105108,0.0410803,0.00877026,0.0226793,0.00870545,0.024214,0.0379231,0.00854737,0.00947293,0.00974773,0.00991505,0.0115712,0.00631792,0.0298756,0.01324,0.0223625,0.00694959,0.00362938,0.0068681,0.0254083,0.0137447,0.0162402,0.0237066,0,0,0.020294,0,0.0385107,0.00765234,0.0389103,0.021473,0.0131,0.00498751,0.0236396,0.0147642,0.00488378,0.0133685,0.00420172,0.00578769,0.0134022,0.0381839,0.0109945,0.0150151,0.00271097,0.00903885,0.0351032,0.00910453,0.0245251,0.0160107,0,0,0,0,0,0,0
63,0.0186985,0,0,0,0,0.0267458,0,0,0,0,0,0,0.00780249,0.0209652,0.00913384,0.0119794,0,0,0.0152727,0,0.0356709,0.0105138,0.04098,0.00882027,0.022619,0.00870638,0.0241973,0.0382034,0.00859361,0.00927575,0.00975674,0.00990345,0.0115691,0.00633389,0.0298955,0.0130859,0.0224833,0.00694087,0.00366561,0.00688966,0.0254355,0.013728,0.0162959,0.0236978,0,0,0.0202349,0,0.0385025,0.00772333,0.0388728,0.0214717,0.0131021,0.00500083,0.0235928,0.0147632,0.00492502,0.0133486,0.00418437,0.00581398,0.0133782,0.038168,0.0109857,0.0149833,0.00279258,0.00929289,0.0350522,0.00903747,0.0246572,0.0158643,0,0,0,0,0,0,0
64,0.0185179,0,0,0,0,0.0268377,0,0,0,0,0,0,0.00807757,0.0209476,0.00911524,0.0119989,0,0,0.0153614,0,0.0356759,0.0105237,0.0410225,0.00876862,0.0226239,0.00867309,0.0241554,0.0385099,0.00857256,0.00925974,0.00971851,0.00987959,0.0115726,0.0062918,0.0298743,0.0131723,0.022582,0.00693496,0.00366535,0.00687721,0.0254614,0.0137204,0.0163121,0.0236416,0,0,0.0201525,0,0.0384826,0.00778028,0.0389094,0.0214736,0.0130741,0.00501872,0.0235536,0.014757,0.00492033,0.0133066,0.00414777,0.00581813,0.0133723,0.0381541,0.0109767,0.0149792,0.00286067,0.00939935,0.0350602,0.00896131,0.024767,0.015683,0,0,0,0,0,0,0
65,0.0183293,0,0,0,0,0.0269187,0,0,0,0,0,0,0.00854894,0.0209035,0.00907981,0.0120818,0,0,0.0154796,0,0.0356759,0.0105655,0.0412341,0.00864774,0.0227304,0.00865469,0.0241154,0.0388299,0.00850438,0.00945396,0.009691,0.00982118,0.0115997,0.00621131,0.0297924,0.0135481,0.0226739,0.00698917,0.00365347,0.00684736,0.0254816,0.0137008,0.0162452,0.0235522,0,0,0.0200779,0,0.0384502,0.00781781,0.0390065,0.0214582,0.0130115,0.00500906,0.0235594,0.0147876,0.00488802,0.0132592,0.00409677,0.00578595,0.0133845,0.0381596,0.0109397,0.0149956,0.00293869,0.00944339,0.0351073,0.00889099,0.024862,0.015472,0,0,0,0,0,0,0
66,0.0181253,0,0,0,0,0.026961,0,0,0,0,0,0,0.00867144,0.0208576,0.00907311,0.0121104,0,0,0.0155384,0,0.0357219,0.0105623,0.041355,0.00857579,0.0227862,0.00869784,0.0241033,0.0391188,0.00848592,0.0094608,0.00970697,0.00978412,0.0116403,0.00615367,0.0297303,0.0138338,0.0227565,0.00707257,0.003689,0.00683227,0.0254996,0.0136934,0.0161836,0.0234321,0,0,0.0199947,0,0.0384065,0.00787437,0.0390719,0.0214884,0.0130109,0.00497399,0.0235924,0.0148188,0.00486566,0.0132518,0.00408654,0.00576924,0.0133805,0.03815,0.0109075,0.0150119,0.00298064,0.00953352,0.035155,0.00883137,0.0249321,0.0152585,0,0,0,0,0,0,0
67,0.0178577,0,0,0,0,0.0269247,0,0,0,0,0,0,0.00861632,0.0208611,0.00908374,0.0120822,0,0,0.015554,0,0.0357303,0.0104971,0.0413967,0.00855456,0.022808,0.00873126,0.0241098,0.039397,0.00848017,0.0094781,0.00972933,0.00975681,0.0116494,0.00615207,0.0296984,0.0139171,0.0227581,0.00701534,0.00374131,0.00682747,0.0255003,0.0137096,0.0161699,0.0232221,0,0,0.0199298,0,0.0383919,0.00790627,0.0390462,0.0215776,0.0130575,0.00494001,0.0236072,0.0147931,0.00485655,0.0132566,0.00409396,0.00578157,0.0133733,0.0381255,0.010914,0.0150367,0.00295218,0.00951397,0.0351405,0.0087979,0.0249729,0.0149963,0,0,0,0,0,0,0
68,0.017572,0,0,0,0,0.0268799,0,0,0,0,0,0,0.00843255,0.0208375,0.00907984,0.0119746,0,0,0.015462,0,0.0357447,0.0103194,0.0413597,0.0085812,0.0228097,0.00872536,0.0241345,0.0396975,0.00850206,0.00953053,0.00974991,0.00976281,0.0116045,0.00613438,0.0297018,0.0138339,0.0226904,0.00691884,0.00386665,0.00680379,0.0254979,0.0137378,0.0161908,0.0229597,0,0,0.0198427,0,0.0383881,0.00790733,0.0389445,0.0215907,0.0131524,0.00495309,0.0236327,0.0147125,0.00488143,0.0132584,0.0041149,0.00578795,0.013394,0.0380876,0.0109407,0.0150518,0.00287323,0.0093227,0.0350892,0.00874774,0.0249977,0.014715,0,0,0,0,0,0,0
69,0.017358,0,0,0,0,0.0268933,0,0,0,0,0,0,0.00825173,0.0208542,0.00902939,0.0119011,0,0,0.0154775,0,0.0357144,0.0102681,0.0412597,0.00863194,0.0227955,0.00872857,0.0242044,0.0399793,0.0085243,0.00942596,0.00978464,0.00977644,0.0115518,0.00611261,0.0297238,0.0135944,0.0228099,0.00697257,0.00385618,0.00676946,0.0255151,0.0137455,0.0162143,0.0227604,0,0,0.0197695,0,0.0383693,0.00792763,0.0388685,0.0215213,0.0131928,0.00499073,0.0236904,0.0146839,0.00489982,0.0132704,0.00414618,0.00576197,0.0133934,0.0380652,0.0109484,0.0150432,0.00282402,0.00923619,0.0350281,0.00868221,0.0250545,0.0144816,0,0,0,0,0,0,0
70,0.0170968,0,0,0,0,0.0268649,0,0,0,0,0,0,0.00833907,0.0208625,0.00897282,0.0119196,0,0,0.015499,0,0.0357106,0.0102735,0.041287,0.0085883,0.0228198,0.00868366,0.0242877,0.0402794,0.00849381,0.00941956,0.00973943,0.00973294,0.0115425,0.00607444,0.0296963,0.0135649,0.0229844,0.0070236,0.00381187,0.0068584,0.0255533,0.0137046,0.0161506,0.0225033,0,0,0.0196824,0,0.0383547,0.00800139,0.0388919,0.0214507,0.0131819,0.0049962,0.0237877,0.0146877,0.00488851,0.0132698,0.00413676,0.00573038,0.0133641,0.0380478,0.0109249,0.0150207,0.00280766,0.00919705,0.0349566,0.00860578,0.0250874,0.0142329,0,0,0,0,0,0,0
71,0.0168105,0,0,0,0,0.0268261,0,0,0,0,0,0,0.00817326,0.0208747,0.00893731,0.011887,0,0,0.0154983,0,0.0357158,0.0103114,0.0411875,0.00861341,0.0228008,0.00868199,0.0244064,0.0405625,0.00856039,0.00926027,0.00978174,0.00972461,0.0114757,0.00607099,0.0296995,0.0132701,0.0230661,0.00705843,0.0037813,0.00694606,0.0256048,0.0136801,0.0161064,0.0222276,0,0,0.0196063,0,0.0383524,0.00808082,0.0388469,0.0213867,0.0131937,0.00502282,0.0239018,0.0147039,0.00486292,0.0132956,0.00412897,0.00571297,0.0133305,0.0380199,0.0109047,0.0149857,0.00279441,0.00912277,0.0349112,0.00851296,0.0250895,0.0139999,0,0,0,0,0,0,0
