Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,RFIN
1182,0,0.0176187,0,0,0,0,0.0317306,0,0,0,0,0,0,0.0155866,0.0105034,0.00813125,0.0117094,0,0,0.0162405,0,0,0.00985387,0.0526887,0.0107064,0.0162018,0.00812269,0.00312075,0.0191608,0.00439023,0.00686343,0.00551053,0.00453145,0.00531701,0.00352879,0.0207378,0.0234793,0.00823661,0.0116803,0.0127589,0.0548058,0.0406813,0.0406089,0.110126,0.0347074,0,0,0.0345831,0,0.0251081,0.0347213,0.0521237,0,0.00508336,0.00769301,0.036137,0.00357652,0.0235538,0.0227654,0.0068019,0.0222939,0.0129427,0.0271459,0.0303912,0.0552302,0.026221,0.0052101,0.0173346,0.0387518,0.0183788,0,0,0,0,0,0,0.0478127
1183,0,0.0176655,0,0,0,0,0.0319593,0,0,0,0,0,0,0.0155043,0.0105477,0.00838467,0.011615,0,0,0.0162949,0,0,0.00984897,0.0528823,0.0105658,0.0160886,0.00820675,0.00334971,0.0194783,0.00434293,0.0068774,0.00552377,0.00458794,0.00527464,0.00339779,0.0208858,0.0228774,0.00829819,0.0117244,0.0127181,0.0521195,0.0407831,0.0391366,0.109964,0.03468,0,0,0.0350631,0,0.0253883,0.0347653,0.0499533,0,0.00372839,0.00774027,0.0361145,0.00281872,0.0228538,0.0214632,0.00552223,0.0230145,0.013492,0.026744,0.0310069,0.0557615,0.0265026,0.00534868,0.0174142,0.039138,0.0183043,0,0,0,0,0,0,0.0478961
1184,0,0.0177463,0,0,0,0,0.0321717,0,0,0,0,0,0,0.0151518,0.0105978,0.00867895,0.0116354,0,0,0.0163352,0,0,0.0098647,0.0530487,0.0102888,0.0159292,0.00829794,0.00342069,0.0197903,0.0043957,0.0068727,0.00555393,0.00467301,0.00525599,0.00324053,0.0210528,0.0222306,0.00827571,0.0117634,0.0126779,0.0499617,0.040854,0.0379939,0.109668,0.0346447,0,0,0.0356742,0,0.0257387,0.0348538,0.0487848,0,0.00328034,0.0078492,0.036066,0.00195802,0.0220198,0.0196651,0.00392787,0.0238228,0.0137459,0.0266035,0.0316007,0.0550667,0.0267759,0.00548044,0.0175148,0.0395004,0.0182118,0,0,0,0,0,0,0.0479432
1185,0,0.0178114,0,0,0,0,0.0323463,0,0,0,0,0,0,0.014792,0.0106273,0.00906367,0.0118164,0,0,0.0163257,0,0,0.00991203,0.0531821,0.0101902,0.0157398,0.00838815,0.00354296,0.0200234,0.00454197,0.00694522,0.00560155,0.00483215,0.00527507,0.00307402,0.0212907,0.0214745,0.00822152,0.0117961,0.0127354,0.0474306,0.0408571,0.0367309,0.109267,0.034554,0,0,0.0363121,0,0.0261571,0.0348865,0.0476401,0,0.00373662,0.00797835,0.0360299,0.00153907,0.0212954,0.0179734,0.00263925,0.0238075,0.0133843,0.0260986,0.0312067,0.0532154,0.027074,0.00554505,0.0177522,0.0398073,0.018074,0,0,0,0,0,0,0.0479126
1186,0,0.0179061,0,0,0,0,0.0325186,0,0,0,0,0,0,0.0144321,0.0106572,0.00954504,0.0120962,0,0,0.0163149,0,0,0.00995257,0.0532531,0.0100365,0.0155108,0.00845506,0.00375371,0.0203211,0.00472851,0.00706385,0.00569391,0.00506424,0.00529077,0.00289123,0.0216328,0.0205563,0.00819948,0.0118339,0.0127731,0.0439645,0.0408437,0.0350606,0.108838,0.0344233,0,0,0.0368717,0,0.026642,0.0347882,0.0454971,0,0.00396673,0.00822695,0.0359771,0.00207128,0.0206521,0.0169038,0.00237111,0.0228269,0.0129174,0.0252595,0.0294436,0.0501531,0.0274118,0.00557069,0.0181175,0.0400813,0.0179761,0,0,0,0,0,0,0.047856
1187,0,0.0181067,0,0,0,0,0.0327256,0,0,0,0,0,0,0.0141384,0.0107084,0.0100925,0.0124136,0,0,0.0163295,0,0,0.0099982,0.0533188,0.00997006,0.0152664,0.00850276,0.0040654,0.0206769,0.0049425,0.00713224,0.00576958,0.00533085,0.00536373,0.00268562,0.0220436,0.0196636,0.00817171,0.0119027,0.0127749,0.040523,0.0408989,0.0331254,0.108392,0.0343524,0,0,0.0373691,0,0.0270692,0.0344877,0.0430597,0,0.00434878,0.0085398,0.0359134,0.00301549,0.0199819,0.0159855,0.00327538,0.0213067,0.0129779,0.0242107,0.0270021,0.0467556,0.0277713,0.00569264,0.0184366,0.0403309,0.0179889,0,0,0,0,0,0,0.0478587
1188,0,0.0184348,0,0,0,0,0.0329674,0,0,0,0,0,0,0.0138799,0.0107634,0.0107013,0.0126011,0,0,0.0163648,0,0,0.01,0.0533697,0.0102134,0.0150622,0.00849224,0.00445686,0.0210304,0.00509162,0.00709385,0.00577477,0.00560364,0.00552615,0.00258569,0.0224921,0.0189209,0.0082071,0.0119652,0.012752,0.0372306,0.0410256,0.0315956,0.10799,0.0343879,0,0,0.0379907,0,0.0273646,0.0342231,0.0406608,0,0.00491642,0.00902541,0.0358325,0.00401356,0.0192109,0.0148007,0.0047214,0.0199356,0.0134449,0.0230894,0.024939,0.0433749,0.0281249,0.00585222,0.0184263,0.0405907,0.0180177,0,0,0,0,0,0,0.04793
1189,0,0.0188174,0,0,0,0,0.0332653,0,0,0,0,0,0,0.0135875,0.0108592,0.0113816,0.0126367,0,0,0.0164619,0,0,0.00991536,0.0534914,0.010888,0.0148793,0.00834942,0.00502253,0.021341,0.00517752,0.00677587,0.00564734,0.00582284,0.00577515,0.00264627,0.0229739,0.0183892,0.00836141,0.012062,0.0127022,0.0337387,0.0411264,0.030346,0.107651,0.0344488,0,0,0.0384694,0,0.0275921,0.0339255,0.0386176,0,0.00517275,0.00960566,0.0357193,0.00478093,0.0184024,0.0135418,0.00600267,0.0191724,0.0139303,0.0223108,0.0236355,0.0394284,0.0284094,0.00589836,0.0184367,0.0408814,0.0181338,0,0,0,0,0,0,0.0479856
1190,0,0.019182,0,0,0,0,0.0335873,0,0,0,0,0,0,0.0134195,0.0109776,0.0121459,0.0126113,0,0,0.0165719,0,0,0.00977635,0.0537034,0.0116816,0.0146795,0.00804878,0.00567542,0.0216538,0.00527999,0.00613882,0.00544023,0.00605598,0.00612164,0.00282275,0.0234944,0.0180568,0.00858729,0.0121751,0.0126377,0.0301266,0.0411802,0.0293442,0.107482,0.0344454,0,0,0.0387472,0,0.0277861,0.0336525,0.036897,0,0.00528713,0.0101327,0.0355838,0.00516728,0.0176525,0.0123994,0.00683147,0.0189162,0.0141523,0.0219796,0.0229591,0.0349459,0.028622,0.00594502,0.0185866,0.0411946,0.0182247,0,0,0,0,0,0,0.0479958
1191,0,0.0194424,0,0,0,0,0.033892,0,0,0,0,0,0,0.0135545,0.0110909,0.0130945,0.0126167,0,0,0.0166097,0,0,0.00968715,0.0538966,0.0120427,0.0145,0.00768985,0.00613381,0.0219486,0.00545258,0.00528615,0.00521968,0.00639685,0.00663725,0.00310563,0.0241447,0.0179542,0.00875962,0.0122773,0.0125572,0.0266953,0.0411992,0.0285575,0.107445,0.0343647,0,0,0.0388102,0,0.0279736,0.0335028,0.0356143,0,0.00560395,0.0106546,0.0354545,0.00528793,0.0170769,0.0112978,0.00736446,0.018933,0.0142552,0.021663,0.0228546,0.0301612,0.0287962,0.00596054,0.0188124,0.041475,0.0183918,0,0,0,0,0,0,0.0479657
1192,0,0.0195822,0,0,0,0,0.0341392,0,0,0,0,0,0,0.0135977,0.0111926,0.014135,0.0126481,0,0,0.0165641,0,0,0.0095832,0.0539078,0.0135289,0.0143669,0.00731803,0.0063799,0.0222481,0.00568956,0.00434522,0.00520921,0.00689122,0.00744096,0.00355684,0.0249239,0.0179923,0.00883777,0.0123607,0.0124904,0.0236927,0.041273,0.0279993,0.107555,0.0343716,0,0,0.0387504,0,0.0281089,0.0334171,0.0349032,0,0.00616665,0.0110969,0.0353421,0.0052058,0.0166966,0.0102769,0.00768031,0.0189923,0.0144607,0.0211737,0.0230596,0.0254416,0.0289605,0.00600669,0.0188267,0.0417297,0.0186086,0,0,0,0,0,0,0.0479825
1193,0,0.0196794,0,0,0,0,0.0342987,0,0,0,0,0,0,0.0137791,0.0113026,0.0152751,0.0127448,0,0,0.0165144,0,0,0.00944925,0.0536635,0.0170812,0.0143263,0.00708016,0.00671598,0.022626,0.00587799,0.00325359,0.00529711,0.00755329,0.00863648,0.00427989,0.0257037,0.0182776,0.00887786,0.0124546,0.0124378,0.0211373,0.0414105,0.0277397,0.107751,0.0345847,0,0,0.0388185,0,0.0281454,0.0331875,0.0346144,0,0.00667496,0.0113392,0.0353359,0.00509178,0.0164626,0.00953045,0.00775579,0.0189695,0.014787,0.0207852,0.0233464,0.0208795,0.0291788,0.00612078,0.0187682,0.0419294,0.0186162,0,0,0,0,0,0,0.048073
1194,0,0.0197979,0,0,0,0,0.0344268,0,0,0,0,0,0,0.0140224,0.011405,0.0164453,0.0129308,0,0,0.0164119,0,0,0.00928101,0.0532293,0.020205,0.0143901,0.00701928,0.00698306,0.0230396,0.00612314,0.00209054,0.00541411,0.00839222,0.0102115,0.00517398,0.0265732,0.0186313,0.00886048,0.0125428,0.0123583,0.0190543,0.0414639,0.0275268,0.108041,0.0349684,0,0,0.0387411,0,0.0280954,0.0328234,0.0344145,0,0.00691865,0.0113549,0.0354008,0.00499206,0.0163092,0.00915579,0.00747611,0.0187213,0.01516,0.0206106,0.0236669,0.0166795,0.0293722,0.00610497,0.0187478,0.0420637,0.0186469,0,0,0,0,0,0,0.0481019
1195,0,0.0199341,0,0,0,0,0.0345854,0,0,0,0,0,0,0.014563,0.0114482,0.0177771,0.013128,0,0,0.0163582,0,0,0.00919624,0.0526626,0.0226057,0.0145472,0.00736278,0.00728685,0.023482,0.00621401,0.00152396,0.00564727,0.00936953,0.0118613,0.00613032,0.0273774,0.0196544,0.00882182,0.0125657,0.0122348,0.0174493,0.0414495,0.0272667,0.108464,0.0352281,0,0,0.0388126,0,0.0280399,0.0325614,0.0341178,0,0.00698627,0.0112836,0.0355241,0.0044919,0.0162549,0.0090205,0.00696643,0.0185482,0.0155134,0.0205426,0.0237207,0.0134054,0.0294813,0.00599061,0.0188844,0.042215,0.018843,0,0,0,0,0,0,0.0480803
1196,0,0.0200884,0,0,0,0,0.0347937,0,0,0,0,0,0,0.0158545,0.0114827,0.0192049,0.0134029,0,0,0.0163176,0,0,0.00917339,0.0521319,0.0245081,0.014769,0.00789249,0.00751392,0.0239006,0.00619839,0.00202599,0.00613208,0.0102851,0.0134062,0.00704804,0.0280084,0.0213839,0.00880146,0.012591,0.0121682,0.0162914,0.0415286,0.0269882,0.108971,0.0353782,0,0,0.0386908,0,0.0279668,0.0324924,0.0336959,0,0.00739749,0.0113093,0.0356453,0.00409633,0.0162668,0.00888777,0.00663862,0.0184179,0.0158976,0.0202059,0.0235237,0.0111178,0.0295097,0.00596544,0.0189917,0.0423965,0.019181,0,0,0,0,0,0,0.0481441
1197,0,0.0202936,0,0,0,0,0.0350089,0,0,0,0,0,0,0.0184746,0.0114535,0.0205214,0.0137556,0,0,0.0163504,0,0,0.00925085,0.051786,0.0264305,0.0150266,0.0084445,0.00773392,0.0242647,0.00602138,0.00274804,0.00664191,0.0109429,0.0144109,0.00771381,0.0283463,0.0242962,0.00890458,0.0125485,0.0121803,0.0154017,0.0416312,0.0266226,0.109459,0.0355884,0,0,0.0385056,0,0.0279352,0.0325298,0.0332002,0,0.00809315,0.0115673,0.0357523,0.004001,0.0162593,0.00861208,0.00660427,0.0181362,0.0162668,0.0196586,0.023095,0.00947632,0.0294443,0.00599071,0.0190936,0.0426102,0.0194396,0,0,0,0,0,0,0.0482168
1198,0,0.020573,0,0,0,0,0.0351602,0,0,0,0,0,0,0.0223725,0.0114572,0.0215762,0.0142028,0,0,0.0165148,0,0,0.00934071,0.0516186,0.0273094,0.0153316,0.00888832,0.0082251,0.0245538,0.00587506,0.00369876,0.0071834,0.011254,0.0148516,0.00795869,0.0284499,0.0284711,0.00910636,0.0125396,0.0122152,0.0146691,0.0417169,0.0261208,0.109885,0.0358562,0,0,0.0386205,0,0.027962,0.0325572,0.0325794,0,0.00848636,0.0120821,0.0358929,0.00410952,0.0161491,0.00825226,0.00683328,0.0176463,0.0165989,0.0193028,0.0226285,0.0081584,0.0294496,0.00601599,0.0191739,0.0428053,0.0196213,0,0,0,0,0,0,0.0482611
1199,0,0.0208347,0,0,0,0,0.035257,0,0,0,0,0,0,0.0266268,0.0115024,0.0224947,0.0147522,0,0,0.016722,0,0,0.00936593,0.0515707,0.0270474,0.0155783,0.0092096,0.00898774,0.0247464,0.00623651,0.00498731,0.00793151,0.011275,0.0150806,0.00818603,0.0284325,0.0331507,0.00935582,0.0125844,0.0122462,0.0140797,0.0417344,0.0256651,0.110404,0.0361235,0,0,0.0387183,0,0.0280734,0.0324741,0.0319838,0,0.00845328,0.0128461,0.0360378,0.00413089,0.0159275,0.00785621,0.00715684,0.0171785,0.0169424,0.0189589,0.0223259,0.00705053,0.0295305,0.00596472,0.0191619,0.0429123,0.0199258,0,0,0,0,0,0,0.0482343
1200,0,0.0210403,0,0,0,0,0.0352816,0,0,0,0,0,0,0.0303749,0.0115337,0.0227897,0.0153841,0,0,0.0168934,0,0,0.00937187,0.0516366,0.0263386,0.0156861,0.00935598,0.00973662,0.0248965,0.00722453,0.00640888,0.00870818,0.0110224,0.0147546,0.00832157,0.028215,0.0374042,0.00959911,0.0126158,0.0122469,0.0133808,0.0416537,0.0252355,0.110934,0.0363519,0,0,0.0389156,0,0.0282617,0.0324438,0.0313626,0,0.00822562,0.0137255,0.0361678,0.00428913,0.0156044,0.0075317,0.00753064,0.0167895,0.0172652,0.0186537,0.0219006,0.00583044,0.0296983,0.00579197,0.0191397,0.0428685,0.0202762,0,0,0,0,0,0,0.0481063
1201,0,0.0212039,0,0,0,0,0.0352939,0,0,0,0,0,0,0.033014,0.0115691,0.0222586,0.0161559,0,0,0.0170369,0,0,0.00939515,0.0517983,0.0251996,0.0156423,0.00934194,0.0104773,0.0250168,0.00826784,0.00754925,0.00936044,0.0104659,0.0137415,0.00819553,0.0277551,0.040522,0.00977892,0.0126295,0.0121686,0.012587,0.0416666,0.024813,0.111537,0.0365281,0,0,0.0390416,0,0.0282808,0.0323303,0.0309043,0,0.00816651,0.0146287,0.0363016,0.00455972,0.0152691,0.00727392,0.00787253,0.0165627,0.017595,0.0185408,0.0214619,0.00450421,0.0298592,0.00576885,0.019144,0.0427216,0.0205474,0,0,0,0,0,0,0.0480792
1202,0,0.0212711,0,0,0,0,0.0352353,0,0,0,0,0,0,0.0345048,0.0115912,0.0211008,0.016804,0,0,0.0170998,0,0,0.00942402,0.0519668,0.0233575,0.0155035,0.00919498,0.0110032,0.0251357,0.00888179,0.00791445,0.0097575,0.00962778,0.0124901,0.00781829,0.0271388,0.0425763,0.00983202,0.0126316,0.0121242,0.0118992,0.0418062,0.0245716,0.111952,0.0367556,0,0,0.0391979,0,0.0282137,0.031977,0.0305723,0,0.00832957,0.015176,0.0364952,0.00483098,0.0149466,0.00700091,0.00807501,0.0165624,0.0180037,0.0182262,0.0213356,0.00330231,0.0300348,0.00589655,0.0191464,0.0425061,0.0206344,0,0,0,0,0,0,0.0481882
1203,0,0.0212607,0,0,0,0,0.0351621,0,0,0,0,0,0,0.0348955,0.0116051,0.0198258,0.0172896,0,0,0.017073,0,0,0.00943298,0.0520417,0.0209101,0.0153127,0.00904201,0.011314,0.0252889,0.00871906,0.00743459,0.00983085,0.00873781,0.0115812,0.00734617,0.0264892,0.0435555,0.00982627,0.0126248,0.0121304,0.0112324,0.0419566,0.024395,0.112353,0.0367507,0,0,0.0393338,0,0.0282871,0.0315857,0.0302481,0,0.00858736,0.0154263,0.0366985,0.00493691,0.0147043,0.00667849,0.00820859,0.0166976,0.0184325,0.0181151,0.0215171,0.00288929,0.0303386,0.00611501,0.0189893,0.042325,0.0207074,0,0,0,0,0,0,0.0482932
1204,0,0.0211357,0,0,0,0,0.0350809,0,0,0,0,0,0,0.0343975,0.0116402,0.0184559,0.0175699,0,0,0.017048,0,0,0.00941213,0.0521434,0.0177013,0.0150155,0.0087982,0.0114978,0.0255208,0.00768107,0.00631386,0.00948511,0.00804468,0.0112935,0.00676182,0.0257134,0.0434757,0.00979585,0.0126204,0.0121218,0.0106324,0.0420638,0.024048,0.112729,0.0367657,0,0,0.0396213,0,0.0284276,0.0312753,0.0299297,0,0.00886466,0.0153968,0.0368359,0.00497169,0.0145104,0.006303,0.00842088,0.0165928,0.0188187,0.0179549,0.0216738,0.00338801,0.0306323,0.00624188,0.018859,0.0421559,0.0208045,0,0,0,0,0,0,0.0483361
1205,0,0.0210023,0,0,0,0,0.0349596,0,0,0,0,0,0,0.0335362,0.011628,0.0172186,0.0176236,0,0,0.0170234,0,0,0.00948754,0.0523652,0.0146139,0.0146476,0.00852701,0.0114675,0.025708,0.0060724,0.00489143,0.00869048,0.0076463,0.0113053,0.00608628,0.0249994,0.0426522,0.00977008,0.0125698,0.0121196,0.010123,0.0421564,0.0235867,0.112946,0.0369052,0,0,0.0398595,0,0.0285071,0.0312074,0.0295209,0,0.00904864,0.0150961,0.0369238,0.00511293,0.0143484,0.00590657,0.00853227,0.0166375,0.0191567,0.0176659,0.0219818,0.00455372,0.0309466,0.0063292,0.0188024,0.0419343,0.0207766,0,0,0,0,0,0,0.0483567
