Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,LWRA
74,0.0220885,0,0,0,0,0.0405842,0,0,0,0,0,0,0.0329722,0.0320213,0.031862,0.0157572,0,0,0.0126094,0,0.0289311,0.0196929,0.0404433,0.027963,0.0120541,0.00418204,0.0188742,0.0512376,0.00971159,0.00683724,0.00712849,0.00946349,0.015335,0.015102,0.0197534,0.0387718,0.0254375,0.0285928,0.0150566,0.0445247,0.0242241,0.0143842,0.0120023,0,0,0.0119353,0,0.0481076,0.0112609,0.0359369,0.0370502,0.00586107,0.0132939,0.021924,0.0384234,0.00695805,0.020933,0.0203843,0.0149391,0.0199839,0.0141831,0.020058,0.0213205,0.00959989,0.0238121,0.0189709,0.0159359,0.040788,0.0148795,0,0,0,0
75,0.0219504,0,0,0,0,0.0404103,0,0,0,0,0,0,0.0330552,0.0319867,0.031791,0.0157859,0,0,0.0127478,0,0.0288964,0.0199253,0.0404065,0.0278327,0.0120063,0.00414331,0.0189649,0.0512465,0.0096106,0.00679291,0.00709064,0.00942977,0.0153244,0.0150893,0.0197353,0.0389013,0.0255947,0.0287241,0.0137934,0.0444916,0.0239883,0.0143889,0.0118943,0,0,0.0120695,0,0.0480363,0.0113236,0.0359054,0.0365448,0.00553655,0.0132125,0.0217993,0.0383457,0.00716291,0.0211539,0.0204962,0.0150875,0.0200415,0.0139891,0.020097,0.0212165,0.0079914,0.0236528,0.018999,0.0158515,0.040767,0.0148338,0,0,0,0
76,0.0217805,0,0,0,0,0.0402146,0,0,0,0,0,0,0.0330363,0.0319594,0.0317317,0.0158776,0,0,0.0128834,0,0.0288776,0.0201554,0.0402286,0.0277218,0.0119657,0.00400185,0.0189994,0.0512612,0.00952597,0.00669996,0.00702772,0.00935382,0.0152625,0.0150676,0.0197299,0.0389417,0.0257839,0.028902,0.0124017,0.0444818,0.023574,0.0142613,0.0117392,0,0,0.0123195,0,0.0479816,0.0113974,0.0358985,0.0356635,0.00556732,0.0130537,0.021651,0.0383169,0.00734177,0.0213028,0.0205583,0.0151805,0.0197767,0.0140765,0.0199118,0.0210331,0.00672548,0.0236185,0.0190636,0.0157965,0.0406321,0.0147143,0,0,0,0
77,0.0216216,0,0,0,0,0.04007,0,0,0,0,0,0,0.032966,0.03196,0.031663,0.0160072,0,0,0.0130188,0,0.0288916,0.0203392,0.0400718,0.0276589,0.0119442,0.00383548,0.019053,0.0512463,0.00953658,0.006576,0.00694855,0.009276,0.0151526,0.0150381,0.0197373,0.0389093,0.0258325,0.0291193,0.0115129,0.044515,0.0231074,0.0141103,0.011595,0,0,0.0126854,0,0.047979,0.0115007,0.035868,0.0345272,0.00571524,0.0128052,0.0214246,0.0383937,0.00740214,0.0213378,0.0204639,0.0151168,0.019585,0.0143702,0.0196521,0.0209643,0.00618282,0.0235433,0.0191652,0.0158101,0.040415,0.0145836,0,0,0,0
78,0.0214526,0,0,0,0,0.0399784,0,0,0,0,0,0,0.0329087,0.0319529,0.0316059,0.0160704,0,0,0.0131264,0,0.0289215,0.0204605,0.0400104,0.0275945,0.011939,0.00369409,0.0191418,0.0512203,0.00963875,0.00649804,0.00688999,0.00921276,0.0149869,0.0150536,0.0197313,0.0388727,0.0257838,0.0292277,0.0106776,0.0445402,0.0227508,0.0140122,0.0114637,0,0,0.0130354,0,0.0479916,0.0116362,0.0358158,0.0336498,0.00584737,0.0128169,0.0211775,0.0385028,0.00730786,0.0213259,0.0202985,0.0149311,0.0195229,0.0146711,0.0193354,0.0210199,0.00591231,0.0234359,0.0191917,0.015852,0.0402193,0.0144276,0,0,0,0
79,0.0212318,0,0,0,0,0.0398414,0,0,0,0,0,0,0.0326711,0.0319669,0.0314186,0.0161651,0,0,0.0132142,0,0.0289654,0.0205836,0.0399774,0.0273867,0.0119268,0.00355937,0.019257,0.0511144,0.00971431,0.00639984,0.00685284,0.00919075,0.0148011,0.0150647,0.0196963,0.038668,0.0257536,0.0292156,0.0103626,0.04452,0.0225663,0.0139344,0.0112878,0,0,0.0133014,0,0.0479463,0.0117911,0.035768,0.0331072,0.00601397,0.0131636,0.02086,0.0385356,0.00709877,0.0213141,0.0201585,0.0147074,0.0191717,0.01485,0.0190415,0.0208024,0.00530602,0.0234718,0.0192257,0.01588,0.0400255,0.0142164,0,0,0,0
80,0.0210272,0,0,0,0,0.0397527,0,0,0,0,0,0,0.0322613,0.0319357,0.0311914,0.0162705,0,0,0.0131411,0,0.0289721,0.0206433,0.0399782,0.027146,0.0119063,0.0035034,0.0194274,0.050878,0.00976315,0.0063634,0.00684148,0.00922233,0.0148671,0.0150598,0.0196292,0.038404,0.0256691,0.0291355,0.010194,0.0445303,0.0223065,0.0138613,0.0111334,0,0,0.0135941,0,0.0479333,0.0119781,0.0357218,0.0326417,0.0062384,0.013606,0.0206719,0.0385308,0.00681922,0.021311,0.0200252,0.0144521,0.018607,0.0149727,0.0189851,0.0205484,0.00480823,0.023684,0.0192915,0.0159162,0.0398808,0.0140326,0,0,0,0
81,0.0208342,0,0,0,0,0.0396956,0,0,0,0,0,0,0.031753,0.0319069,0.0308475,0.0163501,0,0,0.0130781,0,0.0289793,0.0206525,0.0400239,0.0267926,0.0118797,0.00349492,0.0196144,0.0506041,0.00986144,0.0063723,0.00687606,0.00916194,0.0151272,0.0149244,0.0195605,0.0380209,0.0255388,0.0290491,0.010299,0.0445401,0.021947,0.0139562,0.0109858,0,0,0.0138809,0,0.0479112,0.0121794,0.0355833,0.0322568,0.0064303,0.0139818,0.0205992,0.0384934,0.00653773,0.0212504,0.0198273,0.0140805,0.018195,0.0151356,0.0192094,0.0201946,0.00456057,0.023835,0.0193533,0.0159469,0.0397469,0.0138521,0,0,0,0
82,0.0206179,0,0,0,0,0.0396197,0,0,0,0,0,0,0.0316185,0.0318577,0.0306521,0.0164291,0,0,0.0130299,0,0.0289973,0.0206366,0.0402245,0.0265481,0.0118615,0.00352925,0.0197978,0.050318,0.0100016,0.00637902,0.00693882,0.00911438,0.0150854,0.0149001,0.0195785,0.0379369,0.0252451,0.0290058,0.0104538,0.044514,0.0215583,0.0140934,0.010909,0,0,0.0140903,0,0.0478352,0.0123331,0.0354281,0.0320028,0.00657004,0.0143264,0.0205814,0.0385228,0.0062743,0.0211286,0.0195388,0.0136058,0.0176938,0.0154399,0.018973,0.0198588,0.00509726,0.0239229,0.0194082,0.0160154,0.0396293,0.0136634,0,0,0,0
83,0.0203723,0,0,0,0,0.039537,0,0,0,0,0,0,0.0316727,0.0317733,0.0305279,0.0165036,0,0,0.0129689,0,0.0290004,0.0206552,0.0404187,0.0263673,0.0119007,0.00351731,0.0200482,0.0500798,0.0100869,0.00635852,0.00694986,0.00911841,0.0148867,0.0149052,0.0196043,0.0380553,0.0250691,0.0289932,0.0104148,0.0444812,0.0214645,0.0141043,0.0108464,0,0,0.014184,0,0.0477351,0.0123882,0.0352529,0.0321748,0.0067939,0.0145973,0.0205771,0.0385781,0.00589043,0.0209206,0.0192056,0.0130967,0.0174983,0.0158215,0.018577,0.019604,0.00575055,0.0239334,0.0194324,0.0161015,0.0395068,0.0134384,0,0,0,0
84,0.0201278,0,0,0,0,0.0394995,0,0,0,0,0,0,0.0316198,0.0316411,0.0303729,0.016621,0,0,0.0129977,0,0.0289502,0.0207191,0.0406039,0.0262027,0.0118998,0.00349395,0.0202626,0.0498772,0.010026,0.00630527,0.00692261,0.0090998,0.014723,0.0148663,0.0195459,0.0380886,0.0249906,0.0289719,0.0101734,0.0444721,0.0214146,0.0140921,0.0108837,0,0,0.0141967,0,0.0476752,0.0123194,0.0351702,0.0323029,0.0071148,0.0148149,0.0206457,0.0386431,0.0055148,0.020641,0.0187878,0.0125623,0.0172951,0.0162894,0.0182556,0.0194962,0.00621193,0.0238999,0.0194301,0.0160731,0.0394054,0.0131681,0,0,0,0
85,0.0198348,0,0,0,0,0.0394479,0,0,0,0,0,0,0.031503,0.0315766,0.0301567,0.0167716,0,0,0.0131505,0,0.0289383,0.0208768,0.0408596,0.0260097,0.0118842,0.00354889,0.0203329,0.0497744,0.00996303,0.00626354,0.00691864,0.00904241,0.0146163,0.0147867,0.0194462,0.0379717,0.0249139,0.0289829,0.00978194,0.0444549,0.0210412,0.0142754,0.0109914,0,0,0.0142285,0,0.0476121,0.0122962,0.0351565,0.0318804,0.00746198,0.0150794,0.0207735,0.0386562,0.00507357,0.0203087,0.0183392,0.0120452,0.0170577,0.0169777,0.0178596,0.0193094,0.00646099,0.0238094,0.0193975,0.016005,0.0393707,0.0128533,0,0,0,0
86,0.0194633,0,0,0,0,0.0393947,0,0,0,0,0,0,0.0313812,0.031571,0.0299077,0.016868,0,0,0.0133156,0,0.0289577,0.0210298,0.0410837,0.0258119,0.0118745,0.0036521,0.0203061,0.0497374,0.0099084,0.00622824,0.00693702,0.00896593,0.0145227,0.0147894,0.0193573,0.037744,0.0251206,0.0290449,0.00965978,0.0444642,0.0206305,0.0144454,0.0110846,0,0,0.0142764,0,0.0475731,0.0122996,0.0351472,0.0314088,0.00784678,0.0154256,0.0207954,0.0386037,0.00457528,0.0199397,0.0178941,0.0116183,0.0166332,0.0177304,0.0170631,0.0190841,0.00703078,0.0236852,0.0194362,0.0159609,0.0393153,0.0124562,0,0,0,0
87,0.0190482,0,0,0,0,0.039271,0,0,0,0,0,0,0.0311801,0.0315382,0.029708,0.0168642,0,0,0.013514,0,0.028934,0.0211999,0.0413469,0.0256816,0.0118722,0.00376939,0.0205188,0.0497397,0.00990811,0.00613757,0.00695224,0.00891434,0.0143878,0.0147056,0.0192683,0.0375525,0.025359,0.0290806,0.00964567,0.0444821,0.0203279,0.0145782,0.0112091,0,0,0.0143393,0,0.047541,0.0123138,0.0351507,0.0310272,0.00825997,0.0157592,0.0206938,0.0385941,0.00411356,0.0195282,0.017408,0.0112411,0.016271,0.0185409,0.0162031,0.0189043,0.00766975,0.0235009,0.0195277,0.0159728,0.0392925,0.0120154,0,0,0,0
88,0.0186652,0,0,0,0,0.0391378,0,0,0,0,0,0,0.031033,0.0315202,0.0295716,0.0168619,0,0,0.0137286,0,0.0288919,0.021389,0.0417186,0.0255811,0.0118926,0.00389649,0.0205674,0.0497681,0.00983565,0.00602805,0.00698758,0.00887626,0.0142668,0.0145629,0.0191749,0.0374488,0.0255475,0.0291261,0.00963528,0.0444707,0.0200416,0.0147443,0.0113383,0,0,0.0143471,0,0.0474708,0.0123132,0.035158,0.0305895,0.00867927,0.0160919,0.0204887,0.0385668,0.00377679,0.0190891,0.0168929,0.0108771,0.015763,0.0194126,0.0156534,0.0186715,0.00811682,0.0235645,0.0196197,0.0158758,0.0392458,0.011549,0,0,0,0
89,0.0183342,0,0,0,0,0.0390429,0,0,0,0,0,0,0.0309709,0.0314875,0.0294573,0.0169488,0,0,0.0139681,0,0.0288319,0.0215353,0.0419891,0.0254622,0.0119007,0.0039973,0.0204323,0.0498377,0.00969751,0.00595844,0.00702322,0.00883457,0.0142024,0.0144415,0.0191045,0.0374465,0.0257017,0.0292263,0.00964319,0.0444836,0.0198797,0.0149075,0.0114486,0,0,0.014301,0,0.0474326,0.0122502,0.0351891,0.0302292,0.00915425,0.0165733,0.0203055,0.0385183,0.00358802,0.0186437,0.0163811,0.0105235,0.0153046,0.0202967,0.0151246,0.0184161,0.00822251,0.023746,0.0195639,0.0157346,0.0391851,0.0111065,0,0,0,0
90,0.018025,0,0,0,0,0.038978,0,0,0,0,0,0,0.0308778,0.0314477,0.0293029,0.0170933,0,0,0.0141253,0,0.0287573,0.0216162,0.042129,0.0253166,0.0118473,0.00411541,0.0201723,0.049925,0.00960772,0.00593686,0.00706749,0.00872845,0.0141247,0.0143213,0.0190387,0.037426,0.0256634,0.0293002,0.00983529,0.0444776,0.0197646,0.015002,0.0115954,0,0,0.0142437,0,0.0473749,0.0122308,0.0352245,0.0299249,0.00962101,0.0172742,0.0201073,0.0384633,0.00359118,0.0182004,0.015901,0.010219,0.0149824,0.0211797,0.0145582,0.0181785,0.00868522,0.0237307,0.0195259,0.0156022,0.0391276,0.0107133,0,0,0,0
91,0.017776,0,0,0,0,0.0389356,0,0,0,0,0,0,0.0307862,0.0314394,0.029137,0.0172672,0,0,0.0142726,0,0.0287118,0.0216798,0.0422952,0.0251739,0.0118406,0.00423315,0.0199929,0.050041,0.0096222,0.00592773,0.00711305,0.00870889,0.0140749,0.0143038,0.0189778,0.037378,0.0255091,0.0292719,0.0103363,0.0444786,0.0193755,0.0150858,0.0117154,0,0,0.0142107,0,0.0473341,0.0122454,0.0352608,0.0293776,0.0100933,0.0182066,0.0199497,0.0383286,0.00348806,0.0176899,0.0154849,0.0100756,0.0149624,0.0220187,0.0139248,0.0180713,0.00934051,0.0237716,0.0192458,0.0154125,0.0390619,0.0104435,0,0,0,0
92,0.0175076,0,0,0,0,0.0388975,0,0,0,0,0,0,0.0305809,0.0314902,0.0289572,0.0171305,0,0,0.0143966,0,0.0286957,0.0216732,0.042491,0.0250373,0.0118602,0.00439554,0.0198325,0.0501048,0.00969703,0.00591896,0.00716322,0.00871441,0.0139924,0.0145678,0.0189136,0.0373363,0.0253903,0.0292213,0.0109301,0.0444794,0.0188346,0.0152766,0.0118006,0,0,0.0141664,0,0.0473112,0.012224,0.0353287,0.0286784,0.0105641,0.0193237,0.0197305,0.0381897,0.00364892,0.017114,0.0150784,0.0101081,0.0151402,0.0228065,0.0133358,0.018138,0.0101524,0.0237048,0.0189403,0.0151665,0.0389901,0.0101957,0,0,0,0
93,0.0172812,0,0,0,0,0.0387996,0,0,0,0,0,0,0.030245,0.0315199,0.0287885,0.0170429,0,0,0.0145179,0,0.0286786,0.0216127,0.0425851,0.0249122,0.0118818,0.00453176,0.0196577,0.0501427,0.00974463,0.00594113,0.00720181,0.00869566,0.013921,0.0148472,0.0188636,0.0372846,0.0251368,0.0291092,0.0119086,0.0444689,0.0182221,0.0155392,0.0118698,0,0,0.0141524,0,0.04728,0.0122043,0.0355058,0.0275328,0.0110175,0.0206077,0.0194733,0.038033,0.0040357,0.0165658,0.0146539,0.0102302,0.015671,0.0235348,0.0128389,0.0184511,0.0112398,0.0237508,0.0186783,0.0149287,0.0389483,0.0099873,0,0,0,0
94,0.0170943,0,0,0,0,0.0387079,0,0,0,0,0,0,0.0299641,0.0314873,0.0286518,0.0170483,0,0,0.014689,0,0.0286089,0.021504,0.0426846,0.0247991,0.0119053,0.00460853,0.0194668,0.0502163,0.00980607,0.00595454,0.00725521,0.00868498,0.0138879,0.0149094,0.0188163,0.0371042,0.0248394,0.0289337,0.013054,0.0444406,0.0173926,0.0157627,0.0120135,0,0,0.0142006,0,0.0472313,0.0122116,0.0358453,0.0258896,0.0114678,0.0220518,0.0192558,0.0378827,0.00446036,0.0160698,0.0142372,0.0104155,0.0162855,0.0241827,0.0123817,0.0188557,0.0125497,0.0235549,0.0184758,0.0146687,0.0388828,0.0097994,0,0,0,0
95,0.0169681,0,0,0,0,0.0386637,0,0,0,0,0,0,0.0301187,0.0314717,0.0284843,0.0170111,0,0,0.0148926,0,0.0285511,0.0214131,0.0428205,0.024661,0.0119332,0.00470703,0.019261,0.0504149,0.00989096,0.00589211,0.00732912,0.00865369,0.0137772,0.0148126,0.0187525,0.0367458,0.0245273,0.0287832,0.0143329,0.0444258,0.0163364,0.0159227,0.0121886,0,0,0.0141845,0,0.047187,0.0122291,0.0362417,0.0239083,0.0119342,0.0233868,0.0190547,0.0376382,0.00497187,0.0156382,0.0138754,0.0107169,0.0170914,0.0248589,0.0119843,0.0192333,0.0139746,0.0233163,0.0183342,0.0144376,0.0387762,0.00965331,0,0,0,0
96,0.0168478,0,0,0,0,0.0386407,0,0,0,0,0,0,0.0301017,0.0314742,0.0282761,0.0171306,0,0,0.0151079,0,0.0285096,0.0213892,0.0429142,0.0245973,0.0119604,0.00480659,0.0190648,0.0507829,0.00992996,0.00583801,0.00738609,0.0086088,0.013645,0.0147991,0.0186947,0.0364207,0.0243769,0.028565,0.0157633,0.0444132,0.0152768,0.0160384,0.0123407,0,0,0.0141195,0,0.04714,0.0122019,0.0366105,0.0218076,0.0123881,0.0244839,0.018877,0.0373024,0.00550421,0.0153379,0.0135974,0.0110846,0.0178468,0.0255086,0.0116847,0.0195069,0.0152861,0.0230531,0.0181389,0.0142087,0.0385974,0.00954243,0,0,0,0
97,0.0167499,0,0,0,0,0.0386859,0,0,0,0,0,0,0.0299508,0.0314782,0.0281,0.0174203,0,0,0.0154007,0,0.0284658,0.0214511,0.0429429,0.0245692,0.0119648,0.00489858,0.018945,0.0512644,0.00992424,0.00585491,0.00738421,0.00855724,0.0135334,0.0148482,0.0186537,0.036073,0.024287,0.0283535,0.0172934,0.0443795,0.0143182,0.0161002,0.0124976,0,0,0.0139945,0,0.0470716,0.0122209,0.0369327,0.0198645,0.01275,0.0253601,0.0187446,0.0369582,0.00592356,0.0151673,0.013444,0.0114519,0.0184879,0.0260798,0.0115314,0.0196351,0.0164149,0.0227167,0.0179039,0.0139332,0.0383453,0.00945288,0,0,0,0
98,0.0166961,0,0,0,0,0.0387319,0,0,0,0,0,0,0.029801,0.0315045,0.0279974,0.0175787,0,0,0.0157666,0,0.0284399,0.0215349,0.0429807,0.0244953,0.0119627,0.00497229,0.018883,0.0516469,0.00987858,0.00583347,0.00738228,0.00852474,0.0134565,0.0147595,0.0185992,0.0357394,0.0243309,0.0282017,0.0189576,0.0443739,0.0134617,0.01622,0.0126618,0,0,0.013859,0,0.0470297,0.012293,0.0371826,0.0184792,0.0129813,0.026021,0.0186622,0.0366629,0.00624492,0.0151357,0.0133901,0.0117562,0.0189981,0.0265679,0.0115073,0.0196436,0.0181005,0.0224975,0.0176291,0.0136233,0.0380848,0.00941666,0,0,0,0
99,0.0166337,0,0,0,0,0.0387735,0,0,0,0,0,0,0.0294916,0.0315464,0.0279488,0.017677,0,0,0.0161546,0,0.0284142,0.0215949,0.0430277,0.0244503,0.0119708,0.00505137,0.0188746,0.0520151,0.0098514,0.00583548,0.00743885,0.00847115,0.0133918,0.0144277,0.0185507,0.0354575,0.0244611,0.0280953,0.020567,0.0443576,0.0129797,0.016343,0.012719,0,0,0.0136596,0,0.0470065,0.0122938,0.0373387,0.0179697,0.0131233,0.0265033,0.0186466,0.0363244,0.00657651,0.0151793,0.0133742,0.0119788,0.0193574,0.0269489,0.0115698,0.0195205,0.0198322,0.0223079,0.0173494,0.0132747,0.0378883,0.00946502,0,0,0,0
100,0.016582,0,0,0,0,0.0388199,0,0,0,0,0,0,0.029094,0.0315602,0.0278485,0.0178946,0,0,0.0165194,0,0.0283504,0.0216415,0.0430262,0.0244996,0.0119678,0.0051415,0.0189537,0.0524414,0.00984282,0.00589647,0.00747647,0.00845947,0.013351,0.0141481,0.0185062,0.0352257,0.0245091,0.0279353,0.0219302,0.0443301,0.0130173,0.0163593,0.0127183,0,0,0.0134175,0,0.046976,0.0122874,0.0373901,0.018215,0.0131773,0.0268611,0.0187259,0.0359341,0.00689601,0.0152673,0.0133284,0.0121119,0.0196247,0.0272282,0.011733,0.0193445,0.0213512,0.022079,0.017072,0.0129037,0.0377999,0.00956476,0,0,0,0
101,0.0164849,0,0,0,0,0.0387895,0,0,0,0,0,0,0.028848,0.0315676,0.0277796,0.018017,0,0,0.0169201,0,0.0282759,0.021655,0.0429989,0.024593,0.0119655,0.0051909,0.0191434,0.052752,0.0098205,0.00598275,0.00745811,0.00847585,0.0133556,0.014075,0.0184693,0.0350453,0.0245974,0.0277588,0.0224031,0.0442921,0.0134265,0.0162732,0.0126777,0,0,0.0132638,0,0.0469415,0.0123352,0.0373272,0.0182749,0.0131597,0.0271156,0.0188532,0.0354833,0.00708198,0.0153193,0.0132529,0.0121901,0.019768,0.0274386,0.0118569,0.0193122,0.0221315,0.0217674,0.0167181,0.0124975,0.0377853,0.00966587,0,0,0,0
102,0.0163568,0,0,0,0,0.0387294,0,0,0,0,0,0,0.0287736,0.0315791,0.0277372,0.0181063,0,0,0.0173713,0,0.028197,0.0216724,0.0430451,0.024634,0.0120246,0.0052098,0.0194286,0.0529717,0.00978276,0.0059885,0.0074706,0.00851385,0.0133794,0.0141307,0.0184363,0.0349687,0.024811,0.0275856,0.0214187,0.0442257,0.0136183,0.0162807,0.0125448,0,0,0.0132407,0,0.0468907,0.0123668,0.0371192,0.0173342,0.013129,0.0272237,0.019104,0.0350574,0.00702438,0.0152589,0.0134258,0.0122225,0.019775,0.0274122,0.011743,0.0193869,0.0214466,0.0215716,0.0163087,0.0120805,0.0378458,0.00976969,0,0,0,0
103,0.0161853,0,0,0,0,0.0386086,0,0,0,0,0,0,0.0287692,0.0315962,0.0277545,0.0183159,0,0,0.0179152,0,0.02814,0.0217486,0.0431822,0.0246602,0.0120989,0.00524079,0.019748,0.0530896,0.00980404,0.00597271,0.00751848,0.00853709,0.0133791,0.014246,0.0184278,0.0348427,0.0250196,0.027334,0.0194607,0.0441402,0.0130975,0.0163505,0.012339,0,0,0.0133804,0,0.046818,0.0123496,0.036961,0.0163206,0.0130946,0.0268504,0.019372,0.0346943,0.00679564,0.0154279,0.0138746,0.0123267,0.0195686,0.0274533,0.0114139,0.0195174,0.0198761,0.0214447,0.0158349,0.0116251,0.0379115,0.00983485,0,0,0,0
104,0.0161209,0,0,0,0,0.0386353,0,0,0,0,0,0,0.0286324,0.0315897,0.0276949,0.0186681,0,0,0.0186254,0,0.0281088,0.0219157,0.0433038,0.0246586,0.0120511,0.00534401,0.0201503,0.0531873,0.00982655,0.0060397,0.00760898,0.00854421,0.0133314,0.0143346,0.0183954,0.0345226,0.0247206,0.0269833,0.0175354,0.0440924,0.0123964,0.01643,0.0121302,0,0,0.0137687,0,0.0467838,0.012374,0.0370813,0.0156581,0.0130499,0.025965,0.0196231,0.0344683,0.00667209,0.0157785,0.0144054,0.0125645,0.0191883,0.0276179,0.0111938,0.0194729,0.0180811,0.021389,0.0154015,0.0112089,0.0380524,0.00994177,0,0,0,0
105,0.0176317,0,0,0,0,0.0390695,0,0,0,0,0,0,0.0289329,0.0354373,0.027686,0.0200266,0,0,0.0167632,0,0.0345062,0.0149817,0.0436031,0.0245493,0.0129002,0.00548734,0.0234114,0.0503663,0.0100277,0.00621192,0.00778967,0.00866124,0.0134726,0.0144223,0.0183385,0.0347562,0.022377,0.0144622,0.0163873,0.0440045,0.0120138,0.0173327,0.0129924,0,0,0.013979,0,0.0466912,0.0122524,0.0372419,0.0151797,0.0117875,0.025398,0.023254,0.0345952,0.00654599,0.0159533,0.0147207,0.0125872,0.0189734,0.0278488,0.0110928,0.0190372,0.0163311,0.0212496,0.0148976,0.0108571,0.0380286,0.0115701,0,0,0,0.0368572
106,0.0174533,0,0,0,0,0.0391289,0,0,0,0,0,0,0.028635,0.0352571,0.0276123,0.0201479,0,0,0.0176089,0,0.0340556,0.0152913,0.0437927,0.0245675,0.0128346,0.00558313,0.0235713,0.0501033,0.0101442,0.00625763,0.00784334,0.00876918,0.0135186,0.0143609,0.0183406,0.0343506,0.0221222,0.0144651,0.0159913,0.0439147,0.0122076,0.0174013,0.0130455,0,0,0.0146069,0,0.0466733,0.0123798,0.0374763,0.0154268,0.011723,0.0254191,0.0233053,0.0346699,0.00656741,0.016053,0.0147515,0.0124824,0.0189013,0.0276331,0.0110367,0.0185639,0.0154035,0.0214397,0.0145469,0.0104886,0.038287,0.0114632,0,0,0,0.0361953
107,0.0172876,0,0,0,0,0.0390958,0,0,0,0,0,0,0.0283894,0.0353566,0.0275776,0.020135,0,0,0.0185193,0,0.0336641,0.0159469,0.043967,0.0245902,0.0127822,0.00569095,0.0236536,0.0498277,0.0102235,0.00633784,0.00789674,0.00882542,0.0136096,0.0143226,0.0183577,0.0340931,0.0219577,0.0145027,0.0159974,0.0438713,0.012394,0.0174496,0.0130217,0,0,0.0152677,0,0.0466357,0.0125345,0.037555,0.0155609,0.0116415,0.0262133,0.0234058,0.034658,0.00662299,0.01594,0.0145592,0.0122447,0.0192325,0.0273861,0.0110988,0.018233,0.0149018,0.0214923,0.0143149,0.0101852,0.0384901,0.0114204,0,0,0,0.0358681
108,0.0171355,0,0,0,0,0.0390578,0,0,0,0,0,0,0.0281672,0.0355666,0.0274951,0.0200866,0,0,0.0194937,0,0.0334953,0.016655,0.0441259,0.0245714,0.0127608,0.00575579,0.0237499,0.0496356,0.0102903,0.00643872,0.00792942,0.00882978,0.0137188,0.0142835,0.0183813,0.0337192,0.0217619,0.0142536,0.0164425,0.0438648,0.0124391,0.017582,0.0130942,0,0,0.0158748,0,0.0465942,0.012709,0.0374872,0.0156374,0.0116009,0.0272558,0.0235021,0.0346282,0.00679269,0.0156837,0.014295,0.0120953,0.0197143,0.0274616,0.0111917,0.0180288,0.0148599,0.0214466,0.0141995,0.00995766,0.0386341,0.0113552,0,0,0,0.0357746
109,0.016984,0,0,0,0,0.039062,0,0,0,0,0,0,0.0278568,0.0358088,0.0273313,0.0199505,0,0,0.0205302,0,0.033314,0.0172114,0.0441821,0.0245081,0.0127624,0.00576249,0.0238728,0.049413,0.0103532,0.00643414,0.00793584,0.00882525,0.0137754,0.0142773,0.0184104,0.033119,0.0216703,0.0138384,0.0172843,0.0438582,0.012617,0.0177998,0.0131782,0,0,0.0163929,0,0.0465471,0.012925,0.0373646,0.0159159,0.0115881,0.0282411,0.0236856,0.034604,0.00706895,0.0154266,0.0140792,0.0120951,0.0201621,0.0275953,0.0112228,0.0178902,0.0151232,0.0213113,0.0141093,0.00981422,0.0386732,0.0112608,0,0,0,0.0357718
110,0.016826,0,0,0,0,0.0390922,0,0,0,0,0,0,0.027392,0.0360293,0.027151,0.0198067,0,0,0.0215805,0,0.0330908,0.0176157,0.0440643,0.0244841,0.012766,0.00575424,0.0240072,0.0492584,0.0104056,0.00636433,0.00786087,0.00885982,0.0136449,0.0142648,0.0184685,0.0324218,0.0216481,0.0134957,0.0177248,0.0438517,0.0129407,0.0180437,0.0132539,0,0,0.0167771,0,0.0464958,0.0132446,0.0372877,0.0164019,0.0115891,0.0291743,0.023971,0.0345758,0.00740281,0.015331,0.013983,0.0123116,0.0205701,0.0276353,0.0112584,0.0179144,0.0151348,0.0210974,0.0140442,0.00971753,0.0385961,0.0112012,0,0,0,0.0357373
111,0.0166591,0,0,0,0,0.0391745,0,0,0,0,0,0,0.0268895,0.0361969,0.0269603,0.0198567,0,0,0.02254,0,0.0329246,0.0179587,0.0439135,0.024431,0.0127586,0.0057664,0.0240845,0.0492151,0.0103777,0.00630106,0.0077738,0.00883927,0.0132062,0.0141781,0.0185412,0.0317901,0.0218495,0.0133721,0.0178161,0.0438343,0.0132338,0.018247,0.0133071,0,0,0.017037,0,0.0464445,0.0136208,0.037281,0.0168221,0.0115201,0.0299531,0.0241982,0.0344749,0.00771763,0.0154041,0.0139907,0.0125885,0.0208947,0.0275812,0.0112763,0.0180679,0.014759,0.0208128,0.0139701,0.00965737,0.038521,0.0111273,0,0,0,0.0356429
