Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,LTHIP,x78,,x79,x80,x75
1170,0.0210679,0,0,0,0,0.0198135,0,0,0,0,0,0,0.00706247,0.0239057,0.012742,0.00845718,0,0,0.0404268,0,0.0309904,0.0256993,0.0458142,0.0268662,0.0149545,0.0156862,0.00805314,0.0193982,0.00760033,0.0100563,0.0125271,0.0132614,0.0123258,0.012405,0.0177567,0.0189894,0.0325322,0.0193016,0.0163541,0.0100142,0.0329473,0.00675006,0.0194318,0.0181533,0,0,0.0643111,0,0.0344917,0.0374611,0.0389176,0.0179259,0.0183871,0.00643425,0.0113943,0.0418612,0.00458259,0.0119706,0.00451099,0.0060585,0.0169958,0.0432332,0.014018,0.0188717,0.008026,0.0333225,0.00991807,0.0271556,0.0172223,0.0142473,0,0,0,0,0,0,0,0,0,0
1171,0.0211724,0,0,0,0,0.0200974,0,0,0,0,0,0,0.00728421,0.023897,0.012539,0.00829228,0,0,0.0402203,0,0.03089,0.0255838,0.0459283,0.0269642,0.0149481,0.0167706,0.00747064,0.0197908,0.00807216,0.0110394,0.0134456,0.0136207,0.0126138,0.0121561,0.0179477,0.0191157,0.0324675,0.0191764,0.0162921,0.00826462,0.0329358,0.00723686,0.0193033,0.0184588,0,0,0.0639681,0,0.0344945,0.0372021,0.0384594,0.017734,0.018186,0.0060262,0.0108361,0.0421386,0.00457217,0.0118822,0.00458262,0.00625402,0.0174231,0.0436282,0.0145103,0.019396,0.00706031,0.032957,0.009936,0.0271696,0.0176223,0.0145133,0,0,0,0,0,0,0,0,0,0
1172,0.0212133,0,0,0,0,0.0200993,0,0,0,0,0,0,0.0076375,0.0238846,0.0124441,0.0082521,0,0,0.0399348,0,0.0308632,0.0254288,0.0459641,0.0267155,0.0149648,0.0180561,0.00753297,0.0199403,0.00889971,0.0124487,0.0147523,0.0140288,0.0130298,0.0119707,0.0181522,0.0191852,0.0323413,0.0191444,0.0162332,0.00636755,0.0329366,0.00775405,0.0192779,0.0187848,0,0,0.0636864,0,0.0344745,0.0369422,0.0381996,0.0179991,0.017905,0.00571101,0.0107274,0.0425341,0.00455753,0.0119584,0.00490848,0.00660175,0.0175786,0.0439482,0.0147196,0.0196504,0.00615818,0.0326811,0.0100067,0.0271565,0.0178149,0.0146053,0,0,0,0,0,0,0,0,0,0
1173,0.0213231,0,0,0,0,0.0201361,0,0,0,0,0,0,0.00807077,0.0238974,0.0122864,0.00807371,0,0,0.0396878,0,0.0308407,0.0252841,0.0458196,0.0263174,0.0150955,0.0193935,0.00786602,0.0201984,0.0100886,0.0142329,0.0163007,0.0146159,0.0135763,0.0119003,0.0182588,0.0194001,0.0321197,0.0190721,0.0162102,0.00514894,0.0329338,0.00825902,0.0191804,0.0191041,0,0,0.0633767,0,0.0344489,0.0366918,0.0380896,0.0186577,0.0176193,0.00539306,0.0107234,0.0429592,0.00454607,0.0121541,0.00531901,0.0069635,0.0174862,0.043984,0.0146717,0.0196252,0.00777362,0.0323697,0.0101431,0.0270951,0.0180775,0.0147167,0,0,0,0,0,0,0,0,0,0
1174,0.0214629,0,0,0,0,0.0201953,0,0,0,0,0,0,0.00853515,0.0238794,0.012204,0.00787478,0,0,0.0393813,0,0.0308425,0.0250918,0.0456088,0.0258716,0.0152329,0.0206139,0.00838563,0.0204929,0.0114596,0.0159512,0.0178814,0.0152277,0.0141073,0.0118563,0.0183032,0.0196039,0.0317833,0.0190844,0.0161316,0.00607726,0.0329331,0.00816521,0.0190966,0.0194343,0,0,0.0631757,0,0.0344276,0.0364816,0.0380757,0.0191628,0.0173107,0.00522664,0.0107943,0.0433705,0.00442459,0.0123916,0.00581408,0.00745648,0.0170116,0.0436519,0.0142397,0.0191182,0.0110243,0.0320726,0.0103483,0.0270432,0.0183429,0.014823,0,0,0,0,0,0,0,0,0,0
1175,0.0214817,0,0,0,0,0.0200686,0,0,0,0,0,0,0.00888549,0.0238967,0.0121239,0.00775537,0,0,0.0390234,0,0.030798,0.0249067,0.04543,0.0253563,0.0153113,0.0216149,0.00915378,0.0205644,0.0126826,0.0172167,0.0191976,0.0157402,0.0146,0.0118381,0.0183609,0.0196154,0.031369,0.0190578,0.0160715,0.00873022,0.0329399,0.00720613,0.0190624,0.0198121,0,0,0.0631492,0,0.0344011,0.0363323,0.0381673,0.0195881,0.0168896,0.00579234,0.0110445,0.0438227,0.00424856,0.012733,0.00634725,0.00809161,0.0164262,0.0430874,0.013334,0.018414,0.0147635,0.0317765,0.010614,0.0270512,0.0183058,0.0149492,0,0,0,0,0,0,0,0,0,0
1176,0.0215302,0,0,0,0,0.0201187,0,0,0,0,0,0,0.00909885,0.0239502,0.0120607,0.00741181,0,0,0.0387895,0,0.0307696,0.024738,0.0453626,0.0247889,0.0153975,0.0223895,0.00976848,0.0207813,0.0135487,0.018072,0.020043,0.0162029,0.0153082,0.0118122,0.0184328,0.0196805,0.0311043,0.019029,0.0160306,0.0106028,0.0329545,0.00639783,0.0188071,0.0200928,0,0,0.0630167,0,0.0343983,0.0361484,0.0382681,0.0196086,0.0165793,0.00649534,0.011185,0.0440943,0.00407859,0.0131209,0.00609897,0.00828116,0.0160001,0.0423194,0.0124836,0.0182664,0.0179578,0.0314516,0.010733,0.0270516,0.0183849,0.0151874,0,0,0,0,0,0,0,0,0,0
1177,0.0215926,0,0,0,0,0.0202214,0,0,0,0,0,0,0.00945769,0.0239655,0.0118836,0.00711219,0,0,0.0385782,0,0.030666,0.0245909,0.0454184,0.0241251,0.0153791,0.0228619,0.0103099,0.0209199,0.0139811,0.0185891,0.0204727,0.016586,0.015823,0.0117807,0.0185045,0.0196988,0.0307701,0.0189473,0.0159565,0.0119223,0.0329328,0.00540352,0.0185442,0.0202717,0,0,0.0629084,0,0.0343962,0.0360116,0.0385526,0.0191559,0.0162616,0.0075676,0.011291,0.0442458,0.00411221,0.0133618,0.00566012,0.00853248,0.0155756,0.0412617,0.0116154,0.0181107,0.0202053,0.0311571,0.0107554,0.027072,0.0184592,0.0153315,0,0,0,0,0,0,0,0,0,0
1178,0.0216627,0,0,0,0,0.0202772,0,0,0,0,0,0,0.00972435,0.0239761,0.0117614,0.00689439,0,0,0.0384056,0,0.0305739,0.0244855,0.0455878,0.0235718,0.0152714,0.0231877,0.0106264,0.0209789,0.0140909,0.0191013,0.0207085,0.0168978,0.0161343,0.0118255,0.0186161,0.0196403,0.0305259,0.0188371,0.0158822,0.0127037,0.0329081,0.00445336,0.0182999,0.020346,0,0,0.0629025,0,0.0344309,0.035931,0.0389947,0.0187745,0.0159928,0.00887069,0.0112808,0.0443037,0.00451589,0.0133969,0.00527774,0.00905636,0.0150498,0.0398656,0.0107519,0.0176382,0.0216045,0.0307997,0.0107786,0.0271333,0.0185143,0.0154313,0,0,0,0,0,0,0,0,0,0
1179,0.0217514,0,0,0,0,0.0203325,0,0,0,0,0,0,0.0099959,0.0240015,0.0117596,0.006733,0,0,0.0382921,0,0.0305646,0.0243888,0.0458417,0.0230721,0.0151286,0.0234497,0.0106531,0.021012,0.0141498,0.0197757,0.0207158,0.0172133,0.0163397,0.0119019,0.018756,0.0196336,0.0303924,0.0187345,0.0158166,0.0130172,0.0328895,0.0042303,0.0181689,0.0203241,0,0,0.0629683,0,0.0344882,0.0358826,0.0395141,0.0186492,0.0157172,0.0102204,0.0111236,0.0442992,0.00534395,0.0132624,0.0049548,0.00977853,0.0143441,0.0381111,0.00992064,0.0167769,0.0220196,0.0304664,0.0109255,0.0271305,0.0185026,0.0155542,0,0,0,0,0,0,0,0,0,0
1180,0.0218014,0,0,0,0,0.0203028,0,0,0,0,0,0,0.0105168,0.023958,0.0116573,0.00675284,0,0,0.0382037,0,0.0304902,0.0242823,0.046095,0.0225652,0.0149916,0.0237368,0.0102586,0.020894,0.0144174,0.0205064,0.0206719,0.0175305,0.0165555,0.0119643,0.0189021,0.0198218,0.0303913,0.0186287,0.0157336,0.0125631,0.0328699,0.00535513,0.0182115,0.0202215,0,0,0.0629105,0,0.0345512,0.0357566,0.0399484,0.0189035,0.0154484,0.0112771,0.0107124,0.0441942,0.00626451,0.012993,0.00471285,0.0107267,0.0137111,0.0360361,0.00956808,0.0159309,0.0212857,0.0302607,0.0110053,0.0270466,0.0183465,0.0156255,0,0,0,0,0,0,0,0,0,0
1181,0.020857,0,0,0,0,0.0206075,0,0,0,0,0,0,0.0142177,0.0238381,0.00619748,0.00383975,0,0,0.0385845,0,0.0305205,0.0244514,0.0444772,0.00571454,0.0191444,0.010458,0.0132542,0.0208152,0.00401399,0.010361,0.00823106,0.00655411,0.0070587,0.00277345,0.0243916,0.00930168,0.0309953,0.0186429,0.0156324,0.0121453,0.032872,0.00759357,0.0180935,0.0180805,0,0,0.0634804,0,0.0347508,0.0362695,0.0411639,0.0192884,0.014718,0.0114215,0.0121961,0.042518,0.00743464,0.0130171,0.00492943,0.0121026,0.0131457,0.0329708,0.00998896,0.0150341,0.0196601,0.0316984,0.0102009,0.0269495,0.0187743,0.0141503,0,0,0,0,0,0,0,0,0,0
1182,0.0208663,0,0,0,0,0.0205054,0,0,0,0,0,0,0.014809,0.023782,0.00632954,0.00392578,0,0,0.0385535,0,0.0304826,0.0244185,0.044601,0.00618981,0.0189989,0.0107744,0.0124926,0.0206204,0.00407314,0.0103921,0.00843537,0.00667436,0.00705486,0.00286123,0.0245519,0.00990589,0.0308834,0.0185565,0.0155869,0.0114176,0.0328483,0.0095836,0.0182629,0.0178368,0,0,0.0634089,0,0.0347841,0.0361406,0.0413907,0.0197184,0.0143422,0.012221,0.0115728,0.0423647,0.00815853,0.0126652,0.00520278,0.0130083,0.0135785,0.030565,0.0110739,0.0149038,0.017433,0.0316576,0.0102645,0.0269082,0.0185199,0.0141069,0,0,0,0,0,0,0,0,0,0
1183,0.0209251,0,0,0,0,0.0203843,0,0,0,0,0,0,0.015053,0.0237421,0.00641486,0.00391507,0,0,0.0384262,0,0.0304483,0.0243463,0.0446766,0.00658518,0.0188756,0.0109082,0.0115927,0.020501,0.00407228,0.0103418,0.00842359,0.00668625,0.00711812,0.00295313,0.0246903,0.0102214,0.0307112,0.0185107,0.015556,0.0106974,0.0328432,0.0118886,0.0182637,0.0176269,0,0,0.0632923,0,0.0348297,0.0360554,0.0414496,0.0207173,0.0139711,0.012963,0.0107988,0.0422428,0.00885196,0.0125857,0.0055546,0.0133662,0.0146917,0.0280148,0.0127091,0.0155883,0.0147221,0.0315799,0.0103419,0.02694,0.0182932,0.0140769,0,0,0,0,0,0,0,0,0,0
1184,0.021126,0,0,0,0,0.0206108,0,0,0,0,0,0,0.0148147,0.023731,0.0064293,0.00375374,0,0,0.0383154,0,0.0304372,0.0242903,0.044722,0.00700634,0.0188185,0.010946,0.0106833,0.0207733,0.0040821,0.0102977,0.00832468,0.00668831,0.0071268,0.00307536,0.0247725,0.0102531,0.0305937,0.0184882,0.0155698,0.0103722,0.0327928,0.0142342,0.0181516,0.0173503,0,0,0.0630223,0,0.0348316,0.0359257,0.0413137,0.0222246,0.0136283,0.0136775,0.0099771,0.0419663,0.00975309,0.0130439,0.00627361,0.0134761,0.0161272,0.0255803,0.0145677,0.0167438,0.012556,0.0314455,0.0102899,0.0268934,0.0184615,0.0141234,0,0,0,0,0,0,0,0,0,0
1185,0.0210604,0,0,0,0,0.0201684,0,0,0,0,0,0,0.0149815,0.0237044,0.00642974,0.00371665,0,0,0.0381951,0,0.0304392,0.0242409,0.0447178,0.00727735,0.0188279,0.0109852,0.00998973,0.0202343,0.00413414,0.0102706,0.00826142,0.00671273,0.00707765,0.00318178,0.0249122,0.0102116,0.0304256,0.018492,0.0155607,0.0108819,0.0327454,0.0163615,0.018008,0.0173175,0,0,0.0629239,0,0.0347989,0.0358491,0.0410704,0.0235678,0.0131868,0.0144625,0.00936077,0.0418918,0.0103718,0.0138162,0.00772276,0.0135969,0.0175641,0.0233815,0.0163399,0.0180294,0.0110693,0.0314161,0.0103814,0.0268417,0.0179936,0.0139621,0,0,0,0,0,0,0,0,0,0
1186,0.0212353,0,0,0,0,0.0200803,0,0,0,0,0,0,0.0148788,0.0237048,0.00628528,0.00358173,0,0,0.0381263,0,0.0304289,0.0242578,0.0446536,0.00754299,0.018852,0.0109684,0.00932217,0.0202073,0.00413207,0.0102041,0.00817467,0.0066641,0.00701663,0.00326746,0.0250405,0.0100322,0.0302286,0.0184786,0.0156184,0.0116852,0.032749,0.0183884,0.0177517,0.0172789,0,0,0.0627896,0,0.0347877,0.035752,0.0407507,0.0246259,0.0127707,0.0150624,0.00881427,0.0418354,0.0107793,0.0148294,0.0100425,0.0138357,0.0189161,0.0213511,0.0178926,0.0193272,0.0103175,0.0312937,0.0104993,0.0267938,0.0179531,0.0139905,0,0,0,0,0,0,0,0,0,0
1187,0.0214759,0,0,0,0,0.0200747,0,0,0,0,0,0,0.0148618,0.0237001,0.0062019,0.00340675,0,0,0.0381038,0,0.0304141,0.0242836,0.0446033,0.00781723,0.0188488,0.0109255,0.00884691,0.0202616,0.00411264,0.0101174,0.00805688,0.00659913,0.00694564,0.00336137,0.025132,0.00975252,0.0299988,0.0184802,0.0157004,0.0122378,0.0327737,0.0198548,0.0174689,0.017316,0,0,0.062708,0,0.0347953,0.0357645,0.0404651,0.0258161,0.0124124,0.0154125,0.0084954,0.0418171,0.0112456,0.0159501,0.0118017,0.0142953,0.0200398,0.0193714,0.019384,0.0204307,0.00995813,0.0312262,0.0105732,0.0267751,0.0179634,0.0142697,0,0,0,0,0,0,0,0,0,0
1188,0.0217098,0,0,0,0,0.0200352,0,0,0,0,0,0,0.0146148,0.0236971,0.00611501,0.00336816,0,0,0.0381851,0,0.0303927,0.0243347,0.0445899,0.00822845,0.0188584,0.0108875,0.00857723,0.0202621,0.00408626,0.00999242,0.00793382,0.00658178,0.00684339,0.00348694,0.0252176,0.00952555,0.0299884,0.0184692,0.0157688,0.0124662,0.0327999,0.020948,0.0172633,0.0173936,0,0,0.0626766,0,0.0347974,0.0358516,0.0403341,0.0268836,0.0120979,0.0156713,0.0083564,0.0418325,0.0119384,0.0167376,0.0133108,0.014947,0.0207744,0.0175582,0.0204181,0.0210601,0.00978131,0.0312508,0.0105876,0.0267767,0.0179387,0.0146646,0,0,0,0,0,0,0,0,0,0
1189,0.0219677,0,0,0,0,0.0201211,0,0,0,0,0,0,0.014407,0.0237019,0.0060687,0.00342969,0,0,0.0382642,0,0.0303554,0.0244109,0.0446344,0.00858256,0.0188819,0.0107192,0.00852081,0.0203591,0.00406718,0.00974937,0.00773418,0.00656348,0.0067529,0.00360829,0.0253537,0.00943112,0.0300292,0.0184127,0.0158495,0.0128404,0.0328147,0.0218038,0.0171284,0.0175664,0,0,0.0626973,0,0.0347771,0.0359232,0.0403658,0.0279978,0.0118931,0.0157313,0.00832502,0.0418597,0.0125877,0.0173625,0.0145605,0.0155682,0.021372,0.0158707,0.0213023,0.0215346,0.00992056,0.0313318,0.0105877,0.0267927,0.0179822,0.0147394,0,0,0,0,0,0,0,0,0,0
1190,0.022243,0,0,0,0,0.0201989,0,0,0,0,0,0,0.0143485,0.023744,0.0061261,0.00345668,0,0,0.0383287,0,0.0302876,0.0244898,0.0447093,0.00860883,0.0189302,0.0105291,0.00861671,0.0204468,0.00408493,0.00950727,0.00751925,0.00660435,0.00670211,0.00371061,0.025511,0.0094315,0.0299559,0.0183076,0.0159791,0.0133392,0.0328658,0.022433,0.0170871,0.0177975,0,0,0.0628086,0,0.0347578,0.0359505,0.0405009,0.0289631,0.0117451,0.0156011,0.00837465,0.041893,0.0131026,0.0179495,0.0153762,0.0159307,0.0218863,0.0142909,0.0220467,0.0220241,0.0105102,0.0314353,0.0106276,0.0268666,0.0179638,0.0148188,0,0,0,0,0,0,0,0,0,0
1191,0.0228108,0,0,0,0,0.020748,0,0,0,0,0,0,0.014366,0.0238091,0.00608356,0.00351457,0,0,0.0384855,0,0.030295,0.024604,0.0448241,0.00886176,0.018976,0.0102494,0.00885756,0.0211339,0.00407751,0.00921853,0.00723029,0.00655711,0.00669012,0.00380925,0.0256598,0.00973208,0.0297369,0.0182913,0.0161553,0.0137934,0.0329479,0.0229603,0.0171325,0.0179319,0,0,0.0629146,0,0.0347588,0.0360023,0.0406006,0.0297458,0.0116658,0.0153021,0.00851623,0.0418387,0.0134305,0.0184382,0.0158601,0.0159329,0.0222145,0.0128832,0.0226949,0.0223396,0.0113262,0.0315618,0.0105607,0.0268865,0.0184452,0.0152093,0,0,0,0,0,0,0,0,0,0
1192,0.023148,0,0,0,0,0.0208321,0,0,0,0,0,0,0.0146971,0.023846,0.00616505,0.00369979,0,0,0.0386739,0,0.0303047,0.024713,0.0449601,0.00921733,0.0190083,0.0099658,0.00915344,0.0211463,0.00402415,0.00889115,0.00693197,0.00646876,0.00670116,0.00393914,0.0258149,0.0102111,0.0297073,0.0183113,0.0162913,0.014527,0.0330221,0.0233752,0.0172745,0.0182575,0,0,0.063252,0,0.0347409,0.0362882,0.0406078,0.0302631,0.01158,0.0149843,0.00858068,0.0420247,0.0136846,0.0185662,0.0165415,0.0157871,0.0222747,0.0117184,0.0230915,0.0224256,0.0122732,0.0317432,0.010539,0.0269544,0.0184037,0.0154962,0,0,0,0,0,0,0,0,0,0
1193,0.0233224,0,0,0,0,0.0205813,0,0,0,0,0,0,0.0152273,0.0238471,0.00626518,0.00392783,0,0,0.0388614,0,0.0302514,0.0247945,0.0451251,0.00958519,0.0190139,0.00970241,0.00943057,0.0206639,0.00398419,0.00860978,0.0066464,0.00635147,0.0066569,0.00404406,0.0259789,0.0107561,0.0299437,0.0182807,0.016341,0.015591,0.0330374,0.0239673,0.0174654,0.0187345,0,0,0.0637165,0,0.0346549,0.0366712,0.0404558,0.0309169,0.01154,0.0146502,0.00860604,0.0424114,0.0137283,0.0186242,0.0171459,0.0154509,0.0223815,0.0105679,0.0234631,0.0225813,0.0135315,0.0320197,0.0105145,0.0270671,0.0179725,0.0155981,0,0,0,0,0,0,0,0,0,0
1194,0.0236892,0,0,0,0,0.0207343,0,0,0,0,0,0,0.0156977,0.0238586,0.0063055,0.0041689,0,0,0.0392205,0,0.0301745,0.024933,0.0453328,0.0101016,0.0189884,0.00945229,0.00971372,0.0207177,0.00400904,0.00846335,0.00639399,0.00625569,0.00666581,0.00410756,0.0261143,0.0114993,0.0302269,0.0182166,0.0164145,0.0164164,0.0330569,0.0247754,0.017632,0.0190838,0,0,0.0640185,0,0.0345634,0.0368787,0.0401255,0.0319015,0.0115304,0.0142428,0.00855579,0.0426449,0.0134695,0.0187492,0.0175932,0.0149187,0.0225523,0.00944851,0.0238356,0.0227327,0.0147967,0.0322428,0.0104613,0.0271096,0.0180005,0.0157848,0,0,0,0,0,0,0,0,0,0
1195,0.0239934,0,0,0,0,0.0208807,0,0,0,0,0,0,0.0161731,0.0238493,0.00629482,0.00446811,0,0,0.0394068,0,0.0301174,0.0250541,0.045573,0.0104677,0.0189474,0.00915565,0.0099765,0.020753,0.00405613,0.00837773,0.00618417,0.00618775,0.00665098,0.00411209,0.0262341,0.0122996,0.0304316,0.0181732,0.0165104,0.0174095,0.0331336,0.0256163,0.017784,0.0193992,0,0,0.0644536,0,0.0345244,0.037124,0.0397669,0.033051,0.0115697,0.0136595,0.00843993,0.0428662,0.0127844,0.0188746,0.0178357,0.0141339,0.0226838,0.00838661,0.024232,0.0229145,0.0157929,0.0325451,0.0104897,0.0272136,0.0180422,0.0159275,0,0,0,0,0,0,0,0,0,0
1196,0.0244612,0,0,0,0,0.0213027,0,0,0,0,0,0,0.0165698,0.0238921,0.00630663,0.00488596,0,0,0.0395885,0,0.0300904,0.0251606,0.0457663,0.0109152,0.0188989,0.00889472,0.0102226,0.0211666,0.00420825,0.00848333,0.00596758,0.00616513,0.00677576,0.00409355,0.0263163,0.0132222,0.0306477,0.0181072,0.0166705,0.0178671,0.0332574,0.0265026,0.0178961,0.0195697,0,0,0.064863,0,0.0345139,0.0373912,0.0395327,0.0343903,0.0115801,0.0130995,0.00831479,0.0429714,0.011634,0.0189267,0.0177762,0.013212,0.022716,0.00759122,0.0245506,0.0230935,0.0163291,0.0329847,0.0104589,0.0272177,0.0183886,0.0161517,0,0,0,0,0,0,0,0,0,0
1197,0.0246667,0,0,0,0,0.0211815,0,0,0,0,0,0,0.0168583,0.0238477,0.00625258,0.00545945,0,0,0.0396792,0,0.030055,0.0251935,0.0459275,0.0110511,0.0187638,0.00851641,0.0103501,0.0207524,0.00432717,0.00841445,0.00566591,0.00592321,0.00679046,0.00404566,0.0263361,0.0135438,0.0306728,0.0180647,0.0167422,0.0183365,0.0332935,0.0274552,0.0180499,0.0199512,0,0,0.0654117,0,0.0344502,0.0377935,0.0394381,0.0354981,0.0116195,0.012567,0.00815973,0.0433494,0.0107856,0.0188461,0.0173085,0.0121979,0.0227409,0.00693328,0.0248205,0.0233911,0.0166046,0.0335469,0.0104416,0.0272834,0.0181516,0.0161995,0,0,0,0,0,0,0,0,0,0
1198,0.0249864,0,0,0,0,0.0213364,0,0,0,0,0,0,0.0171201,0.0237751,0.00617428,0.00584887,0,0,0.0398213,0,0.0299407,0.0252653,0.0460416,0.0112185,0.018681,0.00816845,0.0104554,0.020749,0.00427142,0.00836979,0.00541838,0.00578187,0.00677118,0.00399185,0.0263769,0.0140738,0.030638,0.0180103,0.0168065,0.0180664,0.0333674,0.0282427,0.0181363,0.0202141,0,0,0.0659627,0,0.0344188,0.038176,0.0394175,0.0365523,0.0117568,0.0119168,0.00805375,0.0436114,0.0101621,0.0186565,0.0167624,0.0110969,0.0228269,0.00653697,0.0250898,0.0237698,0.0164087,0.0339773,0.0104498,0.0273218,0.0182476,0.0163308,0,0,0,0,0,0,0,0,0,0
1199,0.0252652,0,0,0,0,0.0214931,0,0,0,0,0,0,0.0175383,0.0238568,0.00609873,0.00609909,0,0,0.0401263,0,0.0299475,0.0253862,0.0461202,0.0113937,0.0185907,0.00783836,0.0105273,0.0206902,0.00422674,0.00826398,0.00520082,0.00561348,0.00677372,0.00390463,0.0263727,0.0148072,0.0308055,0.0179388,0.0169231,0.0175908,0.0334747,0.0288922,0.0181894,0.0204399,0,0,0.0665731,0,0.0344289,0.0385627,0.0393912,0.0375045,0.0118849,0.0111838,0.00793985,0.0438996,0.00957671,0.0183728,0.0162167,0.0099594,0.0229238,0.00638479,0.0253534,0.0241247,0.0159342,0.0343741,0.0105125,0.0273876,0.0183351,0.0164394,0,0,0,0,0,0,0,0,0,0
1200,0.0255205,0,0,0,0,0.0216289,0,0,0,0,0,0,0.0180486,0.0238934,0.005984,0.00656608,0,0,0.0404119,0,0.0299241,0.0254468,0.0461956,0.0115367,0.0184445,0.00751903,0.0106057,0.0205939,0.00424729,0.0080886,0.00495034,0.00558325,0.00671538,0.00376379,0.0263247,0.0156018,0.031032,0.0178658,0.0169876,0.0165041,0.03353,0.0293776,0.0182376,0.0206321,0,0,0.0669885,0,0.0343915,0.0388733,0.0393323,0.0383765,0.0119675,0.0104111,0.00785219,0.044126,0.00904033,0.0178944,0.0157194,0.00878144,0.0230388,0.00648188,0.0255882,0.0245572,0.0152894,0.0347501,0.0105189,0.0274182,0.0183126,0.0165136,0,0,0,0,0,0,0,0,0,0
1201,0.0257526,0,0,0,0,0.021704,0,0,0,0,0,0,0.018641,0.0239015,0.00584996,0.00728434,0,0,0.0406124,0,0.0298845,0.025527,0.0462851,0.0116679,0.0182527,0.00720159,0.010674,0.0204744,0.00424964,0.0079095,0.0047201,0.00551562,0.00671779,0.00362394,0.0262781,0.0164767,0.0313347,0.0177908,0.0169821,0.0151106,0.0335544,0.0297637,0.018358,0.0208295,0,0,0.0672568,0,0.0342995,0.0391002,0.039292,0.0390651,0.0120113,0.00967085,0.00777769,0.0443125,0.00861676,0.0172227,0.0152502,0.0076724,0.0232063,0.00678716,0.0258002,0.0251534,0.0138289,0.0351704,0.0105168,0.0274612,0.0182099,0.0166015,0,0,0,0,0,0,0,0,0,0
1202,0.0259695,0,0,0,0,0.0217972,0,0,0,0,0,0,0.0192652,0.0239108,0.00570902,0.00807309,0,0,0.0407934,0,0.0298698,0.0256328,0.0463259,0.0117681,0.0180636,0.00687464,0.0107058,0.0203274,0.00416012,0.00766743,0.00455808,0.00537029,0.00672361,0.00347911,0.0262225,0.0174243,0.0317169,0.0177251,0.0169842,0.0138792,0.0336553,0.0300288,0.0184558,0.0210567,0,0,0.0676691,0,0.0342748,0.0393921,0.0392219,0.0400348,0.0120564,0.0087913,0.00769363,0.0445721,0.00815389,0.0165743,0.0143202,0.0065034,0.0235824,0.00711651,0.026103,0.026049,0.0107665,0.0356528,0.0106389,0.0274525,0.0181376,0.0167186,0,0,0,0,0,0,0,0,0,0
1203,0.0261898,0,0,0,0,0.0219629,0,0,0,0,0,0,0.0199433,0.02393,0.0055619,0.00856434,0,0,0.0410192,0,0.0298297,0.0257434,0.0463587,0.0118379,0.0179505,0.00659183,0.0107566,0.0201308,0.00406573,0.00744351,0.00445788,0.00514341,0.0066367,0.00332519,0.026206,0.0183636,0.0320187,0.0176166,0.0169916,0.0131708,0.0337287,0.0301674,0.0185152,0.0213421,0,0,0.0681249,0,0.0342316,0.0397405,0.0391059,0.0413433,0.0120924,0.00788191,0.00762415,0.0448957,0.00767926,0.0159002,0.0130146,0.00528422,0.0238471,0.00747402,0.0261177,0.0268603,0.00679514,0.0359595,0.0107867,0.0274914,0.0180977,0.0168303,0,0,0,0,0,0,0,0,0,0
1204,0.0267041,0,0,0,0,0.022604,0,0,0,0,0,0,0.0206451,0.0239133,0.00537041,0.00888994,0,0,0.0412755,0,0.029726,0.0258077,0.0464546,0.0120039,0.0178644,0.0063096,0.0110097,0.0206157,0.00392995,0.00727635,0.00434783,0.00495278,0.00669965,0.00317423,0.0261835,0.0194968,0.0323309,0.0174802,0.0169572,0.0133994,0.033799,0.0300824,0.0185652,0.0215279,0,0,0.0683768,0,0.0341691,0.0400525,0.0389882,0.0425706,0.0121186,0.00740411,0.00772978,0.0449984,0.00715484,0.0150354,0.0114095,0.00428551,0.0238668,0.00801554,0.0257158,0.027356,0.00447051,0.0362693,0.0107662,0.0274861,0.0185987,0.0170806,0,0,0,0,0,0,0,0,0,0
1205,0.0269914,0,0,0,0,0.0229151,0,0,0,0,0,0,0.0213926,0.0238364,0.00520137,0.00902839,0,0,0.0414551,0,0.0296278,0.0258182,0.0465735,0.012084,0.0178237,0.00601967,0.0110886,0.0206949,0.00373245,0.00702279,0.0041911,0.00482871,0.00680424,0.00305394,0.0261646,0.0205524,0.0325388,0.0174295,0.0168692,0.0144284,0.0338537,0.0290675,0.0183513,0.0218877,0,0,0.0686324,0,0.0340833,0.0403627,0.0388232,0.0422588,0.0122361,0.00727609,0.00760875,0.0452992,0.00660849,0.014013,0.00964313,0.00385574,0.0232554,0.00904328,0.0245963,0.0270012,0.00674589,0.0365956,0.0107358,0.0276205,0.0188126,0.0172481,0,0,0,0,0,0,0,0,0,0
