Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x79,x80,x77,x78,
1739,0.00802049,0,0,0,0,0.00745674,0,0,0,0,0,0,0,0,0.00368361,0.00292421,0,0,0.018747,0,0.0236432,0.0163489,0.0499587,0,0.0176999,0.00609992,0.00415574,0.00318858,0.00435674,0.00482795,0.00689101,0.0097194,0.008724,0.00473729,0.0281741,0.0282324,0.0166474,0.021784,0.0121841,0.0386266,0.0405524,0.0464036,0,0.00982389,0,0,0.0245581,0,0.0450442,0.0126655,0.0534882,0,0.0140764,0.0656518,0.00689387,0.0175533,0.0479718,0.0644542,0,0.132111,0.0557692,0.0394614,0.0269839,0.0549356,0.0580168,0.0171208,0,0.00674458,0.00929207,0.00726191,0,0,0,0,0,0,0,0,0,0
1740,0.00808442,0,0,0,0,0.00724906,0,0,0,0,0,0,0,0,0.0039086,0.00251089,0,0,0.0186909,0,0.0237117,0.0163002,0.0500036,0,0.0179256,0.00600448,0.00408633,0.00313228,0.00428126,0.00472324,0.0066969,0.00949708,0.00891307,0.0047955,0.0281382,0.0292511,0.0167483,0.0217558,0.0121446,0.0390846,0.0406126,0.0461935,0.0185995,0.00942835,0,0,0.0248063,0,0.0450362,0.0128413,0.0535805,0,0.0141052,0.0659492,0.00685509,0.0168357,0.0479354,0.0644486,0,0.132027,0.0558035,0.039508,0.026959,0.055006,0.0582741,0.017002,0,0.00653556,0.00911561,0.00717116,0,0,0,0,0,0,0,0,0,0
1741,0.00801635,0,0,0,0,0.00662157,0,0,0,0,0,0,0.0220427,0,0.00418931,0.00240554,0,0,0.018494,0,0.0237423,0.0163435,0.0504668,0,0.0174859,0.00601235,0.00397301,0.00307258,0.00370308,0.00489717,0.00618123,0.00879047,0.00819142,0.00442285,0.0274997,0.0265906,0.0167524,0.0217016,0.0120316,0.0402592,0.0405597,0.0465205,0.0189466,0.008822,0,0,0.0249614,0,0.0448925,0.013166,0.0539454,0,0.0140863,0.0669521,0.00675167,0.0159216,0,0.0635701,0,0.132763,0.0567747,0.0397609,0.0274257,0.0561174,0.0599037,0.0167259,0,0.00648204,0.00898138,0.00700124,0,0,0,0,0,0,0,0,0,0
1742,0.00827026,0,0,0,0,0.00642425,0,0,0,0,0,0,0.0226978,0,0.00446524,0.00282792,0,0,0.0183258,0,0.02382,0.0162789,0.0506333,0,0.0174773,0.00600956,0.00399454,0.0029716,0.00354515,0.00458731,0.00533449,0.00855513,0.00787439,0.00430783,0.0275004,0.0276037,0.0168127,0.0216649,0.0118683,0.0393006,0.0405884,0.0458447,0.0188265,0.00853027,0,0,0.0249091,0,0.044824,0.0133494,0.0534353,0,0.0143114,0.0660663,0.00680859,0.0151922,0.0477792,0.0644456,0,0.132342,0.0559809,0.0394187,0.0270193,0.055278,0.0597698,0.0164089,0,0.00637501,0.00892473,0.00708472,0,0,0,0,0,0,0,0,0,0
1743,0.00646537,0,0,0,0,0.00573851,0,0,0,0,0,0,0.0230429,0,0.00342802,0.00454769,0,0,0.0177502,0,0.0234652,0.0162051,0.048866,0,0.0170294,0.00646083,0.00429359,0.00369922,0.00328078,0.00453046,0.00561036,0.00943131,0.00823645,0.00453097,0.0283681,0.0284262,0.015932,0.0214934,0.0121141,0.0377663,0.0406616,0.0380905,0.0221419,0.00640807,0,0,0.0256967,0,0.0448671,0.0139962,0.0576355,0,0.00742967,0.069247,0.00635029,0.0138983,0.0524191,0.0588318,0,0.134378,0.0624537,0,0.0369232,0.0601002,0.0604198,0.0167994,0,0.00572884,0.00913637,0.00633507,0,0,0,0,0,0,0,0,0,0
1744,0.00887132,0,0,0,0,0.00654721,0,0,0,0,0,0,0.0247998,0,0.0055805,0.0031234,0,0,0.0179352,0,0.0240063,0.015838,0.0511116,0,0.0172097,0.00572157,0.00372039,0.00371116,0.002979,0.00423703,0.00438328,0.00868868,0.0076001,0.00445658,0.0270809,0.0296516,0.0168424,0.0216595,0.0116912,0.0413676,0.0407608,0.0466409,0.0188947,0.00770522,0,0,0.0247657,0,0.0447739,0.0134636,0.053011,0,0.0145028,0.0680179,0.00652875,0.0128295,0.0476197,0.0647849,0,0.132923,0.057146,0.0389217,0.0270712,0.0560268,0.0609252,0.0155501,0,0.00587993,0.00864395,0.0074837,0,0,0,0,0,0,0,0,0,0
1745,0.00931268,0,0,0,0,0.00681643,0,0,0,0,0,0,0.0308933,0,0.00678727,0.00292652,0,0,0.0178501,0,0.024138,0.0157071,0.0508021,0,0.0175318,0.00619133,0.0040432,0.00421535,0.00364489,0.00474389,0.00455542,0.0100694,0.0103773,0.00546892,0.0275191,0,0.0168596,0.0216243,0.011516,0.0430219,0.0408021,0.0465144,0.0194568,0.00785767,0,0,0.024732,0,0.0447617,0.0134907,0.0531149,0,0.0144417,0.0681191,0.00655564,0.0121422,0.047332,0.0650446,0,0.132706,0.0572135,0.0389807,0.0270132,0.0559416,0.0613505,0.0151973,0,0.00576744,0.00859543,0.00791206,0,0,0,0,0,0,0,0,0,0
1746,0.0093719,0,0,0,0,0.0067184,0,0,0,0,0,0,0.0271394,0,0.00700107,0.00373494,0,0,0.0178216,0,0.02416,0.0155385,0.0514681,0,0.0165849,0.00554699,0.00377075,0.00466789,0.00245889,0.0039252,0.00377371,0.00871731,0.0081622,0.00488685,0.026641,0.0318886,0.0168407,0.0215173,0.0114523,0.0439317,0.0408032,0.0467596,0,0.00752935,0,0,0.0246002,0,0.0446812,0.0133948,0.0525127,0,0.0145942,0.0685683,0.00621177,0.0111653,0.0469935,0.0650023,0,0.132858,0.0576362,0.038968,0.0270842,0.0562505,0.062171,0.0148639,0,0.00538783,0.00852827,0.00808884,0,0,0,0,0,0,0,0,0,0
1747,0.00978736,0,0,0,0,0.00688492,0,0,0,0,0,0,0.0288778,0,0.00761845,0.00395772,0,0,0.0179557,0,0.0241678,0.0151608,0.0514725,0,0.0163607,0.00529073,0.00382846,0.00510007,0.00212554,0.0036941,0.00312324,0.00883303,0.00861898,0.0050914,0.0264954,0.033579,0.0169153,0.0214166,0.0112366,0.0439887,0.0407721,0.046934,0,0.00769999,0,0,0.0243286,0,0.0445702,0.0132392,0.0522585,0,0.0146316,0.068873,0.00615122,0.0106122,0.046802,0.0649609,0,0.133091,0.0578926,0.0388431,0.0271628,0.056446,0.0629065,0.0145968,0,0.00508075,0.00855218,0.00855751,0,0,0,0,0,0,0,0,0,0
1748,0.0102889,0,0,0,0,0.00704022,0,0,0,0,0,0,0.0306268,0,0.00833087,0.00385202,0,0,0.0182013,0,0.0240931,0.0149936,0.0516757,0,0.016396,0.00505075,0.00375112,0.005618,0.0018705,0.00348239,0.00252251,0.00903373,0.00913405,0.0053844,0.0262213,0.0351455,0.0170504,0.0212077,0.0111171,0.043713,0.0407995,0.0470222,0.0197418,0.00785776,0,0,0.024249,0,0.0445066,0.0132295,0.0521842,0,0.0146539,0.0693511,0.00600137,0.00997305,0.0466422,0.064996,0,0.13294,0.0582479,0.0386629,0.027356,0.0567471,0.0636053,0.0144368,0,0.0049923,0.00850417,0.00904121,0,0,0,0,0,0,0,0,0,0
1749,0.0109424,0,0,0,0,0.00728227,0,0,0,0,0,0,0.0319418,0,0.00925427,0.0040477,0,0,0.0185081,0,0.0240986,0.0149974,0.0520199,0,0.0162627,0.00448384,0.00385778,0.00632286,0.00183851,0.00308226,0.00186164,0.00902266,0.00927839,0.00562717,0.0258975,0.0365847,0.0172316,0.0210362,0.0111301,0.0436673,0.0408151,0.0467357,0.0193464,0.00814304,0,0,0.0242899,0,0.0445313,0.0131232,0.0521069,0,0.0147238,0.0698214,0.00597882,0.00946672,0.0465826,0.0650615,0,0.133001,0.0587934,0.0387105,0.0276243,0.0572137,0.063677,0.0142993,0,0.00495211,0.00861376,0.00968282,0,0,0,0,0,0,0,0,0,0
1750,0.0118696,0,0,0,0,0.00760492,0,0,0,0,0,0,0.0387725,0,0.0113783,0.00430199,0,0,0.0189307,0,0.024166,0.0151132,0.0514518,0,0.0166668,0.00535268,0.0043826,0.00726238,0.00276989,0.0036434,0.00179075,0.0108116,0.0128801,0.00735361,0.0266874,0,0.0175526,0.020887,0.0111573,0.0440601,0.0407891,0.0469682,0.0194721,0.00871901,0,0,0.0240881,0,0.0445228,0.012899,0.0521267,0,0.0146513,0.0701207,0.00626467,0.00907236,0.0463764,0.0651299,0,0.133221,0.0589476,0.0385446,0.0272747,0.0572322,0.0643427,0.0139932,0,0.00490081,0.00870556,0.0105504,0,0,0,0,0,0,0,0,0,0
1751,0.0124147,0,0,0,0,0.0079199,0,0,0,0,0,0,0.0352088,0,0.0111592,0.00528126,0,0,0.0193773,0,0.0241645,0.0153328,0.0521672,0,0.0158621,0.00365956,0.00396843,0.00823062,0.00228597,0.00297739,0.00105041,0.00886747,0.0105693,0.00632492,0.0251151,0.039642,0.0177956,0.0207234,0.0111744,0.0447254,0.0408499,0.0475568,0.0197816,0.00880632,0,0,0.0240561,0,0.0444905,0.0130083,0.0516356,0,0.0148413,0.0709068,0.0059647,0.00849158,0.0460916,0.0651577,0,0.133318,0.0594731,0.0383151,0.0271749,0.057626,0.065318,0.0139381,0,0.00487885,0.00887624,0.0111598,0,0,0,0,0,0,0,0,0,0
1752,0.0132927,0,0,0,0,0.00845835,0,0,0,0,0,0,0,0,0.012774,0.00579005,0,0,0.0199394,0,0.0241137,0.015422,0.0518337,0,0.0160013,0.00481279,0.00415728,0.00927333,0.00307107,0.00356639,0.00132435,0.011025,0.0138732,0.00707955,0.0255474,0.0454486,0.0180997,0.02051,0.0110712,0.0454865,0.040879,0.0478798,0.0199382,0.00940086,0,0,0.0239341,0,0.0444716,0.0130596,0.0517881,0,0.0149999,0.0716822,0.00606869,0.00818684,0.0462592,0.065658,0,0.133498,0.0599323,0.0381566,0.0271671,0.0579339,0.0663661,0.0137686,0,0.00497923,0.00918898,0.0120275,0,0,0,0,0,0,0,0,0,0
1753,0.0140513,0,0,0,0,0.00896181,0,0,0,0,0,0,0.0388193,0,0.0125181,0.00676468,0,0,0.0204275,0,0.0241348,0.0154618,0.0521623,0,0.0153253,0.00362099,0.00387819,0.0106223,0.0035025,0.00403275,0.00252514,0.0102081,0.0126079,0.00644691,0.0242872,0.043548,0.0184648,0.0204312,0.0111103,0.0449923,0.0409208,0.0466888,0.0198366,0.00970387,0,0,0.0240077,0,0.0444559,0.0131835,0.0517679,0,0.0154173,0.0723472,0.00595326,0.00758679,0.0465686,0.0663571,0,0.133823,0.0607625,0.0383927,0.0278873,0.0585523,0.0660427,0.0136844,0,0.00501371,0.00966569,0.0128709,0,0,0,0,0,0,0,0,0,0
1754,0.0148246,0,0,0,0,0.00965007,0,0,0,0,0,0,0.0405352,0,0.0127676,0.00748329,0,0,0.0208613,0,0.0241615,0.0156847,0.0519925,0,0.0150878,0.00398975,0.00374737,0.0119819,0.00439474,0.00490606,0.00356576,0.0105071,0.0134986,0.00724268,0.0239853,0.0462158,0.0188008,0.0203307,0.0112869,0.0442203,0.0409297,0.0455878,0.0199231,0.0100497,0,0,0.0241739,0,0.0444241,0.0133118,0.0514665,0,0.0153525,0.0717677,0.00582615,0.00711576,0.0458399,0.065847,0,0.133086,0.060723,0.0386387,0.0282245,0.0585448,0.0651125,0.0136722,0,0.0050992,0.0102406,0.0136881,0,0,0,0,0,0,0,0,0,0
1755,0.015665,0,0,0,0,0.0104421,0,0,0,0,0,0,0.0422786,0,0.0127321,0.00813772,0,0,0.0212473,0,0.0241181,0.0158808,0.0518568,0,0.0148792,0.0045745,0.00365362,0.0136675,0.00568071,0.00621633,0.00497271,0.0109435,0.0145046,0.00774741,0.0237927,0.0487797,0.0190626,0.0202242,0.0114263,0.0433381,0.0409198,0.044533,0.020124,0.0104215,0,0,0.0244046,0,0.0443534,0.0134144,0.0512367,0,0.0152864,0.0712424,0.00570429,0.00647325,0.0453309,0.0656434,0,0.132452,0.0607073,0.0386434,0.0285383,0.0584829,0.0647263,0.0136001,0,0.00505289,0.0110632,0.0146207,0,0,0,0,0,0,0,0,0,0
1756,0.0125418,0,0,0,0,0.00853126,0,0,0,0,0,0,0.0483759,0,0.0149543,0.00829078,0,0,0.0216006,0,0.0243661,0.0157857,0.0511098,0,0.0150659,0.00765093,0.00278002,0.0151368,0.00735318,0.00845974,0.00664214,0.0137939,0.0184387,0.00955824,0.0260495,0,0.0186691,0.0200768,0.0111499,0.0425617,0.040677,0.0432597,0,0.0118362,0,0,0.0232575,0,0.0438652,0.0129541,0.051624,0,0.0151323,0.0714807,0.00465263,0.0108857,0.0457331,0.0667881,0,0.132566,0.061576,0.0391995,0.0293733,0.0592364,0.064685,0.0131226,0,0.00559393,0.0123282,0.0132308,0,0,0,0,0,0,0,0,0,0
1757,0.0171573,0,0,0,0,0.0118554,0,0,0,0,0,0,0.0505979,0,0.0155792,0.00953862,0,0,0.02259,0,0.024139,0.0163042,0.0515865,0,0.0146586,0.00887357,0.00476835,0.0132782,0.00945161,0.0104687,0.00831152,0.0144907,0.019311,0.0102062,0.0256772,0,0.0197175,0.020111,0.0114674,0.0418739,0.0407069,0.0420389,0.0206374,0.0123534,0,0,0.0250135,0,0.0443488,0.0136693,0.0518764,0,0.0152442,0.0721682,0.00638569,0.00830595,0.0462462,0.0682296,0,0.132937,0.0623604,0.0395998,0.0300618,0.0598788,0.0647824,0.0142553,0,0.00451987,0.0115811,0.0158335,0,0,0,0,0,0,0,0,0,0
1758,0.0156805,0,0,0,0,0.0101523,0,0,0,0,0,0,0.0467403,0,0.0124573,0.010003,0,0,0.0229079,0,0.0241699,0.0164061,0.0517734,0,0.0140049,0.00659941,0.00390221,0.0125208,0.0105605,0.0108371,0.00849696,0.0122096,0.0160069,0.0086283,0.0221008,0.0566215,0.019759,0.0199891,0.0115528,0.0421597,0.0407046,0.0438789,0.0193556,0.0110111,0,0,0.0252481,0,0.0442817,0.0139648,0.0496638,0,0.0155749,0.0689833,0.00588838,0.00609628,0.0429681,0.0626424,0,0.130129,0.0594074,0.0382269,0.0278231,0.0574781,0.0657007,0.0139268,0,0.00475604,0.0106928,0.0148331,0,0,0,0,0,0,0,0,0,0
1759,0.0152353,0,0,0,0,0.00918482,0,0,0,0,0,0,0.0545141,0,0.0164535,0.00713158,0,0,0.0233343,0,0.0243548,0.016551,0.0504999,0,0.0151365,0.00976599,0.00336007,0.0124858,0.0121728,0.0133733,0.0106766,0.0152233,0.0199418,0.0111834,0.0248936,0,0.0200926,0.0199495,0.0115519,0.015996,0.0407177,0.0117617,0.0154174,0.0107996,0,0,0.0252575,0,0.0441113,0.0140824,0.0378924,0,0.0158619,0.0173983,0.00542658,0.00536164,0.00646358,0,0,0.0771569,0.00855492,0.0327056,0.00232165,0.0107219,0.0200614,0.0137081,0,0.00528513,0.0095774,0.0147408,0,0,0,0,0,0,0,0,0,0
1760,0.0145792,0,0,0,0,0.00845711,0,0,0,0,0,0,0,0,0.0216643,0.00703255,0,0,0.0236607,0,0.0244017,0.0165554,0.05054,0,0.0153204,0.0121572,0.0036991,0.0115825,0.0144494,0.0156645,0.0130218,0.0174068,0.0226769,0.0137109,0.0278881,0,0.0200979,0.0198817,0.0115368,0.0152885,0.0406286,0.0114883,0.0160182,0.010668,0,0,0.0253449,0,0.0440401,0.0140625,0.0379708,0,0.0158611,0.0169088,0.00541441,0.00575725,0.00642637,0,0,0.0773484,0.00841465,0.0327589,0.00225642,0.0106123,0.0199791,0.0137381,0,0.00558167,0.00883426,0.0143099,0,0,0,0,0,0,0,0,0,0
1761,0.0134798,0,0,0,0,0.00760121,0,0,0,0,0,0,0,0,0.0117367,0.00941224,0,0,0.0240393,0,0.0243877,0.0165377,0.0505458,0,0.0138078,0.0086716,0.00401077,0.0104722,0.0149038,0.014469,0.0117793,0.0141851,0.0183889,0.00984948,0.0188705,0.119425,0.0200238,0.019844,0.0115946,0.00984591,0.0405376,0.00890365,0.0169479,0.0108056,0,0,0.0258047,0,0.0439279,0.0142606,0.0377396,0,0.0158432,0.0133392,0.00567893,0.00788189,0.00749818,0.00585488,0,0.0776887,0.00686166,0.0344042,0.00343488,0.00694275,0.0158707,0.0145704,0,0.00535059,0.00836383,0.013873,0,0,0,0,0,0,0,0,0,0
1762,0.0130843,0,0,0,0,0.00697517,0,0,0,0,0,0,0,0,0.0235353,0.00827924,0,0,0.0242901,0,0.0243788,0.016596,0.0507167,0,0.014286,0.0126606,0.00490429,0.00974353,0.017168,0.0173095,0.0148298,0.0182015,0.0230082,0.0144365,0.0276164,0,0.019993,0.0197154,0.0116091,0.0142294,0.0404812,0.0109222,0,0.0108456,0,0,0.0257258,0,0.0438533,0.0142952,0.0375197,0,0.0153344,0.0193461,0.0056696,0.00838784,0.0104602,0.00696079,0,0.0738527,0.00992142,0.0336383,0.00325661,0.00934026,0.0174306,0.0144065,0,0.00548884,0.0079793,0.0135067,0,0,0,0,0,0,0,0,0,0
1763,0.0123765,0,0,0,0,0.00646495,0,0,0,0,0,0,0.0480359,0,0.0114546,0.00945316,0,0,0.0245555,0,0.0244094,0.0167947,0.0504559,0,0.0130936,0.00956459,0.00442349,0.00865003,0.0171976,0.0164337,0.0138346,0.0145378,0.0178547,0.010007,0.0192774,0.0630489,0.0200297,0.0196745,0.0118306,0.0119169,0.0403672,0.00827337,0,0.0113732,0,0,0.0262482,0,0.043766,0.0146373,0.0369436,0,0.01587,0.0169385,0.00579463,0.0104207,0.00997499,0.00676581,0,0.0752087,0.00892891,0.0343798,0.00398036,0.00856006,0,0.0153211,0,0.00545056,0.00764736,0.0132647,0,0,0,0,0,0,0,0,0,0
1764,0.0120422,0,0,0,0,0.00613434,0,0,0,0,0,0,0.047156,0,0.0123972,0.00932117,0,0,0.0248221,0,0.0245073,0.0169077,0.0509991,0,0.012777,0.0100964,0.00475961,0.00771854,0.018047,0.0170964,0.0145832,0.0149336,0.0182983,0.0102771,0.0200858,0.0532299,0.0201121,0.0196984,0.0118547,0.0124737,0.0402533,0.00999488,0,0.0116301,0,0,0.0264591,0,0.0436804,0.0147608,0.0370061,0,0.0156986,0.0168531,0.00582299,0.0113404,0.0119168,0.00590572,0,0.0750909,0.00831518,0.033692,0.00291203,0.00848245,0.0176365,0.0156579,0,0.00547929,0.00721491,0.0130631,0,0,0,0,0,0,0,0,0,0
1765,0.0117929,0,0,0,0,0.00598007,0,0,0,0,0,0,0.0420737,0,0.0115852,0.008827,0,0,0.0250448,0,0.0245588,0.0170137,0.0515671,0,0.012668,0.0104274,0.0047989,0.00698993,0.0183833,0.0173735,0.0148315,0.0151621,0.0184982,0.010556,0.0199268,0.0492672,0.0201095,0.019688,0.0119495,0.0120699,0.0402218,0.00894431,0,0.0119594,0,0,0.0266267,0,0.0436393,0.0149976,0.037152,0,0.0154911,0.0155664,0.0059286,0.0123298,0.0139744,0.00607013,0,0.0757083,0.00807289,0.0338143,0.0033349,0.00898277,0,0.0160114,0,0.00566967,0.00701943,0.0129618,0,0,0,0,0,0,0,0,0,0
1766,0.011559,0,0,0,0,0.00597974,0,0,0,0,0,0,0.0373074,0,0.0100445,0.00858083,0,0,0.0252448,0,0.024554,0.0171635,0.0520818,0,0.0124758,0.0107061,0.0049388,0.00614531,0.0182948,0.0175544,0.0147319,0.0155026,0.0184103,0.0108567,0.0196077,0.0425715,0.0201514,0.0196138,0.012166,0.0128657,0.0401439,0.00921193,0,0.0121308,0,0,0.0268043,0,0.0436345,0.0151497,0.0372661,0,0.0151909,0.0155575,0.00600692,0.0129058,0.0108878,0.00616282,0,0.0755791,0.00809793,0.0335933,0.00315797,0.00948714,0,0.0162577,0,0.00583087,0.00683177,0.0127978,0,0,0,0,0,0,0,0,0,0
1767,0.0112448,0,0,0,0,0.00596184,0,0,0,0,0,0,0.0343349,0,0.00979752,0.00884107,0,0,0.0256292,0,0.0245534,0.0172768,0.0523802,0,0.0121858,0.0108361,0.00527627,0.00561831,0.0179547,0.0178295,0.0144258,0.0156376,0.0181436,0.0111427,0.0193176,0.0339978,0.0201356,0.0195666,0.012387,0.0147689,0.0400338,0.0115469,0,0.0122506,0,0,0.0268669,0,0.0435849,0.0151277,0.0374342,0,0.0148499,0.0169815,0.00607754,0.0134785,0.0100069,0.00590227,0,0.0747257,0.00835625,0.0328948,0.00247235,0.0102363,0.0184716,0.016366,0,0.00591707,0.00674702,0.0126079,0,0,0,0,0,0,0,0,0,0
1768,0.0110459,0,0,0,0,0.00605442,0,0,0,0,0,0,0.0292277,0,0.0101479,0.00903118,0,0,0.0256146,0,0.0246196,0.0172335,0.0523125,0,0.0120168,0.0108957,0.00531756,0.00498412,0.0174505,0.017652,0.014059,0.0155405,0.0175331,0.0113947,0.0185352,0.0318053,0.0199226,0.0196275,0.0123758,0.0148417,0.0400023,0.0115861,0,0.0121926,0,0,0.0271569,0,0.0436398,0.0153985,0.0375796,0,0.0146929,0.0166108,0.00609515,0.0136216,0.00975932,0.00597374,0,0.0749474,0.00811897,0.0327603,0.00235262,0.0102901,0.0180853,0.0165858,0,0.0062644,0.00675075,0.0124351,0,0,0,0,0,0,0,0,0,0
1769,0.0108275,0,0,0,0,0.00592641,0,0,0,0,0,0,0.0137934,0,0.0162711,0.00875383,0,0,0.0256148,0,0.0246953,0.0172733,0.0524966,0,0.0122262,0.0114295,0.00562217,0.0045816,0.017251,0.0166058,0.0141324,0.0170154,0.0193463,0.0132255,0.0226229,0,0.0198788,0.0196734,0.0124211,0.014275,0.0399484,0.0116551,0,0.0118899,0,0,0.0271743,0,0.0436352,0.015451,0.037779,0,0.0143343,0.0164765,0.00602289,0.0134004,0.00971503,0.00604772,0,0.0750299,0.00795542,0.032497,0.00258254,0.0104869,0.0185266,0.0164757,0,0.006488,0.00664073,0.0121882,0,0,0,0,0,0,0,0,0,0
1770,0.0107609,0,0,0,0,0.00573929,0,0,0,0,0,0,0.034882,0,0.0203401,0.00891585,0,0,0.0256454,0,0.0248797,0.0173659,0.0524099,0,0.013086,0.0134275,0.00615729,0.00435139,0.0178418,0,0.0157077,0.0177394,0.0202831,0.0142114,0.0249955,0,0.0198112,0.019814,0.0123873,0.0150707,0.0399019,0.0110644,0,0.0114566,0,0,0.0270819,0,0.0436521,0.0153858,0.0379317,0,0.0140947,0.0164288,0.00597942,0.0128657,0.00969398,0.00606817,0,0.075092,0.00782939,0.0322317,0.00297221,0.0103975,0.0191036,0.0162463,0,0.00663706,0.00646739,0.0119844,0,0,0,0,0,0,0,0,0,0
1771,0.0105533,0,0,0,0,0.00593138,0,0,0,0,0,0,0.0636837,0,0.0149276,0.00984973,0,0,0.0256197,0,0.0250256,0.0175315,0.0520178,0,0.0126243,0.0105007,0.00537474,0.00396877,0.0169439,0,0.0139994,0.0159534,0.0174776,0.0124952,0.0207322,0.101029,0.0198861,0.0199475,0.0125336,0.0151819,0.0399415,0.0111439,0.0165143,0.0115944,0,0,0.0271617,0,0.0436751,0.015455,0.0376299,0,0.0141007,0.0163606,0.00596325,0.0134261,0.00981752,0.005896,0,0.0749849,0.00766445,0.0319835,0.00254869,0.0104503,0.0195258,0.0165414,0,0.00673915,0.00659857,0.0119253,0,0,0,0,0,0,0,0,0,0
1772,0.0104108,0,0,0,0,0.00617332,0,0,0,0,0,0,0.0642864,0,0.0151963,0.00992138,0,0,0.0257295,0,0.0251134,0.0176556,0.0516997,0,0.0124143,0.0100076,0.00494704,0.00361835,0.0167121,0,0.0135117,0.0157169,0.0173231,0.0127662,0.020499,0.10721,0.0200336,0.0200081,0.0126462,0.0142035,0.0397819,0.0116237,0.0165207,0.0114343,0,0,0.0272155,0,0.0435886,0.0155063,0.0377762,0,0.0140482,0.0162314,0.00577738,0.0135189,0.0097785,0.00590052,0,0.0750559,0.00766274,0.031897,0.00219618,0.0108555,0.0197831,0.0166148,0,0.00685047,0.00673052,0.0117644,0,0,0,0,0,0,0,0,0,0
1773,0.0102578,0,0,0,0,0.00633074,0,0,0,0,0,0,0.0619858,0,0.0147907,0.0103492,0,0,0.0258565,0,0.0251216,0.017719,0.0516952,0,0.0125572,0.00960284,0.00478396,0.00328079,0.0165265,0,0.0130286,0.0155636,0.0173386,0.0129401,0.0201574,0.105196,0.0200903,0.0200031,0.0127706,0.0145449,0.0395985,0.0119097,0.0169863,0.0111588,0,0,0.0273278,0,0.0435179,0.0154992,0.0376211,0,0.013985,0.0161211,0.00572507,0.0134347,0.0098152,0.00592524,0,0.0751246,0.00770169,0.0319138,0.00199946,0.011086,0.0197384,0.016646,0,0.00689935,0.00684148,0.0115452,0,0,0,0,0,0,0,0,0,0
1774,0.0103049,0,0,0,0,0.00630035,0,0,0,0,0,0,0.0512998,0,0.0230652,0.00985291,0,0,0.0257813,0,0.0251831,0.01769,0.0519836,0,0.0130988,0.0115634,0.00539037,0.00332513,0.0167663,0,0.0139024,0.0173522,0.0207135,0.0158176,0.0257992,0,0.0201306,0.0200849,0.0126867,0.0145365,0.0395998,0.0118932,0.0170893,0.0106956,0,0,0.027154,0,0.0435403,0.0154506,0.0377109,0,0.0136437,0.0158079,0.00565495,0.012935,0.00970148,0.00598582,0,0.0753082,0.00760572,0.031718,0.00220308,0.0111897,0.0197907,0.0162545,0,0.00712574,0.00681004,0.0114209,0,0,0,0,0,0,0,0,0,0
1775,0.0102516,0,0,0,0,0.00653051,0,0,0,0,0,0,0.0517848,0,0.0200574,0.00965473,0,0,0.0258179,0,0.0252288,0.0177345,0.0521824,0.018232,0.0127075,0.0105888,0.00539942,0.00318477,0.0162681,0,0.0130396,0.0174963,0.0205959,0.0157068,0.0246352,0,0.0201004,0.0201337,0.0127445,0.0142552,0.0395125,0.0124636,0.0168101,0.0106459,0,0,0.0271589,0,0.0435235,0.0155196,0.0376167,0,0.0133597,0.0156594,0.00579768,0.013029,0.00976959,0.00599958,0,0.0753224,0.00763297,0.031619,0.00253169,0.0115803,0.019619,0.0163234,0,0.00734401,0.00693899,0.0114204,0,0,0,0,0,0,0,0,0,0
1776,0.0100851,0,0,0,0,0.00649947,0,0,0,0,0,0,0.0510123,0,0.0192337,0.00949993,0,0,0.0258542,0,0.0253027,0.0177796,0.0524155,0.0196267,0.0125563,0.00982859,0.00538753,0.00252642,0.0158974,0,0.0123965,0.0173946,0.0204943,0.0159162,0.0247321,0,0.0200511,0.0201618,0.0127892,0.013657,0.0393979,0.0128622,0.0166297,0.0105657,0,0,0.0269052,0,0.0434703,0.015444,0.0375474,0,0.0133567,0.015544,0.00586609,0.0130199,0.00980655,0.00596565,0,0.0753081,0.00770452,0.0316835,0.00278644,0.0118597,0.0192316,0.0162872,0,0.00753473,0.00681585,0.0111934,0,0,0,0,0,0,0,0,0,0
