Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,x75,x76,x78,,x79,x82,x77,IMUR_B
1256,0.0216909,0,0,0,0,0.0276459,0,0,0,0,0,0.027124,0,0.00961678,0,0,0,0.0435671,0,0.0247972,0.0348359,0.0330323,0.00984802,0.0102253,0.0194052,0.0220499,0.010895,0.018817,0.0341974,0.0148953,0.0175569,0.0226148,0.00933568,0.021668,0.0395568,0,0.0210346,0.0326982,0.0315831,0.0428401,0.0139685,0.00734163,0.0156074,0,0,0.0164795,0,0.04176,0.0177267,0.0423454,0.0180106,0.0131689,0.013663,0.0274502,0.0374731,0.00781237,0.0094143,0.00385224,0.00519725,0.00764169,0.0279624,0.00703961,0.00545064,0.0434471,0.0244584,0.0175176,0,0.0257564,0.0208179,0,0,0,0,0,0,0,0,0,0,0,0
1257,0.0216832,0,0,0,0,0.0276648,0,0,0,0,0,0.0271545,0,0.00961157,0,0,0,0.0439922,0,0.0247566,0.0351529,0.0331565,0.0120572,0.00984033,0.0211508,0.0222084,0.0111067,0.0205984,0.0364962,0.0162203,0.0188028,0.0241514,0.00912517,0.0206374,0.0400547,0,0.0210082,0.0327692,0.0314919,0.0428552,0.0139485,0.00742361,0.0157176,0,0,0.0166754,0,0.0417694,0.017742,0.0422818,0.0176222,0.0131617,0.0137301,0.0277382,0.0372237,0,0.00949576,0.00374508,0.00519856,0.00760344,0.0283223,0.00730614,0.00567882,0.0429672,0.0244038,0.0173958,0,0.0258824,0.0208995,0,0,0,0,0,0,0,0,0,0,0,0
1258,0.0217049,0,0,0,0,0.0276437,0,0,0,0,0,0.0272379,0,0.0100368,0,0,0,0.0443532,0,0.0244816,0.0353237,0.033149,0.0152463,0.00940295,0.0230083,0.0224381,0.0112406,0.0220857,0.0386343,0.0176064,0.0201781,0.0256585,0.00905383,0.0195954,0.0408438,0,0.020724,0.0329572,0.0317214,0.0428353,0.0139666,0.00749994,0.0157611,0,0,0.0167953,0,0.0417744,0.0176903,0.0423057,0.0174791,0.0131431,0.0138826,0.0280516,0.0370329,0,0.00972789,0.00377776,0.0050686,0.00769328,0.0285883,0.00730997,0.00611879,0.0429147,0.0243531,0.0171605,0,0.0259277,0.0210659,0,0,0,0,0,0,0,0,0,0,0,0
1259,0.0216348,0,0,0,0,0.0276191,0,0,0,0,0,0.0267924,0,0.0111608,0,0,0,0.0446896,0,0.0245164,0.0353206,0.0330754,0.0189791,0.00896933,0.0249699,0.0227206,0.011324,0.023735,0.0406575,0.0191328,0.021585,0.0270282,0.00912633,0.0186205,0.0414483,0,0.0207845,0.0329842,0.0318209,0.0428377,0.0139888,0.0076359,0.01585,0,0,0.0169493,0,0.0418004,0.0176478,0.0423285,0.0173254,0.0129409,0.0140706,0.0283849,0.0369195,0,0.00998128,0.00382567,0.00498506,0.00783061,0.028796,0.00717873,0.00630665,0.0429429,0.0242879,0.0169412,0,0.0258988,0.0214946,0,0,0,0,0,0,0,0,0,0,0,0
1260,0.021443,0,0,0,0,0.0275733,0,0,0,0,0,0.0259044,0,0.0126127,0,0,0,0.0450739,0,0.024472,0.0355604,0.033008,0.0227184,0.008545,0.0269335,0.0230219,0.0113778,0.0257953,0.0428223,0.0207358,0.0229142,0.0282031,0.00923789,0.0177348,0.0417602,0,0.0207758,0.0330372,0.0319021,0.0428293,0.0139012,0.00785156,0.0160048,0,0,0.0170267,0,0.0418123,0.0176625,0.0423634,0.0174365,0.0128145,0.0144148,0.028808,0.0368372,0.00667553,0.0103027,0.00392777,0.0049424,0.00812041,0.0289691,0.00706986,0.00667154,0.0431081,0.0241287,0.0169066,0,0.0258492,0.0223568,0,0,0,0,0,0,0,0,0,0,0,0
1261,0.0212767,0,0,0,0,0.0275409,0,0,0,0,0,0.0247289,0,0.014172,0,0,0,0.0453367,0,0.0243253,0.0357756,0.0331139,0.0261423,0.00805731,0.028764,0.0232361,0.0115153,0.0280095,0.0451989,0.0224079,0.0240925,0.0292377,0.0095404,0.0169649,0.0413705,0,0.0206633,0.0330953,0.0316069,0.0428317,0.0138072,0.007948,0.016168,0,0,0.0169675,0,0.0418197,0.0176572,0.0422436,0.017262,0.0126052,0.0144986,0.0290206,0.0365908,0,0.0104313,0.00390563,0.00497351,0.00819289,0.0292679,0.00711256,0.00680978,0.0426247,0.0239206,0.0169333,0,0.0258738,0.0226827,0,0,0,0,0,0,0,0,0,0,0,0
1262,0.0211728,0,0,0,0,0.0275864,0,0,0,0,0,0.0231542,0,0.0157059,0,0,0,0.0455472,0,0.0241144,0.0359326,0.0332909,0.0292198,0.00763915,0.0304559,0.0234879,0.0117693,0.0302707,0.047574,0.0241136,0.0251637,0.029975,0.00991088,0.0163094,0.0400678,0,0.020481,0.0332064,0.03132,0.0428546,0.0137632,0.00810658,0.0164121,0,0,0.0169764,0,0.0418219,0.0176156,0.0420846,0.0172424,0.0125805,0.0146635,0.0292658,0.0363546,0,0.0105878,0.00391662,0.00501977,0.0083474,0.0295284,0.0073387,0.00708416,0.0424273,0.0238485,0.0169389,0,0.0260192,0.0226713,0,0,0,0,0,0,0,0,0,0,0,0
1263,0.0210661,0,0,0,0,0.0276769,0,0,0,0,0,0.0209656,0,0.0173056,0,0,0,0.0457264,0,0.0239628,0.0360527,0.0335128,0.0321946,0.00728171,0.0322622,0.0239117,0.012004,0.0326782,0.0500406,0.0259384,0.0261022,0.030773,0.0101823,0.01565,0.0382175,0,0.0203598,0.0333299,0.0312717,0.0428873,0.0138659,0.00827459,0.0167802,0,0,0.0171354,0,0.0418378,0.0177217,0.0418798,0.0173767,0.0127004,0.0149424,0.0295577,0.0362133,0.00659938,0.0107175,0.00407823,0.00508433,0.00859899,0.0297374,0.0073977,0.00742462,0.042651,0.0239023,0.016925,0,0.0262493,0.0226389,0,0,0,0,0,0,0,0,0,0,0,0
1264,0.020947,0,0,0,0,0.0277351,0,0,0,0,0,0.0182686,0,0.0187873,0,0,0,0.0459338,0,0.023816,0.0362139,0.0338334,0.0346924,0.00697365,0.0338888,0.0243121,0.0121348,0.0346929,0.0521615,0.0276655,0.0269009,0.0314179,0.0103871,0.0151025,0.0358289,0,0.0202324,0.0334535,0.031134,0.0429199,0.0139863,0.00834936,0.0171603,0,0,0.0172759,0,0.0418534,0.0177902,0.0416666,0.0174167,0.012825,0.0151938,0.0296674,0.0361809,0.00642826,0.0107979,0.00430372,0.00515001,0.00886848,0.0299461,0.00755492,0.00766727,0.0424114,0.0239721,0.0168506,0,0.0264841,0.0226698,0,0,0,0,0,0,0,0,0,0,0,0
1265,0.0208082,0,0,0,0,0.0277511,0,0,0,0,0,0.0150684,0,0.0201959,0,0,0,0.0461135,0,0.023651,0.036386,0.0341819,0.0368333,0.00670618,0.0354115,0.0246882,0.0122356,0.0363764,0.053907,0.0293321,0.0275851,0.0318588,0.0106756,0.0146489,0.0329667,0,0.0200645,0.0335713,0.0309439,0.0429227,0.0142219,0.00840263,0.0175641,0,0,0.0173587,0,0.0418431,0.0178456,0.0415261,0.0176238,0.0129563,0.0154873,0.0296676,0.0362679,0.00630316,0.0110039,0.0045445,0.00526608,0.00917087,0.0301535,0.00779144,0.00795387,0.0419142,0.0240653,0.0168039,0,0.0266111,0.0227429,0,0,0,0,0,0,0,0,0,0,0,0
1266,0.0206504,0,0,0,0,0.0277479,0,0,0,0,0,0.0118832,0,0.0214779,0,0,0,0.0462357,0,0.0235355,0.0365034,0.0344851,0.0386658,0.00648726,0.0367555,0.0249644,0.0123064,0.0377038,0.0553547,0.0308847,0.028193,0.0319349,0.0110016,0.0142646,0.0296249,0,0.019938,0.0336472,0.0307853,0.0429373,0.0146253,0.00849537,0.0179381,0,0,0.0174262,0,0.0418261,0.017901,0.0413779,0.0177611,0.0130035,0.015572,0.0295156,0.036418,0,0.0112636,0.00480834,0.00559845,0.00924371,0.0304769,0.0082451,0.00804059,0.0412937,0.0241813,0.0167901,0,0.0266455,0.0228031,0,0,0,0,0,0,0,0,0,0,0,0
1267,0.0205315,0,0,0,0,0.0276966,0,0,0,0,0,0.00884459,0,0.0226448,0,0,0,0.0463064,0,0.0234684,0.0365977,0.0345826,0.0402049,0.00638791,0.0380396,0.0253117,0.0123727,0.0388101,0.056637,0.0324144,0.0287223,0.0317364,0.0113123,0.0139466,0.0260088,0,0.0198654,0.0337219,0.030541,0.0429869,0.0146599,0.0087807,0.0183024,0,0,0.0175637,0,0.041834,0.017925,0.0412895,0.0182424,0.0132317,0.0157676,0.0294661,0.0365873,0.0061452,0.0115026,0.00505188,0.00565119,0.00939841,0.0306588,0.00838245,0.0084707,0.0408458,0.0243179,0.0167038,0,0.0267347,0.0227937,0,0,0,0,0,0,0,0,0,0,0,0
1268,0.0204617,0,0,0,0,0.0276579,0,0,0,0,0,0.00630565,0,0.023715,0,0,0,0.0463165,0,0.0234564,0.0366529,0.0346859,0.0414306,0.00629363,0.0392308,0.0256408,0.0124574,0.0395717,0.0575109,0.0338228,0.0289816,0.0314693,0.0114573,0.013713,0.0226582,0,0.019854,0.0337469,0.0301953,0.0429857,0.0147449,0.00864334,0.0185568,0,0,0.0176387,0,0.0418204,0.0179426,0.0411016,0.0185356,0.0133853,0.0158473,0.0293659,0.0366888,0.00602169,0.0116368,0.00525416,0.00557893,0.00958005,0.0308854,0.00852599,0.00880841,0.0401633,0.0244292,0.0165204,0,0.0267791,0.0225927,0,0,0,0,0,0,0,0,0,0,0,0
1269,0.0203743,0,0,0,0,0.0276216,0,0,0,0,0,0.00504019,0,0.0245901,0,0,0,0.0462139,0,0.0234276,0.0366328,0.0349123,0.0422676,0.00614549,0.0400931,0.025877,0.0125063,0.0399538,0.0578121,0.0350248,0.0289338,0.0310073,0.0115481,0.0135714,0.019446,0,0.0198045,0.0337398,0.0300225,0.0429637,0.0148919,0.00840961,0.0187586,0,0,0.0176482,0,0.0418158,0.0178723,0.0409692,0.0187128,0.0134871,0.0158288,0.0292824,0.0367634,0.00587575,0.0117175,0.0053279,0.00549466,0.00980531,0.0311079,0.00889764,0.00905068,0.0397558,0.0245394,0.0162236,0,0.0267715,0.0223876,0,0,0,0,0,0,0,0,0,0,0,0
1270,0.0203404,0,0,0,0,0.0275861,0,0,0,0,0,0.00551302,0,0.0253313,0,0,0,0.0460567,0,0.0233703,0.0365479,0.0352018,0.0429679,0.00597199,0.0407592,0.0260416,0.0124898,0.04004,0.0578196,0.0360746,0.0288555,0.0304959,0.0117689,0.0134492,0.0167079,0,0.0197195,0.0336894,0.0299239,0.0429408,0.0151532,0.00830706,0.0188768,0,0,0.0176857,0,0.0418325,0.0177663,0.0409076,0.0188747,0.0135867,0.015775,0.0291296,0.036716,0.00578136,0.0118066,0.00531018,0.0053995,0.00994826,0.031404,0.009028,0.00922573,0.0394553,0.0246178,0.015902,0,0.0267881,0.0221372,0,0,0,0,0,0,0,0,0,0,0,0
1271,0.020294,0,0,0,0,0.0274372,0,0,0,0,0,0.00675986,0,0.0257581,0,0,0,0.0458531,0,0.023418,0.0364196,0.0356518,0.0431535,0.00569403,0.0410859,0.025934,0.0124796,0.0402187,0.0575713,0.0368027,0.0287694,0.0298228,0.0118903,0.0133498,0.0145252,0,0.0197522,0.0335868,0.0298866,0.0429266,0.0158887,0.00804516,0.0188155,0,0,0.0176543,0,0.0418807,0.0176291,0.0407439,0.0189801,0.0133622,0.0155272,0.0286952,0.0365293,0,0.0119731,0.00560323,0,0.0101626,0.0320203,0.00997451,0.00944042,0.0388737,0.0245265,0.0156216,0,0.026774,0.0226005,0,0,0,0,0,0,0,0,0,0,0,0
1272,0.0203401,0,0,0,0,0.027095,0,0,0,0,0,0.00836705,0,0.0261408,0,0,0,0.0455229,0,0.0234273,0.0362074,0.035771,0.0432274,0.00568304,0.0414064,0.0262789,0.012488,0.0405965,0.0575198,0.0374775,0.0288014,0.0293512,0.0119139,0.0132908,0.0128093,0,0.0197299,0.0334915,0.0295426,0.0428914,0.0155266,0.00830338,0.0188468,0,0,0.0176483,0,0.0419293,0.0175749,0.0409268,0.0192722,0.0138883,0.0155288,0.0289591,0.0362896,0.00572097,0.0118788,0.00535324,0.0052259,0.0103644,0.0319566,0.00972522,0.00978393,0.0386129,0.0242841,0.0154256,0,0.0267477,0.0225796,0,0,0,0,0,0,0,0,0,0,0,0
1273,0.0202971,0,0,0,0,0.0270074,0,0,0,0,0,0.00941473,0,0.0262108,0,0,0,0.0451097,0,0.0234049,0.0360122,0.0360337,0.0428282,0.00559098,0.0413793,0.0264271,0.0124978,0.0406158,0.0569093,0.0378405,0.0286598,0.0289169,0.0119267,0.0132478,0.0115971,0,0.0196608,0.0334589,0.0294378,0.0428534,0.0157824,0.00829014,0.0187996,0,0,0.0175852,0,0.0419661,0.0175755,0.0409068,0.0196119,0.0141303,0.0153638,0.028919,0.0359475,0.00558519,0.0118591,0.00528245,0.00524287,0.0105271,0.0321611,0.00995097,0.0099882,0.0383526,0.0240569,0.0151872,0,0.0267475,0.0222975,0,0,0,0,0,0,0,0,0,0,0,0
1274,0.0201991,0,0,0,0,0.0269813,0,0,0,0,0,0.0103981,0,0.0260859,0,0,0,0.0446152,0,0.0234311,0.0357657,0.0363369,0.0424269,0.00548453,0.0411399,0.0264934,0.0125392,0.0404405,0.0562097,0.0380356,0.0284402,0.0284803,0.0119454,0.0132559,0.0110462,0,0.0196421,0.0333631,0.0292662,0.0428199,0.0160506,0.00824741,0.0186808,0,0,0.0174709,0,0.0419975,0.0175585,0.0409025,0.0201027,0.014414,0.0149953,0.0288382,0.035496,0.00559524,0.0118303,0.00532849,0.00521116,0.010685,0.0323773,0.0101344,0.0101701,0.0378979,0.0238106,0.0149127,0,0.0267355,0.02192,0,0,0,0,0,0,0,0,0,0,0,0
1275,0.0201426,0,0,0,0,0.0269097,0,0,0,0,0,0.0112308,0,0.0258387,0,0,0,0.044096,0,0.0235273,0.0354632,0.0366558,0.0418262,0.00540818,0.0407396,0.0265424,0.0125131,0.0401205,0.0553417,0.0380227,0.0282186,0.0281092,0.0119149,0.0132814,0.0109612,0,0.019707,0.0332457,0.0289871,0.0427765,0.0162575,0.00824505,0.0185257,0,0,0.0173631,0,0.0420484,0.0175393,0.0409155,0.0203908,0.0146808,0.0147164,0.0287427,0.0349624,0.00638934,0.0118467,0.00547963,0.00516711,0.0108069,0.0325519,0.0102188,0.0103162,0.0372455,0.0235021,0.0146963,0,0.0266964,0.0216119,0,0,0,0,0,0,0,0,0,0,0,0
1276,0.0200369,0,0,0,0,0.0267937,0,0,0,0,0,0.011568,0,0.0255212,0,0,0,0.0435702,0,0.0237136,0.0351155,0.0369475,0.0411964,0.00531706,0.0402156,0.0265798,0.0124654,0.0395633,0.0544513,0.0378253,0.0279987,0.0277921,0.0118387,0.0132976,0.0110713,0,0.0198727,0.0331397,0.0286218,0.0427379,0.0165735,0.00820414,0.0183744,0,0,0.0172462,0,0.0421278,0.0175697,0.0408361,0.0203971,0.0148839,0.0143557,0.0285523,0.0343989,0,0.0118778,0.00564061,0.00517346,0.0107663,0.0327736,0.0103598,0.0102778,0.0363947,0.023084,0.0145833,0,0.0266325,0.0218834,0,0,0,0,0,0,0,0,0,0,0,0
1277,0.0199428,0,0,0,0,0.0266845,0,0,0,0,0,0.0115088,0,0.0251712,0,0,0,0.0431135,0,0.0239354,0.0347835,0.0371159,0.0408098,0.00535872,0.0396907,0.0265679,0.0124262,0.0389118,0.0533637,0.0375529,0.027754,0.0274992,0.0118419,0.0133263,0.0112784,0,0.0200525,0.0330276,0.0281279,0.0427034,0.016772,0.00810893,0.0182236,0,0,0.0170997,0,0.0421882,0.0175728,0.040767,0.0205402,0.0151504,0.0141307,0.0283412,0.0337813,0,0.0119936,0.00585577,0.00509893,0.0107472,0.0329282,0.0104957,0.01026,0.0354622,0.0226357,0.0144641,0,0.0265622,0.0215604,0,0,0,0,0,0,0,0,0,0,0,0
1278,0.0197613,0,0,0,0,0.0265691,0,0,0,0,0,0.0112395,0,0.0247203,0,0,0,0.04266,0,0.0240023,0.0344207,0.0372206,0.0403877,0.00547797,0.0391488,0.0265377,0.0123661,0.0380394,0.0521588,0.0372586,0.0275715,0.0272518,0.0119447,0.0133826,0.0117092,0,0.0200712,0.0329165,0.0274765,0.0426729,0.0168267,0.00801549,0.0180707,0,0,0.016929,0,0.0422365,0.0174778,0.0406731,0.0208843,0.0153544,0.0138172,0.0280929,0.0331862,0,0.0120917,0.00614626,0.00498798,0.0107094,0.0330166,0.0107445,0.0102377,0.0344148,0.0222264,0.0143518,0,0.0264938,0.021459,0,0,0,0,0,0,0,0,0,0,0,0
1279,0.0196197,0,0,0,0,0.0264803,0,0,0,0,0,0.0106177,0,0.0242855,0,0,0,0.042274,0,0.0238929,0.0343237,0.0373293,0.0399662,0.00565979,0.0386613,0.0264938,0.0124202,0.0368366,0.0509439,0.0369258,0.0273778,0.0270205,0.0119574,0.0134896,0.012389,0,0.0199113,0.0329417,0.0267877,0.0426688,0.0167804,0.00798102,0.0178859,0,0,0.0168175,0,0.042298,0.0173535,0.0406242,0.0211053,0.0155477,0.0133749,0.0278347,0.0326079,0,0.0122303,0.00637953,0.00488892,0.0106302,0.033112,0.0107579,0.010223,0.0332109,0.0218364,0.0142484,0,0.0263259,0.0214689,0,0,0,0,0,0,0,0,0,0,0,0
1280,0.0195849,0,0,0,0,0.0264049,0,0,0,0,0,0.00983221,0,0.0239573,0,0,0,0.0420915,0,0.0238754,0.0342581,0.0374739,0.0397324,0.00573841,0.0381031,0.0264206,0.0124931,0.0360832,0.0496839,0.0365184,0.0269711,0.0266974,0.011922,0.0136134,0.0131419,0,0.0198603,0.0329335,0.0262137,0.0426686,0.0168672,0.00792979,0.0177144,0,0,0.0167272,0,0.0423657,0.0173025,0.0407063,0.0210326,0.0158484,0.0129763,0.0276279,0.0320237,0,0.0124111,0.00651519,0.00481384,0.0105796,0.033248,0.0108135,0.0102366,0.0320222,0.0214795,0.0141525,0,0.0260571,0.0213179,0,0,0,0,0,0,0,0,0,0,0,0
1281,0.0195606,0,0,0,0,0.0263931,0,0,0,0,0,0.00886583,0,0.0235951,0,0,0,0.0419775,0,0.023952,0.0340837,0.0376533,0.0393675,0.00590942,0.0374509,0.0263586,0.0125149,0.035469,0.0486633,0.0361199,0.0265981,0.0263172,0.0118225,0.013771,0.0139514,0,0.019925,0.0328497,0.0257117,0.0426927,0.0170151,0.00781849,0.0175827,0,0,0.0166601,0,0.0424746,0.0172733,0.0407917,0.0207069,0.0160832,0.0126437,0.0273846,0.0314042,0,0.0125606,0.00658401,0.0047676,0.0105278,0.0333686,0.0109427,0.0102341,0.0310786,0.0211065,0.014082,0,0.0258945,0.0208836,0,0,0,0,0,0,0,0,0,0,0,0
1282,0.019438,0,0,0,0,0.0263484,0,0,0,0,0,0.00773662,0,0.0231968,0,0,0,0.0418311,0,0.0239606,0.0339561,0.03785,0.0390551,0.00611805,0.0367269,0.0262575,0.0123951,0.0347051,0.0476505,0.0356235,0.0262252,0.0259386,0.0115672,0.0139427,0.01464,0,0.0199185,0.032769,0.0252211,0.0426562,0.0171693,0.00778876,0.0174886,0,0,0.0165845,0,0.0425244,0.0172113,0.0408206,0.020669,0.0162438,0.0123672,0.0271614,0.0308763,0,0.0125842,0.00671046,0.00477478,0.0104873,0.0334709,0.0110832,0.0102533,0.0305406,0.0207923,0.0140433,0,0.025747,0.0210974,0,0,0,0,0,0,0,0,0,0,0,0
1283,0.0192876,0,0,0,0,0.0261294,0,0,0,0,0,0.0067115,0,0.0228052,0,0,0,0.0416492,0,0.0239177,0.0338878,0.0380361,0.0385684,0.00624512,0.0359801,0.0262067,0.0123844,0.0339231,0.0464545,0.0350658,0.0257592,0.0255881,0.011389,0.0141179,0.0154721,0,0.0198512,0.0327604,0.024665,0.0426158,0.017285,0.00795003,0.0174117,0,0,0.0165385,0,0.042559,0.0171005,0.0408986,0.0208392,0.0163529,0.01209,0.0269452,0.0304553,0,0.0125396,0.00671344,0.00477492,0.010459,0.0335558,0.0111972,0.010303,0.0297318,0.0205573,0.0139994,0,0.0256166,0.0212916,0,0,0,0,0,0,0,0,0,0,0,0
1284,0.0192015,0,0,0,0,0.025949,0,0,0,0,0,0.00573096,0,0.0224105,0,0,0,0.0415273,0,0.0238994,0.033869,0.0381737,0.0380171,0.00640385,0.0351364,0.0261559,0.0124656,0.0332304,0.0451287,0.0344201,0.0252233,0.0251501,0.0112388,0.0142688,0.0164639,0,0.019817,0.0328142,0.0242166,0.0426074,0.0174156,0.00800196,0.0172459,0,0,0.0164903,0,0.0426093,0.0169832,0.0409722,0.0210625,0.0164289,0.0118054,0.0266861,0.0300636,0,0.0124677,0.006725,0.00480315,0.0104178,0.0336541,0.0113112,0.010365,0.0289358,0.0203589,0.0139055,0,0.0254966,0.021008,0,0,0,0,0,0,0,0,0,0,0,0
1285,0.0191334,0,0,0,0,0.0258571,0,0,0,0,0,0.00477426,0,0.0220558,0,0,0,0.0414476,0,0.0239096,0.0338711,0.0382405,0.0374768,0.00666486,0.0341263,0.0261324,0.0124483,0.032557,0.0436859,0.033649,0.0246292,0.024559,0.0110909,0.0144375,0.0172928,0,0.019823,0.0328509,0.0238157,0.0426008,0.0175113,0.00798328,0.0170821,0,0,0.0163952,0,0.0426854,0.0169978,0.040999,0.0211424,0.016499,0.0114048,0.0263798,0.0297567,0,0.0123473,0.00681244,0.00483056,0.0103015,0.0337671,0.0114673,0.0104267,0.0280831,0.020164,0.0138202,0,0.0253683,0.020736,0,0,0,0,0,0,0,0,0,0,0,0
1286,0.0190012,0,0,0,0,0.0257947,0,0,0,0,0,0.00392634,0,0.0216071,0,0,0,0.0414462,0,0.0239243,0.0338432,0.0382134,0.0367702,0.00695667,0.0329574,0.0261142,0.0123172,0.0315116,0.0419966,0.0326988,0.0238594,0.0237178,0.0108885,0.0146666,0.0182227,0,0.0198394,0.0328823,0.0234476,0.04258,0.017534,0.00795975,0.0169822,0,0,0.016275,0,0.0427711,0.0170311,0.041034,0.0210469,0.0165888,0.0108514,0.0261398,0.0295211,0,0.0122732,0.00690094,0.00491328,0.010127,0.0339157,0.0117558,0.0104875,0.0272428,0.0200497,0.0137485,0,0.0251976,0.0211923,0,0,0,0,0,0,0,0,0,0,0,0
1287,0.0188906,0,0,0,0,0.0255096,0,0,0,0,0,0.00324945,0,0.0212136,0,0,0,0.0415392,0,0.0239273,0.033739,0.0381053,0.0360627,0.00704087,0.0316826,0.0261248,0.0122903,0.0304096,0.0402464,0.0316484,0.0230111,0.0228077,0.0105723,0.0149059,0.0192823,0,0.0198405,0.0329652,0.0230782,0.0425427,0.0175169,0.00788268,0.0167992,0,0,0.0161838,0,0.042815,0.0169862,0.0411388,0.0209453,0.0167549,0.0103178,0.0258418,0.0293005,0,0.0121929,0.00693689,0.0050387,0.0101805,0.0341408,0.0119112,0.0105575,0.0264206,0.0199235,0.0136788,0,0.0250235,0.0215189,0,0,0,0,0,0,0,0,0,0,0,0
1288,0.0188539,0,0,0,0,0.0252135,0,0,0,0,0,0.00286057,0,0.02077,0,0,0,0.0416448,0,0.023895,0.0337648,0.0379859,0.0352186,0.00721339,0.0302219,0.0262687,0.0123408,0.0290069,0.0384211,0.0304513,0.0221161,0.0219087,0.0101571,0.0151787,0.0198787,0,0.0198163,0.0330544,0.0224237,0.04249,0.0174454,0.00769497,0.016533,0,0,0.0160609,0,0.0428174,0.0169595,0.0411627,0.0211,0.0168634,0.00980095,0.0254113,0.0290479,0,0.0120723,0.00693597,0.00508665,0.0101882,0.03441,0.011889,0.010572,0.0255079,0.0198029,0.0136788,0,0.0248244,0.0211178,0,0,0,0,0,0,0,0,0,0,0,0
1289,0.0188187,0,0,0,0,0.0249953,0,0,0,0,0,0.00294661,0,0.0200668,0,0,0,0.0417707,0,0.023805,0.0339074,0.0377448,0.0336681,0.0074609,0.027924,0.0260773,0.0123747,0.0271412,0.0354475,0.0285169,0.0205487,0.0203692,0.00949493,0.0157022,0.0200428,0,0.019736,0.033165,0.0217755,0.0424863,0.0174837,0.00757456,0.0162053,0,0,0.0159186,0,0.0428419,0.0168637,0.0411537,0.0214117,0.0169163,0.00940347,0.0248923,0.0288017,0,0.0119927,0.00694984,0.00508211,0.0102018,0.0344951,0.0119067,0.0106088,0.02482,0.0198036,0.013631,0,0.0246107,0.0204299,0,0,0,0,0,0,0,0,0,0,0,0
1290,0.0187339,0,0,0,0,0.0248458,0,0,0,0,0,0.00362081,0,0.0196178,0,0,0,0.0419356,0,0.0237209,0.0340726,0.0375914,0.0329096,0.0076963,0.0264297,0.0258134,0.012371,0.0258121,0.0334024,0.0272453,0.0196612,0.0194173,0.00930869,0.0161006,0.0216408,0,0.0196669,0.0332595,0.0213534,0.0425089,0.0174704,0.00756836,0.0159659,0,0,0.0159194,0,0.0429089,0.0168286,0.04122,0.0216816,0.0169713,0.00902666,0.0245715,0.0287312,0,0.0119042,0.00695027,0.00507802,0.0102108,0.0345805,0.0119404,0.0106192,0.0242839,0.0199074,0.0135769,0,0.0243816,0.0202596,0,0,0,0,0,0,0,0,0,0,0,0
1291,0.0186776,0,0,0,0,0.0247329,0,0,0,0,0,0.00416125,0,0.0190624,0,0,0,0.0421827,0,0.0236708,0.0340731,0.0374211,0.0318068,0.00798051,0.0245501,0.0255009,0.012216,0.0239642,0.0308305,0.0257878,0.0185329,0.0182287,0.0091128,0.0167251,0.0230315,0,0.0196267,0.0333497,0.0209478,0.0424934,0.0173974,0.00751569,0.0157119,0,0,0.0159326,0,0.0429507,0.0168991,0.0413208,0.0218546,0.0170106,0.00860603,0.0242948,0.0286239,0,0.0118092,0.00686308,0.00513796,0.010216,0.0347189,0.0118737,0.0106527,0.0237145,0.0199324,0.0136605,0,0.0241011,0.0200045,0,0,0,0,0,0,0,0,0,0,0,0
1292,0.0186001,0,0,0,0,0.0245996,0,0,0,0,0,0.00464088,0,0.0185082,0,0,0,0.042409,0,0.0236225,0.0342313,0.0372875,0.0314133,0.0082567,0.0234752,0.0253391,0.0120897,0.0227649,0.0289671,0.0249189,0.0180073,0.0178057,0.00917303,0.0171342,0.0251546,0,0.0195843,0.0334532,0.0207199,0.0424341,0.0173318,0.00747352,0.0155542,0,0,0.0159429,0,0.0429378,0.0169904,0.0414395,0.0220095,0.0170234,0.00809336,0.0240725,0.0286865,0,0.0117352,0.00677088,0.00519888,0.0102119,0.0348846,0.0118557,0.0106438,0.023337,0.019995,0.0138281,0,0.0237984,0.0201401,0,0,0,0,0,0,0,0,0,0,0,0
