Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
1799,0.0171528,0.00893554,0,0,0,0,0,0,0.0176197,0.0207197,0.0161046,0.0109838,0,0,0.0115742,0,0.0196824,0.00851976,0.0491757,0.029169,0.00524325,0.0381215,0.00684817,0.0195325,0.0168922,0.029528,0.0172186,0.0108358,0.0202801,0.0223836,0.0118365,0.00903183,0.0224625,0.0166449,0.0102989,0.00262961,0.00235851,0.0202189,0.00577543,0.00712095,0.0214226,0,0,0.015836,0,0.0118483,0.0037776,0.0382413,0.00709731,0.0115955,0.0096325,0.00689937,0.0283636,0.00195579,0.025657,0.00289022,0.00177135,0.00718694,0.023586,0.00658061,0.00730571,0.00167967,0.0157759,0.00732269,0.00460445,0.00965547,0.0151195,0,0,0,0,0,0,0,0,0
1800,0.0169754,0.00928262,0,0,0,0,0,0,0.0168679,0.0207025,0.0160696,0.011087,0,0,0.0115662,0,0.0196599,0.00841319,0.049293,0.0295803,0.00518916,0.0383734,0.00677862,0.020203,0.0168723,0.0295035,0.0174304,0.010644,0.0200769,0.0223658,0.011671,0.00880436,0.0217151,0.0168551,0.0103291,0.00261809,0.00222592,0.0199923,0.005645,0.00751438,0.0213038,0,0,0.0153788,0,0.0119323,0.00355226,0.0382793,0.00671591,0.0118511,0.010384,0.00683283,0.0283089,0.00180765,0.0254398,0.0025289,0.00163632,0.00720967,0.0230961,0.00664873,0.00728295,0.00175159,0.0156151,0.0074993,0.00453388,0.00967944,0.0148463,0,0,0,0,0,0,0,0,0
1801,0.0168118,0.00957202,0,0,0,0,0,0,0.0161594,0.020705,0.0160845,0.0108808,0,0,0.0116008,0,0.0197535,0.0083465,0.0493494,0.0297643,0.00520682,0.0385723,0.0067314,0.0208038,0.0171721,0.0296109,0.0176594,0.0104811,0.0200532,0.0224601,0.0116348,0.0085614,0.0210026,0.0170772,0.0103896,0.00258191,0.00233074,0.0198169,0.0057547,0.0077108,0.0212041,0,0,0.0148605,0,0.0120443,0.00328482,0.0382683,0.00672321,0.0121427,0.0111524,0.00673549,0.0282252,0.00173708,0.0252343,0.00219174,0.00154333,0.00738638,0.0229366,0.00681286,0.00751342,0.00201048,0.0154762,0.00762464,0.00445524,0.00967683,0.0146077,0,0,0,0,0,0,0,0,0
1802,0.0166964,0.00975614,0,0,0,0,0,0,0.015218,0.020721,0.0160514,0.0105055,0,0,0.0117419,0,0.019918,0.00846303,0.0493451,0.0298499,0.0053868,0.0387153,0.0067575,0.0211936,0.0173657,0.0296863,0.0177671,0.0102756,0.0202469,0.0225578,0.0116576,0.00834436,0.0203075,0.0173041,0.0104874,0.00257887,0.00246707,0.0196441,0.00613345,0.00781769,0.021238,0,0,0.0142791,0,0.0120761,0.00298255,0.0382512,0.00712663,0.0124911,0.0117574,0.00666818,0.0282482,0.00178909,0.0250045,0.00183903,0.00143976,0.00786717,0.0231679,0.00727218,0.00802452,0.00214606,0.0154884,0.00772,0.00432362,0.00955212,0.0144596,0,0,0,0,0,0,0,0,0
1803,0.016478,0.0099351,0,0,0,0,0,0,0.0143959,0.0207449,0.0160132,0.0103078,0,0,0.0119101,0,0.0200022,0.00860229,0.0492795,0.0300005,0.00559995,0.038899,0.00676411,0.0216077,0.0174677,0.0298815,0.0177669,0.0100432,0.0209076,0.0227185,0.0117228,0.00815909,0.0197109,0.0175314,0.0105482,0.00261138,0.00259896,0.0194827,0.00645751,0.00798083,0.0212258,0,0,0.0136137,0,0.012121,0.00269467,0.038265,0.00741552,0.0128576,0.0120562,0.00662055,0.0282602,0.00198584,0.024647,0.00145032,0.00112599,0.00823783,0.0231602,0.00768,0.00838016,0.00227266,0.0155387,0.00783386,0.00423335,0.00943803,0.014253,0,0,0,0,0,0,0,0,0
1804,0.0161709,0.010119,0,0,0,0,0,0,0.0137529,0.0207247,0.016029,0.0103087,0,0,0.0120421,0,0.0199984,0.0086191,0.0491594,0.0301679,0.00579707,0.0391752,0.00672332,0.0221259,0.0177219,0.0301304,0.017778,0.00983575,0.0213378,0.0229894,0.0118244,0.00796659,0.0191587,0.017739,0.0105463,0.00264325,0.0027133,0.019271,0.00664607,0.00813976,0.0211465,0,0,0.0128977,0,0.0121354,0.00247518,0.0383421,0.0074605,0.0132414,0.0121175,0.00654715,0.0282598,0.00184191,0.0241561,0.00100026,0.00075269,0.00844694,0.0228646,0.0079621,0.00859803,0.00242787,0.0155656,0.00792896,0.00415528,0.00938113,0.0139466,0,0,0,0,0,0,0,0,0
1805,0.0158043,0.010305,0,0,0,0,0,0,0.0130731,0.0206739,0.0161153,0.0104248,0,0,0.0122157,0,0.0200221,0.00865281,0.0490581,0.0303933,0.00596549,0.0395604,0.00665095,0.0226538,0.0182445,0.0303052,0.0178394,0.00965484,0.0214682,0.0231975,0.0118947,0.00772269,0.0186341,0.0179819,0.0105271,0.00265162,0.00286927,0.01909,0.00687493,0.00828669,0.0210044,0,0,0.0121541,0,0.0122252,0.00227637,0.0385374,0.0075561,0.013574,0.0117856,0.00643683,0.0281665,0.00098758,0.0236544,0.000686553,0.000748293,0.00867737,0.0224508,0.00824743,0.00890239,0.00267226,0.0154985,0.00801364,0.00409235,0.0093951,0.0135226,0,0,0,0,0,0,0,0,0
1806,0.0153161,0.010483,0,0,0,0,0,0,0.0124527,0.0206345,0.01621,0.0105137,0,0,0.0124004,0,0.0199954,0.00865404,0.0489441,0.0306817,0.00610418,0.0400317,0.00653074,0.0231241,0.0184406,0.0303953,0.0177993,0.00942814,0.0214494,0.0232942,0.011885,0.00743487,0.0181075,0.0182445,0.0105021,0.00258539,0.00298229,0.0189203,0.00748627,0.00843044,0.0207081,0,0,0.0113721,0,0.0123654,0.00207672,0.038812,0.00818622,0.0140187,0.0126013,0.00622735,0.0280071,0.00101677,0.0234351,0.000816154,0.00112016,0.00929948,0.0223831,0.0089059,0.00960858,0.00282311,0.0153804,0.00814103,0.00403258,0.00944654,0.0129898,0,0,0,0,0,0,0,0,0
1807,0.015011,0.01074,0,0,0,0,0,0,0.0118834,0.020615,0.0163067,0.0107448,0,0,0.0126919,0,0.0199513,0.00866062,0.0487553,0.0310602,0.0062108,0.040553,0.0064687,0.0237164,0.0184007,0.0304304,0.0176738,0.0089566,0.0214983,0.0231886,0.0117545,0.00712992,0.0174866,0.0185426,0.0104801,0.00249188,0.00304891,0.0187164,0.00844809,0.00859436,0.0204445,0,0,0.0105854,0,0.0124722,0.00196683,0.0394138,0.00933478,0.0136901,0,0.00618257,0.0279114,0.00104491,0.0229862,0.00137171,0.00195314,0.0103261,0.0220444,0.00986351,0.0107218,0.00276725,0.0153332,0.00812596,0.00399688,0.00966884,0.0126702,0,0,0,0,0,0,0,0,0
1808,0.0137781,0.010493,0,0,0,0,0,0,0.0114249,0.0204329,0.0164499,0.0109551,0,0,0.0126803,0,0.0199922,0.00847388,0.0489404,0.0314716,0.00619986,0.0409071,0.00636708,0.0238683,0.0181371,0.0303975,0.0177246,0.0091595,0.0215688,0.0231452,0.0116363,0.00690087,0.0172847,0.0185807,0.0104797,0.0023813,0.00297604,0.018333,0.00792838,0.00959746,0.0193746,0,0,0.00984773,0,0.0126256,0.00220561,0.0389952,0.00843973,0.0154764,0.0163194,0.00585852,0.0272457,0.00113094,0.023157,0.0016823,0.00190117,0.00984332,0.022232,0.00958385,0.0101279,0.0027454,0.0149517,0.00816635,0.0039509,0.00933206,0.0115646,0,0,0,0,0,0,0,0,0
1809,0.0130383,0.010442,0,0,0,0,0,0,0.0111084,0.0203357,0.016524,0.0113474,0,0,0.0126928,0,0.0199572,0.00838395,0.0491401,0.0317225,0.00629762,0.0413547,0.00641043,0.0242178,0.0179579,0.0303976,0.0180367,0.00925818,0.0215858,0.0231611,0.0114299,0.00675346,0.0169656,0.0187692,0.0104414,0.00229051,0.00262025,0.0180869,0.00817252,0.0103964,0.0186365,0,0,0.00911329,0,0.0127681,0.00247806,0.0389388,0.00880852,0.0161005,0.0168754,0.00587293,0.026822,0.00140592,0.0230241,0.00191406,0.00197371,0.0102315,0.0228033,0.0100436,0.0105593,0.00237043,0.0147847,0.00828835,0.0039607,0.00920164,0.0108638,0,0,0,0,0,0,0,0,0
1810,0.0124506,0.0104135,0,0,0,0,0,0,0.0105305,0.0202929,0.0164834,0.0116184,0,0,0.012671,0,0.0199219,0.00823567,0.0493532,0.0318704,0.00649403,0.041796,0.00650894,0.024549,0.0178722,0.0303476,0.0183575,0.00922661,0.0216202,0.0233093,0.0112171,0.00663163,0.0165123,0.0188852,0.0104254,0.00220266,0.00292979,0.0178459,0.00813215,0.0109305,0.018011,0,0,0.00839463,0,0.0129183,0.00265813,0.0391452,0.00847668,0.0165523,0.0172897,0.00601217,0.0264529,0.00132604,0.0227247,0.00189038,0.00192233,0.010211,0.0221236,0.0101577,0.0104686,0.00276575,0.0145519,0.00842485,0.00401558,0.00908766,0.0103035,0,0,0,0,0,0,0,0,0
1811,0.0113993,0.00949096,0,0,0,0,0,0,0.0102095,0.0205759,0.016552,0.0121179,0,0,0.0142974,0,0.0194338,0.00886012,0.0500837,0.0321387,0.00666352,0.0424858,0.0071587,0.0259037,0.0175659,0.0301703,0.0185453,0.00905034,0.0219683,0.0237325,0.0111596,0.00644541,0.0167187,0.0203891,0.0101459,0.00220925,0.02637,0.018238,0.0204868,0.0116642,0.0162619,0,0,0.0083275,0,0.0128976,0.00182389,0.040612,0.020764,0.0166402,0.0215755,0.00662781,0.0307277,0.00707544,0.0207796,0.012287,0.0104198,0.00974712,0,0.014796,0.0100438,0.0258967,0.0168902,0.00596109,0.00311374,0.00839885,0.00932033,0,0,0,0,0,0,0,0,0
1812,0.0111447,0.00962419,0,0,0,0,0,0,0.00930857,0.0205855,0.016599,0.0121121,0,0,0.0145213,0,0.0194209,0.00887865,0.0501578,0.0322743,0.0067836,0.0428561,0.0072146,0.0264227,0.0176665,0.030164,0.0188334,0.00905798,0.0220908,0.0234558,0.0109633,0.0064395,0.0160402,0.020603,0.0101466,0.00227744,0.0260903,0.0179881,0.0204607,0.0122123,0.0161134,0,0,0.00860329,0,0.0128993,0.00200228,0.0408463,0.020882,0.0172493,0.0218038,0.00669152,0.0311531,0.00693705,0.0208317,0.0124928,0.0100256,0.00933965,0,0.0144,0.00972898,0.0254828,0.0170982,0.00604915,0.00315701,0.00835118,0.00912625,0,0,0,0,0,0,0,0,0
1813,0.0103928,0.00934916,0,0,0,0,0,0,0.00805473,0.0205112,0.016706,0.0119612,0,0,0.014645,0,0.0195535,0.00889023,0.0497184,0.0323343,0.00734771,0.0430129,0.00721124,0.02654,0.0182275,0.030364,0.019297,0.00924253,0.0219584,0.0226467,0.0107728,0.00653974,0.0147807,0.020594,0.0102492,0.00227243,0.00323788,0.0177455,0.0078455,0.012413,0.0157069,0,0,0.00926613,0,0.0129143,0.00222157,0.0399388,0.00748093,0.0181493,0.0185813,0.00695662,0.0314166,0.00145268,0.0223324,0.00226281,0.00174586,0.0103637,0.0214264,0.0103497,0.0103451,0.00382097,0.0171567,0.00621189,0.00317488,0.00791295,0.00850589,0,0,0,0,0,0,0,0,0
1814,0.0100833,0.00940892,0,0,0,0,0,0,0.00743869,0.0204416,0.0168535,0.0123611,0,0,0.0147473,0,0.019671,0.0089551,0.0498735,0.0325907,0.00756591,0.0434181,0.00722691,0.0268937,0.0184635,0.0304925,0.0195799,0.00928316,0.022006,0.0229394,0.0107608,0.0065508,0.0141832,0.0207255,0.0103462,0.00232467,0.00310969,0.0175187,0.00767135,0.0130936,0.0153331,0,0,0.00960705,0,0.0129515,0.00222954,0.0401364,0.00727565,0.0187043,0.0187287,0.00715052,0.031664,0.00168109,0.0221341,0.00239312,0.00198882,0.0104861,0.0215025,0.0104155,0.0103731,0.0038966,0.0171022,0.00630168,0.00321787,0.00798109,0.00821877,0,0,0,0,0,0,0,0,0
1815,0.00979044,0.0094937,0,0,0,0,0,0,0.00681031,0.0203701,0.0169973,0.012731,0,0,0.0148301,0,0.0197272,0.00901473,0.050045,0.0328775,0.00781745,0.0438756,0.00711703,0.0273084,0.018638,0.0307329,0.0197708,0.0092889,0.0221016,0.0231724,0.0105381,0.00652562,0.0136096,0.0207976,0.0103829,0.00236972,0.00361745,0.0173622,0.00732932,0.0138863,0.0149007,0,0,0.0099004,0,0.0130378,0.00232597,0.0403745,0.00659446,0.0192729,0.0189185,0.00730098,0.031854,0.00188587,0.0217646,0.00277806,0.00222562,0.010056,0.0206831,0.00994284,0.009765,0.00443897,0.017045,0.00640162,0.00329699,0.00813211,0.00798119,0,0,0,0,0,0,0,0,0
1816,0.00953371,0.00960047,0,0,0,0,0,0,0.0065608,0.0203745,0.0171469,0.0131972,0,0,0.015106,0,0.0196839,0.00900527,0.0507488,0.033259,0.00756286,0.0445783,0.00746115,0.0279594,0.0184227,0.030683,0.0197799,0.00912061,0.022412,0.0232101,0.0104775,0.00641068,0.0135984,0.0210883,0.0103616,0.00240133,0.0257233,0.0170458,0.0204627,0.0143065,0.014137,0,0,0.0101321,0,0.0131454,0.00224935,0.0417798,0.0216807,0.0197654,0.0222324,0.0075465,0.03179,0.00673737,0.0204063,0.0130217,0.00897025,0.00780254,0,0.0132183,0.00855457,0.0247505,0.0169544,0.00652625,0.00337979,0.00844953,0.00775794,0,0,0,0,0,0,0,0,0
1817,0.00831065,0.00893558,0,0,0,0,0,0,0.00536463,0.0202698,0.0172512,0.0130052,0,0,0.0151272,0,0.0198495,0.00893411,0.0503836,0.0332048,0.00812544,0.0447333,0.00836554,0.0277006,0.0187237,0.0303831,0.0198472,0.00928873,0.021984,0.0219505,0.0101579,0.0065139,0.0122481,0.0208918,0.0104343,0.0024176,0.00312902,0.0167508,0.00802691,0.0137639,0.0128998,0,0,0.0106312,0,0.0132595,0.00218316,0.0409026,0.00773651,0.02063,0.0196099,0.0087334,0.0312377,0.00261553,0.0213589,0.00299762,0.00278803,0.0113088,0.0214025,0.0111962,0.0110638,0.00377535,0.0167228,0.00656121,0.0035162,0.00813931,0.00681414,0,0,0,0,0,0,0,0,0
1818,0.00809587,0.00884368,0,0,0,0,0,0,0.00546384,0.0202931,0.0180468,0.0130936,0,0,0.0152239,0,0.0200398,0.00895689,0.0509874,0.0348432,0.0081838,0,0.00898082,0.0279525,0.0195645,0.0315734,0.0211503,0.00905311,0.0233352,0.0231881,0.010705,0.00573456,0.0127882,0.0208754,0.0105265,0.00250033,0.00461196,0.0165796,0.00849512,0.0138342,0.0125169,0,0,0.0110363,0,0.0133541,0.0021751,0.0409485,0.00794639,0.021293,0.020572,0.00949849,0.0313359,0.00317457,0.020806,0.00350549,0.00318433,0.0112873,0.0206635,0.0112812,0.0109788,0.0049228,0.016783,0.00669508,0.00373885,0.00836768,0.00665696,0,0,0,0,0,0,0,0,0
1819,0.00763725,0.00862223,0,0,0,0,0,0,0.00501316,0.0203138,0.0181507,0.0130104,0,0,0.0152898,0,0.0201513,0.00885586,0.0514511,0.0349323,0.00835753,0,0.00959625,0.0280766,0.0194833,0.0313163,0.021167,0.00896725,0.0233409,0.0236617,0.0105692,0.00571644,0.0123473,0.0208125,0.01059,0.00258133,0.00599622,0.0163222,0.00891665,0.0143215,0.0117073,0,0,0.0112632,0,0.0135275,0.00220643,0.041088,0.00797783,0.0218061,0.0211777,0.0104308,0.0309768,0.00346269,0.0205276,0.0039429,0.0034119,0.0112698,0.0201458,0.0113559,0.0109338,0.00616646,0.0166769,0.00689267,0.00399332,0.00859128,0.00592754,0,0,0,0,0,0,0,0,0
1820,0.00728234,0.0085408,0,0,0,0,0,0,0.00457351,0.0202583,0.0182512,0.0131923,0,0,0.0152545,0,0.0202711,0.00873202,0.0517217,0.0350597,0.00851505,0,0.0100778,0.0281585,0.019438,0.0312521,0.0213089,0.00898612,0.0235244,0.0238927,0.0104271,0.00580079,0.0119498,0.0206443,0.0106518,0.00262388,0.00620743,0.0160538,0.00892949,0.0150719,0.0110905,0,0,0.0114065,0,0.0136686,0.00230753,0.0411911,0.00765248,0.022346,0.0214644,0.0111348,0.0307287,0.00381483,0.0203025,0.00439482,0.00357442,0.0113727,0.0202756,0.0114222,0.0110831,0.00638372,0.016648,0.00695236,0.00425366,0.00904086,0.00503561,0,0,0,0,0,0,0,0,0
1821,0.00689653,0.00826711,0,0,0,0,0,0,0.0045128,0.020195,0.0183901,0.0137615,0,0,0.0153531,0,0.0201623,0.00867219,0.0525349,0.0354329,0.00829678,0,0.010474,0.0282988,0.0191563,0.0311776,0.0214278,0.0088362,0.024046,0.0242704,0.0105176,0.00578461,0.012267,0.0206224,0.0106341,0.00265803,0.0274183,0.0157057,0.0203048,0.0162316,0.0100665,0,0,0.0114655,0,0.0138391,0.00238501,0.0425435,0.0214962,0.022886,0.0245774,0.0118211,0.0302474,0.00829441,0.0194569,0.0151317,0.0105647,0.00748588,0,0.0130328,0.00761135,0.0264679,0.0164471,0.00703759,0.0044895,0.00924242,0.00475316,0,0,0,0,0,0,0,0,0
1822,0.00598438,0.0073615,0,0,0,0,0,0,0.00374161,0.0199847,0.0185472,0.0138314,0,0,0.0152934,0,0.0201851,0.00857343,0.0520789,0.0354598,0.00910246,0,0.011687,0.027741,0.0196408,0.0314259,0.0217872,0.00909237,0.0239117,0.0238948,0.0102595,0.00602282,0.0114214,0.0201647,0.0107022,0.00269145,0.00415617,0.015512,0.00893283,0.0153163,0.00880495,0,0,0.0118503,0,0.013959,0.00251784,0.0414407,0.00775863,0.0235474,0.0216458,0.0134189,0.0294303,0.00546543,0.0202151,0.00524038,0.00396195,0.01243,0.0216798,0.0122779,0.0123211,0.00430953,0.0160455,0.0071134,0.00465065,0.00904577,0.00421016,0,0,0,0,0,0,0,0,0
1823,0.0056286,0.00661035,0,0,0,0,0,0,0.00354416,0.0196675,0.0187822,0.0147335,0,0,0.0152634,0,0.0204535,0.00856089,0.0522611,0.0358526,0.00968124,0,0.0127941,0.0273398,0.0197316,0.0317277,0.0220669,0.0092108,0.0240877,0.0240882,0.0101277,0.00617154,0.0113146,0.0198327,0.0108235,0.00273255,0.00416915,0.015218,0.00895463,0,0.00738348,0,0,0.0120113,0,0.0141374,0.00265201,0.0411606,0.00756404,0.0243611,0.0219436,0.0145782,0.0283918,0.00557296,0.0198061,0.00572882,0.00414019,0.0126254,0.0219249,0.0124205,0.0124856,0.0045246,0.0155106,0.00710397,0.00482232,0.008924,0.00418342,0,0,0,0,0,0,0,0,0
1824,0.00579851,0.00626455,0,0,0,0,0,0,0.00346513,0.0194764,0.0189342,0.0152388,0,0,0.0154061,0,0.0206565,0.00863213,0.0531776,0.0362159,0.00966757,0,0.0134762,0.0275137,0.0195815,0.0318647,0.0220746,0.00895556,0.0244291,0.0244861,0.0101963,0.00607833,0.011533,0.0198324,0.0108808,0.00280368,0.0275427,0.0149434,0.0202429,0,0.00639292,0,0,0.0122279,0,0.014272,0.00275507,0.0426265,0.0219262,0.0250277,0.0255899,0.0154239,0.0278605,0.00972354,0.0188877,0.0164739,0.0109012,0.00737074,0,0.0127941,0.00724507,0.0264936,0.0152867,0.00722941,0.00500083,0.00897907,0.00458319,0,0,0,0,0,0,0,0,0
1825,0.00598475,0.0060808,0,0,0,0,0,0,0.00311457,0.0193282,0.0190926,0.0150844,0,0,0.0153,0,0.0207391,0.00853106,0.0533793,0.0363847,0.00995246,0,0.0142409,0.0275341,0.0198269,0.0320488,0.0219416,0.00880699,0.0246016,0.0244393,0.0101256,0.00605564,0.0110652,0.0197057,0.0109021,0.00288359,0.0276483,0.0147484,0.0201778,0,0.00595474,0,0,0.0123872,0,0.0143508,0.00289059,0.0428588,0.0216315,0.0254818,0.0260929,0.0163379,0.0274846,0.0102203,0.0188691,0.0168864,0.0107426,0.00736827,0,0.012704,0.0071389,0.026517,0.0151275,0.00729107,0.00520554,0.00930729,0.0050933,0,0,0,0,0,0,0,0,0
1826,0.006156,0.0056525,0,0,0,0,0,0,0.00283029,0.0191568,0.0192121,0.0144679,0,0,0.0149707,0,0.0207623,0.00819293,0.0529623,0.0362001,0.0108167,0,0.0158584,0.0269072,0.0204178,0.0321856,0.0217804,0.00881524,0.0244375,0.0238058,0.0098934,0.00614059,0.0101076,0.0192491,0.0109041,0.00297532,0.00501485,0.0145799,0.00948021,0,0.00551749,0,0,0.012718,0,0.0144737,0.0030135,0.0419842,0.0080474,0.0253267,0.0235466,0.0179198,0.0271577,0.00656192,0.0194211,0.00658978,0.00387521,0.0130112,0.0214922,0.0129438,0.0128522,0.00502647,0.0149665,0.00730226,0.00545122,0.00939383,0.00560006,0,0,0,0,0,0,0,0,0
1827,0.00655965,0.00572068,0,0,0,0,0,0,0.00278445,0.0191136,0.0191844,0.0146484,0,0,0.0150734,0,0.0207188,0.00816536,0.0536896,0.0362766,0.0107099,0,0.0165783,0.0272743,0.0202974,0.0319307,0.0217539,0.00818332,0.0245706,0.0238965,0.010025,0.00603756,0.0101421,0.0194575,0.0107923,0.00306456,0.0270998,0.0143618,0.0196928,0,0.00522577,0,0,0.0127199,0,0.0146517,0.00307332,0.0442561,0.0210784,0.0238503,0,0.0182589,0.0272564,0.0116391,0.0185463,0.0174209,0.0114507,0.00755731,0,0.0127526,0.00707833,0.0259839,0.0151683,0.00740751,0.00578888,0.00935246,0.00607221,0,0,0,0,0,0,0,0,0
1828,0.00710116,0.00528302,0,0,0,0,0,0,0.00259776,0.0189099,0.0190621,0.0149809,0,0,0.0148755,0,0.0209177,0.00803324,0.0539569,0.0360614,0.0110012,0,0.017711,0.0264783,0.0200359,0.0314761,0.0219799,0.0082397,0.0242428,0.0237118,0.00999681,0.00615373,0.0101485,0.0190448,0.0107886,0.00311038,0.0277835,0.0140898,0.0199408,0,0.00498293,0,0,0.0127936,0,0.0148511,0.00323632,0.0436806,0.0213973,0.02571,0.0296804,0.019937,0.0266172,0.0108816,0.0193376,0.0178604,0.011064,0.00737839,0,0.0124452,0.00674477,0.0264686,0.0150608,0.00743893,0.00616911,0.00963668,0.00687276,0,0,0,0,0,0,0,0,0
1829,0.00712191,0.00496006,0,0,0,0,0,0,0.00298038,0.0188317,0.0188553,0.0134326,0,0,0.0148855,0,0.0209225,0.00795095,0.0532997,0.0354463,0.0117695,0,0.0196406,0.0260104,0.0206132,0.0313262,0.0222702,0.00806307,0.0236895,0.0229852,0.00967643,0.00629527,0.00935552,0.0187784,0.0106911,0.00308462,0.0077833,0.0139539,0.00964486,0,0.00462958,0,0,0.0129287,0,0.0150452,0.00338015,0.0441627,0.00812624,0.0228452,0,0.0210394,0.0263313,0.00799809,0.0186212,0.00865191,0.005546,0.011561,0.0176309,0.0117511,0.0113205,0.00676629,0.015167,0.00756901,0.00650191,0.00917304,0.00681744,0,0,0,0,0,0,0,0,0
1830,0.00752153,0.0045694,0,0,0,0,0,0,0.00296394,0.018723,0.0186705,0.0124911,0,0,0.0148968,0,0.0207603,0.00778674,0.053658,0.0349903,0.0119563,0,0.0212158,0.0255802,0.0205285,0.0308868,0.0220281,0.00810934,0.0234751,0.0227221,0.00960514,0.00634526,0.00922121,0.0184073,0.010521,0.00310305,0.00813752,0.0138087,0.0101925,0,0.00455213,0,0,0.0128686,0,0.0152817,0.00355816,0.0450974,0.00863084,0.0221378,0,0.0225586,0.025692,0.00813469,0.0189477,0.00883314,0.00587774,0.0119016,0.0176734,0.0121063,0.0117338,0.00698772,0.0150328,0.00758203,0.0068026,0.00889926,0.00719893,0,0,0,0,0,0,0,0,0
1831,0.00816475,0.0040954,0,0,0,0,0,0,0.00292136,0.0185936,0.018272,0.0109134,0,0,0.0149011,0,0.0206033,0.00759924,0.0543538,0.0340364,0.0115788,0,0.0230417,0.0247912,0.0203652,0.0300348,0.0214737,0.00830031,0.0228085,0.02224,0.00962909,0.00636173,0.00944866,0.0180416,0.0103371,0.00312175,0.00863021,0.013642,0.0104227,0,0.00470985,0,0,0.012738,0,0.0154632,0.00368692,0.0462438,0.00884165,0.0215614,0,0.0247727,0.024537,0.00805695,0.019464,0.00915934,0.00593224,0.0119716,0.0170755,0.0122514,0.0117686,0.00741064,0.0146497,0.00749825,0.00702838,0.00854048,0.00777689,0,0,0,0,0,0,0,0,0
1832,0.0132591,0.00562784,0,0,0,0,0,0,0.0158832,0.0179756,0.00859174,0.00630184,0,0,0.0144528,0,0.0208398,0.00688405,0.0541853,0.0139144,0.0108611,0.135162,0.0354265,0.0211876,0.0150135,0.0224528,0.0179827,0.0185633,0.0164792,0.0158183,0.00800371,0.0183747,0.0197027,0.016097,0.01044,0.00326151,0.0270294,0.0126831,0.0186161,0,0.00984475,0,0,0.0127454,0,0.0161365,0.00481671,0.0524025,0.0184737,0.0199302,0,0.0379022,0.0203361,0.0106229,0.0263023,0.0186786,0.0117612,0.0100194,0,0.0140011,0.00725105,0.0262557,0.0136439,0.00762045,0.00768326,0.00682933,0.0126436,0,0,0,0,0,0,0,0,0
1833,0.00956199,0.00382443,0,0,0,0,0,0,0.00265507,0.01837,0.0181998,0.0114835,0,0,0.0144039,0,0.0202126,0.00702132,0.0553244,0.0342043,0.0118186,0,0.0245774,0.0235982,0.0200887,0.0299022,0.0215975,0.00837994,0.0229292,0.0224145,0.00967034,0.00653829,0.00977492,0.0171314,0.00993634,0.00313184,0.0272915,0.0131207,0.0190936,0,0.00561071,0,0,0.0110337,0,0.0157562,0.00414403,0.0480954,0.0199298,0.02211,0,0.0267378,0.0217923,0.0125858,0.020121,0.0189904,0.0122124,0.00761096,0,0.0125515,0.00618667,0.0261223,0.0136191,0.00742885,0.00752278,0.0089838,0.00907037,0,0,0,0,0,0,0,0,0
1834,0.0105422,0.00354687,0,0,0,0,0,0,0.0029723,0.018215,0.0185584,0,0,0,0.0138726,0,0.0199062,0.00664335,0.0549214,0.0351121,0.0131424,0,0.0252347,0.0227095,0.0201485,0.0304671,0.0221757,0.00831855,0.0233774,0.0226934,0.00952027,0.00673733,0.00943537,0.0163774,0.00971003,0.00311219,0.0274195,0.0129521,0.0191944,0,0.00640964,0,0,0.0114008,0,0.0159579,0.00434931,0.0478542,0.0202498,0.0231675,0,0.0272384,0.0213518,0.0125865,0.0198215,0.0193287,0.012362,0.00751546,0,0.0124274,0.00602824,0.0261856,0.0132718,0.00731891,0.00771486,0.00921522,0.0101492,0,0,0,0,0,0,0,0,0
1835,0.0114655,0.00322277,0,0,0,0,0,0,0.00331877,0.0181091,0.0187443,0,0,0,0.0135179,0,0.0196493,0.00633737,0.0548375,0.0354389,0.0137605,0,0.0260221,0.0220818,0.020093,0.0304909,0.0222553,0.00854033,0.0233214,0.0225782,0.00943491,0.00681022,0.00927143,0.0158579,0.00945477,0.00306689,0.0275243,0.0127893,0.0193129,0,0.00733358,0,0,0.0116198,0,0.0161367,0.0044686,0.0477965,0.0204943,0.0236679,0,0.0278709,0.0208496,0.0126422,0.0197677,0.0196917,0.0127456,0.00749961,0,0.0123095,0.00592557,0.0261926,0.0130714,0.00734174,0.00794777,0.00955507,0.0110464,0,0,0,0,0,0,0,0,0
