Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73
948,0.00864915,0.00136849,0,0,0,0,0,0,0.00721272,0.01992,0.0150437,0.00621364,0,0,0.00230328,0,0.0153839,0.00339639,0.0422089,0.0308947,0.00945567,0.0255314,0.00608443,0.00295758,0.01801,0.0290095,0.0207683,0.0192387,0.022307,0.0228195,0.010854,0.0281877,0.0128355,0.00247548,0.00533996,0.00318379,0.0102161,0.0187443,0.00610028,0.00494041,0.00761514,0,0,0.0267766,0,0.0141619,0.00850317,0.0413853,0.00604126,0.0141469,0.00728192,0.0067355,0.0290613,0.00468986,0.0292237,0.00850018,0.00350679,0.00634773,0.0336495,0.00653992,0.00554514,0.0100996,0.0124867,0.00652101,0.00428663,0.00572202,0.00807085,0,0,0,0,0,0,0
949,0.00883068,0.00150858,0,0,0,0,0,0,0.00684672,0.0200955,0.0145484,0.00636166,0,0,0.00212987,0,0.0153883,0.00358698,0.042251,0.030121,0.00917601,0.0249577,0.00583705,0.00312052,0.0174986,0.0282934,0.0203989,0.0192459,0.0222573,0.022743,0.010845,0.0281595,0.01266,0.00233331,0.00543531,0.00325927,0.010175,0.0188774,0.005972,0.005228,0.00810242,0,0,0.0269806,0,0.0140215,0.00856772,0.0412534,0.00632803,0.0140771,0.00713261,0.00642337,0.0291142,0.00443689,0.029193,0.0081996,0.00325259,0.00589867,0.0337183,0.00604788,0.00491765,0.0099108,0.0122841,0.00680385,0.00432036,0.00573066,0.00818832,0,0,0,0,0,0,0
950,0.00910346,0.00173671,0,0,0,0,0,0,0.00659951,0.0202907,0.0140377,0.00652399,0,0,0.00188611,0,0.0154782,0.00385213,0.042261,0.0293432,0.00878642,0.0243512,0.00563246,0.00331825,0.0172053,0.0275655,0.0203273,0.0193563,0.022053,0.0226189,0.0108341,0.0280762,0.0125406,0.00211529,0.0055465,0.00327375,0.0101289,0.0190377,0.00590087,0.00551901,0.00872841,0,0,0.0271444,0,0.0137692,0.00867352,0.0411519,0.00673598,0.0135984,0.00701993,0.00628334,0.0292099,0.00422824,0.0292009,0.0081045,0.00307444,0.00540637,0.03359,0.00545995,0.00424224,0.00979149,0.0122332,0.00722984,0.00435521,0.00553417,0.0085573,0,0,0,0,0,0,0
951,0.00945115,0.00212697,0,0,0,0,0,0,0.00646431,0.0205806,0.0135978,0.00666973,0,0,0.00170038,0,0.0155861,0.0040783,0.0421977,0.0286371,0.00833723,0.023698,0.00546001,0.00366359,0.0170731,0.0269541,0.0202127,0.0195227,0.0217414,0.0225216,0.01079,0.0279469,0.0125398,0.00193816,0.00566521,0.00329817,0.0101254,0.0192928,0.0059909,0.00577143,0.00941406,0,0,0.0272411,0,0.0135718,0.00879658,0.0410099,0.00733511,0.0128159,0.00687278,0.00625661,0.0292701,0.00403662,0.02925,0.00819818,0.00294892,0.00489605,0.0333176,0.00484856,0.00355126,0.00978971,0.0123662,0.00770293,0.00444232,0.00523143,0.00892697,0,0,0,0,0,0,0
952,0.00976837,0.00248671,0,0,0,0,0,0,0.00647649,0.0207937,0.0131885,0.00694059,0,0,0.00162401,0,0.0156808,0.00425857,0.0421456,0.0280447,0.00793433,0.0229087,0.00510188,0.00403413,0.0170048,0.026382,0.0196284,0.0196732,0.0216828,0.0224204,0.0107153,0.0278047,0.0127393,0.00181168,0.00578295,0.00333799,0.00989654,0.019504,0.005907,0.00616098,0.00997164,0,0,0.0272305,0,0.0134355,0.008858,0.0408473,0.00762789,0.0123514,0.00662307,0.00602328,0.0292824,0.00389009,0.0291837,0.00837063,0.00284496,0.00452147,0.0328886,0.00433233,0.00305978,0.00959598,0.0122806,0.00810772,0.0045287,0.00511701,0.00918223,0,0,0,0,0,0,0
953,0.0100333,0.00278872,0,0,0,0,0,0,0.00667185,0.0209319,0.0128775,0.00725947,0,0,0.0015734,0,0.0157355,0.00433191,0.0422406,0.0275392,0.00758355,0.022169,0.00457166,0.00441794,0.0167832,0.0259341,0.0194057,0.0197745,0.0216745,0.0222316,0.0106524,0.0276833,0.0131709,0.00177789,0.00592607,0.0033643,0.00865323,0.0196709,0.00497327,0.0066418,0.0104124,0,0,0.0271422,0,0.0133318,0.00887085,0.0406967,0.00700093,0.0121077,0.0064005,0.00566079,0.0292281,0.00364413,0.0289651,0.00820208,0.00282609,0.00459014,0.0318754,0.00392961,0.00318309,0.0083612,0.0119623,0.00840008,0.00459631,0.0051726,0.00940916,0,0,0,0,0,0,0
954,0.0102383,0.00302034,0,0,0,0,0,0,0.00697494,0.0210338,0.0126103,0.00740635,0,0,0.00156241,0,0.0157689,0.00439889,0.0424054,0.0270692,0.0073129,0.0215657,0.00404196,0.00481384,0.01651,0.0255864,0.0194447,0.0198687,0.0215502,0.0220701,0.0106246,0.0275486,0.0136748,0.00208102,0.00606284,0.00340907,0.00831355,0.0197803,0.00471067,0.00705841,0.0107719,0,0,0.0270877,0,0.0132345,0.00892089,0.0405411,0.00704342,0.0118562,0.00609702,0.00531603,0.0290844,0.00352823,0.0288159,0.00824615,0.00284999,0.0043506,0.031355,0.00326856,0.0029423,0.00803319,0.011908,0.00859295,0.00463766,0.00526674,0.00963057,0,0,0,0,0,0,0
955,0.0103926,0.00327053,0,0,0,0,0,0,0.00728476,0.0210883,0.0123244,0.00742374,0,0,0.00157136,0,0.0158374,0.00447609,0.0425958,0.02658,0.00706937,0.021074,0.00359721,0.00528135,0.0161295,0.0252682,0.0193766,0.0198845,0.0214382,0.0219619,0.0106233,0.0274239,0.014117,0.0024762,0.00616978,0.00350432,0.00801479,0.0198398,0.00459454,0.00744196,0.0110501,0,0,0.026963,0,0.0131663,0.0089029,0.0404226,0.0072482,0.0116453,0.0057342,0.00501111,0.0288693,0.00349543,0.0286976,0.00820663,0.00287576,0.00415635,0.0309458,0.0023681,0.00278096,0.00776582,0.0119454,0.00875121,0.00467984,0.00534341,0.00975665,0,0,0,0,0,0,0
956,0.0105647,0.0035805,0,0,0,0,0,0,0.00752486,0.0210924,0.0119921,0.00748414,0,0,0.00164855,0,0.016037,0.00461242,0.0426855,0.0259393,0.00685654,0.0206179,0.00329933,0.00583652,0.0158035,0.0249148,0.0191592,0.0198427,0.0213331,0.0219285,0.0106794,0.0273679,0.0143549,0.00293527,0.00628263,0.00356173,0.00740255,0.0198441,0.00438662,0.00781421,0.0112757,0,0,0.0267555,0,0.0130977,0.00881418,0.0403168,0.00735868,0.0114785,0.00532563,0.00474865,0.0285866,0.00348409,0.0285909,0.00796445,0.00284862,0.0042584,0.0303593,0.00194524,0.00301135,0.00720648,0.0119261,0.00887646,0.00469016,0.0054202,0.00980387,0,0,0,0,0,0,0
957,0.0106521,0.00389714,0,0,0,0,0,0,0.00767322,0.0211616,0.0117249,0.0074958,0,0,0.00180535,0,0.0162021,0.0047128,0.0426334,0.0254418,0.00661657,0.0202557,0.00308628,0.0064677,0.0156887,0.0247278,0.01896,0.0198939,0.0211059,0.0219041,0.0107211,0.02737,0.0144324,0.00344575,0.00643629,0.00357939,0.00660002,0.0198224,0.00419661,0.00804666,0.0114029,0,0,0.0265578,0,0.0130428,0.00868979,0.0400614,0.0074254,0.0111915,0.00500782,0.00450076,0.0282446,0.00355955,0.0285677,0.007505,0.0027727,0.00457529,0.0297156,0.00191523,0.00358158,0.00653505,0.0117377,0.00888912,0.00467567,0.00559238,0.00976446,0,0,0,0,0,0,0
958,0.0106793,0.0042321,0,0,0,0,0,0,0.00771218,0.021269,0.011485,0.00743585,0,0,0.00200584,0,0.0162565,0.00480081,0.0425889,0.0249016,0.00640805,0.0198455,0.00290328,0.00710694,0.0156221,0.024511,0.0186757,0.0199793,0.0210596,0.0216905,0.0106958,0.0273819,0.0143614,0.00397766,0.00656636,0.00358556,0.00636722,0.019799,0.00458526,0.00816773,0.0115586,0,0,0.026359,0,0.0129964,0.00856045,0.039824,0.00799405,0.0109667,0.0051466,0.00427153,0.0278719,0.0036648,0.0286818,0.00704522,0.00268186,0.00502951,0.0295979,0.0020335,0.00430943,0.00645314,0.0114559,0.00884403,0.00464873,0.0057662,0.00970687,0,0,0,0,0,0,0
959,0.0107603,0.00459461,0,0,0,0,0,0,0.00769347,0.0213956,0.0112335,0.00738164,0,0,0.00221744,0,0.0162593,0.00484021,0.0426249,0.0243047,0.00624022,0.0193705,0.00274232,0.00774819,0.0155474,0.0242304,0.0183733,0.0200554,0.0209356,0.0213358,0.0106161,0.0273824,0.0142246,0.00445584,0.00667896,0.00364312,0.00630767,0.0198483,0.00513626,0.00826989,0.0117228,0,0,0.0261588,0,0.0130063,0.00848736,0.0396588,0.00863548,0.0108016,0.00552507,0.00406712,0.0275031,0.00363524,0.0287865,0.00683795,0.00243111,0.00564451,0.0295031,0.00243997,0.0051779,0.00657877,0.011141,0.0089189,0.00466463,0.00598257,0.00967842,0,0,0,0,0,0,0
960,0.0108976,0.00494825,0,0,0,0,0,0,0.00754215,0.0215079,0.0109418,0.00734259,0,0,0.00246025,0,0.0163335,0.0048543,0.0427644,0.0236453,0.00607744,0.0187398,0.0026019,0.00836695,0.0153683,0.0237424,0.01813,0.0200781,0.0207593,0.0209498,0.0104798,0.0272997,0.0140014,0.00497465,0.00679108,0.00372852,0.00625039,0.01988,0.00560418,0.00840579,0.0119484,0,0,0.0259823,0,0.0129756,0.00847702,0.0396038,0.00917597,0.0106314,0.00596759,0.00386015,0.0272253,0.00358905,0.0288346,0.00658589,0.00204866,0.00628733,0.029245,0.0028925,0.00602185,0.00671398,0.0108579,0.00908321,0.00471489,0.00619549,0.0097023,0,0,0,0,0,0,0
961,0.0109838,0.00521664,0,0,0,0,0,0,0.0072239,0.0216508,0.0105894,0.00738061,0,0,0.00267839,0,0.0163489,0.00485145,0.0431443,0.0227642,0.00599889,0.017872,0.00240858,0.00892951,0.0149101,0.0229602,0.0179017,0.0200415,0.0204968,0.0204293,0.0102937,0.0271232,0.0136422,0.00539448,0.0068902,0.00375126,0.00611373,0.0198876,0.00588471,0.00862041,0.0121984,0,0,0.0258366,0,0.0129131,0.00847345,0.039659,0.00948411,0.0103771,0.00633456,0.00354645,0.0269639,0.0035835,0.0287987,0.00583734,0.00158468,0.00686971,0.0287204,0.00339257,0.00675198,0.00677322,0.0107425,0.00932878,0.00477329,0.00640218,0.00974388,0,0,0,0,0,0,0
962,0.0110891,0.00546179,0,0,0,0,0,0,0.00693014,0.0217519,0.0103447,0.00726344,0,0,0.00292926,0,0.0164038,0.00488162,0.0432844,0.0219922,0.00592826,0.0171188,0.00223743,0.00947583,0.0147696,0.022382,0.0177661,0.0201346,0.0203078,0.0200153,0.0101758,0.0269694,0.0137019,0.00585595,0.00696369,0.00370039,0.00567284,0.0198754,0.00590643,0.00866159,0.0124662,0,0,0.0258522,0,0.0128101,0.00845072,0.0396583,0.00953228,0.0101696,0.00653802,0.00335571,0.0267188,0.00363305,0.0286751,0.00523293,0.0012214,0.00726901,0.0279717,0.00386946,0.00725574,0.00655518,0.0107253,0.00953221,0.00487315,0.00658714,0.00980381,0,0,0,0,0,0,0
963,0.016573,0.0076648,0,0,0,0,0,0,0.026907,0.0224592,0.0182631,0.0117835,0,0,0.00494089,0,0.016426,0.00618897,0.0504196,0.0275671,0.00647433,0.0369937,0.00735329,0.0105093,0.0188165,0.0317004,0.0184287,0.0140863,0.0201719,0.0228386,0.011358,0.0117304,0.0310921,0.00672431,0.00719665,0.00410077,0.00523516,0.0212626,0.00546949,0.00926208,0.0193732,0,0,0.0268339,0,0.0116661,0.00875025,0.0380906,0.00922368,0.0109677,0.00745979,0.00700198,0.0318012,0.00194146,0.0266678,0.00545956,0.00114341,0.0076453,0.0282937,0.00374239,0.00740646,0.00637195,0.0146932,0.00958049,0.00550868,0.00696194,0.015379,0,0,0,0,0,0,0
964,0.0166863,0.00796941,0,0,0,0,0,0,0.0258551,0.022507,0.0181694,0.0115736,0,0,0.00514221,0,0.0165039,0.00630822,0.0502507,0.0281119,0.00650846,0.0373598,0.00761065,0.0110779,0.0189386,0.0317966,0.0185226,0.0138925,0.0202511,0.022862,0.0114986,0.0114724,0.0300582,0.00716544,0.0072833,0.00410133,0.00492869,0.0212414,0.00576271,0.00889801,0.0196725,0,0,0.0271563,0,0.0116733,0.0088046,0.0380793,0.00945054,0.0109706,0.00755953,0.00722561,0.0320206,0.00188043,0.0264445,0.00510354,0.00103645,0.00771902,0.0279816,0.00406334,0.00768691,0.00605128,0.0144827,0.00984135,0.00557478,0.00700183,0.0154718,0,0,0,0,0,0,0
965,0.0167557,0.00830311,0,0,0,0,0,0,0.024753,0.0225542,0.018105,0.0115912,0,0,0.00538893,0,0.0165934,0.00641418,0.0498915,0.0285883,0.00626881,0.0376223,0.00776197,0.011636,0.0189928,0.0317953,0.0186374,0.0135983,0.0202058,0.0226655,0.0115902,0.011239,0.0289742,0.00765588,0.00739763,0.00404982,0.00471116,0.0212016,0.00608126,0.0084975,0.0199617,0,0,0.0273168,0,0.0116766,0.00875222,0.0381572,0.00959729,0.0109347,0.0076563,0.00739319,0.0321696,0.00185244,0.0263539,0.00435268,0.000686221,0.00771803,0.027644,0.00439148,0.0078848,0.00570268,0.014465,0.0100434,0.00556116,0.0070471,0.0155399,0,0,0,0,0,0,0
966,0.0167231,0.0086251,0,0,0,0,0,0,0.0238273,0.0226186,0.0180894,0.0115762,0,0,0.00560486,0,0.0166856,0.00643239,0.0495082,0.0290285,0.00616591,0.0378385,0.00786376,0.0121782,0.018908,0.0316605,0.0187089,0.0132623,0.020216,0.022498,0.0116402,0.0109849,0.0281435,0.00818388,0.00750712,0.00395505,0.00418353,0.0211173,0.00596707,0.00821579,0.0201078,0,0,0.0273575,0,0.0116879,0.00861154,0.0381411,0.00923533,0.0108708,0.00766208,0.00755798,0.0321294,0.00192714,0.0261715,0.00379508,0.00059948,0.00760973,0.0269384,0.00463678,0.00786215,0.00514476,0.0143839,0.0101634,0.0055006,0.0072119,0.0154778,0,0,0,0,0,0,0
967,0.0165809,0.00891312,0,0,0,0,0,0,0.0230449,0.0226547,0.0181466,0.0114383,0,0,0.00578703,0,0.0167453,0.00638294,0.0492639,0.0294703,0.00611156,0.0380834,0.0079584,0.0126947,0.0189117,0.031595,0.0187476,0.0129678,0.0201371,0.0223692,0.0117198,0.0107044,0.0273574,0.00860733,0.00760925,0.00391818,0.00398732,0.0210376,0.00616002,0.00792654,0.0201089,0,0,0.0273529,0,0.0117334,0.00846696,0.0380988,0.00915039,0.0109081,0.00802382,0.00768781,0.032053,0.00193002,0.0260724,0.00380948,0.000636712,0.00780527,0.0265782,0.0050835,0.00812447,0.00479625,0.0142956,0.0101306,0.00539546,0.00738749,0.0153013,0,0,0,0,0,0,0
968,0.016432,0.00916075,0,0,0,0,0,0,0.0223456,0.022632,0.0181741,0.0111846,0,0,0.00602395,0,0.0168606,0.00640385,0.0490993,0.029844,0.00605935,0.0382521,0.00800466,0.0132713,0.0190216,0.0316514,0.0186894,0.0127253,0.0201619,0.0223615,0.0118269,0.0104065,0.0266476,0.00899188,0.00770451,0.00391685,0.00407259,0.0209591,0.00671627,0.00762222,0.0201089,0,0,0.0273146,0,0.0117464,0.00832008,0.0380932,0.00950872,0.011035,0.00861803,0.00776062,0.0319579,0.00181238,0.0261166,0.00375679,0.000499713,0.00825705,0.0266675,0.00571204,0.00863868,0.00464404,0.014295,0.0100739,0.00526867,0.00756471,0.0151462,0,0,0,0,0,0,0
969,0.0163576,0.00945015,0,0,0,0,0,0,0.0217334,0.0226435,0.0180869,0.0110208,0,0,0.00629823,0,0.0168932,0.00645754,0.0489562,0.030103,0.00602284,0.0384011,0.00801242,0.013958,0.0191503,0.03181,0.0185438,0.0125066,0.0202282,0.0224166,0.011969,0.0101386,0.0261041,0.00950119,0.00775714,0.00389861,0.00399676,0.0209739,0.00692549,0.00740344,0.0201764,0,0,0.0271447,0,0.0118383,0.00813353,0.0381612,0.00956849,0.0110687,0.00898811,0.00783538,0.0318593,0.00154656,0.0261381,0.00316584,0.000520656,0.00835939,0.0262915,0.00601052,0.00879887,0.00445506,0.0142889,0.0100222,0.00520515,0.00778235,0.0150247,0,0,0,0,0,0,0
970,0.017139,0.0103652,0,0,0,0,0,0,0.0214361,0.022784,0.0180021,0.0118952,0,0,0.00711779,0,0.01683,0.00670157,0.0493264,0.03039,0.00616719,0.0389409,0.0081769,0.0153965,0.0189146,0.0318457,0.0184026,0.0120653,0.0205465,0.0228748,0.0121327,0.00980199,0.0263082,0.010556,0.00774357,0.00395995,0.0267612,0.0210662,0.0207876,0.00872661,0.0207426,0,0,0.0269643,0,0.0118654,0.00793766,0.0395747,0.0184637,0.00957801,0.0153687,0.00838238,0.0317386,0.0072295,0.0230434,0.0087813,0.00905472,0.0145564,0,0.0184757,0.0146743,0.0268223,0.0145092,0.00991481,0.00519155,0.00895011,0.0156189,0,0,0,0,0,0,0
971,0.0162048,0.0100652,0,0,0,0,0,0,0.0197117,0.0225886,0.0177569,0.0110359,0,0,0.00708868,0,0.0169289,0.00642869,0.048699,0.030407,0.0059874,0.0389932,0.00784395,0.0153368,0.0194179,0.0321998,0.0185652,0.0122296,0.0201761,0.0226291,0.0121452,0.00958346,0.0247981,0.0107727,0.0077886,0.00366869,0.00358036,0.0209894,0.00702063,0.00696414,0.0204454,0,0,0.0265333,0,0.0119861,0.00762354,0.0383783,0.00927203,0.0113457,0.00980628,0.00782822,0.0317845,0.000679467,0.0260251,0.00249195,0.000609872,0.00841733,0.0249196,0.00652993,0.00894424,0.00390272,0.0147049,0.0097882,0.00511879,0.00831984,0.0148313,0,0,0,0,0,0,0
972,0.0160182,0.0103546,0,0,0,0,0,0,0.0188042,0.0224782,0.0176164,0.0110009,0,0,0.00762459,0,0.0169862,0.0064225,0.0485237,0.0305893,0.0059508,0.039509,0.00770954,0.0160405,0.0195698,0.0324902,0.0187218,0.0121187,0.020057,0.0226619,0.0121293,0.00932155,0.0238752,0.0115245,0.00772787,0.00349041,0.0032128,0.0209456,0.00718292,0.00665845,0.0204929,0,0,0.0262098,0,0.0120207,0.00741052,0.0385108,0.0091693,0.0116452,0.0099861,0.00774266,0.031675,0.00193947,0.0257046,0.00216095,0.000804161,0.00842943,0.0246803,0.00679708,0.00897654,0.00334638,0.0147953,0.00967735,0.00505242,0.00858474,0.0146141,0,0,0,0,0,0,0
973,0.0157266,0.0106508,0,0,0,0,0,0,0.0180437,0.022366,0.0175427,0.0109615,0,0,0.00804769,0,0.0170215,0.00636,0.0483937,0.0308655,0.00588575,0.0399407,0.00751008,0.0167455,0.0197979,0.0328025,0.0189788,0.0120199,0.0200256,0.022717,0.0119897,0.00909464,0.023083,0.0122593,0.007682,0.00328832,0.00271537,0.0209128,0.0072027,0.00635925,0.0204287,0,0,0.0256554,0,0.0121571,0.00709366,0.0386942,0.00886507,0.0119425,0.0100973,0.00759119,0.0314282,0.00233606,0.0253608,0.00187622,0.000973222,0.00843221,0.0242155,0.00701043,0.00897258,0.00277928,0.0148289,0.00954228,0.0049701,0.00891707,0.0143219,0,0,0,0,0,0,0
974,0.0154093,0.0110093,0,0,0,0,0,0,0.0171086,0.022224,0.0175301,0.0108529,0,0,0.00836817,0,0.0170023,0.00618405,0.0482515,0.0311581,0.00578609,0.0402964,0.00729836,0.0174206,0.0199949,0.032902,0.0192185,0.0119262,0.0199133,0.0227688,0.0117802,0.00886626,0.0223049,0.0129042,0.00765051,0.0031106,0.00262898,0.0208157,0.0075213,0.00610074,0.020302,0,0,0.0250124,0,0.0122716,0.00668923,0.0388116,0.00912444,0.0122845,0.0103654,0.00747206,0.0311259,0.00180752,0.0253469,0.00179094,0.000980485,0.00874037,0.0242036,0.00743063,0.00930755,0.00265156,0.0147986,0.00941744,0.00486477,0.00925979,0.0140218,0,0,0,0,0,0,0
975,0.0152295,0.0114153,0,0,0,0,0,0,0.0162948,0.0220114,0.017567,0.0107977,0,0,0.00861757,0,0.0170621,0.00600014,0.0481516,0.0314123,0.0057545,0.0407403,0.00721039,0.0180923,0.0199856,0.0327844,0.0193273,0.0117914,0.0198637,0.0226584,0.0115228,0.00867689,0.021548,0.0135187,0.00767558,0.00289838,0.00233676,0.0206929,0.00752616,0.00591548,0.0202092,0,0,0.024325,0,0.0123567,0.0062338,0.0388753,0.00895179,0.0126154,0.0109109,0.00739034,0.0308138,0.00134112,0.025413,0.00164266,0.000914565,0.00892606,0.0239063,0.00768489,0.00949066,0.0023919,0.0147742,0.00917716,0.00476638,0.00963923,0.0138315,0,0,0,0,0,0,0
976,0.0151695,0.0113646,0,0,0,0,0,0,0.0156066,0.0215308,0.0176823,0.0109575,0,0,0.00786534,0,0.0175405,0.00530029,0.0481757,0.0316871,0.00573718,0.0409969,0.00699733,0.0180859,0.0200048,0.0327357,0.0194304,0.0117465,0.0197915,0.0225071,0.0113341,0.00848454,0.0208736,0.0130521,0.00803177,0.00246562,0.00257254,0.0219269,0.00733806,0.00586577,0.0197703,0,0,0.00737011,0,0.0121622,0.00438895,0.0389272,0.00815449,0.0129433,0.0115972,0.00707559,0.0257271,0.00096697,0.0252902,0.00161578,0.000936223,0.00897672,0.0233823,0.00774606,0.00953043,0.00290973,0.0163722,0.0049452,0.0047419,0.00948653,0.0135707,0,0,0,0,0,0,0
977,0.0151475,0.0115884,0,0,0,0,0,0,0.0149546,0.0213842,0.0177078,0.0113446,0,0,0.00826558,0,0.0177228,0.00517694,0.0481269,0.0320109,0.00574575,0.0411027,0.00709022,0.0188298,0.0200794,0.0326848,0.0195697,0.0116427,0.0196316,0.0225507,0.0111355,0.0083081,0.0201494,0.0137824,0.00810843,0.00221911,0.00238358,0.0217246,0.00756868,0.00574086,0.0196733,0,0,0.00711558,0,0.0122102,0.00406714,0.038963,0.00844533,0.0134915,0.0123715,0.00698772,0.0257071,0.000476575,0.025219,0.00172199,0.000994256,0.00933161,0.023544,0.00803581,0.00991622,0.00280963,0.0162143,0.00509684,0.00456624,0.00976037,0.013476,0,0,0,0,0,0,0
978,0.0151504,0.0118437,0,0,0,0,0,0,0.0142855,0.0212905,0.0176469,0.0114376,0,0,0.00847952,0,0.0178767,0.0050022,0.0480972,0.032253,0.00581336,0.0412431,0.00715562,0.0193928,0.0199422,0.0326319,0.0196496,0.01162,0.0195536,0.0226239,0.0109951,0.00813514,0.0194318,0.0142214,0.00822349,0.00205305,0.00243351,0.021575,0.00789961,0.00614231,0.01964,0,0,0.00688655,0,0.0123185,0.00375225,0.0389985,0.00882982,0.0140217,0.0131938,0.00692524,0.025743,0.000459514,0.0250755,0.00153777,0.00111294,0.00976007,0.0236985,0.00838629,0.0104121,0.00297291,0.0161477,0.00536767,0.00440383,0.0100395,0.0134406,0,0,0,0,0,0,0
979,0.0151117,0.0120863,0,0,0,0,0,0,0.0133762,0.0212155,0.0176455,0.0113784,0,0,0.00859388,0,0.0180126,0.00476589,0.0481033,0.0324504,0.00590542,0.0415243,0.00716609,0.0199199,0.0198094,0.0326073,0.0196252,0.0116141,0.0195248,0.0223814,0.0109339,0.00794766,0.018818,0.0145384,0.00835626,0.0020155,0.00253479,0.0213755,0.00818845,0.00750229,0.0196168,0,0,0.00671872,0,0.0123954,0.00346449,0.0389799,0.00906943,0.014482,0.0139367,0.00681599,0.0257627,0.00145945,0.0248155,0.001282,0.0012103,0.01013,0.023645,0.00869483,0.0108491,0.00324564,0.0158865,0.00566996,0.00423823,0.0103223,0.0133086,0,0,0,0,0,0,0
980,0.0149644,0.0122985,0,0,0,0,0,0,0.0125079,0.0210988,0.0176917,0.0114183,0,0,0.00874821,0,0.0182227,0.00466193,0.0481762,0.0327109,0.00599501,0.0419216,0.00712566,0.0204185,0.019815,0.032552,0.0199351,0.0116271,0.0197067,0.0217182,0.0108753,0.0077535,0.0183116,0.0147824,0.00849503,0.00203346,0.00283912,0.0211367,0.00836595,0.00840482,0.0195349,0,0,0.00652289,0,0.0125009,0.00312389,0.0389307,0.00916962,0.0148182,0.0144819,0.00666457,0.0257344,0.00190399,0.0244865,0.00127417,0.00132945,0.0103392,0.0233358,0.00889832,0.0111087,0.00345101,0.0155217,0.00600185,0.00409422,0.0105692,0.0128822,0,0,0,0,0,0,0
981,0.0148385,0.0126428,0,0,0,0,0,0,0.0116907,0.0209147,0.0177723,0.0114734,0,0,0.00898865,0,0.0184905,0.00472516,0.0481473,0.0329886,0.0060762,0.042323,0.0069498,0.0210536,0.0198656,0.0324782,0.0200982,0.0116466,0.0200009,0.0214337,0.010695,0.00760228,0.0176573,0.0151109,0.00860201,0.00210174,0.00309783,0.0209349,0.00843646,0.00902398,0.0195766,0,0,0.00632233,0,0.0125927,0.00280303,0.0390593,0.00915756,0.0153491,0.0148301,0.00651674,0.025929,0.00197907,0.0241281,0.0016146,0.00171974,0.0103314,0.0228302,0.00899138,0.0111435,0.00342712,0.0153342,0.00627197,0.00399722,0.0108573,0.012381,0,0,0,0,0,0,0
982,0.014442,0.0129127,0,0,0,0,0,0,0.0110602,0.020719,0.0178486,0.0116819,0,0,0.0092767,0,0.0187064,0.00482274,0.0481155,0.0333445,0.00618446,0.0427279,0.00671456,0.021613,0.0198505,0.032386,0.0203142,0.0117167,0.0202319,0.0213767,0.010448,0.00746656,0.0170163,0.0154999,0.00871443,0.0019256,0.00319653,0.0207015,0.0087756,0.0096974,0.0193087,0,0,0.00597343,0,0.0127054,0.00244989,0.0392448,0.0094558,0.0160569,0.0152856,0.00639778,0.0259164,0.0020504,0.0238141,0.00197097,0.00228302,0.010549,0.0226318,0.00933857,0.0113987,0.00347836,0.0150312,0.00648587,0.00388028,0.0111814,0.012321,0,0,0,0,0,0,0
983,0.0138342,0.0130749,0,0,0,0,0,0,0.0106757,0.0204995,0.0179341,0.0119274,0,0,0.00964745,0,0.018866,0.0048771,0.0481601,0.033672,0.0062875,0.0430021,0.00648,0.02216,0.0197095,0.0321667,0.0205447,0.0116784,0.020212,0.0213248,0.0101616,0.00740944,0.0164368,0.0159344,0.0088266,0.00163861,0.00314143,0.0203713,0.00930636,0.0103406,0.0187115,0,0,0.00549426,0,0.0128677,0.00203282,0.0394065,0.00997852,0.0167775,0.0158828,0.00633,0.0256018,0.00214713,0.0235883,0.00236414,0.00264609,0.0110371,0.0227146,0.00990198,0.0119287,0.00356199,0.0146125,0.0067028,0.00371987,0.011566,0.0119166,0,0,0,0,0,0,0
984,0.0133662,0.0132818,0,0,0,0,0,0,0.0102777,0.0202399,0.0180936,0.0121169,0,0,0.00991786,0,0.0189723,0.00476489,0.0481825,0.0339842,0.00631002,0.0432614,0.00653265,0.0228162,0.0196211,0.0320481,0.0207533,0.011571,0.0201632,0.0211636,0.00988931,0.00738034,0.0159417,0.0163137,0.00887302,0.00155724,0.00325829,0.0200412,0.00959032,0.0109857,0.0181609,0,0,0.00509696,0,0.0129837,0.00169105,0.0395802,0.0101897,0.0173891,0.0164215,0.00627201,0.0252347,0.00221363,0.0234298,0.00264855,0.00289616,0.0113426,0.0226464,0.0102777,0.0122069,0.00348871,0.0143127,0.00691343,0.00359524,0.0119912,0.0114173,0,0,0,0,0,0,0
