Timestep,,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B
495,0,0.0107432,0.00682673,0,0,0,0,0,0.00801558,0.0175952,0.0157893,0.00910868,0,0,0.00582462,0,0.0165727,0.00486555,0.0405074,0.0315924,0.00849043,0.021514,0.00430725,0.00732592,0.0167067,0.0260788,0.0189715,0.0189249,0.0217061,0.0226831,0.01114,0.0279275,0.0158551,0.00595178,0.00618523,0.00289191,0.00702372,0.0183704,0.00461519,0.00881088,0.012287,0,0,0.0153924,0,0.0131941,0.00561753,0.0408076,0.00628597,0.0120459,0.00477982,0.00597417,0.0140442,0.00520802,0.0295253,0.00769402,0.00512089,0.00274575,0.0291483,0.000897515,0.00170303,0.00568148,0.00614278,0.0068819,0.00598005,0.0086177,0.00987289,0,0,0,0,0,0,0,0,0
496,0,0.0107484,0.00657296,0,0,0,0,0,0.00869278,0.0176695,0.0165291,0.00895898,0,0,0.00590767,0,0.0164744,0.00489737,0.0404038,0.0327636,0.00873279,0.0227276,0.00424089,0.00724166,0.0172882,0.0273929,0.0197623,0.0189985,0.022087,0.0230455,0.0112642,0.0280885,0.0164196,0.00605433,0.00610449,0.00290633,0.00671747,0.0184249,0.00449317,0.00876784,0.0122525,0,0,0.0150989,0,0.0131268,0.00557356,0.0409333,0.00617074,0.0120709,0.00511947,0.00602906,0.0139223,0.00533938,0.0295402,0.00776342,0.00518425,0.00266103,0.0291625,0.00190872,0.00154471,0.00547337,0.0062074,0.00675839,0.0058808,0.00854513,0.00999063,0,0,0,0,0,0,0,0,0
497,0,0.0108215,0.00631168,0,0,0,0,0,0.00909741,0.0177207,0.0169927,0.00889329,0,0,0.00581013,0,0.0164553,0.00478805,0.0402722,0.0336532,0.00887186,0.0235959,0.00400231,0.00699596,0.0179115,0.0283812,0.0202887,0.0189562,0.0221713,0.0233245,0.0112515,0.0281787,0.0166615,0.00593386,0.00607032,0.00287234,0.00691732,0.0184041,0.00467217,0.00883302,0.0121598,0,0,0.0152101,0,0.0130965,0.00561952,0.0410624,0.00601146,0.012093,0.00556824,0.0058808,0.0138898,0.00553013,0.0296613,0.00789688,0.00533461,0.0028083,0.0294587,0.00262556,0.00174972,0.00569917,0.00599672,0.00671104,0.00572027,0.00839599,0.0101283,0,0,0,0,0,0,0,0,0
498,0,0.0108801,0.0060369,0,0,0,0,0,0.00963271,0.0177728,0.0173375,0.00869577,0,0,0.00572636,0,0.0164591,0.0047031,0.0401413,0.0344435,0.00901827,0.0245208,0.00387078,0.00673677,0.018531,0.0294333,0.0203596,0.0189226,0.0222586,0.0236295,0.0112412,0.0282473,0.0170049,0.00579999,0.00608567,0.00282183,0.0072491,0.0184273,0.00496873,0.00876904,0.011946,0,0,0.0153427,0,0.0131171,0.00562932,0.0412089,0.00603588,0.0121274,0.00607859,0.00576273,0.0138242,0.00581217,0.0298977,0.00814819,0.00557702,0.00297479,0.0299752,0.00302275,0.00203578,0.00601604,0.0059675,0.00669776,0.0056634,0.00825557,0.0102337,0,0,0,0,0,0,0,0,0
499,0,0.0109231,0.00573813,0,0,0,0,0,0.0101033,0.0177718,0.0175856,0.00849328,0,0,0.00567549,0,0.0164709,0.00467204,0.0401593,0.0350924,0.00915074,0.0253338,0.00382854,0.00647322,0.0189539,0.0304819,0.0202013,0.0188717,0.0225546,0.0238593,0.011188,0.0282416,0.017196,0.00563073,0.0061103,0.00281785,0.00743451,0.0183935,0.00523756,0.00869817,0.0117856,0,0,0.0154773,0,0.0130684,0.00560044,0.0413769,0.00607256,0.012179,0.00652,0.00564204,0.0136907,0.00602749,0.0300937,0.00852488,0.00578573,0.00329913,0.0303628,0.00344106,0.00249376,0.00613804,0.00606721,0.00662138,0.00560263,0.00808929,0.0103077,0,0,0,0,0,0,0,0,0
500,0,0.0110239,0.00546499,0,0,0,0,0,0.0104215,0.0177527,0.0177791,0.00833577,0,0,0.00563021,0,0.0164876,0.00462696,0.0402718,0.0356137,0.00928205,0.0259083,0.00383375,0.0062015,0.0191995,0.0313435,0.0204355,0.0187853,0.022645,0.0239698,0.0110771,0.0282062,0.01719,0.00553864,0.00611122,0.00282506,0.00772291,0.0183782,0.00550729,0.00863253,0.0117771,0,0,0.015522,0,0.0130415,0.00560076,0.0415673,0.00595688,0.0122148,0.00685308,0.00554751,0.0136966,0.00618547,0.0301971,0.00897036,0.0059482,0.00370529,0.0307526,0.00401746,0.00297029,0.00651943,0.00594255,0.00655473,0.00555579,0.00792711,0.0104295,0,0,0,0,0,0,0,0,0
501,0,0.011111,0.00517843,0,0,0,0,0,0.0107038,0.0178077,0.0179032,0.00819749,0,0,0.00554735,0,0.0165429,0.00456396,0.0404441,0.0360347,0.00944542,0.0263388,0.00387078,0.00594673,0.0194487,0.0321343,0.0207581,0.0187136,0.0226458,0.0239852,0.0109561,0.0281329,0.0171235,0.00546569,0.00611752,0.0027832,0.00799916,0.0183888,0.00579661,0.00853468,0.0117378,0,0,0.0155612,0,0.0130491,0.005631,0.0417077,0.00576846,0.0122942,0.00715257,0.00543986,0.0136779,0.0062925,0.0302446,0.00902508,0.00606233,0.00427589,0.0310794,0.00470374,0.00358697,0.00701539,0.00589303,0.006493,0.00552656,0.00778672,0.0104955,0,0,0,0,0,0,0,0,0
502,0,0.0110769,0.00485936,0,0,0,0,0,0.0109887,0.0178776,0.0180541,0.00794738,0,0,0.00549148,0,0.0165923,0.00449701,0.040498,0.0364901,0.00957668,0.0267396,0.00398309,0.00558121,0.0198951,0.0330118,0.0214837,0.0187813,0.0226634,0.023846,0.0108426,0.0280819,0.0172082,0.00539317,0.00611794,0.00275017,0.00830731,0.018379,0.00611889,0.008273,0.0115744,0,0,0.0156903,0,0.0130712,0.00564783,0.0418087,0.00563072,0.0124562,0.00754502,0.00536667,0.0135758,0.00642301,0.0303456,0.00924074,0.00618287,0.00485166,0.0317164,0.00533451,0.00421929,0.0077109,0.00597218,0.00643791,0.00548969,0.00759367,0.0104669,0,0,0,0,0,0,0,0,0
503,0,0.0110251,0.00444284,0,0,0,0,0,0.0111579,0.0176951,0.0182297,0.00763875,0,0,0.00552768,0,0.0165629,0.00444646,0.0405233,0.036961,0.00971114,0.0272268,0.00421188,0.00521756,0.0202581,0.0338995,0.0218369,0.0188954,0.0227203,0.0237822,0.010766,0.0281016,0.0173147,0.0053604,0.00608841,0.00280255,0.00844925,0.0183623,0.00640909,0.00793438,0.0113347,0,0,0.0158211,0,0.0131251,0.00572046,0.0419559,0.00546806,0.0126356,0.00793151,0.00540988,0.0134055,0.0065059,0.0304229,0.00930035,0.00623832,0.00555625,0.0322261,0.00601988,0.00507025,0.00810498,0.0060799,0.00641261,0.00546991,0.00729825,0.0105273,0,0,0,0,0,0,0,0,0
504,0,0.011024,0.00408099,0,0,0,0,0,0.0106591,0.017492,0.0181455,0.00753742,0,0,0.00555013,0,0.0165824,0.00428665,0.040605,0.0370728,0.00969449,0.0271499,0.00423311,0.00479828,0.0203985,0.0341753,0.0218601,0.0189621,0.0226315,0.0236325,0.0107248,0.0280836,0.016711,0.00533541,0.00606624,0.00280343,0.00867766,0.0182758,0.0067844,0.0077807,0.0110663,0,0,0.0157764,0,0.0132355,0.00570217,0.0422155,0.00545306,0.0127585,0.00818488,0.00525294,0.0133003,0.0064492,0.0304094,0.0094165,0.00617056,0.00634589,0.0325012,0.00677797,0.00599894,0.00841653,0.00557433,0.00637064,0.00544797,0.00715708,0.0105987,0,0,0,0,0,0,0,0,0
505,0,0.0140655,0.00423164,0,0,0,0,0,0.0449207,0.0177972,0.0261006,0.010934,0,0,0.00549066,0,0.0164753,0.00481136,0.0493302,0.020825,0.00698179,0.0342001,0.00616289,0.00491989,0.0121215,0.0250023,0.0216888,0.0227282,0.0228072,0.0227287,0.00589028,0.0192909,0.0461132,0.00509864,0.00608642,0.00291808,0.00910149,0.0190984,0.00785413,0.00868385,0.0151462,0,0,0.0166962,0,0.0126248,0.00563697,0.0417118,0.00618113,0.0131359,0.00738108,0.00531309,0.0172905,0.00544009,0.029377,0.00905676,0.00562491,0.00799948,0.0337345,0.0084713,0.00757922,0.00903063,0.00846638,0.00657001,0.00587253,0.00702785,0.0140571,0,0,0,0,0,0,0,0,0
506,0,0.013897,0.00381504,0,0,0,0,0,0.0467882,0.0177273,0.0272008,0.0106003,0,0,0.00542727,0,0.016471,0.00460412,0.0493917,0.0214822,0.00719505,0.0348199,0.00616095,0.00456168,0.0123496,0.0255004,0.0225821,0.0234139,0.0232428,0.0232743,0.0057324,0.0195659,0.0479186,0.0050175,0.00602851,0.00283294,0.00964837,0.018953,0.00823822,0.0082876,0.014724,0,0,0.0168611,0,0.0127345,0.0055901,0.0420147,0.00657485,0.0132173,0.00765244,0.00524201,0.017103,0.00550769,0.0294786,0.00910986,0.00566382,0.00856169,0.0343073,0.00910104,0.00809444,0.00975407,0.00828474,0.00651181,0.0057698,0.00696087,0.013953,0,0,0,0,0,0,0,0,0
507,0,0.0137449,0.0034591,0,0,0,0,0,0.0487285,0.0176632,0.0282723,0.0101348,0,0,0.00533957,0,0.0164235,0.00442129,0.04937,0.0222338,0.00757249,0.035238,0.00628984,0.00420328,0.0126104,0.0260022,0.0234412,0.0241684,0.0235636,0.0238388,0.0056207,0.0198346,0.0498288,0.00495364,0.00595882,0.00284772,0.0102669,0.0188281,0.00862085,0.00770844,0.0143037,0,0,0.0170086,0,0.0128388,0.0055659,0.0422362,0.00696573,0.0133089,0.00791881,0.00535013,0.0168965,0.00559622,0.0296073,0.009238,0.00571961,0.00907412,0.0349233,0.00963932,0.00862164,0.0105823,0.0080611,0.0064599,0.00567802,0.00692443,0.0138336,0,0,0,0,0,0,0,0,0
508,0,0.013509,0.00312301,0,0,0,0,0,0.0505706,0.0175723,0.0292708,0.00966624,0,0,0.00516338,0,0.0163824,0.00423628,0.0493048,0.0230047,0.007952,0.0354838,0.00637321,0.00384777,0.0128662,0.0265688,0.0241871,0.0249228,0.0237955,0.0243291,0.00556515,0.0200888,0.0517897,0.00480377,0.005904,0.00284665,0.0106569,0.0186968,0.00902603,0.00712261,0.0137693,0,0,0.0170793,0,0.0129648,0.00557431,0.0424469,0.00740336,0.0134399,0.00813186,0.00547115,0.0166551,0.00562411,0.0296083,0.00914259,0.00568516,0.00965377,0.0352512,0.0101682,0.00926542,0.0111115,0.00764123,0.00639027,0.00559017,0.00692696,0.0136763,0,0,0,0,0,0,0,0,0
509,0,0.0132282,0.00287398,0,0,0,0,0,0.0521551,0.0174785,0.0301663,0.00918685,0,0,0.00497835,0,0.0163598,0.00407136,0.0492259,0.0236673,0.00828978,0.0356216,0.00644971,0.00355025,0.0131229,0.027092,0.0247693,0.0255802,0.0240068,0.0247424,0.00554906,0.0202878,0.0536528,0.00459673,0.00586748,0.00280123,0.011002,0.0185638,0.00939862,0.00653052,0.0131853,0,0,0.0170927,0,0.0130919,0.00554862,0.0426419,0.00784544,0.0135866,0.00839532,0.00558634,0.0164125,0.00561713,0.029585,0.00911219,0.00561504,0.0102192,0.0355404,0.0106775,0.00991836,0.0115893,0.00719064,0.00628293,0.00549191,0.00692452,0.0134176,0,0,0,0,0,0,0,0,0
510,0,0.0129356,0.00269334,0,0,0,0,0,0.0533879,0.0174437,0.0308786,0.0087356,0,0,0.00482516,0,0.0163566,0.00386876,0.0491416,0.0241828,0.00859243,0.035727,0.0065411,0.00325929,0.01325,0.0272908,0.025293,0.0261206,0.0242044,0.0251125,0.0055826,0.0204223,0.0552854,0.00441738,0.00586625,0.00271866,0.0114985,0.0184249,0.00972238,0.00589511,0.0125736,0,0,0.0170941,0,0.0131998,0.00548373,0.0428086,0.00824979,0.0137314,0.00874649,0.00572909,0.0161901,0.00564611,0.0296062,0.00939116,0.00552093,0.0106603,0.0360044,0.0110647,0.0104573,0.0122167,0.00678289,0.0061621,0.00537705,0.00692219,0.0131426,0,0,0,0,0,0,0,0,0
511,0,0.0126046,0.00260483,0,0,0,0,0,0.0544649,0.017409,0.031407,0.00839482,0,0,0.00470253,0,0.0163964,0.00367924,0.0490552,0.0246371,0.00888241,0.0357667,0.00650996,0.00298119,0.0133367,0.0274426,0.025724,0.0265548,0.0243371,0.0254106,0.00563712,0.0205065,0.0566456,0.00429533,0.00590239,0.0026359,0.0121465,0.0182882,0.0100372,0.00528262,0.0119249,0,0,0.0171007,0,0.0133199,0.00539068,0.0429,0.00859267,0.0141599,0.0091638,0.00571159,0.0159458,0.00576231,0.0296444,0.0094799,0.00546417,0.010991,0.0368269,0.0113329,0.0108716,0.0130285,0.00634334,0.00598548,0.00523522,0.0070051,0.0128724,0,0,0,0,0,0,0,0,0
512,0,0.0122842,0.00269942,0,0,0,0,0,0.0552988,0.0173603,0.0317362,0.00824776,0,0,0.0045916,0,0.0164575,0.00348746,0.0489691,0.0249832,0.00916059,0.0357792,0.00613666,0.00279527,0.0134034,0.0276481,0.0260047,0.0268469,0.0244776,0.0257014,0.00568976,0.0205448,0.0575741,0.00414759,0.00595597,0.00253318,0.0126663,0.018134,0.0103233,0.00487719,0.0112019,0,0,0.0171093,0,0.013478,0.00532389,0.042932,0.00889357,0.0151213,0.00953963,0.00534863,0.0156421,0.00586185,0.0295564,0.0093448,0.00540914,0.0114076,0.0375571,0.0116752,0.0113608,0.0137659,0.00580929,0.0057876,0.00506942,0.00735483,0.0124972,0,0,0,0,0,0,0,0,0
513,0,0.0120957,0.00273782,0,0,0,0,0,0.0557829,0.01737,0.0318966,0.00811357,0,0,0.00451864,0,0.0164995,0.0034026,0.0489059,0.0251337,0.00927787,0.0357782,0.00596364,0.00275608,0.0134662,0.0277429,0.0260614,0.0269675,0.0245976,0.0259636,0.00571263,0.0205891,0.0581108,0.00407916,0.00599982,0.00247305,0.01283,0.0180823,0.010534,0.00460872,0.010659,0,0,0.0171397,0,0.0136174,0.00531563,0.0429803,0.00916567,0.0155316,0.00976941,0.00525929,0.0155046,0.00587219,0.0294972,0.00921412,0.00533577,0.0117375,0.0378469,0.0120066,0.0117858,0.0140349,0.00547565,0.00565954,0.00496069,0.00748018,0.0122533,0,0,0,0,0,0,0,0,0
514,0,0.0120153,0.00265385,0,0,0,0,0,0.0558969,0.017398,0.0318736,0.00798435,0,0,0.00444005,0,0.0165243,0.00342875,0.0488441,0.0251184,0.00927073,0.0358279,0.006017,0.00283862,0.0134268,0.0276795,0.0259102,0.0269389,0.0246799,0.0261419,0.0056554,0.0206554,0.0582182,0.00407254,0.006051,0.00245723,0.0127237,0.0181012,0.0106801,0.00439147,0.0102762,0,0,0.0172219,0,0.0137415,0.00535216,0.043053,0.00942967,0.0154861,0.00986522,0.00535073,0.0155351,0.00579232,0.0295004,0.00914316,0.00525216,0.0119165,0.0379544,0.0122141,0.0120332,0.0139451,0.0052755,0.00550823,0.00486917,0.00740266,0.0121485,0,0,0,0,0,0,0,0,0
515,0,0.011997,0.0026032,0,0,0,0,0,0.0555468,0.0174283,0.0316646,0.00782121,0,0,0.00434083,0,0.016483,0.00350189,0.0487784,0.0249886,0.00927143,0.0358428,0.00620598,0.00294562,0.0132505,0.0273853,0.0255948,0.0268192,0.0246802,0.0261962,0.00551005,0.0207016,0.0577369,0.00408561,0.00607541,0.00247355,0.0123219,0.0181083,0.0107467,0.0042183,0.00999917,0,0,0.0173776,0,0.0137674,0.00542825,0.0430454,0.00965011,0.0155124,0.00994939,0.00548071,0.015624,0.00564401,0.0295232,0.00889532,0.00520629,0.0120469,0.0381353,0.0123334,0.0121514,0.0134729,0.00513286,0.00528437,0.00471903,0.00731069,0.0120922,0,0,0,0,0,0,0,0,0
516,0,0.0119521,0.00256768,0,0,0,0,0,0.0550095,0.0174581,0.0313387,0.00769406,0,0,0.00423684,0,0.016414,0.00352085,0.0486383,0.0247695,0.00928839,0.0358462,0.00645752,0.00307003,0.0130751,0.0270093,0.0252397,0.0266263,0.0246678,0.0262207,0.00538406,0.0207381,0.0568842,0.00408101,0.00607756,0.00248033,0.0116565,0.0181308,0.0106563,0.00409817,0.00976527,0,0,0.0175757,0,0.0138121,0.00553564,0.0429578,0.00972857,0.0156545,0.00999952,0.00565573,0.015695,0.0055779,0.0295434,0.00840627,0.00519451,0.0121111,0.0384318,0.0123762,0.012169,0.012671,0.00504075,0.00507733,0.00459795,0.00726651,0.0120212,0,0,0,0,0,0,0,0,0
517,0,0.0096251,0.00302543,0,0,0,0,0,0.0119249,0.0172062,0.0202017,0.00590785,0,0,0.00438874,0,0.016515,0.00297198,0.0406464,0.0396758,0.0112438,0.0320945,0.00659228,0.00294474,0.0234543,0.0381475,0.0241404,0.0203516,0.0241582,0.0240257,0.0110627,0.0293914,0.0143246,0.00433778,0.00605941,0.00239391,0.010975,0.0175079,0.00976537,0.00322433,0.00647844,0,0,0.0173915,0,0.0143712,0.00590717,0.0431378,0.00888325,0.0155355,0.011344,0.00673655,0.0139588,0.00672552,0.0304527,0.00849917,0.00631021,0.0112654,0.037663,0.0114445,0.0114063,0.0119231,0.00346607,0.00480119,0.00422424,0.00735248,0.009309,0,0,0,0,0,0,0,0,0
518,0,0.00958776,0.00300087,0,0,0,0,0,0.0125684,0.0172622,0.0203217,0.00586794,0,0,0.00423163,0,0.016494,0.00301536,0.0405174,0.0396904,0.0112176,0.0321068,0.00684155,0.00307824,0.0234207,0.0380958,0.0247173,0.0202716,0.0241536,0.0239396,0.011154,0.0294844,0.0152382,0.00424795,0.00608508,0.00238347,0.0105914,0.0174956,0.00972764,0.00321473,0.00633581,0,0,0.0174855,0,0.0143776,0.00596646,0.043004,0.00905569,0.0155567,0.0114095,0.00701938,0.0139978,0.00671726,0.0304855,0.00844895,0.0063287,0.0111893,0.0377624,0.0114148,0.0112797,0.0114652,0.00349198,0.00463215,0.00411904,0.00746032,0.00923331,0,0,0,0,0,0,0,0,0
519,0,0.00951088,0.00303446,0,0,0,0,0,0.0129729,0.0173156,0.0203248,0.00585615,0,0,0.00406828,0,0.0164604,0.00301245,0.0403909,0.0396535,0.0111966,0.03204,0.00709319,0.00319306,0.0232314,0.0378526,0.0250059,0.0202106,0.0241339,0.0239196,0.0112203,0.0295599,0.015813,0.00414146,0.00605968,0.00236235,0.0101241,0.0174967,0.0096769,0.00321821,0.00622421,0,0,0.0175837,0,0.0143732,0.00602194,0.0428818,0.00916542,0.0155764,0.0115183,0.00738637,0.0140141,0.00672193,0.030552,0.00848238,0.00641152,0.0111182,0.0378866,0.0113481,0.011175,0.0109433,0.00341067,0.00447155,0.00400549,0.00757679,0.00909882,0,0,0,0,0,0,0,0,0
520,0,0.0093974,0.00302549,0,0,0,0,0,0.0132275,0.017356,0.0202709,0.00582618,0,0,0.00393206,0,0.0163817,0.00297842,0.0402745,0.0395333,0.0111595,0.0319644,0.00737137,0.0032474,0.022938,0.0375866,0.0249975,0.0201559,0.0241438,0.0239535,0.0112756,0.0296014,0.0161785,0.00407767,0.00598688,0.00240225,0.0097197,0.0175243,0.00960552,0.00325186,0.00614507,0,0,0.0176775,0,0.0143773,0.00603654,0.0427814,0.0092728,0.0154142,0.0116213,0.00784417,0.0139907,0.00676427,0.0306361,0.00855022,0.0065228,0.0110411,0.0379339,0.0112523,0.011052,0.0104655,0.00321324,0.00432096,0.00393048,0.00761993,0.00897499,0,0,0,0,0,0,0,0,0
521,0,0.00928444,0.00291389,0,0,0,0,0,0.0133118,0.0174115,0.0201958,0.0057796,0,0,0.00387265,0,0.016255,0.00294772,0.0401797,0.0394084,0.0110688,0.0319086,0.00772296,0.00331453,0.0226714,0.0373593,0.0249384,0.0200815,0.0241774,0.0240349,0.0113139,0.0296121,0.0163211,0.00409272,0.0059112,0.00247535,0.00929679,0.017565,0.00950435,0.00335508,0.0061425,0,0,0.0177845,0,0.014387,0.00600643,0.0427038,0.00934227,0.014955,0.0116999,0.00836873,0.0139361,0.00686246,0.0307604,0.00869097,0.00663001,0.0109289,0.0379848,0.0111551,0.0108978,0.0099977,0.00329474,0.00420011,0.0038747,0.00753103,0.00886156,0,0,0,0,0,0,0,0,0
522,0,0.00919822,0.00290211,0,0,0,0,0,0.0132513,0.0174863,0.0200971,0.00571488,0,0,0.00382441,0,0.0161468,0.00292671,0.0400828,0.0392347,0.0110312,0.0319046,0.00800837,0.00338078,0.0224659,0.0372352,0.0248217,0.0199567,0.0242142,0.0240453,0.0113089,0.0296147,0.0162503,0.0041334,0.00583162,0.00254809,0.00910043,0.0176041,0.00949585,0.00339858,0.00618202,0,0,0.0178695,0,0.0143916,0.00595647,0.0426647,0.00942521,0.0147433,0.0117989,0.00874619,0.0138913,0.00696989,0.0308081,0.00880089,0.00674263,0.01089,0.0379981,0.0111355,0.0108596,0.00976645,0.00338054,0.0041107,0.00381333,0.00753301,0.00874784,0,0,0,0,0,0,0,0,0
523,0,0.00912728,0.00302527,0,0,0,0,0,0.0131256,0.0175018,0.0200147,0.00568314,0,0,0.00372805,0,0.0161479,0.00291243,0.0400426,0.0390652,0.0110203,0.031954,0.00816465,0.0034477,0.0223202,0.0371998,0.0246798,0.0198148,0.0242001,0.0239202,0.0112659,0.0296349,0.0160768,0.00412448,0.00577619,0.00254737,0.00913539,0.0176454,0.00955101,0.00340168,0.00627097,0,0,0.0179281,0,0.0144132,0.00589504,0.0426655,0.00948777,0.014723,0.0118763,0.00890895,0.0138997,0.00701482,0.0307953,0.00890088,0.00679554,0.0109104,0.037924,0.0111594,0.0109214,0.00981603,0.00334368,0.00400496,0.00376869,0.0076291,0.00867264,0,0,0,0,0,0,0,0,0
524,0,0.00880627,0.00334881,0,0,0,0,0,0.0131052,0.0174447,0.0199609,0.00565878,0,0,0.00282548,0,0.0162907,0.00272832,0.040107,0.0389443,0.0110203,0.0321164,0.00805627,0.00322367,0.0223049,0.0374424,0.0247456,0.0196914,0.0242041,0.0238128,0.0112129,0.0296723,0.0159118,0.00361596,0.00581858,0.00253536,0.00900037,0.0181283,0.00957125,0.00335239,0.00601026,0,0,0.0133702,0,0.0142462,0.00464619,0.0426814,0.00947618,0.0147362,0.0119141,0.00878487,0.0105899,0.00697481,0.0307277,0.00900139,0.00675925,0.01101,0.0377188,0.0111846,0.0110705,0.00964941,0.00319039,0.0035469,0.00373472,0.0076908,0.00827519,0,0,0,0,0,0,0,0,0
525,0,0.00904788,0.00328502,0,0,0,0,0,0.0130817,0.0174392,0.0200022,0.00566452,0,0,0.00302561,0,0.0161788,0.00262153,0.0401356,0.0388452,0.0111052,0.032418,0.00837534,0.00351937,0.0223478,0.0377759,0.0247438,0.0195649,0.0242269,0.0236843,0.0112554,0.0297867,0.0156215,0.00382059,0.0056809,0.00249428,0.00886121,0.0175418,0.00956535,0.00337793,0.00645692,0,0,0.0209538,0,0.0144858,0.00679675,0.0427588,0.00917042,0.0147971,0.0119351,0.00910043,0.015813,0.00688604,0.0305718,0.00874058,0.00666234,0.0111986,0.0372457,0.011259,0.0112861,0.00952031,0.00346526,0.00402053,0.00378766,0.00775423,0.00859602,0,0,0,0,0,0,0,0,0
526,0,0.00900433,0.00339344,0,0,0,0,0,0.012729,0.0174827,0.0200025,0.0056628,0,0,0.00316214,0,0.0161053,0.00257733,0.0402188,0.0387537,0.0111619,0.0325511,0.00837892,0.00349189,0.0224445,0.0380717,0.0243975,0.0195504,0.0241973,0.0235033,0.0112409,0.0298483,0.0149503,0.00382167,0.00559566,0.00253373,0.00904017,0.0175908,0.0096137,0.00341517,0.00652528,0,0,0.0212017,0,0.0145229,0.00684876,0.0428533,0.00913791,0.0147841,0.0119086,0.00906083,0.0159772,0.00683432,0.0305324,0.00869626,0.00657463,0.0112442,0.0370941,0.0112808,0.0113543,0.0096928,0.00363639,0.00393754,0.00376356,0.00785162,0.0085821,0,0,0,0,0,0,0,0,0
527,0,0.00898084,0.00347099,0,0,0,0,0,0.0123161,0.017472,0.0200112,0.00568292,0,0,0.00322328,0,0.0161589,0.00258959,0.0402976,0.0386656,0.0112487,0.0326253,0.00839349,0.00341228,0.0226835,0.0384225,0.0241081,0.0196352,0.0241772,0.0233618,0.0112023,0.0299033,0.0142617,0.003822,0.00555701,0.00253392,0.00924682,0.0176053,0.00964326,0.00351837,0.00659315,0,0,0.021387,0,0.0145598,0.00682908,0.0429674,0.00911228,0.0148001,0.0118862,0.00901471,0.0161776,0.00679509,0.030507,0.00851532,0.00651512,0.0112912,0.0370874,0.0113417,0.0114331,0.00991658,0.00368915,0.00388502,0.00375323,0.0079224,0.00858454,0,0,0,0,0,0,0,0,0
528,0,0.00895484,0.00352604,0,0,0,0,0,0.0118583,0.0174641,0.0200456,0.00572441,0,0,0.00325552,0,0.0161501,0.00264583,0.0403388,0.0385931,0.0113317,0.0326391,0.00841626,0.00365233,0.022895,0.0387128,0.0239183,0.019787,0.0241391,0.0231841,0.0111832,0.029974,0.0136058,0.00377884,0.00551767,0.00256023,0.00963006,0.0176136,0.0097656,0.00364137,0.006647,0,0,0.021538,0,0.0145946,0.00680053,0.0430708,0.00923952,0.0147854,0.0118384,0.00897608,0.0163846,0.0067663,0.0305088,0.00854975,0.00646311,0.0113343,0.0371121,0.0114178,0.011483,0.0103715,0.00373491,0.00387242,0.00377136,0.00799832,0.00860459,0,0,0,0,0,0,0,0,0
529,0,0.00891989,0.0035765,0,0,0,0,0,0.0114898,0.0174635,0.0201279,0.00575779,0,0,0.00330083,0,0.0160582,0.00265991,0.0403654,0.0385649,0.0114156,0.0326519,0.00845,0.0038494,0.0230043,0.0388823,0.023831,0.0199829,0.0240904,0.0229939,0.0112146,0.0300403,0.0129459,0.00397321,0.00548877,0.00258565,0.00980434,0.0176238,0.00990339,0.00378745,0.00664214,0,0,0.0216733,0,0.0146475,0.00677996,0.0431521,0.00936625,0.0148329,0.0118118,0.00900736,0.016609,0.0067454,0.0304952,0.00843755,0.00640836,0.0114239,0.0371454,0.0115046,0.0115649,0.0106086,0.00381413,0.0038482,0.00378882,0.00806622,0.00860012,0,0,0,0,0,0,0,0,0
530,0,0.00890133,0.00360578,0,0,0,0,0,0.0112104,0.0174618,0.0202562,0.00581939,0,0,0.00335059,0,0.0159946,0.00260786,0.0403938,0.0385799,0.0115056,0.0326231,0.00850993,0.00394905,0.0230846,0.0389939,0.0239227,0.0201958,0.0240151,0.022818,0.0112568,0.0301066,0.0122985,0.00415277,0.00547091,0.00255973,0.00980275,0.0176104,0.00999721,0.00394184,0.00660519,0,0,0.0218079,0,0.0147053,0.00678921,0.0432063,0.00949389,0.0149026,0.011834,0.00910069,0.0168243,0.00668264,0.0304645,0.00858691,0.00633927,0.0115416,0.0371921,0.0116097,0.0116817,0.0106195,0.00392032,0.00388504,0.00381445,0.00807676,0.00859434,0,0,0,0,0,0,0,0,0
