Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,
35,0.0172759,0.00476784,0,0,0,0,0,0,0.0120548,0.0151199,0.00614208,0.0114136,0,0,0.00453321,0,0.0226027,0.00408637,0.0448924,0.00574551,0.0297451,0.0128473,0.00398962,0.0155506,0.0056037,0.00877231,0.00650974,0.0291285,0.00268314,0.00193512,0.00138777,0.0331419,0.0149844,0.0116755,0.0167774,0.00451991,0.00323431,0.00383644,0.00455879,0.0130904,0.014797,0,0,0.00604796,0,0.00438368,0.00432618,0.0512702,0.00584788,0.0322523,0,0.00156916,0.00966554,0.00349383,0.0263443,0.00164413,0.00141384,0.0128679,0.0256085,0.00884562,0.00899662,0.00366751,0.0086201,0.00800908,0.00877093,0.00439172,0.0157922,0,0,0,0,0,0,0,0,0
36,0.0181562,0.00512881,0,0,0,0,0,0,0.0125564,0.014992,0.00637773,0.0113551,0,0,0.00470199,0,0.0228113,0.00406969,0.0450601,0.00551123,0.0300636,0.0127742,0.00464682,0.0158615,0.00547157,0.0084555,0.0062096,0.029163,0.00244961,0.00174925,0.00124641,0.0330293,0.0155436,0.0119932,0.0169341,0.00445389,0.00331,0.00367155,0.00423714,0.012992,0.015824,0,0,0.00661422,0,0.00444662,0.00455353,0.0514748,0.0054036,0.0324214,0,0.0021667,0.00941861,0.00371072,0.0261981,0.00173881,0.00150634,0.013015,0.0253878,0.00895892,0.00911361,0.00376548,0.00858747,0.00827563,0.0090852,0.00480245,0.0166287,0,0,0,0,0,0,0,0,0
37,0.0189968,0.00554088,0,0,0,0,0,0,0.0130533,0.014907,0.00661823,0.0112877,0,0,0.00477555,0,0.0229369,0.00407615,0.0452236,0.00534759,0.030338,0.0130308,0.00523343,0.0161257,0.00542419,0.00807964,0.00593464,0.029111,0.00230568,0.00154251,0.00113095,0.0329648,0.0161488,0.0122808,0.0170414,0.00440679,0.00359039,0.00351363,0.00400812,0.0129147,0.0167948,0,0,0.00706838,0,0.00450675,0.00472955,0.0516765,0.00497854,0.0325629,0,0.00261746,0.00915504,0.00392673,0.0260774,0.00196938,0.00159315,0.0131902,0.0251779,0.00908242,0.00924003,0.00394289,0.00844705,0.00855895,0.00940752,0.00519505,0.0174036,0,0,0,0,0,0,0,0,0
38,0.0192626,0.00577756,0,0,0,0,0,0,0.0127812,0.0148582,0.00702699,0.011071,0,0,0.00485654,0,0.0229942,0.00402899,0.0455588,0.00661326,0.0300671,0,0.00528288,0.0164618,0.00596808,0.00871838,0.00663937,0.0285653,0.00304533,0.00213171,0.0016352,0.0329088,0.015616,0.0125927,0.017104,0.0043516,0.00387569,0.00338026,0.00378593,0.0128575,0.0172056,0,0,0.00723,0,0.00452889,0.00483953,0.0517355,0.0045978,0.0328691,0,0.00298272,0.00869963,0.00428788,0.0258568,0.00242261,0.00159134,0.0133011,0.0250353,0.00918834,0.00931619,0.00420395,0.00811283,0.00884238,0.00966544,0.00543158,0.0176233,0,0,0,0,0,0,0,0,0
39,0.0199833,0.00629842,0,0,0,0,0,0,0.0133194,0.0148046,0.00725266,0.0110899,0,0,0.00490834,0,0.0230759,0.00380538,0.0457135,0.0065573,0.0303214,0,0.00570089,0.0166995,0.00613026,0.00858196,0.0066731,0.0285302,0.00297309,0.00192048,0.00166409,0.0328524,0.0163109,0.0127299,0.0171927,0.00427,0.00421791,0.00314862,0.0036238,0.0130353,0.0181648,0,0,0.00747566,0,0.00464859,0.00498005,0.0518998,0.00424049,0.0329888,0,0.00347117,0.00846418,0.00444587,0.0258302,0.00271265,0.00174648,0.0135331,0.0247749,0.00938219,0.00950967,0.00452406,0.00800704,0.00906479,0.00995867,0.00579058,0.0183031,0,0,0,0,0,0,0,0,0
40,0.0207506,0.00691207,0,0,0,0,0,0,0.0137678,0.0147781,0.00738153,0.0111576,0,0,0.00496024,0,0.0231729,0.00387336,0.0458666,0.0064381,0.0305952,0,0.00615563,0.0169402,0.0062352,0.00848165,0.00642294,0.0285119,0.00286685,0.00190008,0.00165015,0.032786,0.0168846,0.0128439,0.0173141,0.00422218,0.00469907,0.00293541,0.003529,0.0133046,0.0191762,0,0,0.00772056,0,0.00473931,0.00511771,0.0520523,0.00398576,0.0330952,0,0.00387013,0.00835899,0.00460501,0.0258304,0.00299493,0.00199959,0.0138076,0.0245354,0.00962686,0.00977055,0.0048318,0.00791733,0.00926303,0.0101905,0.00613707,0.0190601,0,0,0,0,0,0,0,0,0
41,0.0215838,0.00762258,0,0,0,0,0,0,0.0141109,0.0147341,0.00744971,0.0113443,0,0,0.00507166,0,0.0233317,0.00398333,0.0460466,0.00634041,0.0308794,0,0.00662708,0.0171948,0.00627232,0.00830804,0.00617649,0.0285381,0.00280415,0.0019635,0.00172556,0.0327163,0.0173613,0.0130158,0.0174767,0.00424697,0.00520605,0.00278548,0.003503,0.0136282,0.0202058,0,0,0.00799783,0,0.00479328,0.00533063,0.052151,0.00385721,0.0332122,0,0.00437803,0.0083881,0.0047124,0.0258217,0.00323831,0.00215977,0.0140754,0.0243321,0.00981947,0.00999893,0.00514558,0.00788489,0.00946703,0.0103429,0.00647141,0.0198608,0,0,0,0,0,0,0,0,0
42,0.0224651,0.00840874,0,0,0,0,0,0,0.0143191,0.0146634,0.00748157,0.011635,0,0,0.00523621,0,0.0234856,0.00395252,0.0461491,0.00628381,0.0311505,0,0.00710948,0.0174371,0.00623645,0.0080552,0.0060142,0.0286232,0.00275963,0.00207067,0.00187198,0.0326534,0.0176692,0.0132246,0.0175784,0.00425644,0.00564885,0.00267059,0.00348351,0.0138894,0.0212578,0,0,0.00832717,0,0.00485176,0.00545944,0.0521595,0.00377232,0.0333697,0,0.00469913,0.00849356,0.00474234,0.0258058,0.00341726,0.00214388,0.0142445,0.0241451,0.0099331,0.0101273,0.00549715,0.00795147,0.00962121,0.0104766,0.006878,0.0207151,0,0,0,0,0,0,0,0,0
43,0.0238405,0.00949614,0,0,0,0,0,0,0.0145242,0.0145201,0.00751773,0.0120581,0,0,0.00539913,0,0.0236079,0.00395505,0.046188,0.00628424,0.0312969,0,0.00779634,0.0174307,0.00598541,0.0076328,0.00572373,0.0287969,0.00274266,0.00230546,0.00193012,0.0325213,0.0177693,0.0134018,0.0176006,0.00416558,0.00625181,0.00257402,0.00331298,0.0143867,0.0226881,0,0,0.00876363,0,0.00493065,0.00558907,0.0520437,0.00364661,0.0340082,0.0112518,0.00557631,0.0086698,0.00431493,0.0263301,0.00350936,0.00166763,0.0141052,0.0240052,0.0097656,0.0099918,0.00580901,0.00789177,0.00971554,0.0106129,0.00760083,0.0219525,0,0,0,0,0,0,0,0,0
44,0.0246714,0.0102078,0,0,0,0,0,0,0.0144146,0.0144171,0.00757707,0.0123141,0,0,0.00561669,0,0.0237332,0.00393632,0.0462215,0.00637014,0.0315123,0,0.00825274,0.0178464,0.00589029,0.00730309,0.00563368,0.0289784,0.00281252,0.0024359,0.00195772,0.0324209,0.0175229,0.0136268,0.0176389,0.00407123,0.00659596,0.00246784,0.00359287,0.0145157,0.0236087,0,0,0.00908247,0,0.00502493,0.00572169,0.0520708,0.00407058,0.0341822,0.0114577,0.00598562,0.00886518,0.00456486,0.0263965,0.00373555,0.00158674,0.0142482,0.0238085,0.00993251,0.0100917,0.00597735,0.00783348,0.00977432,0.0107545,0.00809482,0.022728,0,0,0,0,0,0,0,0,0
45,0.0254583,0.0109051,0,0,0,0,0,0,0.0140696,0.0143906,0.00766228,0.0125742,0,0,0.00578432,0,0.0238323,0.00390403,0.0463429,0.00642292,0.0317417,0,0.00874338,0.0183711,0.00578389,0.00691273,0.0056372,0.0291094,0.0029474,0.00255475,0.00200848,0.0323103,0.0172367,0.013915,0.0177288,0.00400124,0.0068679,0.00236084,0.00382085,0.0145053,0.0244746,0,0,0.00932648,0,0.00506983,0.00569329,0.0521873,0.00448814,0.0342952,0.0117537,0.00636682,0.00906805,0.00485446,0.0265452,0.0039733,0.0016162,0.014464,0.0235131,0.0101127,0.0102392,0.0061107,0.00792927,0.00985416,0.0108351,0.00857479,0.0234462,0,0,0,0,0,0,0,0,0
46,0.0261473,0.0115275,0,0,0,0,0,0,0.013839,0.0143543,0.00775669,0.0129118,0,0,0.00588415,0,0.0238768,0.00385316,0.046538,0.00647062,0.0319923,0,0.00920668,0.0188616,0.00570558,0.00672987,0.00580505,0.0291761,0.00310958,0.00276614,0.00206114,0.0321821,0.0168631,0.0142334,0.0177863,0.00393588,0.00737409,0.00224801,0.00388207,0.0144067,0.0252301,0,0,0.00950332,0,0.00508973,0.00535603,0.0524042,0.00441026,0.03443,0.0123336,0.00680195,0.00930162,0.00501565,0.0266596,0.00459488,0.00194724,0.0144924,0.0229264,0.0100266,0.0102619,0.00660812,0.00807552,0.00996821,0.010919,0.00896636,0.0240846,0,0,0,0,0,0,0,0,0
47,0.0267867,0.0121449,0,0,0,0,0,0,0.013763,0.0143036,0.00782819,0.0131928,0,0,0.00604233,0,0.0239355,0.00384536,0.0467205,0.00646288,0.0321794,0,0.00964164,0.0194004,0.00572019,0.00651117,0.0060751,0.0291611,0.0032284,0.00290375,0.00213239,0.0320652,0.0166372,0.0147309,0.0178415,0.00392165,0.00804967,0.00214211,0.00390342,0.0143767,0.025936,0,0,0.00957346,0,0.00514097,0.00522008,0.0526547,0.00394443,0.0345458,0.0130704,0.00729879,0.00952117,0.00500127,0.0268013,0.00552272,0.00256094,0.0143521,0.0221225,0.00980365,0.0102405,0.00744427,0.00809537,0.0101126,0.0110416,0.00937756,0.0246927,0,0,0,0,0,0,0,0,0
48,0.027257,0.0126133,0,0,0,0,0,0,0.0137914,0.0142689,0.00789074,0.0134869,0,0,0.00622741,0,0.0239896,0.0038861,0.0468889,0.00646555,0.0323632,0,0.00996632,0.0199659,0.00589953,0.00646536,0.00594774,0.0290382,0.00331197,0.00298726,0.00218137,0.0319807,0.0166832,0.0152271,0.0179009,0.00404545,0.00816201,0.00206585,0.00424612,0.0145335,0.0264375,0,0,0.00960029,0,0.00517787,0.00517429,0.0528803,0.00445053,0.0346911,0.013327,0.00769264,0.00964676,0.00492421,0.0267792,0.00565342,0.00261939,0.0143303,0.0219999,0.00988871,0.0102263,0.00741694,0.00798968,0.0102787,0.0111366,0.00969759,0.0251611,0,0,0,0,0,0,0,0,0
49,0.0277373,0.0131001,0,0,0,0,0,0,0.0138611,0.0142131,0.0079353,0.0137923,0,0,0.00641721,0,0.024067,0.00392027,0.0471007,0.00651169,0.0324883,0,0.0103801,0.0205881,0.00611671,0.00653746,0.00548495,0.0288629,0.00343207,0.00311609,0.00226579,0.0318555,0.0166898,0.0156869,0.0179561,0.00411529,0.0079766,0.00192231,0.00446244,0.0148518,0.0269782,0,0,0.00963971,0,0.00526368,0.00518576,0.0530885,0.00488003,0.0348573,0.0134846,0.00815246,0.00981193,0.00501472,0.0267194,0.0055279,0.00248554,0.0144647,0.0222566,0.0102188,0.0104853,0.00709079,0.00798266,0.0103886,0.0112125,0.0100459,0.0256346,0,0,0,0,0,0,0,0,0
50,0.0284056,0.0136421,0,0,0,0,0,0,0.0140476,0.0141699,0.00798309,0.0141306,0,0,0.00660977,0,0.0241513,0.00395656,0.0472408,0.00643935,0.0326984,0,0.0109852,0.0211061,0.00630943,0.00643604,0.00528976,0.0286876,0.00362798,0.00331412,0.00240001,0.0316678,0.0167297,0.0160927,0.018029,0.00411655,0.00723123,0.00170765,0.00441664,0.0152457,0.0276923,0,0,0.00968956,0,0.00540687,0.00523132,0.0532975,0.00513394,0.0350871,0.0134879,0.00872489,0.0100996,0.00509814,0.0266411,0.00517966,0.00215243,0.0151904,0.0231312,0.011076,0.0112081,0.00625695,0.00802374,0.0104232,0.0112671,0.0104292,0.0262577,0,0,0,0,0,0,0,0,0
51,0.0301404,0.0146744,0,0,0,0,0,0,0.0151167,0.0141285,0.00824172,0.0149015,0,0,0.00674516,0,0.0242603,0.00398993,0.0471037,0.00516184,0.0338994,0.0188332,0.0127197,0.0214349,0.00587338,0.00553151,0.00461321,0.029013,0.00394614,0.00396508,0.00263065,0.0313786,0.018009,0.0164489,0.0181119,0.00419681,0.00710524,0.00141857,0.00461928,0.0159274,0.0296121,0,0,0.0100715,0,0.00564815,0.00532891,0.0537724,0.00546663,0.0350302,0.0134561,0.00972165,0.0112203,0.00473677,0.0268337,0.00517203,0.00202487,0.016366,0.0232675,0.0115751,0.0117152,0.00603968,0.0083924,0.0104666,0.0114614,0.0111503,0.0279129,0,0,0,0,0,0,0,0,0
52,0.0303577,0.0147071,0,0,0,0,0,0,0.0142671,0.0141903,0.00827216,0.0153439,0,0,0.00733513,0,0.0243005,0.00425527,0.0475778,0.00545258,0.0347924,0.0194523,0.0120303,0.0231611,0.0062546,0.00605017,0.00504228,0.0289879,0.00388548,0.00368227,0.00266381,0.0313134,0.0169281,0.0176467,0.0181781,0.0041735,0.0310422,0.00131745,0.0260811,0.015514,0.0303271,0,0,0.0102944,0,0.00568917,0.00523538,0.0544384,0.0282926,0.0335602,0.0232158,0.00915273,0.0115939,0.00977663,0.0283354,0.0153969,0.0100586,0.0106669,0,0.00756508,0.00973877,0.0287414,0.00835937,0.0104986,0.0115657,0.0112856,0.0283538,0,0,0,0,0,0,0,0,0
53,0.0310165,0.0151181,0,0,0,0,0,0,0.0142284,0.014134,0.00830329,0.0157895,0,0,0.00748922,0,0.0243701,0.00436363,0.0477198,0.00547166,0.0351353,0.0195151,0.012444,0.0236427,0.00619627,0.00602175,0.00506652,0.0289122,0.0039347,0.00376491,0.00269535,0.0312975,0.0168912,0.0181207,0.018225,0.00423587,0.0311891,0.00122505,0.0261636,0.0157988,0.031105,0,0,0.0104176,0,0.00573255,0.00517196,0.054493,0.0282601,0.0339193,0.0236456,0.00955943,0.0120301,0.00990776,0.0284671,0.0156626,0.0100992,0.0107767,0,0.00751492,0.00971042,0.0288643,0.00843885,0.0105574,0.0116504,0.0116787,0.0289664,0,0,0,0,0,0,0,0,0
54,0.0317336,0.0155903,0,0,0,0,0,0,0.0142037,0.0140439,0.00830608,0.0161925,0,0,0.00763039,0,0.0244478,0.00447642,0.0479122,0.00548675,0.0354168,0.0196115,0.0130051,0.0241147,0.00606648,0.00599065,0.00507163,0.0288249,0.00399276,0.0038476,0.00273325,0.0313338,0.0168645,0.018497,0.0182566,0.00430853,0.0313041,0.00107159,0.0261951,0.0159004,0.0319844,0,0,0.0105241,0,0.00587828,0.00514062,0.0545086,0.0282147,0.0341581,0.0239829,0.00992732,0.0126452,0.0100045,0.028611,0.0159598,0.0103026,0.0107932,0,0.00749187,0.009654,0.0289525,0.00857098,0.0105711,0.0117622,0.0121161,0.0296709,0,0,0,0,0,0,0,0,0
55,0.0323748,0.0160196,0,0,0,0,0,0,0.0142567,0.0140032,0.00833056,0.015976,0,0,0.00779156,0,0.0244692,0.0046014,0.0481386,0.00547871,0.0356648,0.0197658,0.0135543,0.0247782,0.00557588,0.00590146,0.00504016,0.0287575,0.00398353,0.00390238,0.00282868,0.0313584,0.0169238,0.0188333,0.0182795,0.00441269,0.0314516,0.000939389,0.0262683,0.0160456,0.0328826,0,0,0.0106251,0,0.00599638,0.00502618,0.0545031,0.0281946,0.0342737,0.0242748,0.0103531,0.0133722,0.0100626,0.0287698,0.016278,0.0105584,0.0108218,0,0.00751518,0.00959527,0.0290676,0.00869385,0.0106221,0.0118573,0.0125681,0.0303466,0,0,0,0,0,0,0,0,0
56,0.0328875,0.0164217,0,0,0,0,0,0,0.014445,0.0139935,0.00839958,0.0150907,0,0,0.00801254,0,0.0244943,0.00479344,0.0483909,0.00544347,0.0358951,0.0199596,0.0140816,0.0255472,0.00515627,0.00579211,0.0050524,0.0286919,0.00394564,0.00397795,0.00295685,0.0313533,0.0171194,0.0192467,0.0183293,0.00446938,0.0316205,0.000841543,0.0263666,0.0162048,0.0337175,0,0,0.0106063,0,0.00607085,0.0049151,0.0545105,0.0282128,0.0343214,0.0243996,0.0108752,0.0141331,0.0101263,0.0289646,0.0165752,0.0107831,0.0109626,0,0.00753063,0.00954332,0.0292174,0.00883385,0.0107162,0.0119659,0.0129836,0.03093,0,0,0,0,0,0,0,0,0
57,0.0333761,0.0168548,0,0,0,0,0,0,0.0148637,0.0139742,0.00862419,0.01469,0,0,0.00829341,0,0.0245472,0.0049982,0.0485605,0.00554018,0.0360759,0.0201726,0.014636,0.0262168,0.00510394,0.00573541,0.00504829,0.0285801,0.00392588,0.00409919,0.00290666,0.0313362,0.0175775,0.0198259,0.0183838,0.00451241,0.0318167,0.000764862,0.0264713,0.0163313,0.034536,0,0,0.010479,0,0.00614235,0.00482213,0.0545856,0.0282901,0.034346,0.024136,0.0114448,0.0149673,0.0102164,0.0291763,0.0168531,0.0109746,0.011156,0,0.00754861,0.00958565,0.029409,0.00899669,0.010853,0.01212,0.0134786,0.0315239,0,0,0,0,0,0,0,0,0
58,0.0338194,0.0172535,0,0,0,0,0,0,0.0154984,0.0139521,0.0089569,0.0145886,0,0,0.00854824,0,0.024597,0.00517134,0.0486502,0.00580211,0.0362005,0.0203673,0.0151852,0.0271248,0.00518625,0.00571141,0.00501433,0.0284954,0.0039156,0.00428809,0.00286546,0.0313434,0.018271,0.0204869,0.0184259,0.00455702,0.03203,0.000699106,0.0265583,0.0163943,0.0353277,0,0,0.0103298,0,0.00624747,0.00480029,0.0547149,0.0283709,0.0343515,0.0240922,0.0119562,0.0158166,0.0102803,0.0293867,0.0170593,0.0111384,0.0113186,0,0.00750168,0.00965342,0.0296049,0.00918016,0.0109867,0.0123025,0.0140199,0.0320858,0,0,0,0,0,0,0,0,0
59,0.034872,0.0183567,0,0,0,0,0,0,0.0160062,0.0140025,0.00913654,0.0142502,0,0,0.00945004,0,0.0246937,0.00587796,0.0487749,0.00593349,0.0361236,0.0204446,0.0162978,0.0291139,0.0051553,0.0056133,0.00494409,0.0284447,0.00395079,0.00457047,0.00297855,0.0313972,0.0188316,0.0221306,0.018514,0.0044015,0.0319712,0.000881798,0.0265301,0.0161298,0.0370356,0,0,0.0106269,0,0.00613848,0.00474665,0.0548847,0.0287051,0.0341481,0.0241582,0.0129013,0.0175264,0.0102633,0.0295937,0.0172171,0.0112748,0.0115291,0,0.00740031,0.00966265,0.0295631,0.00915259,0.0111326,0.0123261,0.0153514,0.0332251,0,0,0,0,0,0,0,0,0
60,0.0352299,0.018074,0,0,0,0,0,0,0.0164162,0.0139577,0.00938096,0.0140178,0,0,0.00938863,0,0.0248669,0.00594271,0.0488106,0.00608159,0.036244,0.0205707,0.0168456,0.0285867,0.00513115,0.00560244,0.0049627,0.0283645,0.00432127,0.00479532,0.00311338,0.0315009,0.0193271,0.0219337,0.0186286,0.0042779,0.0322192,0.000860761,0.0266484,0.0160347,0.0370824,0,0,0.010221,0,0.00617182,0.00471673,0.0550286,0.0288148,0.0341492,0.024374,0.0134245,0.01699,0.0102893,0.0297863,0.0173975,0.011394,0.011558,0,0.00735571,0.00970039,0.0298083,0.0089065,0.0113749,0.0124797,0.0149184,0.033487,0,0,0,0,0,0,0,0,0
61,0.0354729,0.0177751,0,0,0,0,0,0,0.0168679,0.0139197,0.00966239,0.0137836,0,0,0.00935439,0,0.0252079,0.00597802,0.0487829,0.00628806,0.0363201,0.0207366,0.017355,0.0281159,0.00512153,0.00554664,0.004954,0.0282455,0.00449261,0.00496745,0.00320858,0.0315092,0.0198097,0.0218188,0.0188013,0.00435361,0.032452,0.00082318,0.0267466,0.0158881,0.0370638,0,0,0.00982899,0,0.00618493,0.00484934,0.055147,0.0288808,0.0341652,0.0246107,0.0139254,0.0164973,0.0102909,0.0299521,0.0175044,0.0114409,0.0114887,0,0.00734152,0.00970301,0.0300271,0.00878669,0.0117242,0.0126822,0.0145545,0.0336631,0,0,0,0,0,0,0,0,0
62,0.0355463,0.0173633,0,0,0,0,0,0,0.0172753,0.0138538,0.00993968,0.0136234,0,0,0.00935634,0,0.0256127,0.00594418,0.0487518,0.0064621,0.0364269,0.0209705,0.0177359,0.0278363,0.00521767,0.00554381,0.00490731,0.0281269,0.00437725,0.00507142,0.00320226,0.0315256,0.0202567,0.0216424,0.0189754,0.00445963,0.0327717,0.000855495,0.0269455,0.0157844,0.0369496,0,0,0.00956745,0,0.00628308,0.00499134,0.0552399,0.0290607,0.0342723,0.0248238,0.0142492,0.0160219,0.0102804,0.03013,0.0176015,0.0114598,0.0115942,0,0.00731616,0.00971173,0.0302877,0.00862028,0.0120515,0.0128965,0.0142394,0.033753,0,0,0,0,0,0,0,0,0
63,0.0355608,0.0169833,0,0,0,0,0,0,0.0176307,0.0138079,0.0101468,0.013461,0,0,0.00930266,0,0.0260598,0.00588926,0.0488268,0.00661074,0.03648,0.0212336,0.0182263,0.0272525,0.00516603,0.00547005,0.00480554,0.0280409,0.00438145,0.00521761,0.00312033,0.0315264,0.0206756,0.0212824,0.0192052,0.00445178,0.0330151,0.000887962,0.0270645,0.0156583,0.0368263,0,0,0.00949152,0,0.00637799,0.00514723,0.0553366,0.0291831,0.0343249,0.0250057,0.0146494,0.0156342,0.0102423,0.0302871,0.017653,0.0114198,0.0116183,0,0.007325,0.009651,0.0305218,0.0084813,0.012403,0.013133,0.0140047,0.0337833,0,0,0,0,0,0,0,0,0
64,0.0358054,0.0168328,0,0,0,0,0,0,0.0186113,0.013709,0.0103494,0.0135524,0,0,0.00898053,0,0.0265574,0.00569378,0.0485137,0.00635496,0.0361435,0.0211065,0.0194416,0.0258705,0.00483394,0.00510818,0.00448924,0.0278301,0.0044851,0.00578358,0.00312209,0.0315018,0.0218984,0.0205227,0.019457,0.00467465,0.0114799,0.000958233,0.00798727,0.0165402,0.0366704,0,0,0.00937045,0,0.00639942,0.00533297,0.0550096,0.0101456,0.0357524,0.0162963,0.0154635,0.0153093,0.00413841,0.0283923,0.00799462,0.00331535,0.0164098,0.0206831,0.0116971,0.0118829,0.00964499,0.00828756,0.0129051,0.0133576,0.0139909,0.0338188,0,0,0,0,0,0,0,0,0
65,0.0353963,0.0161521,0,0,0,0,0,0,0.018089,0.0136584,0.0104046,0.0132698,0,0,0.00894871,0,0.0271078,0.00539884,0.0490019,0.00685797,0.0366468,0.0217471,0.0189367,0.0259199,0.00494597,0.00533749,0.00471412,0.0278478,0.0041819,0.0055097,0.00303884,0.0315178,0.0212441,0.0203994,0.0196771,0.0049707,0.0335623,0.000951342,0.0274023,0.0155181,0.0364126,0,0,0.00957436,0,0.00652224,0.00561035,0.0552674,0.0294963,0.0344752,0.0254981,0.015435,0.0150262,0.0101834,0.0305399,0.0178765,0.0114807,0.0117012,0,0.00746864,0.00961868,0.0310603,0.00838253,0.013479,0.0136959,0.0135179,0.0336196,0,0,0,0,0,0,0,0,0
66,0.0355831,0.0162099,0,0,0,0,0,0,0.0190417,0.0135559,0.0105155,0.0134731,0,0,0.00832913,0,0.0277416,0.00480264,0.0487011,0.00648378,0.0362161,0.0215205,0.0203125,0.0245911,0.0047013,0.00501493,0.00443904,0.027661,0.00430388,0.00610235,0.00314658,0.031429,0.0224069,0.0193584,0.0199267,0.00534325,0.011732,0.000969826,0.00779138,0.0164552,0.0363615,0,0,0.00962281,0,0.00663241,0.00587826,0.0548237,0.00969226,0.0357076,0.0167559,0.0161066,0.0150249,0.00404794,0.0285173,0.00818386,0.00344755,0.0164322,0.0206659,0.0118988,0.0120484,0.0101602,0.00840744,0.0140417,0.0140309,0.0136782,0.0336798,0,0,0,0,0,0,0,0,0
67,0.0360585,0.0162867,0,0,0,0,0,0,0.0193907,0.0134123,0.0105012,0.0135925,0,0,0.00858122,0,0.0280787,0.00465248,0.0487948,0.00620398,0.0362643,0.0216111,0.0209901,0.0227,0.00460936,0.00512459,0.00450392,0.0278034,0,0.00649718,0.00326901,0.0312941,0.022816,0.01848,0.0201419,0.0054752,0.0117045,0.00113613,0.00724239,0.0164699,0.0366948,0,0,0.00992401,0,0.0066235,0.0062,0.05488,0.00895748,0.0355789,0.0170625,0.0166114,0.014986,0.00408677,0.0287756,0.00866988,0.00378881,0.01629,0.0204059,0.0118992,0.0121559,0.0105491,0.00818032,0.014563,0.0143357,0.0135104,0.0340203,0,0,0,0,0,0,0,0,0
68,0.036067,0.0161409,0,0,0,0,0,0,0.0193928,0.013377,0.0105598,0.0136404,0,0,0.00828635,0,0.0285561,0.00428075,0.0488562,0.00628975,0.0362865,0.0218352,0.0212228,0.0217948,0.00461874,0.00510208,0.00451454,0.027766,0,0.00660034,0.00329283,0.0312151,0.0227591,0.0176894,0.0203324,0.00580534,0.0117546,0.00119002,0.00716009,0.0164335,0.0366099,0,0,0.0102731,0,0.00672448,0.00672712,0.0549939,0.00876134,0.0355954,0.0171995,0.0168046,0.0149128,0.00408868,0.0288825,0.00888922,0.0038978,0.0164628,0.0203884,0.011968,0.0122187,0.010678,0.0082069,0.0150295,0.0146473,0.0132775,0.0340144,0,0,0,0,0,0,0,0,0
69,0.0360384,0.0160464,0,0,0,0,0,0,0.0190621,0.0133835,0.0105516,0.0135425,0,0,0.00788862,0,0.0288854,0.00391561,0.0489302,0.00662356,0.0362121,0.0221482,0.0213577,0.0208704,0.00466974,0.00488469,0.00436005,0.0275691,0.00494023,0.00643579,0.00324242,0.0311904,0.0222285,0.0168104,0.0204578,0.00608132,0.0118027,0.00122063,0.00730004,0.0163206,0.0365342,0,0,0.0107157,0,0.0067976,0.00724504,0.0550548,0.00892653,0.035622,0.017209,0.01692,0.0148893,0.00392886,0.0288619,0.00889442,0.0038825,0.0170237,0.0204884,0.0120994,0.012315,0.0106447,0.00828032,0.0154328,0.014883,0.0130297,0.0339842,0,0,0,0,0,0,0,0,0
70,0.0360555,0.0159708,0,0,0,0,0,0,0.0188442,0.0133885,0.0105128,0.0135304,0,0,0.00742853,0,0.0291323,0.00357988,0.048968,0.00669281,0.0362195,0.0223383,0.0215127,0.0199753,0.0048132,0.00490885,0.00433943,0.0276026,0.00537113,0.00644397,0.00327613,0.0311125,0.0219473,0.0159311,0.0205274,0.00626666,0.0118422,0.00128758,0.0074712,0.0162878,0.0365275,0,0,0.0112414,0,0.006884,0.00770038,0.0550962,0.00915534,0.035609,0.0171201,0.0171037,0.0149526,0.00348583,0.0288376,0.00888262,0.00386253,0.0171676,0.0205586,0.0122683,0.012496,0.0105623,0.00838317,0.0157692,0.0150775,0.0128201,0.0340281,0,0,0,0,0,0,0,0,0
71,0.036049,0.0158831,0,0,0,0,0,0,0.0185586,0.013399,0.0104575,0.0135448,0,0,0.00699354,0,0.0292487,0.00335732,0.0489829,0.00673517,0.036164,0.0221219,0.0215934,0.0191291,0.00485511,0.00509253,0.00447664,0.0276551,0.00569697,0.00648402,0.00331466,0.0310202,0.0215452,0.0150773,0.0205223,0.00651434,0.0118478,0.00132935,0.00761978,0.0162226,0.0365119,0,0,0.0118019,0,0.00696637,0.00815144,0.055106,0.00937904,0.0355969,0.0170191,0.0172744,0.0150625,0.00332852,0.0288548,0.00885757,0.00386853,0.016878,0.0205881,0.0124882,0.0127339,0.0104358,0.00849991,0.0159691,0.0151701,0.0126286,0.0340376,0,0,0,0,0,0,0,0,0
