Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUR_B,
955,0.0427392,0.0265633,0,0,0,0,0,0.0108493,0.0118539,0.00942073,0.0161826,0,0,0.0159934,0,0.0300588,0.00944487,0.0493086,0.011543,0.0351844,0.0162143,0.0166277,0.00761804,0.00843639,0.0116361,0.0112421,0.0335643,0.0110717,0.010405,0.00726625,0.026371,0.00977612,0.0144266,0.0199371,0.00623345,0.0143746,0.00253832,0.00918759,0.0161344,0.0377706,0,0,0.0198114,0,0.00693673,0.00549223,0.0541077,0.00972311,0.0377866,0.0179212,0.0107034,0.0181999,0.00672649,0.0285998,0.00993847,0.00416567,0.0172949,0.0205097,0.0126553,0.0125013,0.0121326,0.0122219,0.00899311,0.00887167,0.0215991,0.0356496,0,0,0,0,0,0,0,0,0,0
956,0.0418534,0.0263732,0,0,0,0,0,0.0105253,0.0118565,0.00916087,0.0160204,0,0,0.0162919,0,0.030011,0.00971286,0.0492978,0.0116307,0.0344056,0,0.0155395,0.00770522,0.00886179,0.0117999,0.0113255,0.0335191,0.0107546,0.010122,0.00726946,0.0265913,0.00968038,0.014663,0.0198786,0.00637167,0.014403,0.00266628,0.00902514,0.0165222,0.0368055,0,0,0.0193361,0,0.00673156,0.00527451,0.0538547,0.00946076,0.0378356,0.0175798,0.00998589,0.0173669,0.00699795,0.0284104,0.00978049,0.00432349,0.0171893,0.0208052,0.0126589,0.0124754,0.0123836,0.0115764,0.00876934,0.00869583,0.0217055,0.0348075,0,0,0,0,0,0,0,0,0,0
957,0.0412327,0.0261672,0,0,0,0,0,0.0103713,0.0118997,0.00900662,0.0162909,0,0,0.0165132,0,0.0299168,0.00996696,0.0491647,0.0115609,0.0341088,0,0.0149089,0.00780556,0.00908693,0.0117056,0.0113046,0.0335826,0.010664,0.0101003,0.00727179,0.0266573,0.00956291,0.0149337,0.0198343,0.00641422,0.0145535,0.00276687,0.00898196,0.0167769,0.0360624,0,0,0.0189274,0,0.00660529,0.00498735,0.0537415,0.00939976,0.0378094,0.0171009,0.00949662,0.01661,0.00701161,0.0283583,0.00952289,0.00427157,0.0171965,0.0210078,0.0126848,0.0125012,0.0127241,0.0109953,0.0084624,0.00849729,0.0217039,0.0342258,0,0,0,0,0,0,0,0,0,0
958,0.0404259,0.0257931,0,0,0,0,0,0.0103094,0.0119906,0.00894121,0.0164184,0,0,0.0166436,0,0.0297705,0.0101988,0.0489677,0.0114268,0.0337342,0,0.0142138,0.00791554,0.00892138,0.0116664,0.0113034,0.0335725,0.0105871,0.0100771,0.00722535,0.0267114,0.0094644,0.0152501,0.019773,0.0064769,0.0146868,0.00288803,0.00902493,0.0171418,0.035115,0,0,0.0185291,0,0.00650508,0.00461933,0.0536792,0.00948501,0.0377496,0.0167733,0.00891326,0.015722,0.00698714,0.0283587,0.00928375,0.00422747,0.0171855,0.0211574,0.0126762,0.0125088,0.0129332,0.0104154,0.00817459,0.00821444,0.0215151,0.0334877,0,0,0,0,0,0,0,0,0,0
959,0.0394283,0.0252202,0,0,0,0,0,0.0102469,0.012102,0.00888495,0.0164203,0,0,0.0166467,0,0.0295759,0.0103302,0.0488652,0.0112556,0.0332864,0,0.0134064,0.00803274,0.00874932,0.0115213,0.0112645,0.0335421,0.0105358,0.0100362,0.00713316,0.0267731,0.00936213,0.0155378,0.0196872,0.00643637,0.0148539,0.00299322,0.00896412,0.0175401,0.0340689,0,0,0.0181048,0,0.00634945,0.00439364,0.053634,0.00936743,0.0376724,0.0164926,0.00826493,0.014706,0.00695021,0.0284163,0.00907778,0.00419227,0.0170774,0.0212244,0.0126356,0.0124598,0.0132282,0.00980256,0.00799106,0.00799219,0.0211629,0.032583,0,0,0,0,0,0,0,0,0,0
960,0.0374116,0.023412,0,0,0,0,0,0.00999289,0.0120834,0.00873361,0.0166111,0,0,0.0156221,0,0.0294449,0.00954704,0.0486387,0.0109098,0.0337629,0,0.0118423,0.00678971,0.00883638,0.0116375,0.011356,0.0334352,0.010217,0.00971673,0.00687258,0.027008,0.00920164,0.0143119,0.0195661,0.00647329,0.0151838,0.00253515,0.00889451,0.0183493,0.0316116,0,0,0.016726,0,0.00681262,0.00543092,0.0535212,0.0090646,0.0380823,0.0162329,0.00718056,0.0116439,0.00698164,0.0284434,0.0089798,0.00420222,0.0167721,0.0213934,0.0123697,0.0121829,0.0137017,0.00854275,0.00842013,0.00810132,0.0195653,0.0307716,0,0,0,0,0,0,0,0,0,0
961,0.0367516,0.0231912,0,0,0,0,0,0.0097606,0.0121575,0.00850714,0.0163927,0,0,0.0154003,0,0.0293335,0.00931101,0.0485074,0.0106656,0.0336888,0,0.0114329,0.00664144,0.00884693,0.0116569,0.0113589,0.0334255,0.0100092,0.00955306,0.00679259,0.0271775,0.00899376,0.0141666,0.0195341,0.00628826,0.0155055,0.00271064,0.00864797,0.0185905,0.0309845,0,0,0.0164814,0,0.00673886,0.00525659,0.0534071,0.00862749,0.0379841,0.0158339,0.00676551,0.0112259,0.00689306,0.028478,0.00879141,0.00413235,0.0165638,0.0214628,0.0122037,0.0120018,0.0142793,0.0082408,0.00816129,0.00788708,0.0194785,0.0301945,0,0,0,0,0,0,0,0,0,0
962,0.0359558,0.0228462,0,0,0,0,0,0.0095833,0.0122209,0.00829977,0.0163085,0,0,0.0151234,0,0.0293465,0.00903546,0.0483168,0.010432,0.0333975,0,0.0108766,0.00649919,0.00879731,0.0116724,0.0112493,0.0335228,0.00983075,0.00941103,0.00672518,0.0273519,0.00878368,0.0140395,0.0195382,0.00626743,0.0156957,0.00291222,0.00846843,0.0187672,0.0302095,0,0,0.0162978,0,0.00656361,0.00496846,0.0532768,0.00830265,0.0378648,0.0154033,0.0062298,0.0108674,0.0068032,0.0284531,0.00853305,0.00405967,0.0163251,0.0216302,0.0120262,0.0118517,0.0146605,0.0079817,0.00785418,0.00762685,0.0193407,0.0294699,0,0,0,0,0,0,0,0,0,0
963,0.0351024,0.0225133,0,0,0,0,0,0.00946715,0.0122576,0.00812869,0.0163162,0,0,0.0148074,0,0.029324,0.00870256,0.0480475,0.0102358,0.0330443,0,0.0102681,0.00638982,0.00873939,0.011537,0.0110275,0.033594,0.00958988,0.00929298,0.00662904,0.0275053,0.00861738,0.0137734,0.019469,0.0064367,0.0158336,0.00313259,0.00833053,0.0188995,0.0293983,0,0,0.0162604,0,0.00630346,0.00478353,0.0531159,0.00806163,0.037687,0.0149524,0.00570934,0.0106498,0.00671578,0.0283688,0.00828202,0.00398358,0.0161097,0.021822,0.0117668,0.0116774,0.0149808,0.00783448,0.00764656,0.00733666,0.0191988,0.0286777,0,0,0,0,0,0,0,0,0,0
964,0.0343176,0.0221761,0,0,0,0,0,0.00938892,0.0123051,0.00800078,0.0163084,0,0,0.0144485,0,0.029223,0.00836351,0.0478287,0.009983,0.0327786,0,0.00972879,0.0061898,0.00863995,0.0113009,0.0109157,0.0333308,0.00926463,0.00911814,0.00644405,0.0276491,0.00849898,0.0133151,0.0193496,0.00648922,0.015944,0.00334044,0.0082535,0.0188684,0.0287552,0,0,0.0162543,0,0.00615377,0.00460974,0.052914,0.0079104,0.037438,0.0145657,0.00527739,0.0105545,0.00660973,0.0283305,0.00797805,0.00393679,0.0159718,0.0219742,0.0115979,0.0115583,0.0152368,0.00774855,0.00724392,0.00701647,0.0191326,0.0279729,0,0,0,0,0,0,0,0,0,0
965,0.0330646,0.0216217,0,0,0,0,0,0.00923202,0.0124676,0.00782426,0.0161056,0,0,0.0142621,0,0.0290479,0.00820474,0.0476904,0.00954507,0.0326544,0,0.0089089,0.00627658,0.00859227,0.0112651,0.0110497,0.0325971,0.0088976,0.00879875,0.00614433,0.0278714,0.00832155,0.0131509,0.0192488,0.00640755,0.0159049,0.00359465,0.00806918,0.018241,0.0277451,0,0,0.0161151,0,0.00594817,0.00435831,0.0527803,0.00770422,0.0367141,0,0.00417883,0.010356,0.00692251,0.0278688,0.0075743,0.00419451,0.0160742,0.0222007,0.0117308,0.0116274,0.0154164,0.00761153,0.00679668,0.00671965,0.0189446,0.0268576,0,0,0,0,0,0,0,0,0,0
966,0.0329574,0.0217513,0,0,0,0,0,0.00928782,0.0125329,0.00776177,0.0161815,0,0,0.0137235,0,0.0289381,0.00795607,0.0474303,0.00935316,0.0323295,0,0.00853767,0.00566681,0.0082529,0.0109472,0.0108268,0.0325664,0.008838,0.00872599,0.00604201,0.0280011,0.00834649,0.0124352,0.0191732,0.00651196,0.0160987,0.00380595,0.00820212,0.0185122,0.0277395,0,0,0.01619,0,0.00574364,0.00417466,0.0525263,0.00789215,0.0369005,0.0144787,0.00444185,0.0107279,0.00642253,0.0282423,0.00711467,0.003829,0.0159619,0.0224368,0.0115642,0.011536,0.0153913,0.00777836,0.0064404,0.0064728,0.0191621,0.0267305,0,0,0,0,0,0,0,0,0,0
967,0.0318453,0.0215208,0,0,0,0,0,0.00916733,0.0126464,0.00749634,0.0158621,0,0,0.0134809,0,0.0287455,0.00785506,0.0471325,0.00911198,0.032011,0,0.00780132,0.00570044,0.00816147,0.0108031,0.0104782,0.0326148,0.00853776,0.0084844,0.00591247,0.028274,0.00823476,0.0122615,0.0190505,0.00641511,0.0159853,0.00410662,0.00796509,0.0177555,0.026971,0,0,0.0163011,0,0.00558239,0.00376609,0.052489,0.00754001,0.0360806,0,0.00350363,0.0108563,0.00679014,0.0278673,0.00670213,0.00405504,0.0159703,0.0224699,0.0117316,0.0115805,0.0155017,0.00785003,0.00602446,0.00611801,0.019109,0.02577,0,0,0,0,0,0,0,0,0,0
968,0.0295422,0.0195866,0,0,0,0,0,0.00901294,0.0127059,0.00715506,0.0163862,0,0,0.0130823,0,0.0285522,0.00761318,0.0468073,0.00872048,0.0320154,0,0.00580777,0.00562042,0.00819368,0.010803,0.0101476,0.0325727,0.00808021,0.00814191,0.00569346,0.0286229,0.00811759,0.0113243,0.0189472,0.00624789,0.0161357,0.00326339,0.00777558,0.0184362,0.0238751,0,0,0.0145901,0,0.00637467,0.00565052,0.0522784,0.007033,0.0363178,0,0.00297393,0.0076018,0.00686162,0.0279324,0.00648528,0.00407964,0.0157033,0.0224632,0.011485,0.0113536,0.0158798,0.0067513,0.0068038,0.00645606,0.017106,0.0236029,0,0,0,0,0,0,0,0,0,0
969,0.0295901,0.0203254,0,0,0,0,0,0.00902391,0.0129793,0.00686984,0.0162475,0,0,0.0134523,0,0.0282001,0.00786949,0.0466582,0.00834994,0.031323,0,0.005793,0.00579244,0.00815246,0.0107189,0.0100162,0.0325527,0.0077146,0.00791661,0.00554062,0.0289082,0.00821067,0.0118111,0.0188141,0.00600168,0.0163125,0.0041765,0.00759608,0.0179487,0.0244963,0,0,0.0151102,0,0.00572305,0.00422057,0.0519104,0.00660718,0.0358632,0,0.00296345,0.00924068,0.00683091,0.0278897,0.00615462,0.00411282,0.0156839,0.0226468,0.0113295,0.0113033,0.0163571,0.00707695,0.00569139,0.00581025,0.0180178,0.0237261,0,0,0,0,0,0,0,0,0,0
970,0.027318,0.018536,0,0,0,0,0,0.00903492,0.0130474,0.00664,0.0168113,0,0,0.0126994,0,0.0279302,0.00738878,0.0463826,0.00803571,0.0312776,0,0.00406563,0.00512041,0.00812129,0.0106955,0.00985798,0.0323935,0.00727998,0.00755906,0.00538433,0.0292381,0.00835065,0.0106068,0.0186513,0.0059491,0.0164599,0.00371994,0.00746324,0.0185391,0.0216507,0,0,0.0136914,0,0.0062148,0.00565162,0.051612,0.00628011,0.0360518,0,0.0030882,0.00684296,0.0067827,0.0278088,0.00586076,0.0042482,0.0158338,0.0228886,0.0110794,0.0112651,0.0167012,0.00625532,0.00621956,0.00600021,0.0162506,0.0216738,0,0,0,0,0,0,0,0,0,0
971,0.0261597,0.0180116,0,0,0,0,0,0.00921639,0.0132642,0.00653725,0.0168985,0,0,0.0124095,0,0.0275538,0.00726562,0.0460905,0.00791054,0.0310363,0,0.00325247,0.00490527,0.00784227,0.0103762,0.0094458,0.0321947,0.0069785,0.00734377,0.00532306,0.0294742,0.00867504,0.0103089,0.0184578,0.00578362,0.0166508,0.0039328,0.00733978,0.0184165,0.0205178,0,0,0.0131157,0,0.00613954,0.00551647,0.0513225,0.00597814,0.0358244,0,0.00313051,0.0063945,0.00664438,0.0278198,0.0055387,0.00428828,0.0158637,0.023004,0.0108689,0.011044,0.0171105,0.00582234,0.0058039,0.00566351,0.0157956,0.0207285,0,0,0,0,0,0,0,0,0,0
972,0.0252329,0.0176179,0,0,0,0,0,0.00974734,0.0134663,0.00632697,0.0170143,0,0,0.0121132,0,0.0271821,0.00716917,0.0457625,0.00703495,0.0310756,0.00992859,0.0026119,0.00468829,0.0077375,0.0102084,0.0095256,0.0322655,0.00657911,0.00705961,0.00479842,0.0297295,0.00937861,0.0100224,0.0182636,0.00561144,0.0168202,0.00410423,0.00724905,0.0181782,0.0196265,0,0,0.012607,0,0.00614164,0.00534033,0.0510577,0.00576517,0.0354771,0,0.00307872,0.00608977,0.00638267,0.0279127,0.00516582,0.00421048,0.0154092,0.0230646,0.0106952,0.0107274,0.0174817,0.00548564,0.00540115,0.00535744,0.0153913,0.0200034,0,0,0,0,0,0,0,0,0,0
973,0.0238632,0.0169208,0,0,0,0,0,0.00979437,0.0136025,0.00620747,0.0170187,0,0,0.01182,0,0.0268533,0.00707078,0.0455228,0.00702982,0.0308445,0.00908009,0.00184373,0.00441101,0.00761197,0.00979925,0.00932473,0.0319303,0.00625576,0.00673188,0.00464894,0.0299802,0.00956677,0.00971068,0.0180526,0.00539415,0.0169669,0.00431726,0.00711488,0.0179629,0.0183193,0,0,0.0117799,0,0.00617467,0.00514361,0.0507181,0.00556154,0.0352629,0,0.00355022,0.00556305,0.00626387,0.027972,0.00486613,0.004251,0.0148658,0.0232145,0.0104522,0.0104243,0.0178552,0.0050295,0.00502102,0.00503486,0.0148853,0.0189012,0,0,0,0,0,0,0,0,0,0
974,0.0226589,0.0164157,0,0,0,0,0,0.00977317,0.0137238,0.00613245,0.0167739,0,0,0.0116304,0,0.026508,0.00696399,0.0452687,0.0071492,0.0306473,0.0086844,0.00155427,0.0042587,0.00744034,0.00953004,0.00899479,0.0315983,0.0059398,0.00643045,0.00455992,0.0302169,0.0096765,0.00939048,0.0177926,0.00526557,0.0171688,0.00452499,0.00702896,0.0174566,0.0172314,0,0,0.010848,0,0.00621962,0.00481982,0.0503924,0.00536473,0.0350276,0,0.00389285,0.00525302,0.00615276,0.0280747,0.00450812,0.0043435,0.0145894,0.023407,0.0102436,0.0102062,0.0183094,0.00461029,0.0046272,0.00468906,0.0145608,0.0179593,0,0,0,0,0,0,0,0,0,0
975,0.0213907,0.0159242,0,0,0,0,0,0.00967566,0.013873,0.00611403,0.0164384,0,0,0.0114288,0,0.0262785,0.00680882,0.0449625,0.00738196,0.0304923,0.00862234,0.00164257,0.00404111,0.00722105,0.00931132,0.0086368,0.0312699,0.00566077,0.0061487,0.00453905,0.0304708,0.00969026,0.00900078,0.0176153,0.00527103,0.0173434,0.0046922,0.00698678,0.0169103,0.0160476,0,0,0.00968195,0,0.0062609,0.00451993,0.0500805,0.00531815,0.0348947,0,0.0044607,0.00503767,0.00621399,0.0281953,0.00430883,0.00451353,0.0144161,0.0236318,0.0100169,0.00998432,0.018725,0.004317,0.00423219,0.00439783,0.0142496,0.0168936,0,0,0,0,0,0,0,0,0,0
976,0.0200247,0.015419,0,0,0,0,0,0.00943318,0.0140516,0.00618278,0.0161036,0,0,0.0112565,0,0.0260838,0.00666523,0.0447477,0.00771522,0.0300148,0.00822636,0.00209126,0.00379907,0.00685806,0.00903492,0.00839912,0.0310103,0.00551507,0.00593835,0.00457084,0.0306935,0.0095965,0.00868515,0.0175147,0.00515193,0.0174705,0.00490972,0.00676473,0.0166795,0.0146915,0,0,0.00834738,0,0.00627291,0.00415197,0.0498314,0.00479927,0.0348975,0.00650172,0.00506342,0.00473787,0.00629275,0.0286935,0.00441468,0.00465674,0.0138705,0.0240207,0.00942653,0.00949055,0.0189589,0.00402681,0.00391352,0.00409757,0.0139738,0.0156064,0,0,0,0,0,0,0,0,0,0
977,0.0184617,0.0149118,0,0,0,0,0,0.00866916,0.0142573,0.0062483,0.0156945,0,0,0.0111483,0,0.025792,0.0067941,0.0445283,0.0081712,0.0296619,0.00786415,0.00283368,0.00362712,0.00661716,0.00895695,0.00831009,0.0306068,0.00540992,0.00570669,0.00463702,0.0309348,0.00922777,0.00843213,0.0173944,0.00504974,0.0174823,0.00512323,0.00695763,0.0162336,0.0132268,0,0,0.00709125,0,0.00629872,0.00368951,0.0494765,0.00553826,0.0346841,0,0.00563463,0.00457887,0.00663268,0.0284299,0.00424721,0.0046826,0.0139645,0.0240956,0.00954902,0.00950954,0.019295,0.0039316,0.00360845,0.00379318,0.0136863,0.0139396,0,0,0,0,0,0,0,0,0,0
978,0.0171044,0.0143985,0,0,0,0,0,0.00768701,0.0144652,0.00633789,0.0153172,0,0,0.0110212,0,0.0254637,0.00688546,0.0444215,0.0087541,0.0292843,0.00746128,0.00368227,0.00336752,0.00639915,0.00911272,0.00842716,0.0303151,0.00549434,0.00562419,0.00474835,0.0310965,0.00841974,0.00806771,0.0172396,0.00505358,0.0176049,0.00534666,0.00702267,0.0158929,0.0119459,0,0,0.00597277,0,0.00633863,0.00327912,0.0490872,0.00582628,0.0345827,0,0.00605586,0.00461615,0.00667965,0.0285127,0.00424877,0.00468735,0.013676,0.0243728,0.00928732,0.00924572,0.0196861,0.00407153,0.00331225,0.00346955,0.013509,0.0123507,0,0,0,0,0,0,0,0,0,0
979,0.0157849,0.0139544,0,0,0,0,0,0.00699077,0.014693,0.00637647,0.0149366,0,0,0.010843,0,0.0251507,0.00693818,0.0443118,0.00924826,0.0289206,0.00733166,0.00458615,0.0030486,0.00640646,0.00944307,0.00877281,0.0299754,0.00568691,0.00568866,0.0049234,0.0312435,0.0074391,0.00769096,0.0170696,0.00507196,0.0177468,0.00558923,0.00719224,0.0155601,0.0107488,0,0,0.0050466,0,0.00640847,0.00289041,0.0486567,0.00626395,0.0345011,0,0.00665201,0.00472641,0.00670252,0.0285877,0.00429791,0.00481392,0.0133916,0.0246744,0.00901458,0.00896995,0.0200342,0.00426266,0.00302098,0.00314927,0.0134014,0.0109804,0,0,0,0,0,0,0,0,0,0
980,0.014499,0.0136311,0,0,0,0,0,0.00644179,0.0149241,0.00643072,0.0144647,0,0,0.0105746,0,0.0248368,0.00692184,0.0441718,0.00966892,0.0285691,0.00749416,0.00547161,0.00268568,0.00658965,0.00980267,0.00908257,0.0295789,0.00594802,0.00590295,0.00513891,0.0313824,0.00648034,0.00728094,0.0168783,0.00500574,0.0178117,0.00582786,0.00689434,0.0151772,0.00963614,0,0,0.00439218,0,0.00649142,0.00250802,0.0482477,0.00585686,0.0345247,0.00667628,0.00718361,0.00492493,0.00649103,0.0289533,0.00438625,0.00483187,0.0126597,0.0252203,0.0083123,0.0083763,0.0202151,0.00456235,0.00275336,0.00287854,0.0133842,0.00976022,0,0,0,0,0,0,0,0,0,0
981,0.0132044,0.0133614,0,0,0,0,0,0.00569466,0.0151359,0.00649518,0.0140747,0,0,0.0102228,0,0.0245081,0.00681652,0.0439995,0.0100599,0.0283313,0.00788565,0.0064415,0.00232821,0.00685139,0.0103505,0.00941707,0.0292065,0.00619823,0.00617914,0.00530118,0.0315632,0.00535853,0.00685151,0.0166722,0.00486542,0.0176626,0.00605179,0.00689834,0.0148961,0.00861929,0,0,0.0041338,0,0.006569,0.0021911,0.0477446,0.006446,0.0344922,0.00718714,0.00779691,0.00524851,0.0064991,0.0290804,0.0045579,0.00490768,0.0123001,0.0256016,0.00797721,0.00808711,0.0203838,0.00490408,0.00246124,0.00267602,0.0133535,0.00856576,0,0,0,0,0,0,0,0,0,0
982,0.012108,0.0132342,0,0,0,0,0,0.00481225,0.015325,0.00655068,0.0136278,0,0,0.00983625,0,0.0242281,0.00670859,0.0438305,0.0103801,0.0281771,0.00832309,0.00723892,0.00201628,0.00707136,0.0109273,0.00955139,0.0288497,0.00641584,0.00643027,0.00540693,0.031792,0.0042705,0.00641499,0.0164903,0.00475174,0.0175625,0.00629318,0.00698034,0.0145013,0.00797115,0,0,0.0042397,0,0.00668017,0.00208958,0.0472493,0.00707796,0.0344509,0.00749751,0.00843866,0.0055846,0.00636483,0.0292302,0.00474872,0.00495682,0.011925,0.0259831,0.00765349,0.00774771,0.0206343,0.00518703,0.00221218,0.00255475,0.0133779,0.00757017,0,0,0,0,0,0,0,0,0,0
983,0.0110995,0.0131627,0,0,0,0,0,0.00399959,0.0155151,0.00660874,0.0132982,0,0,0.0094407,0,0.0239846,0.00655117,0.0435791,0.0105632,0.0281064,0.00870027,0.00799236,0.00166371,0.00728886,0.0114724,0.0098242,0.0285345,0.00647707,0.00658533,0.00545058,0.032052,0.00321313,0.00593025,0.0163061,0.00463884,0.0175859,0.00655467,0.0071565,0.0142007,0.00751197,0,0,0.00453649,0,0.00681309,0.00200397,0.0467913,0.00781642,0.0344658,0.00760713,0.00919958,0.0059614,0.00613635,0.0294043,0.0049694,0.00517956,0.0115183,0.0263968,0.00729665,0.00737819,0.0209174,0.00541154,0.00205211,0.00245594,0.0133806,0.00664623,0,0,0,0,0,0,0,0,0,0
984,0.010383,0.0132696,0,0,0,0,0,0.00326177,0.0157099,0.00656952,0.0128659,0,0,0.00910262,0,0.0237707,0.00644066,0.0433631,0.0104715,0.0280396,0.00899371,0.00852229,0.00156876,0.00759433,0.0119672,0.0101543,0.0282553,0.00640601,0.00666644,0.00548717,0.0323505,0.00236346,0.00546151,0.0161444,0.00463446,0.0175318,0.00678533,0.00732133,0.0136643,0.00737348,0,0,0.00480148,0,0.00699041,0.00177978,0.0464192,0.00838578,0.034488,0.00770535,0.00967566,0.00617862,0.00602323,0.0296001,0.00527956,0.00559147,0.0110904,0.0268386,0.00692764,0.00702959,0.0210321,0.00562392,0.00195858,0.00241933,0.0134827,0.00599317,0,0,0,0,0,0,0,0,0,0
985,0.00977616,0.0134395,0,0,0,0,0,0.00270405,0.0158985,0.00643832,0.0123995,0,0,0.00875483,0,0.0236104,0.00638476,0.0431853,0.0102996,0.0280354,0.0091907,0.00893324,0.00169119,0.00793986,0.0125284,0.0104861,0.0280241,0.00642596,0.0066849,0.00547514,0.0326711,0.00157898,0.00492901,0.0160022,0.00474444,0.0173002,0.00698677,0.00746763,0.0129908,0.0073739,0,0,0.00523616,0,0.00719892,0.00164652,0.0461187,0.00887526,0.0345657,0.00784547,0.0100005,0.00639753,0.00619854,0.0297956,0.00557168,0.00571064,0.0106332,0.0273158,0.0065389,0.00664063,0.0208666,0.0059361,0.00196492,0.00248601,0.0136222,0.00548866,0,0,0,0,0,0,0,0,0,0
986,0.00936163,0.0136286,0,0,0,0,0,0.00234096,0.0160742,0.00637266,0.0117207,0,0,0.00842491,0,0.0234452,0.00640563,0.0430105,0.00997511,0.0281095,0.00932067,0.00909736,0.00209311,0.00869826,0.0131441,0.010826,0.0277597,0.00653102,0.00689407,0.00549456,0.0329673,0.00108073,0.00445764,0.0158757,0.00488674,0.0169385,0.00717201,0.00758568,0.0121174,0.00748199,0,0,0.00573378,0,0.00746463,0.00162423,0.0458209,0.0092942,0.0346084,0.00806499,0.0102701,0.00674307,0.00665274,0.0299935,0.0058016,0.00548128,0.0102182,0.0277906,0.00617655,0.00625409,0.0205298,0.00619285,0.00200753,0.00264157,0.0138017,0.00517558,0,0,0,0,0,0,0,0,0,0
987,0.00899219,0.0137438,0,0,0,0,0,0.00225057,0.0162335,0.00634164,0.0111216,0,0,0.00806749,0,0.0232251,0.00638757,0.042821,0.00957826,0.0283715,0.00929069,0.0091696,0.0025414,0.0101045,0.0138218,0.0108748,0.027289,0.00661504,0.00700098,0.00551362,0.0332309,0.00102274,0.00390612,0.015722,0.00502478,0.0164259,0.00734774,0.00760328,0.0113629,0.0075007,0,0,0.00629194,0,0.00773828,0.00168187,0.045481,0.00969985,0.0346635,0.00833883,0.0103945,0.00728786,0.00680982,0.0301981,0.00608744,0.00537306,0.00987175,0.0282509,0.00578099,0.00585136,0.0200039,0.00653246,0.00218827,0.00286735,0.0138992,0.00486398,0,0,0,0,0,0,0,0,0,0
988,0.00863877,0.0138189,0,0,0,0,0,0.00236971,0.0164031,0.00628371,0.0104898,0,0,0.00770764,0,0.0230358,0.00638212,0.0426611,0.00898427,0.0286558,0.0093399,0.00930407,0.00312024,0.0112336,0.0142359,0.0108462,0.0269766,0.00668109,0.00700414,0.00553394,0.0334957,0.00149341,0.0033445,0.0155583,0.00512744,0.0159474,0.00756143,0.00775811,0.0106272,0.00751202,0,0,0.00686282,0,0.00804443,0.00183613,0.0451579,0.0101173,0.034747,0.00850124,0.0104586,0.00788475,0.00665172,0.0303692,0.00632585,0.00526318,0.00950536,0.0286937,0.00539392,0.00543669,0.0194621,0.00672533,0.00246723,0.00311185,0.0139587,0.00463035,0,0,0,0,0,0,0,0,0,0
989,0.00824258,0.0138847,0,0,0,0,0,0.00282444,0.0165692,0.00611099,0.00970443,0,0,0.00738406,0,0.0229222,0.00645864,0.0424539,0.00838537,0.0288285,0.00959433,0.00963443,0.00387723,0.0114051,0.0143492,0.0109486,0.0270957,0.00675796,0.00706742,0.00551147,0.0337946,0.00236432,0.00286797,0.0154511,0.00531594,0.0154041,0.00779778,0.00808219,0.00990901,0.00757645,0,0,0.00735131,0,0.00832411,0.00191183,0.0449584,0.0105993,0.0348718,0.00854342,0.0107444,0.00833224,0.00629341,0.0304818,0.00647323,0.00491018,0.00905674,0.029203,0.00501964,0.00500681,0.0187845,0.00686987,0.00278557,0.00341263,0.0140179,0.00451183,0,0,0,0,0,0,0,0,0,0
990,0.00784677,0.0139275,0,0,0,0,0,0.00363396,0.0167322,0.00586093,0.00883054,0,0,0.00712187,0,0.0228308,0.00657611,0.0422143,0.00768059,0.0289021,0.00988886,0.0100768,0.00463984,0.0107364,0.0140486,0.010997,0.0274877,0.00675364,0.00713103,0.00537319,0.0341813,0.00345668,0.00248851,0.0154221,0.00553174,0.0146669,0.0080101,0.00841344,0.00917383,0.00774795,0,0,0.00788926,0,0.00855316,0.00211514,0.0448412,0.0110315,0.0350568,0.00873754,0.0110566,0.00867489,0.00600746,0.0305415,0.00666217,0.00425228,0.00853585,0.0297546,0.00461095,0.00456207,0.0178148,0.0069288,0.00311824,0.00374935,0.0140445,0.00455845,0,0,0,0,0,0,0,0,0,0
